id	2c298a08-f047-49c0-8e69-cec2187caddf	8e08141b-7a0a-4a93-b9f1-0479b423c4b0
80177	264.0	197.0
402429	30.0	15.0
80176	806.0	1761.0
162083	0.0	0.0
100418902	8.0	2.0
106480400	0.0	0.0
402424	0.0	0.0
343641	3.0	2.0
644578	0.0	0.0
80174	285.0	391.0
80173	1259.0	1353.0
113419	10084.0	7895.0
55322	2470.0	2216.0
55321	56.0	32.0
55320	1669.0	2209.0
55326	1600.0	3261.0
55325	2413.0	1986.0
284459	4117.0	4615.0
55324	4698.0	5116.0
55323	1557.0	1485.0
55329	174.0	184.0
55328	1290.0	379.0
55327	4497.0	3166.0
284451	2.0	2.0
345930	18.0	31.0
729597	8.0	16.0
113402	4609.0	2966.0
729595	17.0	24.0
55333	6467.0	14629.0
55332	656.0	971.0
55331	3216.0	7211.0
55330	994.0	907.0
55337	1035.0	1091.0
55336	893.0	643.0
55335	131.0	163.0
55334	16031.0	12192.0
55339	4355.0	5197.0
284443	1386.0	1311.0
137406	0.0	0.0
333932	0.0	0.0
55340	24.0	55.0
55344	1112.0	1105.0
55343	2131.0	3333.0
79310	1.0	0.0
55342	3160.0	3805.0
79313	0.0	0.0
55341	2994.0	3183.0
284439	2208.0	4464.0
79312	0.0	0.0
80304	903.0	892.0
79315	179.0	61.0
80303	2198.0	439.0
55347	4373.0	3394.0
79314	0.0	0.0
100996492	274.0	27.0
55346	485.0	797.0
79317	0.0	0.0
55345	187.0	252.0
79316	0.0	0.0
80301	1376.0	2009.0
284434	8180.0	9031.0
284433	1.0	1.0
79318	1.0	0.0
55349	3835.0	4683.0
100996490	0.0	0.0
333929	39.0	68.0
548637	1.0	1.0
333926	184.0	109.0
55351	38.0	63.0
55350	0.0	1.0
100137047	7.0	20.0
55355	76.0	448.0
79300	0.0	0.0
100996485	40.0	66.0
55353	3359.0	2948.0
79302	0.0	0.0
55352	4611.0	2424.0
284428	0.0	0.0
100137049	9.0	62.0
79301	0.0	0.0
55359	2880.0	1811.0
284427	24.0	22.0
55357	1436.0	1250.0
79306	0.0	0.0
55356	122.0	549.0
284424	0.0	0.0
79308	0.0	0.0
548645	1985.0	749.0
284422	103.0	40.0
548644	293.0	220.0
79309	0.0	0.0
729564	18.0	5.0
729566	0.0	0.0
729565	10.0	10.0
113457	184.0	181.0
92304	182.0	49.0
92305	4717.0	5054.0
729561	51.0	52.0
80319	168.0	1384.0
80318	660.0	487.0
80317	827.0	849.0
80316	0.0	0.0
55362	4322.0	4711.0
55361	1600.0	1900.0
79331	0.0	1.0
55366	8004.0	5689.0
55365	176.0	366.0
80321	2112.0	1941.0
55364	5727.0	4718.0
80320	221.0	383.0
55363	1.0	2.0
79334	0.0	0.0
80326	69.0	148.0
80325	1411.0	2052.0
79336	0.0	0.0
80324	503.0	710.0
79339	0.0	4.0
80323	309.0	388.0
55367	570.0	851.0
284498	0.0	1.0
113444	1218.0	1260.0
80308	1747.0	1711.0
80307	23.0	49.0
80306	3413.0	4416.0
80305	2037.0	2764.0
55370	206.0	160.0
80309	0.0	2.0
80311	982.0	1124.0
79322	1.0	0.0
80310	1224.0	980.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	0.0
55374	579.0	689.0
79323	8.0	3.0
80315	3138.0	3460.0
80314	3445.0	3844.0
55379	12449.0	12343.0
80313	893.0	727.0
80312	394.0	471.0
113452	4817.0	4123.0
113451	449.0	579.0
284486	31.0	96.0
284485	4.0	5.0
729587	0.0	1.0
729582	18.0	21.0
729583	4.0	5.0
55380	0.0	2.0
80339	3.0	8.0
55384	1129.0	903.0
55388	66.0	101.0
80344	11502.0	12027.0
80343	6.0	14.0
80342	129.0	166.0
80341	766.0	2567.0
80347	5751.0	5557.0
80346	678.0	1024.0
80345	334.0	471.0
729574	0.0	0.0
92312	758.0	2790.0
80329	5.0	42.0
80328	13.0	83.0
80327	2.0	4.0
79342	0.0	0.0
80333	84.0	84.0
80332	215.0	755.0
80331	7013.0	10207.0
79346	0.0	0.0
80336	217.0	498.0
80335	8781.0	12266.0
284467	22.0	10.0
162427	9365.0	7880.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	224.0	124.0
392302	14.0	20.0
125476	821.0	575.0
392301	1.0	0.0
149465	74.0	96.0
149466	1988.0	1005.0
149461	0.0	4.0
392305	2.0	2.0
392308	0.0	0.0
392307	36.0	52.0
392309	1.0	0.0
149478	35.0	149.0
149473	935.0	730.0
137492	3216.0	2895.0
402193	4.0	1.0
402191	0.0	0.0
149483	30.0	42.0
150468	47.0	270.0
150465	1012.0	2054.0
392335	7.0	18.0
619518	25.0	61.0
619519	23.0	22.0
441783	4.0	8.0
392343	0.0	0.0
149420	1372.0	1798.0
441775	4.0	2.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	144.0	237.0
9601	25856.0	29825.0
392311	0.0	0.0
9600	1158.0	1667.0
392310	0.0	0.0
392313	2.0	3.0
100526842	0.0	2.0
55300	1833.0	1589.0
149428	677.0	179.0
414196	5.0	14.0
414194	0.0	0.0
55304	1288.0	970.0
55303	681.0	973.0
55301	2.0	0.0
55308	2265.0	2621.0
414197	3.0	11.0
9612	15161.0	29225.0
9610	479.0	322.0
392322	0.0	0.0
9611	9213.0	14356.0
441795	0.0	1.0
55311	1736.0	2346.0
55315	671.0	863.0
55314	1379.0	1362.0
55313	3165.0	1862.0
125488	1409.0	2252.0
55312	1703.0	1937.0
9605	1244.0	1181.0
55319	1004.0	964.0
9603	205.0	1268.0
55317	1182.0	1142.0
9604	7176.0	3688.0
55316	2359.0	2327.0
9609	1012.0	1650.0
9607	4786.0	34.0
100874087	0.0	0.0
9620	3247.0	2509.0
100874086	0.0	0.0
100874085	0.0	1.0
100874084	0.0	0.0
9623	0.0	0.0
392256	7.0	3.0
100874089	2.0	4.0
392255	18.0	59.0
9622	82629.0	16143.0
100874088	0.0	0.0
162387	65.0	463.0
100526820	13.0	10.0
402146	5.0	10.0
100874083	0.0	0.0
100874082	0.0	1.0
402143	11.0	8.0
100874081	0.0	0.0
100874080	2.0	3.0
414130	1.0	3.0
100526825	13.0	13.0
9616	4553.0	3277.0
9617	408.0	411.0
414135	0.0	0.0
9615	1.0	187.0
414133	0.0	1.0
414134	0.0	0.0
9618	3930.0	5793.0
414131	0.0	0.0
9619	2690.0	4345.0
414132	1.0	3.0
9630	394.0	802.0
9631	3236.0	2829.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	7.0	9.0
100874073	0.0	0.0
392262	0.0	0.0
392265	1.0	0.0
9635	216.0	185.0
100874079	1.0	1.0
9632	6930.0	6296.0
100874078	1.0	2.0
392267	5.0	9.0
441736	3.0	2.0
9633	520.0	935.0
100874077	4.0	8.0
92292	2064.0	7891.0
92293	159.0	160.0
441733	29.0	56.0
100526831	0.0	0.0
100526830	2.0	4.0
402135	0.0	3.0
92291	72.0	221.0
402134	1.0	1.0
100874072	14.0	22.0
402133	0.0	0.0
100874071	0.0	2.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	4.0	31.0
100526835	19.0	55.0
9627	257.0	539.0
414149	37.0	39.0
9628	13.0	29.0
9625	113.0	300.0
9626	0.0	0.0
9629	2.0	0.0
644495	1.0	0.0
9641	395.0	230.0
644496	0.0	0.0
9640	3174.0	5077.0
9645	958.0	9334.0
404785	227.0	61.0
619499	0.0	0.0
9646	6422.0	7427.0
9643	16516.0	14867.0
9644	2813.0	8005.0
644498	5.0	8.0
402125	3.0	1.0
402123	0.0	0.0
644491	1.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	1.0	4.0
106480396	1.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	1.0
402117	0.0	0.0
106480399	0.0	0.0
402116	7.0	0.0
9638	430.0	465.0
9639	3016.0	3210.0
9636	389.0	1513.0
414157	0.0	0.0
9637	2413.0	2095.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	25.0	36.0
106480391	0.0	0.0
9652	10540.0	10068.0
100874098	0.0	0.0
404770	0.0	0.0
9653	3626.0	5111.0
100874097	4.0	5.0
9650	1883.0	1627.0
100874096	0.0	1.0
9651	1741.0	1599.0
100874095	0.0	0.0
9656	2690.0	3584.0
9657	2046.0	1613.0
392242	0.0	0.0
9654	1425.0	1526.0
9655	2007.0	2854.0
100874090	2.0	2.0
402112	11.0	8.0
162394	3139.0	5694.0
100874094	24.0	14.0
100874093	3.0	5.0
100874092	5.0	1.0
100874091	48.0	103.0
9649	1280.0	1840.0
9647	1172.0	2053.0
9648	6806.0	14601.0
414169	3.0	12.0
9663	3714.0	5734.0
402183	2.0	3.0
7002	8.0	3.0
149371	1623.0	1293.0
7001	19081.0	16589.0
9662	457.0	531.0
9667	4355.0	5593.0
7004	154.0	545.0
392298	1.0	1.0
7003	4085.0	6725.0
9668	2391.0	3662.0
7006	147.0	254.0
9665	7910.0	10032.0
7005	3353.0	4098.0
9666	2162.0	2461.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	1.0	0.0
106479373	1.0	2.0
106480372	0.0	0.0
106479372	2.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	761.0	618.0
106479370	0.0	1.0
106480374	0.0	0.0
106480373	0.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	563.0	675.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	1393.0	2225.0
150353	12.0	16.0
9659	2518.0	3790.0
150350	1.0	4.0
106480370	0.0	1.0
7011	2452.0	3874.0
9674	2287.0	2220.0
9675	2311.0	3070.0
7010	456.0	585.0
7013	2434.0	2248.0
9672	3276.0	8295.0
9673	2616.0	2335.0
7012	3.0	0.0
9678	2692.0	4479.0
7015	4.0	16.0
7014	2701.0	3103.0
9679	1857.0	2147.0
619464	0.0	0.0
7016	3169.0	3082.0
9677	1285.0	1723.0
106479369	0.0	0.0
106479368	5.0	1.0
106480379	0.0	0.0
106479367	0.0	0.0
162333	4.0	6.0
106479366	0.0	0.0
9670	3844.0	4099.0
106479365	4.0	3.0
9671	206.0	571.0
402176	1.0	5.0
106479364	0.0	0.0
402175	0.0	2.0
106479363	0.0	0.0
106479362	3.0	15.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	1.0
106480385	1.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	1135.0	1857.0
106480388	0.0	0.0
7008	3040.0	4418.0
150365	16.0	27.0
7007	77.0	159.0
9669	11196.0	10583.0
7009	130309.0	79483.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	1676.0	1877.0
9685	8034.0	8437.0
7021	1.0	0.0
9686	2821.0	3481.0
343381	38.0	33.0
619452	0.0	0.0
9683	4706.0	5727.0
7024	4443.0	5150.0
402160	0.0	1.0
7023	637.0	1282.0
9684	2411.0	2195.0
9689	11026.0	9213.0
7026	4997.0	10420.0
441727	2.0	0.0
619455	5.0	3.0
7025	561.0	5812.0
392275	7.0	3.0
9687	17369.0	7001.0
9688	3223.0	4620.0
7027	4748.0	6095.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	3.0	30.0
9681	909.0	1307.0
106479398	0.0	0.0
9682	5530.0	7743.0
106479397	1.0	2.0
7020	2635.0	2252.0
106479396	1.0	0.0
106479395	0.0	0.0
106480350	78.0	23.0
106479394	1.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	10.0	1.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	0.0	0.0
106480355	0.0	0.0
7019	4645.0	4302.0
7018	832.0	113.0
150372	136.0	264.0
392281	25.0	19.0
9696	986.0	1752.0
7033	6528.0	683.0
9697	1239.0	3770.0
7032	0.0	1.0
7035	530.0	885.0
9694	2475.0	2360.0
392285	2.0	0.0
9695	5505.0	5316.0
7037	3067.0	1316.0
7036	5.0	9.0
619445	42.0	25.0
9698	9570.0	13870.0
7039	634.0	935.0
7038	102.0	320.0
9699	1210.0	868.0
392288	0.0	0.0
619448	0.0	0.0
106480358	3.0	4.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	2.0	0.0
106480359	0.0	0.0
106479388	1.0	0.0
9692	485.0	416.0
106479387	0.0	3.0
9693	2635.0	4315.0
106479386	0.0	0.0
9690	6746.0	9395.0
7031	174.0	514.0
106479385	1.0	0.0
7030	3220.0	4192.0
402152	1.0	0.0
106479384	0.0	6.0
106480361	0.0	1.0
106479383	0.0	1.0
106480360	28.0	27.0
106479382	0.0	1.0
106480363	0.0	0.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	7634.0	7385.0
150383	700.0	442.0
150384	62.0	34.0
392292	0.0	0.0
150381	173.0	45.0
7044	21.0	192.0
7043	16167.0	2291.0
7046	4365.0	4170.0
7045	1365.0	8391.0
7048	4495.0	6490.0
100874003	0.0	0.0
7047	14.0	214181.0
106479339	0.0	0.0
100874002	60.0	26.0
100874001	3.0	6.0
103352539	63.0	25.0
106479338	0.0	0.0
7049	2915.0	2542.0
106479337	1.0	0.0
55281	1195.0	1789.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1967.0	1764.0
106480324	1.0	0.0
729648	439.0	77.0
106479335	0.0	0.0
100996438	1.0	2.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	881.0	1112.0
7040	852.0	3690.0
106479332	0.0	0.0
100996435	2.0	5.0
106480329	0.0	0.0
55284	2909.0	2293.0
106480328	0.0	4.0
106479331	0.0	0.0
55283	54.0	255.0
7042	880.0	1872.0
106479330	1.0	0.0
7041	1694.0	3325.0
55282	3.0	11.0
55289	667.0	430.0
55288	3284.0	3039.0
80243	593.0	767.0
55287	91.0	79.0
79258	227.0	539.0
106480330	0.0	0.0
55286	282.0	190.0
106480332	2.0	0.0
106480331	0.0	0.0
106480334	4.0	0.0
106480333	0.0	0.0
100874007	87.0	210.0
100874006	3.0	4.0
100874005	12.0	5.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	3.0	1.0
100874008	28.0	36.0
729630	0.0	1.0
7054	0.0	4.0
7057	4318.0	21577.0
92211	243.0	60.0
7056	303.0	564.0
7059	736.0	1381.0
106479329	0.0	0.0
7058	331.0	6686.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	1.0
106479325	0.0	0.0
55291	8884.0	10237.0
106480335	0.0	1.0
106479324	0.0	0.0
55290	714.0	832.0
106480338	1.0	5.0
106479323	0.0	0.0
80228	1364.0	3025.0
106479322	2.0	0.0
106480337	0.0	0.0
7051	86.0	130.0
55296	617.0	589.0
106479321	0.0	0.0
55295	1161.0	1579.0
7050	3493.0	4057.0
106479320	1.0	0.0
106480339	0.0	0.0
55294	955.0	1200.0
7053	104.0	851.0
55293	2789.0	2205.0
7052	5239.0	29245.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1588.0	1548.0
80233	2330.0	3174.0
55298	2012.0	1751.0
80232	8219.0	10733.0
106480341	0.0	3.0
80231	33.0	72.0
55297	2014.0	1950.0
106480340	0.0	0.0
106480343	1.0	0.0
80237	51.0	43.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	573.0	530.0
106480344	0.0	0.0
80230	4067.0	4058.0
7066	5.0	95.0
100874021	0.0	0.0
100874020	1.0	0.0
7068	3806.0	3290.0
729665	0.0	0.0
7067	3538.0	4508.0
92249	4001.0	4896.0
100874025	1.0	1.0
7069	6.0	2.0
100874024	3.0	37.0
100874023	0.0	1.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	1.0	0.0
106479357	0.0	3.0
106480302	0.0	0.0
7060	1767.0	53269.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	0.0	0.0
106479355	0.0	1.0
106480304	0.0	0.0
7062	15.0	17.0
92241	380.0	673.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	4.0	5.0
106480306	0.0	0.0
79273	4.0	0.0
106479353	0.0	0.0
7064	4709.0	3556.0
106480309	0.0	3.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	2.0
729668	0.0	0.0
80267	7665.0	8145.0
106479350	0.0	1.0
80264	1625.0	1090.0
106480310	1.0	6.0
106480312	1.0	2.0
106480311	0.0	0.0
100874029	0.0	2.0
100874028	2.0	1.0
100874027	0.0	0.0
730647	2.0	1.0
343332	1.0	2.0
644403	0.0	0.0
80263	317.0	706.0
80262	3525.0	4705.0
343338	0.0	2.0
7077	8913.0	24386.0
100874010	0.0	0.0
7076	12426.0	16922.0
92235	17.0	44.0
7079	576.0	448.0
7078	402.0	701.0
100874014	3.0	1.0
100874013	0.0	2.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	3.0	1.0
106480314	4.0	1.0
106480313	1.0	1.0
729659	1.0	1.0
106479346	6.0	2.0
7071	1297.0	2932.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	622.0	2946.0
106480315	1.0	0.0
106479344	0.0	0.0
7073	5755.0	5122.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	3156.0	3701.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	576.0	1124.0
729658	0.0	0.0
106479341	0.0	0.0
7074	736.0	2097.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	1305.0	1762.0
80255	6484.0	6438.0
79269	4118.0	4608.0
80254	2098.0	2361.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	98.0	97.0
106480323	0.0	2.0
106480322	6.0	6.0
100874018	4.0	3.0
100874016	3.0	20.0
644414	0.0	0.0
100874015	0.0	0.0
343326	12.0	7.0
100874019	0.0	0.0
7088	3151.0	6201.0
100874043	12.0	14.0
7087	7.0	11.0
100874042	6.0	4.0
100874041	2.0	0.0
7089	3766.0	3840.0
100874040	0.0	1.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	5.0	1.0
79290	13.0	163.0
404766	0.0	0.0
100874044	1.0	1.0
7080	0.0	437.0
79291	0.0	0.0
7082	9392.0	14975.0
79294	0.0	0.0
7084	2330.0	3284.0
402100	0.0	1.0
79296	0.0	0.0
7083	379.0	1240.0
7086	6147.0	17724.0
79297	0.0	0.0
729602	5.0	3.0
104472714	0.0	0.0
104472715	3053.0	5565.0
79299	0.0	0.0
104472716	3.0	0.0
104472717	8.0	0.0
104472718	0.0	0.0
284532	0.0	0.0
644425	2.0	1.0
100874048	412.0	125.0
644429	0.0	0.0
7099	537.0	2506.0
100874032	77.0	105.0
7098	900.0	886.0
100874031	0.0	2.0
100874030	2.0	9.0
92255	3713.0	2927.0
644444	0.0	0.0
100874036	0.0	1.0
100874035	0.0	1.0
644442	0.0	0.0
100874034	2.0	7.0
92259	1752.0	1083.0
100874033	1.0	0.0
7091	794.0	722.0
7090	10405.0	15068.0
7093	88.0	39.0
79283	1.0	0.0
7092	118.0	158.0
79282	1.0	0.0
7095	20683.0	15284.0
7094	22962.0	50288.0
7097	298.0	519.0
7096	229.0	497.0
104472713	43.0	94.0
79289	2.0	1.0
284525	2.0	0.0
106480301	1.0	0.0
80279	6397.0	5569.0
106480300	1.0	1.0
80270	357.0	414.0
284521	3.0	3.0
100874039	0.0	4.0
644435	14.0	22.0
100874038	0.0	3.0
100874037	0.0	1.0
80274	112.0	79.0
80273	1780.0	2130.0
80271	3267.0	2812.0
100874065	0.0	3.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	17.0	15.0
100874069	33.0	22.0
106479318	0.0	0.0
100874068	30.0	41.0
106479317	1.0	9.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	0.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	4.0	3.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	1385.0	1552.0
100874060	1.0	2.0
92283	532.0	396.0
404734	398.0	419.0
644449	0.0	0.0
100874054	9.0	9.0
100874053	0.0	0.0
106479309	0.0	2.0
100874052	0.0	0.0
729610	0.0	7.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	431.0	411.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	3.0	0.0
644464	11.0	29.0
100874056	7.0	9.0
106479305	0.0	0.0
100874055	1.0	0.0
106479304	0.0	2.0
92270	337.0	422.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	21.0	21.0
106479300	0.0	0.0
729611	0.0	2.0
80298	695.0	665.0
729608	1.0	2.0
644459	316.0	849.0
100874059	0.0	0.0
79412	171.0	64.0
79411	1924.0	889.0
79414	1026.0	1510.0
127933	10571.0	11296.0
79413	393.0	6.0
79415	4434.0	4486.0
284576	2.0	1.0
55449	3337.0	2985.0
284573	0.0	2.0
140913	1.0	3.0
115948	34.0	28.0
55450	1213.0	4432.0
152905	9.0	7.0
55454	1320.0	1991.0
79400	142.0	66.0
55451	17.0	19.0
115950	387.0	430.0
284565	686.0	1468.0
92400	4073.0	3798.0
115939	2719.0	2406.0
55466	8661.0	7806.0
284551	1.0	0.0
752014	0.0	0.0
55472	18.0	37.0
55471	518.0	607.0
152926	10003.0	3338.0
284546	0.0	0.0
284541	0.0	1.0
140947	0.0	0.0
92421	2558.0	2703.0
729687	2.0	0.0
729686	5.0	2.0
729682	3.0	1.0
729689	2.0	5.0
548594	0.0	0.0
548593	2.0	0.0
55486	2804.0	2655.0
100996597	0.0	0.0
100996590	1.0	0.0
548599	2.0	0.0
548596	69.0	121.0
729678	1705.0	1335.0
729677	435.0	6429.0
79441	1382.0	1501.0
79443	4999.0	10307.0
79442	70.0	50.0
79444	1.0	3.0
79447	744.0	875.0
115992	444.0	685.0
79446	1105.0	995.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	3.0	3.0
100874100	44.0	46.0
79470	1.0	2.0
79473	0.0	0.0
79476	0.0	0.0
100996570	1.0	3.0
100996571	0.0	0.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	1.0	2.0
100874108	0.0	1.0
100874107	0.0	2.0
140909	0.0	0.0
100996567	0.0	2.0
100996569	1.0	7.0
79465	54.0	51.0
100996564	0.0	0.0
79469	29.0	39.0
127943	77.0	26.0
92427	9.0	14.0
140901	2074.0	4980.0
140902	1.0	0.0
619434	0.0	1.0
619431	3.0	3.0
149345	1173.0	974.0
392428	8.0	6.0
137362	0.0	0.0
619418	0.0	0.0
125336	2.0	0.0
152992	1143.0	1255.0
9700	61.0	448.0
9701	6149.0	6292.0
392451	3.0	2.0
392454	0.0	0.0
392459	0.0	0.0
9711	1458.0	2542.0
9712	1736.0	2877.0
392465	39.0	31.0
9710	4235.0	4300.0
441899	0.0	2.0
441898	0.0	0.0
441897	20.0	4.0
441896	5.0	4.0
441893	0.0	0.0
9704	1168.0	1435.0
152940	1.0	8.0
9705	229.0	35.0
9702	3029.0	3814.0
9703	6462.0	12550.0
9708	19.0	59.0
9709	50850.0	29028.0
9706	1857.0	2372.0
9722	206.0	330.0
9723	893.0	808.0
9720	67.0	113.0
9721	223.0	185.0
392433	0.0	0.0
392437	30.0	29.0
55421	3398.0	4407.0
55425	2625.0	2146.0
55423	26.0	59.0
55422	3047.0	2758.0
9715	17.0	47.0
9716	4702.0	6747.0
9719	165.0	1558.0
9717	210.0	118.0
9718	224.0	410.0
9730	3354.0	4402.0
9733	4434.0	5473.0
9734	494.0	4245.0
9731	2563.0	3215.0
9732	1910.0	2589.0
55432	769.0	953.0
100	86.0	115.0
101	144.0	398.0
102	20732.0	16331.0
103	22387.0	33715.0
55435	1452.0	1649.0
104	2371.0	3259.0
105	63.0	669.0
107	990.0	2918.0
9726	1769.0	3010.0
108	1367.0	1299.0
9727	2971.0	6134.0
109	876.0	2123.0
9724	5512.0	4575.0
55437	1249.0	706.0
9725	5816.0	8528.0
9728	9189.0	17240.0
9729	32.0	13.0
150280	0.0	0.0
392371	8.0	0.0
9741	22380.0	17966.0
644353	21.0	52.0
100286948	0.0	0.0
9744	529.0	472.0
392375	0.0	0.0
9745	93.0	75.0
644357	0.0	0.0
392374	0.0	0.0
441869	1324.0	840.0
9742	1879.0	5266.0
392377	0.0	0.0
9743	3714.0	8324.0
392376	0.0	1.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	146.0	174.0
106479297	1.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	2.0
111	1142.0	2760.0
106480294	3.0	2.0
106479294	0.0	0.0
112	3966.0	5039.0
106480297	1.0	2.0
106479293	0.0	0.0
113	132.0	391.0
106479292	0.0	0.0
106480296	0.0	0.0
114	0.0	0.0
106479291	0.0	0.0
106480299	0.0	0.0
115	792.0	1594.0
106480298	0.0	0.0
106479290	0.0	0.0
116	4.0	19.0
117	66.0	106.0
118	22805.0	25386.0
9737	1667.0	1899.0
119	189.0	260.0
9738	1845.0	1881.0
150275	364.0	332.0
9735	492.0	826.0
9736	7537.0	12795.0
414254	2.0	5.0
106480291	5.0	9.0
150274	974.0	603.0
106480290	1.0	1.0
9739	2531.0	3968.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	426.0	676.0
100874197	0.0	3.0
150291	16.0	30.0
9752	3.0	2.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	2.0	5.0
9750	1346.0	410.0
150290	248.0	171.0
100874194	0.0	0.0
9755	968.0	928.0
9753	1137.0	1518.0
100874199	0.0	1.0
9754	624.0	801.0
100874198	0.0	2.0
392387	1.0	5.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	12353.0	3571.0
100874190	2.0	0.0
106479285	1.0	1.0
106479284	0.0	0.0
106479283	0.0	0.0
123	535.0	3917.0
106707175	0.0	1.0
106479282	1.0	0.0
124	6.0	5.0
414260	0.0	1.0
106479281	0.0	0.0
125	219.0	261.0
106479280	0.0	1.0
126	342.0	255.0
127	3.0	3.0
402249	0.0	0.0
128	20655.0	12735.0
9748	6580.0	8632.0
9749	2727.0	4005.0
9746	1692.0	5471.0
9747	3781.0	4780.0
100286929	0.0	0.0
392391	0.0	2.0
392390	0.0	0.0
7101	2.0	4.0
9760	127.0	484.0
9761	27040.0	26529.0
619373	1.0	2.0
7100	904.0	676.0
392350	2.0	5.0
9766	5524.0	8428.0
7103	8183.0	8987.0
644378	46.0	7.0
9767	1057.0	1664.0
7102	655.0	556.0
7105	7692.0	5457.0
9764	2194.0	2456.0
9765	4724.0	5997.0
7104	3.0	1.0
106480269	0.0	1.0
402246	0.0	0.0
441884	31.0	42.0
130	16.0	55.0
131	0.0	0.0
402240	0.0	0.0
132	2065.0	1125.0
441891	0.0	0.0
106480273	0.0	0.0
133	398.0	336.0
106480272	0.0	0.0
134	7.0	37.0
106480275	0.0	0.0
135	7.0	15.0
106480274	0.0	0.0
136	38.0	51.0
106480277	1.0	5.0
137	2.0	2.0
106480276	0.0	0.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	785.0	2270.0
150297	34.0	268.0
9757	2965.0	6358.0
9758	37.0	15.0
