id	c2b1046e-0aaf-4bfb-8d29-58f963d4484b	0d1c74b2-4b01-43d8-8283-987c16c5e3a5
85459	321.0	939.0
106481346	0.0	0.0
85456	14801.0	15998.0
442910	1.0	0.0
106481343	0.0	0.0
85457	3749.0	5484.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	48.0	126.0
442913	0.0	0.0
85452	10.0	17.0
442914	0.0	0.0
50	6296.0	7458.0
85453	3172.0	4269.0
442915	0.0	0.0
85450	3460.0	6286.0
51	7545.0	10837.0
442916	0.0	0.0
85451	1293.0	2298.0
52	3179.0	6187.0
442917	0.0	0.0
53	6817.0	6626.0
442918	0.0	0.0
54	2711.0	3226.0
442919	0.0	0.0
55	469707.0	501725.0
442909	0.0	1.0
56	6.0	31.0
58	3456.0	72.0
59	163717.0	56945.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	8.0	13.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	377.0	313.0
106481350	0.0	1.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	51.0	28.0
106481354	0.0	3.0
85446	146.0	212.0
442900	0.0	0.0
106481355	0.0	0.0
85443	4.0	9.0
442901	0.0	0.0
85444	626.0	815.0
442902	0.0	0.0
60	287879.0	246917.0
85441	1623.0	3603.0
442903	1.0	1.0
85442	149.0	162.0
442904	0.0	0.0
442905	0.0	0.0
62	65.0	19.0
85440	2032.0	3419.0
442907	0.0	1.0
442908	0.0	0.0
66	1.0	0.0
67	18.0	3.0
68	19.0	0.0
344595	756.0	1932.0
69	17.0	4.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	74.0	89.0
106481321	0.0	0.0
85479	7.0	4.0
106481322	0.0	0.0
85476	2331.0	5328.0
85477	761.0	2299.0
70	6318.0	952.0
85474	1.0	6.0
71	122515.0	209937.0
72	264031.0	68607.0
73	27.0	38.0
74	1.0	0.0
75	6.0	16.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3435.0	4629.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	2.0
106481333	0.0	0.0
85465	1721.0	4551.0
81	27985.0	33036.0
85463	794.0	1253.0
82	14.0	1.0
85464	507.0	972.0
83	3.0	10.0
85461	2476.0	24853.0
85462	1429.0	3842.0
86	1291.0	2528.0
87	31087.0	20237.0
85460	2186.0	4390.0
88	986.0	82.0
89	8.0	5.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1427.0	2677.0
106481300	0.0	0.0
91	3084.0	9597.0
92	1219.0	1671.0
93	623.0	1292.0
94	603.0	912.0
95	184.0	294.0
97	124.0	192.0
98	598.0	814.0
344561	0.0	1.0
728661	1774.0	5653.0
728664	4.0	7.0
106481305	0.0	0.0
261734	290.0	852.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	14.0	22.0
106481309	10.0	8.0
246119	4.0	6.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	1.0	2.0
3805	4.0	19.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	4.0	9.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	718.0	1057.0
3800	10596.0	24833.0
3801	1121.0	978.0
3802	0.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	1933.0	2988.0
728698	16.0	9.0
3814	1.0	0.0
3815	235.0	796.0
3816	1335.0	712.0
261729	40277.0	82736.0
3817	360969.0	343195.0
3818	8.0	8.0
222166	3830.0	4860.0
3811	0.0	5.0
3812	2.0	4.0
285740	0.0	0.0
285741	55.0	37.0
728689	13.0	20.0
3827	0.0	506.0
246100	0.0	0.0
3820	62.0	108.0
3821	13.0	9.0
3822	1.0	5.0
3823	0.0	2.0
3824	47.0	104.0
645402	0.0	0.0
403313	3712.0	4911.0
403314	2.0	0.0
728637	0.0	0.0
728638	54.0	37.0
728633	0.0	0.0
728632	33.0	25.0
728635	20.0	18.0
3836	2391.0	2576.0
222183	178.0	109.0
3837	9280.0	20255.0
3838	612.0	1375.0
3839	2276.0	2793.0
728629	0.0	0.0
403304	1.0	1.0
403305	0.0	0.0
3831	1095.0	1523.0
3832	130.0	495.0
3833	104.0	282.0
3834	11.0	37.0
3835	3230.0	5805.0
728620	0.0	2.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	125.0	209.0
3848	8.0	10.0
3849	2.0	69.0
222171	144.0	118.0
728619	0.0	7.0
3840	5839.0	7020.0
3841	779.0	1391.0
3842	5781.0	13723.0
3843	7155.0	12326.0
3844	0.0	0.0
3845	1678.0	3625.0
3846	6.0	4.0
645423	0.0	0.0
3860	206.0	214.0
246126	1317.0	2899.0
728658	888.0	1358.0
728655	0.0	1.0
728657	0.0	0.0
728656	0.0	3.0
3858	1206.0	1357.0
3859	0.0	2.0
246135	1.0	1.0
3850	0.0	1.0
3851	249.0	426.0
3852	42777.0	17794.0
645414	0.0	0.0
3853	13.0	6.0
3854	1.0	5.0
3855	2808.0	1614.0
3856	43128.0	63565.0
3857	15.0	2.0
728640	7.0	3.0
645431	4.0	18.0
728642	203.0	250.0
728641	2.0	0.0
645434	2.0	2.0
645432	1.0	4.0
285704	1295.0	3769.0
728643	47.0	86.0
222194	1252.0	2486.0
285708	1.0	0.0
1204	0.0	0.0
1203	1276.0	1485.0
1201	1515.0	2028.0
1200	10634.0	17762.0
3861	15025.0	2320.0
645426	6.0	10.0
645425	0.0	0.0
1209	8861.0	15442.0
3866	18940.0	7335.0
1208	0.0	0.0
1207	2435.0	4794.0
3868	158.0	100.0
285311	0.0	0.0
3880	10591.0	12871.0
3881	3.0	0.0
285313	6.0	11.0
100128537	83.0	175.0
3882	1.0	1.0
100128536	1.0	1.0
285314	1.0	1.0
285315	367.0	540.0
1215	25.0	24.0
100141515	0.0	6.0
1213	24194.0	52050.0
1212	4239.0	3196.0
1211	6782.0	7804.0
3872	30957.0	15078.0
3875	31200.0	38985.0
3876	11.0	6.0
3879	5.0	1.0
3890	0.0	1.0
3891	0.0	0.0
3892	52.0	39.0
100128525	8.0	4.0
285326	0.0	0.0
1230	33.0	152.0
285329	7.0	5.0
440097	0.0	3.0
440093	20.0	11.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	18.0	13.0
3888	0.0	0.0
100631239	1.0	0.0
3889	0.0	0.0
100128516	44.0	55.0
285331	328.0	570.0
100128512	0.0	0.0
285335	11.0	12.0
100128514	0.0	0.0
1241	189.0	141.0
1240	272.0	582.0
1238	61.0	90.0
1237	2.0	42.0
1236	16.0	190.0
1235	1.0	6.0
1234	53.0	220.0
1233	5.0	100.0
1232	1.0	1.0
3895	10527.0	20049.0
100128511	63.0	71.0
100631247	1.0	2.0
3897	486.0	540.0
100631248	24.0	30.0
3898	1822.0	3852.0
100631249	0.0	0.0
3899	6780.0	9125.0
100128505	2.0	1.0
100631250	0.0	0.0
285343	1398.0	1507.0
100631251	1.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	84.0	194.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	166.0	359.0
574501	0.0	0.0
574502	0.0	0.0
1244	18.0	19.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	102771.0	29017.0
1263	625.0	712.0
1262	9.0	8.0
116966	48.0	269.0
100887755	0.0	0.0
1261	0.0	2.0
100887754	0.0	3.0
1260	0.0	0.0
116969	45.0	24.0
1259	261.0	502.0
1258	3.0	4.0
440061	0.0	0.0
100887750	11.0	88.0
100887746	0.0	2.0
100887744	1.0	0.0
1272	3318.0	2743.0
1271	211.0	171.0
100887749	97.0	25.0
1270	9.0	8.0
100887748	0.0	1.0
440044	20.0	12.0
1269	2.0	20.0
440051	0.0	0.0
1268	30.0	36.0
440050	0.0	0.0
1267	9632.0	13933.0
1266	8372.0	9935.0
100887740	0.0	0.0
1265	7648.0	6313.0
1286	672.0	946.0
1285	178.0	285.0
1284	30397.0	27235.0
1282	16321.0	21947.0
1281	15651.0	32911.0
1280	37.0	5353.0
440078	122.0	141.0
440077	1.0	0.0
440087	46.0	157.0
1278	28685.0	35624.0
1277	8111.0	23281.0
440081	30.0	39.0
116938	0.0	0.0
1297	896.0	618.0
116931	52.0	280.0
1296	981.0	691.0
1295	1213.0	2249.0
116933	4.0	6.0
1294	2590.0	1999.0
1293	13381.0	15036.0
116935	144.0	67.0
1292	28236.0	26681.0
440068	0.0	1.0
1291	14649.0	14219.0
116937	0.0	0.0
440067	2.0	8.0
1290	647.0	2146.0
440073	280.0	191.0
440072	5.0	7.0
1289	3681.0	5482.0
1288	2208.0	1654.0
1287	2914.0	4697.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	812.0	2043.0
440021	0.0	0.0
442673	2.0	1.0
10018	1037.0	3017.0
126328	3280.0	2934.0
442676	0.0	0.0
126326	242.0	305.0
1299	50.0	106.0
1298	2026.0	49604.0
10011	2664.0	2972.0
10010	1042.0	1907.0
10013	2347.0	3947.0
128989	1366.0	1442.0
10015	8421.0	16449.0
10014	5550.0	5581.0
10017	19.0	129.0
10016	2885.0	6411.0
10020	5059.0	8693.0
114335	0.0	0.0
114336	0.0	0.0
126321	1521.0	2164.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	2.0
10021	54.0	24.0
10024	15.0	73.0
128977	2178.0	2844.0
103021165	1.0	0.0
10023	365.0	784.0
103021164	5.0	18.0
10026	2065.0	4042.0
10025	4177.0	4491.0
116986	60.0	232.0
116985	4529.0	6107.0
116988	3831.0	5490.0
116987	1637.0	5081.0
114327	416.0	629.0
440043	0.0	0.0
126308	4951.0	4377.0
440041	0.0	0.0
126306	11.0	18.0
151306	9.0	35.0
100128590	6.0	4.0
100128596	5.0	0.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	2.0	0.0
440027	24.0	13.0
440026	2791.0	3761.0
440023	4.0	7.0
10008	174.0	333.0
10007	2110.0	3165.0
10009	1196.0	2764.0
116984	442.0	1150.0
116983	1042.0	1058.0
151313	502.0	380.0
10000	5222.0	5532.0
128954	0.0	0.0
10002	15.0	11.0
10001	724.0	1038.0
10004	335.0	188.0
10003	68.0	70.0
10006	2544.0	4634.0
10005	1548.0	1735.0
126370	1.0	0.0
285352	78.0	119.0
100128579	0.0	0.0
285359	30.0	39.0
126375	116.0	477.0
126374	945.0	867.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2618.0	5128.0
285367	1070.0	995.0
285368	514.0	2060.0
100128569	37.0	125.0
126364	58.0	165.0
100128560	14.0	13.0
285370	0.0	0.0
285375	2.0	0.0
102682016	0.0	0.0
153932	11.0	3.0
344191	50.0	33.0
126353	4377.0	1290.0
751071	141.0	296.0
442660	2.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	4.0	6.0
106481282	0.0	0.0
285381	1526.0	1498.0
106481283	0.0	0.0
285382	1724.0	1050.0
106481280	0.0	0.0
165918	1013.0	1632.0
106481281	0.0	1.0
165904	145.0	39.0
285386	143.0	98.0
138307	1.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	1.0	0.0
106481290	1.0	0.0
100128541	0.0	1.0
138311	363.0	729.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	2.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	11.0	10.0
126299	1339.0	1588.0
106481259	0.0	0.0
728716	4.0	5.0
126298	1702.0	1839.0
728710	1.0	0.0
126295	195.0	350.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	85.0	224.0
645318	0.0	0.0
645317	26.0	29.0
151242	9.0	26.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	16466.0	31766.0
100287908	0.0	0.0
645332	318.0	448.0
126282	455.0	423.0
100287902	19.0	70.0
163227	315.0	927.0
100287900	0.0	0.0
163223	26.0	18.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	4.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	418.0	6027.0
106481278	0.0	0.0
645328	0.0	1.0
151254	10.0	6.0
645326	6.0	10.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	12.0
163259	208.0	356.0
645345	15.0	76.0
200403	9.0	1.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	158.0	154.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	1.0
728732	1.0	2.0
728734	0.0	0.0
126272	125.0	146.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	465.0	1213.0
106481243	0.0	0.0
107133513	2.0	1.0
106481240	0.0	0.0
106481241	2.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	6.0	12.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	0.0	3.0
728723	95.0	165.0
106481253	0.0	0.0
107133522	2.0	8.0
106481254	0.0	0.0
107133524	1.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	5.0	6.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	4.0
645348	1.0	1.0
106481250	0.0	0.0
645369	20.0	27.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	780.0	3047.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	10.0	20.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	15.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	458.0	1033.0
106481228	2.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	196.0	278.0
645382	0.0	0.0
645381	25.0	90.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	0.0
106481207	0.0	1.0
106481204	0.0	1.0
106481205	0.0	1.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	158.0	188.0
3903	145.0	479.0
106481210	0.0	0.0
3904	0.0	7.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1039.0	2384.0
106481211	0.0	0.0
3909	2792.0	5616.0
106481212	0.0	0.0
684959	0.0	0.0
151234	6.0	45.0
151230	1343.0	3147.0
728798	0.0	2.0
3913	32000.0	49175.0
3914	7132.0	3715.0
3915	7282.0	24516.0
3916	21073.0	32788.0
3918	2463.0	7517.0
3910	4161.0	4034.0
3911	5729.0	15820.0
3912	2819.0	8839.0
728782	6.0	24.0
728780	64.0	44.0
3924	5.0	12.0
3925	1506.0	1804.0
3927	5245.0	7092.0
3929	1.0	0.0
3920	13620.0	20420.0
3921	26565.0	44440.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	19089.0	89920.0
3937	384.0	906.0
3938	0.0	0.0
3939	14114.0	24755.0
3930	2567.0	5668.0
100873179	0.0	0.0
3931	477.0	271.0
3932	205.0	479.0
3933	0.0	0.0
3934	403.0	459.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	4.0
3947	6.0	1.0
3948	1.0	16.0
3949	18136.0	15355.0
100873169	2.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	13983.0	12215.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	6.0	2.0
100873192	0.0	0.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	0.0	0.0
3957	18.0	57.0
3958	11216.0	5540.0
3959	29083.0	37363.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	187.0	180.0
574517	0.0	0.0
100631269	3.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	98.0	116.0
3952	6.0	1.0
3953	1437.0	1943.0
3954	1598.0	3320.0
3955	2273.0	2669.0
3956	14670.0	5600.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	11.0	17.0
728746	0.0	0.0
728748	3.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	262.0	385.0
1303	6190.0	6381.0
107133502	0.0	0.0
1302	13.0	39.0
1301	4.0	22.0
1300	18.0	61.0
3960	21.0	22.0
3963	0.0	0.0
3964	3404.0	9137.0
1308	7188.0	3517.0
3965	378.0	630.0
1307	4057.0	3132.0
151295	5.0	11.0
1306	2902.0	7382.0
100189589	0.0	4.0
728774	0.0	1.0
728773	0.0	0.0
3980	1957.0	3348.0
100287932	2369.0	3442.0
3981	390.0	644.0
728776	10.0	22.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	10737.0	12403.0
1315	7028.0	16171.0
1314	14287.0	32545.0
1312	8353.0	10271.0
1311	38.0	123.0
100329135	1.0	0.0
1310	2.0	3.0
574537	0.0	0.0
3972	1.0	5.0
3973	0.0	1.0
3975	0.0	0.0
3976	223.0	529.0
3977	9131.0	16536.0
1318	47.0	81.0
3978	822.0	1434.0
1317	5813.0	8129.0
728763	6.0	4.0
3990	5.0	9.0
645313	3.0	3.0
3991	217.0	297.0
645312	0.0	0.0
3992	5027.0	4865.0
645311	0.0	1.0
728769	432.0	691.0
1330	0.0	0.0
1327	15493.0	11350.0
1326	177.0	224.0
1325	5.0	7.0
3982	0.0	0.0
3983	3027.0	5027.0
3984	964.0	2150.0
3985	4677.0	7460.0
3987	2330.0	8797.0
3988	2675.0	5058.0
1329	3629.0	3625.0
116809	0.0	0.0
100128416	10.0	19.0
1340	7112.0	7295.0
1337	4809.0	5774.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2411.0	3201.0
100128410	0.0	0.0
3995	435.0	455.0
100128412	0.0	0.0
3996	1451.0	2103.0
3998	10048.0	19644.0
1339	94.0	14.0
285440	1260.0	1532.0
285441	2.0	48.0
1352	663.0	893.0
1351	6027.0	8041.0
1350	10841.0	12121.0
1349	3168.0	3777.0
1348	3.0	0.0
1347	3961.0	4896.0
1346	1360.0	452.0
1345	4769.0	4118.0
1343	0.0	0.0
1342	1.0	1.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	10.0	12.0
1363	46541.0	54272.0
1362	6659.0	19669.0
1361	0.0	7.0
1360	9.0	47.0
1359	440.0	1075.0
1358	9.0	1.0
1357	27.0	13.0
1356	92.0	877.0
1355	2725.0	3933.0
1353	2275.0	3582.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	1.0	0.0
285463	43.0	243.0
285464	401.0	750.0
100873200	0.0	0.0
777774	1.0	0.0
1374	5699.0	10302.0
1373	96.0	84.0
1371	555.0	1019.0
1370	0.0	0.0
1369	0.0	0.0
1368	3666.0	5373.0
100873209	1.0	0.0
1366	1692.0	10101.0
1365	3857.0	16676.0
1364	19556.0	40454.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	17.0	11.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	8.0
100873205	2.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	2013.0	4884.0
116843	455.0	666.0
1384	6864.0	12107.0
116842	39.0	40.0
1382	494.0	371.0
116844	422.0	497.0
1381	121.0	49.0
1380	5.0	47.0
440176	4.0	2.0
440184	2.0	1.0
1379	1.0	6.0
1378	3.0	41.0
1376	1258.0	2701.0
1375	21.0	34.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	1.0	0.0
100873234	0.0	0.0
128826	4.0	1.0
102800310	3.0	124.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	0.0	0.0
100873220	1.0	0.0
128820	0.0	0.0
116832	347.0	535.0
1396	23.0	38.0
1395	4.0	11.0
1394	87.0	30.0
1393	62.0	57.0
1392	0.0	0.0
285407	9.0	35.0
116835	236.0	330.0
1390	1625.0	1376.0
1389	5146.0	6079.0
1388	6421.0	12100.0
1387	6272.0	12151.0
116841	1474.0	2317.0
1386	2754.0	5638.0
116840	2106.0	1963.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	3.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	27.0	43.0
100873255	1.0	0.0
100873254	26.0	12.0
100873253	0.0	0.0
285412	3.0	2.0
100873252	0.0	0.0
100287898	22.0	27.0
100287895	0.0	0.0
285419	35.0	23.0
1399	3391.0	7112.0
1398	4720.0	6928.0
1397	3173.0	2645.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	4.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	575.0	238.0
285429	2.0	4.0
100287880	1.0	0.0
440193	1760.0	6681.0
100873248	0.0	0.0
100873247	1.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8853.0	17758.0
153830	3273.0	7897.0
645280	1.0	5.0
440138	385.0	1275.0
440132	0.0	3.0
440142	0.0	3.0
10139	1894.0	1948.0
126208	1239.0	1929.0
126206	0.0	0.0
126205	19.0	16.0
107133497	49.0	13.0
126204	0.0	1.0
107133499	0.0	0.0
128866	9150.0	9362.0
10131	2278.0	4352.0
10134	19063.0	19377.0
107133494	0.0	7.0
10133	3940.0	4214.0
128869	1460.0	1968.0
10136	0.0	0.0
10135	8511.0	9951.0
100128493	0.0	0.0
103021294	14.0	40.0
10138	759.0	925.0
100128496	0.0	0.0
10137	4815.0	9447.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	5.0
10140	4039.0	11169.0
128864	7.0	25.0
440125	3.0	0.0
440131	0.0	1.0
10143	11.0	13.0
128854	915.0	1134.0
10142	2744.0	12440.0
10144	1650.0	3341.0
10147	2861.0	4125.0
100128483	0.0	0.0
10146	6391.0	14173.0
128859	0.0	1.0
10149	425.0	482.0
10148	23.0	127.0
128853	176.0	73.0
440159	0.0	0.0
10117	4.0	2.0
440163	0.0	0.0
10110	10.0	21.0
10112	17.0	153.0
10111	3445.0	5944.0
10114	8069.0	12305.0
10113	3595.0	3840.0
128848	0.0	0.0
10116	4719.0	8151.0
165829	45.0	56.0
100128469	16.0	15.0
153842	3.0	3.0
440145	790.0	1526.0
10129	2414.0	2847.0
440153	0.0	0.0
10128	6541.0	15747.0
100033799	0.0	0.0
107133486	2.0	2.0
10121	8528.0	7442.0
100128465	0.0	0.0
10120	4144.0	5375.0
10123	2242.0	2250.0
138234	5.0	0.0
10125	57.0	186.0
10124	891.0	902.0
10127	1882.0	2932.0
10126	1439.0	2103.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	31.0	50.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	1.0
106481182	0.0	0.0
285489	185.0	248.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	1.0
10107	0.0	3.0
10106	8958.0	18217.0
106481199	0.0	1.0
10109	8338.0	9746.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2799.0	3449.0
10100	1878.0	1098.0
10103	31380.0	37311.0
106481194	0.0	0.0
10102	753.0	1311.0
106481195	0.0	0.0
10105	2127.0	3470.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	193.0	143.0
440119	891.0	853.0
126235	2.0	0.0
126231	53.0	193.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	73.0	73.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	105.0	25.0
106481167	2.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	6.0	29.0
440107	4.0	13.0
440104	1602.0	1502.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	10.0	3.0
100128420	1.0	8.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	5.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	14.0	12.0
10090	1112.0	1099.0
10093	6694.0	6812.0
10092	4304.0	6552.0
10095	2678.0	4010.0
645204	1.0	0.0
10094	5422.0	9608.0
645203	6.0	1.0
10097	9683.0	18896.0
10096	7414.0	10831.0
645201	1.0	0.0
163115	53.0	53.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	2.0
106481143	0.0	0.0
114194	0.0	1.0
138162	78.0	129.0
106481144	0.0	0.0
114195	0.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	2.0	2.0
106481145	0.0	0.0
151126	229.0	471.0
106481146	0.0	0.0
10099	6428.0	11681.0
10098	815.0	887.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	494.0	1017.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	32.0	81.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	131.0	550.0
415116	5059.0	9848.0
645207	0.0	0.0
645206	144.0	69.0
442707	0.0	0.0
