id	456b4981-9f37-42ff-b056-883a19ebc7a9	363209a4-9d1d-450e-b9f4-e35400fd76f6
100419477	0.0	5.0
5291	4457.0	4154.0
5292	1764.0	544.0
5293	808.0	284.0
100420473	0.0	2.0
100101932	0.0	0.0
100101938	0.0	3.0
256472	9.0	14.0
256471	1443.0	477.0
100419489	3.0	9.0
100101935	0.0	0.0
100270680	2.0	37.0
100420477	2.0	4.0
100420476	0.0	1.0
100420484	2.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	17.0	13.0
101929402	67.0	84.0
100270648	0.0	3.0
101929407	33.0	13.0
105375013	6.0	13.0
641365	0.0	1.0
641364	7.0	5.0
401696	0.0	2.0
28578	1.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	52.0	85.0
28572	3.0	2.0
28573	11.0	0.0
28570	0.0	0.0
28571	0.0	1.0
28576	6.0	4.0
28577	1.0	3.0
653354	19.0	0.0
28574	5.0	0.0
401687	0.0	2.0
28575	0.0	5.0
641372	1.0	1.0
641371	217.0	78.0
112950	3183.0	1882.0
641373	0.0	3.0
28589	21.0	6.0
28583	35.0	2.0
28584	1.0	2.0
28581	8.0	1.0
28582	1.0	0.0
28587	0.0	0.0
124930	205.0	810.0
28588	0.0	2.0
28585	1.0	1.0
28586	17.0	2.0
28580	2.0	0.0
124935	1649.0	3909.0
124936	2593.0	2162.0
378805	399.0	409.0
641380	0.0	0.0
112942	3192.0	3685.0
378807	1.0	43.0
641382	0.0	0.0
641384	3.0	9.0
401675	0.0	11.0
28558	17.0	6.0
28559	150.0	44.0
28556	0.0	0.0
28557	4.0	16.0
148930	0.0	2.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	2.0
28552	1.0	0.0
148932	1563.0	483.0
401665	0.0	0.0
641379	1.0	1.0
124925	25.0	29.0
401664	1.0	7.0
28569	9.0	2.0
401663	0.0	0.0
112939	3570.0	4296.0
401662	0.0	2.0
28567	20.0	15.0
401661	16.0	14.0
28568	19.0	10.0
112937	2830.0	11.0
112936	7380.0	3895.0
449645	2.0	1.0
28561	0.0	0.0
124912	0.0	11.0
653361	81.0	37.0
28560	6.0	2.0
28565	0.0	0.0
653363	0.0	0.0
653364	5.0	18.0
28566	0.0	0.0
28563	2.0	0.0
28564	2.0	1.0
378828	0.0	0.0
378825	0.0	6.0
391804	1.0	0.0
124989	223.0	263.0
391803	0.0	3.0
340286	2.0	3.0
653390	26.0	21.0
339290	2600.0	1715.0
339291	0.0	1.0
378818	1.0	1.0
378819	0.0	0.0
378810	0.0	0.0
391811	0.0	2.0
653381	6806.0	3631.0
124975	1872.0	80.0
124976	897.0	176.0
391819	0.0	1.0
124974	5.0	16.0
340277	444.0	858.0
340274	0.0	7.0
340273	20.0	17.0
339287	5176.0	5685.0
28514	1443.0	137.0
28512	822.0	690.0
28513	209.0	6.0
28518	4.0	0.0
28519	0.0	0.0
28516	2.0	0.0
28517	1.0	0.0
28510	0.0	0.0
28511	2512.0	2856.0
124961	792.0	1065.0
340267	218.0	312.0
340260	0.0	0.0
112970	472.0	266.0
28525	0.0	0.0
28526	39.0	10.0
28523	0.0	0.0
378832	2.0	5.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	1.0
900	10817.0	16537.0
901	9409.0	11410.0
340252	1492.0	2517.0
902	2020.0	963.0
904	2849.0	2966.0
905	3095.0	188.0
908	8398.0	13145.0
909	49.0	6.0
340371	2493.0	6408.0
136895	233.0	126.0
51081	3591.0	1799.0
51083	32.0	57.0
51082	5206.0	7471.0
51085	70.0	27.0
51084	5913.0	4812.0
51087	36.0	23.0
51086	1.0	3.0
146212	7.0	17.0
51088	2217.0	565.0
910	8.0	5.0
90678	2095.0	3645.0
911	385.0	78.0
912	221.0	60.0
913	361.0	65.0
914	540.0	125.0
915	247.0	35.0
916	636.0	134.0
917	166.0	41.0
919	184.0	39.0
90673	876.0	1221.0
51090	1205.0	232.0
51092	11050.0	5100.0
51091	1457.0	854.0
51094	9953.0	7833.0
51093	3650.0	2964.0
51096	2148.0	1809.0
51095	1868.0	2180.0
146225	18.0	1.0
51098	2164.0	1107.0
340359	3.0	9.0
51097	10493.0	4504.0
146223	6839.0	3793.0
51099	1070.0	683.0
920	1492.0	1020.0
146227	62.0	62.0
921	215.0	103.0
90668	86.0	14.0
922	0.0	0.0
923	316.0	92.0
340351	622.0	409.0
924	243.0	32.0
643941	0.0	11.0
925	644.0	69.0
926	129.0	14.0
927	57.0	1.0
928	66925.0	29869.0
100312775	8.0	1.0
929	2020.0	1045.0
158228	307.0	457.0
339366	312.0	130.0
26095	23.0	240.0
401825	0.0	0.0
26098	1131.0	2836.0
340348	1337.0	1289.0
26097	4812.0	4094.0
388324	411.0	842.0
26099	8313.0	5893.0
388325	202.0	119.0
930	10.0	44.0
148898	208.0	225.0
931	60.0	14.0
388323	77.0	93.0
932	1.0	3.0
933	94.0	102.0
643954	2.0	3.0
26090	4711.0	3915.0
134265	631.0	418.0
26092	8421.0	3361.0
936	0.0	3.0
26091	3135.0	3477.0
158234	892.0	1108.0
26094	830.0	874.0
643955	0.0	0.0
938	10.0	1.0
26093	1507.0	1853.0
939	112.0	43.0
401827	1.0	24.0
90693	750.0	559.0
158219	976.0	472.0
134266	1093.0	1882.0
643971	0.0	0.0
940	122.0	119.0
941	20.0	13.0
124872	6.0	5.0
942	379.0	215.0
943	29.0	29.0
342994	3.0	8.0
944	74.0	55.0
643965	1.0	0.0
945	140.0	113.0
946	45.0	76.0
7903	462.0	287.0
947	3684.0	1564.0
158222	43.0	59.0
948	2029.0	381.0
949	3601.0	3603.0
7905	23981.0	18249.0
136853	41.0	94.0
401895	1.0	1.0
339344	331.0	338.0
339345	0.0	38.0
653308	355.0	165.0
26074	10.0	48.0
7918	1494.0	1085.0
26073	7836.0	6802.0
7917	11998.0	12188.0
7919	2649.0	3211.0
950	35074.0	30599.0
951	331.0	261.0
952	22450.0	38.0
388344	358.0	212.0
953	3101.0	1970.0
954	978.0	475.0
643976	0.0	2.0
955	10413.0	8042.0
641311	1.0	1.0
956	524.0	96.0
957	21546.0	37509.0
958	1373.0	122.0
959	80.0	26.0
7913	7847.0	4061.0
7916	20319.0	27580.0
7915	2862.0	962.0
26071	2649.0	2547.0
388341	132.0	95.0
26085	64.0	35.0
388339	20.0	23.0
26084	1733.0	12398.0
342979	96.0	43.0
960	15586.0	10158.0
26086	928.0	2228.0
342977	15.0	4.0
388335	7211.0	2126.0
961	16650.0	5741.0
26088	3811.0	3856.0
962	697.0	143.0
388336	1411.0	340.0
963	1300.0	589.0
388333	0.0	0.0
965	632.0	283.0
966	25487.0	7350.0
7920	651.0	316.0
643987	1.0	0.0
967	38681.0	15771.0
7923	1148.0	877.0
7922	20544.0	16946.0
968	12.0	12.0
969	458.0	57.0
26080	0.0	8.0
643988	83.0	646.0
26083	1.0	7.0
161835	46.0	18.0
134218	4920.0	4413.0
100312782	0.0	5.0
7941	2225.0	2908.0
7940	413.0	134.0
26059	127.0	38.0
339324	1878.0	2049.0
339327	293.0	463.0
26052	245.0	116.0
26051	878.0	132.0
339318	869.0	1155.0
340307	0.0	0.0
26054	5839.0	6910.0
970	7.0	13.0
971	105.0	74.0
26053	2868.0	3430.0
972	63155.0	20882.0
26056	2820.0	2500.0
973	152.0	53.0
974	409.0	82.0
26058	6241.0	7700.0
975	46344.0	27086.0
26057	7878.0	8956.0
653333	12.0	8.0
976	1726.0	494.0
7932	1.0	14.0
100312789	0.0	0.0
977	23097.0	14845.0
100312788	0.0	2.0
978	111.0	47.0
643996	1.0	1.0
7936	3818.0	2646.0
100312785	0.0	0.0
26050	282.0	58.0
100312787	0.0	2.0
641339	505.0	348.0
161823	541.0	597.0
100312792	0.0	0.0
100312794	4.0	11.0
100312790	0.0	0.0
148870	17.0	27.0
388364	0.0	11.0
388363	234.0	243.0
653316	43.0	24.0
653319	700.0	670.0
148867	4083.0	3381.0
26063	1168.0	1588.0
122258	0.0	2.0
26062	0.0	2.0
102578074	0.0	5.0
26065	10010.0	7476.0
26064	3164.0	7960.0
983	186.0	1679.0
984	1447.0	1368.0
146206	73.0	35.0
987	10002.0	25669.0
988	4771.0	3839.0
7942	1677.0	260.0
989	10435.0	5956.0
26061	2109.0	1190.0
161829	2.0	14.0
100312798	5.0	0.0
26060	4460.0	4214.0
219525	0.0	0.0
5300	5281.0	2648.0
5301	0.0	0.0
339302	5.0	3.0
388394	3.0	73.0
990	127.0	857.0
991	90.0	573.0
100419609	0.0	0.0
342945	321.0	595.0
993	154.0	316.0
994	1061.0	868.0
51001	884.0	2214.0
100419606	0.0	0.0
51000	2214.0	1415.0
995	16.0	241.0
996	3723.0	3302.0
51003	635.0	364.0
100419608	1.0	2.0
997	2335.0	1993.0
51002	1107.0	903.0
388389	0.0	0.0
998	18078.0	9331.0
51005	913.0	721.0
999	42222.0	18926.0
51004	915.0	1127.0
158293	5104.0	7021.0
51006	5112.0	3682.0
7955	36.0	4.0
51009	4382.0	3175.0
7957	704.0	253.0
51008	1520.0	700.0
158297	4.0	26.0
219537	22.0	6.0
5310	4786.0	3184.0
5311	3010.0	1582.0
101929387	13.0	7.0
388387	6.0	6.0
100419614	1.0	0.0
388381	1.0	15.0
51010	895.0	1023.0
100420608	0.0	0.0
342933	2.0	11.0
51012	3854.0	3615.0
51011	1015.0	559.0
51014	11761.0	11213.0
51013	1488.0	982.0
51016	895.0	774.0
7965	1118.0	1441.0
51015	2456.0	2355.0
5303	1085.0	933.0
51018	1057.0	1413.0
5304	2222.0	11.0
5305	1515.0	1679.0
5306	11286.0	11363.0
5307	1087.0	222.0
51019	1710.0	933.0
342931	0.0	3.0
5308	42.0	19.0
101929390	0.0	15.0
5309	0.0	7.0
219527	20.0	52.0
101929397	20.0	68.0
7980	180.0	13.0
5320	12764.0	4262.0
7982	2342.0	2649.0
5321	934.0	850.0
5322	424.0	1132.0
7984	1107.0	1130.0
219541	887.0	647.0
51021	5346.0	5279.0
51020	2715.0	2132.0
51023	699.0	379.0
51022	2242.0	1000.0
51025	325.0	559.0
342926	1411.0	1131.0
51024	7436.0	6140.0
7976	1833.0	1036.0
5313	1.0	57.0
51027	1272.0	707.0
100420613	0.0	0.0
51026	4184.0	2538.0
5314	90.0	707.0
7975	2107.0	1189.0
100420612	8.0	1.0
5315	43963.0	37302.0
51029	2762.0	1237.0
7978	648.0	803.0
51028	5263.0	1412.0
5316	1713.0	1269.0
5317	23663.0	6209.0
5318	2106.0	668.0
7979	4699.0	6903.0
219539	48.0	24.0
5319	0.0	5.0
219557	0.0	0.0
7991	8540.0	17997.0
5330	513.0	317.0
7994	5419.0	3185.0
5331	2216.0	2352.0
5332	1551.0	2458.0
7993	1006.0	452.0
5333	2362.0	422.0
5334	1142.0	187.0
51030	2587.0	1762.0
51032	13.0	7.0
51031	5908.0	2717.0
342918	75.0	213.0
100420627	1.0	0.0
51035	4777.0	3590.0
5324	506.0	238.0
5325	1314.0	712.0
5326	1503.0	1561.0
5327	8072.0	606.0
7988	933.0	1208.0
100420621	3.0	0.0
5328	1492.0	304.0
5329	362.0	146.0
158248	11.0	28.0
5340	22.0	14.0
5341	734.0	370.0
5342	3.0	2.0
5343	1.0	1.0
101929335	309.0	15.0
5345	2580.0	41.0
63027	6005.0	4803.0
342909	131.0	189.0
342908	419.0	320.0
51043	6970.0	8726.0
51042	280.0	304.0
342900	0.0	5.0
100419649	0.0	2.0
51046	4.0	2.0
5335	3566.0	4459.0
90634	1220.0	214.0
134285	8.0	1.0
5336	546.0	358.0
5337	515.0	225.0
90637	805.0	552.0
100420633	0.0	6.0
5338	2410.0	2162.0
5339	19362.0	30237.0
90639	756.0	601.0
5350	1595.0	261.0
5351	7847.0	8433.0
5352	1656.0	2407.0
219578	7.0	4.0
100419650	1.0	2.0
134288	0.0	0.0
63035	1299.0	1328.0
5354	678.0	22.0
5355	5342.0	334.0
63036	0.0	10.0
5356	3465.0	2089.0
90632	12.0	2.0
101929344	7.0	4.0
161882	455.0	398.0
51050	14139.0	128.0
51052	0.0	2.0
643906	0.0	2.0
51054	77.0	45.0
643904	7.0	5.0
51053	4856.0	3368.0
643905	0.0	16.0
51056	5447.0	3234.0
51058	770.0	764.0
51057	314.0	274.0
643909	0.0	0.0
5346	80.0	190.0
90624	1858.0	3184.0
51059	40.0	235.0
5347	117.0	507.0
5348	103.0	16.0
5349	39918.0	7190.0
90625	42.0	39.0
90627	1338.0	2515.0
5360	2416.0	752.0
5361	2776.0	3347.0
5362	1734.0	793.0
101929351	39.0	56.0
5364	7882.0	3378.0
5365	1361.0	1768.0
5366	228.0	528.0
90665	232.0	180.0
5367	2.0	2.0
51061	8313.0	4912.0
51060	4854.0	4034.0
51063	1398.0	313.0
51062	1252.0	1157.0
146279	31.0	18.0
51065	4842.0	3783.0
643915	0.0	0.0
51067	892.0	504.0
51066	46.0	29.0
51069	1450.0	1281.0
51068	4834.0	2769.0
5357	1155.0	253.0
5358	3110.0	686.0
100420656	0.0	0.0
5359	2339.0	436.0
643911	624.0	1353.0
100420650	8.0	9.0
5371	3498.0	1802.0
100420660	3.0	25.0
5372	2536.0	1864.0
5373	956.0	894.0
158257	3.0	6.0
732448	2.0	0.0
5375	90.0	18.0
5376	3194.0	587.0
90655	0.0	18.0
5378	823.0	1025.0
219595	594.0	298.0
101929369	1.0	0.0
51070	2571.0	1446.0
51072	243.0	435.0
51071	1839.0	447.0
5370	0.0	1.0
51074	2126.0	1079.0
51073	2439.0	1868.0
51076	1065.0	627.0
51075	7191.0	4873.0
51078	4671.0	2612.0
51077	3231.0	2016.0
51079	2418.0	1873.0
5368	8.0	3.0
5369	0.0	0.0
100420665	2.0	1.0
171222	16.0	7.0
171221	2.0	2.0
90649	664.0	70.0
171220	135.0	93.0
5382	399.0	219.0
5383	32.0	38.0
100419560	5.0	2.0
28619	1.0	2.0
5387	128.0	216.0
28613	0.0	2.0
28614	11.0	3.0
220594	0.0	0.0
28611	10.0	4.0
28612	0.0	0.0
28617	5.0	0.0
5380	13.0	13.0
28616	13.0	2.0
28610	2.0	1.0
5379	470.0	586.0
100420558	0.0	1.0
100420557	2.0	2.0
100420555	0.0	0.0
100420552	0.0	1.0
5393	1220.0	710.0
5394	3531.0	3408.0
5395	904.0	753.0
5396	5328.0	560.0
101929302	26.0	75.0
28624	0.0	0.0
28625	0.0	0.0
28622	3.0	0.0
28623	0.0	0.0
28628	2.0	0.0
28629	4.0	0.0
28626	2.0	3.0
28627	1.0	0.0
28620	14.0	3.0
28621	1.0	2.0
100420568	0.0	5.0
100420567	0.0	8.0
101929310	0.0	2.0
100420574	0.0	0.0
28608	0.0	0.0
28609	1.0	1.0
100419595	0.0	0.0
28602	13.0	2.0
28603	2.0	0.0
101929328	7.0	7.0
28600	0.0	1.0
28601	7.0	1.0
28606	7.0	7.0
101929329	1.0	0.0
100419599	0.0	0.0
256536	61.0	17.0
100420589	0.0	0.0
100420588	1.0	4.0
53615	4106.0	7582.0
53616	1720.0	423.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	4.0	5.0
256586	944.0	247.0
171177	1262.0	294.0
171169	6.0	20.0
53632	7.0	8.0
53630	53.0	9.0
53635	11771.0	8348.0
53637	350.0	28.0
112840	1013.0	1418.0
26038	241.0	50.0
26037	2206.0	2338.0
653226	18.0	2.0
28699	0.0	0.0
26039	1522.0	1800.0
112849	390.0	578.0
112846	10.0	2.0
26030	2313.0	637.0
28693	2.0	5.0
28694	0.0	0.0
26032	169.0	82.0
28691	10.0	0.0
26031	481.0	183.0
28692	5.0	3.0
26034	238.0	97.0
28697	0.0	0.0
26033	259.0	51.0
28698	0.0	0.0
653232	297.0	247.0
100312803	2.0	3.0
26036	3782.0	2971.0
100312806	0.0	3.0
28695	0.0	0.0
26035	2103.0	873.0
28696	0.0	0.0
653234	46.0	10.0
643898	0.0	0.0
100312801	0.0	4.0
28690	15.0	7.0
26049	925.0	267.0
26048	1146.0	931.0
653214	756.0	1198.0
100312819	0.0	2.0
26040	2202.0	1235.0
26043	3120.0	3177.0
26045	10.0	35.0
653220	0.0	5.0
26047	10624.0	26742.0
100312817	0.0	3.0
26046	5281.0	4932.0
100312816	0.0	0.0
124817	135.0	44.0
148808	834.0	189.0
378925	3.0	18.0
28679	1.0	1.0
26015	2104.0	2424.0
653247	2.0	0.0
26018	10763.0	15251.0
28677	4.0	4.0
26017	4969.0	3575.0
28678	0.0	3.0
26019	3265.0	2117.0
124801	588.0	474.0
28671	11.0	5.0
28672	6.0	7.0
26010	8136.0	2892.0
28670	20.0	1.0
26012	2797.0	3756.0
28675	0.0	1.0
26011	182.0	71.0
28676	4.0	3.0
28673	9.0	3.0
148811	17.0	8.0
26013	442.0	543.0
28674	4.0	1.0
124808	1581.0	1346.0
148818	0.0	1.0
112812	100.0	130.0
26027	455.0	64.0
653236	26.0	2.0
28688	2.0	2.0
28689	13.0	0.0
653238	34.0	27.0
112817	79.0	16.0
148823	847.0	510.0
28682	7.0	5.0
28683	12.0	4.0
148824	55.0	1.0
28680	8.0	2.0
653240	0.0	0.0
26020	19418.0	6913.0
28681	5.0	0.0
28686	0.0	0.0
26022	11108.0	4774.0
28684	7.0	5.0
26025	82.0	40.0
26024	688.0	908.0
28685	0.0	1.0
378948	0.0	0.0
378949	0.0	0.0
112885	252.0	90.0
28657	3.0	6.0
653268	484.0	32.0
653269	124.0	62.0
28658	16.0	1.0
28655	3.0	0.0
28656	6.0	0.0
28659	0.0	0.0
28650	0.0	0.0
653275	3.0	0.0
28653	6.0	2.0
28654	0.0	1.0
28651	0.0	0.0
28652	0.0	0.0
100312849	3.0	9.0
102157402	1594.0	542.0
102157400	1.0	0.0
378938	7752.0	11843.0
641298	27.0	38.0
26005	1898.0	3139.0
28668	0.0	0.0
28669	3.0	2.0
26007	3284.0	2980.0
28666	7.0	1.0
653259	30.0	5.0
28667	3.0	2.0
26009	3627.0	3396.0
28660	0.0	2.0
124857	47.0	6.0
28661	6.0	2.0
26001	8048.0	5513.0
28664	6.0	1.0
26000	2721.0	2367.0
28665	1.0	0.0
26003	9215.0	9660.0
28662	7.0	4.0
26002	2216.0	824.0
28663	5.0	2.0
100312850	29.0	23.0
340390	25.0	156.0
340393	0.0	8.0
28639	14.0	5.0
112869	779.0	644.0
28638	645.0	112.0
100312829	5.0	5.0
100312826	38.0	33.0
124842	26.0	26.0
100312825	5.0	0.0
100312828	41.0	66.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	2.0
340385	828.0	1824.0
100312823	0.0	1.0
339390	10.0	15.0
339396	32.0	0.0
28646	2.0	1.0
378950	0.0	0.0
28647	0.0	4.0
339398	120.0	100.0
378951	0.0	0.0
28644	0.0	0.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	2159.0	1340.0
28648	0.0	1.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	6.0	3.0
100312837	0.0	1.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	5.0	2.0
28641	0.0	0.0
100312838	1.0	1.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	9.0	13.0
646096	0.0	1.0
90799	1557.0	1353.0
100287345	0.0	6.0
87171	8.0	3.0
87178	2021.0	3105.0
100287327	0.0	0.0
100287325	2.0	1.0
100287314	8.0	5.0
26191	177.0	65.0
26190	5284.0	7265.0
100287302	0.0	0.0
26173	6433.0	5950.0
26175	2312.0	1259.0
154197	84.0	24.0
5411	3837.0	5545.0
5409	100.0	2.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	3.0
5406	11.0	18.0
5407	1.0	11.0
5408	1.0	3.0
286002	168.0	67.0
5420	3990.0	2977.0
286006	33.0	99.0
100131546	0.0	4.0
646016	0.0	0.0
5422	1307.0	1543.0
51122	2488.0	1163.0
51121	1016.0	1102.0
51124	4188.0	3138.0
51123	3308.0	5305.0
5412	5527.0	5724.0
51126	4284.0	2613.0
51125	4826.0	1183.0
5413	1131.0	2238.0
5414	316.0	215.0
51128	11911.0	13392.0
51127	76.0	16.0
51129	1445.0	71.0
646024	3.0	35.0
646023	14.0	5.0
100131539	4.0	5.0
5430	11807.0	11687.0
5431	7523.0	5763.0
286016	21.0	45.0
5432	5847.0	1506.0
100131535	0.0	4.0
5433	2485.0	1617.0
105369729	0.0	6.0
51131	1965.0	406.0
51130	364.0	201.0
51133	8769.0	14334.0
51132	4765.0	5057.0
51135	1981.0	952.0
51134	485.0	908.0
5423	2487.0	602.0
90701	22353.0	11881.0
5424	742.0	1258.0
51136	871.0	464.0
5425	5446.0	9693.0
51138	3411.0	1676.0
5426	1732.0	3047.0
646019	8.0	46.0
5427	191.0	183.0
5428	2384.0	2023.0
5429	1179.0	806.0
100131528	0.0	0.0
5440	3347.0	3881.0
5441	5905.0	3387.0
5442	2048.0	2798.0
5443	184.0	12.0
5444	265.0	0.0
51142	14088.0	10587.0
51141	2445.0	495.0
51144	7809.0	2505.0
51143	3931.0	2636.0
51146	0.0	4.0
89758	0.0	0.0
5434	7043.0	6620.0
51148	3499.0	1235.0
5435	17.0	19.0
51147	3553.0	2425.0
5436	4163.0	2311.0
90736	856.0	949.0
51149	981.0	1171.0
5437	2158.0	2274.0
5438	1176.0	1194.0
5439	2284.0	2697.0
90737	0.0	81.0
5450	181.0	51.0
5451	1438.0	2441.0
5452	319.0	646.0
5453	29.0	10.0
5454	0.0	8.0
646049	1.0	2.0
5455	125.0	1.0
51151	9.0	54.0
51150	13355.0	7346.0
51155	2625.0	1234.0
51154	2070.0	2606.0
51157	1435.0	1264.0
51156	8.0	0.0
5445	2874.0	2842.0
5446	143.0	3.0
5447	8241.0	7451.0
5449	2.0	3.0
286042	138.0	264.0
347487	0.0	0.0
5460	159.0	65.0
5462	71.0	267.0
5463	967.0	1069.0
5464	6761.0	5450.0
5465	3292.0	2502.0
51160	8437.0	9094.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2885.0	3168.0
51161	734.0	239.0
51164	6804.0	10466.0
51163	1234.0	974.0
51166	1860.0	1913.0
51168	79.0	51.0
51167	1048.0	588.0
5456	0.0	0.0
89778	855.0	186.0
5457	0.0	0.0
89777	1.0	7.0
5458	1.0	2.0
5459	3.0	9.0
120824	0.0	0.0
5470	2.0	13.0
5471	642.0	1637.0
347475	191.0	363.0
5473	3.0	2.0
5475	48.0	26.0
5476	4956.0	2750.0
100507097	0.0	0.0
100507096	0.0	0.0
51171	719.0	129.0
100287388	0.0	0.0
100507099	8.0	9.0
51170	4237.0	2770.0
100507098	300.0	26.0
51172	860.0	639.0
51175	807.0	208.0
51174	759.0	657.0
51177	2678.0	610.0
51176	368.0	114.0
51179	8.0	6.0
5467	3065.0	1981.0
5468	1229.0	276.0
89766	28.0	60.0
5469	2610.0	3827.0
89765	317.0	305.0
347468	0.0	0.0
89761	1.0	3.0
5481	1992.0	2301.0
89792	85.0	7.0
90780	5103.0	4568.0
89790	324.0	121.0
5483	29.0	20.0
646077	0.0	0.0
5485	1.0	1.0
5486	1.0	1.0
5487	0.0	1.0
5488	1.0	6.0
646070	0.0	1.0
51182	1647.0	715.0
646074	0.0	2.0
5480	2277.0	446.0
51181	15034.0	10788.0
51184	2540.0	1392.0
51186	4977.0	2458.0
51185	4186.0	2485.0
100287372	1.0	0.0
51188	1684.0	872.0
51187	6871.0	4581.0
5478	14547.0	17277.0
5479	16700.0	17094.0
89797	1515.0	236.0
89796	1213.0	10799.0
89795	221.0	1274.0
89781	2607.0	2230.0
347454	18.0	33.0
5493	8065.0	3649.0
89780	138.0	8.0
5494	10468.0	7722.0
5495	5438.0	4148.0
5496	4973.0	8077.0
5498	978.0	851.0
5499	13383.0	7235.0
646080	54.0	14.0
100287369	0.0	3.0
51191	2042.0	304.0
646087	0.0	3.0
100287364	0.0	0.0
646086	27.0	7.0
51193	2526.0	2518.0
100287366	0.0	1.0
646085	1.0	3.0
51192	220.0	77.0
5491	2.0	0.0
51195	1413.0	328.0
51194	1959.0	909.0
100287362	9.0	3.0
51196	1152.0	951.0
51199	2765.0	4427.0
51198	0.0	3.0
5489	0.0	2.0
89782	680.0	1265.0
100859925	0.0	1.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	2.0	0.0
100507064	2.0	6.0
28735	0.0	0.0
28732	0.0	3.0
100507062	38.0	41.0
28733	1.0	0.0
28738	0.0	0.0
100507067	1.0	7.0
28739	0.0	0.0
28736	0.0	0.0
100507066	3.0	2.0
28737	0.0	1.0
28730	2.0	0.0
28731	0.0	0.0
144712	3.0	7.0
119764	0.0	0.0
119765	0.0	0.0
144715	45.0	31.0
286094	0.0	1.0
100859921	0.0	10.0
100859920	0.0	1.0
286097	663.0	225.0
144717	847.0	1098.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	2.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	72.0	889.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	49.0	10.0
28749	0.0	0.0
100507057	94.0	259.0
100507056	1.0	0.0
100507055	5.0	9.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1974.0	1654.0
347541	0.0	1.0
347544	3.0	6.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	27.0	14.0
28713	1.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	1.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	171.0	13.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	1.0	2.0
347527	13.0	8.0
100507027	0.0	3.0
286046	168.0	182.0
648630	48.0	139.0
117143	1244.0	805.0
117145	1061.0	1230.0
117144	8.0	27.0
120787	1.0	1.0
492295	1.0	0.0
347517	50.0	49.0
347516	1.0	3.0
286053	1085.0	1688.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	436.0	304.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	1.0	2.0
347509	1.0	0.0
286065	1.0	2.0
100131568	1.0	0.0
100131565	0.0	1.0
100131564	518.0	1320.0
100507040	1.0	3.0
132719	0.0	0.0
100507046	6.0	1.0
100507044	0.0	0.0
100507043	21.0	22.0
51100	8284.0	5276.0
51102	1068.0	995.0
51101	1462.0	3325.0
51104	2798.0	2262.0
51103	905.0	829.0
51106	479.0	251.0
51105	3055.0	3863.0
51108	8811.0	4438.0
51107	12972.0	10637.0
286075	474.0	1169.0
51109	254555.0	112894.0
286077	3710.0	10648.0
646000	0.0	12.0
132720	1539.0	1735.0
132724	0.0	0.0
100131551	7.0	16.0
100131550	0.0	0.0
100507034	24.0	28.0
100507032	186.0	499.0
119774	1.0	0.0
119772	0.0	0.0
51111	4710.0	4788.0
51110	1147.0	1999.0
119775	0.0	1.0
51112	3054.0	3084.0
51115	2901.0	812.0
51114	6518.0	4757.0
51117	4111.0	4459.0
51116	2598.0	4794.0
51119	8151.0	4241.0
51118	1669.0	1361.0
26151	2096.0	2441.0
26150	82.0	83.0
26153	307.0	179.0
26152	183.0	204.0
26155	4588.0	6342.0
26154	45.0	21.0
26157	610.0	160.0
26156	9906.0	12869.0
130162	289.0	500.0
100534611	2.0	0.0
100534612	4.0	2.0
26164	1618.0	2100.0
117178	1824.0	1540.0
117177	4169.0	4076.0
26166	129.0	13.0
105379197	4.0	16.0
