id	9d6e58fa-a1b1-4e82-96fe-d3d91528722e	af6221a1-30ba-4501-914f-393a07cc6594
106481343	0.0	0.0
85457	2430.0	5208.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	95.0	462.0
442913	0.0	0.0
85452	6.0	5.0
442914	0.0	0.0
50	4004.0	7065.0
85453	2423.0	2621.0
442915	0.0	0.0
85450	1573.0	1957.0
51	5566.0	9638.0
442916	0.0	0.0
85451	1199.0	2101.0
52	2586.0	5285.0
442917	0.0	0.0
53	2001.0	5997.0
442918	0.0	0.0
54	1048.0	1718.0
442919	0.0	0.0
55	156511.0	255316.0
442909	1.0	1.0
56	13.0	77.0
58	29.0	22.0
59	37395.0	25307.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	8.0	8.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	112.0	192.0
106481350	0.0	1.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	0.0
106481354	1.0	3.0
85446	193.0	294.0
442900	0.0	0.0
106481355	0.0	0.0
85443	0.0	1.0
442901	0.0	0.0
85444	955.0	907.0
442902	0.0	0.0
60	95411.0	160303.0
85441	1845.0	3394.0
442903	3.0	3.0
85442	88.0	55.0
442904	0.0	0.0
442905	0.0	0.0
62	11.0	26.0
85440	2052.0	4503.0
442907	2.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	1.0	8.0
68	2.0	4.0
344595	278.0	183.0
69	2.0	10.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	1.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	33.0	95.0
106481321	0.0	0.0
85479	5.0	22.0
106481322	0.0	0.0
85476	2092.0	4623.0
85477	574.0	1903.0
70	1875.0	310.0
85474	1.0	4.0
71	70081.0	149176.0
72	39285.0	24579.0
73	19.0	26.0
74	0.0	4.0
75	4.0	33.0
106481327	0.0	2.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2779.0	3898.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	2.0
85465	1964.0	5467.0
81	14799.0	17830.0
85463	593.0	1300.0
82	2.0	10.0
85464	771.0	1580.0
83	1.0	13.0
85461	1252.0	4300.0
85462	2496.0	860.0
86	1302.0	1978.0
87	11421.0	17619.0
85460	1466.0	3354.0
88	22.0	13.0
89	1.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1205.0	2378.0
106481300	0.0	0.0
91	3709.0	5180.0
92	1407.0	2393.0
93	761.0	2399.0
94	238.0	384.0
95	240.0	658.0
97	100.0	200.0
98	527.0	1229.0
344561	0.0	0.0
728661	2789.0	6136.0
728664	3.0	3.0
106481305	0.0	0.0
261734	263.0	844.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	8.0	18.0
106481309	9.0	12.0
246119	2.0	3.0
106481307	0.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	0.0	0.0
3805	3.0	5.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	7.0	26.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	194.0	632.0
3800	9090.0	10744.0
3801	456.0	354.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	1270.0	3105.0
728698	5.0	55.0
3814	10.0	1.0
3815	1081.0	303.0
3816	272.0	107.0
261729	34201.0	40517.0
3817	160049.0	411629.0
3818	11.0	14.0
222166	4542.0	4142.0
3811	0.0	0.0
3812	0.0	2.0
285740	1.0	1.0
285741	15.0	114.0
728689	10.0	20.0
3827	1.0	1.0
246100	0.0	0.0
3820	17.0	100.0
3821	4.0	9.0
3822	3.0	8.0
3823	0.0	2.0
3824	39.0	47.0
645402	0.0	0.0
403313	1727.0	3906.0
403314	0.0	1.0
728637	0.0	0.0
728638	72.0	95.0
728633	0.0	0.0
728632	15.0	28.0
728635	25.0	34.0
3836	1682.0	4084.0
222183	124.0	79.0
3837	7969.0	20997.0
3838	301.0	1787.0
3839	1210.0	1653.0
728629	0.0	3.0
403304	0.0	0.0
403305	0.0	0.0
3831	703.0	1388.0
3832	141.0	894.0
3833	49.0	417.0
3834	0.0	22.0
3835	5765.0	4032.0
728620	1.0	3.0
403300	0.0	0.0
645412	0.0	2.0
403301	1.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	115.0	183.0
3848	4.0	7.0
3849	5.0	0.0
222171	213.0	101.0
728619	2.0	5.0
3840	3579.0	6063.0
3841	815.0	1811.0
3842	5063.0	11907.0
3843	5509.0	17715.0
3844	0.0	1.0
3845	2860.0	2939.0
3846	5.0	4.0
645423	0.0	0.0
3860	6435.0	137.0
246126	2019.0	6195.0
728658	840.0	2553.0
728655	0.0	0.0
728657	0.0	1.0
728656	0.0	4.0
3858	763.0	1179.0
3859	0.0	1.0
246135	0.0	1.0
3850	0.0	0.0
3851	1532.0	131.0
3852	23955.0	8824.0
645414	0.0	0.0
3853	24.0	34.0
3854	2.0	8.0
3855	4763.0	1485.0
3856	15614.0	28280.0
3857	3.0	2.0
728640	1.0	5.0
645431	2.0	17.0
728642	87.0	157.0
728641	2.0	44.0
645434	0.0	2.0
645432	0.0	1.0
285704	1030.0	1937.0
728643	15.0	27.0
222194	1095.0	2735.0
285708	0.0	0.0
1204	0.0	2.0
1203	773.0	691.0
1201	742.0	2483.0
1200	5587.0	15234.0
3861	1394.0	1170.0
645426	4.0	6.0
645425	0.0	0.0
1209	5134.0	9399.0
3866	16477.0	5769.0
1208	0.0	0.0
1207	2558.0	5110.0
3868	44.0	27.0
285311	0.0	0.0
3880	14958.0	5697.0
3881	0.0	1.0
285313	6.0	17.0
100128537	404.0	543.0
3882	1.0	3.0
100128536	1.0	4.0
285314	3.0	4.0
285315	273.0	612.0
1215	5.0	9.0
100141515	7.0	8.0
1213	18668.0	41557.0
1212	1447.0	2469.0
1211	4183.0	8703.0
3872	5426.0	5256.0
3875	15143.0	47559.0
3876	5.0	21.0
3879	0.0	10.0
3890	0.0	0.0
3891	0.0	0.0
3892	24.0	16.0
100128525	1.0	11.0
285326	0.0	0.0
1230	33.0	198.0
285329	5.0	19.0
440097	1.0	0.0
440093	13.0	18.0
3883	2.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	4.0
3887	11.0	9.0
3888	1.0	0.0
100631239	0.0	0.0
3889	5.0	13.0
100128516	32.0	37.0
285331	430.0	1048.0
100128512	1.0	0.0
285335	17.0	24.0
100128514	0.0	0.0
1241	228.0	180.0
1240	119.0	438.0
1238	30.0	43.0
1237	2.0	4.0
1236	20.0	44.0
1235	1.0	10.0
1234	61.0	237.0
1233	2.0	54.0
1232	1.0	2.0
3895	9244.0	19090.0
100128511	65.0	58.0
100631247	2.0	0.0
3897	138.0	90.0
100631248	23.0	36.0
3898	1446.0	5470.0
100631249	0.0	0.0
3899	1451.0	3713.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1650.0	2124.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	1.0
285346	126.0	287.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	278.0	192.0
574501	0.0	1.0
574502	0.0	0.0
1244	35.0	69.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	16481.0	8881.0
1263	143.0	209.0
1262	6.0	7.0
116966	40.0	421.0
100887755	0.0	1.0
1261	0.0	1.0
100887754	0.0	1.0
1260	0.0	0.0
116969	39.0	33.0
1259	725.0	333.0
1258	1.0	4.0
440061	0.0	0.0
100887750	29.0	55.0
100887746	1.0	0.0
100887744	0.0	0.0
1272	1294.0	1169.0
1271	145.0	47.0
100887749	40.0	58.0
1270	4.0	7.0
100887748	0.0	0.0
440044	35.0	30.0
1269	0.0	6.0
440051	0.0	0.0
1268	142.0	41.0
440050	1.0	1.0
1267	4803.0	10447.0
1266	3752.0	3347.0
100887740	0.0	0.0
1265	2928.0	2276.0
1286	129.0	357.0
1285	43.0	134.0
1284	5924.0	7487.0
1282	3667.0	4378.0
1281	5023.0	11804.0
1280	164.0	463.0
440078	107.0	67.0
440077	0.0	3.0
440087	76.0	36.0
1278	5572.0	12585.0
1277	2922.0	7980.0
440081	15.0	68.0
116938	0.0	0.0
1297	861.0	143.0
116931	68.0	257.0
1296	836.0	685.0
1295	265.0	1174.0
116933	0.0	2.0
1294	1029.0	1266.0
1293	3745.0	6145.0
116935	83.0	254.0
1292	5506.0	7316.0
440068	4.0	10.0
1291	3172.0	3466.0
116937	1.0	10.0
440067	6.0	7.0
1290	347.0	766.0
440073	79.0	42.0
440072	8.0	19.0
1289	1334.0	1555.0
1288	1356.0	709.0
1287	2173.0	4552.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	322.0	612.0
440021	0.0	0.0
442673	1.0	7.0
10018	1541.0	2625.0
126328	1143.0	2212.0
442676	0.0	0.0
126326	73.0	79.0
1299	42.0	22.0
1298	1535.0	3587.0
10011	1196.0	2085.0
10010	1028.0	1838.0
10013	1880.0	3029.0
128989	715.0	754.0
10015	7155.0	14014.0
10014	3134.0	3062.0
10017	23.0	206.0
10016	2435.0	4622.0
10020	1598.0	24443.0
114335	0.0	0.0
114336	0.0	0.0
126321	1080.0	3859.0
10029	0.0	0.0
442668	0.0	0.0
10022	11.0	0.0
10021	25.0	3.0
10024	4.0	232.0
128977	1113.0	2076.0
103021165	0.0	1.0
10023	377.0	774.0
103021164	7.0	20.0
10026	1520.0	3900.0
10025	2460.0	4042.0
116986	22.0	84.0
116985	4168.0	5896.0
116988	3191.0	4861.0
116987	1715.0	5135.0
114327	503.0	729.0
440043	0.0	0.0
126308	1939.0	3142.0
440041	0.0	0.0
126306	5.0	8.0
151306	3.0	18.0
100128590	0.0	0.0
100128596	1.0	2.0
151300	1.0	4.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	18.0	52.0
440026	1814.0	3105.0
440023	0.0	1.0
10008	151.0	127.0
10007	1786.0	2684.0
10009	1542.0	3399.0
116984	349.0	1565.0
116983	648.0	1160.0
151313	224.0	208.0
10000	3099.0	8071.0
128954	0.0	0.0
10002	11.0	17.0
10001	521.0	972.0
10004	170.0	86.0
10003	82.0	39.0
10006	2384.0	4689.0
10005	758.0	1324.0
126370	0.0	0.0
285352	46.0	173.0
100128579	0.0	0.0
285359	41.0	34.0
126375	332.0	690.0
126374	548.0	703.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2524.0	4390.0
285367	761.0	1691.0
285368	439.0	844.0
100128569	68.0	202.0
126364	25.0	128.0
100128560	4.0	6.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	7.0
344191	112.0	25.0
126353	438.0	778.0
751071	232.0	649.0
442660	0.0	3.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	11.0
106481282	0.0	0.0
285381	617.0	1448.0
106481283	0.0	0.0
285382	674.0	545.0
106481280	0.0	0.0
165918	835.0	866.0
106481281	0.0	1.0
165904	1.0	4.0
285386	90.0	59.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	2.0	0.0
100128542	0.0	0.0
106481290	0.0	1.0
100128541	0.0	0.0
138311	280.0	677.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	4.0	5.0
126299	1023.0	1581.0
106481259	0.0	0.0
728716	4.0	2.0
126298	1380.0	3197.0
728710	0.0	1.0
126295	213.0	396.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	4.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	214.0	423.0
645318	0.0	2.0
645317	25.0	35.0
151242	18.0	21.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	17091.0	27730.0
100287908	0.0	0.0
645332	134.0	413.0
126282	163.0	239.0
100287902	15.0	47.0
163227	338.0	648.0
100287900	0.0	0.0
163223	84.0	14.0
106481275	2.0	1.0
106481276	2.0	0.0
106481273	0.0	1.0
106481274	0.0	0.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	858.0	5536.0
106481278	0.0	0.0
645328	1.0	3.0
151254	7.0	6.0
645326	6.0	9.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	9.0	20.0
163259	245.0	260.0
645345	50.0	84.0
200403	5.0	8.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	238.0	201.0
106481237	0.0	0.0
106481238	1.0	1.0
728737	2.0	10.0
728732	0.0	6.0
728734	0.0	0.0
126272	89.0	105.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	345.0	1591.0
106481243	0.0	0.0
107133513	0.0	4.0
106481240	0.0	0.0
106481241	2.0	6.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	5.0	19.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	1.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	5.0
728723	61.0	239.0
106481253	0.0	1.0
107133522	1.0	0.0
106481254	0.0	2.0
107133524	0.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	1.0
126259	1.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	10.0	9.0
645348	0.0	2.0
106481250	0.0	0.0
645369	6.0	22.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	1.0
200424	1079.0	5360.0
106481218	1.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	11.0	42.0
645360	0.0	0.0
106481219	0.0	2.0
106481220	8.0	10.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	499.0	969.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	2.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	0.0
645387	453.0	1258.0
645382	0.0	0.0
645381	25.0	32.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	0.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	1.0	4.0
106481207	0.0	5.0
106481204	0.0	1.0
106481205	0.0	4.0
106481208	0.0	9.0
106481209	0.0	0.0
3902	160.0	130.0
3903	107.0	455.0
106481210	0.0	0.0
3904	0.0	0.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	550.0	731.0
106481211	0.0	0.0
3909	2331.0	1704.0
106481212	0.0	0.0
684959	0.0	0.0
151234	16.0	9.0
151230	1606.0	2449.0
728798	4.0	12.0
3913	8445.0	9491.0
3914	6802.0	2245.0
3915	8541.0	12237.0
3916	14871.0	20468.0
3918	1543.0	2504.0
3910	1261.0	1189.0
3911	5890.0	9471.0
3912	1544.0	3342.0
728782	10.0	22.0
728780	49.0	17.0
3924	4.0	11.0
3925	1540.0	4374.0
3927	5958.0	6929.0
3929	0.0	5.0
3920	10125.0	21286.0
3921	20271.0	59852.0
3923	0.0	2.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	23520.0	23118.0
3937	127.0	496.0
3938	0.0	2.0
3939	6089.0	24024.0
3930	1864.0	7392.0
100873179	0.0	0.0
3931	203.0	181.0
3932	99.0	209.0
3933	0.0	0.0
3934	667.0	2439.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	3.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	13.0	19.0
3947	3.0	6.0
3948	2.0	4.0
3949	2858.0	3719.0
100873169	1.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	6675.0	20987.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	1.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	6.0
100873192	0.0	0.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	0.0	0.0
3957	7.0	23.0
3958	8932.0	3384.0
3959	10498.0	8258.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	81.0	220.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	59.0	91.0
3952	1.0	1.0
3953	800.0	999.0
3954	1337.0	4831.0
3955	3579.0	13759.0
3956	2443.0	2282.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	1.0
100873188	0.0	0.0
100873187	0.0	2.0
100873186	0.0	0.0
728747	4.0	8.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	138.0	105.0
1303	2086.0	4204.0
107133502	0.0	0.0
1302	28.0	40.0
1301	6.0	13.0
1300	10.0	542.0
3960	204.0	15.0
3963	1.0	0.0
3964	2140.0	5162.0
1308	4558.0	1926.0
3965	296.0	687.0
1307	1100.0	1700.0
151295	18.0	27.0
1306	799.0	2446.0
100189589	1.0	3.0
728774	0.0	1.0
728773	1.0	7.0
3980	2314.0	5859.0
100287932	1345.0	3261.0
3981	444.0	986.0
728776	15.0	8.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	1847.0	6337.0
1315	7741.0	14675.0
1314	13627.0	23967.0
1312	4500.0	10287.0
1311	61.0	1410.0
100329135	4.0	0.0
1310	3.0	1.0
574537	0.0	0.0
3972	2.0	3.0
3973	0.0	2.0
3975	0.0	0.0
3976	54.0	188.0
3977	5731.0	13971.0
1318	37.0	79.0
3978	818.0	1412.0
1317	3731.0	6833.0
728763	1.0	5.0
3990	3.0	8.0
645313	0.0	4.0
3991	177.0	145.0
645312	0.0	0.0
3992	1014.0	706.0
645311	0.0	2.0
728769	369.0	876.0
1330	0.0	0.0
1327	9718.0	15085.0
1326	164.0	199.0
1325	3.0	13.0
3982	0.0	0.0
3983	4426.0	9140.0
3984	784.0	2138.0
3985	3584.0	4295.0
3987	1395.0	3999.0
3988	2183.0	7364.0
1329	2503.0	4123.0
116809	0.0	0.0
100128416	6.0	10.0
1340	4562.0	7711.0
1337	2905.0	5160.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2964.0	4180.0
100128410	1.0	9.0
3995	209.0	496.0
100128412	0.0	0.0
3996	1268.0	2089.0
3998	8633.0	19869.0
1339	0.0	1.0
285440	1282.0	2330.0
285441	643.0	0.0
1352	418.0	1037.0
1351	3615.0	5743.0
1350	7529.0	15087.0
1349	2166.0	4025.0
1348	0.0	2.0
1347	3111.0	5956.0
1346	273.0	186.0
1345	2682.0	4944.0
1343	0.0	0.0
1342	2.0	3.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	18.0	25.0
1363	15154.0	30774.0
1362	7378.0	23218.0
1361	6.0	2.0
1360	8.0	299.0
1359	79.0	389.0
1358	3.0	0.0
1357	7.0	1.0
1356	231.0	1465.0
1355	2107.0	4620.0
1353	1421.0	4188.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	1.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	46.0	203.0
285464	487.0	783.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4151.0	3944.0
1373	352.0	26.0
1371	654.0	1458.0
1370	0.0	0.0
1369	0.0	0.0
1368	718.0	1427.0
100873209	0.0	1.0
1366	3910.0	7026.0
1365	5032.0	9417.0
1364	11435.0	29716.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	8.0	14.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	2.0
100873206	1.0	6.0
100873205	0.0	2.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	2296.0	4327.0
116843	588.0	1896.0
1384	6021.0	6895.0
116842	49.0	101.0
1382	2065.0	363.0
116844	420.0	2051.0
1381	88.0	1.0
1380	1.0	15.0
440176	3.0	13.0
440184	0.0	5.0
1379	0.0	2.0
1378	2.0	48.0
1376	1358.0	3312.0
1375	28.0	72.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	1.0
102800310	2.0	88.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	3.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	165.0	119.0
1396	7.0	18.0
1395	5.0	1.0
1394	23.0	21.0
1393	7.0	12.0
1392	0.0	0.0
285407	3.0	33.0
116835	87.0	102.0
1390	489.0	717.0
1389	3708.0	4336.0
1388	4606.0	7077.0
1387	5375.0	9531.0
116841	1355.0	2176.0
1386	2015.0	4022.0
116840	1455.0	2527.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	5.0	10.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	66.0	85.0
100873255	0.0	1.0
100873254	3.0	19.0
100873253	0.0	0.0
285412	0.0	2.0
100873252	0.0	0.0
100287898	19.0	115.0
100287895	0.0	0.0
285419	26.0	60.0
1399	2998.0	5672.0
1398	2575.0	5293.0
1397	864.0	940.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	1.0	3.0
100873256	0.0	0.0
100873240	0.0	2.0
100873244	0.0	0.0
100873243	0.0	2.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	280.0	963.0
285429	5.0	15.0
100287880	0.0	0.0
440193	2581.0	6917.0
100873248	0.0	0.0
100873247	0.0	6.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	1.0
128872	0.0	0.0
10130	5973.0	18395.0
153830	2114.0	3549.0
645280	1.0	1.0
440138	329.0	438.0
440132	0.0	0.0
440142	2.0	1.0
10139	1253.0	2104.0
126208	832.0	2012.0
126206	0.0	0.0
126205	6.0	20.0
107133497	23.0	43.0
126204	3.0	10.0
107133499	0.0	0.0
128866	5537.0	6857.0
10131	1965.0	5322.0
10134	9648.0	12595.0
107133494	0.0	4.0
10133	1672.0	1677.0
128869	910.0	1758.0
10136	0.0	0.0
10135	2878.0	5344.0
100128493	0.0	1.0
103021294	8.0	22.0
10138	509.0	1210.0
100128496	0.0	0.0
10137	3684.0	8427.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	4.0
10140	4736.0	16035.0
128864	5.0	22.0
440125	0.0	5.0
440131	0.0	0.0
10143	3.0	1.0
128854	785.0	772.0
10142	4849.0	13586.0
10144	1342.0	3152.0
10147	1867.0	3683.0
100128483	0.0	4.0
10146	6501.0	17152.0
128859	0.0	0.0
10149	194.0	202.0
10148	13.0	60.0
128853	95.0	54.0
440159	0.0	0.0
10117	0.0	2.0
440163	0.0	1.0
10110	86.0	30.0
10112	25.0	395.0
10111	2791.0	7551.0
10114	4054.0	7148.0
10113	1938.0	5294.0
128848	0.0	0.0
10116	4024.0	5831.0
165829	41.0	30.0
100128469	15.0	19.0
153842	2.0	3.0
440145	826.0	1219.0
10129	1419.0	1574.0
440153	0.0	1.0
10128	6720.0	16538.0
100033799	0.0	0.0
107133486	0.0	0.0
10121	4075.0	7382.0
100128465	0.0	0.0
10120	2872.0	5114.0
10123	1226.0	1127.0
138234	0.0	5.0
10125	60.0	205.0
10124	712.0	1002.0
10127	1306.0	2129.0
10126	1020.0	1657.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	38.0	79.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	6.0
106481184	0.0	0.0
106481181	1.0	3.0
106481182	0.0	0.0
285489	187.0	92.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	3.0
10107	0.0	0.0
10106	9218.0	20653.0
106481199	0.0	0.0
10109	5650.0	7649.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1800.0	3270.0
10100	755.0	642.0
10103	25496.0	86244.0
106481194	0.0	0.0
10102	755.0	1652.0
106481195	0.0	0.0
10105	1297.0	3696.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	92.0	42.0
440119	582.0	653.0
126235	0.0	3.0
126231	74.0	220.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	38.0	100.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	54.0	51.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	1.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	7.0	1.0
440107	13.0	71.0
440104	1609.0	1368.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	58.0	4.0
100128420	0.0	3.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	14.0	49.0
10090	635.0	1124.0
10093	3533.0	5431.0
10092	3289.0	6507.0
10095	1300.0	3294.0
645204	0.0	0.0
10094	4332.0	5906.0
645203	2.0	5.0
10097	6548.0	14979.0
10096	4370.0	12745.0
645201	0.0	1.0
163115	64.0	31.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	4.0
106481143	0.0	0.0
114194	0.0	0.0
138162	89.0	204.0
106481144	0.0	0.0
114195	0.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	3.0	10.0
106481145	0.0	0.0
151126	2083.0	2356.0
106481146	0.0	0.0
10099	4390.0	7808.0
10098	616.0	607.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	597.0	815.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	0.0
728819	36.0	109.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	312.0	896.0
415116	1949.0	6032.0
645207	0.0	0.0
645206	37.0	37.0
442707	0.0	1.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	9.0	34.0
114182	0.0	0.0
10071	65.0	97.0
645220	0.0	0.0
728851	7.0	9.0
