id	d84aecda-2187-40e3-b2b5-2bb18e735ef2	20c34cc9-31cd-44f9-9288-a059ffafebb8
106481344	0.0	0.0
442912	0.0	0.0
85455	137.0	31.0
442913	0.0	0.0
85452	6.0	4.0
442914	1.0	0.0
50	8436.0	1946.0
85453	3053.0	820.0
442915	0.0	0.0
85450	2767.0	623.0
51	8760.0	3195.0
442916	0.0	0.0
85451	1868.0	412.0
52	6323.0	2790.0
442917	0.0	0.0
53	3997.0	974.0
442918	0.0	0.0
54	858.0	111.0
442919	0.0	0.0
55	220001.0	347434.0
442909	2.0	0.0
56	55.0	29.0
58	387.0	220.0
59	141652.0	19291.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	3.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	490.0	102.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	13.0	1.0
106481354	2.0	2.0
85446	222.0	23.0
442900	0.0	0.0
106481355	0.0	0.0
85443	1.0	1.0
442901	0.0	0.0
85444	1034.0	380.0
442902	0.0	0.0
60	401881.0	78872.0
85441	2604.0	406.0
442903	3.0	0.0
85442	126.0	22.0
442904	0.0	0.0
442905	0.0	0.0
62	31.0	16.0
85440	3628.0	896.0
442907	2.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	7.0	3.0
68	5.0	1.0
344595	631.0	411.0
69	6.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	92.0	14.0
106481321	0.0	0.0
85479	1.0	1.0
106481322	0.0	0.0
85476	6092.0	2882.0
85477	645.0	150.0
70	1892.0	275.0
85474	10.0	3.0
71	339209.0	77710.0
72	128361.0	21194.0
73	22.0	5.0
74	1.0	0.0
75	17.0	5.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4729.0	1785.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	3403.0	1371.0
81	42343.0	5701.0
85463	803.0	289.0
82	12.0	2.0
85464	1168.0	205.0
83	3.0	3.0
85461	5596.0	2498.0
85462	1226.0	233.0
86	2396.0	1049.0
87	39335.0	5601.0
85460	3041.0	961.0
88	105.0	126.0
89	12.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2533.0	662.0
106481300	0.0	0.0
91	4322.0	862.0
92	2138.0	486.0
93	1008.0	150.0
94	607.0	265.0
95	611.0	183.0
97	173.0	104.0
98	1348.0	615.0
344561	0.0	0.0
728661	3511.0	635.0
728664	2.0	0.0
106481305	0.0	0.0
261734	822.0	167.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	31.0	19.0
106481309	15.0	6.0
246119	5.0	2.0
106481307	0.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	1.0	0.0
3805	4.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	0.0	5.0
3809	0.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	961.0	228.0
3800	8152.0	1870.0
3801	956.0	119.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	3952.0	2206.0
728698	11.0	14.0
3814	11.0	1.0
3815	506.0	96.0
3816	197.0	18.0
261729	21011.0	12134.0
3817	153371.0	71947.0
3818	13.0	1.0
222166	4422.0	1254.0
3811	2.0	1.0
3812	2.0	0.0
285740	0.0	0.0
285741	33.0	63.0
728689	22.0	7.0
3827	1.0	0.0
246100	0.0	0.0
3820	219.0	138.0
3821	8.0	3.0
3822	8.0	12.0
3823	0.0	2.0
3824	51.0	12.0
645402	0.0	0.0
403313	3060.0	1170.0
403314	1.0	0.0
728637	0.0	1.0
728638	143.0	62.0
728633	0.0	0.0
728632	158.0	32.0
728635	28.0	13.0
3836	4863.0	1964.0
222183	237.0	21.0
3837	19762.0	5560.0
3838	2217.0	956.0
3839	3355.0	1336.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1727.0	364.0
3832	499.0	165.0
3833	479.0	103.0
3834	30.0	41.0
3835	4901.0	1379.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	211.0	66.0
3848	4.0	0.0
3849	54.0	31.0
222171	467.0	55.0
728619	2.0	0.0
3840	10000.0	4414.0
3841	987.0	391.0
3842	7774.0	3917.0
3843	14837.0	5468.0
3844	0.0	0.0
3845	3506.0	1258.0
3846	2.0	0.0
645423	0.0	1.0
3860	3721.0	28.0
246126	3326.0	2037.0
728658	2116.0	755.0
728655	2.0	0.0
728657	1.0	0.0
728656	0.0	0.0
3858	1347.0	905.0
3859	3.0	0.0
246135	1.0	0.0
3850	2.0	0.0
3851	1063.0	29.0
3852	24434.0	883.0
645414	0.0	0.0
3853	173.0	16.0
3854	5.0	0.0
3855	3918.0	276.0
3856	53907.0	16092.0
3857	5.0	1.0
728640	7.0	2.0
645431	37.0	1.0
728642	279.0	51.0
728641	0.0	1.0
645434	0.0	0.0
645432	1.0	0.0
285704	2103.0	681.0
728643	51.0	21.0
222194	2034.0	1084.0
285708	1.0	0.0
1204	0.0	1.0
1203	1433.0	790.0
1201	1257.0	316.0
1200	12443.0	2815.0
3861	2210.0	205.0
645426	3.0	2.0
645425	0.0	0.0
1209	12455.0	2616.0
3866	13906.0	578.0
1208	0.0	1.0
1207	5422.0	2563.0
3868	204.0	12.0
285311	0.0	0.0
3880	24970.0	3431.0
3881	3.0	1.0
285313	5.0	1.0
100128537	125.0	19.0
3882	6.0	0.0
100128536	0.0	0.0
285314	4.0	1.0
285315	368.0	266.0
1215	4.0	0.0
100141515	10.0	4.0
1213	38613.0	14867.0
1212	5051.0	1348.0
1211	9168.0	4093.0
3872	11315.0	887.0
3875	42094.0	12659.0
3876	37.0	5.0
3879	4.0	4.0
3890	4.0	0.0
3891	0.0	0.0
3892	206.0	21.0
100128525	13.0	4.0
285326	0.0	0.0
1230	55.0	20.0
285329	9.0	2.0
440097	8.0	3.0
440093	15.0	6.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	2.0
3886	0.0	2.0
100128521	0.0	1.0
3887	87.0	7.0
3888	0.0	0.0
100631239	0.0	0.0
3889	1504.0	66.0
100128516	66.0	12.0
285331	424.0	236.0
100128512	0.0	1.0
285335	13.0	22.0
100128514	0.0	0.0
1241	301.0	29.0
1240	243.0	80.0
1238	106.0	20.0
1237	9.0	4.0
1236	106.0	43.0
1235	4.0	2.0
1234	83.0	41.0
1233	46.0	45.0
1232	0.0	1.0
3895	15526.0	6115.0
100128511	87.0	23.0
100631247	1.0	0.0
3897	117.0	9.0
100631248	7.0	1.0
3898	7672.0	2046.0
100631249	0.0	0.0
3899	1181.0	170.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1971.0	804.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	109.0	32.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	185.0	29.0
574501	0.0	0.0
574502	0.0	0.0
1244	9.0	3.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	52452.0	8394.0
1263	343.0	61.0
1262	7.0	0.0
116966	61.0	47.0
100887755	0.0	0.0
1261	7.0	0.0
100887754	0.0	1.0
1260	1.0	0.0
116969	52.0	8.0
1259	387.0	124.0
1258	6.0	4.0
440061	0.0	0.0
100887750	58.0	29.0
100887746	2.0	0.0
100887744	2.0	1.0
1272	3907.0	789.0
1271	310.0	40.0
100887749	36.0	4.0
1270	21.0	4.0
100887748	2.0	0.0
440044	45.0	3.0
1269	21.0	5.0
440051	0.0	0.0
1268	119.0	29.0
440050	2.0	0.0
1267	13300.0	3667.0
1266	11037.0	6479.0
100887740	0.0	0.0
1265	7745.0	1000.0
1286	607.0	139.0
1285	150.0	52.0
1284	34011.0	3126.0
1282	15892.0	2517.0
1281	38153.0	5655.0
1280	326.0	687.0
440078	126.0	24.0
440077	0.0	0.0
440087	29.0	12.0
1278	45015.0	6448.0
1277	32623.0	3591.0
440081	51.0	12.0
116938	0.0	0.0
1297	349.0	10.0
116931	43.0	29.0
1296	2389.0	247.0
1295	3945.0	850.0
116933	5.0	0.0
1294	1322.0	137.0
1293	14387.0	2421.0
116935	110.0	77.0
1292	28338.0	3109.0
440068	5.0	0.0
1291	14111.0	1952.0
116937	0.0	0.0
440067	5.0	0.0
1290	2536.0	389.0
440073	456.0	27.0
440072	12.0	7.0
1289	5959.0	498.0
1288	1516.0	108.0
1287	4871.0	861.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	648.0	163.0
440021	0.0	0.0
442673	1.0	0.0
10018	1519.0	430.0
126328	4458.0	1909.0
442676	0.0	0.0
126326	212.0	41.0
1299	142.0	46.0
1298	7910.0	1687.0
10011	2267.0	1326.0
10010	1812.0	905.0
10013	2697.0	534.0
128989	1192.0	501.0
10015	12666.0	3974.0
10014	6634.0	1257.0
10017	197.0	159.0
10016	5092.0	3248.0
10020	10048.0	2340.0
114335	0.0	0.0
114336	0.0	0.0
126321	2773.0	617.0
10029	0.0	0.0
442668	0.0	0.0
10022	18.0	26.0
10021	63.0	11.0
10024	279.0	78.0
128977	2734.0	924.0
103021165	2.0	1.0
10023	362.0	47.0
103021164	12.0	1.0
10026	3817.0	1799.0
10025	6345.0	969.0
116986	92.0	19.0
116985	5789.0	882.0
116988	5055.0	1106.0
116987	2913.0	543.0
114327	479.0	132.0
440043	0.0	0.0
126308	3923.0	633.0
440041	0.0	0.0
126306	22.0	1.0
151306	32.0	10.0
100128590	3.0	0.0
100128596	4.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	3.0	0.0
440027	50.0	11.0
440026	2587.0	1444.0
440023	0.0	0.0
10008	224.0	97.0
10007	3601.0	1593.0
10009	2756.0	930.0
116984	677.0	167.0
116983	1849.0	382.0
151313	652.0	222.0
10000	4920.0	1166.0
128954	0.0	0.0
10002	14.0	2.0
10001	1047.0	386.0
10004	328.0	135.0
10003	170.0	79.0
10006	4307.0	2299.0
10005	1660.0	705.0
126370	0.0	0.0
285352	148.0	33.0
100128579	0.0	0.0
285359	37.0	13.0
126375	556.0	153.0
126374	1066.0	200.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4978.0	2063.0
285367	1050.0	365.0
285368	865.0	178.0
100128569	51.0	15.0
126364	74.0	25.0
100128560	5.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	0.0
344191	93.0	23.0
126353	816.0	75.0
751071	334.0	123.0
442660	0.0	2.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	7.0	2.0
106481282	0.0	0.0
285381	1890.0	990.0
106481283	0.0	0.0
285382	1064.0	154.0
106481280	0.0	0.0
165918	1078.0	181.0
106481281	0.0	0.0
165904	21.0	29.0
285386	109.0	20.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	2.0	2.0
100128541	0.0	1.0
138311	1091.0	137.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	8.0	0.0
126299	2459.0	725.0
106481259	0.0	0.0
728716	2.0	2.0
126298	2397.0	528.0
728710	3.0	0.0
126295	202.0	108.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	1.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	1.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	361.0	155.0
645318	0.0	1.0
645317	62.0	25.0
151242	56.0	14.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	19805.0	7813.0
100287908	0.0	0.0
645332	412.0	105.0
126282	294.0	74.0
100287902	29.0	21.0
163227	667.0	241.0
100287900	0.0	0.0
163223	17.0	1.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	2232.0	661.0
106481278	0.0	0.0
645328	11.0	1.0
151254	51.0	31.0
645326	13.0	8.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	8.0	11.0
163259	301.0	60.0
645345	224.0	129.0
200403	8.0	3.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	190.0	106.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	5.0	1.0
728732	7.0	2.0
728734	0.0	0.0
126272	170.0	44.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1244.0	562.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	21.0	1.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	8.0	1.0
728723	133.0	74.0
106481253	0.0	0.0
107133522	3.0	0.0
106481254	0.0	0.0
107133524	3.0	3.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	7.0	7.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	7.0	12.0
645348	0.0	0.0
106481250	0.0	0.0
645369	45.0	12.0
645368	0.0	1.0
645367	1.0	0.0
106481217	1.0	0.0
200424	2144.0	384.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	17.0	5.0
645360	0.0	1.0
106481219	1.0	0.0
106481220	24.0	4.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	1.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1028.0	499.0
106481228	2.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	1162.0	272.0
645382	0.0	0.0
645381	32.0	14.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	0.0	0.0
106481207	0.0	0.0
106481204	1.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	272.0	20.0
3903	319.0	78.0
106481210	0.0	0.0
3904	5.0	1.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1361.0	309.0
106481211	0.0	0.0
3909	5778.0	696.0
106481212	0.0	0.0
684959	0.0	0.0
151234	19.0	2.0
151230	2543.0	1388.0
728798	0.0	0.0
3913	22736.0	3505.0
3914	8216.0	225.0
3915	14318.0	3562.0
3916	31610.0	7322.0
3918	6464.0	3095.0
3910	2892.0	540.0
3911	9937.0	977.0
3912	9204.0	2105.0
728782	6.0	5.0
728780	21.0	9.0
3924	15.0	14.0
3925	6810.0	2905.0
3927	7664.0	1243.0
3929	0.0	1.0
3920	20266.0	11022.0
3921	49320.0	25076.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	35263.0	15230.0
3937	414.0	158.0
3938	1.0	3.0
3939	28813.0	10595.0
3930	5604.0	1406.0
100873179	0.0	0.0
3931	321.0	38.0
3932	486.0	202.0
3933	0.0	0.0
3934	5973.0	1949.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	2.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	7.0	3.0
3947	2.0	0.0
3948	19.0	13.0
3949	10270.0	1400.0
100873169	1.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	11836.0	3122.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	1.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	3.0
100873192	1.0	0.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	114.0	57.0
3958	15492.0	6687.0
3959	30852.0	4500.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	188.0	50.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	149.0	39.0
3952	5.0	1.0
3953	1231.0	524.0
3954	3610.0	820.0
3955	11090.0	2555.0
3956	10112.0	3351.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	4.0	7.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	274.0	63.0
1303	6425.0	752.0
107133502	0.0	0.0
1302	51.0	6.0
1301	152.0	11.0
1300	1544.0	331.0
3960	122.0	15.0
3963	11.0	3.0
3964	3730.0	1375.0
1308	6177.0	193.0
3965	1219.0	227.0
1307	4923.0	803.0
151295	33.0	2.0
1306	4508.0	1274.0
100189589	8.0	0.0
728774	0.0	0.0
728773	6.0	2.0
3980	3856.0	1269.0
100287932	3897.0	2387.0
3981	627.0	295.0
728776	10.0	9.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	3794.0	1859.0
1315	13419.0	7394.0
1314	36184.0	10714.0
1312	10059.0	2932.0
1311	9369.0	1355.0
100329135	2.0	0.0
1310	6.0	3.0
574537	0.0	0.0
3972	0.0	0.0
3973	0.0	0.0
3975	1.0	0.0
3976	139.0	51.0
3977	7004.0	2921.0
1318	34.0	12.0
3978	1846.0	317.0
1317	4661.0	1615.0
728763	1.0	4.0
3990	19.0	9.0
645313	8.0	1.0
3991	294.0	19.0
645312	1.0	0.0
3992	4226.0	904.0
645311	0.0	1.0
728769	611.0	329.0
1330	0.0	0.0
1327	21972.0	12323.0
1326	126.0	38.0
1325	8.0	1.0
3982	0.0	0.0
3983	12347.0	1892.0
3984	2680.0	430.0
3985	3652.0	568.0
3987	4366.0	2694.0
3988	4221.0	1203.0
1329	5493.0	3601.0
116809	0.0	1.0
100128416	12.0	11.0
1340	10356.0	5454.0
1337	9664.0	5065.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	5104.0	1328.0
100128410	5.0	1.0
3995	943.0	297.0
100128412	0.0	0.0
3996	3142.0	559.0
3998	17149.0	9068.0
1339	7.0	15.0
285440	1601.0	292.0
285441	71.0	1.0
1352	1018.0	285.0
1351	11970.0	4488.0
1350	16917.0	9822.0
1349	4630.0	4516.0
1348	4.0	0.0
1347	7682.0	5821.0
1346	697.0	300.0
1345	5940.0	2636.0
1343	0.0	0.0
1342	1.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	30.0	4.0
1363	21658.0	11536.0
1362	11754.0	3872.0
1361	4.0	6.0
1360	64.0	18.0
1359	228.0	100.0
1358	4.0	0.0
1357	13.0	4.0
1356	1918.0	538.0
1355	3184.0	961.0
1353	3476.0	1635.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	93.0	20.0
285464	550.0	93.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5832.0	2908.0
1373	148.0	91.0
1371	1491.0	619.0
1370	0.0	0.0
1369	0.0	0.0
1368	790.0	262.0
100873209	0.0	0.0
1366	13697.0	6410.0
1365	17929.0	4500.0
1364	18526.0	4656.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	24.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	0.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3875.0	1192.0
116843	699.0	162.0
1384	6391.0	936.0
116842	66.0	20.0
1382	3999.0	1743.0
116844	923.0	370.0
1381	44.0	7.0
1380	160.0	15.0
440176	4.0	6.0
440184	6.0	0.0
1379	5.0	2.0
1378	28.0	11.0
1376	2930.0	928.0
1375	41.0	16.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	3.0	0.0
102800310	2.0	27.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	414.0	155.0
1396	60.0	18.0
1395	2.0	2.0
1394	32.0	21.0
1393	10.0	8.0
1392	0.0	0.0
285407	20.0	3.0
116835	196.0	53.0
1390	1163.0	547.0
1389	7085.0	2279.0
1388	6952.0	1683.0
1387	6858.0	1011.0
116841	2008.0	562.0
1386	4493.0	2281.0
116840	2437.0	429.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	1.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	54.0	6.0
100873255	0.0	0.0
100873254	2.0	3.0
100873253	0.0	0.0
285412	2.0	0.0
100873252	0.0	0.0
100287898	30.0	9.0
100287895	0.0	0.0
285419	36.0	13.0
1399	5763.0	1149.0
1398	5987.0	2619.0
1397	7326.0	1340.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	699.0	192.0
285429	10.0	3.0
100287880	0.0	0.0
440193	3211.0	610.0
100873248	0.0	0.0
100873247	2.0	0.0
100873246	0.0	0.0
100873245	6.0	0.0
100873249	0.0	0.0
128872	1.0	0.0
10130	20541.0	8376.0
153830	4619.0	1501.0
645280	0.0	0.0
440138	396.0	199.0
440132	2.0	1.0
440142	2.0	0.0
10139	3102.0	560.0
126208	2202.0	553.0
126206	11.0	3.0
126205	54.0	12.0
107133497	13.0	1.0
126204	6.0	1.0
107133499	0.0	0.0
128866	11285.0	3677.0
10131	5196.0	1407.0
10134	20957.0	5911.0
107133494	0.0	0.0
10133	3764.0	1015.0
128869	2214.0	835.0
10136	0.0	1.0
10135	5265.0	3742.0
100128493	0.0	0.0
103021294	20.0	5.0
10138	1174.0	570.0
100128496	2.0	0.0
10137	5530.0	1942.0
128861	0.0	0.0
128862	0.0	0.0
10141	7.0	9.0
10140	7244.0	2884.0
128864	20.0	4.0
440125	2.0	1.0
440131	1.0	0.0
10143	563.0	348.0
128854	1302.0	272.0
10142	5678.0	1560.0
10144	2587.0	1170.0
10147	3284.0	788.0
100128483	0.0	1.0
10146	12747.0	3934.0
128859	2.0	1.0
10149	172.0	57.0
10148	74.0	37.0
128853	91.0	20.0
440159	0.0	0.0
10117	4.0	0.0
440163	0.0	0.0
10110	25.0	1.0
10112	422.0	115.0
10111	5013.0	1851.0
10114	8345.0	3288.0
10113	4477.0	2541.0
128848	0.0	0.0
10116	6551.0	1929.0
165829	91.0	17.0
100128469	19.0	6.0
153842	13.0	1.0
440145	2107.0	1140.0
10129	2885.0	494.0
440153	0.0	0.0
10128	10477.0	3967.0
100033799	0.0	0.0
107133486	3.0	1.0
10121	7503.0	1902.0
100128465	0.0	0.0
10120	4649.0	2124.0
10123	2172.0	232.0
138234	2.0	2.0
10125	160.0	57.0
10124	1082.0	328.0
10127	2082.0	717.0
10126	2298.0	650.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	45.0	4.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	4.0	1.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	1.0	0.0
285489	148.0	6.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	2.0	0.0
10106	12169.0	2061.0
106481199	0.0	0.0
10109	13078.0	5182.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4947.0	1806.0
10100	1442.0	353.0
10103	26483.0	18036.0
106481194	0.0	0.0
10102	1750.0	828.0
106481195	0.0	0.0
10105	3104.0	963.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	261.0	68.0
440119	686.0	91.0
126235	0.0	0.0
126231	81.0	46.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	231.0	41.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	71.0	12.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	4.0	0.0
440107	43.0	7.0
440104	1384.0	130.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	57.0	0.0
100128420	8.0	4.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	40.0	25.0
10090	765.0	194.0
10093	6579.0	2955.0
10092	9876.0	5254.0
10095	5394.0	1946.0
645204	0.0	0.0
10094	12269.0	7190.0
645203	8.0	1.0
10097	20335.0	7049.0
10096	9405.0	5148.0
645201	0.0	2.0
163115	75.0	24.0
200504	5.0	0.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	9.0	2.0
106481143	0.0	0.0
114194	0.0	0.0
138162	234.0	127.0
106481144	0.0	0.0
114195	1.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	2.0	0.0
106481145	0.0	0.0
151126	1740.0	211.0
106481146	0.0	0.0
10099	11479.0	3572.0
10098	2400.0	650.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	679.0	164.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	81.0	47.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	582.0	588.0
415116	5663.0	1633.0
645207	0.0	0.0
645206	39.0	27.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	11.0	11.0
114182	1.0	0.0
10071	180.0	102.0
645220	0.0	0.0
728851	9.0	6.0
10073	1070.0	482.0
405754	13.0	5.0
405753	136.0	5.0
10072	4131.0	1129.0
10075	19177.0	2786.0
106481118	0.0	0.0
200523	0.0	1.0
