id	f927688f-646f-466e-aeab-1d6eceda8d56	2cf39fef-9135-401a-a08e-ae5a7bf48ada
100147745	0.0	0.0
100422625	0.0	0.0
100147746	0.0	0.0
7456	3022.0	1155.0
100147747	0.0	1.0
100147749	0.0	0.0
101927249	2.0	3.0
254263	19.0	18.0
480	56.0	12.0
481	4535.0	2730.0
482	460.0	275.0
483	8829.0	4535.0
484	0.0	1.0
100133100	0.0	0.0
485	6.0	4.0
486	21.0	1.0
487	30.0	112.0
488	28996.0	16547.0
100133103	0.0	0.0
489	5218.0	5178.0
7448	62.0	43.0
7447	765.0	217.0
7462	953.0	684.0
100147751	0.0	0.0
7461	2275.0	1067.0
100147752	4.0	2.0
7464	6274.0	8108.0
100147754	0.0	0.0
7466	8732.0	6162.0
100147755	0.0	0.0
7465	1810.0	1444.0
100422635	1.0	0.0
100147756	0.0	0.0
7468	2352.0	2158.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	0.0	0.0
100147759	0.0	0.0
490	2360.0	2403.0
491	24.0	15.0
492	2.0	1.0
493	15555.0	8778.0
495	0.0	0.0
254225	1260.0	973.0
496	2.0	1.0
254228	167.0	50.0
498	34406.0	26097.0
7458	18867.0	14069.0
100147750	8.0	10.0
7473	216.0	125.0
100147762	0.0	0.0
7472	630.0	29.0
100422642	5.0	1.0
7475	97.0	23.0
134701	27.0	6.0
7474	1197.0	626.0
100422644	0.0	0.0
7477	517.0	778.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	5.0	2.0
100147767	0.0	0.0
7479	32.0	43.0
100147768	0.0	0.0
7478	2.0	1.0
100147769	0.0	0.0
254240	2.0	2.0
7471	2.0	0.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2104.0	1942.0
100147760	0.0	0.0
100147761	1.0	0.0
7484	5.0	2.0
7483	302.0	139.0
7486	1517.0	887.0
7485	1720.0	1339.0
100422656	0.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1849.0	3108.0
7480	20.0	9.0
100419004	0.0	0.0
7482	1171.0	141.0
100419006	0.0	0.0
7481	402.0	139.0
100419005	0.0	0.0
100133139	1.0	2.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	11.0	10.0
7494	0.0	0.0
100422666	7.0	3.0
7499	182.0	20.0
7498	393.0	628.0
7490	5.0	69.0
100420005	64.0	40.0
100420003	4.0	0.0
100422674	0.0	1.0
100419023	0.0	2.0
254272	0.0	0.0
100419029	1.0	0.0
101927215	26.0	24.0
101927217	49.0	18.0
100419028	50.0	42.0
101927219	0.0	0.0
55700	10035.0	7648.0
254268	9.0	4.0
55704	2109.0	787.0
55703	1041.0	895.0
122706	1.0	1.0
55702	1379.0	1345.0
55701	2911.0	1243.0
55707	3724.0	3179.0
55706	1210.0	1024.0
122704	1997.0	1615.0
55705	5151.0	4232.0
100420012	0.0	0.0
100422686	0.0	0.0
55709	879.0	722.0
101927221	302.0	352.0
101927220	5.0	5.0
100419031	8.0	5.0
101927222	2.0	0.0
101927224	0.0	0.0
100133161	23.0	27.0
100133162	0.0	0.0
100133163	13.0	17.0
100419038	0.0	0.0
100133168	1.0	2.0
55711	243.0	123.0
55715	1915.0	912.0
55714	1656.0	824.0
55713	999.0	582.0
100420028	2.0	0.0
102723590	0.0	0.0
55719	2412.0	1682.0
55718	3472.0	2602.0
55717	5292.0	3241.0
55716	1690.0	866.0
100420033	0.0	0.0
100420030	0.0	1.0
100419040	0.0	0.0
100419042	1.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	2.0	0.0
100419041	0.0	0.0
120103	961.0	399.0
65080	2016.0	2023.0
65082	1326.0	873.0
100422690	0.0	0.0
100422691	18.0	9.0
122769	404.0	243.0
65084	2787.0	2984.0
65083	3246.0	3015.0
100420044	0.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	10.0	5.0
92691	129.0	115.0
100420049	0.0	1.0
65095	2122.0	1607.0
65094	1044.0	1152.0
100420047	0.0	0.0
100420046	0.0	0.0
100420055	0.0	0.0
132112	7.0	6.0
100419068	0.0	0.0
158747	1304.0	717.0
100420051	3.0	1.0
100419062	0.0	2.0
677778	12.0	8.0
677779	0.0	0.0
677776	0.0	2.0
677777	4.0	3.0
90060	1048.0	1250.0
146760	760.0	598.0
100419069	0.0	0.0
146754	103.0	93.0
122742	0.0	0.0
122740	0.0	0.0
100419070	4.0	5.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	7.0	15.0
122748	0.0	0.0
677780	0.0	0.0
100420063	7.0	4.0
100419075	9.0	3.0
100419074	0.0	0.0
90050	1.0	0.0
144110	442.0	345.0
146771	5.0	1.0
144100	852.0	920.0
144106	21.0	5.0
677796	3.0	2.0
677797	1.0	0.0
144108	3310.0	2682.0
677794	1.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	1.0	2.0
677790	0.0	1.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	497.0	351.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	3.0	0.0
100505475	0.0	0.0
100419095	0.0	0.0
100420080	1.0	0.0
90070	0.0	0.0
90075	276.0	386.0
134728	585.0	440.0
388610	732.0	306.0
388611	352.0	323.0
146705	524.0	320.0
388650	1308.0	1046.0
122786	4305.0	2557.0
120126	0.0	0.0
388646	2.0	2.0
146713	2981.0	1343.0
146712	246.0	278.0
388649	2.0	0.0
349075	322.0	255.0
100505494	140.0	185.0
100505495	219.0	654.0
120114	1972.0	674.0
388633	222.0	175.0
146723	4.0	0.0
388630	390.0	124.0
146722	138.0	30.0
122773	399.0	156.0
219902	732.0	676.0
65244	1902.0	1869.0
100505683	42.0	32.0
65243	85.0	86.0
90204	1049.0	1063.0
100505687	484.0	337.0
90203	1376.0	871.0
65249	493.0	485.0
102723626	5.0	4.0
79890	1979.0	675.0
100505681	123.0	137.0
79892	4167.0	2533.0
79891	717.0	582.0
120071	1478.0	1964.0
79894	3039.0	2910.0
79893	5107.0	3575.0
79896	553.0	571.0
79895	1206.0	539.0
388789	2176.0	1875.0
79898	2185.0	2406.0
120065	0.0	0.0
120066	1.0	0.0
79897	411.0	312.0
28299	199.0	3.0
79899	204.0	91.0
92856	3260.0	2899.0
219931	1441.0	835.0
100505678	49.0	55.0
100505679	4.0	6.0
100505676	57.0	34.0
220906	2019.0	1742.0
65258	1516.0	843.0
80868	62.0	26.0
168002	888.0	1617.0
653737	39.0	32.0
79883	86.0	51.0
79882	4189.0	3232.0
79885	2128.0	1725.0
79884	2938.0	2617.0
79887	1181.0	240.0
79886	1090.0	998.0
79888	2636.0	2937.0
219927	1660.0	1478.0
65251	2771.0	3004.0
65250	2179.0	1550.0
65264	9068.0	7491.0
65263	911.0	1077.0
65266	2909.0	4057.0
65265	4835.0	3645.0
65268	4823.0	7266.0
65267	343.0	365.0
90226	23.0	7.0
102723605	0.0	0.0
220930	291.0	210.0
641776	0.0	0.0
219938	0.0	0.0
65260	1098.0	717.0
100505696	193.0	112.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	146.0	75.0
653753	0.0	0.0
100505692	4.0	13.0
653758	481.0	423.0
388799	4.0	1.0
80896	464.0	140.0
388795	1.0	4.0
80895	1561.0	868.0
388796	844.0	648.0
220929	602.0	420.0
132014	1336.0	681.0
349149	339.0	272.0
100505641	10900.0	7162.0
219965	0.0	0.0
219960	0.0	0.0
653789	2.0	7.0
653794	3.0	2.0
677763	5.0	15.0
100505648	214.0	192.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	5035.0	4576.0
349136	38.0	64.0
90233	599.0	401.0
677769	0.0	0.0
677767	2.0	0.0
219972	1435.0	291.0
677768	14.0	2.0
677765	0.0	0.0
219970	84.0	32.0
100505633	116.0	24.0
677766	0.0	0.0
205327	1140.0	907.0
146664	15.0	75.0
653781	99.0	63.0
653784	2072.0	2269.0
677774	0.0	0.0
677775	5.0	7.0
100505636	158.0	149.0
677772	2.0	0.0
677773	0.0	0.0
677770	0.0	0.0
677771	0.0	0.0
219968	0.0	0.0
219988	2634.0	1485.0
100505663	0.0	0.0
408029	0.0	0.0
220979	169.0	147.0
219986	0.0	0.0
90268	3227.0	1943.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	3849.0	3555.0
220974	0.0	0.0
28231	316.0	82.0
28232	1196.0	391.0
28234	6.0	19.0
158674	3.0	5.0
340784	1.0	0.0
220965	2515.0	2912.0
349114	229.0	152.0
219995	4.0	1.0
146691	9125.0	7141.0
219990	0.0	0.0
339799	488.0	391.0
220963	1639.0	931.0
501	13015.0	10427.0
651144	0.0	0.0
90249	31.0	70.0
504	1.0	0.0
506	40004.0	33869.0
100505659	1.0	0.0
507	0.0	0.0
509	9237.0	6970.0
101927195	0.0	0.0
168090	5.0	5.0
100505601	8.0	2.0
101978785	480.0	20089.0
339781	0.0	0.0
594840	0.0	0.0
594842	12.0	2.0
220992	160.0	202.0
339788	4.0	1.0
339789	4.0	4.0
339779	0.0	1.0
79810	882.0	639.0
55843	512.0	148.0
55841	6331.0	3028.0
79812	2252.0	1037.0
513	2750.0	3580.0
79811	7204.0	4832.0
55840	996.0	617.0
79814	63.0	232.0
55847	1449.0	936.0
514	9490.0	7459.0
55846	2266.0	1637.0
515	10855.0	7745.0
79813	4485.0	3525.0
79816	89.0	49.0
516	3296.0	2720.0
55845	11518.0	9376.0
79815	7395.0	5187.0
517	16323.0	18125.0
55844	3010.0	2574.0
518	9518.0	6610.0
79818	1344.0	1064.0
79817	609.0	280.0
256949	464.0	273.0
55848	1444.0	1025.0
79819	354.0	239.0
220988	15620.0	10252.0
594837	0.0	0.0
594838	2.0	1.0
594839	13.0	5.0
220980	10.0	4.0
339778	32.0	52.0
55850	1203.0	1268.0
339768	109.0	29.0
520	0.0	0.0
55854	5052.0	3204.0
521	4126.0	3099.0
522	5033.0	3555.0
55853	7.0	1.0
523	5671.0	5577.0
55852	5178.0	4954.0
79801	56.0	44.0
79800	927.0	463.0
55851	2354.0	1951.0
525	85.0	17.0
55858	4406.0	3195.0
79803	1582.0	1358.0
55857	1702.0	1472.0
79802	352.0	117.0
526	6364.0	4872.0
55856	2701.0	2178.0
79805	325.0	226.0
527	2695.0	2458.0
528	4911.0	3566.0
55855	12.0	8.0
79804	11.0	14.0
529	10264.0	6198.0
79807	791.0	568.0
79809	2479.0	1384.0
256957	6.0	1.0
55859	398.0	246.0
100505624	8.0	2.0
100505621	2.0	4.0
7500	0.0	0.0
339761	54.0	36.0
80818	2274.0	1779.0
80817	1234.0	730.0
80816	296.0	225.0
339766	2.0	0.0
55861	296.0	133.0
55860	4452.0	2862.0
79830	677.0	483.0
105377240	0.0	0.0
340745	0.0	0.0
79832	1737.0	1089.0
80821	1069.0	553.0
533	7437.0	7605.0
80820	1231.0	1111.0
79831	491.0	466.0
102723680	0.0	0.0
55863	1871.0	1170.0
79834	4611.0	817.0
534	96.0	36.0
535	6181.0	5646.0
55862	3935.0	2624.0
79833	637.0	503.0
340749	1.0	0.0
105377243	0.0	0.0
55869	1360.0	1094.0
79836	313.0	113.0
537	19023.0	25104.0
79838	4793.0	7925.0
538	2286.0	1796.0
55867	1.0	5.0
79837	5627.0	3920.0
539	4279.0	3173.0
79839	184.0	63.0
594855	0.0	0.0
7512	66.0	4.0
594857	0.0	0.0
7511	5885.0	3971.0
339751	7.0	10.0
55872	45.0	67.0
256933	3.0	2.0
540	1120.0	1419.0
55871	995.0	705.0
55870	8897.0	7463.0
541	12.0	8.0
542	0.0	0.0
55876	106.0	62.0
543	0.0	0.0
79820	65.0	123.0
544	0.0	0.0
79823	276.0	181.0
545	1948.0	1559.0
546	7897.0	6741.0
79822	1666.0	1974.0
79825	356.0	313.0
547	6182.0	7501.0
7503	0.0	0.0
100505616	119.0	78.0
55879	945.0	295.0
549	2912.0	2533.0
79827	1160.0	251.0
7504	422.0	290.0
79829	1141.0	659.0
7507	1212.0	799.0
79828	1231.0	988.0
641700	184.0	57.0
7508	4406.0	2638.0
100505619	0.0	0.0
101927150	11.0	4.0
653707	0.0	0.0
101927152	2.0	1.0
101927155	103.0	49.0
7520	21376.0	16212.0
92822	927.0	528.0
80835	17.0	5.0
101927158	31.0	26.0
80834	0.0	0.0
80833	1845.0	1511.0
339742	2.0	1.0
653702	438.0	386.0
339745	2437.0	2190.0
550	5302.0	5261.0
79850	1513.0	1943.0
551	0.0	0.0
339736	0.0	0.0
79852	92.0	43.0
552	409.0	156.0
256987	13539.0	20103.0
553	0.0	2.0
554	134.0	36.0
79854	50.0	44.0
79853	1.0	1.0
55885	1344.0	174.0
79856	274.0	462.0
55884	3947.0	5442.0
100652885	2.0	0.0
7514	8514.0	5193.0
79858	777.0	440.0
558	5098.0	1646.0
92815	806.0	1668.0
7516	178.0	119.0
55889	1.0	0.0
7515	1971.0	1593.0
55888	314.0	217.0
7518	459.0	252.0
7517	600.0	390.0
7532	13291.0	8668.0
100422821	0.0	0.0
7531	33259.0	28882.0
7534	40519.0	27129.0
100422823	0.0	0.0
7533	7834.0	2457.0
101927167	1005.0	865.0
100422824	0.0	0.0
65217	1.0	10.0
80824	11600.0	7243.0
100422826	0.0	0.0
340719	66.0	42.0
80823	967.0	748.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	6237.0	6296.0
80829	5365.0	4120.0
100422829	0.0	0.0
144097	1439.0	752.0
55894	0.0	0.0
55893	4457.0	3803.0
55892	1411.0	724.0
563	134110.0	98293.0
79841	149.0	34.0
55891	2.0	2.0
79840	83.0	42.0
80832	4227.0	4018.0
79843	56.0	36.0
55898	9747.0	7327.0
80831	0.0	0.0
55897	827.0	1431.0
566	2.0	3.0
79842	382.0	381.0
79845	1289.0	299.0
567	199865.0	116762.0
80830	3710.0	2909.0
79844	98.0	179.0
79847	435.0	254.0
7525	4337.0	3839.0
79846	2675.0	1505.0
79849	1.0	1.0
79848	761.0	432.0
7526	6.0	20.0
7529	21241.0	14626.0
7528	7163.0	6066.0
101927171	38.0	16.0
92806	550.0	415.0
65220	3370.0	3301.0
92840	2646.0	4950.0
7541	1510.0	1258.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	5975.0	2892.0
7542	733.0	631.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	3.0	10.0
100422834	0.0	0.0
7544	1306.0	1051.0
100422835	0.0	0.0
102723647	12.0	8.0
653720	5.0	1.0
100422837	0.0	0.0
80856	3835.0	2660.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	0.0	2.0
79870	78.0	60.0
571	3085.0	2761.0
572	2697.0	3048.0
79872	5346.0	3445.0
573	5747.0	4577.0
79871	1559.0	1348.0
79874	3379.0	6142.0
102723641	8.0	1.0
575	142.0	138.0
79873	484.0	495.0
79876	3403.0	2715.0
576	677.0	427.0
340706	1513.0	1190.0
577	192.0	74.0
79875	20557.0	12700.0
80864	44.0	17.0
578	792.0	524.0
80863	387.0	176.0
579	9.0	4.0
79877	4181.0	2887.0
80862	235.0	179.0
7536	16575.0	12337.0
79879	212.0	209.0
7535	110.0	43.0
7538	15527.0	2936.0
7539	306.0	123.0
7552	528.0	141.0
101927186	0.0	0.0
100422841	2.0	0.0
7551	2100.0	2244.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	606.0	410.0
7553	1528.0	1069.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	1011.0	381.0
7555	29725.0	23625.0
100422846	2.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	596.0	363.0
581	1925.0	2054.0
582	249.0	186.0
583	4893.0	2956.0
79861	3.0	7.0
79863	1080.0	829.0
585	3063.0	3050.0
100652899	1.0	0.0
586	390.0	83.0
79862	326.0	214.0
102723631	0.0	0.0
587	3278.0	3837.0
79865	19.0	2.0
80854	14412.0	15360.0
80853	2029.0	1579.0
79864	675.0	466.0
80852	108.0	18.0
79867	2321.0	2584.0
254312	0.0	1.0
79866	123.0	66.0
80851	2992.0	2452.0
79869	6630.0	5210.0
7547	13.0	5.0
7546	3.0	37.0
79868	2353.0	1860.0
7549	487.0	325.0
256979	3.0	0.0
101927193	4.0	0.0
7561	946.0	744.0
7562	721.0	796.0
7565	447.0	297.0
101927111	96.0	92.0
7564	916.0	863.0
7567	348.0	252.0
7566	771.0	700.0
101927112	4.0	2.0
101927117	8.0	8.0
590	729.0	161.0
339822	0.0	0.0
593	546.0	466.0
594	2361.0	1905.0
595	15750.0	12791.0
596	2499.0	1188.0
597	62.0	13.0
598	5950.0	7959.0
599	9834.0	5297.0
7559	2366.0	1525.0
7572	7881.0	7890.0
7571	73.0	39.0
7574	706.0	405.0
101929780	92.0	74.0
7576	1445.0	975.0
7577	1.0	1.0
101927126	184.0	189.0
101927125	0.0	80.0
101927129	0.0	0.0
7570	1950.0	2263.0
339804	323.0	241.0
7569	581.0	307.0
7568	33.0	24.0
101978719	3.0	5.0
7582	2858.0	2818.0
7584	436.0	242.0
7587	1873.0	1500.0
7586	11481.0	15536.0
7589	600.0	383.0
101927134	0.0	0.0
7581	4557.0	4287.0
7580	2621.0	2392.0
100652988	216.0	19.0
7579	223.0	118.0
7594	1423.0	1660.0
7593	1070.0	1025.0
7596	1347.0	842.0
7597	772.0	690.0
101927149	0.0	0.0
7592	1019.0	743.0
100652974	0.0	0.0
254359	1761.0	1985.0
100133005	12.0	6.0
101929730	20.0	15.0
101929736	17.0	4.0
55803	230.0	87.0
55802	2773.0	1954.0
55801	0.0	0.0
55800	207.0	151.0
55806	1055.0	744.0
100420113	1.0	0.0
55805	196.0	235.0
55809	1723.0	624.0
55808	741.0	1327.0
100652909	1.0	1.0
101929746	2.0	2.0
101929743	1.0	1.0
100133024	3.0	0.0
55810	3297.0	2147.0
55814	3374.0	2227.0
55813	2992.0	1800.0
55812	684.0	564.0
100652918	0.0	0.0
55811	26.0	19.0
55818	4173.0	2847.0
55816	43.0	5.0
55815	73.0	31.0
55819	5173.0	3885.0
254394	1201.0	905.0
100419149	0.0	0.0
100133036	2.0	1.0
55821	5.0	2.0
101930749	0.0	0.0
100133037	0.0	1.0
100133038	12.0	3.0
55825	1071.0	791.0
101930745	0.0	0.0
55824	1126.0	512.0
101930746	0.0	1.0
55823	5162.0	3726.0
101930747	0.0	0.0
55829	6156.0	4534.0
55827	8010.0	6543.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	6.0	3.0
101927102	3.0	1.0
101927101	0.0	1.0
101929768	21.0	12.0
101929765	1.0	1.0
100133040	0.0	0.0
100419158	3.0	1.0
101929769	9.0	13.0
100133044	1.0	0.0
55832	8768.0	6646.0
254398	0.0	0.0
55831	4628.0	3558.0
55830	3982.0	3963.0
55835	619.0	302.0
100652939	4993.0	7114.0
100420149	0.0	0.0
55833	3050.0	2809.0
55839	3512.0	4466.0
55837	3304.0	2437.0
90167	9.0	2.0
677679	0.0	0.0
90161	440.0	232.0
134637	207.0	158.0
388701	0.0	3.0
100420159	41.0	16.0
100420158	0.0	0.0
388707	23.0	16.0
100420155	0.0	0.0
677681	0.0	1.0
100419178	0.0	0.0
43847	28.0	102.0
101929701	0.0	0.0
43849	67.0	220.0
28227	511.0	409.0
122631	0.0	0.0
90187	1446.0	1046.0
100419187	0.0	1.0
100419185	14.0	12.0
101929716	1.0	0.0
122622	678.0	387.0
388722	77.0	141.0
100420178	0.0	1.0
132001	615.0	278.0
388714	7.0	11.0
122618	508.0	194.0
388719	0.0	4.0
122616	1129.0	799.0
100420190	2.0	0.0
100037280	5.0	7.0
388743	37.0	23.0
768097	11.0	12.0
768096	32.0	4.0
90199	0.0	0.0
90193	9.0	8.0
90196	3786.0	2904.0
100505591	1.0	1.0
100505592	65.0	36.0
388730	63.0	46.0
768086	20.0	15.0
119032	3770.0	2999.0
122665	0.0	2.0
388762	0.0	0.0
122664	4.0	1.0
388761	0.0	0.0
104413892	1.0	0.0
104413890	0.0	0.0
104413891	4.0	1.0
388753	1383.0	1084.0
122651	0.0	0.0
119016	102.0	42.0
388759	30.0	55.0
90321	1843.0	1709.0
90324	2878.0	2354.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	0.0	1.0
100270919	0.0	0.0
100270912	1.0	0.0
124790	121.0	125.0
100270913	0.0	0.0
100270914	0.0	0.0
100270915	0.0	0.0
388428	1.0	0.0
100270920	1.0	1.0
641638	2649.0	1638.0
401967	1.0	0.0
100270921	0.0	0.0
100270922	0.0	0.0
148753	169.0	5.0
148756	0.0	0.0
92979	881.0	964.0
90316	0.0	0.0
340485	378.0	429.0
134121	199.0	352.0
90317	1171.0	1244.0
653619	0.0	0.0
161725	208.0	148.0
340481	1454.0	1180.0
100270909	0.0	0.0
92973	219.0	142.0
90313	1502.0	1509.0
100270905	0.0	1.0
124783	17.0	24.0
100270906	0.0	0.0
401960	4.0	0.0
100270907	1.0	1.0
100270908	1.0	0.0
146110	7.0	6.0
100270903	3.0	1.0
641649	239.0	141.0
124773	4.0	3.0
641648	0.0	0.0
388419	0.0	1.0
401959	1.0	0.0
158104	8.0	2.0
90342	47.0	17.0
161753	34.0	3.0
339483	364.0	365.0
653643	0.0	0.0
339487	1064.0	754.0
339488	41.0	16.0
653645	0.0	0.0
28396	61.0	0.0
28394	169.0	9.0
401944	196.0	102.0
28395	23.0	1.0
653650	7.0	6.0
90338	2227.0	1493.0
92999	2968.0	1198.0
641654	0.0	0.0
28392	220.0	0.0
28393	13.0	1.0
28391	23.0	0.0
653639	4.0	3.0
90332	267.0	145.0
134145	900.0	766.0
161742	1631.0	931.0
90333	1835.0	1261.0
340460	0.0	0.0
134147	6245.0	4743.0
339476	0.0	0.0
653635	28.0	41.0
339479	768.0	991.0
401934	24.0	58.0
124751	78.0	86.0
148789	1370.0	1163.0
653641	0.0	0.0
90326	1126.0	876.0
90362	1031.0	708.0
100505761	1549.0	1745.0
100505767	10.0	2.0
388474	18.0	27.0
148713	12.0	4.0
28374	0.0	0.0
28373	0.0	0.0
28378	2.0	6.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	5.0	0.0
340441	0.0	0.0
100505768	0.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	0.0	0.0
90353	127.0	136.0
100505755	2.0	2.0
90355	336.0	695.0
100505753	0.0	0.0
339451	302.0	285.0
339453	81.0	66.0
653656	0.0	0.0
339456	77.0	134.0
653657	0.0	0.0
653658	45.0	39.0
28385	5.0	0.0
28383	0.0	0.0
600	3.0	1.0
28387	3.0	3.0
28388	573.0	9.0
601	0.0	0.0
602	2831.0	1149.0
604	4226.0	2037.0
605	1576.0	1361.0
100505758	1.0	7.0
28381	0.0	0.0
606	17.0	57.0
607	3651.0	4519.0
28382	0.0	0.0
608	2.0	0.0
28380	1.0	0.0
100505785	0.0	1.0
219623	216.0	1082.0
100505783	721.0	521.0
219621	777.0	745.0
401994	10.0	11.0
401993	0.0	0.0
339442	5.0	2.0
401992	0.0	0.0
28358	0.0	0.0
653689	2066.0	1849.0
148741	715.0	337.0
28359	0.0	0.0
90381	81.0	65.0
339448	1205.0	676.0
28352	0.0	0.0
28353	0.0	0.0
653691	2.0	2.0
148738	0.0	1.0
28351	0.0	0.0
122145	0.0	0.0
28356	2.0	2.0
610	53.0	56.0
28357	0.0	0.0
611	198.0	116.0
28354	0.0	0.0
28355	0.0	0.0
613	4525.0	3074.0
616	0.0	0.0
617	1200.0	786.0
618	65.0	99.0
90378	884.0	1148.0
376497	2913.0	3070.0
90379	1266.0	869.0
100505776	0.0	0.0
401983	0.0	2.0
401982	1.0	0.0
401981	0.0	0.0
653677	30.0	16.0
28369	1.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	2030.0	2610.0
28365	0.0	0.0
623	15.0	1.0
340419	434.0	374.0
401973	0.0	0.0
28366	0.0	0.0
624	856.0	23.0
627	199.0	138.0
134111	660.0	456.0
629	6489.0	211.0
28360	0.0	0.0
101927074	1.0	0.0
101927075	22.0	3.0
146183	15.0	2.0
339416	113.0	63.0
79931	27.0	3.0
55964	689.0	918.0
631	190.0	97.0
79930	191.0	62.0
632	14.0	8.0
79933	7.0	1.0
633	8439.0	5870.0
634	3852.0	2318.0
79932	12062.0	15409.0
55968	6292.0	4953.0
79935	82.0	138.0
635	18.0	2.0
79934	2762.0	2383.0
636	1011.0	1739.0
55967	2447.0	1724.0
637	1043.0	820.0
79937	279.0	203.0
100505724	0.0	2.0
55966	43.0	175.0
158172	1.0	0.0
638	410.0	952.0
639	992.0	281.0
79939	8155.0	9919.0
101927081	0.0	0.0
55969	912.0	708.0
101927084	8.0	15.0
158158	5742.0	5462.0
219654	5031.0	2232.0
100422900	0.0	2.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	2225.0	1696.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	7303.0	6040.0
55970	8333.0	5606.0
640	32.0	3.0
100270998	0.0	0.0
641	133.0	102.0
642	2472.0	1556.0
55975	2251.0	2001.0
100270992	0.0	0.0
158160	189.0	63.0
643	8.0	2.0
55974	5468.0	5856.0
122199	14.0	12.0
55973	5988.0	3688.0
644	2931.0	1648.0
100270994	0.0	0.0
79922	351.0	325.0
55972	1891.0	1435.0
645	5833.0	4520.0
79921	15117.0	7962.0
388499	0.0	0.0
79924	1267.0	1760.0
646	73.0	47.0
79923	0.0	0.0
648	3742.0	2397.0
79925	733.0	344.0
649	1786.0	927.0
79927	374.0	44.0
79929	190.0	146.0
100505718	1.0	0.0
100505741	23.0	17.0
7620	557.0	428.0
100422911	0.0	0.0
7621	508.0	369.0
100422913	1.0	3.0
100422914	0.0	0.0
102725509	145.0	77.0
339400	117.0	41.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	0.0	0.0
100422918	0.0	0.0
339403	1.0	0.0
100422919	0.0	0.0
650	257.0	96.0
100270986	0.0	0.0
651	70.0	9.0
652	585.0	243.0
79953	66.0	51.0
653	2020.0	0.0
100270981	0.0	0.0
654	357.0	177.0
100270982	0.0	0.0
655	1563.0	1096.0
79955	44.0	32.0
100270983	0.0	0.0
79954	2146.0	1672.0
656	669.0	114.0
100270984	0.0	0.0
657	4285.0	3337.0
79957	124.0	109.0
79956	3255.0	2959.0
658	5355.0	7228.0
79959	509.0	343.0
659	8089.0	7386.0
100505746	31.0	8.0
92912	5529.0	4180.0
79958	1149.0	1334.0
100270980	0.0	0.0
7617	47.0	57.0
100422920	0.0	0.0
7633	483.0	280.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	4.0	0.0
219670	11.0	9.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	160.0	42.0
100270974	14.0	13.0
661	1687.0	1158.0
100270975	0.0	0.0
662	860.0	579.0
79940	149.0	67.0
100270976	0.0	0.0
663	4595.0	2020.0
100270977	1.0	0.0
55997	44.0	21.0
664	7997.0	7344.0
665	9408.0	7170.0
53335	531.0	440.0
79944	827.0	746.0
666	3921.0	2616.0
100270972	1.0	0.0
667	22352.0	7007.0
79943	387.0	371.0
79946	45.0	88.0
668	0.0	32.0
53339	5487.0	3660.0
669	1538.0	968.0
100505738	510.0	321.0
79948	18.0	3.0
53336	0.0	0.0
7626	2464.0	1302.0
55999	1.0	0.0
79947	2511.0	2220.0
55998	0.0	0.0
7625	851.0	909.0
92906	3175.0	1798.0
7628	0.0	0.0
79949	567.0	298.0
7627	1845.0	1336.0
100505739	2.0	0.0
7629	2678.0	1978.0
