id	5e480597-1410-4c25-bc82-6712d2743187	ff052832-df71-405d-9cc9-8e1f55f65610
100422850	3.0	1.0
5020	1.0	0.0
7681	5.0	18.0
100422851	0.0	1.0
5021	109.0	113.0
100422852	1.0	0.0
7683	6.0	1.0
100422853	0.0	0.0
5023	1423.0	519.0
100422854	0.0	0.0
5024	2.0	2.0
100422855	0.0	0.0
5025	2504.0	2077.0
101929651	5.0	0.0
100422856	0.0	0.0
5026	8.0	29.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	3.0	1.0
101929655	46.0	70.0
5016	832.0	1046.0
5017	2798.0	195.0
7678	347.0	259.0
5018	9149.0	6882.0
5019	5328.0	11368.0
5030	14.0	10.0
7693	2003.0	1398.0
100422861	0.0	0.0
7692	1422.0	588.0
5031	170.0	75.0
100422862	0.0	0.0
7695	1051.0	843.0
5032	429.0	197.0
100422863	0.0	0.0
5033	3190.0	2903.0
7694	866.0	435.0
100422864	0.0	2.0
5034	89179.0	208095.0
7697	867.0	650.0
101929664	1.0	0.0
7696	244.0	149.0
101929665	4.0	5.0
100422866	0.0	0.0
5036	8936.0	6512.0
7699	1786.0	1118.0
101927003	16.0	11.0
100422867	0.0	0.0
5037	26073.0	31242.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	1.0	0.0
101927006	5.0	2.0
7691	529.0	506.0
7690	3001.0	1490.0
254013	542.0	505.0
100420207	2.0	1.0
5027	603.0	106.0
100420206	0.0	0.0
5028	3056.0	1131.0
5029	1741.0	28.0
100420203	23.0	11.0
100420200	1.0	0.0
100422860	36.0	14.0
5042	42.0	215.0
100422873	1.0	1.0
100422874	0.0	0.0
5045	26844.0	12839.0
100422876	0.0	0.0
5046	985.0	2163.0
5047	4.0	0.0
100292290	0.0	6.0
100422878	0.0	0.0
5048	13360.0	7271.0
100422879	0.0	0.0
101927015	4.0	0.0
101927017	1.0	0.0
105377880	1.0	0.0
256646	10.0	1.0
256643	1567.0	1009.0
55902	4100.0	2536.0
55901	330.0	111.0
55900	2328.0	1293.0
55906	898.0	583.0
100420213	0.0	0.0
55905	7287.0	4152.0
55904	9773.0	4432.0
5052	15669.0	14353.0
100422883	0.0	0.0
55909	1273.0	274.0
5053	702.0	73.0
100422884	0.0	0.0
5054	6505.0	2883.0
55908	12.0	8.0
55907	3890.0	5027.0
5055	205.0	3.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	4724.0	414.0
101929684	0.0	0.0
100422889	0.0	1.0
101929685	0.0	0.0
101929688	2.0	0.0
5050	1302.0	963.0
5051	2821.0	2808.0
5049	9208.0	5986.0
55911	614.0	136.0
55917	3236.0	1898.0
100420224	0.0	0.0
55916	1219.0	670.0
100420223	0.0	0.0
101929690	1.0	4.0
100422880	0.0	0.0
55915	3027.0	1880.0
100422881	0.0	0.0
55914	10214.0	6881.0
5063	746.0	247.0
100422894	2.0	0.0
5064	2168.0	1550.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	11451.0	7263.0
5067	1100.0	1618.0
100422898	0.0	0.0
5068	4.0	0.0
100422899	0.0	0.0
5069	310.0	154.0
100419246	0.0	0.0
254050	81.0	6.0
5062	7787.0	6694.0
55920	8197.0	4861.0
254048	3944.0	2487.0
55924	1722.0	541.0
55922	1021.0	872.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	7107.0	5012.0
5075	5.0	16.0
5076	6.0	39.0
5077	16.0	2.0
55929	3820.0	1737.0
5078	0.0	0.0
101929620	0.0	0.0
5079	34.0	17.0
101929624	0.0	0.0
254065	2332.0	1085.0
101929623	15.0	4.0
5071	441.0	272.0
5073	3865.0	2448.0
55930	6934.0	5599.0
55937	250.0	70.0
100420253	49.0	13.0
5087	22563.0	4346.0
5088	4.0	3.0
5089	7731.0	2843.0
5080	299.0	192.0
5081	0.0	0.0
101929639	82.0	84.0
5082	2378.0	1440.0
256691	673.0	219.0
5083	1340.0	2198.0
101929637	0.0	0.0
102725541	1.0	1.0
79913	799.0	445.0
79912	1261.0	916.0
79915	345.0	85.0
100420259	2.0	12.0
100420258	11.0	17.0
100420257	5.0	1.0
79917	504.0	219.0
79919	716.0	35.0
79918	1539.0	1295.0
5096	3040.0	6065.0
5097	10520.0	14257.0
5098	2148.0	1730.0
5099	9577.0	866.0
100420260	0.0	2.0
254042	1072.0	991.0
5090	4185.0	4530.0
5091	2997.0	4081.0
5092	5896.0	8698.0
5093	14050.0	7905.0
5094	24171.0	15308.0
5095	4561.0	4410.0
100270899	0.0	3.0
100270895	1.0	2.0
79902	3130.0	1443.0
55957	303.0	121.0
79901	11956.0	2226.0
100270891	0.0	2.0
55954	1206.0	636.0
79903	3414.0	2714.0
100420269	1.0	0.0
79906	852.0	433.0
79905	650.0	284.0
79908	5.0	0.0
55959	3755.0	797.0
55958	5875.0	4829.0
112724	2133.0	897.0
100420275	0.0	0.0
90288	879.0	1429.0
28338	0.0	0.0
28339	4.0	0.0
254099	6.0	0.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	0.0
28334	0.0	0.0
28335	0.0	1.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	206.0	10.0
28348	0.0	0.0
90271	1254.0	1875.0
90273	62.0	139.0
112714	5.0	12.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	2584.0	2637.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	1.0
100420295	0.0	1.0
100420293	4.0	1.0
28316	16.0	3.0
28317	0.0	0.0
28314	0.0	0.0
28315	0.0	0.0
28318	2.0	14.0
112703	176.0	206.0
28312	0.0	0.0
28313	0.0	0.0
101929602	3.0	0.0
653598	0.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	1702.0	352.0
28329	0.0	0.0
28320	0.0	1.0
401898	1.0	0.0
112770	8577.0	8034.0
105377820	0.0	0.0
112755	124.0	30.0
112752	1593.0	695.0
28305	0.0	2.0
28306	0.0	0.0
28304	0.0	0.0
28309	0.0	0.0
28307	3.0	0.0
28301	1.0	0.0
28300	2.0	0.0
124739	2200.0	1478.0
112744	1.0	1.0
388403	2730.0	2881.0
388401	3.0	15.0
388407	43.0	34.0
376412	15.0	1.0
653509	425.0	7.0
90441	2453.0	1779.0
388551	0.0	0.0
388552	742.0	956.0
122011	3.0	7.0
148641	237.0	37.0
102216342	0.0	2.0
388550	69.0	14.0
102216341	0.0	0.0
653505	1.0	1.0
641518	20.0	3.0
641517	0.0	0.0
641515	7.0	11.0
388536	443.0	291.0
388533	9.0	0.0
388531	23.0	24.0
148645	1.0	0.0
388532	4.0	5.0
340595	4.0	0.0
340596	32.0	30.0
90427	2571.0	856.0
340598	2.0	6.0
161635	27.0	1.0
340591	639.0	286.0
388574	0.0	0.0
388569	343.0	223.0
388566	950.0	775.0
388567	265.0	218.0
388564	146.0	529.0
124641	0.0	0.0
90459	892.0	447.0
653519	319.0	563.0
388561	11137.0	8003.0
388559	115.0	64.0
124637	251.0	137.0
388558	1304.0	850.0
388555	0.0	0.0
388553	3.0	0.0
701	154.0	96.0
340571	0.0	0.0
705	1579.0	1418.0
706	6546.0	5853.0
340578	119.0	18.0
708	5303.0	5211.0
100505881	1975.0	423.0
90485	75.0	11.0
90488	6275.0	9620.0
220717	354.0	569.0
100529855	2.0	2.0
388595	3.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	2038.0	236.0
90480	2249.0	1660.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	17.0	6.0
653550	0.0	0.0
28499	0.0	0.0
388588	228.0	221.0
710	16187.0	4572.0
28497	1.0	0.0
28498	0.0	0.0
653553	99.0	19.0
711	0.0	0.0
712	3241.0	717.0
340562	0.0	0.0
713	3505.0	899.0
714	3320.0	795.0
641556	0.0	0.0
715	12115.0	3192.0
716	9890.0	3602.0
28491	0.0	0.0
717	934.0	1447.0
28492	0.0	0.0
718	8404.0	1334.0
719	457.0	141.0
28490	0.0	0.0
100505876	4353.0	5036.0
219731	33.0	32.0
100505877	3.0	6.0
100505875	243.0	462.0
122042	0.0	0.0
388585	6.0	2.0
388581	17.0	7.0
122038	0.0	0.0
388579	1.0	2.0
720	950.0	466.0
721	408.0	208.0
722	29.0	22.0
724	0.0	0.0
725	3.0	2.0
726	6680.0	3338.0
100505879	0.0	0.0
727	783.0	513.0
728	1040.0	396.0
729	50.0	14.0
340554	457.0	226.0
219743	2722.0	1553.0
339562	0.0	0.0
653566	125.0	64.0
653567	21.0	7.0
28479	5.0	3.0
339559	356.0	151.0
28473	11.0	3.0
28474	38.0	1.0
28471	0.0	0.0
340547	24.0	1.0
730	9882.0	5526.0
28477	0.0	0.0
731	1.0	0.0
28478	0.0	0.0
732	0.0	0.0
28475	0.0	0.0
124685	1.0	11.0
733	22.0	19.0
28476	0.0	0.0
734	1758.0	1780.0
735	0.0	3.0
738	8827.0	7150.0
340544	31.0	16.0
219738	802.0	460.0
28470	2.0	1.0
340542	636.0	886.0
219736	244.0	70.0
340543	85.0	16.0
136647	1437.0	1017.0
100505894	565.0	280.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	0.0	0.0
7710	809.0	101.0
653557	3.0	0.0
100505890	0.0	0.0
7709	2109.0	1090.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	5750.0	5815.0
28483	0.0	0.0
741	465.0	790.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	5542.0	1509.0
28487	0.0	0.0
7701	2551.0	1748.0
745	184.0	63.0
7700	723.0	514.0
746	4964.0	5471.0
747	1459.0	680.0
7703	2811.0	2456.0
7702	1426.0	651.0
340533	682.0	696.0
7705	7262.0	5576.0
28480	0.0	0.0
7704	1111.0	4892.0
219749	1648.0	1049.0
28481	2.0	0.0
7707	5181.0	3448.0
7706	6044.0	3549.0
339541	134.0	58.0
100270879	0.0	3.0
171017	2378.0	1292.0
768215	0.0	0.0
340526	1331.0	283.0
340527	283.0	94.0
100270887	3.0	3.0
146059	2041.0	1068.0
768217	0.0	0.0
750	9.0	2.0
768216	1.0	0.0
768211	216.0	86.0
752	1410.0	380.0
753	3829.0	502.0
171019	7.0	0.0
754	23698.0	19259.0
768213	0.0	0.0
755	1774.0	973.0
340529	543.0	1196.0
768212	0.0	0.0
100270885	0.0	0.0
7712	31.0	4.0
757	6413.0	3589.0
7711	270.0	218.0
758	48.0	33.0
100270880	0.0	0.0
100505845	2.0	0.0
759	0.0	1.0
7716	6855.0	4683.0
134082	0.0	0.0
134083	0.0	0.0
158055	18.0	38.0
7718	383.0	175.0
158056	882.0	232.0
158038	6.0	1.0
7730	5.0	0.0
100505832	10.0	0.0
7732	379.0	78.0
219771	7020.0	7027.0
219770	1.0	1.0
100270868	0.0	0.0
100270869	0.0	1.0
339535	10.0	3.0
340515	1.0	0.0
100270875	0.0	1.0
760	118.0	50.0
256714	365.0	428.0
100270876	0.0	0.0
761	67.0	5.0
768206	94.0	22.0
762	135.0	61.0
763	6.0	4.0
100270871	0.0	1.0
256710	54.0	18.0
100270872	4.0	3.0
764	0.0	0.0
765	17.0	1.0
100270873	5.0	18.0
766	17.0	3.0
100270874	0.0	2.0
767	210.0	77.0
768	43.0	8.0
732275	0.0	0.0
100270870	1.0	4.0
100505835	1.0	3.0
7727	769.0	627.0
158046	64.0	9.0
7726	8016.0	5465.0
7728	962.0	468.0
100505839	58.0	2.0
7741	1484.0	698.0
100505865	180.0	85.0
7743	2748.0	1714.0
339521	0.0	0.0
100270857	1.0	2.0
339524	118.0	43.0
770	1856.0	196.0
100270864	0.0	0.0
771	2085.0	561.0
205147	5.0	1.0
773	70.0	17.0
100270867	0.0	0.0
774	64.0	3.0
340508	1.0	1.0
775	3369.0	973.0
776	1202.0	1203.0
777	7.0	8.0
778	41.0	1.0
100505869	13.0	9.0
779	0.0	2.0
7733	975.0	664.0
7738	877.0	540.0
7737	826.0	689.0
340501	1.0	1.0
7739	11948.0	1615.0
158078	1528.0	1550.0
7750	10227.0	5840.0
7752	797.0	480.0
100505854	772.0	126.0
100505855	1.0	0.0
100505852	0.0	0.0
7754	1347.0	75.0
7753	1160.0	392.0
219793	6.0	11.0
219790	413.0	444.0
122060	969.0	964.0
100270846	0.0	2.0
339512	8.0	4.0
100270847	1.0	1.0
100270848	1.0	1.0
780	36256.0	11126.0
781	4379.0	6500.0
100270853	18.0	10.0
782	658.0	75.0
339505	3.0	0.0
783	1026.0	500.0
103689912	88.0	99.0
784	1598.0	493.0
103689911	3.0	4.0
785	968.0	151.0
786	80.0	159.0
100270850	4.0	13.0
100270851	4.0	2.0
788	1890.0	2273.0
100270852	0.0	5.0
7745	3161.0	1983.0
789	0.0	0.0
103689918	0.0	0.0
103689917	1.0	2.0
732253	0.0	0.0
158062	132.0	22.0
7746	1086.0	656.0
171024	59421.0	24786.0
7748	2330.0	1248.0
171023	6881.0	3801.0
103689913	0.0	0.0
171022	122.0	24.0
158067	136.0	105.0
103689915	3.0	0.0
7761	345.0	184.0
7760	1753.0	1654.0
7763	29681.0	7199.0
5100	1291.0	6.0
7762	317.0	203.0
5101	776.0	124.0
7764	12771.0	14152.0
100270839	4.0	14.0
339500	1297.0	1215.0
100270835	0.0	4.0
339501	0.0	0.0
100270836	0.0	4.0
790	3987.0	2196.0
100270837	0.0	0.0
100270838	0.0	0.0
793	6.0	13.0
794	34.0	10.0
100270844	0.0	0.0
795	0.0	0.0
796	418.0	12.0
797	6.0	2.0
100270840	57.0	43.0
798	0.0	0.0
799	2.0	0.0
100270841	11.0	22.0
7756	12835.0	7556.0
7755	834.0	659.0
7757	74.0	4.0
101929580	57.0	40.0
158011	0.0	0.0
100505806	1014.0	76.0
7770	1251.0	1180.0
101929581	0.0	0.0
7772	786.0	833.0
7771	610.0	384.0
5110	4830.0	4714.0
101929582	0.0	0.0
5111	4531.0	2625.0
7773	310.0	201.0
7776	1615.0	739.0
7775	607.0	268.0
101929589	0.0	2.0
100419416	3.0	0.0
100270832	15.0	15.0
100270833	15.0	15.0
100270834	0.0	4.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	155.0	95.0
7767	996.0	470.0
5105	24.0	6.0
7766	153.0	106.0
5106	3344.0	1406.0
7769	1869.0	1517.0
100420401	5.0	1.0
7768	533.0	352.0
5108	12629.0	3826.0
101929590	0.0	0.0
101929591	25.0	4.0
7781	17.0	6.0
7780	84.0	24.0
7783	11.0	9.0
7782	26300.0	31108.0
5121	12070.0	2069.0
5122	52.0	15.0
7784	352.0	498.0
5125	581.0	672.0
7786	801.0	224.0
90423	813.0	1056.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	2.0	6.0
100420415	73.0	90.0
5116	2782.0	1512.0
100420414	6.0	7.0
100505826	16.0	15.0
90417	898.0	1527.0
5118	3312.0	1476.0
90416	1402.0	809.0
7779	2549.0	3633.0
100420412	0.0	0.0
5119	8999.0	6943.0
158035	2.0	0.0
100420410	0.0	1.0
7791	16575.0	5409.0
5130	5038.0	4664.0
5132	7.0	4.0
90411	15854.0	25053.0
5133	75.0	21.0
5134	3786.0	3107.0
90410	1806.0	1346.0
7798	5429.0	2127.0
5136	417.0	260.0
146053	74.0	81.0
146050	1997.0	966.0
146057	2143.0	1109.0
103091864	36.0	35.0
103091863	0.0	0.0
5126	256.0	81.0
7789	532.0	417.0
5127	8892.0	5116.0
5128	3485.0	1976.0
100505812	146.0	74.0
5129	1573.0	163.0
90407	2695.0	1844.0
5140	2676.0	2009.0
100422971	1.0	4.0
5141	2551.0	329.0
100422972	0.0	0.0
5142	12380.0	11660.0
100422973	0.0	0.0
5143	96.0	31.0
100422974	0.0	4.0
5144	7006.0	3718.0
100422975	0.0	0.0
5145	68.0	17.0
5146	22.0	8.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	1156.0	689.0
100422978	0.0	0.0
100422979	4.0	0.0
101929539	68.0	9.0
100419324	1.0	0.0
254128	443.0	108.0
254122	183.0	129.0
5137	109.0	31.0
7799	7052.0	3404.0
5138	1144.0	377.0
5139	1045.0	1152.0
100422970	0.0	0.0
5151	3064.0	1077.0
100422982	1.0	0.0
5152	6372.0	3777.0
100422983	0.0	2.0
5153	160.0	74.0
100422984	0.0	1.0
5154	4207.0	2784.0
100422985	0.0	0.0
5155	700.0	720.0
100422986	4.0	11.0
5156	1152.0	647.0
100422987	0.0	0.0
5157	255.0	114.0
100422988	0.0	0.0
5158	584.0	30.0
100422989	0.0	1.0
100419337	0.0	0.0
101929548	4.0	11.0
5150	4254.0	3436.0
100049076	13.0	2.0
5148	34.0	10.0
5149	0.0	0.0
100422980	0.0	0.0
100422981	0.0	3.0
5162	5087.0	3413.0
100422993	0.0	0.0
5163	1117.0	1643.0
100422994	1.0	0.0
5164	2928.0	1202.0
100422995	0.0	0.0
5165	818.0	156.0
100422996	0.0	0.0
5166	33196.0	2328.0
100422997	5.0	0.0
5167	1516.0	1048.0
5168	3220.0	666.0
5169	144.0	137.0
101929559	6.0	3.0
101929557	80.0	0.0
5160	4640.0	2220.0
5161	0.0	1.0
256764	1191.0	25.0
254100	159.0	108.0
254102	9446.0	1533.0
5159	6696.0	2826.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	2.0	0.0
100420341	112.0	58.0
5174	16.0	13.0
5175	4958.0	2419.0
5176	7474.0	2062.0
5178	912.0	391.0
5179	169.0	6.0
5170	3717.0	4022.0
5172	570.0	68.0
100420342	1.0	0.0
5184	3881.0	2099.0
5187	27582.0	7020.0
5188	1242.0	701.0
5189	2986.0	2209.0
254173	40.0	2.0
254170	2937.0	2349.0
100420359	0.0	1.0
100420358	15.0	44.0
100420356	1.0	0.0
100420354	0.0	0.0
5195	2830.0	1206.0
5196	1.0	0.0
5197	31.0	1.0
5198	2543.0	1336.0
5199	152.0	48.0
254187	4.0	0.0
5190	4730.0	5580.0
5191	1008.0	1350.0
5192	2273.0	1732.0
5193	728.0	673.0
5194	4473.0	3903.0
100270790	1.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	3.0	2.0
105375380	0.0	0.0
53400	2.0	1.0
53405	938.0	259.0
100420377	0.0	0.0
53409	1.0	4.0
100420376	0.0	0.0
53407	2066.0	1550.0
100419392	7.0	3.0
100419391	16.0	5.0
101929520	0.0	0.0
768219	2.0	0.0
768218	2.0	0.0
768222	6.0	0.0
254158	12.0	5.0
53410	5.0	0.0
768220	3.0	0.0
100420393	2.0	1.0
100420392	0.0	0.0
112609	728.0	195.0
28457	15.0	1.0
28458	95.0	0.0
28452	19.0	0.0
28450	22.0	5.0
28455	17.0	0.0
28453	0.0	0.0
28454	125.0	1.0
90390	672.0	393.0
28468	48.0	8.0
653458	0.0	0.0
28469	1.0	0.0
101340251	2.0	0.0
101340250	0.0	0.0
101340252	1.0	1.0
28462	0.0	0.0
28463	1.0	0.0
28461	2.0	0.0
28466	18.0	0.0
28467	15.0	1.0
653464	379.0	217.0
28464	9.0	0.0
28465	121.0	5.0
653489	13.0	1.0
28438	0.0	0.0
28435	0.0	0.0
28439	123.0	11.0
653492	0.0	0.0
28430	0.0	0.0
28433	0.0	0.0
28434	146.0	11.0
28431	1.0	0.0
28432	1.0	0.0
28448	121.0	9.0
28449	21.0	1.0
28446	1.0	0.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	0.0
653483	382.0	226.0
28444	81.0	6.0
28445	1.0	0.0
28442	139.0	12.0
653486	0.0	0.0
28443	0.0	0.0
28415	2.0	0.0
28416	2.0	0.0
28413	1.0	0.0
28414	2.0	0.0
28419	0.0	0.0
28417	1.0	0.0
28418	0.0	0.0
124626	0.0	0.0
388503	1.0	0.0
28411	0.0	0.0
28412	4.0	0.0
28410	40.0	10.0
388507	367.0	222.0
653499	56.0	0.0
28426	24.0	1.0
28427	2.0	0.0
28424	15.0	0.0
28425	0.0	0.0
28428	2.0	0.0
28429	1.0	0.0
28422	0.0	0.0
28423	85.0	0.0
28420	54.0	1.0
28421	3.0	0.0
102723099	57.0	38.0
388524	2.0	14.0
124602	46.0	12.0
388523	21.0	2.0
112611	2680.0	2602.0
28405	0.0	0.0
28408	182.0	36.0
28409	51.0	9.0
112616	538.0	151.0
28406	1.0	0.0
28407	0.0	0.0
388514	45.0	3.0
28400	22.0	6.0
388512	22.0	10.0
28401	27.0	2.0
134359	926.0	551.0
158326	212.0	131.0
339263	775.0	251.0
401730	1.0	0.0
146336	534.0	20.0
401725	7.0	10.0
401720	10.0	4.0
90557	1051.0	226.0
90550	1353.0	950.0
158314	77.0	2.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	2.0	6.0
106478993	0.0	0.0
339256	0.0	1.0
106478992	0.0	0.0
339257	12.0	0.0
106478991	10.0	18.0
339258	1.0	1.0
106478990	0.0	1.0
800	109786.0	39882.0
801	34487.0	19200.0
802	2.0	1.0
342892	281.0	278.0
804	0.0	1.0
805	39205.0	27694.0
342898	0.0	0.0
342897	1160.0	9.0
806	146.0	26.0
401718	6.0	1.0
807	4.0	8.0
401717	6.0	85.0
808	22147.0	19406.0
158345	71.0	126.0
339240	0.0	0.0
90586	23.0	13.0
339241	7.0	0.0
90589	30.0	20.0
378884	88.0	120.0
339244	4.0	1.0
653404	1.0	0.0
90580	793.0	721.0
391825	1.0	3.0
391827	3.0	19.0
810	1251.0	7.0
811	65988.0	126085.0
340221	2.0	2.0
813	17569.0	22754.0
814	1069.0	262.0
815	23.0	7.0
816	755.0	1766.0
401708	3.0	5.0
817	5109.0	2445.0
818	6489.0	3005.0
819	3805.0	2805.0
90576	424.0	289.0
339230	1624.0	984.0
339231	1548.0	886.0
339229	1244.0	1255.0
122335	0.0	0.0
124997	4457.0	2012.0
340217	0.0	0.0
124995	3592.0	2423.0
378881	0.0	0.0
820	9.0	13.0
821	59899.0	102465.0
822	7796.0	488.0
823	25608.0	7631.0
824	15162.0	7085.0
825	161.0	12.0
826	31035.0	28521.0
827	1441.0	561.0
134391	6.0	0.0
829	9898.0	7405.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	7.0	2.0
106478966	2.0	0.0
106478965	5.0	0.0
161931	183.0	6.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	3.0	0.0
106478962	11.0	5.0
653423	0.0	1.0
106478961	0.0	1.0
106478960	1.0	0.0
653427	1.0	1.0
340205	14.0	4.0
340206	0.0	0.0
388228	712.0	1057.0
830	10038.0	6637.0
831	30479.0	14712.0
832	25782.0	19274.0
833	2947.0	2719.0
834	1907.0	96.0
835	2724.0	1153.0
836	2740.0	1089.0
837	4133.0	2447.0
838	5.0	2.0
342865	0.0	0.0
340204	1.0	2.0
839	1300.0	638.0
90594	618.0	49.0
100505993	39.0	52.0
106478959	0.0	0.0
106478958	66.0	59.0
100505994	22.0	3.0
106478957	3.0	2.0
106478956	1.0	0.0
641451	0.0	3.0
106478955	0.0	0.0
106478954	43.0	27.0
106478953	0.0	0.0
100505996	1.0	2.0
106478952	0.0	0.0
339210	139.0	46.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	5.0	3.0
90592	1287.0	625.0
7809	15.0	1.0
840	4086.0	9372.0
841	2016.0	1003.0
842	2598.0	1018.0
843	1231.0	155.0
844	394.0	90.0
136991	5.0	0.0
845	979.0	308.0
342850	0.0	0.0
846	46.0	1.0
7802	3098.0	2590.0
847	9519.0	7628.0
7804	345.0	292.0
7803	24977.0	19527.0
7805	4948.0	1594.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	4.0	7.0
376267	3468.0	1068.0
106478986	0.0	0.0
106478985	81.0	139.0
106478984	3.0	0.0
388254	4.0	0.0
106478983	2.0	0.0
388255	1.0	0.0
106478982	7.0	4.0
339201	925.0	613.0
653447	806.0	396.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	3.0	0.0
7818	7378.0	6279.0
28595	5.0	1.0
148979	420.0	104.0
28592	5.0	0.0
28593	0.0	2.0
28599	0.0	0.0
401744	0.0	0.0
28597	0.0	0.0
401742	0.0	0.0
641455	37.0	96.0
7813	2071.0	2154.0
857	13127.0	3616.0
641457	0.0	2.0
7812	64812.0	41893.0
858	6147.0	926.0
641456	0.0	1.0
859	35.0	12.0
28591	1.0	1.0
106478979	0.0	0.0
106478978	0.0	1.0
106478977	7.0	12.0
106478976	0.0	2.0
106478975	0.0	1.0
106478974	9.0	2.0
106478973	20.0	3.0
106478972	9.0	4.0
653435	1.0	0.0
106478971	18.0	4.0
653436	0.0	0.0
106478970	2.0	4.0
653437	0.0	0.0
146330	292.0	194.0
146325	0.0	0.0
860	2941.0	610.0
861	5191.0	1925.0
862	622.0	182.0
653440	489.0	244.0
863	2277.0	1529.0
653441	154.0	21.0
864	954.0	168.0
865	3123.0	1985.0
866	3.0	0.0
867	2297.0	1151.0
868	2856.0	1412.0
869	29.0	2.0
134353	1320.0	490.0
641467	97.0	153.0
7827	3.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	2.0	6.0
219402	3003.0	2607.0
106478923	0.0	0.0
7840	2842.0	1262.0
106478922	0.0	1.0
100505964	0.0	0.0
106478921	0.0	1.0
106478920	4.0	7.0
7841	6051.0	6231.0
388276	0.0	0.0
388275	2.0	0.0
388272	564.0	627.0
871	7164.0	2186.0
873	4574.0	3525.0
874	1624.0	914.0
875	123.0	383.0
7832	206433.0	54316.0
100505967	0.0	0.0
7837	7615.0	5471.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	1.0	1.0
106478912	0.0	0.0
7851	477.0	90.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	67.0	20.0
106478910	0.0	3.0
7852	3828.0	786.0
100270754	0.0	1.0
881	8.0	8.0
100270755	0.0	7.0
883	1040.0	468.0
885	460.0	27.0
886	2.0	3.0
887	79.0	3.0
100270753	1.0	0.0
7844	7202.0	5477.0
889	2557.0	1344.0
7846	20819.0	3711.0
106478909	0.0	3.0
219409	0.0	1.0
7849	110.0	19.0
220416	35.0	105.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	1.0	3.0
106478945	0.0	0.0
7862	2224.0	1110.0
106478944	0.0	0.0
100174857	93.0	186.0
106478943	175.0	105.0
5201	4345.0	3335.0
106478942	24.0	32.0
5202	1974.0	1166.0
106478941	0.0	0.0
106478940	0.0	0.0
890	204.0	175.0
891	517.0	478.0
892	5351.0	3310.0
894	6491.0	1555.0
342808	3.0	11.0
895	0.0	0.0
896	6006.0	2705.0
388289	1.0	0.0
897	2.0	0.0
898	165.0	51.0
899	1030.0	531.0
7855	7609.0	17426.0
7857	783.0	54.0
171392	521.0	282.0
100505989	2676.0	2406.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	2.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	9655.0	4878.0
219436	1.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	16.0	7.0
5210	896.0	1070.0
7873	4773.0	7479.0
100505975	21.0	27.0
106478933	0.0	0.0
5211	12737.0	8902.0
106478932	0.0	0.0
219432	0.0	0.0
5212	384.0	206.0
106478931	0.0	0.0
5213	5722.0	1848.0
219431	0.0	0.0
7874	12353.0	9039.0
106478930	0.0	0.0
388284	213.0	68.0
171389	23.0	6.0
100420508	1.0	0.0
100420505	14.0	11.0
105377595	53.0	6.0
