id	1c3e2b57-9927-4821-9842-4c62ed8c2907	24f1d3d7-1093-494e-9c5d-1766f421d658
85456	10110.0	20240.0
442910	0.0	3.0
106481343	0.0	0.0
85457	2666.0	4772.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	878.0	119.0
442913	0.0	0.0
85452	44.0	8.0
442914	0.0	0.0
50	5681.0	9175.0
85453	3350.0	3034.0
442915	0.0	0.0
85450	2819.0	1188.0
51	3226.0	10593.0
442916	0.0	0.0
85451	1221.0	2091.0
52	2414.0	6074.0
442917	0.0	0.0
53	2184.0	6422.0
442918	0.0	0.0
54	250.0	7056.0
442919	0.0	0.0
55	69.0	519714.0
442909	0.0	0.0
56	118.0	34.0
58	712.0	120.0
59	106855.0	54701.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	6.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	249.0	230.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	1.0
106481357	0.0	0.0
85445	15.0	52.0
106481354	0.0	5.0
85446	186.0	424.0
442900	0.0	0.0
106481355	0.0	0.0
85443	12.0	0.0
442901	0.0	1.0
85444	441.0	603.0
442902	0.0	0.0
60	206317.0	204640.0
85441	497.0	3427.0
442903	4.0	1.0
85442	270.0	174.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	22.0
85440	1073.0	5482.0
442907	3.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	5.0	9.0
68	1.0	4.0
344595	673.0	315.0
69	2.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	74.0	173.0
106481321	0.0	0.0
85479	0.0	41.0
106481322	0.0	0.0
85476	2421.0	3547.0
85477	74.0	1248.0
70	18560.0	743.0
85474	4.0	3.0
71	89179.0	212450.0
72	163453.0	81304.0
73	6.0	29.0
74	0.0	0.0
75	8.0	19.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2692.0	3699.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	1.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	3.0
85465	2246.0	5187.0
81	17455.0	23078.0
85463	681.0	1315.0
82	1.0	6.0
85464	817.0	1707.0
83	9.0	14.0
85461	1235.0	4872.0
85462	439.0	815.0
86	1086.0	2834.0
87	19613.0	24389.0
85460	1942.0	3964.0
88	17.0	54.0
89	15.0	5.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	825.0	1708.0
106481300	0.0	0.0
91	4343.0	4668.0
92	737.0	2266.0
93	737.0	1634.0
94	2472.0	384.0
95	135.0	1076.0
97	260.0	213.0
98	429.0	1435.0
344561	1.0	0.0
728661	1699.0	4623.0
728664	0.0	1.0
106481305	0.0	0.0
261734	403.0	739.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	21.0	40.0
106481309	2.0	7.0
246119	5.0	15.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	2.0	2.0
3805	6.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	5.0	38.0
3809	1.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	500.0	579.0
3800	1166.0	14935.0
3801	1297.0	546.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	1290.0	2854.0
728698	6.0	34.0
3814	0.0	5.0
3815	1690.0	300.0
3816	15.0	110.0
261729	1578.0	67717.0
3817	133.0	534558.0
3818	27.0	120.0
222166	4401.0	4033.0
3811	0.0	3.0
3812	2.0	0.0
285740	1.0	0.0
285741	11.0	33.0
728689	8.0	21.0
3827	7.0	0.0
246100	0.0	0.0
3820	41.0	65.0
3821	2.0	13.0
3822	1.0	4.0
3823	1.0	1.0
3824	49.0	55.0
645402	0.0	0.0
403313	502.0	8467.0
403314	1.0	35.0
728637	2.0	0.0
728638	68.0	394.0
728633	0.0	0.0
728632	28.0	39.0
728635	5.0	50.0
3836	1834.0	3732.0
222183	79.0	100.0
3837	7302.0	23329.0
3838	490.0	1935.0
3839	1654.0	1529.0
728629	1.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1080.0	1213.0
3832	61.0	765.0
3833	17.0	655.0
3834	1.0	4.0
3835	1323.0	5144.0
728620	1.0	2.0
403300	1.0	0.0
645412	1.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	236.0	266.0
3848	12.0	14.0
3849	3.0	9.0
222171	92.0	137.0
728619	2.0	12.0
3840	3927.0	6596.0
3841	504.0	751.0
3842	5921.0	10421.0
3843	5798.0	11873.0
3844	0.0	0.0
3845	1399.0	2284.0
3846	3.0	8.0
645423	1.0	0.0
3860	94.0	145.0
246126	1194.0	4657.0
728658	395.0	4076.0
728655	2.0	1.0
728657	2.0	0.0
728656	0.0	1.0
3858	1095.0	1083.0
3859	0.0	2.0
246135	0.0	0.0
3850	1.0	1.0
3851	1.0	85.0
3852	11584.0	4186.0
645414	1.0	0.0
3853	91.0	65.0
3854	0.0	3.0
3855	13033.0	2120.0
3856	8018.0	64201.0
3857	19.0	2.0
728640	1.0	11.0
645431	45.0	52.0
728642	238.0	396.0
728641	1.0	386.0
645434	4.0	0.0
645432	3.0	11.0
285704	798.0	1767.0
728643	1.0	148.0
222194	1315.0	1820.0
285708	0.0	0.0
1204	1.0	0.0
1203	700.0	827.0
1201	1263.0	2364.0
1200	6097.0	11112.0
3861	465.0	853.0
645426	0.0	21.0
645425	1.0	0.0
1209	5771.0	19823.0
3866	194.0	4717.0
1208	3.0	0.0
1207	2109.0	5027.0
3868	1437.0	24.0
285311	0.0	0.0
3880	9666.0	3951.0
3881	0.0	1.0
285313	8.0	14.0
100128537	487.0	494.0
3882	12.0	11.0
100128536	1.0	10.0
285314	0.0	3.0
285315	229.0	519.0
1215	28.0	15.0
100141515	4.0	2.0
1213	17967.0	45992.0
1212	2132.0	4032.0
1211	3123.0	10202.0
3872	6505.0	1923.0
3875	11561.0	81109.0
3876	8.0	66.0
3879	6.0	8.0
3890	0.0	0.0
3891	2.0	0.0
3892	58.0	34.0
100128525	2.0	18.0
285326	0.0	0.0
1230	42.0	224.0
285329	10.0	39.0
440097	1.0	1.0
440093	11.0	13.0
3883	0.0	0.0
3884	1.0	0.0
3885	3.0	1.0
3886	1.0	0.0
100128521	0.0	0.0
3887	8.0	79.0
3888	1.0	0.0
100631239	1.0	0.0
3889	6.0	14.0
100128516	24.0	20.0
285331	570.0	871.0
100128512	1.0	0.0
285335	16.0	26.0
100128514	0.0	0.0
1241	322.0	289.0
1240	167.0	402.0
1238	21.0	100.0
1237	1.0	8.0
1236	55.0	103.0
1235	0.0	2.0
1234	36.0	183.0
1233	5.0	50.0
1232	0.0	1.0
3895	10274.0	19145.0
100128511	26.0	123.0
100631247	2.0	0.0
3897	785.0	355.0
100631248	2.0	101.0
3898	4737.0	5472.0
100631249	0.0	0.0
3899	462.0	9401.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	780.0	2422.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	115.0	211.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	195.0	218.0
574501	0.0	1.0
574502	0.0	0.0
1244	38.0	59.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	51079.0	24451.0
1263	312.0	211.0
1262	8.0	14.0
116966	48.0	54.0
100887755	1.0	0.0
1261	4.0	0.0
100887754	1.0	1.0
1260	1.0	2.0
116969	11.0	2.0
1259	104.0	420.0
1258	14.0	3.0
440061	0.0	0.0
100887750	14.0	169.0
100887746	131.0	0.0
100887744	0.0	2.0
1272	1661.0	565.0
1271	367.0	43.0
100887749	48.0	81.0
1270	7.0	40.0
100887748	1.0	0.0
440044	26.0	29.0
1269	3.0	2.0
440051	0.0	0.0
1268	84.0	10.0
440050	4.0	1.0
1267	3866.0	10472.0
1266	4430.0	6557.0
100887740	0.0	0.0
1265	4084.0	3097.0
1286	1355.0	631.0
1285	857.0	359.0
1284	19725.0	15999.0
1282	11436.0	7652.0
1281	18838.0	14077.0
1280	20.0	10.0
440078	82.0	165.0
440077	0.0	0.0
440087	18.0	259.0
1278	17969.0	15197.0
1277	11983.0	8910.0
440081	24.0	110.0
116938	0.0	0.0
1297	38.0	124.0
116931	68.0	1519.0
1296	666.0	415.0
1295	823.0	788.0
116933	31.0	10.0
1294	2126.0	1277.0
1293	12810.0	13273.0
116935	36.0	156.0
1292	26963.0	18531.0
440068	0.0	0.0
1291	14616.0	8119.0
116937	0.0	1.0
440067	8.0	8.0
1290	768.0	983.0
440073	188.0	73.0
440072	3.0	14.0
1289	2968.0	2462.0
1288	2733.0	891.0
1287	3928.0	4832.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	397.0	523.0
440021	2.0	0.0
442673	3.0	5.0
10018	2007.0	2218.0
126328	1368.0	3130.0
442676	0.0	0.0
126326	246.0	115.0
1299	146.0	78.0
1298	3546.0	5689.0
10011	1275.0	2611.0
10010	1033.0	1706.0
10013	2072.0	3795.0
128989	616.0	938.0
10015	4206.0	14119.0
10014	2907.0	4151.0
10017	7.0	156.0
10016	2761.0	5473.0
10020	902.0	12584.0
114335	0.0	0.0
114336	0.0	0.0
126321	1447.0	5385.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	2.0
10021	126.0	18.0
10024	18.0	216.0
128977	1215.0	2071.0
103021165	1.0	4.0
10023	190.0	864.0
103021164	5.0	18.0
10026	1377.0	4402.0
10025	1786.0	6294.0
116986	33.0	104.0
116985	3359.0	4753.0
116988	2385.0	5664.0
116987	1733.0	4060.0
114327	461.0	1310.0
440043	0.0	0.0
126308	2155.0	5167.0
440041	0.0	0.0
126306	18.0	21.0
151306	9.0	10.0
100128590	8.0	1.0
100128596	3.0	4.0
151300	1.0	0.0
100128595	1.0	0.0
100128589	0.0	1.0
440027	12.0	30.0
440026	1664.0	4443.0
440023	0.0	0.0
10008	333.0	132.0
10007	2035.0	2992.0
10009	1052.0	2670.0
116984	391.0	1273.0
116983	1252.0	1526.0
151313	137.0	153.0
10000	5382.0	6365.0
128954	0.0	0.0
10002	11.0	22.0
10001	676.0	854.0
10004	259.0	144.0
10003	102.0	48.0
10006	1751.0	4420.0
10005	617.0	2178.0
126370	0.0	0.0
285352	59.0	214.0
100128579	1.0	0.0
285359	27.0	60.0
126375	303.0	984.0
126374	741.0	1037.0
153918	0.0	0.0
100128574	2.0	0.0
285362	1495.0	4749.0
285367	752.0	1671.0
285368	256.0	2268.0
100128569	84.0	159.0
126364	39.0	261.0
100128560	3.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	158.0	0.0
153932	3.0	6.0
344191	97.0	13.0
126353	7.0	935.0
751071	133.0	720.0
442660	1.0	1.0
442661	1.0	0.0
106481286	0.0	0.0
106481287	5.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	4.0	13.0
106481282	0.0	0.0
285381	918.0	1323.0
106481283	0.0	0.0
285382	1709.0	984.0
106481280	0.0	0.0
165918	881.0	1343.0
106481281	7.0	2.0
165904	1.0	4.0
285386	247.0	44.0
138307	37.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	0.0
100128542	0.0	0.0
106481290	1.0	0.0
100128541	2.0	0.0
138311	192.0	1024.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	22.0	13.0
126299	879.0	2434.0
106481259	0.0	0.0
728716	31.0	3.0
126298	1166.0	2943.0
728710	1.0	0.0
126295	297.0	375.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	52.0	419.0
645318	0.0	0.0
645317	18.0	49.0
151242	7.0	2.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	18315.0	25500.0
100287908	0.0	0.0
645332	114.0	393.0
126282	179.0	378.0
100287902	4.0	21.0
163227	248.0	572.0
100287900	0.0	0.0
163223	49.0	14.0
106481275	0.0	2.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	984.0	2695.0
106481278	0.0	0.0
645328	0.0	4.0
151254	18.0	48.0
645326	7.0	12.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	3.0	5.0
163259	168.0	221.0
645345	99.0	197.0
200403	10.0	193.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	267.0	312.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	16.0
728732	5.0	0.0
728734	0.0	1.0
126272	94.0	128.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	425.0	1194.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	14.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	5.0	14.0
728723	89.0	187.0
106481253	0.0	0.0
107133522	3.0	7.0
106481254	0.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	9.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	7.0	16.0
645348	4.0	0.0
106481250	0.0	0.0
645369	22.0	12.0
645368	1.0	0.0
645367	3.0	0.0
106481217	0.0	0.0
200424	529.0	3816.0
106481218	1.0	4.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	10.0	47.0
645360	1.0	0.0
106481219	0.0	6.0
106481220	8.0	14.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	333.0	1249.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	2.0	0.0
106481236	0.0	4.0
106481233	0.0	0.0
106481234	1.0	0.0
138255	12.0	16.0
645387	296.0	1494.0
645382	0.0	0.0
645381	40.0	58.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	3.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	2.0
106481207	1.0	2.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	3.0
106481209	0.0	0.0
3902	293.0	149.0
3903	129.0	619.0
106481210	0.0	0.0
3904	1.0	3.0
3906	0.0	0.0
106481213	1.0	0.0
106481214	0.0	0.0
3908	1431.0	576.0
106481211	0.0	0.0
3909	3623.0	1094.0
106481212	0.0	0.0
684959	0.0	0.0
151234	134.0	6.0
151230	910.0	4365.0
728798	0.0	13.0
3913	18883.0	16045.0
3914	5903.0	1575.0
3915	8419.0	11092.0
3916	10151.0	26091.0
3918	932.0	1713.0
3910	3622.0	2306.0
3911	9216.0	11980.0
3912	4730.0	1665.0
728782	11.0	5.0
728780	6.0	36.0
3924	14.0	16.0
3925	2214.0	4057.0
3927	5560.0	6232.0
3929	6.0	3.0
3920	13100.0	24158.0
3921	17951.0	45222.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	1.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	1291.0	52327.0
3937	205.0	537.0
3938	6.0	1.0
3939	5346.0	18227.0
3930	2828.0	3533.0
100873179	0.0	0.0
3931	367.0	264.0
3932	42.0	226.0
3933	93.0	0.0
3934	114.0	4444.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	0.0
100873165	0.0	0.0
100287964	2.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	6.0	46.0
3947	1.0	0.0
3948	3.0	0.0
3949	499.0	5504.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	6756.0	3522.0
100873196	1.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	1.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	5.0	15.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	6.0	14.0
3958	7837.0	14801.0
3959	19520.0	8873.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	277.0	263.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	99.0	142.0
3952	0.0	1.0
3953	799.0	927.0
3954	1348.0	4953.0
3955	345.0	5003.0
3956	8178.0	5446.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	17.0
728746	0.0	0.0
728748	3.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	345.0	132.0
1303	6068.0	17323.0
107133502	0.0	0.0
1302	78.0	60.0
1301	28.0	0.0
1300	7.0	52.0
3960	37.0	12.0
3963	4.0	0.0
3964	1768.0	2793.0
1308	3523.0	856.0
3965	538.0	739.0
1307	3960.0	2363.0
151295	12.0	41.0
1306	893.0	2321.0
100189589	18.0	3.0
728774	0.0	2.0
728773	4.0	2.0
3980	1525.0	8701.0
100287932	1684.0	3441.0
3981	959.0	1113.0
728776	14.0	11.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	8138.0	3439.0
1315	5221.0	14995.0
1314	10315.0	28461.0
1312	4657.0	8929.0
1311	59.0	484.0
100329135	3.0	1.0
1310	3.0	1.0
574537	0.0	0.0
3972	2.0	1.0
3973	0.0	0.0
3975	416.0	0.0
3976	51.0	92.0
3977	9129.0	20312.0
1318	846.0	90.0
3978	597.0	1538.0
1317	5094.0	5358.0
728763	5.0	76.0
3990	66.0	12.0
645313	1.0	6.0
3991	241.0	112.0
645312	0.0	0.0
3992	3196.0	1772.0
645311	0.0	0.0
728769	225.0	753.0
1330	1.0	0.0
1327	12647.0	19997.0
1326	426.0	116.0
1325	16.0	30.0
3982	1.0	0.0
3983	6695.0	4744.0
3984	1322.0	1821.0
3985	1862.0	4558.0
3987	5121.0	8370.0
3988	2025.0	4660.0
1329	3687.0	6836.0
116809	0.0	0.0
100128416	12.0	14.0
1340	5350.0	10240.0
1337	2959.0	7959.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	3736.0	4397.0
100128410	0.0	0.0
3995	714.0	842.0
100128412	0.0	0.0
3996	1270.0	2059.0
3998	12829.0	19224.0
1339	0.0	1.0
285440	1876.0	3919.0
285441	9.0	0.0
1352	450.0	952.0
1351	4480.0	10511.0
1350	9334.0	14535.0
1349	3311.0	5282.0
1348	0.0	1.0
1347	3333.0	8503.0
1346	696.0	352.0
1345	4020.0	5644.0
1343	1.0	0.0
1342	1.0	3.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	16.0	35.0
1363	2057.0	27892.0
1362	3964.0	16572.0
1361	39.0	5.0
1360	4.0	445.0
1359	181.0	400.0
1358	6.0	0.0
1357	6.0	6.0
1356	12.0	959.0
1355	1690.0	3931.0
1353	1472.0	2911.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	4.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	56.0	987.0
285464	487.0	783.0
100873200	0.0	0.0
777774	0.0	0.0
1374	6536.0	7223.0
1373	100.0	45.0
1371	598.0	1162.0
1370	0.0	0.0
1369	1.0	0.0
1368	182.0	966.0
100873209	1.0	0.0
1366	4023.0	6729.0
1365	2360.0	14182.0
1364	6211.0	17559.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	14.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	2.0
100873206	4.0	0.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1673.0	3300.0
116843	252.0	1593.0
1384	2098.0	18480.0
116842	57.0	99.0
1382	5349.0	561.0
116844	1285.0	1995.0
1381	844.0	61.0
1380	1.0	4.0
440176	3.0	5.0
440184	1.0	2.0
1379	0.0	4.0
1378	15.0	49.0
1376	1394.0	4032.0
1375	26.0	194.0
128821	10.0	0.0
100873237	1.0	2.0
128822	1.0	3.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	1.0
128826	7.0	6.0
102800310	85.0	11.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	3.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	89.0	222.0
1396	223.0	28.0
1395	84.0	3.0
1394	67.0	52.0
1393	309.0	17.0
1392	3.0	1.0
285407	11.0	21.0
116835	175.0	116.0
1390	1174.0	1022.0
1389	2534.0	6804.0
1388	3459.0	7973.0
1387	4636.0	9301.0
116841	888.0	2388.0
1386	2579.0	3789.0
116840	1108.0	3128.0
100873226	0.0	2.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	1.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	103.0	65.0
100873255	3.0	0.0
100873254	3.0	13.0
100873253	0.0	0.0
285412	2.0	2.0
100873252	0.0	0.0
100287898	32.0	37.0
100287895	1.0	0.0
285419	17.0	35.0
1399	3325.0	5639.0
1398	3844.0	5800.0
1397	6288.0	1158.0
100873259	1.0	1.0
100873258	0.0	2.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	138.0	494.0
285429	3.0	21.0
100287880	0.0	0.0
440193	2479.0	4933.0
100873248	0.0	0.0
100873247	1.0	7.0
100873246	0.0	0.0
100873245	3.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	11121.0	19621.0
153830	3546.0	4244.0
645280	9.0	3.0
440138	346.0	485.0
440132	1.0	0.0
440142	2.0	2.0
10139	1556.0	2286.0
126208	1528.0	2403.0
126206	2.0	3.0
126205	3.0	85.0
107133497	5.0	4.0
126204	1.0	28.0
107133499	0.0	0.0
128866	6880.0	9913.0
10131	1332.0	4927.0
10134	12120.0	20152.0
107133494	0.0	6.0
10133	3056.0	1368.0
128869	688.0	2751.0
10136	6.0	0.0
10135	2439.0	8394.0
100128493	0.0	0.0
103021294	15.0	34.0
10138	638.0	879.0
100128496	0.0	0.0
10137	2658.0	5868.0
128861	1.0	0.0
128862	0.0	0.0
10141	5.0	0.0
10140	10412.0	10542.0
128864	4.0	46.0
440125	2.0	6.0
440131	0.0	0.0
10143	5.0	36.0
128854	579.0	785.0
10142	4377.0	7912.0
10144	1270.0	2002.0
10147	1924.0	5271.0
100128483	0.0	0.0
10146	4912.0	12979.0
128859	1.0	0.0
10149	580.0	663.0
10148	25.0	53.0
128853	542.0	194.0
440159	0.0	1.0
10117	4.0	4.0
440163	10.0	3.0
10110	121.0	33.0
10112	7.0	377.0
10111	2956.0	5221.0
10114	5869.0	6820.0
10113	3190.0	6667.0
128848	1.0	0.0
10116	5489.0	5063.0
165829	46.0	18.0
100128469	10.0	28.0
153842	2.0	5.0
440145	630.0	860.0
10129	1736.0	1023.0
440153	0.0	0.0
10128	5724.0	13272.0
100033799	0.0	0.0
107133486	6.0	4.0
10121	4445.0	9041.0
100128465	0.0	0.0
10120	3135.0	6316.0
10123	818.0	871.0
138234	1.0	0.0
10125	32.0	195.0
10124	732.0	823.0
10127	1109.0	2208.0
10126	817.0	1867.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	2.0
106481188	1.0	3.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	42.0	91.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	3.0	0.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	124.0	58.0
100128448	2.0	0.0
126242	4.0	0.0
106481198	1.0	1.0
10107	1.0	2.0
10106	11003.0	12315.0
106481199	0.0	1.0
10109	5439.0	8565.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1974.0	4943.0
10100	1145.0	835.0
10103	2217.0	152772.0
106481194	0.0	1.0
10102	871.0	1940.0
106481195	0.0	0.0
10105	12147.0	4463.0
285492	1.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	58.0	114.0
440119	230.0	541.0
126235	0.0	0.0
126231	83.0	199.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	0.0
442775	50.0	163.0
106481164	0.0	0.0
106481169	1.0	0.0
442777	51.0	87.0
106481167	4.0	0.0
106481168	0.0	0.0
106481161	0.0	2.0
106481162	1.0	0.0
106481160	0.0	0.0
100128427	0.0	3.0
440107	48.0	146.0
440104	811.0	1724.0
106481176	3.0	0.0
106481177	0.0	0.0
106481174	0.0	2.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	1.0	7.0
100128423	0.0	1.0
128879	1.0	1.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	12.0	60.0
10090	355.0	676.0
10093	3280.0	7066.0
10092	2850.0	6527.0
10095	2407.0	2760.0
645204	3.0	1.0
10094	4254.0	11666.0
645203	2.0	10.0
10097	7012.0	14603.0
10096	6079.0	11345.0
645201	0.0	0.0
163115	64.0	68.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	6.0
106481143	0.0	0.0
114194	0.0	0.0
138162	312.0	323.0
106481144	0.0	0.0
114195	1.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	3.0	5.0
106481145	0.0	0.0
151126	69.0	3963.0
106481146	0.0	0.0
10099	19050.0	10552.0
10098	610.0	796.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	522.0	816.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	3.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	46.0	21.0
106481156	0.0	0.0
114189	1.0	0.0
106481157	0.0	0.0
415117	4.0	910.0
415116	4719.0	6707.0
645207	1.0	0.0
645206	23.0	44.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	1.0	0.0
442709	2.0	12.0
114182	0.0	1.0
10071	15.0	116.0
645220	0.0	0.0
