id	b50ac187-7079-4b52-b872-f815521fc164	f676c6d1-b263-467c-ae4f-547628572df8
221017	1.0	0.0
106479266	1.0	0.0
106479265	0.0	1.0
185	486.0	7868.0
106479264	0.0	0.0
186	0.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	143.0	221.0
106479262	0.0	0.0
106480240	2.0	2.0
106479261	0.0	0.0
189	0.0	0.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	3.0	0.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	7.0	8.0
106480245	0.0	0.0
414245	2.0	15.0
414246	0.0	0.0
414241	3.0	2.0
7165	6983.0	4796.0
92344	567.0	424.0
100874120	0.0	1.0
7164	3122.0	2489.0
92345	510.0	609.0
7167	20494.0	14094.0
92342	520.0	295.0
729764	0.0	0.0
7166	124.0	52.0
7169	109705.0	35444.0
100874124	0.0	2.0
106479219	0.0	0.0
7168	72332.0	33701.0
100874123	0.0	0.0
106479218	1.0	0.0
92346	1.0	0.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	0.0	0.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	0.0
106480204	1.0	0.0
106479215	0.0	0.0
191	12466.0	13296.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	0.0	1.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	1310.0	632.0
79370	264.0	59.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	467.0	405.0
106480208	0.0	0.0
92340	33.0	104.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	8840.0	31057.0
196	2723.0	2264.0
197	0.0	0.0
7162	1858.0	954.0
729767	0.0	0.0
106480209	0.0	0.0
284618	144.0	139.0
199	732.0	455.0
646929	0.0	0.0
284615	240.0	343.0
106480211	0.0	3.0
284613	580.0	992.0
106480210	0.0	1.0
284612	276.0	129.0
106480213	1.0	0.0
284611	2954.0	771.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	1.0	2.0
100874127	0.0	0.0
730747	10.0	9.0
100874126	0.0	0.0
100874129	0.0	6.0
7175	6176.0	4568.0
7178	221351.0	155244.0
7177	525.0	662.0
106479209	0.0	0.0
646942	0.0	1.0
100874113	23.0	43.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	0.0	0.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	11.0	8.0
92335	316.0	301.0
106479205	0.0	0.0
100874110	1.0	2.0
221035	3411.0	5965.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	8186.0	9026.0
221037	2802.0	2762.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	2542.0	3121.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1692.0	2885.0
106479200	1.0	0.0
106480219	0.0	0.0
7171	24236.0	33636.0
106480218	1.0	0.0
79364	1520.0	1901.0
7174	1869.0	1492.0
7173	117.0	36.0
79363	237.0	219.0
729756	14.0	1.0
79366	584.0	487.0
100996541	10.0	7.0
79365	2828.0	855.0
79368	3.0	3.0
106480220	0.0	0.0
80352	1065.0	723.0
106480222	0.0	0.0
79369	14.0	41.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	29.0	28.0
80351	3443.0	3773.0
80350	194.0	293.0
100874119	1.0	1.0
646936	0.0	0.0
100874118	1.0	3.0
7187	1419.0	2017.0
7186	1787.0	1300.0
7189	533.0	555.0
729786	0.0	0.0
7188	820.0	476.0
100874146	39.0	4.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	1.0	0.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	1.0
100996538	1.0	0.0
106479236	0.0	0.0
7181	702.0	628.0
106479235	0.0	0.0
7180	34.0	2.0
100996539	26.0	14.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	1742.0	1712.0
106479232	0.0	0.0
7185	438.0	360.0
106479231	1.0	1.0
7184	36185.0	63647.0
729789	8.0	4.0
106479230	1.0	1.0
221074	1.0	3.0
80380	40.0	37.0
100874147	0.0	0.0
80381	6972.0	4867.0
646960	0.0	0.0
100874131	5.0	5.0
100874130	0.0	0.0
92359	974.0	1652.0
100874135	0.0	0.0
100874134	1.0	5.0
106479229	0.0	0.0
343450	62.0	21.0
646962	157.0	72.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	13.0	2.0
106479226	0.0	0.0
7190	16.0	27.0
106479225	0.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	1.0
729779	0.0	1.0
221060	6.0	56.0
221061	1754.0	3811.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	0.0	2.0
414201	0.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	0.0
414200	4.0	1.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	55.0	49.0
729727	3.0	0.0
100874160	0.0	0.0
402220	2.0	0.0
100996511	123.0	156.0
729723	201.0	140.0
221092	6079.0	4238.0
284656	66.0	491.0
402216	1.0	2.0
102725045	0.0	0.0
284654	141.0	85.0
100874169	1.0	13.0
221091	495.0	317.0
646982	2.0	5.0
100874153	0.0	0.0
646981	1.0	0.0
100874152	0.0	0.0
100286979	0.0	3.0
100874151	0.0	0.0
100874150	19.0	1.0
115908	28.0	131.0
100874157	0.0	0.0
100874156	4.0	2.0
100874155	2.0	0.0
100874154	0.0	0.0
221079	988.0	1966.0
92370	1870.0	2434.0
100286971	0.0	0.0
221078	579.0	744.0
100996501	0.0	0.0
100996500	0.0	0.0
284649	12.0	20.0
729708	32.0	27.0
100874159	0.0	0.0
644315	58.0	46.0
100874158	11.0	7.0
646993	18.0	16.0
100874186	2.0	0.0
100874185	27.0	12.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	1.0
100874189	0.0	0.0
100874188	17.0	28.0
644333	0.0	0.0
100874187	0.0	0.0
729747	4.0	31.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	309.0	152.0
644325	0.0	0.0
343413	39.0	17.0
92399	1134.0	1240.0
100874175	0.0	0.0
100874174	2.0	0.0
100874173	0.0	0.0
100874172	0.0	0.0
100874179	6.0	3.0
100286954	0.0	0.0
100874178	0.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	5.0	2.0
103911	6.0	5.0
103910	21583.0	19487.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	2461.0	2384.0
79532	0.0	0.0
55568	2031.0	2597.0
55567	16.0	13.0
79534	0.0	0.0
79537	0.0	0.0
55565	361.0	339.0
651452	0.0	0.0
79538	0.0	0.0
158572	152.0	123.0
55571	2140.0	3411.0
171523	220.0	49.0
55573	5361.0	5090.0
55572	883.0	907.0
79521	0.0	0.0
55578	2085.0	1918.0
79523	0.0	0.0
55577	3119.0	2551.0
79526	0.0	0.0
55576	33.0	17.0
79525	0.0	2.0
79528	0.0	0.0
100037417	162.0	178.0
79529	0.0	0.0
92521	1322.0	2372.0
374286	1.0	1.0
122592	0.0	0.0
55582	143.0	160.0
79550	0.0	0.0
55586	5.0	18.0
55585	4445.0	4343.0
55584	2.0	2.0
55589	134.0	291.0
171559	2.0	1.0
55588	6032.0	7027.0
171558	2.0	11.0
374291	2988.0	3360.0
55593	5635.0	5898.0
205428	1616.0	2328.0
55592	448.0	392.0
55591	2687.0	3588.0
79540	1.0	0.0
55596	1044.0	1347.0
79541	1.0	1.0
79544	0.0	0.0
79546	0.0	0.0
55599	236.0	338.0
171546	2871.0	2969.0
79547	0.0	0.0
92507	4.0	2.0
79549	0.0	0.0
158586	901.0	1086.0
158584	1146.0	1407.0
158521	3.0	0.0
134553	2362.0	3961.0
79571	1636.0	2200.0
79570	257.0	91.0
146540	778.0	883.0
79573	341.0	493.0
79572	2704.0	5143.0
79575	1476.0	903.0
79574	1.0	1.0
79577	2451.0	2942.0
79576	1412.0	1619.0
158511	0.0	0.0
146542	931.0	1016.0
79568	638.0	705.0
79567	4622.0	4423.0
146547	135.0	284.0
92565	157.0	303.0
79591	2413.0	2239.0
79590	3395.0	3849.0
146562	86.0	138.0
79595	2460.0	1939.0
79594	2812.0	2651.0
146556	517.0	112.0
100302652	0.0	0.0
79596	561.0	385.0
79598	405.0	585.0
92552	0.0	0.0
92558	253.0	1406.0
79582	1190.0	955.0
79581	2232.0	3601.0
79583	837.0	835.0
79586	8683.0	18547.0
100302640	88.0	55.0
79585	578.0	592.0
79587	2907.0	3055.0
79589	927.0	120.0
340895	44.0	26.0
102723346	2.0	0.0
100289137	35.0	74.0
100289133	3.0	3.0
340888	0.0	0.0
100289131	0.0	0.0
100170229	63.0	64.0
339894	2.0	8.0
339896	1.0	2.0
339897	0.0	0.0
100302666	7.0	4.0
100289124	0.0	0.0
102723332	2.0	0.0
100652796	0.0	0.0
339881	1.0	2.0
339883	18.0	21.0
102723320	41.0	5.0
339879	38.0	28.0
55502	184.0	367.0
100302692	88.0	73.0
55501	1362.0	2078.0
100302691	2.0	0.0
55500	2122.0	3397.0
55506	2694.0	1921.0
55505	2748.0	3239.0
55504	317.0	3535.0
55503	6042.0	13003.0
55509	45.0	67.0
55508	1013.0	1137.0
55507	23.0	14.0
9810	3967.0	4891.0
9811	2044.0	1360.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	1.0	2.0
55512	875.0	541.0
55511	3.0	0.0
55510	16.0	6.0
9804	14381.0	12168.0
55515	8.0	8.0
9801	1364.0	2120.0
9802	23681.0	15192.0
9807	3620.0	3405.0
9808	0.0	2.0
9805	6074.0	2541.0
9806	614.0	766.0
9821	2753.0	3818.0
9820	2282.0	3026.0
55520	463.0	713.0
55521	504.0	3384.0
9814	1133.0	1047.0
9815	955.0	767.0
55527	174.0	150.0
9812	3524.0	4505.0
55526	2326.0	6405.0
9813	9994.0	7992.0
9818	1626.0	3098.0
9819	1543.0	2597.0
9816	514.0	625.0
9817	6871.0	5362.0
55529	607.0	969.0
9832	11.0	16.0
9833	10.0	81.0
9830	2265.0	2282.0
9831	1574.0	1656.0
339855	79.0	53.0
55531	9.0	19.0
339845	1.0	0.0
55530	15.0	3.0
202	6334.0	8553.0
203	460.0	235.0
55534	1444.0	3519.0
204	4616.0	4900.0
171568	2908.0	4246.0
205	3587.0	7270.0
55532	16.0	9.0
9825	1213.0	2832.0
55539	0.0	0.0
206	9.0	34.0
9826	3094.0	4068.0
207	10861.0	16715.0
208	6872.0	9010.0
9823	3897.0	1141.0
55536	1028.0	328.0
9824	89.0	169.0
9829	80.0	226.0
100652759	0.0	0.0
9827	2356.0	3729.0
9828	4014.0	2486.0
171560	2.0	1.0
9840	52.0	66.0
9843	2235.0	863.0
9844	929.0	494.0
9841	967.0	721.0
9842	1750.0	1522.0
100652781	1.0	0.0
339843	1.0	1.0
339834	6.0	13.0
210	8632.0	4368.0
211	3879.0	4267.0
55540	290.0	426.0
212	2.0	5.0
213	16.0	829.0
79513	0.0	0.0
214	5704.0	25161.0
55545	0.0	1.0
79512	2.0	0.0
215	1439.0	1435.0
55544	3482.0	1897.0
79515	0.0	0.0
216	6466.0	2574.0
79514	0.0	0.0
217	15568.0	10970.0
9836	749.0	1231.0
9837	127.0	143.0
218	302.0	77.0
219	4791.0	3320.0
9834	2.0	4.0
79518	0.0	0.0
254428	2089.0	5856.0
254427	890.0	1182.0
9839	1912.0	1305.0
9851	783.0	920.0
9854	941.0	2779.0
9855	1595.0	1410.0
9852	2982.0	3754.0
9853	3005.0	2298.0
352905	0.0	0.0
100652770	17.0	8.0
55553	107.0	78.0
220	5643.0	79134.0
221	942.0	305.0
55552	479.0	272.0
222	363.0	1341.0
223	7196.0	9017.0
171586	498.0	1046.0
340811	0.0	0.0
224	12316.0	12055.0
100652772	896.0	511.0
55556	2340.0	3129.0
225	28.0	41.0
79501	0.0	0.0
339829	33.0	94.0
226	75448.0	51817.0
79504	0.0	0.0
55554	27.0	1823.0
9847	1485.0	1739.0
228	2.0	0.0
229	8.0	3.0
9848	419.0	559.0
55559	151.0	116.0
79508	0.0	0.0
9846	895.0	663.0
55558	1846.0	2898.0
352909	9.0	78.0
254439	0.0	0.0
9849	757.0	1346.0
9861	2781.0	3213.0
9862	4146.0	4151.0
7200	39.0	5.0
9860	1712.0	1208.0
9865	204.0	179.0
9866	398.0	479.0
7201	0.0	0.0
7204	1781.0	3732.0
9863	1139.0	1877.0
7203	13195.0	14475.0
101927477	0.0	18.0
339942	114.0	170.0
230	2805.0	1026.0
231	7599.0	1095.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	1.0	1.0
236	0.0	0.0
238	4.0	5.0
239	53.0	75.0
9858	2133.0	2797.0
9859	597.0	854.0
100289092	37.0	34.0
9856	102.0	30.0
9857	2358.0	1723.0
100652846	4.0	12.0
9873	1884.0	1351.0
9870	2175.0	3402.0
9871	2255.0	2300.0
9877	5281.0	6115.0
9874	3921.0	7078.0
101927487	0.0	0.0
9875	2485.0	2423.0
101927489	4.0	5.0
240	1206.0	660.0
241	282.0	113.0
242	85.0	70.0
100652831	4.0	0.0
243	1.0	0.0
100289087	0.0	0.0
245	96.0	55.0
246	13.0	29.0
339926	0.0	0.0
247	1213.0	41049.0
248	0.0	0.0
249	252.0	421.0
339929	314.0	581.0
9869	1816.0	1302.0
7205	6978.0	2290.0
9867	8662.0	9635.0
9868	4860.0	5182.0
7220	463.0	293.0
9883	1163.0	1421.0
9884	18.0	30.0
7222	50.0	11.0
9881	1157.0	1155.0
9882	1501.0	4229.0
7221	5.0	3.0
7224	1.0	0.0
9887	5299.0	5675.0
7223	441.0	309.0
9885	3867.0	3136.0
7226	128.0	188.0
101927498	8.0	9.0
9886	485.0	570.0
7225	316.0	93.0
250	4.0	0.0
9880	476.0	609.0
251	0.0	0.0
340900	0.0	0.0
100652865	17.0	23.0
257	1.0	1.0
258	1.0	0.0
259	7.0	18.0
7216	404.0	275.0
9878	4772.0	4939.0
9879	2388.0	2081.0
9894	2902.0	3095.0
9895	2235.0	2160.0
9892	153.0	112.0
9898	8629.0	7977.0
9899	146.0	335.0
9896	1364.0	1069.0
9897	2342.0	2362.0
100422407	0.0	0.0
9890	29.0	54.0
9891	1453.0	641.0
262	25138.0	21042.0
263	1.0	0.0
100652853	173.0	214.0
265	9.0	3.0
266	1.0	7.0
267	9514.0	9254.0
100652856	0.0	0.0
268	22.0	136.0
269	8.0	7.0
339906	1.0	6.0
7227	2349.0	932.0
9889	679.0	1217.0
100652857	0.0	0.0
100422411	0.0	1.0
7248	1836.0	2322.0
7247	3966.0	3301.0
101927433	0.0	0.0
270	1.0	5.0
271	2069.0	1962.0
100289059	0.0	0.0
272	1110.0	834.0
273	157.0	70.0
274	4955.0	5739.0
275	1972.0	1038.0
276	0.0	0.0
277	0.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	1.0
100289051	0.0	0.0
7253	37.0	14.0
7252	2.0	6.0
7257	1820.0	2681.0
7259	9772.0	7070.0
7258	0.0	0.0
280	89.0	131.0
281	0.0	0.0
101927449	0.0	0.0
283	1669.0	2431.0
7251	3852.0	4022.0
284	1814.0	784.0
285	217.0	227.0
286	78.0	144.0
287	1002.0	376.0
288	2931.0	4295.0
102723378	0.0	0.0
7249	5248.0	4728.0
7264	5542.0	5667.0
7263	2890.0	4169.0
7266	3495.0	4361.0
7265	2978.0	3177.0
7268	198.0	123.0
7267	13409.0	16445.0
100422437	0.0	2.0
290	16126.0	42207.0
101927455	0.0	0.0
291	5037.0	5103.0
292	10760.0	10990.0
101927457	0.0	0.0
7260	1175.0	1575.0
293	33426.0	31291.0
352852	0.0	0.0
101927459	0.0	0.0
7262	937.0	2412.0
100289034	5.0	23.0
100652824	3.0	1.0
100422431	0.0	0.0
7275	976.0	944.0
7274	2.0	3.0
7277	6212.0	1360.0
100422445	0.0	0.0
7276	10.0	534.0
7278	1.0	1.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	979.0	1016.0
100289027	0.0	0.0
7273	256.0	1502.0
7272	27.0	136.0
102723356	5.0	0.0
7286	1983.0	1602.0
376844	0.0	0.0
100529257	12.0	19.0
7288	15.0	10.0
7287	46.0	47.0
7289	1307.0	1060.0
134510	1298.0	1097.0
79490	0.0	0.0
7280	546.0	5046.0
79492	0.0	0.0
79491	0.0	0.0
100529251	7.0	6.0
79494	0.0	0.0
7284	12585.0	14393.0
7283	2283.0	3342.0
79498	0.0	0.0
122525	353.0	299.0
79499	0.0	0.0
100422450	1.0	0.0
100422452	0.0	0.0
7297	2800.0	3587.0
7296	4575.0	3880.0
7299	0.0	0.0
134526	4.0	1.0
7298	325.0	245.0
100422469	0.0	0.0
7291	59.0	108.0
100529261	3.0	1.0
7290	842.0	1251.0
100529262	1.0	0.0
7293	46.0	116.0
79483	0.0	0.0
7292	138.0	176.0
100529264	1.0	0.0
79482	0.0	0.0
7295	5209.0	7795.0
352887	81.0	113.0
7294	29.0	13.0
79488	0.0	0.0
388818	0.0	0.0
100292680	98.0	9.0
388815	674.0	1491.0
158506	0.0	0.0
100529239	1.0	3.0
92483	11.0	3.0
352896	2.0	9.0
92482	644.0	820.0
122509	227.0	516.0
388849	6.0	6.0
134548	1371.0	122.0
101927423	23.0	56.0
101927422	3.0	3.0
100529240	2.0	3.0
134549	16395.0	5247.0
100529241	1.0	1.0
388830	0.0	0.0
408050	87.0	101.0
100422486	1.0	8.0
100529215	24.0	29.0
100529211	19.0	36.0
100422496	1.0	0.0
122553	1392.0	1279.0
100133307	0.0	0.0
100133308	0.0	0.0
100133309	2.0	2.0
100133310	0.0	0.0
100133311	60.0	43.0
388886	3525.0	1279.0
100133314	0.0	0.0
134505	5.0	2.0
100133321	0.0	0.0
100529209	28.0	27.0
65003	2304.0	1432.0
65005	2416.0	2654.0
65008	875.0	766.0
171419	0.0	0.0
65009	1837.0	225.0
55681	2576.0	3047.0
55680	766.0	867.0
79650	2525.0	3375.0
79652	1054.0	901.0
79651	795.0	522.0
146456	30.0	34.0
55684	8149.0	9122.0
55683	5287.0	3413.0
79654	2922.0	2664.0
79656	462.0	143.0
55689	1495.0	1646.0
171416	0.0	0.0
79658	2206.0	1472.0
55687	1021.0	1484.0
79657	1450.0	1578.0
55686	385.0	184.0
374395	3387.0	5135.0
79659	797.0	1290.0
374393	104.0	455.0
65010	435.0	789.0
374378	584.0	650.0
65012	16.0	37.0
92610	651.0	1175.0
122481	86.0	52.0
65018	2201.0	3027.0
55692	1431.0	1556.0
55691	696.0	1776.0
55690	12359.0	11215.0
79641	2836.0	3623.0
55696	2860.0	1970.0
55695	1377.0	1418.0
79640	1667.0	1458.0
79643	1278.0	1325.0
79642	826.0	404.0
55693	82.0	78.0
79645	149.0	172.0
55699	5544.0	6977.0
79644	813.0	1192.0
55698	85.0	117.0
79647	2795.0	4742.0
55697	2674.0	3085.0
79646	2085.0	4686.0
79649	429.0	234.0
374383	34.0	17.0
79648	1023.0	902.0
92609	2913.0	3620.0
134490	0.0	0.0
134492	1382.0	1546.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	11.0	20.0
146481	0.0	0.0
79670	2241.0	8859.0
79672	2593.0	1791.0
79671	1785.0	1585.0
79674	99.0	28.0
79673	1013.0	880.0
79676	67.0	85.0
79675	660.0	350.0
79677	1019.0	725.0
79679	967.0	36.0
158471	9894.0	5779.0
349391	0.0	0.0
79661	652.0	1130.0
79660	5105.0	2847.0
79663	350.0	677.0
171424	11.0	6.0
171423	208.0	329.0
79665	2810.0	2269.0
171422	0.0	0.0
79664	2226.0	2165.0
171421	0.0	0.0
79667	332.0	259.0
79666	1363.0	781.0
171427	12.0	19.0
79669	537.0	349.0
171425	506.0	486.0
79668	1371.0	1993.0
171420	0.0	0.0
158401	22.0	5.0
92667	1088.0	645.0
158405	480.0	608.0
349386	0.0	0.0
79690	634.0	381.0
79692	364.0	424.0
79691	989.0	1160.0
79694	695.0	726.0
79693	658.0	1111.0
79696	255.0	181.0
100302751	15.0	12.0
79695	1009.0	883.0
79698	17.0	39.0
205564	1800.0	1839.0
79697	601.0	738.0
79699	2702.0	2785.0
92659	218.0	186.0
65055	1270.0	390.0
65057	1250.0	1027.0
65056	6444.0	6064.0
65059	94.0	70.0
349372	0.0	0.0
100302743	0.0	7.0
79680	2280.0	2519.0
79683	1513.0	1835.0
100302742	1.0	0.0
79682	119.0	261.0
100302741	0.0	0.0
79685	2956.0	2217.0
79684	539.0	477.0
100216001	0.0	0.0
79689	5593.0	29994.0
146429	3.0	127.0
65065	271.0	324.0
92689	4609.0	5524.0
90025	179.0	113.0
158427	424.0	411.0
408263	1.0	1.0
92682	92.0	76.0
146434	330.0	366.0
146433	364.0	218.0
146439	1265.0	1401.0
90019	58.0	15.0
65062	1770.0	1056.0
158431	269.0	365.0
65061	15.0	17.0
90011	2.0	1.0
92675	1461.0	1628.0
65078	284.0	303.0
134466	176.0	42.0
90007	6598.0	11608.0
65072	5.0	6.0
100289019	214.0	222.0
100289017	0.0	0.0
100133172	15.0	8.0
55601	1147.0	1311.0
55600	171.0	12.0
55605	1083.0	1317.0
55604	1150.0	935.0
55603	1726.0	1191.0
55602	2347.0	1390.0
55609	265.0	253.0
55608	2927.0	3108.0
55607	622.0	1577.0
254528	0.0	1.0
349334	1.0	1.0
9910	1486.0	1190.0
100133180	3.0	5.0
641924	0.0	1.0
9908	8866.0	16175.0
9909	1340.0	2104.0
55612	868.0	410.0
55611	7341.0	7624.0
55610	1088.0	1001.0
254531	1454.0	564.0
9902	6104.0	4182.0
55616	3913.0	2989.0
171482	0.0	0.0
9903	6478.0	3984.0
55615	1209.0	2276.0
55614	1452.0	959.0
9900	479.0	260.0
55613	99.0	34.0
340990	0.0	0.0
9901	2719.0	678.0
9906	53.0	80.0
55619	169.0	233.0
9907	1823.0	2043.0
9904	1805.0	2005.0
171484	1.0	0.0
55617	577.0	370.0
9905	3019.0	5441.0
641922	2.0	9.0
171483	9.0	10.0
9920	903.0	2047.0
9921	13921.0	17582.0
100133190	281.0	152.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	8677.0	20287.0
55623	5624.0	5974.0
55622	926.0	824.0
55621	1206.0	1560.0
55620	4033.0	4959.0
9913	1755.0	1845.0
55627	3247.0	4106.0
340980	1.0	0.0
9914	1600.0	2030.0
55626	2624.0	2428.0
9911	197.0	122.0
55625	3190.0	3226.0
9912	1036.0	1401.0
55624	4856.0	8365.0
9917	4137.0	4315.0
9918	2737.0	2378.0
9915	1204.0	1737.0
55629	4149.0	6706.0
55628	1025.0	837.0
9931	2519.0	2410.0
55630	672.0	900.0
301	6769.0	6295.0
55634	499.0	511.0
55633	1801.0	1187.0
302	26032.0	8948.0
55632	702.0	926.0
303	10.0	7.0
55631	493.0	842.0
304	204.0	74.0
9924	1088.0	1219.0
55638	486.0	1091.0
305	1.0	1.0
306	2744.0	6520.0
9925	1063.0	837.0
340970	0.0	0.0
9922	3880.0	6320.0
55636	916.0	1098.0
307	5173.0	4382.0
55635	120.0	123.0
308	16892.0	20011.0
9923	1691.0	1810.0
9928	6.0	26.0
309	14860.0	5903.0
9929	3105.0	3255.0
9926	3308.0	2397.0
9927	11202.0	7705.0
9942	283.0	287.0
9943	2935.0	3131.0
266553	0.0	1.0
101927396	0.0	0.0
9940	88.0	54.0
101927399	1.0	0.0
9941	575.0	545.0
339983	470.0	556.0
102723423	0.0	0.0
102723426	2.0	0.0
339977	27.0	16.0
55640	242.0	195.0
310	9139.0	9475.0
311	23281.0	18622.0
312	69.0	8.0
79612	906.0	722.0
55644	1688.0	1124.0
79611	782.0	575.0
313	226.0	157.0
314	40.0	49.0
55643	6660.0	7534.0
79613	1073.0	722.0
494197	0.0	0.0
79616	249.0	52.0
316	6911.0	1050.0
9935	1756.0	4439.0
317	620.0	717.0
9936	344.0	722.0
9933	1143.0	1072.0
55647	1129.0	1276.0
79618	548.0	544.0
318	1794.0	1280.0
55646	852.0	900.0
9934	26.0	14.0
319	10.0	1034.0
9939	5849.0	5252.0
9937	842.0	1471.0
9938	627.0	296.0
9950	3595.0	6472.0
9953	298.0	177.0
9951	197.0	703.0
339970	5.0	3.0
339976	0.0	0.0
55652	3355.0	2524.0
320	398.0	955.0
55651	2539.0	2435.0
339967	35.0	43.0
321	175.0	313.0
55650	1714.0	2176.0
322	3456.0	1465.0
323	1346.0	2214.0
55656	1217.0	1811.0
55655	1647.0	1777.0
324	1518.0	2418.0
79600	1573.0	2459.0
494188	1.0	1.0
79603	3180.0	12851.0
325	0.0	0.0
55654	8984.0	7271.0
79602	5307.0	5985.0
55653	1562.0	655.0
326	0.0	4.0
327	6105.0	7334.0
79605	172.0	366.0
9946	1476.0	968.0
55659	452.0	278.0
328	7021.0	7399.0
9947	0.0	0.0
55658	1685.0	2642.0
329	2591.0	2379.0
79607	795.0	657.0
9945	651.0	517.0
55657	1287.0	2200.0
79609	361.0	300.0
79608	871.0	964.0
9948	22382.0	17087.0
9949	481.0	715.0
9960	1711.0	2187.0
9961	7191.0	4121.0
7301	464.0	574.0
651302	19.0	55.0
7300	0.0	0.0
9965	6.0	0.0
9962	2643.0	4571.0
9963	108.0	480.0
7302	1.0	1.0
339965	37.0	23.0
330	745.0	882.0
55663	813.0	1356.0
79630	619.0	343.0
331	3179.0	5362.0
55662	3686.0	3753.0
332	38.0	207.0
79632	480.0	204.0
55661	3632.0	3183.0
333	251.0	423.0
79631	1913.0	1349.0
55660	4204.0	4159.0
334	49015.0	82937.0
55667	2079.0	2002.0
79634	1114.0	1408.0
335	38.0	5.0
55666	4656.0	5702.0
79633	869.0	455.0
55665	3284.0	3718.0
336	0.0	0.0
55664	1680.0	2058.0
337	0.0	0.0
79635	337.0	304.0
340947	6.0	10.0
9957	613.0	3483.0
338	73.0	9.0
339	0.0	0.0
79637	2466.0	1175.0
9958	1486.0	1731.0
9955	316.0	123.0
55669	1764.0	3697.0
55668	1461.0	1662.0
9956	184.0	156.0
79639	594.0	969.0
641977	435.0	381.0
9971	32.0	2.0
9972	2217.0	2271.0
7310	0.0	5.0
9970	28.0	15.0
100422600	0.0	0.0
9975	2850.0	2038.0
9976	401.0	204.0
7311	32268.0	22766.0
100422602	0.0	0.0
7314	28810.0	38055.0
9973	2568.0	2282.0
100422603	18.0	6.0
100422605	0.0	0.0
100422608	0.0	0.0
55670	2612.0	3542.0
341	395.0	2686.0
342	0.0	4.0
343	151.0	1.0
79621	1723.0	1524.0
55672	1342.0	1594.0
55671	4182.0	3689.0
344	3.0	6.0
345	0.0	0.0
79623	182.0	88.0
254552	456.0	4918.0
79622	1554.0	2027.0
55677	3414.0	3228.0
346	0.0	0.0
55676	1341.0	1784.0
79625	985.0	241.0
347	3239.0	6008.0
348	2062.0	15426.0
79624	1008.0	1080.0
7305	1027.0	1148.0
79627	1929.0	1619.0
9968	3701.0	3056.0
9969	3039.0	3711.0
79626	126.0	72.0
79629	1865.0	2661.0
7307	5.0	3.0
9966	1056.0	338.0
9967	9748.0	10276.0
55679	10822.0	4072.0
7306	2.0	33.0
79628	31.0	70.0
254559	53.0	54.0
9982	78.0	60.0
7321	793.0	1339.0
9980	3511.0	10293.0
7320	3591.0	4395.0
101927350	0.0	0.0
7323	12312.0	12605.0
9986	1014.0	784.0
7322	4812.0	3880.0
