id	0622c348-1f05-4f21-8486-d5bb9399f7be	443da90b-2658-4864-aede-3dcea543cf74
7283	3530.0	1490.0
79498	0.0	0.0
122525	355.0	209.0
79499	0.0	0.0
100422450	1.0	0.0
100422452	0.0	0.0
7297	2777.0	1982.0
7296	4146.0	1416.0
7299	0.0	0.0
134526	2.0	5.0
7298	230.0	129.0
100422469	0.0	0.0
7291	225.0	167.0
100529261	1.0	2.0
7290	835.0	1014.0
100529262	0.0	3.0
7293	80.0	119.0
79483	0.0	0.0
7292	192.0	80.0
100529264	0.0	0.0
79482	0.0	0.0
7295	7203.0	7749.0
352887	100.0	40.0
7294	13.0	3.0
79488	0.0	0.0
388818	0.0	0.0
100292680	42.0	3.0
388815	817.0	561.0
158506	0.0	0.0
100529239	2.0	3.0
92483	6.0	1.0
352896	1.0	11.0
92482	827.0	468.0
122509	295.0	478.0
388849	4.0	7.0
134548	652.0	16.0
101927423	50.0	155.0
101927422	6.0	2.0
100529240	0.0	1.0
134549	14885.0	1591.0
100529241	1.0	2.0
388830	3.0	0.0
408050	84.0	17.0
100422486	2.0	1.0
100529215	22.0	7.0
100529211	21.0	18.0
100422496	0.0	0.0
122553	1390.0	678.0
100133307	0.0	0.0
100133308	1.0	0.0
100133309	6.0	1.0
100133310	0.0	0.0
100133311	63.0	47.0
388886	3373.0	1639.0
100133314	0.0	1.0
134505	0.0	1.0
100133321	0.0	0.0
100529209	38.0	37.0
65003	1807.0	656.0
65005	2390.0	1360.0
65008	987.0	419.0
171419	0.0	0.0
65009	422.0	83.0
55681	2518.0	1274.0
55680	647.0	306.0
79650	3282.0	1052.0
79652	1444.0	1098.0
79651	667.0	463.0
146456	31.0	11.0
55684	9321.0	8296.0
55683	3796.0	1502.0
79654	3079.0	2027.0
79656	505.0	64.0
55689	1473.0	843.0
171416	0.0	0.0
79658	2899.0	466.0
55687	998.0	1447.0
79657	1243.0	684.0
55686	167.0	21.0
374395	4057.0	3533.0
79659	825.0	431.0
374393	108.0	257.0
65010	501.0	717.0
374378	892.0	637.0
65012	50.0	14.0
92610	411.0	510.0
122481	81.0	42.0
65018	2265.0	796.0
55692	1689.0	1435.0
55691	825.0	340.0
55690	13086.0	7033.0
79641	3316.0	1854.0
55696	1897.0	959.0
55695	1304.0	1150.0
79640	1386.0	1047.0
79643	1622.0	915.0
79642	826.0	55.0
55693	69.0	34.0
79645	335.0	41.0
55699	4977.0	2443.0
79644	1563.0	1052.0
55698	188.0	39.0
79647	2795.0	981.0
55697	3294.0	1410.0
79646	2650.0	2103.0
79649	502.0	125.0
374383	30.0	6.0
79648	1048.0	341.0
92609	3323.0	3462.0
134490	0.0	0.0
134492	1377.0	871.0
100302738	0.0	1.0
100302737	0.0	0.0
100302736	8.0	5.0
146481	0.0	0.0
79670	3626.0	6151.0
79672	2771.0	1048.0
79671	1927.0	1057.0
79674	356.0	13.0
79673	693.0	253.0
79676	73.0	39.0
79675	611.0	336.0
79677	849.0	331.0
79679	579.0	63.0
158471	18013.0	2778.0
349391	0.0	0.0
79661	831.0	767.0
79660	3358.0	1216.0
79663	325.0	307.0
171424	6.0	6.0
171423	375.0	310.0
79665	2623.0	1912.0
171422	0.0	0.0
79664	2023.0	1158.0
171421	0.0	0.0
79667	185.0	73.0
79666	649.0	279.0
171427	18.0	15.0
79669	315.0	410.0
171425	426.0	252.0
79668	1735.0	1080.0
171420	0.0	0.0
158401	19.0	13.0
92667	841.0	624.0
158405	524.0	402.0
349386	0.0	0.0
79690	419.0	92.0
79692	219.0	108.0
79691	865.0	503.0
79694	735.0	203.0
79693	906.0	980.0
79696	177.0	122.0
100302751	7.0	0.0
79695	984.0	130.0
79698	96.0	7.0
205564	1545.0	916.0
79697	618.0	568.0
79699	2808.0	1110.0
92659	170.0	378.0
65055	1721.0	151.0
65057	1516.0	397.0
65056	4569.0	2513.0
65059	56.0	27.0
349372	0.0	0.0
100302743	2.0	0.0
79680	1564.0	1558.0
79683	1362.0	1194.0
100302742	0.0	1.0
79682	138.0	635.0
100302741	0.0	0.0
79685	2307.0	1149.0
79684	419.0	247.0
100216001	0.0	0.0
79689	21046.0	27717.0
146429	11.0	70.0
65065	229.0	175.0
92689	5869.0	2332.0
90025	148.0	77.0
158427	284.0	89.0
408263	3.0	0.0
92682	54.0	31.0
146434	261.0	114.0
146433	500.0	142.0
146439	1766.0	1120.0
90019	64.0	2.0
65062	1395.0	447.0
158431	215.0	136.0
65061	17.0	7.0
90011	0.0	0.0
92675	1904.0	1296.0
65078	160.0	96.0
134466	116.0	12.0
90007	7802.0	3548.0
65072	6.0	3.0
100289019	240.0	98.0
100289017	0.0	0.0
100133172	5.0	1.0
55601	892.0	241.0
55600	337.0	1.0
55605	1299.0	1023.0
55604	918.0	411.0
55603	2617.0	1140.0
55602	1365.0	466.0
55609	135.0	114.0
55608	3594.0	1582.0
55607	551.0	2080.0
254528	1.0	0.0
349334	0.0	0.0
9910	1198.0	620.0
100133180	5.0	0.0
641924	0.0	0.0
9908	8994.0	5301.0
9909	1652.0	1189.0
55612	702.0	74.0
55611	7170.0	3812.0
55610	949.0	431.0
254531	1457.0	576.0
9902	6802.0	1633.0
55616	4554.0	2790.0
171482	0.0	0.0
9903	5746.0	2098.0
55615	994.0	1179.0
55614	1047.0	415.0
9900	839.0	121.0
55613	58.0	10.0
340990	0.0	0.0
9901	1205.0	377.0
9906	75.0	32.0
55619	167.0	82.0
9907	1785.0	758.0
9904	1802.0	1227.0
171484	0.0	1.0
55617	344.0	218.0
9905	3704.0	4985.0
641922	6.0	8.0
171483	24.0	2.0
9920	1082.0	556.0
9921	14443.0	10408.0
100133190	503.0	62.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	10586.0	14219.0
55623	6409.0	3638.0
55622	1006.0	426.0
55621	1661.0	1753.0
55620	2890.0	2806.0
9913	2021.0	892.0
55627	3160.0	1988.0
340980	0.0	0.0
9914	2819.0	316.0
55626	2278.0	1291.0
9911	186.0	45.0
55625	2960.0	964.0
9912	691.0	688.0
55624	7279.0	5066.0
9917	3870.0	1989.0
9918	2453.0	1413.0
9915	1212.0	300.0
55629	3623.0	3259.0
55628	701.0	329.0
9931	2321.0	1012.0
55630	899.0	1018.0
301	9737.0	1898.0
55634	566.0	268.0
55633	1112.0	968.0
302	27205.0	5116.0
55632	678.0	408.0
303	5.0	3.0
55631	533.0	451.0
304	317.0	54.0
9924	1328.0	795.0
55638	889.0	722.0
305	1.0	0.0
306	3952.0	1438.0
9925	632.0	237.0
340970	0.0	0.0
9922	4167.0	2830.0
55636	771.0	502.0
307	5406.0	2198.0
55635	36.0	90.0
308	24156.0	14242.0
9923	2181.0	865.0
9928	10.0	50.0
309	17669.0	1857.0
9929	3507.0	1213.0
9926	3060.0	1888.0
9927	10486.0	3323.0
9942	163.0	201.0
9943	3228.0	1411.0
266553	0.0	0.0
101927396	0.0	1.0
9940	161.0	10.0
101927399	0.0	0.0
9941	389.0	245.0
339983	805.0	52.0
102723423	0.0	0.0
102723426	9.0	1.0
339977	17.0	3.0
55640	270.0	125.0
310	9320.0	4531.0
311	22906.0	10114.0
312	31.0	7.0
79612	565.0	368.0
55644	1588.0	747.0
79611	1024.0	158.0
313	111.0	48.0
314	38.0	35.0
55643	8163.0	7884.0
79613	824.0	195.0
494197	0.0	0.0
79616	191.0	31.0
316	5994.0	323.0
9935	1269.0	870.0
317	450.0	177.0
9936	343.0	246.0
9933	918.0	790.0
55647	1335.0	472.0
79618	789.0	486.0
318	734.0	460.0
55646	743.0	515.0
9934	51.0	7.0
319	81.0	681.0
9939	6341.0	2480.0
9937	944.0	773.0
9938	324.0	184.0
9950	3724.0	3334.0
9953	524.0	51.0
9951	127.0	97.0
339970	3.0	3.0
339976	0.0	0.0
55652	3082.0	1344.0
320	440.0	414.0
55651	2475.0	1306.0
339967	60.0	0.0
321	604.0	46.0
55650	1997.0	1175.0
322	3822.0	661.0
323	1320.0	821.0
55656	1561.0	1179.0
55655	862.0	22.0
324	1347.0	652.0
79600	1935.0	1416.0
494188	0.0	1.0
79603	4723.0	8333.0
325	0.0	0.0
55654	8563.0	3928.0
79602	5103.0	3530.0
55653	1312.0	306.0
326	3.0	1.0
327	5807.0	3608.0
79605	164.0	51.0
9946	1206.0	405.0
55659	310.0	154.0
328	7181.0	3513.0
9947	0.0	1529.0
55658	1823.0	1709.0
329	2156.0	955.0
79607	479.0	403.0
9945	1086.0	266.0
55657	1526.0	1854.0
79609	259.0	127.0
79608	785.0	81.0
9948	27203.0	6602.0
9949	628.0	525.0
9960	1418.0	870.0
9961	10355.0	2258.0
7301	908.0	380.0
651302	28.0	51.0
7300	0.0	0.0
9965	0.0	0.0
9962	2985.0	1953.0
9963	174.0	141.0
7302	0.0	0.0
339965	53.0	10.0
330	1145.0	324.0
55663	909.0	1023.0
79630	880.0	190.0
331	3417.0	3424.0
55662	3321.0	1888.0
332	60.0	495.0
79632	306.0	42.0
55661	3651.0	1590.0
333	468.0	86.0
79631	1497.0	526.0
55660	3509.0	1819.0
334	59677.0	35967.0
55667	1685.0	479.0
79634	1136.0	625.0
335	32.0	2.0
55666	4692.0	2963.0
79633	871.0	148.0
55665	3193.0	1904.0
336	0.0	0.0
55664	1485.0	777.0
337	0.0	0.0
79635	185.0	144.0
340947	5.0	3.0
9957	482.0	460.0
338	80.0	19.0
339	0.0	0.0
79637	1363.0	505.0
9958	1388.0	779.0
9955	299.0	23.0
55669	1779.0	860.0
55668	1530.0	619.0
9956	182.0	57.0
79639	719.0	454.0
641977	424.0	316.0
9971	4.0	0.0
9972	1583.0	806.0
7310	6.0	6.0
9970	22.0	3.0
100422600	0.0	0.0
9975	2265.0	1057.0
9976	214.0	69.0
7311	25489.0	23223.0
100422602	0.0	0.0
7314	28567.0	20313.0
9973	3081.0	1890.0
100422603	28.0	10.0
100422605	0.0	0.0
100422608	0.0	0.0
55670	2908.0	1934.0
341	169.0	1540.0
342	0.0	3.0
343	106.0	2.0
79621	1743.0	1102.0
55672	721.0	832.0
55671	3795.0	1986.0
344	4.0	30.0
345	1.0	1.0
79623	209.0	29.0
254552	683.0	1676.0
79622	2163.0	1421.0
55677	2902.0	1090.0
346	0.0	3.0
55676	1249.0	782.0
79625	1133.0	117.0
347	7701.0	2429.0
348	1400.0	6867.0
79624	802.0	467.0
7305	803.0	689.0
79627	1785.0	610.0
9968	4561.0	2102.0
9969	2798.0	1529.0
79626	116.0	62.0
79629	1827.0	1256.0
7307	30.0	29.0
9966	616.0	854.0
9967	9351.0	4751.0
55679	15488.0	1897.0
7306	5.0	5.0
79628	22.0	27.0
254559	50.0	20.0
9982	43.0	2.0
7321	928.0	726.0
9980	3732.0	3325.0
7320	3583.0	2051.0
101927350	1.0	1.0
7323	10803.0	5279.0
9986	725.0	340.0
7322	4179.0	1781.0
9987	8258.0	5219.0
101927352	3.0	0.0
9984	939.0	798.0
7325	1596.0	1611.0
9985	1223.0	124.0
7324	4132.0	2599.0
350	2.0	0.0
351	65086.0	36767.0
353	7539.0	8927.0
100133210	0.0	0.0
354	951888.0	937914.0
355	576.0	291.0
100133212	0.0	0.0
356	5.0	6.0
357	1100.0	953.0
358	11525.0	5414.0
359	2.0	0.0
7316	29104.0	14980.0
7315	12.0	3.0
7318	2921.0	501.0
9978	3414.0	2985.0
7317	22889.0	13611.0
7319	2856.0	1663.0
9993	11039.0	9276.0
101927360	0.0	0.0
9994	716.0	196.0
9991	2904.0	1608.0
7332	7376.0	5144.0
9992	16.0	10.0
9997	561.0	485.0
7334	6833.0	5694.0
101927364	6.0	0.0
7333	2.0	3.0
7336	2874.0	1771.0
9995	1.0	0.0
100422505	0.0	0.0
7335	307.0	219.0
494150	7.0	6.0
9990	915.0	400.0
360	22301.0	3875.0
361	49.0	13.0
362	104.0	9.0
363	9.0	5.0
100133220	5.0	0.0
364	16.0	7.0
366	52.0	1.0
367	7647.0	7204.0
368	180.0	137.0
369	4411.0	2005.0
494143	65.0	66.0
7327	3958.0	2003.0
7326	1978.0	1318.0
7329	6390.0	2768.0
9988	1562.0	1612.0
9989	2507.0	1312.0
7328	9226.0	7317.0
7341	6163.0	3124.0
7343	8875.0	5195.0
7342	3307.0	1427.0
7345	1074.0	142.0
100422514	0.0	0.0
7347	489.0	603.0
100422517	1.0	0.0
372	14039.0	8725.0
373	964.0	510.0
374	188.0	64.0
375	48621.0	49765.0
377	13962.0	11743.0
100133234	1.0	1.0
378	13730.0	11521.0
379	692.0	84.0
100652740	1.0	0.0
7337	3480.0	2438.0
7339	0.0	0.0
100652748	196.0	86.0
101927380	0.0	0.0
100652749	0.0	0.0
7352	41.0	49.0
7351	7748.0	1378.0
101927381	0.0	0.0
7353	3173.0	3233.0
100422523	0.0	0.0
7356	4000.0	124.0
7355	2125.0	1595.0
7358	3560.0	2589.0
7357	2118.0	1599.0
100422527	0.0	0.0
380	1.0	1.0
381	10399.0	13594.0
382	7228.0	4878.0
7350	1.0	1.0
383	15.0	6.0
384	4493.0	1722.0
387	21085.0	10263.0
388	68237.0	7514.0
389	17391.0	12169.0
100652730	0.0	0.0
7349	25.0	81.0
7348	2.0	0.0
100652736	21.0	24.0
100652739	6.0	10.0
101927390	0.0	0.0
7363	8.0	4.0
100422531	0.0	0.0
100422532	19.0	10.0
352954	649.0	708.0
7365	0.0	0.0
100422533	1.0	0.0
352957	3.0	2.0
7364	7.0	1.0
7367	13.0	0.0
100422535	0.0	0.0
7366	25.0	5.0
100422536	3.0	1.0
7369	4.0	2.0
7368	48.0	9.0
390	2242.0	517.0
391	3042.0	1915.0
392	15569.0	6844.0
393	580.0	537.0
394	4435.0	2282.0
100133251	0.0	0.0
395	6341.0	4263.0
7360	5037.0	1485.0
396	16142.0	12492.0
397	3205.0	2533.0
494115	1166.0	519.0
398	32.0	12.0
399	262.0	95.0
100133259	0.0	0.0
388906	16.0	15.0
388907	61.0	97.0
494119	0.0	0.0
494118	0.0	0.0
7374	1996.0	1379.0
352966	8.0	1.0
7373	4591.0	992.0
352965	14.0	5.0
7376	8578.0	4871.0
7375	2829.0	1209.0
352967	0.0	0.0
100422545	1.0	0.0
7378	434.0	244.0
101927320	0.0	0.0
100422546	1.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	28.0	18.0
101927324	0.0	36.0
101927323	26.0	33.0
352962	23.0	7.0
101927327	0.0	1.0
7372	1446.0	763.0
352964	1.0	0.0
100133262	0.0	1.0
7371	1074.0	1819.0
352963	1.0	0.0
100133265	1.0	0.0
100133268	0.0	0.0
105377532	5.0	6.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	6961.0	2636.0
7384	12826.0	7977.0
7386	3061.0	1179.0
7389	3912.0	1896.0
376940	812.0	651.0
7388	6083.0	2621.0
100422558	0.0	3.0
101927332	0.0	0.0
7381	10896.0	7708.0
102723489	181.0	152.0
7380	4595.0	2474.0
102723487	0.0	6.0
102723483	1.0	2.0
100422550	0.0	0.0
388925	1.0	1.0
7398	1314.0	692.0
7399	9.0	4.0
7390	2620.0	1833.0
101927347	0.0	0.0
7392	7023.0	5087.0
7391	2078.0	959.0
100133285	0.0	3.0
102723475	0.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	9.0	0.0
352990	11.0	2.0
374308	7.0	0.0
122402	18.0	6.0
122409	0.0	0.0
388948	4.0	2.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	6859.0	8605.0
388931	12.0	2.0
388939	15.0	2.0
100422581	1.0	0.0
100422582	0.0	0.0
100422598	2.0	2.0
408187	1.0	1.0
388965	0.0	1.0
388962	774.0	569.0
388963	630.0	1122.0
388960	0.0	0.0
100422591	0.0	1.0
100422595	0.0	0.0
388969	2013.0	2122.0
92597	2181.0	1980.0
92595	382.0	233.0
134429	1048.0	429.0
92591	52.0	40.0
388951	0.0	0.0
134430	1495.0	742.0
100147811	3.0	0.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	34.0	10.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	1.0	0.0
100147827	2.0	2.0
100147828	1.0	0.0
100147830	1.0	0.0
100147832	1.0	0.0
100147833	0.0	0.0
103724390	0.0	0.0
100147834	0.0	0.0
100147835	2.0	0.0
100147836	4.0	1.0
100147837	0.0	0.0
100505385	141.0	25.0
100505383	0.0	0.0
374354	3657.0	2030.0
374355	0.0	0.0
103724389	0.0	0.0
103724388	2.0	1.0
103724387	6.0	0.0
103724386	0.0	0.0
100133203	0.0	0.0
100133204	32.0	20.0
100133205	88.0	85.0
100133206	0.0	0.0
122416	1758.0	2182.0
65121	0.0	0.0
677837	4.0	5.0
677838	0.0	0.0
65123	2418.0	795.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	0.0
65125	8760.0	4640.0
677833	0.0	0.0
102723508	22.0	8.0
92745	228.0	39.0
65124	1331.0	393.0
677834	2.0	1.0
100505566	69.0	43.0
677831	0.0	0.0
677832	7.0	6.0
100505567	0.0	0.0
80759	174.0	139.0
80758	112.0	238.0
80757	176.0	34.0
144165	323.0	88.0
100505561	0.0	0.0
677839	3.0	0.0
79770	5627.0	3570.0
80762	12617.0	8643.0
79772	114.0	130.0
80761	47.0	25.0
80760	5919.0	809.0
388667	0.0	0.0
79774	1104.0	740.0
79777	1435.0	521.0
79776	456.0	73.0
80765	232.0	48.0
80764	2498.0	2640.0
80763	4.0	1.0
79778	1748.0	990.0
92737	171.0	99.0
677840	0.0	1.0
92736	2.0	0.0
158798	0.0	0.0
677848	0.0	0.0
677849	1.0	0.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	2.0	0.0
388662	35.0	25.0
80746	600.0	353.0
80745	620.0	317.0
653857	176.0	111.0
79760	606.0	484.0
79762	6714.0	8672.0
79763	3576.0	2178.0
80755	231.0	171.0
79768	926.0	690.0
79767	1894.0	1026.0
677850	0.0	0.0
677815	2.0	1.0
677816	0.0	0.0
677813	0.0	0.0
677814	9.0	10.0
677811	0.0	0.0
90102	1745.0	289.0
677812	0.0	0.0
677810	5.0	6.0
388695	537.0	185.0
80778	520.0	174.0
79791	2917.0	763.0
677819	0.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	3370.0	911.0
677818	0.0	0.0
79794	966.0	950.0
79797	763.0	690.0
79796	624.0	358.0
80781	7536.0	3030.0
79799	0.0	0.0
79798	1029.0	857.0
388685	270.0	313.0
119180	0.0	0.0
677826	6.0	11.0
219833	190.0	20.0
677827	0.0	0.0
100505576	174.0	24.0
100505573	1160.0	1103.0
677825	0.0	0.0
92755	54.0	48.0
677822	0.0	0.0
677823	0.0	0.0
677820	0.0	0.0
677821	0.0	0.0
144193	6.0	6.0
79780	564.0	240.0
79782	311.0	2.0
144195	1.0	2.0
677828	0.0	0.0
79781	206.0	38.0
677829	0.0	0.0
79784	4648.0	554.0
79783	195.0	98.0
80772	2699.0	2929.0
79786	2695.0	1212.0
79785	177.0	13.0
80777	4960.0	1623.0
79788	217.0	60.0
80776	338.0	204.0
388677	11.0	5.0
80775	581.0	371.0
80774	736.0	242.0
79789	3370.0	932.0
92749	23.0	1.0
92747	206.0	12.0
90121	4727.0	2617.0
219844	274.0	404.0
90120	2126.0	2432.0
158763	2.0	15.0
651249	13.0	6.0
220832	5.0	0.0
146779	0.0	0.0
677885	9.0	7.0
677882	1.0	0.0
677883	0.0	1.0
651250	233.0	172.0
132141	0.0	0.0
219855	1187.0	222.0
219854	775.0	411.0
90113	96.0	26.0
653895	1.0	0.0
80789	2184.0	1940.0
144132	305.0	282.0
144124	0.0	0.0
388698	0.0	1.0
388699	0.0	0.0
388697	52.0	13.0
100505518	12.0	0.0
80790	3793.0	1234.0
89122	2277.0	2027.0
158787	119.0	138.0
100505540	0.0	0.0
219865	0.0	1.0
100505547	0.0	0.0
132158	220.0	338.0
100505545	11.0	10.0
90141	499.0	359.0
132160	1872.0	640.0
90139	4905.0	550.0
340665	0.0	0.0
219858	0.0	0.0
100505532	24.0	12.0
90134	1.0	4.0
219875	0.0	0.0
90133	300.0	272.0
92799	2905.0	1564.0
219874	0.0	0.0
651258	0.0	0.0
90135	4543.0	4347.0
219873	0.0	0.0
100505536	3.0	0.0
92797	222.0	86.0
219870	0.0	0.0
339674	3.0	15.0
339669	0.0	0.0
100505538	82.0	114.0
340654	83.0	35.0
219869	0.0	0.0
339665	320.0	117.0
100133053	0.0	0.0
55722	163.0	63.0
55721	137.0	69.0
55720	1888.0	1019.0
55726	1066.0	775.0
55723	130.0	476.0
55729	3776.0	2327.0
55728	649.0	351.0
55727	1955.0	1150.0
105377108	6.0	9.0
219899	1282.0	641.0
220869	133.0	97.0
102723578	1.0	8.0
100133064	0.0	0.0
102723574	0.0	0.0
55733	661.0	144.0
400	10563.0	5512.0
641808	27.0	22.0
55732	172.0	75.0
401	1.0	0.0
55731	2461.0	1408.0
402	3957.0	2263.0
403	1947.0	598.0
55737	8370.0	4514.0
205251	1198.0	1114.0
405	2122.0	980.0
55735	1003.0	382.0
406	316.0	114.0
55734	876.0	345.0
407	8.0	4.0
408	2216.0	931.0
409	955.0	910.0
55739	4438.0	2389.0
55738	4142.0	3557.0
327658	5.0	2.0
327657	5.0	0.0
327659	1.0	0.0
653808	3.0	7.0
100133074	0.0	0.0
55740	10268.0	2770.0
102723562	0.0	0.0
100133079	0.0	0.0
410	3666.0	2699.0
55744	1550.0	930.0
411	962.0	414.0
80700	12554.0	8506.0
79711	392.0	575.0
55743	1025.0	747.0
412	1259.0	983.0
79710	1639.0	1377.0
79713	51.0	37.0
55742	14173.0	3450.0
414	5626.0	3200.0
55741	1644.0	1124.0
79712	896.0	351.0
55748	21282.0	10730.0
415	92.0	14.0
100505506	29.0	21.0
416	5.0	0.0
79714	613.0	411.0
55746	1858.0	716.0
79717	3249.0	1963.0
417	0.0	0.0
55745	2179.0	1355.0
79716	592.0	620.0
418	0.0	0.0
79719	2340.0	1809.0
419	22.0	4.0
79718	6118.0	5725.0
55749	3763.0	2664.0
102723555	2.0	3.0
220885	28.0	26.0
55751	2418.0	1185.0
55750	1848.0	2174.0
420	32.0	51.0
102723553	1.0	1.0
421	1696.0	1576.0
55755	3225.0	1555.0
340618	0.0	0.0
55754	10964.0	4389.0
55753	339.0	19.0
55752	3020.0	1444.0
79701	3083.0	2106.0
55759	818.0	594.0
427	18978.0	6142.0
55758	2929.0	800.0
79703	1032.0	1554.0
205272	0.0	0.0
55757	781.0	585.0
79706	2104.0	2006.0
55756	1072.0	392.0
429	31.0	74.0
79705	1903.0	409.0
79707	1041.0	450.0
79709	3621.0	1807.0
256815	5.0	0.0
101927273	0.0	0.0
101927275	110.0	146.0
7402	7787.0	7210.0
7401	0.0	1.0
80714	160.0	33.0
101927279	3.0	3.0
653820	2.0	20.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	3.0	1.0
55762	375.0	167.0
55761	3369.0	2566.0
430	216.0	17.0
55760	2540.0	1654.0
79731	1272.0	754.0
432	53.0	7.0
79730	455.0	483.0
340602	3.0	3.0
79733	7.0	19.0
433	18.0	4.0
55766	15727.0	71988.0
434	16.0	0.0
55765	375.0	38.0
79735	4515.0	2536.0
435	773.0	805.0
55764	1506.0	787.0
55763	1274.0	616.0
79734	1021.0	153.0
436	7.0	7.0
55769	1971.0	918.0
79736	214.0	112.0
438	6.0	3.0
79739	1351.0	487.0
55768	1401.0	672.0
439	3647.0	2108.0
79738	1039.0	552.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	2.0
80709	1788.0	782.0
677803	0.0	0.0
7411	1894.0	1008.0
677800	6.0	4.0
7410	1598.0	1346.0
677801	0.0	0.0
101927289	24.0	19.0
7412	441.0	227.0
101927288	5.0	5.0
80704	23.0	1.0
102723538	0.0	0.0
80701	0.0	0.0
677808	0.0	0.0
677809	0.0	0.0
677806	3.0	1.0
80705	382.0	463.0
677807	1.0	0.0
55773	1300.0	691.0
440	1041.0	1216.0
100652997	0.0	0.0
55771	59.0	165.0
79720	2575.0	2342.0
443	430.0	32.0
55770	1421.0	877.0
79722	2.0	3.0
444	4651.0	1212.0
55777	985.0	211.0
55776	1680.0	1958.0
445	6740.0	3306.0
55775	585.0	425.0
79724	3585.0	2511.0
79723	438.0	448.0
447	7.0	1.0
79726	1673.0	620.0
7404	1173.0	623.0
7403	667.0	354.0
79725	378.0	259.0
449	0.0	0.0
79728	341.0	227.0
55779	570.0	251.0
55778	312.0	191.0
79727	1.0	0.0
7405	1332.0	463.0
7408	10401.0	4354.0
7407	4335.0	3280.0
79729	239.0	160.0
7409	316.0	72.0
101927295	0.0	0.0
7422	46779.0	11258.0
100422711	0.0	0.0
7421	405.0	100.0
100422712	3.0	5.0
7424	793.0	492.0
7423	6781.0	3247.0
80737	142.0	14.0
80736	28051.0	37344.0
100422716	0.0	0.0
65109	713.0	649.0
65108	16775.0	13445.0
55780	924.0	1017.0
80739	19.0	59.0
450	0.0	0.0
55784	1793.0	2556.0
79751	2048.0	3153.0
80740	11.0	1.0
451	0.0	0.0
79750	292.0	110.0
55783	727.0	267.0
79753	872.0	647.0
55781	978.0	732.0
79752	1308.0	1070.0
454	2.0	2.0
79755	1829.0	69.0
55788	3014.0	1122.0
455	0.0	0.0
55787	869.0	353.0
79754	1183.0	741.0
55786	740.0	298.0
80742	856.0	575.0
55785	672.0	326.0
80741	294.0	315.0
92715	956.0	727.0
7415	26223.0	15777.0
79759	179.0	92.0
7414	27123.0	3395.0
79758	1029.0	940.0
7417	3838.0	1326.0
55789	21.0	144.0
92714	3749.0	7012.0
7416	10645.0	8206.0
7419	4535.0	2493.0
7418	1.0	0.0
65110	1419.0	1360.0
7431	32981.0	12201.0
7430	21668.0	14643.0
7433	4594.0	4658.0
7432	13.0	3.0
7434	759.0	41.0
80726	309.0	392.0
65117	3900.0	1694.0
80725	317.0	658.0
80724	1342.0	2022.0
80723	161.0	65.0
102723518	0.0	0.0
55791	806.0	705.0
55790	7429.0	2316.0
80728	700.0	661.0
460	94.0	10.0
102723513	5.0	9.0
80727	3419.0	2214.0
462	2.0	4.0
55795	2124.0	692.0
79740	10.0	3.0
463	4024.0	1856.0
55794	495.0	222.0
55793	1522.0	465.0
79742	750.0	663.0
102723510	9.0	10.0
79744	497.0	337.0
466	931.0	486.0
55799	396.0	58.0
467	6807.0	1806.0
55798	1036.0	1129.0
468	19471.0	17670.0
79746	1836.0	1171.0
80731	87.0	18.0
55796	1223.0	1483.0
79745	1491.0	276.0
469	0.0	0.0
79748	206.0	267.0
79747	2.0	0.0
7425	49.0	97.0
7428	1321.0	736.0
92703	1851.0	980.0
7429	3.0	2.0
7442	2.0	2.0
7441	0.0	0.0
7444	514.0	331.0
7443	441.0	302.0
101927233	11.0	9.0
254251	489.0	403.0
471	4303.0	3229.0
472	1605.0	947.0
473	16526.0	14760.0
103689844	0.0	0.0
474	0.0	24.0
103689843	0.0	0.0
475	2900.0	2499.0
103689846	3.0	0.0
476	43621.0	24464.0
103689845	0.0	0.0
477	4444.0	236.0
478	37.0	8.0
479	113.0	1.0
100135756	0.0	0.0
7436	566.0	281.0
7439	169.0	47.0
7451	6.0	2.0
7450	4181.0	6178.0
7453	4465.0	3158.0
7455	1.0	0.0
100147744	0.0	0.0
7454	302.0	154.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	0.0	1.0
7456	2458.0	751.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	1.0	0.0
254263	27.0	40.0
480	70.0	2.0
481	6856.0	865.0
482	701.0	115.0
483	5293.0	1527.0
