id	8c36062e-bf1d-4d6c-be76-37d9fd4805bc	640827e7-e319-4b34-a59b-485ef92cdc66
816	362.0	2221.0
401708	1.0	7.0
817	3922.0	5131.0
818	3861.0	3856.0
819	3104.0	3706.0
90576	399.0	348.0
339230	637.0	702.0
339231	1947.0	1565.0
339229	1239.0	2005.0
122335	2.0	1.0
124997	1945.0	3716.0
340217	0.0	1.0
124995	2590.0	3078.0
378881	0.0	2.0
820	33.0	3.0
821	49993.0	67906.0
822	7428.0	1927.0
823	9950.0	12601.0
824	8496.0	9032.0
825	41.0	61.0
826	16770.0	24978.0
827	230.0	46.0
134391	1.0	0.0
829	9433.0	7965.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	1.0	5.0
106478966	1.0	0.0
106478965	0.0	0.0
161931	27.0	22.0
106478964	1.0	0.0
106478963	0.0	0.0
339221	0.0	2.0
106478962	0.0	6.0
653423	5.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	0.0	1.0
340205	21.0	5.0
340206	1.0	2.0
388228	356.0	2898.0
830	14572.0	7372.0
831	17057.0	16803.0
832	18375.0	15028.0
833	2188.0	5628.0
834	1299.0	366.0
835	973.0	1735.0
836	2252.0	1717.0
837	2881.0	1584.0
838	2.0	3.0
342865	1.0	0.0
340204	0.0	2.0
839	1128.0	916.0
90594	483.0	223.0
100505993	53.0	262.0
106478959	0.0	0.0
106478958	10.0	38.0
100505994	22.0	1.0
106478957	6.0	8.0
106478956	0.0	0.0
641451	0.0	4.0
106478955	0.0	0.0
106478954	13.0	49.0
106478953	0.0	0.0
100505996	1.0	1.0
106478952	0.0	0.0
339210	105.0	126.0
106478951	1.0	0.0
106478950	0.0	0.0
146310	2.0	0.0
90592	815.0	882.0
7809	14.0	8.0
840	3458.0	3210.0
841	1274.0	2453.0
842	1334.0	1500.0
843	694.0	981.0
844	91.0	59.0
136991	0.0	0.0
845	171.0	144.0
342850	0.0	0.0
846	13.0	4.0
7802	1479.0	227.0
847	15691.0	9437.0
7804	211.0	329.0
7803	13332.0	9167.0
7805	6804.0	4457.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	1.0	0.0
106478987	3.0	5.0
376267	1395.0	1331.0
106478986	0.0	0.0
106478985	140.0	219.0
106478984	0.0	0.0
388254	1.0	30.0
106478983	0.0	0.0
388255	4.0	2.0
106478982	3.0	0.0
339201	508.0	639.0
653447	737.0	682.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	5.0	2.0
7818	6086.0	7196.0
28595	11.0	1.0
148979	439.0	243.0
28592	7.0	7.0
28593	0.0	0.0
28599	0.0	0.0
401744	0.0	1.0
28597	3.0	0.0
401742	3.0	2.0
641455	31.0	19.0
7813	1432.0	2422.0
857	6850.0	2802.0
641457	0.0	1.0
7812	40929.0	47311.0
858	3218.0	1065.0
641456	0.0	1.0
859	15.0	0.0
28591	2.0	0.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	3.0	3.0
106478976	0.0	3.0
106478975	2.0	2.0
106478974	0.0	0.0
106478973	5.0	8.0
106478972	2.0	9.0
653435	0.0	6.0
106478971	2.0	7.0
653436	9.0	2.0
106478970	0.0	3.0
653437	0.0	0.0
146330	345.0	2847.0
146325	0.0	0.0
860	661.0	701.0
861	1882.0	2580.0
862	302.0	373.0
653440	257.0	387.0
863	894.0	3636.0
653441	52.0	56.0
864	791.0	439.0
865	2959.0	5960.0
866	0.0	8.0
867	1040.0	3832.0
868	1402.0	3495.0
869	1.0	9.0
134353	555.0	704.0
641467	66.0	120.0
7827	11.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	7.0	8.0
219402	2315.0	2653.0
106478923	0.0	0.0
7840	1133.0	2219.0
106478922	0.0	0.0
100505964	0.0	1.0
106478921	1.0	0.0
106478920	2.0	1.0
7841	2733.0	3919.0
388276	0.0	0.0
388275	3.0	6.0
388272	639.0	678.0
871	3575.0	4237.0
873	5929.0	4420.0
874	370.0	85.0
875	191.0	1461.0
7832	15230.0	10423.0
100505967	0.0	0.0
7837	2841.0	10031.0
106478919	1.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	1.0	1.0
106478912	0.0	0.0
7851	908.0	389.0
106478911	0.0	0.0
100505953	2.0	0.0
7850	105.0	16.0
106478910	0.0	1.0
7852	4430.0	2347.0
100270754	0.0	0.0
881	17.0	36.0
100270755	3.0	1.0
883	636.0	629.0
885	3510.0	41.0
886	3.0	1.0
887	93.0	6.0
100270753	0.0	0.0
7844	5105.0	11875.0
889	2031.0	2319.0
7846	8207.0	6591.0
106478909	0.0	0.0
219409	0.0	0.0
7849	161.0	364.0
220416	134.0	145.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	968.0	1941.0
106478944	0.0	0.0
100174857	60.0	4.0
106478943	15.0	13.0
5201	4518.0	3942.0
106478942	1.0	2.0
5202	1987.0	1996.0
106478941	0.0	0.0
106478940	0.0	0.0
890	193.0	486.0
891	585.0	1468.0
892	7794.0	2345.0
894	2153.0	1856.0
342808	1.0	4.0
895	0.0	0.0
896	3476.0	3210.0
388289	1.0	3.0
897	1.0	2.0
898	78.0	72.0
899	410.0	749.0
7855	2133.0	4186.0
7857	688.0	185.0
171392	756.0	546.0
100505989	1661.0	1518.0
106478939	2.0	0.0
219417	0.0	0.0
106478938	0.0	1.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	6801.0	5982.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	13.0	10.0
5210	721.0	1476.0
7873	3919.0	7721.0
100505975	49.0	100.0
106478933	0.0	0.0
5211	5779.0	10357.0
106478932	0.0	0.0
219432	0.0	0.0
5212	230.0	44.0
106478931	0.0	0.0
5213	2897.0	3749.0
219431	0.0	0.0
7874	6204.0	13754.0
106478930	0.0	0.0
388284	118.0	75.0
171389	15.0	10.0
100420508	0.0	0.0
100420505	16.0	15.0
105377595	41.0	19.0
5203	857.0	750.0
7866	3256.0	6547.0
100420503	0.0	0.0
5204	24432.0	12079.0
100420502	3.0	19.0
5205	14386.0	9410.0
100420501	1.0	0.0
7867	4521.0	7100.0
5207	54.0	58.0
7869	1218.0	1513.0
5208	1106.0	2424.0
106478929	0.0	0.0
5209	2403.0	2664.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	1610.0	3109.0
7884	2632.0	3965.0
219445	0.0	0.0
5222	1.0	2.0
90523	17.0	19.0
5223	2308.0	1465.0
5224	0.0	0.0
90522	1956.0	4513.0
100419521	2.0	4.0
220433	40.0	31.0
146378	0.0	0.0
100420519	4.0	2.0
5214	2557.0	5178.0
158373	130.0	110.0
7879	14964.0	21394.0
5216	23594.0	17995.0
100420512	0.0	0.0
5217	12185.0	13544.0
5218	2555.0	1909.0
158376	36.0	19.0
100505929	17.0	14.0
158358	1518.0	3259.0
5230	24071.0	14630.0
220429	1.0	2.0
5232	0.0	0.0
5233	11.0	15.0
101929467	5.0	5.0
219453	0.0	0.0
100270709	0.0	0.0
146395	9.0	6.0
100505919	0.0	0.0
100420527	15.0	33.0
100420526	1.0	3.0
5225	176.0	55.0
5226	4202.0	7190.0
100505911	29.0	53.0
5228	506.0	330.0
90507	2490.0	2808.0
5229	2389.0	2843.0
90506	69.0	422.0
5241	883.0	729.0
219469	0.0	0.0
101929471	0.0	0.0
5243	530.0	646.0
5244	82.0	75.0
101929478	0.0	0.0
5245	6836.0	5603.0
219464	0.0	0.0
5246	0.0	1.0
5236	5755.0	4561.0
5238	11383.0	9565.0
5239	11366.0	3566.0
100505945	3.0	7.0
158399	228.0	135.0
5250	19238.0	18251.0
101929484	5.0	2.0
5251	81.0	74.0
5252	4628.0	7889.0
219479	0.0	0.0
5253	3180.0	7248.0
5255	1231.0	3508.0
219477	0.0	0.0
5256	1944.0	3643.0
5257	8182.0	10846.0
220441	1069.0	1245.0
100419558	0.0	1.0
100419554	0.0	0.0
90525	514.0	342.0
158383	13.0	12.0
100420546	9.0	42.0
90527	712.0	92.0
158381	24.0	96.0
100505933	26.0	6.0
90529	962.0	1702.0
5261	1757.0	2232.0
5264	2629.0	2093.0
5265	1542.0	2673.0
5266	814.0	229.0
5267	15.0	6.0
219487	1.0	0.0
5268	4659.0	261.0
101929410	35.0	23.0
219484	0.0	0.0
219482	0.0	0.0
5260	66.0	92.0
5258	0.0	0.0
5259	0.0	0.0
5272	1147.0	628.0
5273	12.0	2.0
5274	645.0	286.0
28509	0.0	0.0
5275	119.0	9.0
5276	11.0	1.0
5277	1098.0	695.0
101929423	99.0	24.0
5279	2506.0	2202.0
28503	0.0	0.0
28504	0.0	1.0
28501	2.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	853.0	706.0
28505	1.0	0.0
101929428	1.0	0.0
5271	949.0	294.0
28506	0.0	0.0
256435	177.0	110.0
28500	0.0	0.0
5269	14937.0	23437.0
105377617	0.0	0.0
5283	3729.0	2258.0
5284	15171.0	6862.0
100420450	2.0	4.0
5286	5396.0	8331.0
5287	1302.0	2581.0
5288	86.0	3.0
5289	2785.0	2980.0
101929437	0.0	0.0
5280	128.0	191.0
5281	1043.0	1100.0
5282	2.0	6.0
102723166	22.0	49.0
102723167	19.0	11.0
102723165	1.0	7.0
100420458	1.0	0.0
5294	433.0	299.0
100420462	1.0	7.0
5295	7675.0	4756.0
100419472	0.0	0.0
5296	22.0	65.0
5297	4446.0	13366.0
5298	5548.0	7571.0
100419471	0.0	2.0
5290	1588.0	2777.0
100419477	0.0	1.0
5291	3668.0	8319.0
5292	2195.0	2346.0
5293	859.0	708.0
100420473	0.0	1.0
100101932	1.0	0.0
100101938	0.0	0.0
256472	9.0	17.0
256471	1391.0	568.0
100419489	3.0	3.0
100101935	0.0	0.0
100270680	5.0	12.0
100420477	0.0	0.0
100420476	1.0	0.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	16.0	25.0
101929402	12.0	87.0
100270648	0.0	1.0
101929407	28.0	44.0
105375013	15.0	11.0
641365	0.0	0.0
641364	2.0	31.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	59.0	79.0
28572	3.0	1.0
28573	7.0	3.0
28570	0.0	0.0
28571	4.0	0.0
28576	8.0	4.0
28577	5.0	2.0
653354	0.0	0.0
28574	11.0	0.0
401687	0.0	0.0
28575	3.0	0.0
641372	4.0	2.0
641371	487.0	469.0
112950	2956.0	2267.0
641373	0.0	0.0
28589	47.0	16.0
28583	19.0	8.0
28584	7.0	0.0
28581	12.0	7.0
28582	4.0	3.0
28587	0.0	1.0
124930	111.0	421.0
28588	0.0	0.0
28585	5.0	2.0
28586	19.0	6.0
28580	4.0	3.0
124935	1472.0	2417.0
124936	1915.0	3261.0
378805	564.0	834.0
641380	0.0	0.0
112942	3671.0	5955.0
378807	1.0	2.0
641382	0.0	0.0
641384	6.0	3.0
401675	0.0	0.0
28558	36.0	12.0
28559	378.0	96.0
28556	0.0	1.0
28557	17.0	20.0
148930	0.0	1.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	1.0	1.0
148932	1538.0	1277.0
401665	3.0	11.0
641379	5.0	3.0
124925	30.0	97.0
401664	14.0	31.0
28569	23.0	4.0
401663	0.0	7.0
112939	2467.0	7836.0
401662	16.0	44.0
28567	89.0	29.0
401661	34.0	321.0
28568	51.0	12.0
112937	2135.0	266.0
112936	4703.0	13458.0
449645	1.0	3.0
28561	0.0	1.0
124912	0.0	3.0
653361	175.0	80.0
28560	1.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	2.0	12.0
28566	3.0	3.0
28563	12.0	5.0
28564	3.0	0.0
378828	0.0	0.0
378825	1.0	4.0
391804	0.0	1.0
124989	144.0	155.0
391803	0.0	3.0
340286	1.0	3.0
653390	27.0	20.0
339290	2817.0	2930.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	1.0	1.0
653381	1916.0	1342.0
124975	1584.0	222.0
124976	714.0	570.0
391819	0.0	0.0
124974	2.0	13.0
340277	480.0	1357.0
340274	33.0	11.0
340273	17.0	7.0
339287	4111.0	8466.0
28514	717.0	510.0
28512	856.0	745.0
28513	186.0	56.0
28518	10.0	7.0
28519	0.0	0.0
28516	5.0	1.0
28517	1.0	0.0
28510	0.0	0.0
28511	2047.0	2737.0
124961	656.0	719.0
340267	112.0	60.0
340260	0.0	2.0
112970	507.0	298.0
28525	0.0	0.0
28526	93.0	34.0
28523	0.0	0.0
378832	1.0	2.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	10678.0	14159.0
901	7935.0	13010.0
340252	2062.0	1784.0
902	2035.0	1814.0
904	2898.0	3304.0
905	3199.0	1635.0
908	6954.0	4735.0
909	30.0	36.0
340371	1633.0	5900.0
136895	220.0	119.0
51081	3979.0	3248.0
51083	13.0	72.0
51082	4841.0	5847.0
51085	53.0	41.0
51084	6585.0	5970.0
51087	57.0	18.0
51086	6.0	0.0
146212	8.0	10.0
51088	2468.0	1466.0
910	63.0	35.0
90678	1327.0	3655.0
911	341.0	195.0
912	176.0	100.0
913	441.0	223.0
914	824.0	336.0
915	653.0	130.0
916	1018.0	393.0
917	369.0	95.0
919	379.0	99.0
90673	697.0	2089.0
51090	852.0	402.0
51092	6501.0	18195.0
51091	1207.0	895.0
51094	8679.0	10785.0
51093	2741.0	3643.0
51096	2139.0	2267.0
51095	1607.0	1953.0
146225	32.0	9.0
51098	2177.0	2187.0
340359	5.0	14.0
51097	8484.0	8924.0
146223	4258.0	18371.0
51099	953.0	1441.0
920	2076.0	3402.0
146227	103.0	310.0
921	640.0	283.0
90668	51.0	62.0
922	1.0	0.0
923	639.0	328.0
340351	320.0	330.0
924	345.0	111.0
643941	0.0	1.0
925	896.0	132.0
926	150.0	14.0
927	84.0	15.0
928	73192.0	35343.0
100312775	12.0	5.0
929	2221.0	1522.0
158228	269.0	543.0
339366	222.0	168.0
26095	260.0	405.0
401825	0.0	0.0
26098	968.0	1757.0
340348	994.0	1021.0
26097	4414.0	4790.0
388324	411.0	1151.0
26099	7417.0	10601.0
388325	299.0	184.0
930	252.0	52.0
148898	200.0	237.0
931	1181.0	111.0
388323	104.0	387.0
932	6.0	2.0
933	416.0	155.0
643954	1.0	1.0
26090	4036.0	6194.0
134265	485.0	649.0
26092	8149.0	5964.0
936	2.0	0.0
26091	2391.0	2925.0
158234	734.0	982.0
26094	564.0	726.0
643955	0.0	0.0
938	10.0	1.0
26093	1073.0	2603.0
939	387.0	101.0
401827	4.0	3.0
90693	878.0	654.0
158219	870.0	743.0
134266	1450.0	2048.0
643971	0.0	0.0
940	406.0	153.0
941	45.0	29.0
124872	2.0	10.0
942	638.0	279.0
943	34.0	18.0
342994	1.0	5.0
944	129.0	47.0
643965	2.0	4.0
945	176.0	121.0
946	45.0	49.0
7903	1124.0	547.0
947	2594.0	3992.0
158222	72.0	95.0
948	663.0	755.0
949	2176.0	6584.0
7905	20437.0	20920.0
136853	50.0	105.0
401895	0.0	0.0
339344	243.0	609.0
339345	1.0	4.0
653308	355.0	303.0
26074	12.0	86.0
7918	1343.0	1976.0
26073	6268.0	9131.0
7917	7725.0	20655.0
7919	2335.0	3477.0
950	28094.0	40003.0
951	1161.0	601.0
952	11641.0	310.0
388344	904.0	767.0
953	3117.0	3076.0
954	952.0	1932.0
643976	0.0	0.0
955	8658.0	12828.0
641311	1.0	6.0
956	580.0	149.0
957	10794.0	37949.0
958	2390.0	661.0
959	113.0	71.0
7913	8129.0	7647.0
7916	12823.0	43213.0
7915	2827.0	3617.0
26071	2245.0	3497.0
388341	128.0	309.0
26085	125.0	66.0
388339	29.0	58.0
26084	2216.0	15395.0
342979	122.0	123.0
960	10455.0	11127.0
26086	675.0	2503.0
342977	22.0	14.0
388335	3542.0	251.0
961	15518.0	14349.0
26088	2753.0	6193.0
962	2379.0	309.0
388336	410.0	1463.0
963	2119.0	943.0
388333	0.0	0.0
965	724.0	301.0
966	23980.0	10063.0
7920	473.0	593.0
643987	0.0	0.0
967	41207.0	30219.0
7923	1489.0	887.0
7922	14745.0	29260.0
968	23.0	30.0
969	1016.0	227.0
26080	0.0	67.0
643988	68.0	692.0
26083	2.0	2.0
161835	41.0	128.0
134218	3981.0	5108.0
100312782	0.0	0.0
7941	1591.0	592.0
7940	694.0	215.0
26059	88.0	49.0
339324	1898.0	2540.0
339327	261.0	376.0
26052	183.0	167.0
26051	1123.0	570.0
339318	807.0	1518.0
340307	0.0	0.0
26054	5016.0	5887.0
970	33.0	12.0
971	176.0	76.0
26053	1919.0	2216.0
972	67774.0	43213.0
26056	2028.0	2212.0
973	882.0	96.0
974	920.0	121.0
26058	3719.0	9479.0
975	29743.0	28666.0
26057	4591.0	12525.0
653333	7.0	7.0
976	1585.0	1165.0
7932	0.0	1.0
100312789	0.0	0.0
977	16518.0	24039.0
100312788	0.0	0.0
978	74.0	46.0
643996	0.0	0.0
7936	4299.0	5201.0
100312785	0.0	0.0
26050	237.0	307.0
100312787	0.0	0.0
641339	429.0	995.0
161823	850.0	1193.0
100312792	0.0	0.0
100312794	6.0	3.0
100312790	0.0	0.0
148870	11.0	7.0
388364	1.0	1.0
388363	278.0	211.0
653316	50.0	28.0
653319	515.0	1489.0
148867	3619.0	4573.0
26063	1295.0	2116.0
122258	0.0	0.0
26062	0.0	1.0
102578074	1.0	1.0
26065	8417.0	10229.0
26064	2088.0	2557.0
983	307.0	590.0
984	989.0	2117.0
146206	170.0	136.0
987	6075.0	16048.0
988	3953.0	4778.0
7942	1209.0	1093.0
989	10522.0	8577.0
26061	2100.0	1869.0
161829	3.0	0.0
100312798	7.0	1.0
26060	4230.0	5946.0
219525	0.0	0.0
5300	4379.0	4767.0
5301	0.0	1.0
339302	0.0	5.0
388394	1.0	21.0
990	149.0	442.0
991	119.0	427.0
100419609	0.0	1.0
342945	223.0	610.0
993	243.0	315.0
994	924.0	1659.0
51001	784.0	742.0
100419606	0.0	0.0
51000	1698.0	1658.0
995	41.0	123.0
996	3354.0	5250.0
51003	698.0	506.0
100419608	7.0	5.0
997	1863.0	3326.0
51002	1020.0	529.0
388389	0.0	2.0
998	20778.0	14158.0
51005	810.0	1586.0
999	30248.0	56107.0
51004	1010.0	1506.0
158293	4535.0	6601.0
51006	4115.0	5238.0
7955	47.0	17.0
51009	3941.0	2913.0
7957	570.0	645.0
51008	1315.0	1220.0
158297	20.0	29.0
219537	20.0	64.0
5310	2746.0	8839.0
5311	2063.0	3327.0
101929387	13.0	17.0
388387	4.0	3.0
100419614	0.0	0.0
388381	5.0	5.0
51010	888.0	851.0
100420608	0.0	0.0
342933	2.0	3.0
51012	5126.0	4571.0
51011	745.0	893.0
51014	12659.0	9699.0
51013	1356.0	1269.0
51016	1050.0	1317.0
7965	871.0	1360.0
51015	2102.0	1092.0
5303	1335.0	1058.0
51018	1257.0	1495.0
5304	108.0	203.0
5305	1332.0	1075.0
5306	8585.0	13623.0
5307	703.0	478.0
51019	1757.0	2519.0
342931	3.0	0.0
5308	20.0	7.0
101929390	0.0	0.0
5309	1.0	2.0
219527	16.0	19.0
101929397	14.0	171.0
7980	311.0	36.0
5320	15068.0	1825.0
7982	1992.0	1864.0
5321	581.0	840.0
5322	451.0	837.0
7984	906.0	2036.0
219541	1008.0	987.0
51021	5104.0	6747.0
51020	2780.0	1375.0
51023	918.0	610.0
51022	1587.0	1054.0
51025	354.0	510.0
342926	1648.0	1630.0
51024	7827.0	5988.0
7976	1863.0	1328.0
5313	0.0	15.0
51027	1298.0	914.0
100420613	0.0	0.0
51026	4859.0	2902.0
5314	123.0	287.0
7975	1826.0	3997.0
100420612	7.0	3.0
5315	32062.0	49967.0
51029	2453.0	2798.0
7978	816.0	589.0
51028	5094.0	2379.0
5316	1292.0	1497.0
5317	12566.0	1061.0
5318	1886.0	2529.0
7979	4501.0	4737.0
219539	35.0	25.0
5319	2.0	4.0
219557	0.0	0.0
7991	9874.0	15438.0
5330	448.0	748.0
7994	3444.0	7553.0
5331	1225.0	3421.0
5332	1116.0	3662.0
7993	1005.0	967.0
5333	1639.0	709.0
5334	777.0	434.0
51030	2553.0	2959.0
51032	10.0	10.0
51031	5616.0	5119.0
342918	78.0	38.0
100420627	1.0	0.0
51035	4316.0	4311.0
5324	333.0	70.0
5325	994.0	468.0
5326	1245.0	2261.0
5327	4837.0	1699.0
7988	874.0	1330.0
100420621	4.0	0.0
5328	1975.0	911.0
5329	1949.0	475.0
158248	16.0	27.0
5340	13.0	11.0
5341	1719.0	716.0
5342	1.0	0.0
5343	6.0	4.0
101929335	515.0	60.0
5345	2778.0	2418.0
63027	2433.0	3531.0
342909	92.0	202.0
342908	160.0	262.0
51043	4485.0	10450.0
51042	192.0	223.0
342900	0.0	0.0
100419649	0.0	0.0
51046	16.0	7.0
5335	2069.0	3917.0
90634	1330.0	365.0
134285	5.0	2.0
5336	594.0	457.0
5337	643.0	1498.0
90637	1333.0	864.0
100420633	0.0	0.0
5338	1407.0	4928.0
5339	11602.0	56061.0
90639	547.0	628.0
5350	1399.0	842.0
5351	4442.0	8959.0
5352	1800.0	2507.0
219578	9.0	0.0
100419650	0.0	1.0
134288	0.0	0.0
63035	692.0	1723.0
5354	694.0	72.0
5355	4646.0	2026.0
63036	2.0	2.0
5356	3468.0	3538.0
90632	9.0	2.0
101929344	4.0	2.0
161882	290.0	670.0
51050	14911.0	833.0
51052	0.0	5.0
643906	2.0	0.0
51054	53.0	48.0
643904	8.0	5.0
51053	6118.0	4819.0
643905	0.0	3.0
51056	4973.0	3587.0
51058	617.0	932.0
51057	314.0	285.0
643909	0.0	0.0
5346	32.0	96.0
90624	2566.0	1948.0
51059	16.0	29.0
5347	136.0	477.0
5348	105.0	48.0
5349	31102.0	8029.0
90625	41.0	107.0
90627	966.0	2471.0
5360	1806.0	1119.0
5361	1644.0	7628.0
5362	1005.0	2393.0
101929351	60.0	94.0
5364	4212.0	12472.0
5365	782.0	2050.0
5366	515.0	117.0
90665	210.0	395.0
5367	5.0	0.0
51061	7536.0	13324.0
51060	5114.0	5246.0
51063	1005.0	746.0
51062	1459.0	3686.0
146279	44.0	25.0
51065	5351.0	3576.0
643915	0.0	0.0
51067	833.0	1108.0
51066	20.0	30.0
51069	1378.0	1284.0
51068	4789.0	4468.0
5357	814.0	125.0
5358	2165.0	1635.0
100420656	0.0	0.0
5359	2397.0	703.0
643911	528.0	1183.0
100420650	0.0	28.0
5371	2202.0	4955.0
100420660	1.0	13.0
5372	1795.0	3104.0
5373	1072.0	1478.0
158257	2.0	0.0
732448	1.0	0.0
5375	171.0	11.0
5376	3135.0	1573.0
90655	0.0	1.0
5378	818.0	1276.0
219595	7.0	84.0
101929369	3.0	1.0
51070	2491.0	2192.0
51072	227.0	213.0
51071	1690.0	624.0
5370	2.0	0.0
51074	2050.0	2473.0
51073	1993.0	2681.0
51076	1045.0	736.0
51075	6213.0	5352.0
51078	3640.0	6185.0
51077	3066.0	3020.0
51079	2630.0	2028.0
5368	53.0	9.0
5369	0.0	0.0
100420665	0.0	0.0
171222	7.0	8.0
171221	1.0	3.0
90649	522.0	140.0
171220	119.0	117.0
5382	382.0	261.0
5383	65.0	52.0
100419560	3.0	2.0
28619	31.0	3.0
5387	130.0	176.0
28613	0.0	0.0
28614	81.0	27.0
220594	2.0	11.0
28611	23.0	4.0
28612	0.0	0.0
28617	18.0	5.0
5380	0.0	1.0
28616	15.0	9.0
28610	1.0	1.0
5379	493.0	519.0
100420558	0.0	0.0
100420557	2.0	4.0
100420555	4.0	0.0
100420552	1.0	0.0
5393	1194.0	1405.0
5394	2670.0	4886.0
5395	644.0	1103.0
5396	4800.0	3370.0
101929302	21.0	69.0
28624	0.0	0.0
28625	1.0	1.0
28622	9.0	4.0
28623	0.0	0.0
28628	3.0	0.0
28629	7.0	3.0
28626	5.0	2.0
28627	7.0	2.0
28620	46.0	4.0
28621	1.0	2.0
100420568	0.0	1.0
100420567	2.0	1.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	22.0	6.0
100419595	1.0	2.0
28602	20.0	8.0
28603	4.0	0.0
101929328	4.0	16.0
28600	0.0	0.0
28601	9.0	7.0
28606	35.0	3.0
101929329	0.0	2.0
100419599	0.0	0.0
256536	35.0	5.0
100420589	0.0	0.0
100420588	1.0	0.0
53615	2473.0	6317.0
53616	1721.0	2232.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	5.0	2.0
256586	975.0	502.0
171177	601.0	1369.0
171169	10.0	9.0
53632	1.0	0.0
53630	43.0	38.0
53635	8164.0	12136.0
53637	143.0	95.0
112840	767.0	886.0
26038	177.0	183.0
26037	1278.0	3483.0
653226	17.0	20.0
28699	0.0	0.0
26039	1168.0	2362.0
112849	369.0	513.0
112846	10.0	8.0
26030	1466.0	1516.0
28693	1.0	5.0
28694	0.0	0.0
26032	160.0	156.0
28691	26.0	0.0
26031	382.0	350.0
28692	9.0	3.0
26034	217.0	100.0
28697	0.0	0.0
26033	237.0	212.0
28698	0.0	1.0
653232	248.0	274.0
100312803	0.0	0.0
26036	3813.0	2271.0
100312806	0.0	0.0
28695	0.0	0.0
26035	1987.0	1492.0
28696	0.0	0.0
653234	25.0	35.0
643898	0.0	0.0
100312801	0.0	2.0
28690	25.0	6.0
26049	799.0	899.0
26048	814.0	1727.0
653214	765.0	1184.0
100312819	0.0	0.0
26040	1663.0	3390.0
26043	2223.0	8407.0
26045	11.0	15.0
653220	0.0	0.0
26047	6696.0	15590.0
100312817	0.0	0.0
26046	3880.0	3668.0
100312816	0.0	0.0
124817	226.0	419.0
148808	761.0	483.0
378925	11.0	11.0
28679	0.0	0.0
26015	1159.0	3508.0
653247	2.0	2.0
26018	6262.0	22445.0
28677	11.0	9.0
26017	4963.0	3855.0
28678	0.0	0.0
26019	2217.0	3965.0
124801	571.0	712.0
28671	32.0	8.0
28672	45.0	6.0
26010	5768.0	4089.0
28670	33.0	31.0
26012	1576.0	2703.0
28675	0.0	0.0
26011	144.0	197.0
28676	9.0	1.0
28673	14.0	2.0
148811	22.0	15.0
26013	369.0	560.0
28674	23.0	11.0
124808	1573.0	1586.0
148818	0.0	0.0
112812	83.0	133.0
26027	306.0	128.0
653236	30.0	3.0
28688	18.0	1.0
28689	10.0	5.0
653238	66.0	50.0
112817	81.0	87.0
148823	458.0	36.0
28682	13.0	8.0
28683	24.0	22.0
148824	100.0	3.0
28680	17.0	11.0
653240	0.0	0.0
26020	12895.0	22024.0
28681	11.0	10.0
28686	0.0	0.0
26022	11166.0	5843.0
28684	33.0	13.0
26025	46.0	69.0
26024	343.0	537.0
28685	7.0	2.0
378948	0.0	0.0
378949	0.0	0.0
112885	195.0	401.0
28657	19.0	6.0
653268	249.0	231.0
653269	55.0	65.0
28658	6.0	1.0
28655	17.0	6.0
28656	3.0	3.0
28659	6.0	2.0
28650	0.0	0.0
653275	4.0	2.0
28653	35.0	8.0
28654	0.0	0.0
28651	0.0	0.0
28652	3.0	2.0
100312849	4.0	10.0
102157402	1437.0	1328.0
102157400	3.0	0.0
378938	7168.0	11578.0
641298	15.0	24.0
26005	1175.0	4754.0
28668	0.0	0.0
28669	16.0	8.0
26007	2482.0	5116.0
28666	32.0	19.0
653259	30.0	42.0
28667	23.0	4.0
26009	3407.0	3708.0
28660	12.0	0.0
124857	55.0	29.0
28661	16.0	1.0
26001	6293.0	8919.0
28664	35.0	10.0
26000	1840.0	3797.0
28665	14.0	2.0
