id	af3e7155-9f1b-4c80-b397-3724dfc25d62	d903e92f-677f-4292-b2f7-66e0fcea767f
106481346	0.0	0.0
85456	12677.0	11959.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3076.0	2872.0
442911	0.0	0.0
106481344	0.0	1.0
442912	0.0	0.0
85455	940.0	143.0
442913	0.0	0.0
85452	25.0	33.0
442914	0.0	0.0
50	6598.0	4560.0
85453	3884.0	3254.0
442915	0.0	0.0
85450	2162.0	2109.0
51	3787.0	5732.0
442916	0.0	0.0
85451	1563.0	2168.0
52	2368.0	3668.0
442917	0.0	0.0
53	2354.0	4172.0
442918	0.0	0.0
54	506.0	2569.0
442919	0.0	0.0
55	397.0	381661.0
442909	0.0	0.0
56	65.0	22.0
58	48.0	127.0
59	213178.0	58299.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	10.0	14.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	438.0	330.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	5.0
85445	20.0	4.0
106481354	1.0	1.0
85446	540.0	212.0
442900	0.0	0.0
106481355	0.0	0.0
85443	9.0	9.0
442901	0.0	0.0
85444	503.0	677.0
442902	0.0	0.0
60	342445.0	212211.0
85441	972.0	2025.0
442903	3.0	3.0
85442	583.0	93.0
442904	0.0	0.0
442905	0.0	0.0
62	20.0	16.0
85440	1582.0	1898.0
442907	5.0	0.0
442908	0.0	0.0
66	1.0	0.0
67	6.0	11.0
68	4.0	3.0
344595	567.0	337.0
69	6.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	79.0	60.0
106481321	0.0	2.0
85479	3.0	40.0
106481322	0.0	0.0
85476	2312.0	2503.0
85477	141.0	495.0
70	50344.0	643.0
85474	4.0	8.0
71	86029.0	137547.0
72	304552.0	48630.0
73	14.0	14.0
74	0.0	0.0
75	20.0	17.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	2939.0	3323.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1724.0	2251.0
81	27110.0	26586.0
85463	786.0	703.0
82	2.0	3.0
85464	575.0	751.0
83	1.0	13.0
85461	1332.0	3051.0
85462	295.0	1423.0
86	1153.0	1716.0
87	35914.0	19380.0
85460	1685.0	2393.0
88	4.0	30.0
89	2.0	17.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1225.0	1883.0
106481300	0.0	1.0
91	3932.0	3535.0
92	719.0	1206.0
93	715.0	834.0
94	2405.0	979.0
95	148.0	297.0
97	197.0	308.0
98	591.0	779.0
344561	0.0	5.0
728661	3394.0	3055.0
728664	0.0	3.0
106481305	0.0	0.0
261734	628.0	477.0
106481306	1.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	17.0	35.0
106481309	5.0	5.0
246119	9.0	9.0
106481307	0.0	0.0
261735	0.0	2.0
106481308	0.0	0.0
3804	0.0	3.0
3805	1.0	12.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	24.0
3809	2.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1260.0	498.0
3800	1683.0	7328.0
3801	2781.0	1354.0
3802	2.0	1.0
728695	0.0	1.0
285735	0.0	0.0
261726	1665.0	1853.0
728698	0.0	7.0
3814	0.0	13.0
3815	1470.0	607.0
3816	8.0	538.0
261729	1073.0	29468.0
3817	281.0	229441.0
3818	39.0	32.0
222166	5114.0	3453.0
3811	1.0	0.0
3812	1.0	1.0
285740	1.0	2.0
285741	10.0	38.0
728689	13.0	16.0
3827	1.0	10.0
246100	0.0	0.0
3820	52.0	148.0
3821	12.0	22.0
3822	3.0	1.0
3823	0.0	1.0
3824	67.0	108.0
645402	1.0	0.0
403313	494.0	2149.0
403314	3.0	3.0
728637	0.0	1.0
728638	23.0	96.0
728633	1.0	1.0
728632	16.0	27.0
728635	33.0	30.0
3836	2396.0	2139.0
222183	65.0	188.0
3837	8264.0	10202.0
3838	678.0	638.0
3839	2242.0	1424.0
728629	0.0	6.0
403304	0.0	0.0
403305	0.0	0.0
3831	1742.0	1448.0
3832	93.0	209.0
3833	31.0	131.0
3834	5.0	36.0
3835	1691.0	2987.0
728620	3.0	0.0
403300	0.0	2.0
645412	0.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	262.0	182.0
3848	13.0	37.0
3849	1.0	11.0
222171	80.0	192.0
728619	3.0	6.0
3840	4593.0	3968.0
3841	490.0	818.0
3842	6248.0	5471.0
3843	7498.0	7201.0
3844	0.0	2.0
3845	1265.0	1697.0
3846	18.0	7.0
645423	0.0	5.0
3860	102.0	1055.0
246126	1129.0	3184.0
728658	557.0	819.0
728655	1.0	3.0
728657	1.0	0.0
728656	0.0	1.0
3858	1108.0	1060.0
3859	0.0	2.0
246135	1.0	5.0
3850	0.0	0.0
3851	6.0	87.0
3852	16340.0	25741.0
645414	0.0	6.0
3853	1.0	124.0
3854	2.0	14.0
3855	18114.0	3676.0
3856	9953.0	30210.0
3857	24.0	3.0
728640	2.0	1.0
645431	47.0	30.0
728642	316.0	353.0
728641	3.0	6.0
645434	3.0	3.0
645432	1.0	27.0
285704	865.0	1536.0
728643	0.0	13.0
222194	1548.0	1765.0
285708	0.0	0.0
1204	0.0	1.0
1203	905.0	1013.0
1201	1419.0	1476.0
1200	9291.0	9578.0
3861	628.0	2921.0
645426	4.0	9.0
645425	0.0	6.0
1209	7927.0	8191.0
3866	205.0	14881.0
1208	3.0	5.0
1207	2303.0	4323.0
3868	3714.0	211.0
285311	0.0	1.0
3880	18500.0	16046.0
3881	0.0	2.0
285313	36.0	14.0
100128537	322.0	550.0
3882	6.0	2.0
100128536	1.0	0.0
285314	2.0	1.0
285315	252.0	312.0
1215	64.0	60.0
100141515	2.0	12.0
1213	20581.0	25373.0
1212	3355.0	3076.0
1211	3982.0	6686.0
3872	13268.0	19141.0
3875	14141.0	23406.0
3876	3.0	8.0
3879	3.0	4.0
3890	0.0	0.0
3891	3.0	0.0
3892	39.0	30.0
100128525	3.0	8.0
285326	0.0	1.0
1230	88.0	202.0
285329	8.0	9.0
440097	1.0	8.0
440093	7.0	25.0
3883	1.0	1.0
3884	0.0	3.0
3885	1.0	8.0
3886	3.0	0.0
100128521	1.0	0.0
3887	2.0	16.0
3888	0.0	0.0
100631239	0.0	3.0
3889	0.0	2.0
100128516	29.0	31.0
285331	534.0	649.0
100128512	0.0	1.0
285335	17.0	17.0
100128514	0.0	0.0
1241	530.0	396.0
1240	283.0	447.0
1238	42.0	77.0
1237	1.0	15.0
1236	135.0	200.0
1235	0.0	5.0
1234	73.0	410.0
1233	3.0	96.0
1232	0.0	5.0
3895	10984.0	13184.0
100128511	58.0	136.0
100631247	1.0	6.0
3897	797.0	407.0
100631248	0.0	49.0
3898	4602.0	3421.0
100631249	0.0	0.0
3899	1108.0	2814.0
100128505	0.0	3.0
100631250	0.0	0.0
285343	821.0	1298.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	130.0	170.0
100631254	0.0	1.0
100128503	0.0	2.0
285349	221.0	186.0
574501	1.0	0.0
574502	0.0	0.0
1244	23.0	34.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	1.0
574509	0.0	0.0
1264	120446.0	22859.0
1263	399.0	428.0
1262	20.0	17.0
116966	46.0	51.0
100887755	0.0	0.0
1261	10.0	3.0
100887754	0.0	0.0
1260	0.0	0.0
116969	38.0	56.0
1259	117.0	242.0
1258	9.0	34.0
440061	0.0	0.0
100887750	14.0	36.0
100887746	137.0	0.0
100887744	0.0	1.0
1272	4865.0	2465.0
1271	506.0	80.0
100887749	33.0	201.0
1270	13.0	5.0
100887748	1.0	1.0
440044	40.0	34.0
1269	5.0	17.0
440051	0.0	10.0
1268	47.0	61.0
440050	4.0	3.0
1267	5372.0	6183.0
1266	5859.0	8242.0
100887740	0.0	0.0
1265	6390.0	7317.0
1286	1539.0	628.0
1285	591.0	289.0
1284	41341.0	20023.0
1282	22169.0	11564.0
1281	43680.0	29556.0
1280	6.0	265.0
440078	86.0	118.0
440077	0.0	1.0
440087	62.0	501.0
1278	38959.0	30827.0
1277	28969.0	32092.0
440081	55.0	94.0
116938	0.0	0.0
1297	15.0	1765.0
116931	108.0	103.0
1296	2063.0	1331.0
1295	968.0	3461.0
116933	27.0	0.0
1294	2856.0	5704.0
1293	26843.0	15395.0
116935	52.0	50.0
1292	52989.0	25533.0
440068	0.0	3.0
1291	27645.0	15140.0
116937	0.0	3.0
440067	11.0	25.0
1290	978.0	1771.0
440073	1629.0	218.0
440072	6.0	13.0
1289	7191.0	5590.0
1288	4266.0	1754.0
1287	5346.0	3862.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	791.0	1275.0
440021	3.0	0.0
442673	3.0	7.0
10018	1694.0	1453.0
126328	2118.0	2553.0
442676	4.0	7.0
126326	138.0	182.0
1299	237.0	147.0
1298	3361.0	4170.0
10011	1217.0	1298.0
10010	1278.0	1430.0
10013	2266.0	2511.0
128989	874.0	942.0
10015	5154.0	8263.0
10014	4431.0	4763.0
10017	18.0	86.0
10016	2559.0	3671.0
10020	1226.0	3086.0
114335	0.0	0.0
114336	0.0	0.0
126321	1838.0	2127.0
10029	0.0	1.0
442668	1.0	2.0
10022	0.0	2.0
10021	77.0	10.0
10024	17.0	56.0
128977	1805.0	1755.0
103021165	0.0	1.0
10023	338.0	517.0
103021164	4.0	6.0
10026	1460.0	1708.0
10025	3093.0	4274.0
116986	115.0	221.0
116985	5292.0	5986.0
116988	3702.0	4921.0
116987	2201.0	1631.0
114327	576.0	838.0
440043	0.0	0.0
126308	3487.0	2822.0
440041	0.0	0.0
126306	20.0	23.0
151306	15.0	40.0
100128590	3.0	12.0
100128596	1.0	6.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	0.0	3.0
440027	36.0	22.0
440026	1225.0	1704.0
440023	1.0	1.0
10008	547.0	285.0
10007	2574.0	2817.0
10009	977.0	1450.0
116984	572.0	775.0
116983	1969.0	1484.0
151313	277.0	356.0
10000	5251.0	4359.0
128954	0.0	0.0
10002	3.0	41.0
10001	596.0	690.0
10004	398.0	346.0
10003	132.0	107.0
10006	1980.0	2818.0
10005	861.0	1109.0
126370	0.0	0.0
285352	122.0	81.0
100128579	0.0	1.0
285359	48.0	76.0
126375	296.0	301.0
126374	1019.0	838.0
153918	0.0	0.0
100128574	0.0	0.0
285362	1541.0	2562.0
285367	1112.0	1169.0
285368	378.0	649.0
100128569	84.0	63.0
126364	77.0	180.0
100128560	5.0	10.0
285370	0.0	4.0
285375	0.0	0.0
102682016	100.0	0.0
153932	0.0	3.0
344191	153.0	90.0
126353	16.0	892.0
751071	133.0	360.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	1.0
106481287	5.0	3.0
106481284	0.0	2.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	3.0
106481282	0.0	0.0
285381	1246.0	903.0
106481283	0.0	0.0
285382	3025.0	1001.0
106481280	0.0	0.0
165918	807.0	902.0
106481281	0.0	2.0
165904	4.0	4.0
285386	201.0	134.0
138307	43.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	2.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	10.0
100128542	0.0	1.0
106481290	0.0	0.0
100128541	0.0	2.0
138311	422.0	589.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	6.0	12.0
126299	1225.0	1817.0
106481259	0.0	0.0
728716	134.0	12.0
126298	1855.0	1491.0
728710	0.0	1.0
126295	156.0	235.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	1.0
728706	1.0	7.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	57.0	141.0
645318	0.0	2.0
645317	41.0	35.0
151242	5.0	8.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	20345.0	16942.0
100287908	0.0	0.0
645332	191.0	381.0
126282	357.0	465.0
100287902	6.0	53.0
163227	343.0	491.0
100287900	0.0	0.0
163223	37.0	10.0
106481275	0.0	0.0
106481276	0.0	1.0
106481273	1.0	1.0
106481274	2.0	3.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	694.0	3057.0
106481278	0.0	0.0
645328	1.0	0.0
151254	16.0	24.0
645326	1.0	6.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	2.0
200407	1.0	6.0
163259	192.0	232.0
645345	265.0	145.0
200403	7.0	23.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	196.0	231.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	2.0
728732	2.0	4.0
728734	0.0	0.0
126272	134.0	125.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	377.0	676.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	0.0	1.0
106481246	0.0	0.0
106481247	0.0	2.0
106481244	0.0	0.0
114299	3.0	12.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	10.0	7.0
728723	53.0	151.0
106481253	0.0	0.0
107133522	5.0	2.0
106481254	0.0	4.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	14.0	44.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	7.0
645348	0.0	6.0
106481250	0.0	0.0
645369	45.0	20.0
645368	0.0	1.0
645367	0.0	7.0
106481217	0.0	0.0
200424	556.0	1235.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	14.0	14.0
645360	0.0	2.0
106481219	0.0	1.0
106481220	7.0	9.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	411.0	579.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	5.0
106481236	3.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	2.0
645387	335.0	485.0
645382	0.0	3.0
645381	37.0	56.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	5.0	3.0
106481207	4.0	1.0
106481204	0.0	0.0
106481205	2.0	1.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	644.0	241.0
3903	330.0	819.0
106481210	0.0	0.0
3904	2.0	8.0
3906	0.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2486.0	1378.0
106481211	0.0	0.0
3909	4464.0	2577.0
106481212	0.0	0.0
684959	0.0	0.0
151234	91.0	55.0
151230	1274.0	1461.0
728798	0.0	0.0
3913	29312.0	17329.0
3914	9883.0	5972.0
3915	15488.0	7895.0
3916	14344.0	17492.0
3918	1097.0	2270.0
3910	4552.0	2689.0
3911	16227.0	10575.0
3912	8043.0	6959.0
728782	3.0	8.0
728780	12.0	79.0
3924	12.0	10.0
3925	1626.0	1573.0
3927	6890.0	6842.0
3929	2.0	7.0
3920	9685.0	13303.0
3921	18103.0	30733.0
3923	0.0	2.0
100873174	0.0	0.0
100873173	0.0	1.0
100873171	0.0	1.0
100873178	0.0	1.0
100873177	0.0	0.0
100873176	0.0	3.0
100873175	0.0	2.0
100873170	0.0	6.0
3936	1747.0	25774.0
3937	278.0	957.0
3938	1.0	11.0
3939	8517.0	13671.0
3930	3201.0	2712.0
100873179	0.0	0.0
3931	533.0	468.0
3932	120.0	456.0
3933	14.0	1.0
3934	262.0	5171.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	1.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	6.0	4.0
3947	0.0	0.0
3948	30.0	59.0
3949	1007.0	1814.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	10966.0	10960.0
100873196	0.0	4.0
100631260	0.0	6.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	4.0
100873192	0.0	0.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	0.0	5.0
3957	22.0	141.0
3958	9596.0	6886.0
3959	27915.0	20449.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	1.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	278.0	314.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	174.0	215.0
3952	0.0	2.0
3953	720.0	1686.0
3954	1696.0	1571.0
3955	604.0	2086.0
3956	13653.0	6998.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	8.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	0.0	3.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	6.0	8.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	294.0	243.0
1303	10572.0	5110.0
107133502	0.0	0.0
1302	39.0	84.0
1301	195.0	29.0
1300	8.0	512.0
3960	75.0	79.0
3963	0.0	0.0
3964	3035.0	4477.0
1308	4319.0	3624.0
3965	879.0	1007.0
1307	7322.0	5674.0
151295	11.0	55.0
1306	1372.0	5795.0
100189589	16.0	5.0
728774	0.0	0.0
728773	0.0	7.0
3980	1784.0	2363.0
100287932	1824.0	2087.0
3981	618.0	657.0
728776	5.0	4.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	0.0
1316	4687.0	6990.0
1315	5628.0	7160.0
1314	11896.0	12973.0
1312	6112.0	7235.0
1311	273.0	7732.0
100329135	2.0	0.0
1310	8.0	4.0
574537	0.0	0.0
3972	2.0	3.0
3973	1.0	3.0
3975	495.0	2.0
3976	34.0	362.0
3977	5869.0	6902.0
1318	749.0	71.0
3978	794.0	1345.0
1317	4518.0	3484.0
728763	13.0	15.0
3990	106.0	11.0
645313	0.0	1.0
3991	410.0	364.0
645312	2.0	0.0
3992	3462.0	2032.0
645311	0.0	2.0
728769	318.0	507.0
1330	0.0	0.0
1327	13907.0	15327.0
1326	592.0	307.0
1325	14.0	31.0
3982	0.0	5.0
3983	7970.0	4464.0
3984	1764.0	1784.0
3985	2834.0	4839.0
3987	4390.0	2970.0
3988	2932.0	3783.0
1329	4011.0	4705.0
116809	0.0	1.0
100128416	28.0	18.0
1340	5599.0	7220.0
1337	3628.0	4503.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	3387.0	5098.0
100128410	1.0	2.0
3995	774.0	514.0
100128412	0.0	0.0
3996	1942.0	1420.0
3998	9970.0	13564.0
1339	0.0	1.0
285440	2242.0	1844.0
285441	0.0	14.0
1352	668.0	588.0
1351	6119.0	6152.0
1350	8752.0	9700.0
1349	3412.0	3532.0
1348	3.0	1.0
1347	3211.0	4000.0
1346	1190.0	543.0
1345	4477.0	5390.0
1343	0.0	2.0
1342	0.0	5.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	5.0	13.0
1363	2621.0	27779.0
1362	4511.0	7788.0
1361	63.0	4.0
1360	1.0	903.0
1359	303.0	648.0
1358	9.0	3.0
1357	7.0	18.0
1356	23.0	1889.0
1355	1914.0	2512.0
1353	2014.0	2357.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	74.0	330.0
285464	821.0	835.0
100873200	0.0	1.0
777774	0.0	2.0
1374	8020.0	5439.0
1373	165.0	100.0
1371	546.0	819.0
1370	0.0	0.0
1369	0.0	24.0
1368	190.0	5279.0
100873209	0.0	2.0
1366	4397.0	3248.0
1365	4170.0	12800.0
1364	9501.0	19951.0
100873204	0.0	2.0
100873203	0.0	0.0
100873202	14.0	30.0
100873201	0.0	0.0
100873208	0.0	1.0
100873207	0.0	0.0
100873206	4.0	3.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	7.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1731.0	2474.0
116843	322.0	691.0
1384	3571.0	7222.0
116842	48.0	64.0
1382	4942.0	813.0
116844	1684.0	871.0
1381	682.0	2.0
1380	3.0	37.0
440176	3.0	14.0
440184	6.0	1.0
1379	2.0	8.0
1378	23.0	25.0
1376	1570.0	1619.0
1375	19.0	97.0
128821	1.0	11.0
100873237	0.0	2.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	10.0
100873234	0.0	1.0
128826	4.0	2.0
102800310	105.0	14.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	154.0	252.0
1396	238.0	54.0
1395	172.0	10.0
1394	69.0	32.0
1393	218.0	28.0
1392	2.0	1.0
285407	10.0	10.0
116835	312.0	338.0
1390	1116.0	681.0
1389	2848.0	4634.0
1388	4754.0	6673.0
1387	5694.0	6582.0
116841	1248.0	1724.0
1386	2517.0	2740.0
116840	1227.0	1608.0
100873226	0.0	0.0
100873225	0.0	1.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	5.0
100873227	0.0	2.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	104.0	117.0
100873255	0.0	0.0
100873254	2.0	9.0
100873253	0.0	0.0
285412	0.0	7.0
100873252	0.0	1.0
100287898	69.0	101.0
100287895	0.0	3.0
285419	18.0	32.0
1399	4491.0	4033.0
1398	4305.0	3662.0
1397	7452.0	2714.0
100873259	0.0	0.0
100873258	0.0	2.0
100873257	1.0	7.0
100873256	0.0	0.0
100873240	3.0	3.0
100873244	0.0	1.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	164.0	428.0
285429	4.0	6.0
100287880	0.0	0.0
440193	1371.0	2880.0
100873248	0.0	0.0
100873247	0.0	1.0
100873246	0.0	0.0
100873245	0.0	7.0
100873249	0.0	0.0
128872	0.0	0.0
10130	11397.0	9758.0
153830	4056.0	3615.0
645280	5.0	9.0
440138	344.0	399.0
440132	0.0	0.0
440142	2.0	4.0
10139	2097.0	1974.0
126208	1931.0	2132.0
126206	0.0	12.0
126205	0.0	26.0
107133497	19.0	45.0
126204	0.0	22.0
107133499	0.0	0.0
128866	8258.0	7091.0
10131	1974.0	3326.0
10134	14831.0	14094.0
107133494	0.0	1.0
10133	4249.0	3420.0
128869	941.0	1539.0
10136	0.0	23.0
10135	1515.0	5106.0
100128493	0.0	0.0
103021294	14.0	23.0
10138	712.0	654.0
100128496	0.0	0.0
10137	3012.0	4179.0
128861	0.0	1.0
128862	0.0	1.0
10141	1.0	2.0
10140	6294.0	9990.0
128864	10.0	18.0
440125	0.0	1.0
440131	0.0	0.0
10143	95.0	244.0
128854	937.0	893.0
10142	3501.0	5602.0
10144	1383.0	1548.0
10147	2149.0	3090.0
100128483	0.0	1.0
10146	5143.0	7829.0
128859	0.0	1.0
10149	112.0	171.0
10148	40.0	161.0
128853	560.0	137.0
440159	0.0	0.0
10117	2.0	6.0
440163	2.0	0.0
10110	135.0	110.0
10112	23.0	63.0
10111	3300.0	3227.0
10114	6161.0	5294.0
10113	4011.0	3351.0
128848	0.0	2.0
10116	5638.0	4194.0
165829	109.0	46.0
100128469	6.0	18.0
153842	3.0	5.0
440145	509.0	838.0
10129	2299.0	1460.0
440153	0.0	0.0
10128	5999.0	7669.0
100033799	0.0	0.0
107133486	5.0	1.0
10121	6364.0	5445.0
100128465	0.0	0.0
10120	4255.0	3926.0
10123	814.0	2165.0
138234	2.0	1.0
10125	57.0	177.0
10124	810.0	844.0
10127	1361.0	1737.0
10126	1103.0	1263.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	2.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	36.0	61.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	2.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	334.0	200.0
100128448	0.0	0.0
126242	8.0	1.0
106481198	1.0	1.0
10107	0.0	8.0
10106	14034.0	10145.0
106481199	0.0	0.0
10109	8491.0	7634.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	0.0
106481190	0.0	0.0
106481191	0.0	2.0
10101	2892.0	3435.0
10100	2070.0	1316.0
10103	4805.0	17863.0
106481194	0.0	0.0
10102	928.0	1062.0
106481195	0.0	0.0
10105	8305.0	2109.0
285492	0.0	1.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	48.0	254.0
440119	399.0	806.0
126235	0.0	1.0
126231	71.0	135.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	95.0	88.0
106481164	0.0	0.0
106481169	0.0	2.0
442777	60.0	42.0
106481167	0.0	1.0
106481168	0.0	1.0
106481161	0.0	1.0
106481162	1.0	0.0
106481160	0.0	1.0
100128427	0.0	6.0
440107	28.0	35.0
440104	664.0	1716.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	0.0	24.0
100128420	3.0	15.0
100128423	0.0	1.0
128879	0.0	2.0
106481172	1.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	7.0	17.0
10090	587.0	709.0
10093	4248.0	4789.0
10092	3373.0	5492.0
10095	3500.0	3498.0
645204	6.0	6.0
10094	4617.0	6829.0
645203	1.0	4.0
10097	7548.0	8681.0
10096	6189.0	7000.0
645201	0.0	2.0
163115	123.0	140.0
200504	0.0	0.0
106481138	0.0	1.0
106481139	0.0	0.0
728833	2.0	1.0
106481143	0.0	0.0
114194	0.0	0.0
138162	355.0	90.0
106481144	0.0	0.0
114195	0.0	8.0
106481141	0.0	0.0
106481142	0.0	2.0
106481147	0.0	0.0
106481148	4.0	6.0
106481145	0.0	0.0
151126	7.0	1980.0
106481146	0.0	0.0
10099	22441.0	8786.0
10098	935.0	563.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	7.0
645212	620.0	684.0
106481149	1.0	2.0
106481154	0.0	1.0
106481155	0.0	0.0
114184	0.0	2.0
106481152	0.0	4.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	1.0	5.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	6.0
728819	59.0	49.0
106481156	0.0	1.0
114189	0.0	0.0
106481157	0.0	0.0
415117	11.0	113.0
415116	3281.0	6706.0
645207	0.0	0.0
645206	12.0	42.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	4.0	7.0
114182	0.0	0.0
