id	46551ef6-d1de-43c3-8ea5-5ade8a5bffd7	d7f93268-df1e-4e93-9592-ac24335b9031
100874381	272.0	159.0
100874388	1.0	0.0
92129	1.0	3.0
100874387	0.0	0.0
92126	495.0	359.0
729540	0.0	0.0
100874386	0.0	0.0
100874385	3.0	4.0
55182	3255.0	3619.0
106480424	0.0	0.0
106479479	0.0	0.0
55181	732.0	994.0
106480423	0.0	0.0
106479478	0.0	0.0
55180	547.0	780.0
106480426	0.0	0.0
103352670	0.0	0.0
106479477	1.0	1.0
106480425	0.0	0.0
106479476	0.0	0.0
79153	110.0	76.0
55186	2807.0	4250.0
106480428	0.0	0.0
100874380	1.0	4.0
106479475	0.0	0.0
79152	275.0	459.0
106480427	0.0	0.0
106479474	1.0	3.0
55184	279.0	224.0
79155	1527.0	2063.0
106479473	0.0	0.0
55183	2133.0	2674.0
106480429	10.0	7.0
106479472	1.0	1.0
79154	479.0	773.0
79157	1037.0	1444.0
80146	1847.0	2160.0
106479471	0.0	0.0
80145	2068.0	1949.0
79156	1231.0	599.0
284837	193.0	122.0
106479470	0.0	0.0
55188	996.0	847.0
80144	325.0	2001.0
284836	0.0	0.0
79159	229.0	307.0
55187	6531.0	7002.0
80143	1175.0	1734.0
79158	5804.0	4636.0
257218	555.0	829.0
284835	20.0	15.0
106480431	3.0	4.0
80149	1415.0	1340.0
106480430	0.0	0.0
80148	3291.0	2836.0
106480433	0.0	0.0
106480432	9.0	10.0
644524	1.0	1.0
100874389	0.0	0.0
80142	2300.0	2675.0
100874373	2.0	0.0
644540	1.0	0.0
729530	5.0	2.0
100874372	0.0	0.0
729533	8.0	8.0
100874371	0.0	2.0
100874370	0.0	0.0
100874377	0.0	0.0
341032	25.0	8.0
100874375	0.0	0.0
100874374	3.0	30.0
106479469	0.0	0.0
55193	2907.0	3750.0
106480435	0.0	0.0
106479468	8.0	34.0
55192	882.0	938.0
106479467	0.0	0.0
106480434	0.0	0.0
79140	284.0	200.0
55191	2668.0	3507.0
106480437	0.0	0.0
106479466	0.0	0.0
80129	36.0	33.0
55190	1223.0	2050.0
106480436	0.0	0.0
106479465	0.0	0.0
79142	1958.0	2351.0
55197	3426.0	4448.0
729535	7.0	10.0
106480439	0.0	0.0
106479464	0.0	0.0
55196	1334.0	1102.0
106480438	0.0	0.0
106479463	0.0	0.0
55195	2.0	1.0
79144	17600.0	28508.0
106479462	0.0	1.0
79143	4552.0	4453.0
55194	573.0	586.0
729536	1.0	1.0
106479461	0.0	0.0
80135	1542.0	1670.0
284827	0.0	0.0
106479460	0.0	2.0
79145	1385.0	1868.0
80133	1.0	0.0
55199	211.0	282.0
106480440	0.0	0.0
79148	1027.0	386.0
55198	2956.0	7371.0
79147	1154.0	1441.0
80139	3955.0	3455.0
106480442	3.0	2.0
79149	247.0	323.0
106480441	0.0	0.0
284821	57.0	43.0
106480444	0.0	0.0
106480443	1.0	1.0
100874379	0.0	0.0
644534	0.0	0.0
100874378	0.0	0.0
80131	46.0	85.0
644538	946.0	292.0
150082	87.0	90.0
107178919	0.0	0.0
107178918	1.0	4.0
106480409	1.0	0.0
149095	34.0	49.0
106479419	0.0	0.0
106479418	0.0	0.0
106479417	3.0	0.0
106479416	3.0	1.0
106479415	3.0	10.0
106479414	0.0	0.0
79171	4625.0	5280.0
106479413	6.0	4.0
106480402	0.0	0.0
79170	1035.0	2184.0
106480401	0.0	0.0
106479412	0.0	0.0
79173	174.0	96.0
106480404	0.0	0.0
106479411	0.0	0.0
79172	162.0	471.0
106480403	0.0	0.0
106479410	1.0	0.0
79175	571.0	663.0
106480406	0.0	0.0
79174	2408.0	4114.0
106480405	0.0	0.0
79177	945.0	1171.0
92140	5333.0	6248.0
106480408	0.0	1.0
79176	1057.0	1081.0
106480407	0.0	0.0
80168	53.0	279.0
80167	431.0	682.0
79178	541.0	968.0
341019	7.0	13.0
162073	2636.0	3243.0
106480411	0.0	0.0
80169	1480.0	1682.0
106480410	0.0	0.0
644548	1.0	1.0
80164	181.0	703.0
80162	1054.0	1618.0
80161	121.0	232.0
150094	175.0	52.0
106479409	0.0	0.0
106479408	1.0	0.0
106479407	0.0	0.0
100874399	0.0	3.0
106479406	1.0	0.0
644566	0.0	0.0
100874398	0.0	0.0
106479405	0.0	0.0
100874397	0.0	0.0
106479404	0.0	0.0
100874396	1.0	0.0
106479403	0.0	0.0
106480413	0.0	0.0
106479402	0.0	0.0
106480412	0.0	0.0
106479401	0.0	0.0
100996746	0.0	0.0
106480415	5.0	15.0
106479400	0.0	0.0
79161	663.0	755.0
106480414	0.0	0.0
106480417	0.0	0.0
100874390	0.0	0.0
106480416	0.0	0.0
79166	0.0	0.0
106480419	0.0	0.0
79165	735.0	911.0
106480418	2.0	9.0
80157	3096.0	3187.0
79168	13.0	10.0
79167	0.0	0.0
80155	1832.0	2078.0
79169	883.0	1108.0
80154	1457.0	1515.0
284889	57.0	64.0
106480420	0.0	0.0
106480422	0.0	0.0
106480421	0.0	1.0
80153	1521.0	2807.0
80152	1619.0	1959.0
150084	112.0	176.0
80150	2592.0	2285.0
729500	5.0	1.0
644576	0.0	7.0
106479439	0.0	3.0
106479438	0.0	3.0
79191	4326.0	2714.0
106479437	1.0	1.0
79190	20.0	18.0
106479436	0.0	0.0
106479435	0.0	0.0
79192	6.0	3.0
729505	0.0	0.0
106479434	0.0	0.0
106479433	0.0	0.0
100996738	0.0	0.0
106479432	1.0	0.0
106479431	0.0	0.0
729501	0.0	0.0
106479430	0.0	0.0
92162	242.0	222.0
80185	379.0	669.0
80184	1137.0	1423.0
80183	56.0	72.0
106479429	0.0	0.0
106479428	0.0	0.0
644588	2.0	3.0
106479427	0.0	0.0
79180	4530.0	3330.0
106479426	1.0	0.0
106479425	0.0	0.0
106479424	0.0	0.0
106479423	0.0	0.0
79184	1100.0	1883.0
106479422	0.0	0.0
79183	904.0	1097.0
106479421	0.0	0.0
595100	0.0	0.0
106479420	0.0	0.0
92154	1780.0	1141.0
595101	46.0	44.0
79188	6784.0	4548.0
79187	59.0	16.0
80179	823.0	1150.0
80178	39.0	135.0
100418905	0.0	0.0
80177	429.0	307.0
402429	10.0	14.0
80176	1483.0	948.0
162083	2.0	1.0
100418902	0.0	3.0
106480400	0.0	0.0
402424	0.0	0.0
343641	0.0	4.0
644578	0.0	0.0
80174	398.0	392.0
80173	712.0	1015.0
113419	4135.0	6967.0
55322	1014.0	1707.0
55321	28.0	123.0
55320	600.0	1111.0
55326	1477.0	2324.0
55325	1745.0	1744.0
284459	2190.0	6311.0
55324	2758.0	5132.0
55323	1436.0	1483.0
55329	109.0	139.0
55328	481.0	1206.0
55327	1852.0	2905.0
284451	2.0	2.0
345930	19.0	17.0
729597	8.0	15.0
113402	1892.0	4580.0
729595	19.0	14.0
55333	2240.0	6211.0
55332	939.0	536.0
55331	1452.0	2385.0
55330	741.0	1028.0
55337	1202.0	1063.0
55336	384.0	1643.0
55335	138.0	142.0
55334	3271.0	8048.0
55339	3368.0	4092.0
284443	410.0	792.0
137406	0.0	0.0
333932	1.0	0.0
55340	62.0	55.0
55344	756.0	1091.0
55343	1603.0	1486.0
79310	0.0	0.0
55342	1196.0	2282.0
79313	0.0	0.0
55341	2242.0	2628.0
284439	945.0	3103.0
79312	0.0	0.0
80304	335.0	530.0
79315	110.0	62.0
80303	1048.0	2734.0
55347	1868.0	3385.0
79314	0.0	2.0
100996492	91.0	96.0
55346	492.0	576.0
79317	0.0	0.0
55345	97.0	173.0
79316	0.0	0.0
80301	2937.0	1207.0
284434	1630.0	8664.0
284433	0.0	0.0
79318	0.0	1.0
55349	860.0	3259.0
100996490	1.0	0.0
333929	33.0	56.0
548637	1.0	2.0
333926	121.0	150.0
55351	174.0	21.0
55350	6.0	0.0
100137047	6.0	10.0
55355	14.0	105.0
79300	0.0	0.0
100996485	50.0	35.0
55353	3472.0	1737.0
79302	0.0	0.0
55352	2314.0	3126.0
284428	0.0	0.0
100137049	17.0	23.0
79301	0.0	0.0
55359	863.0	2214.0
284427	36.0	39.0
55357	1250.0	819.0
79306	0.0	0.0
55356	182.0	249.0
284424	3.0	1.0
79308	0.0	0.0
548645	662.0	957.0
284422	2.0	50.0
548644	214.0	218.0
79309	0.0	0.0
729564	4.0	7.0
729566	0.0	0.0
729565	3.0	3.0
113457	57.0	517.0
92304	288.0	45.0
92305	3731.0	5276.0
729561	19.0	25.0
80319	101.0	148.0
80318	518.0	663.0
80317	357.0	473.0
80316	0.0	0.0
55362	3111.0	3802.0
55361	1480.0	1327.0
79331	0.0	0.0
55366	2377.0	3194.0
55365	859.0	490.0
80321	1184.0	1618.0
55364	1730.0	2942.0
80320	499.0	179.0
55363	1.0	0.0
79334	1.0	0.0
80326	374.0	109.0
80325	1927.0	2086.0
79336	0.0	0.0
80324	663.0	787.0
79339	0.0	0.0
80323	290.0	449.0
55367	1076.0	1170.0
284498	9.0	0.0
113444	1189.0	855.0
80308	1170.0	1564.0
80307	252.0	99.0
80306	2281.0	2634.0
80305	1848.0	3041.0
55370	272.0	241.0
80309	85.0	3.0
80311	675.0	814.0
79322	0.0	0.0
80310	1063.0	1257.0
79321	0.0	0.0
79324	0.0	0.0
100996466	0.0	1.0
55374	424.0	562.0
79323	9.0	10.0
80315	1762.0	2010.0
80314	1889.0	2629.0
55379	5068.0	9844.0
80313	641.0	564.0
80312	80.0	177.0
113452	2095.0	3582.0
113451	273.0	356.0
284486	56.0	83.0
284485	27.0	4.0
729587	0.0	2.0
729582	75.0	25.0
729583	5.0	13.0
55380	4.0	2.0
80339	2.0	2.0
55384	2015.0	1220.0
55388	24.0	52.0
80344	5276.0	8857.0
80343	14.0	5.0
80342	97.0	121.0
80341	131.0	2908.0
80347	3719.0	5851.0
80346	781.0	749.0
80345	170.0	332.0
729574	0.0	0.0
92312	101.0	682.0
80329	1.0	11.0
80328	4.0	30.0
80327	1.0	2.0
79342	0.0	0.0
80333	114.0	68.0
80332	2591.0	805.0
80331	6104.0	9097.0
79346	0.0	0.0
80336	543.0	985.0
80335	8840.0	7441.0
284467	64.0	11.0
162427	4163.0	7317.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	75.0	152.0
392302	9.0	12.0
125476	489.0	729.0
392301	0.0	0.0
149465	79.0	32.0
149466	540.0	1106.0
149461	39.0	11.0
392305	2.0	0.0
392308	0.0	0.0
392307	33.0	83.0
392309	2.0	0.0
149478	169.0	57.0
149473	742.0	969.0
137492	1822.0	2750.0
402193	1.0	1.0
402191	0.0	1.0
149483	66.0	64.0
150468	20.0	55.0
150465	1374.0	991.0
392335	2.0	1.0
619518	33.0	27.0
619519	6.0	8.0
441783	2.0	6.0
392343	0.0	0.0
149420	510.0	974.0
441775	3.0	0.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	229.0	229.0
9601	13058.0	27678.0
392311	0.0	0.0
9600	1668.0	1250.0
392310	0.0	0.0
392313	5.0	3.0
100526842	0.0	0.0
55300	797.0	1467.0
149428	780.0	735.0
414196	1.0	5.0
414194	1.0	1.0
55304	813.0	556.0
55303	591.0	725.0
55301	2.0	2.0
55308	2213.0	1940.0
414197	4.0	7.0
9612	14238.0	18696.0
9610	757.0	362.0
392322	0.0	0.0
9611	5483.0	6985.0
441795	0.0	0.0
55311	2181.0	2581.0
55315	491.0	674.0
55314	533.0	747.0
55313	1364.0	1643.0
125488	490.0	1380.0
55312	1145.0	2136.0
9605	915.0	1143.0
55319	673.0	817.0
9603	182.0	565.0
55317	590.0	1054.0
9604	3164.0	4367.0
55316	1625.0	2128.0
9609	495.0	1023.0
9607	37.0	2890.0
100874087	0.0	0.0
9620	1622.0	3821.0
100874086	1.0	0.0
100874085	1.0	2.0
100874084	0.0	0.0
9623	0.0	0.0
392256	3.0	5.0
100874089	2.0	2.0
392255	39.0	85.0
9622	7198.0	38512.0
100874088	0.0	0.0
162387	100.0	239.0
100526820	28.0	20.0
402146	5.0	5.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	7.0	4.0
100874081	0.0	0.0
100874080	0.0	0.0
414130	0.0	2.0
100526825	31.0	16.0
9616	2958.0	3538.0
9617	255.0	312.0
414135	0.0	0.0
9615	5.0	108.0
414133	0.0	0.0
414134	0.0	0.0
9618	2000.0	4171.0
414131	0.0	0.0
9619	1049.0	1644.0
414132	0.0	1.0
9630	690.0	528.0
9631	1206.0	1939.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	4.0	3.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	0.0
9635	1138.0	46.0
100874079	1.0	0.0
9632	2512.0	4828.0
100874078	1.0	1.0
392267	2.0	10.0
441736	14.0	4.0
9633	190.0	669.0
100874077	10.0	4.0
92292	602.0	697.0
92293	443.0	152.0
441733	27.0	36.0
100526831	0.0	0.0
100526830	1.0	3.0
402135	2.0	2.0
92291	137.0	133.0
402134	0.0	1.0
100874072	6.0	8.0
402133	0.0	0.0
100874071	3.0	1.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	14.0	24.0
100526835	37.0	27.0
9627	245.0	293.0
414149	14.0	25.0
9628	59.0	17.0
9625	992.0	539.0
9626	0.0	0.0
9629	2.0	1.0
644495	0.0	2.0
9641	363.0	317.0
644496	0.0	0.0
9640	1807.0	2727.0
9645	2572.0	8134.0
404785	10.0	125.0
619499	0.0	0.0
9646	2952.0	4752.0
9643	11715.0	12725.0
9644	5515.0	3386.0
644498	4.0	1.0
402125	1.0	0.0
402123	0.0	0.0
644491	1.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	9.0	1.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	0.0
402117	1.0	0.0
106480399	0.0	0.0
402116	0.0	1.0
9638	1225.0	353.0
9639	1637.0	1935.0
9636	1273.0	983.0
414157	0.0	0.0
9637	2367.0	1667.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	16.0	20.0
106480391	0.0	0.0
9652	3864.0	6643.0
100874098	0.0	0.0
404770	0.0	0.0
9653	1412.0	2797.0
100874097	1.0	2.0
9650	883.0	1169.0
100874096	0.0	0.0
9651	3348.0	2020.0
100874095	0.0	0.0
9656	1987.0	1855.0
9657	945.0	1050.0
392242	0.0	0.0
9654	717.0	874.0
9655	1462.0	1242.0
100874090	0.0	0.0
402112	3.0	4.0
162394	2751.0	1506.0
100874094	15.0	10.0
100874093	2.0	4.0
100874092	4.0	2.0
100874091	73.0	103.0
9649	872.0	1042.0
9647	3743.0	2076.0
9648	3152.0	5814.0
414169	4.0	3.0
9663	1888.0	2507.0
402183	1.0	0.0
7002	1.0	1.0
149371	698.0	1138.0
7001	11239.0	15907.0
9662	263.0	346.0
9667	5021.0	5435.0
7004	173.0	234.0
392298	2.0	0.0
7003	6382.0	3445.0
9668	836.0	2480.0
7006	100.0	102.0
9665	5213.0	5059.0
7005	6075.0	3778.0
9666	1631.0	1743.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	1.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	1.0	1.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	780.0	724.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	0.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	611.0	565.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	2899.0	1474.0
150353	6.0	5.0
9659	1435.0	1902.0
150350	0.0	3.0
106480370	0.0	0.0
7011	1492.0	2735.0
9674	1866.0	1248.0
9675	1358.0	1827.0
7010	484.0	680.0
7013	1892.0	1867.0
9672	8525.0	5245.0
9673	1356.0	1796.0
7012	0.0	0.0
9678	1373.0	2232.0
7015	1.0	6.0
7014	1779.0	1995.0
9679	2838.0	2115.0
619464	0.0	0.0
7016	2537.0	2868.0
9677	788.0	1230.0
106479369	0.0	0.0
106479368	0.0	1.0
106480379	0.0	0.0
106479367	0.0	0.0
162333	8.0	10.0
106479366	0.0	0.0
9670	2587.0	3166.0
106479365	0.0	1.0
9671	902.0	180.0
402176	5.0	3.0
106479364	0.0	0.0
402175	0.0	3.0
106479363	0.0	0.0
106479362	5.0	9.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	2.0	0.0
106480385	1.0	0.0
106480384	1.0	0.0
106480387	0.0	0.0
106480386	1.0	0.0
106480389	0.0	0.0
150368	785.0	1406.0
106480388	0.0	0.0
7008	4432.0	2605.0
150365	27.0	21.0
7007	71.0	105.0
9669	6870.0	7661.0
7009	33089.0	71179.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	937.0	1666.0
9685	4046.0	5410.0
7021	213.0	4.0
9686	2087.0	2243.0
343381	27.0	36.0
619452	0.0	0.0
9683	2512.0	3356.0
7024	2457.0	3708.0
402160	2.0	4.0
7023	436.0	527.0
9684	1728.0	3649.0
9689	6235.0	8972.0
7026	6033.0	5719.0
441727	1.0	1.0
619455	3.0	2.0
7025	4819.0	3107.0
392275	20.0	12.0
9687	3203.0	27466.0
9688	2025.0	2557.0
7027	2951.0	4483.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	36.0	3.0
9681	802.0	816.0
106479398	0.0	0.0
9682	2479.0	3208.0
106479397	1.0	0.0
7020	1172.0	1481.0
106479396	1.0	0.0
106479395	0.0	0.0
106480350	107.0	69.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	1.0
106479391	0.0	0.0
106479390	0.0	1.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	0.0	0.0
106480355	0.0	0.0
7019	1695.0	2649.0
7018	457.0	140.0
150372	121.0	196.0
392281	2.0	0.0
9696	2162.0	1686.0
7033	800.0	3015.0
9697	1201.0	1232.0
7032	18.0	0.0
7035	1316.0	18303.0
9694	1642.0	1934.0
392285	1.0	0.0
9695	2283.0	4082.0
7037	2384.0	1445.0
7036	15.0	9.0
619445	30.0	37.0
9698	4964.0	7631.0
7039	790.0	292.0
7038	230.0	251.0
9699	176.0	653.0
392288	0.0	0.0
619448	1.0	0.0
106480358	1.0	3.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	203.0	278.0
106479387	0.0	5.0
9693	1481.0	2472.0
106479386	0.0	0.0
9690	4348.0	6076.0
7031	2793.0	685.0
106479385	0.0	0.0
7030	4354.0	3001.0
402152	1.0	0.0
106479384	0.0	1.0
106480361	0.0	0.0
106479383	2.0	2.0
106480360	14.0	20.0
106479382	0.0	0.0
106480363	0.0	0.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	1.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	4747.0	6045.0
150383	509.0	628.0
150384	42.0	51.0
392292	0.0	0.0
150381	201.0	278.0
7044	111.0	3.0
7043	3409.0	5720.0
7046	1999.0	2175.0
7045	3626.0	2009.0
7048	6494.0	4319.0
100874003	0.0	0.0
7047	1261900.0	324.0
106479339	1.0	0.0
100874002	61.0	65.0
100874001	3.0	4.0
103352539	74.0	69.0
106479338	0.0	0.0
7049	3926.0	1693.0
106479337	1.0	1.0
55281	841.0	889.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1184.0	1464.0
106480324	0.0	0.0
729648	346.0	189.0
106479335	0.0	0.0
100996438	0.0	1.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	347.0	560.0
7040	2624.0	1448.0
106479332	0.0	0.0
100996435	4.0	3.0
106480329	0.0	0.0
55284	1310.0	2015.0
106480328	3.0	5.0
106479331	0.0	0.0
55283	25.0	154.0
7042	1240.0	853.0
106479330	0.0	0.0
7041	13637.0	3398.0
55282	9.0	16.0
55289	243.0	532.0
55288	2063.0	2056.0
80243	491.0	328.0
55287	430.0	87.0
79258	136.0	352.0
106480330	0.0	0.0
55286	103.0	179.0
106480332	0.0	3.0
106480331	0.0	0.0
106480334	1.0	2.0
106480333	0.0	0.0
100874007	53.0	67.0
100874006	4.0	11.0
100874005	3.0	8.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	0.0	0.0
100874008	16.0	12.0
729630	0.0	1.0
7054	2285.0	1.0
7057	20346.0	3482.0
92211	119.0	92.0
7056	3250.0	727.0
7059	1248.0	910.0
106479329	0.0	0.0
7058	1003.0	555.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	1.0	0.0
106479325	0.0	0.0
55291	4734.0	6920.0
106480335	1.0	1.0
106479324	0.0	0.0
55290	483.0	576.0
106480338	1.0	0.0
106479323	0.0	0.0
80228	1419.0	2203.0
106479322	0.0	1.0
106480337	0.0	1.0
7051	145.0	136.0
55296	299.0	308.0
106479321	0.0	0.0
55295	973.0	1209.0
7050	2599.0	3534.0
106479320	1.0	0.0
106480339	0.0	0.0
55294	746.0	728.0
7053	16.0	458.0
55293	1148.0	1534.0
7052	14369.0	5182.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1148.0	1272.0
80233	1541.0	2343.0
55298	1337.0	1713.0
80232	6038.0	8258.0
106480341	1.0	0.0
80231	7.0	18.0
55297	1245.0	1026.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	35.0	113.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	504.0	629.0
106480344	0.0	0.0
80230	2613.0	3046.0
7066	13.0	61.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	1579.0	2112.0
729665	0.0	0.0
7067	4757.0	3128.0
92249	2463.0	2837.0
100874025	2.0	1.0
7069	23.0	3.0
100874024	0.0	73.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	1.0	0.0
106479358	0.0	0.0
106480303	0.0	0.0
106479357	1.0	0.0
106480302	0.0	0.0
7060	667.0	2784.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	2.0	1.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	13.0	73.0
92241	961.0	299.0
106479354	0.0	0.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	4.0	3.0
106480306	0.0	0.0
79273	8.0	2.0
106479353	2.0	0.0
7064	3311.0	6041.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	1839.0	5017.0
106479350	0.0	0.0
80264	410.0	772.0
106480310	1.0	1.0
106480312	8.0	3.0
106480311	0.0	1.0
100874029	2.0	1.0
100874028	0.0	0.0
100874027	0.0	0.0
730647	0.0	2.0
343332	1.0	0.0
644403	0.0	0.0
80263	459.0	317.0
80262	814.0	2924.0
343338	1.0	1.0
7077	27747.0	11100.0
100874010	0.0	0.0
7076	10717.0	12670.0
92235	15.0	9.0
7079	1045.0	78.0
7078	747.0	583.0
100874014	1.0	1.0
100874013	0.0	0.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	1.0	4.0
106480314	1.0	1.0
106480313	0.0	0.0
729659	0.0	0.0
106479346	2.0	1.0
7071	5620.0	952.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	2500.0	982.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	3293.0	4497.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	2755.0	4615.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	1245.0	1278.0
729658	0.0	0.0
106479341	0.0	0.0
7074	800.0	686.0
106480319	0.0	0.0
106479340	0.0	1.0
80256	1206.0	1843.0
80255	1605.0	4331.0
79269	1823.0	2600.0
80254	1446.0	1457.0
106480321	1.0	0.0
106480320	0.0	1.0
80258	198.0	149.0
106480323	0.0	0.0
106480322	4.0	7.0
100874018	2.0	0.0
100874016	0.0	41.0
644414	1.0	1.0
100874015	0.0	0.0
343326	1.0	5.0
100874019	0.0	1.0
7088	2611.0	6559.0
100874043	24.0	10.0
7087	17.0	9.0
100874042	7.0	11.0
100874041	0.0	0.0
7089	6503.0	3659.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	0.0	1.0
79290	28.0	37.0
404766	0.0	0.0
100874044	3.0	0.0
7080	0.0	50.0
79291	0.0	0.0
7082	4906.0	9833.0
79294	0.0	0.0
7084	2416.0	2968.0
402100	1.0	1.0
79296	0.0	0.0
7083	258.0	530.0
7086	9978.0	9837.0
79297	0.0	0.0
729602	2.0	6.0
104472714	1.0	0.0
104472715	4443.0	4372.0
79299	0.0	0.0
104472716	7.0	3.0
104472717	12.0	10.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	1.0
100874048	92.0	158.0
644429	0.0	0.0
7099	337.0	610.0
100874032	69.0	77.0
7098	862.0	724.0
100874031	9.0	2.0
100874030	4.0	0.0
92255	1252.0	1668.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	0.0	1.0
644442	0.0	0.0
100874034	4.0	6.0
92259	870.0	1164.0
100874033	0.0	1.0
7091	1030.0	478.0
7090	3889.0	8797.0
7093	54.0	103.0
79283	0.0	0.0
7092	270.0	109.0
79282	0.0	0.0
7095	8190.0	13820.0
7094	61275.0	25256.0
7097	178.0	165.0
7096	143.0	64.0
104472713	10.0	86.0
79289	0.0	0.0
284525	0.0	0.0
106480301	0.0	1.0
80279	5670.0	8327.0
106480300	0.0	0.0
80270	341.0	268.0
284521	2.0	4.0
100874039	0.0	2.0
644435	3.0	15.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	163.0	65.0
80273	1775.0	1811.0
80271	4839.0	2686.0
100874065	11.0	0.0
100874064	0.0	0.0
100874063	0.0	2.0
106479319	16.0	20.0
100874069	25.0	38.0
106479318	1.0	0.0
100874068	15.0	27.0
106479317	2.0	3.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	0.0	1.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	1.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	1.0	0.0
106479310	0.0	0.0
92285	673.0	872.0
100874060	1.0	1.0
92283	234.0	270.0
404734	208.0	357.0
644449	0.0	0.0
100874054	7.0	7.0
100874053	0.0	0.0
106479309	0.0	0.0
100874052	0.0	1.0
729610	3.0	0.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	166.0	279.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	1.0	1.0
644464	13.0	17.0
100874056	3.0	4.0
106479305	0.0	0.0
100874055	4.0	2.0
106479304	0.0	0.0
92270	258.0	287.0
106479303	1.0	0.0
106479302	1.0	0.0
106479301	0.0	0.0
729617	11.0	5.0
106479300	0.0	0.0
729611	1.0	1.0
80298	589.0	680.0
729608	0.0	0.0
644459	34.0	83.0
100874059	0.0	0.0
79412	33.0	333.0
79411	440.0	1015.0
79414	978.0	1225.0
127933	3313.0	6325.0
79413	7.0	5.0
79415	2010.0	5044.0
284576	2.0	4.0
55449	1070.0	1791.0
284573	0.0	0.0
140913	1.0	0.0
115948	52.0	25.0
55450	2234.0	1539.0
152905	2.0	0.0
55454	994.0	895.0
79400	51.0	237.0
55451	8.0	2.0
115950	384.0	529.0
284565	327.0	571.0
92400	1588.0	3849.0
115939	2612.0	2650.0
55466	2973.0	4686.0
284551	1.0	1.0
752014	0.0	0.0
55472	10.0	20.0
55471	413.0	597.0
152926	2103.0	5186.0
284546	0.0	0.0
284541	1.0	2.0
140947	0.0	0.0
92421	706.0	1559.0
