id	f0b61979-b534-4fbb-863b-4a368818df92	5f8449ce-a11c-4641-a5a4-ea1524a6f94a
347516	0.0	0.0
286053	821.0	973.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	119.0	404.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	1.0	0.0
286065	1.0	0.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	223.0	501.0
100507040	0.0	0.0
132719	0.0	0.0
100507046	3.0	7.0
100507044	0.0	0.0
100507043	4.0	120.0
51100	9381.0	5083.0
51102	912.0	864.0
51101	1609.0	1295.0
51104	849.0	1045.0
51103	868.0	537.0
51106	409.0	458.0
51105	2495.0	2184.0
51108	5325.0	5853.0
51107	8111.0	10392.0
286075	499.0	649.0
51109	33417.0	22350.0
286077	1856.0	4104.0
646000	0.0	5.0
132720	849.0	1015.0
132724	0.0	0.0
100131551	6.0	12.0
100131550	0.0	0.0
100507034	24.0	26.0
100507032	159.0	207.0
119774	0.0	0.0
119772	0.0	0.0
51111	4347.0	4636.0
51110	723.0	755.0
119775	0.0	0.0
51112	3280.0	2698.0
51115	2259.0	1540.0
51114	2586.0	6119.0
51117	2450.0	4442.0
51116	2074.0	3105.0
51119	9991.0	4186.0
51118	1644.0	1911.0
26151	1340.0	2869.0
26150	29.0	33.0
26153	170.0	147.0
26152	161.0	183.0
26155	4477.0	5770.0
26154	65.0	10.0
26157	369.0	549.0
26156	9729.0	13387.0
130162	219.0	201.0
100534611	0.0	1.0
100534612	3.0	7.0
26164	1901.0	1910.0
117178	3528.0	1280.0
117177	1578.0	2682.0
26166	579.0	120.0
105379197	0.0	0.0
26165	0.0	0.0
26168	1102.0	881.0
26167	655.0	387.0
26160	1587.0	1827.0
100507003	0.0	0.0
100507008	552.0	112.0
26137	352.0	239.0
26136	10264.0	4196.0
28798	0.0	0.0
28799	2.0	2.0
26138	0.0	0.0
28792	0.0	0.0
28793	195.0	253.0
28790	0.0	0.0
117166	36.0	84.0
26130	3723.0	2327.0
28791	10.0	40.0
26133	5874.0	5757.0
28796	119.0	249.0
28797	109.0	265.0
26135	15959.0	17569.0
28794	0.0	0.0
28795	0.0	1.0
26134	190.0	133.0
154150	1.0	0.0
129138	1441.0	1473.0
26148	510.0	269.0
26147	3634.0	1234.0
26149	160.0	181.0
117154	53.0	25.0
26140	449.0	944.0
553820	4.0	0.0
117153	10.0	14.0
120796	0.0	0.0
117156	2.0	1.0
117155	85.0	274.0
117157	3.0	11.0
120793	0.0	1.0
26146	2102.0	1434.0
117159	0.0	1.0
26145	2386.0	2976.0
130195	0.0	0.0
154141	584.0	345.0
117151	4.0	0.0
26115	1677.0	1899.0
28778	102.0	166.0
28779	1.0	3.0
28776	106.0	55.0
28777	0.0	0.0
26119	2732.0	3066.0
26118	3297.0	5583.0
28770	0.0	0.0
28771	0.0	0.0
28774	16.0	44.0
28775	748.0	76.0
28772	9.0	35.0
26112	11451.0	2545.0
28773	36.0	22.0
130120	0.0	0.0
28789	0.0	2.0
26128	2339.0	1606.0
28787	0.0	0.0
26127	2081.0	1616.0
132789	1786.0	1376.0
28788	0.0	0.0
28781	8.0	20.0
201134	1467.0	722.0
28780	0.0	0.0
26122	3155.0	1919.0
28785	11.0	20.0
144766	0.0	0.0
26121	2927.0	3516.0
28786	0.0	0.0
28783	0.0	1.0
26123	3611.0	3246.0
28784	39.0	78.0
130132	499.0	305.0
28756	0.0	1.0
28757	0.0	0.0
28754	0.0	1.0
28755	779.0	1505.0
100750326	1.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	1.0
201140	5.0	4.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	3.0	0.0
28768	0.0	0.0
28765	0.0	3.0
28766	0.0	0.0
26108	1537.0	1684.0
28769	0.0	0.0
28760	0.0	0.0
26100	4973.0	5475.0
28763	4.0	4.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	0.0	0.0
117196	0.0	1.0
117195	0.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	100.0	186.0
100287234	0.0	0.0
201164	549.0	921.0
201161	644.0	938.0
201163	1323.0	1457.0
154091	4028.0	1945.0
154092	2.0	9.0
276719	0.0	0.0
100287229	2.0	5.0
100287227	33.0	65.0
100287226	1.0	1.0
201176	1171.0	1681.0
100287216	134.0	65.0
100287215	9.0	1.0
201181	172.0	166.0
129099	359.0	618.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	784.0	260.0
130075	0.0	0.0
5510	5826.0	4080.0
166012	10.0	21.0
5509	1291.0	1271.0
5500	38817.0	29891.0
5501	8459.0	8001.0
5502	1297.0	150.0
5504	4562.0	3381.0
5506	83.0	0.0
5507	2171.0	504.0
154043	2238.0	2550.0
5520	3698.0	1829.0
5521	273.0	75.0
193629	10.0	7.0
5519	1302.0	1660.0
26298	6460.0	7421.0
26297	1238.0	3152.0
5511	2783.0	2520.0
5512	5.0	1.0
5514	6121.0	5337.0
5515	8591.0	6892.0
26290	13.0	25.0
5516	6938.0	4886.0
154075	31.0	82.0
26292	1533.0	1219.0
26291	0.0	1.0
5518	25440.0	20283.0
5530	12618.0	23530.0
5531	3146.0	4719.0
5532	7473.0	3504.0
5522	1095.0	772.0
5523	2049.0	829.0
5524	13850.0	12030.0
5525	4318.0	2439.0
5526	1830.0	938.0
5527	7759.0	6197.0
5528	4587.0	3371.0
154064	3.0	1.0
5529	3448.0	1980.0
286122	172.0	26.0
5540	21.0	107.0
5542	0.0	0.0
286128	417.0	571.0
51241	1071.0	1255.0
89858	27.0	132.0
89857	186.0	363.0
51244	1285.0	1462.0
51247	4294.0	4089.0
5533	1148.0	723.0
51246	12363.0	11799.0
5534	3423.0	2936.0
51249	1346.0	2075.0
5535	1.0	42.0
90835	35.0	77.0
89853	2167.0	1150.0
5536	3556.0	3041.0
51248	1952.0	1949.0
5537	4407.0	4453.0
5538	9515.0	9042.0
5539	1.0	0.0
28907	3.0	0.0
286133	408.0	24.0
28908	494.0	232.0
28905	4.0	2.0
100131418	0.0	0.0
5550	2159.0	2501.0
28906	4.0	11.0
286135	0.0	0.0
5551	279.0	506.0
5552	6308.0	3976.0
100131415	0.0	0.0
5553	1.0	3.0
28909	0.0	0.0
5554	3.0	10.0
28900	7.0	12.0
28903	0.0	2.0
28904	12.0	2.0
28901	3.0	10.0
28902	21.0	11.0
51250	564.0	664.0
51252	127.0	42.0
51251	910.0	958.0
89849	489.0	918.0
89848	734.0	1052.0
51253	3097.0	3476.0
89846	288.0	538.0
51256	574.0	765.0
89845	1266.0	1402.0
51255	2989.0	2765.0
51258	3632.0	3513.0
5544	11.0	33.0
51257	3204.0	1605.0
5545	0.0	0.0
5546	3615.0	3869.0
5547	6830.0	5695.0
51259	601.0	1045.0
90826	1033.0	730.0
5549	34279.0	8984.0
286140	32.0	13.0
90827	0.0	0.0
286144	2248.0	3121.0
5562	6032.0	4848.0
286148	2324.0	2273.0
5563	1801.0	1084.0
90861	6580.0	7207.0
5564	2140.0	1725.0
90864	93.0	138.0
5565	3444.0	1234.0
51260	1403.0	1248.0
51263	1599.0	1905.0
100287296	0.0	0.0
51265	48.0	52.0
51264	1912.0	1996.0
51267	446.0	279.0
51266	0.0	2.0
5555	8.0	4.0
51268	587.0	121.0
89876	385.0	377.0
5557	212.0	255.0
5558	3312.0	865.0
89874	115.0	159.0
90859	15.0	11.0
89872	6.0	3.0
286151	13.0	11.0
89870	1.0	2.0
5570	231.0	487.0
5571	3848.0	3044.0
5573	20030.0	12857.0
90850	2351.0	2668.0
5574	2.0	2.0
90853	63.0	33.0
5575	2117.0	1469.0
5576	5568.0	3331.0
51270	0.0	0.0
100192378	3.0	3.0
51272	5048.0	5276.0
51271	5253.0	3446.0
51274	5156.0	6074.0
100287284	1.0	2.0
51276	260.0	275.0
89869	1.0	0.0
51275	834.0	974.0
51278	2037.0	789.0
51277	942.0	426.0
5566	9755.0	4981.0
89866	6.0	11.0
51279	3156.0	4066.0
5567	8140.0	5674.0
90843	2830.0	3301.0
5568	3.0	0.0
5569	2571.0	952.0
89891	2281.0	2783.0
5580	5561.0	6575.0
89890	1534.0	1255.0
5581	786.0	548.0
5582	2.0	8.0
5583	2526.0	2337.0
5584	3308.0	3230.0
5585	9198.0	12850.0
5586	4668.0	3295.0
5587	3185.0	3535.0
100287279	1.0	0.0
51281	539.0	660.0
51280	9799.0	45016.0
51283	3102.0	3064.0
100287272	1.0	1.0
51282	2952.0	4678.0
51285	16024.0	2013.0
51284	137.0	188.0
51287	2052.0	2745.0
119722	0.0	1.0
51286	323.0	85.0
51289	0.0	0.0
100287270	0.0	0.0
5577	4965.0	1020.0
5578	9300.0	1756.0
5579	7660.0	1023.0
89894	333.0	331.0
5591	13230.0	9760.0
5592	3490.0	530.0
90871	3317.0	2640.0
5593	1671.0	232.0
5594	11896.0	6632.0
347598	0.0	0.0
5595	4727.0	3415.0
5596	1504.0	340.0
5597	2382.0	3376.0
90874	970.0	1543.0
5598	2274.0	1388.0
51290	3499.0	3196.0
51292	3389.0	3483.0
5590	792.0	1297.0
51291	712.0	1183.0
100287266	2.0	0.0
51294	525.0	376.0
100287261	0.0	0.0
51293	2620.0	2576.0
51296	1325.0	1062.0
51295	3081.0	3683.0
51298	10.0	24.0
51297	13.0	0.0
51299	530.0	1429.0
119710	496.0	463.0
5588	144.0	202.0
5589	19164.0	23669.0
90865	5237.0	2154.0
89887	459.0	499.0
89886	6.0	9.0
89885	8.0	13.0
89884	23.0	62.0
89883	0.0	1.0
89882	0.0	0.0
286101	2258.0	1737.0
286102	0.0	0.0
286103	10.0	84.0
347584	0.0	0.0
5599	1773.0	1918.0
347687	1.0	0.0
347686	0.0	0.0
132612	0.0	1.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	3.0	1.0
53822	10.0	5.0
53820	68.0	116.0
53826	15056.0	1357.0
53827	2098.0	2131.0
345016	1.0	0.0
347673	0.0	1.0
53828	9.0	1.0
53829	207.0	263.0
347675	0.0	0.0
28866	0.0	0.0
100507173	19.0	28.0
26205	1178.0	1686.0
132625	0.0	0.0
28864	0.0	0.0
100507171	375.0	126.0
28865	3.0	1.0
26207	1812.0	1356.0
100507178	29.0	56.0
26206	114.0	100.0
28869	0.0	0.0
100131493	0.0	0.0
28862	5.0	9.0
28863	0.0	0.0
28861	4.0	0.0
53833	101.0	25.0
53834	1310.0	2891.0
53831	10.0	32.0
53832	1468.0	1294.0
53838	2427.0	1863.0
53836	418.0	470.0
144608	104.0	140.0
28833	0.0	0.0
28834	34.0	77.0
28831	1.0	0.0
100750245	0.0	0.0
28832	1.0	0.0
100750246	5.0	1.0
100750247	5.0	2.0
100131481	0.0	1.0
53840	37.0	25.0
53841	9.0	7.0
28830	0.0	0.0
53842	0.0	0.0
100131478	5.0	6.0
28847	1.0	1.0
102060282	7.0	11.0
28819	0.0	2.0
28817	75.0	168.0
28818	0.0	0.0
100131469	0.0	0.0
28811	0.0	1.0
28812	1.0	1.0
28810	3.0	3.0
28815	747.0	510.0
28816	116.0	511.0
28813	176.0	362.0
100507143	0.0	0.0
28814	23.0	27.0
51201	2693.0	2718.0
119687	0.0	7.0
51200	26.0	43.0
51203	167.0	135.0
51202	39.0	116.0
51205	568.0	1236.0
51204	852.0	914.0
51207	105.0	1.0
51206	10.0	13.0
119682	0.0	0.0
51209	2629.0	299.0
51208	18.0	6.0
28828	0.0	0.0
100507135	11.0	10.0
28829	0.0	0.0
100131457	4.0	5.0
28822	87.0	128.0
28823	265.0	214.0
28820	130.0	222.0
100131454	33.0	31.0
28821	2.0	3.0
28826	19.0	27.0
28827	0.0	0.0
100131451	4.0	5.0
28824	0.0	2.0
28825	183.0	314.0
119678	0.0	0.0
119679	0.0	1.0
89801	630.0	309.0
51214	24.0	1.0
51213	0.0	0.0
51218	2273.0	2209.0
286183	17.0	2.0
286184	0.0	1.0
286186	0.0	0.0
286187	6.0	8.0
286189	276.0	284.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	4.0	5.0
89839	75.0	68.0
89838	0.0	1.0
89837	8.0	0.0
100507170	0.0	0.0
51222	3463.0	2043.0
51225	623.0	837.0
286190	2.0	12.0
89832	38.0	22.0
51224	0.0	0.0
51227	1593.0	1645.0
51226	1960.0	697.0
51228	3696.0	4804.0
347613	0.0	0.0
28808	0.0	0.0
28809	86.0	48.0
28806	1.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	32.0	171.0
28800	0.0	0.0
28801	0.0	1.0
28804	58.0	47.0
28805	0.0	0.0
28802	1.0	7.0
28803	136.0	2166.0
51230	4812.0	3288.0
90809	1832.0	1731.0
51232	11947.0	6768.0
51231	1744.0	1466.0
51234	4084.0	2939.0
51233	2.0	26.0
89822	15.0	21.0
51236	1284.0	2373.0
51237	181.0	369.0
51239	652.0	742.0
90806	1893.0	1993.0
100507102	6.0	4.0
129049	530.0	518.0
154007	671.0	934.0
26279	31.0	188.0
203859	2262.0	403.0
26272	692.0	639.0
26271	303.0	367.0
26273	2880.0	2373.0
26276	1031.0	1112.0
26275	1564.0	1295.0
26278	5078.0	1079.0
26277	3949.0	3376.0
26270	927.0	793.0
26285	0.0	0.0
26284	2515.0	2575.0
26287	39.0	11.0
26286	7851.0	11791.0
26289	218.0	230.0
26281	1.0	6.0
26280	14.0	3.0
100507127	0.0	4.0
100507125	1.0	1.0
129025	0.0	0.0
26258	4634.0	4232.0
26257	15.0	53.0
26259	1311.0	1109.0
26251	2.0	3.0
168667	1440.0	134.0
26254	16.0	0.0
26253	158.0	164.0
26256	162.0	55.0
144699	965.0	903.0
26255	1.0	1.0
100507114	0.0	0.0
100507113	11.0	15.0
100507118	5.0	11.0
100507117	4.0	7.0
26269	1644.0	1250.0
26268	2840.0	4114.0
201229	812.0	552.0
26261	62.0	84.0
119696	0.0	0.0
26260	3399.0	4139.0
26263	1737.0	1512.0
119694	0.0	5.0
26262	1187.0	1760.0
201232	122.0	191.0
119695	0.0	0.0
26267	337.0	375.0
26266	21.0	54.0
119692	0.0	2.0
130074	14241.0	9083.0
129080	859.0	461.0
28899	1.0	0.0
26235	2190.0	2055.0
26238	25.0	36.0
28897	0.0	0.0
28898	1.0	0.0
100750225	9.0	849.0
26239	0.0	0.0
28891	2.0	0.0
28892	0.0	2.0
26230	962.0	534.0
201243	0.0	1.0
28890	0.0	0.0
26232	1659.0	1407.0
28895	0.0	0.0
26231	248.0	295.0
28896	0.0	0.0
26234	12734.0	6898.0
28893	5.0	1.0
26233	476.0	1328.0
28894	0.0	0.0
144638	12.0	8.0
132660	990.0	846.0
26247	1.0	2.0
26246	0.0	0.0
26249	216.0	201.0
26248	1.0	0.0
100510707	0.0	0.0
201255	686.0	1891.0
26240	1017.0	680.0
201254	1976.0	2503.0
26242	0.0	1.0
26245	1.0	0.0
252839	5641.0	6274.0
132671	1309.0	512.0
130013	7.0	8.0
28877	0.0	1.0
28878	3.0	11.0
28875	8.0	11.0
28876	2.0	2.0
201259	3.0	1.0
28879	0.0	0.0
26219	2.0	0.0
492311	1697.0	1191.0
168620	220.0	324.0
28870	1.0	3.0
201266	1118.0	1103.0
28873	0.0	0.0
28874	33.0	10.0
26212	0.0	0.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	1698.0	466.0
26225	3611.0	3219.0
28888	2.0	0.0
26224	4768.0	4101.0
28889	0.0	0.0
26227	8930.0	5678.0
28886	0.0	0.0
26226	18.0	18.0
28887	0.0	0.0
26229	2208.0	3136.0
26228	37.0	29.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	45.0	39.0
28885	8.0	7.0
26223	222.0	1.0
28882	22.0	7.0
28883	1.0	0.0
492307	17.0	8.0
492303	28.0	15.0
105369550	1.0	1.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	2.0	0.0
5607	1566.0	1360.0
5608	442.0	1432.0
5609	2783.0	2488.0
5600	569.0	567.0
5601	4161.0	3344.0
5602	3822.0	1144.0
5603	3415.0	4528.0
5604	4045.0	3293.0
5605	6542.0	8088.0
5606	3199.0	2730.0
5620	0.0	0.0
5618	408.0	271.0
5619	0.0	0.0
5610	6423.0	4677.0
5611	9314.0	7008.0
5612	2177.0	2633.0
5613	724.0	1008.0
5616	367.0	460.0
5617	3.0	0.0
105370578	2.0	2.0
5630	109.0	32.0
5631	2332.0	1564.0
166379	395.0	297.0
166378	762.0	570.0
5629	154.0	217.0
100133941	4840.0	10918.0
5621	27381.0	7807.0
5623	174.0	210.0
5624	7.0	18.0
5625	77.0	43.0
5626	0.0	4.0
5627	1643.0	1257.0
5628	3.0	0.0
5641	5379.0	5329.0
5634	3446.0	3124.0
5635	1846.0	2338.0
100133957	13.0	14.0
5636	1339.0	1383.0
5638	937.0	416.0
5639	407.0	642.0
5650	9.0	20.0
5651	0.0	1.0
5652	6860.0	10154.0
5653	2.0	6.0
5644	0.0	1.0
5645	0.0	6.0
5646	1.0	6.0
5648	19393.0	1507.0
5649	714.0	387.0
100131309	0.0	0.0
5660	104232.0	61454.0
5662	650.0	269.0
5663	4503.0	3349.0
5664	2683.0	2106.0
3002	49.0	134.0
347281	0.0	0.0
100131302	0.0	0.0
3001	196.0	359.0
3000	62.0	45.0
51360	2178.0	1192.0
51362	1554.0	1350.0
51361	1599.0	1919.0
51364	27.0	29.0
100287191	7.0	3.0
51363	2698.0	1409.0
51366	7569.0	6461.0
89978	438.0	389.0
100287193	1.0	2.0
51365	636.0	10016.0
51368	4277.0	4911.0
5654	5213.0	3275.0
5655	358.0	1087.0
51367	943.0	940.0
90956	2280.0	1950.0
5657	7.0	9.0
90957	1910.0	1546.0
89970	2337.0	2399.0
5670	0.0	0.0
5671	0.0	0.0
5672	0.0	2.0
347273	264.0	20.0
5673	0.0	1.0
90952	1934.0	1509.0
5675	0.0	0.0
347275	0.0	2.0
3013	25.0	29.0
3012	156.0	394.0
3010	0.0	0.0
51371	3473.0	3499.0
3009	0.0	2.0
100287183	0.0	0.0
3008	6.0	40.0
51373	652.0	733.0
3007	2.0	4.0
51372	3281.0	5482.0
51375	1745.0	726.0
3006	1901.0	2402.0
51374	6231.0	5302.0
3005	19651.0	22034.0
51377	1879.0	2152.0
3004	100.0	114.0
3003	258.0	421.0
51379	638.0	895.0
51378	60.0	34.0
5669	0.0	0.0
5680	0.0	0.0
5681	2399.0	2110.0
5682	2863.0	3100.0
5683	936.0	1008.0
5684	3078.0	2674.0
5685	5457.0	6600.0
347265	42.0	42.0
5686	3337.0	3817.0
3024	0.0	0.0
3021	26671.0	25835.0
3020	1411.0	2201.0
100287177	0.0	0.0
51380	485.0	1168.0
100287178	0.0	0.0
51382	3807.0	2036.0
100287173	0.0	0.0
51384	56.0	18.0
3018	0.0	0.0
51386	16778.0	16169.0
3017	1529.0	1824.0
51385	2276.0	1761.0
51388	1026.0	1757.0
3015	7794.0	4352.0
100287171	210.0	398.0
3014	1151.0	1607.0
5676	0.0	0.0
51389	4427.0	3224.0
5678	0.0	5.0
5690	4922.0	4490.0
5691	4223.0	5207.0
5692	10368.0	11598.0
5693	4749.0	4395.0
347252	15.0	13.0
5694	4571.0	4415.0
5695	5112.0	6748.0
5696	3780.0	4787.0
5697	2.0	6.0
3035	4167.0	3695.0
3034	7.0	13.0
3033	5339.0	3202.0
3032	8361.0	7115.0
3031	39.0	41.0
3030	15914.0	13724.0
51390	2588.0	2250.0
51393	1390.0	660.0
3029	2628.0	2474.0
3028	2771.0	3235.0
51397	1621.0	1414.0
3026	8.0	54.0
51399	2230.0	2095.0
51398	5304.0	5598.0
5687	1042.0	1068.0
5688	6361.0	5946.0
5689	6632.0	7011.0
129401	645.0	671.0
347240	211.0	88.0
129402	0.0	0.0
3046	1.0	2.0
3045	0.0	2.0
3044	0.0	0.0
3043	663.0	473.0
3042	0.0	1.0
3040	204.0	114.0
374900	643.0	547.0
3039	3.0	2.0
3038	872.0	255.0
3037	142.0	44.0
374907	286.0	285.0
3036	3.0	8.0
5698	1959.0	2380.0
5699	1377.0	2185.0
90990	346.0	1002.0
90993	7423.0	21397.0
3055	506.0	763.0
3054	7090.0	6227.0
3053	2.0	4.0
100287144	0.0	0.0
3052	1153.0	885.0
3051	0.0	0.0
3050	1.0	0.0
100287140	0.0	0.0
3049	3.0	21.0
3048	1.0	2.0
3047	0.0	0.0
90987	1104.0	1238.0
3060	0.0	0.0
374920	897.0	629.0
3068	8340.0	11573.0
3067	103.0	46.0
374928	303.0	434.0
3066	5151.0	6160.0
3065	7729.0	12694.0
3064	4830.0	3965.0
3062	0.0	2.0
3061	5.0	5.0
3059	1371.0	2351.0
3071	1132.0	1415.0
3070	288.0	337.0
3078	1.0	2.0
3077	1442.0	633.0
100287128	3.0	3.0
3075	3216.0	1455.0
3074	6104.0	5424.0
3073	3825.0	3706.0
374918	2.0	1.0
3069	49600.0	61193.0
3082	1635.0	756.0
3081	3397.0	3112.0
3080	0.0	0.0
53938	790.0	1006.0
28976	2604.0	2424.0
28977	2679.0	3815.0
28974	3657.0	4011.0
100131388	0.0	2.0
3087	188.0	350.0
28978	1328.0	1052.0
3084	356.0	361.0
3083	7.0	28.0
28972	5008.0	5439.0
53940	0.0	0.0
28973	3010.0	3862.0
28970	2236.0	2142.0
28971	1353.0	853.0
53944	930.0	1082.0
53942	10.0	37.0
53947	2651.0	2452.0
3093	4875.0	4800.0
3092	3911.0	3534.0
3091	9960.0	5601.0
3090	1097.0	421.0
28987	2211.0	4574.0
28988	8674.0	6579.0
132989	511.0	368.0
100131378	0.0	0.0
3099	1578.0	1614.0
28985	1140.0	1275.0
3098	19152.0	9356.0
28986	2427.0	2134.0
3097	3139.0	2068.0
100507299	47.0	37.0
3096	2284.0	1608.0
100131374	0.0	0.0
28989	985.0	797.0
100507297	187.0	309.0
3094	9007.0	12709.0
337986	0.0	0.0
100131370	0.0	0.0
28983	20.0	23.0
28984	1489.0	1479.0
28981	1198.0	881.0
374819	160.0	232.0
26322	0.0	0.0
28982	587.0	837.0
129303	1164.0	1402.0
100131369	31.0	27.0
28954	116.0	84.0
28955	713.0	425.0
28952	1891.0	1818.0
100131366	29.0	19.0
65944	0.0	1.0
337979	0.0	0.0
28958	3048.0	2492.0
337978	0.0	0.0
28959	5525.0	1785.0
337977	0.0	0.0
28956	1642.0	1928.0
337976	0.0	0.0
28957	671.0	692.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	2435.0	2477.0
337980	0.0	0.0
51300	3322.0	3280.0
51302	1308.0	1594.0
89910	4219.0	3347.0
51301	654.0	134.0
51304	3970.0	2843.0
51303	1325.0	2806.0
51306	6928.0	2533.0
51305	1.0	2.0
51308	1151.0	438.0
51307	3412.0	3321.0
51309	2819.0	1130.0
130340	183.0	408.0
100131358	9.0	9.0
28965	1095.0	285.0
28966	517.0	314.0
26301	424.0	421.0
337969	0.0	0.0
28964	3220.0	4167.0
337968	0.0	1.0
28969	2095.0	2864.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	242.0	132.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	279.0	374.0
337973	0.0	0.0
337972	0.0	0.0
360200	20.0	27.0
337971	0.0	0.0
337970	0.0	0.0
28962	3164.0	1794.0
51311	96.0	135.0
51310	8096.0	4498.0
28960	839.0	876.0
51313	6024.0	7261.0
51312	2717.0	8709.0
51315	2493.0	2384.0
51314	9.0	20.0
51317	3730.0	3321.0
360205	384.0	710.0
51316	137.0	215.0
51319	1482.0	1080.0
360203	0.0	0.0
51318	2771.0	1904.0
374864	548.0	118.0
28938	48.0	56.0
100507267	0.0	1.0
28939	0.0	1.0
374860	10.0	5.0
28932	0.0	0.0
337959	10.0	0.0
100507261	0.0	0.0
28933	0.0	3.0
28930	3.0	5.0
28931	0.0	2.0
374868	1953.0	1649.0
100507266	112.0	102.0
28936	0.0	0.0
28937	76.0	27.0
28934	0.0	0.0
28935	28.0	19.0
337963	0.0	0.0
337960	0.0	0.0
51320	2142.0	2271.0
51322	11149.0	9579.0
53981	4384.0	3343.0
51321	3838.0	2906.0
51324	5878.0	6514.0
89932	1234.0	1146.0
51326	45.0	77.0
51327	1.0	1.0
51329	91.0	210.0
28949	0.0	0.0
100507257	0.0	11.0
132946	93.0	44.0
100507251	0.0	0.0
28943	38.0	33.0
65975	798.0	186.0
28941	58.0	51.0
65977	1924.0	1506.0
28942	10.0	13.0
28947	0.0	0.0
132949	793.0	597.0
65979	3873.0	3367.0
28948	0.0	0.0
100507254	15.0	4.0
28946	0.0	0.0
89927	5680.0	1762.0
144920	0.0	0.0
51330	1454.0	622.0
28940	0.0	2.0
51333	663.0	258.0
51332	117.0	216.0
51335	4362.0	3037.0
51334	387.0	1280.0
51337	1341.0	2028.0
360227	5.0	7.0
51339	1826.0	680.0
51338	257.0	444.0
360226	2.0	2.0
28918	0.0	0.0
28919	4.0	6.0
374887	23.0	230.0
65981	1459.0	968.0
28916	0.0	0.0
65980	1977.0	2145.0
28917	0.0	0.0
374882	4369.0	5523.0
65983	1600.0	1933.0
100131328	2.0	0.0
65982	3994.0	2851.0
100131327	0.0	0.0
65985	1749.0	1912.0
65987	519.0	300.0
28910	0.0	2.0
65986	5184.0	6543.0
28911	0.0	0.0
65989	658.0	1192.0
132954	0.0	0.0
65988	1019.0	1136.0
100131320	107.0	231.0
28914	304.0	315.0
28915	7.0	3.0
28912	464.0	671.0
28913	102.0	189.0
51340	2955.0	2786.0
100287098	14.0	18.0
89958	436.0	1264.0
51341	4015.0	3396.0
100287091	0.0	0.0
100507290	1093.0	1124.0
51343	3852.0	3015.0
89953	2557.0	2506.0
51348	16.0	22.0
51347	5873.0	5157.0
90933	1594.0	1798.0
100302090	0.0	1.0
65990	406.0	598.0
374875	334.0	277.0
28929	0.0	0.0
65992	3183.0	3439.0
28927	0.0	0.0
65991	5270.0	3609.0
28928	0.0	0.0
65993	2502.0	4217.0
374872	81.0	89.0
65996	1565.0	1456.0
65998	2209.0	1155.0
28921	0.0	0.0
65997	317.0	169.0
28922	0.0	0.0
65999	657.0	781.0
28920	4.0	3.0
374879	189.0	127.0
28925	0.0	0.0
28926	0.0	0.0
374877	19.0	144.0
28923	44.0	51.0
100507274	0.0	1.0
28924	0.0	0.0
100287084	0.0	0.0
51351	442.0	1001.0
100287087	23.0	10.0
51350	2.0	1.0
51352	1.0	17.0
100287083	0.0	0.0
89944	5166.0	3743.0
100287082	3.0	7.0
89941	3231.0	4331.0
130399	145.0	46.0
166348	112.0	25.0
374897	0.0	1.0
100507217	2603.0	4239.0
166336	3084.0	808.0
374899	310.0	292.0
203510	0.0	0.0
541611	0.0	0.0
154386	14.0	6.0
100507246	1041.0	1485.0
100507249	0.0	1.0
100507240	9.0	4.0
101937451	0.0	0.0
100507244	36.0	17.0
100507242	2.0	1.0
100133991	154.0	210.0
100509894	7.0	5.0
203522	393.0	480.0
203523	637.0	315.0
130355	433.0	443.0
26353	33604.0	4240.0
26355	4805.0	4038.0
26354	3400.0	8182.0
53904	12.0	21.0
53905	1749.0	1467.0
130367	194.0	210.0
154313	12.0	9.0
203547	2257.0	2386.0
53918	2162.0	1422.0
53919	19.0	5.0
100507203	0.0	2.0
53916	576.0	565.0
53917	439.0	910.0
100507206	2.0	6.0
28998	999.0	1076.0
26335	1.0	1.0
28999	1992.0	1733.0
28996	6490.0	12548.0
