id	c2b14984-5f00-40a2-b977-990f30066906	a772773c-9c24-4eb0-bd27-70c8a72b2f51
89837	0.0	0.0
100507170	0.0	0.0
51222	1723.0	792.0
51225	483.0	304.0
286190	10.0	5.0
89832	15.0	7.0
51224	0.0	0.0
51227	2042.0	1404.0
51226	1948.0	240.0
51228	5142.0	2612.0
347613	7.0	12.0
28808	0.0	0.0
28809	18.0	4.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	45.0	46.0
28800	0.0	0.0
28801	0.0	0.0
28804	4.0	2.0
28805	0.0	0.0
28802	0.0	0.0
28803	14.0	8.0
51230	2929.0	3738.0
90809	2595.0	2137.0
51232	2940.0	3717.0
51231	4035.0	1930.0
51234	7968.0	3506.0
51233	0.0	2.0
89822	8.0	7.0
51236	1055.0	1805.0
51237	401.0	179.0
51239	992.0	544.0
90806	2383.0	2080.0
100507102	64.0	35.0
129049	260.0	101.0
154007	1157.0	705.0
26279	64.0	95.0
203859	1412.0	286.0
26272	1450.0	417.0
26271	378.0	251.0
26273	5070.0	2487.0
26276	1265.0	1008.0
26275	2942.0	2058.0
26278	765.0	1221.0
26277	6314.0	2810.0
26270	1387.0	490.0
26285	0.0	0.0
26284	3687.0	2777.0
26287	10.0	2.0
26286	14458.0	10569.0
26289	77.0	1232.0
26281	16.0	0.0
26280	5.0	5.0
100507127	2.0	0.0
100507125	0.0	0.0
129025	0.0	0.0
26258	11506.0	4231.0
26257	8.0	1.0
26259	701.0	1465.0
26251	0.0	2.0
168667	366.0	177.0
26254	16.0	3.0
26253	51.0	32.0
26256	95.0	17.0
144699	448.0	852.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	0.0	20.0
100507118	7.0	4.0
100507117	3.0	0.0
26269	3046.0	1471.0
26268	4934.0	2658.0
201229	1110.0	318.0
26261	74.0	47.0
119696	0.0	0.0
26260	5406.0	10207.0
26263	2862.0	1651.0
119694	2.0	2.0
26262	2232.0	2438.0
201232	202.0	22.0
119695	0.0	0.0
26267	203.0	324.0
26266	30.0	10.0
119692	0.0	0.0
130074	4880.0	9585.0
129080	1158.0	212.0
28899	0.0	0.0
26235	2968.0	3158.0
26238	49.0	2.0
28897	0.0	0.0
28898	0.0	0.0
100750225	24.0	166.0
26239	0.0	0.0
28891	0.0	0.0
28892	0.0	1.0
26230	692.0	234.0
201243	0.0	0.0
28890	0.0	0.0
26232	519.0	189.0
28895	0.0	0.0
26231	419.0	220.0
28896	0.0	0.0
26234	22332.0	5351.0
28893	0.0	0.0
26233	474.0	565.0
28894	0.0	0.0
144638	13.0	12.0
132660	1279.0	845.0
26247	1.0	0.0
26246	0.0	0.0
26249	120.0	40.0
26248	0.0	0.0
100510707	0.0	0.0
201255	518.0	1185.0
26240	635.0	233.0
201254	9599.0	4014.0
26242	0.0	0.0
26245	1.0	0.0
252839	19230.0	8602.0
132671	777.0	704.0
130013	11.0	8.0
28877	0.0	0.0
28878	2.0	0.0
28875	1.0	0.0
28876	0.0	1.0
201259	3.0	0.0
28879	0.0	0.0
26219	0.0	0.0
492311	810.0	1158.0
168620	459.0	1835.0
28870	0.0	0.0
201266	512.0	879.0
28873	0.0	0.0
28874	3.0	3.0
26212	1.0	3.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	1044.0	342.0
26225	6425.0	4207.0
28888	0.0	0.0
26224	9643.0	4856.0
28889	0.0	0.0
26227	12380.0	2187.0
28886	0.0	0.0
26226	9.0	8.0
28887	0.0	0.0
26229	3158.0	4207.0
26228	28.0	88.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	122.0	61.0
28885	0.0	1.0
26223	243.0	43.0
28882	0.0	0.0
28883	0.0	0.0
492307	0.0	0.0
492303	75.0	53.0
105369550	1.0	4.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	1.0
203477	0.0	3.0
5607	1388.0	881.0
5608	362.0	243.0
5609	1705.0	2514.0
5600	729.0	898.0
5601	3296.0	3027.0
5602	4241.0	1800.0
5603	3999.0	336.0
5604	4479.0	4601.0
5605	6698.0	6982.0
5606	1586.0	2731.0
5620	0.0	0.0
5618	136.0	45.0
5619	0.0	0.0
5610	3922.0	4029.0
5611	11374.0	14045.0
5612	3466.0	3201.0
5613	738.0	1223.0
5616	257.0	119.0
5617	1.0	0.0
105370578	0.0	0.0
5630	14.0	6.0
5631	3765.0	3797.0
166379	732.0	136.0
166378	351.0	390.0
5629	69.0	14.0
100133941	11598.0	12375.0
5621	16200.0	6996.0
5623	142.0	265.0
5624	17.0	3.0
5625	53.0	10.0
5626	0.0	0.0
5627	2512.0	2758.0
5628	0.0	0.0
5641	10936.0	3910.0
5634	5298.0	5326.0
5635	2592.0	1672.0
100133957	28.0	16.0
5636	2506.0	884.0
5638	823.0	596.0
5639	1057.0	709.0
5650	11.0	9.0
5651	5.0	1.0
5652	12853.0	15218.0
5653	7.0	0.0
5644	0.0	0.0
5645	1.0	0.0
5646	6.0	0.0
5648	5550.0	2479.0
5649	190.0	411.0
100131309	0.0	0.0
5660	107636.0	110035.0
5662	594.0	244.0
5663	6795.0	5423.0
5664	2957.0	2103.0
3002	124.0	32.0
347281	0.0	0.0
100131302	0.0	0.0
3001	434.0	90.0
3000	97.0	38.0
51360	2666.0	2538.0
51362	2208.0	1565.0
51361	1343.0	2961.0
51364	58.0	348.0
100287191	0.0	1.0
51363	1101.0	898.0
51366	3473.0	7159.0
89978	808.0	361.0
100287193	5.0	0.0
51365	621.0	131.0
51368	8924.0	5162.0
5654	4487.0	2463.0
5655	574.0	11.0
51367	2401.0	856.0
90956	2408.0	2536.0
5657	1.0	7.0
90957	1074.0	1028.0
89970	3789.0	1810.0
5670	0.0	0.0
5671	0.0	0.0
5672	1.0	0.0
347273	10.0	8.0
5673	1.0	0.0
90952	965.0	893.0
5675	0.0	0.0
347275	0.0	0.0
3013	197.0	82.0
3012	1347.0	535.0
3010	1.0	0.0
51371	7563.0	3200.0
3009	0.0	2.0
100287183	0.0	0.0
3008	52.0	102.0
51373	1010.0	512.0
3007	10.0	5.0
51372	10268.0	3670.0
51375	2049.0	260.0
3006	11247.0	8173.0
51374	15321.0	3730.0
3005	29206.0	23209.0
51377	2708.0	2435.0
3004	180.0	49.0
3003	303.0	167.0
51379	659.0	470.0
51378	3.0	11.0
5669	0.0	0.0
5680	0.0	0.0
5681	1501.0	4106.0
5682	5624.0	2494.0
5683	3243.0	988.0
5684	5873.0	2652.0
5685	14972.0	5681.0
347265	28.0	46.0
5686	8032.0	3093.0
3024	0.0	0.0
3021	40573.0	29248.0
3020	3324.0	1746.0
100287177	0.0	0.0
51380	521.0	443.0
100287178	0.0	0.0
51382	7927.0	4757.0
100287173	0.0	0.0
51384	69.0	49.0
3018	0.0	0.0
51386	21226.0	13282.0
3017	4121.0	1836.0
51385	1443.0	943.0
51388	1667.0	725.0
3015	12202.0	5862.0
100287171	185.0	136.0
3014	1183.0	1629.0
5676	0.0	0.0
51389	7732.0	2697.0
5678	0.0	0.0
5690	7300.0	4621.0
5691	10037.0	3727.0
5692	21807.0	8168.0
5693	10198.0	6485.0
347252	8.0	7.0
5694	7994.0	4058.0
5695	11317.0	5572.0
5696	7797.0	1866.0
5697	12.0	7.0
3035	3958.0	3115.0
3034	6.0	3.0
3033	8247.0	4496.0
3032	11016.0	8730.0
3031	16.0	26.0
3030	16516.0	10277.0
51390	4873.0	2416.0
51393	356.0	310.0
3029	4127.0	3045.0
3028	4925.0	2708.0
51397	4268.0	1356.0
3026	0.0	2.0
51399	9977.0	3629.0
51398	11187.0	4376.0
5687	2251.0	926.0
5688	12712.0	5553.0
5689	14613.0	5084.0
129401	1175.0	425.0
347240	126.0	163.0
129402	0.0	0.0
3046	7.0	0.0
3045	0.0	0.0
3044	1.0	0.0
3043	3250.0	521.0
3042	0.0	0.0
3040	407.0	185.0
374900	809.0	577.0
3039	1.0	2.0
3038	289.0	101.0
3037	156.0	60.0
374907	304.0	42.0
3036	1.0	3.0
5698	2957.0	669.0
5699	2163.0	697.0
90990	355.0	886.0
90993	4066.0	16725.0
3055	575.0	372.0
3054	1890.0	7145.0
3053	5.0	4.0
100287144	0.0	0.0
3052	1748.0	755.0
3051	0.0	0.0
3050	0.0	0.0
100287140	0.0	0.0
3049	0.0	4.0
3048	10.0	3.0
3047	0.0	0.0
90987	862.0	624.0
3060	1.0	0.0
374920	168.0	559.0
3068	8016.0	10640.0
3067	35.0	50.0
374928	255.0	242.0
3066	6035.0	5826.0
3065	10465.0	5048.0
3064	1503.0	6403.0
3062	0.0	0.0
3061	2.0	4.0
3059	973.0	734.0
3071	792.0	704.0
3070	161.0	237.0
3078	1.0	0.0
3077	1990.0	173.0
100287128	0.0	0.0
3075	2132.0	890.0
3074	13741.0	10276.0
3073	6826.0	616.0
374918	2.0	1.0
3069	37950.0	60009.0
3082	246.0	417.0
3081	11277.0	3680.0
3080	0.0	0.0
53938	1245.0	404.0
28976	2361.0	2106.0
28977	5578.0	4483.0
28974	8790.0	3137.0
100131388	0.0	0.0
3087	227.0	77.0
28978	3344.0	885.0
3084	172.0	21.0
3083	3.0	2.0
28972	12979.0	5795.0
53940	0.0	0.0
28973	6402.0	2957.0
28970	6450.0	2092.0
28971	1535.0	575.0
53944	614.0	822.0
53942	9.0	0.0
53947	1047.0	916.0
3093	6509.0	6071.0
3092	853.0	1543.0
3091	8409.0	16736.0
3090	231.0	815.0
28987	3342.0	1963.0
28988	9670.0	6563.0
132989	747.0	207.0
100131378	1.0	0.0
3099	690.0	7293.0
28985	2308.0	1205.0
3098	8966.0	14356.0
28986	10213.0	2752.0
3097	1087.0	3329.0
100507299	48.0	14.0
3096	785.0	3171.0
100131374	0.0	0.0
28989	1330.0	621.0
100507297	601.0	254.0
3094	34120.0	11867.0
337986	0.0	0.0
100131370	0.0	0.0
28983	282.0	191.0
28984	2137.0	592.0
28981	837.0	514.0
374819	221.0	223.0
26322	0.0	0.0
28982	1002.0	460.0
129303	1108.0	860.0
100131369	10.0	2.0
28954	76.0	72.0
28955	585.0	379.0
28952	1777.0	2183.0
100131366	31.0	4.0
65944	0.0	0.0
337979	0.0	0.0
28958	10833.0	3357.0
337978	0.0	0.0
28959	4372.0	1008.0
337977	0.0	0.0
28956	3889.0	1771.0
337976	0.0	0.0
28957	1197.0	502.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	2348.0	887.0
337980	0.0	0.0
51300	6937.0	3185.0
51302	4609.0	578.0
89910	2409.0	3389.0
51301	480.0	98.0
51304	5222.0	3333.0
51303	3070.0	99.0
51306	5099.0	1733.0
51305	1.0	3.0
51308	513.0	141.0
51307	2667.0	3449.0
51309	5321.0	308.0
130340	443.0	559.0
100131358	2.0	2.0
28965	124.0	113.0
28966	597.0	320.0
26301	430.0	120.0
337969	0.0	0.0
28964	1969.0	4470.0
337968	0.0	0.0
28969	3162.0	2420.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	187.0	48.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	199.0	112.0
337973	0.0	0.0
337972	0.0	0.0
360200	13.0	8.0
337971	0.0	0.0
337970	0.0	0.0
28962	4504.0	2853.0
51311	108.0	57.0
51310	6509.0	1306.0
28960	601.0	604.0
51313	3674.0	6415.0
51312	4345.0	6351.0
51315	6162.0	1506.0
51314	5.0	8.0
51317	1747.0	2166.0
360205	1708.0	843.0
51316	310.0	46.0
51319	2107.0	1942.0
360203	0.0	0.0
51318	2817.0	1795.0
374864	489.0	71.0
28938	4.0	4.0
100507267	78.0	0.0
28939	0.0	0.0
374860	0.0	4.0
28932	0.0	0.0
337959	1.0	102.0
100507261	0.0	0.0
28933	0.0	0.0
28930	0.0	0.0
28931	0.0	0.0
374868	1247.0	1567.0
100507266	116.0	66.0
28936	0.0	0.0
28937	7.0	4.0
28934	0.0	0.0
28935	0.0	0.0
337963	0.0	0.0
337960	0.0	0.0
51320	1300.0	1318.0
51322	8864.0	9189.0
53981	4509.0	2143.0
51321	5016.0	2324.0
51324	8232.0	7191.0
89932	385.0	467.0
51326	30.0	34.0
51327	3.0	0.0
51329	130.0	46.0
28949	0.0	0.0
100507257	4.0	1.0
132946	113.0	9.0
100507251	0.0	0.0
28943	243.0	7.0
65975	464.0	87.0
28941	22.0	10.0
65977	1953.0	1260.0
28942	0.0	1.0
28947	0.0	0.0
132949	1305.0	640.0
65979	4412.0	3901.0
28948	0.0	0.0
100507254	3.0	6.0
28946	0.0	0.0
89927	2405.0	729.0
144920	0.0	0.0
51330	1275.0	595.0
28940	24.0	1.0
51333	742.0	316.0
51332	47.0	16.0
51335	4743.0	2577.0
51334	202.0	117.0
51337	1327.0	2479.0
360227	2.0	2.0
51339	650.0	502.0
51338	579.0	317.0
360226	0.0	0.0
28918	0.0	0.0
28919	2.0	0.0
374887	38.0	29.0
65981	706.0	811.0
28916	0.0	0.0
65980	1492.0	955.0
28917	0.0	0.0
374882	8383.0	3893.0
65983	2970.0	1635.0
100131328	6.0	4.0
65982	2567.0	1447.0
100131327	0.0	0.0
65985	2986.0	3569.0
65987	1007.0	20.0
28910	0.0	0.0
65986	3779.0	9537.0
28911	0.0	0.0
65989	1350.0	37.0
132954	0.0	0.0
65988	1110.0	866.0
100131320	521.0	799.0
28914	96.0	53.0
28915	6.0	0.0
28912	119.0	36.0
28913	87.0	12.0
51340	3342.0	3195.0
100287098	12.0	20.0
89958	756.0	3007.0
51341	1521.0	3576.0
100287091	0.0	0.0
100507290	427.0	1103.0
51343	2262.0	3089.0
89953	3192.0	1531.0
51348	39.0	9.0
51347	5906.0	6932.0
90933	923.0	1905.0
100302090	0.0	0.0
65990	625.0	555.0
374875	406.0	418.0
28929	0.0	0.0
65992	3905.0	3771.0
28927	0.0	0.0
65991	13809.0	3668.0
28928	0.0	0.0
65993	4936.0	3270.0
374872	8.0	10.0
65996	1560.0	2101.0
65998	606.0	1154.0
28921	2.0	0.0
65997	591.0	60.0
28922	0.0	0.0
65999	659.0	559.0
28920	1.0	1.0
374879	299.0	104.0
28925	0.0	0.0
28926	0.0	0.0
374877	27.0	16.0
28923	8.0	13.0
100507274	1.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	680.0	727.0
100287087	5.0	4.0
51350	0.0	0.0
51352	0.0	1.0
100287083	0.0	0.0
89944	5819.0	11568.0
100287082	1.0	0.0
89941	3097.0	3601.0
130399	56.0	35.0
166348	13.0	5.0
374897	14.0	2.0
100507217	5424.0	2239.0
166336	893.0	581.0
374899	369.0	195.0
203510	0.0	0.0
541611	1.0	2.0
154386	16.0	10.0
100507246	1219.0	1219.0
100507249	0.0	0.0
100507240	10.0	6.0
101937451	1.0	0.0
100507244	32.0	7.0
100507242	10.0	1.0
100133991	393.0	247.0
100509894	23.0	11.0
203522	270.0	80.0
203523	369.0	224.0
130355	923.0	435.0
26353	13717.0	3737.0
26355	11182.0	8293.0
26354	6718.0	7002.0
53904	21.0	1.0
53905	1157.0	53.0
130367	123.0	31.0
154313	25.0	18.0
203547	3426.0	1931.0
53918	2364.0	1496.0
53919	8.0	1.0
100507203	2.0	0.0
53916	882.0	680.0
53917	472.0	475.0
100507206	1.0	0.0
28998	3693.0	1762.0
26335	0.0	0.0
28999	1633.0	2234.0
28996	2411.0	18778.0
26339	0.0	0.0
26338	0.0	0.0
28990	682.0	252.0
28991	2537.0	1259.0
203562	4.0	1.0
26330	0.0	0.0
28992	1324.0	1975.0
26333	0.0	0.0
100169989	2.0	3.0
100509857	0.0	0.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	0.0	29.0
168975	1.0	1.0
26341	0.0	0.0
26343	3.0	0.0
100289644	0.0	0.0
100289643	2.0	1.0
100289640	0.0	0.0
5706	6160.0	2615.0
5707	5572.0	5691.0
5708	10717.0	10858.0
5709	8525.0	7581.0
5700	1718.0	799.0
5701	8108.0	4827.0
5702	10328.0	4749.0
5704	6318.0	4314.0
5705	8594.0	7110.0
100507401	9.0	4.0
100507404	2.0	2.0
100289635	750.0	883.0
5717	4541.0	5264.0
5718	3858.0	2901.0
5719	16199.0	5179.0
5710	9110.0	4623.0
5711	4018.0	1731.0
5713	6844.0	3841.0
5714	23752.0	9337.0
5715	1906.0	929.0
5716	5078.0	2058.0
5730	27602.0	2819.0
5728	8339.0	6127.0
5729	25.0	13.0
5720	22453.0	7162.0
5721	9547.0	3873.0
5723	2277.0	886.0
105370683	0.0	6.0
5724	295.0	239.0
5725	7473.0	12490.0
5726	0.0	0.0
5727	988.0	1436.0
154288	15.0	0.0
100289619	0.0	0.0
5740	3093.0	1635.0
5741	0.0	0.0
5739	10.0	24.0
5731	8.0	2.0
5732	898.0	547.0
5733	337.0	84.0
5734	516.0	1017.0
5736	0.0	0.0
5737	306.0	111.0
5738	1974.0	2967.0
102060414	0.0	0.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	2576.0	2901.0
5743	1682.0	3114.0
5744	127.0	35.0
5745	135.0	74.0
5746	22.0	11.0
5747	6223.0	6730.0
5760	0.0	5.0
5761	37.0	19.0
5763	28416.0	27385.0
3101	20.0	38.0
5753	114.0	57.0
5754	4808.0	1473.0
5756	7242.0	3754.0
5757	32248.0	20238.0
5758	1.0	0.0
5759	42.0	17.0
5770	3254.0	5021.0
5771	2188.0	834.0
5774	1504.0	1402.0
3112	111.0	33.0
3111	2187.0	958.0
3110	1.0	19.0
3109	2853.0	1017.0
3108	2998.0	1546.0
3107	81728.0	59873.0
3106	66530.0	38320.0
3105	38995.0	10655.0
3104	1534.0	654.0
5764	12027.0	13112.0
5767	10.0	6.0
5768	4452.0	7984.0
5769	11.0	3.0
648315	0.0	0.0
5780	3839.0	3648.0
5781	4786.0	8032.0
5782	1899.0	2512.0
5783	1934.0	5841.0
5784	1662.0	1752.0
3123	19428.0	8302.0
3122	49225.0	14144.0
3121	0.0	0.0
3120	227.0	39.0
51481	0.0	0.0
51480	0.0	0.0
3119	8483.0	3927.0
3118	32.0	10.0
3117	7110.0	2942.0
3116	30.0	17.0
3115	13364.0	5044.0
3113	16212.0	6360.0
5775	1486.0	1337.0
5777	2339.0	2213.0
5778	193.0	136.0
103164619	0.0	2.0
5790	0.0	0.0
5791	288.0	180.0
5792	17001.0	68137.0
5793	1656.0	3327.0
5794	3.0	5.0
5795	1863.0	4952.0
5796	3681.0	4774.0
3134	2584.0	699.0
3133	38874.0	20546.0
3132	1.0	0.0
3131	1337.0	605.0
100287067	0.0	0.0
51490	2010.0	2346.0
100287063	0.0	0.0
51491	777.0	593.0
51493	10086.0	6053.0
3128	249.0	121.0
51496	3216.0	1628.0
3127	7226.0	4072.0
51495	13489.0	16605.0
445815	5.0	7.0
51497	4358.0	4423.0
5786	5663.0	6272.0
5787	1198.0	1732.0
51499	3189.0	779.0
5788	1848.0	924.0
5789	455.0	636.0
3145	1432.0	934.0
3142	164.0	167.0
3141	1522.0	2883.0
3140	3162.0	817.0
100287055	0.0	0.0
3139	108.0	58.0
3138	343.0	55.0
3137	137.0	40.0
3136	935.0	667.0
3135	153.0	103.0
5797	2619.0	9286.0
5798	2.0	7.0
5799	5628.0	44089.0
347376	2.0	2.0
3156	6514.0	3678.0
3155	6725.0	2753.0
100287045	0.0	0.0
3152	0.0	0.0
3151	21742.0	9280.0
3150	7952.0	4522.0
3149	1175.0	1486.0
3148	2432.0	1699.0
3146	21922.0	6682.0
347365	88.0	3.0
648359	2.0	1.0
347363	0.0	0.0
3167	4.0	0.0
3166	1.0	0.0
100302119	0.0	0.0
3164	8177.0	51651.0
100302118	0.0	0.0
3163	3874.0	2688.0
100302117	0.0	0.0
3162	455.0	595.0
100302116	0.0	0.0
3161	138.0	329.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	2284.0	2895.0
3158	3146.0	40518.0
3157	4385.0	2308.0
347359	0.0	0.0
3170	76.0	2.0
120939	18.0	21.0
3178	33940.0	23801.0
3177	542.0	605.0
100287026	0.0	0.0
3176	6553.0	1417.0
100287029	1.0	1.0
3175	0.0	0.0
3174	248.0	211.0
3172	1.0	1.0
3171	77.0	0.0
100289682	0.0	0.0
3169	15981.0	78071.0
120935	6.0	0.0
3181	20080.0	27825.0
347344	222.0	248.0
3189	5206.0	5319.0
3188	6133.0	6433.0
3187	8740.0	6424.0
100289678	299.0	596.0
3186	0.0	1.0
3185	17842.0	15096.0
100302139	0.0	0.0
3184	6088.0	7356.0
100302138	0.0	0.0
3183	35341.0	16836.0
100302137	0.0	0.0
100287013	1.0	2.0
3182	4671.0	6621.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	12377.0	21616.0
347333	0.0	3.0
3191	12576.0	10167.0
3190	34923.0	32145.0
3199	20.0	4.0
3198	112.0	25.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	1.0	0.0
100302128	0.0	2.0
3195	0.0	0.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	1.0	0.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	0.0
347442	0.0	0.0
132851	34.0	31.0
100131268	1.0	0.0
374946	27.0	18.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	78.0	47.0
100302156	0.0	0.0
120863	105.0	72.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	5.0	3.0
100302152	0.0	0.0
100302150	0.0	0.0
51400	3679.0	4646.0
51406	3063.0	2475.0
51409	2319.0	1074.0
132864	995.0	1040.0
100302149	0.0	0.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	2.0	1.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	1.0	1.0
144847	0.0	0.0
51411	199.0	186.0
541578	1187.0	747.0
374969	1712.0	371.0
100131244	0.0	0.0
100302179	0.0	0.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	3.0	1.0
51421	4078.0	3793.0
100302172	0.0	0.0
51422	4548.0	2052.0
51427	785.0	479.0
51426	1516.0	912.0
51429	6313.0	5841.0
51428	3561.0	3692.0
347411	0.0	0.0
541565	435.0	250.0
132884	230.0	84.0
100131236	0.0	0.0
100131234	3.0	1.0
100131230	4.0	2.0
374955	1.0	1.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	4754.0	3704.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	3884.0	2070.0
100302160	0.0	0.0
51433	8025.0	6280.0
51435	2969.0	1191.0
51438	0.0	0.0
347402	0.0	0.0
51439	5297.0	4032.0
347404	35.0	14.0
374986	2723.0	2883.0
100507381	1.0	0.0
132817	0.0	0.0
374987	1.0	8.0
51441	3694.0	2790.0
100302197	0.0	0.0
51440	76.0	9.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	92.0	1.0
100302193	0.0	2.0
51444	1671.0	920.0
100302192	0.0	0.0
51447	6485.0	4195.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	11470.0	11718.0
144809	1.0	14.0
374973	8.0	3.0
100131213	645.0	590.0
100131211	264.0	268.0
374977	11.0	3.0
51450	620.0	111.0
100302186	0.0	0.0
51451	3061.0	1490.0
100302185	0.0	0.0
51454	4978.0	1539.0
120892	519.0	242.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	2177.0	1463.0
100302181	0.0	0.0
51458	26.0	3.0
100131208	12.0	11.0
100131207	0.0	0.0
100131205	269.0	46.0
100192204	1.0	0.0
51460	570.0	690.0
117246	2787.0	3586.0
51463	257.0	162.0
117245	152.0	18.0
144811	518.0	384.0
117248	56.0	54.0
51465	15436.0	14963.0
117247	350.0	346.0
51466	2622.0	2451.0
144817	2.0	0.0
100507392	21.0	19.0
100507398	251.0	102.0
120872	6.0	0.0
51471	17.0	2.0
51474	8981.0	5695.0
51473	126.0	10.0
51475	3.0	0.0
51478	929.0	189.0
51477	2455.0	380.0
51479	2649.0	4323.0
100507347	107.0	12.0
101927992	132.0	93.0
101927994	1.0	2.0
100507341	6.0	0.0
203611	0.0	0.0
129285	2741.0	1790.0
100507331	1.0	1.0
100507361	4.0	0.0
26499	1377.0	102.0
100507362	0.0	0.0
117286	2.0	2.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	4.0	0.0
117289	293.0	396.0
26495	0.0	0.0
26497	0.0	0.0
117283	270.0	112.0
100507357	3.0	0.0
100507354	0.0	3.0
100507303	1622.0	840.0
100507300	20.0	16.0
26478	0.0	0.0
101927953	12.0	0.0
26479	0.0	0.0
101927957	20.0	15.0
26470	5011.0	12285.0
26472	1317.0	2005.0
26471	21273.0	17131.0
26473	0.0	0.0
26476	0.0	0.0
26475	1.0	0.0
100507308	84.0	51.0
100131291	2.0	0.0
100169834	1.0	0.0
100131281	0.0	0.0
101927980	11.0	1.0
154214	632.0	550.0
154215	5.0	2.0
100507316	539.0	198.0
101927983	4.0	6.0
100131279	0.0	0.0
26469	5057.0	6379.0
26468	81.0	171.0
100170841	83.0	246.0
129293	29.0	25.0
101927988	0.0	0.0
168850	1426.0	1295.0
5805	2488.0	1396.0
5806	26.0	14.0
5800	119.0	32.0
130271	290.0	137.0
5801	13.0	242.0
100169851	0.0	0.0
5802	4442.0	9890.0
100169850	0.0	0.0
5803	226.0	12.0
100507501	229.0	97.0
100507500	6.0	10.0
100422059	0.0	0.0
102723742	0.0	0.0
168374	721.0	365.0
5816	9.0	2.0
5817	1611.0	2184.0
5818	1592.0	2786.0
101927917	0.0	0.0
5819	7680.0	13539.0
5810	2539.0	1439.0
5813	3970.0	4652.0
100422055	0.0	2.0
5814	4815.0	5634.0
102466189	0.0	0.0
102723737	0.0	0.0
101927922	0.0	0.0
203228	3573.0	1058.0
101927921	4.0	0.0
648283	1.0	2.0
5827	2200.0	916.0
5828	9789.0	2844.0
5829	3770.0	9229.0
5820	349.0	337.0
5822	80.0	210.0
5824	11310.0	6374.0
5825	6073.0	4355.0
5826	1976.0	994.0
100507526	0.0	0.0
100507524	541.0	200.0
102466199	0.0	0.0
168391	0.0	0.0
101927931	20.0	20.0
445571	59.0	14.0
203238	271.0	174.0
445573	0.0	0.0
648294	7.0	4.0
203245	522.0	471.0
102466190	0.0	0.0
5830	2259.0	2425.0
102466198	0.0	0.0
5831	4278.0	12134.0
102466197	0.0	3.0
5832	4031.0	5897.0
102466196	0.0	0.0
5833	4237.0	2295.0
100507528	0.0	0.0
102466195	0.0	0.0
5834	20135.0	19291.0
102466194	0.0	0.0
102466193	0.0	1.0
5836	2687.0	626.0
102466192	0.0	0.0
5837	912.0	359.0
102466191	0.0	0.0
100289509	16.0	2.0
101927944	0.0	0.0
195977	0.0	3.0
5860	5648.0	2570.0
5861	15321.0	11113.0
5862	17680.0	11467.0
347088	26.0	0.0
3200	246.0	52.0
144363	2807.0	1293.0
168330	0.0	0.0
144360	1.0	0.0
203259	781.0	1179.0
203260	722.0	190.0
5858	2.0	2.0
5859	11656.0	11924.0
5870	10833.0	9668.0
5871	809.0	625.0
5872	8329.0	5703.0
5873	15971.0	11095.0
3211	0.0	0.0
3208	28.0	8.0
3207	980.0	641.0
3206	3439.0	1522.0
3205	1427.0	1297.0
3204	67.0	13.0
3203	63.0	8.0
3202	333.0	54.0
3201	71.0	99.0
5863	3632.0	3016.0
132391	0.0	0.0
5864	287.0	908.0
5865	5252.0	18194.0
5866	219.0	169.0
