id	b7aa2312-9946-4dc5-a844-7e1cf249e284	edc8824b-e337-47be-8f6e-9a7516e69df0
342945	269.0	160.0
993	288.0	197.0
994	1287.0	409.0
51001	944.0	634.0
100419606	0.0	0.0
51000	676.0	489.0
995	85.0	46.0
996	2987.0	1857.0
51003	400.0	288.0
100419608	6.0	1.0
997	2887.0	2257.0
51002	1509.0	1431.0
388389	0.0	0.0
998	9709.0	8295.0
51005	250.0	230.0
999	14451.0	9827.0
51004	972.0	836.0
158293	4555.0	2932.0
51006	2581.0	2612.0
7955	26.0	13.0
51009	4489.0	4479.0
7957	309.0	151.0
51008	1677.0	746.0
158297	4.0	0.0
219537	7.0	0.0
5310	2353.0	1491.0
5311	1648.0	717.0
101929387	10.0	2.0
388387	6.0	2.0
100419614	0.0	0.0
388381	2.0	2.0
51010	1026.0	812.0
100420608	0.0	0.0
342933	2.0	4.0
51012	6031.0	3957.0
51011	535.0	315.0
51014	13394.0	11344.0
51013	1295.0	1381.0
51016	1196.0	1543.0
7965	1068.0	356.0
51015	3404.0	1484.0
5303	1138.0	1691.0
51018	1440.0	735.0
5304	1.0	12.0
5305	854.0	416.0
5306	7515.0	4048.0
5307	125.0	91.0
51019	1502.0	1102.0
342931	2.0	0.0
5308	42.0	14.0
101929390	0.0	0.0
5309	0.0	1.0
219527	6.0	1.0
101929397	0.0	0.0
7980	15.0	8.0
5320	73003.0	328068.0
7982	3594.0	2940.0
5321	228.0	36.0
5322	698.0	363.0
7984	728.0	326.0
219541	695.0	507.0
51021	4610.0	3253.0
51020	2955.0	2614.0
51023	289.0	362.0
51022	1433.0	1439.0
51025	425.0	319.0
342926	1542.0	1018.0
51024	4152.0	3621.0
7976	2319.0	1056.0
5313	2.0	5.0
51027	935.0	1372.0
100420613	0.0	0.0
51026	2964.0	1912.0
5314	1.0	2.0
7975	1414.0	434.0
100420612	4.0	3.0
5315	20051.0	13750.0
51029	2619.0	1754.0
7978	418.0	412.0
51028	3204.0	1933.0
5316	1137.0	601.0
5317	2265.0	294.0
5318	690.0	232.0
7979	6923.0	10432.0
219539	21.0	14.0
5319	0.0	2.0
219557	0.0	1.0
7991	11428.0	4086.0
5330	131.0	132.0
7994	1735.0	1898.0
5331	1626.0	1726.0
5332	5864.0	2437.0
7993	587.0	422.0
5333	418.0	208.0
5334	1354.0	193.0
51030	2520.0	1442.0
51032	5.0	0.0
51031	4237.0	2121.0
342918	4.0	17.0
100420627	0.0	0.0
51035	4591.0	4523.0
5324	48.0	24.0
5325	914.0	187.0
5326	1047.0	547.0
5327	4181.0	1473.0
7988	501.0	323.0
100420621	0.0	0.0
5328	147.0	94.0
5329	276.0	225.0
158248	12.0	10.0
5340	3.0	1.0
5341	108.0	127.0
5342	1.0	2.0
5343	15.0	12.0
101929335	427.0	24.0
5345	920.0	1422.0
63027	1815.0	2183.0
342909	94.0	66.0
342908	264.0	193.0
51043	3063.0	3088.0
51042	344.0	389.0
342900	1.0	1.0
100419649	0.0	0.0
51046	0.0	0.0
5335	2387.0	1515.0
90634	1017.0	482.0
134285	2.0	1.0
5336	89.0	105.0
5337	689.0	162.0
90637	6828.0	910.0
100420633	0.0	0.0
5338	1307.0	662.0
5339	9585.0	5428.0
90639	433.0	250.0
5350	1178.0	304.0
5351	5115.0	4833.0
5352	1933.0	1959.0
219578	1.0	0.0
100419650	4.0	2.0
134288	0.0	0.0
63035	632.0	360.0
5354	158.0	104.0
5355	3247.0	1795.0
63036	2.0	1.0
5356	2125.0	1397.0
90632	26.0	3.0
101929344	3.0	7.0
161882	215.0	217.0
51050	2420.0	1075.0
51052	0.0	0.0
643906	0.0	1.0
51054	14.0	12.0
643904	2.0	2.0
51053	6757.0	5238.0
643905	0.0	0.0
51056	1657.0	629.0
51058	605.0	504.0
51057	174.0	101.0
643909	0.0	0.0
5346	35.0	37.0
90624	1123.0	561.0
51059	1.0	1.0
5347	136.0	27.0
5348	237.0	79.0
5349	14982.0	42839.0
90625	136.0	503.0
90627	1146.0	732.0
5360	2219.0	958.0
5361	1498.0	1001.0
5362	993.0	576.0
101929351	25.0	36.0
5364	3483.0	2414.0
5365	429.0	93.0
5366	341.0	39.0
90665	101.0	16.0
5367	1.0	0.0
51061	3471.0	3200.0
51060	5347.0	4989.0
51063	263.0	186.0
51062	744.0	223.0
146279	20.0	20.0
51065	7347.0	7673.0
643915	1.0	0.0
51067	737.0	550.0
51066	24.0	12.0
51069	1306.0	1358.0
51068	3003.0	1785.0
5357	252.0	124.0
5358	1301.0	754.0
100420656	0.0	0.0
5359	1030.0	578.0
643911	1089.0	935.0
100420650	0.0	3.0
5371	2392.0	1945.0
100420660	0.0	2.0
5372	824.0	972.0
5373	272.0	117.0
158257	4.0	11.0
732448	1.0	2.0
5375	65.0	31.0
5376	1794.0	845.0
90655	0.0	0.0
5378	689.0	407.0
219595	117.0	71.0
101929369	1.0	1.0
51070	1663.0	2085.0
51072	729.0	600.0
51071	790.0	453.0
5370	2.0	0.0
51074	2318.0	1265.0
51073	1683.0	673.0
51076	405.0	336.0
51075	4084.0	3281.0
51078	4494.0	3631.0
51077	1241.0	497.0
51079	3006.0	4457.0
5368	0.0	0.0
5369	0.0	0.0
100420665	2.0	0.0
171222	8.0	12.0
171221	3.0	0.0
90649	30.0	38.0
171220	46.0	26.0
5382	275.0	132.0
5383	25.0	12.0
100419560	0.0	2.0
28619	1.0	0.0
5387	123.0	65.0
28613	0.0	0.0
28614	1.0	1.0
220594	5.0	0.0
28611	0.0	1.0
28612	1.0	0.0
28617	0.0	0.0
5380	0.0	0.0
28616	0.0	0.0
28610	0.0	0.0
5379	430.0	200.0
100420558	0.0	0.0
100420557	1.0	3.0
100420555	0.0	0.0
100420552	0.0	0.0
5393	869.0	841.0
5394	2448.0	1137.0
5395	556.0	174.0
5396	1065.0	847.0
101929302	17.0	4.0
28624	0.0	0.0
28625	0.0	0.0
28622	2.0	0.0
28623	0.0	0.0
28628	0.0	0.0
28629	0.0	1.0
28626	0.0	0.0
28627	0.0	0.0
28620	0.0	0.0
28621	0.0	0.0
100420568	8.0	0.0
100420567	1.0	0.0
101929310	1.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	0.0	1.0
100419595	1.0	0.0
28602	0.0	1.0
28603	0.0	0.0
101929328	7.0	1.0
28600	0.0	0.0
28601	0.0	0.0
28606	0.0	0.0
101929329	7.0	0.0
100419599	0.0	0.0
256536	56.0	20.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	5109.0	4276.0
53616	431.0	136.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	1.0
256586	1108.0	631.0
171177	209.0	82.0
171169	7.0	7.0
53632	0.0	3.0
53630	19.0	33.0
53635	13392.0	13296.0
53637	11.0	62.0
112840	1147.0	1121.0
26038	200.0	70.0
26037	3025.0	1952.0
653226	17.0	8.0
28699	0.0	0.0
26039	1597.0	1175.0
112849	187.0	174.0
112846	8.0	10.0
26030	509.0	208.0
28693	2.0	0.0
28694	0.0	0.0
26032	242.0	159.0
28691	0.0	0.0
26031	145.0	145.0
28692	0.0	1.0
26034	194.0	174.0
28697	0.0	0.0
26033	1448.0	626.0
28698	0.0	0.0
653232	893.0	320.0
100312803	2.0	0.0
26036	2645.0	1723.0
100312806	0.0	0.0
28695	0.0	0.0
26035	254.0	123.0
28696	0.0	0.0
653234	15.0	15.0
643898	0.0	0.0
100312801	0.0	2.0
28690	0.0	3.0
26049	200.0	80.0
26048	556.0	329.0
653214	754.0	811.0
100312819	0.0	0.0
26040	2021.0	523.0
26043	3023.0	1260.0
26045	1.0	2.0
653220	0.0	0.0
26047	2199.0	3486.0
100312817	0.0	0.0
26046	2280.0	984.0
100312816	0.0	0.0
124817	250.0	198.0
148808	563.0	305.0
378925	5.0	5.0
28679	0.0	0.0
26015	1103.0	684.0
653247	0.0	0.0
26018	18357.0	16652.0
28677	0.0	0.0
26017	4457.0	3640.0
28678	0.0	0.0
26019	2401.0	1655.0
124801	460.0	211.0
28671	0.0	0.0
28672	0.0	0.0
26010	5372.0	2403.0
28670	0.0	1.0
26012	4509.0	2539.0
28675	0.0	0.0
26011	214.0	58.0
28676	0.0	0.0
28673	0.0	2.0
148811	5.0	1.0
26013	310.0	179.0
28674	0.0	1.0
124808	746.0	457.0
148818	0.0	0.0
112812	68.0	127.0
26027	42.0	13.0
653236	11.0	9.0
28688	0.0	0.0
28689	1.0	4.0
653238	11.0	3.0
112817	46.0	14.0
148823	21.0	12.0
28682	0.0	0.0
28683	0.0	0.0
148824	1.0	0.0
28680	0.0	0.0
653240	1.0	0.0
26020	4125.0	3412.0
28681	0.0	1.0
28686	0.0	0.0
26022	2673.0	1857.0
28684	0.0	0.0
26025	14.0	2.0
26024	355.0	265.0
28685	0.0	0.0
378948	0.0	0.0
378949	0.0	0.0
112885	654.0	290.0
28657	0.0	0.0
653268	39.0	32.0
653269	41.0	36.0
28658	2.0	1.0
28655	0.0	0.0
28656	0.0	0.0
28659	0.0	0.0
28650	0.0	0.0
653275	0.0	1.0
28653	0.0	0.0
28654	0.0	0.0
28651	0.0	0.0
28652	0.0	0.0
100312849	6.0	1.0
102157402	1593.0	1368.0
102157400	1.0	2.0
378938	5931.0	3514.0
641298	3.0	2.0
26005	2131.0	1260.0
28668	0.0	0.0
28669	0.0	0.0
26007	1831.0	1124.0
28666	1.0	2.0
653259	24.0	18.0
28667	0.0	0.0
26009	2816.0	1756.0
28660	0.0	0.0
124857	22.0	4.0
28661	0.0	0.0
26001	6154.0	4308.0
28664	1.0	0.0
26000	2680.0	2053.0
28665	0.0	0.0
26003	6958.0	5201.0
28662	0.0	0.0
26002	928.0	244.0
28663	0.0	2.0
100312850	26.0	5.0
340390	38.0	36.0
340393	5.0	1.0
28639	2.0	0.0
112869	1163.0	1090.0
28638	127.0	237.0
100312829	1.0	0.0
100312826	109.0	19.0
124842	15.0	14.0
100312825	3.0	1.0
100312828	15.0	1.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	650.0	443.0
100312823	0.0	0.0
339390	0.0	2.0
339396	0.0	2.0
28646	0.0	0.0
378950	0.0	0.0
28647	0.0	0.0
339398	74.0	81.0
378951	0.0	0.0
28644	2.0	1.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1855.0	1399.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	1.0	0.0
100312837	0.0	1.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	0.0	0.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	1.0	0.0
100312835	0.0	0.0
100312830	2.0	0.0
646096	0.0	0.0
90799	1047.0	505.0
100287345	0.0	1.0
87171	5.0	13.0
87178	1369.0	614.0
100287327	0.0	0.0
100287325	2.0	1.0
100287314	207.0	51.0
26191	19.0	35.0
26190	3698.0	1623.0
100287302	0.0	0.0
26173	3847.0	2723.0
26175	1228.0	853.0
154197	2.0	2.0
5411	6054.0	2265.0
5409	80.0	17.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	49.0	89.0
5407	0.0	0.0
5408	0.0	1.0
286002	313.0	43.0
5420	1259.0	1133.0
286006	187.0	54.0
100131546	0.0	0.0
646016	0.0	0.0
5422	710.0	392.0
51122	899.0	514.0
51121	766.0	609.0
51124	3794.0	4814.0
51123	3098.0	3350.0
5412	5137.0	3422.0
51126	5058.0	4818.0
51125	2236.0	2200.0
5413	833.0	434.0
5414	177.0	298.0
51128	11623.0	11370.0
51127	38.0	18.0
51129	2092.0	1210.0
646024	11.0	4.0
646023	11.0	3.0
100131539	2.0	0.0
5430	7667.0	2094.0
5431	3128.0	1377.0
286016	8.0	2.0
5432	2012.0	1525.0
100131535	1.0	5.0
5433	1612.0	1512.0
105369729	0.0	1.0
51131	1194.0	1045.0
51130	327.0	171.0
51133	12351.0	9350.0
51132	4401.0	2797.0
51135	606.0	463.0
51134	853.0	416.0
5423	3151.0	2027.0
90701	13404.0	11030.0
5424	350.0	214.0
51136	375.0	189.0
5425	5690.0	3029.0
51138	992.0	557.0
5426	820.0	710.0
646019	4.0	0.0
5427	105.0	66.0
5428	1203.0	547.0
5429	229.0	106.0
100131528	0.0	0.0
5440	3338.0	2218.0
5441	3776.0	5313.0
5442	1535.0	1547.0
5443	86.0	36.0
5444	1.0	0.0
51142	11439.0	7520.0
51141	1132.0	680.0
51144	23230.0	12599.0
51143	3097.0	1812.0
51146	1.0	0.0
89758	0.0	0.0
5434	4935.0	3231.0
51148	1804.0	1037.0
5435	4.0	0.0
51147	1822.0	854.0
5436	2153.0	1739.0
90736	1131.0	1241.0
51149	897.0	319.0
5437	2694.0	2266.0
5438	1576.0	1715.0
5439	2577.0	3988.0
90737	0.0	0.0
5450	33.0	6.0
5451	2656.0	1744.0
5452	235.0	101.0
5453	43.0	9.0
5454	2.0	2.0
646049	0.0	0.0
5455	0.0	0.0
51151	108.0	79.0
51150	6396.0	4665.0
51155	2305.0	1360.0
51154	2140.0	1929.0
51157	1294.0	1546.0
51156	6.0	2.0
5445	1740.0	691.0
5446	9.0	1.0
5447	3234.0	2630.0
5449	0.0	1.0
286042	106.0	61.0
347487	0.0	0.0
5460	33.0	17.0
5462	84.0	39.0
5463	555.0	477.0
5464	8396.0	5025.0
5465	564.0	395.0
51160	5682.0	6575.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2833.0	5115.0
51161	289.0	112.0
51164	7771.0	5414.0
51163	651.0	514.0
51166	1510.0	1036.0
51168	27.0	10.0
51167	396.0	217.0
5456	0.0	0.0
89778	45.0	53.0
5457	0.0	0.0
89777	1.0	0.0
5458	0.0	0.0
5459	0.0	0.0
120824	2.0	0.0
5470	4.0	1.0
5471	1051.0	375.0
347475	169.0	67.0
5473	3.0	0.0
5475	36.0	15.0
5476	4068.0	3438.0
100507097	0.0	0.0
100507096	0.0	0.0
51171	1677.0	3670.0
100287388	0.0	0.0
100507099	5.0	1.0
51170	9248.0	7139.0
100507098	43.0	9.0
51172	232.0	265.0
51175	477.0	194.0
51174	777.0	524.0
51177	4596.0	3192.0
51176	1233.0	1107.0
51179	0.0	0.0
5467	2310.0	1418.0
5468	168.0	94.0
89766	2.0	2.0
5469	1867.0	733.0
89765	687.0	252.0
347468	0.0	0.0
89761	1.0	0.0
5481	1979.0	939.0
89792	1.0	11.0
90780	4761.0	4688.0
89790	105.0	170.0
5483	30.0	39.0
646077	0.0	0.0
5485	2.0	2.0
5486	2.0	1.0
5487	0.0	1.0
5488	10.0	7.0
646070	0.0	0.0
51182	899.0	532.0
646074	0.0	0.0
5480	772.0	386.0
51181	9365.0	26588.0
51184	1351.0	715.0
51186	5123.0	1999.0
51185	2399.0	1886.0
100287372	0.0	0.0
51188	2737.0	2376.0
51187	7355.0	6302.0
5478	16405.0	14685.0
5479	47182.0	41082.0
89797	331.0	145.0
89796	2741.0	1060.0
89795	295.0	159.0
89781	677.0	678.0
347454	12.0	6.0
5493	1394.0	924.0
89780	17.0	52.0
5494	6524.0	3521.0
5495	17407.0	12235.0
5496	6310.0	4746.0
5498	895.0	753.0
5499	7753.0	7311.0
646080	33.0	2.0
100287369	4.0	12.0
51191	782.0	669.0
646087	0.0	0.0
100287364	0.0	0.0
646086	6.0	4.0
51193	2539.0	2081.0
100287366	1.0	0.0
646085	1.0	2.0
51192	189.0	216.0
5491	7.0	2.0
51195	270.0	134.0
51194	616.0	647.0
100287362	0.0	0.0
51196	535.0	371.0
51199	2873.0	2069.0
51198	0.0	0.0
5489	0.0	2.0
89782	841.0	340.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	1.0	0.0
28735	0.0	0.0
28732	0.0	0.0
100507062	6.0	3.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	1.0
28739	0.0	0.0
28736	0.0	0.0
100507066	1.0	0.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	1.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	22.0	9.0
286094	2.0	0.0
100859921	0.0	0.0
100859920	0.0	0.0
286097	310.0	93.0
144717	1008.0	809.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	276.0	24.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	44.0	31.0
28749	0.0	0.0
100507057	177.0	317.0
100507056	0.0	0.0
100507055	4.0	0.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1420.0	1157.0
347541	0.0	0.0
347544	0.0	7.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	11.0	13.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	28.0	3.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	20.0	5.0
100507027	1.0	0.0
286046	86.0	60.0
648630	343.0	180.0
117143	1165.0	746.0
117145	1617.0	1039.0
117144	7.0	9.0
120787	0.0	0.0
492295	1.0	0.0
347517	84.0	35.0
347516	3.0	0.0
286053	1010.0	675.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	1685.0	2950.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	1.0
100131565	0.0	0.0
100131564	272.0	132.0
100507040	3.0	0.0
132719	0.0	0.0
100507046	2.0	11.0
100507044	0.0	0.0
100507043	175.0	15.0
51100	5451.0	2915.0
51102	646.0	359.0
51101	1355.0	433.0
51104	1250.0	469.0
51103	739.0	532.0
51106	229.0	134.0
51105	1944.0	1307.0
51108	7011.0	3763.0
51107	10947.0	8997.0
286075	291.0	155.0
51109	49083.0	97016.0
286077	4060.0	3281.0
646000	0.0	0.0
132720	869.0	488.0
132724	0.0	0.0
100131551	26.0	4.0
100131550	0.0	0.0
100507034	15.0	3.0
100507032	148.0	166.0
119774	0.0	0.0
119772	0.0	0.0
51111	4582.0	3344.0
51110	454.0	377.0
119775	0.0	0.0
51112	2914.0	2549.0
51115	1252.0	807.0
51114	8167.0	5660.0
51117	3280.0	3035.0
51116	2118.0	1813.0
51119	4557.0	2728.0
51118	1987.0	1534.0
26151	1707.0	1761.0
26150	55.0	48.0
26153	17.0	22.0
26152	106.0	32.0
26155	4085.0	2493.0
26154	15.0	5.0
26157	119.0	187.0
26156	10253.0	6358.0
130162	265.0	62.0
100534611	0.0	2.0
100534612	0.0	0.0
26164	1533.0	1040.0
117178	1611.0	496.0
117177	4097.0	2405.0
26166	109.0	26.0
105379197	5.0	16.0
26165	0.0	0.0
26168	948.0	390.0
26167	92.0	40.0
26160	826.0	525.0
100507003	0.0	0.0
100507008	26.0	2.0
26137	206.0	46.0
26136	3859.0	1525.0
28798	0.0	0.0
28799	0.0	0.0
26138	0.0	0.0
28792	0.0	0.0
28793	3.0	2.0
28790	0.0	0.0
117166	66.0	35.0
26130	2218.0	1216.0
28791	0.0	0.0
26133	4147.0	3692.0
28796	1.0	2.0
28797	10.0	3.0
26135	15609.0	9308.0
28794	0.0	0.0
28795	0.0	1.0
26134	200.0	17.0
154150	0.0	0.0
129138	1885.0	1760.0
26148	547.0	133.0
26147	854.0	369.0
26149	134.0	92.0
117154	2.0	0.0
26140	492.0	237.0
553820	3.0	1.0
117153	0.0	0.0
120796	0.0	0.0
117156	2.0	5.0
117155	223.0	159.0
117157	4.0	1.0
120793	0.0	0.0
26146	1459.0	755.0
117159	0.0	0.0
26145	2968.0	3304.0
130195	0.0	0.0
154141	60.0	26.0
117151	0.0	0.0
26115	1383.0	545.0
28778	1.0	0.0
28779	0.0	0.0
28776	2.0	2.0
28777	0.0	1.0
26119	2372.0	2150.0
26118	4829.0	1544.0
28770	0.0	0.0
28771	0.0	0.0
28774	1.0	7.0
28775	2.0	3.0
28772	3.0	0.0
26112	1156.0	385.0
28773	0.0	0.0
130120	0.0	0.0
28789	0.0	0.0
26128	2421.0	1517.0
28787	0.0	0.0
26127	2003.0	1292.0
132789	1720.0	937.0
28788	0.0	0.0
28781	1.0	0.0
201134	577.0	319.0
28780	0.0	0.0
26122	1868.0	876.0
28785	0.0	0.0
144766	0.0	0.0
26121	2496.0	1865.0
28786	0.0	0.0
28783	0.0	0.0
26123	3653.0	2221.0
28784	0.0	1.0
130132	159.0	104.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	167.0	184.0
100750326	0.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	1.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	2092.0	1311.0
28769	0.0	0.0
28760	0.0	0.0
26100	4383.0	2798.0
28763	0.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	0.0	0.0
117196	0.0	0.0
117195	0.0	0.0
154089	0.0	0.0
100287238	0.0	0.0
201158	253.0	180.0
100287234	0.0	0.0
201164	828.0	454.0
201161	834.0	513.0
201163	1341.0	885.0
154091	5460.0	2429.0
154092	3.0	1.0
276719	0.0	0.0
100287229	2.0	0.0
100287227	62.0	137.0
100287226	0.0	1.0
201176	402.0	350.0
100287216	118.0	26.0
100287215	6.0	3.0
201181	82.0	61.0
129099	25.0	9.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	104.0	39.0
130075	0.0	0.0
5510	3957.0	3583.0
166012	7.0	10.0
5509	926.0	784.0
5500	66386.0	40297.0
5501	9177.0	6149.0
5502	522.0	37.0
5504	3906.0	3169.0
5506	0.0	0.0
5507	635.0	109.0
154043	5823.0	1915.0
5520	3958.0	1660.0
5521	44.0	21.0
193629	5.0	0.0
5519	2668.0	1805.0
26298	3219.0	781.0
26297	7579.0	5305.0
5511	2603.0	1657.0
5512	5.0	1.0
5514	4289.0	5802.0
5515	12570.0	8794.0
26290	2.0	1.0
5516	4738.0	2665.0
154075	6.0	11.0
26292	1705.0	898.0
26291	0.0	0.0
5518	19310.0	17684.0
5530	45845.0	29721.0
5531	4327.0	4114.0
5532	4606.0	2640.0
5522	757.0	535.0
5523	932.0	475.0
5524	8217.0	8701.0
5525	4043.0	2531.0
5526	1078.0	805.0
5527	5128.0	3346.0
5528	2777.0	1645.0
154064	0.0	0.0
5529	2430.0	1449.0
286122	35.0	5.0
5540	16.0	14.0
5542	0.0	0.0
286128	441.0	305.0
51241	2177.0	2233.0
89858	18.0	4.0
89857	97.0	69.0
51244	1128.0	980.0
51247	5204.0	1900.0
5533	551.0	282.0
51246	10742.0	6621.0
5534	2727.0	1495.0
51249	2541.0	2105.0
5535	10.0	0.0
90835	62.0	10.0
89853	826.0	492.0
5536	2645.0	1976.0
51248	3855.0	4353.0
5537	4676.0	3506.0
5538	4316.0	4030.0
5539	0.0	0.0
28907	0.0	0.0
286133	35.0	6.0
28908	1.0	18.0
28905	0.0	0.0
100131418	0.0	0.0
5550	1686.0	949.0
28906	0.0	0.0
286135	0.0	0.0
5551	24.0	90.0
5552	2402.0	1389.0
100131415	0.0	3.0
5553	0.0	0.0
28909	0.0	0.0
5554	12.0	14.0
28900	0.0	0.0
28903	0.0	0.0
28904	1.0	0.0
28901	0.0	0.0
28902	2.0	1.0
51250	502.0	347.0
51252	32.0	20.0
51251	1254.0	652.0
89849	300.0	188.0
89848	325.0	213.0
51253	2637.0	1575.0
89846	46.0	51.0
51256	286.0	369.0
89845	776.0	391.0
51255	3537.0	4385.0
51258	4437.0	3802.0
5544	2.0	5.0
51257	1738.0	1548.0
5545	0.0	0.0
5546	5622.0	3929.0
5547	4682.0	3134.0
51259	1104.0	945.0
90826	599.0	473.0
5549	8856.0	2517.0
286140	23.0	13.0
90827	0.0	0.0
286144	5988.0	3792.0
5562	7467.0	4424.0
286148	1861.0	1515.0
5563	2895.0	1981.0
90861	10295.0	8103.0
5564	1085.0	577.0
90864	64.0	36.0
5565	731.0	267.0
51260	1273.0	1046.0
51263	1552.0	858.0
100287296	0.0	0.0
51265	89.0	48.0
51264	2213.0	3124.0
51267	159.0	158.0
51266	0.0	1.0
5555	9.0	5.0
51268	200.0	36.0
89876	1016.0	485.0
5557	182.0	88.0
5558	1024.0	975.0
89874	130.0	51.0
90859	2.0	1.0
89872	0.0	0.0
286151	12.0	10.0
89870	0.0	0.0
5570	407.0	203.0
5571	3134.0	1691.0
5573	20649.0	11849.0
90850	1223.0	624.0
5574	1.0	0.0
90853	18.0	5.0
5575	1102.0	784.0
5576	4174.0	2456.0
51270	0.0	0.0
100192378	1.0	1.0
51272	4131.0	3390.0
51271	3674.0	1782.0
51274	11331.0	3902.0
100287284	3.0	1.0
51276	312.0	225.0
89869	0.0	0.0
51275	1161.0	833.0
51278	2428.0	456.0
51277	488.0	151.0
5566	6103.0	3969.0
89866	7.0	1.0
51279	2564.0	1440.0
5567	4197.0	1907.0
90843	3394.0	2608.0
5568	0.0	0.0
5569	1346.0	517.0
89891	2589.0	2398.0
5580	5362.0	5132.0
89890	1623.0	2665.0
5581	298.0	248.0
5582	2.0	1.0
5583	1201.0	691.0
5584	3058.0	1847.0
5585	9383.0	7564.0
5586	2391.0	1139.0
5587	3742.0	1444.0
100287279	0.0	0.0
51281	295.0	182.0
51280	72161.0	43037.0
51283	2672.0	1781.0
100287272	5.0	0.0
51282	3090.0	4502.0
51285	3073.0	658.0
51284	16.0	26.0
51287	2665.0	2701.0
119722	0.0	2.0
51286	110.0	40.0
51289	2.0	0.0
100287270	0.0	0.0
5577	2802.0	812.0
5578	3197.0	2456.0
5579	338.0	51.0
89894	152.0	112.0
5591	5545.0	2220.0
5592	504.0	197.0
90871	1797.0	1502.0
5593	3148.0	1654.0
5594	4006.0	3296.0
347598	0.0	0.0
5595	1725.0	1222.0
5596	806.0	361.0
5597	4054.0	3594.0
90874	1172.0	706.0
5598	1106.0	728.0
51290	4423.0	2474.0
51292	2992.0	1451.0
5590	930.0	445.0
51291	271.0	209.0
100287266	5.0	0.0
51294	187.0	268.0
100287261	0.0	0.0
51293	1985.0	2251.0
51296	278.0	245.0
51295	2712.0	1924.0
51298	33.0	9.0
51297	1.0	0.0
51299	64.0	165.0
119710	411.0	368.0
5588	15.0	22.0
5589	20758.0	15348.0
90865	1224.0	472.0
89887	203.0	153.0
89886	0.0	8.0
89885	1.0	5.0
89884	45.0	14.0
89883	0.0	0.0
89882	0.0	0.0
286101	1303.0	789.0
286102	0.0	0.0
286103	16.0	5.0
347584	0.0	0.0
5599	1826.0	1113.0
347687	3.0	4.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	4.0	3.0
53820	557.0	205.0
53826	2126.0	436.0
53827	1134.0	1565.0
345016	0.0	0.0
347673	0.0	0.0
53828	22.0	17.0
53829	17.0	56.0
347675	4.0	1.0
28866	0.0	0.0
100507173	13.0	7.0
26205	1071.0	1048.0
132625	0.0	0.0
28864	0.0	0.0
100507171	81.0	20.0
28865	0.0	0.0
26207	767.0	563.0
100507178	21.0	14.0
26206	82.0	37.0
28869	0.0	0.0
