id	7985247f-9162-420b-b09c-55c977985b1e	aa09a5af-44cc-4f04-9ad9-d3b0a8b6aafc
79625	1102.0	618.0
347	3705.0	6051.0
348	2828.0	12087.0
79624	666.0	747.0
7305	1005.0	1310.0
79627	2202.0	1058.0
9968	3801.0	2898.0
9969	3442.0	2726.0
79626	119.0	91.0
79629	1338.0	1519.0
7307	104.0	66.0
9966	2120.0	1467.0
9967	10473.0	11721.0
55679	5873.0	838.0
7306	8.0	57.0
79628	140.0	287.0
254559	67.0	105.0
9982	482.0	56.0
7321	782.0	1059.0
9980	4154.0	7966.0
7320	3526.0	3462.0
101927350	1.0	0.0
7323	11454.0	11558.0
9986	1234.0	911.0
7322	3371.0	3662.0
9987	12352.0	12259.0
101927352	2.0	0.0
9984	1329.0	1173.0
7325	1279.0	2914.0
9985	740.0	387.0
7324	3041.0	4334.0
350	2.0	1.0
351	35614.0	70435.0
353	5019.0	5044.0
100133210	0.0	0.0
354	869553.0	1079056.0
355	1188.0	1156.0
100133212	0.0	0.0
356	60.0	27.0
357	2017.0	3115.0
358	9213.0	2702.0
359	4.0	0.0
7316	60233.0	70190.0
7315	65.0	38.0
7318	4907.0	2793.0
9978	2201.0	2620.0
7317	17920.0	26760.0
7319	2156.0	2680.0
9993	12062.0	9548.0
101927360	0.0	0.0
9994	809.0	452.0
9991	3488.0	4707.0
7332	4298.0	5105.0
9992	14.0	5.0
9997	581.0	626.0
7334	3823.0	6435.0
101927364	0.0	0.0
7333	4.0	6.0
7336	1922.0	2075.0
9995	2.0	0.0
100422505	0.0	1.0
7335	354.0	476.0
494150	5.0	4.0
9990	1153.0	1030.0
360	28822.0	5406.0
361	80.0	21.0
362	116.0	33.0
363	9.0	42.0
100133220	7.0	1.0
364	43.0	22.0
366	62.0	41.0
367	6757.0	10820.0
368	1091.0	741.0
369	6761.0	5257.0
494143	48.0	86.0
7327	4806.0	4073.0
7326	2477.0	3041.0
7329	4708.0	4134.0
9988	2788.0	2237.0
9989	3017.0	2799.0
7328	7578.0	9501.0
7341	3977.0	5569.0
7343	8259.0	9107.0
7342	3443.0	3083.0
7345	370.0	280.0
100422514	0.0	0.0
7347	282.0	249.0
100422517	5.0	2.0
372	9268.0	13640.0
373	856.0	447.0
374	1281.0	544.0
375	25224.0	43408.0
377	8796.0	12633.0
100133234	0.0	0.0
378	9525.0	15358.0
379	2069.0	165.0
100652740	3.0	3.0
7337	3889.0	3834.0
7339	0.0	0.0
100652748	374.0	397.0
101927380	2.0	5.0
100652749	1.0	0.0
7352	86.0	59.0
7351	2291.0	2879.0
101927381	0.0	1.0
7353	2386.0	4067.0
100422523	2.0	0.0
7356	5204.0	58.0
7355	1862.0	3128.0
7358	4353.0	5373.0
7357	3800.0	2994.0
100422527	0.0	0.0
380	1.0	2.0
381	6041.0	4839.0
382	7747.0	10640.0
7350	1.0	12.0
383	8.0	32.0
384	5413.0	5073.0
387	17785.0	19489.0
388	86456.0	82242.0
389	11623.0	12531.0
100652730	0.0	0.0
7349	50.0	80.0
7348	5.0	2.0
100652736	27.0	125.0
100652739	1.0	1.0
101927390	0.0	5.0
7363	256.0	6.0
100422531	1.0	1.0
100422532	32.0	19.0
352954	984.0	1014.0
7365	1.0	1.0
100422533	4.0	2.0
352957	0.0	6.0
7364	0.0	2.0
7367	2.0	0.0
100422535	0.0	0.0
7366	110.0	18.0
100422536	0.0	2.0
7369	13.0	7.0
7368	51.0	224.0
390	4222.0	985.0
391	1978.0	2049.0
392	10652.0	4834.0
393	1733.0	986.0
394	4498.0	3344.0
100133251	0.0	0.0
395	4903.0	5441.0
7360	3737.0	4950.0
396	13085.0	17696.0
397	3468.0	2272.0
494115	2183.0	2415.0
398	19.0	167.0
399	368.0	387.0
100133259	0.0	0.0
388906	25.0	36.0
388907	23.0	40.0
494119	0.0	0.0
494118	0.0	0.0
7374	1655.0	1720.0
352966	4.0	16.0
7373	5440.0	1670.0
352965	35.0	18.0
7376	5880.0	4596.0
7375	3190.0	2711.0
352967	0.0	0.0
100422545	0.0	0.0
7378	779.0	310.0
101927320	0.0	0.0
100422546	0.0	1.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	19.0	13.0
101927324	0.0	2.0
101927323	10.0	12.0
352962	55.0	9.0
101927327	0.0	1.0
7372	1304.0	1803.0
352964	2.0	5.0
100133262	0.0	0.0
7371	1184.0	1941.0
352963	2.0	3.0
100133265	0.0	0.0
100133268	0.0	0.0
105377532	1.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	7269.0	7060.0
7384	7249.0	8371.0
7386	2164.0	2997.0
7389	2471.0	2663.0
376940	1187.0	819.0
7388	4570.0	5269.0
100422558	4.0	0.0
101927332	0.0	0.0
7381	7202.0	7947.0
102723489	217.0	102.0
7380	2653.0	2511.0
102723487	6.0	5.0
102723483	1.0	5.0
100422550	0.0	0.0
388925	1.0	0.0
7398	1789.0	1815.0
7399	12.0	19.0
7390	1468.0	1553.0
101927347	0.0	0.0
7392	6406.0	5869.0
7391	2300.0	1690.0
100133285	1.0	1.0
102723475	0.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	5.0	10.0
352990	9.0	11.0
374308	5.0	4.0
122402	31.0	38.0
122409	1.0	1.0
388948	2.0	2.0
388946	1.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	3138.0	4842.0
388931	17.0	16.0
388939	21.0	1.0
100422581	5.0	16.0
100422582	1.0	0.0
100422598	1.0	2.0
408187	0.0	4.0
388965	0.0	0.0
388962	408.0	820.0
388963	497.0	666.0
388960	0.0	0.0
100422591	1.0	0.0
100422595	3.0	0.0
388969	1859.0	2078.0
92597	1794.0	2119.0
92595	433.0	405.0
134429	1058.0	400.0
92591	150.0	117.0
388951	4.0	2.0
134430	1541.0	1249.0
100147811	7.0	5.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	37.0	39.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	7.0	0.0
100147827	3.0	1.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	2.0	0.0
100147833	0.0	0.0
103724390	3.0	217.0
100147834	0.0	0.0
100147835	5.0	4.0
100147836	9.0	7.0
100147837	0.0	0.0
100505385	121.0	28.0
100505383	0.0	0.0
374354	2914.0	3042.0
374355	0.0	0.0
103724389	1.0	0.0
103724388	3.0	0.0
103724387	9.0	1.0
103724386	10.0	11.0
100133203	0.0	0.0
100133204	27.0	45.0
100133205	133.0	91.0
100133206	0.0	0.0
122416	2603.0	1810.0
65121	0.0	0.0
677837	6.0	1.0
677838	0.0	0.0
65123	4308.0	2957.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	1.0
65125	8029.0	4774.0
677833	2.0	1.0
102723508	56.0	25.0
92745	450.0	88.0
65124	2408.0	1095.0
677834	8.0	10.0
100505566	57.0	180.0
677831	0.0	1.0
677832	8.0	10.0
100505567	2.0	0.0
80759	185.0	47.0
80758	120.0	192.0
80757	215.0	81.0
144165	367.0	115.0
100505561	1.0	0.0
677839	12.0	9.0
79770	3842.0	3835.0
80762	7830.0	14015.0
79772	295.0	226.0
80761	159.0	32.0
80760	3990.0	531.0
388667	0.0	0.0
79774	1541.0	1736.0
79777	1483.0	1360.0
79776	205.0	587.0
80765	401.0	162.0
80764	1997.0	1738.0
80763	7.0	4.0
79778	3979.0	3539.0
92737	330.0	3517.0
677840	0.0	2.0
92736	0.0	0.0
158798	1.0	17.0
677848	0.0	0.0
677849	1.0	1.0
677846	2.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	2.0	0.0
388662	60.0	55.0
80746	583.0	602.0
80745	611.0	605.0
653857	202.0	336.0
79760	522.0	597.0
79762	6280.0	4987.0
79763	2259.0	2654.0
80755	408.0	393.0
79768	1154.0	1164.0
79767	2983.0	2395.0
677850	0.0	0.0
677815	1.0	4.0
677816	0.0	0.0
677813	0.0	0.0
677814	71.0	40.0
677811	4.0	2.0
90102	2221.0	675.0
677812	0.0	0.0
677810	15.0	14.0
388695	495.0	363.0
80778	368.0	176.0
79791	2687.0	1012.0
677819	1.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	4483.0	2536.0
677818	0.0	0.0
79794	1110.0	1016.0
79797	692.0	318.0
79796	501.0	517.0
80781	11368.0	5201.0
79799	1.0	2.0
79798	1354.0	1006.0
388685	348.0	642.0
119180	0.0	2.0
677826	4.0	2.0
219833	237.0	49.0
677827	0.0	0.0
100505576	76.0	17.0
100505573	449.0	594.0
677825	0.0	0.0
92755	22.0	42.0
677822	0.0	0.0
677823	2.0	1.0
677820	1.0	3.0
677821	0.0	0.0
144193	24.0	9.0
79780	1129.0	691.0
79782	102.0	64.0
144195	5.0	0.0
677828	3.0	3.0
79781	290.0	57.0
677829	0.0	0.0
79784	6471.0	1202.0
79783	133.0	47.0
80772	1877.0	2129.0
79786	3911.0	2704.0
79785	99.0	66.0
80777	3023.0	2075.0
79788	263.0	237.0
80776	322.0	394.0
388677	33.0	15.0
80775	347.0	609.0
80774	1485.0	1515.0
79789	3143.0	4135.0
92749	16.0	52.0
92747	224.0	74.0
90121	2867.0	3166.0
219844	223.0	499.0
90120	2157.0	2391.0
158763	1.0	19.0
651249	3.0	1.0
220832	2.0	5.0
146779	0.0	0.0
677885	28.0	13.0
677882	0.0	0.0
677883	0.0	0.0
651250	298.0	237.0
132141	0.0	1.0
219855	911.0	2390.0
219854	947.0	1238.0
90113	100.0	42.0
653895	0.0	2.0
80789	2277.0	2292.0
144132	929.0	403.0
144124	0.0	0.0
388698	0.0	0.0
388699	0.0	0.0
388697	44.0	49.0
100505518	1.0	0.0
80790	4088.0	1955.0
89122	2202.0	1905.0
158787	125.0	205.0
100505540	0.0	0.0
219865	3.0	46.0
100505547	0.0	15.0
132158	299.0	856.0
100505545	92.0	41.0
90141	454.0	556.0
132160	1729.0	1133.0
90139	1751.0	284.0
340665	2.0	2.0
219858	0.0	1.0
100505532	36.0	15.0
90134	3.0	1.0
219875	0.0	0.0
90133	347.0	324.0
92799	3123.0	2620.0
219874	0.0	0.0
651258	0.0	0.0
90135	3725.0	4756.0
219873	0.0	0.0
100505536	4.0	1.0
92797	471.0	458.0
219870	0.0	0.0
339674	4.0	12.0
339669	1.0	0.0
100505538	86.0	83.0
340654	43.0	55.0
219869	0.0	0.0
339665	200.0	151.0
100133053	0.0	0.0
55722	226.0	153.0
55721	282.0	286.0
55720	1904.0	2064.0
55726	776.0	980.0
55723	115.0	424.0
55729	3669.0	3805.0
55728	1181.0	947.0
55727	1862.0	1462.0
105377108	7.0	6.0
219899	1206.0	1182.0
220869	305.0	238.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	2.0	4.0
55733	1063.0	805.0
400	5856.0	9707.0
641808	49.0	21.0
55732	177.0	189.0
401	0.0	0.0
55731	1543.0	2012.0
402	2062.0	1240.0
403	1544.0	929.0
55737	5547.0	6275.0
205251	685.0	740.0
405	2798.0	2124.0
55735	1474.0	1375.0
406	478.0	312.0
55734	1208.0	1321.0
407	59.0	37.0
408	2304.0	2150.0
409	1373.0	1419.0
55739	3461.0	3651.0
55738	6715.0	5322.0
327658	10.0	5.0
327657	0.0	0.0
327659	0.0	0.0
653808	2.0	0.0
100133074	0.0	0.0
55740	6995.0	5238.0
102723562	2.0	2.0
100133079	0.0	0.0
410	3327.0	6515.0
55744	1721.0	1880.0
411	651.0	427.0
80700	9214.0	8628.0
79711	196.0	298.0
55743	1342.0	1117.0
412	1279.0	1579.0
79710	1746.0	4167.0
79713	69.0	57.0
55742	5844.0	4556.0
414	5507.0	5228.0
55741	1786.0	2598.0
79712	774.0	734.0
55748	13557.0	18004.0
415	15.0	15.0
100505506	6.0	8.0
416	11.0	4.0
79714	454.0	675.0
55746	2161.0	2218.0
79717	2373.0	2910.0
417	6.0	1.0
55745	1534.0	1906.0
79716	1155.0	878.0
418	0.0	0.0
79719	1996.0	2845.0
419	37.0	67.0
79718	7860.0	15566.0
55749	3027.0	3821.0
102723555	1.0	2.0
220885	6.0	10.0
55751	1688.0	2112.0
55750	1364.0	1722.0
420	40.0	98.0
102723553	0.0	1.0
421	2349.0	2517.0
55755	3709.0	3956.0
340618	0.0	0.0
55754	7612.0	5785.0
55753	408.0	303.0
55752	2576.0	2138.0
79701	3671.0	4516.0
55759	814.0	1218.0
427	11007.0	27178.0
55758	3000.0	1868.0
79703	1290.0	1862.0
205272	1.0	0.0
55757	1009.0	749.0
79706	2024.0	1858.0
55756	1010.0	1313.0
429	130.0	12.0
79705	2644.0	1968.0
79707	1113.0	1100.0
79709	3228.0	2967.0
256815	2.0	0.0
101927273	2.0	0.0
101927275	124.0	170.0
7402	9529.0	12051.0
7401	0.0	0.0
80714	120.0	94.0
101927279	28.0	28.0
653820	7.0	15.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	1.0	2.0
55762	473.0	482.0
55761	5131.0	3873.0
430	173.0	22.0
55760	2183.0	3349.0
79731	946.0	1496.0
432	54.0	58.0
79730	913.0	1116.0
340602	9.0	1.0
79733	26.0	62.0
433	37.0	41.0
55766	18919.0	23881.0
434	22.0	6.0
55765	1689.0	186.0
79735	4545.0	3818.0
435	1366.0	1711.0
55764	1952.0	1533.0
55763	2015.0	1950.0
79734	648.0	159.0
436	19.0	12.0
55769	3343.0	2551.0
79736	229.0	400.0
438	9.0	4.0
79739	1489.0	1201.0
55768	1815.0	2384.0
439	2542.0	3969.0
79738	751.0	1104.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	2.0	1.0
80709	2710.0	1957.0
677803	1.0	1.0
7411	1522.0	2111.0
677800	0.0	1.0
7410	2525.0	3526.0
677801	1.0	0.0
101927289	113.0	358.0
7412	997.0	518.0
101927288	30.0	20.0
80704	35.0	14.0
102723538	0.0	0.0
80701	0.0	0.0
677808	0.0	0.0
677809	0.0	0.0
677806	5.0	9.0
80705	508.0	1184.0
677807	2.0	2.0
55773	1330.0	1375.0
440	1229.0	2026.0
100652997	0.0	0.0
55771	62.0	129.0
79720	5397.0	4240.0
443	493.0	63.0
55770	1403.0	1461.0
79722	7.0	4.0
444	6202.0	3844.0
55777	1072.0	833.0
55776	1070.0	1345.0
445	6253.0	1826.0
55775	756.0	952.0
79724	3253.0	2279.0
79723	473.0	953.0
447	5.0	7.0
79726	2993.0	1684.0
7404	2004.0	1738.0
7403	1884.0	2091.0
79725	253.0	246.0
449	0.0	0.0
79728	390.0	336.0
55779	1162.0	1195.0
55778	659.0	666.0
79727	1.0	0.0
7405	1405.0	1237.0
7408	5293.0	5232.0
7407	3488.0	4614.0
79729	673.0	904.0
7409	560.0	314.0
101927295	0.0	0.0
7422	43032.0	21476.0
100422711	0.0	0.0
7421	506.0	158.0
100422712	4.0	14.0
7424	407.0	595.0
7423	3771.0	2368.0
80737	190.0	123.0
80736	24633.0	52640.0
100422716	0.0	0.0
65109	647.0	504.0
65108	7071.0	23635.0
55780	1097.0	1241.0
80739	58.0	34.0
450	0.0	0.0
55784	2089.0	1894.0
79751	1564.0	2391.0
80740	17.0	14.0
451	1.0	0.0
79750	391.0	177.0
55783	1427.0	983.0
79753	1072.0	962.0
55781	855.0	966.0
79752	1659.0	2307.0
454	1.0	1.0
79755	3985.0	203.0
55788	2697.0	2340.0
455	4.0	0.0
55787	1076.0	893.0
79754	1349.0	1060.0
55786	661.0	583.0
80742	607.0	475.0
55785	676.0	388.0
80741	204.0	230.0
92715	1487.0	1429.0
7415	16998.0	32378.0
79759	238.0	239.0
7414	14810.0	5238.0
79758	1009.0	495.0
7417	2552.0	2585.0
55789	30.0	92.0
92714	4656.0	6792.0
7416	5884.0	9899.0
7419	3153.0	3357.0
7418	2.0	0.0
65110	1799.0	2092.0
7431	21798.0	13286.0
7430	30034.0	29372.0
7433	4225.0	3367.0
7432	14.0	1.0
7434	304.0	148.0
80726	1760.0	534.0
65117	4310.0	4078.0
80725	420.0	1742.0
80724	2292.0	1940.0
80723	180.0	64.0
102723518	0.0	0.0
55791	617.0	1254.0
55790	4431.0	13599.0
80728	811.0	931.0
460	67.0	39.0
102723513	12.0	9.0
80727	3285.0	6184.0
462	1.0	7.0
55795	2174.0	1872.0
79740	4.0	53.0
463	4199.0	2874.0
55794	395.0	306.0
55793	1664.0	1908.0
79742	1046.0	310.0
102723510	8.0	6.0
79744	338.0	436.0
466	997.0	1315.0
55799	354.0	50.0
467	92050.0	86537.0
55798	981.0	1125.0
468	18646.0	22977.0
79746	1378.0	1139.0
80731	152.0	21.0
55796	761.0	1057.0
79745	1824.0	689.0
469	0.0	0.0
79748	2526.0	3356.0
79747	1.0	18.0
7425	49.0	59.0
7428	2157.0	2501.0
92703	1479.0	1573.0
7429	8.0	2.0
7442	19.0	3.0
7441	0.0	0.0
7444	632.0	767.0
7443	368.0	462.0
101927233	63.0	54.0
254251	341.0	495.0
471	2636.0	3691.0
472	2942.0	1799.0
473	18837.0	19676.0
103689844	0.0	0.0
474	103.0	51.0
103689843	1.0	0.0
475	1537.0	1985.0
103689846	8.0	14.0
476	41221.0	49134.0
103689845	0.0	0.0
477	4820.0	395.0
478	32.0	22.0
479	151.0	3.0
100135756	0.0	0.0
7436	875.0	898.0
7439	239.0	120.0
7451	24.0	13.0
7450	7673.0	4091.0
7453	4656.0	5017.0
7455	3.0	0.0
100147744	0.0	0.0
7454	434.0	349.0
100422624	0.0	2.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	1.0	2.0
7456	2166.0	1340.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	9.0	2.0
254263	39.0	54.0
480	24.0	13.0
481	5749.0	5545.0
482	391.0	288.0
483	4655.0	3485.0
484	2.0	1.0
100133100	0.0	0.0
485	8.0	9.0
486	27.0	8.0
487	207.0	177.0
488	16430.0	11885.0
100133103	0.0	0.0
489	3288.0	2460.0
7448	26.0	11.0
7447	639.0	36.0
7462	922.0	835.0
100147751	0.0	0.0
7461	2235.0	886.0
100147752	2.0	0.0
7464	5184.0	5099.0
100147754	0.0	0.0
7466	6382.0	4279.0
100147755	0.0	0.0
7465	5617.0	3280.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	2391.0	3268.0
100147757	0.0	0.0
100422636	0.0	1.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	3.0	0.0
100147759	0.0	0.0
490	2281.0	2539.0
491	21.0	2.0
492	5.0	1.0
493	6909.0	1374.0
495	3.0	0.0
254225	907.0	621.0
496	3.0	1.0
254228	278.0	91.0
498	19489.0	22825.0
7458	11868.0	10779.0
100147750	20.0	15.0
7473	210.0	170.0
100147762	1.0	0.0
7472	602.0	60.0
100422642	5.0	2.0
7475	215.0	33.0
134701	12.0	3.0
7474	1226.0	2083.0
100422644	0.0	0.0
7477	2119.0	1540.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	23.0	7.0
100147767	0.0	0.0
7479	24.0	25.0
100147768	0.0	0.0
7478	1.0	0.0
100147769	0.0	0.0
254240	2.0	3.0
7471	11.0	5.0
100133121	0.0	1.0
100133122	1.0	0.0
100133123	0.0	0.0
7469	2264.0	2429.0
100147760	0.0	0.0
100147761	1.0	3.0
7484	7.0	5.0
7483	325.0	282.0
7486	771.0	1005.0
7485	1179.0	1383.0
100422656	3.0	8.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	2321.0	3054.0
7480	48.0	36.0
100419004	0.0	0.0
7482	649.0	170.0
100419006	0.0	0.0
7481	243.0	156.0
100419005	0.0	1.0
100133139	0.0	3.0
100147770	0.0	0.0
100147771	1.0	0.0
7495	8.0	8.0
7494	0.0	0.0
100422666	3.0	3.0
7499	81.0	16.0
7498	194.0	168.0
7490	17.0	14.0
100420005	1381.0	728.0
100420003	6.0	8.0
100422674	0.0	0.0
100419023	2.0	0.0
254272	0.0	0.0
100419029	0.0	3.0
101927215	23.0	13.0
101927217	54.0	10.0
100419028	17.0	19.0
101927219	0.0	0.0
55700	9916.0	9061.0
254268	12.0	3.0
55704	1025.0	712.0
55703	541.0	758.0
122706	0.0	1.0
55702	1461.0	1225.0
55701	2852.0	942.0
55707	2747.0	2899.0
55706	900.0	1455.0
122704	1703.0	1529.0
55705	3306.0	3388.0
100420012	2.0	1.0
100422686	0.0	0.0
55709	442.0	347.0
101927221	311.0	446.0
101927220	0.0	5.0
100419031	43.0	29.0
101927222	3.0	0.0
101927224	0.0	0.0
100133161	14.0	26.0
100133162	9.0	1.0
100133163	3.0	3.0
100419038	0.0	1.0
100133168	0.0	0.0
55711	193.0	250.0
55715	1713.0	784.0
55714	519.0	107.0
55713	869.0	274.0
100420028	0.0	2.0
102723590	0.0	0.0
55719	1774.0	1042.0
55718	3324.0	5726.0
55717	3250.0	3148.0
55716	2093.0	1569.0
100420033	1.0	0.0
100420030	1.0	1.0
100419040	0.0	0.0
100419042	12.0	3.0
677798	0.0	0.0
158724	0.0	0.0
677799	18.0	30.0
100419041	1.0	0.0
120103	523.0	463.0
65080	1071.0	1562.0
65082	735.0	762.0
100422690	2.0	0.0
100422691	23.0	21.0
122769	169.0	303.0
65084	1432.0	1952.0
65083	2977.0	3425.0
100420044	0.0	0.0
100420043	2.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	7.0	5.0
92691	23.0	6.0
100420049	1.0	0.0
65095	2537.0	2252.0
65094	1163.0	1220.0
100420047	0.0	1.0
100420046	1.0	2.0
100420055	0.0	0.0
132112	3.0	0.0
100419068	0.0	0.0
158747	810.0	1235.0
100420051	2.0	5.0
100419062	1.0	0.0
677778	18.0	37.0
677779	1.0	0.0
677776	1.0	0.0
677777	13.0	5.0
90060	1551.0	1388.0
146760	726.0	901.0
100419069	1.0	0.0
146754	96.0	85.0
122742	0.0	0.0
122740	0.0	0.0
100419070	11.0	7.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	55.0	38.0
122748	1.0	0.0
677780	0.0	0.0
100420063	16.0	18.0
100419075	4.0	8.0
100419074	1.0	0.0
90050	1.0	1.0
144110	458.0	628.0
146771	1.0	9.0
144100	1426.0	1049.0
144106	13.0	14.0
677796	14.0	10.0
677797	2.0	2.0
144108	1683.0	2069.0
677794	0.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	4.0	4.0
677790	1.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	311.0	563.0
120146	0.0	0.0
100505477	1.0	0.0
100419098	0.0	0.0
100505474	4.0	0.0
100505475	5.0	0.0
100419095	0.0	0.0
100420080	1.0	4.0
90070	0.0	0.0
90075	244.0	275.0
134728	447.0	172.0
388610	491.0	138.0
388611	324.0	444.0
146705	980.0	620.0
388650	580.0	650.0
122786	3957.0	1111.0
120126	0.0	0.0
388646	4.0	2.0
146713	1147.0	160.0
146712	429.0	475.0
388649	3.0	2.0
349075	170.0	159.0
100505494	492.0	436.0
100505495	202.0	182.0
120114	572.0	46.0
388633	229.0	289.0
146723	1.0	4.0
388630	364.0	121.0
146722	64.0	127.0
122773	363.0	140.0
219902	1059.0	2285.0
65244	1510.0	1807.0
100505683	25.0	72.0
65243	44.0	87.0
90204	668.0	728.0
100505687	220.0	170.0
90203	1563.0	966.0
65249	1030.0	698.0
102723626	0.0	1.0
79890	1373.0	387.0
100505681	117.0	139.0
79892	2363.0	2571.0
79891	398.0	163.0
120071	2188.0	1810.0
79894	2634.0	2881.0
79893	2996.0	2882.0
79896	404.0	378.0
79895	1148.0	242.0
388789	1431.0	2213.0
79898	1429.0	1455.0
120065	2.0	0.0
120066	5.0	0.0
79897	513.0	515.0
28299	264.0	140.0
79899	270.0	113.0
92856	2221.0	2870.0
219931	1111.0	2066.0
100505678	137.0	48.0
100505679	1.0	1.0
100505676	23.0	38.0
220906	1466.0	2246.0
65258	1079.0	1008.0
80868	19.0	8.0
168002	983.0	1062.0
653737	12.0	11.0
79883	210.0	120.0
79882	2631.0	2802.0
79885	1973.0	1591.0
79884	1038.0	1539.0
79887	641.0	251.0
79886	847.0	1392.0
79888	2194.0	2662.0
219927	1602.0	2090.0
65251	1287.0	2125.0
65250	1552.0	1314.0
65264	5960.0	6711.0
65263	1028.0	1602.0
65266	3081.0	2974.0
65265	2390.0	2321.0
65268	7199.0	3833.0
65267	320.0	1043.0
90226	53.0	12.0
102723605	0.0	0.0
220930	212.0	228.0
641776	0.0	0.0
219938	1.0	0.0
65260	475.0	630.0
100505696	630.0	340.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	125.0	67.0
653753	0.0	0.0
100505692	14.0	7.0
653758	156.0	64.0
388799	9.0	9.0
80896	284.0	409.0
388795	9.0	8.0
80895	1371.0	1171.0
388796	1032.0	1442.0
220929	490.0	336.0
132014	1247.0	174.0
349149	245.0	401.0
100505641	6022.0	6735.0
219965	0.0	0.0
219960	2.0	0.0
653789	4.0	5.0
653794	0.0	0.0
677763	3.0	25.0
100505648	780.0	802.0
219958	0.0	0.0
219957	0.0	0.0
219956	1.0	0.0
90231	3559.0	4175.0
349136	134.0	88.0
90233	273.0	177.0
677769	0.0	0.0
677767	6.0	5.0
219972	1215.0	1250.0
677768	18.0	13.0
677765	0.0	0.0
219970	25.0	45.0
100505633	291.0	107.0
677766	0.0	0.0
205327	727.0	1077.0
146664	35.0	44.0
653781	43.0	29.0
653784	2361.0	2614.0
677774	0.0	0.0
677775	0.0	0.0
100505636	97.0	184.0
677772	5.0	7.0
677773	0.0	0.0
677770	0.0	2.0
677771	0.0	0.0
219968	0.0	0.0
219988	1621.0	1429.0
100505663	0.0	0.0
408029	1.0	0.0
220979	100.0	117.0
219986	0.0	0.0
90268	2168.0	1145.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	2488.0	3004.0
220974	0.0	0.0
28231	209.0	67.0
28232	1178.0	233.0
28234	3.0	3.0
158674	4.0	1.0
340784	3.0	0.0
220965	1069.0	1637.0
349114	494.0	289.0
219995	1.0	0.0
146691	10221.0	10544.0
219990	0.0	0.0
339799	286.0	271.0
220963	1209.0	1173.0
501	5813.0	8667.0
651144	0.0	0.0
90249	134.0	2117.0
504	1.0	0.0
506	21912.0	28926.0
100505659	0.0	0.0
507	0.0	0.0
509	4496.0	6846.0
101927195	0.0	0.0
168090	11.0	70.0
100505601	26.0	22.0
101978785	6523.0	23191.0
339781	3.0	2.0
594840	0.0	0.0
594842	30.0	5.0
220992	127.0	298.0
339788	7.0	0.0
339789	10.0	9.0
339779	0.0	0.0
79810	564.0	334.0
55843	260.0	171.0
55841	4445.0	2048.0
79812	1866.0	688.0
513	3626.0	3250.0
79811	5012.0	5220.0
55840	1179.0	626.0
79814	73.0	219.0
55847	663.0	623.0
514	6725.0	8143.0
55846	1676.0	959.0
515	4949.0	6466.0
79813	4269.0	4333.0
79816	122.0	38.0
516	2241.0	3546.0
55845	6793.0	9270.0
79815	4497.0	5286.0
517	10591.0	14022.0
55844	2312.0	2542.0
518	5094.0	7624.0
79818	1436.0	2421.0
79817	467.0	156.0
256949	522.0	179.0
55848	764.0	1220.0
79819	175.0	374.0
220988	13856.0	16656.0
594837	17.0	10.0
594838	15.0	17.0
594839	46.0	61.0
220980	14.0	9.0
339778	22.0	17.0
55850	1146.0	1120.0
339768	32.0	5.0
520	1.0	2.0
55854	2502.0	2547.0
521	3171.0	4217.0
522	2859.0	3355.0
55853	20.0	8.0
523	2994.0	4079.0
55852	3556.0	4145.0
79801	43.0	130.0
79800	721.0	439.0
55851	1175.0	1932.0
525	354.0	75.0
55858	3391.0	4248.0
79803	925.0	742.0
55857	1171.0	858.0
79802	94.0	116.0
526	3594.0	4788.0
