id	8cbca0d4-0cbd-47b8-8643-331c67840817	2a178039-8f10-43d6-b6f5-fae66d92b6a5
85459	897.0	1053.0
106481346	0.0	0.0
85456	15057.0	18437.0
442910	1.0	1.0
106481343	0.0	0.0
85457	4762.0	4862.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	26.0	114.0
442913	0.0	0.0
85452	18.0	5.0
442914	0.0	0.0
50	5171.0	6788.0
85453	3230.0	3679.0
442915	0.0	0.0
85450	2561.0	1062.0
51	7589.0	8505.0
442916	0.0	0.0
85451	1966.0	2011.0
52	5970.0	5639.0
442917	0.0	0.0
53	6704.0	6467.0
442918	0.0	0.0
54	2564.0	584.0
442919	0.0	0.0
55	1157244.0	203222.0
442909	2.0	0.0
56	6.0	54.0
58	189.0	16.0
59	145121.0	60093.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	14.0	14.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	685.0	237.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	2.0
106481357	0.0	0.0
85445	130.0	1.0
106481354	1.0	2.0
85446	171.0	285.0
442900	0.0	0.0
106481355	0.0	0.0
85443	8.0	2.0
442901	0.0	0.0
85444	1181.0	752.0
442902	0.0	0.0
60	197881.0	123361.0
85441	1208.0	2205.0
442903	6.0	11.0
85442	329.0	222.0
442904	0.0	0.0
442905	0.0	0.0
62	13.0	3.0
85440	3522.0	3381.0
442907	0.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	2.0	3.0
68	2.0	1.0
344595	1307.0	332.0
69	1.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	77.0	53.0
106481321	0.0	0.0
85479	7.0	9.0
106481322	0.0	0.0
85476	2863.0	3421.0
85477	1379.0	2691.0
70	3628.0	1943.0
85474	3.0	3.0
71	92816.0	81150.0
72	143351.0	95448.0
73	33.0	66.0
74	0.0	0.0
75	10.0	37.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5268.0	4064.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	2706.0	3356.0
81	22359.0	18014.0
85463	1045.0	663.0
82	26.0	13.0
85464	822.0	1161.0
83	4.0	16.0
85461	4109.0	3087.0
85462	3791.0	820.0
86	2239.0	3137.0
87	23423.0	19640.0
85460	2304.0	2029.0
88	183.0	12.0
89	22.0	10.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2020.0	1647.0
106481300	0.0	0.0
91	3644.0	4715.0
92	1625.0	1441.0
93	623.0	1028.0
94	1757.0	476.0
95	217.0	576.0
97	284.0	260.0
98	989.0	1288.0
344561	0.0	2.0
728661	2537.0	5424.0
728664	7.0	1.0
106481305	0.0	0.0
261734	520.0	831.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	31.0	29.0
106481309	10.0	4.0
246119	23.0	10.0
106481307	0.0	0.0
261735	2.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	3.0	5.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	18.0	29.0
3809	5.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	790.0	1213.0
3800	16882.0	14277.0
3801	1461.0	345.0
3802	6.0	2.0
728695	0.0	0.0
285735	0.0	0.0
261726	2785.0	2685.0
728698	4.0	7.0
3814	0.0	3.0
3815	697.0	93.0
3816	1055.0	322.0
261729	48473.0	44401.0
3817	643911.0	692007.0
3818	22.0	10.0
222166	5900.0	3381.0
3811	0.0	0.0
3812	0.0	1.0
285740	2.0	0.0
285741	41.0	40.0
728689	11.0	26.0
3827	0.0	0.0
246100	0.0	0.0
3820	88.0	35.0
3821	33.0	6.0
3822	1.0	4.0
3823	0.0	0.0
3824	71.0	28.0
645402	0.0	0.0
403313	5068.0	4119.0
403314	1.0	0.0
728637	0.0	2.0
728638	68.0	109.0
728633	0.0	0.0
728632	38.0	24.0
728635	40.0	40.0
3836	3290.0	3394.0
222183	190.0	19.0
3837	11716.0	15759.0
3838	773.0	1179.0
3839	1998.0	1735.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1673.0	1425.0
3832	215.0	464.0
3833	223.0	250.0
3834	14.0	43.0
3835	4599.0	4792.0
728620	1.0	1.0
403300	0.0	0.0
645412	1.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	251.0	282.0
3848	27.0	7.0
3849	4.0	6.0
222171	87.0	161.0
728619	3.0	1.0
3840	6231.0	4723.0
3841	1200.0	1002.0
3842	7507.0	9490.0
3843	8297.0	8354.0
3844	0.0	0.0
3845	2189.0	2492.0
3846	8.0	5.0
645423	0.0	0.0
3860	592.0	4.0
246126	3209.0	5432.0
728658	615.0	796.0
728655	2.0	1.0
728657	0.0	1.0
728656	3.0	2.0
3858	1642.0	1356.0
3859	1.0	0.0
246135	0.0	0.0
3850	0.0	0.0
3851	249.0	8.0
3852	15501.0	661.0
645414	0.0	0.0
3853	50.0	12.0
3854	11.0	1.0
3855	564.0	52.0
3856	52167.0	60828.0
3857	14.0	2.0
728640	5.0	5.0
645431	22.0	42.0
728642	384.0	430.0
728641	3.0	14.0
645434	5.0	0.0
645432	4.0	0.0
285704	2218.0	1856.0
728643	33.0	99.0
222194	1571.0	1503.0
285708	0.0	0.0
1204	0.0	0.0
1203	1939.0	1456.0
1201	1628.0	2330.0
1200	8723.0	11323.0
3861	9882.0	349.0
645426	14.0	7.0
645425	0.0	0.0
1209	7780.0	14072.0
3866	20945.0	911.0
1208	0.0	0.0
1207	4511.0	5097.0
3868	116.0	15.0
285311	0.0	0.0
3880	7008.0	10491.0
3881	0.0	0.0
285313	28.0	4.0
100128537	319.0	286.0
3882	0.0	0.0
100128536	1.0	0.0
285314	0.0	0.0
285315	769.0	611.0
1215	1.0	1.0
100141515	1.0	6.0
1213	31720.0	33828.0
1212	4451.0	3379.0
1211	8842.0	8760.0
3872	3614.0	205.0
3875	34346.0	54596.0
3876	17.0	25.0
3879	1.0	3.0
3890	0.0	0.0
3891	0.0	1.0
3892	40.0	10.0
100128525	2.0	1.0
285326	0.0	0.0
1230	102.0	60.0
285329	7.0	12.0
440097	11.0	5.0
440093	6.0	12.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	1.0
3886	0.0	0.0
100128521	0.0	1.0
3887	20.0	6.0
3888	1.0	0.0
100631239	0.0	0.0
3889	3.0	0.0
100128516	74.0	64.0
285331	1145.0	957.0
100128512	1.0	0.0
285335	20.0	14.0
100128514	0.0	0.0
1241	610.0	162.0
1240	786.0	234.0
1238	81.0	42.0
1237	4.0	2.0
1236	57.0	42.0
1235	1.0	2.0
1234	167.0	85.0
1233	33.0	11.0
1232	4.0	0.0
3895	15299.0	13161.0
100128511	111.0	138.0
100631247	2.0	0.0
3897	663.0	383.0
100631248	40.0	30.0
3898	2269.0	3661.0
100631249	0.0	0.0
3899	16880.0	4903.0
100128505	2.0	2.0
100631250	0.0	0.0
285343	2132.0	1283.0
100631251	1.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	183.0	260.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	266.0	200.0
574501	1.0	0.0
574502	0.0	0.0
1244	35.0	41.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	54552.0	30105.0
1263	413.0	163.0
1262	17.0	3.0
116966	114.0	218.0
100887755	0.0	0.0
1261	1.0	2.0
100887754	2.0	1.0
1260	1.0	0.0
116969	135.0	18.0
1259	375.0	263.0
1258	4.0	2.0
440061	0.0	0.0
100887750	40.0	358.0
100887746	0.0	0.0
100887744	0.0	2.0
1272	3869.0	314.0
1271	554.0	31.0
100887749	20.0	15.0
1270	11.0	5.0
100887748	0.0	0.0
440044	36.0	16.0
1269	1.0	4.0
440051	0.0	0.0
1268	54.0	30.0
440050	0.0	5.0
1267	11233.0	14980.0
1266	9101.0	5366.0
100887740	0.0	0.0
1265	5882.0	1589.0
1286	798.0	537.0
1285	394.0	363.0
1284	21303.0	11334.0
1282	12928.0	6080.0
1281	17847.0	11428.0
1280	61.0	9530.0
440078	204.0	137.0
440077	0.0	0.0
440087	359.0	76.0
1278	39033.0	13852.0
1277	14160.0	6535.0
440081	91.0	102.0
116938	0.0	0.0
1297	119.0	52.0
116931	186.0	499.0
1296	1105.0	205.0
1295	1590.0	582.0
116933	2.0	8.0
1294	6813.0	1092.0
1293	12725.0	9858.0
116935	31.0	56.0
1292	30935.0	15096.0
440068	3.0	0.0
1291	18519.0	7948.0
116937	0.0	0.0
440067	20.0	2.0
1290	2053.0	773.0
440073	97.0	67.0
440072	9.0	23.0
1289	5724.0	1525.0
1288	5258.0	690.0
1287	6396.0	3177.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1318.0	539.0
440021	0.0	0.0
442673	0.0	3.0
10018	2013.0	2490.0
126328	3613.0	3659.0
442676	1.0	0.0
126326	578.0	95.0
1299	159.0	321.0
1298	1919.0	53741.0
10011	3811.0	3370.0
10010	1506.0	1490.0
10013	3037.0	4031.0
128989	1895.0	938.0
10015	10540.0	10998.0
10014	5578.0	4225.0
10017	40.0	177.0
10016	5181.0	5857.0
10020	7679.0	16980.0
114335	0.0	0.0
114336	0.0	0.0
126321	1492.0	2928.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	2.0
10021	43.0	8.0
10024	30.0	111.0
128977	3177.0	2615.0
103021165	0.0	4.0
10023	1022.0	787.0
103021164	5.0	28.0
10026	2678.0	2860.0
10025	3885.0	4854.0
116986	138.0	69.0
116985	5444.0	4333.0
116988	5099.0	5238.0
116987	1847.0	3198.0
114327	1058.0	1041.0
440043	0.0	0.0
126308	4698.0	3074.0
440041	0.0	0.0
126306	8.0	13.0
151306	27.0	17.0
100128590	2.0	5.0
100128596	1.0	0.0
151300	0.0	4.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	11.0	19.0
440026	2967.0	2466.0
440023	0.0	0.0
10008	500.0	112.0
10007	4061.0	2652.0
10009	1714.0	1921.0
116984	588.0	560.0
116983	1417.0	1411.0
151313	483.0	342.0
10000	6864.0	8064.0
128954	0.0	0.0
10002	63.0	31.0
10001	1109.0	925.0
10004	562.0	160.0
10003	174.0	47.0
10006	3770.0	3942.0
10005	1901.0	2050.0
126370	0.0	0.0
285352	116.0	192.0
100128579	0.0	0.0
285359	100.0	102.0
126375	408.0	737.0
126374	1073.0	574.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4229.0	5461.0
285367	1512.0	908.0
285368	658.0	822.0
100128569	109.0	131.0
126364	138.0	59.0
100128560	9.0	0.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	1.0
153932	1.0	2.0
344191	224.0	13.0
126353	1698.0	1173.0
751071	545.0	793.0
442660	1.0	1.0
442661	0.0	1.0
106481286	0.0	0.0
106481287	0.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	1.0	1.0
106481282	0.0	0.0
285381	1740.0	1130.0
106481283	0.0	0.0
285382	1564.0	929.0
106481280	0.0	0.0
165918	1028.0	930.0
106481281	1.0	3.0
165904	11.0	1.0
285386	148.0	35.0
138307	0.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	1.0
100128542	3.0	0.0
106481290	1.0	2.0
100128541	0.0	1.0
138311	622.0	705.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	16.0	7.0
126299	2054.0	2229.0
106481259	0.0	0.0
728716	0.0	1.0
126298	2113.0	2225.0
728710	0.0	1.0
126295	494.0	383.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	152.0	279.0
645318	0.0	0.0
645317	43.0	34.0
151242	773.0	1.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	25449.0	22210.0
100287908	0.0	0.0
645332	395.0	505.0
126282	383.0	168.0
100287902	7.0	26.0
163227	544.0	619.0
100287900	0.0	0.0
163223	48.0	7.0
106481275	1.0	0.0
106481276	0.0	3.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	842.0	7332.0
106481278	0.0	0.0
645328	2.0	6.0
151254	25.0	9.0
645326	6.0	1.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	13.0	15.0
163259	315.0	210.0
645345	74.0	416.0
200403	7.0	0.0
107133508	0.0	0.0
106481239	0.0	2.0
163255	382.0	216.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	4.0	1.0
728732	3.0	1.0
728734	1.0	0.0
126272	229.0	138.0
106481242	0.0	0.0
107133511	2.0	1.0
114294	1292.0	1305.0
106481243	0.0	1.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	2.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	9.0	5.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	5.0
728723	174.0	251.0
106481253	0.0	0.0
107133522	14.0	10.0
106481254	1.0	0.0
107133524	1.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	1.0
106481258	0.0	0.0
126259	5.0	4.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	5.0
645348	5.0	3.0
106481250	0.0	0.0
645369	63.0	3.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1432.0	3296.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	43.0	62.0
645360	0.0	0.0
106481219	1.0	1.0
106481220	17.0	23.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	945.0	965.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	0.0
645387	449.0	738.0
645382	0.0	0.0
645381	47.0	56.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	4.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	4.0	1.0
106481208	3.0	0.0
106481209	0.0	0.0
3902	125.0	102.0
3903	758.0	428.0
106481210	0.0	0.0
3904	149.0	74.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1682.0	455.0
106481211	0.0	0.0
3909	2423.0	417.0
106481212	0.0	0.0
684959	0.0	0.0
151234	33.0	12.0
151230	1599.0	3872.0
728798	8.0	7.0
3913	25061.0	22112.0
3914	5678.0	277.0
3915	8267.0	12410.0
3916	18437.0	22620.0
3918	1332.0	4946.0
3910	3592.0	2095.0
3911	7007.0	7847.0
3912	4387.0	1404.0
728782	12.0	11.0
728780	199.0	36.0
3924	6.0	11.0
3925	2274.0	2402.0
3927	5641.0	3960.0
3929	1.0	0.0
3920	19989.0	17337.0
3921	33678.0	45604.0
3923	2.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	1.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	31908.0	41644.0
3937	533.0	156.0
3938	0.0	0.0
3939	10155.0	12653.0
3930	2882.0	4498.0
100873179	0.0	0.0
3931	648.0	202.0
3932	250.0	641.0
3933	0.0	1.0
3934	376.0	1556.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	7.0
3947	0.0	1.0
3948	8.0	7.0
3949	4820.0	5060.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	16725.0	8892.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	0.0	1.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	31.0	36.0
3958	12985.0	2900.0
3959	29142.0	31135.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	5.0	0.0
199223	336.0	226.0
574517	0.0	0.0
100631269	1.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	325.0	154.0
3952	2.0	0.0
3953	1540.0	454.0
3954	1506.0	2784.0
3955	2565.0	9471.0
3956	14418.0	5522.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	20.0	11.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	1.0
728747	19.0	9.0
728746	0.0	0.0
728748	3.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	973.0	139.0
1303	2927.0	5570.0
107133502	0.0	0.0
1302	136.0	59.0
1301	24.0	2.0
1300	20.0	9.0
3960	70.0	17.0
3963	3.0	0.0
3964	3232.0	3004.0
1308	2518.0	125.0
3965	511.0	248.0
1307	8364.0	1969.0
151295	33.0	31.0
1306	6552.0	2465.0
100189589	3.0	3.0
728774	0.0	0.0
728773	0.0	0.0
3980	2709.0	5160.0
100287932	3492.0	3378.0
3981	948.0	876.0
728776	30.0	21.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	3389.0	1656.0
1315	13087.0	15456.0
1314	17387.0	28309.0
1312	9931.0	10267.0
1311	88.0	75.0
100329135	1.0	0.0
1310	212.0	2.0
574537	0.0	0.0
3972	0.0	1.0
3973	1.0	0.0
3975	0.0	0.0
3976	249.0	102.0
3977	18162.0	10131.0
1318	48.0	57.0
3978	1208.0	1278.0
1317	8632.0	5239.0
728763	2.0	4.0
3990	13.0	2.0
645313	0.0	1.0
3991	303.0	103.0
645312	0.0	0.0
3992	3037.0	939.0
645311	5.0	0.0
728769	1126.0	1033.0
1330	0.0	0.0
1327	21489.0	19337.0
1326	147.0	122.0
1325	6.0	11.0
3982	0.0	0.0
3983	3280.0	5210.0
3984	1089.0	1575.0
3985	5449.0	3245.0
3987	2611.0	4281.0
3988	4207.0	4174.0
1329	5189.0	5272.0
116809	0.0	0.0
100128416	12.0	17.0
1340	11067.0	10510.0
1337	7131.0	8156.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	2887.0	4970.0
100128410	0.0	2.0
3995	839.0	672.0
100128412	0.0	0.0
3996	1594.0	1584.0
3998	14578.0	20089.0
1339	5.0	0.0
285440	1487.0	1961.0
285441	7.0	1.0
1352	848.0	996.0
1351	8747.0	10494.0
1350	17666.0	15903.0
1349	6197.0	5457.0
1348	0.0	1.0
1347	9008.0	8221.0
1346	1651.0	470.0
1345	6558.0	5555.0
1343	0.0	0.0
1342	3.0	2.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	19.0	21.0
1363	59554.0	60640.0
1362	8566.0	12039.0
1361	1.0	8.0
1360	23.0	70.0
1359	1143.0	145.0
1358	1.0	1.0
1357	24.0	6.0
1356	269.0	185.0
1355	2812.0	3443.0
1353	2533.0	2467.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	233.0	622.0
285464	324.0	504.0
100873200	0.0	0.0
777774	0.0	0.0
1374	11859.0	7001.0
1373	98.0	26.0
1371	885.0	1011.0
1370	0.0	0.0
1369	0.0	0.0
1368	4573.0	448.0
100873209	1.0	0.0
1366	602.0	4556.0
1365	2155.0	13248.0
1364	8992.0	13460.0
100873204	1.0	2.0
100873203	0.0	0.0
100873202	14.0	8.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	2.0	1.0
100873206	7.0	1.0
100873205	2.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	2819.0	2709.0
116843	771.0	718.0
1384	3066.0	11343.0
116842	71.0	86.0
1382	892.0	70.0
116844	197.0	639.0
1381	32.0	26.0
1380	1.0	4.0
440176	3.0	3.0
440184	2.0	2.0
1379	6.0	4.0
1378	27.0	18.0
1376	2601.0	4360.0
1375	83.0	91.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	2.0
100873236	1.0	1.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	11.0	3.0
102800310	8.0	11.0
100873239	4.0	0.0
100873222	0.0	0.0
100873221	1.0	1.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	459.0	168.0
1396	25.0	22.0
1395	7.0	6.0
1394	26.0	16.0
1393	407.0	16.0
1392	0.0	0.0
285407	20.0	23.0
116835	425.0	138.0
1390	1365.0	772.0
1389	6747.0	5164.0
1388	7845.0	9128.0
1387	5626.0	5887.0
116841	1947.0	1979.0
1386	3742.0	3232.0
116840	2814.0	2724.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	2.0
100873227	1.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	107.0	91.0
100873255	0.0	0.0
100873254	164.0	164.0
100873253	0.0	0.0
285412	2.0	2.0
100873252	2.0	0.0
100287898	80.0	115.0
100287895	0.0	0.0
285419	20.0	23.0
1399	5054.0	4612.0
1398	4994.0	4014.0
1397	4248.0	2649.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	504.0	554.0
285429	12.0	23.0
100287880	0.0	0.0
440193	2224.0	5283.0
100873248	0.0	0.0
100873247	0.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	14655.0	21510.0
153830	6052.0	3355.0
645280	14.0	7.0
440138	619.0	739.0
440132	3.0	2.0
440142	2.0	9.0
10139	2588.0	2487.0
126208	1287.0	1679.0
126206	0.0	0.0
126205	18.0	38.0
107133497	177.0	54.0
126204	1.0	2.0
107133499	0.0	0.0
128866	12215.0	8594.0
10131	2338.0	4538.0
10134	21487.0	20258.0
107133494	0.0	3.0
10133	4001.0	1391.0
128869	1993.0	3088.0
10136	0.0	0.0
10135	7442.0	3425.0
100128493	1.0	0.0
103021294	12.0	47.0
10138	961.0	693.0
100128496	0.0	1.0
10137	6140.0	5967.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	3.0
10140	5394.0	5354.0
128864	15.0	49.0
440125	2.0	4.0
440131	0.0	0.0
10143	14.0	0.0
128854	1173.0	1140.0
10142	5525.0	6562.0
10144	2995.0	3308.0
10147	4950.0	5781.0
100128483	0.0	1.0
10146	7381.0	9629.0
128859	0.0	1.0
10149	733.0	261.0
10148	53.0	29.0
128853	108.0	160.0
440159	0.0	0.0
10117	8.0	1.0
440163	0.0	0.0
10110	60.0	24.0
10112	42.0	146.0
10111	3728.0	5076.0
10114	6072.0	4476.0
10113	5660.0	5365.0
128848	0.0	0.0
10116	5163.0	3570.0
165829	85.0	31.0
100128469	30.0	31.0
153842	3.0	2.0
440145	698.0	867.0
10129	2917.0	1005.0
440153	0.0	0.0
10128	7479.0	9719.0
100033799	0.0	0.0
107133486	1.0	0.0
10121	10081.0	8922.0
100128465	0.0	0.0
10120	5940.0	6138.0
10123	2263.0	593.0
138234	2.0	2.0
10125	88.0	96.0
10124	1262.0	734.0
10127	2646.0	2152.0
10126	2089.0	2255.0
100128462	0.0	0.0
100128459	1.0	0.0
106481187	0.0	0.0
106481188	1.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	73.0	136.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	0.0	0.0
285489	127.0	90.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	2.0	0.0
10106	11296.0	9976.0
106481199	0.0	0.0
10109	12361.0	8514.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3277.0	4708.0
10100	1375.0	634.0
10103	28797.0	150849.0
106481194	0.0	0.0
10102	1233.0	1657.0
106481195	0.0	0.0
10105	2267.0	3719.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	1.0
285498	267.0	218.0
440119	769.0	204.0
126235	0.0	0.0
126231	125.0	148.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	42.0	71.0
106481164	0.0	2.0
106481169	0.0	0.0
442777	162.0	73.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	4.0	7.0
440107	13.0	35.0
440104	2584.0	1726.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	12.0	0.0
100128420	2.0	1.0
100128423	1.0	0.0
128879	0.0	1.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	37.0	40.0
10090	1791.0	364.0
10093	7426.0	3762.0
10092	7494.0	5379.0
10095	2974.0	3156.0
645204	0.0	3.0
10094	10142.0	13251.0
645203	4.0	0.0
10097	10939.0	9973.0
10096	7355.0	7991.0
645201	0.0	0.0
163115	152.0	44.0
200504	1.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	2.0
106481143	0.0	0.0
114194	0.0	0.0
138162	147.0	329.0
106481144	0.0	0.0
114195	0.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	7.0
106481145	0.0	0.0
151126	304.0	1777.0
106481146	0.0	0.0
10099	10662.0	8387.0
10098	1249.0	967.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1039.0	1315.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	109.0	40.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	85.0	836.0
415116	5732.0	6695.0
645207	0.0	0.0
645206	398.0	173.0
442707	0.0	0.0
