id	e3ed758e-6842-45dd-9048-82cf7a7be5b2	f8032464-fd4f-4927-8f28-d0fc90e35669
85456	13006.0	18532.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4663.0	3721.0
442911	0.0	1.0
106481344	0.0	0.0
442912	0.0	0.0
85455	84.0	173.0
442913	0.0	0.0
85452	9.0	6.0
442914	0.0	0.0
50	5441.0	7683.0
85453	2454.0	1610.0
442915	1.0	0.0
85450	5233.0	6876.0
51	6414.0	8325.0
442916	0.0	0.0
85451	1646.0	1864.0
52	2898.0	5187.0
442917	0.0	0.0
53	2910.0	5300.0
442918	0.0	0.0
54	777.0	1442.0
442919	0.0	0.0
55	501379.0	307394.0
442909	0.0	1.0
56	1.0	33.0
58	1022.0	28.0
59	125597.0	23093.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	3.0	10.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	536.0	113.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	13.0	0.0
106481354	0.0	0.0
85446	260.0	264.0
442900	0.0	0.0
106481355	0.0	0.0
85443	6.0	0.0
442901	0.0	0.0
85444	846.0	670.0
442902	0.0	0.0
60	251626.0	279891.0
85441	2228.0	5185.0
442903	2.0	1.0
85442	220.0	106.0
442904	0.0	0.0
442905	0.0	0.0
62	20.0	52.0
85440	3114.0	5344.0
442907	1.0	4.0
442908	0.0	1.0
66	1.0	1.0
67	6.0	8.0
68	4.0	9.0
344595	639.0	941.0
69	11.0	25.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	58.0	73.0
106481321	0.0	0.0
85479	0.0	4.0
106481322	0.0	0.0
85476	3114.0	3902.0
85477	574.0	1091.0
70	2611.0	105.0
85474	9.0	23.0
71	89685.0	242262.0
72	155978.0	15990.0
73	12.0	25.0
74	0.0	0.0
75	5.0	10.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3147.0	4235.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2250.0	3355.0
81	27480.0	25400.0
85463	1274.0	1003.0
82	4.0	15.0
85464	773.0	1217.0
83	6.0	3.0
85461	4126.0	4652.0
85462	994.0	1770.0
86	1662.0	2931.0
87	32914.0	20003.0
85460	2125.0	2650.0
88	706.0	9.0
89	16.0	3.0
728675	0.0	1.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1877.0	1772.0
106481300	0.0	0.0
91	3462.0	5044.0
92	1255.0	1212.0
93	535.0	1313.0
94	1559.0	407.0
95	169.0	437.0
97	138.0	124.0
98	631.0	1061.0
344561	1.0	0.0
728661	2962.0	6842.0
728664	0.0	3.0
106481305	0.0	0.0
261734	521.0	697.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	6.0	28.0
106481309	9.0	13.0
246119	10.0	4.0
106481307	0.0	0.0
261735	3.0	2.0
106481308	0.0	0.0
3804	0.0	1.0
3805	4.0	6.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	8.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1019.0	1167.0
3800	7779.0	13028.0
3801	1083.0	497.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2311.0	2653.0
728698	7.0	33.0
3814	0.0	4.0
3815	1031.0	201.0
3816	168.0	224.0
261729	31440.0	46674.0
3817	183726.0	292047.0
3818	12.0	6.0
222166	3203.0	2969.0
3811	0.0	0.0
3812	4.0	2.0
285740	0.0	1.0
285741	31.0	129.0
728689	11.0	26.0
3827	0.0	1.0
246100	0.0	0.0
3820	47.0	30.0
3821	25.0	35.0
3822	2.0	12.0
3823	1.0	5.0
3824	149.0	132.0
645402	0.0	0.0
403313	2487.0	3946.0
403314	0.0	2.0
728637	1.0	2.0
728638	24.0	75.0
728633	0.0	0.0
728632	17.0	38.0
728635	14.0	20.0
3836	2747.0	2762.0
222183	243.0	130.0
3837	10963.0	19174.0
3838	878.0	1555.0
3839	2666.0	1823.0
728629	1.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1173.0	1506.0
3832	298.0	513.0
3833	154.0	297.0
3834	9.0	10.0
3835	2658.0	8537.0
728620	2.0	1.0
403300	0.0	0.0
645412	1.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	245.0	132.0
3848	5.0	0.0
3849	3.0	7.0
222171	172.0	115.0
728619	1.0	0.0
3840	5588.0	5508.0
3841	954.0	710.0
3842	7713.0	7785.0
3843	8793.0	10710.0
3844	0.0	0.0
3845	2098.0	2458.0
3846	6.0	2.0
645423	0.0	0.0
3860	8051.0	2202.0
246126	1578.0	3428.0
728658	395.0	1980.0
728655	1.0	1.0
728657	0.0	0.0
728656	2.0	2.0
3858	838.0	1290.0
3859	1.0	0.0
246135	0.0	1.0
3850	0.0	0.0
3851	1385.0	162.0
3852	17793.0	28389.0
645414	0.0	0.0
3853	68.0	62.0
3854	5.0	5.0
3855	3889.0	5422.0
3856	26508.0	47716.0
3857	19.0	1.0
728640	2.0	4.0
645431	19.0	14.0
728642	203.0	284.0
728641	0.0	0.0
645434	0.0	0.0
645432	6.0	1.0
285704	2124.0	2074.0
728643	10.0	34.0
222194	1817.0	2070.0
285708	0.0	0.0
1204	0.0	3.0
1203	838.0	945.0
1201	838.0	1375.0
1200	8418.0	13022.0
3861	1579.0	5838.0
645426	6.0	21.0
645425	0.0	0.0
1209	8030.0	12177.0
3866	15666.0	11310.0
1208	0.0	0.0
1207	2548.0	5112.0
3868	244.0	649.0
285311	0.0	0.0
3880	16295.0	10233.0
3881	0.0	1.0
285313	53.0	7.0
100128537	129.0	139.0
3882	0.0	1.0
100128536	0.0	1.0
285314	4.0	3.0
285315	384.0	451.0
1215	10.0	13.0
100141515	6.0	3.0
1213	29841.0	40841.0
1212	3034.0	3834.0
1211	4298.0	7952.0
3872	5873.0	23249.0
3875	18786.0	49022.0
3876	6.0	27.0
3879	1.0	13.0
3890	1.0	0.0
3891	0.0	0.0
3892	28.0	38.0
100128525	4.0	9.0
285326	0.0	0.0
1230	246.0	87.0
285329	3.0	9.0
440097	11.0	2.0
440093	9.0	19.0
3883	0.0	0.0
3884	0.0	0.0
3885	6.0	0.0
3886	0.0	0.0
100128521	0.0	7.0
3887	11.0	21.0
3888	0.0	0.0
100631239	0.0	1.0
3889	0.0	24.0
100128516	51.0	45.0
285331	511.0	503.0
100128512	0.0	0.0
285335	8.0	13.0
100128514	0.0	1.0
1241	260.0	227.0
1240	542.0	154.0
1238	67.0	31.0
1237	2.0	0.0
1236	69.0	45.0
1235	9.0	5.0
1234	192.0	107.0
1233	48.0	19.0
1232	3.0	0.0
3895	13323.0	15051.0
100128511	56.0	34.0
100631247	0.0	6.0
3897	519.0	36.0
100631248	13.0	24.0
3898	1644.0	4091.0
100631249	0.0	0.0
3899	4408.0	4233.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1415.0	1602.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	140.0	175.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	252.0	98.0
574501	0.0	4.0
574502	0.0	0.0
1244	16.0	13.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	62978.0	7833.0
1263	538.0	568.0
1262	9.0	5.0
116966	165.0	65.0
100887755	0.0	0.0
1261	0.0	2.0
100887754	1.0	0.0
1260	1.0	1.0
116969	44.0	51.0
1259	241.0	256.0
1258	0.0	2.0
440061	0.0	0.0
100887750	30.0	72.0
100887746	1.0	0.0
100887744	0.0	0.0
1272	3488.0	1373.0
1271	672.0	98.0
100887749	8.0	64.0
1270	9.0	6.0
100887748	0.0	0.0
440044	30.0	19.0
1269	12.0	0.0
440051	0.0	0.0
1268	200.0	48.0
440050	0.0	0.0
1267	6158.0	13678.0
1266	10979.0	5109.0
100887740	0.0	0.0
1265	5349.0	5346.0
1286	1084.0	221.0
1285	274.0	90.0
1284	40365.0	8720.0
1282	23003.0	4438.0
1281	32381.0	9085.0
1280	38.0	58.0
440078	162.0	107.0
440077	0.0	0.0
440087	133.0	389.0
1278	50171.0	12490.0
1277	20816.0	9200.0
440081	38.0	64.0
116938	0.0	0.0
1297	111.0	346.0
116931	186.0	62.0
1296	1009.0	720.0
1295	1226.0	1193.0
116933	1.0	1.0
1294	2209.0	1196.0
1293	25759.0	3610.0
116935	35.0	238.0
1292	47063.0	13215.0
440068	3.0	3.0
1291	21874.0	3909.0
116937	0.0	3.0
440067	3.0	3.0
1290	3311.0	647.0
440073	292.0	69.0
440072	6.0	11.0
1289	5145.0	2260.0
1288	4337.0	981.0
1287	5470.0	4374.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1259.0	894.0
440021	0.0	0.0
442673	2.0	3.0
10018	1494.0	2200.0
126328	1682.0	3110.0
442676	0.0	0.0
126326	616.0	80.0
1299	77.0	85.0
1298	1548.0	4680.0
10011	1467.0	2793.0
10010	1414.0	1294.0
10013	2231.0	3428.0
128989	1070.0	1167.0
10015	9899.0	12221.0
10014	3787.0	4927.0
10017	14.0	56.0
10016	2783.0	5053.0
10020	5571.0	9413.0
114335	0.0	0.0
114336	0.0	0.0
126321	1547.0	3610.0
10029	0.0	0.0
442668	0.0	2.0
10022	1.0	4.0
10021	65.0	20.0
10024	38.0	95.0
128977	1871.0	1770.0
103021165	0.0	1.0
10023	511.0	1105.0
103021164	2.0	26.0
10026	2758.0	2956.0
10025	3128.0	6312.0
116986	78.0	55.0
116985	4586.0	6664.0
116988	3265.0	5546.0
116987	2042.0	3201.0
114327	561.0	529.0
440043	0.0	0.0
126308	3161.0	3630.0
440041	0.0	0.0
126306	4.0	21.0
151306	36.0	19.0
100128590	1.0	0.0
100128596	1.0	1.0
151300	1.0	12.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	9.0	55.0
440026	2142.0	2279.0
440023	0.0	0.0
10008	375.0	34.0
10007	2030.0	3127.0
10009	1440.0	2224.0
116984	741.0	1109.0
116983	1128.0	1363.0
151313	280.0	334.0
10000	4790.0	4874.0
128954	0.0	0.0
10002	15.0	11.0
10001	645.0	967.0
10004	299.0	115.0
10003	137.0	54.0
10006	3084.0	3239.0
10005	850.0	2008.0
126370	0.0	0.0
285352	81.0	152.0
100128579	0.0	0.0
285359	13.0	29.0
126375	285.0	536.0
126374	725.0	748.0
153918	0.0	0.0
100128574	0.0	1.0
285362	2040.0	3175.0
285367	907.0	1574.0
285368	747.0	1301.0
100128569	97.0	148.0
126364	160.0	78.0
100128560	5.0	3.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	9.0
344191	292.0	21.0
126353	462.0	644.0
751071	124.0	321.0
442660	1.0	4.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	5.0
106481282	0.0	0.0
285381	1516.0	1515.0
106481283	0.0	0.0
285382	1792.0	307.0
106481280	0.0	0.0
165918	1162.0	1501.0
106481281	0.0	2.0
165904	11.0	4.0
285386	94.0	134.0
138307	1.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	1.0	0.0
100128541	0.0	0.0
138311	458.0	1126.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	6.0	0.0
126299	1301.0	2331.0
106481259	0.0	0.0
728716	3.0	1.0
126298	1531.0	2780.0
728710	0.0	0.0
126295	199.0	386.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	7.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	162.0	265.0
645318	1.0	1.0
645317	21.0	54.0
151242	51.0	1.0
106481260	0.0	0.0
106481261	0.0	4.0
647979	20381.0	24752.0
100287908	0.0	0.0
645332	230.0	442.0
126282	334.0	188.0
100287902	9.0	23.0
163227	474.0	616.0
100287900	0.0	0.0
163223	18.0	18.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	182.0	695.0
106481278	0.0	0.0
645328	0.0	1.0
151254	31.0	3.0
645326	3.0	16.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	10.0	4.0
163259	380.0	248.0
645345	86.0	168.0
200403	2.0	0.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	132.0	135.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	2.0
728732	1.0	5.0
728734	1.0	0.0
126272	91.0	87.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	671.0	1147.0
106481243	0.0	1.0
107133513	0.0	5.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	15.0	22.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	11.0	6.0
728723	73.0	168.0
106481253	0.0	0.0
107133522	0.0	2.0
106481254	1.0	0.0
107133524	2.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	8.0	2.0
106481255	0.0	1.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	1.0
645348	1.0	0.0
106481250	0.0	0.0
645369	53.0	4.0
645368	0.0	0.0
645367	1.0	4.0
106481217	1.0	0.0
200424	1387.0	3403.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	20.0	19.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	2.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	601.0	827.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	2.0
645387	200.0	1070.0
645382	0.0	0.0
645381	34.0	106.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	2.0
106481207	1.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	120.0	118.0
3903	568.0	255.0
106481210	0.0	0.0
3904	1.0	0.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2275.0	548.0
106481211	0.0	0.0
3909	2824.0	7984.0
106481212	0.0	0.0
684959	0.0	0.0
151234	12.0	62.0
151230	1721.0	3062.0
728798	2.0	2.0
3913	19947.0	16162.0
3914	7002.0	5963.0
3915	14299.0	13406.0
3916	16146.0	23031.0
3918	1303.0	2681.0
3910	4644.0	1047.0
3911	10182.0	11739.0
3912	8474.0	7174.0
728782	14.0	9.0
728780	29.0	8.0
3924	5.0	23.0
3925	1513.0	3104.0
3927	5608.0	7514.0
3929	4.0	0.0
3920	13134.0	15068.0
3921	15742.0	48186.0
3923	0.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	19798.0	20361.0
3937	828.0	334.0
3938	1.0	5.0
3939	12252.0	27580.0
3930	3509.0	3787.0
100873179	0.0	0.0
3931	242.0	160.0
3932	163.0	166.0
3933	0.0	0.0
3934	1842.0	497.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	7.0	10.0
3947	1.0	0.0
3948	0.0	0.0
3949	9615.0	10673.0
100873169	0.0	1.0
3940	0.0	1.0
100873168	0.0	0.0
3945	11344.0	4420.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	3.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	0.0	2.0
100873199	0.0	0.0
100873198	0.0	2.0
100873197	0.0	0.0
728758	2.0	6.0
100873192	0.0	0.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	0.0	0.0
3957	13.0	25.0
3958	6936.0	6405.0
3959	22391.0	43655.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	6.0	0.0
199223	132.0	130.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	194.0	83.0
3952	5.0	0.0
3953	1927.0	1193.0
3954	1821.0	3619.0
3955	1674.0	11200.0
3956	12506.0	2589.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	5.0	5.0
728746	0.0	0.0
728748	4.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	552.0	82.0
1303	2799.0	1674.0
107133502	0.0	0.0
1302	30.0	24.0
1301	2.0	15.0
1300	9.0	294.0
3960	90.0	154.0
3963	6.0	0.0
3964	2965.0	4089.0
1308	4330.0	2283.0
3965	689.0	371.0
1307	5043.0	1467.0
151295	9.0	13.0
1306	5124.0	2352.0
100189589	2.0	3.0
728774	0.0	0.0
728773	0.0	0.0
3980	2257.0	3761.0
100287932	1762.0	4136.0
3981	789.0	613.0
728776	13.0	26.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	9325.0	23117.0
1315	10339.0	14893.0
1314	16391.0	28498.0
1312	6164.0	7176.0
1311	59.0	2715.0
100329135	0.0	0.0
1310	18.0	2.0
574537	0.0	0.0
3972	2.0	0.0
3973	0.0	0.0
3975	0.0	3.0
3976	284.0	153.0
3977	15582.0	10213.0
1318	60.0	79.0
3978	944.0	1309.0
1317	7415.0	6424.0
728763	0.0	4.0
3990	26.0	3.0
645313	2.0	2.0
3991	373.0	165.0
645312	0.0	0.0
3992	2216.0	1637.0
645311	0.0	0.0
728769	374.0	436.0
1330	0.0	0.0
1327	9290.0	12293.0
1326	451.0	253.0
1325	9.0	8.0
3982	0.0	1.0
3983	4274.0	5982.0
3984	1264.0	2503.0
3985	4126.0	6007.0
3987	3338.0	7965.0
3988	3358.0	2555.0
1329	2912.0	4736.0
116809	0.0	0.0
100128416	5.0	8.0
1340	4732.0	9306.0
1337	3312.0	5700.0
1336	0.0	0.0
1332	1.0	1.0
1331	0.0	0.0
3993	2061.0	4687.0
100128410	0.0	3.0
3995	427.0	712.0
100128412	0.0	0.0
3996	2132.0	2312.0
3998	12258.0	13783.0
1339	0.0	2.0
285440	1575.0	1788.0
285441	1.0	7.0
1352	737.0	912.0
1351	5614.0	8614.0
1350	7347.0	13064.0
1349	3012.0	4125.0
1348	0.0	5.0
1347	3387.0	5583.0
1346	953.0	184.0
1345	3124.0	4367.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	19.0	14.0
1363	32152.0	30297.0
1362	11246.0	14489.0
1361	0.0	0.0
1360	162.0	122.0
1359	974.0	132.0
1358	1.0	1.0
1357	19.0	4.0
1356	2426.0	1103.0
1355	2262.0	3320.0
1353	2178.0	3481.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	1.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	76.0	231.0
285464	269.0	800.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7094.0	10543.0
1373	93.0	13.0
1371	639.0	696.0
1370	0.0	0.0
1369	0.0	0.0
1368	2429.0	6366.0
100873209	1.0	1.0
1366	1745.0	6865.0
1365	3036.0	10388.0
1364	15334.0	30696.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	7.0	12.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	3.0	2.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2890.0	3384.0
116843	608.0	709.0
1384	5957.0	10051.0
116842	13.0	30.0
1382	1426.0	502.0
116844	522.0	611.0
1381	2.0	17.0
1380	12.0	3.0
440176	5.0	17.0
440184	0.0	2.0
1379	1.0	0.0
1378	57.0	11.0
1376	1574.0	2886.0
1375	19.0	28.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	2.0	0.0
102800310	14.0	25.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	315.0	184.0
1396	21.0	28.0
1395	7.0	1.0
1394	9.0	31.0
1393	71.0	20.0
1392	0.0	0.0
285407	16.0	23.0
116835	334.0	169.0
1390	1002.0	728.0
1389	4113.0	4138.0
1388	5087.0	7827.0
1387	7298.0	7924.0
116841	1360.0	2313.0
1386	3172.0	3769.0
116840	1408.0	2657.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	28.0	34.0
100873255	0.0	0.0
100873254	1.0	15.0
100873253	0.0	0.0
285412	1.0	3.0
100873252	0.0	0.0
100287898	26.0	19.0
100287895	0.0	0.0
285419	19.0	24.0
1399	4066.0	5761.0
1398	4060.0	5063.0
1397	2995.0	3708.0
100873259	0.0	0.0
100873258	1.0	0.0
100873257	1.0	4.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	139.0	569.0
285429	5.0	7.0
100287880	0.0	2.0
440193	3593.0	5084.0
100873248	0.0	0.0
100873247	1.0	0.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	1.0	0.0
10130	12798.0	18648.0
153830	4393.0	3597.0
645280	0.0	0.0
440138	663.0	683.0
440132	0.0	0.0
440142	1.0	1.0
10139	1649.0	2497.0
126208	1104.0	2158.0
126206	0.0	2.0
126205	9.0	54.0
107133497	7.0	11.0
126204	0.0	1.0
107133499	0.0	0.0
128866	7059.0	8644.0
10131	2154.0	5197.0
10134	10193.0	17078.0
107133494	0.0	1.0
10133	3914.0	2280.0
128869	1200.0	2341.0
10136	0.0	1.0
10135	6320.0	5732.0
100128493	0.0	0.0
103021294	24.0	29.0
10138	771.0	664.0
100128496	0.0	0.0
10137	5204.0	9492.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	2.0
10140	11425.0	12198.0
128864	10.0	20.0
440125	0.0	3.0
440131	0.0	0.0
10143	22.0	3.0
128854	734.0	415.0
10142	6240.0	12274.0
10144	1730.0	2226.0
10147	2224.0	3261.0
100128483	0.0	5.0
10146	7465.0	11970.0
128859	0.0	7.0
10149	234.0	261.0
10148	94.0	27.0
128853	88.0	46.0
440159	0.0	0.0
10117	0.0	0.0
440163	0.0	0.0
10110	15.0	12.0
10112	106.0	229.0
10111	4102.0	5405.0
10114	7394.0	5432.0
10113	2954.0	3990.0
128848	0.0	0.0
10116	6186.0	4807.0
165829	66.0	28.0
100128469	13.0	11.0
153842	0.0	5.0
440145	952.0	1326.0
10129	2084.0	2778.0
440153	0.0	0.0
10128	7608.0	10794.0
100033799	0.0	0.0
107133486	2.0	4.0
10121	6756.0	9306.0
100128465	0.0	0.0
10120	3752.0	5936.0
10123	2082.0	1370.0
138234	0.0	2.0
10125	90.0	98.0
10124	974.0	935.0
10127	1363.0	2415.0
10126	1174.0	2140.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	44.0	63.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	0.0
106481182	1.0	0.0
285489	117.0	182.0
100128448	2.0	0.0
126242	1.0	1.0
106481198	0.0	0.0
10107	3.0	0.0
10106	10684.0	14007.0
106481199	0.0	0.0
10109	8890.0	10050.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2074.0	4771.0
10100	1397.0	508.0
10103	21757.0	35928.0
106481194	1.0	0.0
10102	847.0	1469.0
106481195	0.0	0.0
10105	1789.0	2703.0
285492	0.0	0.0
106481192	0.0	1.0
106481193	0.0	0.0
285498	124.0	142.0
440119	473.0	800.0
126235	2.0	1.0
126231	151.0	125.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	82.0	167.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	24.0	77.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	27.0	12.0
440104	765.0	1054.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	32.0	9.0
100128420	5.0	5.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	8.0	22.0
10090	1171.0	1372.0
10093	3982.0	7751.0
10092	5592.0	7128.0
10095	3045.0	5444.0
645204	0.0	3.0
10094	6108.0	10504.0
645203	3.0	5.0
10097	12709.0	13824.0
10096	9339.0	12371.0
645201	0.0	1.0
163115	107.0	30.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	6.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	85.0	132.0
106481144	0.0	0.0
114195	1.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	6.0	1.0
106481145	0.0	0.0
151126	1309.0	11139.0
106481146	0.0	0.0
10099	7057.0	8685.0
10098	707.0	753.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	539.0	694.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	65.0	17.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	164.0	779.0
415116	5460.0	10712.0
645207	0.0	0.0
645206	142.0	171.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
