id	ec4a2c9d-1d81-4129-b2b9-ac500f39f7ca	0532b0ce-9326-49a6-a19b-f888bf7d000f
79698	15.0	29.0
205564	1889.0	1626.0
79697	554.0	704.0
79699	4192.0	4589.0
92659	119.0	78.0
65055	898.0	1077.0
65057	1083.0	1043.0
65056	5837.0	6087.0
65059	376.0	685.0
349372	0.0	0.0
100302743	3.0	11.0
79680	2166.0	1529.0
79683	2134.0	1048.0
100302742	1.0	0.0
79682	153.0	260.0
100302741	0.0	0.0
79685	3353.0	3381.0
79684	385.0	432.0
100216001	0.0	5.0
79689	13452.0	15927.0
146429	7.0	28.0
65065	951.0	1064.0
92689	5581.0	5644.0
90025	143.0	241.0
158427	1203.0	1202.0
408263	1.0	2.0
92682	79.0	108.0
146434	358.0	360.0
146433	453.0	592.0
146439	1270.0	1676.0
90019	68.0	9.0
65062	2239.0	1249.0
158431	294.0	385.0
65061	96.0	148.0
90011	1.0	1.0
92675	1440.0	1874.0
65078	176.0	80.0
134466	286.0	163.0
90007	2847.0	4331.0
65072	6.0	11.0
100289019	158.0	164.0
100289017	0.0	0.0
100133172	33.0	20.0
55601	2273.0	2415.0
55600	20.0	7.0
55605	2736.0	2836.0
55604	1317.0	1573.0
55603	1892.0	2563.0
55602	1828.0	1666.0
55609	266.0	315.0
55608	3166.0	3457.0
55607	751.0	1775.0
254528	1.0	0.0
349334	0.0	0.0
9910	1729.0	2496.0
100133180	1.0	2.0
641924	0.0	0.0
9908	14848.0	22649.0
9909	1922.0	2026.0
55612	1411.0	1850.0
55611	5182.0	5423.0
55610	1672.0	1646.0
254531	1187.0	1067.0
9902	5186.0	9507.0
55616	4358.0	3822.0
171482	0.0	0.0
9903	3996.0	4582.0
55615	725.0	1081.0
55614	1527.0	1839.0
9900	700.0	843.0
55613	116.0	118.0
340990	0.0	0.0
9901	914.0	568.0
9906	151.0	148.0
55619	817.0	1184.0
9907	1826.0	2159.0
9904	1660.0	2322.0
171484	5.0	5.0
55617	727.0	698.0
9905	4809.0	4104.0
641922	2.0	0.0
171483	20.0	23.0
9920	1627.0	2495.0
9921	10170.0	14326.0
100133190	402.0	229.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	10144.0	19052.0
55623	7247.0	6933.0
55622	1141.0	1155.0
55621	1259.0	1701.0
55620	2842.0	3415.0
9913	2103.0	2320.0
55627	3157.0	3998.0
340980	0.0	0.0
9914	3827.0	3786.0
55626	2859.0	3067.0
9911	194.0	173.0
55625	4083.0	4115.0
9912	1277.0	1212.0
55624	6388.0	5010.0
9917	5159.0	6004.0
9918	2908.0	3052.0
9915	2080.0	1665.0
55629	4694.0	5960.0
55628	1146.0	1645.0
9931	3982.0	4941.0
55630	612.0	1174.0
301	13616.0	5901.0
55634	877.0	655.0
55633	1106.0	998.0
302	22396.0	13974.0
55632	1054.0	1054.0
303	5.0	5.0
55631	860.0	996.0
304	261.0	207.0
9924	2035.0	1999.0
55638	1315.0	2503.0
305	0.0	1.0
306	4492.0	6291.0
9925	1163.0	1218.0
340970	0.0	0.0
9922	5600.0	6515.0
55636	1454.0	1897.0
307	6709.0	7212.0
55635	122.0	81.0
308	17363.0	20247.0
9923	2186.0	2629.0
9928	18.0	59.0
309	14655.0	18577.0
9929	3445.0	3255.0
9926	3793.0	3334.0
9927	8750.0	10244.0
9942	338.0	444.0
9943	3495.0	4485.0
266553	1.0	0.0
101927396	0.0	0.0
9940	116.0	71.0
101927399	0.0	1.0
9941	493.0	521.0
339983	392.0	408.0
102723423	0.0	0.0
102723426	0.0	1.0
339977	22.0	6.0
55640	263.0	342.0
310	9666.0	10532.0
311	16234.0	19755.0
312	7.0	14.0
79612	1203.0	1173.0
55644	1352.0	1306.0
79611	1272.0	2810.0
313	700.0	899.0
314	40.0	46.0
55643	6492.0	7700.0
79613	1154.0	1462.0
494197	1.0	0.0
79616	158.0	104.0
316	4830.0	3241.0
9935	3072.0	2204.0
317	1272.0	1210.0
9936	1383.0	1730.0
9933	1219.0	1848.0
55647	1340.0	1301.0
79618	569.0	733.0
318	1331.0	1300.0
55646	581.0	787.0
9934	95.0	91.0
319	29.0	908.0
9939	4731.0	5234.0
9937	1215.0	1405.0
9938	801.0	836.0
9950	4942.0	5863.0
9953	354.0	622.0
9951	92.0	24.0
339970	5.0	6.0
339976	0.0	0.0
55652	1832.0	1958.0
320	631.0	676.0
55651	1980.0	2468.0
339967	16.0	0.0
321	463.0	696.0
55650	1540.0	1806.0
322	3443.0	3185.0
323	2242.0	2921.0
55656	1984.0	2213.0
55655	266.0	23.0
324	2489.0	3383.0
79600	2109.0	2842.0
494188	0.0	0.0
79603	4230.0	7666.0
325	0.0	0.0
55654	7101.0	7936.0
79602	4417.0	5175.0
55653	876.0	788.0
326	1.0	3.0
327	6146.0	7479.0
79605	257.0	165.0
9946	1256.0	1340.0
55659	398.0	395.0
328	6130.0	8776.0
9947	0.0	0.0
55658	1170.0	1558.0
329	4135.0	3665.0
79607	823.0	925.0
9945	837.0	1549.0
55657	1265.0	1542.0
79609	304.0	273.0
79608	1042.0	1206.0
9948	18574.0	22285.0
9949	621.0	1035.0
9960	2090.0	2372.0
9961	6290.0	8315.0
7301	831.0	705.0
651302	57.0	60.0
7300	0.0	0.0
9965	1.0	0.0
9962	2385.0	2983.0
9963	1341.0	844.0
7302	1.0	2.0
339965	112.0	141.0
330	4342.0	3694.0
55663	751.0	893.0
79630	560.0	554.0
331	4948.0	5562.0
55662	3526.0	3797.0
332	89.0	155.0
79632	285.0	739.0
55661	2915.0	3472.0
333	221.0	235.0
79631	1502.0	1849.0
55660	5280.0	6186.0
334	50810.0	88454.0
55667	4996.0	5311.0
79634	1425.0	1809.0
335	16.0	10.0
55666	4683.0	5069.0
79633	1662.0	4033.0
55665	3198.0	3508.0
336	1.0	0.0
55664	1859.0	1929.0
337	1.0	0.0
79635	418.0	366.0
340947	3.0	12.0
9957	631.0	498.0
338	245.0	225.0
339	0.0	0.0
79637	1124.0	962.0
9958	2403.0	2896.0
9955	234.0	285.0
55669	3348.0	3454.0
55668	2514.0	3334.0
9956	66.0	93.0
79639	561.0	805.0
641977	581.0	595.0
9971	33.0	20.0
9972	3251.0	3901.0
7310	2.0	8.0
9970	30.0	22.0
100422600	0.0	0.0
9975	5705.0	4698.0
9976	454.0	418.0
7311	18849.0	23195.0
100422602	0.0	0.0
7314	28893.0	28767.0
9973	1811.0	2046.0
100422603	20.0	33.0
100422605	0.0	0.0
100422608	0.0	0.0
55670	2904.0	3874.0
341	163.0	823.0
342	0.0	0.0
343	1.0	0.0
79621	1543.0	1634.0
55672	1337.0	2109.0
55671	4283.0	4316.0
344	1.0	2.0
345	4.0	0.0
79623	282.0	270.0
254552	178.0	2902.0
79622	1401.0	1607.0
55677	2968.0	3757.0
346	0.0	0.0
55676	2241.0	2279.0
79625	2406.0	3206.0
347	8634.0	12462.0
348	1070.0	6642.0
79624	1104.0	1132.0
7305	1339.0	1626.0
79627	2898.0	2592.0
9968	3829.0	4875.0
9969	4638.0	6030.0
79626	212.0	240.0
79629	1195.0	1232.0
7307	27.0	26.0
9966	1955.0	3131.0
9967	12528.0	15701.0
55679	5983.0	7025.0
7306	29.0	53.0
79628	70.0	56.0
254559	60.0	50.0
9982	92.0	7.0
7321	999.0	991.0
9980	3537.0	9464.0
7320	3533.0	3656.0
101927350	0.0	0.0
7323	14347.0	14923.0
9986	777.0	862.0
7322	3612.0	4251.0
9987	9139.0	10293.0
101927352	8.0	4.0
9984	1092.0	1274.0
7325	1674.0	1555.0
9985	473.0	488.0
7324	3813.0	3325.0
350	9.0	0.0
351	47335.0	60627.0
353	3891.0	7167.0
100133210	0.0	0.0
354	581231.0	934355.0
355	1255.0	928.0
100133212	0.0	0.0
356	36.0	43.0
357	3125.0	3045.0
358	13781.0	12307.0
359	25.0	13.0
7316	31382.0	32377.0
7315	4.0	35.0
7318	3435.0	3281.0
9978	2306.0	2489.0
7317	16975.0	26299.0
7319	3251.0	3145.0
9993	10500.0	12335.0
101927360	0.0	0.0
9994	1646.0	1582.0
9991	4436.0	5679.0
7332	5758.0	6735.0
9992	7.0	14.0
9997	456.0	552.0
7334	5340.0	6317.0
101927364	0.0	0.0
7333	2.0	3.0
7336	2977.0	3085.0
9995	1.0	0.0
100422505	0.0	0.0
7335	357.0	488.0
494150	2.0	4.0
9990	1696.0	1995.0
360	11634.0	3957.0
361	67.0	14.0
362	112.0	33.0
363	7.0	15.0
100133220	0.0	1.0
364	35.0	74.0
366	210.0	100.0
367	10647.0	14359.0
368	815.0	832.0
369	5711.0	5503.0
494143	71.0	57.0
7327	4307.0	4917.0
7326	3212.0	4197.0
7329	4694.0	5267.0
9988	2502.0	2598.0
9989	3278.0	3350.0
7328	7651.0	11801.0
7341	5533.0	5342.0
7343	9419.0	11609.0
7342	4830.0	5276.0
7345	789.0	704.0
100422514	0.0	0.0
7347	330.0	507.0
100422517	1.0	0.0
372	14598.0	19026.0
373	1416.0	1363.0
374	149.0	80.0
375	30174.0	38151.0
377	11082.0	12765.0
100133234	0.0	1.0
378	11262.0	17873.0
379	413.0	505.0
100652740	2.0	0.0
7337	5479.0	6435.0
7339	1.0	2.0
100652748	453.0	412.0
101927380	9.0	4.0
100652749	0.0	0.0
7352	45.0	49.0
7351	1700.0	2241.0
101927381	0.0	0.0
7353	2842.0	3146.0
100422523	1.0	0.0
7356	1223.0	127.0
7355	2097.0	2857.0
7358	8675.0	6830.0
7357	2932.0	3401.0
100422527	0.0	0.0
380	0.0	3.0
381	5810.0	6173.0
382	7521.0	10529.0
7350	1.0	1.0
383	7.0	18.0
384	6455.0	6002.0
387	25314.0	25343.0
388	40188.0	35664.0
389	12708.0	12006.0
100652730	1.0	1.0
7349	20.0	29.0
7348	8.0	3.0
100652736	9.0	18.0
100652739	1.0	4.0
101927390	0.0	0.0
7363	4.0	193.0
100422531	0.0	0.0
100422532	30.0	19.0
352954	866.0	940.0
7365	0.0	0.0
100422533	0.0	2.0
352957	2.0	4.0
7364	0.0	0.0
7367	4.0	1.0
100422535	0.0	0.0
7366	49.0	1.0
100422536	0.0	1.0
7369	15.0	15.0
7368	43.0	15.0
390	4358.0	3846.0
391	1971.0	2384.0
392	12556.0	15292.0
393	830.0	1084.0
394	7123.0	6621.0
100133251	0.0	0.0
395	5250.0	7349.0
7360	5586.0	6813.0
396	9840.0	14544.0
397	4911.0	5329.0
494115	1770.0	2425.0
398	7.0	11.0
399	430.0	479.0
100133259	0.0	0.0
388906	19.0	34.0
388907	30.0	77.0
494119	0.0	0.0
494118	0.0	0.0
7374	1978.0	1991.0
352966	16.0	23.0
7373	8312.0	20926.0
352965	16.0	16.0
7376	5426.0	6271.0
7375	3701.0	4287.0
352967	0.0	0.0
100422545	0.0	0.0
7378	469.0	432.0
101927320	0.0	0.0
100422546	1.0	1.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	13.0	9.0
101927324	0.0	2.0
101927323	6.0	3.0
352962	22.0	14.0
101927327	0.0	1.0
7372	1346.0	1798.0
352964	1.0	3.0
100133262	0.0	0.0
7371	990.0	1287.0
352963	2.0	0.0
100133265	1.0	4.0
100133268	0.0	1.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	1.0
7385	9156.0	11215.0
7384	7457.0	9471.0
7386	2542.0	3328.0
7389	3023.0	3227.0
376940	1244.0	1243.0
7388	4154.0	4633.0
100422558	1.0	11.0
101927332	0.0	0.0
7381	6962.0	9100.0
102723489	143.0	154.0
7380	1764.0	472.0
102723487	5.0	2.0
102723483	1.0	3.0
100422550	0.0	0.0
388925	2.0	1.0
7398	2766.0	2602.0
7399	5.0	10.0
7390	1477.0	1895.0
101927347	0.0	1.0
7392	5003.0	6569.0
7391	2043.0	1949.0
100133285	0.0	1.0
102723475	2.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	7.0	12.0
352990	6.0	1.0
374308	2.0	2.0
122402	102.0	100.0
122409	0.0	5.0
388948	2.0	4.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	3548.0	4393.0
388931	8.0	16.0
388939	21.0	21.0
100422581	3.0	2.0
100422582	0.0	0.0
100422598	0.0	2.0
408187	0.0	0.0
388965	0.0	2.0
388962	507.0	737.0
388963	446.0	549.0
388960	0.0	0.0
100422591	1.0	1.0
100422595	0.0	0.0
388969	2084.0	2085.0
92597	2349.0	2945.0
92595	491.0	667.0
134429	1859.0	1579.0
92591	64.0	190.0
388951	2.0	0.0
134430	2567.0	3017.0
100147811	0.0	2.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	42.0	52.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	4.0	12.0
100147827	0.0	0.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	1.0	0.0
100147833	0.0	0.0
103724390	1.0	4.0
100147834	0.0	0.0
100147835	1.0	2.0
100147836	2.0	2.0
100147837	0.0	2.0
100505385	136.0	154.0
100505383	0.0	0.0
374354	3406.0	4122.0
374355	0.0	0.0
103724389	2.0	3.0
103724388	0.0	1.0
103724387	7.0	4.0
103724386	2.0	1.0
100133203	0.0	0.0
100133204	26.0	33.0
100133205	83.0	64.0
100133206	0.0	0.0
122416	1256.0	958.0
65121	0.0	0.0
677837	1.0	4.0
677838	0.0	0.0
65123	3476.0	4540.0
677835	0.0	0.0
65122	0.0	1.0
677836	0.0	2.0
65125	11485.0	14779.0
677833	1.0	1.0
102723508	41.0	32.0
92745	345.0	483.0
65124	1677.0	1572.0
677834	2.0	7.0
100505566	218.0	220.0
677831	0.0	0.0
677832	5.0	0.0
100505567	1.0	1.0
80759	180.0	116.0
80758	25.0	77.0
80757	151.0	116.0
144165	537.0	768.0
100505561	1.0	2.0
677839	0.0	3.0
79770	5135.0	8521.0
80762	11995.0	11011.0
79772	583.0	713.0
80761	48.0	5.0
80760	6343.0	8592.0
388667	0.0	0.0
79774	925.0	935.0
79777	1194.0	1001.0
79776	299.0	602.0
80765	389.0	263.0
80764	2047.0	1895.0
80763	9.0	59.0
79778	1542.0	2050.0
92737	660.0	98.0
677840	0.0	0.0
92736	0.0	0.0
158798	1.0	0.0
677848	0.0	0.0
677849	0.0	0.0
677846	1.0	0.0
677847	0.0	0.0
100505557	0.0	2.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	1.0	2.0
388662	23.0	40.0
80746	506.0	500.0
80745	717.0	986.0
653857	227.0	311.0
79760	499.0	577.0
79762	6117.0	16787.0
79763	2563.0	3241.0
80755	205.0	281.0
79768	1175.0	1073.0
79767	1989.0	2299.0
677850	0.0	0.0
677815	1.0	1.0
677816	0.0	0.0
677813	0.0	0.0
677814	3.0	1.0
677811	0.0	0.0
90102	3560.0	3655.0
677812	0.0	0.0
677810	3.0	12.0
388695	602.0	553.0
80778	539.0	423.0
79791	2688.0	3167.0
677819	0.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	3070.0	1818.0
677818	0.0	0.0
79794	1310.0	1605.0
79797	835.0	960.0
79796	555.0	761.0
80781	6743.0	9901.0
79799	2.0	0.0
79798	814.0	1040.0
388685	205.0	290.0
119180	0.0	1.0
677826	0.0	2.0
219833	225.0	99.0
677827	0.0	1.0
100505576	77.0	87.0
100505573	601.0	771.0
677825	0.0	0.0
92755	23.0	61.0
677822	0.0	0.0
677823	1.0	1.0
677820	0.0	0.0
677821	0.0	0.0
144193	6.0	6.0
79780	1196.0	936.0
79782	85.0	186.0
144195	1.0	9.0
677828	2.0	3.0
79781	297.0	152.0
677829	0.0	1.0
79784	4484.0	3623.0
79783	144.0	115.0
80772	1389.0	1992.0
79786	3333.0	2831.0
79785	72.0	61.0
80777	4152.0	5303.0
79788	325.0	305.0
80776	296.0	282.0
388677	38.0	20.0
80775	524.0	774.0
80774	1104.0	1214.0
79789	2226.0	2611.0
92749	7.0	4.0
92747	2170.0	140.0
90121	3158.0	3059.0
219844	321.0	405.0
90120	1668.0	2273.0
158763	13.0	21.0
651249	3.0	6.0
220832	1.0	5.0
146779	0.0	0.0
677885	4.0	5.0
677882	0.0	0.0
677883	2.0	1.0
651250	462.0	539.0
132141	0.0	0.0
219855	412.0	1185.0
219854	1045.0	1163.0
90113	38.0	12.0
653895	3.0	0.0
80789	2411.0	3201.0
144132	346.0	336.0
144124	0.0	0.0
388698	6.0	5.0
388699	0.0	0.0
388697	15.0	37.0
100505518	0.0	2.0
80790	3541.0	4250.0
89122	3268.0	2955.0
158787	123.0	107.0
100505540	0.0	0.0
219865	3.0	3.0
100505547	0.0	3.0
132158	200.0	210.0
100505545	22.0	2.0
90141	622.0	684.0
132160	1982.0	1559.0
90139	2726.0	3677.0
340665	5.0	6.0
219858	0.0	0.0
100505532	68.0	42.0
90134	0.0	5.0
219875	0.0	0.0
90133	194.0	397.0
92799	2691.0	3360.0
219874	1.0	1.0
651258	0.0	2.0
90135	3540.0	3481.0
219873	0.0	0.0
100505536	4.0	2.0
92797	537.0	647.0
219870	0.0	0.0
339674	1.0	3.0
339669	0.0	0.0
100505538	239.0	222.0
340654	45.0	61.0
219869	0.0	0.0
339665	208.0	255.0
100133053	0.0	0.0
55722	175.0	164.0
55721	230.0	171.0
55720	2372.0	3419.0
55726	1065.0	1518.0
55723	107.0	172.0
55729	5151.0	6377.0
55728	1471.0	1772.0
55727	3019.0	3082.0
105377108	6.0	7.0
219899	1824.0	2565.0
220869	151.0	198.0
102723578	1.0	0.0
100133064	0.0	0.0
102723574	4.0	4.0
55733	1272.0	729.0
400	8549.0	9758.0
641808	29.0	51.0
55732	256.0	256.0
401	1.0	0.0
55731	1480.0	2650.0
402	2247.0	2281.0
403	1981.0	2062.0
55737	9275.0	10532.0
205251	508.0	474.0
405	3627.0	4139.0
55735	1482.0	2040.0
406	330.0	377.0
55734	1345.0	1458.0
407	18.0	17.0
408	2627.0	2864.0
409	1289.0	1794.0
55739	4054.0	4905.0
55738	3670.0	4319.0
327658	8.0	9.0
327657	2.0	2.0
327659	0.0	2.0
653808	0.0	1.0
100133074	0.0	0.0
55740	11731.0	11997.0
102723562	0.0	2.0
100133079	0.0	0.0
410	2769.0	3923.0
55744	1583.0	1779.0
411	1139.0	1726.0
80700	7861.0	7691.0
79711	184.0	294.0
55743	1148.0	1402.0
412	2334.0	1832.0
79710	1987.0	2929.0
79713	42.0	76.0
55742	10284.0	12090.0
414	6241.0	8505.0
55741	1891.0	2814.0
79712	1188.0	1067.0
55748	17436.0	25784.0
415	46.0	16.0
100505506	3.0	7.0
416	15.0	1.0
79714	590.0	885.0
55746	2918.0	3124.0
79717	3541.0	4103.0
417	6.0	28.0
55745	2473.0	2816.0
79716	347.0	329.0
418	0.0	0.0
79719	2625.0	2867.0
419	72.0	143.0
79718	8753.0	15380.0
55749	3463.0	4940.0
102723555	0.0	1.0
220885	9.0	23.0
55751	3189.0	3702.0
55750	1333.0	1956.0
420	102.0	38.0
102723553	0.0	0.0
421	1527.0	1982.0
55755	3742.0	5060.0
340618	0.0	0.0
55754	11585.0	16931.0
55753	557.0	460.0
55752	4939.0	6652.0
79701	2755.0	3816.0
55759	1273.0	1700.0
427	14566.0	23036.0
55758	3655.0	3059.0
79703	1025.0	796.0
205272	0.0	1.0
55757	1013.0	2172.0
79706	1476.0	1534.0
55756	1045.0	1372.0
429	28.0	9.0
79705	2821.0	3477.0
79707	1720.0	1711.0
79709	2887.0	5707.0
256815	1.0	1.0
101927273	0.0	0.0
101927275	71.0	94.0
7402	14244.0	19471.0
7401	0.0	0.0
80714	70.0	62.0
101927279	3.0	7.0
653820	3.0	12.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	4.0	0.0
55762	531.0	650.0
55761	4672.0	8331.0
430	193.0	419.0
55760	3031.0	5494.0
79731	1114.0	1601.0
432	27.0	44.0
79730	575.0	726.0
340602	1.0	3.0
79733	29.0	91.0
433	31.0	28.0
55766	18039.0	10976.0
434	17.0	17.0
55765	990.0	121.0
79735	3264.0	3855.0
435	1329.0	1595.0
55764	1638.0	1604.0
55763	2125.0	2386.0
79734	758.0	759.0
436	6.0	2.0
55769	1697.0	1638.0
79736	376.0	361.0
438	7.0	7.0
79739	2130.0	2793.0
55768	1974.0	2317.0
439	3240.0	3846.0
79738	1446.0	1454.0
340600	0.0	1.0
677804	0.0	0.0
677805	0.0	0.0
677802	0.0	0.0
80709	2234.0	3413.0
677803	0.0	0.0
7411	2463.0	3265.0
677800	1.0	0.0
7410	2400.0	3229.0
677801	0.0	1.0
101927289	65.0	80.0
7412	1857.0	1914.0
101927288	30.0	27.0
80704	34.0	58.0
102723538	0.0	0.0
80701	0.0	0.0
677808	2.0	0.0
677809	0.0	0.0
677806	1.0	0.0
80705	312.0	373.0
677807	1.0	2.0
55773	2283.0	2212.0
440	1050.0	1871.0
100652997	0.0	0.0
55771	117.0	158.0
79720	1751.0	2540.0
443	805.0	659.0
55770	1995.0	2614.0
79722	12.0	17.0
444	8483.0	6671.0
55777	1425.0	1906.0
55776	1376.0	1757.0
445	7346.0	1889.0
55775	805.0	924.0
79724	2706.0	3010.0
79723	635.0	882.0
447	4.0	8.0
79726	2262.0	2431.0
7404	2078.0	1774.0
7403	1984.0	2534.0
79725	443.0	445.0
449	0.0	0.0
79728	744.0	754.0
55779	473.0	562.0
55778	485.0	507.0
79727	2.0	1.0
7405	1746.0	1739.0
7408	6132.0	7803.0
7407	2599.0	4664.0
79729	334.0	431.0
7409	711.0	682.0
101927295	0.0	0.0
7422	23548.0	7398.0
100422711	0.0	0.0
7421	343.0	286.0
100422712	9.0	13.0
7424	492.0	528.0
7423	3822.0	4379.0
80737	122.0	152.0
80736	27893.0	48312.0
100422716	0.0	0.0
65109	845.0	830.0
65108	7480.0	15625.0
55780	1065.0	1043.0
80739	18.0	35.0
450	0.0	0.0
55784	1989.0	2308.0
79751	1223.0	2352.0
80740	7.0	2.0
451	0.0	0.0
79750	484.0	738.0
55783	1937.0	1819.0
79753	1355.0	1306.0
55781	1307.0	1648.0
79752	1731.0	1983.0
454	0.0	2.0
79755	840.0	751.0
55788	4081.0	4322.0
455	1.0	0.0
55787	1218.0	1499.0
79754	1495.0	1926.0
55786	1023.0	888.0
80742	720.0	737.0
55785	1608.0	1752.0
80741	196.0	321.0
92715	911.0	1009.0
7415	20175.0	32441.0
79759	219.0	257.0
7414	20250.0	40999.0
79758	977.0	820.0
7417	2915.0	3339.0
55789	19.0	57.0
92714	3091.0	3789.0
7416	7429.0	11145.0
7419	3861.0	4496.0
7418	0.0	1.0
65110	1467.0	1797.0
7431	27772.0	38135.0
7430	15509.0	17544.0
7433	3545.0	2619.0
7432	15.0	10.0
7434	910.0	396.0
80726	307.0	184.0
65117	3806.0	4729.0
80725	211.0	212.0
80724	1367.0	1938.0
80723	293.0	292.0
102723518	0.0	0.0
55791	763.0	1076.0
55790	4792.0	6027.0
80728	597.0	735.0
460	23.0	896.0
102723513	5.0	2.0
80727	3105.0	6522.0
462	9.0	3.0
55795	2525.0	2487.0
79740	4.0	4.0
463	5689.0	8721.0
55794	601.0	683.0
55793	1933.0	2097.0
79742	2462.0	2185.0
102723510	15.0	14.0
79744	485.0	597.0
466	1441.0	1330.0
55799	304.0	388.0
467	3035.0	3288.0
55798	1516.0	1634.0
468	15269.0	19464.0
79746	1277.0	370.0
80731	305.0	224.0
55796	1477.0	1276.0
79745	2588.0	2578.0
469	0.0	0.0
79748	981.0	303.0
79747	3.0	1.0
7425	10.0	19.0
7428	2923.0	2318.0
92703	2130.0	2306.0
7429	1.0	0.0
7442	4.0	3.0
7441	0.0	0.0
7444	927.0	1079.0
7443	427.0	499.0
101927233	24.0	35.0
254251	683.0	921.0
471	3253.0	5049.0
472	3940.0	4643.0
473	17713.0	19221.0
103689844	0.0	1.0
474	0.0	17.0
103689843	0.0	0.0
475	1758.0	1912.0
103689846	1.0	15.0
476	43742.0	45645.0
103689845	0.0	0.0
477	5371.0	7513.0
478	17.0	46.0
479	208.0	5.0
100135756	0.0	0.0
7436	1017.0	2078.0
7439	303.0	297.0
7451	25.0	22.0
7450	11877.0	11511.0
7453	5094.0	6518.0
7455	1.0	0.0
100147744	0.0	0.0
7454	455.0	663.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	1.0	0.0
7456	3121.0	3935.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	6.0	9.0
254263	25.0	20.0
480	25.0	32.0
481	7977.0	3799.0
482	350.0	677.0
483	3756.0	6405.0
484	2.0	1.0
100133100	1.0	0.0
485	1.0	6.0
486	23.0	19.0
487	74.0	68.0
488	17169.0	34431.0
100133103	0.0	0.0
489	3992.0	3352.0
7448	37.0	42.0
7447	421.0	62.0
7462	913.0	968.0
100147751	0.0	0.0
7461	2058.0	2094.0
100147752	1.0	1.0
7464	4649.0	4427.0
100147754	0.0	0.0
7466	6817.0	11078.0
100147755	1.0	0.0
7465	1811.0	1464.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	1939.0	2730.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	1.0	2.0
100147759	0.0	0.0
490	3008.0	4203.0
491	9.0	5.0
492	3.0	3.0
493	11983.0	17468.0
495	1.0	0.0
254225	1405.0	1745.0
496	3.0	3.0
254228	524.0	705.0
498	24018.0	32545.0
7458	13063.0	15248.0
100147750	8.0	5.0
7473	138.0	104.0
100147762	0.0	0.0
7472	794.0	1737.0
100422642	1.0	0.0
7475	241.0	41.0
134701	26.0	10.0
7474	3181.0	1537.0
100422644	0.0	0.0
7477	1080.0	518.0
100147766	0.0	1.0
101927265	0.0	0.0
7476	14.0	6.0
100147767	0.0	0.0
7479	35.0	31.0
100147768	0.0	0.0
7478	0.0	0.0
100147769	0.0	0.0
254240	2.0	1.0
7471	5.0	11.0
100133121	0.0	0.0
100133122	0.0	1.0
100133123	0.0	0.0
7469	1809.0	2097.0
100147760	0.0	0.0
100147761	1.0	2.0
7484	46.0	14.0
7483	249.0	384.0
7486	1075.0	1369.0
7485	1229.0	1705.0
100422656	0.0	1.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	2086.0	3349.0
7480	30.0	23.0
100419004	0.0	0.0
7482	1961.0	2738.0
100419006	0.0	1.0
7481	246.0	397.0
100419005	0.0	0.0
100133139	2.0	4.0
100147770	0.0	0.0
100147771	1.0	0.0
7495	5.0	4.0
7494	0.0	0.0
100422666	4.0	7.0
7499	42.0	25.0
7498	530.0	488.0
7490	20.0	71.0
100420005	45.0	40.0
100420003	5.0	2.0
100422674	0.0	0.0
100419023	0.0	1.0
254272	0.0	0.0
100419029	3.0	0.0
101927215	39.0	32.0
101927217	26.0	14.0
100419028	36.0	52.0
101927219	0.0	0.0
55700	7712.0	9003.0
254268	15.0	30.0
55704	1417.0	1932.0
55703	937.0	1203.0
122706	0.0	0.0
55702	1233.0	1216.0
55701	2952.0	3225.0
55707	3470.0	3579.0
55706	1252.0	1477.0
122704	1797.0	2061.0
55705	4285.0	4858.0
100420012	0.0	1.0
100422686	0.0	0.0
55709	679.0	755.0
101927221	333.0	379.0
101927220	4.0	4.0
100419031	7.0	9.0
101927222	1.0	0.0
101927224	0.0	0.0
100133161	24.0	26.0
100133162	1.0	3.0
100133163	2.0	9.0
100419038	0.0	1.0
100133168	0.0	0.0
55711	346.0	491.0
55715	2078.0	1603.0
55714	833.0	2421.0
55713	589.0	651.0
100420028	0.0	2.0
102723590	0.0	0.0
55719	2187.0	2713.0
55718	2726.0	3905.0
55717	3912.0	4167.0
55716	1221.0	1341.0
100420033	0.0	0.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	2.0	4.0
