id	03ba09dd-2589-42ab-afe1-cf0493ba15a1	39952ce1-cb34-48c6-ad20-7aca8286f4ef
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	21.0	20.0
653550	0.0	0.0
28499	0.0	0.0
388588	199.0	216.0
710	9183.0	10425.0
28497	0.0	0.0
28498	0.0	0.0
653553	48.0	50.0
711	0.0	0.0
712	1515.0	1818.0
340562	0.0	0.0
713	1652.0	2015.0
714	1635.0	2107.0
641556	0.0	0.0
715	9709.0	10394.0
716	7340.0	9674.0
28491	0.0	0.0
717	732.0	276.0
28492	0.0	0.0
718	11573.0	4653.0
719	236.0	257.0
28490	0.0	0.0
100505876	3019.0	3540.0
219731	16.0	17.0
100505877	0.0	6.0
100505875	300.0	1251.0
122042	0.0	1.0
388585	3.0	2.0
388581	7.0	7.0
122038	0.0	0.0
388579	1.0	4.0
720	651.0	1238.0
721	352.0	1020.0
722	3.0	2.0
724	0.0	0.0
725	1.0	2.0
726	6186.0	3223.0
100505879	0.0	1.0
727	381.0	418.0
728	117.0	225.0
729	13.0	9.0
340554	283.0	137.0
219743	1820.0	2305.0
339562	0.0	0.0
653566	89.0	90.0
653567	11.0	14.0
28479	0.0	2.0
339559	191.0	276.0
28473	0.0	1.0
28474	4.0	32.0
28471	0.0	0.0
340547	2.0	4.0
730	3611.0	3894.0
28477	0.0	0.0
731	0.0	0.0
28478	0.0	0.0
732	0.0	0.0
28475	0.0	0.0
124685	1.0	4.0
733	13.0	24.0
28476	0.0	0.0
734	1040.0	2291.0
735	0.0	6.0
738	7273.0	5738.0
340544	6.0	23.0
219738	717.0	1008.0
28470	0.0	0.0
340542	367.0	336.0
219736	316.0	570.0
340543	25.0	18.0
136647	1191.0	1416.0
100505894	186.0	293.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	0.0	0.0
7710	334.0	189.0
653557	1.0	5.0
100505890	0.0	0.0
7709	1212.0	1642.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	4652.0	5513.0
28483	0.0	0.0
741	852.0	1071.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	1759.0	1488.0
28487	0.0	0.0
7701	1234.0	1690.0
745	58.0	71.0
7700	314.0	401.0
746	3020.0	4961.0
747	587.0	835.0
7703	1893.0	3093.0
7702	758.0	883.0
340533	600.0	723.0
7705	4590.0	7745.0
28480	1.0	0.0
7704	991.0	1523.0
219749	740.0	680.0
28481	0.0	1.0
7707	3016.0	3414.0
7706	1347.0	1537.0
339541	46.0	49.0
100270879	1.0	0.0
171017	1278.0	1588.0
768215	0.0	0.0
340526	672.0	564.0
340527	252.0	230.0
100270887	0.0	0.0
146059	1330.0	957.0
768217	0.0	0.0
750	2.0	4.0
768216	0.0	0.0
768211	94.0	120.0
752	482.0	481.0
753	3117.0	2464.0
171019	0.0	2.0
754	16252.0	22080.0
768213	0.0	0.0
755	1497.0	1707.0
340529	359.0	303.0
768212	0.0	0.0
100270885	0.0	0.0
7712	10.0	4.0
757	3532.0	4567.0
7711	135.0	232.0
758	16.0	6.0
100270880	0.0	0.0
100505845	0.0	0.0
759	1.0	0.0
7716	3730.0	3181.0
134082	0.0	0.0
134083	0.0	0.0
158055	14.0	37.0
7718	94.0	71.0
158056	157.0	208.0
158038	12.0	12.0
7730	0.0	2.0
100505832	1.0	10.0
7732	95.0	154.0
219771	4075.0	6889.0
219770	7.0	0.0
100270868	0.0	0.0
100270869	1.0	0.0
339535	59.0	16.0
340515	0.0	0.0
100270875	0.0	0.0
760	29.0	50.0
256714	144.0	174.0
100270876	0.0	0.0
761	42.0	14.0
768206	10.0	18.0
762	25.0	16.0
763	1.0	2.0
100270871	0.0	0.0
256710	9.0	16.0
100270872	2.0	0.0
764	0.0	0.0
765	0.0	0.0
100270873	7.0	3.0
766	3.0	2.0
100270874	0.0	0.0
767	87.0	63.0
768	19.0	21.0
732275	0.0	0.0
100270870	0.0	2.0
100505835	0.0	0.0
7727	687.0	785.0
158046	33.0	16.0
7726	4273.0	5266.0
7728	424.0	460.0
100505839	6.0	2.0
7741	671.0	644.0
100505865	191.0	51.0
7743	1486.0	1890.0
339521	0.0	0.0
100270857	0.0	0.0
339524	65.0	78.0
770	496.0	384.0
100270864	1.0	0.0
771	567.0	785.0
205147	10.0	10.0
773	16.0	17.0
100270867	0.0	0.0
774	64.0	46.0
340508	4.0	0.0
775	2329.0	2717.0
776	674.0	1959.0
777	1.0	2.0
778	3.0	3.0
100505869	8.0	8.0
779	1.0	3.0
7733	668.0	689.0
7738	497.0	580.0
7737	516.0	521.0
340501	0.0	0.0
7739	6996.0	6897.0
158078	2654.0	1555.0
7750	5266.0	7087.0
7752	448.0	517.0
100505854	269.0	505.0
100505855	1.0	0.0
100505852	0.0	0.0
7754	486.0	170.0
7753	512.0	554.0
219793	0.0	8.0
219790	210.0	462.0
122060	365.0	562.0
100270846	0.0	0.0
339512	2.0	4.0
100270847	0.0	1.0
100270848	0.0	2.0
780	19827.0	18650.0
781	2392.0	954.0
100270853	5.0	1.0
782	249.0	389.0
339505	0.0	1.0
783	451.0	593.0
103689912	54.0	83.0
784	765.0	1149.0
103689911	1.0	2.0
785	528.0	253.0
786	27.0	9.0
100270850	3.0	1.0
100270851	0.0	3.0
788	1252.0	1595.0
100270852	0.0	1.0
7745	1934.0	2026.0
789	1.0	0.0
103689918	0.0	0.0
103689917	1.0	2.0
732253	0.0	0.0
158062	18.0	16.0
7746	396.0	616.0
171024	69925.0	57718.0
7748	806.0	906.0
171023	2660.0	3117.0
103689913	0.0	0.0
171022	70.0	36.0
158067	76.0	225.0
103689915	1.0	1.0
7761	137.0	209.0
7760	1606.0	2396.0
7763	10482.0	7326.0
5100	1562.0	90.0
7762	57.0	26.0
5101	281.0	262.0
7764	2236.0	5029.0
100270839	5.0	4.0
339500	617.0	686.0
100270835	1.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	2130.0	2885.0
100270837	0.0	0.0
100270838	0.0	0.0
793	2.0	7.0
794	15.0	9.0
100270844	0.0	0.0
795	0.0	0.0
796	65.0	20.0
797	4.0	13.0
100270840	6.0	22.0
798	0.0	0.0
799	2.0	0.0
100270841	5.0	0.0
7756	5488.0	7378.0
7755	681.0	974.0
7757	47.0	31.0
101929580	12.0	38.0
158011	0.0	0.0
100505806	1452.0	959.0
7770	662.0	740.0
101929581	0.0	0.0
7772	553.0	775.0
7771	275.0	303.0
5110	3804.0	4919.0
101929582	0.0	0.0
5111	2015.0	4106.0
7773	196.0	263.0
7776	582.0	570.0
7775	282.0	220.0
101929589	0.0	0.0
100419416	1.0	1.0
100270832	5.0	8.0
100270833	6.0	3.0
100270834	0.0	2.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	199.0	182.0
7767	296.0	315.0
5105	80.0	466.0
7766	94.0	120.0
5106	1639.0	1625.0
7769	830.0	967.0
100420401	1.0	11.0
7768	225.0	311.0
5108	6964.0	5371.0
101929590	0.0	0.0
101929591	3.0	5.0
7781	50.0	9.0
7780	8.0	14.0
7783	3.0	4.0
7782	17027.0	15350.0
5121	6351.0	6233.0
5122	25.0	31.0
7784	237.0	276.0
5125	259.0	391.0
7786	285.0	401.0
90423	452.0	641.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	0.0	2.0
100420415	32.0	57.0
5116	1676.0	2524.0
100420414	1.0	0.0
100505826	9.0	24.0
90417	429.0	985.0
5118	1003.0	2743.0
90416	936.0	986.0
7779	1582.0	2448.0
100420412	0.0	0.0
5119	6327.0	5779.0
158035	0.0	0.0
100420410	0.0	0.0
7791	6917.0	9325.0
5130	3784.0	3641.0
5132	0.0	4.0
90411	10023.0	9522.0
5133	27.0	24.0
5134	1996.0	2723.0
90410	1047.0	1872.0
7798	2637.0	2180.0
5136	427.0	490.0
146053	47.0	40.0
146050	1019.0	1480.0
146057	1298.0	941.0
103091864	6.0	19.0
103091863	0.0	0.0
5126	244.0	517.0
7789	298.0	289.0
5127	3819.0	5615.0
5128	1613.0	1713.0
100505812	49.0	81.0
5129	429.0	712.0
90407	1709.0	1878.0
5140	1756.0	3116.0
100422971	0.0	1.0
5141	1057.0	413.0
100422972	0.0	0.0
5142	4546.0	3440.0
100422973	0.0	0.0
5143	19.0	44.0
100422974	1.0	2.0
5144	4478.0	2979.0
100422975	0.0	0.0
5145	44.0	84.0
5146	6.0	5.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	676.0	1065.0
100422978	0.0	0.0
100422979	0.0	0.0
101929539	4.0	9.0
100419324	0.0	0.0
254128	285.0	246.0
254122	30.0	25.0
5137	74.0	55.0
7799	3117.0	3435.0
5138	654.0	486.0
5139	777.0	940.0
100422970	0.0	0.0
5151	1025.0	1216.0
100422982	0.0	0.0
5152	6399.0	7157.0
100422983	0.0	0.0
5153	89.0	126.0
100422984	0.0	0.0
5154	1935.0	2802.0
100422985	0.0	0.0
5155	443.0	1101.0
100422986	0.0	0.0
5156	526.0	861.0
100422987	0.0	0.0
5157	227.0	402.0
100422988	0.0	0.0
5158	227.0	318.0
100422989	0.0	1.0
100419337	0.0	0.0
101929548	2.0	3.0
5150	1706.0	3887.0
100049076	0.0	1.0
5148	7.0	9.0
5149	1.0	1.0
100422980	0.0	0.0
100422981	0.0	2.0
5162	3046.0	3100.0
100422993	0.0	0.0
5163	713.0	703.0
100422994	0.0	0.0
5164	1617.0	1443.0
100422995	0.0	0.0
5165	568.0	470.0
100422996	0.0	0.0
5166	11135.0	11390.0
100422997	0.0	1.0
5167	1377.0	1706.0
5168	1821.0	1907.0
5169	57.0	392.0
101929559	2.0	5.0
101929557	1.0	0.0
5160	2233.0	3176.0
5161	0.0	0.0
256764	5.0	0.0
254100	50.0	127.0
254102	3901.0	4706.0
5159	2627.0	5732.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	2.0	0.0
100420341	78.0	121.0
5174	6.0	13.0
5175	3372.0	4569.0
5176	4603.0	5012.0
5178	595.0	466.0
5179	87.0	84.0
5170	1994.0	2696.0
5172	3152.0	1348.0
100420342	0.0	0.0
5184	4021.0	3621.0
5187	17745.0	9196.0
5188	792.0	642.0
5189	1400.0	2167.0
254173	6.0	13.0
254170	1039.0	789.0
100420359	0.0	0.0
100420358	14.0	18.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	1782.0	1917.0
5196	7.0	4.0
5197	1.0	6.0
5198	1482.0	1188.0
5199	37.0	43.0
254187	3.0	2.0
5190	2434.0	2962.0
5191	854.0	1059.0
5192	2093.0	8548.0
5193	922.0	1098.0
5194	2869.0	2817.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	6.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	240.0	289.0
100420377	0.0	0.0
53409	0.0	4.0
100420376	0.0	0.0
53407	1311.0	1669.0
100419392	0.0	0.0
100419391	11.0	4.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	4.0	2.0
53410	1.0	1.0
768220	7.0	0.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	507.0	517.0
28457	0.0	0.0
28458	1.0	3.0
28452	0.0	0.0
28450	22.0	11.0
28455	0.0	1.0
28453	0.0	0.0
28454	0.0	0.0
90390	289.0	497.0
28468	8.0	26.0
653458	0.0	0.0
28469	0.0	0.0
101340251	0.0	0.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	0.0	0.0
28463	0.0	2.0
28461	0.0	0.0
28466	0.0	0.0
28467	2.0	8.0
653464	182.0	206.0
28464	0.0	0.0
28465	0.0	5.0
653489	7.0	2.0
28438	0.0	0.0
28435	0.0	0.0
28439	11.0	13.0
653492	0.0	0.0
28430	0.0	0.0
28433	0.0	0.0
28434	11.0	3.0
28431	0.0	0.0
28432	0.0	0.0
28448	15.0	17.0
28449	2.0	8.0
28446	0.0	1.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	0.0
653483	70.0	214.0
28444	15.0	4.0
28445	0.0	0.0
28442	17.0	35.0
653486	0.0	3.0
28443	0.0	0.0
28415	1.0	0.0
28416	0.0	0.0
28413	0.0	0.0
28414	2.0	0.0
28419	0.0	0.0
28417	0.0	0.0
28418	0.0	0.0
124626	3.0	0.0
388503	0.0	0.0
28411	0.0	0.0
28412	1.0	1.0
28410	8.0	3.0
388507	201.0	218.0
653499	10.0	2.0
28426	6.0	2.0
28427	0.0	1.0
28424	2.0	2.0
28425	0.0	0.0
28428	0.0	1.0
28429	0.0	2.0
28422	0.0	3.0
28423	12.0	22.0
28420	3.0	7.0
28421	0.0	0.0
102723099	39.0	35.0
388524	0.0	3.0
124602	51.0	44.0
388523	13.0	11.0
112611	1847.0	3415.0
28405	1.0	3.0
28408	70.0	39.0
28409	1.0	3.0
112616	493.0	378.0
28406	0.0	0.0
28407	0.0	0.0
388514	5.0	6.0
28400	0.0	2.0
388512	6.0	1.0
28401	1.0	2.0
134359	336.0	526.0
158326	58.0	125.0
339263	465.0	481.0
401730	0.0	0.0
146336	27.0	6.0
401725	1.0	0.0
401720	10.0	14.0
90557	398.0	305.0
90550	736.0	1830.0
158314	3.0	4.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	1.0	0.0
106478993	0.0	0.0
339256	1.0	0.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	3.0	8.0
339258	0.0	1.0
106478990	0.0	0.0
800	87389.0	82786.0
801	22031.0	26401.0
802	0.0	0.0
342892	118.0	179.0
804	0.0	0.0
805	19581.0	20081.0
342898	0.0	0.0
342897	29.0	41.0
806	11.0	11.0
401718	1.0	2.0
807	1.0	1.0
401717	18.0	10.0
808	16565.0	18814.0
158345	46.0	70.0
339240	0.0	0.0
90586	2.0	7.0
339241	2.0	0.0
90589	25.0	21.0
378884	107.0	164.0
339244	1.0	0.0
653404	0.0	0.0
90580	658.0	817.0
391825	2.0	0.0
391827	4.0	7.0
810	266.0	38.0
811	63014.0	107850.0
340221	0.0	5.0
813	12875.0	20854.0
814	307.0	323.0
815	20.0	27.0
816	708.0	302.0
401708	0.0	0.0
817	4363.0	1753.0
818	3689.0	4247.0
819	2002.0	2014.0
90576	132.0	206.0
339230	1203.0	1231.0
339231	673.0	757.0
339229	848.0	1242.0
122335	0.0	0.0
124997	3072.0	1964.0
340217	0.0	0.0
124995	2200.0	2125.0
378881	0.0	0.0
820	18.0	10.0
821	57604.0	80439.0
822	3650.0	1375.0
823	14750.0	12183.0
824	5449.0	4906.0
825	9.0	14.0
826	21087.0	25981.0
827	759.0	794.0
134391	4.0	2.0
829	5241.0	8017.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	0.0	3.0
106478966	0.0	0.0
106478965	1.0	0.0
161931	41.0	3.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	1.0
106478962	2.0	1.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	0.0	0.0
340205	0.0	5.0
340206	2.0	0.0
388228	643.0	2498.0
830	5365.0	5448.0
831	14458.0	15215.0
832	19019.0	19691.0
833	2146.0	2347.0
834	389.0	207.0
835	1185.0	1400.0
836	848.0	1655.0
837	1298.0	1630.0
838	1.0	0.0
342865	0.0	0.0
340204	1.0	0.0
839	698.0	972.0
90594	239.0	227.0
100505993	25.0	91.0
106478959	0.0	0.0
106478958	3.0	7.0
100505994	2.0	4.0
106478957	4.0	0.0
106478956	0.0	0.0
641451	0.0	0.0
106478955	1.0	0.0
106478954	6.0	11.0
106478953	0.0	0.0
100505996	0.0	1.0
106478952	0.0	0.0
339210	75.0	104.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	1.0	1.0
90592	357.0	429.0
7809	1.0	2.0
840	1635.0	3365.0
841	763.0	974.0
842	1257.0	1457.0
843	295.0	246.0
844	192.0	172.0
136991	0.0	0.0
845	379.0	212.0
342850	0.0	0.0
846	3.0	1.0
7802	939.0	2548.0
847	5996.0	6763.0
7804	246.0	231.0
7803	8043.0	7064.0
7805	2176.0	2310.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	2.0	11.0
376267	1387.0	1910.0
106478986	0.0	0.0
106478985	44.0	247.0
106478984	0.0	1.0
388254	0.0	0.0
106478983	1.0	0.0
388255	0.0	0.0
106478982	0.0	0.0
339201	474.0	664.0
653447	637.0	763.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	0.0	0.0
7818	5332.0	6176.0
28595	0.0	0.0
148979	313.0	374.0
28592	2.0	1.0
28593	0.0	0.0
28599	0.0	0.0
401744	0.0	0.0
28597	0.0	2.0
401742	4.0	9.0
641455	16.0	26.0
7813	1111.0	1462.0
857	6722.0	6139.0
641457	0.0	0.0
7812	39535.0	40540.0
858	1607.0	1227.0
641456	0.0	0.0
859	1.0	4.0
28591	0.0	0.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	1.0	0.0
106478976	0.0	0.0
106478975	0.0	0.0
106478974	0.0	1.0
106478973	1.0	4.0
106478972	2.0	6.0
653435	0.0	0.0
106478971	1.0	3.0
653436	16.0	5.0
106478970	0.0	0.0
653437	0.0	0.0
146330	106.0	387.0
146325	1.0	0.0
860	671.0	299.0
861	2096.0	2187.0
862	271.0	291.0
653440	268.0	362.0
863	673.0	243.0
653441	24.0	21.0
864	162.0	141.0
865	1148.0	1054.0
866	0.0	0.0
867	1328.0	1544.0
868	1093.0	1534.0
869	10.0	20.0
134353	787.0	788.0
641467	88.0	59.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	4.0	7.0
219402	1567.0	2112.0
106478923	0.0	0.0
7840	1472.0	1872.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	1.0	2.0
7841	4443.0	6165.0
388276	0.0	0.0
388275	9.0	2.0
388272	394.0	771.0
871	4197.0	6497.0
873	2826.0	2874.0
874	491.0	372.0
875	87.0	107.0
7832	15211.0	20386.0
100505967	0.0	0.0
7837	5169.0	9243.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	1.0
106478914	0.0	1.0
106478913	0.0	1.0
106478912	0.0	0.0
7851	232.0	575.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	46.0	24.0
106478910	0.0	3.0
7852	689.0	807.0
100270754	0.0	0.0
881	20.0	17.0
100270755	1.0	1.0
883	553.0	344.0
885	1047.0	167.0
886	3.0	0.0
887	137.0	10.0
100270753	0.0	0.0
7844	3609.0	4543.0
889	1192.0	1502.0
7846	6433.0	7859.0
106478909	0.0	0.0
219409	0.0	0.0
7849	161.0	126.0
220416	19.0	45.0
106478948	0.0	0.0
106478947	0.0	1.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1288.0	1523.0
106478944	0.0	0.0
100174857	1.0	2.0
106478943	153.0	345.0
5201	2784.0	3229.0
106478942	3.0	3.0
5202	1410.0	2073.0
106478941	0.0	0.0
106478940	0.0	0.0
890	79.0	457.0
891	289.0	1234.0
892	3300.0	5148.0
894	3662.0	2620.0
342808	2.0	1.0
895	0.0	0.0
896	2598.0	2706.0
388289	4.0	4.0
897	2.0	1.0
898	76.0	120.0
899	344.0	636.0
7855	3569.0	3093.0
7857	313.0	318.0
171392	284.0	342.0
100505989	425.0	207.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	1.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	6110.0	7315.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	2.0	11.0
5210	744.0	774.0
7873	4757.0	7803.0
100505975	15.0	22.0
106478933	0.0	0.0
5211	10670.0	13522.0
106478932	0.0	0.0
219432	0.0	0.0
5212	192.0	258.0
106478931	0.0	0.0
5213	3107.0	2544.0
219431	0.0	0.0
7874	8290.0	11581.0
106478930	0.0	0.0
388284	88.0	76.0
171389	7.0	5.0
100420508	0.0	0.0
100420505	12.0	4.0
105377595	38.0	36.0
5203	428.0	584.0
7866	3412.0	3637.0
100420503	0.0	0.0
5204	11376.0	10456.0
100420502	5.0	2.0
5205	7738.0	4266.0
100420501	0.0	0.0
7867	3075.0	2788.0
5207	15.0	23.0
7869	1765.0	3393.0
5208	1498.0	2122.0
106478929	0.0	0.0
5209	2329.0	1838.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	747.0	655.0
7884	1470.0	2205.0
219445	0.0	0.0
5222	4.0	1.0
90523	10.0	6.0
5223	1541.0	1210.0
5224	0.0	0.0
90522	2080.0	2247.0
100419521	0.0	1.0
220433	27.0	33.0
146378	0.0	1.0
100420519	0.0	0.0
5214	4017.0	3806.0
158373	114.0	133.0
7879	13579.0	16237.0
5216	22719.0	19844.0
100420512	0.0	0.0
5217	6287.0	4393.0
5218	1811.0	1885.0
158376	23.0	28.0
100505929	14.0	37.0
158358	1682.0	1784.0
5230	14890.0	15031.0
220429	2.0	1.0
5232	0.0	0.0
5233	2.0	4.0
101929467	0.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	10.0	7.0
100505919	0.0	0.0
100420527	7.0	16.0
100420526	0.0	0.0
5225	16173.0	2886.0
5226	6460.0	7863.0
100505911	28.0	97.0
5228	202.0	223.0
90507	1646.0	1054.0
5229	1762.0	2005.0
90506	81.0	129.0
5241	706.0	617.0
219469	0.0	0.0
101929471	0.0	0.0
5243	356.0	478.0
5244	45.0	74.0
101929478	0.0	0.0
5245	5565.0	5487.0
219464	0.0	0.0
5246	1.0	0.0
5236	4790.0	5900.0
5238	9540.0	14188.0
5239	12664.0	10223.0
100505945	1.0	3.0
158399	104.0	48.0
5250	16267.0	11942.0
101929484	1.0	4.0
5251	74.0	81.0
5252	3700.0	3558.0
219479	0.0	0.0
5253	3971.0	4544.0
5255	1593.0	1850.0
219477	0.0	0.0
5256	2239.0	2041.0
5257	6426.0	8596.0
220441	1581.0	590.0
100419558	1.0	0.0
100419554	0.0	0.0
90525	339.0	277.0
158383	6.0	18.0
100420546	7.0	7.0
90527	643.0	123.0
158381	9.0	14.0
100505933	3.0	6.0
90529	669.0	776.0
5261	1669.0	2001.0
5264	1817.0	2001.0
5265	1349.0	1008.0
5266	163.0	76.0
5267	12.0	1.0
219487	0.0	1.0
5268	1245.0	111.0
101929410	21.0	32.0
219484	0.0	0.0
219482	0.0	0.0
5260	59.0	122.0
5258	0.0	0.0
5259	0.0	0.0
5272	312.0	248.0
5273	3.0	0.0
5274	591.0	341.0
28509	0.0	0.0
5275	1.0	0.0
5276	0.0	2.0
5277	384.0	482.0
101929423	42.0	30.0
5279	1461.0	2101.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	242.0	584.0
28505	0.0	0.0
101929428	0.0	0.0
5271	313.0	167.0
28506	0.0	0.0
256435	103.0	115.0
28500	0.0	0.0
5269	11588.0	9693.0
105377617	0.0	0.0
5283	2177.0	2421.0
5284	17429.0	9872.0
100420450	2.0	2.0
5286	4407.0	4823.0
5287	1483.0	1515.0
5288	39.0	11.0
5289	2024.0	1337.0
101929437	0.0	0.0
5280	78.0	66.0
5281	639.0	894.0
5282	1.0	5.0
102723166	3.0	7.0
102723167	17.0	19.0
102723165	5.0	20.0
100420458	0.0	1.0
5294	102.0	69.0
100420462	3.0	2.0
5295	6664.0	4333.0
100419472	0.0	0.0
5296	46.0	62.0
5297	6664.0	7123.0
5298	5055.0	5337.0
100419471	0.0	0.0
5290	1321.0	1544.0
100419477	0.0	0.0
5291	3499.0	3614.0
5292	1140.0	1599.0
5293	424.0	343.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	9.0	24.0
256471	603.0	664.0
100419489	0.0	6.0
100101935	0.0	0.0
100270680	4.0	5.0
100420477	0.0	1.0
100420476	0.0	0.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	15.0	11.0
101929402	3.0	14.0
100270648	0.0	0.0
101929407	12.0	21.0
105375013	4.0	4.0
641365	0.0	2.0
641364	0.0	6.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	85.0	85.0
28572	3.0	0.0
28573	2.0	0.0
28570	0.0	0.0
28571	0.0	0.0
28576	3.0	1.0
28577	0.0	0.0
653354	1.0	1.0
28574	0.0	0.0
401687	0.0	0.0
28575	0.0	0.0
641372	4.0	8.0
641371	296.0	557.0
112950	1957.0	3213.0
641373	0.0	0.0
28589	11.0	1.0
28583	0.0	1.0
28584	1.0	0.0
28581	1.0	3.0
28582	0.0	0.0
28587	0.0	0.0
124930	247.0	210.0
28588	0.0	0.0
28585	1.0	0.0
28586	1.0	0.0
28580	1.0	0.0
124935	2047.0	2092.0
124936	1356.0	1208.0
378805	220.0	208.0
641380	0.0	0.0
112942	2228.0	2353.0
378807	0.0	1.0
641382	0.0	0.0
641384	2.0	0.0
401675	0.0	0.0
28558	2.0	6.0
28559	66.0	44.0
28556	0.0	0.0
28557	5.0	3.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	946.0	693.0
401665	1.0	3.0
641379	0.0	0.0
124925	15.0	7.0
401664	2.0	13.0
28569	9.0	3.0
401663	0.0	0.0
112939	3948.0	6337.0
401662	1.0	7.0
28567	6.0	7.0
401661	3.0	66.0
28568	8.0	11.0
112937	1925.0	931.0
112936	5915.0	7428.0
449645	0.0	2.0
28561	0.0	0.0
124912	0.0	0.0
653361	32.0	38.0
28560	0.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	9.0	18.0
28566	1.0	0.0
28563	2.0	0.0
28564	0.0	0.0
378828	0.0	0.0
378825	6.0	20.0
391804	0.0	0.0
124989	47.0	94.0
391803	0.0	0.0
340286	2.0	0.0
653390	26.0	31.0
339290	1594.0	2266.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	1.0	2.0
653381	3283.0	3041.0
124975	956.0	281.0
124976	257.0	251.0
391819	0.0	2.0
124974	0.0	0.0
340277	169.0	403.0
340274	0.0	1.0
340273	28.0	10.0
339287	3350.0	4966.0
28514	1155.0	844.0
28512	498.0	487.0
28513	285.0	671.0
28518	0.0	0.0
28519	0.0	0.0
28516	0.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	2123.0	3214.0
124961	575.0	521.0
340267	376.0	845.0
340260	0.0	0.0
112970	306.0	412.0
28525	0.0	0.0
28526	5.0	2.0
28523	0.0	0.0
378832	0.0	0.0
28524	0.0	0.0
28521	0.0	1.0
28522	0.0	0.0
28520	0.0	0.0
900	7930.0	7090.0
901	5347.0	9793.0
340252	693.0	1163.0
902	2080.0	1784.0
904	1922.0	2215.0
905	1664.0	2204.0
908	7193.0	10816.0
909	19.0	5.0
340371	1890.0	3683.0
136895	251.0	207.0
51081	2843.0	3451.0
51083	87.0	150.0
51082	3991.0	4322.0
51085	95.0	48.0
51084	3765.0	4116.0
51087	127.0	151.0
51086	4.0	5.0
146212	3.0	2.0
51088	2715.0	2743.0
910	1.0	2.0
90678	2199.0	2626.0
911	122.0	43.0
912	113.0	59.0
913	91.0	29.0
914	195.0	120.0
915	104.0	61.0
916	267.0	225.0
917	50.0	32.0
919	85.0	54.0
90673	487.0	799.0
51090	760.0	371.0
51092	10220.0	9020.0
51091	732.0	623.0
51094	6429.0	10911.0
51093	2177.0	2886.0
51096	1390.0	1746.0
