id	23c08503-80f7-4a8e-94fb-4a51dcebd78b	46e9b99f-ca9d-4db6-a705-662343b5242a
9657	2614.0	2577.0
392242	0.0	0.0
9654	1021.0	1840.0
9655	2477.0	2977.0
100874090	1.0	5.0
402112	3.0	2.0
162394	4061.0	8992.0
100874094	22.0	15.0
100874093	1.0	3.0
100874092	3.0	0.0
100874091	46.0	72.0
9649	1106.0	1658.0
9647	3001.0	4473.0
9648	4806.0	12314.0
414169	7.0	11.0
9663	2853.0	4995.0
402183	1.0	0.0
7002	2.0	1.0
149371	1059.0	1709.0
7001	16933.0	12544.0
9662	562.0	758.0
9667	3741.0	7145.0
7004	283.0	460.0
392298	1.0	3.0
7003	6375.0	8312.0
9668	1613.0	3497.0
7006	89.0	243.0
9665	6470.0	11010.0
7005	4377.0	4256.0
9666	2219.0	1988.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	1.0	0.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	1454.0	895.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	0.0	0.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	548.0	684.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	2387.0	3230.0
150353	4.0	14.0
9659	3158.0	4065.0
150350	5.0	1.0
106480370	0.0	1.0
7011	2094.0	4065.0
9674	2885.0	2039.0
9675	1962.0	2717.0
7010	1029.0	1276.0
7013	2565.0	2447.0
9672	7328.0	10299.0
9673	1726.0	2171.0
7012	0.0	0.0
9678	2366.0	3885.0
7015	0.0	10.0
7014	1981.0	2075.0
9679	2049.0	3654.0
619464	0.0	0.0
7016	2446.0	3153.0
9677	967.0	1445.0
106479369	0.0	0.0
106479368	5.0	3.0
106480379	0.0	1.0
106479367	0.0	0.0
162333	9.0	14.0
106479366	0.0	0.0
9670	2918.0	3852.0
106479365	0.0	1.0
9671	1021.0	1592.0
402176	4.0	7.0
106479364	0.0	0.0
402175	0.0	1.0
106479363	0.0	0.0
106479362	10.0	15.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	0.0
106480385	2.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	1110.0	1915.0
106480388	0.0	0.0
7008	5045.0	5046.0
150365	38.0	81.0
7007	89.0	224.0
9669	9794.0	12842.0
7009	80068.0	91105.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	1224.0	1983.0
9685	5849.0	9553.0
7021	1.0	1.0
9686	2778.0	3846.0
343381	57.0	68.0
619452	0.0	0.0
9683	3366.0	6273.0
7024	3177.0	4689.0
402160	0.0	1.0
7023	670.0	1233.0
9684	1817.0	2002.0
9689	9961.0	8575.0
7026	7708.0	12703.0
441727	3.0	1.0
619455	3.0	3.0
7025	3968.0	6190.0
392275	7.0	15.0
9687	8722.0	3378.0
9688	2734.0	3651.0
7027	5029.0	6469.0
106480347	2.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	6.0	2.0
9681	791.0	1406.0
106479398	0.0	0.0
9682	3247.0	6764.0
106479397	1.0	0.0
7020	1202.0	3039.0
106479396	0.0	2.0
106479395	0.0	0.0
106480350	81.0	51.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	6.0	1.0
106479391	0.0	0.0
106479390	0.0	1.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	0.0	0.0
106480355	0.0	0.0
7019	3785.0	5101.0
7018	1911.0	2310.0
150372	239.0	486.0
392281	28.0	31.0
9696	878.0	1474.0
7033	1690.0	1787.0
9697	1173.0	7110.0
7032	0.0	0.0
7035	2517.0	6940.0
9694	2448.0	2287.0
392285	2.0	1.0
9695	3727.0	8276.0
7037	3265.0	2856.0
7036	12.0	11.0
619445	46.0	19.0
9698	6667.0	13760.0
7039	668.0	547.0
7038	132.0	580.0
9699	559.0	517.0
392288	0.0	0.0
619448	0.0	0.0
106480358	1.0	4.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	397.0	474.0
106479387	1.0	3.0
9693	1949.0	6180.0
106479386	0.0	0.0
9690	6293.0	10781.0
7031	206.0	72.0
106479385	0.0	0.0
7030	3567.0	4336.0
402152	2.0	0.0
106479384	0.0	1.0
106480361	0.0	0.0
106479383	0.0	5.0
106480360	29.0	32.0
106479382	0.0	0.0
106480363	2.0	2.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	5764.0	8370.0
150383	828.0	578.0
150384	41.0	27.0
392292	0.0	0.0
150381	178.0	168.0
7044	67.0	43.0
7043	7530.0	1898.0
7046	3983.0	4401.0
7045	3820.0	4999.0
7048	8944.0	11828.0
100874003	0.0	0.0
7047	11217.0	3889.0
106479339	0.0	0.0
100874002	133.0	68.0
100874001	1.0	7.0
103352539	64.0	39.0
106479338	0.0	0.0
7049	4211.0	4896.0
106479337	0.0	1.0
55281	1225.0	1880.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	2035.0	1822.0
106480324	1.0	0.0
729648	272.0	91.0
106479335	0.0	0.0
100996438	2.0	6.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	769.0	1381.0
7040	1716.0	2115.0
106479332	0.0	0.0
100996435	2.0	2.0
106480329	0.0	0.0
55284	3015.0	2742.0
106480328	0.0	5.0
106479331	0.0	0.0
55283	23.0	172.0
7042	2244.0	4354.0
106479330	0.0	0.0
7041	7272.0	5760.0
55282	7.0	23.0
55289	335.0	238.0
55288	3829.0	3668.0
80243	1063.0	966.0
55287	186.0	73.0
79258	478.0	570.0
106480330	0.0	0.0
55286	252.0	299.0
106480332	0.0	0.0
106480331	0.0	0.0
106480334	0.0	1.0
106480333	0.0	1.0
100874007	70.0	130.0
100874006	2.0	3.0
100874005	13.0	11.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	1.0	0.0
100874008	30.0	54.0
729630	1.0	0.0
7054	13.0	6.0
7057	12588.0	23103.0
92211	185.0	76.0
7056	953.0	1566.0
7059	902.0	1307.0
106479329	1.0	0.0
7058	894.0	2872.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	1.0	0.0
106479325	0.0	0.0
55291	7378.0	12298.0
106480335	2.0	1.0
106479324	0.0	0.0
55290	847.0	691.0
106480338	0.0	3.0
106479323	0.0	0.0
80228	1389.0	3411.0
106479322	1.0	0.0
106480337	0.0	0.0
7051	222.0	301.0
55296	697.0	583.0
106479321	0.0	0.0
55295	911.0	1533.0
7050	2874.0	3214.0
106479320	1.0	0.0
106480339	0.0	1.0
55294	1066.0	1376.0
7053	175.0	733.0
55293	2443.0	2534.0
7052	14228.0	30683.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1602.0	1708.0
80233	1759.0	2679.0
55298	1896.0	1964.0
80232	7205.0	10766.0
106480341	2.0	1.0
80231	83.0	100.0
55297	1863.0	2112.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	48.0	161.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	417.0	510.0
106480344	0.0	0.0
80230	3236.0	4197.0
7066	26.0	137.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	1975.0	3424.0
729665	1.0	0.0
7067	5482.0	5986.0
92249	3082.0	3951.0
100874025	11.0	0.0
7069	5.0	3.0
100874024	4.0	23.0
100874023	0.0	1.0
100874022	1.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	0.0
106479357	0.0	1.0
106480302	0.0	0.0
7060	947.0	4976.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	0.0	1.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	6.0	27.0
92241	988.0	1045.0
106479354	0.0	0.0
79274	0.0	0.0
729667	1.0	0.0
106480307	0.0	0.0
729666	4.0	6.0
106480306	2.0	0.0
79273	8.0	4.0
106479353	0.0	1.0
7064	3767.0	3455.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	4309.0	12608.0
106479350	0.0	0.0
80264	1072.0	1069.0
106480310	1.0	6.0
106480312	2.0	5.0
106480311	1.0	1.0
100874029	1.0	0.0
100874028	0.0	0.0
100874027	0.0	0.0
730647	4.0	0.0
343332	2.0	0.0
644403	0.0	0.0
80263	622.0	696.0
80262	2151.0	5293.0
343338	0.0	0.0
7077	27288.0	27274.0
100874010	0.0	0.0
7076	16162.0	7728.0
92235	162.0	32.0
7079	545.0	126.0
7078	1163.0	1284.0
100874014	4.0	1.0
100874013	1.0	1.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	0.0	2.0
106480314	1.0	0.0
106480313	4.0	1.0
729659	0.0	1.0
106479346	7.0	9.0
7071	3026.0	4153.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	1404.0	1480.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	5570.0	6131.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	4717.0	5159.0
106479342	1.0	0.0
106480317	0.0	0.0
7075	1106.0	1577.0
729658	0.0	0.0
106479341	0.0	0.0
7074	1429.0	1424.0
106480319	0.0	1.0
106479340	1.0	0.0
80256	1341.0	2260.0
80255	4913.0	7541.0
79269	3453.0	5609.0
80254	1960.0	2305.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	390.0	377.0
106480323	0.0	0.0
106480322	10.0	13.0
100874018	2.0	4.0
100874016	1.0	25.0
644414	0.0	0.0
100874015	0.0	0.0
343326	4.0	9.0
100874019	0.0	2.0
7088	2518.0	6614.0
100874043	17.0	12.0
7087	22.0	44.0
100874042	3.0	3.0
100874041	6.0	3.0
7089	3659.0	2793.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	0.0	0.0
100874045	3.0	1.0
79290	9.0	68.0
404766	0.0	0.0
100874044	0.0	2.0
7080	0.0	242.0
79291	0.0	0.0
7082	6704.0	22665.0
79294	0.0	0.0
7084	2315.0	3368.0
402100	0.0	1.0
79296	0.0	0.0
7083	348.0	741.0
7086	8213.0	13560.0
79297	0.0	0.0
729602	2.0	1.0
104472714	1.0	0.0
104472715	4672.0	8712.0
79299	0.0	0.0
104472716	4.0	9.0
104472717	7.0	0.0
104472718	0.0	0.0
284532	0.0	0.0
644425	1.0	0.0
100874048	102.0	269.0
644429	0.0	0.0
7099	1281.0	1367.0
100874032	69.0	93.0
7098	1234.0	1291.0
100874031	3.0	1.0
100874030	2.0	0.0
92255	2450.0	4247.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	0.0	0.0
644442	0.0	0.0
100874034	10.0	6.0
92259	1544.0	1178.0
100874033	1.0	4.0
7091	1047.0	953.0
7090	5139.0	10813.0
7093	72.0	38.0
79283	1.0	0.0
7092	252.0	240.0
79282	0.0	0.0
7095	17251.0	19345.0
7094	37519.0	62464.0
7097	579.0	1121.0
7096	495.0	1172.0
104472713	39.0	205.0
79289	0.0	0.0
284525	4.0	2.0
106480301	0.0	0.0
80279	4600.0	5194.0
106480300	1.0	4.0
80270	375.0	574.0
284521	12.0	1.0
100874039	0.0	7.0
644435	6.0	13.0
100874038	0.0	6.0
100874037	0.0	0.0
80274	806.0	111.0
80273	1909.0	2722.0
80271	2756.0	2895.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	12.0	26.0
100874069	33.0	16.0
106479318	0.0	2.0
100874068	143.0	92.0
106479317	7.0	4.0
100874067	0.0	1.0
106479316	0.0	0.0
404744	0.0	1.0
100874066	0.0	1.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	1.0	4.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	1.0
106479310	0.0	0.0
92285	999.0	1321.0
100874060	1.0	0.0
92283	604.0	419.0
404734	224.0	479.0
644449	0.0	0.0
100874054	20.0	9.0
100874053	0.0	0.0
106479309	3.0	3.0
100874052	1.0	0.0
729610	0.0	0.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	422.0	456.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	3.0	2.0
644464	26.0	15.0
100874056	4.0	1.0
106479305	0.0	0.0
100874055	2.0	2.0
106479304	0.0	0.0
92270	277.0	339.0
106479303	0.0	0.0
106479302	0.0	1.0
106479301	0.0	0.0
729617	13.0	11.0
106479300	0.0	0.0
729611	5.0	1.0
80298	974.0	979.0
729608	1.0	1.0
644459	2.0	10.0
100874059	0.0	0.0
79412	140.0	45.0
79411	1800.0	1346.0
79414	850.0	1364.0
127933	7808.0	10820.0
79413	132.0	17.0
79415	3617.0	4739.0
284576	3.0	2.0
55449	2735.0	2954.0
284573	1.0	0.0
140913	1.0	1.0
115948	68.0	38.0
55450	3999.0	3187.0
152905	2.0	12.0
55454	1723.0	2028.0
79400	107.0	103.0
55451	7.0	10.0
115950	310.0	462.0
284565	714.0	1554.0
92400	3740.0	4335.0
115939	2307.0	2210.0
55466	4325.0	5509.0
284551	0.0	2.0
752014	0.0	0.0
55472	13.0	31.0
55471	680.0	639.0
152926	6337.0	5517.0
284546	0.0	0.0
284541	2.0	0.0
140947	0.0	2.0
92421	1468.0	1586.0
729687	0.0	2.0
729686	4.0	1.0
729682	10.0	21.0
729689	10.0	6.0
548594	0.0	0.0
548593	0.0	0.0
55486	3402.0	2567.0
100996597	0.0	0.0
100996590	2.0	0.0
548599	0.0	0.0
548596	84.0	132.0
729678	1535.0	1201.0
729677	474.0	4052.0
79441	993.0	1632.0
79443	7120.0	11803.0
79442	289.0	159.0
79444	2.0	3.0
79447	562.0	794.0
115992	746.0	673.0
79446	1034.0	1025.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	2.0	5.0
100874100	20.0	35.0
79470	2.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	6.0	4.0
100996571	4.0	1.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	2.0	0.0
100874108	0.0	0.0
100874107	0.0	0.0
140909	0.0	0.0
100996567	3.0	6.0
100996569	14.0	3.0
79465	52.0	47.0
100996564	0.0	0.0
79469	29.0	33.0
127943	44.0	48.0
92427	13.0	5.0
140901	1773.0	5121.0
140902	0.0	0.0
619434	0.0	0.0
619431	10.0	13.0
149345	1657.0	1037.0
392428	2.0	1.0
137362	0.0	0.0
619418	0.0	0.0
125336	2.0	6.0
152992	804.0	1194.0
9700	47.0	231.0
9701	5121.0	9748.0
392451	1.0	0.0
392454	0.0	0.0
392459	1.0	0.0
9711	1149.0	2776.0
9712	1629.0	3814.0
392465	25.0	38.0
9710	2959.0	5247.0
441899	0.0	2.0
441898	0.0	0.0
441897	1.0	9.0
441896	6.0	3.0
441893	0.0	1.0
9704	1083.0	1563.0
152940	5.0	17.0
9705	48.0	49.0
9702	3585.0	3918.0
9703	9878.0	25273.0
9708	13.0	32.0
9709	34686.0	43548.0
9706	2938.0	3861.0
9722	183.0	337.0
9723	1810.0	571.0
9720	14.0	30.0
9721	379.0	1163.0
392433	0.0	0.0
392437	23.0	13.0
55421	2952.0	4992.0
55425	2586.0	2261.0
55423	50.0	79.0
55422	2227.0	4079.0
9715	60.0	88.0
9716	3372.0	6698.0
9719	607.0	948.0
9717	107.0	514.0
9718	479.0	395.0
9730	2154.0	4586.0
9733	3525.0	5399.0
9734	2952.0	2759.0
9731	2557.0	4485.0
9732	1483.0	4015.0
55432	664.0	1369.0
100	253.0	164.0
101	462.0	944.0
102	10275.0	18832.0
103	16876.0	32005.0
55435	1226.0	1708.0
104	1916.0	3077.0
105	88.0	2755.0
107	873.0	11230.0
9726	1233.0	2745.0
108	1569.0	1250.0
9727	3690.0	5473.0
109	1989.0	2852.0
9724	3803.0	5248.0
55437	959.0	1571.0
9725	6101.0	15955.0
9728	7136.0	13680.0
9729	100.0	66.0
150280	0.0	0.0
392371	1.0	2.0
9741	24709.0	22812.0
644353	99.0	52.0
100286948	0.0	0.0
9744	746.0	734.0
392375	0.0	1.0
9745	399.0	221.0
644357	1.0	1.0
392374	0.0	0.0
441869	1687.0	1073.0
9742	1650.0	5413.0
392377	1.0	1.0
9743	1858.0	9233.0
392376	0.0	0.0
441864	0.0	1.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	165.0	197.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	4935.0	5394.0
106480294	1.0	1.0
106479294	0.0	0.0
112	4683.0	10729.0
106480297	0.0	0.0
106479293	0.0	0.0
113	306.0	703.0
106479292	0.0	0.0
106480296	0.0	0.0
114	0.0	3.0
106479291	0.0	1.0
106480299	1.0	0.0
115	1143.0	2961.0
106480298	0.0	0.0
106479290	0.0	0.0
116	6.0	6.0
117	290.0	374.0
118	24703.0	26271.0
9737	2832.0	2988.0
119	215.0	773.0
9738	2061.0	2621.0
150275	322.0	527.0
9735	562.0	941.0
9736	5502.0	15710.0
414254	3.0	1.0
106480291	6.0	12.0
150274	1039.0	921.0
106480290	0.0	0.0
9739	2003.0	4141.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	922.0	1392.0
100874197	0.0	2.0
150291	16.0	26.0
9752	1.0	8.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	1.0	2.0
619383	8.0	11.0
9750	2203.0	905.0
150290	168.0	197.0
100874194	0.0	0.0
9755	1009.0	1229.0
9753	959.0	883.0
100874199	0.0	3.0
9754	2412.0	1548.0
100874198	1.0	3.0
392387	3.0	2.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	2.0	2.0
100874191	0.0	0.0
106479286	0.0	0.0
120	9636.0	5183.0
100874190	3.0	2.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	2372.0	4717.0
106707175	0.0	1.0
106479282	0.0	0.0
124	3.0	4.0
414260	5.0	2.0
106479281	1.0	0.0
125	858.0	262.0
106479280	0.0	0.0
126	730.0	502.0
127	4.0	4.0
402249	1.0	0.0
128	21331.0	13472.0
9748	6573.0	13451.0
9749	4418.0	6203.0
9746	1384.0	3236.0
9747	2343.0	5307.0
100286929	1.0	0.0
392391	2.0	0.0
392390	0.0	0.0
7101	2.0	24.0
9760	598.0	601.0
9761	15187.0	46318.0
619373	6.0	12.0
7100	681.0	1577.0
392350	2.0	1.0
9766	4160.0	10574.0
7103	6549.0	2350.0
644378	9.0	8.0
9767	941.0	1484.0
7102	1663.0	1165.0
7105	4271.0	4288.0
9764	2764.0	2483.0
9765	4000.0	7168.0
7104	1.0	1.0
106480269	0.0	0.0
402246	0.0	0.0
441884	18.0	64.0
130	19.0	26.0
131	1.0	0.0
402240	0.0	0.0
132	2361.0	2118.0
441891	0.0	0.0
106480273	0.0	0.0
133	693.0	438.0
106480272	0.0	0.0
134	45.0	64.0
106480275	0.0	0.0
135	6.0	12.0
106480274	0.0	0.0
136	225.0	311.0
106480277	1.0	3.0
137	4.0	5.0
106480276	0.0	0.0
106480279	0.0	1.0
106480278	0.0	0.0
9759	1508.0	2534.0
150297	45.0	70.0
9757	2703.0	6230.0
9758	96.0	138.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	4719.0	7402.0
392360	0.0	0.0
9774	8425.0	15759.0
7112	3669.0	4488.0
9771	725.0	2458.0
7111	1309.0	1048.0
9772	4317.0	7194.0
644384	0.0	0.0
9777	5150.0	11808.0
7114	43358.0	25266.0
9778	5685.0	9784.0
7113	87618.0	84522.0
9775	5052.0	5103.0
7116	3.0	6.0
9776	4812.0	7324.0
441878	1.0	1.0
7115	3.0	2.0
392368	0.0	2.0
402236	0.0	0.0
441873	0.0	0.0
9770	2228.0	2205.0
141	1183.0	1760.0
441871	0.0	0.0
142	9212.0	16349.0
441870	0.0	0.0
143	3982.0	6927.0
106480284	0.0	0.0
144	1.0	6.0
106480283	0.0	0.0
162282	38.0	87.0
106480286	20.0	12.0
146	494.0	415.0
106480285	1.0	0.0
147	70.0	30.0
106480288	0.0	0.0
148	1359.0	1461.0
106480287	0.0	1.0
106480289	0.0	0.0
402226	1.0	2.0
7107	813.0	1305.0
7106	2318.0	2069.0
7109	1206.0	3074.0
9768	139.0	267.0
7108	5456.0	5155.0
106480280	0.0	1.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	11630.0	9195.0
9785	3178.0	4091.0
7120	0.0	0.0
644397	630.0	957.0
9782	349.0	510.0
7123	1106.0	497.0
9783	1210.0	1374.0
7122	885.0	736.0
619351	1.0	1.0
7125	264.0	32.0
9788	2572.0	2894.0
9789	3713.0	3251.0
414208	34.0	45.0
7124	22.0	76.0
9786	1227.0	1841.0
7127	3970.0	15766.0
7126	3427.0	4327.0
9787	39.0	167.0
221002	224.0	358.0
106479259	0.0	0.0
106480248	16.0	3.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	1.0	1.0
106479256	0.0	1.0
106480249	0.0	2.0
9780	5827.0	17998.0
150	523.0	1827.0
106479255	0.0	0.0
9781	1763.0	4087.0
106479254	0.0	0.0
151	101.0	96.0
152	266.0	588.0
106479253	6.0	13.0
644390	72.0	129.0
153	1805.0	2365.0
106479252	0.0	0.0
154	1490.0	1641.0
106480251	0.0	0.0
106479251	0.0	1.0
155	91.0	13.0
106479250	1.0	0.0
106480250	0.0	0.0
156	9238.0	18075.0
106480253	17.0	44.0
157	2756.0	4281.0
106480252	0.0	0.0
106480255	0.0	1.0
158	3706.0	3768.0
159	3973.0	6253.0
106480254	4.0	7.0
106480257	1.0	3.0
106480256	0.0	0.0
7118	20.0	18.0
7117	94.0	64.0
9779	4369.0	8189.0
414212	17.0	5.0
414213	3.0	3.0
7132	6568.0	6495.0
9796	732.0	491.0
441818	2.0	4.0
7134	4608.0	144.0
9793	4980.0	11250.0
7133	1326.0	2518.0
9794	3123.0	6574.0
7136	278.0	21.0
7135	3252.0	344.0
7138	4915.0	47.0
9797	1478.0	1883.0
619343	5.0	10.0
7137	17.0	2.0
9798	8284.0	6998.0
414217	0.0	0.0
106479249	0.0	0.0
619344	1.0	0.0
106480259	0.0	0.0
106479248	2.0	2.0
619349	4.0	1.0
106480258	0.0	0.0
106479247	1.0	0.0
106479246	0.0	0.0
160	5449.0	8027.0
106479245	0.0	0.0
9791	3911.0	4352.0
161	4733.0	7027.0
106479244	0.0	0.0
162	12555.0	14806.0
9792	2524.0	3715.0
106479243	0.0	0.0
163	12337.0	18541.0
7130	46.0	36.0
106479242	0.0	0.0
9790	2570.0	4619.0
164	7557.0	8344.0
106479241	0.0	0.0
165	11259.0	20250.0
106480262	0.0	0.0
106479240	0.0	0.0
166	30354.0	25066.0
106480261	0.0	0.0
167	0.0	1.0
106480264	0.0	0.0
106480263	0.0	1.0
150248	29.0	9.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	1234.0	261.0
7128	2266.0	5147.0
414224	51.0	97.0
106480260	0.0	0.0
7143	7.0	25.0
392392	0.0	0.0
7142	0.0	0.0
7145	72860.0	89619.0
441849	0.0	0.0
7146	2.0	16.0
392399	0.0	0.0
7148	782.0	3677.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	0.0	0.0
441843	0.0	0.0
106480228	1.0	1.0
106479279	0.0	0.0
106480227	0.0	2.0
106479278	0.0	0.0
172	394.0	470.0
106479277	0.0	1.0
173	0.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	1.0	1.0
7141	0.0	0.0
106479275	0.0	0.0
175	2002.0	1963.0
7140	319.0	24.0
106479274	0.0	0.0
176	61.0	122.0
106479273	0.0	0.0
177	178.0	179.0
137290	0.0	0.0
106479272	0.0	0.0
178	4690.0	5630.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	6.0	4.0
106480233	1.0	0.0
106480232	1.0	0.0
106480235	2.0	2.0
106480234	0.0	0.0
414236	19.0	13.0
7139	77.0	27.0
414235	177.0	374.0
414230	2.0	0.0
7153	373.0	1425.0
149281	1.0	1.0
7156	1222.0	2459.0
7155	11564.0	18143.0
7158	3332.0	6724.0
7157	3038.0	6188.0
343495	2.0	1.0
162239	892.0	569.0
7159	2357.0	4245.0
106480237	0.0	0.0
106479269	1.0	5.0
106480236	0.0	0.0
181	1.0	5.0
106480239	0.0	0.0
106479268	0.0	1.0
182	5918.0	14690.0
106479267	0.0	0.0
106480238	0.0	0.0
183	619.0	24582.0
7150	5154.0	10234.0
221017	2.0	0.0
106479266	2.0	0.0
106479265	1.0	2.0
185	847.0	815.0
106479264	0.0	0.0
186	0.0	0.0
402273	0.0	0.0
106479263	0.0	1.0
7151	0.0	0.0
187	162.0	559.0
106479262	0.0	0.0
106480240	1.0	8.0
106479261	0.0	0.0
189	1.0	5.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	1.0	0.0
106480244	0.0	0.0
104797536	9.0	3.0
106480243	0.0	1.0
106480246	0.0	0.0
104797538	0.0	0.0
106480245	0.0	0.0
414245	18.0	16.0
414246	0.0	0.0
414241	20.0	9.0
7165	8894.0	7925.0
92344	849.0	666.0
100874120	0.0	0.0
7164	4675.0	3517.0
92345	702.0	1239.0
7167	17164.0	13698.0
92342	583.0	492.0
729764	0.0	0.0
7166	73.0	135.0
7169	108180.0	51318.0
100874124	0.0	0.0
106479219	0.0	0.0
7168	102705.0	60467.0
100874123	0.0	0.0
106479218	1.0	0.0
92346	13.0	0.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	0.0	0.0
106479216	0.0	0.0
100874121	0.0	0.0
190	1.0	1.0
106480204	1.0	2.0
106479215	1.0	0.0
191	17472.0	10251.0
106479214	0.0	0.0
729769	1.0	0.0
106480203	6.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	1017.0	531.0
79370	115.0	546.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	593.0	308.0
106480208	0.0	0.0
92340	69.0	80.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	1.0
7163	16167.0	22208.0
196	3752.0	5480.0
197	2.0	0.0
7162	1133.0	1370.0
729767	1.0	0.0
106480209	0.0	0.0
284618	138.0	175.0
199	888.0	836.0
646929	0.0	0.0
284615	229.0	253.0
106480211	0.0	0.0
284613	980.0	2118.0
106480210	0.0	2.0
284612	262.0	334.0
106480213	0.0	1.0
284611	2006.0	1560.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	6.0	12.0
100874127	0.0	0.0
730747	13.0	16.0
100874126	0.0	0.0
100874129	0.0	1.0
7175	7225.0	14304.0
7178	240826.0	243089.0
7177	1338.0	1265.0
106479209	1.0	0.0
646942	2.0	0.0
100874113	36.0	42.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	2.0	1.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	15.0	9.0
92335	526.0	484.0
106479205	0.0	0.0
100874110	4.0	5.0
221035	5498.0	7435.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	1.0	0.0
106479203	0.0	1.0
7170	12008.0	11137.0
221037	4821.0	9218.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	5307.0	2745.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	2751.0	2234.0
