id	81ef037f-28d3-4960-b814-37af7ff8f972	ecff0d66-7705-4671-9d00-99eced84c7d1
85458	2016.0	1700.0
106481345	0.0	0.0
85459	932.0	814.0
106481346	0.0	0.0
85456	13280.0	10475.0
442910	2.0	0.0
106481343	0.0	0.0
85457	3709.0	3081.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	267.0	205.0
442913	0.0	0.0
85452	1.0	2.0
442914	0.0	0.0
50	8619.0	6563.0
85453	1942.0	1882.0
442915	0.0	0.0
85450	2242.0	1779.0
51	7185.0	6263.0
442916	0.0	0.0
85451	1721.0	1328.0
52	6199.0	5188.0
442917	0.0	0.0
53	3200.0	2525.0
442918	0.0	0.0
54	1761.0	1360.0
442919	0.0	0.0
55	157645.0	138241.0
442909	0.0	0.0
56	44.0	36.0
58	52.0	38.0
59	51862.0	42715.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	7.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	378.0	294.0
106481350	0.0	1.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	3.0	1.0
85446	123.0	114.0
442900	0.0	1.0
106481355	0.0	0.0
85443	5.0	0.0
442901	0.0	0.0
85444	851.0	768.0
442902	0.0	0.0
60	217224.0	178441.0
85441	2626.0	1794.0
442903	6.0	1.0
85442	76.0	45.0
442904	0.0	0.0
442905	0.0	0.0
62	27.0	13.0
85440	2376.0	2063.0
442907	1.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	10.0	2.0
68	3.0	1.0
344595	128.0	115.0
69	3.0	8.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	4.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	72.0	53.0
106481321	0.0	1.0
85479	50.0	44.0
106481322	0.0	0.0
85476	3310.0	2760.0
85477	318.0	243.0
70	199.0	160.0
85474	24.0	13.0
71	246238.0	202791.0
72	59606.0	50590.0
73	9.0	11.0
74	0.0	0.0
75	24.0	12.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3030.0	2783.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	4445.0	3880.0
81	33818.0	23989.0
85463	778.0	699.0
82	8.0	6.0
85464	1147.0	978.0
83	10.0	4.0
85461	4892.0	4120.0
85462	1085.0	841.0
86	2643.0	2364.0
87	28396.0	21765.0
85460	2644.0	2384.0
88	11.0	20.0
89	1.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1850.0	1569.0
106481300	0.0	0.0
91	2987.0	2284.0
92	897.0	838.0
93	698.0	684.0
94	636.0	527.0
95	512.0	360.0
97	266.0	237.0
98	1007.0	790.0
344561	0.0	0.0
728661	3344.0	2420.0
728664	0.0	4.0
106481305	0.0	1.0
261734	803.0	561.0
106481306	0.0	0.0
106481303	1.0	0.0
106481304	0.0	0.0
728666	29.0	29.0
106481309	10.0	6.0
246119	4.0	4.0
106481307	0.0	0.0
261735	1.0	2.0
106481308	0.0	0.0
3804	1.0	0.0
3805	3.0	8.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	1.0
106481310	13.0	8.0
3809	2.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	489.0	417.0
3800	5519.0	4857.0
3801	1053.0	721.0
3802	1.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	3135.0	2649.0
728698	23.0	28.0
3814	3.0	2.0
3815	182.0	202.0
3816	166.0	161.0
261729	34453.0	29950.0
3817	156148.0	136408.0
3818	6.0	6.0
222166	1278.0	1071.0
3811	1.0	1.0
3812	0.0	0.0
285740	1.0	0.0
285741	42.0	30.0
728689	12.0	12.0
3827	0.0	1.0
246100	0.0	0.0
3820	61.0	64.0
3821	27.0	13.0
3822	19.0	14.0
3823	1.0	0.0
3824	61.0	59.0
645402	0.0	0.0
403313	1871.0	1551.0
403314	0.0	0.0
728637	2.0	0.0
728638	200.0	276.0
728633	0.0	0.0
728632	110.0	29.0
728635	123.0	55.0
3836	2750.0	2357.0
222183	121.0	108.0
3837	19258.0	17299.0
3838	2884.0	2532.0
3839	2529.0	2447.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1849.0	1173.0
3832	1508.0	1339.0
3833	1227.0	935.0
3834	41.0	32.0
3835	9575.0	7295.0
728620	0.0	4.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	175.0	154.0
3848	6.0	11.0
3849	37.0	21.0
222171	224.0	137.0
728619	3.0	5.0
3840	5529.0	5023.0
3841	800.0	720.0
3842	11531.0	10296.0
3843	10482.0	9430.0
3844	0.0	0.0
3845	2576.0	2359.0
3846	1.0	5.0
645423	0.0	0.0
3860	171.0	131.0
246126	6182.0	5327.0
728658	1366.0	1794.0
728655	0.0	0.0
728657	0.0	0.0
728656	2.0	0.0
3858	1004.0	1112.0
3859	3.0	1.0
246135	1.0	0.0
3850	0.0	2.0
3851	113.0	126.0
3852	11712.0	9067.0
645414	0.0	0.0
3853	87.0	143.0
3854	21.0	24.0
3855	4457.0	3507.0
3856	46974.0	37251.0
3857	2.0	0.0
728640	5.0	3.0
645431	48.0	35.0
728642	142.0	96.0
728641	0.0	1.0
645434	0.0	1.0
645432	3.0	5.0
285704	1407.0	1169.0
728643	30.0	29.0
222194	1652.0	1500.0
285708	0.0	0.0
1204	1.0	0.0
1203	916.0	783.0
1201	1885.0	1464.0
1200	10207.0	8531.0
3861	2385.0	1679.0
645426	15.0	15.0
645425	0.0	0.0
1209	10759.0	7684.0
3866	5048.0	3786.0
1208	2.0	0.0
1207	4127.0	3767.0
3868	439.0	310.0
285311	0.0	0.0
3880	22472.0	16217.0
3881	1.0	1.0
285313	10.0	11.0
100128537	925.0	766.0
3882	0.0	0.0
100128536	1.0	3.0
285314	2.0	0.0
285315	475.0	411.0
1215	10.0	2.0
100141515	9.0	8.0
1213	36877.0	33606.0
1212	3622.0	2518.0
1211	8681.0	7745.0
3872	33546.0	23632.0
3875	35267.0	28938.0
3876	27.0	23.0
3879	0.0	2.0
3890	0.0	0.0
3891	0.0	0.0
3892	28.0	30.0
100128525	3.0	9.0
285326	0.0	0.0
1230	133.0	98.0
285329	11.0	15.0
440097	2.0	1.0
440093	16.0	14.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	48.0	33.0
3888	0.0	0.0
100631239	0.0	0.0
3889	11.0	10.0
100128516	26.0	17.0
285331	550.0	473.0
100128512	0.0	0.0
285335	16.0	17.0
100128514	0.0	0.0
1241	271.0	209.0
1240	507.0	415.0
1238	62.0	32.0
1237	17.0	15.0
1236	97.0	74.0
1235	5.0	3.0
1234	134.0	108.0
1233	89.0	73.0
1232	3.0	1.0
3895	13082.0	12795.0
100128511	95.0	58.0
100631247	0.0	0.0
3897	83.0	78.0
100631248	2.0	3.0
3898	4508.0	3646.0
100631249	0.0	0.0
3899	1942.0	1707.0
100128505	6.0	3.0
100631250	0.0	0.0
285343	1564.0	1388.0
100631251	1.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	113.0	114.0
100631254	2.0	0.0
100128503	0.0	0.0
285349	139.0	148.0
574501	1.0	2.0
574502	0.0	0.0
1244	17.0	19.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	24168.0	18200.0
1263	545.0	426.0
1262	5.0	2.0
116966	17.0	20.0
100887755	0.0	0.0
1261	0.0	1.0
100887754	1.0	2.0
1260	0.0	0.0
116969	23.0	17.0
1259	401.0	328.0
1258	1.0	2.0
440061	0.0	0.0
100887750	92.0	49.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	1070.0	883.0
1271	21.0	14.0
100887749	26.0	51.0
1270	6.0	8.0
100887748	0.0	0.0
440044	35.0	13.0
1269	3.0	5.0
440051	0.0	0.0
1268	36.0	29.0
440050	0.0	0.0
1267	12751.0	10303.0
1266	7705.0	7084.0
100887740	0.0	0.0
1265	4928.0	3291.0
1286	524.0	480.0
1285	228.0	187.0
1284	30430.0	22512.0
1282	17256.0	13764.0
1281	37034.0	30789.0
1280	1141.0	811.0
440078	53.0	32.0
440077	1.0	1.0
440087	100.0	94.0
1278	44745.0	35916.0
1277	40332.0	31037.0
440081	119.0	76.0
116938	0.0	0.0
1297	95.0	67.0
116931	40.0	21.0
1296	1130.0	924.0
1295	4944.0	4036.0
116933	2.0	0.0
1294	2780.0	1897.0
1293	11953.0	9352.0
116935	117.0	114.0
1292	16815.0	11369.0
440068	3.0	0.0
1291	9033.0	6398.0
116937	17.0	24.0
440067	3.0	5.0
1290	2447.0	1922.0
440073	39.0	33.0
440072	72.0	54.0
1289	5947.0	4447.0
1288	274.0	251.0
1287	2780.0	2258.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	740.0	591.0
440021	0.0	0.0
442673	1.0	2.0
10018	1940.0	1537.0
126328	3281.0	1868.0
442676	0.0	0.0
126326	129.0	93.0
1299	76.0	50.0
1298	7619.0	4982.0
10011	1736.0	1443.0
10010	1449.0	1368.0
10013	3393.0	2578.0
128989	1047.0	702.0
10015	10770.0	9376.0
10014	4511.0	3266.0
10017	74.0	75.0
10016	5094.0	4465.0
10020	10489.0	8658.0
114335	0.0	0.0
114336	0.0	0.0
126321	3289.0	2375.0
10029	0.0	0.0
442668	0.0	0.0
10022	27.0	26.0
10021	10.0	5.0
10024	665.0	489.0
128977	2491.0	2042.0
103021165	0.0	2.0
10023	392.0	304.0
103021164	12.0	5.0
10026	1461.0	1309.0
10025	5093.0	3514.0
116986	65.0	63.0
116985	4744.0	3349.0
116988	4756.0	3331.0
116987	1854.0	1473.0
114327	565.0	439.0
440043	0.0	0.0
126308	2752.0	2164.0
440041	0.0	0.0
126306	22.0	20.0
151306	54.0	28.0
100128590	3.0	4.0
100128596	2.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	48.0	48.0
440026	2972.0	2624.0
440023	0.0	0.0
10008	102.0	77.0
10007	2430.0	2096.0
10009	1766.0	1758.0
116984	628.0	506.0
116983	2069.0	1447.0
151313	161.0	137.0
10000	4483.0	3934.0
128954	0.0	0.0
10002	35.0	34.0
10001	769.0	597.0
10004	164.0	158.0
10003	47.0	39.0
10006	4255.0	3696.0
10005	1418.0	1065.0
126370	0.0	0.0
285352	137.0	99.0
100128579	0.0	0.0
285359	27.0	18.0
126375	628.0	570.0
126374	914.0	691.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3099.0	2582.0
285367	1408.0	1049.0
285368	631.0	456.0
100128569	80.0	62.0
126364	172.0	128.0
100128560	6.0	8.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	7.0	7.0
344191	5.0	7.0
126353	591.0	474.0
751071	744.0	560.0
442660	2.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	1.0
106481282	0.0	0.0
285381	1140.0	946.0
106481283	0.0	0.0
285382	723.0	673.0
106481280	0.0	0.0
165918	1020.0	1104.0
106481281	0.0	0.0
165904	9.0	9.0
285386	98.0	92.0
138307	0.0	1.0
106481297	0.0	2.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	0.0	0.0
106481290	0.0	1.0
100128541	1.0	0.0
138311	309.0	200.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	8.0	5.0
126299	1944.0	1485.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1992.0	1861.0
728710	1.0	1.0
126295	197.0	204.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	7.0
106481269	0.0	0.0
100033603	1.0	1.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	541.0	492.0
645318	0.0	0.0
645317	69.0	33.0
151242	23.0	17.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	16050.0	14858.0
100287908	0.0	0.0
645332	239.0	206.0
126282	451.0	318.0
100287902	178.0	96.0
163227	925.0	820.0
100287900	0.0	0.0
163223	5.0	13.0
106481275	0.0	1.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	1408.0	1199.0
106481278	1.0	1.0
645328	4.0	4.0
151254	8.0	8.0
645326	10.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	17.0	12.0
163259	135.0	95.0
645345	181.0	175.0
200403	5.0	0.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	87.0	85.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	11.0	6.0
728732	3.0	2.0
728734	0.0	0.0
126272	48.0	40.0
106481242	0.0	0.0
107133511	0.0	2.0
114294	1304.0	1253.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	13.0	12.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	1.0
107133516	8.0	2.0
728723	122.0	108.0
106481253	0.0	0.0
107133522	0.0	1.0
106481254	0.0	0.0
107133524	0.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	1.0	0.0
126259	11.0	7.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	2.0	9.0
645348	7.0	6.0
106481250	0.0	0.0
645369	17.0	13.0
645368	2.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	3158.0	2577.0
106481218	4.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	14.0	15.0
645360	1.0	0.0
106481219	1.0	0.0
106481220	10.0	11.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	1204.0	971.0
106481228	1.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	1.0
645387	731.0	731.0
645382	0.0	0.0
645381	62.0	67.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	1.0
106481207	1.0	1.0
106481204	1.0	1.0
106481205	0.0	0.0
106481208	1.0	2.0
106481209	0.0	0.0
3902	125.0	96.0
3903	437.0	378.0
106481210	0.0	0.0
3904	8.0	9.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	966.0	830.0
106481211	0.0	0.0
3909	1404.0	1166.0
106481212	0.0	0.0
684959	0.0	0.0
151234	13.0	6.0
151230	2175.0	1915.0
728798	0.0	1.0
3913	11880.0	9504.0
3914	5071.0	3697.0
3915	13275.0	11028.0
3916	21038.0	16973.0
3918	6255.0	5176.0
3910	2524.0	2162.0
3911	9911.0	6173.0
3912	5982.0	5113.0
728782	14.0	22.0
728780	16.0	12.0
3924	12.0	12.0
3925	8128.0	7565.0
3927	10499.0	8268.0
3929	3.0	1.0
3920	13624.0	11643.0
3921	51884.0	47789.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	1.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	28194.0	24837.0
3937	379.0	330.0
3938	2.0	1.0
3939	35726.0	32236.0
3930	5311.0	4378.0
100873179	0.0	0.0
3931	321.0	243.0
3932	265.0	208.0
3933	0.0	0.0
3934	1350.0	1088.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	3.0	19.0
3947	0.0	1.0
3948	0.0	6.0
3949	8859.0	6872.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	8106.0	7768.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	49.0	53.0
3958	8581.0	7318.0
3959	15292.0	11460.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	270.0	215.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	133.0	98.0
3952	8.0	17.0
3953	1156.0	1021.0
3954	3823.0	3011.0
3955	6109.0	4573.0
3956	6080.0	5056.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	123.0	115.0
1303	6083.0	4931.0
107133502	0.0	0.0
1302	33.0	25.0
1301	63.0	62.0
1300	1196.0	1044.0
3960	209.0	170.0
3963	0.0	0.0
3964	3518.0	2875.0
1308	2971.0	2457.0
3965	867.0	740.0
1307	5511.0	3938.0
151295	28.0	36.0
1306	6356.0	4861.0
100189589	0.0	2.0
728774	0.0	2.0
728773	0.0	2.0
3980	3007.0	2437.0
100287932	3142.0	2639.0
3981	594.0	485.0
728776	14.0	9.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	9902.0	7921.0
1315	12338.0	10773.0
1314	24137.0	20218.0
1312	8153.0	6022.0
1311	2790.0	2225.0
100329135	0.0	0.0
1310	3.0	8.0
574537	0.0	0.0
3972	5.0	1.0
3973	0.0	0.0
3975	0.0	0.0
3976	1029.0	811.0
3977	4616.0	4565.0
1318	42.0	29.0
3978	2215.0	1560.0
1317	5673.0	4679.0
728763	1.0	4.0
3990	14.0	14.0
645313	3.0	7.0
3991	161.0	103.0
645312	0.0	0.0
3992	6274.0	5116.0
645311	0.0	0.0
728769	722.0	585.0
1330	0.0	0.0
1327	21896.0	18048.0
1326	330.0	280.0
1325	7.0	7.0
3982	0.0	0.0
3983	3920.0	3379.0
3984	1423.0	1102.0
3985	4362.0	3574.0
3987	3499.0	2901.0
3988	3006.0	2632.0
1329	4657.0	3860.0
116809	0.0	0.0
100128416	16.0	17.0
1340	8784.0	8301.0
1337	5946.0	4676.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	9524.0	6491.0
100128410	0.0	1.0
3995	557.0	406.0
100128412	0.0	0.0
3996	1909.0	1268.0
3998	11372.0	10265.0
1339	1.0	1.0
285440	427.0	313.0
285441	1.0	0.0
1352	997.0	742.0
1351	9191.0	6356.0
1350	11559.0	12928.0
1349	4260.0	4415.0
1348	0.0	1.0
1347	5623.0	5470.0
1346	296.0	293.0
1345	3562.0	4293.0
1343	0.0	0.0
1342	2.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	6.0	3.0
1363	25750.0	21727.0
1362	16273.0	15223.0
1361	1.0	0.0
1360	207.0	172.0
1359	380.0	336.0
1358	1.0	1.0
1357	5.0	5.0
1356	4679.0	4173.0
1355	3532.0	3050.0
1353	2273.0	2000.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	172.0	121.0
285464	495.0	450.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5835.0	5004.0
1373	57.0	57.0
1371	1468.0	1299.0
1370	0.0	0.0
1369	0.0	0.0
1368	854.0	738.0
100873209	0.0	0.0
1366	13322.0	9797.0
1365	13978.0	8894.0
1364	40605.0	29415.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	21.0	18.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	2.0	0.0
100873205	3.0	4.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3108.0	2971.0
116843	147.0	116.0
1384	8937.0	6959.0
116842	67.0	41.0
1382	551.0	453.0
116844	2721.0	1965.0
1381	3.0	10.0
1380	6.0	10.0
440176	1.0	9.0
440184	5.0	1.0
1379	6.0	7.0
1378	42.0	36.0
1376	1877.0	1460.0
1375	113.0	63.0
128821	0.0	0.0
100873237	0.0	0.0
128822	1.0	0.0
100873236	0.0	0.0
100873235	0.0	1.0
100873234	0.0	0.0
128826	3.0	2.0
102800310	12.0	10.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	1.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	378.0	304.0
1396	47.0	18.0
1395	1.0	2.0
1394	20.0	20.0
1393	7.0	18.0
1392	0.0	0.0
285407	10.0	9.0
116835	221.0	129.0
1390	830.0	762.0
1389	3705.0	3241.0
1388	8080.0	6285.0
1387	6818.0	5330.0
116841	1883.0	1396.0
1386	3884.0	3328.0
116840	2601.0	2054.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	13.0	5.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	63.0	50.0
100873255	0.0	0.0
100873254	5.0	3.0
100873253	0.0	1.0
285412	0.0	5.0
100873252	0.0	0.0
100287898	46.0	36.0
100287895	0.0	0.0
285419	37.0	38.0
1399	4560.0	3721.0
1398	4898.0	4123.0
1397	6928.0	4788.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	2.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	537.0	598.0
285429	14.0	11.0
100287880	0.0	0.0
440193	5426.0	4051.0
100873248	0.0	0.0
100873247	1.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	25407.0	19886.0
153830	4264.0	3696.0
645280	0.0	0.0
440138	497.0	424.0
440132	1.0	1.0
440142	13.0	13.0
10139	2591.0	1786.0
126208	2006.0	1462.0
126206	1.0	0.0
126205	14.0	4.0
107133497	9.0	10.0
126204	1.0	0.0
107133499	0.0	0.0
128866	8235.0	6670.0
10131	7100.0	5184.0
10134	17716.0	13948.0
107133494	0.0	0.0
10133	2582.0	2286.0
128869	2311.0	1756.0
10136	1.0	0.0
10135	6259.0	5511.0
100128493	0.0	0.0
103021294	55.0	41.0
10138	1024.0	855.0
100128496	0.0	0.0
10137	5760.0	4781.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	5.0
10140	8641.0	7925.0
128864	138.0	80.0
440125	2.0	3.0
440131	0.0	0.0
10143	9.0	8.0
128854	806.0	670.0
10142	5578.0	5494.0
10144	1866.0	1622.0
10147	3433.0	2673.0
100128483	0.0	0.0
10146	10358.0	9285.0
128859	0.0	0.0
10149	209.0	146.0
10148	61.0	40.0
128853	39.0	43.0
440159	0.0	0.0
10117	2.0	1.0
440163	0.0	0.0
10110	71.0	48.0
10112	993.0	889.0
10111	3391.0	3270.0
10114	6255.0	5546.0
10113	5437.0	4406.0
128848	0.0	0.0
10116	4418.0	3935.0
165829	19.0	12.0
100128469	10.0	5.0
153842	6.0	5.0
440145	2080.0	1926.0
10129	2127.0	1815.0
440153	0.0	0.0
10128	11876.0	10832.0
100033799	0.0	1.0
107133486	0.0	0.0
10121	8015.0	6788.0
100128465	0.0	0.0
10120	5836.0	4657.0
10123	2054.0	1604.0
138234	2.0	2.0
10125	97.0	86.0
10124	468.0	414.0
10127	2095.0	1731.0
10126	1576.0	1255.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	4.0	3.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	99.0	99.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	75.0	54.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	0.0	1.0
10106	10796.0	8733.0
106481199	0.0	0.0
10109	10407.0	8830.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	4997.0	3133.0
10100	977.0	918.0
10103	41973.0	36274.0
106481194	0.0	0.0
10102	1333.0	1048.0
106481195	0.0	0.0
10105	4352.0	3782.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	61.0	64.0
440119	266.0	197.0
126235	2.0	0.0
126231	104.0	97.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	173.0	82.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	49.0	66.0
106481167	6.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	0.0
440107	29.0	24.0
440104	1501.0	1006.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	3.0	0.0
106481179	1.0	0.0
128876	8.0	8.0
100128420	1.0	3.0
100128423	0.0	0.0
128879	1.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	11.0	11.0
10090	419.0	398.0
10093	6959.0	5409.0
10092	7076.0	5912.0
10095	5223.0	3366.0
645204	0.0	0.0
10094	9098.0	8731.0
645203	1.0	2.0
10097	15178.0	14079.0
10096	10190.0	9507.0
645201	0.0	1.0
163115	28.0	33.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	11.0	15.0
106481143	0.0	0.0
114194	0.0	0.0
138162	149.0	121.0
106481144	0.0	0.0
114195	0.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	4.0
106481145	0.0	0.0
151126	1344.0	1205.0
106481146	0.0	0.0
10099	5995.0	5122.0
10098	1174.0	930.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	768.0	604.0
106481149	1.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	56.0	59.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	890.0	805.0
415116	10555.0	7076.0
645207	1.0	0.0
645206	167.0	143.0
