id	d5e1f394-fa12-4197-ab85-2e738847527e	2205b107-3cb2-46dd-b1f2-b9342df83d4a
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	0.0	1.0
100147827	3.0	1.0
100147828	0.0	2.0
100147830	0.0	0.0
100147832	0.0	1.0
100147833	0.0	0.0
103724390	1.0	3.0
100147834	1.0	0.0
100147835	2.0	2.0
100147836	3.0	4.0
100147837	0.0	0.0
100505385	69.0	63.0
100505383	0.0	0.0
374354	3946.0	4252.0
374355	0.0	0.0
103724389	5.0	0.0
103724388	1.0	4.0
103724387	1.0	4.0
103724386	0.0	0.0
100133203	0.0	0.0
100133204	21.0	135.0
100133205	81.0	159.0
100133206	0.0	0.0
122416	1733.0	1647.0
65121	0.0	0.0
677837	0.0	6.0
677838	0.0	0.0
65123	1947.0	3349.0
677835	0.0	0.0
65122	0.0	1.0
677836	0.0	0.0
65125	6966.0	8975.0
677833	0.0	2.0
102723508	16.0	38.0
92745	131.0	128.0
65124	1718.0	1647.0
677834	0.0	3.0
100505566	443.0	98.0
677831	0.0	0.0
677832	0.0	2.0
100505567	1.0	0.0
80759	165.0	87.0
80758	52.0	108.0
80757	110.0	217.0
144165	279.0	199.0
100505561	1.0	1.0
677839	0.0	3.0
79770	5788.0	6121.0
80762	15834.0	17396.0
79772	79.0	607.0
80761	153.0	33.0
80760	2431.0	2746.0
388667	1.0	0.0
79774	1158.0	1100.0
79777	1184.0	1328.0
79776	130.0	108.0
80765	303.0	278.0
80764	2313.0	2405.0
80763	49.0	3.0
79778	819.0	1560.0
92737	300.0	139.0
677840	0.0	0.0
92736	0.0	0.0
158798	2.0	1.0
677848	0.0	0.0
677849	0.0	0.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	1.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	2.0	1.0
388662	57.0	56.0
80746	358.0	545.0
80745	429.0	720.0
653857	315.0	349.0
79760	773.0	607.0
79762	9647.0	2986.0
79763	3181.0	3451.0
80755	180.0	300.0
79768	1140.0	1312.0
79767	2844.0	3057.0
677850	0.0	0.0
677815	1.0	5.0
677816	0.0	0.0
677813	0.0	0.0
677814	1.0	11.0
677811	0.0	1.0
90102	1099.0	2506.0
677812	0.0	0.0
677810	0.0	4.0
388695	526.0	560.0
80778	328.0	296.0
79791	2607.0	1667.0
677819	1.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	2912.0	2325.0
677818	0.0	0.0
79794	1360.0	2304.0
79797	882.0	1028.0
79796	676.0	716.0
80781	3208.0	6325.0
79799	0.0	0.0
79798	987.0	1627.0
388685	197.0	380.0
119180	0.0	1.0
677826	0.0	0.0
219833	154.0	110.0
677827	1.0	2.0
100505576	44.0	23.0
100505573	1013.0	986.0
677825	0.0	0.0
92755	35.0	33.0
677822	0.0	0.0
677823	0.0	0.0
677820	0.0	0.0
677821	0.0	0.0
144193	9.0	10.0
79780	746.0	479.0
79782	65.0	337.0
144195	6.0	5.0
677828	0.0	0.0
79781	170.0	95.0
677829	0.0	0.0
79784	5328.0	7086.0
79783	81.0	231.0
80772	2279.0	3034.0
79786	2508.0	2396.0
79785	136.0	57.0
80777	6154.0	5142.0
79788	191.0	287.0
80776	371.0	240.0
388677	17.0	26.0
80775	887.0	798.0
80774	802.0	797.0
79789	2449.0	3172.0
92749	22.0	3.0
92747	207.0	103.0
90121	3616.0	3754.0
219844	477.0	524.0
90120	2717.0	3323.0
158763	33.0	4.0
651249	4.0	5.0
220832	2.0	1.0
146779	0.0	1.0
677885	4.0	9.0
677882	0.0	0.0
677883	0.0	1.0
651250	330.0	380.0
132141	1.0	1.0
219855	730.0	256.0
219854	1157.0	1241.0
90113	48.0	106.0
653895	0.0	0.0
80789	3536.0	3655.0
144132	112.0	225.0
144124	0.0	0.0
388698	2.0	0.0
388699	0.0	0.0
388697	15.0	41.0
100505518	0.0	1.0
80790	2893.0	2270.0
89122	3130.0	2984.0
158787	148.0	121.0
100505540	0.0	2.0
219865	0.0	0.0
100505547	0.0	1.0
132158	208.0	381.0
100505545	11.0	5.0
90141	639.0	599.0
132160	1816.0	1221.0
90139	1111.0	1363.0
340665	0.0	1.0
219858	0.0	0.0
100505532	33.0	53.0
90134	2.0	1.0
219875	0.0	0.0
90133	164.0	264.0
92799	2516.0	2679.0
219874	1.0	1.0
651258	0.0	0.0
90135	4504.0	4895.0
219873	0.0	0.0
100505536	3.0	2.0
92797	213.0	360.0
219870	0.0	0.0
339674	8.0	6.0
339669	0.0	0.0
100505538	89.0	106.0
340654	37.0	41.0
219869	0.0	0.0
339665	255.0	263.0
100133053	0.0	0.0
55722	123.0	195.0
55721	162.0	241.0
55720	2001.0	2462.0
55726	917.0	926.0
55723	133.0	258.0
55729	4236.0	3792.0
55728	893.0	1590.0
55727	1743.0	2335.0
105377108	2.0	8.0
219899	1364.0	1505.0
220869	124.0	165.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	2.0	0.0
55733	1055.0	1143.0
400	12372.0	11568.0
641808	9.0	26.0
55732	216.0	186.0
401	0.0	1.0
55731	1818.0	3422.0
402	3299.0	2660.0
403	2204.0	962.0
55737	8695.0	9579.0
205251	953.0	936.0
405	2447.0	2906.0
55735	1335.0	1837.0
406	339.0	299.0
55734	1228.0	1518.0
407	0.0	3.0
408	2292.0	1843.0
409	892.0	874.0
55739	4686.0	5676.0
55738	4040.0	6820.0
327658	15.0	1.0
327657	0.0	3.0
327659	2.0	0.0
653808	1.0	0.0
100133074	0.0	0.0
55740	7163.0	6810.0
102723562	0.0	0.0
100133079	0.0	0.0
410	4428.0	6794.0
55744	1804.0	1656.0
411	646.0	795.0
80700	10855.0	13741.0
79711	320.0	397.0
55743	695.0	1479.0
412	2365.0	1130.0
79710	2163.0	2401.0
79713	69.0	58.0
55742	7075.0	6142.0
414	8867.0	10177.0
55741	2385.0	2833.0
79712	712.0	928.0
55748	23385.0	14812.0
415	28.0	19.0
100505506	12.0	7.0
416	14.0	6.0
79714	814.0	849.0
55746	2394.0	2725.0
79717	4168.0	4150.0
417	4.0	2.0
55745	2537.0	2248.0
79716	250.0	905.0
418	0.0	0.0
79719	2915.0	3477.0
419	52.0	31.0
79718	13968.0	12727.0
55749	2825.0	3872.0
102723555	0.0	2.0
220885	21.0	16.0
55751	3114.0	3308.0
55750	1552.0	1871.0
420	55.0	65.0
102723553	0.0	1.0
421	1433.0	2730.0
55755	3414.0	3443.0
340618	0.0	0.0
55754	12870.0	12085.0
55753	190.0	3772.0
55752	2024.0	3822.0
79701	4140.0	4991.0
55759	964.0	1656.0
427	27403.0	16916.0
55758	2219.0	4163.0
79703	1834.0	2084.0
205272	0.0	0.0
55757	840.0	1175.0
79706	1774.0	2294.0
55756	1138.0	834.0
429	69.0	48.0
79705	1391.0	2055.0
79707	1391.0	1936.0
79709	3264.0	3729.0
256815	5.0	0.0
101927273	1.0	0.0
101927275	74.0	130.0
7402	9362.0	21489.0
7401	0.0	0.0
80714	23.0	52.0
101927279	8.0	18.0
653820	5.0	5.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	4.0	0.0
55762	434.0	592.0
55761	4798.0	4791.0
430	210.0	86.0
55760	2954.0	1857.0
79731	1590.0	2212.0
432	33.0	18.0
79730	652.0	1338.0
340602	4.0	6.0
79733	53.0	36.0
433	10.0	11.0
55766	27657.0	28608.0
434	4.0	4.0
55765	860.0	298.0
79735	3119.0	4220.0
435	1474.0	1927.0
55764	1416.0	1572.0
55763	1512.0	1195.0
79734	451.0	388.0
436	0.0	6.0
55769	1294.0	1998.0
79736	306.0	353.0
438	1.0	3.0
79739	1242.0	1349.0
55768	1991.0	2278.0
439	3839.0	4025.0
79738	1530.0	1376.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	2.0	0.0
80709	903.0	1000.0
677803	0.0	0.0
7411	3004.0	3374.0
677800	2.0	2.0
7410	1862.0	3587.0
677801	1.0	1.0
101927289	24.0	42.0
7412	306.0	259.0
101927288	16.0	16.0
80704	22.0	13.0
102723538	0.0	0.0
80701	0.0	0.0
677808	0.0	2.0
677809	0.0	0.0
677806	0.0	0.0
80705	319.0	428.0
677807	0.0	0.0
55773	1623.0	1579.0
440	1006.0	1697.0
100652997	0.0	0.0
55771	69.0	108.0
79720	3025.0	3258.0
443	172.0	145.0
55770	1496.0	1839.0
79722	0.0	9.0
444	5139.0	3146.0
55777	923.0	985.0
55776	2265.0	1457.0
445	10802.0	4087.0
55775	690.0	807.0
79724	2821.0	3847.0
79723	1002.0	691.0
447	2.0	8.0
79726	1682.0	1438.0
7404	1338.0	1227.0
7403	1214.0	2482.0
79725	391.0	379.0
449	0.0	1.0
79728	386.0	567.0
55779	200.0	546.0
55778	344.0	480.0
79727	2.0	0.0
7405	1061.0	1217.0
7408	6525.0	8272.0
7407	3495.0	5998.0
79729	114.0	185.0
7409	330.0	169.0
101927295	0.0	0.0
7422	29568.0	34522.0
100422711	0.0	0.0
7421	398.0	320.0
100422712	5.0	5.0
7424	443.0	476.0
7423	3749.0	4634.0
80737	107.0	236.0
80736	51295.0	63263.0
100422716	0.0	0.0
65109	656.0	756.0
65108	19326.0	37345.0
55780	1024.0	1530.0
80739	24.0	29.0
450	0.0	0.0
55784	2219.0	3428.0
79751	1615.0	2334.0
80740	14.0	2.0
451	0.0	0.0
79750	182.0	90.0
55783	1810.0	2196.0
79753	1389.0	1399.0
55781	1057.0	1139.0
79752	1772.0	2217.0
454	1.0	1.0
79755	1378.0	731.0
55788	4726.0	3912.0
455	1.0	1.0
55787	801.0	1009.0
79754	2060.0	2283.0
55786	579.0	536.0
80742	759.0	676.0
55785	473.0	479.0
80741	310.0	348.0
92715	820.0	1443.0
7415	26637.0	37513.0
79759	180.0	297.0
7414	14092.0	12247.0
79758	1204.0	1060.0
7417	3676.0	3602.0
55789	23.0	68.0
92714	3689.0	5099.0
7416	12655.0	13979.0
7419	4844.0	3155.0
7418	1.0	1.0
65110	1380.0	2260.0
7431	11211.0	14812.0
7430	23835.0	19166.0
7433	5531.0	5193.0
7432	5.0	9.0
7434	120.0	274.0
80726	169.0	294.0
65117	2962.0	3866.0
80725	197.0	656.0
80724	1651.0	1535.0
80723	110.0	421.0
102723518	0.0	0.0
55791	1415.0	1233.0
55790	7097.0	10747.0
80728	493.0	1096.0
460	80.0	19.0
102723513	2.0	11.0
80727	2470.0	6045.0
462	1.0	6.0
55795	2131.0	2401.0
79740	2.0	5.0
463	4433.0	3873.0
55794	768.0	775.0
55793	1635.0	1524.0
79742	552.0	965.0
102723510	18.0	4.0
79744	377.0	635.0
466	1597.0	1050.0
55799	175.0	114.0
467	4052.0	3803.0
55798	1162.0	1570.0
468	17255.0	18944.0
79746	1385.0	1673.0
80731	245.0	91.0
55796	1022.0	1064.0
79745	1414.0	888.0
469	0.0	0.0
79748	362.0	572.0
79747	0.0	2.0
7425	9.0	21.0
7428	2452.0	4731.0
92703	2166.0	2332.0
7429	3.0	4.0
7442	1.0	6.0
7441	0.0	0.0
7444	629.0	709.0
7443	459.0	471.0
101927233	12.0	20.0
254251	593.0	960.0
471	3541.0	4116.0
472	1460.0	2189.0
473	14320.0	31365.0
103689844	0.0	0.0
474	18.0	0.0
103689843	0.0	0.0
475	2556.0	2918.0
103689846	5.0	2.0
476	46510.0	51013.0
103689845	0.0	2.0
477	2607.0	2100.0
478	18.0	11.0
479	110.0	597.0
100135756	0.0	0.0
7436	993.0	1005.0
7439	113.0	133.0
7451	1.0	16.0
7450	2373.0	8375.0
7453	5030.0	7424.0
7455	1.0	6.0
100147744	0.0	0.0
7454	141.0	184.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	0.0	0.0
7456	1219.0	1145.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	3.0	2.0
254263	14.0	32.0
480	47.0	29.0
481	8382.0	4182.0
482	167.0	253.0
483	7219.0	5310.0
484	1.0	0.0
100133100	0.0	0.0
485	1.0	5.0
486	14.0	3.0
487	173.0	51.0
488	18409.0	17037.0
100133103	0.0	0.0
489	3267.0	4362.0
7448	18.0	1457.0
7447	694.0	187.0
7462	1271.0	315.0
100147751	2.0	0.0
7461	886.0	1217.0
100147752	1.0	4.0
7464	6443.0	8269.0
100147754	0.0	0.0
7466	6530.0	6886.0
100147755	0.0	0.0
7465	1436.0	2313.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	1856.0	3267.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	4.0	1.0
100147759	1.0	0.0
490	2412.0	3227.0
491	14.0	8.0
492	5.0	0.0
493	5752.0	5409.0
495	0.0	1.0
254225	548.0	681.0
496	6.0	2.0
254228	76.0	88.0
498	33323.0	33075.0
7458	13841.0	14701.0
100147750	5.0	18.0
7473	118.0	172.0
100147762	0.0	0.0
7472	199.0	104.0
100422642	0.0	0.0
7475	89.0	58.0
134701	12.0	19.0
7474	1958.0	998.0
100422644	0.0	0.0
7477	1743.0	3287.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	32.0	26.0
100147767	0.0	0.0
7479	23.0	17.0
100147768	0.0	0.0
7478	3.0	0.0
100147769	0.0	0.0
254240	2.0	0.0
7471	3.0	0.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1919.0	2726.0
100147760	0.0	0.0
100147761	2.0	0.0
7484	8.0	13.0
7483	177.0	416.0
7486	581.0	516.0
7485	1909.0	1011.0
100422656	0.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	4233.0	1144.0
7480	23.0	80.0
100419004	0.0	0.0
7482	393.0	341.0
100419006	0.0	0.0
7481	248.0	170.0
100419005	0.0	0.0
100133139	0.0	1.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	11.0	17.0
7494	0.0	0.0
100422666	3.0	2.0
7499	36.0	11.0
7498	211.0	936.0
7490	11.0	110.0
100420005	81.0	101.0
100420003	0.0	2.0
100422674	0.0	1.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	1.0
101927215	12.0	6.0
101927217	34.0	15.0
100419028	24.0	53.0
101927219	0.0	0.0
55700	6763.0	7164.0
254268	14.0	7.0
55704	530.0	411.0
55703	854.0	1066.0
122706	0.0	2.0
55702	1617.0	1473.0
55701	960.0	1429.0
55707	3749.0	3782.0
55706	1438.0	1486.0
122704	2346.0	1550.0
55705	3270.0	4129.0
100420012	0.0	1.0
100422686	0.0	0.0
55709	609.0	632.0
101927221	395.0	488.0
101927220	1.0	1.0
100419031	2.0	8.0
101927222	0.0	1.0
101927224	0.0	0.0
100133161	9.0	50.0
100133162	2.0	3.0
100133163	37.0	3.0
100419038	0.0	1.0
100133168	0.0	1.0
55711	117.0	137.0
55715	1415.0	885.0
55714	398.0	391.0
55713	522.0	496.0
100420028	0.0	3.0
102723590	0.0	0.0
55719	1147.0	1119.0
55718	2606.0	3810.0
55717	2278.0	3261.0
55716	854.0	1310.0
100420033	0.0	0.0
100420030	4.0	0.0
100419040	0.0	0.0
100419042	1.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	0.0	2.0
100419041	0.0	0.0
120103	502.0	555.0
65080	2249.0	2536.0
65082	929.0	1006.0
100422690	0.0	1.0
100422691	17.0	7.0
122769	351.0	455.0
65084	1938.0	3529.0
65083	3224.0	4717.0
100420044	1.0	0.0
100420043	0.0	2.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	3.0	9.0
92691	19.0	24.0
100420049	0.0	0.0
65095	2109.0	2222.0
65094	1534.0	1740.0
100420047	0.0	0.0
100420046	1.0	2.0
100420055	0.0	0.0
132112	10.0	2.0
100419068	0.0	0.0
158747	588.0	895.0
100420051	0.0	6.0
100419062	0.0	6.0
677778	1.0	35.0
677779	0.0	0.0
677776	0.0	0.0
677777	0.0	5.0
90060	1174.0	1534.0
146760	880.0	1155.0
100419069	0.0	0.0
146754	46.0	78.0
122742	0.0	0.0
122740	0.0	0.0
100419070	0.0	5.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	12.0	37.0
122748	0.0	0.0
677780	0.0	0.0
100420063	5.0	3.0
100419075	2.0	4.0
100419074	0.0	0.0
90050	0.0	0.0
144110	635.0	946.0
146771	0.0	2.0
144100	728.0	1320.0
144106	19.0	16.0
677796	3.0	3.0
677797	0.0	0.0
144108	2514.0	3064.0
677794	3.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	0.0	6.0
677790	0.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	332.0	425.0
120146	0.0	0.0
100505477	4.0	0.0
100419098	0.0	0.0
100505474	0.0	0.0
100505475	2.0	0.0
100419095	0.0	0.0
100420080	1.0	1.0
90070	0.0	0.0
90075	496.0	402.0
134728	288.0	323.0
388610	598.0	415.0
388611	229.0	128.0
146705	344.0	609.0
388650	961.0	1078.0
122786	3296.0	2207.0
120126	0.0	0.0
388646	1.0	0.0
146713	1070.0	1148.0
146712	224.0	423.0
388649	2.0	2.0
349075	161.0	231.0
100505494	88.0	413.0
100505495	192.0	371.0
120114	325.0	331.0
388633	298.0	73.0
146723	0.0	0.0
388630	124.0	143.0
146722	12.0	41.0
122773	178.0	140.0
219902	733.0	1114.0
65244	1402.0	1960.0
100505683	18.0	17.0
65243	50.0	86.0
90204	882.0	1067.0
100505687	364.0	399.0
90203	1001.0	1189.0
65249	592.0	826.0
102723626	1.0	0.0
79890	674.0	1014.0
100505681	211.0	88.0
79892	2804.0	3046.0
79891	501.0	553.0
120071	2658.0	3275.0
79894	2581.0	3245.0
79893	2894.0	3480.0
79896	722.0	673.0
79895	3952.0	279.0
388789	2340.0	2067.0
79898	1472.0	1844.0
120065	1.0	0.0
120066	0.0	0.0
79897	563.0	616.0
28299	118.0	129.0
79899	90.0	117.0
92856	3565.0	3848.0
219931	767.0	872.0
100505678	12.0	46.0
100505679	0.0	2.0
100505676	26.0	17.0
220906	1821.0	1931.0
65258	893.0	811.0
80868	20.0	18.0
168002	2052.0	4955.0
653737	117.0	61.0
79883	62.0	96.0
79882	2558.0	3602.0
79885	1916.0	2359.0
79884	1351.0	2428.0
79887	454.0	201.0
79886	1665.0	1501.0
79888	1993.0	5529.0
219927	2136.0	1523.0
65251	2219.0	1169.0
65250	832.0	1823.0
65264	7902.0	9627.0
65263	1700.0	2497.0
65266	3990.0	3942.0
65265	3589.0	3592.0
65268	2841.0	9745.0
65267	377.0	620.0
90226	10.0	17.0
102723605	0.0	0.0
220930	269.0	434.0
641776	0.0	0.0
219938	0.0	0.0
65260	895.0	989.0
100505696	85.0	187.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	47.0	124.0
653753	0.0	0.0
100505692	4.0	15.0
653758	109.0	149.0
388799	1.0	1.0
80896	132.0	174.0
388795	1.0	3.0
80895	1147.0	1448.0
388796	694.0	1031.0
220929	403.0	762.0
132014	903.0	343.0
349149	359.0	82.0
100505641	8398.0	7648.0
219965	0.0	0.0
219960	0.0	0.0
653789	2.0	1.0
653794	1.0	0.0
677763	2.0	5.0
100505648	200.0	466.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	5569.0	6094.0
349136	37.0	64.0
90233	299.0	342.0
677769	0.0	0.0
677767	0.0	0.0
219972	297.0	366.0
677768	1.0	12.0
677765	0.0	0.0
219970	109.0	78.0
100505633	343.0	44.0
677766	0.0	0.0
205327	1281.0	1374.0
146664	20.0	346.0
653781	31.0	13.0
653784	3302.0	3338.0
677774	0.0	1.0
677775	0.0	0.0
100505636	95.0	148.0
677772	1.0	9.0
677773	0.0	0.0
677770	1.0	0.0
677771	0.0	0.0
219968	0.0	0.0
219988	1413.0	1903.0
100505663	0.0	1.0
408029	1.0	0.0
220979	126.0	145.0
219986	0.0	0.0
90268	1832.0	1251.0
219983	0.0	1.0
219982	0.0	0.0
219981	0.0	0.0
220972	2613.0	3360.0
220974	0.0	0.0
28231	45.0	112.0
28232	812.0	522.0
28234	40.0	17.0
158674	6.0	8.0
340784	3.0	0.0
220965	1459.0	1317.0
349114	106.0	224.0
219995	2.0	8.0
146691	7181.0	9644.0
219990	0.0	0.0
339799	564.0	608.0
220963	1243.0	880.0
501	8319.0	7680.0
651144	0.0	0.0
90249	291.0	215.0
504	2.0	3.0
506	31944.0	37587.0
100505659	0.0	0.0
507	0.0	0.0
509	7846.0	7464.0
101927195	0.0	0.0
168090	5.0	15.0
100505601	5.0	11.0
101978785	2576.0	23475.0
339781	3.0	4.0
594840	0.0	0.0
594842	15.0	3.0
220992	173.0	256.0
339788	2.0	1.0
339789	5.0	2.0
339779	0.0	0.0
79810	635.0	805.0
55843	103.0	108.0
55841	2683.0	2788.0
79812	987.0	1759.0
513	4290.0	5180.0
79811	3854.0	5000.0
55840	1187.0	358.0
79814	181.0	597.0
55847	1340.0	1084.0
514	9723.0	7134.0
55846	1467.0	1821.0
515	10486.0	7716.0
79813	3000.0	4581.0
79816	62.0	71.0
516	4626.0	4358.0
55845	12440.0	11458.0
79815	5896.0	4564.0
517	21558.0	18884.0
55844	3160.0	1921.0
518	8588.0	8167.0
79818	1690.0	1551.0
79817	326.0	260.0
256949	266.0	367.0
55848	2089.0	1270.0
79819	188.0	196.0
220988	12602.0	17915.0
594837	0.0	1.0
594838	3.0	3.0
594839	8.0	14.0
220980	4.0	6.0
339778	33.0	73.0
55850	1525.0	1732.0
339768	26.0	42.0
520	0.0	3.0
55854	3390.0	3621.0
521	3537.0	3134.0
522	4961.0	4226.0
55853	3.0	5.0
523	4908.0	5892.0
55852	4025.0	3815.0
79801	29.0	67.0
79800	327.0	486.0
55851	3848.0	2567.0
525	299.0	133.0
55858	4379.0	3238.0
79803	1604.0	981.0
55857	977.0	1212.0
79802	19.0	49.0
526	5170.0	4710.0
55856	2256.0	1877.0
79805	216.0	241.0
527	2389.0	3552.0
528	2738.0	3345.0
55855	7.0	13.0
79804	10.0	8.0
529	7056.0	7863.0
79807	602.0	733.0
79809	1217.0	2108.0
256957	2.0	3.0
55859	324.0	40.0
100505624	0.0	4.0
100505621	2.0	4.0
7500	0.0	0.0
339761	27.0	12.0
80818	1489.0	1495.0
80817	655.0	943.0
80816	112.0	153.0
339766	3.0	1.0
55861	257.0	146.0
55860	3272.0	3123.0
79830	373.0	464.0
105377240	0.0	0.0
340745	2.0	0.0
79832	1097.0	707.0
80821	637.0	711.0
533	12975.0	13376.0
80820	1168.0	893.0
79831	608.0	665.0
102723680	0.0	0.0
55863	1359.0	1360.0
79834	938.0	983.0
534	43.0	62.0
535	5730.0	6291.0
55862	3185.0	2612.0
79833	771.0	726.0
340749	0.0	1.0
105377243	0.0	0.0
55869	1150.0	1294.0
79836	59.0	57.0
537	24076.0	26536.0
79838	2840.0	7891.0
538	1720.0	1314.0
55867	0.0	2.0
79837	3975.0	3725.0
539	5091.0	3617.0
79839	83.0	87.0
594855	0.0	0.0
7512	12.0	9.0
594857	0.0	0.0
7511	3409.0	2922.0
339751	13.0	11.0
55872	35.0	46.0
256933	6.0	1.0
540	1017.0	2049.0
55871	436.0	584.0
55870	3896.0	5477.0
541	10.0	12.0
542	0.0	0.0
55876	149.0	242.0
543	0.0	0.0
79820	87.0	140.0
544	0.0	0.0
79823	313.0	397.0
545	1003.0	1666.0
546	3880.0	5170.0
79822	1738.0	761.0
79825	237.0	504.0
547	1435.0	2964.0
7503	0.0	0.0
100505616	71.0	94.0
55879	79.0	46.0
549	2583.0	2034.0
79827	239.0	233.0
7504	330.0	350.0
79829	697.0	1096.0
7507	910.0	928.0
79828	845.0	1515.0
641700	108.0	137.0
7508	2104.0	2623.0
100505619	0.0	0.0
101927150	0.0	10.0
653707	0.0	0.0
101927152	0.0	4.0
101927155	95.0	18.0
7520	15624.0	17279.0
92822	595.0	702.0
80835	6.0	5.0
101927158	13.0	29.0
80834	0.0	0.0
80833	1054.0	2120.0
339742	0.0	5.0
653702	1181.0	728.0
339745	1722.0	2977.0
550	9617.0	9437.0
79850	2259.0	2151.0
551	0.0	0.0
339736	1.0	3.0
79852	207.0	62.0
552	694.0	187.0
256987	12381.0	39063.0
553	0.0	2.0
554	60.0	82.0
79854	26.0	65.0
79853	1.0	0.0
55885	485.0	257.0
79856	235.0	616.0
55884	4217.0	10002.0
100652885	1.0	1.0
7514	5341.0	8408.0
79858	359.0	427.0
558	1560.0	1266.0
92815	899.0	1443.0
7516	90.0	114.0
55889	0.0	0.0
7515	1512.0	1726.0
55888	197.0	197.0
7518	325.0	311.0
7517	447.0	439.0
7532	10189.0	11769.0
100422821	0.0	1.0
7531	36446.0	37424.0
7534	34009.0	36156.0
100422823	0.0	0.0
7533	4654.0	5263.0
101927167	647.0	876.0
100422824	0.0	0.0
65217	1.0	3.0
80824	9519.0	8855.0
100422826	0.0	0.0
340719	97.0	133.0
80823	680.0	672.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	7571.0	7473.0
80829	3555.0	4383.0
100422829	1.0	0.0
144097	843.0	1147.0
55894	0.0	0.0
55893	4634.0	3093.0
55892	1007.0	1048.0
563	145414.0	32382.0
79841	16.0	29.0
55891	0.0	4.0
79840	55.0	54.0
80832	1131.0	3275.0
79843	17.0	32.0
55898	7876.0	8307.0
80831	0.0	3.0
55897	3529.0	1316.0
566	0.0	4.0
79842	427.0	475.0
79845	441.0	296.0
567	157959.0	95770.0
80830	3530.0	1892.0
79844	162.0	233.0
79847	398.0	302.0
7525	3205.0	4058.0
79846	1020.0	2055.0
79849	1.0	6.0
79848	311.0	558.0
7526	7.0	30.0
7529	19470.0	22696.0
7528	6673.0	7066.0
101927171	15.0	7.0
92806	523.0	273.0
65220	4156.0	5672.0
92840	5286.0	6676.0
7541	1054.0	1121.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3042.0	4630.0
7542	580.0	822.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	1.0	0.0
100422834	0.0	0.0
7544	827.0	1002.0
100422835	0.0	1.0
102723647	20.0	8.0
653720	0.0	2.0
100422837	0.0	0.0
80856	2979.0	3048.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	2.0	1.0
79870	30.0	52.0
571	2743.0	3092.0
572	4123.0	5037.0
79872	2486.0	2053.0
573	8204.0	5771.0
79871	927.0	1333.0
79874	3998.0	5610.0
102723641	1.0	5.0
575	58.0	90.0
79873	1016.0	548.0
79876	2330.0	2807.0
576	302.0	373.0
340706	831.0	1155.0
577	18.0	23.0
79875	10611.0	6406.0
80864	12.0	70.0
578	785.0	841.0
80863	203.0	203.0
579	17.0	37.0
79877	3956.0	4446.0
80862	108.0	186.0
7536	14161.0	17902.0
79879	170.0	199.0
7535	62.0	97.0
7538	12141.0	17412.0
7539	126.0	139.0
7552	153.0	135.0
101927186	0.0	0.0
100422841	0.0	0.0
7551	1698.0	2506.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	286.0	516.0
7553	791.0	1023.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	272.0	482.0
7555	22966.0	21702.0
100422846	0.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	544.0	805.0
581	2517.0	2259.0
582	129.0	160.0
583	1711.0	1950.0
79861	12.0	3.0
79863	904.0	635.0
585	3458.0	1848.0
100652899	0.0	0.0
586	100.0	95.0
79862	204.0	230.0
102723631	0.0	0.0
587	4233.0	2829.0
79865	7.0	0.0
80854	9866.0	12767.0
80853	919.0	1581.0
79864	271.0	547.0
80852	77.0	36.0
79867	2647.0	1611.0
254312	0.0	0.0
79866	80.0	100.0
80851	1910.0	2743.0
79869	4675.0	6342.0
