id	16d2659e-8bd4-4956-b6f7-6f8aba267527	6a2fc43b-131d-4bba-8e64-8a39243fcdc6
90268	690.0	2671.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	2646.0	4822.0
220974	0.0	1.0
28231	2233.0	90.0
28232	2422.0	609.0
28234	0.0	3.0
158674	4.0	9.0
340784	0.0	0.0
220965	226.0	6799.0
349114	105.0	273.0
219995	0.0	0.0
146691	3185.0	18152.0
219990	0.0	0.0
339799	249.0	365.0
220963	157.0	2585.0
501	3268.0	7594.0
651144	0.0	1.0
90249	3.0	141.0
504	3.0	1.0
506	28941.0	49403.0
100505659	2.0	0.0
507	0.0	0.0
509	6096.0	7233.0
101927195	0.0	0.0
168090	10.0	41.0
100505601	25.0	4.0
101978785	254.0	24717.0
339781	2.0	2.0
594840	0.0	0.0
594842	6.0	7.0
220992	57.0	301.0
339788	0.0	0.0
339789	1.0	3.0
339779	0.0	0.0
79810	468.0	473.0
55843	59.0	152.0
55841	27743.0	3948.0
79812	1492.0	1482.0
513	4233.0	2580.0
79811	3751.0	6090.0
55840	720.0	478.0
79814	36.0	141.0
55847	634.0	1043.0
514	6004.0	5508.0
55846	1722.0	1717.0
515	5556.0	8861.0
79813	2303.0	6441.0
79816	227.0	23.0
516	3409.0	2731.0
55845	4702.0	8666.0
79815	3180.0	7317.0
517	10187.0	14435.0
55844	1134.0	3033.0
518	7452.0	8999.0
79818	328.0	1215.0
79817	861.0	287.0
256949	128.0	256.0
55848	594.0	2843.0
79819	124.0	275.0
220988	9029.0	17971.0
594837	2.0	16.0
594838	5.0	8.0
594839	27.0	36.0
220980	2.0	6.0
339778	84.0	15.0
55850	1077.0	856.0
339768	13.0	1.0
520	2.0	2.0
55854	2548.0	5302.0
521	3777.0	2495.0
522	3861.0	3223.0
55853	1.0	7.0
523	3447.0	10013.0
55852	2822.0	7952.0
79801	14.0	111.0
79800	389.0	741.0
55851	2265.0	2084.0
525	391.0	26.0
55858	3283.0	6855.0
79803	817.0	1626.0
55857	740.0	1068.0
79802	7.0	28.0
526	3217.0	6444.0
55856	1060.0	1808.0
79805	54.0	117.0
527	3600.0	4142.0
528	2184.0	6378.0
55855	4.0	22.0
79804	78.0	5.0
529	5809.0	4642.0
79807	245.0	1204.0
79809	575.0	5300.0
256957	3.0	5.0
55859	72.0	83.0
100505624	6.0	16.0
100505621	5.0	0.0
7500	0.0	0.0
339761	23.0	28.0
80818	824.0	3006.0
80817	534.0	1540.0
80816	52.0	53.0
339766	1.0	2.0
55861	148.0	75.0
55860	2065.0	3860.0
79830	272.0	780.0
105377240	0.0	0.0
340745	2.0	0.0
79832	1004.0	1556.0
80821	551.0	1765.0
533	5512.0	11803.0
80820	282.0	921.0
79831	243.0	749.0
102723680	0.0	0.0
55863	713.0	1473.0
79834	1276.0	1125.0
534	47.0	26.0
535	3900.0	10144.0
55862	1409.0	3716.0
79833	329.0	600.0
340749	1.0	6.0
105377243	0.0	0.0
55869	696.0	1440.0
79836	69.0	101.0
537	12744.0	24152.0
79838	58.0	23773.0
538	885.0	5267.0
55867	21.0	11.0
79837	2043.0	6901.0
539	3038.0	2869.0
79839	54.0	55.0
594855	0.0	1.0
7512	5.0	19.0
594857	0.0	0.0
7511	1490.0	5611.0
339751	1.0	3.0
55872	3.0	87.0
256933	0.0	1.0
540	255.0	1461.0
55871	354.0	1153.0
55870	4059.0	12623.0
541	3.0	20.0
542	0.0	0.0
55876	176.0	217.0
543	0.0	0.0
79820	30.0	182.0
544	0.0	0.0
79823	270.0	274.0
545	845.0	4180.0
546	3426.0	12685.0
79822	123.0	1887.0
79825	59.0	221.0
547	89.0	15831.0
7503	3.0	2.0
100505616	71.0	73.0
55879	60.0	27.0
549	1782.0	4114.0
79827	397.0	387.0
7504	38.0	248.0
79829	1319.0	1352.0
7507	612.0	1150.0
79828	414.0	1461.0
641700	33.0	86.0
7508	2315.0	3830.0
100505619	2.0	0.0
101927150	1.0	7.0
653707	0.0	0.0
101927152	1.0	3.0
101927155	22.0	99.0
7520	10626.0	23496.0
92822	553.0	718.0
80835	7.0	3.0
101927158	7.0	20.0
80834	0.0	0.0
80833	384.0	1408.0
339742	0.0	3.0
653702	233.0	320.0
339745	1176.0	4293.0
550	7783.0	7459.0
79850	3038.0	2308.0
551	0.0	0.0
339736	0.0	0.0
79852	44.0	149.0
552	122.0	258.0
256987	3413.0	37632.0
553	5.0	2.0
554	21.0	23.0
79854	40.0	86.0
79853	0.0	1.0
55885	3299.0	43.0
79856	3465.0	775.0
55884	3218.0	7891.0
100652885	1.0	1.0
7514	5979.0	10898.0
79858	245.0	543.0
558	993.0	1534.0
92815	139.0	1209.0
7516	48.0	123.0
55889	0.0	0.0
7515	1666.0	1436.0
55888	123.0	347.0
7518	102.0	250.0
7517	452.0	369.0
7532	3837.0	21767.0
100422821	0.0	1.0
7531	21409.0	44463.0
7534	22675.0	47780.0
100422823	0.0	0.0
7533	1881.0	7194.0
101927167	301.0	1149.0
100422824	0.0	2.0
65217	0.0	1.0
80824	3135.0	18118.0
100422826	0.0	0.0
340719	46.0	97.0
80823	349.0	1035.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	6235.0	4613.0
80829	3288.0	7020.0
100422829	0.0	0.0
144097	652.0	1280.0
55894	0.0	0.0
55893	2146.0	5852.0
55892	918.0	2204.0
563	959.0	31750.0
79841	80.0	85.0
55891	5.0	3.0
79840	25.0	56.0
80832	345.0	8707.0
79843	8.0	22.0
55898	4685.0	6919.0
80831	1.0	0.0
55897	45.0	7435.0
566	1.0	3.0
79842	320.0	400.0
79845	712.0	521.0
567	46158.0	85046.0
80830	1141.0	9108.0
79844	100.0	78.0
79847	106.0	743.0
7525	2349.0	3997.0
79846	238.0	9236.0
79849	9.0	3.0
79848	401.0	898.0
7526	3.0	8.0
7529	15950.0	22508.0
7528	4660.0	7973.0
101927171	2.0	2.0
92806	255.0	334.0
65220	2187.0	5367.0
92840	5409.0	5480.0
7541	764.0	850.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	1931.0	4316.0
7542	602.0	835.0
101927176	0.0	0.0
100422833	1.0	2.0
7545	1.0	1.0
100422834	0.0	0.0
7544	410.0	1761.0
100422835	0.0	0.0
102723647	8.0	27.0
653720	6.0	2.0
100422837	0.0	0.0
80856	1507.0	3518.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	2.0	1.0
79870	30.0	314.0
571	498.0	6037.0
572	2307.0	2605.0
79872	1951.0	2791.0
573	3189.0	4525.0
79871	639.0	2266.0
79874	2197.0	5259.0
102723641	5.0	6.0
575	106.0	65.0
79873	539.0	308.0
79876	2333.0	3937.0
576	226.0	168.0
340706	122.0	994.0
577	98.0	23.0
79875	825.0	9249.0
80864	62.0	36.0
578	602.0	822.0
80863	262.0	91.0
579	0.0	10.0
79877	3365.0	3540.0
80862	197.0	330.0
7536	11587.0	27213.0
79879	239.0	228.0
7535	34.0	91.0
7538	8840.0	100304.0
7539	88.0	287.0
7552	102.0	91.0
101927186	0.0	0.0
100422841	2.0	0.0
7551	1470.0	2295.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	390.0	792.0
7553	711.0	993.0
100422844	0.0	1.0
100422845	0.0	0.0
7556	994.0	1021.0
7555	17919.0	31292.0
100422846	1.0	1.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	1.0
580	247.0	532.0
581	1218.0	2619.0
582	171.0	229.0
583	1793.0	2487.0
79861	5.0	1.0
79863	569.0	662.0
585	668.0	12417.0
100652899	0.0	0.0
586	43.0	306.0
79862	111.0	334.0
102723631	0.0	0.0
587	2156.0	3791.0
79865	1.0	24.0
80854	2943.0	28112.0
80853	528.0	3362.0
79864	86.0	608.0
80852	22.0	20.0
79867	867.0	2112.0
254312	0.0	0.0
79866	128.0	187.0
80851	1476.0	2828.0
79869	4763.0	9399.0
7547	0.0	1.0
7546	0.0	13.0
79868	1536.0	2459.0
7549	229.0	418.0
256979	2.0	1.0
101927193	0.0	17.0
7561	433.0	1024.0
7562	274.0	1317.0
7565	180.0	408.0
101927111	27.0	243.0
7564	535.0	626.0
7567	148.0	141.0
7566	266.0	860.0
101927112	0.0	5.0
101927117	2.0	9.0
590	262.0	74.0
339822	19.0	1.0
593	422.0	662.0
594	889.0	3137.0
595	5246.0	175231.0
596	2799.0	525.0
597	14.0	217.0
598	2952.0	6596.0
599	3533.0	7973.0
7559	1024.0	2353.0
7572	3872.0	9591.0
7571	52.0	70.0
7574	430.0	616.0
101929780	30.0	199.0
7576	518.0	2179.0
7577	0.0	0.0
101927126	18.0	833.0
101927125	3.0	17.0
101927129	0.0	0.0
7570	1108.0	2502.0
339804	79.0	150.0
7569	266.0	660.0
7568	43.0	46.0
101978719	1.0	0.0
7582	1866.0	4056.0
7584	269.0	658.0
7587	1327.0	2950.0
7586	3732.0	20386.0
7589	273.0	505.0
101927134	9.0	0.0
7581	2640.0	6194.0
7580	1230.0	2310.0
100652988	12.0	13.0
7579	106.0	134.0
7594	553.0	2219.0
7593	2095.0	1698.0
7596	394.0	1580.0
7597	438.0	915.0
101927149	0.0	0.0
7592	534.0	1709.0
100652974	0.0	0.0
254359	1551.0	2531.0
100133005	5.0	11.0
101929730	2.0	31.0
101929736	12.0	30.0
55803	66.0	397.0
55802	937.0	4325.0
55801	0.0	1.0
55800	45.0	119.0
55806	464.0	314.0
100420113	0.0	0.0
55805	147.0	331.0
55809	785.0	453.0
55808	234.0	1286.0
100652909	0.0	0.0
101929746	3.0	4.0
101929743	4.0	1.0
100133024	0.0	5.0
55810	1990.0	2942.0
55814	1024.0	2652.0
55813	1004.0	3010.0
55812	263.0	490.0
100652918	0.0	0.0
55811	4.0	22.0
55818	2228.0	4697.0
55816	36.0	27.0
55815	153.0	46.0
55819	6555.0	5468.0
254394	685.0	1614.0
100419149	0.0	0.0
100133036	1.0	3.0
55821	0.0	0.0
101930749	0.0	0.0
100133037	2.0	1.0
100133038	1.0	13.0
55825	432.0	422.0
101930745	0.0	0.0
55824	980.0	883.0
101930746	0.0	0.0
55823	2712.0	4282.0
101930747	0.0	0.0
55829	6123.0	6829.0
55827	2720.0	11532.0
101930744	0.0	0.0
100420143	0.0	2.0
101929760	15.0	5.0
101927102	0.0	0.0
101927101	0.0	1.0
101929768	6.0	20.0
101929765	3.0	3.0
100133040	0.0	0.0
100419158	0.0	8.0
101929769	6.0	5.0
100133044	0.0	0.0
55832	3201.0	12956.0
254398	0.0	1.0
55831	3451.0	4637.0
55830	2151.0	4170.0
55835	348.0	455.0
100652939	20355.0	6176.0
100420149	0.0	0.0
55833	1274.0	4419.0
55839	215.0	2946.0
55837	1654.0	3214.0
90167	11.0	0.0
677679	0.0	0.0
90161	22.0	128.0
134637	133.0	193.0
388701	13.0	4.0
100420159	4.0	14.0
100420158	0.0	0.0
388707	18.0	20.0
100420155	0.0	1.0
677681	0.0	1.0
100419178	0.0	2.0
43847	5.0	50.0
101929701	1.0	0.0
43849	7.0	1058.0
28227	396.0	589.0
122631	0.0	0.0
90187	115.0	367.0
100419187	0.0	0.0
100419185	3.0	2.0
101929716	2.0	2.0
122622	390.0	400.0
388722	54.0	65.0
100420178	0.0	0.0
132001	387.0	485.0
388714	0.0	4.0
122618	131.0	215.0
388719	0.0	1.0
122616	691.0	812.0
100420190	0.0	7.0
100037280	7.0	19.0
388743	58.0	34.0
768097	10.0	5.0
768096	16.0	6.0
90199	4.0	1.0
90193	14.0	14.0
90196	2330.0	2823.0
100505591	0.0	1.0
100505592	1.0	112.0
388730	61.0	85.0
768086	3.0	0.0
119032	1449.0	3696.0
122665	2.0	0.0
388762	0.0	0.0
122664	21.0	1.0
388761	0.0	0.0
104413892	0.0	0.0
104413890	0.0	2.0
104413891	5.0	0.0
388753	704.0	1085.0
122651	1.0	0.0
119016	138.0	101.0
388759	19.0	34.0
90321	700.0	1297.0
90324	1906.0	3328.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	2.0	0.0
100270919	0.0	0.0
100270912	0.0	1.0
124790	169.0	109.0
100270913	1.0	0.0
100270914	0.0	1.0
100270915	0.0	0.0
388428	0.0	0.0
100270920	5.0	7.0
641638	1040.0	1473.0
401967	1.0	7.0
100270921	2.0	0.0
100270922	0.0	1.0
148753	9.0	2.0
148756	0.0	0.0
92979	1254.0	1476.0
90316	0.0	0.0
340485	390.0	1319.0
134121	163.0	280.0
90317	661.0	1199.0
653619	0.0	0.0
161725	93.0	234.0
340481	1108.0	2638.0
100270909	0.0	0.0
92973	293.0	103.0
90313	1309.0	1081.0
100270905	1.0	5.0
124783	2.0	16.0
100270906	0.0	0.0
401960	0.0	0.0
100270907	0.0	0.0
100270908	0.0	0.0
146110	14.0	21.0
100270903	0.0	15.0
641649	287.0	121.0
124773	1.0	1.0
641648	0.0	0.0
388419	0.0	0.0
401959	0.0	2.0
158104	4.0	21.0
90342	75.0	13.0
161753	31.0	45.0
339483	252.0	244.0
653643	0.0	0.0
339487	783.0	755.0
339488	14.0	40.0
653645	0.0	0.0
28396	1.0	5.0
28394	2.0	13.0
401944	47.0	49.0
28395	5.0	10.0
653650	4.0	33.0
90338	1046.0	2254.0
92999	1239.0	1090.0
641654	0.0	0.0
28392	0.0	7.0
28393	0.0	2.0
28391	0.0	1.0
653639	3.0	10.0
90332	191.0	571.0
134145	542.0	1202.0
161742	638.0	1178.0
90333	892.0	2630.0
340460	0.0	1.0
134147	1123.0	5739.0
339476	1.0	0.0
653635	67.0	65.0
339479	26.0	1223.0
401934	16.0	130.0
124751	30.0	121.0
148789	370.0	2705.0
653641	0.0	0.0
90326	490.0	559.0
90362	2703.0	760.0
100505761	908.0	1340.0
100505767	13.0	8.0
388474	36.0	65.0
148713	5.0	5.0
28374	0.0	0.0
28373	0.0	0.0
28378	1.0	3.0
388468	1.0	4.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	0.0
340441	0.0	2.0
100505768	1.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	1.0	4.0
90353	118.0	150.0
100505755	3.0	5.0
90355	482.0	2234.0
100505753	0.0	1.0
339451	175.0	369.0
339453	36.0	27.0
653656	0.0	0.0
339456	69.0	90.0
653657	0.0	0.0
653658	14.0	66.0
28385	0.0	0.0
28383	1.0	0.0
600	2.0	15.0
28387	0.0	1.0
28388	3.0	8.0
601	1.0	0.0
602	5924.0	6049.0
604	1419.0	5810.0
605	906.0	1900.0
100505758	20.0	16.0
28381	0.0	0.0
606	6.0	1281.0
607	1943.0	9130.0
28382	0.0	0.0
608	0.0	3.0
28380	0.0	0.0
100505785	0.0	0.0
219623	32.0	802.0
100505783	643.0	545.0
219621	44.0	516.0
401994	0.0	5.0
401993	0.0	0.0
339442	1.0	3.0
401992	0.0	0.0
28358	0.0	0.0
653689	199.0	128.0
148741	95.0	156.0
28359	0.0	0.0
90381	10.0	90.0
339448	782.0	1143.0
28352	0.0	0.0
28353	0.0	0.0
653691	1.0	4.0
148738	0.0	1.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	26.0	63.0
28357	0.0	0.0
611	157.0	170.0
28354	0.0	0.0
28355	0.0	0.0
613	4388.0	6299.0
616	0.0	0.0
617	939.0	1387.0
618	30.0	17.0
90378	1983.0	1133.0
376497	3759.0	2145.0
90379	947.0	994.0
100505776	2.0	0.0
401983	0.0	2.0
401982	8.0	0.0
401981	0.0	1.0
653677	15.0	20.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	0.0
28368	0.0	0.0
622	1078.0	2907.0
28365	0.0	0.0
623	48.0	40.0
340419	284.0	86.0
401973	0.0	0.0
28366	0.0	0.0
624	1856.0	572.0
627	89.0	78.0
134111	295.0	291.0
629	236.0	8387.0
28360	0.0	0.0
101927074	1.0	0.0
101927075	0.0	1.0
146183	2.0	6.0
339416	18.0	19.0
79931	0.0	39.0
55964	8.0	213.0
631	21.0	96.0
79930	59.0	209.0
632	22.0	19.0
79933	4.0	4.0
633	2763.0	9260.0
634	391.0	5922.0
79932	5679.0	18452.0
55968	3059.0	5332.0
79935	6.0	23.0
635	1.0	5.0
79934	1601.0	2696.0
636	106.0	5292.0
55967	1519.0	1530.0
637	372.0	824.0
79937	22.0	247.0
100505724	0.0	0.0
55966	2652.0	81.0
158172	1.0	6.0
638	187.0	651.0
639	59.0	2604.0
79939	8188.0	17366.0
101927081	0.0	0.0
55969	665.0	869.0
101927084	51.0	30.0
158158	1488.0	15170.0
219654	1464.0	3821.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	1.0
100422907	0.0	0.0
146198	729.0	2636.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	961.0	7400.0
55970	4251.0	7374.0
640	2.0	6.0
100270998	3.0	1.0
641	12.0	153.0
642	927.0	787.0
55975	796.0	2341.0
100270992	0.0	0.0
158160	58.0	183.0
643	0.0	3.0
55974	2051.0	4547.0
122199	5.0	34.0
55973	2595.0	7633.0
644	919.0	2150.0
100270994	0.0	0.0
79922	369.0	353.0
55972	577.0	2900.0
645	2508.0	3285.0
79921	10738.0	7586.0
388499	1.0	6.0
79924	756.0	2026.0
646	77.0	43.0
79923	4.0	0.0
648	1759.0	3283.0
79925	499.0	535.0
649	489.0	913.0
79927	68.0	82.0
79929	68.0	778.0
100505718	2.0	0.0
100505741	27.0	18.0
7620	60.0	253.0
100422911	0.0	0.0
7621	554.0	595.0
100422913	3.0	1.0
100422914	0.0	0.0
102725509	53.0	137.0
339400	14.0	21.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	0.0	1.0
100422918	0.0	0.0
339403	0.0	0.0
100422919	0.0	0.0
650	74.0	165.0
100270986	0.0	0.0
651	4.0	103.0
652	104.0	336.0
79953	186.0	48.0
653	1.0	6.0
100270981	0.0	0.0
654	34.0	217.0
100270982	0.0	0.0
655	736.0	231.0
79955	204.0	22.0
100270983	0.0	0.0
79954	1542.0	2635.0
656	432.0	1295.0
100270984	0.0	0.0
657	1592.0	3298.0
79957	69.0	903.0
79956	564.0	3997.0
658	4411.0	17884.0
79959	261.0	362.0
659	2936.0	9168.0
100505746	12.0	34.0
92912	807.0	5814.0
79958	1256.0	2081.0
100270980	0.0	0.0
7617	284.0	78.0
100422920	0.0	0.0
7633	216.0	518.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	0.0	0.0
219670	29.0	2.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	1.0	0.0
122183	0.0	0.0
660	25.0	45.0
100270974	0.0	21.0
661	797.0	1446.0
100270975	0.0	0.0
662	573.0	758.0
79940	51.0	372.0
100270976	4.0	2.0
663	2118.0	2631.0
100270977	0.0	1.0
55997	0.0	49.0
664	1745.0	8385.0
665	8580.0	4272.0
53335	128.0	235.0
79944	412.0	971.0
666	1010.0	3441.0
100270972	1.0	4.0
667	3811.0	12423.0
79943	229.0	567.0
79946	29.0	72.0
668	5.0	4.0
53339	1882.0	5401.0
669	913.0	1721.0
100505738	276.0	359.0
79948	1.0	3.0
53336	0.0	0.0
7626	538.0	2042.0
55999	0.0	0.0
79947	2006.0	3784.0
55998	0.0	2.0
7625	458.0	1123.0
92906	1440.0	3083.0
7628	0.0	0.0
79949	1021.0	6267.0
7627	981.0	2062.0
100505739	0.0	0.0
7629	2180.0	3669.0
161779	127.0	228.0
101929693	290.0	164.0
104533120	2.0	1.0
100422930	0.0	0.0
101927034	0.0	2.0
100422931	0.0	0.0
7644	837.0	2920.0
106903081	46.0	81.0
7643	678.0	27.0
100422934	0.0	0.0
100422935	0.0	1.0
100422936	0.0	0.0
219681	36.0	15.0
100422938	0.0	0.0
100422939	0.0	0.0
670	354.0	2051.0
671	14.0	14.0
79971	13399.0	7188.0
100270963	4.0	3.0
672	99.0	665.0
79970	518.0	521.0
53342	46.0	67.0
100270964	22.0	21.0
673	1028.0	4540.0
79973	96.0	216.0
53340	362.0	522.0
675	21.0	126.0
53345	4.0	20.0
79974	841.0	900.0
53346	30.0	84.0
676	0.0	1.0
79977	2542.0	24192.0
53343	2304.0	6127.0
677	11119.0	20955.0
100270961	0.0	0.0
678	8039.0	22402.0
53344	1837.0	1284.0
100270962	0.0	0.0
53349	920.0	2285.0
79979	1099.0	1444.0
92935	306.0	811.0
158131	0.0	0.0
7634	0.0	0.0
53347	8.0	38.0
7637	927.0	2148.0
7639	149.0	337.0
7638	23.0	146.0
158135	164.0	266.0
100422940	0.0	0.0
219699	16818.0	1406.0
100422942	0.0	0.0
7652	1.0	0.0
100422943	8.0	119.0
100422944	1.0	2.0
100422945	3.0	3.0
101927049	0.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	1.0	0.0
79960	2452.0	3494.0
682	33377.0	29694.0
401914	1.0	3.0
683	34.0	92.0
53353	35.0	31.0
100270953	0.0	2.0
684	2560.0	765.0
79962	56.0	180.0
79961	989.0	1983.0
685	241.0	530.0
401911	2.0	5.0
686	1212.0	3565.0
687	4068.0	6789.0
79963	68.0	90.0
688	1039.0	2547.0
79966	1092.0	1448.0
53354	84.0	500.0
100270950	0.0	3.0
689	17338.0	13140.0
100270951	0.0	1.0
79968	64.0	533.0
92922	266.0	316.0
53358	58.0	95.0
79969	355.0	1175.0
92960	645.0	402.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1052.0	2787.0
7661	0.0	0.0
100422952	0.0	0.0
5001	527.0	2246.0
100422953	0.0	0.0
5002	254.0	601.0
100422954	0.0	0.0
5003	41.0	25.0
100422955	0.0	0.0
5004	9.0	4938.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	0.0	0.0
690	0.0	0.0
79991	587.0	767.0
653604	2.0	9.0
79990	2055.0	2939.0
100270937	2.0	0.0
79993	122.0	11282.0
401903	0.0	1.0
694	3754.0	6886.0
641616	5.0	4.0
79992	0.0	2.0
695	48.0	210.0
100270943	0.0	0.0
696	131.0	1.0
699	12.0	294.0
79998	15.0	23.0
100505704	0.0	3.0
134187	3.0	1.0
100505702	37.0	75.0
641613	2.0	3.0
401904	54.0	48.0
641614	0.0	1.0
100422960	0.0	0.0
5010	281.0	364.0
7673	122.0	233.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1389.0	1709.0
101927067	3.0	6.0
100422964	0.0	0.0
5013	0.0	2024.0
100422965	6.0	20.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	1.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	947.0	2255.0
146177	27.0	6.0
100270924	0.0	0.0
79980	481.0	764.0
100270925	0.0	0.0
100270926	3.0	7.0
79982	1814.0	3789.0
79981	1.0	0.0
79983	65.0	119.0
53373	5984.0	3080.0
80975	8.0	11.0
79986	428.0	3287.0
100420308	1.0	1.0
100420307	12.0	22.0
79987	61.0	342.0
5005	5.0	1270.0
79989	364.0	857.0
5007	6976.0	14354.0
100420303	0.0	0.0
5008	8.0	545.0
5009	3.0	2.0
100420300	25.0	53.0
92949	933.0	28991.0
7682	3.0	10.0
100422850	0.0	1.0
5020	2.0	0.0
7681	0.0	0.0
100422851	0.0	0.0
5021	14.0	74.0
100422852	1.0	0.0
7683	1.0	2.0
100422853	0.0	0.0
5023	715.0	232.0
100422854	0.0	0.0
5024	0.0	3.0
100422855	0.0	0.0
5025	1772.0	2217.0
101929651	0.0	0.0
100422856	0.0	0.0
5026	1.0	12.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	0.0
101929655	79.0	43.0
5016	88.0	302.0
5017	414.0	331.0
7678	38.0	215.0
5018	6018.0	5871.0
5019	2485.0	8079.0
5030	2.0	7.0
7693	954.0	1957.0
100422861	0.0	0.0
7692	660.0	705.0
5031	26.0	258.0
100422862	0.0	0.0
7695	488.0	1004.0
5032	220.0	310.0
100422863	0.0	0.0
5033	1401.0	3657.0
7694	180.0	674.0
100422864	0.0	0.0
5034	73383.0	129497.0
7697	272.0	640.0
101929664	4.0	3.0
7696	77.0	210.0
101929665	0.0	5.0
100422866	0.0	0.0
5036	5476.0	8974.0
7699	772.0	1657.0
101927003	0.0	10.0
100422867	0.0	0.0
5037	14346.0	25297.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	1.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	3.0	3.0
7691	429.0	712.0
7690	720.0	2068.0
254013	384.0	514.0
100420207	0.0	6.0
5027	115.0	148.0
100420206	0.0	0.0
5028	119.0	3492.0
5029	89.0	157.0
100420203	0.0	30.0
100420200	0.0	1.0
100422860	8.0	11.0
5042	19.0	94.0
100422873	0.0	4.0
100422874	0.0	0.0
5045	6113.0	36836.0
100422876	0.0	0.0
5046	38.0	1777.0
5047	121657.0	2.0
100292290	0.0	3.0
100422878	0.0	0.0
5048	4446.0	9223.0
100422879	0.0	0.0
101927015	1.0	1.0
101927017	2.0	3.0
105377880	0.0	0.0
256646	0.0	0.0
256643	595.0	1289.0
55902	3908.0	2290.0
55901	101.0	228.0
55900	1332.0	2411.0
55906	742.0	572.0
100420213	0.0	0.0
55905	5952.0	7650.0
55904	3874.0	12008.0
5052	10377.0	13588.0
100422883	0.0	0.0
55909	832.0	489.0
5053	7.0	140.0
100422884	0.0	0.0
5054	97.0	4350.0
55908	3.0	0.0
55907	2536.0	4034.0
5055	1.0	33.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	1037.0	4021.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	1.0
5050	580.0	1412.0
5051	1089.0	3656.0
5049	3991.0	12312.0
55911	5165.0	430.0
55917	569.0	4108.0
100420224	0.0	0.0
55916	338.0	908.0
100420223	1.0	0.0
101929690	0.0	0.0
100422880	2.0	0.0
55915	1087.0	2433.0
100422881	0.0	0.0
55914	3295.0	11361.0
5063	567.0	88.0
100422894	0.0	1.0
5064	685.0	1588.0
100422895	0.0	0.0
100422896	0.0	1.0
5066	2869.0	7500.0
5067	798.0	875.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	625.0	136.0
100419246	0.0	0.0
254050	30.0	15.0
5062	3817.0	11414.0
55920	3575.0	6259.0
254048	1813.0	3544.0
55924	445.0	357.0
55922	609.0	1149.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	2706.0	9071.0
5075	1.0	13.0
5076	1405.0	11.0
5077	1.0	0.0
55929	1573.0	2387.0
5078	1.0	0.0
101929620	0.0	0.0
5079	2.0	292.0
101929624	1.0	0.0
254065	606.0	2004.0
101929623	0.0	11.0
5071	200.0	214.0
5073	2536.0	3542.0
55930	2027.0	10716.0
55937	169.0	83.0
100420253	16.0	11.0
5087	4036.0	7720.0
5088	3.0	6.0
5089	3303.0	4818.0
5080	123.0	139.0
5081	3.0	0.0
101929639	57.0	33.0
5082	848.0	2177.0
256691	815.0	94.0
5083	7.0	1105.0
101929637	0.0	0.0
102725541	0.0	1.0
79913	342.0	723.0
79912	590.0	1394.0
79915	88.0	178.0
100420259	3.0	3.0
100420258	2.0	7.0
100420257	0.0	0.0
79917	1675.0	314.0
79919	6.0	33.0
79918	944.0	1350.0
5096	1991.0	4148.0
5097	3999.0	12075.0
5098	374.0	1852.0
5099	10255.0	1125.0
100420260	0.0	0.0
254042	325.0	715.0
5090	813.0	6490.0
5091	12584.0	3658.0
5092	4233.0	4499.0
5093	10158.0	17680.0
5094	11468.0	17641.0
5095	1237.0	4021.0
100270899	0.0	0.0
100270895	0.0	3.0
79902	806.0	1844.0
55957	167.0	184.0
79901	4041.0	4765.0
100270891	0.0	2.0
55954	958.0	892.0
