id	80d9227d-b41b-44eb-b230-cb1c14b5ee1a	30684606-b403-43ca-830f-05bc75ab7ac9
106481346	0.0	0.0
85456	20692.0	20713.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3189.0	5549.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	1511.0	440.0
442913	0.0	0.0
85452	20.0	4.0
442914	0.0	0.0
50	8102.0	5640.0
85453	7029.0	3950.0
442915	0.0	0.0
85450	3362.0	6165.0
51	4770.0	8508.0
442916	0.0	0.0
85451	1676.0	1549.0
52	3730.0	4089.0
442917	0.0	0.0
53	3113.0	4188.0
442918	0.0	0.0
54	504.0	2044.0
442919	0.0	0.0
55	501.0	834599.0
442909	1.0	0.0
56	133.0	4.0
58	30.0	21.0
59	98421.0	45873.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	14.0	5.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	295.0	452.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	20.0	2.0
106481354	0.0	0.0
85446	465.0	213.0
442900	0.0	1.0
106481355	0.0	0.0
85443	5.0	3.0
442901	0.0	0.0
85444	666.0	759.0
442902	0.0	0.0
60	311376.0	255384.0
85441	942.0	3141.0
442903	4.0	2.0
85442	338.0	101.0
442904	0.0	0.0
442905	0.0	0.0
62	24.0	13.0
85440	1708.0	3210.0
442907	1.0	0.0
442908	0.0	0.0
66	1.0	0.0
67	5.0	8.0
68	0.0	5.0
344595	912.0	512.0
69	6.0	7.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	112.0	79.0
106481321	1.0	0.0
85479	1.0	46.0
106481322	0.0	0.0
85476	3722.0	2661.0
85477	536.0	1524.0
70	21363.0	474.0
85474	15.0	8.0
71	158748.0	247720.0
72	144072.0	34458.0
73	17.0	20.0
74	2.0	0.0
75	12.0	16.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4470.0	3454.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	2675.0	3017.0
81	32827.0	20555.0
85463	1035.0	1252.0
82	6.0	3.0
85464	1076.0	1316.0
83	1.0	1.0
85461	1949.0	4648.0
85462	562.0	626.0
86	1690.0	2127.0
87	29848.0	17459.0
85460	2452.0	2489.0
88	5.0	20.0
89	11.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1191.0	2069.0
106481300	0.0	0.0
91	8011.0	3325.0
92	1106.0	973.0
93	1011.0	598.0
94	4274.0	1263.0
95	199.0	511.0
97	239.0	162.0
98	848.0	889.0
344561	0.0	1.0
728661	2192.0	2345.0
728664	0.0	24.0
106481305	0.0	0.0
261734	684.0	637.0
106481306	1.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	23.0	21.0
106481309	3.0	6.0
246119	4.0	8.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	0.0	0.0
3805	7.0	12.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	6.0
3809	0.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	470.0	561.0
3800	3278.0	11146.0
3801	1511.0	1059.0
3802	1.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	1756.0	2393.0
728698	3.0	12.0
3814	2.0	4.0
3815	2604.0	672.0
3816	18.0	69.0
261729	839.0	58150.0
3817	337.0	298546.0
3818	22.0	29.0
222166	7192.0	2360.0
3811	0.0	2.0
3812	1.0	6.0
285740	1.0	0.0
285741	21.0	20.0
728689	53.0	69.0
3827	0.0	6.0
246100	0.0	0.0
3820	34.0	197.0
3821	9.0	16.0
3822	0.0	3.0
3823	1.0	1.0
3824	77.0	129.0
645402	0.0	0.0
403313	881.0	4717.0
403314	0.0	7.0
728637	0.0	1.0
728638	17.0	48.0
728633	0.0	0.0
728632	32.0	81.0
728635	9.0	15.0
3836	2511.0	2834.0
222183	67.0	130.0
3837	10939.0	13650.0
3838	690.0	1914.0
3839	2129.0	1443.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1124.0	1253.0
3832	156.0	227.0
3833	47.0	234.0
3834	11.0	4.0
3835	1685.0	2884.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	365.0	228.0
3848	30.0	37.0
3849	3.0	8.0
222171	500.0	97.0
728619	1.0	4.0
3840	5284.0	5359.0
3841	566.0	773.0
3842	10342.0	7816.0
3843	7843.0	8583.0
3844	0.0	0.0
3845	1759.0	2199.0
3846	19.0	4.0
645423	0.0	0.0
3860	510.0	65.0
246126	1153.0	2349.0
728658	342.0	711.0
728655	3.0	1.0
728657	0.0	0.0
728656	1.0	2.0
3858	2264.0	1123.0
3859	2.0	0.0
246135	0.0	2.0
3850	6.0	0.0
3851	331.0	363.0
3852	30698.0	13991.0
645414	0.0	0.0
3853	28.0	75.0
3854	10.0	20.0
3855	39156.0	10543.0
3856	19785.0	63606.0
3857	11.0	1.0
728640	4.0	2.0
645431	106.0	14.0
728642	170.0	198.0
728641	0.0	7.0
645434	1.0	0.0
645432	2.0	8.0
285704	858.0	748.0
728643	3.0	21.0
222194	1655.0	1428.0
285708	0.0	0.0
1204	0.0	0.0
1203	1090.0	808.0
1201	1638.0	1867.0
1200	10435.0	10398.0
3861	306.0	1441.0
645426	7.0	15.0
645425	0.0	0.0
1209	9128.0	9941.0
3866	256.0	3007.0
1208	1.0	0.0
1207	3704.0	3403.0
3868	5021.0	205.0
285311	1.0	0.0
3880	42083.0	19010.0
3881	0.0	0.0
285313	14.0	5.0
100128537	403.0	362.0
3882	0.0	0.0
100128536	0.0	1.0
285314	0.0	1.0
285315	361.0	705.0
1215	27.0	14.0
100141515	18.0	2.0
1213	30044.0	30526.0
1212	2640.0	2988.0
1211	5487.0	5758.0
3872	17370.0	32977.0
3875	25831.0	52354.0
3876	14.0	41.0
3879	1.0	2.0
3890	6.0	0.0
3891	14.0	0.0
3892	70.0	68.0
100128525	6.0	6.0
285326	0.0	0.0
1230	49.0	246.0
285329	5.0	6.0
440097	2.0	1.0
440093	10.0	15.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	1.0
3886	2.0	0.0
100128521	0.0	0.0
3887	14.0	83.0
3888	0.0	0.0
100631239	0.0	0.0
3889	0.0	9.0
100128516	30.0	33.0
285331	701.0	604.0
100128512	0.0	1.0
285335	17.0	12.0
100128514	0.0	0.0
1241	625.0	174.0
1240	211.0	578.0
1238	133.0	133.0
1237	1.0	16.0
1236	210.0	434.0
1235	1.0	23.0
1234	44.0	294.0
1233	14.0	519.0
1232	0.0	3.0
3895	13554.0	12503.0
100128511	42.0	47.0
100631247	2.0	1.0
3897	1785.0	197.0
100631248	0.0	19.0
3898	8933.0	3205.0
100631249	0.0	1.0
3899	564.0	7532.0
100128505	0.0	2.0
100631250	0.0	0.0
285343	1156.0	1383.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	125.0	175.0
100631254	0.0	0.0
100128503	0.0	1.0
285349	242.0	168.0
574501	1.0	1.0
574502	0.0	0.0
1244	33.0	21.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	48793.0	19088.0
1263	352.0	1137.0
1262	46.0	50.0
116966	62.0	184.0
100887755	0.0	0.0
1261	2.0	0.0
100887754	7.0	0.0
1260	0.0	0.0
116969	18.0	36.0
1259	191.0	385.0
1258	68.0	7.0
440061	0.0	0.0
100887750	15.0	63.0
100887746	23.0	0.0
100887744	0.0	0.0
1272	1949.0	2319.0
1271	224.0	59.0
100887749	116.0	27.0
1270	12.0	14.0
100887748	1.0	1.0
440044	45.0	20.0
1269	7.0	29.0
440051	0.0	0.0
1268	243.0	90.0
440050	1.0	1.0
1267	6695.0	8677.0
1266	9439.0	11148.0
100887740	0.0	0.0
1265	11648.0	10598.0
1286	2010.0	754.0
1285	813.0	375.0
1284	16946.0	17778.0
1282	11712.0	12239.0
1281	22274.0	24877.0
1280	111.0	6.0
440078	63.0	153.0
440077	0.0	0.0
440087	19.0	637.0
1278	23691.0	28724.0
1277	10042.0	21339.0
440081	14.0	60.0
116938	0.0	0.0
1297	26.0	24.0
116931	65.0	135.0
1296	662.0	906.0
1295	1802.0	3299.0
116933	3.0	2.0
1294	800.0	2493.0
1293	17147.0	14883.0
116935	32.0	41.0
1292	25650.0	19615.0
440068	0.0	3.0
1291	10745.0	10709.0
116937	0.0	2.0
440067	1.0	3.0
1290	766.0	2227.0
440073	240.0	136.0
440072	15.0	6.0
1289	2300.0	5128.0
1288	3985.0	736.0
1287	5380.0	2552.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	432.0	1605.0
440021	2.0	1.0
442673	1.0	1.0
10018	1741.0	2361.0
126328	2112.0	2461.0
442676	1.0	0.0
126326	182.0	302.0
1299	308.0	46.0
1298	7070.0	1937.0
10011	1605.0	1548.0
10010	1424.0	1563.0
10013	3096.0	2744.0
128989	798.0	941.0
10015	7223.0	10125.0
10014	5080.0	5018.0
10017	17.0	46.0
10016	3717.0	3677.0
10020	1258.0	4885.0
114335	0.0	0.0
114336	0.0	0.0
126321	1841.0	3416.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	12.0
10021	36.0	8.0
10024	4.0	67.0
128977	1224.0	1238.0
103021165	0.0	0.0
10023	375.0	578.0
103021164	2.0	6.0
10026	2058.0	3295.0
10025	3080.0	5248.0
116986	46.0	267.0
116985	5044.0	6030.0
116988	2857.0	5169.0
116987	4232.0	2994.0
114327	581.0	647.0
440043	0.0	0.0
126308	3337.0	4393.0
440041	0.0	0.0
126306	16.0	54.0
151306	5.0	62.0
100128590	5.0	4.0
100128596	0.0	0.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	17.0	15.0
440026	1997.0	2933.0
440023	0.0	2.0
10008	272.0	170.0
10007	2401.0	2026.0
10009	1853.0	1816.0
116984	764.0	1175.0
116983	985.0	1031.0
151313	168.0	188.0
10000	5072.0	5287.0
128954	0.0	0.0
10002	7.0	45.0
10001	839.0	876.0
10004	329.0	222.0
10003	64.0	65.0
10006	2687.0	3777.0
10005	727.0	1305.0
126370	0.0	0.0
285352	89.0	122.0
100128579	0.0	0.0
285359	36.0	46.0
126375	404.0	153.0
126374	743.0	714.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2741.0	3760.0
285367	1039.0	1017.0
285368	427.0	795.0
100128569	75.0	98.0
126364	69.0	374.0
100128560	3.0	4.0
285370	0.0	0.0
285375	0.0	2.0
102682016	211.0	0.0
153932	1.0	3.0
344191	22.0	10.0
126353	7.0	2159.0
751071	182.0	196.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	2.0	3.0
106481282	0.0	0.0
285381	1155.0	1382.0
106481283	0.0	0.0
285382	1889.0	504.0
106481280	0.0	0.0
165918	937.0	1214.0
106481281	2.0	2.0
165904	0.0	47.0
285386	285.0	85.0
138307	365.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	2.0
106481290	0.0	1.0
100128541	0.0	1.0
138311	156.0	517.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	19.0	9.0
126299	1460.0	1189.0
106481259	0.0	0.0
728716	23.0	3.0
126298	1540.0	2670.0
728710	0.0	0.0
126295	311.0	331.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	3.0
106481269	0.0	0.0
100033603	1.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	65.0	182.0
645318	0.0	0.0
645317	61.0	39.0
151242	7.0	3.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	25416.0	19878.0
100287908	0.0	0.0
645332	244.0	362.0
126282	138.0	381.0
100287902	12.0	13.0
163227	520.0	491.0
100287900	0.0	0.0
163223	46.0	8.0
106481275	1.0	1.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	1.0	1.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	1448.0	2047.0
106481278	0.0	0.0
645328	0.0	5.0
151254	10.0	13.0
645326	8.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	1.0	3.0
163259	217.0	328.0
645345	306.0	113.0
200403	7.0	21.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	330.0	206.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	3.0	7.0
728732	0.0	1.0
728734	0.0	0.0
126272	152.0	75.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	671.0	979.0
106481243	0.0	1.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	10.0	15.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	1.0	0.0
107133516	5.0	11.0
728723	87.0	61.0
106481253	0.0	0.0
107133522	1.0	1.0
106481254	0.0	3.0
107133524	1.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	14.0	11.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	10.0	2.0
645348	4.0	0.0
106481250	0.0	0.0
645369	30.0	27.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	652.0	1765.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	12.0	21.0
645360	0.0	0.0
106481219	0.0	1.0
106481220	12.0	11.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	465.0	866.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	0.0	14.0
645387	338.0	328.0
645382	0.0	0.0
645381	23.0	52.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	5.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	1.0
106481207	2.0	0.0
106481204	0.0	1.0
106481205	1.0	1.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	463.0	222.0
3903	230.0	862.0
106481210	0.0	0.0
3904	6.0	4.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1400.0	1170.0
106481211	0.0	0.0
3909	6298.0	1479.0
106481212	0.0	0.0
684959	0.0	0.0
151234	234.0	49.0
151230	998.0	2015.0
728798	0.0	2.0
3913	29687.0	13111.0
3914	10346.0	3004.0
3915	11693.0	8508.0
3916	23795.0	19936.0
3918	3316.0	3297.0
3910	3177.0	2353.0
3911	10577.0	10509.0
3912	4091.0	3017.0
728782	7.0	5.0
728780	16.0	13.0
3924	0.0	15.0
3925	2207.0	1748.0
3927	8621.0	7094.0
3929	4.0	0.0
3920	12203.0	18957.0
3921	21241.0	22986.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	5678.0	39161.0
3937	350.0	1463.0
3938	0.0	1.0
3939	8730.0	16807.0
3930	3989.0	2086.0
100873179	0.0	0.0
3931	243.0	299.0
3932	99.0	369.0
3933	28.0	0.0
3934	2327.0	1126.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	4.0
3947	2.0	0.0
3948	0.0	2.0
3949	1424.0	13481.0
100873169	1.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	9301.0	5074.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	3.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	0.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	6.0	85.0
3958	9361.0	11931.0
3959	36670.0	29332.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	186.0	228.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	82.0	150.0
3952	2.0	2.0
3953	1296.0	2378.0
3954	1879.0	3408.0
3955	188.0	2523.0
3956	7229.0	5706.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	0.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	384.0	273.0
1303	6037.0	11339.0
107133502	0.0	1.0
1302	17.0	62.0
1301	14.0	9.0
1300	5.0	347.0
3960	33.0	12.0
3963	12.0	4.0
3964	3131.0	2884.0
1308	3344.0	1426.0
3965	944.0	1221.0
1307	2447.0	5706.0
151295	10.0	28.0
1306	1291.0	8192.0
100189589	32.0	1.0
728774	0.0	0.0
728773	0.0	0.0
3980	2260.0	3646.0
100287932	2702.0	2081.0
3981	712.0	992.0
728776	17.0	21.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	7502.0	25854.0
1315	9014.0	12079.0
1314	18604.0	18388.0
1312	7415.0	5907.0
1311	585.0	4652.0
100329135	19.0	0.0
1310	5.0	2.0
574537	0.0	0.0
3972	0.0	1.0
3973	0.0	1.0
3975	261.0	1.0
3976	159.0	1581.0
3977	10350.0	16396.0
1318	873.0	94.0
3978	1073.0	1042.0
1317	6711.0	4555.0
728763	1.0	25.0
3990	459.0	17.0
645313	0.0	0.0
3991	414.0	243.0
645312	0.0	0.0
3992	2057.0	925.0
645311	1.0	1.0
728769	429.0	378.0
1330	0.0	0.0
1327	16202.0	12576.0
1326	562.0	578.0
1325	7.0	10.0
3982	0.0	0.0
3983	10145.0	3958.0
3984	2061.0	1634.0
3985	3425.0	4798.0
3987	9219.0	3049.0
3988	4090.0	4051.0
1329	4882.0	3263.0
116809	0.0	0.0
100128416	9.0	3.0
1340	7078.0	5349.0
1337	4347.0	5499.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	5639.0	3722.0
100128410	1.0	0.0
3995	933.0	772.0
100128412	0.0	0.0
3996	1769.0	1692.0
3998	15396.0	17138.0
1339	0.0	0.0
285440	1959.0	2016.0
285441	1.0	7.0
1352	608.0	724.0
1351	6137.0	6212.0
1350	12030.0	5810.0
1349	4452.0	2717.0
1348	1.0	1.0
1347	4674.0	5115.0
1346	580.0	362.0
1345	5209.0	2896.0
1343	0.0	0.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	0.0	2.0
285456	17.0	17.0
1363	4865.0	41498.0
1362	6143.0	12864.0
1361	224.0	2.0
1360	8.0	390.0
1359	214.0	1039.0
1358	1.0	1.0
1357	8.0	2.0
1356	64.0	4654.0
1355	2591.0	1731.0
1353	2136.0	1944.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	40.0	235.0
285464	574.0	562.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5102.0	11134.0
1373	194.0	51.0
1371	660.0	888.0
1370	0.0	0.0
1369	0.0	0.0
1368	280.0	1888.0
100873209	0.0	0.0
1366	7661.0	4181.0
1365	3491.0	11628.0
1364	8853.0	40193.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	8.0	14.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	6.0
100873205	2.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2186.0	2455.0
116843	535.0	1020.0
1384	2102.0	8267.0
116842	46.0	26.0
1382	6176.0	1271.0
116844	2595.0	2891.0
1381	75.0	4.0
1380	6.0	72.0
440176	3.0	3.0
440184	8.0	2.0
1379	5.0	1.0
1378	24.0	109.0
1376	2317.0	2196.0
1375	14.0	57.0
128821	1.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	6.0
102800310	65.0	4.0
100873239	0.0	2.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	102.0	293.0
1396	199.0	85.0
1395	50.0	2.0
1394	51.0	62.0
1393	93.0	41.0
1392	1.0	0.0
285407	3.0	19.0
116835	188.0	233.0
1390	1060.0	1783.0
1389	4614.0	5111.0
1388	5769.0	6856.0
1387	6423.0	6372.0
116841	1307.0	1238.0
1386	3457.0	3096.0
116840	1315.0	2152.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	2.0
100873250	1.0	0.0
116828	61.0	41.0
100873255	0.0	0.0
100873254	256.0	234.0
100873253	0.0	0.0
285412	0.0	5.0
100873252	0.0	0.0
100287898	76.0	26.0
100287895	0.0	0.0
285419	35.0	24.0
1399	4873.0	4149.0
1398	4932.0	4551.0
1397	13137.0	2806.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	3.0	2.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	190.0	214.0
285429	11.0	4.0
100287880	0.0	0.0
440193	3373.0	3822.0
100873248	0.0	0.0
100873247	0.0	0.0
100873246	0.0	0.0
100873245	4.0	0.0
100873249	0.0	0.0
128872	1.0	0.0
10130	18618.0	11818.0
153830	3949.0	6908.0
645280	1.0	2.0
440138	495.0	480.0
440132	0.0	1.0
440142	1.0	0.0
10139	2034.0	2048.0
126208	2240.0	1561.0
126206	1.0	1.0
126205	0.0	116.0
107133497	0.0	16.0
126204	0.0	4.0
107133499	0.0	0.0
128866	9069.0	9031.0
10131	2034.0	3609.0
10134	17631.0	14695.0
107133494	0.0	1.0
10133	4209.0	2544.0
128869	1238.0	1588.0
10136	0.0	0.0
10135	2469.0	19277.0
100128493	0.0	0.0
103021294	30.0	17.0
10138	861.0	890.0
100128496	0.0	1.0
10137	4300.0	8013.0
128861	0.0	0.0
128862	0.0	0.0
10141	20.0	2.0
10140	9815.0	14407.0
128864	7.0	17.0
440125	3.0	1.0
440131	0.0	1.0
10143	59.0	63.0
128854	737.0	314.0
10142	5104.0	7230.0
10144	2050.0	1996.0
10147	1835.0	3389.0
100128483	0.0	0.0
10146	7361.0	11209.0
128859	0.0	1.0
10149	8830.0	3551.0
10148	40.0	152.0
128853	624.0	64.0
440159	0.0	0.0
10117	75.0	6.0
440163	10.0	0.0
10110	302.0	16.0
10112	20.0	84.0
10111	4233.0	3453.0
10114	7890.0	7494.0
10113	4401.0	4854.0
128848	0.0	0.0
10116	7778.0	4810.0
165829	45.0	9.0
100128469	9.0	8.0
153842	4.0	5.0
440145	865.0	805.0
10129	2544.0	2004.0
440153	0.0	0.0
10128	8172.0	8030.0
100033799	0.0	0.0
107133486	7.0	1.0
10121	6055.0	5291.0
100128465	0.0	0.0
10120	3981.0	4631.0
10123	818.0	1917.0
138234	2.0	4.0
10125	148.0	211.0
10124	1014.0	606.0
10127	1447.0	2291.0
10126	1540.0	1480.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	42.0	59.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	233.0	69.0
100128448	0.0	1.0
126242	8.0	0.0
106481198	0.0	0.0
10107	0.0	0.0
10106	15844.0	11191.0
106481199	0.0	0.0
10109	10788.0	8343.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	1.0	0.0
106481191	0.0	0.0
10101	2628.0	2860.0
10100	1585.0	1052.0
10103	11797.0	61774.0
106481194	0.0	0.0
10102	1514.0	1164.0
106481195	0.0	0.0
10105	3939.0	1455.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	108.0	97.0
440119	508.0	1003.0
126235	1.0	0.0
126231	90.0	121.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	80.0	133.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	60.0	41.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	30.0	52.0
440104	481.0	1291.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	1.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	1.0
100128420	6.0	32.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	2.0	9.0
10090	524.0	1151.0
10093	5426.0	6323.0
10092	4737.0	6669.0
10095	5423.0	3701.0
645204	2.0	0.0
10094	7014.0	7297.0
645203	3.0	1.0
10097	11428.0	12580.0
10096	8981.0	7875.0
645201	0.0	0.0
163115	60.0	55.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	0.0
106481143	0.0	0.0
114194	0.0	0.0
138162	653.0	104.0
106481144	0.0	1.0
114195	0.0	4.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	6.0	11.0
106481145	0.0	0.0
151126	53.0	124.0
106481146	0.0	0.0
10099	39208.0	7927.0
10098	1113.0	963.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	849.0	412.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	0.0
728819	65.0	22.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	36.0	770.0
415116	3886.0	10348.0
645207	0.0	0.0
645206	21.0	45.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
