id	497d8716-c8a0-4b3d-b0ec-b491f0f056cd	cf98581e-c0bf-4224-9862-6f4c5c18d7e8
80343	27.0	0.0
80342	211.0	97.0
80341	71.0	150.0
80347	4130.0	7137.0
80346	612.0	616.0
80345	162.0	527.0
729574	0.0	0.0
92312	170.0	474.0
80329	6.0	24.0
80328	16.0	34.0
80327	5.0	1.0
79342	1.0	0.0
80333	197.0	72.0
80332	2440.0	311.0
80331	13454.0	15284.0
79346	0.0	0.0
80336	68.0	418.0
80335	23859.0	8610.0
284467	28.0	5.0
162427	7471.0	9905.0
619555	0.0	0.0
619552	0.0	0.0
619553	0.0	0.0
619556	0.0	0.0
162417	170.0	87.0
392302	24.0	25.0
125476	720.0	787.0
392301	2.0	0.0
149465	38.0	200.0
149466	548.0	1833.0
149461	26.0	2.0
392305	9.0	2.0
392308	0.0	0.0
392307	23.0	77.0
392309	13.0	2.0
149478	178.0	67.0
149473	962.0	634.0
137492	6327.0	1666.0
402193	8.0	2.0
402191	2.0	1.0
149483	112.0	71.0
150468	47.0	84.0
150465	4184.0	2024.0
392335	1.0	0.0
619518	19.0	25.0
619519	52.0	6.0
441783	10.0	4.0
392343	2.0	0.0
149420	1143.0	1342.0
441775	4.0	3.0
619505	0.0	0.0
441771	0.0	0.0
441781	0.0	0.0
414189	110.0	194.0
9601	15478.0	39094.0
392311	3.0	0.0
9600	1585.0	1627.0
392310	3.0	0.0
392313	34.0	6.0
100526842	2.0	1.0
55300	1112.0	1406.0
149428	145.0	79.0
414196	27.0	7.0
414194	7.0	1.0
55304	896.0	922.0
55303	1870.0	707.0
55301	1.0	1.0
55308	5351.0	1651.0
414197	6.0	6.0
9612	28732.0	21542.0
9610	344.0	163.0
392322	0.0	0.0
9611	20271.0	12481.0
441795	0.0	0.0
55311	3555.0	3036.0
55315	802.0	1216.0
55314	476.0	1748.0
55313	4435.0	2438.0
125488	1123.0	928.0
55312	2722.0	2906.0
9605	1702.0	844.0
55319	1119.0	858.0
9603	282.0	499.0
55317	1595.0	1645.0
9604	8628.0	5271.0
55316	2875.0	3434.0
9609	1606.0	2295.0
9607	1012.0	10.0
100874087	0.0	0.0
9620	2498.0	3160.0
100874086	0.0	0.0
100874085	0.0	3.0
100874084	0.0	0.0
9623	0.0	0.0
392256	3.0	2.0
100874089	9.0	0.0
392255	17.0	13.0
9622	31192.0	93352.0
100874088	0.0	0.0
162387	32.0	14.0
100526820	17.0	4.0
402146	4.0	6.0
100874083	0.0	0.0
100874082	0.0	0.0
402143	28.0	1.0
100874081	0.0	0.0
100874080	0.0	0.0
414130	0.0	0.0
100526825	168.0	4.0
9616	5743.0	4069.0
9617	466.0	231.0
414135	0.0	0.0
9615	7.0	0.0
414133	0.0	0.0
414134	0.0	0.0
9618	1626.0	6949.0
414131	0.0	0.0
9619	1372.0	5499.0
414132	0.0	0.0
9630	5201.0	495.0
9631	3331.0	3009.0
100874075	0.0	0.0
644482	0.0	0.0
100874074	2.0	5.0
100874073	0.0	0.0
392262	0.0	0.0
392265	0.0	1.0
9635	232.0	57.0
100874079	3.0	0.0
9632	7877.0	8091.0
100874078	0.0	1.0
392267	7.0	5.0
441736	21.0	2.0
9633	190.0	1111.0
100874077	4.0	5.0
92292	572.0	9376.0
92293	290.0	97.0
441733	58.0	65.0
100526831	0.0	1.0
100526830	0.0	3.0
402135	9.0	1.0
92291	104.0	407.0
402134	2.0	0.0
100874072	15.0	8.0
402133	1.0	0.0
100874071	0.0	2.0
100874070	0.0	0.0
595097	0.0	0.0
595098	0.0	0.0
595099	0.0	0.0
100526837	0.0	0.0
100526836	27.0	17.0
100526835	59.0	9.0
9627	689.0	171.0
414149	6.0	43.0
9628	107.0	12.0
9625	581.0	91.0
9626	0.0	0.0
9629	1.0	0.0
644495	1.0	1.0
9641	350.0	299.0
644496	5.0	0.0
9640	5360.0	3634.0
9645	2792.0	2431.0
404785	200.0	458.0
619499	0.0	0.0
9646	6727.0	5780.0
9643	23626.0	14085.0
9644	18865.0	2121.0
644498	6.0	1.0
402125	2.0	2.0
402123	0.0	0.0
644491	1.0	0.0
106480394	0.0	0.0
106480393	0.0	0.0
414152	10.0	5.0
106480396	0.0	0.0
106480395	0.0	0.0
106480398	0.0	0.0
106480397	0.0	1.0
402117	2.0	0.0
106480399	0.0	0.0
402116	2.0	2.0
9638	3435.0	278.0
9639	3871.0	1275.0
9636	1235.0	1865.0
414157	1.0	0.0
9637	7583.0	2059.0
106480390	0.0	0.0
106480392	0.0	0.0
414153	41.0	29.0
106480391	0.0	0.0
9652	13537.0	10493.0
100874098	0.0	0.0
404770	0.0	0.0
9653	6573.0	4998.0
100874097	3.0	0.0
9650	2085.0	3673.0
100874096	0.0	0.0
9651	679.0	271.0
100874095	0.0	0.0
9656	3930.0	1985.0
9657	1964.0	1540.0
392242	0.0	0.0
9654	1086.0	1260.0
9655	5418.0	1688.0
100874090	1.0	4.0
402112	14.0	3.0
162394	8228.0	3485.0
100874094	16.0	8.0
100874093	2.0	2.0
100874092	7.0	1.0
100874091	17.0	44.0
9649	2065.0	1035.0
9647	10516.0	2790.0
9648	6724.0	5509.0
414169	7.0	4.0
9663	5054.0	3871.0
402183	3.0	1.0
7002	8.0	2.0
149371	1907.0	1314.0
7001	18669.0	17797.0
9662	610.0	441.0
9667	6970.0	4920.0
7004	864.0	670.0
392298	1.0	0.0
7003	34103.0	3163.0
9668	1743.0	2305.0
7006	121.0	151.0
9665	14731.0	6438.0
7005	14382.0	3412.0
9666	4538.0	1753.0
106480369	0.0	0.0
106480368	0.0	0.0
106479379	0.0	0.0
106479378	0.0	0.0
106479377	0.0	0.0
106479376	0.0	0.0
106479375	0.0	0.0
106479374	0.0	0.0
106479373	0.0	1.0
106480372	0.0	0.0
106479372	0.0	0.0
106480371	0.0	0.0
106479371	0.0	0.0
137392	1651.0	350.0
106479370	0.0	0.0
106480374	0.0	0.0
106480373	1.0	2.0
106480376	0.0	0.0
106480375	0.0	0.0
150356	458.0	506.0
106480378	0.0	0.0
106480377	0.0	0.0
9658	9747.0	688.0
150353	18.0	7.0
9659	22686.0	2606.0
150350	3.0	5.0
106480370	0.0	0.0
7011	2522.0	3725.0
9674	2356.0	2064.0
9675	3155.0	3166.0
7010	2552.0	1045.0
7013	4529.0	2794.0
9672	34224.0	7234.0
9673	3139.0	2577.0
7012	2.0	1.0
9678	3533.0	4398.0
7015	1.0	10.0
7014	3836.0	1948.0
9679	4949.0	3518.0
619464	0.0	0.0
7016	5518.0	3582.0
9677	2078.0	1590.0
106479369	0.0	0.0
106479368	1.0	2.0
106480379	1.0	0.0
106479367	1.0	0.0
162333	4.0	33.0
106479366	0.0	1.0
9670	8550.0	5264.0
106479365	0.0	0.0
9671	4816.0	158.0
402176	8.0	4.0
106479364	0.0	0.0
402175	2.0	0.0
106479363	0.0	0.0
106479362	1.0	6.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	1.0	0.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	1742.0	1941.0
106480388	0.0	0.0
7008	9310.0	2064.0
150365	32.0	31.0
7007	242.0	123.0
9669	23036.0	14738.0
7009	76236.0	113627.0
106480381	1.0	0.0
106480380	0.0	0.0
7022	625.0	1340.0
9685	8380.0	7010.0
7021	17.0	5.0
9686	3498.0	3149.0
343381	66.0	67.0
619452	0.0	0.0
9683	6099.0	3368.0
7024	5110.0	4437.0
402160	2.0	7.0
7023	621.0	1227.0
9684	3699.0	2967.0
9689	11203.0	6733.0
7026	31283.0	6839.0
441727	2.0	1.0
619455	5.0	0.0
7025	12716.0	2682.0
392275	7.0	11.0
9687	11568.0	33353.0
9688	4327.0	3826.0
7027	5614.0	4639.0
106480347	0.0	0.0
106480346	0.0	1.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	1.0	0.0
106480348	3.0	0.0
9681	1440.0	904.0
106479398	0.0	0.0
9682	5436.0	5466.0
106479397	1.0	0.0
7020	792.0	829.0
106479396	1.0	1.0
106479395	0.0	0.0
106480350	42.0	14.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	3.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	0.0	2.0
106480355	0.0	0.0
7019	4643.0	4218.0
7018	48.0	32.0
150372	511.0	208.0
392281	1.0	1.0
9696	1756.0	1582.0
7033	2292.0	27842.0
9697	3981.0	4868.0
7032	0.0	0.0
7035	3429.0	403.0
9694	3150.0	3271.0
392285	4.0	0.0
9695	5275.0	6528.0
7037	5970.0	1944.0
7036	7.0	23.0
619445	127.0	29.0
9698	13892.0	9497.0
7039	627.0	729.0
7038	11475.0	413.0
9699	1365.0	184.0
392288	0.0	1.0
619448	0.0	0.0
106480358	0.0	2.0
106480357	0.0	0.0
619449	0.0	0.0
106479389	0.0	0.0
106480359	0.0	0.0
106479388	1.0	0.0
9692	444.0	445.0
106479387	0.0	11.0
9693	4675.0	3948.0
106479386	0.0	0.0
9690	14383.0	7763.0
7031	59.0	230.0
106479385	1.0	0.0
7030	10147.0	3512.0
402152	1.0	0.0
106479384	0.0	1.0
106480361	0.0	0.0
106479383	1.0	1.0
106480360	48.0	35.0
106479382	0.0	0.0
106480363	0.0	0.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	12118.0	5287.0
150383	1011.0	664.0
150384	74.0	21.0
392292	0.0	0.0
150381	329.0	196.0
7044	81.0	18.0
7043	12955.0	2559.0
7046	8792.0	3895.0
7045	17412.0	2335.0
7048	17195.0	5081.0
100874003	1.0	0.0
7047	159.0	21.0
106479339	0.0	0.0
100874002	224.0	41.0
100874001	5.0	4.0
103352539	46.0	17.0
106479338	1.0	1.0
7049	14759.0	2201.0
106479337	0.0	1.0
55281	2433.0	1939.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1573.0	1535.0
106480324	0.0	0.0
729648	98.0	219.0
106479335	0.0	0.0
100996438	3.0	14.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	1267.0	773.0
7040	3525.0	1566.0
106479332	0.0	0.0
100996435	2.0	3.0
106480329	0.0	0.0
55284	4037.0	3313.0
106480328	2.0	1.0
106479331	0.0	0.0
55283	14.0	68.0
7042	17678.0	727.0
106479330	0.0	0.0
7041	33360.0	1741.0
55282	3.0	10.0
55289	223.0	469.0
55288	6046.0	2563.0
80243	2060.0	642.0
55287	60.0	18.0
79258	78.0	110.0
106480330	0.0	0.0
55286	71.0	23.0
106480332	0.0	0.0
106480331	0.0	0.0
106480334	0.0	1.0
106480333	1.0	0.0
100874007	19.0	92.0
100874006	3.0	4.0
100874005	7.0	21.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	2.0	1.0
100874008	108.0	70.0
729630	1.0	2.0
7054	15.0	2.0
7057	37718.0	7271.0
92211	150.0	42.0
7056	5694.0	983.0
7059	1207.0	1154.0
106479329	0.0	0.0
7058	2702.0	970.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	1.0	0.0
106479325	0.0	0.0
55291	11459.0	7587.0
106480335	0.0	1.0
106479324	1.0	0.0
55290	1053.0	483.0
106480338	2.0	4.0
106479323	0.0	0.0
80228	2690.0	1949.0
106479322	0.0	1.0
106480337	0.0	0.0
7051	91.0	22.0
55296	1149.0	387.0
106479321	0.0	0.0
55295	1930.0	1937.0
7050	2894.0	3901.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	1989.0	846.0
7053	254.0	2596.0
55293	3557.0	2495.0
7052	44569.0	16270.0
729635	1.0	0.0
100996420	0.0	0.0
55299	1536.0	1546.0
80233	3003.0	3878.0
55298	3017.0	1915.0
80232	15059.0	6530.0
106480341	1.0	1.0
80231	62.0	28.0
55297	4418.0	1665.0
106480340	0.0	0.0
106480343	0.0	0.0
80237	52.0	304.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	1322.0	692.0
106480344	0.0	0.0
80230	5118.0	3970.0
7066	31.0	43.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	6445.0	6793.0
729665	1.0	0.0
7067	14977.0	4128.0
92249	8520.0	4044.0
100874025	4.0	2.0
7069	6.0	7.0
100874024	17.0	0.0
100874023	1.0	1.0
100874022	0.0	0.0
106479359	1.0	0.0
106479358	0.0	0.0
106480303	1.0	0.0
106479357	1.0	0.0
106480302	0.0	0.0
7060	1511.0	9353.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	1.0	0.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	37.0	18.0
92241	2054.0	304.0
106479354	0.0	0.0
79274	0.0	0.0
729667	1.0	0.0
106480307	0.0	0.0
729666	15.0	3.0
106480306	1.0	1.0
79273	4.0	1.0
106479353	16.0	4.0
7064	3105.0	5699.0
106480309	0.0	1.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	5590.0	13993.0
106479350	0.0	0.0
80264	757.0	735.0
106480310	3.0	0.0
106480312	2.0	1.0
106480311	0.0	0.0
100874029	0.0	0.0
100874028	3.0	0.0
100874027	0.0	0.0
730647	2.0	1.0
343332	3.0	0.0
644403	0.0	0.0
80263	2985.0	282.0
80262	2297.0	3794.0
343338	1.0	0.0
7077	117490.0	10700.0
100874010	0.0	0.0
7076	19199.0	7005.0
92235	3322.0	32.0
7079	130.0	46.0
7078	3315.0	502.0
100874014	5.0	1.0
100874013	0.0	0.0
729650	0.0	0.0
106479349	2.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	1.0
106479347	2.0	0.0
106480314	0.0	2.0
106480313	2.0	1.0
729659	0.0	0.0
106479346	17.0	4.0
7071	14736.0	1955.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	2685.0	655.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	5839.0	4878.0
103352540	1.0	0.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	3933.0	1891.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	3076.0	1461.0
729658	0.0	2.0
106479341	0.0	0.0
7074	1927.0	568.0
106480319	2.0	1.0
106479340	0.0	0.0
80256	2703.0	2037.0
80255	5213.0	4731.0
79269	6431.0	3935.0
80254	3340.0	1987.0
106480321	1.0	0.0
106480320	0.0	0.0
80258	1503.0	145.0
106480323	0.0	0.0
106480322	5.0	4.0
100874018	1.0	7.0
100874016	0.0	0.0
644414	1.0	0.0
100874015	0.0	0.0
343326	9.0	14.0
100874019	0.0	0.0
7088	4121.0	3850.0
100874043	10.0	20.0
7087	9.0	8.0
100874042	11.0	2.0
100874041	0.0	2.0
7089	3984.0	1662.0
100874040	0.0	0.0
100874047	0.0	1.0
100874046	0.0	0.0
100874045	2.0	3.0
79290	4.0	28.0
404766	0.0	0.0
100874044	12.0	5.0
7080	42.0	9.0
79291	0.0	0.0
7082	20521.0	15607.0
79294	0.0	0.0
7084	3725.0	2371.0
402100	4.0	2.0
79296	0.0	0.0
7083	187.0	1005.0
7086	20209.0	20874.0
79297	0.0	0.0
729602	0.0	0.0
104472714	1.0	0.0
104472715	8700.0	7416.0
79299	0.0	0.0
104472716	6.0	2.0
104472717	9.0	2.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	0.0
100874048	58.0	70.0
644429	0.0	0.0
7099	2856.0	619.0
100874032	87.0	107.0
7098	1849.0	409.0
100874031	7.0	5.0
100874030	1.0	0.0
92255	3709.0	2994.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	0.0	1.0
644442	0.0	0.0
100874034	5.0	2.0
92259	1442.0	1390.0
100874033	3.0	0.0
7091	2473.0	812.0
7090	9259.0	12915.0
7093	91.0	108.0
79283	0.0	0.0
7092	784.0	496.0
79282	0.0	0.0
7095	26879.0	14982.0
7094	222646.0	29274.0
7097	630.0	148.0
7096	704.0	143.0
104472713	9.0	85.0
79289	0.0	0.0
284525	7.0	0.0
106480301	2.0	0.0
80279	4045.0	7376.0
106480300	0.0	1.0
80270	683.0	1000.0
284521	8.0	4.0
100874039	1.0	1.0
644435	0.0	0.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	223.0	120.0
80273	2964.0	2916.0
80271	3767.0	3657.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	0.0
106479319	21.0	15.0
100874069	18.0	11.0
106479318	0.0	1.0
100874068	55.0	87.0
106479317	8.0	2.0
100874067	0.0	0.0
106479316	1.0	0.0
404744	0.0	0.0
100874066	0.0	4.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	2.0	2.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	1.0	0.0
106479310	0.0	0.0
92285	1494.0	1090.0
100874060	0.0	0.0
92283	740.0	353.0
404734	342.0	680.0
644449	0.0	0.0
100874054	24.0	2.0
100874053	0.0	0.0
106479309	1.0	0.0
100874052	0.0	0.0
729610	0.0	0.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	521.0	352.0
106479307	2.0	0.0
100874057	0.0	0.0
106479306	2.0	1.0
644464	36.0	9.0
100874056	5.0	4.0
106479305	0.0	0.0
100874055	14.0	0.0
106479304	0.0	0.0
92270	380.0	330.0
106479303	0.0	0.0
106479302	0.0	1.0
106479301	0.0	0.0
729617	46.0	9.0
106479300	1.0	0.0
729611	6.0	0.0
80298	1176.0	777.0
729608	0.0	0.0
644459	225.0	98.0
100874059	0.0	0.0
79412	143.0	41.0
79411	772.0	759.0
79414	1640.0	1529.0
127933	7981.0	7287.0
79413	22.0	14.0
79415	3596.0	7368.0
284576	4.0	1.0
55449	2948.0	2470.0
284573	1.0	0.0
140913	0.0	0.0
115948	33.0	40.0
55450	11399.0	1747.0
152905	22.0	1.0
55454	3612.0	2084.0
79400	193.0	155.0
55451	11.0	3.0
115950	388.0	447.0
284565	681.0	233.0
92400	5054.0	4426.0
115939	3973.0	3190.0
55466	6980.0	8532.0
284551	0.0	0.0
752014	0.0	0.0
55472	10.0	20.0
55471	800.0	599.0
152926	6823.0	7949.0
284546	1.0	3.0
284541	1.0	0.0
140947	0.0	0.0
92421	612.0	6196.0
729687	4.0	0.0
729686	5.0	0.0
729682	6.0	3.0
729689	4.0	2.0
548594	0.0	0.0
548593	0.0	0.0
55486	4388.0	2358.0
100996597	0.0	0.0
100996590	1.0	2.0
548599	2.0	1.0
548596	31.0	168.0
729678	1637.0	1196.0
729677	235.0	1002.0
79441	1339.0	1431.0
79443	44544.0	7085.0
79442	6724.0	79.0
79444	5.0	12.0
79447	492.0	1090.0
115992	1026.0	407.0
79446	1222.0	989.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	0.0	2.0
100874100	8.0	20.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	16.0	2.0
100996571	6.0	0.0
100874106	0.0	1.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	32.0	48.0
100874108	0.0	1.0
100874107	2.0	2.0
140909	0.0	0.0
100996567	3.0	0.0
100996569	6.0	2.0
79465	19.0	48.0
100996564	0.0	0.0
79469	45.0	27.0
127943	65.0	15.0
92427	26.0	9.0
140901	3315.0	4512.0
140902	0.0	0.0
619434	0.0	0.0
619431	12.0	0.0
149345	4748.0	1538.0
392428	12.0	1.0
137362	0.0	0.0
619418	0.0	0.0
125336	1.0	1.0
152992	1069.0	1184.0
9700	34.0	186.0
9701	6641.0	8040.0
392451	4.0	1.0
392454	1.0	0.0
392459	0.0	1.0
9711	3315.0	2787.0
9712	2275.0	2339.0
392465	3.0	47.0
9710	5489.0	3535.0
441899	0.0	1.0
441898	0.0	0.0
441897	7.0	18.0
441896	11.0	0.0
441893	2.0	0.0
9704	1345.0	1471.0
152940	1.0	1.0
9705	16.0	72.0
9702	3963.0	2211.0
9703	24631.0	22158.0
9708	34.0	14.0
9709	23034.0	17055.0
9706	6248.0	2807.0
9722	690.0	311.0
9723	3597.0	2283.0
9720	29.0	51.0
9721	225.0	1611.0
392433	0.0	0.0
392437	77.0	16.0
55421	5662.0	3624.0
55425	2621.0	926.0
55423	36.0	27.0
55422	4526.0	1643.0
9715	305.0	39.0
9716	6308.0	5118.0
9719	560.0	412.0
9717	621.0	1022.0
9718	307.0	905.0
9730	4340.0	3954.0
9733	6364.0	4675.0
9734	8195.0	557.0
9731	6584.0	3444.0
9732	3665.0	3333.0
55432	825.0	982.0
100	336.0	95.0
101	408.0	218.0
102	11167.0	14310.0
103	30131.0	25129.0
55435	1772.0	1633.0
104	6202.0	3307.0
105	65.0	216.0
107	1353.0	2889.0
9726	2298.0	2022.0
108	4341.0	617.0
9727	9688.0	5607.0
109	4901.0	1341.0
9724	4547.0	2230.0
55437	1095.0	2309.0
9725	3672.0	4453.0
9728	11700.0	7872.0
9729	181.0	5.0
150280	0.0	0.0
392371	1.0	5.0
9741	39112.0	18016.0
644353	168.0	17.0
100286948	0.0	0.0
9744	827.0	337.0
392375	0.0	0.0
9745	294.0	36.0
644357	1.0	0.0
392374	2.0	0.0
441869	2299.0	474.0
9742	2674.0	2214.0
392377	0.0	1.0
9743	2845.0	8519.0
392376	1.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	218.0	62.0
106479297	0.0	2.0
106479296	0.0	0.0
106480295	1.0	0.0
106479295	0.0	0.0
111	18624.0	1181.0
106480294	0.0	1.0
106479294	0.0	0.0
112	4788.0	8495.0
106480297	4.0	0.0
106479293	0.0	0.0
113	599.0	163.0
106479292	0.0	0.0
106480296	0.0	0.0
114	20.0	7.0
106479291	1.0	0.0
106480299	0.0	0.0
115	6333.0	1603.0
106480298	0.0	0.0
106479290	0.0	0.0
116	42.0	2.0
117	1311.0	28.0
118	68614.0	20445.0
9737	9030.0	657.0
119	188.0	163.0
9738	2980.0	1228.0
150275	398.0	332.0
9735	668.0	492.0
9736	17418.0	7234.0
414254	6.0	0.0
106480291	29.0	7.0
150274	861.0	1264.0
106480290	0.0	0.0
9739	4488.0	3449.0
106480293	0.0	0.0
106480292	1.0	0.0
9751	4200.0	1680.0
100874197	1.0	3.0
150291	18.0	15.0
9752	8.0	1.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	16.0	8.0
9750	1550.0	175.0
150290	442.0	190.0
100874194	1.0	0.0
9755	2554.0	1579.0
9753	888.0	665.0
100874199	0.0	0.0
9754	3154.0	607.0
100874198	1.0	2.0
392387	13.0	3.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	2.0	0.0
100874191	1.0	0.0
106479286	0.0	0.0
120	6322.0	3397.0
100874190	2.0	0.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	0.0	0.0
123	3709.0	735.0
106707175	0.0	0.0
106479282	0.0	0.0
124	17.0	6.0
414260	1.0	1.0
106479281	1.0	0.0
125	1923.0	57.0
106479280	0.0	0.0
126	2118.0	470.0
127	22.0	4.0
402249	0.0	1.0
128	47132.0	12158.0
9748	19075.0	7386.0
9749	10478.0	2983.0
9746	2034.0	1966.0
9747	3859.0	6809.0
100286929	1.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	1.0	3.0
9760	1644.0	71.0
9761	33544.0	38627.0
619373	13.0	3.0
7100	747.0	488.0
392350	7.0	1.0
9766	9382.0	7947.0
7103	1339.0	2854.0
644378	10.0	20.0
9767	2347.0	1225.0
7102	3820.0	627.0
7105	2770.0	7325.0
9764	7641.0	2147.0
9765	4714.0	4196.0
7104	8.0	2.0
106480269	0.0	0.0
402246	0.0	0.0
441884	9.0	38.0
130	65.0	31.0
131	3.0	0.0
402240	0.0	0.0
132	2374.0	2030.0
441891	1.0	0.0
106480273	0.0	0.0
133	481.0	334.0
106480272	0.0	0.0
134	188.0	14.0
106480275	0.0	0.0
135	4.0	6.0
106480274	0.0	0.0
136	357.0	224.0
106480277	4.0	4.0
137	3.0	0.0
106480276	0.0	0.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	7482.0	1539.0
150297	316.0	2.0
9757	4650.0	4234.0
9758	104.0	33.0
100286918	1.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	5717.0	4169.0
392360	1.0	0.0
9774	14506.0	9212.0
7112	4464.0	3030.0
9771	1199.0	1530.0
7111	4965.0	277.0
9772	7777.0	6210.0
644384	0.0	0.0
9777	9539.0	10902.0
7114	56135.0	21718.0
9778	14904.0	5561.0
7113	43300.0	192767.0
9775	5203.0	5807.0
7116	16.0	1.0
9776	8134.0	8369.0
441878	2.0	0.0
7115	12.0	1.0
392368	2.0	1.0
402236	0.0	0.0
441873	0.0	0.0
9770	6518.0	780.0
141	2591.0	685.0
441871	0.0	0.0
142	25772.0	9381.0
441870	0.0	0.0
143	6408.0	5630.0
106480284	0.0	0.0
144	15.0	0.0
106480283	0.0	0.0
162282	42.0	30.0
106480286	7.0	12.0
146	3392.0	52.0
106480285	0.0	0.0
147	188.0	3.0
106480288	0.0	0.0
148	8265.0	167.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	1.0	1.0
7107	1149.0	654.0
7106	4448.0	1071.0
7109	2324.0	2046.0
9768	46.0	268.0
7108	2969.0	12267.0
106480280	1.0	0.0
106480282	0.0	0.0
106480281	0.0	1.0
9784	13500.0	8619.0
9785	7490.0	2859.0
7120	0.0	0.0
644397	2544.0	579.0
9782	430.0	235.0
7123	1010.0	165.0
9783	3476.0	653.0
7122	2984.0	504.0
619351	1.0	2.0
7125	4753.0	20.0
9788	5699.0	1637.0
9789	3111.0	4617.0
414208	26.0	29.0
7124	85.0	12.0
9786	2256.0	1275.0
7127	2497.0	1343.0
7126	5986.0	4245.0
9787	27.0	166.0
221002	865.0	333.0
106479259	0.0	0.0
106480248	4.0	9.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	1.0	1.0
106479256	0.0	0.0
106480249	1.0	0.0
9780	13111.0	15726.0
150	445.0	821.0
106479255	0.0	0.0
9781	3831.0	5517.0
106479254	0.0	0.0
151	152.0	16.0
152	371.0	252.0
106479253	5.0	10.0
644390	120.0	25.0
153	1281.0	5903.0
106479252	0.0	0.0
154	873.0	2290.0
106480251	0.0	0.0
106479251	0.0	1.0
155	172.0	0.0
106479250	0.0	0.0
106480250	0.0	0.0
156	11079.0	18881.0
106480253	2.0	148.0
157	2370.0	2921.0
106480252	0.0	0.0
106480255	3.0	0.0
158	5091.0	5218.0
159	5118.0	3969.0
106480254	2.0	5.0
106480257	0.0	1.0
106480256	0.0	0.0
7118	62.0	10.0
7117	430.0	21.0
9779	9038.0	5211.0
414212	14.0	25.0
414213	0.0	0.0
7132	10352.0	7643.0
9796	646.0	173.0
441818	9.0	3.0
7134	58320.0	16.0
9793	14020.0	9000.0
7133	3328.0	1138.0
9794	5346.0	3948.0
7136	3089.0	8.0
7135	60778.0	332.0
7138	72570.0	5.0
9797	2358.0	2489.0
619343	2.0	29.0
7137	163.0	2.0
9798	11129.0	6878.0
414217	0.0	0.0
106479249	0.0	0.0
619344	1.0	0.0
106480259	0.0	0.0
106479248	0.0	0.0
619349	6.0	0.0
106480258	2.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	12704.0	7037.0
106479245	0.0	0.0
9791	6169.0	11014.0
161	9811.0	8138.0
106479244	0.0	0.0
162	15034.0	21057.0
9792	5711.0	2383.0
106479243	0.0	0.0
163	26186.0	17892.0
7130	128.0	9.0
106479242	0.0	0.0
9790	5352.0	6564.0
164	9513.0	8806.0
106479241	0.0	2.0
165	40845.0	8117.0
106480262	0.0	0.0
