id	f42ef7e5-39e3-4a91-b8bb-11a38d24c72b	e32272e5-a64e-482b-bb3e-b82542a643e3
28431	0.0	0.0
28432	1.0	0.0
28448	9.0	7.0
28449	11.0	2.0
28446	1.0	0.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	0.0
653483	315.0	179.0
28444	9.0	1.0
28445	0.0	0.0
28442	65.0	34.0
653486	0.0	0.0
28443	0.0	0.0
28415	1.0	0.0
28416	0.0	0.0
28413	0.0	0.0
28414	2.0	4.0
28419	0.0	0.0
28417	1.0	0.0
28418	0.0	0.0
124626	1.0	0.0
388503	0.0	0.0
28411	0.0	0.0
28412	2.0	1.0
28410	10.0	0.0
388507	1219.0	1036.0
653499	9.0	2.0
28426	3.0	0.0
28427	0.0	0.0
28424	4.0	1.0
28425	0.0	0.0
28428	0.0	0.0
28429	0.0	0.0
28422	0.0	0.0
28423	7.0	6.0
28420	10.0	3.0
28421	0.0	0.0
102723099	71.0	51.0
388524	1.0	1.0
124602	22.0	9.0
388523	29.0	8.0
112611	3574.0	1839.0
28405	0.0	0.0
28408	66.0	30.0
28409	4.0	12.0
112616	523.0	480.0
28406	0.0	0.0
28407	1.0	0.0
388514	5.0	2.0
28400	0.0	0.0
388512	11.0	7.0
28401	0.0	0.0
134359	670.0	450.0
158326	153.0	64.0
339263	482.0	392.0
401730	0.0	0.0
146336	63.0	13.0
401725	1.0	0.0
401720	6.0	2.0
90557	623.0	351.0
90550	802.0	795.0
158314	5.0	5.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	1.0	1.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	15.0	14.0
339258	0.0	1.0
106478990	1.0	0.0
800	79033.0	26388.0
801	29634.0	16218.0
802	0.0	0.0
342892	248.0	528.0
804	0.0	0.0
805	28325.0	21147.0
342898	0.0	0.0
342897	28.0	7.0
806	19.0	5.0
401718	1.0	1.0
807	2.0	1.0
401717	14.0	4.0
808	16493.0	18963.0
158345	61.0	71.0
339240	0.0	0.0
90586	10.0	8.0
339241	0.0	0.0
90589	25.0	21.0
378884	142.0	183.0
339244	3.0	0.0
653404	0.0	1.0
90580	757.0	778.0
391825	0.0	0.0
391827	3.0	4.0
810	269.0	526.0
811	74012.0	123025.0
340221	1.0	0.0
813	15066.0	13815.0
814	793.0	594.0
815	25.0	12.0
816	987.0	2540.0
401708	0.0	0.0
817	3312.0	2137.0
818	4599.0	2896.0
819	2187.0	2914.0
90576	217.0	238.0
339230	1075.0	1326.0
339231	1194.0	1254.0
339229	957.0	1675.0
122335	0.0	0.0
124997	3199.0	2818.0
340217	0.0	0.0
124995	2192.0	2539.0
378881	0.0	0.0
820	7.0	0.0
821	69796.0	73393.0
822	4912.0	1544.0
823	12789.0	9441.0
824	19662.0	12409.0
825	13.0	4.0
826	21041.0	30851.0
827	484.0	104.0
134391	1.0	0.0
829	6364.0	5652.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	1.0	0.0
106478966	0.0	2.0
106478965	0.0	0.0
161931	56.0	32.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	2.0	1.0
106478962	1.0	2.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	0.0	0.0
340205	1.0	3.0
340206	1.0	0.0
388228	740.0	1589.0
830	8228.0	5402.0
831	18424.0	13761.0
832	20063.0	19133.0
833	2171.0	2912.0
834	415.0	118.0
835	1520.0	1257.0
836	1031.0	801.0
837	1235.0	873.0
838	0.0	0.0
342865	0.0	0.0
340204	0.0	0.0
839	1076.0	813.0
90594	325.0	114.0
100505993	27.0	46.0
106478959	0.0	0.0
106478958	20.0	11.0
100505994	1.0	2.0
106478957	2.0	6.0
106478956	0.0	0.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	12.0	16.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	99.0	79.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	0.0
90592	451.0	379.0
7809	8.0	0.0
840	3545.0	2990.0
841	873.0	571.0
842	1379.0	1456.0
843	235.0	158.0
844	72.0	21.0
136991	0.0	0.0
845	194.0	235.0
342850	0.0	1.0
846	10.0	2.0
7802	1327.0	239.0
847	11270.0	6415.0
7804	257.0	211.0
7803	7072.0	6151.0
7805	1837.0	1454.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	6.0	12.0
376267	1298.0	609.0
106478986	0.0	0.0
106478985	126.0	84.0
106478984	0.0	0.0
388254	1.0	0.0
106478983	0.0	0.0
388255	0.0	0.0
106478982	0.0	0.0
339201	600.0	648.0
653447	678.0	628.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	1.0	0.0
7818	4908.0	4705.0
28595	0.0	0.0
148979	352.0	168.0
28592	1.0	2.0
28593	0.0	0.0
28599	1.0	0.0
401744	0.0	0.0
28597	0.0	0.0
401742	2.0	2.0
641455	73.0	146.0
7813	1905.0	1430.0
857	7929.0	3156.0
641457	0.0	0.0
7812	44926.0	37368.0
858	2349.0	795.0
641456	0.0	0.0
859	24.0	10.0
28591	0.0	0.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	1.0	0.0
106478976	0.0	0.0
106478975	0.0	1.0
106478974	1.0	0.0
106478973	0.0	0.0
106478972	0.0	0.0
653435	0.0	2.0
106478971	3.0	1.0
653436	0.0	0.0
106478970	0.0	1.0
653437	0.0	0.0
146330	226.0	1037.0
146325	1.0	1.0
860	725.0	373.0
861	1456.0	592.0
862	327.0	188.0
653440	233.0	278.0
863	1039.0	1631.0
653441	50.0	34.0
864	201.0	111.0
865	1729.0	1296.0
866	2.0	1.0
867	1730.0	1247.0
868	1340.0	1088.0
869	5.0	0.0
134353	840.0	429.0
641467	119.0	124.0
7827	0.0	0.0
106478926	0.0	1.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	9.0	2.0
219402	1940.0	2259.0
106478923	0.0	0.0
7840	1736.0	1076.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	1.0	1.0
7841	4486.0	5807.0
388276	0.0	0.0
388275	2.0	0.0
388272	568.0	504.0
871	3823.0	2899.0
873	5722.0	4303.0
874	386.0	281.0
875	225.0	454.0
7832	8846.0	3770.0
100505967	0.0	0.0
7837	6046.0	4616.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	1.0	0.0
106478912	0.0	0.0
7851	597.0	128.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	54.0	17.0
106478910	0.0	2.0
7852	908.0	781.0
100270754	0.0	0.0
881	13.0	4.0
100270755	0.0	0.0
883	814.0	778.0
885	4604.0	601.0
886	3.0	0.0
887	34.0	4.0
100270753	0.0	0.0
7844	6618.0	4172.0
889	1598.0	1131.0
7846	6198.0	3902.0
106478909	0.0	0.0
219409	0.0	0.0
7849	140.0	126.0
220416	71.0	100.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	1.0
7862	1336.0	1172.0
106478944	0.0	0.0
100174857	0.0	0.0
106478943	27.0	23.0
5201	3504.0	3596.0
106478942	1.0	10.0
5202	1344.0	1515.0
106478941	0.0	0.0
106478940	0.0	0.0
890	41.0	111.0
891	351.0	685.0
892	4283.0	2253.0
894	3749.0	2052.0
342808	0.0	1.0
895	0.0	0.0
896	2953.0	2698.0
388289	1.0	2.0
897	1.0	0.0
898	57.0	67.0
899	422.0	492.0
7855	3618.0	4474.0
7857	570.0	31.0
171392	510.0	305.0
100505989	1025.0	353.0
106478939	1.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	7815.0	4393.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	6.0	2.0
5210	1211.0	1192.0
7873	4812.0	6484.0
100505975	26.0	32.0
106478933	0.0	0.0
5211	9334.0	12897.0
106478932	0.0	0.0
219432	0.0	0.0
5212	225.0	117.0
106478931	0.0	0.0
5213	3218.0	2716.0
219431	0.0	0.0
7874	9804.0	8276.0
106478930	0.0	0.0
388284	103.0	105.0
171389	4.0	10.0
100420508	0.0	0.0
100420505	18.0	12.0
105377595	24.0	21.0
5203	499.0	609.0
7866	3137.0	4322.0
100420503	0.0	0.0
5204	11085.0	12756.0
100420502	1.0	4.0
5205	20391.0	9237.0
100420501	0.0	0.0
7867	3930.0	4898.0
5207	32.0	32.0
7869	1070.0	881.0
5208	1702.0	1070.0
106478929	0.0	0.0
5209	2008.0	949.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	2032.0	1070.0
7884	1989.0	2014.0
219445	0.0	0.0
5222	0.0	0.0
90523	4.0	0.0
5223	1936.0	1838.0
5224	0.0	0.0
90522	1864.0	3264.0
100419521	0.0	0.0
220433	26.0	28.0
146378	0.0	0.0
100420519	0.0	0.0
5214	3749.0	3225.0
158373	110.0	104.0
7879	15748.0	14162.0
5216	21435.0	22861.0
100420512	0.0	0.0
5217	9812.0	6207.0
5218	3226.0	1791.0
158376	44.0	45.0
100505929	7.0	8.0
158358	1978.0	1504.0
5230	18396.0	14608.0
220429	1.0	0.0
5232	0.0	2.0
5233	3.0	3.0
101929467	0.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	6.0	11.0
100505919	0.0	0.0
100420527	11.0	10.0
100420526	0.0	1.0
5225	1412.0	976.0
5226	6516.0	6482.0
100505911	53.0	51.0
5228	286.0	456.0
90507	1933.0	3252.0
5229	2303.0	1819.0
90506	140.0	187.0
5241	743.0	379.0
219469	0.0	0.0
101929471	0.0	0.0
5243	1075.0	421.0
5244	46.0	23.0
101929478	0.0	0.0
5245	6083.0	7525.0
219464	0.0	0.0
5246	1.0	0.0
5236	5392.0	5710.0
5238	14199.0	6964.0
5239	17123.0	6121.0
100505945	2.0	0.0
158399	177.0	60.0
5250	17823.0	17228.0
101929484	0.0	0.0
5251	59.0	13.0
5252	5017.0	4889.0
219479	0.0	0.0
5253	4784.0	3508.0
5255	1726.0	1510.0
219477	0.0	0.0
5256	2467.0	3156.0
5257	9487.0	8976.0
220441	1403.0	448.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	384.0	240.0
158383	8.0	5.0
100420546	5.0	0.0
90527	724.0	229.0
158381	13.0	9.0
100505933	8.0	5.0
90529	1267.0	1060.0
5261	1631.0	1837.0
5264	1805.0	1828.0
5265	423.0	298.0
5266	26.0	4.0
5267	1.0	40.0
219487	0.0	0.0
5268	692.0	197.0
101929410	29.0	27.0
219484	0.0	0.0
219482	0.0	0.0
5260	64.0	53.0
5258	0.0	0.0
5259	0.0	0.0
5272	371.0	158.0
5273	1.0	0.0
5274	467.0	243.0
28509	0.0	0.0
5275	12.0	0.0
5276	1.0	0.0
5277	534.0	299.0
101929423	40.0	22.0
5279	1727.0	1252.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	573.0	501.0
28505	0.0	0.0
101929428	0.0	0.0
5271	287.0	219.0
28506	0.0	0.0
256435	83.0	79.0
28500	0.0	0.0
5269	16405.0	22657.0
105377617	0.0	0.0
5283	3794.0	3733.0
5284	3892.0	208.0
100420450	0.0	3.0
5286	6542.0	3628.0
5287	1606.0	1178.0
5288	82.0	21.0
5289	2855.0	2202.0
101929437	1.0	0.0
5280	127.0	107.0
5281	699.0	605.0
5282	2.0	4.0
102723166	7.0	6.0
102723167	18.0	4.0
102723165	0.0	5.0
100420458	6.0	0.0
5294	122.0	51.0
100420462	0.0	4.0
5295	10632.0	4573.0
100419472	0.0	0.0
5296	23.0	76.0
5297	8276.0	8222.0
5298	5865.0	6559.0
100419471	0.0	0.0
5290	1897.0	1255.0
100419477	0.0	0.0
5291	5619.0	6611.0
5292	1126.0	407.0
5293	573.0	223.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	9.0	60.0
256471	990.0	679.0
100419489	2.0	2.0
100101935	0.0	0.0
100270680	5.0	5.0
100420477	0.0	0.0
100420476	0.0	0.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	6.0	9.0
101929402	12.0	13.0
100270648	0.0	0.0
101929407	30.0	24.0
105375013	2.0	0.0
641365	0.0	0.0
641364	0.0	1.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	84.0	84.0
28572	0.0	0.0
28573	1.0	0.0
28570	0.0	0.0
28571	0.0	0.0
28576	4.0	1.0
28577	1.0	0.0
653354	0.0	0.0
28574	1.0	0.0
401687	0.0	0.0
28575	0.0	0.0
641372	0.0	1.0
641371	506.0	234.0
112950	2322.0	1959.0
641373	0.0	0.0
28589	2.0	1.0
28583	0.0	0.0
28584	0.0	0.0
28581	0.0	0.0
28582	0.0	0.0
28587	0.0	0.0
124930	150.0	409.0
28588	0.0	0.0
28585	0.0	0.0
28586	8.0	0.0
28580	0.0	0.0
124935	1273.0	1376.0
124936	1482.0	2200.0
378805	313.0	202.0
641380	0.0	0.0
112942	2606.0	2149.0
378807	0.0	0.0
641382	0.0	0.0
641384	2.0	0.0
401675	0.0	0.0
28558	5.0	0.0
28559	47.0	24.0
28556	0.0	0.0
28557	0.0	1.0
148930	0.0	1.0
401667	0.0	1.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1041.0	741.0
401665	3.0	7.0
641379	0.0	0.0
124925	11.0	9.0
401664	4.0	28.0
28569	0.0	0.0
401663	1.0	0.0
112939	4051.0	4701.0
401662	3.0	23.0
28567	15.0	3.0
401661	21.0	55.0
28568	5.0	2.0
112937	6679.0	15501.0
112936	6481.0	4365.0
449645	1.0	2.0
28561	0.0	0.0
124912	2.0	0.0
653361	46.0	20.0
28560	0.0	0.0
28565	0.0	0.0
653363	0.0	0.0
653364	22.0	3.0
28566	2.0	0.0
28563	0.0	2.0
28564	0.0	0.0
378828	0.0	0.0
378825	0.0	2.0
391804	0.0	0.0
124989	158.0	105.0
391803	0.0	0.0
340286	0.0	0.0
653390	21.0	9.0
339290	1812.0	1386.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	9.0
391811	2.0	1.0
653381	3343.0	1822.0
124975	706.0	138.0
124976	456.0	227.0
391819	3.0	0.0
124974	3.0	1.0
340277	282.0	364.0
340274	1.0	0.0
340273	11.0	5.0
339287	3909.0	3369.0
28514	1132.0	430.0
28512	686.0	691.0
28513	50.0	6.0
28518	0.0	0.0
28519	0.0	0.0
28516	0.0	1.0
28517	0.0	0.0
28510	0.0	0.0
28511	2226.0	2630.0
124961	722.0	570.0
340267	129.0	267.0
340260	0.0	0.0
112970	342.0	313.0
28525	0.0	0.0
28526	17.0	8.0
28523	0.0	0.0
378832	0.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	10096.0	11074.0
901	8977.0	8691.0
340252	2242.0	3799.0
902	1768.0	1953.0
904	2321.0	1913.0
905	2193.0	1439.0
908	6873.0	7845.0
909	6.0	0.0
340371	2673.0	1888.0
136895	227.0	93.0
51081	2985.0	3077.0
51083	19.0	193.0
51082	3751.0	4996.0
51085	155.0	42.0
51084	5254.0	4828.0
51087	46.0	13.0
51086	8.0	4.0
146212	5.0	3.0
51088	2307.0	1011.0
910	2.0	0.0
90678	2030.0	2894.0
911	91.0	31.0
912	84.0	35.0
913	80.0	30.0
914	153.0	59.0
915	61.0	29.0
916	220.0	107.0
917	60.0	16.0
919	54.0	34.0
90673	676.0	1126.0
51090	575.0	453.0
51092	15571.0	9300.0
51091	1054.0	744.0
51094	8197.0	8405.0
51093	3059.0	3457.0
51096	1626.0	1735.0
51095	1750.0	799.0
146225	19.0	1.0
51098	1671.0	1436.0
340359	18.0	22.0
51097	7880.0	6638.0
146223	8020.0	6425.0
51099	748.0	635.0
920	636.0	461.0
146227	65.0	160.0
921	48.0	36.0
90668	32.0	6.0
922	0.0	0.0
923	89.0	54.0
340351	222.0	137.0
924	70.0	57.0
643941	0.0	0.0
925	214.0	72.0
926	42.0	29.0
927	42.0	6.0
928	73857.0	49573.0
100312775	13.0	6.0
929	848.0	684.0
158228	247.0	254.0
339366	100.0	106.0
26095	39.0	35.0
401825	0.0	0.0
26098	964.0	560.0
340348	1045.0	1218.0
26097	3929.0	3333.0
388324	341.0	486.0
26099	6975.0	7124.0
388325	83.0	49.0
930	6.0	3.0
148898	180.0	171.0
931	3.0	1.0
388323	89.0	99.0
932	0.0	0.0
933	120.0	152.0
643954	0.0	0.0
26090	5110.0	5981.0
134265	639.0	249.0
26092	7263.0	4899.0
936	0.0	0.0
26091	2466.0	1888.0
158234	653.0	514.0
26094	648.0	827.0
643955	0.0	0.0
938	5.0	0.0
26093	1714.0	1898.0
939	26.0	18.0
401827	0.0	0.0
90693	553.0	493.0
158219	730.0	447.0
134266	840.0	894.0
643971	0.0	0.0
940	20.0	10.0
941	3.0	3.0
124872	2.0	0.0
942	88.0	68.0
943	6.0	7.0
342994	13.0	9.0
944	31.0	27.0
643965	0.0	0.0
945	52.0	15.0
946	34.0	21.0
7903	174.0	97.0
947	2995.0	2250.0
158222	45.0	43.0
948	333.0	130.0
949	3938.0	6826.0
7905	18790.0	19687.0
136853	66.0	70.0
401895	0.0	0.0
339344	340.0	379.0
339345	0.0	0.0
653308	341.0	293.0
26074	14.0	23.0
7918	1294.0	1635.0
26073	6454.0	9089.0
7917	12607.0	15432.0
7919	1514.0	1135.0
950	37102.0	37929.0
951	189.0	226.0
952	21705.0	16163.0
388344	375.0	445.0
953	2115.0	1937.0
954	1052.0	1409.0
643976	0.0	0.0
955	11785.0	17108.0
641311	0.0	0.0
956	419.0	119.0
957	23374.0	22890.0
958	1120.0	492.0
959	39.0	9.0
7913	6904.0	3892.0
7916	26514.0	31282.0
7915	2784.0	2489.0
26071	2532.0	2764.0
388341	110.0	93.0
26085	50.0	12.0
388339	13.0	8.0
26084	2658.0	8656.0
342979	110.0	104.0
960	12402.0	14569.0
26086	818.0	1749.0
342977	5.0	7.0
388335	3188.0	2306.0
961	11798.0	6742.0
26088	3295.0	4123.0
962	178.0	91.0
388336	1877.0	2715.0
963	499.0	338.0
388333	1.0	0.0
965	304.0	240.0
966	17569.0	14546.0
7920	509.0	375.0
643987	0.0	0.0
967	27857.0	25886.0
7923	1080.0	1197.0
7922	21120.0	29658.0
968	3.0	11.0
969	147.0	78.0
26080	0.0	0.0
643988	112.0	1011.0
26083	0.0	0.0
161835	15.0	8.0
134218	3771.0	2524.0
100312782	0.0	0.0
7941	1313.0	353.0
7940	177.0	100.0
26059	106.0	29.0
339324	1663.0	1405.0
339327	221.0	200.0
26052	209.0	140.0
26051	413.0	140.0
339318	606.0	572.0
340307	0.0	0.0
26054	5192.0	2623.0
970	2.0	1.0
971	43.0	28.0
26053	2656.0	2317.0
972	27071.0	24127.0
26056	2934.0	3289.0
973	25.0	15.0
974	113.0	116.0
26058	8551.0	7153.0
975	38985.0	47611.0
26057	8922.0	7841.0
653333	11.0	8.0
976	1306.0	1221.0
7932	1.0	0.0
100312789	0.0	0.0
977	29150.0	34345.0
100312788	0.0	0.0
978	141.0	100.0
643996	1.0	0.0
7936	2981.0	3614.0
100312785	0.0	0.0
26050	329.0	145.0
100312787	0.0	0.0
641339	431.0	252.0
161823	753.0	516.0
100312792	0.0	0.0
100312794	5.0	5.0
100312790	0.0	0.0
148870	19.0	4.0
388364	0.0	0.0
388363	190.0	191.0
653316	39.0	12.0
653319	452.0	708.0
148867	3460.0	2699.0
26063	1005.0	1701.0
122258	0.0	0.0
26062	0.0	0.0
102578074	0.0	0.0
26065	8870.0	6299.0
26064	2065.0	880.0
983	84.0	233.0
984	1559.0	1734.0
146206	31.0	40.0
987	11475.0	10883.0
988	4308.0	3285.0
7942	1669.0	1211.0
989	7895.0	4692.0
26061	1536.0	1796.0
161829	2.0	4.0
100312798	5.0	0.0
26060	4591.0	3051.0
219525	0.0	0.0
5300	4099.0	4076.0
5301	0.0	0.0
339302	1.0	1.0
388394	1.0	2.0
990	201.0	386.0
991	31.0	184.0
100419609	0.0	0.0
342945	301.0	382.0
993	151.0	229.0
994	553.0	381.0
51001	534.0	586.0
100419606	0.0	0.0
51000	1532.0	1359.0
995	3.0	46.0
996	3411.0	2704.0
51003	384.0	283.0
100419608	3.0	4.0
997	2079.0	3256.0
51002	837.0	727.0
388389	2.0	1.0
998	12682.0	11093.0
51005	764.0	832.0
999	56872.0	46364.0
51004	793.0	893.0
158293	4858.0	4340.0
51006	4131.0	4545.0
7955	33.0	7.0
51009	3553.0	3921.0
7957	774.0	607.0
51008	1185.0	1147.0
158297	8.0	9.0
219537	2.0	1.0
5310	5443.0	3624.0
5311	2309.0	1412.0
101929387	4.0	4.0
388387	1.0	2.0
100419614	0.0	0.0
388381	0.0	0.0
51010	779.0	641.0
100420608	0.0	0.0
342933	4.0	6.0
51012	3157.0	3054.0
51011	694.0	987.0
51014	11277.0	10053.0
51013	984.0	813.0
51016	818.0	1059.0
7965	850.0	1015.0
51015	2152.0	1754.0
5303	974.0	967.0
51018	1135.0	1034.0
5304	241.0	9.0
5305	1373.0	1837.0
5306	11323.0	9734.0
5307	847.0	537.0
51019	1373.0	1062.0
342931	0.0	0.0
5308	46.0	26.0
101929390	0.0	0.0
5309	0.0	0.0
219527	18.0	8.0
101929397	46.0	38.0
7980	100.0	87.0
5320	3264.0	30558.0
7982	1975.0	1893.0
5321	659.0	229.0
5322	488.0	289.0
7984	1541.0	1515.0
219541	786.0	795.0
51021	4259.0	5319.0
51020	2479.0	2902.0
51023	468.0	394.0
51022	1301.0	816.0
51025	192.0	365.0
342926	1341.0	893.0
51024	5837.0	7156.0
7976	1792.0	1447.0
5313	0.0	0.0
51027	882.0	959.0
100420613	0.0	0.0
51026	2689.0	2162.0
5314	53.0	31.0
7975	1563.0	1720.0
100420612	12.0	8.0
5315	39724.0	37724.0
51029	2172.0	1536.0
7978	436.0	340.0
51028	4768.0	2810.0
5316	1287.0	1144.0
5317	26913.0	4933.0
5318	2543.0	1601.0
7979	3377.0	2737.0
219539	16.0	8.0
5319	3.0	7.0
219557	0.0	0.0
7991	10727.0	14943.0
5330	178.0	162.0
7994	5612.0	4084.0
5331	2296.0	2039.0
5332	1976.0	2757.0
7993	669.0	991.0
5333	1400.0	935.0
5334	1310.0	919.0
51030	1883.0	1533.0
51032	4.0	8.0
51031	4973.0	4108.0
342918	50.0	39.0
100420627	1.0	0.0
51035	4430.0	5522.0
5324	221.0	139.0
5325	636.0	413.0
5326	1562.0	986.0
5327	3731.0	1202.0
7988	883.0	995.0
100420621	2.0	2.0
5328	609.0	367.0
5329	116.0	180.0
158248	1.0	3.0
5340	2.0	4.0
5341	233.0	152.0
5342	2.0	3.0
5343	2.0	6.0
101929335	385.0	88.0
5345	1610.0	740.0
63027	9590.0	6695.0
342909	140.0	169.0
342908	291.0	232.0
51043	6657.0	12833.0
51042	155.0	332.0
342900	0.0	0.0
100419649	0.0	0.0
51046	10.0	1.0
5335	3357.0	3786.0
90634	515.0	301.0
134285	6.0	1.0
5336	411.0	330.0
5337	417.0	217.0
90637	568.0	625.0
100420633	0.0	0.0
5338	2088.0	2695.0
5339	26030.0	25345.0
90639	569.0	385.0
5350	1954.0	634.0
5351	7453.0	16270.0
5352	1967.0	1225.0
219578	3.0	1.0
100419650	0.0	1.0
134288	0.0	0.0
63035	1240.0	1310.0
5354	217.0	31.0
5355	4070.0	2437.0
63036	0.0	0.0
5356	2832.0	2153.0
90632	1.0	1.0
101929344	4.0	0.0
161882	339.0	434.0
51050	6714.0	4325.0
51052	0.0	0.0
643906	0.0	0.0
51054	94.0	69.0
643904	1.0	3.0
51053	2668.0	530.0
643905	0.0	0.0
51056	4251.0	4174.0
51058	565.0	713.0
51057	350.0	321.0
643909	0.0	0.0
5346	30.0	21.0
90624	1859.0	1478.0
51059	35.0	11.0
5347	52.0	186.0
5348	109.0	73.0
5349	25631.0	28855.0
90625	24.0	60.0
90627	1329.0	1015.0
5360	1346.0	1310.0
5361	2881.0	2795.0
5362	1524.0	1421.0
101929351	31.0	37.0
5364	6320.0	5366.0
5365	1256.0	2010.0
5366	101.0	41.0
90665	409.0	493.0
5367	0.0	0.0
51061	7919.0	9797.0
51060	4277.0	4981.0
51063	615.0	456.0
51062	1279.0	1070.0
146279	27.0	17.0
51065	3497.0	4082.0
643915	0.0	0.0
51067	771.0	810.0
51066	5.0	7.0
51069	1234.0	1369.0
51068	3161.0	2485.0
5357	780.0	557.0
5358	1820.0	749.0
100420656	0.0	0.0
5359	1127.0	421.0
643911	416.0	375.0
100420650	1.0	1.0
5371	3396.0	3934.0
100420660	3.0	0.0
5372	2040.0	4068.0
5373	706.0	793.0
158257	2.0	1.0
732448	0.0	0.0
5375	37.0	12.0
5376	1755.0	919.0
90655	0.0	0.0
5378	637.0	748.0
219595	15.0	14.0
101929369	1.0	1.0
51070	1943.0	2494.0
51072	186.0	239.0
51071	1233.0	807.0
5370	0.0	0.0
51074	1218.0	1013.0
51073	1688.0	2462.0
51076	788.0	773.0
51075	6337.0	6266.0
51078	3487.0	3641.0
51077	2822.0	2102.0
51079	1611.0	2652.0
5368	4.0	1.0
5369	0.0	0.0
100420665	0.0	0.0
171222	10.0	3.0
171221	0.0	0.0
90649	305.0	104.0
171220	100.0	106.0
5382	453.0	336.0
5383	33.0	33.0
100419560	2.0	1.0
28619	5.0	0.0
5387	108.0	75.0
28613	0.0	0.0
28614	3.0	3.0
220594	0.0	0.0
28611	3.0	1.0
28612	0.0	0.0
28617	0.0	0.0
5380	1.0	3.0
28616	10.0	1.0
28610	0.0	0.0
5379	409.0	430.0
100420558	0.0	0.0
100420557	1.0	1.0
100420555	0.0	0.0
100420552	0.0	0.0
5393	914.0	935.0
5394	3265.0	2886.0
5395	883.0	769.0
5396	3231.0	1158.0
101929302	28.0	19.0
28624	0.0	0.0
28625	0.0	0.0
28622	2.0	0.0
28623	0.0	0.0
28628	0.0	0.0
28629	2.0	0.0
28626	1.0	0.0
28627	0.0	0.0
28620	0.0	1.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	1.0
28609	0.0	0.0
100419595	0.0	0.0
28602	3.0	1.0
28603	2.0	0.0
101929328	0.0	8.0
28600	0.0	0.0
28601	6.0	0.0
28606	9.0	2.0
101929329	1.0	1.0
100419599	0.0	0.0
256536	176.0	145.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	4152.0	6339.0
53616	2367.0	1244.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	0.0
256586	589.0	565.0
171177	275.0	158.0
171169	0.0	2.0
53632	3.0	0.0
53630	16.0	12.0
53635	10982.0	13708.0
53637	168.0	44.0
112840	730.0	871.0
26038	196.0	63.0
26037	1842.0	1322.0
653226	22.0	14.0
28699	0.0	0.0
26039	1541.0	1337.0
112849	203.0	156.0
112846	9.0	8.0
26030	1847.0	1302.0
28693	2.0	0.0
28694	0.0	0.0
26032	162.0	121.0
28691	3.0	1.0
26031	202.0	111.0
28692	7.0	1.0
26034	143.0	33.0
28697	0.0	0.0
26033	234.0	238.0
28698	0.0	0.0
653232	282.0	332.0
100312803	0.0	0.0
26036	2922.0	1791.0
100312806	0.0	0.0
28695	0.0	0.0
26035	1484.0	1028.0
28696	0.0	0.0
653234	16.0	8.0
