id	3977b684-3188-4d52-bcd7-39a1d5d6f48f	acb3e352-b255-4c41-b90f-5e5ed2273b06
106478993	0.0	0.0
339256	0.0	1.0
106478992	0.0	0.0
339257	0.0	1.0
106478991	14.0	8.0
339258	0.0	0.0
106478990	0.0	0.0
800	68521.0	15981.0
801	36393.0	8456.0
802	0.0	0.0
342892	177.0	325.0
804	4.0	1.0
805	29432.0	22704.0
342898	0.0	0.0
342897	182.0	32.0
806	43.0	21.0
401718	3.0	9.0
807	1.0	2.0
401717	11.0	7.0
808	23838.0	13024.0
158345	33.0	49.0
339240	0.0	0.0
90586	19.0	4.0
339241	3.0	0.0
90589	18.0	16.0
378884	150.0	147.0
339244	1.0	0.0
653404	0.0	0.0
90580	1051.0	678.0
391825	0.0	0.0
391827	0.0	1.0
810	211.0	8.0
811	77639.0	57170.0
340221	1.0	0.0
813	16665.0	12208.0
814	1073.0	456.0
815	69.0	7.0
816	771.0	922.0
401708	0.0	0.0
817	5048.0	5005.0
818	6717.0	2175.0
819	2649.0	3237.0
90576	278.0	291.0
339230	1902.0	801.0
339231	1453.0	1046.0
339229	1409.0	829.0
122335	0.0	0.0
124997	5143.0	2011.0
340217	0.0	0.0
124995	3391.0	2886.0
378881	0.0	0.0
820	13.0	1.0
821	60461.0	57742.0
822	10421.0	938.0
823	21322.0	8921.0
824	11842.0	6216.0
825	82.0	23.0
826	25690.0	16707.0
827	1262.0	169.0
134391	0.0	0.0
829	7042.0	6214.0
106478969	0.0	0.0
106478968	1.0	0.0
106478967	2.0	5.0
106478966	0.0	1.0
106478965	0.0	0.0
161931	84.0	6.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	0.0
106478962	3.0	2.0
653423	1.0	1.0
106478961	0.0	0.0
106478960	2.0	0.0
653427	1.0	1.0
340205	4.0	4.0
340206	2.0	0.0
388228	851.0	1574.0
830	6923.0	4905.0
831	21970.0	14365.0
832	26385.0	10810.0
833	3028.0	2074.0
834	1035.0	268.0
835	1882.0	2159.0
836	1722.0	1239.0
837	2735.0	1964.0
838	3.0	3.0
342865	0.0	3.0
340204	0.0	0.0
839	1070.0	788.0
90594	504.0	416.0
100505993	86.0	48.0
106478959	0.0	0.0
106478958	44.0	29.0
100505994	5.0	2.0
106478957	6.0	3.0
106478956	0.0	0.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	27.0	12.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	120.0	49.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	2.0	2.0
90592	821.0	579.0
7809	5.0	1.0
840	4546.0	2406.0
841	1412.0	1065.0
842	1892.0	910.0
843	726.0	190.0
844	76.0	13.0
136991	1.0	0.0
845	482.0	59.0
342850	2.0	1.0
846	17.0	3.0
7802	3945.0	1831.0
847	8411.0	3573.0
7804	329.0	244.0
7803	14122.0	6740.0
7805	4556.0	2549.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	7.0	2.0
376267	2158.0	1224.0
106478986	0.0	0.0
106478985	144.0	154.0
106478984	1.0	0.0
388254	0.0	0.0
106478983	0.0	0.0
388255	14.0	4.0
106478982	2.0	2.0
339201	937.0	334.0
653447	961.0	911.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	9.0	1.0
7818	6282.0	7345.0
28595	13.0	6.0
148979	1244.0	77.0
28592	5.0	7.0
28593	3.0	1.0
28599	0.0	0.0
401744	0.0	1.0
28597	0.0	1.0
401742	0.0	0.0
641455	12.0	2.0
7813	1650.0	1067.0
857	8906.0	1141.0
641457	0.0	0.0
7812	49405.0	48460.0
858	2557.0	485.0
641456	0.0	0.0
859	10.0	1.0
28591	0.0	1.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	3.0	1.0
106478976	0.0	0.0
106478975	0.0	0.0
106478974	0.0	0.0
106478973	6.0	3.0
106478972	9.0	4.0
653435	1.0	0.0
106478971	6.0	10.0
653436	0.0	4.0
106478970	1.0	0.0
653437	0.0	0.0
146330	524.0	109.0
146325	0.0	0.0
860	1111.0	417.0
861	3463.0	1396.0
862	413.0	108.0
653440	640.0	328.0
863	1626.0	1069.0
653441	133.0	42.0
864	738.0	375.0
865	2054.0	2540.0
866	3.0	0.0
867	2102.0	1436.0
868	1858.0	1878.0
869	11.0	13.0
134353	992.0	493.0
641467	218.0	60.0
7827	11.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	0.0	0.0
219402	2567.0	2068.0
106478923	0.0	0.0
7840	2571.0	1670.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	0.0	2.0
7841	7086.0	4867.0
388276	0.0	0.0
388275	6.0	7.0
388272	604.0	601.0
871	6081.0	3404.0
873	7321.0	2413.0
874	606.0	401.0
875	217.0	340.0
7832	72085.0	27487.0
100505967	0.0	0.0
7837	7905.0	11958.0
106478919	1.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	1.0	0.0
106478913	1.0	0.0
106478912	0.0	0.0
7851	1002.0	80.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	85.0	20.0
106478910	0.0	0.0
7852	4997.0	3867.0
100270754	0.0	0.0
881	21.0	2.0
100270755	2.0	0.0
883	1310.0	625.0
885	3786.0	18.0
886	3.0	1.0
887	148.0	20.0
100270753	0.0	0.0
7844	6228.0	4003.0
889	2620.0	1811.0
7846	12583.0	3332.0
106478909	1.0	2.0
219409	0.0	1.0
7849	217.0	245.0
220416	97.0	24.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	2198.0	1404.0
106478944	0.0	0.0
100174857	19.0	7.0
106478943	25.0	16.0
5201	4395.0	2554.0
106478942	3.0	2.0
5202	2026.0	1300.0
106478941	0.0	0.0
106478940	0.0	0.0
890	92.0	181.0
891	348.0	586.0
892	4196.0	3437.0
894	3915.0	1172.0
342808	0.0	2.0
895	0.0	0.0
896	4876.0	2382.0
388289	3.0	1.0
897	1.0	3.0
898	110.0	50.0
899	749.0	362.0
7855	4657.0	4100.0
7857	606.0	145.0
171392	484.0	471.0
100505989	3033.0	5452.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	8391.0	3840.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	21.0	3.0
5210	1317.0	328.0
7873	4286.0	2964.0
100505975	37.0	25.0
106478933	0.0	0.0
5211	14420.0	8136.0
106478932	0.0	0.0
219432	0.0	0.0
5212	395.0	19.0
106478931	0.0	0.0
5213	4838.0	4944.0
219431	0.0	0.0
7874	11619.0	9336.0
106478930	0.0	0.0
388284	232.0	67.0
171389	30.0	6.0
100420508	0.0	0.0
100420505	14.0	4.0
105377595	48.0	24.0
5203	690.0	703.0
7866	3900.0	3918.0
100420503	1.0	0.0
5204	16902.0	11062.0
100420502	3.0	4.0
5205	18602.0	7686.0
100420501	1.0	4.0
7867	6444.0	6357.0
5207	47.0	12.0
7869	2934.0	264.0
5208	1722.0	1223.0
106478929	0.0	0.0
5209	5332.0	2174.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	1385.0	187.0
7884	2401.0	1987.0
219445	0.0	0.0
5222	3.0	0.0
90523	13.0	95.0
5223	2414.0	1008.0
5224	0.0	0.0
90522	2569.0	1617.0
100419521	2.0	0.0
220433	42.0	20.0
146378	0.0	0.0
100420519	1.0	0.0
5214	6759.0	3012.0
158373	122.0	129.0
7879	22616.0	12534.0
5216	30635.0	18294.0
100420512	0.0	0.0
5217	10669.0	6815.0
5218	2951.0	1957.0
158376	41.0	10.0
100505929	15.0	17.0
158358	3066.0	1979.0
5230	23297.0	12882.0
220429	0.0	0.0
5232	1.0	0.0
5233	5.0	2.0
101929467	0.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	11.0	8.0
100505919	0.0	0.0
100420527	17.0	6.0
100420526	1.0	0.0
5225	3007.0	365.0
5226	7362.0	5503.0
100505911	65.0	33.0
5228	777.0	54.0
90507	2959.0	1458.0
5229	2040.0	1794.0
90506	116.0	44.0
5241	1233.0	348.0
219469	0.0	0.0
101929471	0.0	0.0
5243	943.0	390.0
5244	94.0	28.0
101929478	0.0	0.0
5245	7708.0	4765.0
219464	0.0	0.0
5246	0.0	0.0
5236	7581.0	4128.0
5238	12674.0	8241.0
5239	20549.0	2476.0
100505945	5.0	2.0
158399	243.0	77.0
5250	23042.0	24132.0
101929484	1.0	1.0
5251	78.0	43.0
5252	7690.0	3570.0
219479	0.0	0.0
5253	7230.0	5688.0
5255	2338.0	2014.0
219477	0.0	0.0
5256	5060.0	3071.0
5257	10329.0	10150.0
220441	1659.0	400.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	880.0	176.0
158383	12.0	3.0
100420546	6.0	4.0
90527	1935.0	143.0
158381	12.0	7.0
100505933	20.0	1.0
90529	1796.0	480.0
5261	2371.0	1190.0
5264	2399.0	2640.0
5265	1088.0	922.0
5266	136.0	40.0
5267	7.0	0.0
219487	4.0	0.0
5268	2837.0	156.0
101929410	43.0	17.0
219484	0.0	0.0
219482	0.0	0.0
5260	104.0	78.0
5258	0.0	0.0
5259	0.0	0.0
5272	1012.0	361.0
5273	10.0	0.0
5274	896.0	249.0
28509	0.0	0.0
5275	42.0	1.0
5276	8.0	1.0
5277	911.0	516.0
101929423	70.0	7.0
5279	2281.0	1416.0
28503	1.0	0.0
28504	0.0	0.0
28501	5.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	777.0	160.0
28505	1.0	0.0
101929428	5.0	0.0
5271	579.0	235.0
28506	1.0	0.0
256435	121.0	35.0
28500	3.0	0.0
5269	16990.0	11687.0
105377617	0.0	0.0
5283	3506.0	1569.0
5284	13767.0	8013.0
100420450	1.0	2.0
5286	6456.0	5597.0
5287	2949.0	1690.0
5288	122.0	5.0
5289	3593.0	2159.0
101929437	0.0	1.0
5280	147.0	116.0
5281	914.0	664.0
5282	0.0	4.0
102723166	25.0	19.0
102723167	27.0	5.0
102723165	1.0	27.0
100420458	3.0	0.0
5294	342.0	154.0
100420462	0.0	2.0
5295	9974.0	3552.0
100419472	0.0	0.0
5296	35.0	50.0
5297	11154.0	7736.0
5298	8936.0	4798.0
100419471	0.0	0.0
5290	2029.0	1461.0
100419477	0.0	0.0
5291	5011.0	3317.0
5292	3058.0	4500.0
5293	1609.0	624.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	25.0	10.0
256471	1238.0	716.0
100419489	4.0	4.0
100101935	0.0	0.0
100270680	3.0	11.0
100420477	2.0	1.0
100420476	0.0	0.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	1.0
106614088	33.0	4.0
101929402	69.0	18.0
100270648	0.0	0.0
101929407	42.0	10.0
105375013	13.0	1.0
641365	0.0	0.0
641364	4.0	1.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	63.0	29.0
28572	8.0	3.0
28573	5.0	0.0
28570	0.0	0.0
28571	0.0	0.0
28576	16.0	10.0
28577	5.0	5.0
653354	0.0	9.0
28574	3.0	2.0
401687	0.0	0.0
28575	1.0	4.0
641372	2.0	1.0
641371	459.0	144.0
112950	3070.0	1984.0
641373	0.0	0.0
28589	21.0	30.0
28583	11.0	8.0
28584	5.0	3.0
28581	8.0	13.0
28582	2.0	1.0
28587	1.0	1.0
124930	312.0	568.0
28588	0.0	0.0
28585	0.0	1.0
28586	14.0	10.0
28580	0.0	0.0
124935	2252.0	814.0
124936	2330.0	1047.0
378805	553.0	197.0
641380	0.0	0.0
112942	3219.0	1926.0
378807	0.0	0.0
641382	0.0	0.0
641384	0.0	0.0
401675	0.0	0.0
28558	27.0	33.0
28559	273.0	211.0
28556	0.0	0.0
28557	6.0	13.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	1.0	0.0
148932	2129.0	793.0
401665	3.0	7.0
641379	3.0	3.0
124925	34.0	21.0
401664	4.0	49.0
28569	2.0	17.0
401663	1.0	3.0
112939	4985.0	3207.0
401662	13.0	34.0
28567	54.0	50.0
401661	55.0	374.0
28568	17.0	32.0
112937	3661.0	1010.0
112936	8387.0	7293.0
449645	0.0	0.0
28561	0.0	0.0
124912	0.0	0.0
653361	104.0	48.0
28560	3.0	3.0
28565	0.0	0.0
653363	0.0	0.0
653364	9.0	8.0
28566	3.0	3.0
28563	15.0	11.0
28564	2.0	2.0
378828	0.0	0.0
378825	0.0	3.0
391804	0.0	0.0
124989	239.0	99.0
391803	0.0	0.0
340286	2.0	3.0
653390	74.0	21.0
339290	2736.0	1486.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	0.0
391811	1.0	1.0
653381	3050.0	945.0
124975	1811.0	321.0
124976	809.0	252.0
391819	0.0	1.0
124974	0.0	0.0
340277	491.0	695.0
340274	1.0	0.0
340273	11.0	14.0
339287	7802.0	7256.0
28514	2908.0	918.0
28512	752.0	473.0
28513	160.0	65.0
28518	3.0	4.0
28519	0.0	1.0
28516	0.0	2.0
28517	0.0	0.0
28510	1.0	0.0
28511	3251.0	2370.0
124961	954.0	743.0
340267	355.0	156.0
340260	0.0	0.0
112970	501.0	343.0
28525	0.0	0.0
28526	27.0	19.0
28523	0.0	0.0
378832	0.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	9138.0	15429.0
901	9689.0	8533.0
340252	1183.0	1075.0
902	2044.0	1492.0
904	2516.0	2402.0
905	2806.0	2280.0
908	7008.0	8365.0
909	13.0	13.0
340371	4974.0	1177.0
136895	427.0	99.0
51081	3317.0	2336.0
51083	15.0	200.0
51082	5723.0	7955.0
51085	150.0	28.0
51084	4978.0	6865.0
51087	80.0	14.0
51086	8.0	4.0
146212	6.0	6.0
51088	2457.0	1497.0
910	14.0	21.0
90678	3109.0	1892.0
911	289.0	135.0
912	156.0	105.0
913	292.0	252.0
914	660.0	518.0
915	366.0	268.0
916	1134.0	808.0
917	189.0	215.0
919	256.0	196.0
90673	957.0	526.0
51090	1133.0	246.0
51092	17876.0	5165.0
51091	1291.0	988.0
51094	10882.0	9428.0
51093	4019.0	2639.0
51096	2039.0	1723.0
51095	1441.0	1677.0
146225	12.0	8.0
51098	2043.0	1489.0
340359	17.0	7.0
51097	9045.0	5623.0
146223	6996.0	16414.0
51099	757.0	603.0
920	1838.0	1342.0
146227	99.0	52.0
921	423.0	414.0
90668	167.0	17.0
922	1.0	1.0
923	470.0	379.0
340351	324.0	167.0
924	294.0	178.0
643941	0.0	0.0
925	922.0	355.0
926	153.0	126.0
927	150.0	123.0
928	84329.0	24525.0
100312775	14.0	1.0
929	2391.0	870.0
158228	399.0	356.0
339366	313.0	34.0
26095	96.0	13.0
401825	0.0	0.0
26098	1524.0	2269.0
340348	1249.0	1160.0
26097	5790.0	3278.0
388324	515.0	475.0
26099	9161.0	5933.0
388325	232.0	150.0
930	40.0	51.0
148898	200.0	63.0
931	141.0	209.0
388323	109.0	31.0
932	1.0	0.0
933	150.0	98.0
643954	0.0	0.0
26090	6634.0	4495.0
134265	580.0	162.0
26092	9334.0	4662.0
936	0.0	0.0
26091	3141.0	2184.0
158234	987.0	605.0
26094	855.0	716.0
643955	0.0	0.0
938	3.0	6.0
26093	2833.0	1349.0
939	337.0	251.0
401827	3.0	0.0
90693	424.0	393.0
158219	872.0	524.0
134266	798.0	1131.0
643971	0.0	0.0
940	172.0	167.0
941	19.0	16.0
124872	2.0	1.0
942	333.0	136.0
943	37.0	24.0
342994	4.0	10.0
944	135.0	64.0
643965	0.0	1.0
945	140.0	51.0
946	78.0	22.0
7903	562.0	214.0
947	4276.0	1137.0
158222	5.0	5.0
948	752.0	76.0
949	4585.0	3020.0
7905	22200.0	10618.0
136853	87.0	42.0
401895	0.0	0.0
339344	466.0	314.0
339345	0.0	0.0
653308	479.0	313.0
26074	17.0	14.0
7918	1842.0	1297.0
26073	8082.0	7222.0
7917	18379.0	15325.0
7919	5104.0	2623.0
950	34719.0	40911.0
951	687.0	459.0
952	19401.0	675.0
388344	382.0	436.0
953	2667.0	1401.0
954	2291.0	493.0
643976	0.0	1.0
955	14756.0	9559.0
641311	0.0	1.0
956	648.0	59.0
957	15492.0	21002.0
958	2721.0	477.0
959	168.0	162.0
7913	7481.0	4884.0
7916	34583.0	32681.0
7915	3872.0	3544.0
26071	3897.0	1323.0
388341	174.0	91.0
26085	166.0	31.0
388339	16.0	25.0
26084	2148.0	5990.0
342979	155.0	20.0
960	15100.0	8414.0
26086	1671.0	1231.0
342977	11.0	1.0
388335	6983.0	846.0
961	16502.0	6982.0
26088	5230.0	3641.0
962	685.0	529.0
388336	1996.0	715.0
963	1438.0	856.0
388333	1.0	1.0
965	517.0	333.0
966	20763.0	7855.0
7920	771.0	318.0
643987	0.0	0.0
967	37748.0	19844.0
7923	1615.0	589.0
7922	26458.0	17275.0
968	13.0	3.0
969	1017.0	668.0
26080	0.0	0.0
643988	123.0	371.0
26083	10.0	1.0
161835	37.0	14.0
134218	4560.0	4107.0
100312782	0.0	0.0
7941	2128.0	11701.0
7940	423.0	140.0
26059	114.0	70.0
339324	1404.0	1936.0
339327	315.0	167.0
26052	278.0	99.0
26051	729.0	372.0
339318	715.0	865.0
340307	0.0	0.0
26054	6596.0	7232.0
970	5.0	3.0
971	169.0	82.0
26053	4761.0	1327.0
972	70570.0	39238.0
26056	3935.0	1467.0
973	511.0	401.0
974	246.0	140.0
26058	10477.0	6862.0
975	65221.0	22590.0
26057	11450.0	8453.0
653333	22.0	6.0
976	3376.0	2229.0
7932	1.0	3.0
100312789	0.0	0.0
977	28154.0	14563.0
100312788	0.0	0.0
978	59.0	17.0
643996	0.0	0.0
7936	4153.0	2867.0
100312785	0.0	0.0
26050	516.0	509.0
100312787	0.0	0.0
641339	359.0	224.0
161823	531.0	337.0
100312792	0.0	0.0
100312794	6.0	4.0
100312790	0.0	0.0
148870	33.0	4.0
388364	0.0	0.0
388363	155.0	245.0
653316	91.0	23.0
653319	1399.0	596.0
148867	3068.0	3440.0
26063	1262.0	949.0
122258	0.0	0.0
26062	0.0	0.0
102578074	0.0	78.0
26065	10710.0	8574.0
26064	2736.0	1617.0
983	127.0	291.0
984	2395.0	1197.0
146206	204.0	309.0
987	14159.0	10130.0
988	5058.0	3708.0
7942	2734.0	2014.0
989	9426.0	4932.0
26061	1993.0	1070.0
161829	3.0	0.0
100312798	5.0	1.0
26060	4294.0	4741.0
219525	0.0	0.0
5300	6047.0	2123.0
5301	0.0	0.0
339302	0.0	1.0
388394	1.0	5.0
990	150.0	157.0
991	99.0	213.0
100419609	0.0	0.0
342945	438.0	506.0
993	165.0	133.0
994	1699.0	776.0
51001	832.0	652.0
100419606	0.0	0.0
51000	2073.0	1126.0
995	21.0	47.0
996	3487.0	2302.0
51003	515.0	202.0
100419608	0.0	0.0
997	2774.0	1829.0
51002	863.0	621.0
388389	1.0	1.0
998	13864.0	8340.0
51005	1443.0	762.0
999	61734.0	41162.0
51004	1062.0	890.0
158293	5680.0	3598.0
51006	6340.0	3770.0
7955	58.0	16.0
51009	3636.0	1971.0
7957	723.0	317.0
51008	1337.0	846.0
158297	17.0	3.0
219537	40.0	20.0
5310	11259.0	3031.0
5311	3315.0	1665.0
101929387	10.0	3.0
388387	3.0	1.0
100419614	1.0	0.0
388381	2.0	0.0
51010	1088.0	711.0
100420608	0.0	0.0
342933	7.0	2.0
51012	2609.0	4115.0
51011	1171.0	619.0
51014	7187.0	7173.0
51013	1431.0	1017.0
51016	935.0	487.0
7965	1137.0	1268.0
51015	2129.0	1708.0
5303	1072.0	619.0
51018	1221.0	1247.0
5304	340.0	15.0
5305	1893.0	1109.0
5306	13892.0	8161.0
5307	1524.0	149.0
51019	1643.0	916.0
342931	0.0	0.0
5308	32.0	46.0
101929390	0.0	0.0
5309	2.0	0.0
219527	39.0	10.0
101929397	18.0	39.0
7980	356.0	29.0
5320	21747.0	57555.0
7982	2091.0	2074.0
5321	799.0	280.0
5322	732.0	470.0
7984	1820.0	1100.0
219541	1107.0	768.0
51021	4752.0	5145.0
51020	2206.0	1536.0
51023	666.0	445.0
51022	1640.0	511.0
51025	291.0	249.0
342926	1419.0	1078.0
51024	7553.0	4278.0
7976	1473.0	816.0
5313	1.0	2.0
51027	1333.0	592.0
100420613	0.0	0.0
51026	2340.0	2349.0
5314	83.0	29.0
7975	4025.0	1750.0
100420612	2.0	1.0
5315	59108.0	26968.0
51029	2638.0	1835.0
7978	594.0	437.0
51028	5566.0	3494.0
5316	1543.0	1068.0
5317	31654.0	8436.0
5318	2732.0	1693.0
7979	4334.0	2738.0
219539	59.0	16.0
5319	1.0	9.0
219557	0.0	0.0
7991	8319.0	3332.0
5330	799.0	402.0
7994	6969.0	4378.0
5331	3340.0	1682.0
5332	2210.0	2527.0
7993	765.0	564.0
5333	4053.0	972.0
5334	1526.0	134.0
51030	2540.0	1812.0
51032	5.0	10.0
51031	6105.0	4597.0
342918	71.0	6.0
100420627	0.0	0.0
51035	6620.0	5469.0
5324	258.0	47.0
5325	2147.0	343.0
5326	2707.0	1463.0
5327	6825.0	2310.0
7988	1369.0	1077.0
100420621	8.0	1.0
5328	938.0	230.0
5329	736.0	156.0
158248	18.0	5.0
5340	36.0	9.0
5341	666.0	662.0
5342	2.0	1.0
5343	9.0	6.0
101929335	535.0	49.0
5345	1816.0	465.0
63027	5846.0	7497.0
342909	131.0	196.0
342908	440.0	248.0
51043	9174.0	6060.0
51042	267.0	90.0
342900	0.0	0.0
100419649	0.0	0.0
51046	5.0	17.0
5335	5940.0	4276.0
90634	1196.0	873.0
134285	7.0	2.0
5336	852.0	311.0
5337	726.0	233.0
90637	1063.0	381.0
100420633	0.0	0.0
5338	3917.0	2484.0
5339	42309.0	13950.0
90639	1031.0	403.0
5350	1170.0	291.0
5351	10490.0	6006.0
5352	2232.0	1241.0
219578	31.0	4.0
100419650	0.0	0.0
134288	0.0	0.0
63035	2186.0	997.0
5354	983.0	215.0
5355	6719.0	981.0
63036	1.0	3.0
5356	3838.0	2456.0
90632	2.0	0.0
101929344	2.0	0.0
161882	543.0	194.0
51050	5642.0	1744.0
51052	0.0	0.0
643906	0.0	0.0
51054	114.0	80.0
643904	3.0	3.0
51053	4017.0	911.0
643905	0.0	0.0
51056	5559.0	4209.0
51058	813.0	670.0
51057	342.0	198.0
643909	0.0	0.0
5346	78.0	59.0
90624	1468.0	1139.0
51059	51.0	12.0
5347	90.0	193.0
5348	196.0	16.0
5349	25626.0	6814.0
90625	32.0	1525.0
90627	1836.0	1062.0
5360	3944.0	1670.0
5361	4427.0	1858.0
5362	2199.0	1493.0
101929351	70.0	35.0
5364	12729.0	6500.0
5365	2805.0	1649.0
5366	241.0	140.0
90665	514.0	183.0
5367	0.0	1.0
51061	9681.0	6109.0
51060	4925.0	3778.0
51063	1259.0	319.0
51062	1361.0	596.0
146279	52.0	17.0
51065	4395.0	2803.0
643915	0.0	0.0
51067	983.0	802.0
51066	24.0	5.0
51069	1748.0	1090.0
51068	3848.0	4125.0
5357	913.0	676.0
5358	2286.0	585.0
100420656	0.0	0.0
5359	2199.0	822.0
643911	572.0	677.0
100420650	9.0	2.0
5371	5820.0	3214.0
100420660	2.0	4.0
5372	2511.0	2619.0
5373	1044.0	827.0
158257	2.0	5.0
732448	1.0	1.0
5375	60.0	42.0
5376	3933.0	763.0
90655	0.0	0.0
5378	886.0	796.0
219595	517.0	353.0
101929369	6.0	1.0
51070	3038.0	1441.0
51072	202.0	198.0
51071	1493.0	676.0
5370	1.0	0.0
51074	1527.0	1107.0
51073	2849.0	1927.0
51076	1066.0	592.0
51075	7084.0	4570.0
51078	5765.0	5072.0
51077	3228.0	1966.0
51079	2432.0	1198.0
5368	31.0	16.0
5369	0.0	0.0
100420665	0.0	0.0
171222	15.0	8.0
171221	2.0	0.0
90649	548.0	323.0
171220	145.0	49.0
5382	359.0	106.0
5383	107.0	59.0
100419560	3.0	1.0
28619	14.0	18.0
5387	176.0	64.0
28613	0.0	0.0
28614	34.0	27.0
220594	5.0	0.0
28611	7.0	12.0
28612	0.0	0.0
28617	5.0	4.0
5380	19.0	7.0
28616	18.0	12.0
28610	3.0	3.0
5379	464.0	355.0
100420558	0.0	0.0
100420557	2.0	1.0
100420555	0.0	0.0
100420552	1.0	0.0
5393	1420.0	975.0
5394	4756.0	3899.0
5395	1058.0	732.0
5396	4543.0	1654.0
101929302	69.0	35.0
28624	0.0	0.0
28625	1.0	0.0
28622	4.0	3.0
28623	0.0	0.0
28628	1.0	0.0
28629	1.0	0.0
28626	3.0	3.0
28627	1.0	2.0
28620	7.0	6.0
28621	0.0	1.0
100420568	1.0	8.0
100420567	0.0	1.0
101929310	0.0	0.0
100420574	0.0	1.0
28608	0.0	0.0
28609	4.0	5.0
100419595	1.0	1.0
28602	5.0	4.0
28603	37.0	0.0
101929328	7.0	4.0
28600	0.0	0.0
28601	10.0	9.0
28606	66.0	19.0
101929329	0.0	0.0
100419599	0.0	0.0
256536	60.0	0.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	5772.0	3581.0
53616	2844.0	752.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	0.0	0.0
256586	766.0	636.0
171177	1395.0	271.0
171169	10.0	3.0
53632	1.0	0.0
53630	50.0	45.0
53635	14414.0	7694.0
53637	299.0	32.0
112840	731.0	926.0
26038	340.0	67.0
26037	2935.0	3364.0
653226	4.0	5.0
28699	0.0	0.0
26039	1596.0	1680.0
112849	443.0	211.0
112846	4.0	8.0
26030	3669.0	1110.0
28693	6.0	6.0
28694	0.0	0.0
26032	98.0	70.0
28691	10.0	4.0
26031	521.0	142.0
28692	49.0	6.0
26034	354.0	182.0
28697	0.0	0.0
26033	566.0	87.0
28698	0.0	0.0
653232	292.0	290.0
100312803	0.0	0.0
26036	3399.0	2240.0
100312806	0.0	0.0
28695	0.0	0.0
26035	1827.0	916.0
28696	0.0	0.0
653234	35.0	25.0
643898	0.0	0.0
100312801	2.0	0.0
28690	43.0	8.0
26049	785.0	410.0
26048	1575.0	882.0
653214	1061.0	1101.0
100312819	0.0	0.0
26040	3223.0	1897.0
26043	4457.0	3593.0
26045	6.0	16.0
653220	0.0	0.0
26047	6247.0	2625.0
100312817	0.0	0.0
26046	4380.0	2630.0
100312816	0.0	0.0
124817	200.0	92.0
148808	853.0	1591.0
378925	14.0	4.0
28679	0.0	0.0
26015	2976.0	2025.0
653247	2.0	1.0
26018	19438.0	28393.0
28677	2.0	12.0
26017	5156.0	3233.0
28678	0.0	0.0
26019	4465.0	2943.0
124801	570.0	492.0
28671	19.0	13.0
28672	9.0	14.0
26010	9104.0	5211.0
28670	5.0	5.0
26012	3104.0	2182.0
28675	1.0	0.0
26011	270.0	90.0
28676	16.0	3.0
28673	11.0	16.0
148811	24.0	3.0
26013	712.0	231.0
28674	13.0	13.0
124808	1623.0	1322.0
148818	0.0	0.0
112812	98.0	55.0
26027	487.0	172.0
653236	83.0	17.0
28688	25.0	7.0
28689	24.0	7.0
653238	50.0	31.0
112817	103.0	9.0
148823	545.0	157.0
28682	8.0	7.0
28683	13.0	9.0
148824	6.0	5.0
28680	13.0	11.0
653240	0.0	0.0
26020	25211.0	10615.0
28681	2.0	0.0
28686	0.0	0.0
26022	13187.0	6855.0
28684	15.0	11.0
26025	340.0	186.0
26024	837.0	457.0
28685	8.0	2.0
378948	0.0	0.0
378949	0.0	0.0
