id	2496e6ca-cfe1-4160-9a5d-d8d0c1853062	85f7e377-a186-40a2-951b-cb60fc835896
55592	412.0	579.0
55591	4229.0	3458.0
79540	1.0	0.0
55596	1415.0	1157.0
79541	1.0	2.0
79544	0.0	0.0
79546	0.0	0.0
55599	582.0	487.0
171546	3281.0	3285.0
79547	0.0	0.0
92507	9.0	15.0
79549	0.0	0.0
158586	1314.0	1269.0
158584	628.0	774.0
158521	0.0	0.0
134553	4898.0	5638.0
79571	1856.0	2115.0
79570	69.0	41.0
146540	800.0	1048.0
79573	548.0	545.0
79572	6295.0	6847.0
79575	1054.0	678.0
79574	4.0	1.0
79577	5776.0	4662.0
79576	1694.0	1383.0
158511	0.0	0.0
146542	550.0	774.0
79568	678.0	793.0
79567	6341.0	2945.0
146547	65.0	128.0
92565	202.0	195.0
79591	3003.0	2225.0
79590	2412.0	3597.0
146562	104.0	137.0
79595	2398.0	2367.0
79594	2741.0	2578.0
146556	506.0	144.0
100302652	8.0	2.0
79596	596.0	335.0
79598	1056.0	789.0
92552	0.0	0.0
92558	451.0	1181.0
79582	1215.0	1246.0
79581	1519.0	2228.0
79583	1232.0	1035.0
79586	10205.0	18287.0
100302640	209.0	76.0
79585	331.0	228.0
79587	2160.0	2059.0
79589	397.0	247.0
340895	16.0	11.0
102723346	1.0	0.0
100289137	24.0	69.0
100289133	2.0	2.0
340888	0.0	0.0
100289131	0.0	1.0
100170229	51.0	48.0
339894	4.0	3.0
339896	23.0	57.0
339897	0.0	0.0
100302666	12.0	5.0
100289124	0.0	0.0
102723332	2.0	2.0
100652796	0.0	0.0
339881	3.0	4.0
339883	35.0	31.0
102723320	35.0	5.0
339879	31.0	33.0
55502	79.0	288.0
100302692	226.0	134.0
55501	2024.0	1412.0
100302691	0.0	0.0
55500	3509.0	4528.0
55506	2004.0	1141.0
55505	1816.0	3040.0
55504	3750.0	4791.0
55503	6234.0	12837.0
55509	91.0	31.0
55508	1611.0	1654.0
55507	24.0	31.0
9810	5095.0	5127.0
9811	4723.0	1624.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	1.0	2.0
55512	667.0	963.0
55511	4.0	2.0
55510	57.0	141.0
9804	16590.0	18163.0
55515	12.0	9.0
9801	2234.0	2354.0
9802	20824.0	14158.0
9807	4175.0	3878.0
9808	8.0	1.0
9805	10603.0	4258.0
9806	5029.0	973.0
9821	6279.0	5149.0
9820	4586.0	3944.0
55520	665.0	1066.0
55521	687.0	4540.0
9814	1296.0	1064.0
9815	2442.0	1341.0
55527	286.0	212.0
9812	4161.0	4225.0
55526	4662.0	9146.0
9813	13628.0	10934.0
9818	3734.0	3516.0
9819	3473.0	1532.0
9816	637.0	674.0
9817	4167.0	4444.0
55529	1303.0	1397.0
9832	305.0	40.0
9833	61.0	64.0
9830	3168.0	3782.0
9831	2024.0	2274.0
339855	305.0	132.0
55531	116.0	42.0
339845	1.0	0.0
55530	29.0	3.0
202	9789.0	19155.0
203	393.0	208.0
55534	2665.0	3747.0
204	4869.0	4892.0
171568	3440.0	3978.0
205	4921.0	6468.0
55532	5.0	6.0
9825	1432.0	1729.0
55539	1.0	0.0
206	34.0	38.0
9826	5866.0	3438.0
207	12705.0	12469.0
208	9191.0	8499.0
9823	3704.0	3864.0
55536	1167.0	655.0
9824	222.0	293.0
9829	387.0	325.0
100652759	0.0	0.0
9827	4437.0	4088.0
9828	10223.0	3631.0
171560	3.0	3.0
9840	208.0	88.0
9843	8761.0	2300.0
9844	1856.0	569.0
9841	919.0	1205.0
9842	2446.0	1722.0
100652781	0.0	2.0
339843	3.0	2.0
339834	59.0	21.0
210	6275.0	4776.0
211	3352.0	3124.0
55540	298.0	734.0
212	9.0	5.0
213	12.0	31.0
79513	0.0	0.0
214	9053.0	14820.0
55545	1.0	1.0
79512	0.0	0.0
215	2159.0	1077.0
55544	2733.0	936.0
79515	0.0	0.0
216	5032.0	1867.0
79514	0.0	0.0
217	11810.0	9845.0
9836	922.0	997.0
9837	173.0	104.0
218	84.0	13.0
219	7010.0	3659.0
9834	23.0	14.0
79518	0.0	0.0
254428	4716.0	5130.0
254427	1726.0	1604.0
9839	9419.0	1765.0
9851	1513.0	1118.0
9854	1001.0	2096.0
9855	2159.0	1811.0
9852	4764.0	4103.0
9853	4563.0	1490.0
352905	0.0	0.0
100652770	8.0	11.0
55553	374.0	116.0
220	29914.0	44597.0
221	1140.0	301.0
55552	237.0	297.0
222	267.0	5572.0
223	13479.0	11568.0
171586	934.0	1781.0
340811	0.0	0.0
224	13695.0	14717.0
100652772	1334.0	829.0
55556	2097.0	2582.0
225	137.0	57.0
79501	0.0	0.0
339829	119.0	114.0
226	42818.0	39794.0
79504	0.0	0.0
55554	32.0	243.0
9847	2825.0	2760.0
228	4.0	3.0
229	1.0	5.0
9848	513.0	505.0
55559	85.0	65.0
79508	0.0	0.0
9846	3027.0	1324.0
55558	2884.0	3948.0
352909	41.0	66.0
254439	0.0	0.0
9849	2002.0	2502.0
9861	3599.0	3015.0
9862	4649.0	4097.0
7200	9.0	0.0
9860	1698.0	1479.0
9865	723.0	350.0
9866	826.0	664.0
7201	0.0	0.0
7204	7250.0	6823.0
9863	2012.0	1893.0
7203	12282.0	15951.0
101927477	1.0	13.0
339942	114.0	133.0
230	1385.0	1045.0
231	2756.0	1068.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	3.0	2.0
236	0.0	1.0
238	54.0	13.0
239	93.0	73.0
9858	2366.0	2317.0
9859	1827.0	958.0
100289092	12.0	29.0
9856	84.0	51.0
9857	4564.0	3428.0
100652846	15.0	6.0
9873	3181.0	1279.0
9870	2708.0	3613.0
9871	6336.0	5970.0
9877	9319.0	8352.0
9874	5700.0	5649.0
101927487	0.0	0.0
9875	7829.0	5118.0
101927489	3.0	0.0
240	1723.0	834.0
241	988.0	261.0
242	208.0	129.0
100652831	1.0	4.0
243	0.0	0.0
100289087	0.0	0.0
245	156.0	61.0
246	13.0	3.0
339926	0.0	0.0
247	5664.0	73332.0
248	0.0	0.0
249	1813.0	257.0
339929	610.0	569.0
9869	2290.0	1888.0
7205	4771.0	1563.0
9867	25269.0	15063.0
9868	6046.0	7524.0
7220	1428.0	450.0
9883	2854.0	2849.0
9884	23.0	19.0
7222	37.0	8.0
9881	3826.0	1527.0
9882	4631.0	7773.0
7221	5.0	1.0
7224	0.0	11.0
9887	5855.0	6319.0
7223	2109.0	312.0
9885	4627.0	3639.0
7226	489.0	159.0
101927498	5.0	12.0
9886	1397.0	903.0
7225	190.0	179.0
250	6.0	0.0
9880	734.0	836.0
251	0.0	0.0
340900	0.0	1.0
100652865	35.0	25.0
257	9.0	0.0
258	0.0	0.0
259	14.0	21.0
7216	1163.0	350.0
9878	6150.0	5621.0
9879	5020.0	4286.0
9894	1934.0	2450.0
9895	3970.0	2743.0
9892	498.0	209.0
9898	9267.0	6680.0
9899	442.0	302.0
9896	1599.0	1388.0
9897	4297.0	3774.0
100422407	0.0	0.0
9890	140.0	42.0
9891	1978.0	815.0
262	16314.0	20587.0
263	2.0	0.0
100652853	100.0	188.0
265	3.0	3.0
266	3.0	12.0
267	9524.0	7482.0
100652856	0.0	0.0
268	12.0	9.0
269	9.0	6.0
339906	6.0	1.0
7227	4808.0	2292.0
9889	1579.0	1690.0
100652857	0.0	0.0
100422411	2.0	1.0
7248	2927.0	2531.0
7247	4867.0	4066.0
101927433	0.0	0.0
270	9.0	89.0
271	4146.0	2672.0
100289059	0.0	1.0
272	1453.0	937.0
273	186.0	57.0
274	5189.0	5361.0
275	1390.0	775.0
276	0.0	0.0
277	0.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	0.0
100289051	0.0	0.0
7253	3.0	74.0
7252	4.0	2.0
7257	2415.0	2287.0
7259	15038.0	12067.0
7258	0.0	0.0
280	142.0	92.0
281	0.0	0.0
101927449	0.0	0.0
283	1262.0	2396.0
7251	3689.0	3929.0
284	4916.0	1344.0
285	949.0	213.0
286	173.0	431.0
287	1969.0	574.0
288	4409.0	5521.0
102723378	0.0	0.0
7249	7262.0	5313.0
7264	2965.0	3375.0
7263	1328.0	3247.0
7266	3499.0	3739.0
7265	2676.0	2519.0
7268	167.0	151.0
7267	28177.0	25292.0
100422437	0.0	0.0
290	3414.0	108557.0
101927455	0.0	0.0
291	5604.0	4841.0
292	8444.0	8579.0
101927457	1.0	0.0
7260	1094.0	1561.0
293	29230.0	38711.0
352852	0.0	1.0
101927459	0.0	0.0
7262	763.0	321.0
100289034	12.0	26.0
100652824	6.0	1.0
100422431	0.0	0.0
7275	2356.0	997.0
7274	9.0	2.0
7277	2515.0	2129.0
100422445	1.0	1.0
7276	20.0	62.0
7278	0.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	1101.0	892.0
100289027	0.0	0.0
7273	743.0	8533.0
7272	70.0	182.0
102723356	2.0	2.0
7286	1664.0	2284.0
376844	0.0	0.0
100529257	30.0	20.0
7288	26.0	5.0
7287	105.0	29.0
7289	1916.0	1239.0
134510	2045.0	1302.0
79490	0.0	0.0
7280	1094.0	4380.0
79492	0.0	0.0
79491	0.0	0.0
100529251	24.0	6.0
79494	0.0	0.0
7284	8476.0	12304.0
7283	1590.0	2784.0
79498	0.0	0.0
122525	423.0	404.0
79499	0.0	0.0
100422450	2.0	1.0
100422452	0.0	0.0
7297	3508.0	3882.0
7296	10928.0	4259.0
7299	0.0	0.0
134526	23.0	7.0
7298	386.0	229.0
100422469	0.0	0.0
7291	233.0	131.0
100529261	2.0	4.0
7290	910.0	882.0
100529262	0.0	0.0
7293	175.0	48.0
79483	0.0	0.0
7292	279.0	236.0
100529264	1.0	1.0
79482	0.0	0.0
7295	3778.0	6543.0
352887	57.0	77.0
7294	62.0	47.0
79488	0.0	0.0
388818	0.0	1.0
100292680	28.0	2.0
388815	1183.0	709.0
158506	0.0	0.0
100529239	0.0	3.0
92483	3.0	1.0
352896	8.0	8.0
92482	1036.0	704.0
122509	225.0	373.0
388849	27.0	12.0
134548	117.0	157.0
101927423	27.0	32.0
101927422	1.0	1.0
100529240	6.0	1.0
134549	3121.0	2992.0
100529241	3.0	2.0
388830	1.0	0.0
408050	621.0	560.0
100422486	14.0	13.0
100529215	42.0	66.0
100529211	42.0	28.0
100422496	0.0	0.0
122553	2519.0	1650.0
100133307	1.0	0.0
100133308	0.0	0.0
100133309	12.0	7.0
100133310	1.0	0.0
100133311	45.0	86.0
388886	1214.0	1723.0
100133314	0.0	0.0
134505	3.0	1.0
100133321	0.0	1.0
100529209	19.0	20.0
65003	1489.0	1272.0
65005	2024.0	2350.0
65008	957.0	783.0
171419	0.0	0.0
65009	643.0	208.0
55681	4643.0	4381.0
55680	1592.0	1278.0
79650	2410.0	1914.0
79652	962.0	658.0
79651	1270.0	461.0
146456	29.0	49.0
55684	6173.0	8016.0
55683	5821.0	3673.0
79654	2564.0	2789.0
79656	406.0	145.0
55689	3242.0	2671.0
171416	0.0	0.0
79658	4115.0	2562.0
55687	690.0	1042.0
79657	1911.0	1548.0
55686	232.0	101.0
374395	2566.0	3379.0
79659	2675.0	2026.0
374393	96.0	311.0
65010	731.0	1432.0
374378	2238.0	1065.0
65012	67.0	13.0
92610	981.0	2477.0
122481	124.0	81.0
65018	2932.0	3176.0
55692	1308.0	1049.0
55691	2367.0	2048.0
55690	9247.0	6658.0
79641	2316.0	3769.0
55696	2812.0	2296.0
55695	990.0	1559.0
79640	1521.0	1381.0
79643	1406.0	1207.0
79642	2009.0	942.0
55693	108.0	126.0
79645	626.0	133.0
55699	7173.0	9100.0
79644	924.0	1180.0
55698	222.0	82.0
79647	5551.0	3322.0
55697	2834.0	2939.0
79646	5964.0	5419.0
79649	1301.0	398.0
374383	216.0	106.0
79648	1747.0	1854.0
92609	2522.0	2916.0
134490	0.0	0.0
134492	1632.0	2061.0
100302738	0.0	0.0
100302737	1.0	0.0
100302736	29.0	31.0
146481	0.0	0.0
79670	5837.0	9824.0
79672	2565.0	2213.0
79671	2324.0	2013.0
79674	391.0	271.0
79673	1050.0	1376.0
79676	109.0	135.0
79675	713.0	605.0
79677	2007.0	1149.0
79679	713.0	41.0
158471	28929.0	20349.0
349391	0.0	0.0
79661	678.0	760.0
79660	10348.0	5347.0
79663	377.0	305.0
171424	9.0	8.0
171423	292.0	410.0
79665	3944.0	3160.0
171422	0.0	0.0
79664	3906.0	3219.0
171421	0.0	1.0
79667	335.0	318.0
79666	1490.0	858.0
171427	29.0	23.0
79669	278.0	361.0
171425	231.0	265.0
79668	3108.0	4076.0
171420	0.0	0.0
158401	13.0	11.0
92667	954.0	868.0
158405	865.0	1020.0
349386	0.0	0.0
79690	800.0	220.0
79692	686.0	572.0
79691	1400.0	1381.0
79694	1565.0	1586.0
79693	892.0	1252.0
79696	149.0	119.0
100302751	10.0	4.0
79695	456.0	797.0
79698	20.0	40.0
205564	2240.0	1753.0
79697	723.0	748.0
79699	6136.0	3976.0
92659	123.0	117.0
65055	1149.0	679.0
65057	1171.0	946.0
65056	5760.0	5931.0
65059	827.0	644.0
349372	0.0	0.0
100302743	3.0	3.0
79680	2176.0	2425.0
79683	2238.0	1141.0
100302742	0.0	0.0
79682	142.0	214.0
100302741	0.0	0.0
79685	4122.0	3616.0
79684	412.0	318.0
100216001	1.0	4.0
79689	10841.0	39009.0
146429	22.0	138.0
65065	1532.0	1156.0
92689	7234.0	5252.0
90025	138.0	171.0
158427	1311.0	940.0
408263	0.0	1.0
92682	89.0	65.0
146434	431.0	329.0
146433	478.0	98.0
146439	1289.0	1803.0
90019	53.0	4.0
65062	2352.0	1153.0
158431	286.0	396.0
65061	174.0	68.0
90011	1.0	0.0
92675	1376.0	1971.0
65078	149.0	112.0
134466	239.0	99.0
90007	9925.0	3824.0
65072	29.0	20.0
100289019	180.0	127.0
100289017	1.0	0.0
100133172	29.0	24.0
55601	2315.0	1809.0
55600	1.0	5.0
55605	3174.0	3540.0
55604	2040.0	1576.0
55603	2184.0	1087.0
55602	1753.0	1299.0
55609	337.0	268.0
55608	3702.0	2566.0
55607	942.0	2981.0
254528	0.0	0.0
349334	0.0	1.0
9910	2290.0	1629.0
100133180	6.0	3.0
641924	0.0	2.0
9908	17620.0	23955.0
9909	2458.0	1831.0
55612	1921.0	1821.0
55611	4389.0	5458.0
55610	2240.0	1862.0
254531	1237.0	688.0
9902	11847.0	3692.0
55616	4334.0	4918.0
171482	0.0	0.0
9903	6004.0	4321.0
55615	787.0	1002.0
55614	1872.0	1559.0
9900	1444.0	329.0
55613	147.0	69.0
340990	1.0	0.0
9901	2106.0	1367.0
9906	260.0	210.0
55619	1095.0	339.0
9907	1752.0	1638.0
9904	1687.0	1703.0
171484	3.0	1.0
55617	703.0	620.0
9905	5268.0	5893.0
641922	1.0	0.0
171483	28.0	3.0
9920	3358.0	4076.0
9921	12155.0	11671.0
100133190	309.0	113.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	13211.0	15977.0
55623	8864.0	7508.0
55622	1543.0	1317.0
55621	1184.0	1442.0
55620	1989.0	3152.0
9913	2908.0	1946.0
55627	3572.0	4357.0
340980	0.0	1.0
9914	2682.0	2825.0
55626	3248.0	2520.0
9911	242.0	50.0
55625	4854.0	3798.0
9912	1607.0	1317.0
55624	6411.0	7072.0
9917	7481.0	4909.0
9918	3603.0	2423.0
9915	3044.0	1321.0
55629	4992.0	5955.0
55628	1630.0	1400.0
9931	5444.0	3954.0
55630	899.0	547.0
301	15100.0	6930.0
55634	757.0	590.0
55633	1227.0	943.0
302	28813.0	8455.0
55632	1217.0	1150.0
303	11.0	2.0
55631	1105.0	934.0
304	462.0	83.0
9924	2364.0	2171.0
55638	1658.0	2742.0
305	4.0	1.0
306	6312.0	8983.0
9925	1397.0	1156.0
340970	1.0	0.0
9922	8396.0	7632.0
55636	1511.0	1899.0
307	8720.0	6678.0
55635	154.0	148.0
308	24513.0	18346.0
9923	3490.0	2138.0
9928	38.0	47.0
309	26191.0	7245.0
9929	5201.0	3022.0
9926	5421.0	2672.0
9927	10818.0	7620.0
9942	254.0	384.0
9943	5867.0	3749.0
266553	0.0	0.0
101927396	0.0	0.0
9940	113.0	50.0
101927399	0.0	0.0
9941	657.0	441.0
339983	994.0	167.0
102723423	0.0	0.0
102723426	3.0	2.0
339977	16.0	12.0
55640	460.0	147.0
310	10811.0	9277.0
311	18001.0	17708.0
312	11.0	4.0
79612	1541.0	788.0
55644	1206.0	883.0
79611	2722.0	734.0
313	800.0	250.0
314	58.0	66.0
55643	6550.0	7620.0
79613	1518.0	1147.0
494197	0.0	0.0
79616	235.0	49.0
316	6719.0	3460.0
9935	2386.0	1381.0
317	1563.0	1275.0
9936	2296.0	1373.0
9933	1402.0	1457.0
55647	1812.0	666.0
79618	958.0	747.0
318	851.0	1087.0
55646	653.0	541.0
9934	182.0	51.0
319	49.0	426.0
9939	5474.0	5186.0
9937	1471.0	2125.0
9938	780.0	315.0
9950	5649.0	6238.0
9953	394.0	384.0
9951	112.0	350.0
339970	5.0	3.0
339976	1.0	1.0
55652	2210.0	1962.0
320	1022.0	809.0
55651	1845.0	2653.0
339967	0.0	0.0
321	1301.0	402.0
55650	1734.0	2091.0
322	3926.0	1977.0
323	5004.0	2580.0
55656	2131.0	1882.0
55655	22.0	1611.0
324	3475.0	3032.0
79600	2600.0	2218.0
494188	2.0	1.0
79603	4661.0	11782.0
325	0.0	0.0
55654	8283.0	6172.0
79602	5283.0	6012.0
55653	920.0	631.0
326	4.0	3.0
327	6561.0	9825.0
79605	391.0	289.0
9946	1573.0	1076.0
55659	274.0	360.0
328	7030.0	7011.0
9947	0.0	0.0
55658	1429.0	1582.0
329	4119.0	3245.0
79607	801.0	812.0
9945	1437.0	603.0
55657	850.0	1642.0
79609	340.0	276.0
79608	927.0	1268.0
9948	26473.0	14530.0
9949	809.0	800.0
9960	2497.0	2673.0
9961	8755.0	3115.0
7301	1014.0	417.0
651302	49.0	113.0
7300	0.0	0.0
9965	4.0	0.0
9962	4875.0	3347.0
9963	577.0	1687.0
7302	1.0	2.0
339965	146.0	62.0
330	4401.0	1328.0
55663	775.0	1005.0
79630	725.0	205.0
331	6102.0	6415.0
55662	5277.0	3683.0
332	74.0	146.0
79632	408.0	255.0
55661	3373.0	2995.0
333	442.0	178.0
79631	1591.0	1569.0
55660	6985.0	5658.0
334	70535.0	88409.0
55667	6956.0	4599.0
79634	2111.0	1873.0
335	1.0	2.0
55666	6461.0	4877.0
79633	5372.0	1683.0
55665	3458.0	4082.0
336	0.0	0.0
55664	3465.0	2060.0
337	1.0	0.0
79635	435.0	436.0
340947	10.0	7.0
9957	527.0	245.0
338	506.0	89.0
339	0.0	0.0
79637	950.0	800.0
9958	2991.0	2196.0
9955	350.0	138.0
55669	3638.0	4274.0
55668	4419.0	2805.0
9956	396.0	86.0
79639	712.0	813.0
641977	544.0	852.0
9971	84.0	3.0
9972	4376.0	3152.0
7310	5.0	4.0
9970	27.0	30.0
100422600	0.0	0.0
9975	2702.0	2360.0
9976	472.0	145.0
7311	17874.0	21678.0
100422602	0.0	0.0
7314	30780.0	31184.0
9973	1776.0	1834.0
100422603	17.0	14.0
100422605	1.0	1.0
100422608	0.0	0.0
55670	3540.0	3847.0
341	832.0	396.0
342	4.0	2.0
343	5.0	0.0
79621	1892.0	1020.0
55672	1480.0	1949.0
55671	4880.0	3914.0
344	8.0	5.0
345	0.0	1.0
79623	127.0	43.0
254552	145.0	2380.0
79622	1248.0	1944.0
55677	3612.0	2775.0
346	0.0	0.0
55676	2550.0	2433.0
79625	4990.0	2046.0
347	6828.0	5765.0
348	6351.0	2074.0
79624	1261.0	1127.0
7305	1460.0	495.0
79627	3474.0	1832.0
9968	6131.0	3755.0
9969	6713.0	5833.0
79626	162.0	59.0
79629	1178.0	1476.0
7307	50.0	27.0
9966	1815.0	1248.0
9967	15937.0	14699.0
55679	8942.0	3172.0
7306	30.0	15.0
79628	110.0	58.0
254559	70.0	71.0
9982	129.0	18.0
7321	1336.0	959.0
9980	4679.0	12671.0
7320	3540.0	2848.0
101927350	1.0	0.0
7323	16473.0	13876.0
9986	666.0	810.0
7322	4574.0	4056.0
9987	13023.0	10516.0
101927352	11.0	2.0
9984	954.0	1018.0
7325	2161.0	2294.0
9985	604.0	249.0
7324	4040.0	4017.0
350	12.0	0.0
351	69637.0	73088.0
353	3333.0	8270.0
100133210	0.0	0.0
354	563368.0	1529273.0
355	2820.0	719.0
100133212	0.0	0.0
356	12.0	11.0
357	2811.0	3166.0
358	17957.0	5687.0
359	167.0	7.0
7316	37856.0	27763.0
7315	18.0	27.0
7318	3279.0	2025.0
9978	1765.0	2448.0
7317	22149.0	23708.0
7319	3237.0	2590.0
9993	12123.0	13887.0
101927360	0.0	0.0
9994	1670.0	1040.0
9991	6245.0	4571.0
7332	5701.0	6536.0
9992	14.0	12.0
9997	361.0	595.0
7334	5443.0	6427.0
101927364	0.0	0.0
7333	5.0	6.0
7336	3396.0	2891.0
9995	0.0	0.0
100422505	0.0	0.0
7335	498.0	389.0
494150	5.0	7.0
9990	2310.0	1528.0
360	9579.0	10275.0
361	46.0	21.0
362	491.0	230.0
363	23.0	15.0
100133220	2.0	1.0
364	19.0	42.0
366	481.0	116.0
367	20298.0	22108.0
368	1392.0	1444.0
369	5712.0	6672.0
494143	64.0	75.0
7327	6316.0	5625.0
7326	4059.0	4611.0
7329	6105.0	4431.0
9988	2545.0	2454.0
9989	4641.0	3015.0
7328	12510.0	10576.0
7341	4798.0	4910.0
7343	10422.0	9809.0
7342	5898.0	4088.0
7345	2456.0	270.0
100422514	0.0	0.0
7347	334.0	327.0
100422517	6.0	0.0
372	18465.0	20728.0
373	1793.0	1256.0
374	1460.0	69.0
375	30944.0	37582.0
377	14486.0	12639.0
100133234	0.0	0.0
378	12936.0	14896.0
379	664.0	224.0
100652740	5.0	0.0
7337	7703.0	6073.0
7339	1.0	0.0
100652748	581.0	340.0
101927380	4.0	8.0
100652749	0.0	0.0
7352	58.0	60.0
7351	1548.0	796.0
101927381	0.0	0.0
7353	3157.0	3156.0
100422523	0.0	1.0
7356	136.0	120.0
7355	1824.0	2848.0
7358	6571.0	5992.0
7357	4495.0	2962.0
100422527	0.0	0.0
380	2.0	1.0
381	5136.0	5828.0
382	10464.0	12918.0
7350	1.0	0.0
383	32.0	17.0
384	15058.0	13644.0
387	31306.0	22412.0
388	59531.0	28778.0
389	11577.0	11731.0
100652730	0.0	0.0
7349	10.0	55.0
7348	3.0	0.0
100652736	7.0	27.0
100652739	3.0	6.0
101927390	0.0	0.0
7363	25.0	370.0
100422531	1.0	0.0
100422532	41.0	27.0
352954	746.0	1016.0
7365	0.0	0.0
100422533	1.0	1.0
352957	4.0	2.0
7364	5.0	0.0
7367	5.0	0.0
100422535	0.0	1.0
7366	6.0	1.0
100422536	1.0	2.0
7369	24.0	27.0
7368	28.0	9.0
390	7175.0	1532.0
391	2068.0	1710.0
392	19502.0	11408.0
393	990.0	457.0
394	9489.0	6802.0
100133251	0.0	0.0
395	7804.0	9095.0
7360	7331.0	5346.0
396	11709.0	15421.0
397	6036.0	1537.0
494115	2525.0	2183.0
398	26.0	12.0
399	396.0	264.0
100133259	0.0	0.0
388906	12.0	33.0
388907	57.0	78.0
494119	0.0	0.0
494118	0.0	0.0
7374	1798.0	1745.0
352966	24.0	33.0
7373	32633.0	8028.0
352965	8.0	11.0
7376	6425.0	4949.0
7375	4557.0	3866.0
352967	0.0	1.0
100422545	0.0	1.0
7378	858.0	147.0
101927320	0.0	0.0
100422546	1.0	1.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	18.0	15.0
101927324	0.0	2.0
101927323	4.0	10.0
352962	66.0	10.0
101927327	1.0	1.0
7372	1524.0	1527.0
352964	7.0	7.0
100133262	0.0	0.0
7371	1295.0	2101.0
352963	1.0	1.0
100133265	0.0	0.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	10168.0	8094.0
7384	7314.0	8423.0
7386	2635.0	3148.0
7389	2828.0	2759.0
376940	1781.0	1505.0
7388	3442.0	4860.0
100422558	1.0	3.0
101927332	0.0	0.0
7381	5271.0	6943.0
102723489	272.0	152.0
7380	1865.0	1983.0
102723487	0.0	1.0
102723483	4.0	3.0
100422550	0.0	0.0
388925	0.0	0.0
7398	3047.0	2927.0
7399	9.0	12.0
7390	1713.0	2024.0
101927347	0.0	0.0
7392	6179.0	5458.0
7391	1760.0	1437.0
100133285	0.0	1.0
102723475	1.0	1.0
388910	0.0	0.0
102723472	0.0	0.0
352999	9.0	7.0
352990	11.0	5.0
374308	2.0	0.0
122402	69.0	96.0
122409	0.0	0.0
388948	3.0	0.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	3627.0	5033.0
388931	28.0	11.0
388939	31.0	19.0
100422581	5.0	4.0
100422582	0.0	4.0
100422598	0.0	0.0
408187	0.0	3.0
388965	1.0	0.0
388962	480.0	951.0
388963	547.0	672.0
388960	0.0	0.0
100422591	2.0	0.0
100422595	0.0	0.0
388969	2197.0	2682.0
92597	2845.0	3714.0
92595	451.0	531.0
134429	4030.0	1420.0
92591	134.0	118.0
388951	1.0	0.0
134430	3014.0	2371.0
100147811	1.0	5.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	34.0	51.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	31.0	3.0
100147827	1.0	0.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	2.0	0.0
100147833	0.0	0.0
103724390	5.0	3.0
100147834	0.0	0.0
100147835	5.0	4.0
100147836	3.0	11.0
100147837	0.0	0.0
100505385	260.0	45.0
100505383	0.0	0.0
374354	5322.0	6048.0
374355	0.0	0.0
103724389	0.0	1.0
103724388	0.0	0.0
103724387	20.0	10.0
103724386	4.0	3.0
100133203	0.0	0.0
100133204	18.0	28.0
100133205	68.0	40.0
100133206	0.0	0.0
122416	1489.0	1781.0
65121	0.0	0.0
677837	6.0	11.0
677838	0.0	0.0
65123	4914.0	4305.0
677835	0.0	0.0
65122	0.0	0.0
677836	3.0	1.0
65125	19099.0	13282.0
677833	1.0	1.0
102723508	65.0	59.0
92745	806.0	239.0
65124	2647.0	1632.0
677834	10.0	7.0
100505566	149.0	96.0
677831	0.0	0.0
677832	20.0	1.0
100505567	1.0	0.0
80759	155.0	126.0
80758	65.0	108.0
80757	176.0	94.0
144165	720.0	324.0
100505561	1.0	2.0
677839	6.0	2.0
79770	5753.0	6831.0
80762	12774.0	13522.0
79772	890.0	319.0
80761	140.0	36.0
80760	10346.0	3509.0
388667	0.0	0.0
79774	1082.0	1162.0
79777	1059.0	887.0
79776	629.0	550.0
80765	332.0	191.0
80764	1788.0	2313.0
80763	4.0	15.0
79778	1670.0	1946.0
92737	311.0	156.0
677840	1.0	0.0
92736	0.0	0.0
158798	3.0	1.0
677848	0.0	0.0
677849	0.0	0.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	7.0	2.0
388662	48.0	198.0
80746	636.0	576.0
80745	586.0	525.0
653857	143.0	176.0
79760	423.0	630.0
79762	5490.0	18223.0
79763	2014.0	2725.0
80755	233.0	277.0
79768	1435.0	1163.0
79767	1417.0	3149.0
677850	0.0	0.0
677815	2.0	1.0
677816	0.0	0.0
677813	0.0	0.0
677814	7.0	4.0
677811	0.0	2.0
90102	5224.0	1921.0
677812	0.0	0.0
677810	3.0	9.0
388695	589.0	423.0
80778	442.0	304.0
79791	3662.0	2419.0
677819	1.0	2.0
100505583	0.0	0.0
