id	15e656ea-3229-42eb-be95-379527324b54	d0c8d150-3582-406e-af39-fd58f6e53290
90827	1.0	0.0
286144	6508.0	3060.0
5562	5703.0	5939.0
286148	2793.0	1779.0
5563	1209.0	2001.0
90861	9862.0	18277.0
5564	1469.0	1692.0
90864	152.0	101.0
5565	1865.0	725.0
51260	1827.0	2604.0
51263	2650.0	2139.0
100287296	0.0	0.0
51265	76.0	43.0
51264	1494.0	3655.0
51267	83.0	76.0
51266	0.0	3.0
5555	0.0	0.0
51268	246.0	173.0
89876	765.0	640.0
5557	214.0	159.0
5558	1084.0	2656.0
89874	71.0	229.0
90859	27.0	28.0
89872	1.0	13.0
286151	38.0	13.0
89870	0.0	0.0
5570	3761.0	1154.0
5571	4161.0	4472.0
5573	14553.0	16310.0
90850	2785.0	3657.0
5574	1.0	1.0
90853	27.0	16.0
5575	1333.0	1284.0
5576	5414.0	4712.0
51270	0.0	0.0
100192378	8.0	2.0
51272	6386.0	7005.0
51271	4265.0	4897.0
51274	4327.0	4191.0
100287284	3.0	4.0
51276	419.0	302.0
89869	0.0	0.0
51275	1002.0	876.0
51278	780.0	536.0
51277	527.0	257.0
5566	8014.0	5057.0
89866	5.0	6.0
51279	5372.0	4582.0
5567	17836.0	5756.0
90843	5510.0	4206.0
5568	0.0	0.0
5569	2585.0	1513.0
89891	3825.0	4972.0
5580	7913.0	4308.0
89890	1403.0	1342.0
5581	909.0	542.0
5582	1.0	1.0
5583	2777.0	2465.0
5584	6322.0	3901.0
5585	12186.0	9626.0
5586	2349.0	3107.0
5587	2813.0	2400.0
100287279	0.0	0.0
51281	595.0	385.0
51280	17012.0	241590.0
51283	4953.0	2968.0
100287272	0.0	0.0
51282	5718.0	9203.0
51285	6328.0	2000.0
51284	73.0	110.0
51287	2964.0	5235.0
119722	3.0	0.0
51286	366.0	132.0
51289	8.0	0.0
100287270	0.0	0.0
5577	1252.0	906.0
5578	3258.0	1199.0
5579	1192.0	455.0
89894	455.0	216.0
5591	9842.0	6109.0
5592	972.0	310.0
90871	2328.0	3078.0
5593	252.0	536.0
5594	9019.0	8058.0
347598	0.0	0.0
5595	3239.0	2793.0
5596	1212.0	3432.0
5597	3532.0	2328.0
90874	5795.0	1704.0
5598	1032.0	932.0
51290	3814.0	3962.0
51292	3393.0	3118.0
5590	1304.0	1945.0
51291	754.0	765.0
100287266	2.0	1.0
51294	202.0	134.0
100287261	0.0	0.0
51293	1979.0	9749.0
51296	555.0	457.0
51295	5500.0	3992.0
51298	19.0	21.0
51297	0.0	1.0
51299	249.0	1688.0
119710	664.0	648.0
5588	87.0	84.0
5589	28836.0	31649.0
90865	1504.0	743.0
89887	388.0	511.0
89886	0.0	18.0
89885	6.0	2.0
89884	20.0	16.0
89883	0.0	0.0
89882	0.0	0.0
286101	3840.0	1916.0
286102	0.0	0.0
286103	135.0	27.0
347584	0.0	0.0
5599	1279.0	1423.0
347687	5.0	1.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	3.0	0.0
28859	0.0	0.0
28850	1.0	0.0
53822	10.0	10.0
53820	354.0	98.0
53826	2504.0	780.0
53827	2402.0	1176.0
345016	0.0	0.0
347673	0.0	2.0
53828	7.0	13.0
53829	90.0	105.0
347675	0.0	1.0
28866	0.0	0.0
100507173	10.0	6.0
26205	2450.0	2083.0
132625	0.0	0.0
28864	0.0	0.0
100507171	110.0	55.0
28865	2.0	0.0
26207	2249.0	2808.0
100507178	28.0	45.0
26206	113.0	68.0
28869	0.0	0.0
100131493	0.0	0.0
28862	15.0	4.0
28863	1.0	0.0
28861	1.0	0.0
53833	93.0	30.0
53834	3081.0	3202.0
53831	15.0	6.0
53832	2597.0	1321.0
53838	3158.0	3167.0
53836	511.0	245.0
144608	62.0	312.0
28833	1.0	0.0
28834	14.0	35.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	1.0	1.0
100750247	2.0	5.0
100131481	0.0	0.0
53840	11.0	3.0
53841	6.0	3.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	3.0
28847	4.0	0.0
102060282	8.0	25.0
28819	1.0	0.0
28817	51.0	97.0
28818	1.0	0.0
100131469	1.0	0.0
28811	1.0	0.0
28812	0.0	5.0
28810	3.0	1.0
28815	255.0	151.0
28816	114.0	70.0
28813	261.0	114.0
100507143	0.0	0.0
28814	3.0	9.0
51201	4631.0	3417.0
119687	1.0	0.0
51200	25.0	9.0
51203	834.0	181.0
51202	59.0	56.0
51205	1275.0	1285.0
51204	919.0	1351.0
51207	0.0	0.0
51206	23.0	21.0
119682	0.0	0.0
51209	752.0	245.0
51208	3.0	0.0
28828	0.0	0.0
100507135	13.0	25.0
28829	0.0	0.0
100131457	1.0	2.0
28822	103.0	54.0
28823	103.0	47.0
28820	239.0	43.0
100131454	14.0	35.0
28821	10.0	8.0
28826	6.0	4.0
28827	0.0	0.0
100131451	0.0	0.0
28824	1.0	0.0
28825	311.0	106.0
119678	0.0	2.0
119679	0.0	1.0
89801	647.0	370.0
51214	5.0	1.0
51213	6.0	0.0
51218	2964.0	3558.0
286183	8.0	1.0
286184	0.0	0.0
286186	0.0	0.0
286187	21.0	12.0
286189	761.0	748.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	1.0	0.0
100131440	0.0	0.0
89839	81.0	38.0
89838	0.0	0.0
89837	2.0	0.0
100507170	0.0	0.0
51222	2221.0	1323.0
51225	289.0	398.0
286190	12.0	4.0
89832	17.0	20.0
51224	0.0	1.0
51227	2132.0	1673.0
51226	1680.0	661.0
51228	6144.0	3912.0
347613	1.0	4.0
28808	0.0	0.0
28809	87.0	39.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	50.0	77.0
28800	0.0	0.0
28801	0.0	0.0
28804	30.0	24.0
28805	0.0	0.0
28802	2.0	5.0
28803	144.0	72.0
51230	4411.0	3189.0
90809	1672.0	1762.0
51232	6860.0	2590.0
51231	2469.0	2860.0
51234	6184.0	5373.0
51233	8.0	7.0
89822	2.0	5.0
51236	3661.0	3219.0
51237	201.0	274.0
51239	748.0	871.0
90806	2586.0	1786.0
100507102	56.0	76.0
129049	193.0	128.0
154007	768.0	756.0
26279	46.0	49.0
203859	715.0	202.0
26272	707.0	670.0
26271	291.0	386.0
26273	3079.0	2722.0
26276	814.0	1027.0
26275	1962.0	1945.0
26278	1791.0	1252.0
26277	3316.0	4042.0
26270	1176.0	1102.0
26285	0.0	0.0
26284	3058.0	4227.0
26287	10.0	3.0
26286	9533.0	18555.0
26289	3339.0	1149.0
26281	5.0	3.0
26280	7.0	2.0
100507127	3.0	1.0
100507125	0.0	2.0
129025	0.0	0.0
26258	4436.0	5753.0
26257	42.0	23.0
26259	1750.0	919.0
26251	6.0	2.0
168667	602.0	161.0
26254	9.0	2.0
26253	45.0	31.0
26256	83.0	28.0
144699	685.0	648.0
26255	2.0	2.0
100507114	0.0	0.0
100507113	20.0	3.0
100507118	16.0	5.0
100507117	2.0	3.0
26269	1793.0	1634.0
26268	2310.0	2947.0
201229	544.0	597.0
26261	67.0	49.0
119696	0.0	0.0
26260	4940.0	9149.0
26263	1905.0	1789.0
119694	2.0	1.0
26262	1993.0	2849.0
201232	130.0	169.0
119695	0.0	0.0
26267	413.0	660.0
26266	51.0	28.0
119692	0.0	0.0
130074	8051.0	7507.0
129080	218.0	1378.0
28899	0.0	0.0
26235	1339.0	1758.0
26238	36.0	3.0
28897	0.0	0.0
28898	0.0	4.0
100750225	125.0	175.0
26239	0.0	0.0
28891	0.0	0.0
28892	2.0	0.0
26230	613.0	385.0
201243	0.0	0.0
28890	0.0	0.0
26232	588.0	334.0
28895	0.0	0.0
26231	179.0	312.0
28896	0.0	0.0
26234	9685.0	8907.0
28893	0.0	0.0
26233	822.0	826.0
28894	0.0	0.0
144638	5.0	7.0
132660	1005.0	780.0
26247	2.0	0.0
26246	0.0	0.0
26249	129.0	65.0
26248	0.0	0.0
100510707	0.0	0.0
201255	2487.0	1188.0
26240	1522.0	642.0
201254	3497.0	7321.0
26242	0.0	0.0
26245	0.0	0.0
252839	5323.0	13001.0
132671	344.0	237.0
130013	1.0	3.0
28877	0.0	0.0
28878	16.0	2.0
28875	9.0	6.0
28876	5.0	1.0
201259	3.0	1.0
28879	0.0	0.0
26219	0.0	0.0
492311	1286.0	961.0
168620	2662.0	917.0
28870	0.0	9.0
201266	1690.0	1285.0
28873	0.0	0.0
28874	6.0	0.0
26212	40.0	2.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	629.0	427.0
26225	3426.0	4246.0
28888	0.0	2.0
26224	6345.0	5369.0
28889	0.0	0.0
26227	8578.0	5276.0
28886	0.0	0.0
26226	10.0	40.0
28887	0.0	0.0
26229	2899.0	7247.0
26228	44.0	78.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	8.0	58.0
28885	3.0	2.0
26223	9.0	4.0
28882	1.0	4.0
28883	0.0	0.0
492307	52.0	12.0
492303	28.0	101.0
105369550	5.0	2.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	0.0
5607	1167.0	993.0
5608	398.0	460.0
5609	2533.0	2802.0
5600	1135.0	872.0
5601	4342.0	2657.0
5602	3280.0	1849.0
5603	5539.0	2393.0
5604	3188.0	5389.0
5605	8985.0	11272.0
5606	3194.0	5908.0
5620	0.0	0.0
5618	1012.0	1231.0
5619	0.0	0.0
5610	3784.0	2797.0
5611	10680.0	13974.0
5612	3327.0	4037.0
5613	711.0	913.0
5616	255.0	235.0
5617	0.0	4.0
105370578	47.0	11.0
5630	38.0	63.0
5631	2958.0	3834.0
166379	332.0	270.0
166378	358.0	418.0
5629	61.0	47.0
100133941	30362.0	23494.0
5621	13221.0	7744.0
5623	324.0	318.0
5624	18.0	3567.0
5625	30.0	5.0
5626	0.0	0.0
5627	1419.0	4308.0
5628	1.0	0.0
5641	3770.0	9519.0
5634	3809.0	4497.0
5635	1905.0	1837.0
100133957	6.0	20.0
5636	1004.0	1335.0
5638	647.0	561.0
5639	1042.0	1142.0
5650	61.0	15.0
5651	1.0	2.0
5652	15524.0	24590.0
5653	46.0	12.0
5644	13.0	1.0
5645	615.0	9.0
5646	0.0	15.0
5648	6662.0	952.0
5649	17545.0	891.0
100131309	0.0	0.0
5660	58839.0	92758.0
5662	179.0	129.0
5663	5046.0	6986.0
5664	3150.0	2585.0
3002	66.0	93.0
347281	0.0	0.0
100131302	0.0	0.0
3001	84.0	64.0
3000	127.0	188.0
51360	1467.0	1287.0
51362	772.0	704.0
51361	1913.0	1831.0
51364	98.0	91.0
100287191	0.0	0.0
51363	1487.0	924.0
51366	5532.0	3729.0
89978	747.0	678.0
100287193	5.0	1.0
51365	1051.0	1569.0
51368	7038.0	9982.0
5654	5257.0	2214.0
5655	2274.0	418.0
51367	1283.0	1993.0
90956	1981.0	2126.0
5657	10.0	3.0
90957	1601.0	1094.0
89970	2916.0	2846.0
5670	0.0	1.0
5671	1.0	0.0
5672	250.0	33.0
347273	11.0	12.0
5673	8.0	0.0
90952	722.0	739.0
5675	0.0	0.0
347275	0.0	0.0
3013	51.0	209.0
3012	812.0	1218.0
3010	0.0	1.0
51371	5058.0	6747.0
3009	4.0	0.0
100287183	0.0	0.0
3008	25.0	122.0
51373	1813.0	1272.0
3007	6.0	2.0
51372	6811.0	6081.0
51375	1094.0	423.0
3006	16476.0	18615.0
51374	8773.0	8005.0
3005	23028.0	30723.0
51377	3783.0	1988.0
3004	70.0	44.0
3003	156.0	93.0
51379	732.0	685.0
51378	6.0	2.0
5669	0.0	0.0
5680	0.0	0.0
5681	2237.0	1967.0
5682	3739.0	4247.0
5683	2577.0	2061.0
5684	4889.0	5058.0
5685	6084.0	10786.0
347265	4.0	6.0
5686	4241.0	5872.0
3024	1.0	0.0
3021	40191.0	35130.0
3020	2141.0	2070.0
100287177	0.0	0.0
51380	597.0	630.0
100287178	0.0	0.0
51382	6574.0	4832.0
100287173	0.0	0.0
51384	59.0	13.0
3018	1.0	1.0
51386	14059.0	12922.0
3017	1424.0	2872.0
51385	1166.0	1603.0
51388	1445.0	1772.0
3015	9264.0	6980.0
100287171	238.0	286.0
3014	3852.0	3169.0
5676	0.0	0.0
51389	6696.0	2940.0
5678	4.0	0.0
5690	5997.0	9058.0
5691	5547.0	8453.0
5692	20217.0	17798.0
5693	7257.0	9908.0
347252	16.0	12.0
5694	5067.0	7386.0
5695	8252.0	9056.0
5696	2821.0	2665.0
5697	2.0	4.0
3035	4679.0	5661.0
3034	1.0	9.0
3033	4718.0	4730.0
3032	10208.0	8886.0
3031	15.0	124.0
3030	16711.0	15582.0
51390	3576.0	3818.0
51393	394.0	190.0
3029	2497.0	2551.0
3028	5186.0	7405.0
51397	2100.0	2448.0
3026	2.0	29.0
51399	3006.0	3945.0
51398	9854.0	10066.0
5687	1257.0	1279.0
5688	8970.0	9301.0
5689	9462.0	10799.0
129401	678.0	874.0
347240	145.0	98.0
129402	0.0	0.0
3046	0.0	0.0
3045	0.0	0.0
3044	0.0	0.0
3043	106.0	210.0
3042	0.0	0.0
3040	40.0	103.0
374900	1021.0	732.0
3039	1.0	0.0
3038	124.0	149.0
3037	116.0	79.0
374907	303.0	168.0
3036	0.0	1.0
5698	834.0	675.0
5699	1134.0	1506.0
90990	840.0	505.0
90993	32228.0	40633.0
3055	276.0	296.0
3054	6099.0	5483.0
3053	2.0	9.0
100287144	0.0	0.0
3052	899.0	1160.0
3051	0.0	0.0
3050	0.0	0.0
100287140	0.0	0.0
3049	0.0	17.0
3048	4.0	0.0
3047	0.0	0.0
90987	1454.0	516.0
3060	0.0	0.0
374920	1180.0	525.0
3068	20341.0	14920.0
3067	17.0	18.0
374928	611.0	496.0
3066	4344.0	5758.0
3065	5439.0	9477.0
3064	4149.0	3313.0
3062	0.0	0.0
3061	5.0	0.0
3059	1297.0	1084.0
3071	780.0	423.0
3070	235.0	307.0
3078	1.0	0.0
3077	531.0	360.0
100287128	5.0	0.0
3075	1825.0	525.0
3074	4586.0	10205.0
3073	1928.0	1797.0
374918	15.0	7.0
3069	59854.0	63832.0
3082	1347.0	317.0
3081	900.0	6364.0
3080	0.0	0.0
53938	872.0	622.0
28976	4184.0	3171.0
28977	4538.0	4622.0
28974	7979.0	7356.0
100131388	0.0	0.0
3087	146.0	217.0
28978	1728.0	1728.0
3084	195.0	196.0
3083	7.0	18.0
28972	11381.0	8949.0
53940	0.0	0.0
28973	3754.0	3775.0
28970	2152.0	1791.0
28971	1565.0	1187.0
53944	1247.0	1103.0
53942	9.0	4.0
53947	2642.0	3726.0
3093	5503.0	6350.0
3092	5454.0	1156.0
3091	8581.0	12890.0
3090	649.0	279.0
28987	3843.0	3699.0
28988	8561.0	8294.0
132989	280.0	305.0
100131378	0.0	0.0
3099	8929.0	6216.0
28985	2134.0	1997.0
3098	9637.0	10490.0
28986	2286.0	5084.0
3097	3566.0	3336.0
100507299	22.0	24.0
3096	1867.0	2516.0
100131374	0.0	0.0
28989	1045.0	1351.0
100507297	591.0	393.0
3094	12817.0	18936.0
337986	0.0	0.0
100131370	0.0	0.0
28983	6632.0	171.0
28984	1316.0	1269.0
28981	1078.0	861.0
374819	219.0	174.0
26322	0.0	0.0
28982	727.0	917.0
129303	1864.0	1393.0
100131369	2.0	16.0
28954	49.0	21.0
28955	737.0	732.0
28952	1560.0	3609.0
100131366	7.0	10.0
65944	0.0	0.0
337979	1.0	0.0
28958	3639.0	9118.0
337978	1.0	0.0
28959	2158.0	582.0
337977	0.0	0.0
28956	5472.0	3410.0
337976	5.0	1.0
28957	835.0	1110.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	1728.0	2055.0
337980	1.0	0.0
51300	5703.0	4574.0
51302	482.0	2493.0
89910	3361.0	2776.0
51301	219.0	96.0
51304	4806.0	3711.0
51303	1514.0	7123.0
51306	2814.0	2106.0
51305	7.0	8.0
51308	760.0	309.0
51307	3712.0	4319.0
51309	1462.0	688.0
130340	207.0	386.0
100131358	5.0	1.0
28965	238.0	47.0
28966	399.0	435.0
26301	273.0	190.0
337969	0.0	0.0
28964	4915.0	3801.0
337968	5.0	0.0
28969	6762.0	3576.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	192.0	148.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	408.0	270.0
337973	0.0	0.0
337972	0.0	3.0
360200	27.0	9.0
337971	0.0	0.0
337970	0.0	0.0
28962	2268.0	2185.0
51311	17.0	24.0
51310	2973.0	4203.0
28960	1110.0	722.0
51313	8043.0	3729.0
51312	7229.0	6028.0
51315	4076.0	2230.0
51314	8.0	4.0
51317	2758.0	1740.0
360205	206.0	730.0
51316	173.0	104.0
51319	2612.0	1405.0
360203	0.0	0.0
51318	2456.0	2077.0
374864	236.0	139.0
28938	35.0	41.0
100507267	1.0	1.0
28939	2.0	0.0
374860	13.0	16.0
28932	0.0	0.0
337959	20.0	3180.0
100507261	0.0	0.0
28933	0.0	0.0
28930	0.0	2.0
28931	0.0	0.0
374868	1518.0	1769.0
100507266	139.0	46.0
28936	0.0	0.0
28937	36.0	12.0
28934	0.0	0.0
28935	31.0	51.0
337963	0.0	1.0
337960	0.0	0.0
51320	2296.0	1628.0
51322	10390.0	8198.0
53981	5614.0	4440.0
51321	2930.0	2776.0
51324	11077.0	9227.0
89932	964.0	407.0
51326	49.0	91.0
51327	0.0	0.0
51329	107.0	163.0
28949	0.0	0.0
100507257	2.0	1.0
132946	41.0	42.0
100507251	0.0	0.0
28943	45.0	45.0
65975	246.0	138.0
28941	60.0	17.0
65977	1705.0	1643.0
28942	6.0	8.0
28947	0.0	0.0
132949	452.0	698.0
65979	2812.0	3600.0
28948	0.0	0.0
100507254	5.0	1.0
28946	2.0	0.0
89927	2948.0	1237.0
144920	0.0	0.0
51330	1798.0	2121.0
28940	5.0	2.0
51333	336.0	451.0
51332	53.0	46.0
51335	3538.0	3373.0
51334	3839.0	633.0
51337	7024.0	2822.0
360227	1.0	0.0
51339	1731.0	623.0
51338	237.0	235.0
360226	1.0	1.0
28918	0.0	0.0
28919	2.0	10.0
374887	55.0	158.0
65981	767.0	686.0
28916	0.0	0.0
65980	1868.0	1802.0
28917	0.0	0.0
374882	7926.0	8419.0
65983	1831.0	2492.0
100131328	1.0	0.0
65982	3746.0	3257.0
100131327	0.0	0.0
65985	1603.0	4095.0
65987	337.0	518.0
28910	0.0	0.0
65986	11404.0	7760.0
28911	0.0	0.0
65989	405.0	497.0
132954	0.0	0.0
65988	1913.0	1771.0
100131320	148.0	340.0
28914	740.0	287.0
28915	6.0	0.0
28912	315.0	139.0
28913	111.0	75.0
51340	4137.0	5299.0
100287098	29.0	44.0
89958	4194.0	1985.0
51341	3955.0	2494.0
100287091	0.0	2.0
100507290	1067.0	947.0
51343	3190.0	3534.0
89953	1710.0	2058.0
51348	6.0	8.0
51347	2017.0	4431.0
90933	1948.0	1724.0
100302090	1.0	0.0
65990	643.0	890.0
374875	586.0	369.0
28929	1.0	0.0
65992	4587.0	5915.0
28927	0.0	0.0
65991	5487.0	6407.0
28928	0.0	0.0
65993	4646.0	5295.0
374872	21.0	19.0
65996	1671.0	2020.0
65998	1754.0	510.0
28921	4.0	0.0
65997	423.0	89.0
28922	0.0	0.0
65999	1550.0	1527.0
28920	0.0	0.0
374879	74.0	53.0
28925	0.0	0.0
28926	0.0	0.0
374877	259.0	255.0
28923	22.0	28.0
100507274	0.0	5.0
28924	0.0	0.0
100287084	0.0	0.0
51351	2674.0	872.0
100287087	6.0	15.0
51350	0.0	0.0
51352	3.0	2.0
100287083	0.0	0.0
89944	7627.0	13031.0
100287082	3.0	4.0
89941	3185.0	5238.0
130399	15.0	21.0
166348	34.0	7.0
374897	1.0	5.0
100507217	2484.0	3757.0
166336	1685.0	612.0
374899	554.0	323.0
203510	0.0	0.0
541611	0.0	0.0
154386	6.0	3.0
100507246	1623.0	1662.0
100507249	1.0	1.0
100507240	5.0	2.0
101937451	0.0	0.0
100507244	20.0	6.0
100507242	7.0	2.0
100133991	76.0	94.0
100509894	21.0	17.0
203522	165.0	125.0
203523	416.0	265.0
130355	1197.0	677.0
26353	13028.0	4579.0
26355	7188.0	8372.0
26354	7085.0	10608.0
53904	20.0	19.0
53905	517.0	331.0
130367	154.0	106.0
154313	5.0	4.0
203547	3178.0	3194.0
53918	1327.0	1767.0
53919	7.0	5.0
100507203	0.0	0.0
53916	1060.0	1134.0
53917	659.0	892.0
100507206	1.0	5.0
28998	2282.0	1996.0
26335	0.0	0.0
28999	6641.0	3331.0
28996	11227.0	7597.0
26339	0.0	0.0
26338	0.0	0.0
28990	569.0	434.0
28991	2618.0	2010.0
203562	46.0	4.0
26330	0.0	3.0
28992	3083.0	2745.0
26333	0.0	0.0
100169989	5.0	5.0
100509857	0.0	0.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	0.0	0.0
168975	0.0	0.0
26341	0.0	0.0
26343	0.0	0.0
100289644	0.0	0.0
100289643	0.0	1.0
100289640	0.0	0.0
5706	3786.0	3664.0
5707	5750.0	6722.0
5708	10094.0	10185.0
5709	5288.0	8528.0
5700	702.0	684.0
5701	9555.0	5563.0
5702	8162.0	9445.0
5704	5966.0	7188.0
5705	7258.0	11958.0
100507401	3.0	0.0
100507404	1.0	2.0
100289635	1012.0	871.0
5717	4073.0	7605.0
5718	3241.0	4624.0
5719	7420.0	11007.0
5710	10931.0	9341.0
5711	2593.0	3445.0
5713	3497.0	5588.0
5714	10124.0	13614.0
5715	1479.0	1597.0
5716	3431.0	2754.0
5730	11544.0	6547.0
5728	6882.0	5774.0
5729	22.0	9.0
5720	10243.0	11285.0
5721	5729.0	7828.0
5723	1651.0	919.0
105370683	0.0	0.0
5724	181.0	181.0
5725	16793.0	16859.0
5726	0.0	0.0
5727	2142.0	1101.0
154288	0.0	0.0
100289619	0.0	0.0
5740	7010.0	1484.0
5741	0.0	0.0
5739	43.0	15.0
5731	35.0	18.0
5732	687.0	532.0
5733	444.0	115.0
5734	368.0	767.0
5736	0.0	0.0
5737	68.0	38.0
5738	10736.0	4215.0
102060414	0.0	1.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	1209.0	317.0
5743	5316.0	2321.0
5744	78.0	83.0
5745	135.0	22.0
5746	71.0	31.0
5747	6809.0	5392.0
5760	6.0	2.0
5761	28.0	20.0
5763	21123.0	45008.0
3101	11.0	20.0
5753	2489.0	113.0
5754	2740.0	3538.0
5756	5656.0	3870.0
5757	56369.0	38078.0
5758	4.0	4.0
5759	53.0	47.0
5770	3717.0	6571.0
5771	2508.0	1847.0
5774	1950.0	2111.0
3112	100.0	78.0
3111	1027.0	1044.0
3110	705.0	132.0
3109	672.0	961.0
3108	2050.0	3181.0
3107	38765.0	65045.0
3106	34661.0	54869.0
3105	29678.0	31435.0
3104	1238.0	1755.0
5764	4592.0	27710.0
5767	17.0	14.0
5768	10516.0	5795.0
5769	6.0	12.0
648315	0.0	0.0
5780	3193.0	2641.0
5781	8474.0	5669.0
5782	6565.0	2771.0
5783	4303.0	6148.0
5784	1976.0	1366.0
3123	9394.0	9836.0
3122	15596.0	17256.0
3121	0.0	0.0
3120	303.0	272.0
51481	0.0	0.0
51480	0.0	0.0
3119	3849.0	3966.0
3118	429.0	528.0
3117	1709.0	2180.0
3116	56.0	131.0
3115	6212.0	9391.0
3113	8287.0	13165.0
5775	1425.0	774.0
5777	1711.0	2263.0
5778	155.0	155.0
103164619	1.0	2.0
5790	0.0	0.0
5791	360.0	283.0
5792	27530.0	31939.0
5793	3214.0	1493.0
5794	72.0	23.0
5795	3469.0	2284.0
5796	6566.0	3878.0
3134	1705.0	1756.0
3133	29545.0	22989.0
3132	4.0	2.0
3131	2356.0	1023.0
100287067	0.0	0.0
51490	2442.0	3136.0
100287063	0.0	0.0
51491	1399.0	2097.0
51493	5301.0	7287.0
3128	528.0	637.0
51496	2436.0	1648.0
3127	5985.0	6389.0
51495	4473.0	8690.0
445815	4.0	0.0
51497	7639.0	6301.0
5786	5187.0	4918.0
5787	1009.0	735.0
51499	1773.0	2121.0
5788	851.0	617.0
5789	153.0	267.0
3145	1692.0	1703.0
3142	626.0	351.0
3141	4304.0	3475.0
3140	1526.0	858.0
100287055	0.0	0.0
3139	145.0	302.0
3138	125.0	108.0
3137	47.0	61.0
3136	808.0	1392.0
3135	45.0	84.0
5797	3994.0	4443.0
5798	11.0	8.0
5799	11841.0	24765.0
347376	5.0	1.0
3156	1461.0	2561.0
3155	2556.0	3805.0
100287045	3.0	0.0
3152	0.0	0.0
3151	11568.0	14518.0
3150	9908.0	8993.0
3149	5898.0	3296.0
3148	4062.0	2190.0
3146	16410.0	13091.0
347365	58.0	248.0
648359	4.0	1.0
347363	0.0	0.0
3167	1.0	5.0
3166	0.0	3.0
100302119	0.0	0.0
3164	7394.0	12142.0
100302118	0.0	0.0
3163	3135.0	5350.0
100302117	0.0	0.0
3162	655.0	610.0
100302116	0.0	0.0
3161	406.0	84.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	4211.0	2622.0
3158	230.0	7845.0
3157	2472.0	3571.0
347359	0.0	0.0
3170	1.0	10.0
120939	12.0	10.0
3178	48386.0	40757.0
3177	946.0	1013.0
100287026	0.0	0.0
3176	1833.0	2508.0
100287029	1.0	0.0
3175	1.0	0.0
3174	166.0	250.0
3172	2.0	0.0
3171	32.0	106.0
100289682	0.0	0.0
3169	44936.0	39695.0
120935	4.0	4.0
3181	37309.0	39750.0
347344	191.0	145.0
3189	6892.0	5586.0
3188	9280.0	10693.0
3187	10079.0	12607.0
100289678	968.0	1043.0
3186	0.0	1.0
3185	19236.0	21228.0
100302139	0.0	0.0
3184	10871.0	13303.0
100302138	0.0	0.0
3183	23433.0	26132.0
100302137	0.0	0.0
100287013	3.0	6.0
3182	14829.0	12249.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	25709.0	32351.0
347333	3.0	2.0
3191	12167.0	13288.0
3190	47943.0	39567.0
3199	40.0	26.0
3198	83.0	47.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	5.0	0.0
100302128	0.0	0.0
3195	0.0	1.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	6.0	0.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	0.0
347442	0.0	0.0
132851	23.0	17.0
100131268	2.0	0.0
374946	114.0	27.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	20.0	47.0
100302156	0.0	0.0
120863	125.0	58.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	2.0	2.0
100302152	0.0	0.0
100302150	1.0	0.0
51400	6808.0	5841.0
51406	3476.0	3870.0
51409	1754.0	1716.0
132864	2395.0	1294.0
100302149	1.0	0.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	1.0	1.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	0.0	0.0
144847	0.0	0.0
51411	122.0	146.0
541578	658.0	1023.0
374969	533.0	489.0
100131244	0.0	0.0
100302179	0.0	0.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	0.0	0.0
51421	5529.0	2622.0
100302172	0.0	0.0
51422	3775.0	2392.0
51427	1190.0	337.0
51426	929.0	1092.0
51429	6532.0	6360.0
