id	76a194e5-ba36-4e81-b0b4-6c22a69fe9b5	26b9d14a-da14-4062-8494-fb87b04e9d7b
441843	3.0	1.0
106480228	0.0	1.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	539.0	384.0
106479277	0.0	2.0
173	1.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	1.0	10.0
7141	0.0	0.0
106479275	0.0	0.0
175	1276.0	2462.0
7140	225.0	13.0
106479274	0.0	0.0
176	153.0	54.0
106479273	0.0	0.0
177	131.0	92.0
137290	0.0	0.0
106479272	0.0	0.0
178	5295.0	4897.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	0.0	1.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	2.0	1.0
106480234	1.0	0.0
414236	50.0	29.0
7139	28.0	17.0
414235	188.0	119.0
414230	0.0	0.0
7153	838.0	1637.0
149281	0.0	0.0
7156	1362.0	1371.0
7155	15658.0	12629.0
7158	4959.0	4130.0
7157	3926.0	4686.0
343495	0.0	0.0
162239	682.0	461.0
7159	3483.0	3328.0
106480237	0.0	0.0
106479269	5.0	3.0
106480236	0.0	0.0
181	4.0	2.0
106480239	0.0	0.0
106479268	0.0	0.0
182	13720.0	6668.0
106479267	0.0	0.0
106480238	0.0	0.0
183	595.0	240.0
7150	7466.0	7534.0
221017	0.0	0.0
106479266	0.0	0.0
106479265	0.0	1.0
185	214.0	337.0
106479264	0.0	0.0
186	1.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	351.0	126.0
106479262	0.0	0.0
106480240	4.0	7.0
106479261	0.0	0.0
189	6.0	0.0
106479260	0.0	0.0
106480242	0.0	3.0
106480241	0.0	0.0
104797537	0.0	0.0
106480244	0.0	0.0
104797536	3.0	1.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	19.0	1.0
106480245	0.0	0.0
414245	14.0	17.0
414246	0.0	0.0
414241	1.0	6.0
7165	7028.0	6204.0
92344	711.0	503.0
100874120	0.0	0.0
7164	2573.0	4234.0
92345	917.0	927.0
7167	13529.0	16365.0
92342	516.0	507.0
729764	0.0	0.0
7166	771.0	206.0
7169	47303.0	30803.0
100874124	1.0	3.0
106479219	0.0	0.0
7168	52264.0	32452.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	0.0	0.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	0.0	1.0
106479216	0.0	0.0
100874121	0.0	0.0
190	1.0	1.0
106480204	2.0	0.0
106479215	1.0	0.0
191	10833.0	21073.0
106479214	1.0	0.0
729769	1.0	0.0
106480203	1.0	1.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	934.0	812.0
79370	359.0	601.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	612.0	685.0
106480208	0.0	1.0
92340	73.0	34.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	10173.0	21168.0
196	12081.0	4570.0
197	0.0	2.0
7162	2132.0	1012.0
729767	0.0	0.0
106480209	0.0	0.0
284618	140.0	145.0
199	1099.0	673.0
646929	0.0	0.0
284615	171.0	149.0
106480211	1.0	0.0
284613	1160.0	1355.0
106480210	0.0	0.0
284612	189.0	174.0
106480213	0.0	0.0
284611	2484.0	1381.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	7.0	10.0
100874127	0.0	0.0
730747	12.0	6.0
100874126	0.0	0.0
100874129	0.0	0.0
7175	12435.0	10371.0
7178	166834.0	140825.0
7177	1363.0	743.0
106479209	1.0	0.0
646942	1.0	1.0
100874113	38.0	24.0
106479208	0.0	2.0
106479207	0.0	0.0
100874112	0.0	3.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	22.0	21.0
92335	475.0	399.0
106479205	0.0	0.0
100874110	3.0	4.0
221035	6140.0	5200.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	1.0
7170	11068.0	8370.0
221037	7901.0	6632.0
106479202	3.0	1.0
106480217	0.0	0.0
80349	3008.0	3272.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1779.0	2630.0
106479200	0.0	0.0
106480219	0.0	0.0
7171	37325.0	27268.0
106480218	1.0	1.0
79364	2089.0	2063.0
7174	3545.0	2916.0
7173	75.0	104.0
79363	369.0	471.0
729756	9.0	2.0
79366	598.0	695.0
100996541	47.0	34.0
79365	4669.0	2448.0
79368	19.0	18.0
106480220	0.0	0.0
80352	981.0	681.0
106480222	0.0	0.0
79369	24.0	26.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	35.0	9.0
80351	6646.0	6061.0
80350	181.0	90.0
100874119	3.0	1.0
646936	0.0	0.0
100874118	3.0	1.0
7187	2763.0	2202.0
7186	1261.0	994.0
7189	1099.0	878.0
729786	0.0	0.0
7188	1086.0	712.0
100874146	34.0	2.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	3.0	1.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	1.0	0.0
100996538	0.0	0.0
106479236	0.0	0.0
7181	1086.0	675.0
106479235	0.0	1.0
7180	48.0	8.0
100996539	33.0	27.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	4292.0	3415.0
106479232	1.0	0.0
7185	1062.0	674.0
106479231	0.0	0.0
7184	59444.0	102487.0
729789	5.0	2.0
106479230	1.0	5.0
221074	3.0	0.0
80380	220.0	98.0
100874147	0.0	0.0
80381	6563.0	5189.0
646960	0.0	0.0
100874131	14.0	28.0
100874130	0.0	0.0
92359	1056.0	1288.0
100874135	0.0	0.0
100874134	0.0	1.0
106479229	0.0	0.0
343450	442.0	113.0
646962	59.0	46.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	4.0	7.0
106479226	0.0	0.0
7190	17.0	13.0
106479225	0.0	1.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	1.0	1.0
221060	8.0	9.0
221061	3471.0	6641.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	1.0	1.0
414201	0.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	0.0
414200	5.0	5.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	0.0
257044	70.0	63.0
729727	1.0	1.0
100874160	0.0	0.0
402220	0.0	0.0
100996511	202.0	121.0
729723	200.0	220.0
221092	4548.0	3358.0
284656	143.0	770.0
402216	2.0	6.0
102725045	1.0	1.0
284654	383.0	208.0
100874169	0.0	0.0
221091	544.0	273.0
646982	6.0	6.0
100874153	0.0	0.0
646981	0.0	0.0
100874152	0.0	0.0
100286979	3.0	1.0
100874151	0.0	1.0
100874150	0.0	2.0
115908	213.0	299.0
100874157	0.0	0.0
100874156	6.0	0.0
100874155	1.0	0.0
100874154	0.0	0.0
221079	2214.0	2046.0
92370	2130.0	1761.0
100286971	1.0	0.0
221078	691.0	866.0
100996501	1.0	2.0
100996500	0.0	0.0
284649	56.0	29.0
729708	43.0	27.0
100874159	0.0	0.0
644315	52.0	56.0
100874158	11.0	14.0
646993	7.0	10.0
100874186	1.0	0.0
100874185	20.0	22.0
100874184	0.0	0.0
100874183	0.0	1.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	27.0	18.0
644333	0.0	0.0
100874187	0.0	0.0
729747	8.0	12.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	873.0	331.0
644325	0.0	0.0
343413	30.0	35.0
92399	1320.0	1759.0
100874175	0.0	0.0
100874174	1.0	0.0
100874173	1.0	0.0
100874172	0.0	0.0
100874179	4.0	3.0
100286954	0.0	0.0
100874178	0.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	6.0	6.0
103911	3.0	3.0
103910	17064.0	14457.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	3298.0	2542.0
79532	1.0	2.0
55568	4319.0	6895.0
55567	54.0	8.0
79534	0.0	0.0
79537	0.0	0.0
55565	312.0	288.0
651452	0.0	0.0
79538	1.0	0.0
158572	142.0	145.0
55571	2661.0	2906.0
171523	442.0	156.0
55573	8195.0	8092.0
55572	1062.0	1326.0
79521	0.0	0.0
55578	2923.0	1917.0
79523	0.0	0.0
55577	3051.0	2489.0
79526	0.0	0.0
55576	60.0	58.0
79525	0.0	5.0
79528	0.0	0.0
100037417	132.0	193.0
79529	0.0	0.0
92521	1824.0	3361.0
374286	6.0	6.0
122592	0.0	2.0
55582	456.0	373.0
79550	0.0	0.0
55586	11.0	18.0
55585	4188.0	4421.0
55584	1.0	0.0
55589	572.0	763.0
171559	6.0	4.0
55588	5394.0	6114.0
171558	5.0	2.0
374291	2198.0	2396.0
55593	4773.0	5318.0
205428	2125.0	1531.0
55592	551.0	551.0
55591	4332.0	4277.0
79540	0.0	0.0
55596	1728.0	1308.0
79541	0.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	670.0	468.0
171546	3262.0	2976.0
79547	0.0	0.0
92507	9.0	9.0
79549	0.0	0.0
158586	1551.0	1419.0
158584	1148.0	1453.0
158521	2.0	0.0
134553	4997.0	3067.0
79571	2407.0	2085.0
79570	121.0	33.0
146540	928.0	843.0
79573	537.0	477.0
79572	6738.0	7933.0
79575	1005.0	736.0
79574	73.0	6.0
79577	5114.0	6422.0
79576	1664.0	1455.0
158511	1.0	1.0
146542	622.0	608.0
79568	753.0	888.0
79567	5586.0	3349.0
146547	99.0	102.0
92565	193.0	209.0
79591	2875.0	2654.0
79590	2213.0	3906.0
146562	141.0	178.0
79595	2500.0	2796.0
79594	2794.0	2631.0
146556	945.0	333.0
100302652	5.0	7.0
79596	670.0	334.0
79598	1005.0	685.0
92552	0.0	0.0
92558	664.0	936.0
79582	1247.0	1380.0
79581	1694.0	2205.0
79583	990.0	711.0
79586	8966.0	16799.0
100302640	106.0	65.0
79585	360.0	272.0
79587	2310.0	2709.0
79589	505.0	207.0
340895	19.0	15.0
102723346	4.0	0.0
100289137	27.0	52.0
100289133	2.0	1.0
340888	0.0	0.0
100289131	0.0	0.0
100170229	46.0	42.0
339894	4.0	2.0
339896	5.0	4.0
339897	3.0	1.0
100302666	5.0	12.0
100289124	2.0	1.0
102723332	3.0	3.0
100652796	0.0	0.0
339881	0.0	3.0
339883	9.0	15.0
102723320	26.0	9.0
339879	78.0	90.0
55502	202.0	161.0
100302692	247.0	168.0
55501	1861.0	1502.0
100302691	0.0	0.0
55500	4584.0	3914.0
55506	1805.0	1100.0
55505	1819.0	2652.0
55504	1659.0	5813.0
55503	6019.0	16524.0
55509	63.0	49.0
55508	1489.0	1568.0
55507	24.0	20.0
9810	5565.0	5874.0
9811	3114.0	2461.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	0.0	0.0
100289102	0.0	1.0
55512	2708.0	911.0
55511	0.0	0.0
55510	43.0	247.0
9804	16569.0	21023.0
55515	16.0	5.0
9801	2197.0	2602.0
9802	22390.0	16768.0
9807	4694.0	5193.0
9808	13.0	4.0
9805	9681.0	6977.0
9806	2197.0	1467.0
9821	6206.0	6587.0
9820	4147.0	5201.0
55520	594.0	1039.0
55521	700.0	2646.0
9814	1707.0	1093.0
9815	2349.0	1861.0
55527	286.0	170.0
9812	4549.0	6401.0
55526	3837.0	10593.0
9813	16723.0	11746.0
9818	3452.0	3852.0
9819	3197.0	1852.0
9816	759.0	843.0
9817	5386.0	4911.0
55529	987.0	1305.0
9832	366.0	59.0
9833	91.0	153.0
9830	4864.0	4916.0
9831	2296.0	2712.0
339855	96.0	68.0
55531	33.0	34.0
339845	1.0	0.0
55530	11.0	3.0
202	13722.0	16313.0
203	316.0	153.0
55534	3017.0	4313.0
204	5155.0	5427.0
171568	3364.0	4003.0
205	3794.0	6578.0
55532	20.0	4.0
9825	1445.0	1713.0
55539	0.0	0.0
206	23.0	55.0
9826	5882.0	5316.0
207	11072.0	13450.0
208	8484.0	9734.0
9823	4169.0	2393.0
55536	1645.0	904.0
9824	296.0	449.0
9829	245.0	311.0
100652759	0.0	0.0
9827	4285.0	4851.0
9828	8593.0	4806.0
171560	2.0	0.0
9840	206.0	127.0
9843	3012.0	1585.0
9844	1637.0	793.0
9841	1145.0	956.0
9842	3073.0	2276.0
100652781	6.0	1.0
339843	7.0	2.0
339834	71.0	33.0
210	5581.0	4444.0
211	3425.0	3944.0
55540	522.0	532.0
212	3.0	1.0
213	14.0	93.0
79513	0.0	0.0
214	12935.0	21801.0
55545	1.0	2.0
79512	1.0	0.0
215	1410.0	1277.0
55544	2765.0	1620.0
79515	0.0	0.0
216	6545.0	2727.0
79514	0.0	0.0
217	11658.0	14144.0
9836	1063.0	928.0
9837	244.0	263.0
218	223.0	62.0
219	4696.0	4868.0
9834	36.0	23.0
79518	0.0	0.0
254428	3687.0	7311.0
254427	1260.0	2229.0
9839	6234.0	2931.0
9851	1544.0	1459.0
9854	882.0	1523.0
9855	2024.0	1580.0
9852	4283.0	3647.0
9853	3788.0	2230.0
352905	0.0	1.0
100652770	11.0	17.0
55553	225.0	178.0
220	14961.0	43871.0
221	1684.0	664.0
55552	436.0	293.0
222	815.0	5418.0
223	8421.0	11557.0
171586	984.0	787.0
340811	0.0	1.0
224	11724.0	13149.0
100652772	1237.0	875.0
55556	2754.0	4292.0
225	96.0	58.0
79501	0.0	0.0
339829	121.0	101.0
226	41544.0	41636.0
79504	1.0	1.0
55554	97.0	778.0
9847	3768.0	3753.0
228	7.0	1.0
229	6.0	6.0
9848	923.0	813.0
55559	96.0	73.0
79508	0.0	0.0
9846	2338.0	1604.0
55558	2785.0	3853.0
352909	13.0	13.0
254439	0.0	0.0
9849	2318.0	2289.0
9861	3280.0	3006.0
9862	4527.0	4698.0
7200	7.0	0.0
9860	1874.0	1780.0
9865	547.0	403.0
9866	950.0	861.0
7201	0.0	1.0
7204	7075.0	8706.0
9863	1919.0	2019.0
7203	11724.0	20430.0
101927477	1.0	5.0
339942	151.0	133.0
230	1475.0	1004.0
231	4677.0	1431.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	1.0	0.0
236	1.0	0.0
238	12.0	32.0
239	81.0	50.0
9858	2775.0	2510.0
9859	1540.0	1229.0
100289092	18.0	33.0
9856	97.0	54.0
9857	5630.0	5220.0
100652846	11.0	15.0
9873	3274.0	1738.0
9870	3004.0	4483.0
9871	5126.0	4917.0
9877	11439.0	8753.0
9874	5865.0	6237.0
101927487	0.0	0.0
9875	5788.0	9534.0
101927489	2.0	0.0
240	3359.0	2094.0
241	687.0	407.0
242	58.0	44.0
100652831	0.0	3.0
243	0.0	0.0
100289087	0.0	0.0
245	194.0	85.0
246	56.0	11.0
339926	0.0	0.0
247	11874.0	70907.0
248	0.0	0.0
249	823.0	2663.0
339929	547.0	510.0
9869	2387.0	2503.0
7205	5608.0	2074.0
9867	18157.0	12498.0
9868	5644.0	5094.0
7220	984.0	352.0
9883	2816.0	2584.0
9884	23.0	28.0
7222	162.0	37.0
9881	4117.0	2519.0
9882	4165.0	8375.0
7221	2.0	3.0
7224	7.0	3.0
9887	6073.0	7078.0
7223	1093.0	754.0
9885	4219.0	3970.0
7226	518.0	355.0
101927498	5.0	14.0
9886	1040.0	1193.0
7225	617.0	186.0
250	11.0	2.0
9880	926.0	1100.0
251	0.0	1.0
340900	0.0	0.0
100652865	29.0	15.0
257	1.0	0.0
258	0.0	0.0
259	13.0	16.0
7216	610.0	269.0
9878	5730.0	6387.0
9879	5084.0	3943.0
9894	2095.0	2101.0
9895	3769.0	3526.0
9892	303.0	91.0
9898	8754.0	8310.0
9899	511.0	547.0
9896	1563.0	1415.0
9897	4073.0	4503.0
100422407	1.0	0.0
9890	319.0	52.0
9891	4410.0	2789.0
262	18305.0	18805.0
263	1.0	0.0
100652853	119.0	106.0
265	2.0	2.0
266	3.0	22.0
267	8674.0	8292.0
100652856	0.0	0.0
268	7.0	4.0
269	11.0	8.0
339906	4.0	5.0
7227	4168.0	2648.0
9889	1569.0	2119.0
100652857	0.0	0.0
100422411	1.0	2.0
7248	2928.0	3633.0
7247	5021.0	4220.0
101927433	0.0	0.0
270	81.0	62.0
271	4160.0	3335.0
100289059	2.0	1.0
272	1628.0	1272.0
273	173.0	116.0
274	4249.0	4499.0
275	1549.0	665.0
276	0.0	0.0
277	0.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	1.0
100289051	0.0	0.0
7253	24.0	3.0
7252	3.0	1.0
7257	2479.0	1868.0
7259	11683.0	14535.0
7258	0.0	0.0
280	177.0	322.0
281	0.0	0.0
101927449	0.0	0.0
283	1282.0	1500.0
7251	3718.0	4116.0
284	3711.0	1326.0
285	504.0	250.0
286	206.0	434.0
287	2071.0	689.0
288	6338.0	6331.0
102723378	0.0	0.0
7249	7102.0	6420.0
7264	3745.0	3789.0
7263	1908.0	3203.0
7266	3301.0	4157.0
7265	2451.0	2800.0
7268	173.0	153.0
7267	23028.0	24571.0
100422437	0.0	0.0
290	15168.0	132880.0
101927455	0.0	0.0
291	3944.0	4537.0
292	8952.0	10211.0
101927457	1.0	0.0
7260	1265.0	1754.0
293	32737.0	53896.0
352852	2.0	0.0
101927459	0.0	0.0
7262	1227.0	450.0
100289034	0.0	5.0
100652824	1.0	2.0
100422431	0.0	0.0
7275	2676.0	1460.0
7274	6.0	5.0
7277	3285.0	2070.0
100422445	2.0	2.0
7276	23.0	110.0
7278	2.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	1013.0	820.0
100289027	0.0	0.0
7273	677.0	517.0
7272	111.0	203.0
102723356	1.0	1.0
7286	2207.0	2706.0
376844	0.0	0.0
100529257	21.0	24.0
7288	29.0	22.0
7287	38.0	29.0
7289	1876.0	1629.0
134510	2083.0	1461.0
79490	0.0	0.0
7280	791.0	4145.0
79492	0.0	0.0
79491	0.0	0.0
100529251	21.0	18.0
79494	0.0	0.0
7284	8342.0	12585.0
7283	1452.0	2246.0
79498	0.0	0.0
122525	501.0	328.0
79499	0.0	0.0
100422450	2.0	1.0
100422452	0.0	2.0
7297	4189.0	4512.0
7296	5554.0	4204.0
7299	0.0	0.0
134526	2.0	4.0
7298	511.0	553.0
100422469	0.0	0.0
7291	285.0	1083.0
100529261	4.0	5.0
7290	906.0	1010.0
100529262	0.0	0.0
7293	131.0	68.0
79483	0.0	0.0
7292	166.0	174.0
100529264	3.0	1.0
79482	0.0	0.0
7295	3734.0	5342.0
352887	62.0	12.0
7294	86.0	48.0
79488	0.0	0.0
388818	0.0	0.0
100292680	75.0	21.0
388815	1127.0	946.0
158506	0.0	0.0
100529239	2.0	2.0
92483	2.0	2.0
352896	6.0	11.0
92482	967.0	624.0
122509	231.0	381.0
388849	25.0	12.0
134548	568.0	150.0
101927423	21.0	31.0
101927422	0.0	1.0
100529240	1.0	2.0
134549	5703.0	2417.0
100529241	4.0	4.0
388830	3.0	1.0
408050	5.0	13.0
100422486	9.0	5.0
100529215	35.0	40.0
100529211	31.0	20.0
100422496	0.0	0.0
122553	2074.0	1625.0
100133307	0.0	0.0
100133308	2.0	0.0
100133309	7.0	9.0
100133310	1.0	0.0
100133311	112.0	74.0
388886	1468.0	1463.0
100133314	0.0	0.0
134505	1.0	0.0
100133321	1.0	0.0
100529209	16.0	15.0
65003	1688.0	1344.0
65005	2103.0	2300.0
65008	986.0	851.0
171419	0.0	0.0
65009	959.0	239.0
55681	4722.0	4643.0
55680	1607.0	1182.0
79650	2090.0	2105.0
79652	1935.0	866.0
79651	1158.0	737.0
146456	33.0	15.0
55684	6371.0	7104.0
55683	5790.0	4443.0
79654	2884.0	3086.0
79656	506.0	173.0
55689	3135.0	3527.0
171416	1.0	0.0
79658	2990.0	2169.0
55687	983.0	1080.0
79657	1874.0	1708.0
55686	421.0	307.0
374395	2620.0	3710.0
79659	2898.0	2960.0
374393	221.0	343.0
65010	746.0	957.0
374378	1279.0	1011.0
65012	32.0	25.0
92610	1022.0	2290.0
122481	154.0	104.0
65018	2741.0	3388.0
55692	1564.0	1040.0
55691	2407.0	2933.0
55690	8460.0	7624.0
79641	2140.0	1891.0
55696	3191.0	2815.0
55695	1053.0	1195.0
79640	1420.0	1520.0
79643	1543.0	1334.0
79642	1873.0	978.0
55693	90.0	136.0
79645	271.0	151.0
55699	7543.0	10330.0
79644	1562.0	1768.0
55698	258.0	90.0
79647	4669.0	3361.0
55697	2738.0	2390.0
79646	5925.0	6815.0
79649	921.0	495.0
374383	185.0	121.0
79648	1884.0	1998.0
92609	2583.0	2923.0
134490	0.0	0.0
134492	1609.0	2039.0
100302738	0.0	0.0
100302737	0.0	2.0
100302736	27.0	12.0
146481	0.0	1.0
79670	6213.0	15446.0
79672	2897.0	2463.0
79671	2120.0	2536.0
79674	145.0	35.0
79673	1437.0	1528.0
79676	127.0	123.0
79675	743.0	768.0
79677	1819.0	1301.0
79679	2910.0	632.0
158471	17112.0	22355.0
349391	0.0	0.0
79661	882.0	891.0
79660	6213.0	5966.0
79663	374.0	500.0
171424	4.0	6.0
171423	258.0	350.0
79665	4001.0	3771.0
171422	0.0	0.0
79664	3780.0	3332.0
171421	0.0	1.0
79667	629.0	307.0
79666	2397.0	1121.0
171427	18.0	25.0
79669	560.0	342.0
171425	503.0	643.0
79668	2922.0	3319.0
171420	0.0	0.0
158401	12.0	10.0
92667	978.0	1136.0
158405	973.0	1308.0
349386	0.0	0.0
79690	850.0	428.0
79692	556.0	535.0
79691	1495.0	1624.0
79694	1605.0	925.0
79693	1060.0	1052.0
79696	174.0	113.0
100302751	5.0	8.0
79695	719.0	896.0
79698	38.0	47.0
205564	2000.0	2048.0
79697	794.0	703.0
79699	5016.0	4872.0
92659	164.0	237.0
65055	983.0	829.0
65057	1268.0	771.0
65056	7014.0	6542.0
65059	1012.0	2115.0
349372	0.0	0.0
100302743	7.0	4.0
79680	2357.0	4122.0
79683	2114.0	1023.0
100302742	0.0	0.0
79682	335.0	544.0
100302741	0.0	0.0
79685	4532.0	4056.0
79684	456.0	280.0
100216001	0.0	0.0
79689	21730.0	22250.0
146429	15.0	142.0
65065	1868.0	1723.0
92689	6420.0	4775.0
90025	166.0	127.0
158427	1315.0	1225.0
408263	0.0	1.0
92682	68.0	87.0
146434	486.0	297.0
146433	612.0	303.0
146439	2476.0	1553.0
90019	157.0	9.0
65062	2241.0	1456.0
158431	345.0	425.0
65061	72.0	39.0
90011	2.0	0.0
92675	1355.0	1801.0
65078	162.0	154.0
134466	291.0	130.0
90007	10612.0	5236.0
65072	18.0	22.0
100289019	249.0	128.0
100289017	0.0	0.0
100133172	32.0	21.0
55601	3365.0	2921.0
55600	170.0	13.0
55605	2272.0	3434.0
55604	2024.0	1523.0
55603	2792.0	1000.0
55602	2647.0	1392.0
55609	347.0	316.0
55608	3753.0	3019.0
55607	1191.0	2611.0
254528	1.0	0.0
349334	1.0	1.0
9910	2663.0	2030.0
100133180	1.0	2.0
641924	0.0	1.0
9908	14948.0	22394.0
9909	2777.0	2596.0
55612	2051.0	1388.0
55611	4950.0	5283.0
55610	1739.0	1659.0
254531	2492.0	943.0
9902	9246.0	5048.0
55616	4778.0	3456.0
171482	1.0	0.0
9903	5621.0	6574.0
55615	889.0	818.0
55614	1905.0	1556.0
9900	882.0	411.0
55613	159.0	82.0
340990	1.0	0.0
9901	2622.0	1728.0
9906	179.0	178.0
55619	1355.0	823.0
9907	1854.0	2041.0
9904	1861.0	1906.0
171484	12.0	1.0
55617	797.0	721.0
9905	6312.0	7042.0
641922	8.0	1.0
171483	15.0	16.0
9920	1270.0	2532.0
9921	10933.0	13338.0
100133190	612.0	292.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	13192.0	20178.0
55623	8292.0	7788.0
55622	1628.0	1578.0
55621	1408.0	1670.0
55620	2875.0	3835.0
9913	2554.0	2151.0
55627	3737.0	4819.0
340980	0.0	0.0
9914	2298.0	2436.0
55626	3568.0	3390.0
9911	227.0	115.0
55625	5604.0	6411.0
9912	1756.0	1755.0
55624	5936.0	7786.0
9917	6595.0	5596.0
9918	4118.0	3935.0
9915	2228.0	2514.0
55629	5323.0	5111.0
55628	1745.0	1736.0
9931	6236.0	5325.0
55630	632.0	784.0
301	14938.0	10696.0
55634	812.0	603.0
55633	1377.0	1228.0
302	34930.0	18118.0
55632	1490.0	1107.0
303	13.0	8.0
55631	1008.0	874.0
304	459.0	243.0
9924	2776.0	2485.0
55638	1656.0	2827.0
305	7.0	1.0
306	4312.0	8079.0
9925	1619.0	1379.0
340970	0.0	0.0
9922	8037.0	10106.0
55636	1699.0	2164.0
307	8263.0	6074.0
55635	273.0	356.0
308	19865.0	18729.0
9923	3441.0	3950.0
9928	65.0	120.0
309	16689.0	8546.0
9929	5472.0	3471.0
9926	5350.0	3255.0
9927	10172.0	9563.0
9942	340.0	551.0
9943	4553.0	3975.0
266553	0.0	1.0
101927396	0.0	0.0
9940	155.0	81.0
101927399	1.0	2.0
9941	489.0	376.0
339983	628.0	365.0
102723423	0.0	0.0
102723426	2.0	1.0
339977	14.0	7.0
55640	216.0	222.0
310	10604.0	9216.0
311	20854.0	20444.0
312	40.0	46.0
79612	1395.0	756.0
55644	1439.0	989.0
79611	1293.0	833.0
313	695.0	533.0
314	40.0	41.0
55643	7500.0	9420.0
79613	1508.0	971.0
494197	0.0	0.0
79616	292.0	136.0
316	6544.0	2578.0
9935	1449.0	1344.0
317	1955.0	1418.0
9936	2021.0	1685.0
9933	1454.0	1777.0
55647	1561.0	1345.0
79618	1068.0	1117.0
318	1236.0	1444.0
55646	721.0	660.0
9934	85.0	37.0
319	59.0	1234.0
9939	5803.0	4882.0
9937	1248.0	2022.0
9938	1143.0	646.0
9950	4699.0	5553.0
9953	594.0	423.0
9951	123.0	170.0
339970	6.0	6.0
339976	0.0	0.0
55652	2261.0	2063.0
320	1199.0	1029.0
55651	2089.0	2645.0
339967	15.0	1.0
321	620.0	700.0
55650	1796.0	2577.0
322	3603.0	2042.0
323	3195.0	2545.0
55656	2391.0	2042.0
55655	1086.0	1763.0
324	3575.0	2073.0
79600	1950.0	3043.0
494188	0.0	1.0
79603	4084.0	13174.0
325	0.0	9.0
55654	9027.0	6789.0
79602	5251.0	6053.0
55653	1289.0	537.0
326	6.0	3.0
327	6294.0	10236.0
79605	251.0	269.0
9946	1464.0	1209.0
55659	410.0	371.0
328	6267.0	8336.0
9947	1.0	0.0
55658	1537.0	1451.0
329	4562.0	3868.0
79607	917.0	717.0
9945	1239.0	808.0
55657	1145.0	1311.0
79609	410.0	232.0
79608	1193.0	1000.0
9948	24183.0	18320.0
9949	993.0	1119.0
9960	2504.0	3393.0
9961	10047.0	6769.0
7301	878.0	827.0
651302	57.0	99.0
7300	0.0	0.0
9965	6.0	0.0
9962	4347.0	4899.0
9963	228.0	1192.0
7302	1.0	1.0
339965	84.0	54.0
330	3935.0	2196.0
55663	771.0	979.0
79630	565.0	263.0
331	7048.0	6459.0
55662	4914.0	4668.0
332	189.0	526.0
79632	393.0	309.0
55661	3550.0	3213.0
333	272.0	180.0
79631	2024.0	1816.0
55660	7056.0	6251.0
334	63850.0	108705.0
55667	7304.0	7576.0
79634	1525.0	1650.0
335	11.0	4.0
55666	6168.0	6391.0
79633	3150.0	2122.0
55665	3568.0	4376.0
336	1.0	0.0
55664	1983.0	1839.0
337	1.0	0.0
79635	422.0	449.0
340947	4.0	4.0
9957	1186.0	349.0
338	201.0	72.0
339	0.0	0.0
79637	1019.0	831.0
