id	b6fd2d99-73d8-4881-a03c-fdc3c47cbd12	f950e572-3faa-4ee3-ba56-da53e1476fa7
106481346	0.0	0.0
85456	17478.0	15821.0
442910	0.0	1.0
106481343	0.0	0.0
85457	3361.0	4365.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	34.0	52.0
442913	0.0	0.0
85452	5.0	38.0
442914	0.0	0.0
50	4953.0	8327.0
85453	2871.0	3283.0
442915	0.0	0.0
85450	803.0	1705.0
51	5626.0	7035.0
442916	0.0	0.0
85451	2027.0	2027.0
52	3245.0	6592.0
442917	0.0	0.0
53	5023.0	3285.0
442918	0.0	0.0
54	1559.0	2195.0
442919	0.0	0.0
55	297643.0	213816.0
442909	0.0	0.0
56	8.0	75.0
58	98.0	21.0
59	36792.0	26933.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	9.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	147.0	203.0
106481350	1.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	1.0	3.0
85446	175.0	143.0
442900	1.0	0.0
106481355	0.0	0.0
85443	0.0	78.0
442901	0.0	0.0
85444	502.0	784.0
442902	0.0	0.0
60	120489.0	117088.0
85441	2976.0	11957.0
442903	4.0	7.0
85442	98.0	20.0
442904	0.0	0.0
442905	0.0	0.0
62	12.0	10.0
85440	2060.0	5327.0
442907	2.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	1.0	8.0
68	1.0	4.0
344595	269.0	156.0
69	1.0	6.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	47.0	68.0
106481321	0.0	2.0
85479	7.0	23.0
106481322	0.0	0.0
85476	1933.0	5536.0
85477	1578.0	404.0
70	838.0	120.0
85474	0.0	6.0
71	74316.0	192815.0
72	48517.0	10991.0
73	9.0	29.0
74	0.0	0.0
75	11.0	31.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3336.0	2307.0
106481326	0.0	0.0
106481329	0.0	1.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	1808.0	9694.0
81	21591.0	34123.0
85463	1288.0	678.0
82	3.0	6.0
85464	639.0	1028.0
83	6.0	8.0
85461	2707.0	8110.0
85462	2809.0	4829.0
86	1660.0	4364.0
87	18760.0	11073.0
85460	1880.0	4792.0
88	248.0	730.0
89	11.0	4.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1805.0	2413.0
106481300	0.0	0.0
91	5329.0	3826.0
92	1111.0	1576.0
93	656.0	2281.0
94	584.0	1280.0
95	259.0	946.0
97	137.0	300.0
98	760.0	1071.0
344561	0.0	7.0
728661	4924.0	5347.0
728664	0.0	0.0
106481305	0.0	0.0
261734	537.0	920.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	10.0	15.0
106481309	11.0	9.0
246119	3.0	3.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	0.0
3805	2.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	10.0	0.0
3809	1.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	294.0	434.0
3800	6035.0	17375.0
3801	857.0	884.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	1697.0	2799.0
728698	9.0	10.0
3814	7.0	1.0
3815	485.0	617.0
3816	879.0	56.0
261729	35509.0	76369.0
3817	226973.0	109989.0
3818	16.0	5.0
222166	2837.0	946.0
3811	0.0	3.0
3812	0.0	0.0
285740	0.0	0.0
285741	26.0	18.0
728689	8.0	8.0
3827	0.0	0.0
246100	0.0	0.0
3820	113.0	21.0
3821	18.0	7.0
3822	0.0	0.0
3823	1.0	0.0
3824	76.0	30.0
645402	0.0	0.0
403313	2830.0	3425.0
403314	1.0	5.0
728637	0.0	1.0
728638	33.0	47.0
728633	0.0	0.0
728632	75.0	102.0
728635	31.0	12.0
3836	2029.0	4734.0
222183	304.0	70.0
3837	7785.0	24465.0
3838	590.0	5919.0
3839	1359.0	2389.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1201.0	1907.0
3832	255.0	1788.0
3833	205.0	2687.0
3834	5.0	11.0
3835	2197.0	4352.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	1.0
403303	0.0	0.0
728621	214.0	212.0
3848	13.0	6.0
3849	6.0	62.0
222171	255.0	152.0
728619	2.0	46.0
3840	3375.0	7708.0
3841	739.0	702.0
3842	5335.0	8406.0
3843	6515.0	16479.0
3844	0.0	0.0
3845	1678.0	5730.0
3846	6.0	2.0
645423	0.0	0.0
3860	4115.0	262.0
246126	2331.0	3824.0
728658	627.0	728.0
728655	1.0	0.0
728657	0.0	0.0
728656	0.0	1.0
3858	923.0	1130.0
3859	0.0	2.0
246135	0.0	4.0
3850	0.0	2.0
3851	885.0	17.0
3852	36006.0	1083.0
645414	0.0	0.0
3853	14.0	34.0
3854	5.0	38.0
3855	12728.0	453.0
3856	37465.0	43165.0
3857	1.0	1.0
728640	4.0	5.0
645431	22.0	23.0
728642	316.0	336.0
728641	2.0	23.0
645434	0.0	0.0
645432	8.0	1.0
285704	1483.0	495.0
728643	21.0	5.0
222194	1455.0	2850.0
285708	11.0	1.0
1204	1.0	0.0
1203	976.0	1107.0
1201	1886.0	1188.0
1200	8238.0	11578.0
3861	564.0	182.0
645426	16.0	16.0
645425	0.0	0.0
1209	10508.0	10760.0
3866	24420.0	450.0
1208	0.0	0.0
1207	2529.0	5114.0
3868	136.0	78.0
285311	0.0	0.0
3880	26551.0	46093.0
3881	1.0	1.0
285313	12.0	19.0
100128537	818.0	175.0
3882	1.0	0.0
100128536	1.0	3.0
285314	2.0	2.0
285315	402.0	699.0
1215	9.0	3.0
100141515	0.0	14.0
1213	20233.0	61738.0
1212	2672.0	1786.0
1211	5773.0	6863.0
3872	9217.0	331.0
3875	32423.0	31955.0
3876	15.0	23.0
3879	3.0	1.0
3890	8.0	0.0
3891	1.0	0.0
3892	61.0	6.0
100128525	5.0	8.0
285326	0.0	0.0
1230	113.0	430.0
285329	5.0	10.0
440097	3.0	2.0
440093	9.0	16.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	1.0
100128521	0.0	0.0
3887	8.0	2.0
3888	0.0	0.0
100631239	0.0	0.0
3889	7.0	1.0
100128516	45.0	8.0
285331	474.0	1415.0
100128512	0.0	0.0
285335	11.0	21.0
100128514	0.0	1.0
1241	337.0	241.0
1240	198.0	724.0
1238	60.0	352.0
1237	3.0	3.0
1236	85.0	35.0
1235	10.0	0.0
1234	217.0	126.0
1233	47.0	29.0
1232	5.0	1.0
3895	8529.0	15782.0
100128511	69.0	56.0
100631247	1.0	17.0
3897	203.0	100.0
100631248	21.0	3.0
3898	2513.0	3297.0
100631249	0.0	0.0
3899	2978.0	23415.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1003.0	3079.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	142.0	299.0
100631254	0.0	0.0
100128503	0.0	1.0
285349	170.0	96.0
574501	1.0	1.0
574502	0.0	0.0
1244	30.0	18.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	20758.0	5294.0
1263	220.0	348.0
1262	7.0	5.0
116966	67.0	19.0
100887755	0.0	0.0
1261	1.0	3.0
100887754	0.0	4.0
1260	0.0	0.0
116969	66.0	16.0
1259	244.0	231.0
1258	3.0	0.0
440061	0.0	0.0
100887750	72.0	35.0
100887746	0.0	0.0
100887744	0.0	2.0
1272	806.0	320.0
1271	93.0	74.0
100887749	29.0	18.0
1270	4.0	19.0
100887748	0.0	0.0
440044	48.0	11.0
1269	3.0	2.0
440051	1.0	0.0
1268	39.0	189.0
440050	2.0	4.0
1267	6450.0	9673.0
1266	5512.0	9862.0
100887740	0.0	0.0
1265	6005.0	2608.0
1286	281.0	215.0
1285	121.0	78.0
1284	10583.0	54490.0
1282	5152.0	53656.0
1281	5777.0	90420.0
1280	23.0	1908.0
440078	76.0	25.0
440077	0.0	2.0
440087	31.0	466.0
1278	9061.0	92422.0
1277	4598.0	126560.0
440081	54.0	82.0
116938	0.0	0.0
1297	41.0	76.0
116931	49.0	1248.0
1296	845.0	843.0
1295	712.0	3388.0
116933	1.0	20.0
1294	1828.0	2003.0
1293	5666.0	22518.0
116935	39.0	46.0
1292	9173.0	23545.0
440068	2.0	0.0
1291	4786.0	13421.0
116937	3.0	2.0
440067	9.0	2.0
1290	513.0	10183.0
440073	26.0	48.0
440072	3.0	3.0
1289	1658.0	12754.0
1288	1556.0	141.0
1287	2627.0	2015.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	812.0	2366.0
440021	0.0	0.0
442673	0.0	5.0
10018	2261.0	5126.0
126328	2279.0	2705.0
442676	0.0	1.0
126326	122.0	281.0
1299	70.0	473.0
1298	4534.0	3302.0
10011	1633.0	1243.0
10010	1301.0	1257.0
10013	2662.0	3124.0
128989	1062.0	1939.0
10015	8981.0	17035.0
10014	4757.0	4423.0
10017	28.0	14.0
10016	3589.0	4187.0
10020	11676.0	3480.0
114335	0.0	0.0
114336	0.0	0.0
126321	2207.0	4355.0
10029	0.0	0.0
442668	1.0	0.0
10022	3.0	88.0
10021	24.0	9.0
10024	46.0	1805.0
128977	1567.0	2097.0
103021165	1.0	0.0
10023	1049.0	305.0
103021164	8.0	6.0
10026	1938.0	2975.0
10025	4690.0	4853.0
116986	105.0	223.0
116985	6746.0	4707.0
116988	5048.0	3389.0
116987	3122.0	4085.0
114327	744.0	951.0
440043	0.0	0.0
126308	3470.0	2943.0
440041	0.0	0.0
126306	20.0	27.0
151306	17.0	36.0
100128590	2.0	3.0
100128596	2.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	22.0	33.0
440026	2302.0	4952.0
440023	0.0	1.0
10008	805.0	1029.0
10007	2108.0	3746.0
10009	1501.0	3127.0
116984	694.0	200.0
116983	1094.0	1532.0
151313	365.0	898.0
10000	2364.0	3230.0
128954	0.0	0.0
10002	45.0	29.0
10001	706.0	1038.0
10004	153.0	86.0
10003	123.0	38.0
10006	2926.0	4984.0
10005	1265.0	10618.0
126370	0.0	0.0
285352	119.0	305.0
100128579	0.0	0.0
285359	28.0	12.0
126375	245.0	487.0
126374	687.0	540.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2482.0	4694.0
285367	1181.0	1875.0
285368	699.0	529.0
100128569	127.0	153.0
126364	164.0	306.0
100128560	7.0	1.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	3.0	5.0
344191	206.0	5.0
126353	3291.0	408.0
751071	234.0	352.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	3.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	2.0
106481282	0.0	0.0
285381	931.0	1612.0
106481283	0.0	0.0
285382	692.0	367.0
106481280	0.0	1.0
165918	883.0	1615.0
106481281	0.0	1.0
165904	1.0	65.0
285386	93.0	31.0
138307	0.0	0.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	0.0	0.0
100128541	0.0	1.0
138311	359.0	741.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	9.0	4.0
126299	1792.0	1337.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2334.0	1777.0
728710	1.0	0.0
126295	223.0	310.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	162.0	716.0
645318	0.0	0.0
645317	38.0	26.0
151242	10.0	1.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	17851.0	35091.0
100287908	0.0	0.0
645332	285.0	358.0
126282	372.0	1169.0
100287902	18.0	64.0
163227	282.0	877.0
100287900	0.0	0.0
163223	12.0	187.0
106481275	0.0	0.0
106481276	1.0	2.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	830.0	437.0
106481278	0.0	1.0
645328	1.0	3.0
151254	6.0	34.0
645326	5.0	12.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	10.0	35.0
163259	285.0	298.0
645345	131.0	100.0
200403	13.0	1.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	141.0	78.0
106481237	0.0	0.0
106481238	2.0	1.0
728737	0.0	4.0
728732	3.0	5.0
728734	1.0	1.0
126272	103.0	141.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	543.0	2519.0
106481243	0.0	0.0
107133513	2.0	0.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	4.0	67.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	2.0	0.0
107133516	5.0	13.0
728723	80.0	67.0
106481253	0.0	1.0
107133522	1.0	0.0
106481254	0.0	1.0
107133524	2.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	9.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	2.0
645348	3.0	12.0
106481250	0.0	0.0
645369	18.0	33.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1458.0	5527.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	6.0	19.0
645360	0.0	0.0
106481219	0.0	1.0
106481220	7.0	22.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	735.0	1474.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	8.0
645387	467.0	747.0
645382	0.0	0.0
645381	44.0	105.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	1.0
106481207	0.0	1.0
106481204	1.0	0.0
106481205	0.0	1.0
106481208	0.0	3.0
106481209	0.0	0.0
3902	62.0	50.0
3903	347.0	791.0
106481210	0.0	0.0
3904	1.0	4.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	362.0	800.0
106481211	0.0	0.0
3909	2081.0	1656.0
106481212	0.0	0.0
684959	0.0	0.0
151234	88.0	5.0
151230	1142.0	2570.0
728798	6.0	9.0
3913	16448.0	14935.0
3914	12264.0	688.0
3915	5845.0	23329.0
3916	17750.0	18527.0
3918	2151.0	796.0
3910	1071.0	5802.0
3911	12094.0	10558.0
3912	2000.0	6770.0
728782	9.0	3.0
728780	32.0	7.0
3924	4.0	16.0
3925	1597.0	10342.0
3927	8858.0	10577.0
3929	0.0	5.0
3920	12567.0	19274.0
3921	22321.0	38590.0
3923	1.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	21966.0	31603.0
3937	388.0	702.0
3938	2.0	7.0
3939	8250.0	26156.0
3930	2051.0	4172.0
100873179	0.0	0.0
3931	290.0	141.0
3932	276.0	205.0
3933	0.0	0.0
3934	89128.0	63.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	1.0	1.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	19.0
3947	1.0	1.0
3948	3.0	1.0
3949	5754.0	12376.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	6597.0	11375.0
100873196	1.0	0.0
100631260	0.0	2.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	1.0	0.0
100873193	3.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	77.0	13.0
3958	11397.0	2681.0
3959	22154.0	61581.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	222.0	578.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	89.0	271.0
3952	0.0	9.0
3953	868.0	539.0
3954	1888.0	4713.0
3955	4183.0	401.0
3956	2593.0	5617.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	13.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	2.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	2.0
728746	0.0	0.0
728748	2.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	155.0	234.0
1303	2135.0	6972.0
107133502	0.0	3.0
1302	25.0	90.0
1301	0.0	1609.0
1300	7.0	1017.0
3960	35.0	17.0
3963	1.0	0.0
3964	3262.0	5499.0
1308	2942.0	117.0
3965	777.0	1024.0
1307	2089.0	3061.0
151295	21.0	64.0
1306	1781.0	9760.0
100189589	4.0	3.0
728774	0.0	0.0
728773	0.0	0.0
3980	1914.0	5697.0
100287932	1848.0	3637.0
3981	546.0	1170.0
728776	13.0	11.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	0.0
1316	3662.0	6438.0
1315	8171.0	18973.0
1314	14184.0	27868.0
1312	8381.0	10282.0
1311	79.0	3182.0
100329135	0.0	3.0
1310	3.0	3.0
574537	0.0	0.0
3972	2.0	11.0
3973	0.0	2.0
3975	0.0	0.0
3976	209.0	171.0
3977	6623.0	74701.0
1318	69.0	49.0
3978	1088.0	2040.0
1317	11813.0	7270.0
728763	1.0	7.0
3990	11.0	9.0
645313	2.0	23.0
3991	380.0	78.0
645312	0.0	0.0
3992	1342.0	11033.0
645311	2.0	0.0
728769	523.0	474.0
1330	0.0	0.0
1327	11296.0	7666.0
1326	378.0	228.0
1325	8.0	15.0
3982	0.0	0.0
3983	4426.0	1672.0
3984	1197.0	2219.0
3985	8036.0	3788.0
3987	2212.0	6602.0
3988	2752.0	10920.0
1329	3475.0	4993.0
116809	0.0	0.0
100128416	7.0	13.0
1340	5432.0	7362.0
1337	4092.0	10610.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	5603.0	3278.0
100128410	2.0	1.0
3995	373.0	777.0
100128412	0.0	0.0
3996	2208.0	2981.0
3998	12366.0	23503.0
1339	1.0	0.0
285440	1371.0	1508.0
285441	6.0	20.0
1352	700.0	747.0
1351	6170.0	6915.0
1350	6932.0	5108.0
1349	2304.0	4257.0
1348	1.0	0.0
1347	3457.0	5653.0
1346	274.0	173.0
1345	2276.0	4596.0
1343	1.0	0.0
1342	0.0	12.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	12.0	7.0
1363	37951.0	11956.0
1362	10683.0	15838.0
1361	1.0	2.0
1360	212.0	378.0
1359	457.0	260.0
1358	0.0	1.0
1357	17.0	1.0
1356	5241.0	92.0
1355	2058.0	2250.0
1353	1881.0	2640.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	96.0	397.0
285464	549.0	658.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4458.0	4930.0
1373	54.0	111.0
1371	639.0	1733.0
1370	0.0	2.0
1369	0.0	1.0
1368	2443.0	32293.0
100873209	1.0	0.0
1366	4346.0	11750.0
1365	14239.0	9422.0
1364	29758.0	17821.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	13.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	1.0
100873206	4.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	2.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2264.0	4834.0
116843	996.0	503.0
1384	9523.0	12553.0
116842	48.0	36.0
1382	2898.0	736.0
116844	1691.0	795.0
1381	13.0	147.0
1380	3.0	1.0
440176	1.0	1.0
440184	0.0	5.0
1379	4.0	2.0
1378	43.0	85.0
1376	1682.0	3870.0
1375	41.0	53.0
128821	0.0	0.0
100873237	0.0	0.0
128822	1.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	1.0	84.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	2.0
285401	0.0	14.0
100873220	0.0	0.0
128820	0.0	0.0
116832	394.0	51.0
1396	22.0	67.0
1395	10.0	5.0
1394	49.0	5.0
1393	27.0	40.0
1392	0.0	0.0
285407	12.0	28.0
116835	137.0	438.0
1390	670.0	661.0
1389	4294.0	2989.0
1388	7590.0	9077.0
1387	6714.0	9877.0
116841	1879.0	2098.0
1386	2541.0	4820.0
116840	2006.0	2133.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	61.0	93.0
100873255	0.0	0.0
100873254	2.0	11.0
100873253	0.0	0.0
285412	2.0	5.0
100873252	0.0	0.0
100287898	58.0	10.0
100287895	0.0	0.0
285419	25.0	11.0
1399	4161.0	7474.0
1398	3655.0	4510.0
1397	2730.0	3794.0
100873259	1.0	0.0
100873258	0.0	0.0
100873257	3.0	2.0
100873256	0.0	0.0
100873240	1.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	2.0
100287887	256.0	220.0
285429	9.0	41.0
100287880	0.0	0.0
440193	4630.0	5562.0
100873248	0.0	0.0
100873247	0.0	5.0
100873246	0.0	0.0
100873245	0.0	5.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10931.0	13431.0
153830	5653.0	3520.0
645280	0.0	6.0
440138	426.0	1164.0
440132	1.0	0.0
440142	2.0	43.0
10139	2199.0	1764.0
126208	1497.0	1640.0
126206	0.0	0.0
126205	62.0	55.0
107133497	6.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	8112.0	14183.0
10131	2597.0	6550.0
10134	14229.0	16871.0
107133494	0.0	4.0
10133	2850.0	2531.0
128869	1288.0	2437.0
10136	0.0	0.0
10135	3406.0	17188.0
100128493	0.0	0.0
103021294	20.0	71.0
10138	491.0	829.0
100128496	0.0	0.0
10137	4996.0	12805.0
128861	0.0	0.0
128862	0.0	0.0
10141	4.0	1.0
10140	10999.0	10877.0
128864	14.0	85.0
440125	1.0	2.0
440131	0.0	0.0
10143	1172.0	196.0
128854	832.0	1222.0
10142	5060.0	9075.0
10144	1732.0	13171.0
10147	2757.0	5148.0
100128483	0.0	1.0
10146	7759.0	9728.0
128859	0.0	0.0
10149	143.0	80.0
10148	51.0	27.0
128853	130.0	30.0
440159	0.0	0.0
10117	0.0	0.0
440163	0.0	1.0
10110	26.0	134.0
10112	83.0	1992.0
10111	2994.0	3190.0
10114	4511.0	8410.0
10113	3346.0	5561.0
128848	0.0	0.0
10116	4443.0	8066.0
165829	19.0	113.0
100128469	13.0	22.0
153842	2.0	4.0
440145	812.0	2661.0
10129	1360.0	1455.0
440153	0.0	0.0
10128	6208.0	18300.0
100033799	0.0	0.0
107133486	4.0	0.0
10121	5875.0	4203.0
100128465	0.0	0.0
10120	4630.0	5429.0
10123	2240.0	1264.0
138234	5.0	1.0
10125	110.0	118.0
10124	693.0	276.0
10127	1796.0	2578.0
10126	1774.0	1357.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	80.0	67.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	1.0	1.0
106481182	0.0	0.0
285489	309.0	28.0
100128448	0.0	0.0
126242	0.0	1.0
106481198	0.0	2.0
10107	0.0	15.0
10106	16082.0	11934.0
106481199	0.0	0.0
10109	7762.0	12251.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	4.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3464.0	3765.0
10100	1020.0	378.0
10103	34261.0	36272.0
106481194	0.0	1.0
10102	1059.0	2034.0
106481195	0.0	0.0
10105	2165.0	10577.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	149.0	58.0
440119	622.0	114.0
126235	1.0	0.0
126231	98.0	156.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	112.0	119.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	86.0	37.0
106481167	2.0	3.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	2.0	8.0
440107	39.0	3.0
440104	1556.0	714.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	4.0
128876	27.0	5.0
100128420	9.0	0.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	1.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	15.0	5.0
10090	899.0	358.0
10093	5291.0	10180.0
10092	4590.0	9073.0
10095	3304.0	5150.0
645204	0.0	0.0
10094	5496.0	11965.0
645203	4.0	2.0
10097	8169.0	21128.0
10096	5994.0	11616.0
645201	0.0	0.0
163115	42.0	45.0
200504	1.0	1.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	4.0	44.0
106481143	0.0	0.0
114194	0.0	0.0
138162	122.0	197.0
106481144	0.0	0.0
114195	2.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	9.0	10.0
106481145	0.0	0.0
151126	621.0	677.0
106481146	0.0	0.0
10099	6385.0	9842.0
10098	696.0	2133.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	630.0	913.0
106481149	0.0	3.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	5.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	70.0	86.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	305.0	591.0
415116	11747.0	3770.0
645207	0.0	0.0
645206	41.0	121.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
