id	ff73b9bb-de12-434d-9550-3148c642442b	a62cfb55-6820-404c-959b-e33a2f732f25
7453	3190.0	2339.0
7455	5.0	12.0
100147744	0.0	0.0
7454	192.0	240.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	0.0	4.0
7456	1511.0	3074.0
100147747	0.0	1.0
100147749	0.0	1.0
101927249	0.0	346.0
254263	8.0	32.0
480	444.0	28.0
481	11939.0	1517.0
482	732.0	483.0
483	3657.0	1587.0
484	1.0	0.0
100133100	0.0	1.0
485	2.0	32.0
486	32.0	279.0
487	313.0	451.0
488	8746.0	14067.0
100133103	0.0	0.0
489	9519.0	687.0
7448	426.0	89.0
7447	26.0	109.0
7462	110.0	493.0
100147751	0.0	4.0
7461	1324.0	729.0
100147752	1.0	7.0
7464	493.0	2143.0
100147754	0.0	0.0
7466	5881.0	1849.0
100147755	0.0	2.0
7465	2038.0	3216.0
100422635	5.0	22.0
100147756	0.0	0.0
7468	1752.0	3359.0
100147757	0.0	0.0
100422636	0.0	2.0
100147758	0.0	23.0
256892	0.0	0.0
101927258	5.0	42.0
100147759	0.0	2.0
490	1585.0	2684.0
491	3.0	22.0
492	109.0	6.0
493	9802.0	15061.0
495	4.0	35.0
254225	572.0	3200.0
496	19.0	12.0
254228	89.0	362.0
498	22051.0	4273.0
7458	7564.0	5526.0
100147750	9.0	0.0
7473	138.0	118.0
100147762	0.0	3.0
7472	17.0	357.0
100422642	0.0	88.0
7475	22.0	11.0
134701	3.0	4.0
7474	1995.0	1019.0
100422644	0.0	0.0
7477	393.0	205.0
100147766	0.0	13.0
101927265	0.0	0.0
7476	58.0	22.0
100147767	0.0	18.0
7479	5.0	46.0
100147768	0.0	7.0
7478	2.0	1.0
100147769	0.0	0.0
254240	1.0	3.0
7471	11.0	7.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	1.0
7469	1722.0	436.0
100147760	0.0	0.0
100147761	0.0	8.0
7484	833.0	1.0
7483	160.0	149.0
7486	540.0	1064.0
7485	1394.0	599.0
100422656	0.0	40.0
100422657	0.0	5.0
100422658	0.0	0.0
254295	2391.0	393.0
7480	59.0	21.0
100419004	0.0	0.0
7482	394.0	3561.0
100419006	0.0	4.0
7481	46.0	129.0
100419005	0.0	0.0
100133139	0.0	1.0
100147770	0.0	4.0
100147771	0.0	6.0
7495	6.0	179.0
7494	0.0	0.0
100422666	5.0	27.0
7499	11.0	47.0
7498	9.0	64.0
7490	79.0	60.0
100420005	2.0	905.0
100420003	6.0	19.0
100422674	1.0	1.0
100419023	0.0	0.0
254272	0.0	5.0
100419029	0.0	0.0
101927215	23.0	246.0
101927217	25.0	163.0
100419028	10.0	8.0
101927219	0.0	0.0
55700	3021.0	1615.0
254268	3.0	21.0
55704	817.0	2099.0
55703	493.0	579.0
122706	2.0	0.0
55702	800.0	168.0
55701	8598.0	1852.0
55707	1597.0	1269.0
55706	780.0	445.0
122704	1474.0	407.0
55705	2515.0	3867.0
100420012	0.0	46.0
100422686	0.0	55.0
55709	390.0	313.0
101927221	355.0	152.0
101927220	0.0	3.0
100419031	16.0	437.0
101927222	0.0	5.0
101927224	0.0	2.0
100133161	28.0	54.0
100133162	2.0	50.0
100133163	0.0	0.0
100419038	0.0	1.0
100133168	0.0	0.0
55711	448.0	363.0
55715	1727.0	539.0
55714	718.0	1202.0
55713	422.0	1019.0
100420028	2.0	3.0
102723590	0.0	5.0
55719	1299.0	2919.0
55718	1647.0	2472.0
55717	2411.0	3135.0
55716	1439.0	2187.0
100420033	0.0	4.0
100420030	1.0	7.0
100419040	0.0	0.0
100419042	0.0	16.0
677798	0.0	0.0
158724	0.0	5.0
677799	5.0	176.0
100419041	0.0	9.0
120103	438.0	655.0
65080	785.0	406.0
65082	748.0	587.0
100422690	1.0	4.0
100422691	25.0	18.0
122769	206.0	77.0
65084	1596.0	820.0
65083	1364.0	1193.0
100420044	0.0	33.0
100420043	0.0	61.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	6.0	15.0
92691	60.0	23.0
100420049	0.0	44.0
65095	1153.0	453.0
65094	660.0	212.0
100420047	0.0	63.0
100420046	0.0	154.0
100420055	0.0	0.0
132112	0.0	32.0
100419068	1.0	0.0
158747	867.0	670.0
100420051	3.0	70.0
100419062	4.0	11.0
677778	20.0	111.0
677779	0.0	1.0
677776	0.0	409.0
677777	3.0	1254.0
90060	1115.0	579.0
146760	619.0	133.0
100419069	0.0	169.0
146754	30.0	215.0
122742	0.0	6.0
122740	0.0	0.0
100419070	3.0	21.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	7.0	1.0
122748	0.0	2.0
677780	0.0	5.0
100420063	3.0	62.0
100419075	4.0	33.0
100419074	2.0	0.0
90050	18.0	11.0
144110	161.0	439.0
146771	1.0	3.0
144100	888.0	1008.0
144106	12.0	12.0
677796	5.0	119.0
677797	0.0	228.0
144108	1186.0	1348.0
677794	0.0	6.0
677795	0.0	0.0
677792	0.0	0.0
677793	2.0	15.0
677790	2.0	10.0
100420075	0.0	0.0
100420072	0.0	1.0
100505483	309.0	117.0
120146	0.0	0.0
100505477	1.0	7.0
100419098	0.0	1.0
100505474	0.0	13.0
100505475	2.0	17.0
100419095	0.0	0.0
100420080	0.0	2.0
90070	0.0	0.0
90075	175.0	234.0
134728	468.0	525.0
388610	288.0	269.0
388611	41.0	14.0
146705	454.0	252.0
388650	938.0	394.0
122786	2757.0	3621.0
120126	0.0	0.0
388646	3.0	11.0
146713	846.0	1142.0
146712	161.0	382.0
388649	2.0	9.0
349075	75.0	252.0
100505494	231.0	581.0
100505495	174.0	165.0
120114	679.0	9109.0
388633	12.0	44.0
146723	0.0	6.0
388630	190.0	427.0
146722	19.0	90.0
122773	319.0	333.0
219902	357.0	896.0
65244	1123.0	998.0
100505683	42.0	18.0
65243	46.0	84.0
90204	545.0	438.0
100505687	169.0	60.0
90203	791.0	593.0
65249	526.0	894.0
102723626	0.0	3.0
79890	501.0	885.0
100505681	40.0	242.0
79892	1986.0	1420.0
79891	526.0	760.0
120071	1867.0	327.0
79894	1550.0	782.0
79893	2529.0	1483.0
79896	367.0	171.0
79895	75.0	820.0
388789	1248.0	302.0
79898	258.0	1484.0
120065	2.0	97.0
120066	1.0	61.0
79897	296.0	74.0
28299	234.0	122.0
79899	70.0	355.0
92856	1851.0	699.0
219931	829.0	1392.0
100505678	44.0	1720.0
100505679	0.0	6.0
100505676	24.0	204.0
220906	1407.0	524.0
65258	562.0	533.0
80868	19.0	37.0
168002	102.0	76.0
653737	21.0	3.0
79883	38.0	92.0
79882	2253.0	3273.0
79885	1062.0	412.0
79884	1056.0	1171.0
79887	1471.0	528.0
79886	1232.0	368.0
79888	1580.0	1236.0
219927	986.0	360.0
65251	537.0	3505.0
65250	1157.0	4055.0
65264	7688.0	5282.0
65263	719.0	94.0
65266	71.0	1048.0
65265	2333.0	846.0
65268	2676.0	2831.0
65267	1026.0	625.0
90226	9.0	18.0
102723605	0.0	3.0
220930	134.0	138.0
641776	0.0	0.0
219938	1.0	0.0
65260	494.0	383.0
100505696	573.0	1072.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	97.0	304.0
653753	0.0	0.0
100505692	4.0	163.0
653758	20.0	105.0
388799	2.0	7.0
80896	951.0	299.0
388795	9.0	29.0
80895	925.0	935.0
388796	576.0	752.0
220929	439.0	450.0
132014	357.0	286.0
349149	5.0	77.0
100505641	6924.0	5461.0
219965	0.0	0.0
219960	0.0	0.0
653789	2.0	6.0
653794	8.0	3.0
677763	6.0	1643.0
100505648	322.0	616.0
219958	0.0	0.0
219957	0.0	0.0
219956	1.0	15.0
90231	3961.0	701.0
349136	885.0	141.0
90233	347.0	1033.0
677769	0.0	0.0
677767	17.0	4285.0
219972	222.0	2713.0
677768	19.0	5334.0
677765	0.0	12.0
219970	3.0	33.0
100505633	32.0	40.0
677766	0.0	0.0
205327	649.0	324.0
146664	7.0	13.0
653781	1.0	291.0
653784	1322.0	219.0
677774	0.0	65.0
677775	0.0	3129.0
100505636	116.0	116.0
677772	2.0	733.0
677773	0.0	0.0
677770	3.0	3.0
677771	0.0	0.0
219968	0.0	14.0
219988	1451.0	1589.0
100505663	0.0	0.0
408029	0.0	0.0
220979	105.0	113.0
219986	0.0	0.0
90268	674.0	2733.0
219983	0.0	0.0
219982	1.0	0.0
219981	0.0	1.0
220972	2502.0	1766.0
220974	0.0	0.0
28231	377.0	52.0
28232	1594.0	838.0
28234	0.0	12.0
158674	7.0	0.0
340784	0.0	0.0
220965	278.0	1480.0
349114	136.0	289.0
219995	1.0	57.0
146691	3988.0	5059.0
219990	0.0	1.0
339799	241.0	332.0
220963	359.0	315.0
501	2954.0	1869.0
651144	0.0	0.0
90249	6.0	31.0
504	0.0	0.0
506	22647.0	4882.0
100505659	0.0	4.0
507	0.0	2.0
509	5248.0	2096.0
101927195	0.0	2.0
168090	9.0	4.0
100505601	11.0	2.0
101978785	600.0	27670.0
339781	0.0	0.0
594840	0.0	8.0
594842	5.0	14.0
220992	74.0	161.0
339788	3.0	6.0
339789	4.0	83.0
339779	0.0	2.0
79810	556.0	912.0
55843	85.0	556.0
55841	15368.0	2326.0
79812	2561.0	776.0
513	2342.0	266.0
79811	3456.0	2465.0
55840	952.0	277.0
79814	29.0	82.0
55847	585.0	252.0
514	5360.0	1489.0
55846	1643.0	1672.0
515	6108.0	1529.0
79813	2138.0	3259.0
79816	613.0	30.0
516	2411.0	423.0
55845	4884.0	2372.0
79815	2918.0	3087.0
517	7966.0	2323.0
55844	1012.0	1671.0
518	5297.0	571.0
79818	403.0	2081.0
79817	1331.0	867.0
256949	155.0	33.0
55848	551.0	129.0
79819	247.0	400.0
220988	8276.0	5183.0
594837	3.0	30.0
594838	5.0	9.0
594839	19.0	25.0
220980	11.0	14.0
339778	27.0	16.0
55850	886.0	214.0
339768	74.0	42.0
520	0.0	1.0
55854	2353.0	1048.0
521	3229.0	595.0
522	3229.0	1048.0
55853	4.0	5.0
523	3689.0	1881.0
55852	2857.0	3262.0
79801	15.0	38.0
79800	517.0	1303.0
55851	1975.0	270.0
525	90.0	53.0
55858	2476.0	3869.0
79803	780.0	174.0
55857	1110.0	1956.0
79802	9.0	94.0
526	3170.0	2277.0
55856	1265.0	746.0
79805	36.0	560.0
527	1724.0	30.0
528	2362.0	1561.0
55855	4.0	4.0
79804	36.0	9.0
529	4449.0	1677.0
79807	285.0	679.0
79809	727.0	1866.0
256957	6.0	101.0
55859	183.0	11.0
100505624	8.0	160.0
100505621	8.0	13.0
7500	0.0	1.0
339761	24.0	37.0
80818	1129.0	2165.0
80817	786.0	650.0
80816	103.0	1071.0
339766	2.0	14.0
55861	150.0	109.0
55860	2120.0	671.0
79830	464.0	327.0
105377240	0.0	0.0
340745	12.0	2.0
79832	1635.0	4036.0
80821	864.0	2273.0
533	3883.0	1088.0
80820	289.0	486.0
79831	177.0	212.0
102723680	0.0	0.0
55863	774.0	242.0
79834	2270.0	7764.0
534	56.0	54.0
535	3243.0	3978.0
55862	1568.0	1113.0
79833	450.0	313.0
340749	3.0	3.0
105377243	0.0	0.0
55869	667.0	1085.0
79836	319.0	320.0
537	8913.0	2566.0
79838	24.0	5975.0
538	1127.0	1424.0
55867	73.0	8.0
79837	1885.0	1464.0
539	2649.0	1035.0
79839	72.0	146.0
594855	0.0	0.0
7512	11.0	41.0
594857	0.0	0.0
7511	1404.0	2490.0
339751	7.0	100.0
55872	15.0	10.0
256933	0.0	0.0
540	241.0	757.0
55871	390.0	421.0
55870	5224.0	17745.0
541	0.0	23.0
542	0.0	71.0
55876	377.0	1072.0
543	0.0	4.0
79820	34.0	211.0
544	0.0	0.0
79823	235.0	234.0
545	1067.0	1678.0
546	4483.0	7380.0
79822	194.0	659.0
79825	84.0	189.0
547	74.0	656.0
7503	1136.0	30.0
100505616	67.0	9.0
55879	77.0	67.0
549	1422.0	1132.0
79827	252.0	1607.0
7504	151.0	168.0
79829	1323.0	895.0
7507	628.0	621.0
79828	496.0	1430.0
641700	49.0	64.0
7508	2575.0	1212.0
100505619	0.0	1.0
101927150	1.0	20.0
653707	0.0	2.0
101927152	0.0	17.0
101927155	21.0	36.0
7520	10089.0	5784.0
92822	545.0	703.0
80835	5.0	6.0
101927158	6.0	2.0
80834	0.0	0.0
80833	736.0	1187.0
339742	1.0	0.0
653702	214.0	39.0
339745	1639.0	1875.0
550	5435.0	1404.0
79850	1467.0	571.0
551	0.0	0.0
339736	0.0	0.0
79852	118.0	25.0
552	188.0	302.0
256987	2948.0	20588.0
553	6.0	7.0
554	30.0	18.0
79854	24.0	89.0
79853	1.0	4.0
55885	3582.0	1663.0
79856	4871.0	438.0
55884	2870.0	2029.0
100652885	0.0	5.0
7514	7132.0	5113.0
79858	420.0	497.0
558	1804.0	2409.0
92815	291.0	50.0
7516	46.0	58.0
55889	0.0	2.0
7515	1461.0	441.0
55888	184.0	366.0
7518	156.0	98.0
7517	431.0	583.0
7532	3852.0	4472.0
100422821	0.0	23.0
7531	18933.0	6057.0
7534	19418.0	9326.0
100422823	0.0	0.0
7533	2476.0	2065.0
101927167	526.0	396.0
100422824	0.0	25.0
65217	2.0	26.0
80824	2016.0	5276.0
100422826	0.0	4.0
340719	193.0	86.0
80823	586.0	552.0
100422827	0.0	4.0
100422828	0.0	0.0
55890	3653.0	553.0
80829	3355.0	2681.0
100422829	0.0	76.0
144097	623.0	334.0
55894	0.0	0.0
55893	2590.0	1829.0
55892	756.0	550.0
563	6647.0	10316.0
79841	105.0	115.0
55891	4.0	94.0
79840	19.0	38.0
80832	388.0	490.0
79843	10.0	23.0
55898	4661.0	1108.0
80831	1.0	10.0
55897	39.0	249.0
566	1.0	4.0
79842	303.0	322.0
79845	414.0	659.0
567	64464.0	32094.0
80830	1686.0	5423.0
79844	242.0	127.0
79847	103.0	165.0
7525	2370.0	1705.0
79846	289.0	942.0
79849	25.0	16.0
79848	525.0	1228.0
7526	1.0	49.0
7529	13438.0	6759.0
7528	5079.0	4233.0
101927171	2.0	6.0
92806	256.0	132.0
65220	1807.0	1031.0
92840	1190.0	93.0
7541	897.0	469.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	2681.0	6327.0
7542	420.0	81.0
101927176	0.0	7.0
100422833	0.0	6.0
7545	0.0	0.0
100422834	0.0	0.0
7544	446.0	493.0
100422835	0.0	6.0
102723647	7.0	6.0
653720	19.0	25.0
100422837	0.0	5.0
80856	1481.0	2030.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	1.0	3.0
79870	87.0	158.0
571	852.0	3217.0
572	1592.0	209.0
79872	1787.0	1999.0
573	3066.0	1515.0
79871	864.0	2361.0
79874	1323.0	924.0
102723641	5.0	40.0
575	160.0	66.0
79873	542.0	71.0
79876	2224.0	1344.0
576	406.0	148.0
340706	89.0	566.0
577	96.0	320.0
79875	1588.0	9360.0
80864	72.0	152.0
578	458.0	219.0
80863	228.0	121.0
579	5.0	12.0
79877	2758.0	1977.0
80862	328.0	2500.0
7536	8667.0	9292.0
79879	224.0	142.0
7535	18.0	208.0
7538	5508.0	14857.0
7539	163.0	193.0
7552	186.0	237.0
101927186	0.0	0.0
100422841	1.0	33.0
7551	1311.0	1479.0
100422842	0.0	0.0
100422843	0.0	2.0
7554	450.0	1237.0
7553	691.0	1164.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	743.0	935.0
7555	16666.0	6812.0
100422846	2.0	51.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	21.0
580	415.0	735.0
581	1043.0	290.0
582	168.0	406.0
583	1930.0	1538.0
79861	4.0	5.0
79863	429.0	685.0
585	721.0	1877.0
100652899	0.0	4.0
586	65.0	422.0
79862	147.0	118.0
102723631	0.0	0.0
587	1553.0	1189.0
79865	1.0	23.0
80854	3059.0	10083.0
80853	1023.0	3006.0
79864	214.0	411.0
80852	18.0	168.0
79867	1012.0	812.0
254312	0.0	321.0
79866	103.0	99.0
80851	1511.0	726.0
79869	3992.0	4744.0
7547	1.0	0.0
7546	1.0	37.0
79868	1405.0	3163.0
7549	283.0	267.0
256979	0.0	7.0
101927193	0.0	4.0
7561	490.0	234.0
7562	373.0	653.0
7565	195.0	444.0
101927111	55.0	167.0
7564	484.0	240.0
7567	225.0	246.0
7566	281.0	407.0
101927112	0.0	2.0
101927117	10.0	60.0
590	844.0	116.0
339822	16.0	41.0
593	297.0	97.0
594	881.0	1068.0
595	8608.0	11637.0
596	2806.0	1851.0
597	8.0	29.0
598	2415.0	1434.0
599	3456.0	4968.0
7559	1428.0	1135.0
7572	4056.0	4028.0
7571	75.0	188.0
7574	442.0	1780.0
101929780	39.0	74.0
7576	725.0	430.0
7577	1.0	16.0
101927126	2.0	357.0
101927125	0.0	9.0
101927129	0.0	0.0
7570	1139.0	237.0
339804	68.0	55.0
7569	371.0	494.0
7568	18.0	90.0
101978719	0.0	0.0
7582	2364.0	2761.0
7584	232.0	454.0
7587	1275.0	2159.0
7586	4137.0	12655.0
7589	258.0	270.0
101927134	4.0	8.0
7581	2844.0	4087.0
7580	1339.0	650.0
100652988	37.0	154.0
7579	152.0	311.0
7594	742.0	1385.0
7593	1366.0	1695.0
7596	491.0	664.0
7597	623.0	1429.0
101927149	1.0	17.0
7592	548.0	823.0
100652974	0.0	0.0
254359	1086.0	617.0
100133005	17.0	0.0
101929730	1.0	34.0
101929736	28.0	31.0
55803	130.0	555.0
55802	1160.0	1661.0
55801	0.0	5.0
55800	104.0	143.0
55806	543.0	317.0
100420113	4.0	24.0
55805	123.0	792.0
55809	647.0	2057.0
55808	118.0	950.0
100652909	0.0	0.0
101929746	4.0	27.0
101929743	2.0	21.0
100133024	2.0	19.0
55810	1950.0	1691.0
55814	1708.0	5057.0
55813	1069.0	1222.0
55812	335.0	813.0
100652918	0.0	0.0
55811	4.0	117.0
55818	2719.0	4770.0
55816	41.0	25.0
55815	108.0	57.0
55819	5622.0	2114.0
254394	800.0	940.0
100419149	0.0	0.0
100133036	2.0	2.0
55821	2.0	3.0
101930749	0.0	7.0
100133037	0.0	6.0
100133038	6.0	65.0
55825	436.0	224.0
101930745	0.0	2.0
55824	453.0	2114.0
101930746	0.0	2.0
55823	2394.0	1241.0
101930747	0.0	1.0
55829	3924.0	693.0
55827	2961.0	4080.0
101930744	0.0	0.0
100420143	0.0	23.0
101929760	25.0	59.0
101927102	1.0	13.0
101927101	0.0	4.0
101929768	8.0	190.0
101929765	3.0	62.0
100133040	0.0	0.0
100419158	1.0	39.0
101929769	2.0	0.0
100133044	0.0	2.0
55832	4181.0	3182.0
254398	0.0	5.0
55831	2752.0	1241.0
55830	2310.0	1466.0
55835	436.0	698.0
100652939	10660.0	1539.0
100420149	0.0	1.0
55833	1150.0	3006.0
55839	136.0	571.0
55837	1640.0	620.0
90167	8.0	25.0
677679	0.0	51.0
90161	87.0	145.0
134637	128.0	425.0
388701	11.0	7.0
100420159	4.0	16.0
100420158	0.0	1.0
388707	21.0	17.0
100420155	0.0	79.0
677681	2.0	36.0
100419178	1.0	9.0
43847	4.0	4.0
101929701	0.0	0.0
43849	34.0	65.0
28227	461.0	288.0
122631	0.0	0.0
90187	431.0	181.0
100419187	0.0	7.0
100419185	4.0	51.0
101929716	1.0	19.0
122622	336.0	256.0
388722	34.0	3.0
100420178	0.0	0.0
132001	265.0	814.0
388714	0.0	45.0
122618	87.0	161.0
388719	0.0	15.0
122616	793.0	307.0
100420190	0.0	1.0
100037280	6.0	10.0
388743	147.0	216.0
768097	2.0	3.0
768096	8.0	6.0
90199	21.0	28.0
90193	11.0	0.0
90196	2174.0	1530.0
100505591	2.0	1.0
100505592	2.0	42.0
388730	81.0	41.0
768086	0.0	2.0
119032	1403.0	287.0
122665	0.0	15.0
388762	0.0	0.0
122664	14.0	7.0
388761	0.0	79.0
104413892	1.0	0.0
104413890	0.0	343.0
104413891	6.0	3.0
388753	700.0	56.0
122651	1.0	0.0
119016	140.0	207.0
388759	18.0	26.0
90321	848.0	975.0
90324	1546.0	940.0
100270916	1.0	0.0
100270917	0.0	0.0
100270918	1.0	18.0
100270919	0.0	0.0
100270912	2.0	0.0
124790	173.0	225.0
100270913	0.0	0.0
100270914	0.0	0.0
100270915	0.0	10.0
388428	0.0	0.0
100270920	3.0	66.0
641638	1383.0	378.0
401967	2.0	10.0
100270921	1.0	11.0
100270922	0.0	0.0
148753	6.0	27.0
148756	0.0	2.0
92979	960.0	195.0
90316	0.0	1.0
340485	514.0	421.0
134121	153.0	56.0
90317	686.0	696.0
653619	0.0	0.0
161725	66.0	285.0
340481	1371.0	2189.0
100270909	0.0	0.0
92973	227.0	693.0
90313	1038.0	166.0
100270905	2.0	18.0
124783	7.0	67.0
100270906	0.0	1.0
401960	0.0	12.0
100270907	0.0	50.0
100270908	0.0	0.0
146110	10.0	3.0
100270903	0.0	0.0
641649	277.0	232.0
124773	2.0	5.0
641648	0.0	0.0
388419	2.0	1.0
401959	0.0	6.0
158104	5.0	1.0
90342	87.0	248.0
161753	13.0	56.0
339483	339.0	303.0
653643	0.0	0.0
339487	672.0	685.0
339488	38.0	86.0
653645	0.0	0.0
28396	13.0	9.0
28394	32.0	19.0
401944	93.0	151.0
28395	27.0	7.0
653650	10.0	13.0
90338	1306.0	2516.0
92999	1315.0	1020.0
641654	0.0	0.0
28392	26.0	7.0
28393	8.0	8.0
28391	1.0	4.0
653639	0.0	2.0
90332	201.0	93.0
134145	512.0	379.0
161742	1435.0	1771.0
90333	1006.0	471.0
340460	0.0	0.0
134147	1344.0	786.0
339476	0.0	148.0
653635	32.0	8.0
339479	33.0	172.0
401934	2.0	11.0
124751	22.0	79.0
148789	400.0	1654.0
653641	0.0	0.0
90326	605.0	203.0
90362	1998.0	746.0
100505761	1180.0	856.0
100505767	4.0	41.0
388474	35.0	1.0
148713	17.0	86.0
28374	0.0	1.0
28373	0.0	0.0
28378	2.0	12.0
388468	0.0	9.0
28376	0.0	0.0
28377	0.0	0.0
102216268	1.0	1.0
340441	0.0	1.0
100505768	0.0	10.0
28370	0.0	0.0
28371	0.0	0.0
90352	1.0	20.0
90353	66.0	61.0
100505755	2.0	28.0
90355	629.0	183.0
100505753	2.0	2.0
339451	164.0	85.0
339453	37.0	10.0
653656	0.0	0.0
339456	23.0	3.0
653657	0.0	0.0
653658	33.0	11.0
28385	2.0	0.0
28383	0.0	0.0
600	9.0	10.0
28387	1.0	5.0
28388	42.0	44.0
601	0.0	0.0
602	1487.0	732.0
604	1247.0	4209.0
605	1099.0	677.0
100505758	16.0	43.0
28381	0.0	0.0
606	10.0	269.0
607	2744.0	2460.0
28382	0.0	6.0
608	6.0	54.0
28380	0.0	3.0
100505785	0.0	118.0
219623	75.0	479.0
100505783	736.0	416.0
219621	47.0	104.0
401994	0.0	0.0
401993	0.0	2.0
339442	0.0	2.0
401992	0.0	0.0
28358	0.0	0.0
653689	182.0	58.0
148741	188.0	149.0
28359	0.0	3.0
90381	50.0	241.0
339448	890.0	604.0
28352	0.0	0.0
28353	0.0	0.0
653691	3.0	25.0
148738	0.0	4.0
28351	0.0	0.0
122145	0.0	1.0
28356	2.0	9.0
610	5.0	5.0
28357	0.0	10.0
611	83.0	193.0
28354	0.0	0.0
28355	0.0	0.0
613	3051.0	1747.0
616	1.0	0.0
617	816.0	462.0
618	34.0	1082.0
90378	1894.0	410.0
376497	2500.0	1150.0
90379	799.0	180.0
100505776	43.0	3.0
401983	0.0	0.0
401982	3.0	3.0
401981	1.0	1.0
653677	18.0	72.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	1.0	0.0
388478	0.0	5.0
28368	0.0	0.0
622	955.0	918.0
28365	0.0	0.0
623	16.0	15.0
340419	148.0	346.0
401973	0.0	1.0
28366	0.0	0.0
624	755.0	967.0
627	206.0	624.0
134111	362.0	336.0
629	210.0	782.0
28360	0.0	0.0
101927074	1.0	1.0
101927075	9.0	62.0
146183	1.0	10.0
339416	12.0	59.0
79931	1.0	37.0
55964	57.0	101.0
631	50.0	83.0
79930	62.0	152.0
632	17.0	25.0
79933	4.0	99.0
633	2895.0	4814.0
634	457.0	2436.0
79932	4356.0	6381.0
55968	2809.0	1534.0
79935	52.0	18.0
635	68.0	105.0
79934	1340.0	662.0
636	397.0	1932.0
55967	1449.0	442.0
637	474.0	477.0
79937	53.0	199.0
100505724	0.0	0.0
55966	818.0	302.0
158172	1.0	0.0
638	92.0	220.0
639	669.0	1206.0
79939	3981.0	3402.0
101927081	0.0	0.0
55969	524.0	58.0
101927084	55.0	1399.0
158158	2044.0	1476.0
219654	2014.0	4267.0
100422900	0.0	2.0
100422901	0.0	22.0
100422902	0.0	12.0
100422903	0.0	7.0
100422904	0.0	9.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	1048.0	1734.0
100422908	0.0	18.0
100422909	0.0	17.0
55971	647.0	1686.0
55970	5168.0	3883.0
640	1.0	36.0
100270998	2.0	14.0
641	21.0	55.0
642	1035.0	836.0
55975	1070.0	471.0
100270992	0.0	1.0
158160	68.0	108.0
643	1.0	7.0
55974	1910.0	582.0
122199	7.0	4.0
55973	2388.0	1164.0
644	983.0	470.0
100270994	0.0	3.0
79922	296.0	108.0
55972	657.0	786.0
645	2264.0	310.0
79921	10388.0	2579.0
388499	1.0	7.0
79924	150.0	300.0
646	51.0	15.0
79923	3.0	18.0
648	1973.0	838.0
79925	648.0	797.0
649	947.0	1128.0
79927	65.0	30.0
79929	64.0	82.0
100505718	1.0	13.0
100505741	20.0	194.0
7620	108.0	357.0
100422911	0.0	1.0
7621	379.0	1106.0
100422913	11.0	32.0
100422914	0.0	0.0
102725509	48.0	212.0
339400	62.0	410.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	2.0	2.0
100422918	0.0	0.0
339403	2.0	6.0
100422919	0.0	0.0
650	183.0	168.0
100270986	0.0	23.0
651	5.0	89.0
652	546.0	1270.0
79953	178.0	208.0
653	1.0	2033.0
100270981	0.0	0.0
654	78.0	335.0
100270982	0.0	0.0
655	2453.0	336.0
79955	58.0	32.0
100270983	0.0	0.0
79954	1187.0	748.0
656	1049.0	354.0
100270984	0.0	0.0
657	2417.0	3317.0
79957	98.0	160.0
79956	1473.0	2310.0
658	4166.0	3559.0
79959	271.0	275.0
659	4427.0	8020.0
100505746	13.0	46.0
92912	1512.0	1226.0
79958	860.0	373.0
100270980	0.0	0.0
7617	90.0	169.0
100422920	0.0	0.0
7633	215.0	203.0
100422922	0.0	15.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	1.0	0.0
219670	19.0	62.0
100422926	0.0	12.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	66.0	44.0
100270974	2.0	719.0
661	769.0	1076.0
100270975	0.0	0.0
662	300.0	210.0
79940	56.0	819.0
100270976	1.0	34.0
663	2335.0	2689.0
100270977	0.0	0.0
55997	0.0	3.0
664	1413.0	1348.0
665	9369.0	1751.0
53335	128.0	460.0
79944	434.0	450.0
666	1127.0	813.0
100270972	3.0	1.0
667	6348.0	42478.0
79943	195.0	82.0
79946	40.0	20.0
668	15.0	18.0
53339	2158.0	1449.0
669	1085.0	307.0
100505738	376.0	178.0
79948	1.0	3.0
53336	0.0	5.0
7626	811.0	1243.0
55999	0.0	0.0
79947	1568.0	1739.0
55998	0.0	0.0
7625	442.0	479.0
92906	1625.0	1409.0
7628	0.0	67.0
79949	600.0	561.0
7627	928.0	963.0
100505739	0.0	23.0
7629	1773.0	1241.0
161779	137.0	159.0
101929693	215.0	229.0
104533120	3.0	1.0
100422930	0.0	0.0
101927034	1.0	281.0
100422931	0.0	5.0
7644	1099.0	4709.0
