id	8309be46-0342-49d9-b6f1-b2779eaaee9a	5ec72280-04a7-434f-bdee-5bcffe7bc83d
85456	15743.0	12744.0
442910	0.0	1.0
106481343	0.0	0.0
85457	3298.0	3185.0
442911	0.0	0.0
106481344	0.0	1.0
442912	0.0	0.0
85455	2058.0	219.0
442913	0.0	0.0
85452	11.0	11.0
442914	0.0	0.0
50	9470.0	5291.0
85453	6364.0	2271.0
442915	0.0	0.0
85450	3901.0	1818.0
51	6406.0	7208.0
442916	0.0	0.0
85451	2080.0	1845.0
52	4574.0	4491.0
442917	0.0	0.0
53	3896.0	5392.0
442918	0.0	0.0
54	498.0	5019.0
442919	0.0	0.0
55	740.0	793477.0
442909	0.0	0.0
56	210.0	15.0
58	149.0	14.0
59	83580.0	37418.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	7.0	9.0
106481352	1.0	0.0
106481353	0.0	0.0
85449	188.0	197.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	18.0	1.0
106481354	0.0	1.0
85446	243.0	108.0
442900	0.0	0.0
106481355	0.0	0.0
85443	9.0	1.0
442901	0.0	0.0
85444	478.0	715.0
442902	0.0	0.0
60	316410.0	170932.0
85441	1160.0	2610.0
442903	1.0	3.0
85442	294.0	83.0
442904	0.0	0.0
442905	0.0	0.0
62	22.0	4.0
85440	1345.0	1623.0
442907	7.0	4.0
442908	0.0	0.0
66	0.0	0.0
67	8.0	2.0
68	1.0	0.0
344595	1164.0	280.0
69	4.0	0.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	1.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	138.0	53.0
106481321	1.0	0.0
85479	0.0	19.0
106481322	0.0	0.0
85476	3915.0	2892.0
85477	180.0	1196.0
70	18184.0	600.0
85474	12.0	4.0
71	180914.0	167920.0
72	130959.0	32637.0
73	4.0	22.0
74	0.0	0.0
75	9.0	5.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3809.0	4620.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	0.0
85465	3025.0	3321.0
81	26421.0	19779.0
85463	611.0	932.0
82	3.0	2.0
85464	1469.0	908.0
83	7.0	2.0
85461	1337.0	1592.0
85462	685.0	2027.0
86	1552.0	2215.0
87	20027.0	13466.0
85460	1527.0	1858.0
88	1.0	2.0
89	24.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	978.0	1894.0
106481300	0.0	0.0
91	8489.0	4259.0
92	957.0	1548.0
93	950.0	1116.0
94	3808.0	521.0
95	265.0	435.0
97	315.0	137.0
98	845.0	862.0
344561	0.0	0.0
728661	1933.0	1458.0
728664	0.0	4.0
106481305	0.0	0.0
261734	801.0	465.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	18.0	30.0
106481309	8.0	6.0
246119	3.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	2.0	0.0
3805	5.0	20.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	1.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	488.0	433.0
3800	1405.0	10769.0
3801	1416.0	484.0
3802	1.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	1469.0	1685.0
728698	2.0	2.0
3814	4.0	10.0
3815	2425.0	313.0
3816	4.0	725.0
261729	2103.0	36966.0
3817	314.0	268634.0
3818	14.0	5.0
222166	5623.0	3438.0
3811	1.0	6.0
3812	0.0	2.0
285740	1.0	0.0
285741	11.0	19.0
728689	9.0	9.0
3827	0.0	0.0
246100	0.0	0.0
3820	20.0	195.0
3821	6.0	13.0
3822	2.0	4.0
3823	0.0	0.0
3824	38.0	60.0
645402	0.0	0.0
403313	806.0	3183.0
403314	4.0	2.0
728637	3.0	0.0
728638	71.0	70.0
728633	0.0	0.0
728632	29.0	27.0
728635	28.0	29.0
3836	2471.0	2306.0
222183	77.0	139.0
3837	10197.0	12466.0
3838	572.0	691.0
3839	1791.0	1198.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1659.0	927.0
3832	147.0	287.0
3833	36.0	188.0
3834	4.0	9.0
3835	2395.0	5514.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	368.0	131.0
3848	4.0	2.0
3849	1.0	8.0
222171	84.0	176.0
728619	4.0	0.0
3840	4813.0	4704.0
3841	436.0	776.0
3842	7022.0	5797.0
3843	6925.0	7496.0
3844	0.0	0.0
3845	1637.0	1916.0
3846	10.0	8.0
645423	2.0	0.0
3860	89.0	830.0
246126	1389.0	2104.0
728658	746.0	1270.0
728655	1.0	1.0
728657	0.0	2.0
728656	1.0	3.0
3858	2147.0	1082.0
3859	1.0	0.0
246135	1.0	1.0
3850	2.0	0.0
3851	0.0	96.0
3852	19660.0	18435.0
645414	0.0	0.0
3853	12.0	258.0
3854	0.0	16.0
3855	31154.0	4168.0
3856	19300.0	39621.0
3857	15.0	2.0
728640	0.0	5.0
645431	158.0	33.0
728642	286.0	232.0
728641	3.0	1.0
645434	3.0	0.0
645432	2.0	10.0
285704	886.0	1556.0
728643	2.0	29.0
222194	1685.0	1458.0
285708	0.0	0.0
1204	0.0	0.0
1203	1034.0	1081.0
1201	2455.0	1653.0
1200	9557.0	11364.0
3861	297.0	3102.0
645426	3.0	18.0
645425	0.0	0.0
1209	13084.0	9889.0
3866	124.0	10583.0
1208	0.0	0.0
1207	2969.0	4491.0
3868	1728.0	125.0
285311	0.0	0.0
3880	21154.0	23783.0
3881	0.0	0.0
285313	17.0	5.0
100128537	495.0	82.0
3882	6.0	3.0
100128536	0.0	0.0
285314	2.0	0.0
285315	397.0	483.0
1215	14.0	3.0
100141515	2.0	8.0
1213	29439.0	25538.0
1212	3101.0	3303.0
1211	5178.0	8526.0
3872	14368.0	11566.0
3875	24309.0	39420.0
3876	11.0	7.0
3879	3.0	0.0
3890	0.0	2.0
3891	3.0	0.0
3892	63.0	15.0
100128525	6.0	4.0
285326	0.0	0.0
1230	34.0	194.0
285329	5.0	6.0
440097	2.0	0.0
440093	4.0	10.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	14.0	9.0
3888	0.0	0.0
100631239	2.0	0.0
3889	1.0	0.0
100128516	30.0	48.0
285331	692.0	380.0
100128512	0.0	0.0
285335	11.0	7.0
100128514	0.0	0.0
1241	490.0	150.0
1240	224.0	400.0
1238	45.0	57.0
1237	3.0	10.0
1236	115.0	203.0
1235	0.0	6.0
1234	43.0	369.0
1233	10.0	69.0
1232	2.0	8.0
3895	12763.0	11774.0
100128511	48.0	122.0
100631247	1.0	2.0
3897	610.0	72.0
100631248	0.0	2.0
3898	10611.0	3788.0
100631249	0.0	0.0
3899	365.0	5347.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1046.0	1581.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	155.0	97.0
100631254	1.0	1.0
100128503	0.0	0.0
285349	226.0	175.0
574501	0.0	0.0
574502	0.0	0.0
1244	39.0	19.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	42437.0	11670.0
1263	301.0	173.0
1262	9.0	4.0
116966	45.0	115.0
100887755	0.0	1.0
1261	4.0	3.0
100887754	0.0	0.0
1260	0.0	0.0
116969	49.0	82.0
1259	46.0	266.0
1258	3.0	4.0
440061	0.0	0.0
100887750	25.0	19.0
100887746	227.0	0.0
100887744	0.0	0.0
1272	1663.0	1946.0
1271	448.0	118.0
100887749	85.0	18.0
1270	10.0	9.0
100887748	4.0	0.0
440044	39.0	29.0
1269	0.0	26.0
440051	0.0	0.0
1268	127.0	51.0
440050	1.0	0.0
1267	5666.0	9283.0
1266	4979.0	7547.0
100887740	0.0	0.0
1265	8359.0	5472.0
1286	1019.0	156.0
1285	413.0	32.0
1284	17068.0	9229.0
1282	9618.0	5171.0
1281	16499.0	16778.0
1280	33.0	466.0
440078	75.0	152.0
440077	0.0	0.0
440087	25.0	152.0
1278	20268.0	18959.0
1277	12469.0	15560.0
440081	29.0	27.0
116938	0.0	0.0
1297	10.0	248.0
116931	63.0	51.0
1296	758.0	1047.0
1295	828.0	1511.0
116933	12.0	7.0
1294	1460.0	987.0
1293	12102.0	4595.0
116935	43.0	34.0
1292	23469.0	15573.0
440068	0.0	13.0
1291	12668.0	5531.0
116937	2.0	0.0
440067	3.0	7.0
1290	651.0	806.0
440073	111.0	71.0
440072	7.0	12.0
1289	2560.0	2356.0
1288	2404.0	1389.0
1287	3705.0	2986.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	506.0	629.0
440021	1.0	0.0
442673	4.0	1.0
10018	1670.0	1718.0
126328	3044.0	2667.0
442676	1.0	0.0
126326	223.0	82.0
1299	132.0	69.0
1298	10232.0	9783.0
10011	2105.0	1481.0
10010	1260.0	1273.0
10013	3475.0	2432.0
128989	1001.0	1123.0
10015	6428.0	8793.0
10014	5452.0	5194.0
10017	14.0	111.0
10016	3695.0	3920.0
10020	1043.0	4067.0
114335	0.0	0.0
114336	0.0	0.0
126321	2324.0	2299.0
10029	1.0	0.0
442668	0.0	0.0
10022	0.0	2.0
10021	164.0	21.0
10024	22.0	43.0
128977	1384.0	1753.0
103021165	1.0	1.0
10023	428.0	652.0
103021164	8.0	7.0
10026	1969.0	2543.0
10025	3828.0	4677.0
116986	72.0	147.0
116985	5961.0	5689.0
116988	3762.0	4932.0
116987	3303.0	1956.0
114327	660.0	441.0
440043	0.0	0.0
126308	3298.0	3785.0
440041	0.0	0.0
126306	38.0	9.0
151306	14.0	60.0
100128590	3.0	2.0
100128596	2.0	2.0
151300	0.0	1.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	23.0	24.0
440026	2407.0	2639.0
440023	0.0	3.0
10008	933.0	143.0
10007	2520.0	3298.0
10009	1704.0	1912.0
116984	399.0	544.0
116983	1220.0	777.0
151313	153.0	388.0
10000	6955.0	4521.0
128954	0.0	0.0
10002	12.0	6.0
10001	865.0	816.0
10004	271.0	199.0
10003	117.0	40.0
10006	2380.0	2986.0
10005	997.0	1348.0
126370	0.0	0.0
285352	117.0	128.0
100128579	0.0	0.0
285359	43.0	22.0
126375	601.0	449.0
126374	1020.0	464.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2743.0	3935.0
285367	1119.0	1197.0
285368	423.0	920.0
100128569	87.0	64.0
126364	49.0	173.0
100128560	4.0	5.0
285370	0.0	0.0
285375	0.0	0.0
102682016	193.0	0.0
153932	3.0	4.0
344191	90.0	88.0
126353	13.0	537.0
751071	213.0	437.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	1.0	2.0
106481282	0.0	0.0
285381	1273.0	1046.0
106481283	0.0	0.0
285382	1924.0	556.0
106481280	0.0	0.0
165918	1027.0	981.0
106481281	2.0	0.0
165904	5.0	3.0
285386	236.0	95.0
138307	10.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	2.0	1.0
100128541	0.0	1.0
138311	230.0	682.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	25.0	1.0
126299	1480.0	2226.0
106481259	0.0	0.0
728716	6.0	3.0
126298	1609.0	1649.0
728710	1.0	0.0
126295	258.0	236.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	59.0	156.0
645318	0.0	0.0
645317	72.0	51.0
151242	0.0	5.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	27237.0	19639.0
100287908	0.0	0.0
645332	341.0	454.0
126282	230.0	314.0
100287902	5.0	27.0
163227	454.0	496.0
100287900	0.0	0.0
163223	37.0	7.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	1.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	747.0	3398.0
106481278	0.0	1.0
645328	1.0	3.0
151254	8.0	3.0
645326	2.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	0.0	18.0
163259	203.0	181.0
645345	581.0	283.0
200403	12.0	1.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	305.0	197.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	1.0
728732	1.0	1.0
728734	0.0	0.0
126272	115.0	124.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	553.0	773.0
106481243	0.0	0.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	4.0	10.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	13.0
728723	134.0	137.0
106481253	0.0	0.0
107133522	12.0	4.0
106481254	0.0	3.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	2.0	28.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	1.0
151276	10.0	1.0
645348	1.0	0.0
106481250	0.0	0.0
645369	34.0	8.0
645368	1.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	988.0	1323.0
106481218	2.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	10.0	11.0
645360	0.0	0.0
106481219	0.0	1.0
106481220	12.0	9.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	1.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	393.0	722.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	34.0	2.0
645387	569.0	395.0
645382	0.0	0.0
645381	42.0	62.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	1.0
106481207	1.0	0.0
106481204	1.0	0.0
106481205	4.0	0.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	326.0	231.0
3903	142.0	661.0
106481210	0.0	0.0
3904	0.0	7.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1727.0	568.0
106481211	0.0	0.0
3909	4238.0	2770.0
106481212	0.0	0.0
684959	0.0	0.0
151234	480.0	106.0
151230	724.0	2000.0
728798	0.0	5.0
3913	30998.0	15990.0
3914	12299.0	6461.0
3915	10116.0	7794.0
3916	18788.0	22292.0
3918	1554.0	2695.0
3910	2649.0	1207.0
3911	20271.0	6141.0
3912	4576.0	3277.0
728782	5.0	6.0
728780	9.0	22.0
3924	8.0	9.0
3925	3166.0	2120.0
3927	8713.0	6376.0
3929	6.0	0.0
3920	32119.0	20767.0
3921	21201.0	32918.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	1823.0	37508.0
3937	180.0	707.0
3938	0.0	0.0
3939	5104.0	14473.0
3930	2989.0	2165.0
100873179	0.0	0.0
3931	273.0	175.0
3932	48.0	581.0
3933	529.0	0.0
3934	275.0	18614.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	0.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	6.0	8.0
3947	0.0	0.0
3948	0.0	0.0
3949	954.0	3588.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	6289.0	19029.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	0.0	2.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	5.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	9.0	217.0
3958	16970.0	9848.0
3959	45473.0	25968.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	366.0	97.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	113.0	80.0
3952	0.0	1.0
3953	708.0	678.0
3954	2188.0	2348.0
3955	440.0	5457.0
3956	7532.0	4986.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	6.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	7.0	2.0
728746	0.0	0.0
728748	1.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	176.0	132.0
1303	4623.0	2324.0
107133502	0.0	0.0
1302	45.0	11.0
1301	82.0	79.0
1300	2.0	404.0
3960	94.0	19.0
3963	11.0	12.0
3964	2802.0	2501.0
1308	6678.0	3227.0
3965	976.0	1050.0
1307	2429.0	2159.0
151295	6.0	3.0
1306	1260.0	1757.0
100189589	34.0	0.0
728774	0.0	0.0
728773	0.0	0.0
3980	2332.0	2712.0
100287932	3453.0	2684.0
3981	1108.0	552.0
728776	8.0	15.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	5408.0	4292.0
1315	9085.0	10594.0
1314	19576.0	15711.0
1312	8878.0	8134.0
1311	136.0	3139.0
100329135	3.0	0.0
1310	3.0	7.0
574537	0.0	0.0
3972	1.0	0.0
3973	1.0	0.0
3975	412.0	0.0
3976	72.0	108.0
3977	10373.0	9998.0
1318	1662.0	53.0
3978	934.0	850.0
1317	11443.0	5257.0
728763	9.0	3.0
3990	117.0	9.0
645313	0.0	1.0
3991	638.0	235.0
645312	1.0	0.0
3992	4928.0	2601.0
645311	0.0	0.0
728769	538.0	742.0
1330	0.0	0.0
1327	18603.0	17135.0
1326	864.0	216.0
1325	13.0	10.0
3982	0.0	0.0
3983	16106.0	2907.0
3984	2737.0	1542.0
3985	3662.0	4614.0
3987	8292.0	3315.0
3988	3762.0	5153.0
1329	6470.0	6186.0
116809	0.0	0.0
100128416	13.0	7.0
1340	7489.0	8188.0
1337	5873.0	5901.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	6425.0	3292.0
100128410	0.0	0.0
3995	1335.0	508.0
100128412	0.0	0.0
3996	1717.0	1470.0
3998	21089.0	14912.0
1339	2.0	0.0
285440	1987.0	2022.0
285441	2.0	22.0
1352	638.0	711.0
1351	9112.0	8848.0
1350	13646.0	12885.0
1349	4099.0	4068.0
1348	0.0	0.0
1347	5453.0	4429.0
1346	416.0	271.0
1345	4950.0	4330.0
1343	1.0	0.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	27.0	14.0
1363	3120.0	28987.0
1362	6119.0	13431.0
1361	293.0	4.0
1360	2.0	1871.0
1359	231.0	271.0
1358	0.0	0.0
1357	5.0	5.0
1356	29.0	3084.0
1355	2402.0	2888.0
1353	2008.0	1998.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	1.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	65.0	55.0
285464	825.0	504.0
100873200	0.0	0.0
777774	0.0	0.0
1374	8210.0	4340.0
1373	102.0	77.0
1371	669.0	706.0
1370	0.0	0.0
1369	0.0	0.0
1368	211.0	6316.0
100873209	0.0	0.0
1366	9051.0	3926.0
1365	8539.0	13083.0
1364	12577.0	26394.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	6.0	4.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	0.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	1831.0	2589.0
116843	284.0	693.0
1384	2828.0	6020.0
116842	48.0	8.0
1382	12718.0	916.0
116844	2564.0	825.0
1381	272.0	32.0
1380	10.0	111.0
440176	3.0	4.0
440184	8.0	1.0
1379	2.0	16.0
1378	27.0	77.0
1376	2891.0	1549.0
1375	22.0	23.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	6.0	0.0
102800310	181.0	20.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	106.0	280.0
1396	666.0	71.0
1395	46.0	9.0
1394	59.0	39.0
1393	224.0	42.0
1392	1.0	0.0
285407	5.0	8.0
116835	326.0	209.0
1390	998.0	689.0
1389	4022.0	5964.0
1388	6256.0	6965.0
1387	6360.0	5141.0
116841	1474.0	2067.0
1386	3201.0	2983.0
116840	1631.0	1975.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	68.0	35.0
100873255	0.0	0.0
100873254	3.0	0.0
100873253	0.0	0.0
285412	2.0	0.0
100873252	0.0	0.0
100287898	87.0	43.0
100287895	0.0	0.0
285419	19.0	17.0
1399	4408.0	3896.0
1398	6055.0	3669.0
1397	18734.0	5294.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	236.0	372.0
285429	11.0	4.0
100287880	0.0	0.0
440193	4156.0	3496.0
100873248	0.0	0.0
100873247	2.0	0.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	20923.0	13644.0
153830	5521.0	4045.0
645280	3.0	0.0
440138	498.0	327.0
440132	0.0	0.0
440142	0.0	2.0
10139	2602.0	2298.0
126208	3903.0	2069.0
126206	0.0	2.0
126205	0.0	14.0
107133497	13.0	18.0
126204	0.0	0.0
107133499	0.0	0.0
128866	11965.0	8859.0
10131	2100.0	3581.0
10134	20584.0	17251.0
107133494	0.0	0.0
10133	3053.0	3061.0
128869	1160.0	1547.0
10136	0.0	0.0
10135	2755.0	7162.0
100128493	0.0	0.0
103021294	30.0	13.0
10138	701.0	583.0
100128496	0.0	0.0
10137	3625.0	4376.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	1.0
10140	6888.0	6018.0
128864	5.0	12.0
440125	1.0	1.0
440131	0.0	3.0
10143	0.0	19.0
128854	738.0	1195.0
10142	5384.0	4395.0
10144	1903.0	2015.0
10147	2364.0	2169.0
100128483	0.0	0.0
10146	6271.0	8649.0
128859	0.0	1.0
10149	265.0	437.0
10148	42.0	120.0
128853	1044.0	94.0
440159	0.0	2.0
10117	4.0	2.0
440163	7.0	0.0
10110	94.0	2.0
10112	22.0	107.0
10111	3753.0	3458.0
10114	6386.0	3851.0
10113	4617.0	4479.0
128848	0.0	0.0
10116	6432.0	4310.0
165829	28.0	25.0
100128469	13.0	13.0
153842	5.0	5.0
440145	700.0	871.0
10129	1633.0	1103.0
440153	0.0	0.0
10128	7116.0	6289.0
100033799	0.0	0.0
107133486	14.0	0.0
10121	6351.0	6475.0
100128465	0.0	0.0
10120	5473.0	5592.0
10123	415.0	1765.0
138234	3.0	1.0
10125	53.0	136.0
10124	641.0	850.0
10127	1501.0	1741.0
10126	1714.0	2012.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	37.0	47.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	0.0
285489	264.0	81.0
100128448	0.0	0.0
126242	10.0	0.0
106481198	0.0	0.0
10107	0.0	1.0
10106	19622.0	11895.0
106481199	0.0	0.0
10109	8219.0	9500.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4483.0	4170.0
10100	916.0	789.0
10103	3453.0	50645.0
106481194	0.0	0.0
10102	1470.0	1264.0
106481195	0.0	0.0
10105	8459.0	2353.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	53.0	196.0
440119	227.0	228.0
126235	0.0	0.0
126231	80.0	73.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	6.0	0.0
442775	92.0	84.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	145.0	53.0
106481167	2.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	2.0
440107	65.0	13.0
440104	980.0	1417.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	0.0	22.0
100128420	1.0	9.0
100128423	0.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	10.0	15.0
10090	278.0	706.0
10093	5728.0	6235.0
10092	4448.0	6220.0
10095	5735.0	3964.0
645204	2.0	0.0
10094	7054.0	9533.0
645203	3.0	1.0
10097	9069.0	10970.0
10096	8733.0	7872.0
645201	1.0	1.0
163115	49.0	53.0
200504	0.0	2.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	0.0
106481143	0.0	0.0
114194	0.0	0.0
138162	1059.0	127.0
106481144	0.0	0.0
114195	0.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	11.0	2.0
106481145	0.0	0.0
151126	98.0	3798.0
106481146	0.0	0.0
10099	36279.0	9109.0
10098	624.0	866.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	950.0	866.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	44.0	63.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	33.0	237.0
415116	4345.0	5287.0
645207	0.0	0.0
645206	23.0	46.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
442709	10.0	2.0
114182	0.0	2.0
10071	7.0	218.0
