id	9feb9cef-8d78-43c5-8760-2641bb539b48	90dcc0ac-a55e-4551-9573-022c10d1c0e1
85459	630.0	1081.0
106481346	0.0	0.0
85456	16748.0	25745.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3109.0	4524.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	752.0	76.0
442913	0.0	0.0
85452	18.0	97.0
442914	0.0	0.0
50	7639.0	7716.0
85453	5655.0	4748.0
442915	0.0	0.0
85450	2055.0	2401.0
51	5862.0	9198.0
442916	0.0	0.0
85451	1809.0	2575.0
52	4335.0	5729.0
442917	0.0	0.0
53	3808.0	7829.0
442918	0.0	0.0
54	435.0	14992.0
442919	0.0	0.0
55	891.0	664200.0
442909	2.0	1.0
56	171.0	8.0
58	82.0	115.0
59	47774.0	52120.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	1.0	6.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	68.0	229.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	7.0	1.0
106481354	0.0	0.0
85446	247.0	284.0
442900	0.0	2.0
106481355	0.0	0.0
85443	8.0	9.0
442901	0.0	0.0
85444	482.0	1075.0
442902	0.0	0.0
60	150386.0	155227.0
85441	1343.0	4606.0
442903	8.0	3.0
85442	318.0	281.0
442904	0.0	0.0
442905	0.0	0.0
62	5.0	10.0
85440	1113.0	5376.0
442907	4.0	2.0
442908	0.0	0.0
66	0.0	1.0
67	1.0	3.0
68	1.0	3.0
344595	678.0	696.0
69	2.0	2.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	1.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	97.0	104.0
106481321	0.0	0.0
85479	1.0	8.0
106481322	0.0	0.0
85476	3665.0	3248.0
85477	461.0	1565.0
70	4649.0	833.0
85474	8.0	5.0
71	124627.0	128752.0
72	82492.0	34939.0
73	13.0	23.0
74	0.0	0.0
75	7.0	13.0
106481327	0.0	2.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4783.0	5841.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	4.0
106481333	0.0	0.0
85465	3841.0	4750.0
81	22252.0	26395.0
85463	501.0	995.0
82	2.0	0.0
85464	1424.0	1078.0
83	3.0	13.0
85461	1350.0	4120.0
85462	550.0	6823.0
86	1653.0	2514.0
87	16023.0	17499.0
85460	1376.0	2389.0
88	5.0	26.0
89	6.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1031.0	1996.0
106481300	0.0	0.0
91	6993.0	4965.0
92	911.0	1400.0
93	746.0	1114.0
94	2949.0	897.0
95	214.0	674.0
97	329.0	287.0
98	629.0	1128.0
344561	0.0	0.0
728661	3397.0	4842.0
728664	0.0	9.0
106481305	0.0	0.0
261734	739.0	819.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	16.0	20.0
106481309	4.0	10.0
246119	5.0	8.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	1.0	0.0
3805	2.0	5.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	2.0	0.0
106481310	2.0	26.0
3809	0.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	243.0	522.0
3800	1593.0	16806.0
3801	1737.0	1353.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	1400.0	2614.0
728698	3.0	5.0
3814	1.0	10.0
3815	2899.0	477.0
3816	3.0	888.0
261729	1351.0	44728.0
3817	916.0	712283.0
3818	32.0	35.0
222166	5486.0	3184.0
3811	0.0	0.0
3812	1.0	1.0
285740	0.0	0.0
285741	18.0	17.0
728689	6.0	7.0
3827	0.0	3.0
246100	0.0	0.0
3820	202.0	322.0
3821	26.0	44.0
3822	2.0	2.0
3823	1.0	1.0
3824	60.0	109.0
645402	0.0	0.0
403313	761.0	6653.0
403314	2.0	14.0
728637	1.0	1.0
728638	30.0	137.0
728633	0.0	0.0
728632	21.0	25.0
728635	9.0	35.0
3836	2594.0	3869.0
222183	40.0	285.0
3837	8734.0	16045.0
3838	781.0	1283.0
3839	1507.0	1373.0
728629	1.0	0.0
403304	0.0	1.0
403305	0.0	1.0
3831	1510.0	1848.0
3832	73.0	310.0
3833	45.0	421.0
3834	5.0	9.0
3835	2387.0	7594.0
728620	0.0	0.0
403300	0.0	0.0
645412	2.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	323.0	265.0
3848	2.0	6.0
3849	3.0	19.0
222171	164.0	369.0
728619	0.0	4.0
3840	3792.0	5103.0
3841	411.0	741.0
3842	6797.0	7175.0
3843	6913.0	8765.0
3844	0.0	0.0
3845	1500.0	2217.0
3846	11.0	7.0
645423	0.0	0.0
3860	65.0	11589.0
246126	1497.0	3500.0
728658	445.0	823.0
728655	4.0	1.0
728657	0.0	0.0
728656	4.0	2.0
3858	2275.0	2019.0
3859	0.0	2.0
246135	0.0	1.0
3850	47.0	0.0
3851	3.0	1739.0
3852	13856.0	31851.0
645414	0.0	0.0
3853	0.0	234.0
3854	0.0	14.0
3855	39199.0	5107.0
3856	22423.0	75685.0
3857	12.0	3.0
728640	3.0	0.0
645431	42.0	32.0
728642	360.0	542.0
728641	0.0	14.0
645434	5.0	0.0
645432	3.0	6.0
285704	913.0	1356.0
728643	1.0	47.0
222194	1400.0	1763.0
285708	0.0	0.0
1204	0.0	0.0
1203	1127.0	1146.0
1201	2500.0	2566.0
1200	5809.0	9501.0
3861	294.0	983.0
645426	5.0	24.0
645425	0.0	0.0
1209	8723.0	13449.0
3866	264.0	24237.0
1208	2.0	0.0
1207	3360.0	4829.0
3868	784.0	366.0
285311	0.0	0.0
3880	38994.0	51938.0
3881	0.0	0.0
285313	3.0	16.0
100128537	748.0	1311.0
3882	3.0	4.0
100128536	0.0	1.0
285314	0.0	0.0
285315	352.0	722.0
1215	2.0	9.0
100141515	6.0	6.0
1213	27632.0	37234.0
1212	3174.0	4966.0
1211	5064.0	11081.0
3872	8649.0	20129.0
3875	26444.0	53371.0
3876	18.0	16.0
3879	3.0	1.0
3890	0.0	1.0
3891	0.0	1.0
3892	40.0	29.0
100128525	6.0	7.0
285326	0.0	0.0
1230	40.0	171.0
285329	2.0	4.0
440097	0.0	9.0
440093	6.0	4.0
3883	1.0	0.0
3884	1.0	0.0
3885	4.0	3.0
3886	1.0	0.0
100128521	0.0	0.0
3887	8.0	14.0
3888	0.0	0.0
100631239	1.0	0.0
3889	0.0	1.0
100128516	16.0	56.0
285331	812.0	996.0
100128512	0.0	0.0
285335	23.0	20.0
100128514	0.0	3.0
1241	523.0	557.0
1240	150.0	382.0
1238	69.0	79.0
1237	0.0	11.0
1236	120.0	151.0
1235	8.0	15.0
1234	101.0	313.0
1233	1.0	54.0
1232	2.0	3.0
3895	12943.0	15365.0
100128511	47.0	132.0
100631247	1.0	9.0
3897	1309.0	182.0
100631248	0.0	56.0
3898	6837.0	5764.0
100631249	0.0	0.0
3899	235.0	15583.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	965.0	4303.0
100631251	0.0	2.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	169.0	255.0
100631254	1.0	1.0
100128503	1.0	0.0
285349	170.0	221.0
574501	2.0	3.0
574502	0.0	0.0
1244	32.0	57.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	29171.0	23063.0
1263	461.0	537.0
1262	6.0	18.0
116966	48.0	181.0
100887755	0.0	0.0
1261	5.0	1.0
100887754	4.0	1.0
1260	0.0	0.0
116969	4.0	9.0
1259	191.0	368.0
1258	14.0	17.0
440061	0.0	0.0
100887750	31.0	46.0
100887746	972.0	0.0
100887744	0.0	1.0
1272	706.0	1974.0
1271	450.0	371.0
100887749	10792.0	16749.0
1270	11.0	17.0
100887748	315.0	0.0
440044	57.0	64.0
1269	3.0	5.0
440051	0.0	0.0
1268	101.0	154.0
440050	0.0	1.0
1267	4963.0	12510.0
1266	4979.0	8695.0
100887740	0.0	0.0
1265	6064.0	7137.0
1286	2461.0	368.0
1285	1433.0	238.0
1284	7193.0	12812.0
1282	5107.0	6109.0
1281	7415.0	11043.0
1280	129.0	44.0
440078	55.0	154.0
440077	0.0	1.0
440087	5.0	538.0
1278	8361.0	13096.0
1277	4514.0	7660.0
440081	49.0	119.0
116938	0.0	0.0
1297	5.0	116.0
116931	55.0	773.0
1296	572.0	1141.0
1295	456.0	620.0
116933	7.0	9.0
1294	1484.0	6736.0
1293	3633.0	5509.0
116935	42.0	65.0
1292	8501.0	21126.0
440068	0.0	5.0
1291	7445.0	12074.0
116937	0.0	3.0
440067	9.0	7.0
1290	347.0	1121.0
440073	141.0	106.0
440072	3.0	17.0
1289	1167.0	3312.0
1288	1739.0	2431.0
1287	3303.0	4864.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	330.0	945.0
440021	1.0	0.0
442673	3.0	4.0
10018	2030.0	2828.0
126328	2720.0	4013.0
442676	0.0	0.0
126326	69.0	142.0
1299	260.0	165.0
1298	7622.0	5025.0
10011	2032.0	3330.0
10010	1300.0	1727.0
10013	3778.0	4172.0
128989	882.0	1830.0
10015	6480.0	11896.0
10014	5203.0	6113.0
10017	11.0	56.0
10016	4496.0	6139.0
10020	1165.0	9874.0
114335	0.0	0.0
114336	0.0	0.0
126321	2475.0	5238.0
10029	0.0	0.0
442668	1.0	0.0
10022	3.0	2.0
10021	266.0	10.0
10024	21.0	89.0
128977	1122.0	1974.0
103021165	0.0	0.0
10023	425.0	1906.0
103021164	9.0	12.0
10026	1513.0	2914.0
10025	3026.0	6498.0
116986	63.0	189.0
116985	5830.0	8577.0
116988	3477.0	8813.0
116987	2931.0	3614.0
114327	839.0	1213.0
440043	0.0	0.0
126308	2378.0	5850.0
440041	0.0	0.0
126306	9.0	41.0
151306	5.0	35.0
100128590	0.0	6.0
100128596	0.0	0.0
151300	0.0	5.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	15.0	14.0
440026	2107.0	3190.0
440023	0.0	0.0
10008	175.0	191.0
10007	2189.0	2893.0
10009	1421.0	1854.0
116984	533.0	1180.0
116983	953.0	2675.0
151313	130.0	390.0
10000	5321.0	5703.0
128954	0.0	0.0
10002	12.0	63.0
10001	927.0	1172.0
10004	262.0	328.0
10003	136.0	254.0
10006	2403.0	3849.0
10005	1016.0	2381.0
126370	1.0	0.0
285352	103.0	186.0
100128579	0.0	0.0
285359	72.0	134.0
126375	415.0	505.0
126374	1289.0	1072.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2673.0	5190.0
285367	1210.0	2073.0
285368	260.0	980.0
100128569	118.0	261.0
126364	43.0	152.0
100128560	9.0	3.0
285370	0.0	1.0
285375	0.0	0.0
102682016	278.0	0.0
153932	5.0	5.0
344191	19.0	246.0
126353	64.0	1433.0
751071	223.0	512.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	4.0
106481282	0.0	0.0
285381	1069.0	1262.0
106481283	0.0	0.0
285382	1238.0	612.0
106481280	0.0	0.0
165918	914.0	1183.0
106481281	0.0	2.0
165904	1.0	4.0
285386	279.0	140.0
138307	26.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	4.0
100128542	1.0	5.0
106481290	0.0	2.0
100128541	0.0	1.0
138311	112.0	748.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	4.0	10.0
126299	1393.0	2433.0
106481259	0.0	0.0
728716	9.0	5.0
126298	1312.0	3101.0
728710	4.0	0.0
126295	406.0	485.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	54.0	268.0
645318	0.0	0.0
645317	45.0	63.0
151242	3.0	11.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	20226.0	24419.0
100287908	0.0	0.0
645332	186.0	421.0
126282	134.0	352.0
100287902	1.0	21.0
163227	531.0	532.0
100287900	0.0	0.0
163223	18.0	19.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	2.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	954.0	1575.0
106481278	0.0	1.0
645328	2.0	6.0
151254	9.0	14.0
645326	4.0	7.0
106481271	1.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	2.0	15.0
163259	189.0	449.0
645345	455.0	390.0
200403	15.0	37.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	370.0	310.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	2.0	11.0
728732	1.0	6.0
728734	0.0	0.0
126272	87.0	144.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	582.0	989.0
106481243	0.0	1.0
107133513	0.0	1.0
106481240	0.0	0.0
106481241	5.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	4.0	8.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	6.0	10.0
728723	114.0	143.0
106481253	0.0	0.0
107133522	6.0	4.0
106481254	0.0	0.0
107133524	0.0	4.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	54.0	63.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	0.0
645348	0.0	3.0
106481250	0.0	0.0
645369	9.0	33.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1054.0	2137.0
106481218	2.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	7.0	42.0
645360	0.0	0.0
106481219	0.0	4.0
106481220	5.0	4.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	3.0	0.0
138241	421.0	1003.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	7.0	13.0
645387	402.0	607.0
645382	0.0	0.0
645381	30.0	38.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	4.0	4.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	5.0
106481207	0.0	0.0
106481204	0.0	0.0
106481205	1.0	1.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	107.0	269.0
3903	169.0	521.0
106481210	0.0	0.0
3904	0.0	5.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	734.0	1134.0
106481211	0.0	0.0
3909	3626.0	3854.0
106481212	0.0	0.0
684959	0.0	0.0
151234	228.0	68.0
151230	618.0	1562.0
728798	0.0	1.0
3913	20362.0	15674.0
3914	25714.0	10964.0
3915	7990.0	7154.0
3916	15801.0	22730.0
3918	1720.0	2123.0
3910	1666.0	1694.0
3911	13284.0	16768.0
3912	2891.0	2915.0
728782	10.0	16.0
728780	7.0	68.0
3924	10.0	10.0
3925	3624.0	2196.0
3927	9969.0	6885.0
3929	7.0	5.0
3920	17977.0	17174.0
3921	29728.0	41851.0
3923	0.0	0.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	2251.0	39863.0
3937	253.0	659.0
3938	1.0	2.0
3939	6500.0	14893.0
3930	2641.0	2203.0
100873179	0.0	0.0
3931	324.0	507.0
3932	199.0	531.0
3933	5617.0	0.0
3934	1219.0	5527.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	1.0	1.0
100287964	1.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	7.0
3947	0.0	0.0
3948	1.0	2.0
3949	1133.0	7912.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	6660.0	11068.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	3.0
100873192	0.0	1.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	9.0	78.0
3958	15645.0	13484.0
3959	31319.0	25588.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	2.0
199223	347.0	336.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	77.0	156.0
3952	6.0	1.0
3953	318.0	478.0
3954	1762.0	3720.0
3955	515.0	4830.0
3956	5074.0	7021.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	3.0	26.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	7.0	9.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	1.0	0.0
1305	98.0	187.0
1303	3093.0	32335.0
107133502	0.0	0.0
1302	46.0	90.0
1301	50.0	51.0
1300	11.0	38.0
3960	188.0	268.0
3963	0.0	0.0
3964	3487.0	4029.0
1308	2946.0	2609.0
3965	959.0	1232.0
1307	1948.0	4703.0
151295	36.0	53.0
1306	437.0	2379.0
100189589	38.0	4.0
728774	0.0	1.0
728773	0.0	0.0
3980	1931.0	5009.0
100287932	3057.0	3880.0
3981	961.0	846.0
728776	7.0	13.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	9977.0	13021.0
1315	9720.0	14623.0
1314	20052.0	22924.0
1312	7317.0	11382.0
1311	46.0	1279.0
100329135	1.0	2.0
1310	1.0	20.0
574537	0.0	0.0
3972	5.0	3.0
3973	1.0	0.0
3975	705.0	1.0
3976	60.0	188.0
3977	4751.0	12872.0
1318	1914.0	135.0
3978	928.0	1541.0
1317	12254.0	7751.0
728763	12.0	11.0
3990	434.0	24.0
645313	0.0	7.0
3991	269.0	359.0
645312	0.0	1.0
3992	6107.0	5201.0
645311	2.0	0.0
728769	436.0	1044.0
1330	0.0	0.0
1327	21469.0	23676.0
1326	1026.0	535.0
1325	7.0	14.0
3982	0.0	1.0
3983	12794.0	5299.0
3984	2301.0	1871.0
3985	5300.0	7676.0
3987	5262.0	4691.0
3988	3213.0	4518.0
1329	6234.0	7712.0
116809	0.0	0.0
100128416	7.0	7.0
1340	9384.0	11239.0
1337	6279.0	9691.0
1336	0.0	0.0
1332	0.0	1.0
1331	0.0	0.0
3993	8576.0	7650.0
100128410	0.0	1.0
3995	1683.0	1115.0
100128412	0.0	0.0
3996	1161.0	2038.0
3998	18596.0	15023.0
1339	5.0	5.0
285440	1320.0	1593.0
285441	4.0	69.0
1352	510.0	1111.0
1351	8956.0	12374.0
1350	14865.0	16474.0
1349	4961.0	5807.0
1348	2.0	1.0
1347	6259.0	8090.0
1346	360.0	732.0
1345	4805.0	5790.0
1343	0.0	0.0
1342	0.0	2.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	13.0	22.0
1363	1573.0	42827.0
1362	4723.0	9081.0
1361	135.0	5.0
1360	1.0	410.0
1359	41.0	354.0
1358	0.0	2.0
1357	0.0	10.0
1356	53.0	1553.0
1355	1897.0	3251.0
1353	1740.0	2179.0
100873215	1.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	47.0	1086.0
285464	741.0	810.0
100873200	1.0	0.0
777774	0.0	1.0
1374	8570.0	8169.0
1373	135.0	64.0
1371	563.0	839.0
1370	0.0	0.0
1369	0.0	0.0
1368	148.0	6598.0
100873209	0.0	0.0
1366	11675.0	6332.0
1365	7526.0	18064.0
1364	14168.0	44047.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	14.0	10.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	2.0
100873206	0.0	5.0
100873205	2.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	1665.0	2353.0
116843	360.0	1054.0
1384	1955.0	9212.0
116842	49.0	119.0
1382	10894.0	2182.0
116844	2552.0	3222.0
1381	42.0	225.0
1380	2.0	8.0
440176	3.0	3.0
440184	17.0	2.0
1379	11.0	7.0
1378	9.0	46.0
1376	2511.0	3751.0
1375	40.0	111.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	1.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	8.0
102800310	140.0	4.0
100873239	0.0	0.0
100873222	2.0	0.0
100873221	1.0	1.0
285401	0.0	1.0
100873220	0.0	0.0
128820	0.0	0.0
116832	94.0	370.0
1396	371.0	67.0
1395	34.0	23.0
1394	30.0	28.0
1393	221.0	175.0
1392	3.0	0.0
285407	3.0	11.0
116835	129.0	385.0
1390	1561.0	1521.0
1389	3228.0	6047.0
1388	6905.0	11375.0
1387	5472.0	8097.0
116841	1421.0	2842.0
1386	2823.0	2999.0
116840	1603.0	3259.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	9.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	115.0	123.0
100873255	1.0	1.0
100873254	93.0	134.0
100873253	1.0	1.0
285412	0.0	4.0
100873252	1.0	0.0
100287898	57.0	85.0
100287895	0.0	0.0
285419	15.0	36.0
1399	4201.0	5288.0
1398	4800.0	4766.0
1397	12521.0	3753.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	3.0	2.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	304.0	546.0
285429	13.0	13.0
100287880	0.0	0.0
440193	4064.0	4890.0
100873248	0.0	0.0
100873247	0.0	1.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	19217.0	16494.0
153830	5005.0	3941.0
645280	3.0	3.0
440138	562.0	528.0
440132	0.0	0.0
440142	1.0	5.0
10139	2721.0	3616.0
126208	2903.0	2200.0
126206	0.0	3.0
126205	0.0	68.0
107133497	1.0	56.0
126204	0.0	8.0
107133499	0.0	0.0
128866	11346.0	13602.0
10131	1902.0	4120.0
10134	19937.0	23505.0
107133494	0.0	13.0
10133	3605.0	3453.0
128869	1102.0	2439.0
10136	0.0	0.0
10135	1870.0	7200.0
100128493	0.0	0.0
103021294	10.0	30.0
10138	655.0	641.0
100128496	1.0	0.0
10137	3691.0	7234.0
128861	0.0	0.0
128862	0.0	0.0
10141	12.0	8.0
10140	9462.0	16666.0
128864	6.0	36.0
440125	0.0	1.0
440131	1.0	2.0
10143	12.0	285.0
128854	526.0	673.0
10142	5348.0	7378.0
10144	2254.0	2543.0
10147	2311.0	5594.0
100128483	0.0	1.0
10146	6037.0	9673.0
128859	0.0	0.0
10149	2373.0	362.0
10148	31.0	72.0
128853	880.0	113.0
440159	0.0	0.0
10117	53.0	6.0
440163	4.0	2.0
10110	218.0	101.0
10112	9.0	157.0
10111	3103.0	4223.0
10114	4816.0	5281.0
10113	6800.0	8120.0
128848	0.0	0.0
10116	5039.0	4880.0
165829	31.0	67.0
100128469	15.0	38.0
153842	1.0	3.0
440145	626.0	545.0
10129	1701.0	1503.0
440153	0.0	0.0
10128	6453.0	9532.0
100033799	0.0	0.0
107133486	10.0	3.0
10121	6337.0	10876.0
100128465	0.0	0.0
10120	5221.0	7270.0
10123	594.0	2120.0
138234	0.0	6.0
10125	144.0	143.0
10124	891.0	1526.0
10127	1878.0	2923.0
10126	1527.0	2444.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	36.0	81.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	1.0	2.0
106481182	0.0	0.0
285489	542.0	410.0
100128448	0.0	0.0
126242	15.0	0.0
106481198	1.0	1.0
10107	0.0	1.0
10106	15487.0	14941.0
106481199	0.0	1.0
10109	10525.0	13741.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3617.0	5229.0
10100	607.0	606.0
10103	8145.0	93698.0
106481194	0.0	0.0
10102	1435.0	1626.0
106481195	0.0	0.0
10105	4624.0	3598.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	97.0	249.0
440119	160.0	659.0
126235	0.0	1.0
126231	71.0	144.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	63.0	109.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	88.0	80.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	2.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	13.0
440107	83.0	43.0
440104	920.0	2941.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	2.0	67.0
100128420	10.0	9.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	12.0	18.0
10090	271.0	1013.0
10093	5498.0	8501.0
10092	4295.0	6420.0
10095	5850.0	4939.0
645204	1.0	2.0
10094	8185.0	11820.0
645203	3.0	1.0
10097	7165.0	10085.0
10096	7680.0	5606.0
645201	0.0	0.0
163115	30.0	122.0
200504	0.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	2.0
106481143	0.0	3.0
114194	0.0	0.0
138162	894.0	304.0
106481144	0.0	0.0
114195	0.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	7.0	9.0
106481145	0.0	0.0
151126	20.0	1669.0
106481146	0.0	0.0
10099	39508.0	8931.0
10098	500.0	984.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	765.0	842.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	50.0	25.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	21.0	630.0
415116	8893.0	12214.0
645207	0.0	0.0
645206	27.0	130.0
442707	0.0	0.0
