id	36134979-4e1d-46d7-a019-6b14277b9f24	c1e68714-e091-45ad-a770-b60ee90b87f1
106481341	0.0	0.0
106481342	3.0	8.0
106481340	0.0	0.0
85458	1409.0	2195.0
106481345	0.0	0.0
85459	534.0	566.0
106481346	0.0	0.0
85456	24192.0	17020.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3146.0	3741.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	84.0	321.0
442913	0.0	0.0
85452	12.0	7.0
442914	0.0	0.0
50	6241.0	6510.0
85453	2951.0	4113.0
442915	0.0	0.0
85450	2349.0	1794.0
51	7826.0	7400.0
442916	0.0	0.0
85451	2104.0	1782.0
52	4364.0	4530.0
442917	0.0	0.0
53	6254.0	5392.0
442918	0.0	0.0
54	4420.0	2209.0
442919	0.0	0.0
55	843402.0	242609.0
442909	0.0	0.0
56	4.0	56.0
58	51.0	94.0
59	4551.0	67848.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	17.0	6.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	83.0	410.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	8.0
106481354	0.0	2.0
85446	114.0	241.0
442900	0.0	0.0
106481355	0.0	0.0
85443	2.0	5.0
442901	0.0	0.0
85444	1049.0	684.0
442902	0.0	0.0
60	196777.0	221706.0
85441	2559.0	2528.0
442903	1.0	2.0
85442	91.0	113.0
442904	0.0	0.0
442905	0.0	0.0
62	18.0	24.0
85440	2149.0	2600.0
442907	1.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	4.0
68	2.0	7.0
344595	424.0	273.0
69	1.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	62.0	67.0
106481321	0.0	0.0
85479	4.0	31.0
106481322	0.0	0.0
85476	2759.0	2958.0
85477	285.0	626.0
70	88.0	1023.0
85474	5.0	6.0
71	212995.0	159056.0
72	2090.0	85171.0
73	34.0	23.0
74	0.0	0.0
75	12.0	12.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5876.0	4801.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	2.0
85465	2804.0	2664.0
81	32305.0	28664.0
85463	784.0	1038.0
82	3.0	8.0
85464	957.0	1132.0
83	8.0	5.0
85461	2215.0	3246.0
85462	2578.0	974.0
86	2237.0	1798.0
87	8108.0	22173.0
85460	2076.0	2664.0
88	10.0	9.0
89	4.0	6.0
728675	1.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1728.0	2371.0
106481300	0.0	0.0
91	5535.0	5296.0
92	2020.0	1461.0
93	832.0	1482.0
94	538.0	1186.0
95	356.0	381.0
97	196.0	215.0
98	794.0	888.0
344561	0.0	0.0
728661	1687.0	3303.0
728664	7.0	1.0
106481305	0.0	0.0
261734	494.0	596.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	27.0	32.0
106481309	14.0	1.0
246119	8.0	4.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	1.0	0.0
3805	6.0	4.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	13.0	7.0
3809	1.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	146.0	858.0
3800	7860.0	7840.0
3801	773.0	863.0
3802	1.0	1.0
728695	0.0	1.0
285735	0.0	0.0
261726	2077.0	2213.0
728698	9.0	25.0
3814	21.0	0.0
3815	451.0	578.0
3816	1068.0	284.0
261729	40137.0	25834.0
3817	316499.0	194923.0
3818	46.0	22.0
222166	3008.0	3341.0
3811	0.0	0.0
3812	3.0	0.0
285740	2.0	0.0
285741	30.0	47.0
728689	18.0	20.0
3827	0.0	0.0
246100	0.0	0.0
3820	226.0	164.0
3821	68.0	28.0
3822	9.0	3.0
3823	0.0	3.0
3824	229.0	143.0
645402	0.0	0.0
403313	3466.0	2519.0
403314	1.0	0.0
728637	0.0	1.0
728638	196.0	144.0
728633	0.0	0.0
728632	30.0	30.0
728635	57.0	31.0
3836	2856.0	2757.0
222183	799.0	248.0
3837	13591.0	16987.0
3838	759.0	1390.0
3839	1800.0	2081.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	1514.0	1159.0
3832	193.0	357.0
3833	159.0	323.0
3834	17.0	25.0
3835	7126.0	3203.0
728620	3.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	260.0	250.0
3848	50.0	4.0
3849	10.0	20.0
222171	370.0	178.0
728619	2.0	6.0
3840	6441.0	5448.0
3841	925.0	984.0
3842	5498.0	6894.0
3843	7377.0	8961.0
3844	0.0	0.0
3845	2281.0	2310.0
3846	20.0	4.0
645423	0.0	0.0
3860	89096.0	8030.0
246126	2098.0	2587.0
728658	807.0	1205.0
728655	1.0	0.0
728657	1.0	0.0
728656	1.0	2.0
3858	2466.0	1358.0
3859	3.0	1.0
246135	0.0	1.0
3850	3.0	1.0
3851	9682.0	217.0
3852	90779.0	32047.0
645414	0.0	0.0
3853	2778.0	595.0
3854	8.0	15.0
3855	11731.0	6718.0
3856	72668.0	39258.0
3857	12.0	1.0
728640	3.0	1.0
645431	11.0	29.0
728642	394.0	317.0
728641	2.0	8.0
645434	0.0	2.0
645432	16.0	5.0
285704	1695.0	2196.0
728643	20.0	37.0
222194	2048.0	1746.0
285708	0.0	1.0
1204	0.0	1.0
1203	1263.0	1146.0
1201	1728.0	1618.0
1200	11633.0	14467.0
3861	308.0	5064.0
645426	9.0	11.0
645425	0.0	0.0
1209	12323.0	11120.0
3866	62923.0	21534.0
1208	0.0	0.0
1207	4418.0	4734.0
3868	2006.0	344.0
285311	0.0	0.0
3880	90369.0	19503.0
3881	0.0	0.0
285313	7.0	15.0
100128537	525.0	226.0
3882	0.0	0.0
100128536	3.0	4.0
285314	6.0	5.0
285315	417.0	310.0
1215	2.0	43.0
100141515	5.0	6.0
1213	26453.0	27530.0
1212	4935.0	3750.0
1211	10076.0	8722.0
3872	37638.0	6284.0
3875	56054.0	40280.0
3876	14.0	12.0
3879	1.0	5.0
3890	5.0	0.0
3891	0.0	0.0
3892	61.0	12.0
100128525	6.0	8.0
285326	0.0	0.0
1230	95.0	241.0
285329	5.0	10.0
440097	3.0	6.0
440093	34.0	18.0
3883	1.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	0.0	0.0
3887	24.0	11.0
3888	0.0	0.0
100631239	2.0	0.0
3889	7.0	2.0
100128516	32.0	27.0
285331	768.0	591.0
100128512	0.0	0.0
285335	28.0	4.0
100128514	0.0	0.0
1241	463.0	411.0
1240	216.0	767.0
1238	101.0	53.0
1237	4.0	18.0
1236	1002.0	269.0
1235	0.0	5.0
1234	259.0	487.0
1233	28.0	106.0
1232	2.0	2.0
3895	11343.0	12567.0
100128511	98.0	68.0
100631247	6.0	1.0
3897	39.0	643.0
100631248	28.0	9.0
3898	8608.0	3220.0
100631249	0.0	0.0
3899	5685.0	2418.0
100128505	2.0	0.0
100631250	0.0	0.0
285343	2125.0	1424.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	133.0	113.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	154.0	321.0
574501	4.0	1.0
574502	0.0	0.0
1244	62.0	30.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1810.0	31814.0
1263	1250.0	270.0
1262	52.0	43.0
116966	36.0	86.0
100887755	0.0	0.0
1261	1.0	2.0
100887754	0.0	2.0
1260	0.0	0.0
116969	44.0	59.0
1259	507.0	265.0
1258	3.0	3.0
440061	0.0	0.0
100887750	10.0	71.0
100887746	1.0	0.0
100887744	1.0	0.0
1272	309.0	2172.0
1271	244.0	203.0
100887749	91.0	100.0
1270	9.0	7.0
100887748	0.0	0.0
440044	97.0	30.0
1269	3.0	4.0
440051	0.0	0.0
1268	90.0	49.0
440050	1.0	0.0
1267	8727.0	11466.0
1266	8782.0	6725.0
100887740	0.0	0.0
1265	13435.0	6935.0
1286	68.0	554.0
1285	17.0	187.0
1284	2082.0	24270.0
1282	898.0	13771.0
1281	2452.0	34048.0
1280	125.0	2271.0
440078	113.0	145.0
440077	0.0	0.0
440087	544.0	257.0
1278	3056.0	31477.0
1277	3291.0	27516.0
440081	56.0	35.0
116938	0.0	0.0
1297	112.0	136.0
116931	135.0	93.0
1296	466.0	1110.0
1295	193.0	2655.0
116933	5.0	0.0
1294	5088.0	2567.0
1293	1279.0	17415.0
116935	78.0	118.0
1292	6817.0	23312.0
440068	22.0	16.0
1291	4625.0	13642.0
116937	0.0	0.0
440067	23.0	9.0
1290	293.0	1776.0
440073	81.0	196.0
440072	12.0	2.0
1289	992.0	5010.0
1288	5474.0	2094.0
1287	6161.0	3948.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	778.0	1196.0
440021	0.0	0.0
442673	2.0	3.0
10018	2175.0	1850.0
126328	3357.0	2917.0
442676	1.0	1.0
126326	61.0	183.0
1299	79.0	149.0
1298	6054.0	54186.0
10011	3490.0	2242.0
10010	2288.0	1615.0
10013	3410.0	2697.0
128989	1295.0	1042.0
10015	10551.0	9423.0
10014	6550.0	5681.0
10017	93.0	66.0
10016	5070.0	4700.0
10020	3221.0	5634.0
114335	0.0	0.0
114336	0.0	0.0
126321	1727.0	2498.0
10029	0.0	0.0
442668	1.0	0.0
10022	15.0	13.0
10021	4.0	37.0
10024	35.0	96.0
128977	1809.0	2185.0
103021165	0.0	0.0
10023	916.0	727.0
103021164	5.0	11.0
10026	2068.0	3139.0
10025	6112.0	4310.0
116986	147.0	227.0
116985	6964.0	5611.0
116988	6526.0	5528.0
116987	1351.0	2427.0
114327	680.0	618.0
440043	0.0	0.0
126308	5429.0	3864.0
440041	0.0	0.0
126306	11.0	9.0
151306	19.0	53.0
100128590	2.0	4.0
100128596	0.0	2.0
151300	2.0	0.0
100128595	0.0	0.0
100128589	0.0	2.0
440027	39.0	53.0
440026	3145.0	2184.0
440023	1.0	0.0
10008	184.0	248.0
10007	5019.0	3408.0
10009	2099.0	2211.0
116984	1141.0	736.0
116983	1336.0	1056.0
151313	439.0	436.0
10000	3223.0	5080.0
128954	0.0	0.0
10002	23.0	20.0
10001	1113.0	854.0
10004	159.0	311.0
10003	129.0	71.0
10006	4409.0	3439.0
10005	1805.0	1558.0
126370	0.0	0.0
285352	80.0	150.0
100128579	0.0	0.0
285359	81.0	52.0
126375	220.0	596.0
126374	687.0	735.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3738.0	3782.0
285367	1738.0	1539.0
285368	781.0	888.0
100128569	65.0	73.0
126364	100.0	211.0
100128560	7.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	2.0	0.0
344191	136.0	84.0
126353	3594.0	850.0
751071	321.0	401.0
442660	1.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	3.0	0.0
106481282	0.0	0.0
285381	1382.0	1278.0
106481283	0.0	0.0
285382	92.0	957.0
106481280	0.0	0.0
165918	1772.0	1118.0
106481281	1.0	2.0
165904	5.0	2.0
285386	436.0	156.0
138307	0.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	2.0
106481290	0.0	1.0
100128541	1.0	1.0
138311	219.0	837.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	7.0
126299	2006.0	1832.0
106481259	0.0	0.0
728716	0.0	1.0
126298	2162.0	2239.0
728710	1.0	0.0
126295	492.0	275.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	1.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	1.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	193.0	202.0
645318	0.0	0.0
645317	41.0	31.0
151242	20.0	6.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26162.0	22874.0
100287908	0.0	0.0
645332	337.0	376.0
126282	251.0	474.0
100287902	16.0	36.0
163227	492.0	509.0
100287900	0.0	0.0
163223	21.0	11.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	2.0
106481279	1.0	0.0
106481277	0.0	0.0
151258	350.0	1968.0
106481278	0.0	0.0
645328	3.0	6.0
151254	10.0	23.0
645326	31.0	13.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	22.0	22.0
163259	881.0	350.0
645345	66.0	68.0
200403	11.0	2.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	305.0	283.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	2.0
728732	7.0	2.0
728734	0.0	4.0
126272	111.0	213.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	816.0	985.0
106481243	0.0	0.0
107133513	1.0	2.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	8.0	26.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	1.0
728723	236.0	121.0
106481253	4.0	2.0
107133522	1.0	1.0
106481254	0.0	1.0
107133524	1.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	1.0
126259	38.0	13.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	12.0
645348	0.0	2.0
106481250	0.0	0.0
645369	14.0	50.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1617.0	2090.0
106481218	0.0	2.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	11.0	14.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	8.0	8.0
106481221	2.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	909.0	799.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	2.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	1.0
645387	270.0	488.0
645382	0.0	0.0
645381	29.0	35.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	3.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	2.0	1.0
106481207	3.0	1.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	0.0
106481209	0.0	0.0
3902	343.0	304.0
3903	344.0	592.0
106481210	0.0	0.0
3904	6.0	6.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	562.0	1395.0
106481211	0.0	0.0
3909	3625.0	3075.0
106481212	0.0	0.0
684959	0.0	0.0
151234	488.0	117.0
151230	870.0	2657.0
728798	2.0	3.0
3913	16516.0	23637.0
3914	24377.0	10171.0
3915	7241.0	11746.0
3916	28243.0	26113.0
3918	3570.0	3983.0
3910	374.0	2637.0
3911	10404.0	8265.0
3912	2408.0	4588.0
728782	18.0	10.0
728780	97.0	23.0
3924	6.0	20.0
3925	2183.0	3174.0
3927	9702.0	8296.0
3929	1.0	0.0
3920	14625.0	14909.0
3921	40233.0	43956.0
3923	1.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	38834.0	26693.0
3937	692.0	922.0
3938	5.0	0.0
3939	12379.0	22822.0
3930	1869.0	2836.0
100873179	0.0	0.0
3931	551.0	369.0
3932	614.0	468.0
3933	0.0	0.0
3934	9425.0	17632.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	1.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	10.0
3947	1.0	3.0
3948	96.0	79.0
3949	9659.0	2111.0
100873169	0.0	0.0
3940	0.0	1.0
100873168	1.0	0.0
3945	14907.0	15950.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	5.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	59.0	73.0
3958	22190.0	7718.0
3959	45804.0	26434.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	317.0	200.0
574517	0.0	0.0
100631269	0.0	1.0
574518	0.0	0.0
107074708	0.0	0.0
199221	43.0	110.0
3952	2.0	9.0
3953	991.0	1841.0
3954	2473.0	2851.0
3955	1885.0	6048.0
3956	2754.0	7273.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	10.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	2.0	0.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	112.0	354.0
1303	158.0	13062.0
107133502	1.0	0.0
1302	63.0	32.0
1301	14.0	2.0
1300	1.0	142.0
3960	944.0	68.0
3963	94.0	8.0
3964	3441.0	3578.0
1308	6035.0	3865.0
3965	2507.0	1466.0
1307	2343.0	4949.0
151295	45.0	22.0
1306	483.0	3479.0
100189589	2.0	1.0
728774	0.0	0.0
728773	0.0	2.0
3980	2830.0	2975.0
100287932	2939.0	3035.0
3981	644.0	557.0
728776	36.0	23.0
85508	1.0	1.0
105601840	3.0	1.0
85509	0.0	0.0
1316	9812.0	3439.0
1315	11119.0	10896.0
1314	19171.0	23378.0
1312	10137.0	8398.0
1311	454.0	1541.0
100329135	0.0	0.0
1310	1.0	2.0
574537	0.0	0.0
3972	2.0	0.0
3973	1.0	2.0
3975	1.0	0.0
3976	194.0	148.0
3977	8393.0	8070.0
1318	49.0	58.0
3978	1738.0	1156.0
1317	6531.0	5713.0
728763	13.0	4.0
3990	27.0	7.0
645313	1.0	2.0
3991	766.0	409.0
645312	1.0	0.0
3992	2359.0	1415.0
645311	0.0	2.0
728769	669.0	648.0
1330	0.0	0.0
1327	22710.0	18395.0
1326	350.0	184.0
1325	12.0	15.0
3982	0.0	0.0
3983	6769.0	4077.0
3984	1768.0	2237.0
3985	8647.0	5357.0
3987	3098.0	4585.0
3988	4041.0	4192.0
1329	6236.0	5056.0
116809	0.0	0.0
100128416	16.0	9.0
1340	10480.0	9311.0
1337	6500.0	6126.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	6126.0	3583.0
100128410	2.0	1.0
3995	446.0	563.0
100128412	0.0	0.0
3996	1851.0	2071.0
3998	13875.0	15391.0
1339	1.0	0.0
285440	2675.0	1676.0
285441	115.0	64.0
1352	747.0	799.0
1351	10155.0	7557.0
1350	14773.0	13811.0
1349	5103.0	3448.0
1348	1.0	1.0
1347	5963.0	5511.0
1346	232.0	500.0
1345	4596.0	4214.0
1343	0.0	0.0
1342	3.0	2.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	10.0	14.0
1363	28318.0	29497.0
1362	11110.0	12709.0
1361	1.0	1.0
1360	145.0	1887.0
1359	110.0	582.0
1358	5.0	4.0
1357	9.0	19.0
1356	826.0	3735.0
1355	3225.0	3560.0
1353	1796.0	2708.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	151.0	159.0
285464	873.0	999.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7391.0	13016.0
1373	155.0	96.0
1371	894.0	828.0
1370	2.0	0.0
1369	0.0	0.0
1368	8318.0	5281.0
100873209	1.0	1.0
1366	8945.0	4638.0
1365	11408.0	6192.0
1364	71275.0	18846.0
100873204	0.0	1.0
100873203	0.0	0.0
100873202	24.0	11.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	1.0	3.0
100873205	3.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2824.0	2722.0
116843	826.0	1097.0
1384	10140.0	10163.0
116842	111.0	52.0
1382	9064.0	2380.0
116844	1875.0	1849.0
1381	117.0	17.0
1380	4.0	5.0
440176	2.0	6.0
440184	0.0	0.0
1379	0.0	4.0
1378	10.0	46.0
1376	2142.0	2337.0
1375	77.0	66.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	1.0
102800310	7.0	24.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	396.0	203.0
1396	69.0	32.0
1395	10.0	11.0
1394	24.0	55.0
1393	59.0	99.0
1392	0.0	1.0
285407	15.0	32.0
116835	168.0	354.0
1390	1352.0	746.0
1389	6010.0	5580.0
1388	8466.0	7323.0
1387	8737.0	7391.0
116841	2303.0	2097.0
1386	3259.0	2941.0
116840	3155.0	2694.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	3.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	96.0	73.0
100873255	0.0	1.0
100873254	4.0	16.0
100873253	0.0	0.0
285412	0.0	2.0
100873252	0.0	0.0
100287898	42.0	41.0
100287895	0.0	0.0
285419	37.0	38.0
1399	6023.0	5489.0
1398	5303.0	4460.0
1397	3622.0	3367.0
100873259	1.0	0.0
100873258	1.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	0.0	1.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	357.0	451.0
285429	22.0	8.0
100287880	0.0	0.0
440193	5005.0	5697.0
100873248	0.0	0.0
100873247	4.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	11707.0	13640.0
153830	5656.0	5656.0
645280	1.0	0.0
440138	379.0	381.0
440132	0.0	1.0
440142	4.0	11.0
10139	2942.0	2284.0
126208	1952.0	1775.0
126206	0.0	0.0
126205	3.0	14.0
107133497	73.0	18.0
126204	0.0	7.0
107133499	0.0	0.0
128866	13411.0	9550.0
10131	2936.0	3852.0
10134	23002.0	18943.0
107133494	4.0	1.0
10133	3975.0	3137.0
128869	2055.0	2131.0
10136	0.0	1.0
10135	9433.0	5360.0
100128493	0.0	0.0
103021294	15.0	13.0
10138	731.0	658.0
100128496	0.0	2.0
10137	6618.0	4821.0
128861	0.0	0.0
128862	0.0	0.0
10141	26.0	7.0
10140	14245.0	9300.0
128864	20.0	23.0
440125	2.0	3.0
440131	1.0	2.0
10143	16.0	77.0
128854	1130.0	1219.0
10142	5430.0	6061.0
10144	2347.0	2229.0
10147	3930.0	3043.0
100128483	0.0	0.0
10146	10136.0	11072.0
128859	0.0	1.0
10149	255.0	216.0
10148	99.0	175.0
128853	62.0	188.0
440159	0.0	0.0
10117	1.0	3.0
440163	0.0	1.0
10110	56.0	15.0
10112	55.0	224.0
10111	3728.0	4198.0
10114	5681.0	5872.0
10113	4706.0	4015.0
128848	0.0	0.0
10116	5096.0	5063.0
165829	32.0	22.0
100128469	34.0	11.0
153842	0.0	2.0
440145	1078.0	1151.0
10129	1184.0	1547.0
440153	0.0	0.0
10128	7385.0	10130.0
100033799	0.0	0.0
107133486	1.0	6.0
10121	8385.0	8667.0
100128465	0.0	0.0
10120	5193.0	4698.0
10123	3160.0	2170.0
138234	0.0	1.0
10125	166.0	156.0
10124	1850.0	1042.0
10127	3131.0	2084.0
10126	2275.0	1915.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	36.0	63.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	1.0
285489	404.0	106.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	1.0
10107	0.0	0.0
10106	11779.0	13638.0
106481199	1.0	0.0
10109	16112.0	10746.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	1.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4428.0	4055.0
10100	563.0	1140.0
10103	41778.0	43117.0
106481194	0.0	0.0
10102	1415.0	1618.0
106481195	1.0	0.0
10105	2911.0	3128.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	200.0	106.0
440119	483.0	967.0
126235	1.0	1.0
126231	67.0	86.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	72.0	68.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	80.0	51.0
106481167	0.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	1.0	1.0
100128427	7.0	3.0
440107	64.0	12.0
440104	2316.0	1044.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	2.0	2.0
106481179	0.0	0.0
128876	404.0	65.0
100128420	6.0	6.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	11.0	28.0
10090	1190.0	972.0
10093	9244.0	7395.0
10092	7467.0	6480.0
10095	4312.0	4368.0
645204	4.0	2.0
10094	10171.0	10407.0
645203	5.0	6.0
10097	11450.0	13228.0
10096	7839.0	9950.0
645201	5.0	0.0
163115	45.0	68.0
200504	4.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	2.0
106481143	0.0	0.0
114194	0.0	0.0
138162	127.0	231.0
106481144	0.0	0.0
114195	2.0	0.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	6.0	4.0
106481145	0.0	1.0
151126	1921.0	3731.0
106481146	0.0	0.0
10099	13154.0	9861.0
10098	715.0	817.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	928.0	890.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	2.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	49.0	72.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
