id	a5f5e1b6-9947-442f-a106-9df71b3a2e75	619af800-bb88-4a0b-9a4b-0259a0f99ff3
85459	382.0	317.0
106481346	0.0	0.0
85456	11516.0	17225.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4351.0	5681.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	47.0	32.0
442913	0.0	0.0
85452	16.0	4.0
442914	0.0	0.0
50	5168.0	7163.0
85453	3056.0	1975.0
442915	0.0	0.0
85450	2990.0	3246.0
51	5863.0	9295.0
442916	0.0	0.0
85451	1808.0	1783.0
52	2593.0	6536.0
442917	0.0	0.0
53	4176.0	4909.0
442918	0.0	0.0
54	970.0	1328.0
442919	0.0	0.0
55	355334.0	319670.0
442909	1.0	2.0
56	6.0	8.0
58	1085.0	39.0
59	312732.0	74891.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	25.0	15.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	716.0	442.0
106481350	0.0	0.0
106481351	3.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	191.0	0.0
106481354	0.0	3.0
85446	310.0	140.0
442900	0.0	0.0
106481355	0.0	0.0
85443	4.0	16.0
442901	0.0	0.0
85444	630.0	780.0
442902	0.0	0.0
60	446664.0	351215.0
85441	849.0	2701.0
442903	1.0	2.0
85442	251.0	144.0
442904	0.0	0.0
442905	0.0	0.0
62	37.0	20.0
85440	1519.0	2003.0
442907	7.0	0.0
442908	0.0	0.0
66	1.0	0.0
67	19.0	17.0
68	3.0	4.0
344595	508.0	182.0
69	10.0	5.0
106481316	0.0	0.0
106481317	0.0	1.0
106481314	0.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	84.0	53.0
106481321	0.0	0.0
85479	2.0	28.0
106481322	0.0	0.0
85476	1965.0	3486.0
85477	772.0	1411.0
70	4073.0	275.0
85474	2.0	0.0
71	102145.0	366927.0
72	415789.0	73458.0
73	9.0	33.0
74	1.0	2.0
75	8.0	14.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4092.0	4635.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	0.0	0.0
85465	1263.0	4392.0
81	32340.0	34482.0
85463	772.0	826.0
82	6.0	4.0
85464	556.0	871.0
83	2.0	2.0
85461	2750.0	2965.0
85462	751.0	593.0
86	1546.0	2961.0
87	41191.0	19880.0
85460	2133.0	2739.0
88	1023.0	55.0
89	27.0	3.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	1647.0	3199.0
106481300	0.0	0.0
91	2767.0	4143.0
92	1106.0	1118.0
93	464.0	817.0
94	1144.0	1246.0
95	186.0	464.0
97	186.0	165.0
98	859.0	1491.0
344561	0.0	0.0
728661	1855.0	2611.0
728664	9.0	6.0
106481305	0.0	0.0
261734	443.0	514.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	55.0	43.0
106481309	12.0	13.0
246119	7.0	12.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	0.0	0.0
3805	20.0	7.0
106481312	0.0	1.0
246122	0.0	0.0
106481313	1.0	0.0
106481310	5.0	2.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	810.0	651.0
3800	7867.0	5648.0
3801	1840.0	1375.0
3802	2.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	2413.0	2920.0
728698	9.0	24.0
3814	11.0	3.0
3815	491.0	426.0
3816	491.0	188.0
261729	19692.0	29424.0
3817	169228.0	356988.0
3818	63.0	29.0
222166	5883.0	2783.0
3811	0.0	0.0
3812	0.0	0.0
285740	0.0	0.0
285741	25.0	46.0
728689	24.0	16.0
3827	4.0	3.0
246100	0.0	0.0
3820	335.0	389.0
3821	7.0	32.0
3822	1.0	6.0
3823	0.0	1.0
3824	34.0	72.0
645402	0.0	0.0
403313	1871.0	3152.0
403314	3.0	30.0
728637	0.0	0.0
728638	68.0	142.0
728633	0.0	0.0
728632	28.0	68.0
728635	27.0	45.0
3836	2621.0	3419.0
222183	261.0	190.0
3837	9404.0	12437.0
3838	822.0	2741.0
3839	2562.0	2219.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	2011.0	1287.0
3832	159.0	170.0
3833	94.0	154.0
3834	29.0	97.0
3835	2422.0	2172.0
728620	0.0	0.0
403300	0.0	0.0
645412	2.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	172.0	143.0
3848	14.0	11.0
3849	2.0	4.0
222171	132.0	142.0
728619	2.0	1.0
3840	6396.0	8400.0
3841	901.0	879.0
3842	6002.0	8474.0
3843	7434.0	7272.0
3844	0.0	0.0
3845	1646.0	2884.0
3846	2.0	7.0
645423	0.0	0.0
3860	796.0	332.0
246126	1477.0	3056.0
728658	1755.0	2271.0
728655	0.0	0.0
728657	0.0	0.0
728656	2.0	0.0
3858	1748.0	2346.0
3859	0.0	0.0
246135	0.0	0.0
3850	0.0	0.0
3851	200.0	1127.0
3852	24685.0	21154.0
645414	0.0	0.0
3853	335.0	115.0
3854	8.0	20.0
3855	1814.0	6746.0
3856	32980.0	75888.0
3857	14.0	3.0
728640	13.0	2.0
645431	4.0	8.0
728642	345.0	266.0
728641	20.0	71.0
645434	0.0	0.0
645432	0.0	4.0
285704	3094.0	1268.0
728643	15.0	91.0
222194	1840.0	1495.0
285708	0.0	0.0
1204	2.0	0.0
1203	814.0	944.0
1201	1360.0	3272.0
1200	9047.0	21937.0
3861	8759.0	3204.0
645426	10.0	1.0
645425	0.0	0.0
1209	9162.0	12363.0
3866	30716.0	8356.0
1208	0.0	0.0
1207	2917.0	5837.0
3868	208.0	246.0
285311	0.0	0.0
3880	9603.0	26312.0
3881	6.0	0.0
285313	9.0	6.0
100128537	105.0	108.0
3882	4.0	6.0
100128536	0.0	2.0
285314	0.0	3.0
285315	480.0	632.0
1215	6.0	3.0
100141515	2.0	6.0
1213	15478.0	34381.0
1212	7007.0	5771.0
1211	8881.0	15344.0
3872	14804.0	45376.0
3875	30420.0	72877.0
3876	9.0	22.0
3879	1.0	9.0
3890	3.0	5.0
3891	0.0	0.0
3892	30.0	58.0
100128525	7.0	7.0
285326	0.0	0.0
1230	61.0	124.0
285329	5.0	5.0
440097	2.0	1.0
440093	11.0	17.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	2.0	1.0
3887	15.0	25.0
3888	0.0	0.0
100631239	0.0	0.0
3889	3.0	4.0
100128516	33.0	14.0
285331	562.0	497.0
100128512	0.0	0.0
285335	1.0	5.0
100128514	0.0	0.0
1241	331.0	175.0
1240	644.0	711.0
1238	55.0	90.0
1237	1.0	4.0
1236	91.0	98.0
1235	3.0	6.0
1234	135.0	258.0
1233	20.0	77.0
1232	1.0	0.0
3895	9797.0	15417.0
100128511	63.0	31.0
100631247	7.0	0.0
3897	370.0	92.0
100631248	68.0	2.0
3898	2181.0	4701.0
100631249	0.0	0.0
3899	4368.0	5513.0
100128505	1.0	0.0
100631250	0.0	0.0
285343	1371.0	1930.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	1.0
285346	85.0	95.0
100631254	0.0	1.0
100128503	0.0	0.0
285349	365.0	129.0
574501	1.0	0.0
574502	0.0	0.0
1244	9.0	18.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	143604.0	34922.0
1263	584.0	1264.0
1262	20.0	17.0
116966	43.0	31.0
100887755	0.0	0.0
1261	0.0	6.0
100887754	0.0	3.0
1260	0.0	0.0
116969	76.0	64.0
1259	96.0	421.0
1258	2.0	2.0
440061	0.0	0.0
100887750	4.0	8.0
100887746	0.0	1.0
100887744	2.0	0.0
1272	4776.0	2827.0
1271	636.0	96.0
100887749	129.0	38.0
1270	8.0	11.0
100887748	0.0	0.0
440044	36.0	13.0
1269	12.0	0.0
440051	0.0	0.0
1268	41.0	58.0
440050	0.0	0.0
1267	8753.0	11352.0
1266	8224.0	9254.0
100887740	0.0	0.0
1265	10065.0	13233.0
1286	1094.0	783.0
1285	458.0	279.0
1284	49227.0	25754.0
1282	23463.0	16752.0
1281	23037.0	41103.0
1280	191.0	7.0
440078	144.0	68.0
440077	0.0	1.0
440087	61.0	143.0
1278	49323.0	48085.0
1277	19499.0	40189.0
440081	38.0	23.0
116938	0.0	0.0
1297	167.0	352.0
116931	34.0	40.0
1296	1697.0	1270.0
1295	2099.0	5617.0
116933	1.0	1.0
1294	4296.0	2514.0
1293	24664.0	15795.0
116935	147.0	126.0
1292	55966.0	21847.0
440068	2.0	2.0
1291	27119.0	11354.0
116937	0.0	5.0
440067	1.0	1.0
1290	1089.0	2599.0
440073	269.0	65.0
440072	5.0	13.0
1289	5867.0	6078.0
1288	4145.0	1240.0
1287	4273.0	2421.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1118.0	1722.0
440021	0.0	0.0
442673	1.0	0.0
10018	1217.0	1919.0
126328	4178.0	4745.0
442676	0.0	0.0
126326	1188.0	297.0
1299	75.0	58.0
1298	1490.0	7435.0
10011	2889.0	4477.0
10010	1580.0	1920.0
10013	1828.0	2757.0
128989	1572.0	1860.0
10015	6496.0	11857.0
10014	6713.0	4991.0
10017	15.0	119.0
10016	3959.0	7183.0
10020	3088.0	4139.0
114335	0.0	0.0
114336	0.0	0.0
126321	1940.0	3857.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	45.0
10021	224.0	8.0
10024	44.0	82.0
128977	2784.0	2277.0
103021165	0.0	4.0
10023	350.0	325.0
103021164	1.0	25.0
10026	1598.0	3230.0
10025	4986.0	5902.0
116986	117.0	112.0
116985	4653.0	6013.0
116988	4986.0	6092.0
116987	1580.0	2500.0
114327	533.0	466.0
440043	0.0	0.0
126308	5192.0	3881.0
440041	0.0	0.0
126306	17.0	15.0
151306	44.0	47.0
100128590	2.0	0.0
100128596	0.0	1.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	51.0	38.0
440026	2292.0	3868.0
440023	0.0	1.0
10008	441.0	120.0
10007	2568.0	5034.0
10009	1188.0	2487.0
116984	247.0	705.0
116983	1806.0	1257.0
151313	642.0	253.0
10000	5141.0	5968.0
128954	0.0	0.0
10002	32.0	26.0
10001	789.0	1143.0
10004	848.0	262.0
10003	75.0	28.0
10006	2212.0	3571.0
10005	1667.0	2203.0
126370	0.0	0.0
285352	91.0	100.0
100128579	0.0	0.0
285359	72.0	38.0
126375	190.0	270.0
126374	1605.0	1026.0
153918	0.0	0.0
100128574	2.0	0.0
285362	2681.0	5370.0
285367	1487.0	1225.0
285368	515.0	387.0
100128569	52.0	48.0
126364	95.0	187.0
100128560	4.0	5.0
285370	0.0	0.0
285375	2.0	0.0
102682016	0.0	2.0
153932	1.0	1.0
344191	158.0	9.0
126353	3052.0	5317.0
751071	286.0	427.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	9.0	6.0
106481282	0.0	0.0
285381	1791.0	1921.0
106481283	0.0	0.0
285382	3417.0	739.0
106481280	0.0	0.0
165918	956.0	1175.0
106481281	0.0	0.0
165904	271.0	193.0
285386	116.0	189.0
138307	6.0	1.0
106481297	0.0	1.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	1.0	0.0
100128541	4.0	0.0
138311	839.0	1038.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	10.0	5.0
126299	1964.0	2022.0
106481259	0.0	0.0
728716	3.0	0.0
126298	2328.0	2507.0
728710	0.0	1.0
126295	225.0	375.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	76.0	164.0
645318	0.0	1.0
645317	34.0	38.0
151242	239.0	10.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	24721.0	23563.0
100287908	0.0	0.0
645332	232.0	256.0
126282	664.0	417.0
100287902	7.0	3.0
163227	486.0	453.0
100287900	0.0	0.0
163223	33.0	13.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	387.0	793.0
106481278	3.0	0.0
645328	0.0	4.0
151254	25.0	4.0
645326	12.0	5.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	11.0
163259	312.0	331.0
645345	111.0	142.0
200403	7.0	6.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	214.0	177.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	4.0	3.0
728732	5.0	2.0
728734	0.0	0.0
126272	254.0	121.0
106481242	0.0	0.0
107133511	3.0	0.0
114294	592.0	2121.0
106481243	2.0	1.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	4.0	14.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	0.0	2.0
728723	59.0	130.0
106481253	8.0	4.0
107133522	1.0	1.0
106481254	0.0	0.0
107133524	3.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	35.0	49.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	8.0	10.0
645348	1.0	5.0
106481250	0.0	0.0
645369	55.0	29.0
645368	0.0	0.0
645367	0.0	0.0
106481217	2.0	0.0
200424	616.0	1023.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	18.0	12.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	4.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	414.0	647.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	7.0
645387	412.0	479.0
645382	0.0	0.0
645381	26.0	33.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	2.0
106481207	0.0	1.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	372.0	166.0
3903	231.0	530.0
106481210	0.0	0.0
3904	4.0	5.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1277.0	1756.0
106481211	0.0	0.0
3909	1952.0	1715.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	13.0
151230	1739.0	2737.0
728798	0.0	9.0
3913	28259.0	17808.0
3914	4498.0	5758.0
3915	7845.0	11105.0
3916	20591.0	38225.0
3918	823.0	3573.0
3910	4757.0	2468.0
3911	6707.0	6138.0
3912	3958.0	4618.0
728782	8.0	5.0
728780	30.0	11.0
3924	20.0	27.0
3925	3080.0	3356.0
3927	4678.0	8773.0
3929	1.0	10.0
3920	7231.0	26517.0
3921	41808.0	60696.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	2.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	2.0	0.0
3936	12508.0	22993.0
3937	536.0	634.0
3938	0.0	1.0
3939	11029.0	37548.0
3930	3505.0	2486.0
100873179	0.0	0.0
3931	952.0	432.0
3932	227.0	345.0
3933	0.0	0.0
3934	2125.0	3512.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	2.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	7.0	2.0
3947	4.0	2.0
3948	0.0	0.0
3949	3203.0	4606.0
100873169	4.0	1.0
3940	0.0	0.0
100873168	0.0	1.0
3945	18658.0	35633.0
100873196	0.0	0.0
100631260	0.0	1.0
100873195	0.0	0.0
100631261	1.0	0.0
100873194	0.0	0.0
100873193	1.0	1.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	17.0
100873192	0.0	0.0
100873191	0.0	1.0
728753	0.0	0.0
100873190	1.0	0.0
3957	48.0	51.0
3958	7187.0	12818.0
3959	34007.0	16039.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	211.0	267.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	252.0	248.0
3952	7.0	0.0
3953	1845.0	2404.0
3954	1788.0	4059.0
3955	3130.0	2373.0
3956	22255.0	8517.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	0.0	0.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	830.0	233.0
1303	4133.0	5046.0
107133502	0.0	1.0
1302	57.0	67.0
1301	13.0	17.0
1300	5.0	1666.0
3960	38.0	113.0
3963	0.0	0.0
3964	2298.0	2659.0
1308	3620.0	2979.0
3965	666.0	1040.0
1307	6736.0	5386.0
151295	23.0	38.0
1306	5605.0	7503.0
100189589	3.0	2.0
728774	0.0	1.0
728773	1.0	0.0
3980	2263.0	3331.0
100287932	2497.0	4806.0
3981	495.0	682.0
728776	13.0	39.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	2841.0	11086.0
1315	5290.0	14117.0
1314	11045.0	27008.0
1312	9743.0	12354.0
1311	132.0	14840.0
100329135	0.0	1.0
1310	19.0	0.0
574537	0.0	0.0
3972	0.0	3.0
3973	2.0	0.0
3975	0.0	0.0
3976	255.0	1106.0
3977	6837.0	8262.0
1318	23.0	62.0
3978	784.0	1188.0
1317	2624.0	7886.0
728763	3.0	3.0
3990	16.0	13.0
645313	0.0	1.0
3991	569.0	301.0
645312	0.0	0.0
3992	1672.0	888.0
645311	0.0	1.0
728769	422.0	612.0
1330	0.0	0.0
1327	26850.0	34863.0
1326	207.0	245.0
1325	10.0	5.0
3982	1.0	0.0
3983	2403.0	4512.0
3984	1602.0	1835.0
3985	3409.0	6184.0
3987	2511.0	3866.0
3988	1592.0	3097.0
1329	5979.0	7731.0
116809	0.0	0.0
100128416	14.0	8.0
1340	11244.0	14365.0
1337	6306.0	9632.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2393.0	5259.0
100128410	1.0	3.0
3995	503.0	934.0
100128412	0.0	0.0
3996	1949.0	1795.0
3998	7539.0	17234.0
1339	47.0	0.0
285440	1383.0	1573.0
285441	5.0	14.0
1352	856.0	978.0
1351	8913.0	11247.0
1350	17179.0	22432.0
1349	5288.0	6713.0
1348	0.0	1.0
1347	5454.0	8685.0
1346	2908.0	757.0
1345	7294.0	6214.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	15.0	9.0
1363	22302.0	42235.0
1362	4165.0	16752.0
1361	2.0	1.0
1360	15.0	984.0
1359	840.0	737.0
1358	2.0	1.0
1357	21.0	3.0
1356	103.0	4553.0
1355	2581.0	2349.0
1353	2438.0	3115.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	72.0	99.0
285464	462.0	400.0
100873200	0.0	0.0
777774	0.0	0.0
1374	4885.0	12405.0
1373	120.0	44.0
1371	667.0	1099.0
1370	0.0	0.0
1369	0.0	0.0
1368	1879.0	10793.0
100873209	0.0	0.0
1366	824.0	6229.0
1365	5004.0	15611.0
1364	6212.0	33833.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	35.0	24.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	5.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	3.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2061.0	2704.0
116843	523.0	982.0
1384	6779.0	6822.0
116842	45.0	27.0
1382	1685.0	1950.0
116844	338.0	1534.0
1381	140.0	17.0
1380	17.0	6.0
440176	5.0	4.0
440184	0.0	1.0
1379	2.0	5.0
1378	25.0	15.0
1376	1319.0	3403.0
1375	61.0	66.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	1.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	13.0	1.0
102800310	3.0	86.0
100873239	0.0	0.0
100873222	1.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	335.0	201.0
1396	29.0	48.0
1395	7.0	7.0
1394	102.0	67.0
1393	120.0	73.0
1392	0.0	0.0
285407	18.0	20.0
116835	386.0	390.0
1390	1713.0	2239.0
1389	3840.0	6581.0
1388	5392.0	5944.0
1387	5610.0	4935.0
116841	1685.0	2073.0
1386	2830.0	3851.0
116840	1946.0	2183.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	5.0	1.0
100873227	0.0	0.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	85.0	38.0
100873255	1.0	1.0
100873254	44.0	21.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	0.0
100287898	38.0	18.0
100287895	0.0	0.0
285419	17.0	20.0
1399	4374.0	5753.0
1398	5704.0	7683.0
1397	4361.0	6229.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	1.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	339.0	362.0
285429	11.0	4.0
100287880	0.0	1.0
440193	1428.0	2781.0
100873248	0.0	0.0
100873247	0.0	1.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	4541.0	13855.0
153830	3761.0	7102.0
645280	5.0	1.0
440138	191.0	287.0
440132	2.0	0.0
440142	0.0	2.0
10139	3118.0	2605.0
126208	1816.0	2458.0
126206	0.0	0.0
126205	19.0	131.0
107133497	167.0	28.0
126204	4.0	1.0
107133499	0.0	0.0
128866	11142.0	13231.0
10131	1806.0	4345.0
10134	19724.0	24988.0
107133494	0.0	1.0
10133	3960.0	4191.0
128869	1648.0	2299.0
10136	0.0	3.0
10135	3934.0	13938.0
100128493	0.0	0.0
103021294	14.0	11.0
10138	1034.0	972.0
100128496	0.0	0.0
10137	3885.0	8287.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	1.0
10140	5964.0	8658.0
128864	12.0	9.0
440125	1.0	0.0
440131	0.0	0.0
10143	1.0	21.0
128854	1380.0	677.0
10142	1599.0	3358.0
10144	1633.0	3708.0
10147	2765.0	2564.0
100128483	1.0	1.0
10146	6535.0	14842.0
128859	0.0	0.0
10149	113.0	397.0
10148	98.0	140.0
128853	169.0	71.0
440159	0.0	0.0
10117	4.0	3.0
440163	4.0	0.0
10110	22.0	16.0
10112	60.0	94.0
10111	2711.0	3425.0
10114	7857.0	9159.0
10113	4083.0	6743.0
128848	0.0	0.0
10116	5065.0	5282.0
165829	32.0	9.0
100128469	26.0	21.0
153842	2.0	2.0
440145	976.0	960.0
10129	3150.0	2277.0
440153	0.0	0.0
10128	5484.0	11895.0
100033799	0.0	0.0
107133486	0.0	1.0
10121	11376.0	7162.0
100128465	0.0	0.0
10120	4522.0	4967.0
10123	1490.0	2210.0
138234	3.0	3.0
10125	40.0	200.0
10124	1755.0	1149.0
10127	1935.0	2716.0
10126	1527.0	1775.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	37.0	44.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	2.0	0.0
106481184	0.0	0.0
106481181	2.0	1.0
106481182	0.0	0.0
285489	162.0	251.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	1.0	3.0
10106	8586.0	12027.0
106481199	2.0	0.0
10109	9636.0	13038.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	4066.0	4646.0
10100	1883.0	1538.0
10103	26595.0	102762.0
106481194	0.0	0.0
10102	1004.0	1883.0
106481195	0.0	0.0
10105	3032.0	3762.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	195.0	87.0
440119	918.0	538.0
126235	2.0	0.0
126231	52.0	73.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	58.0	64.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	179.0	38.0
106481167	11.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	0.0	3.0
440107	5.0	30.0
440104	1081.0	731.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	2.0
128876	10.0	2.0
100128420	16.0	13.0
100128423	0.0	1.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	20.0	17.0
10090	1511.0	1754.0
10093	8622.0	7620.0
10092	6810.0	9455.0
10095	3122.0	5816.0
645204	1.0	0.0
10094	6859.0	15166.0
645203	0.0	6.0
10097	7989.0	14999.0
10096	7682.0	12319.0
645201	0.0	1.0
163115	118.0	52.0
200504	0.0	0.0
106481138	0.0	2.0
106481139	0.0	0.0
728833	1.0	6.0
106481143	0.0	0.0
114194	0.0	0.0
138162	109.0	237.0
106481144	1.0	0.0
114195	2.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	0.0	0.0
106481145	0.0	0.0
151126	294.0	107.0
106481146	0.0	0.0
10099	8516.0	12210.0
10098	895.0	1442.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	413.0	537.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	1.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	71.0	67.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	191.0	1315.0
415116	4243.0	13613.0
645207	0.0	2.0
645206	158.0	73.0
