id	06f6022f-d28b-4c80-ac20-ee5923b5e0b5	494ca558-baef-4580-9662-19f2b8527858
26090	2864.0	4057.0
134265	761.0	308.0
26092	12593.0	6869.0
936	0.0	0.0
26091	2811.0	3163.0
158234	906.0	901.0
26094	696.0	607.0
643955	0.0	0.0
938	4.0	3.0
26093	1610.0	1629.0
939	228.0	175.0
401827	0.0	0.0
90693	661.0	507.0
158219	1661.0	961.0
134266	839.0	1135.0
643971	0.0	0.0
940	340.0	611.0
941	21.0	16.0
124872	0.0	1.0
942	566.0	282.0
943	26.0	36.0
342994	1.0	7.0
944	135.0	63.0
643965	2.0	2.0
945	243.0	99.0
946	193.0	76.0
7903	907.0	361.0
947	3154.0	1422.0
158222	12.0	14.0
948	328.0	314.0
949	1492.0	4176.0
7905	11956.0	16820.0
136853	33.0	78.0
401895	0.0	0.0
339344	348.0	252.0
339345	0.0	0.0
653308	241.0	390.0
26074	11.0	13.0
7918	1130.0	1402.0
26073	5166.0	7121.0
7917	11926.0	17523.0
7919	2769.0	3892.0
950	29812.0	45060.0
951	966.0	543.0
952	3597.0	11547.0
388344	208.0	426.0
953	4806.0	2126.0
954	391.0	469.0
643976	2.0	1.0
955	5197.0	15676.0
641311	5.0	3.0
956	824.0	329.0
957	12459.0	56271.0
958	1416.0	563.0
959	87.0	57.0
7913	9372.0	6427.0
7916	23490.0	47977.0
7915	1788.0	1967.0
26071	2426.0	2114.0
388341	243.0	118.0
26085	24.0	97.0
388339	33.0	39.0
26084	2217.0	8836.0
342979	191.0	54.0
960	15950.0	9837.0
26086	3104.0	1204.0
342977	14.0	11.0
388335	1736.0	2404.0
961	10634.0	13177.0
26088	2942.0	4098.0
962	952.0	403.0
388336	533.0	1542.0
963	1902.0	1060.0
388333	1.0	1.0
965	450.0	371.0
966	22231.0	17176.0
7920	424.0	491.0
643987	0.0	0.0
967	26978.0	21550.0
7923	655.0	879.0
7922	9860.0	25195.0
968	19.0	14.0
969	1108.0	382.0
26080	0.0	0.0
643988	72.0	265.0
26083	3.0	2.0
161835	53.0	17.0
134218	5089.0	4247.0
100312782	0.0	0.0
7941	858.0	1181.0
7940	470.0	239.0
26059	281.0	158.0
339324	1690.0	2194.0
339327	426.0	291.0
26052	749.0	162.0
26051	1235.0	691.0
339318	829.0	711.0
340307	1.0	0.0
26054	7262.0	7277.0
970	19.0	6.0
971	134.0	74.0
26053	3713.0	2846.0
972	81523.0	54433.0
26056	3352.0	2954.0
973	261.0	198.0
974	231.0	146.0
26058	7126.0	11034.0
975	54614.0	37592.0
26057	8549.0	13734.0
653333	20.0	25.0
976	2480.0	2382.0
7932	4.0	2.0
100312789	0.0	1.0
977	15012.0	13812.0
100312788	0.0	0.0
978	72.0	56.0
643996	0.0	0.0
7936	2860.0	2940.0
100312785	0.0	0.0
26050	930.0	879.0
100312787	0.0	0.0
641339	318.0	434.0
161823	701.0	800.0
100312792	1.0	0.0
100312794	5.0	9.0
100312790	0.0	0.0
148870	114.0	16.0
388364	0.0	0.0
388363	127.0	284.0
653316	39.0	31.0
653319	920.0	592.0
148867	2650.0	4442.0
26063	857.0	1226.0
122258	0.0	0.0
26062	1.0	0.0
102578074	0.0	0.0
26065	9876.0	8904.0
26064	3503.0	1694.0
983	197.0	444.0
984	1822.0	1718.0
146206	169.0	133.0
987	9464.0	23678.0
988	4538.0	4670.0
7942	1777.0	1689.0
989	15855.0	7157.0
26061	1382.0	1878.0
161829	3.0	5.0
100312798	1.0	2.0
26060	6259.0	5650.0
219525	0.0	0.0
5300	2529.0	3138.0
5301	0.0	1.0
339302	0.0	1.0
388394	1.0	1.0
990	118.0	211.0
991	80.0	369.0
100419609	0.0	0.0
342945	266.0	354.0
993	109.0	233.0
994	1294.0	750.0
51001	664.0	641.0
100419606	0.0	0.0
51000	1419.0	1692.0
995	19.0	94.0
996	4658.0	3108.0
51003	273.0	230.0
100419608	6.0	5.0
997	1786.0	1755.0
51002	811.0	806.0
388389	0.0	1.0
998	12781.0	10930.0
51005	542.0	1096.0
999	19352.0	51013.0
51004	681.0	841.0
158293	3802.0	4673.0
51006	2858.0	4800.0
7955	59.0	26.0
51009	2237.0	1938.0
7957	1595.0	464.0
51008	1855.0	1268.0
158297	8.0	13.0
219537	17.0	25.0
5310	14491.0	6678.0
5311	6750.0	2379.0
101929387	17.0	6.0
388387	4.0	3.0
100419614	1.0	0.0
388381	3.0	1.0
51010	744.0	802.0
100420608	0.0	0.0
342933	5.0	0.0
51012	2872.0	4575.0
51011	715.0	890.0
51014	10152.0	11470.0
51013	884.0	1009.0
51016	516.0	717.0
7965	720.0	1739.0
51015	1875.0	2277.0
5303	656.0	797.0
51018	1595.0	1452.0
5304	37.0	55.0
5305	2635.0	2560.0
5306	7900.0	8830.0
5307	727.0	189.0
51019	1651.0	1325.0
342931	0.0	0.0
5308	175.0	9.0
101929390	0.0	0.0
5309	5.0	1.0
219527	52.0	37.0
101929397	3.0	52.0
7980	184.0	84.0
5320	5961.0	3233.0
7982	1666.0	2251.0
5321	1737.0	519.0
5322	1312.0	330.0
7984	814.0	1521.0
219541	534.0	783.0
51021	3859.0	5780.0
51020	2270.0	2433.0
51023	541.0	559.0
51022	649.0	991.0
51025	216.0	307.0
342926	1274.0	1612.0
51024	4101.0	4933.0
7976	3413.0	1836.0
5313	2.0	0.0
51027	764.0	916.0
100420613	0.0	0.0
51026	2618.0	2512.0
5314	83.0	68.0
7975	2151.0	1948.0
100420612	7.0	4.0
5315	39809.0	28389.0
51029	3790.0	1973.0
7978	624.0	795.0
51028	5792.0	4533.0
5316	2095.0	1354.0
5317	6616.0	21362.0
5318	1845.0	2866.0
7979	2664.0	2499.0
219539	94.0	29.0
5319	4.0	14.0
219557	1.0	1.0
7991	4881.0	8515.0
5330	1026.0	574.0
7994	7387.0	8533.0
5331	2327.0	2124.0
5332	2031.0	3346.0
7993	542.0	493.0
5333	2162.0	1585.0
5334	5735.0	1131.0
51030	1807.0	1749.0
51032	7.0	4.0
51031	3465.0	5065.0
342918	11.0	2.0
100420627	1.0	1.0
51035	4354.0	4505.0
5324	707.0	445.0
5325	1623.0	644.0
5326	1360.0	2272.0
5327	5177.0	2187.0
7988	810.0	1145.0
100420621	3.0	12.0
5328	1574.0	579.0
5329	637.0	328.0
158248	26.0	8.0
5340	2.0	1.0
5341	1513.0	873.0
5342	0.0	3.0
5343	8.0	12.0
101929335	2115.0	384.0
5345	1147.0	615.0
63027	2726.0	6744.0
342909	118.0	136.0
342908	272.0	233.0
51043	4678.0	10067.0
51042	102.0	199.0
342900	0.0	0.0
100419649	0.0	0.0
51046	4.0	4.0
5335	5581.0	4415.0
90634	1213.0	610.0
134285	4.0	4.0
5336	925.0	539.0
5337	1376.0	562.0
90637	697.0	574.0
100420633	1.0	0.0
5338	2085.0	1960.0
5339	33054.0	49419.0
90639	675.0	676.0
5350	5404.0	880.0
5351	7279.0	7521.0
5352	2936.0	1449.0
219578	59.0	1.0
100419650	1.0	3.0
134288	0.0	0.0
63035	1606.0	1587.0
5354	1107.0	296.0
5355	4431.0	1543.0
63036	0.0	0.0
5356	3610.0	3137.0
90632	2.0	2.0
101929344	18.0	3.0
161882	363.0	312.0
51050	11004.0	5732.0
51052	0.0	0.0
643906	1.0	2.0
51054	150.0	74.0
643904	3.0	1.0
51053	1459.0	547.0
643905	0.0	0.0
51056	4629.0	5684.0
51058	588.0	686.0
51057	364.0	446.0
643909	0.0	0.0
5346	36.0	55.0
90624	2716.0	2157.0
51059	51.0	15.0
5347	111.0	281.0
5348	336.0	29.0
5349	6038.0	19459.0
90625	50.0	2689.0
90627	2012.0	1698.0
5360	7098.0	6860.0
5361	4810.0	3006.0
5362	3649.0	1426.0
101929351	37.0	69.0
5364	7394.0	6006.0
5365	1084.0	1863.0
5366	334.0	103.0
90665	95.0	47.0
5367	0.0	3.0
51061	3603.0	8684.0
51060	2716.0	4223.0
51063	1804.0	695.0
51062	1504.0	736.0
146279	6.0	29.0
51065	4046.0	2403.0
643915	0.0	1.0
51067	684.0	737.0
51066	35.0	13.0
51069	1146.0	1122.0
51068	3898.0	4447.0
5357	517.0	951.0
5358	4105.0	1007.0
100420656	0.0	0.0
5359	2477.0	1399.0
643911	248.0	621.0
100420650	2.0	11.0
5371	4251.0	3600.0
100420660	0.0	5.0
5372	1660.0	1885.0
5373	541.0	1254.0
158257	2.0	0.0
732448	0.0	0.0
5375	130.0	37.0
5376	7380.0	1630.0
90655	0.0	0.0
5378	958.0	1345.0
219595	182.0	906.0
101929369	4.0	0.0
51070	1608.0	1626.0
51072	257.0	272.0
51071	1538.0	934.0
5370	0.0	0.0
51074	1265.0	1553.0
51073	1739.0	1631.0
51076	956.0	929.0
51075	4076.0	6944.0
51078	3137.0	4391.0
51077	3316.0	2811.0
51079	1087.0	1124.0
5368	20.0	12.0
5369	0.0	0.0
100420665	0.0	0.0
171222	10.0	6.0
171221	2.0	0.0
90649	560.0	345.0
171220	270.0	101.0
5382	174.0	226.0
5383	65.0	75.0
100419560	5.0	2.0
28619	22.0	9.0
5387	109.0	139.0
28613	0.0	0.0
28614	25.0	20.0
220594	7.0	13.0
28611	47.0	14.0
28612	0.0	0.0
28617	18.0	10.0
5380	4.0	3.0
28616	4.0	2.0
28610	2.0	4.0
5379	366.0	515.0
100420558	0.0	0.0
100420557	5.0	2.0
100420555	0.0	0.0
100420552	0.0	0.0
5393	988.0	1125.0
5394	3859.0	3505.0
5395	773.0	1381.0
5396	6749.0	3593.0
101929302	52.0	392.0
28624	0.0	0.0
28625	0.0	5.0
28622	5.0	4.0
28623	0.0	0.0
28628	2.0	0.0
28629	2.0	1.0
28626	6.0	1.0
28627	2.0	2.0
28620	27.0	12.0
28621	0.0	1.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	1.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	11.0	8.0
100419595	0.0	0.0
28602	16.0	13.0
28603	0.0	1.0
101929328	8.0	8.0
28600	1.0	0.0
28601	10.0	3.0
28606	10.0	11.0
101929329	1.0	1.0
100419599	0.0	0.0
256536	68.0	127.0
100420589	0.0	0.0
100420588	0.0	2.0
53615	3808.0	3867.0
53616	6323.0	2079.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	0.0
256586	483.0	470.0
171177	597.0	401.0
171169	2.0	8.0
53632	15.0	1.0
53630	92.0	24.0
53635	5909.0	7190.0
53637	103.0	43.0
112840	882.0	860.0
26038	530.0	95.0
26037	4040.0	2571.0
653226	14.0	17.0
28699	0.0	0.0
26039	1242.0	2845.0
112849	410.0	412.0
112846	9.0	11.0
26030	2999.0	1150.0
28693	2.0	1.0
28694	0.0	0.0
26032	241.0	71.0
28691	12.0	8.0
26031	570.0	226.0
28692	11.0	14.0
26034	388.0	268.0
28697	0.0	0.0
26033	5187.0	481.0
28698	0.0	0.0
653232	168.0	343.0
100312803	1.0	0.0
26036	3346.0	4284.0
100312806	0.0	0.0
28695	0.0	0.0
26035	2222.0	1735.0
28696	0.0	0.0
653234	13.0	23.0
643898	0.0	0.0
100312801	0.0	0.0
28690	25.0	9.0
26049	793.0	258.0
26048	1235.0	1185.0
653214	632.0	945.0
100312819	0.0	0.0
26040	7533.0	3916.0
26043	5117.0	6410.0
26045	11.0	15.0
653220	0.0	0.0
26047	1005.0	15086.0
100312817	0.0	0.0
26046	4604.0	6006.0
100312816	0.0	0.0
124817	134.0	170.0
148808	417.0	837.0
378925	3.0	11.0
28679	0.0	0.0
26015	2042.0	2423.0
653247	0.0	0.0
26018	10182.0	29638.0
28677	7.0	7.0
26017	3426.0	3473.0
28678	0.0	0.0
26019	4614.0	5035.0
124801	484.0	606.0
28671	8.0	12.0
28672	12.0	8.0
26010	6793.0	4556.0
28670	8.0	11.0
26012	3708.0	2853.0
28675	0.0	0.0
26011	333.0	285.0
28676	6.0	5.0
28673	30.0	10.0
148811	38.0	13.0
26013	477.0	377.0
28674	18.0	14.0
124808	1152.0	1381.0
148818	1.0	1.0
112812	56.0	44.0
26027	514.0	178.0
653236	51.0	49.0
28688	19.0	5.0
28689	19.0	2.0
653238	27.0	15.0
112817	181.0	39.0
148823	638.0	1442.0
28682	3.0	5.0
28683	7.0	14.0
148824	56.0	18.0
28680	11.0	11.0
653240	0.0	0.0
26020	19497.0	22472.0
28681	2.0	6.0
28686	0.0	0.0
26022	4363.0	6196.0
28684	22.0	13.0
26025	335.0	108.0
26024	392.0	542.0
28685	6.0	5.0
378948	0.0	0.0
378949	0.0	0.0
112885	224.0	447.0
28657	15.0	10.0
653268	176.0	453.0
653269	56.0	75.0
28658	14.0	6.0
28655	7.0	4.0
28656	4.0	0.0
28659	5.0	1.0
28650	0.0	0.0
653275	0.0	0.0
28653	11.0	14.0
28654	1.0	0.0
28651	0.0	0.0
28652	0.0	0.0
100312849	3.0	2.0
102157402	988.0	990.0
102157400	1.0	0.0
378938	9368.0	10301.0
641298	24.0	39.0
26005	2333.0	2948.0
28668	0.0	0.0
28669	12.0	6.0
26007	1943.0	5762.0
28666	10.0	3.0
653259	7.0	35.0
28667	7.0	4.0
26009	3714.0	4867.0
28660	5.0	4.0
124857	167.0	35.0
28661	9.0	5.0
26001	5858.0	4321.0
28664	13.0	6.0
26000	2793.0	2660.0
28665	2.0	2.0
26003	6478.0	9353.0
28662	39.0	6.0
26002	8631.0	1670.0
28663	7.0	4.0
100312850	31.0	47.0
340390	32.0	181.0
340393	0.0	1.0
28639	22.0	26.0
112869	808.0	817.0
28638	1093.0	480.0
100312829	2.0	0.0
100312826	24.0	48.0
124842	53.0	12.0
100312825	0.0	0.0
100312828	35.0	52.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	947.0	1234.0
100312823	0.0	1.0
339390	7.0	15.0
339396	3.0	22.0
28646	6.0	5.0
378950	0.0	0.0
28647	2.0	3.0
339398	42.0	87.0
378951	0.0	0.0
28644	2.0	1.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1347.0	1786.0
28648	3.0	2.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	4.0	3.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	13.0	1.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	4.0	13.0
646096	0.0	0.0
90799	1208.0	1756.0
100287345	0.0	0.0
87171	7.0	5.0
87178	1696.0	2426.0
100287327	0.0	0.0
100287325	0.0	2.0
100287314	39.0	29.0
26191	241.0	151.0
26190	5944.0	7223.0
100287302	0.0	0.0
26173	7178.0	12703.0
26175	832.0	1310.0
154197	3.0	9.0
5411	4281.0	4643.0
5409	208.0	11.0
26184	1.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	0.0
5408	0.0	0.0
286002	157.0	777.0
5420	5792.0	4505.0
286006	32.0	36.0
100131546	0.0	1.0
646016	0.0	0.0
5422	1647.0	1762.0
51122	2699.0	1778.0
51121	716.0	715.0
51124	2209.0	2623.0
51123	2956.0	2985.0
5412	6066.0	6404.0
51126	2369.0	3058.0
51125	3494.0	3926.0
5413	1028.0	1128.0
5414	454.0	199.0
51128	5987.0	8552.0
51127	74.0	37.0
51129	313.0	287.0
646024	3.0	1.0
646023	25.0	5.0
100131539	9.0	8.0
5430	14521.0	17644.0
5431	8325.0	8651.0
286016	14.0	37.0
5432	4412.0	4001.0
100131535	1.0	3.0
5433	1805.0	3207.0
105369729	0.0	0.0
51131	1852.0	1084.0
51130	245.0	182.0
51133	6896.0	11198.0
51132	5156.0	7179.0
51135	1577.0	1218.0
51134	403.0	481.0
5423	1042.0	1441.0
90701	4964.0	4410.0
5424	813.0	805.0
51136	511.0	708.0
5425	3589.0	6587.0
51138	3211.0	2283.0
5426	1957.0	2606.0
646019	9.0	31.0
5427	115.0	124.0
5428	2198.0	2361.0
5429	1391.0	1068.0
100131528	0.0	0.0
5440	2591.0	2547.0
5441	2792.0	3413.0
5442	1917.0	2225.0
5443	94.0	19.0
5444	0.0	6.0
51142	7962.0	8744.0
51141	1767.0	1537.0
51144	6355.0	5869.0
51143	2847.0	3169.0
51146	3.0	2.0
89758	0.0	0.0
5434	5859.0	6059.0
51148	5254.0	1251.0
5435	20.0	13.0
51147	2162.0	2485.0
5436	2091.0	2630.0
90736	800.0	844.0
51149	1159.0	816.0
5437	1109.0	2034.0
5438	861.0	779.0
5439	1251.0	1575.0
90737	2.0	1.0
5450	362.0	231.0
5451	2286.0	3610.0
5452	1305.0	584.0
5453	156.0	4.0
5454	2.0	9.0
646049	0.0	0.0
5455	0.0	0.0
51151	4.0	101.0
51150	7908.0	11779.0
51155	1163.0	1726.0
51154	1534.0	2641.0
51157	1136.0	1009.0
51156	2.0	0.0
5445	2446.0	2542.0
5446	82.0	18.0
5447	4865.0	5510.0
5449	3.0	1.0
286042	137.0	112.0
347487	0.0	0.0
5460	46.0	35.0
5462	41.0	385.0
5463	1200.0	1164.0
5464	5130.0	5100.0
5465	4422.0	4925.0
51160	4768.0	8570.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1282.0	523.0
51161	1298.0	497.0
51164	7302.0	8728.0
51163	1192.0	1412.0
51166	832.0	1463.0
51168	96.0	49.0
51167	1252.0	820.0
5456	0.0	0.0
89778	2014.0	216.0
5457	0.0	2.0
89777	1.0	0.0
5458	4.0	1.0
5459	3.0	3.0
120824	0.0	0.0
5470	0.0	1.0
5471	660.0	1645.0
347475	194.0	126.0
5473	0.0	0.0
5475	20.0	22.0
5476	5662.0	6319.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	758.0	1287.0
100287388	0.0	0.0
100507099	7.0	2.0
51170	2673.0	4121.0
100507098	798.0	168.0
51172	643.0	911.0
51175	1035.0	520.0
51174	685.0	617.0
51177	6386.0	1783.0
51176	623.0	2263.0
51179	1.0	2.0
5467	4099.0	4946.0
5468	621.0	151.0
89766	3.0	25.0
5469	3829.0	4524.0
89765	165.0	371.0
347468	0.0	0.0
89761	1.0	1.0
5481	1832.0	1687.0
89792	81.0	31.0
90780	3851.0	5303.0
89790	401.0	337.0
5483	10.0	29.0
646077	0.0	0.0
5485	1.0	4.0
5486	1.0	1.0
5487	1.0	2.0
5488	4.0	2.0
646070	0.0	0.0
51182	1251.0	1668.0
646074	0.0	0.0
5480	2472.0	713.0
51181	3077.0	15037.0
51184	1507.0	1644.0
51186	3238.0	3634.0
51185	3544.0	2701.0
100287372	5.0	6.0
51188	562.0	932.0
51187	5290.0	4806.0
5478	9143.0	13109.0
5479	8063.0	20516.0
89797	3490.0	1305.0
89796	4330.0	3170.0
89795	1172.0	357.0
89781	2153.0	3336.0
347454	30.0	18.0
5493	7356.0	9729.0
89780	93.0	34.0
5494	8175.0	12371.0
5495	4963.0	3757.0
5496	4462.0	6064.0
5498	667.0	742.0
5499	4762.0	10314.0
646080	46.0	86.0
100287369	3.0	1.0
51191	1232.0	1152.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	3.0
51193	2545.0	3049.0
100287366	0.0	0.0
646085	1.0	0.0
51192	293.0	146.0
5491	3.0	2.0
51195	802.0	410.0
51194	2244.0	2318.0
100287362	3.0	0.0
51196	1836.0	631.0
51199	4420.0	4719.0
51198	1.0	0.0
5489	0.0	0.0
89782	671.0	780.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	1.0	0.0
100507064	4.0	0.0
28735	0.0	0.0
28732	1.0	0.0
100507062	27.0	35.0
28733	0.0	0.0
28738	1.0	0.0
100507067	0.0	0.0
28739	0.0	0.0
28736	0.0	0.0
100507066	4.0	0.0
28737	0.0	0.0
28730	1.0	1.0
28731	0.0	0.0
144712	6.0	3.0
119764	0.0	0.0
119765	0.0	0.0
144715	85.0	61.0
286094	0.0	0.0
100859921	1.0	2.0
100859920	0.0	0.0
286097	1049.0	256.0
144717	737.0	1071.0
100507059	0.0	2.0
100507058	0.0	0.0
28745	3.0	1.0
119749	0.0	0.0
28746	1.0	1.0
724102	59.0	658.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	26.0	49.0
28749	0.0	1.0
100507057	146.0	33.0
100507056	0.0	2.0
100507055	11.0	5.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	1.0	1.0
28742	0.0	0.0
347549	1.0	28.0
100859930	1790.0	1680.0
347541	0.0	0.0
347544	3.0	5.0
28718	3.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	10.0	21.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	1.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	36.0	3.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	1.0
28725	1.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	2.0	4.0
100507027	4.0	0.0
286046	98.0	201.0
648630	168.0	72.0
117143	918.0	1016.0
117145	855.0	1187.0
117144	15.0	16.0
120787	1.0	0.0
492295	0.0	0.0
347517	57.0	34.0
347516	0.0	1.0
286053	816.0	1124.0
28709	0.0	0.0
28707	0.0	0.0
28708	1.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	1.0
100507012	95.0	151.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	1.0	0.0
100131568	0.0	0.0
100131565	1.0	1.0
100131564	424.0	766.0
100507040	0.0	1.0
132719	0.0	0.0
100507046	2.0	6.0
100507044	0.0	0.0
100507043	0.0	1.0
51100	9622.0	5479.0
51102	925.0	1084.0
51101	2025.0	1209.0
51104	1432.0	1636.0
51103	921.0	933.0
51106	436.0	431.0
51105	2816.0	4907.0
51108	5406.0	6945.0
51107	7984.0	12492.0
286075	398.0	990.0
51109	36855.0	168812.0
286077	1740.0	9915.0
646000	0.0	0.0
132720	1107.0	1066.0
132724	0.0	0.0
100131551	5.0	9.0
100131550	0.0	0.0
100507034	40.0	23.0
100507032	153.0	493.0
119774	0.0	0.0
119772	0.0	0.0
51111	4723.0	6149.0
51110	786.0	1487.0
119775	0.0	0.0
51112	3031.0	3205.0
51115	3198.0	4011.0
51114	2598.0	8015.0
51117	1835.0	3255.0
51116	1667.0	2872.0
51119	9491.0	5555.0
51118	1695.0	1430.0
26151	1236.0	2226.0
26150	84.0	116.0
26153	248.0	147.0
26152	229.0	178.0
26155	4036.0	7237.0
26154	61.0	47.0
26157	592.0	448.0
26156	8449.0	10278.0
130162	263.0	255.0
100534611	1.0	1.0
100534612	2.0	5.0
26164	1448.0	1924.0
117178	4474.0	1812.0
117177	1447.0	4676.0
26166	665.0	97.0
105379197	0.0	2.0
26165	0.0	0.0
26168	1233.0	932.0
26167	844.0	277.0
26160	1949.0	2461.0
100507003	1.0	0.0
100507008	208.0	43.0
26137	511.0	550.0
26136	10012.0	5686.0
28798	0.0	1.0
28799	0.0	3.0
26138	0.0	0.0
28792	0.0	0.0
28793	47.0	332.0
28790	0.0	1.0
117166	53.0	91.0
26130	3949.0	3904.0
28791	10.0	215.0
26133	6412.0	9011.0
28796	148.0	427.0
28797	70.0	275.0
26135	16289.0	22972.0
28794	0.0	0.0
28795	0.0	2.0
26134	209.0	382.0
154150	0.0	0.0
129138	1150.0	1150.0
26148	461.0	958.0
26147	3862.0	1386.0
26149	328.0	202.0
117154	58.0	280.0
26140	988.0	549.0
553820	1.0	1.0
117153	9.0	5.0
120796	0.0	0.0
117156	0.0	1.0
117155	139.0	218.0
117157	10.0	14.0
120793	0.0	0.0
26146	2129.0	1835.0
117159	0.0	0.0
26145	1778.0	2127.0
130195	0.0	0.0
154141	589.0	337.0
117151	2.0	0.0
26115	2572.0	5123.0
28778	66.0	651.0
28779	1.0	2.0
28776	14.0	34.0
28777	0.0	3.0
26119	2796.0	5904.0
26118	5289.0	3514.0
28770	0.0	1.0
28771	0.0	0.0
28774	45.0	210.0
28775	7.0	48.0
28772	64.0	87.0
26112	9376.0	2505.0
28773	14.0	18.0
130120	0.0	0.0
28789	0.0	0.0
26128	2294.0	2057.0
28787	0.0	3.0
26127	2992.0	1706.0
132789	2273.0	1448.0
28788	0.0	0.0
28781	3.0	34.0
201134	1462.0	462.0
28780	0.0	3.0
26122	3855.0	3427.0
28785	11.0	22.0
144766	0.0	0.0
26121	2472.0	2314.0
28786	1.0	31.0
28783	8.0	24.0
26123	3461.0	5007.0
28784	76.0	135.0
130132	542.0	198.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	1518.0	877.0
100750326	1.0	2.0
28758	0.0	0.0
28759	0.0	0.0
28752	1.0	0.0
28753	4.0	0.0
28750	0.0	1.0
201140	0.0	0.0
28751	1.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	8.0	0.0
28768	0.0	0.0
28765	2.0	0.0
28766	1.0	0.0
26108	2077.0	659.0
28769	0.0	0.0
28760	0.0	0.0
26100	4753.0	7159.0
28763	0.0	0.0
28764	0.0	0.0
28761	0.0	1.0
28762	0.0	0.0
117194	17.0	3.0
117196	0.0	0.0
117195	0.0	3.0
154089	0.0	0.0
100287238	0.0	0.0
201158	128.0	77.0
100287234	0.0	0.0
201164	551.0	1252.0
201161	642.0	323.0
201163	2869.0	2995.0
154091	3495.0	20069.0
154092	4.0	6.0
276719	0.0	0.0
100287229	1.0	2.0
100287227	24.0	84.0
100287226	0.0	2.0
201176	1351.0	1789.0
100287216	178.0	60.0
100287215	1.0	4.0
201181	138.0	225.0
129099	1237.0	3134.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	710.0	145.0
130075	0.0	0.0
5510	4298.0	6100.0
166012	1.0	1.0
5509	1200.0	1432.0
5500	43556.0	34992.0
5501	8934.0	8738.0
5502	873.0	125.0
5504	5287.0	4284.0
5506	13.0	0.0
5507	4195.0	772.0
154043	1402.0	2178.0
5520	3578.0	3148.0
5521	288.0	54.0
193629	13.0	15.0
5519	1264.0	2276.0
26298	10496.0	27546.0
26297	1154.0	1183.0
5511	2986.0	2806.0
5512	2.0	0.0
5514	6722.0	9043.0
5515	7816.0	8730.0
26290	22.0	10.0
5516	7107.0	3742.0
154075	115.0	42.0
26292	1401.0	1442.0
26291	0.0	0.0
5518	20245.0	17729.0
5530	17015.0	37630.0
5531	2689.0	3267.0
5532	7476.0	4356.0
5522	811.0	465.0
5523	2035.0	1326.0
5524	12022.0	13294.0
5525	4917.0	3557.0
5526	1768.0	1234.0
5527	9612.0	7471.0
5528	4087.0	4853.0
154064	2.0	2.0
5529	4386.0	3568.0
286122	136.0	42.0
5540	16.0	136.0
5542	0.0	0.0
286128	517.0	944.0
51241	1087.0	1538.0
89858	3.0	3.0
89857	422.0	251.0
51244	1337.0	1221.0
51247	4130.0	4985.0
5533	1206.0	735.0
51246	9461.0	11166.0
5534	3506.0	3551.0
51249	1522.0	2235.0
5535	2.0	3.0
90835	32.0	33.0
89853	2846.0	973.0
5536	2986.0	3419.0
51248	1660.0	2174.0
5537	4814.0	4334.0
5538	9775.0	10269.0
5539	1.0	0.0
28907	19.0	34.0
286133	621.0	175.0
28908	5255.0	2715.0
28905	0.0	2.0
100131418	1.0	0.0
5550	2249.0	3846.0
28906	7.0	49.0
286135	1.0	0.0
5551	427.0	177.0
5552	5128.0	1979.0
100131415	0.0	0.0
5553	2.0	0.0
28909	0.0	0.0
5554	17.0	17.0
28900	18.0	91.0
28903	2.0	1.0
28904	838.0	321.0
28901	10.0	3.0
28902	5.0	12.0
51250	678.0	684.0
