id	8a69e294-e600-432c-8900-cf8f650a8319	208eb16b-3ed5-4cfe-823d-0da9af5ba913
106481345	0.0	0.0
85459	1230.0	1784.0
106481346	0.0	0.0
85456	20696.0	17915.0
442910	1.0	0.0
106481343	0.0	0.0
85457	5879.0	5740.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	43.0	122.0
442913	0.0	0.0
85452	18.0	11.0
442914	0.0	0.0
50	6925.0	8437.0
85453	4822.0	6120.0
442915	0.0	0.0
85450	3612.0	2984.0
51	9429.0	8387.0
442916	0.0	0.0
85451	2745.0	2565.0
52	5233.0	5826.0
442917	0.0	0.0
53	4294.0	4941.0
442918	0.0	0.0
54	3413.0	651.0
442919	0.0	0.0
55	1241454.0	110665.0
442909	1.0	2.0
56	2.0	67.0
58	409.0	36.0
59	76776.0	17875.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	15.0	12.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	485.0	212.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	1.0
106481357	0.0	0.0
85445	25.0	0.0
106481354	0.0	2.0
85446	213.0	365.0
442900	0.0	2.0
106481355	0.0	0.0
85443	8.0	0.0
442901	0.0	0.0
85444	2037.0	1596.0
442902	0.0	0.0
60	204651.0	141301.0
85441	4027.0	6053.0
442903	6.0	3.0
85442	149.0	49.0
442904	0.0	0.0
442905	0.0	0.0
62	14.0	9.0
85440	4122.0	6017.0
442907	5.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	1.0	2.0
68	1.0	0.0
344595	767.0	130.0
69	1.0	1.0
106481316	1.0	0.0
106481317	0.0	0.0
106481314	3.0	3.0
106481315	1.0	0.0
106481318	0.0	1.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	87.0	102.0
106481321	0.0	0.0
85479	21.0	19.0
106481322	0.0	0.0
85476	4199.0	3735.0
85477	639.0	778.0
70	1813.0	220.0
85474	4.0	6.0
71	131763.0	100815.0
72	72015.0	16251.0
73	33.0	95.0
74	0.0	0.0
75	12.0	16.0
106481327	1.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5669.0	4030.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	4567.0	6257.0
81	32146.0	20898.0
85463	1772.0	1100.0
82	1.0	2.0
85464	1400.0	1701.0
83	15.0	15.0
85461	4597.0	3382.0
85462	3428.0	1798.0
86	2798.0	3293.0
87	24164.0	14753.0
85460	4297.0	4204.0
88	415.0	36.0
89	8.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2895.0	1295.0
106481300	0.0	0.0
91	6391.0	4643.0
92	2155.0	1369.0
93	1220.0	2437.0
94	1599.0	422.0
95	253.0	476.0
97	249.0	232.0
98	948.0	898.0
344561	3.0	0.0
728661	4532.0	7044.0
728664	5.0	2.0
106481305	0.0	0.0
261734	682.0	1078.0
106481306	0.0	0.0
106481303	0.0	1.0
106481304	0.0	0.0
728666	20.0	33.0
106481309	16.0	3.0
246119	11.0	10.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	0.0	2.0
3805	6.0	20.0
106481312	0.0	0.0
246122	1.0	0.0
106481313	0.0	0.0
106481310	18.0	41.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	874.0	805.0
3800	16368.0	9975.0
3801	1419.0	348.0
3802	2.0	0.0
728695	0.0	1.0
285735	0.0	0.0
261726	3217.0	3258.0
728698	2.0	5.0
3814	2.0	3.0
3815	1145.0	289.0
3816	819.0	64.0
261729	59757.0	114193.0
3817	235318.0	345195.0
3818	39.0	14.0
222166	5312.0	3547.0
3811	1.0	0.0
3812	0.0	2.0
285740	0.0	1.0
285741	23.0	50.0
728689	15.0	23.0
3827	1.0	1.0
246100	0.0	0.0
3820	240.0	91.0
3821	50.0	19.0
3822	6.0	70.0
3823	0.0	2.0
3824	356.0	76.0
645402	0.0	0.0
403313	3174.0	3348.0
403314	4.0	0.0
728637	0.0	0.0
728638	71.0	92.0
728633	0.0	0.0
728632	28.0	24.0
728635	48.0	60.0
3836	3783.0	3884.0
222183	299.0	57.0
3837	15193.0	19190.0
3838	985.0	1291.0
3839	3222.0	1779.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1505.0	1270.0
3832	322.0	849.0
3833	156.0	452.0
3834	5.0	124.0
3835	2776.0	2948.0
728620	2.0	3.0
403300	0.0	0.0
645412	0.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	347.0	443.0
3848	24.0	3.0
3849	13.0	12.0
222171	297.0	121.0
728619	1.0	13.0
3840	8130.0	6652.0
3841	1979.0	1855.0
3842	10578.0	12528.0
3843	11697.0	16914.0
3844	0.0	0.0
3845	3381.0	3017.0
3846	8.0	10.0
645423	0.0	0.0
3860	35418.0	244.0
246126	2584.0	6095.0
728658	454.0	1197.0
728655	0.0	1.0
728657	0.0	0.0
728656	3.0	4.0
3858	1642.0	1025.0
3859	1.0	2.0
246135	0.0	0.0
3850	0.0	2.0
3851	2221.0	48.0
3852	40113.0	4243.0
645414	0.0	0.0
3853	1094.0	25.0
3854	22.0	1.0
3855	6169.0	571.0
3856	37855.0	34949.0
3857	6.0	0.0
728640	2.0	6.0
645431	20.0	21.0
728642	8.0	0.0
728641	0.0	0.0
645434	0.0	0.0
645432	8.0	6.0
285704	2135.0	1250.0
728643	36.0	82.0
222194	2986.0	4683.0
285708	8.0	2.0
1204	0.0	0.0
1203	1823.0	756.0
1201	1357.0	1451.0
1200	11998.0	15701.0
3861	1889.0	354.0
645426	25.0	15.0
645425	0.0	1.0
1209	9544.0	8490.0
3866	51105.0	2863.0
1208	0.0	1.0
1207	4446.0	5571.0
3868	437.0	15.0
285311	0.0	0.0
3880	42894.0	5229.0
3881	0.0	1.0
285313	30.0	8.0
100128537	481.0	373.0
3882	3.0	1.0
100128536	1.0	2.0
285314	1.0	4.0
285315	645.0	511.0
1215	48.0	6.0
100141515	8.0	6.0
1213	41395.0	42263.0
1212	3298.0	2251.0
1211	8045.0	6734.0
3872	10665.0	2915.0
3875	23415.0	30442.0
3876	8.0	7.0
3879	2.0	2.0
3890	2.0	0.0
3891	1.0	1.0
3892	42.0	17.0
100128525	5.0	4.0
285326	0.0	0.0
1230	405.0	149.0
285329	10.0	14.0
440097	10.0	6.0
440093	11.0	6.0
3883	1.0	0.0
3884	0.0	0.0
3885	4.0	3.0
3886	0.0	0.0
100128521	0.0	0.0
3887	6.0	4.0
3888	0.0	0.0
100631239	0.0	0.0
3889	1.0	2.0
100128516	74.0	79.0
285331	1189.0	953.0
100128512	0.0	1.0
285335	11.0	17.0
100128514	0.0	0.0
1241	340.0	220.0
1240	777.0	452.0
1238	149.0	94.0
1237	21.0	15.0
1236	297.0	146.0
1235	11.0	5.0
1234	543.0	253.0
1233	146.0	109.0
1232	10.0	2.0
3895	21375.0	19982.0
100128511	139.0	57.0
100631247	2.0	0.0
3897	429.0	42.0
100631248	46.0	275.0
3898	4013.0	4705.0
100631249	0.0	0.0
3899	16137.0	8019.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	2441.0	2071.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	1.0
285346	214.0	378.0
100631254	3.0	1.0
100128503	0.0	1.0
285349	360.0	187.0
574501	2.0	3.0
574502	0.0	0.0
1244	49.0	101.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	34737.0	7652.0
1263	537.0	175.0
1262	14.0	10.0
116966	153.0	205.0
100887755	0.0	0.0
1261	3.0	2.0
100887754	0.0	2.0
1260	0.0	0.0
116969	80.0	21.0
1259	446.0	419.0
1258	5.0	1.0
440061	0.0	0.0
100887750	49.0	206.0
100887746	0.0	0.0
100887744	0.0	1.0
1272	4941.0	1146.0
1271	385.0	66.0
100887749	6.0	16.0
1270	24.0	28.0
100887748	1.0	0.0
440044	76.0	45.0
1269	9.0	3.0
440051	1.0	2.0
1268	100.0	20.0
440050	2.0	1.0
1267	8591.0	13981.0
1266	13945.0	3473.0
100887740	0.0	0.0
1265	8182.0	1865.0
1286	498.0	558.0
1285	228.0	215.0
1284	20155.0	10971.0
1282	11065.0	6940.0
1281	20071.0	20266.0
1280	74.0	6397.0
440078	191.0	216.0
440077	0.0	0.0
440087	916.0	54.0
1278	26633.0	22749.0
1277	12205.0	16646.0
440081	66.0	109.0
116938	0.0	0.0
1297	1274.0	118.0
116931	489.0	195.0
1296	1540.0	702.0
1295	1233.0	2534.0
116933	7.0	4.0
1294	4759.0	1741.0
1293	11801.0	7344.0
116935	21.0	79.0
1292	24100.0	9131.0
440068	7.0	0.0
1291	15129.0	5247.0
116937	2.0	2.0
440067	17.0	7.0
1290	1905.0	1540.0
440073	192.0	61.0
440072	11.0	15.0
1289	4751.0	3244.0
1288	4349.0	645.0
1287	6651.0	2964.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1735.0	759.0
440021	0.0	1.0
442673	1.0	13.0
10018	3377.0	416.0
126328	2342.0	2221.0
442676	0.0	0.0
126326	284.0	111.0
1299	112.0	166.0
1298	3380.0	13817.0
10011	2253.0	1444.0
10010	2420.0	967.0
10013	3691.0	3285.0
128989	1638.0	1093.0
10015	14862.0	14819.0
10014	7736.0	6862.0
10017	98.0	68.0
10016	4361.0	6114.0
10020	5684.0	4718.0
114335	0.0	0.0
114336	0.0	0.0
126321	2278.0	3534.0
10029	0.0	0.0
442668	0.0	0.0
10022	166.0	13.0
10021	31.0	15.0
10024	37.0	218.0
128977	2454.0	1658.0
103021165	0.0	4.0
10023	929.0	631.0
103021164	7.0	45.0
10026	2996.0	2712.0
10025	4576.0	5452.0
116986	186.0	121.0
116985	9229.0	6729.0
116988	5814.0	10538.0
116987	2981.0	4291.0
114327	958.0	906.0
440043	0.0	0.0
126308	4330.0	3736.0
440041	0.0	0.0
126306	12.0	10.0
151306	24.0	16.0
100128590	3.0	5.0
100128596	1.0	2.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	11.0	30.0
440026	4323.0	4015.0
440023	0.0	1.0
10008	553.0	112.0
10007	5123.0	2988.0
10009	3086.0	3253.0
116984	1461.0	1136.0
116983	1589.0	2629.0
151313	455.0	482.0
10000	6712.0	14813.0
128954	0.0	0.0
10002	19.0	16.0
10001	1146.0	874.0
10004	382.0	95.0
10003	164.0	74.0
10006	5520.0	4709.0
10005	1303.0	1428.0
126370	0.0	0.0
285352	102.0	197.0
100128579	0.0	0.0
285359	27.0	43.0
126375	472.0	1006.0
126374	960.0	437.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3376.0	3944.0
285367	1329.0	1479.0
285368	597.0	678.0
100128569	172.0	243.0
126364	409.0	107.0
100128560	12.0	7.0
285370	0.0	1.0
285375	1.0	1.0
102682016	1.0	0.0
153932	5.0	5.0
344191	309.0	22.0
126353	1672.0	232.0
751071	230.0	510.0
442660	1.0	0.0
442661	0.0	0.0
106481286	0.0	2.0
106481287	0.0	5.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	16.0
106481282	0.0	0.0
285381	2053.0	1450.0
106481283	0.0	0.0
285382	1347.0	387.0
106481280	0.0	1.0
165918	1767.0	1447.0
106481281	0.0	0.0
165904	40.0	2.0
285386	330.0	58.0
138307	1.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	2.0
100128542	1.0	1.0
106481290	2.0	0.0
100128541	2.0	2.0
138311	419.0	1092.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	10.0	2.0
126299	1759.0	1526.0
106481259	0.0	0.0
728716	4.0	3.0
126298	2634.0	3031.0
728710	0.0	0.0
126295	549.0	356.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	2.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	233.0	411.0
645318	0.0	0.0
645317	53.0	41.0
151242	142.0	2.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	37030.0	26993.0
100287908	0.0	0.0
645332	380.0	613.0
126282	477.0	266.0
100287902	20.0	45.0
163227	581.0	736.0
100287900	0.0	0.0
163223	52.0	12.0
106481275	0.0	4.0
106481276	1.0	1.0
106481273	0.0	2.0
106481274	3.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	1091.0	2744.0
106481278	0.0	0.0
645328	0.0	4.0
151254	34.0	26.0
645326	4.0	7.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	20.0	20.0
163259	812.0	236.0
645345	216.0	407.0
200403	7.0	8.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	316.0	172.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	4.0	3.0
728732	1.0	1.0
728734	0.0	0.0
126272	188.0	95.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	1060.0	1251.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	11.0	18.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	4.0
728723	214.0	265.0
106481253	1.0	0.0
107133522	4.0	12.0
106481254	2.0	1.0
107133524	3.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	15.0	3.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	0.0
645348	3.0	6.0
106481250	0.0	0.0
645369	61.0	11.0
645368	0.0	0.0
645367	2.0	0.0
106481217	0.0	0.0
200424	2360.0	7302.0
106481218	0.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	25.0	40.0
645360	0.0	0.0
106481219	0.0	3.0
106481220	10.0	13.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	1200.0	982.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	0.0
106481235	0.0	0.0
85569	1.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	3.0	0.0
645387	383.0	562.0
645382	0.0	0.0
645381	46.0	90.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	4.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	2.0
106481207	2.0	4.0
106481204	0.0	0.0
106481205	1.0	0.0
106481208	0.0	2.0
106481209	0.0	0.0
3902	157.0	88.0
3903	1013.0	494.0
106481210	0.0	0.0
3904	15.0	7.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2064.0	1245.0
106481211	0.0	0.0
3909	7162.0	7990.0
106481212	0.0	0.0
684959	0.0	0.0
151234	115.0	96.0
151230	2306.0	2194.0
728798	9.0	7.0
3913	20851.0	19030.0
3914	14108.0	1396.0
3915	10717.0	15588.0
3916	24319.0	25792.0
3918	2749.0	4580.0
3910	3543.0	1266.0
3911	12491.0	8894.0
3912	4905.0	3025.0
728782	10.0	21.0
728780	119.0	24.0
3924	3.0	8.0
3925	2032.0	2553.0
3927	10690.0	6536.0
3929	101.0	0.0
3920	27901.0	19299.0
3921	28386.0	45062.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	1.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	35086.0	33165.0
3937	1239.0	650.0
3938	1.0	7.0
3939	12642.0	16176.0
3930	4024.0	8962.0
100873179	0.0	0.0
3931	414.0	193.0
3932	482.0	353.0
3933	20.0	0.0
3934	6749.0	416.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	2.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	2.0	10.0
3947	0.0	0.0
3948	1.0	1.0
3949	6861.0	4966.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	17869.0	6471.0
100873196	0.0	1.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	1.0	0.0
100873193	2.0	0.0
100873199	0.0	1.0
100873198	0.0	0.0
100873197	1.0	0.0
728758	1.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	1.0
3957	137.0	80.0
3958	19838.0	2386.0
3959	24867.0	10787.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	4.0	0.0
199223	225.0	305.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	289.0	67.0
3952	3.0	3.0
3953	2490.0	624.0
3954	2531.0	4393.0
3955	2370.0	20219.0
3956	8943.0	2198.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	9.0	10.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	1.0	0.0
100873188	0.0	1.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	16.0	12.0
728746	0.0	0.0
728748	2.0	7.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	392.0	164.0
1303	4056.0	3375.0
107133502	0.0	0.0
1302	54.0	66.0
1301	99.0	40.0
1300	9.0	822.0
3960	344.0	28.0
3963	68.0	7.0
3964	5542.0	6543.0
1308	6490.0	1311.0
3965	1404.0	389.0
1307	4685.0	2806.0
151295	39.0	54.0
1306	4833.0	3499.0
100189589	4.0	1.0
728774	0.0	0.0
728773	0.0	0.0
3980	3363.0	5718.0
100287932	2937.0	2738.0
3981	1197.0	1535.0
728776	21.0	10.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	14158.0	11660.0
1315	16184.0	15409.0
1314	22439.0	26207.0
1312	8421.0	6242.0
1311	718.0	2353.0
100329135	4.0	0.0
1310	63.0	3.0
574537	0.0	0.0
3972	1.0	0.0
3973	1.0	0.0
3975	9.0	0.0
3976	215.0	73.0
3977	21072.0	17891.0
1318	87.0	96.0
3978	1504.0	1433.0
1317	8037.0	5474.0
728763	4.0	11.0
3990	20.0	1.0
645313	2.0	6.0
3991	482.0	162.0
645312	0.0	0.0
3992	5638.0	2366.0
645311	1.0	0.0
728769	858.0	857.0
1330	0.0	0.0
1327	15160.0	8026.0
1326	492.0	150.0
1325	12.0	10.0
3982	0.0	0.0
3983	7124.0	5913.0
3984	1629.0	2995.0
3985	8451.0	3707.0
3987	4395.0	2894.0
3988	6843.0	4576.0
1329	4048.0	3417.0
116809	0.0	0.0
100128416	13.0	13.0
1340	6818.0	6158.0
1337	4566.0	4892.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	4710.0	6174.0
100128410	2.0	1.0
3995	532.0	947.0
100128412	0.0	0.0
3996	2979.0	2570.0
3998	22147.0	17526.0
1339	36.0	1.0
285440	3833.0	2712.0
285441	14.0	14.0
1352	1070.0	1129.0
1351	6809.0	7653.0
1350	11665.0	6301.0
1349	4464.0	2554.0
1348	2.0	1.0
1347	5008.0	4509.0
1346	1052.0	141.0
1345	4534.0	4243.0
1343	0.0	0.0
1342	0.0	3.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	31.0	22.0
1363	35007.0	13349.0
1362	16638.0	20246.0
1361	3.0	9.0
1360	964.0	3391.0
1359	1224.0	460.0
1358	4.0	0.0
1357	6.0	2.0
1356	5068.0	809.0
1355	3504.0	4542.0
1353	3031.0	2769.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	2.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	123.0	798.0
285464	602.0	979.0
100873200	0.0	0.0
777774	0.0	1.0
1374	11071.0	10789.0
1373	50.0	11.0
1371	1216.0	1211.0
1370	1.0	0.0
1369	1.0	0.0
1368	13167.0	817.0
100873209	0.0	0.0
1366	4413.0	5248.0
1365	5082.0	11749.0
1364	34405.0	33515.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	1.0	13.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	3.0	3.0
100873205	0.0	0.0
102800316	0.0	1.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4413.0	4648.0
116843	1167.0	543.0
1384	6492.0	10173.0
116842	51.0	102.0
1382	3001.0	133.0
116844	1687.0	469.0
1381	234.0	3.0
1380	12.0	7.0
440176	3.0	2.0
440184	4.0	3.0
1379	8.0	8.0
1378	98.0	46.0
1376	2515.0	3764.0
1375	25.0	143.0
128821	0.0	2.0
100873237	1.0	0.0
128822	0.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	5.0	2.0
102800310	6.0	8.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	410.0	88.0
1396	59.0	34.0
1395	13.0	7.0
1394	36.0	13.0
1393	154.0	16.0
1392	0.0	1.0
285407	15.0	25.0
116835	466.0	103.0
1390	1136.0	644.0
1389	7842.0	8659.0
1388	9983.0	9506.0
1387	11470.0	13232.0
116841	2298.0	4371.0
1386	5086.0	4028.0
116840	2771.0	2977.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	10.0
100873227	0.0	0.0
100873251	1.0	1.0
100873250	0.0	0.0
116828	63.0	81.0
100873255	0.0	0.0
100873254	2.0	4.0
100873253	0.0	0.0
285412	1.0	2.0
100873252	0.0	0.0
100287898	47.0	40.0
100287895	0.0	1.0
285419	54.0	34.0
1399	7132.0	6268.0
1398	6224.0	5773.0
1397	3568.0	5178.0
100873259	0.0	2.0
100873258	1.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	1.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	1.0	0.0
100873241	0.0	0.0
100287887	252.0	367.0
285429	5.0	18.0
100287880	0.0	0.0
440193	5368.0	8401.0
100873248	0.0	0.0
100873247	2.0	5.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	15241.0	15488.0
153830	7238.0	4736.0
645280	1.0	1.0
440138	1066.0	729.0
440132	2.0	0.0
440142	3.0	5.0
10139	2257.0	2156.0
126208	1530.0	2113.0
126206	0.0	3.0
126205	14.0	90.0
107133497	26.0	7.0
126204	1.0	28.0
107133499	0.0	0.0
128866	11239.0	6151.0
10131	3085.0	4638.0
10134	16325.0	11919.0
107133494	1.0	0.0
10133	5357.0	2946.0
128869	1709.0	1485.0
10136	0.0	3.0
10135	12120.0	9459.0
100128493	0.0	0.0
103021294	28.0	29.0
10138	1005.0	872.0
100128496	0.0	0.0
10137	7693.0	7123.0
128861	0.0	0.0
128862	0.0	0.0
10141	9.0	3.0
10140	19694.0	6740.0
128864	17.0	46.0
440125	1.0	1.0
440131	2.0	0.0
10143	4.0	1.0
128854	1198.0	1239.0
10142	10072.0	20146.0
10144	3924.0	3481.0
10147	4452.0	5616.0
100128483	0.0	0.0
10146	12325.0	11726.0
128859	0.0	0.0
10149	586.0	163.0
10148	130.0	97.0
128853	149.0	19.0
440159	0.0	0.0
10117	5.0	0.0
440163	2.0	0.0
10110	40.0	31.0
10112	56.0	398.0
10111	6108.0	9044.0
10114	9959.0	8146.0
10113	4253.0	4026.0
128848	0.0	0.0
10116	8558.0	5981.0
165829	77.0	26.0
100128469	16.0	33.0
153842	3.0	0.0
440145	1443.0	1162.0
10129	3161.0	2641.0
440153	0.0	0.0
10128	11904.0	17527.0
100033799	0.0	0.0
107133486	3.0	4.0
10121	8300.0	6801.0
100128465	0.0	0.0
10120	6248.0	6427.0
10123	4294.0	886.0
138234	0.0	0.0
10125	223.0	219.0
10124	2055.0	653.0
10127	2508.0	2500.0
10126	2002.0	2485.0
100128462	0.0	0.0
100128459	0.0	1.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	114.0	140.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	1.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	180.0	33.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	0.0
10107	2.0	0.0
10106	18606.0	22298.0
106481199	0.0	0.0
10109	13978.0	8809.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	3119.0	3844.0
10100	1601.0	441.0
10103	28767.0	55056.0
106481194	0.0	1.0
10102	1420.0	1741.0
106481195	0.0	0.0
10105	2378.0	2510.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	255.0	78.0
440119	716.0	534.0
126235	0.0	0.0
126231	238.0	344.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	64.0	146.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	36.0	31.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	2.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	1.0	9.0
440107	58.0	38.0
440104	2108.0	1741.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	3.0
106481179	0.0	0.0
128876	325.0	5.0
100128420	19.0	11.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	13.0	62.0
10090	2293.0	762.0
10093	5995.0	5335.0
10092	9474.0	8293.0
10095	4501.0	4744.0
645204	0.0	1.0
10094	9906.0	7864.0
645203	2.0	4.0
10097	17628.0	16398.0
10096	11380.0	5486.0
645201	0.0	0.0
163115	197.0	54.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	7.0	14.0
106481143	0.0	0.0
114194	0.0	0.0
138162	114.0	320.0
106481144	1.0	0.0
114195	1.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	6.0	18.0
106481145	0.0	0.0
151126	1346.0	9424.0
106481146	0.0	0.0
10099	10794.0	5725.0
10098	1302.0	2006.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1178.0	948.0
106481149	0.0	0.0
106481154	0.0	1.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	1.0
728819	80.0	69.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	237.0	662.0
