id	f87cd150-16db-42e7-b78a-667735956ba3	e1bf71c6-b975-456e-8b1d-309c465788ce
54887	1416.0	2626.0
6514	0.0	0.0
6517	410.0	403.0
6519	63.0	61.0
6518	4007.0	2167.0
221749	3304.0	1077.0
64210	2796.0	5358.0
6531	7.0	4.0
100421820	0.0	0.0
64211	2.0	0.0
6530	22.0	6.0
6533	1666.0	903.0
6532	26.0	17.0
100421823	0.0	0.0
390572	9.0	5.0
64216	803.0	1423.0
64215	1817.0	3550.0
100421825	0.0	0.0
64218	3765.0	3353.0
100421827	0.0	0.0
100421828	2.0	3.0
64219	2906.0	1550.0
100421829	17.0	19.0
54893	2605.0	2621.0
54892	469.0	727.0
54891	1855.0	2333.0
54890	5091.0	6267.0
54897	4390.0	4233.0
54896	676.0	1137.0
54894	2809.0	9887.0
6524	8.0	8.0
6523	583.0	3496.0
170062	0.0	0.0
101928190	0.0	0.0
54899	824.0	1077.0
6526	2346.0	1387.0
6525	7723.0	7807.0
54898	335.0	1564.0
6528	5.0	4.0
91828	15.0	18.0
170067	0.0	4.0
6527	49.0	37.0
6529	50.0	37.0
6540	1.0	5.0
64221	655.0	409.0
64220	457.0	789.0
6542	3348.0	3196.0
64223	1888.0	3633.0
6541	2790.0	11686.0
64222	2179.0	3367.0
390581	0.0	0.0
64225	3195.0	2564.0
6543	71.0	32.0
64224	1909.0	1848.0
105376261	4.0	2.0
6535	3249.0	5117.0
6534	0.0	0.0
6536	258.0	428.0
6539	53.0	21.0
6538	276.0	345.0
64232	0.0	0.0
6551	0.0	1.0
6550	68.0	90.0
64231	749.0	774.0
6553	78.0	109.0
91851	6103.0	4238.0
64236	536.0	465.0
6555	3.0	0.0
101928122	0.0	0.0
6554	9.0	4.0
6546	1730.0	1377.0
6545	393.0	323.0
6548	6148.0	2340.0
6547	21.0	19.0
6549	797.0	2129.0
6560	4018.0	2969.0
64241	0.0	0.0
64240	3.0	7.0
6561	0.0	0.0
6564	147.0	167.0
6563	31531.0	3796.0
100421854	29.0	53.0
101928136	1.0	1.0
6566	888.0	3978.0
6565	5901.0	9126.0
100421859	9.0	8.0
101928138	0.0	0.0
221756	11.0	4.0
6557	7.0	17.0
6556	239.0	267.0
6559	27.0	32.0
91833	1518.0	1620.0
6558	3734.0	26284.0
133083	0.0	0.0
6571	138.0	246.0
101928142	0.0	0.0
100421860	1.0	1.0
6570	18.0	26.0
100421861	0.0	0.0
6573	411.0	4570.0
6572	0.0	6.0
101928141	0.0	0.0
91875	941.0	1425.0
6575	3948.0	2355.0
6574	7586.0	1361.0
101928147	0.0	0.0
100421865	5.0	14.0
6576	3480.0	6116.0
221785	1511.0	1338.0
245711	13.0	40.0
169044	50.0	150.0
221786	740.0	804.0
6568	1.0	1.0
6567	909.0	920.0
91869	1114.0	1889.0
6569	21.0	15.0
6582	0.0	4.0
91860	142.0	554.0
101928153	417.0	368.0
6581	1309.0	14704.0
101928154	2.0	0.0
6584	1986.0	2577.0
101928151	0.0	0.0
6583	352.0	185.0
6586	2123.0	560.0
6585	110.0	1288.0
101928158	12.0	20.0
91862	976.0	3240.0
6588	0.0	2.0
6580	16.0	57.0
169026	2.0	4.0
6579	16.0	87.0
6578	6597.0	3496.0
6595	7332.0	8689.0
6594	5583.0	6732.0
30817	307.0	130.0
6597	7121.0	13362.0
6596	2242.0	5065.0
30816	5.0	4.0
30819	80.0	75.0
6599	8061.0	14657.0
100421767	0.0	0.0
6598	3949.0	6380.0
30818	319.0	232.0
100421768	0.0	0.0
100421769	2.0	0.0
6591	4786.0	803.0
6590	4084.0	658.0
30820	11.0	57.0
100421774	0.0	0.0
100421776	0.0	0.0
100421779	0.0	5.0
282706	0.0	0.0
255104	2925.0	4773.0
255101	13.0	116.0
54802	1738.0	3097.0
30813	2.0	6.0
30812	67.0	31.0
54801	1027.0	1318.0
54800	2880.0	3646.0
30815	2581.0	2320.0
30814	0.0	1.0
54806	1692.0	2031.0
54805	749.0	1110.0
30811	207.0	435.0
100421771	0.0	0.0
54809	826.0	364.0
100421784	6.0	4.0
54808	3065.0	4193.0
54807	849.0	632.0
29802	23.0	15.0
29801	1610.0	2248.0
29800	788.0	1012.0
101928104	0.0	0.0
29803	3997.0	11284.0
54813	1262.0	1205.0
54812	4066.0	4519.0
54811	2908.0	3337.0
54810	413.0	74.0
54816	2055.0	3089.0
54815	3789.0	3789.0
54814	683.0	1443.0
100421794	0.0	3.0
54819	842.0	773.0
100421796	114.0	215.0
100421797	0.0	1.0
101928113	28.0	4.0
100421799	0.0	0.0
54820	2294.0	1050.0
54823	553.0	917.0
54822	2818.0	3648.0
54821	27.0	72.0
54828	2619.0	1785.0
54827	420.0	42.0
54826	395.0	509.0
54825	6.0	12.0
54829	27.0	598.0
282756	0.0	0.0
54831	6.0	6.0
54830	110.0	88.0
282754	0.0	0.0
102724473	2.0	1.0
54834	983.0	1041.0
54832	6128.0	4932.0
54839	879.0	793.0
54838	3663.0	5658.0
54836	1023.0	1594.0
54842	5801.0	6573.0
54841	833.0	2176.0
54840	1534.0	2140.0
54845	6844.0	7501.0
54843	6270.0	6559.0
54849	1679.0	3196.0
54848	285.0	3632.0
54847	1476.0	2738.0
100359394	3.0	1.0
100359397	0.0	0.0
100359396	17.0	17.0
255119	2.0	0.0
54853	1732.0	2483.0
54852	166.0	64.0
54851	747.0	1083.0
54850	1175.0	949.0
54857	21.0	1.0
54856	2913.0	3551.0
54855	4550.0	1500.0
54854	723.0	4018.0
54859	1478.0	2038.0
54858	2389.0	3721.0
255130	2.0	1.0
54860	0.0	2.0
100134015	11.0	27.0
54863	1189.0	105.0
54862	4179.0	3329.0
54861	2775.0	1947.0
54868	768.0	1058.0
54867	6638.0	10826.0
54866	11.0	37.0
54865	2038.0	3052.0
54869	3151.0	2074.0
255180	0.0	0.0
27249	4377.0	9466.0
27247	1136.0	2652.0
27248	6238.0	9110.0
100431168	0.0	3.0
400360	0.0	1.0
107161163	0.0	0.0
27241	1116.0	872.0
27242	28279.0	4442.0
27240	42.0	38.0
27245	2232.0	1495.0
400359	3.0	2.0
27246	2703.0	3590.0
27243	5490.0	8792.0
27244	2914.0	3428.0
678655	980.0	911.0
642687	1.0	4.0
282791	7.0	9.0
282790	0.0	1.0
107161154	0.0	0.0
27258	1859.0	2885.0
100431177	0.0	1.0
255193	5.0	0.0
27252	1462.0	1815.0
27253	263.0	69.0
27250	10628.0	11838.0
100431173	0.0	0.0
27257	941.0	939.0
100431172	0.0	0.0
255189	2511.0	4811.0
27254	296.0	260.0
282786	0.0	0.0
27255	1.0	0.0
123606	1765.0	2730.0
107161144	273.0	117.0
29889	3877.0	5172.0
29888	4901.0	8905.0
103344929	0.0	0.0
29887	119.0	362.0
103344928	1.0	1.0
107161145	0.0	0.0
27229	963.0	1261.0
353500	17.0	46.0
29882	2814.0	3827.0
29881	14.0	25.0
29880	1414.0	3128.0
103344932	4.0	3.0
29886	806.0	1401.0
282776	0.0	0.0
282775	0.0	0.0
29883	4197.0	3836.0
282770	0.0	0.0
103344930	0.0	24.0
353515	0.0	0.0
27238	1362.0	1777.0
27239	194.0	135.0
29899	1089.0	853.0
27236	3028.0	3612.0
27237	2878.0	2720.0
353513	0.0	0.0
353514	52.0	25.0
353511	271.0	360.0
27230	13658.0	24428.0
29893	125.0	271.0
27231	3.0	9.0
282769	0.0	0.0
29890	3818.0	7583.0
29896	4454.0	4945.0
27235	508.0	821.0
27232	390.0	812.0
29895	10.0	7.0
255167	82.0	47.0
29894	3395.0	5057.0
27233	117.0	132.0
282763	0.0	0.0
27201	2.0	2.0
27202	32.0	13.0
27200	1.0	0.0
30849	2692.0	2765.0
30851	1532.0	963.0
30850	1259.0	1887.0
400389	7.0	16.0
29844	989.0	2505.0
29843	1411.0	1214.0
400385	1.0	9.0
29842	5958.0	7006.0
29841	3297.0	1863.0
30846	5906.0	2729.0
30845	1359.0	737.0
30848	0.0	0.0
30847	0.0	0.0
30844	10464.0	2718.0
30827	2872.0	3586.0
29855	3143.0	4644.0
123624	71.0	2.0
29851	17.0	12.0
29850	26.0	8.0
30835	89.0	59.0
30834	996.0	1259.0
30837	1608.0	2804.0
30836	5836.0	4262.0
30833	1285.0	778.0
30832	427.0	481.0
64395	1617.0	2690.0
64397	4397.0	7516.0
64396	0.0	0.0
64399	1022.0	623.0
64398	3140.0	5043.0
390634	0.0	0.0
390637	378.0	475.0
389634	16.0	5.0
389633	4.0	2.0
400511	0.0	0.0
389631	0.0	0.0
64393	2421.0	1844.0
389630	0.0	0.0
390643	0.0	0.0
400506	653.0	1216.0
390649	0.0	0.0
390648	0.0	0.0
389626	1.0	1.0
400500	0.0	1.0
642612	0.0	0.0
160518	483.0	410.0
341689	0.0	1.0
400508	18.0	12.0
642614	0.0	0.0
389662	17.0	7.0
390610	0.0	0.0
377677	312.0	133.0
390612	2.0	1.0
390616	2.0	1.0
389658	23.0	3.0
389655	30.0	12.0
341674	0.0	0.0
642623	0.0	0.0
642627	0.0	0.0
341676	77.0	549.0
642641	11.0	33.0
389652	2.0	1.0
389649	0.0	9.0
390627	1345.0	2523.0
389644	1.0	1.0
389643	26.0	6.0
642633	0.0	0.0
642631	0.0	0.0
642636	0.0	0.0
101928085	60.0	74.0
642652	0.0	0.0
375035	2716.0	4284.0
221806	214.0	85.0
338017	0.0	0.0
389677	1145.0	1583.0
389676	0.0	0.0
101928099	21.0	233.0
642663	0.0	0.0
389674	9.0	19.0
389672	6.0	12.0
338002	1.0	4.0
400550	934.0	715.0
338004	0.0	0.0
390688	0.0	3.0
338005	0.0	0.0
389668	83.0	62.0
375033	368.0	230.0
341640	89.0	429.0
642659	122.0	213.0
642658	8.0	22.0
221823	0.0	0.0
6610	741.0	1138.0
375057	688.0	393.0
390650	0.0	0.0
375056	6164.0	15137.0
387044	0.0	0.0
390652	0.0	0.0
390651	0.0	0.0
387043	0.0	0.0
6609	2696.0	4114.0
147525	94.0	213.0
6608	1714.0	3641.0
387039	1.0	0.0
387036	53.0	95.0
6601	6026.0	6953.0
6603	7693.0	16624.0
6602	3289.0	3748.0
6605	3849.0	7331.0
6604	1357.0	933.0
375061	408.0	192.0
6607	138.0	184.0
6606	272.0	335.0
6621	1050.0	2058.0
6620	4.0	1.0
642683	19.0	11.0
390660	3.0	3.0
390664	0.0	0.0
387032	276.0	369.0
389692	17.0	3.0
390667	4.0	4.0
123591	147.0	174.0
389690	6.0	11.0
6619	1781.0	2967.0
6612	4775.0	7380.0
6611	6204.0	12810.0
6614	74.0	96.0
6613	5770.0	9839.0
6616	92.0	111.0
6615	351.0	74.0
6618	977.0	2188.0
6617	865.0	523.0
6632	1833.0	2999.0
6631	2102.0	4251.0
387066	4625.0	7825.0
387065	0.0	0.0
64319	5263.0	5959.0
64318	1454.0	1360.0
387063	2.0	0.0
245812	336.0	553.0
54991	557.0	734.0
54996	905.0	1391.0
54995	499.0	1220.0
54994	3838.0	6132.0
54993	329.0	1097.0
6623	6090.0	343.0
6622	325.0	313.0
6625	9690.0	13405.0
54998	2622.0	3983.0
6624	2519.0	304.0
54997	903.0	1761.0
6627	1084.0	1973.0
6626	2240.0	4326.0
6629	1695.0	3041.0
6628	6339.0	12762.0
64320	1310.0	1590.0
6641	225.0	636.0
6640	1160.0	2278.0
64321	537.0	59.0
64324	4412.0	6338.0
6643	3687.0	4824.0
221838	436.0	973.0
6642	9074.0	12436.0
64326	2361.0	2943.0
387055	0.0	1.0
64328	1907.0	2183.0
64327	2911.0	4410.0
221833	359.0	1055.0
221830	1727.0	2102.0
6634	4340.0	7639.0
6633	6284.0	9310.0
6636	1357.0	2602.0
6635	1649.0	3669.0
6638	5391.0	12650.0
6637	1236.0	2467.0
101928062	4.0	9.0
6650	1560.0	2372.0
64333	301.0	151.0
6652	12334.0	22162.0
64332	1808.0	630.0
6651	21652.0	20327.0
6654	4658.0	3111.0
100421943	0.0	0.0
6653	16882.0	21697.0
387082	4.0	8.0
102724536	27.0	15.0
78987	3014.0	5715.0
78986	48.0	46.0
78989	79.0	56.0
6645	3138.0	3878.0
78988	1760.0	3635.0
6644	0.0	0.0
6647	7216.0	14391.0
6646	3904.0	10254.0
6649	2558.0	1595.0
91949	1856.0	2448.0
6648	17452.0	15286.0
91947	2335.0	2107.0
91948	16.0	14.0
64342	2102.0	3495.0
6661	0.0	0.0
6660	239.0	131.0
245806	0.0	0.0
6663	0.0	0.0
64344	365.0	204.0
4000	39245.0	8966.0
4001	365.0	1025.0
6662	3673.0	5768.0
64343	1002.0	1826.0
91942	648.0	1406.0
6665	1119.0	227.0
6664	4.0	2.0
101928079	101.0	89.0
387074	0.0	0.0
387071	0.0	0.0
245802	0.0	3.0
196549	26.0	4.0
6656	2.0	2.0
6655	3058.0	3279.0
6658	0.0	0.0
6657	604.0	321.0
6659	2297.0	8335.0
196541	1.0	0.0
91937	5.0	27.0
6670	5795.0	5939.0
6672	3653.0	3555.0
6671	1357.0	997.0
4010	5.0	111.0
6674	984.0	397.0
4012	5607.0	7145.0
91975	400.0	528.0
6676	135.0	75.0
4013	2445.0	863.0
101928001	1.0	0.0
6675	4077.0	14871.0
4014	1.0	1.0
64359	6376.0	6647.0
221883	1097.0	2558.0
100271927	29.0	7.0
102724515	191.0	438.0
196513	977.0	1233.0
4004	3.0	29.0
6667	8853.0	8540.0
4005	1008.0	417.0
6666	720.0	2420.0
4007	897.0	507.0
6668	1902.0	2271.0
91966	505.0	897.0
4008	7546.0	7473.0
4009	0.0	3.0
6683	1636.0	1532.0
4023	45.0	87.0
100421975	0.0	0.0
6687	4099.0	5282.0
4025	2.0	5.0
100271918	1.0	2.0
101928017	45.0	33.0
78990	153.0	249.0
78992	2252.0	4079.0
78991	803.0	1661.0
78994	1688.0	2571.0
78996	1011.0	1314.0
78995	70.0	34.0
196527	5785.0	2711.0
78998	38.0	131.0
78997	13.0	3.0
196528	2531.0	3306.0
4015	185.0	1036.0
6678	15671.0	16938.0
6677	0.0	1.0
4016	604.0	761.0
78999	196.0	172.0
4017	557.0	992.0
4018	65.0	78.0
6692	11005.0	20932.0
6691	4.0	15.0
101928022	1.0	0.0
6694	0.0	0.0
64375	615.0	526.0
64374	3380.0	6208.0
6693	293.0	179.0
4033	1245.0	323.0
6696	156.0	163.0
64377	98.0	257.0
4034	1042.0	1249.0
64376	1461.0	1800.0
6695	10164.0	24622.0
4035	9737.0	13779.0
6698	214.0	2.0
4036	20.0	24.0
6697	1704.0	3830.0
6690	455.0	103.0
4026	17193.0	14261.0
6689	25.0	71.0
6688	265.0	252.0
4040	2381.0	2815.0
4041	7424.0	8818.0
64386	137.0	129.0
4043	6599.0	10223.0
64388	108.0	2404.0
4045	3761.0	4034.0
4046	1455.0	772.0
4047	3631.0	7029.0
221895	1104.0	808.0
4037	1403.0	4230.0
91978	32.0	64.0
4038	1226.0	763.0
6699	45.0	1.0
91977	51.0	87.0
196500	53.0	217.0
101928040	0.0	1.0
4051	832.0	101.0
54908	253.0	436.0
4052	3680.0	6106.0
4053	3511.0	2908.0
54906	4692.0	4193.0
4054	6849.0	7253.0
4055	7565.0	8103.0
4056	2.0	1.0
4057	2049.0	5526.0
4058	11.0	7.0
29945	1764.0	1613.0
255220	0.0	0.0
29944	27.0	79.0
29943	294.0	15.0
29942	7.0	12.0
29949	0.0	0.0
29948	377.0	540.0
29947	0.0	0.0
29946	3224.0	2139.0
4050	55.0	98.0
29941	592.0	319.0
29940	1456.0	924.0
4048	4288.0	7585.0
4049	13.0	14.0
54910	5372.0	4642.0
54916	1641.0	1785.0
54915	3398.0	3762.0
54914	2211.0	5168.0
54913	348.0	531.0
4062	3.0	67.0
4063	67.0	47.0
54919	1379.0	1976.0
54918	5997.0	10106.0
4064	26.0	33.0
4065	548.0	79.0
4066	99.0	87.0
4067	1011.0	1461.0
4068	62.0	32.0
4069	1063.0	1046.0
29956	5739.0	9395.0
255231	33.0	156.0
29954	848.0	1438.0
29953	82.0	92.0
29959	6589.0	6914.0
29958	103.0	113.0
4060	5343.0	3404.0
29957	2414.0	1418.0
4061	9367.0	5042.0
29952	5417.0	12366.0
29951	344.0	467.0
29950	4368.0	783.0
4059	18311.0	58543.0
54923	75.0	120.0
54922	924.0	250.0
54921	5444.0	9401.0
54920	546.0	868.0
54927	1784.0	2464.0
54926	4669.0	8217.0
54925	121.0	205.0
4074	4948.0	3183.0
54929	1494.0	3904.0
29929	725.0	1538.0
54928	6645.0	9873.0
4076	13047.0	21316.0
29928	1162.0	1881.0
4077	12710.0	12876.0
29923	747.0	631.0
29922	521.0	459.0
29920	4041.0	5315.0
29927	18725.0	41956.0
29926	2327.0	5458.0
4070	30781.0	37167.0
4071	14451.0	15586.0
29925	1915.0	4232.0
29924	5320.0	9172.0
4072	5293.0	29332.0
54930	982.0	1477.0
54934	1669.0	2180.0
54933	807.0	220.0
54932	939.0	1213.0
54931	1798.0	1711.0
54938	308.0	322.0
54937	56.0	52.0
54936	1779.0	2341.0
54935	778.0	405.0
4084	1852.0	974.0
4085	153.0	396.0
4086	1039.0	1305.0
54939	1971.0	2899.0
4087	4764.0	5204.0
4088	7891.0	3325.0
4089	4935.0	7785.0
29934	3591.0	3607.0
29933	163.0	58.0
282809	1111.0	951.0
282808	2.0	3.0
29937	2451.0	3370.0
4081	22.0	43.0
4082	9558.0	9765.0
29935	2.0	8.0
282801	1.0	1.0
54941	513.0	537.0
29930	2.0	0.0
54940	6743.0	11240.0
54944	55.0	133.0
54943	67.0	115.0
54942	896.0	1121.0
54949	827.0	1126.0
54948	1136.0	2528.0
54947	1744.0	696.0
255208	0.0	0.0
54946	3251.0	4153.0
29909	94.0	41.0
29907	45.0	78.0
4097	1652.0	1761.0
29906	14.0	43.0
4099	17.0	11.0
29901	232.0	568.0
4090	4543.0	4806.0
4091	791.0	367.0
4092	1701.0	1240.0
29904	5262.0	4976.0
4093	1959.0	3385.0
29903	771.0	1229.0
4094	2854.0	2246.0
29902	153.0	541.0
54952	574.0	979.0
54951	448.0	450.0
102724594	30.0	36.0
54956	777.0	1086.0
54955	1019.0	1647.0
54954	841.0	494.0
100271893	0.0	0.0
54953	2179.0	4299.0
196472	0.0	1.0
196477	0.0	0.0
54959	82.0	84.0
54958	77.0	81.0
196475	228.0	530.0
54957	777.0	1026.0
29919	1487.0	1432.0
255275	0.0	22.0
29911	2862.0	4182.0
29916	1214.0	1472.0
29915	1341.0	1221.0
29914	1377.0	3354.0
54963	1876.0	2759.0
100271884	0.0	0.0
54962	258.0	334.0
54961	8298.0	4872.0
54960	589.0	944.0
54967	0.0	0.0
54965	1237.0	2479.0
196483	322.0	777.0
54964	616.0	934.0
54969	669.0	1196.0
54968	1255.0	1243.0
54970	1383.0	1587.0
255239	69.0	71.0
54974	819.0	977.0
100271873	0.0	3.0
54973	4965.0	8171.0
54972	948.0	2890.0
54971	522.0	645.0
100271874	14.0	18.0
54978	3098.0	5033.0
54977	2251.0	4000.0
54976	736.0	1176.0
100271871	7.0	4.0
100271870	3.0	0.0
54979	83.0	1.0
255252	1312.0	1755.0
54981	1593.0	1473.0
54980	742.0	654.0
54985	1276.0	1482.0
54984	372.0	279.0
102724560	22.0	164.0
54982	1642.0	2630.0
54989	2066.0	2247.0
196463	3364.0	8347.0
54988	30.0	7.0
54987	1484.0	2130.0
54986	289.0	277.0
642569	0.0	0.0
642580	1.0	0.0
642585	5.0	8.0
642592	4.0	11.0
642597	2.0	0.0
27348	1410.0	2856.0
27349	713.0	1912.0
27346	1178.0	1958.0
27347	3897.0	6601.0
27340	2073.0	1952.0
27341	2554.0	4156.0
27344	57.0	172.0
27345	152.0	369.0
27342	327.0	417.0
400456	36.0	18.0
27343	1436.0	2632.0
642587	4177.0	1979.0
282890	233.0	302.0
100124541	0.0	0.0
400451	3601.0	11841.0
27351	2491.0	4032.0
27352	6454.0	12016.0
27350	6314.0	2008.0
100124540	0.0	0.0
338091	0.0	0.0
338094	55.0	12.0
100124537	2.0	1.0
100124536	0.0	2.0
100124535	0.0	0.0
100124534	0.0	0.0
29989	0.0	102.0
338099	42.0	88.0
27327	3644.0	4424.0
29988	1075.0	1587.0
27324	67.0	1788.0
100124539	1.0	1.0
29986	669.0	76.0
100124538	0.0	0.0
27328	15.0	15.0
27329	6.0	12.0
29980	360.0	501.0
29985	650.0	1231.0
29984	821.0	536.0
27320	1.0	1.0
29982	1017.0	1062.0
29999	7.0	3.0
27338	525.0	603.0
29998	1014.0	1332.0
27335	8860.0	10723.0
27336	4060.0	5196.0
29997	19799.0	27230.0
390601	6.0	3.0
27339	8891.0	14115.0
29992	123.0	102.0
27330	824.0	1965.0
29991	0.0	3.0
29990	211.0	242.0
27333	2228.0	3145.0
29995	1514.0	575.0
27334	109.0	28.0
29994	4013.0	3014.0
27332	6736.0	8913.0
29993	40.0	161.0
27304	462.0	787.0
29967	840.0	869.0
377630	2.0	2.0
29966	2716.0	2099.0
29965	4154.0	1517.0
27302	0.0	0.0
27303	1254.0	574.0
100124516	0.0	0.0
27309	1408.0	2057.0
29969	1391.0	652.0
27306	60.0	38.0
29968	896.0	4389.0
102388891	1.0	2.0
389616	0.0	0.0
27300	1453.0	2550.0
27301	1910.0	1839.0
389611	0.0	0.0
389610	82.0	26.0
29960	1482.0	1883.0
30968	3887.0	5867.0
389618	0.0	0.0
27315	1490.0	2439.0
29978	3448.0	4969.0
27316	9241.0	12785.0
27314	950.0	2079.0
338069	2.0	4.0
27319	7.0	11.0
29979	8577.0	11099.0
29970	71.0	27.0
29974	0.0	0.0
54901	895.0	944.0
54900	41.0	15.0
54905	424.0	170.0
54904	5001.0	4295.0
54903	832.0	1242.0
54902	3748.0	5372.0
503519	0.0	0.0
100288687	1.0	0.0
202374	111.0	42.0
442038	0.0	3.0
253959	2052.0	2316.0
100132803	8.0	14.0
100132808	0.0	1.0
100616299	0.0	0.0
100616298	0.0	0.0
100616295	0.0	0.0
100616294	2.0	4.0
100616291	0.0	0.0
100616292	0.0	0.0
253962	1.0	4.0
100132815	547.0	1001.0
100616288	0.0	0.0
100616289	0.0	0.0
442060	0.0	0.0
100288667	2.0	0.0
100616286	0.0	0.0
100616287	0.0	0.0
100616284	2.0	3.0
100616285	0.0	0.0
100616282	0.0	0.0
100616283	1.0	0.0
100288661	1.0	2.0
100616280	0.0	0.0
100616281	0.0	0.0
503538	40.0	36.0
503543	1.0	1.0
100616290	0.0	0.0
503542	154.0	323.0
253933	3.0	0.0
253935	6.0	4.0
100616277	0.0	0.0
100288659	0.0	0.0
100616278	0.0	0.0
100616275	0.0	0.0
100616276	0.0	0.0
100288654	0.0	0.0
100616274	0.0	1.0
100616271	0.0	1.0
100616272	0.0	0.0
100616270	0.0	0.0
100132832	1.0	0.0
253943	4837.0	5231.0
6708	2.0	4.0
6707	511.0	8.0
6709	14335.0	17103.0
100132841	0.0	0.0
6700	0.0	0.0
6702	0.0	0.0
6701	0.0	0.0
6704	0.0	1.0
6703	0.0	0.0
6706	0.0	3.0
6705	0.0	3.0
6720	3556.0	16171.0
6719	0.0	0.0
6718	1.0	3.0
167465	111.0	83.0
6711	24606.0	18569.0
6710	53.0	81.0
102467077	0.0	0.0
6713	1951.0	2464.0
6712	4512.0	12344.0
102467075	0.0	0.0
6715	514.0	1545.0
102467074	0.0	0.0
6714	7125.0	8524.0
6717	4939.0	3961.0
6716	5733.0	709.0
6731	5557.0	9133.0
6730	5914.0	7811.0
442013	9.0	21.0
6729	3083.0	5444.0
503583	0.0	0.0
100132863	1.0	3.0
253970	0.0	7.0
6722	6397.0	4386.0
6721	11012.0	17630.0
503582	0.0	0.0
6723	1483.0	5701.0
6726	5266.0	8573.0
6725	69.0	365.0
6728	1180.0	2290.0
6727	10000.0	19419.0
6742	2002.0	4220.0
6741	5371.0	3781.0
100288613	0.0	2.0
503569	311.0	575.0
253986	10.0	17.0
100132871	0.0	0.0
253980	910.0	1224.0
442006	0.0	1.0
253982	71.0	331.0
6733	2220.0	3331.0
6732	3524.0	3300.0
6734	12828.0	20360.0
6737	1081.0	1182.0
6736	3.0	0.0
6738	2261.0	2890.0
100616228	0.0	0.0
100616229	0.0	0.0
64430	3176.0	5099.0
100616226	0.0	0.0
100616227	0.0	2.0
64432	1909.0	3200.0
6751	101.0	972.0
100616224	1.0	1.0
64431	1476.0	1832.0
6750	7.0	3.0
100129227	0.0	1.0
100616225	0.0	0.0
64434	1367.0	1075.0
100616222	0.0	0.0
6753	3.0	20.0
6752	119.0	48.0
100129229	0.0	0.0
100616223	0.0	0.0
64433	0.0	34.0
100616220	0.0	0.0
100616221	0.0	0.0
100130211	8.0	27.0
6744	9005.0	4524.0
6746	9093.0	17546.0
6745	7906.0	14813.0
6748	6695.0	16852.0
6747	6699.0	18387.0
6749	8302.0	12595.0
100616217	0.0	0.0
100616218	0.0	0.0
6760	5546.0	6586.0
100616215	0.0	0.0
100616216	2.0	0.0
650983	0.0	0.0
100616213	0.0	0.0
4100	0.0	0.0
6764	5690.0	2918.0
100130204	0.0	0.0
100616211	0.0	0.0
4101	0.0	0.0
4102	0.0	0.0
100616212	0.0	0.0
64446	1.0	1.0
100616210	4.0	1.0
6755	26.0	55.0
100129213	1.0	0.0
6754	2.0	2.0
6757	0.0	0.0
6756	0.0	0.0
6759	0.0	0.0
6758	0.0	0.0
100616219	0.0	0.0
100616206	0.0	0.0
100616207	0.0	0.0
6771	0.0	0.0
100616204	0.0	0.0
6770	19.0	2.0
100616205	0.0	0.0
6773	3990.0	4636.0
4110	1.0	0.0
100616202	0.0	0.0
6772	8648.0	11648.0
4111	2.0	0.0
100616203	0.0	0.0
6775	114.0	111.0
4112	0.0	0.0
4113	0.0	0.0
6774	17721.0	16801.0
100616201	0.0	0.0
346171	7.0	2.0
100048912	3.0	7.0
4103	1.0	0.0
4104	1.0	0.0
100129201	1.0	0.0
6768	11086.0	24862.0
4105	0.0	0.0
6767	15050.0	21963.0
4106	0.0	0.0
4107	10.0	3.0
4108	0.0	0.0
6769	1271.0	141.0
4109	2.0	0.0
100616209	0.0	0.0
6780	7767.0	10003.0
6782	1491.0	2366.0
6781	5194.0	359.0
4121	3141.0	3686.0
100048924	0.0	2.0
6783	22.0	8.0
4122	2488.0	5133.0
4123	3412.0	4336.0
6786	4366.0	5376.0
4124	2246.0	4059.0
6785	239.0	372.0
100048922	0.0	0.0
100048923	1.0	3.0
6777	5090.0	5342.0
4114	0.0	0.0
4115	0.0	0.0
6776	1649.0	1328.0
6779	0.0	0.0
4116	1180.0	1480.0
4117	42.0	163.0
6778	15686.0	16948.0
4118	238.0	60.0
6791	5.0	9.0
6790	65.0	169.0
6793	1566.0	642.0
4130	1206.0	647.0
6792	1844.0	1928.0
346157	300.0	417.0
4131	7386.0	3470.0
6795	63.0	52.0
100616268	0.0	0.0
4133	1408.0	1381.0
6794	2982.0	3894.0
100616269	0.0	0.0
4134	11068.0	15561.0
64478	61.0	30.0
100616266	2.0	0.0
4135	677.0	975.0
100616267	0.0	0.0
100616264	0.0	0.0
100616262	2.0	2.0
100616260	0.0	0.0
100616261	0.0	0.0
6788	1397.0	1973.0
4125	2388.0	4444.0
4126	1925.0	2140.0
6787	1066.0	1313.0
6789	2464.0	1985.0
4128	17140.0	18751.0
4129	2494.0	2133.0
4140	3571.0	4459.0
4141	4604.0	9795.0
100616259	0.0	0.0
4142	2.0	1.0
4143	31.0	15.0
4144	26741.0	12218.0
100616258	0.0	1.0
4145	106.0	1345.0
4146	7.0	16.0
100616256	0.0	0.0
100616253	2.0	0.0
100616251	0.0	0.0
100616252	0.0	0.0
100616250	0.0	0.0
6799	22.0	12.0
4137	1164.0	1968.0
4139	435.0	694.0
4150	2662.0	7552.0
4151	661.0	3238.0
64493	49.0	81.0
4152	3571.0	4054.0
100616248	0.0	0.0
4153	0.0	0.0
100616249	6.0	1.0
