id	913e6383-a422-4429-8385-c5ad8d90386c	d3f4a547-c742-4ed5-9cee-227735f77891
26061	1365.0	2155.0
161829	0.0	3.0
100312798	4.0	3.0
26060	4366.0	6212.0
219525	0.0	0.0
5300	3330.0	3078.0
5301	1.0	0.0
339302	0.0	4.0
388394	1.0	4.0
990	116.0	272.0
991	112.0	110.0
100419609	0.0	0.0
342945	295.0	559.0
993	149.0	395.0
994	1094.0	846.0
51001	642.0	666.0
100419606	0.0	0.0
51000	1118.0	1840.0
995	12.0	35.0
996	3600.0	3897.0
51003	380.0	338.0
100419608	4.0	2.0
997	2171.0	2885.0
51002	908.0	1029.0
388389	0.0	3.0
998	13504.0	13926.0
51005	469.0	787.0
999	20759.0	53067.0
51004	588.0	838.0
158293	3955.0	5460.0
51006	3067.0	4939.0
7955	58.0	39.0
51009	2677.0	3090.0
7957	1287.0	665.0
51008	1354.0	1122.0
158297	2.0	11.0
219537	7.0	12.0
5310	6309.0	7803.0
5311	3366.0	2658.0
101929387	13.0	7.0
388387	4.0	3.0
100419614	0.0	0.0
388381	0.0	0.0
51010	797.0	1072.0
100420608	0.0	0.0
342933	1.0	2.0
51012	2759.0	4688.0
51011	698.0	1014.0
51014	7687.0	9528.0
51013	1102.0	1039.0
51016	428.0	406.0
7965	717.0	1549.0
51015	1781.0	1923.0
5303	794.0	1002.0
51018	1087.0	1311.0
5304	43.0	385.0
5305	2306.0	2343.0
5306	7192.0	13874.0
5307	1486.0	1400.0
51019	1418.0	1473.0
342931	2.0	0.0
5308	293.0	47.0
101929390	0.0	0.0
5309	3.0	0.0
219527	25.0	20.0
101929397	0.0	251.0
7980	162.0	107.0
5320	50067.0	29811.0
7982	1681.0	2881.0
5321	1078.0	663.0
5322	922.0	516.0
7984	671.0	1729.0
219541	611.0	758.0
51021	3740.0	5236.0
51020	2614.0	1520.0
51023	563.0	635.0
51022	762.0	1159.0
51025	295.0	301.0
342926	903.0	1489.0
51024	5656.0	5827.0
7976	1615.0	1869.0
5313	2.0	1.0
51027	944.0	900.0
100420613	0.0	0.0
51026	2553.0	3269.0
5314	22.0	58.0
7975	1887.0	3449.0
100420612	4.0	7.0
5315	45681.0	45988.0
51029	3084.0	3005.0
7978	435.0	815.0
51028	4332.0	4916.0
5316	1549.0	1628.0
5317	6659.0	9083.0
5318	1367.0	2216.0
7979	2943.0	5009.0
219539	52.0	38.0
5319	3.0	4.0
219557	0.0	0.0
7991	4715.0	8630.0
5330	552.0	490.0
7994	4656.0	6662.0
5331	2160.0	2437.0
5332	1037.0	4769.0
7993	590.0	737.0
5333	1912.0	1161.0
5334	2911.0	1975.0
51030	1498.0	1866.0
51032	8.0	11.0
51031	3341.0	3679.0
342918	32.0	55.0
100420627	0.0	1.0
51035	5492.0	4228.0
5324	471.0	343.0
5325	1480.0	1094.0
5326	1282.0	2750.0
5327	8991.0	5529.0
7988	818.0	1427.0
100420621	0.0	3.0
5328	1346.0	1088.0
5329	1216.0	733.0
158248	12.0	14.0
5340	4.0	10.0
5341	1180.0	509.0
5342	0.0	0.0
5343	4.0	7.0
101929335	1182.0	276.0
5345	1911.0	1141.0
63027	2873.0	6811.0
342909	89.0	170.0
342908	174.0	309.0
51043	3936.0	10882.0
51042	149.0	150.0
342900	0.0	0.0
100419649	0.0	0.0
51046	26.0	12.0
5335	3659.0	4193.0
90634	1082.0	718.0
134285	8.0	12.0
5336	999.0	692.0
5337	1076.0	1138.0
90637	622.0	538.0
100420633	0.0	1.0
5338	1807.0	3156.0
5339	23924.0	41136.0
90639	521.0	955.0
5350	3395.0	1306.0
5351	7274.0	8176.0
5352	1785.0	3082.0
219578	13.0	8.0
100419650	0.0	2.0
134288	0.0	0.0
63035	1396.0	2212.0
5354	2645.0	395.0
5355	5923.0	3044.0
63036	2.0	3.0
5356	2784.0	2969.0
90632	9.0	3.0
101929344	10.0	5.0
161882	411.0	577.0
51050	11254.0	8884.0
51052	0.0	1.0
643906	0.0	0.0
51054	136.0	108.0
643904	2.0	5.0
51053	2522.0	1887.0
643905	0.0	0.0
51056	4283.0	3954.0
51058	583.0	611.0
51057	282.0	482.0
643909	0.0	0.0
5346	21.0	61.0
90624	1807.0	2190.0
51059	29.0	212.0
5347	96.0	124.0
5348	436.0	91.0
5349	12573.0	15237.0
90625	21.0	60.0
90627	1686.0	1824.0
5360	7761.0	2959.0
5361	2484.0	7632.0
5362	2768.0	2970.0
101929351	26.0	34.0
5364	4618.0	9677.0
5365	779.0	2946.0
5366	394.0	504.0
90665	126.0	329.0
5367	0.0	2.0
51061	3626.0	6658.0
51060	3328.0	4917.0
51063	1940.0	1183.0
51062	1125.0	1510.0
146279	4.0	8.0
51065	4396.0	3483.0
643915	0.0	0.0
51067	657.0	1037.0
51066	27.0	18.0
51069	1356.0	1320.0
51068	3392.0	4607.0
5357	394.0	785.0
5358	2946.0	1742.0
100420656	0.0	0.0
5359	2212.0	2102.0
643911	309.0	529.0
100420650	1.0	13.0
5371	4264.0	4661.0
100420660	0.0	1.0
5372	1824.0	1596.0
5373	533.0	1216.0
158257	0.0	7.0
732448	0.0	2.0
5375	474.0	45.0
5376	6012.0	2095.0
90655	0.0	0.0
5378	620.0	1358.0
219595	1.0	4.0
101929369	0.0	1.0
51070	2270.0	2360.0
51072	168.0	335.0
51071	1491.0	1059.0
5370	0.0	0.0
51074	1121.0	1237.0
51073	2324.0	2741.0
51076	798.0	580.0
51075	4485.0	5651.0
51078	3392.0	3822.0
51077	2362.0	3273.0
51079	1792.0	1348.0
5368	8.0	3.0
5369	0.0	0.0
100420665	0.0	0.0
171222	1.0	9.0
171221	1.0	1.0
90649	442.0	294.0
171220	194.0	127.0
5382	240.0	254.0
5383	20.0	54.0
100419560	7.0	1.0
28619	11.0	2.0
5387	101.0	150.0
28613	0.0	0.0
28614	15.0	12.0
220594	2.0	5.0
28611	5.0	3.0
28612	0.0	0.0
28617	5.0	0.0
5380	1.0	2.0
28616	10.0	1.0
28610	0.0	0.0
5379	360.0	620.0
100420558	0.0	0.0
100420557	4.0	2.0
100420555	0.0	1.0
100420552	0.0	0.0
5393	785.0	847.0
5394	3063.0	3592.0
5395	577.0	1189.0
5396	3142.0	3936.0
101929302	26.0	43.0
28624	0.0	0.0
28625	0.0	0.0
28622	2.0	3.0
28623	0.0	0.0
28628	0.0	0.0
28629	1.0	0.0
28626	0.0	1.0
28627	0.0	0.0
28620	12.0	5.0
28621	0.0	0.0
100420568	0.0	1.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	4.0	3.0
100419595	0.0	0.0
28602	25.0	1.0
28603	1.0	0.0
101929328	14.0	16.0
28600	0.0	0.0
28601	7.0	10.0
28606	17.0	5.0
101929329	0.0	1.0
100419599	0.0	0.0
256536	46.0	91.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	3369.0	4501.0
53616	2185.0	2499.0
100420591	1.0	0.0
100420590	0.0	0.0
112802	1.0	2.0
256586	581.0	632.0
171177	1193.0	1024.0
171169	7.0	28.0
53632	6.0	0.0
53630	52.0	30.0
53635	6565.0	8468.0
53637	126.0	91.0
112840	727.0	870.0
26038	433.0	342.0
26037	2892.0	3050.0
653226	14.0	9.0
28699	0.0	0.0
26039	766.0	1694.0
112849	331.0	322.0
112846	5.0	9.0
26030	2665.0	2812.0
28693	0.0	1.0
28694	1.0	0.0
26032	263.0	94.0
28691	10.0	3.0
26031	524.0	667.0
28692	8.0	7.0
26034	350.0	218.0
28697	0.0	0.0
26033	1063.0	431.0
28698	0.0	0.0
653232	283.0	320.0
100312803	0.0	1.0
26036	2406.0	3334.0
100312806	0.0	0.0
28695	0.0	0.0
26035	1835.0	1882.0
28696	0.0	0.0
653234	8.0	11.0
643898	0.0	0.0
100312801	0.0	1.0
28690	15.0	6.0
26049	592.0	688.0
26048	786.0	1167.0
653214	816.0	1007.0
100312819	0.0	0.0
26040	2721.0	4273.0
26043	2936.0	6335.0
26045	19.0	18.0
653220	0.0	1.0
26047	839.0	16614.0
100312817	0.0	0.0
26046	2700.0	4492.0
100312816	0.0	0.0
124817	44.0	169.0
148808	311.0	452.0
378925	4.0	6.0
28679	0.0	0.0
26015	1537.0	2129.0
653247	3.0	6.0
26018	6373.0	28049.0
28677	2.0	4.0
26017	3907.0	3715.0
28678	0.0	0.0
26019	2714.0	3682.0
124801	460.0	701.0
28671	8.0	4.0
28672	0.0	2.0
26010	5782.0	5274.0
28670	21.0	17.0
26012	2477.0	1713.0
28675	0.0	0.0
26011	300.0	370.0
28676	0.0	1.0
28673	12.0	5.0
148811	27.0	22.0
26013	317.0	465.0
28674	6.0	5.0
124808	1071.0	1583.0
148818	0.0	0.0
112812	115.0	92.0
26027	533.0	466.0
653236	52.0	28.0
28688	8.0	5.0
28689	7.0	0.0
653238	51.0	72.0
112817	143.0	86.0
148823	194.0	230.0
28682	8.0	7.0
28683	7.0	1.0
148824	34.0	22.0
28680	12.0	6.0
653240	0.0	0.0
26020	16903.0	18002.0
28681	1.0	1.0
28686	0.0	0.0
26022	5667.0	6471.0
28684	9.0	2.0
26025	139.0	169.0
26024	374.0	719.0
28685	12.0	2.0
378948	0.0	0.0
378949	0.0	0.0
112885	149.0	345.0
28657	4.0	2.0
653268	105.0	171.0
653269	35.0	52.0
28658	1.0	1.0
28655	4.0	0.0
28656	2.0	0.0
28659	1.0	0.0
28650	0.0	0.0
653275	0.0	0.0
28653	5.0	5.0
28654	0.0	1.0
28651	0.0	0.0
28652	5.0	1.0
100312849	1.0	8.0
102157402	898.0	1127.0
102157400	1.0	0.0
378938	5533.0	13236.0
641298	26.0	44.0
26005	1422.0	3092.0
28668	0.0	0.0
28669	11.0	4.0
26007	2297.0	3970.0
28666	25.0	22.0
653259	23.0	31.0
28667	4.0	0.0
26009	2724.0	2899.0
28660	5.0	2.0
124857	104.0	55.0
28661	3.0	0.0
26001	6388.0	6546.0
28664	12.0	10.0
26000	2739.0	3375.0
28665	0.0	26.0
26003	5928.0	6620.0
28662	2.0	7.0
26002	3341.0	1975.0
28663	0.0	0.0
100312850	25.0	20.0
340390	23.0	78.0
340393	1.0	2.0
28639	15.0	15.0
112869	947.0	722.0
28638	621.0	209.0
100312829	4.0	4.0
100312826	16.0	54.0
124842	14.0	30.0
100312825	0.0	0.0
100312828	18.0	76.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	746.0	834.0
100312823	0.0	0.0
339390	9.0	3.0
339396	20.0	16.0
28646	2.0	1.0
378950	0.0	0.0
28647	6.0	3.0
339398	128.0	392.0
378951	0.0	0.0
28644	12.0	1.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1519.0	1624.0
28648	0.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	0.0	0.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	2.0	4.0
28641	0.0	1.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	0.0	0.0
100312835	0.0	0.0
100312830	2.0	4.0
646096	0.0	0.0
90799	839.0	1289.0
100287345	0.0	0.0
87171	5.0	8.0
87178	1175.0	2448.0
100287327	0.0	0.0
100287325	2.0	3.0
100287314	26.0	14.0
26191	147.0	89.0
26190	4293.0	5998.0
100287302	0.0	0.0
26173	6123.0	13189.0
26175	1020.0	1473.0
154197	4.0	2.0
5411	2931.0	5938.0
5409	173.0	53.0
26184	0.0	0.0
26188	0.0	0.0
26189	0.0	0.0
5406	10.0	326.0
5407	0.0	0.0
5408	5.0	14.0
286002	80.0	1890.0
5420	4679.0	6560.0
286006	16.0	55.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1154.0	1807.0
51122	1845.0	1869.0
51121	678.0	780.0
51124	2311.0	3139.0
51123	2673.0	2580.0
5412	4241.0	5937.0
51126	2705.0	3649.0
51125	3420.0	2739.0
5413	1572.0	1947.0
5414	639.0	245.0
51128	5397.0	10096.0
51127	77.0	41.0
51129	814.0	462.0
646024	2.0	24.0
646023	18.0	15.0
100131539	0.0	5.0
5430	11215.0	22038.0
5431	5584.0	7497.0
286016	21.0	40.0
5432	4331.0	4250.0
100131535	0.0	2.0
5433	1829.0	2205.0
105369729	0.0	0.0
51131	1554.0	1280.0
51130	317.0	338.0
51133	5116.0	12237.0
51132	3675.0	6774.0
51135	1294.0	1513.0
51134	251.0	570.0
5423	1152.0	1127.0
90701	9550.0	12237.0
5424	637.0	902.0
51136	403.0	515.0
5425	4262.0	9530.0
51138	2821.0	2827.0
5426	1130.0	2636.0
646019	8.0	9.0
5427	93.0	136.0
5428	1968.0	3428.0
5429	1161.0	1400.0
100131528	0.0	0.0
5440	2637.0	2216.0
5441	4421.0	4423.0
5442	1809.0	2690.0
5443	95.0	28.0
5444	1.0	8.0
51142	9661.0	9730.0
51141	1328.0	1151.0
51144	5232.0	6316.0
51143	2448.0	3681.0
51146	0.0	0.0
89758	0.0	0.0
5434	7208.0	6438.0
51148	4348.0	2219.0
5435	26.0	14.0
51147	2279.0	2291.0
5436	2445.0	2556.0
90736	897.0	777.0
51149	853.0	848.0
5437	1244.0	2244.0
5438	1255.0	1107.0
5439	1756.0	2398.0
90737	2.0	0.0
5450	321.0	223.0
5451	1212.0	3234.0
5452	794.0	725.0
5453	118.0	54.0
5454	2.0	56.0
646049	1.0	0.0
5455	0.0	68.0
51151	3.0	84.0
51150	9490.0	12096.0
51155	1792.0	1929.0
51154	1596.0	2079.0
51157	1247.0	1313.0
51156	0.0	15.0
5445	2091.0	2920.0
5446	70.0	28.0
5447	4866.0	8630.0
5449	7.0	3.0
286042	119.0	164.0
347487	0.0	0.0
5460	67.0	89.0
5462	30.0	223.0
5463	864.0	672.0
5464	6073.0	6337.0
5465	2751.0	3379.0
51160	5960.0	5663.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1736.0	2208.0
51161	1110.0	656.0
51164	4989.0	7859.0
51163	962.0	1565.0
51166	497.0	1247.0
51168	62.0	55.0
51167	1083.0	547.0
5456	0.0	0.0
89778	4879.0	1775.0
5457	1.0	0.0
89777	0.0	1.0
5458	1.0	0.0
5459	11.0	8.0
120824	0.0	0.0
5470	1.0	5.0
5471	500.0	1219.0
347475	191.0	524.0
5473	3.0	2.0
5475	20.0	14.0
5476	5677.0	5706.0
100507097	1.0	2.0
100507096	0.0	0.0
51171	573.0	585.0
100287388	0.0	0.0
100507099	4.0	5.0
51170	2899.0	2080.0
100507098	597.0	301.0
51172	665.0	863.0
51175	675.0	543.0
51174	617.0	598.0
51177	5234.0	1738.0
51176	470.0	1705.0
51179	7.0	12.0
5467	3411.0	3856.0
5468	630.0	409.0
89766	9.0	42.0
5469	2321.0	4679.0
89765	180.0	451.0
347468	0.0	0.0
89761	0.0	2.0
5481	1586.0	1994.0
89792	18.0	61.0
90780	3471.0	5059.0
89790	411.0	294.0
5483	17.0	18.0
646077	0.0	0.0
5485	0.0	4.0
5486	3.0	0.0
5487	0.0	1.0
5488	4.0	3.0
646070	0.0	0.0
51182	1238.0	1559.0
646074	0.0	0.0
5480	2541.0	1641.0
51181	5046.0	14013.0
51184	1468.0	2137.0
51186	2838.0	3735.0
51185	3138.0	2910.0
100287372	1.0	1.0
51188	823.0	1061.0
51187	7626.0	5641.0
5478	10425.0	14827.0
5479	11613.0	15061.0
89797	1829.0	2135.0
89796	2278.0	4517.0
89795	650.0	2372.0
89781	1877.0	3114.0
347454	24.0	17.0
5493	4779.0	11052.0
89780	185.0	143.0
5494	5786.0	9738.0
5495	3000.0	4698.0
5496	4471.0	6902.0
5498	560.0	894.0
5499	7544.0	10190.0
646080	64.0	99.0
100287369	1.0	1.0
51191	932.0	1101.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	2.0
51193	1970.0	3099.0
100287366	0.0	2.0
646085	0.0	1.0
51192	271.0	183.0
5491	1.0	3.0
51195	1491.0	1639.0
51194	1945.0	2551.0
100287362	4.0	1.0
51196	1004.0	1187.0
51199	2446.0	2982.0
51198	0.0	1.0
5489	0.0	0.0
89782	477.0	1723.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	2.0	0.0
28735	0.0	0.0
28732	0.0	0.0
100507062	28.0	41.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	0.0
28739	0.0	0.0
28736	0.0	0.0
100507066	0.0	3.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	1.0	7.0
119764	0.0	0.0
119765	0.0	0.0
144715	65.0	64.0
286094	0.0	0.0
100859921	2.0	2.0
100859920	0.0	0.0
286097	579.0	325.0
144717	691.0	1422.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	1.0
724102	36.0	430.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	47.0	31.0
28749	1.0	0.0
100507057	137.0	119.0
100507056	1.0	9.0
100507055	1.0	2.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	1.0
100859930	1913.0	1291.0
347541	0.0	0.0
347544	0.0	1.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	6.0	41.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	1.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	18.0	12.0
28722	0.0	0.0
28727	1.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	2.0	4.0
100507027	0.0	0.0
286046	92.0	141.0
648630	95.0	127.0
117143	788.0	902.0
117145	820.0	1203.0
117144	15.0	6.0
120787	0.0	0.0
492295	0.0	0.0
347517	48.0	46.0
347516	1.0	3.0
286053	866.0	975.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	2.0	0.0
100507012	58.0	277.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	1.0	1.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	1.0	0.0
100131564	321.0	601.0
100507040	0.0	1.0
132719	0.0	0.0
100507046	2.0	4.0
100507044	0.0	0.0
100507043	0.0	8.0
51100	7415.0	6192.0
51102	1000.0	1312.0
51101	1229.0	1031.0
51104	1242.0	2165.0
51103	912.0	772.0
51106	396.0	355.0
51105	2124.0	3030.0
51108	6236.0	6802.0
51107	9787.0	12050.0
286075	390.0	684.0
51109	52058.0	121124.0
286077	2528.0	8193.0
646000	0.0	0.0
132720	948.0	1108.0
132724	0.0	0.0
100131551	15.0	32.0
100131550	1.0	0.0
100507034	30.0	44.0
100507032	100.0	240.0
119774	0.0	0.0
119772	0.0	0.0
51111	3367.0	6361.0
51110	757.0	847.0
119775	0.0	0.0
51112	2895.0	3544.0
51115	2122.0	1499.0
51114	2530.0	7986.0
51117	2536.0	3536.0
51116	2294.0	3444.0
51119	7792.0	5700.0
51118	1744.0	1841.0
26151	1127.0	1669.0
26150	71.0	118.0
26153	368.0	334.0
26152	147.0	238.0
26155	3637.0	7155.0
26154	31.0	50.0
26157	568.0	512.0
26156	11018.0	10737.0
130162	180.0	249.0
100534611	0.0	3.0
100534612	10.0	6.0
26164	1075.0	2103.0
117178	2600.0	1730.0
117177	1440.0	5211.0
26166	396.0	130.0
105379197	0.0	4.0
26165	0.0	0.0
26168	1221.0	1359.0
26167	375.0	315.0
26160	1376.0	2298.0
100507003	0.0	0.0
100507008	363.0	348.0
26137	361.0	1915.0
26136	6553.0	5778.0
28798	0.0	0.0
28799	5.0	5.0
26138	0.0	0.0
28792	0.0	0.0
28793	186.0	155.0
28790	0.0	0.0
117166	43.0	242.0
26130	2752.0	4512.0
28791	4.0	1.0
26133	5449.0	8409.0
28796	586.0	246.0
28797	172.0	180.0
26135	14468.0	19558.0
28794	0.0	0.0
28795	0.0	0.0
26134	117.0	281.0
154150	1.0	0.0
129138	1135.0	1297.0
26148	246.0	688.0
26147	3167.0	1337.0
26149	245.0	263.0
117154	17.0	796.0
26140	617.0	768.0
553820	0.0	0.0
117153	6.0	3.0
120796	0.0	0.0
117156	0.0	0.0
117155	89.0	160.0
117157	18.0	15.0
120793	0.0	0.0
26146	1918.0	2108.0
117159	0.0	0.0
26145	2083.0	2652.0
130195	0.0	0.0
154141	554.0	499.0
117151	0.0	2.0
26115	1564.0	3834.0
28778	97.0	386.0
28779	0.0	2.0
28776	22.0	61.0
28777	0.0	0.0
26119	3196.0	5420.0
26118	3250.0	4849.0
28770	0.0	0.0
28771	0.0	0.0
28774	38.0	76.0
28775	20.0	43.0
28772	27.0	24.0
26112	9337.0	2772.0
28773	7.0	12.0
130120	0.0	0.0
28789	0.0	0.0
26128	1785.0	2111.0
28787	1.0	0.0
26127	2160.0	1970.0
132789	1459.0	1521.0
28788	0.0	0.0
28781	20.0	6.0
201134	1283.0	927.0
28780	2.0	2.0
26122	2487.0	2388.0
28785	16.0	39.0
144766	0.0	0.0
26121	2724.0	2862.0
28786	0.0	0.0
28783	1.0	11.0
26123	3565.0	4977.0
28784	130.0	39.0
130132	383.0	164.0
28756	0.0	0.0
28757	0.0	0.0
28754	2.0	1.0
28755	852.0	422.0
100750326	1.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	1.0	0.0
28753	0.0	1.0
28750	0.0	0.0
201140	0.0	0.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	11.0	1.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	1164.0	2135.0
28769	0.0	0.0
28760	0.0	0.0
26100	4829.0	9168.0
28763	3.0	1.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	1.0	1.0
117196	0.0	0.0
117195	1.0	1.0
154089	0.0	0.0
100287238	0.0	0.0
201158	103.0	135.0
100287234	0.0	0.0
201164	413.0	1116.0
201161	694.0	424.0
201163	1567.0	2268.0
154091	1842.0	10347.0
154092	9.0	0.0
276719	0.0	0.0
100287229	0.0	2.0
100287227	25.0	38.0
100287226	0.0	0.0
201176	1208.0	2018.0
100287216	78.0	56.0
100287215	3.0	1.0
201181	154.0	824.0
129099	31.0	91.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	535.0	196.0
130075	0.0	0.0
5510	5117.0	6232.0
166012	32.0	9.0
5509	871.0	1650.0
5500	28477.0	42576.0
5501	8267.0	9984.0
5502	1333.0	340.0
5504	4219.0	4818.0
5506	0.0	1.0
5507	2640.0	972.0
154043	1157.0	1650.0
5520	3114.0	3239.0
5521	163.0	91.0
193629	7.0	2.0
5519	1242.0	1687.0
26298	8467.0	21900.0
26297	1255.0	1241.0
5511	2785.0	2864.0
5512	0.0	0.0
5514	4676.0	7195.0
5515	7499.0	9685.0
26290	27.0	13.0
5516	5461.0	5590.0
154075	66.0	28.0
26292	1484.0	1898.0
26291	0.0	0.0
5518	19672.0	20207.0
5530	12229.0	63642.0
5531	3774.0	4199.0
5532	5599.0	4434.0
5522	832.0	2228.0
5523	1423.0	1849.0
5524	13123.0	17577.0
5525	4749.0	3107.0
5526	1245.0	1387.0
5527	7838.0	8209.0
5528	3625.0	4825.0
154064	7.0	4.0
5529	3196.0	3867.0
286122	129.0	47.0
5540	7.0	16.0
5542	1.0	1.0
286128	459.0	944.0
51241	1314.0	1547.0
89858	17.0	13.0
89857	187.0	139.0
51244	1052.0	1175.0
51247	4243.0	4398.0
5533	1057.0	1000.0
51246	12672.0	17609.0
5534	3113.0	4065.0
51249	1118.0	2054.0
5535	0.0	11.0
90835	36.0	39.0
89853	2017.0	2503.0
5536	2935.0	3806.0
51248	1859.0	1954.0
5537	4010.0	5479.0
5538	11530.0	9277.0
5539	0.0	0.0
28907	4.0	13.0
286133	966.0	353.0
28908	426.0	362.0
28905	0.0	1.0
100131418	0.0	0.0
5550	1881.0	2366.0
28906	24.0	8.0
286135	0.0	0.0
5551	475.0	238.0
5552	6829.0	2769.0
100131415	0.0	0.0
5553	1.0	1.0
28909	0.0	0.0
5554	18.0	18.0
28900	0.0	1.0
28903	0.0	0.0
28904	22.0	7.0
28901	16.0	2.0
28902	6.0	4.0
51250	686.0	570.0
51252	93.0	27.0
51251	835.0	1340.0
89849	503.0	498.0
89848	703.0	933.0
51253	3050.0	4355.0
89846	363.0	303.0
51256	531.0	718.0
89845	1113.0	1851.0
51255	2857.0	2548.0
51258	3901.0	4112.0
5544	10.0	7.0
51257	3138.0	2238.0
5545	0.0	0.0
5546	3269.0	4436.0
5547	8823.0	6513.0
51259	816.0	727.0
90826	780.0	993.0
5549	17515.0	12947.0
286140	217.0	258.0
90827	0.0	0.0
286144	2336.0	4493.0
5562	4557.0	6402.0
286148	2510.0	3412.0
5563	1254.0	2521.0
90861	9160.0	17351.0
5564	2098.0	2412.0
90864	95.0	100.0
5565	2473.0	1880.0
51260	1392.0	1522.0
51263	1645.0	2360.0
100287296	0.0	0.0
51265	60.0	67.0
51264	2167.0	1988.0
51267	283.0	136.0
51266	1.0	2.0
5555	3.0	4.0
51268	238.0	98.0
89876	381.0	806.0
5557	374.0	411.0
5558	1003.0	4070.0
89874	94.0	146.0
90859	10.0	10.0
89872	11.0	5.0
286151	10.0	23.0
89870	1.0	0.0
5570	499.0	544.0
5571	3685.0	4233.0
5573	15276.0	17600.0
90850	1640.0	2542.0
5574	0.0	0.0
90853	59.0	38.0
5575	1403.0	1591.0
5576	5135.0	7290.0
51270	0.0	0.0
100192378	3.0	5.0
51272	4597.0	6046.0
51271	4193.0	3833.0
51274	5516.0	11726.0
100287284	2.0	3.0
51276	253.0	333.0
89869	2.0	3.0
51275	776.0	730.0
51278	2443.0	1752.0
51277	627.0	531.0
5566	6205.0	6513.0
89866	1.0	3.0
51279	3318.0	4324.0
5567	5322.0	5532.0
90843	3546.0	4260.0
5568	0.0	0.0
5569	2397.0	1145.0
89891	2119.0	2099.0
5580	5851.0	11303.0
89890	1277.0	1209.0
5581	761.0	1140.0
5582	1.0	19.0
5583	2172.0	3833.0
5584	2851.0	7695.0
5585	7137.0	8046.0
5586	3508.0	3834.0
5587	2417.0	3800.0
100287279	0.0	0.0
51281	564.0	838.0
51280	6791.0	24962.0
51283	2996.0	3357.0
100287272	2.0	2.0
51282	2784.0	2837.0
51285	9186.0	2674.0
51284	487.0	344.0
51287	2124.0	2529.0
119722	2.0	2.0
51286	305.0	97.0
51289	1.0	3.0
100287270	0.0	0.0
5577	3955.0	3194.0
5578	5301.0	4391.0
5579	4134.0	1685.0
89894	313.0	370.0
5591	7790.0	18274.0
5592	2311.0	1144.0
90871	2924.0	2054.0
5593	566.0	583.0
5594	9265.0	12897.0
347598	0.0	0.0
5595	4454.0	3393.0
5596	832.0	819.0
5597	2090.0	3948.0
90874	659.0	5032.0
5598	1282.0	1100.0
51290	3392.0	4848.0
51292	3494.0	4119.0
5590	945.0	2208.0
51291	772.0	1003.0
100287266	1.0	1.0
51294	745.0	646.0
100287261	0.0	0.0
51293	2613.0	3270.0
51296	1189.0	695.0
51295	3297.0	3798.0
51298	10.0	56.0
51297	0.0	0.0
51299	722.0	422.0
119710	530.0	633.0
5588	127.0	93.0
5589	16237.0	26957.0
90865	4394.0	1747.0
89887	478.0	560.0
89886	19.0	14.0
89885	6.0	6.0
89884	35.0	122.0
89883	0.0	1.0
89882	0.0	0.0
286101	2459.0	4408.0
286102	0.0	0.0
286103	10.0	15.0
347584	0.0	0.0
5599	1683.0	2352.0
347687	3.0	0.0
