id	fa85b238-f8d6-4c71-b5e0-fdba959b4122	7852bfcc-9d96-4a25-8c4c-feec90f9c21f
28865	2.0	0.0
26207	1680.0	1279.0
100507178	42.0	28.0
26206	111.0	156.0
28869	0.0	0.0
100131493	0.0	0.0
28862	5.0	0.0
28863	0.0	0.0
28861	0.0	0.0
53833	34.0	69.0
53834	957.0	9318.0
53831	10.0	3.0
53832	743.0	208.0
53838	2096.0	1402.0
53836	800.0	16.0
144608	90.0	537.0
28833	0.0	0.0
28834	2.0	0.0
28831	0.0	0.0
100750245	0.0	0.0
28832	2.0	0.0
100750246	7.0	6.0
100750247	1.0	1.0
100131481	0.0	0.0
53840	13.0	4.0
53841	9.0	7.0
28830	0.0	0.0
53842	0.0	0.0
100131478	2.0	0.0
28847	0.0	0.0
102060282	11.0	24.0
28819	0.0	0.0
28817	27.0	0.0
28818	1.0	0.0
100131469	0.0	0.0
28811	0.0	0.0
28812	0.0	0.0
28810	0.0	0.0
28815	53.0	50.0
28816	27.0	35.0
28813	102.0	36.0
100507143	0.0	0.0
28814	33.0	3.0
51201	1575.0	672.0
119687	2.0	23.0
51200	8.0	0.0
51203	269.0	50.0
51202	37.0	22.0
51205	955.0	1012.0
51204	858.0	604.0
51207	4.0	0.0
51206	12.0	35.0
119682	0.0	0.0
51209	1074.0	61.0
51208	10.0	1.0
28828	0.0	0.0
100507135	30.0	8.0
28829	0.0	0.0
100131457	0.0	0.0
28822	101.0	38.0
28823	135.0	84.0
28820	84.0	32.0
100131454	39.0	24.0
28821	1.0	6.0
28826	0.0	3.0
28827	0.0	0.0
100131451	7.0	0.0
28824	3.0	7.0
28825	73.0	49.0
119678	0.0	0.0
119679	0.0	0.0
89801	636.0	245.0
51214	15.0	7.0
51213	0.0	0.0
51218	1891.0	886.0
286183	0.0	1.0
286184	0.0	0.0
286186	1.0	1.0
286187	13.0	0.0
286189	116.0	211.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	0.0	0.0
89839	78.0	22.0
89838	0.0	0.0
89837	1.0	0.0
100507170	0.0	0.0
51222	3940.0	499.0
51225	614.0	232.0
286190	10.0	9.0
89832	15.0	0.0
51224	1.0	0.0
51227	1236.0	601.0
51226	1504.0	383.0
51228	3797.0	1712.0
347613	9.0	0.0
28808	0.0	0.0
28809	30.0	6.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	66.0	133.0
28800	0.0	0.0
28801	0.0	0.0
28804	18.0	3.0
28805	0.0	0.0
28802	0.0	0.0
28803	22.0	25.0
51230	2771.0	1433.0
90809	1119.0	770.0
51232	7000.0	526.0
51231	1645.0	975.0
51234	3572.0	1817.0
51233	1.0	8.0
89822	20.0	2.0
51236	1815.0	3086.0
51237	187.0	4213.0
51239	460.0	470.0
90806	1233.0	838.0
100507102	5.0	5.0
129049	342.0	41.0
154007	561.0	346.0
26279	76.0	13.0
203859	895.0	54.0
26272	542.0	227.0
26271	203.0	79.0
26273	1955.0	665.0
26276	941.0	809.0
26275	1221.0	558.0
26278	2149.0	174.0
26277	2335.0	810.0
26270	801.0	362.0
26285	0.0	0.0
26284	2763.0	1666.0
26287	12.0	0.0
26286	5586.0	4138.0
26289	67.0	48.0
26281	4.0	0.0
26280	4.0	0.0
100507127	0.0	0.0
100507125	1.0	0.0
129025	0.0	0.0
26258	3259.0	1573.0
26257	22.0	0.0
26259	699.0	447.0
26251	3.0	1.0
168667	481.0	38.0
26254	5.0	0.0
26253	93.0	54.0
26256	141.0	90.0
144699	475.0	152.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	10.0	5.0
100507118	9.0	26.0
100507117	15.0	25.0
26269	1019.0	484.0
26268	2277.0	1045.0
201229	710.0	597.0
26261	92.0	102.0
119696	1.0	0.0
26260	3044.0	7103.0
26263	1041.0	516.0
119694	2.0	5.0
26262	1573.0	1273.0
201232	216.0	105.0
119695	0.0	0.0
26267	284.0	429.0
26266	35.0	44.0
119692	0.0	9.0
130074	9888.0	3730.0
129080	1260.0	128.0
28899	0.0	0.0
26235	1175.0	1083.0
26238	27.0	3.0
28897	0.0	0.0
28898	0.0	0.0
100750225	28.0	788.0
26239	0.0	0.0
28891	0.0	0.0
28892	0.0	0.0
26230	708.0	210.0
201243	1.0	0.0
28890	0.0	0.0
26232	648.0	96.0
28895	0.0	0.0
26231	359.0	531.0
28896	0.0	0.0
26234	7059.0	2421.0
28893	1.0	0.0
26233	649.0	1495.0
28894	0.0	0.0
144638	7.0	0.0
132660	596.0	238.0
26247	0.0	0.0
26246	0.0	1.0
26249	249.0	19.0
26248	0.0	0.0
100510707	0.0	0.0
201255	1450.0	2239.0
26240	817.0	158.0
201254	3536.0	4567.0
26242	0.0	0.0
26245	0.0	0.0
252839	6087.0	6351.0
132671	802.0	214.0
130013	10.0	0.0
28877	0.0	0.0
28878	3.0	2.0
28875	7.0	0.0
28876	5.0	0.0
201259	2.0	0.0
28879	0.0	0.0
26219	0.0	0.0
492311	1697.0	622.0
168620	150.0	167.0
28870	1.0	0.0
201266	1128.0	662.0
28873	0.0	0.0
28874	6.0	1.0
26212	1.0	32.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	1199.0	310.0
26225	2224.0	1170.0
28888	0.0	0.0
26224	3035.0	1110.0
28889	0.0	0.0
26227	8732.0	953.0
28886	0.0	0.0
26226	23.0	37.0
28887	0.0	0.0
26229	3779.0	7499.0
26228	32.0	54.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	57.0	19.0
28885	0.0	0.0
26223	118.0	2.0
28882	1.0	7.0
28883	0.0	0.0
492307	0.0	0.0
492303	21.0	36.0
105369550	6.0	0.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	0.0
5607	999.0	417.0
5608	344.0	156.0
5609	2441.0	2893.0
5600	952.0	359.0
5601	2676.0	1301.0
5602	3012.0	1889.0
5603	2905.0	1432.0
5604	2658.0	1630.0
5605	10296.0	15704.0
5606	2285.0	2660.0
5620	0.0	0.0
5618	129.0	66.0
5619	0.0	0.0
5610	3636.0	1134.0
5611	5512.0	2358.0
5612	1614.0	1070.0
5613	1066.0	816.0
5616	436.0	558.0
5617	0.0	1.0
105370578	15.0	0.0
5630	39.0	23.0
5631	1406.0	715.0
166379	290.0	49.0
166378	406.0	136.0
5629	42.0	15.0
100133941	6470.0	3870.0
5621	13348.0	1661.0
5623	312.0	250.0
5624	10.0	50.0
5625	111.0	16.0
5626	7.0	10.0
5627	740.0	645.0
5628	1.0	0.0
5641	3458.0	1818.0
5634	2848.0	1627.0
5635	1282.0	637.0
100133957	13.0	2.0
5636	953.0	372.0
5638	486.0	136.0
5639	732.0	905.0
5650	17.0	13.0
5651	2.0	0.0
5652	10884.0	6885.0
5653	2.0	14.0
5644	0.0	0.0
5645	5.0	189.0
5646	2.0	11.0
5648	10644.0	574.0
5649	111.0	1306.0
100131309	0.0	0.0
5660	58957.0	32437.0
5662	383.0	213.0
5663	3368.0	2476.0
5664	1910.0	984.0
3002	102.0	48.0
347281	0.0	0.0
100131302	0.0	0.0
3001	158.0	57.0
3000	201.0	299.0
51360	1205.0	440.0
51362	689.0	200.0
51361	923.0	1136.0
51364	103.0	796.0
100287191	0.0	0.0
51363	2192.0	225.0
51366	3328.0	1573.0
89978	342.0	152.0
100287193	9.0	0.0
51365	519.0	317.0
51368	5601.0	6096.0
5654	4882.0	686.0
5655	1124.0	61.0
51367	988.0	985.0
90956	2211.0	805.0
5657	5.0	0.0
90957	1402.0	916.0
89970	1779.0	885.0
5670	0.0	1.0
5671	0.0	0.0
5672	0.0	0.0
347273	14.0	1.0
5673	0.0	0.0
90952	1372.0	404.0
5675	0.0	0.0
347275	0.0	0.0
3013	27.0	36.0
3012	456.0	1534.0
3010	0.0	0.0
51371	3514.0	1472.0
3009	0.0	0.0
100287183	0.0	0.0
3008	42.0	53.0
51373	785.0	572.0
3007	7.0	0.0
51372	4392.0	4472.0
51375	1047.0	79.0
3006	3674.0	11010.0
51374	6799.0	3515.0
3005	15974.0	8517.0
51377	1315.0	633.0
3004	111.0	17.0
3003	201.0	57.0
51379	491.0	243.0
51378	68.0	23.0
5669	0.0	0.0
5680	0.0	0.0
5681	2544.0	2131.0
5682	2740.0	1074.0
5683	1131.0	756.0
5684	2760.0	1270.0
5685	5783.0	3891.0
347265	11.0	16.0
5686	3131.0	1095.0
3024	0.0	0.0
3021	25448.0	10806.0
3020	1849.0	676.0
100287177	0.0	0.0
51380	712.0	1982.0
100287178	0.0	0.0
51382	2966.0	1419.0
100287173	0.0	0.0
51384	43.0	0.0
3018	5.0	5.0
51386	12189.0	3345.0
3017	2153.0	4034.0
51385	1939.0	4287.0
51388	734.0	334.0
3015	5589.0	1320.0
100287171	421.0	898.0
3014	1635.0	1722.0
5676	0.0	0.0
51389	3785.0	1513.0
5678	0.0	0.0
5690	5014.0	2933.0
5691	5416.0	4973.0
5692	10684.0	6501.0
5693	4402.0	2948.0
347252	4.0	11.0
5694	4351.0	2985.0
5695	6612.0	5414.0
5696	4478.0	1604.0
5697	8.0	3.0
3035	4331.0	2953.0
3034	9.0	17.0
3033	3304.0	1559.0
3032	5833.0	2233.0
3031	10.0	154.0
3030	15127.0	7795.0
51390	1805.0	1140.0
51393	713.0	136.0
3029	1906.0	1322.0
3028	3145.0	2981.0
51397	1087.0	671.0
3026	11.0	0.0
51399	2184.0	1583.0
51398	6125.0	3954.0
5687	716.0	233.0
5688	4765.0	1945.0
5689	6258.0	3637.0
129401	576.0	335.0
347240	269.0	64.0
129402	0.0	0.0
3046	5.0	0.0
3045	0.0	0.0
3044	0.0	0.0
3043	373.0	371.0
3042	0.0	0.0
3040	134.0	538.0
374900	569.0	307.0
3039	1.0	6.0
3038	222.0	63.0
3037	25.0	4.0
374907	398.0	55.0
3036	1.0	0.0
5698	1833.0	326.0
5699	1501.0	547.0
90990	569.0	2419.0
90993	13896.0	20077.0
3055	511.0	133.0
3054	4401.0	2228.0
3053	0.0	1.0
100287144	0.0	0.0
3052	697.0	348.0
3051	0.0	0.0
3050	0.0	2.0
100287140	0.0	0.0
3049	0.0	11.0
3048	1.0	2.0
3047	0.0	0.0
90987	728.0	805.0
3060	1.0	0.0
374920	1135.0	399.0
3068	8787.0	5473.0
3067	86.0	65.0
374928	465.0	475.0
3066	4248.0	1360.0
3065	7391.0	5076.0
3064	3780.0	3559.0
3062	0.0	0.0
3061	5.0	1.0
3059	1623.0	426.0
3071	1024.0	200.0
3070	322.0	52.0
3078	1.0	0.0
3077	709.0	267.0
100287128	0.0	0.0
3075	1733.0	136.0
3074	3624.0	2094.0
3073	3749.0	610.0
374918	5.0	0.0
3069	42248.0	35968.0
3082	485.0	50.0
3081	1983.0	1386.0
3080	0.0	0.0
53938	552.0	355.0
28976	2135.0	1265.0
28977	2368.0	1814.0
28974	5335.0	6936.0
100131388	0.0	0.0
3087	190.0	65.0
28978	971.0	255.0
3084	414.0	5.0
3083	39.0	21.0
28972	3946.0	2059.0
53940	0.0	0.0
28973	2848.0	1005.0
28970	1826.0	1562.0
28971	937.0	789.0
53944	750.0	278.0
53942	3.0	3.0
53947	1702.0	1255.0
3093	3678.0	1885.0
3092	2730.0	649.0
3091	6021.0	1363.0
3090	728.0	455.0
28987	2391.0	1395.0
28988	7746.0	3899.0
132989	409.0	264.0
100131378	4.0	0.0
3099	838.0	1146.0
28985	1012.0	541.0
3098	11207.0	4648.0
28986	1299.0	567.0
3097	1651.0	551.0
100507299	45.0	16.0
3096	1264.0	722.0
100131374	0.0	0.0
28989	613.0	226.0
100507297	266.0	321.0
3094	9910.0	4140.0
337986	0.0	0.0
100131370	0.0	0.0
28983	24.0	9.0
28984	1496.0	274.0
28981	885.0	106.0
374819	320.0	691.0
26322	0.0	0.0
28982	648.0	933.0
129303	1058.0	852.0
100131369	7.0	0.0
28954	101.0	89.0
28955	698.0	381.0
28952	1642.0	1116.0
100131366	15.0	0.0
65944	0.0	3.0
337979	0.0	0.0
28958	4508.0	3261.0
337978	0.0	0.0
28959	2877.0	733.0
337977	1.0	0.0
28956	2119.0	3263.0
337976	0.0	0.0
28957	460.0	158.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	2530.0	2156.0
337980	0.0	0.0
51300	2873.0	1268.0
51302	736.0	708.0
89910	2705.0	1819.0
51301	276.0	24.0
51304	3341.0	1349.0
51303	1362.0	2793.0
51306	4165.0	806.0
51305	0.0	0.0
51308	1152.0	358.0
51307	2377.0	1683.0
51309	1826.0	101.0
130340	185.0	367.0
100131358	2.0	1.0
28965	428.0	29.0
28966	434.0	99.0
26301	623.0	244.0
337969	0.0	0.0
28964	4008.0	3578.0
337968	0.0	0.0
28969	1566.0	1098.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	184.0	98.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	415.0	299.0
337973	0.0	0.0
337972	0.0	0.0
360200	36.0	49.0
337971	0.0	0.0
337970	0.0	0.0
28962	1939.0	590.0
51311	32.0	3.0
51310	6047.0	1828.0
28960	648.0	374.0
51313	3526.0	1249.0
51312	5028.0	11715.0
51315	2421.0	838.0
51314	16.0	38.0
51317	2955.0	2464.0
360205	732.0	1857.0
51316	188.0	17.0
51319	1163.0	388.0
360203	0.0	0.0
51318	1907.0	767.0
374864	231.0	17.0
28938	15.0	7.0
100507267	2.0	0.0
28939	0.0	0.0
374860	2.0	3.0
28932	0.0	2.0
337959	0.0	0.0
100507261	0.0	0.0
28933	0.0	0.0
28930	3.0	0.0
28931	0.0	0.0
374868	1451.0	1412.0
100507266	90.0	84.0
28936	0.0	0.0
28937	17.0	7.0
28934	0.0	0.0
28935	24.0	6.0
337963	0.0	0.0
337960	0.0	0.0
51320	1529.0	560.0
51322	7189.0	3486.0
53981	2720.0	1351.0
51321	3338.0	1489.0
51324	4638.0	2513.0
89932	842.0	273.0
51326	23.0	31.0
51327	3.0	0.0
51329	192.0	434.0
28949	0.0	0.0
100507257	18.0	7.0
132946	76.0	5.0
100507251	1.0	0.0
28943	16.0	0.0
65975	435.0	15.0
28941	15.0	24.0
65977	1499.0	538.0
28942	5.0	2.0
28947	0.0	0.0
132949	479.0	294.0
65979	3438.0	2256.0
28948	0.0	0.0
100507254	20.0	0.0
28946	0.0	0.0
89927	3086.0	445.0
144920	0.0	0.0
51330	770.0	236.0
28940	1.0	0.0
51333	492.0	266.0
51332	123.0	293.0
51335	2805.0	757.0
51334	534.0	68.0
51337	1617.0	2494.0
360227	0.0	0.0
51339	1034.0	63.0
51338	227.0	65.0
360226	0.0	0.0
28918	0.0	0.0
28919	1.0	0.0
374887	285.0	620.0
65981	793.0	787.0
28916	0.0	0.0
65980	1674.0	1306.0
28917	0.0	0.0
374882	4806.0	3886.0
65983	1221.0	830.0
100131328	0.0	0.0
65982	3474.0	1825.0
100131327	0.0	0.0
65985	1791.0	1353.0
65987	451.0	525.0
28910	0.0	0.0
65986	2913.0	1473.0
28911	0.0	0.0
65989	1518.0	34.0
132954	0.0	0.0
65988	1382.0	749.0
100131320	62.0	805.0
28914	151.0	70.0
28915	4.0	0.0
28912	253.0	79.0
28913	30.0	7.0
51340	1901.0	1356.0
100287098	31.0	81.0
89958	767.0	2069.0
51341	3330.0	2683.0
100287091	0.0	0.0
100507290	1385.0	1195.0
51343	3820.0	2556.0
89953	2240.0	1116.0
51348	43.0	21.0
51347	3855.0	2985.0
90933	1780.0	1418.0
100302090	0.0	0.0
65990	532.0	1010.0
374875	469.0	926.0
28929	0.0	0.0
65992	2679.0	956.0
28927	0.0	0.0
65991	4176.0	2711.0
28928	0.0	0.0
65993	3570.0	4370.0
374872	111.0	22.0
65996	1570.0	1136.0
65998	1503.0	373.0
28921	1.0	0.0
65997	456.0	58.0
28922	0.0	0.0
65999	1222.0	500.0
28920	1.0	0.0
374879	59.0	31.0
28925	0.0	0.0
28926	0.0	0.0
374877	33.0	477.0
28923	0.0	2.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	638.0	604.0
100287087	20.0	0.0
51350	0.0	0.0
51352	2.0	83.0
100287083	0.0	0.0
89944	5450.0	12793.0
100287082	1.0	0.0
89941	4367.0	6015.0
130399	120.0	11.0
166348	5.0	3.0
374897	1.0	11.0
100507217	2617.0	2635.0
166336	1783.0	198.0
374899	303.0	107.0
203510	0.0	0.0
541611	0.0	0.0
154386	20.0	9.0
100507246	800.0	475.0
100507249	0.0	4.0
100507240	9.0	5.0
101937451	1.0	5.0
100507244	23.0	14.0
100507242	8.0	0.0
100133991	117.0	36.0
100509894	30.0	12.0
203522	299.0	228.0
203523	258.0	181.0
130355	506.0	225.0
26353	15640.0	945.0
26355	4071.0	9481.0
26354	2697.0	3298.0
53904	43.0	0.0
53905	2104.0	160.0
130367	113.0	23.0
154313	15.0	1.0
203547	2496.0	1346.0
53918	1288.0	354.0
53919	13.0	0.0
100507203	0.0	0.0
53916	701.0	814.0
53917	573.0	764.0
100507206	0.0	0.0
28998	804.0	210.0
26335	0.0	0.0
28999	1738.0	1521.0
28996	4588.0	4205.0
26339	0.0	0.0
26338	0.0	0.0
28990	363.0	118.0
28991	1200.0	908.0
203562	4.0	5.0
26330	0.0	0.0
28992	1827.0	3433.0
26333	0.0	0.0
100169989	4.0	5.0
100509857	0.0	0.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	0.0	0.0
168975	0.0	0.0
26341	0.0	0.0
26343	0.0	0.0
100289644	0.0	0.0
100289643	0.0	0.0
100289640	1.0	0.0
5706	2538.0	864.0
5707	4811.0	2072.0
5708	6717.0	2296.0
5709	4976.0	2965.0
5700	573.0	127.0
5701	3696.0	1384.0
5702	7084.0	4981.0
5704	4165.0	2254.0
5705	8572.0	6278.0
100507401	11.0	4.0
100507404	4.0	0.0
100289635	1145.0	1281.0
5717	3499.0	1689.0
5718	2418.0	988.0
5719	6085.0	4037.0
5710	6943.0	5279.0
5711	1810.0	964.0
5713	2463.0	1622.0
5714	7331.0	5052.0
5715	873.0	423.0
5716	1966.0	546.0
5730	30965.0	6958.0
5728	8452.0	3157.0
5729	37.0	5.0
5720	10066.0	4819.0
5721	5444.0	4828.0
5723	1002.0	415.0
105370683	2.0	0.0
5724	371.0	121.0
5725	10497.0	7270.0
5726	0.0	0.0
5727	1128.0	315.0
154288	1.0	0.0
100289619	0.0	0.0
5740	8531.0	463.0
5741	0.0	0.0
5739	20.0	16.0
5731	24.0	20.0
5732	1049.0	20.0
5733	499.0	48.0
5734	434.0	453.0
5736	0.0	0.0
5737	152.0	14.0
5738	6121.0	1353.0
102060414	1.0	0.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	4667.0	126.0
5743	1190.0	119.0
5744	80.0	12.0
5745	363.0	98.0
5746	2.0	7.0
5747	4623.0	3093.0
5760	3.0	8.0
5761	28.0	11.0
5763	28385.0	27324.0
3101	58.0	15.0
5753	82.0	397.0
5754	6586.0	2142.0
5756	2530.0	1170.0
5757	29305.0	15952.0
5758	7.0	9.0
5759	43.0	11.0
5770	3045.0	2071.0
5771	1183.0	636.0
5774	915.0	782.0
3112	121.0	72.0
3111	2570.0	267.0
3110	84.0	62.0
3109	1020.0	226.0
3108	2779.0	862.0
3107	50022.0	16567.0
3106	95414.0	26896.0
3105	65199.0	22728.0
3104	1810.0	4050.0
5764	7002.0	432.0
5767	7.0	5.0
5768	10940.0	1578.0
5769	1.0	2.0
648315	0.0	0.0
5780	2703.0	926.0
5781	7517.0	1811.0
5782	2375.0	386.0
5783	2678.0	1929.0
5784	3357.0	815.0
3123	13557.0	2929.0
3122	21720.0	3380.0
3121	0.0	0.0
3120	520.0	58.0
51481	1.0	0.0
51480	0.0	0.0
3119	5918.0	1382.0
3118	876.0	136.0
3117	4177.0	601.0
3116	195.0	44.0
3115	14154.0	3514.0
3113	8890.0	1650.0
5775	1001.0	653.0
5777	1887.0	2636.0
5778	220.0	74.0
103164619	0.0	0.0
5790	0.0	0.0
5791	338.0	99.0
5792	19507.0	10353.0
5793	3313.0	446.0
5794	13.0	10.0
5795	1655.0	2795.0
5796	3491.0	1240.0
3134	3717.0	1133.0
3133	39974.0	11451.0
3132	1.0	1.0
3131	2939.0	361.0
100287067	0.0	0.0
51490	2306.0	3250.0
100287063	0.0	0.0
51491	620.0	716.0
51493	4247.0	1908.0
3128	1160.0	398.0
51496	1639.0	693.0
3127	3097.0	596.0
51495	4025.0	1089.0
445815	8.0	0.0
51497	3231.0	2866.0
5786	4860.0	2798.0
5787	1777.0	386.0
51499	1214.0	386.0
5788	979.0	79.0
5789	238.0	55.0
3145	773.0	1011.0
3142	252.0	211.0
3141	2076.0	3550.0
3140	1906.0	300.0
100287055	0.0	0.0
3139	329.0	104.0
3138	145.0	21.0
3137	120.0	12.0
3136	2242.0	473.0
3135	206.0	48.0
5797	2300.0	2240.0
5798	3.0	21.0
5799	3957.0	4703.0
347376	2.0	0.0
3156	1492.0	1241.0
3155	2639.0	1542.0
100287045	0.0	0.0
3152	1.0	0.0
3151	8814.0	1989.0
3150	6280.0	2918.0
3149	1180.0	1087.0
3148	2429.0	978.0
3146	11477.0	4372.0
347365	84.0	75.0
648359	3.0	1.0
347363	0.0	0.0
3167	0.0	0.0
3166	2.0	1.0
100302119	0.0	0.0
3164	2668.0	2544.0
100302118	0.0	0.0
3163	3389.0	1981.0
100302117	0.0	0.0
3162	473.0	267.0
100302116	0.0	0.0
3161	82.0	34.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	1856.0	764.0
3158	874.0	2741.0
3157	1664.0	482.0
347359	0.0	0.0
3170	123.0	5.0
120939	22.0	7.0
3178	37159.0	14240.0
3177	889.0	930.0
100287026	0.0	0.0
3176	2712.0	960.0
100287029	0.0	0.0
3175	0.0	0.0
3174	93.0	44.0
3172	0.0	0.0
3171	44.0	63.0
100289682	0.0	0.0
3169	10056.0	11233.0
120935	3.0	9.0
3181	25695.0	11291.0
347344	169.0	62.0
3189	5698.0	2214.0
3188	4298.0	1811.0
3187	8024.0	3712.0
100289678	577.0	932.0
3186	0.0	1.0
3185	8331.0	4683.0
100302139	0.0	0.0
3184	9854.0	3806.0
100302138	0.0	0.0
3183	16892.0	8985.0
100302137	0.0	0.0
100287013	7.0	3.0
3182	5202.0	3044.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	17820.0	7551.0
347333	3.0	0.0
3191	8403.0	4749.0
3190	24549.0	10475.0
3199	28.0	41.0
3198	38.0	31.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	0.0	5.0
100302128	0.0	6.0
3195	1.0	1.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	0.0	1.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	0.0
347442	1.0	0.0
132851	17.0	26.0
100131268	1.0	0.0
374946	15.0	15.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	34.0	17.0
100302156	0.0	0.0
120863	30.0	38.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	6.0	3.0
100302152	0.0	0.0
100302150	0.0	0.0
51400	3464.0	2718.0
51406	2192.0	1193.0
51409	1435.0	1623.0
132864	1310.0	376.0
100302149	1.0	0.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	0.0	0.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	6.0	4.0
144847	0.0	0.0
51411	312.0	98.0
541578	546.0	283.0
374969	1025.0	532.0
100131244	0.0	0.0
100302179	0.0	0.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	4.0
100302174	0.0	0.0
51421	4977.0	866.0
100302172	0.0	0.0
51422	3270.0	882.0
51427	466.0	160.0
51426	904.0	332.0
51429	5165.0	1957.0
51428	3947.0	4371.0
347411	0.0	1.0
541565	482.0	163.0
132884	486.0	52.0
100131236	0.0	0.0
100131234	0.0	0.0
100131230	5.0	0.0
374955	2.0	0.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	2.0	0.0
51430	1986.0	631.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	2675.0	1969.0
100302160	0.0	0.0
51433	4353.0	4031.0
51435	6303.0	488.0
51438	0.0	0.0
347402	5.0	0.0
51439	3673.0	1180.0
347404	80.0	2.0
374986	1401.0	1405.0
100507381	0.0	0.0
132817	0.0	0.0
374987	2.0	9.0
51441	2990.0	2115.0
100302197	0.0	0.0
51440	96.0	0.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	105.0	9.0
100302193	1.0	0.0
51444	845.0	337.0
100302192	0.0	0.0
51447	4274.0	4979.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	7132.0	3319.0
144809	1.0	50.0
374973	8.0	14.0
100131213	487.0	350.0
100131211	293.0	74.0
374977	77.0	31.0
51450	862.0	355.0
100302186	0.0	0.0
51451	1858.0	1346.0
100302185	0.0	0.0
51454	1202.0	377.0
120892	599.0	31.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	1602.0	932.0
100302181	0.0	0.0
51458	18.0	1.0
100131208	21.0	1.0
100131207	0.0	0.0
100131205	105.0	102.0
100192204	1.0	14.0
51460	543.0	288.0
117246	3657.0	1534.0
51463	118.0	243.0
117245	188.0	9.0
144811	466.0	120.0
117248	303.0	45.0
51465	6028.0	6187.0
117247	228.0	192.0
51466	4077.0	5060.0
144817	1.0	5.0
100507392	28.0	19.0
100507398	114.0	242.0
120872	7.0	0.0
51471	12.0	3.0
51474	5161.0	899.0
51473	241.0	116.0
51475	0.0	1.0
51478	383.0	108.0
51477	4803.0	1083.0
51479	2584.0	972.0
100507347	94.0	19.0
101927992	35.0	12.0
101927994	4.0	8.0
100507341	1.0	4.0
203611	0.0	0.0
129285	1542.0	691.0
100507331	4.0	7.0
100507361	4.0	1.0
26499	692.0	375.0
100507362	0.0	0.0
117286	1.0	0.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	1.0	0.0
117289	331.0	12.0
26495	1.0	0.0
26497	0.0	0.0
117283	1086.0	31.0
100507357	1.0	1.0
100507354	1.0	0.0
100507303	1904.0	3343.0
100507300	14.0	29.0
26478	0.0	0.0
101927953	12.0	0.0
26479	2.0	0.0
101927957	18.0	50.0
26470	6474.0	6528.0
26472	1394.0	5555.0
26471	13673.0	29892.0
26473	1.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	95.0	26.0
100131291	0.0	2.0
100169834	0.0	0.0
100131281	0.0	0.0
101927980	5.0	0.0
154214	1093.0	262.0
154215	2.0	9.0
100507316	230.0	238.0
101927983	3.0	4.0
100131279	0.0	0.0
26469	5682.0	16673.0
26468	112.0	165.0
100170841	295.0	488.0
129293	57.0	11.0
101927988	0.0	0.0
168850	867.0	514.0
5805	642.0	548.0
5806	24.0	0.0
5800	49.0	6.0
130271	408.0	40.0
5801	8.0	0.0
100169851	0.0	1.0
5802	8057.0	8228.0
100169850	0.0	0.0
5803	124.0	4.0
100507501	152.0	383.0
100507500	3.0	9.0
100422059	0.0	0.0
102723742	0.0	0.0
168374	325.0	83.0
5816	8.0	9.0
5817	1332.0	1392.0
5818	4681.0	1586.0
101927917	0.0	0.0
5819	6300.0	5948.0
5810	1297.0	292.0
5813	3086.0	1005.0
100422055	0.0	0.0
5814	4429.0	2160.0
