id	fd973a6f-54c1-4da1-afb8-7c74cf7aafcd	16dc4634-4e55-4392-9b22-902fd68b2d71
85458	5780.0	5050.0
106481345	0.0	0.0
85459	645.0	1156.0
106481346	0.0	0.0
85456	16457.0	20057.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4381.0	4996.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	68.0	46.0
442913	0.0	0.0
85452	16.0	13.0
442914	0.0	0.0
50	7943.0	8486.0
85453	2779.0	2042.0
442915	0.0	0.0
85450	3397.0	2656.0
51	9104.0	13277.0
442916	0.0	0.0
85451	1832.0	1922.0
52	4346.0	5261.0
442917	0.0	0.0
53	4629.0	6914.0
442918	0.0	0.0
54	1687.0	7346.0
442919	0.0	0.0
55	1124496.0	972317.0
442909	0.0	0.0
56	6.0	7.0
58	18204.0	168.0
59	150348.0	69593.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	11.0	15.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	599.0	551.0
106481350	0.0	1.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	8.0	35.0
106481354	1.0	4.0
85446	223.0	307.0
442900	0.0	0.0
106481355	0.0	0.0
85443	5.0	4.0
442901	0.0	0.0
85444	1091.0	1039.0
442902	0.0	0.0
60	264982.0	180829.0
85441	1852.0	4361.0
442903	2.0	4.0
85442	340.0	142.0
442904	0.0	0.0
442905	0.0	0.0
62	38.0	18.0
85440	3635.0	6413.0
442907	2.0	1.0
442908	0.0	0.0
66	0.0	0.0
67	4.0	1.0
68	7.0	4.0
344595	998.0	534.0
69	12.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	61.0	77.0
106481321	0.0	0.0
85479	7.0	20.0
106481322	0.0	0.0
85476	3799.0	4809.0
85477	730.0	603.0
70	7692.0	557.0
85474	6.0	0.0
71	119114.0	162458.0
72	168781.0	63566.0
73	18.0	26.0
74	0.0	0.0
75	11.0	20.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3554.0	3686.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	2933.0	7525.0
81	36294.0	27439.0
85463	1468.0	1961.0
82	4.0	2.0
85464	1270.0	2036.0
83	6.0	14.0
85461	4554.0	5822.0
85462	2674.0	1760.0
86	2032.0	2564.0
87	39195.0	23891.0
85460	2761.0	3936.0
88	8680.0	326.0
89	19.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2678.0	2316.0
106481300	0.0	0.0
91	3491.0	3849.0
92	1726.0	2258.0
93	617.0	1047.0
94	1557.0	1126.0
95	240.0	625.0
97	137.0	177.0
98	998.0	1074.0
344561	0.0	0.0
728661	2194.0	3243.0
728664	1.0	1.0
106481305	0.0	0.0
261734	598.0	693.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	8.0	19.0
106481309	3.0	6.0
246119	10.0	12.0
106481307	0.0	0.0
261735	1.0	1.0
106481308	0.0	0.0
3804	0.0	2.0
3805	6.0	9.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	1.0	21.0
3809	5.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1016.0	706.0
3800	13372.0	23108.0
3801	1282.0	840.0
3802	0.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	3061.0	3393.0
728698	14.0	10.0
3814	3.0	2.0
3815	2559.0	2315.0
3816	577.0	220.0
261729	51629.0	117521.0
3817	335282.0	474325.0
3818	13.0	30.0
222166	4347.0	4299.0
3811	1.0	5.0
3812	2.0	1.0
285740	0.0	0.0
285741	47.0	31.0
728689	17.0	16.0
3827	0.0	1.0
246100	0.0	0.0
3820	138.0	119.0
3821	11.0	9.0
3822	4.0	4.0
3823	1.0	1.0
3824	81.0	97.0
645402	0.0	0.0
403313	3889.0	7717.0
403314	0.0	6.0
728637	2.0	0.0
728638	25.0	39.0
728633	0.0	0.0
728632	77.0	24.0
728635	25.0	26.0
3836	4036.0	4722.0
222183	194.0	100.0
3837	14519.0	22439.0
3838	938.0	1799.0
3839	3362.0	2732.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	1109.0	1176.0
3832	305.0	672.0
3833	120.0	236.0
3834	5.0	3.0
3835	2562.0	4422.0
728620	3.0	3.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	248.0	261.0
3848	3.0	1.0
3849	5.0	27.0
222171	142.0	127.0
728619	2.0	18.0
3840	7717.0	8278.0
3841	1268.0	991.0
3842	9846.0	13814.0
3843	11287.0	11646.0
3844	0.0	0.0
3845	2512.0	3745.0
3846	1.0	4.0
645423	0.0	0.0
3860	96.0	461.0
246126	1902.0	3227.0
728658	771.0	681.0
728655	0.0	1.0
728657	0.0	1.0
728656	1.0	0.0
3858	989.0	1180.0
3859	0.0	2.0
246135	1.0	2.0
3850	0.0	0.0
3851	148.0	219.0
3852	19483.0	6808.0
645414	0.0	0.0
3853	59.0	80.0
3854	13.0	8.0
3855	706.0	906.0
3856	32502.0	50777.0
3857	11.0	2.0
728640	3.0	1.0
645431	29.0	20.0
728642	285.0	256.0
728641	2.0	63.0
645434	2.0	2.0
645432	5.0	10.0
285704	2048.0	812.0
728643	7.0	18.0
222194	2003.0	2507.0
285708	0.0	1.0
1204	1.0	0.0
1203	1454.0	1322.0
1201	916.0	1478.0
1200	12597.0	11902.0
3861	10066.0	2518.0
645426	7.0	13.0
645425	0.0	0.0
1209	10384.0	12281.0
3866	3876.0	3622.0
1208	0.0	0.0
1207	3529.0	4228.0
3868	76.0	48.0
285311	0.0	0.0
3880	5705.0	13116.0
3881	24.0	0.0
285313	61.0	31.0
100128537	79.0	253.0
3882	11.0	2.0
100128536	0.0	2.0
285314	1.0	4.0
285315	564.0	652.0
1215	23.0	16.0
100141515	0.0	1.0
1213	39977.0	58256.0
1212	3565.0	3265.0
1211	5785.0	6525.0
3872	7422.0	3675.0
3875	22380.0	39029.0
3876	13.0	13.0
3879	1.0	6.0
3890	0.0	0.0
3891	0.0	0.0
3892	56.0	22.0
100128525	3.0	10.0
285326	0.0	0.0
1230	224.0	277.0
285329	9.0	14.0
440097	19.0	6.0
440093	22.0	12.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	0.0	0.0
100128521	1.0	0.0
3887	114.0	10.0
3888	0.0	1.0
100631239	0.0	0.0
3889	2.0	1.0
100128516	49.0	71.0
285331	571.0	903.0
100128512	1.0	0.0
285335	4.0	16.0
100128514	0.0	0.0
1241	320.0	249.0
1240	1032.0	1169.0
1238	82.0	83.0
1237	8.0	15.0
1236	178.0	239.0
1235	10.0	5.0
1234	227.0	221.0
1233	115.0	131.0
1232	14.0	9.0
3895	14897.0	21624.0
100128511	65.0	82.0
100631247	3.0	0.0
3897	220.0	161.0
100631248	19.0	71.0
3898	1646.0	2820.0
100631249	0.0	0.0
3899	11440.0	16974.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1797.0	2857.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	196.0	316.0
100631254	0.0	3.0
100128503	0.0	0.0
285349	397.0	257.0
574501	0.0	0.0
574502	0.0	0.0
1244	12.0	38.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	62448.0	26213.0
1263	313.0	386.0
1262	9.0	25.0
116966	152.0	215.0
100887755	0.0	0.0
1261	0.0	2.0
100887754	1.0	3.0
1260	0.0	0.0
116969	56.0	15.0
1259	198.0	326.0
1258	9.0	4.0
440061	0.0	0.0
100887750	45.0	46.0
100887746	1.0	1.0
100887744	1.0	0.0
1272	9066.0	6180.0
1271	1263.0	391.0
100887749	30.0	14.0
1270	16.0	8.0
100887748	0.0	0.0
440044	38.0	23.0
1269	36.0	16.0
440051	0.0	1.0
1268	201.0	116.0
440050	0.0	2.0
1267	9904.0	11421.0
1266	11683.0	12807.0
100887740	0.0	0.0
1265	10502.0	7235.0
1286	1671.0	1042.0
1285	456.0	441.0
1284	47221.0	28396.0
1282	29332.0	19634.0
1281	54762.0	64285.0
1280	113.0	11.0
440078	160.0	187.0
440077	0.0	0.0
440087	75.0	644.0
1278	86882.0	87463.0
1277	45210.0	62708.0
440081	22.0	56.0
116938	0.0	0.0
1297	688.0	129.0
116931	279.0	1645.0
1296	1956.0	1053.0
1295	3016.0	4692.0
116933	3.0	20.0
1294	1995.0	1665.0
1293	36684.0	31071.0
116935	85.0	56.0
1292	60889.0	43464.0
440068	0.0	3.0
1291	31241.0	23490.0
116937	0.0	2.0
440067	7.0	8.0
1290	3705.0	4747.0
440073	576.0	160.0
440072	2.0	7.0
1289	9351.0	9997.0
1288	4848.0	3238.0
1287	7250.0	6918.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1842.0	1732.0
440021	0.0	0.0
442673	0.0	5.0
10018	2568.0	3156.0
126328	2396.0	1978.0
442676	1.0	0.0
126326	924.0	324.0
1299	122.0	83.0
1298	2183.0	1443.0
10011	2053.0	2275.0
10010	1804.0	2113.0
10013	2903.0	3389.0
128989	1440.0	1183.0
10015	12019.0	17837.0
10014	4323.0	4036.0
10017	44.0	23.0
10016	3325.0	4260.0
10020	5875.0	9089.0
114335	0.0	0.0
114336	0.0	0.0
126321	1465.0	4021.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	3.0
10021	166.0	37.0
10024	32.0	61.0
128977	2744.0	2232.0
103021165	1.0	0.0
10023	606.0	626.0
103021164	10.0	9.0
10026	3731.0	6140.0
10025	4246.0	4568.0
116986	130.0	200.0
116985	4780.0	4106.0
116988	3496.0	4854.0
116987	1945.0	4660.0
114327	613.0	816.0
440043	0.0	0.0
126308	4407.0	4398.0
440041	0.0	0.0
126306	85.0	8.0
151306	41.0	33.0
100128590	5.0	5.0
100128596	3.0	1.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	22.0	13.0
440026	2969.0	4682.0
440023	0.0	0.0
10008	825.0	447.0
10007	3573.0	2708.0
10009	2273.0	3148.0
116984	797.0	1558.0
116983	964.0	1294.0
151313	428.0	175.0
10000	5996.0	7561.0
128954	0.0	0.0
10002	20.0	20.0
10001	932.0	869.0
10004	468.0	227.0
10003	348.0	255.0
10006	3971.0	5583.0
10005	1203.0	1448.0
126370	0.0	0.0
285352	116.0	213.0
100128579	0.0	0.0
285359	22.0	49.0
126375	463.0	576.0
126374	714.0	1278.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3573.0	4644.0
285367	1039.0	1061.0
285368	810.0	747.0
100128569	63.0	172.0
126364	342.0	294.0
100128560	14.0	4.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	1.0
344191	404.0	157.0
126353	1587.0	821.0
751071	227.0	474.0
442660	1.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	3.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	1.0
106481289	0.0	0.0
100128553	3.0	3.0
106481282	0.0	0.0
285381	1922.0	1422.0
106481283	0.0	0.0
285382	2031.0	1647.0
106481280	0.0	0.0
165918	1359.0	1837.0
106481281	0.0	3.0
165904	1950.0	46.0
285386	118.0	64.0
138307	5.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	4.0	0.0
100128542	5.0	5.0
106481290	0.0	4.0
100128541	3.0	3.0
138311	588.0	610.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	6.0
126299	1556.0	1555.0
106481259	0.0	0.0
728716	18.0	8.0
126298	1319.0	2659.0
728710	0.0	1.0
126295	210.0	288.0
728712	0.0	0.0
106481264	1.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	0.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	153.0	338.0
645318	0.0	0.0
645317	49.0	27.0
151242	68.0	118.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	24048.0	31871.0
100287908	0.0	0.0
645332	361.0	349.0
126282	499.0	349.0
100287902	2.0	8.0
163227	601.0	784.0
100287900	0.0	0.0
163223	17.0	24.0
106481275	0.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	347.0	985.0
106481278	0.0	0.0
645328	1.0	2.0
151254	29.0	27.0
645326	11.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	7.0	8.0
163259	316.0	389.0
645345	118.0	217.0
200403	4.0	7.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	222.0	271.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	1.0	2.0
728732	3.0	3.0
728734	0.0	0.0
126272	162.0	132.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	830.0	1300.0
106481243	0.0	0.0
107133513	1.0	1.0
106481240	0.0	0.0
106481241	3.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	16.0	9.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	2.0	9.0
728723	121.0	94.0
106481253	0.0	0.0
107133522	1.0	0.0
106481254	0.0	0.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	20.0	12.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	1.0
645348	0.0	1.0
106481250	0.0	0.0
645369	103.0	56.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1556.0	2856.0
106481218	0.0	6.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	19.0	28.0
645360	0.0	0.0
106481219	0.0	5.0
106481220	8.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	858.0	1162.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	0.0	3.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	5.0	2.0
645387	375.0	284.0
645382	0.0	0.0
645381	49.0	42.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	3.0	5.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	5.0
106481207	2.0	1.0
106481204	1.0	0.0
106481205	0.0	1.0
106481208	2.0	8.0
106481209	0.0	0.0
3902	195.0	110.0
3903	595.0	579.0
106481210	0.0	0.0
3904	6.0	11.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3385.0	4331.0
106481211	0.0	0.0
3909	3938.0	2869.0
106481212	0.0	0.0
684959	0.0	0.0
151234	37.0	21.0
151230	2055.0	3182.0
728798	12.0	13.0
3913	33147.0	24476.0
3914	8804.0	2656.0
3915	15265.0	16400.0
3916	24093.0	25256.0
3918	2540.0	2261.0
3910	6099.0	4045.0
3911	9657.0	11414.0
3912	7666.0	4299.0
728782	9.0	8.0
728780	81.0	50.0
3924	14.0	9.0
3925	2453.0	1831.0
3927	7463.0	6880.0
3929	45.0	2.0
3920	21925.0	30227.0
3921	22442.0	28233.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	1.0	0.0
100873170	0.0	1.0
3936	37932.0	54975.0
3937	1524.0	1162.0
3938	0.0	5.0
3939	12999.0	12859.0
3930	3646.0	3215.0
100873179	0.0	0.0
3931	353.0	280.0
3932	440.0	302.0
3933	0.0	0.0
3934	1424.0	1610.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	1.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	4.0
3947	4.0	3.0
3948	0.0	0.0
3949	6767.0	9378.0
100873169	1.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	19080.0	9130.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	1.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	2.0
100873199	0.0	0.0
100873198	2.0	1.0
100873197	0.0	0.0
728758	7.0	7.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	111.0	105.0
3958	7142.0	11614.0
3959	45163.0	15469.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	10.0	7.0
199223	133.0	212.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	205.0	183.0
3952	2.0	3.0
3953	3018.0	2542.0
3954	2035.0	4279.0
3955	1463.0	2486.0
3956	12481.0	6088.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	12.0	29.0
728746	0.0	0.0
728748	2.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1242.0	818.0
1303	6217.0	70911.0
107133502	0.0	0.0
1302	49.0	36.0
1301	22.0	49.0
1300	166.0	363.0
3960	14.0	17.0
3963	0.0	3.0
3964	3322.0	3034.0
1308	10423.0	2431.0
3965	1247.0	917.0
1307	8297.0	6238.0
151295	3.0	28.0
1306	9742.0	8588.0
100189589	2.0	3.0
728774	1.0	0.0
728773	0.0	1.0
3980	2860.0	7277.0
100287932	2738.0	2833.0
3981	859.0	1222.0
728776	17.0	11.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	3676.0	5229.0
1315	12975.0	18946.0
1314	20517.0	28387.0
1312	7609.0	7113.0
1311	814.0	1434.0
100329135	1.0	0.0
1310	25.0	55.0
574537	0.0	0.0
3972	0.0	2.0
3973	1.0	3.0
3975	0.0	0.0
3976	266.0	559.0
3977	23033.0	32019.0
1318	87.0	93.0
3978	978.0	1089.0
1317	7068.0	7712.0
728763	10.0	2.0
3990	31.0	19.0
645313	4.0	8.0
3991	495.0	267.0
645312	0.0	0.0
3992	5067.0	2890.0
645311	0.0	1.0
728769	747.0	740.0
1330	0.0	0.0
1327	11160.0	10534.0
1326	193.0	235.0
1325	11.0	9.0
3982	0.0	0.0
3983	7848.0	3619.0
3984	1744.0	1827.0
3985	4315.0	6408.0
3987	4583.0	4579.0
3988	6345.0	6021.0
1329	2947.0	3865.0
116809	0.0	0.0
100128416	14.0	13.0
1340	5420.0	6599.0
1337	4505.0	5254.0
1336	0.0	0.0
1332	2.0	0.0
1331	0.0	0.0
3993	2187.0	3796.0
100128410	2.0	2.0
3995	507.0	560.0
100128412	0.0	0.0
3996	2500.0	2140.0
3998	20811.0	30841.0
1339	723.0	14.0
285440	2118.0	3527.0
285441	17.0	3.0
1352	810.0	854.0
1351	6656.0	7135.0
1350	9393.0	7373.0
1349	3261.0	3938.0
1348	1.0	0.0
1347	4058.0	6009.0
1346	1488.0	507.0
1345	3273.0	4096.0
1343	0.0	0.0
1342	2.0	4.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	12.0	30.0
1363	42264.0	56135.0
1362	12450.0	19158.0
1361	2.0	1.0
1360	438.0	229.0
1359	3483.0	2737.0
1358	6.0	0.0
1357	43.0	9.0
1356	1502.0	1271.0
1355	3494.0	4323.0
1353	3158.0	3042.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	34.0	414.0
285464	275.0	552.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7101.0	8525.0
1373	154.0	81.0
1371	952.0	1153.0
1370	5.0	0.0
1369	0.0	0.0
1368	5260.0	3219.0
100873209	0.0	1.0
1366	847.0	6020.0
1365	2903.0	9583.0
1364	8557.0	18700.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	9.0	10.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	6.0
100873206	1.0	5.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3904.0	4556.0
116843	869.0	887.0
1384	7303.0	20290.0
116842	20.0	43.0
1382	1163.0	614.0
116844	684.0	1785.0
1381	161.0	52.0
1380	87.0	224.0
440176	4.0	3.0
440184	2.0	1.0
1379	8.0	4.0
1378	114.0	179.0
1376	2378.0	3874.0
1375	34.0	50.0
128821	0.0	0.0
100873237	1.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	56.0	5.0
102800310	3.0	2.0
100873239	1.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	355.0	287.0
1396	38.0	29.0
1395	12.0	5.0
1394	40.0	33.0
1393	103.0	73.0
1392	0.0	0.0
285407	19.0	17.0
116835	452.0	281.0
1390	1158.0	1649.0
1389	6700.0	8681.0
1388	6786.0	7470.0
1387	9343.0	10946.0
116841	1915.0	1994.0
1386	4353.0	5101.0
116840	2041.0	2081.0
100873226	0.0	1.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	2.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	38.0	72.0
100873255	0.0	0.0
100873254	10.0	7.0
100873253	0.0	0.0
285412	3.0	0.0
100873252	0.0	0.0
100287898	24.0	25.0
100287895	0.0	0.0
285419	55.0	13.0
1399	5703.0	5954.0
1398	5156.0	6643.0
1397	3399.0	1930.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	0.0	0.0
100873256	0.0	0.0
100873240	1.0	0.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	226.0	215.0
285429	3.0	14.0
100287880	0.0	0.0
440193	3211.0	3951.0
100873248	0.0	0.0
100873247	1.0	2.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	0.0	1.0
10130	16638.0	18288.0
153830	5593.0	5639.0
645280	0.0	2.0
440138	857.0	1266.0
440132	0.0	0.0
440142	1.0	1.0
10139	2023.0	1684.0
126208	1166.0	1355.0
126206	1.0	10.0
126205	5.0	44.0
107133497	14.0	23.0
126204	0.0	4.0
107133499	0.0	0.0
128866	9596.0	8991.0
10131	2871.0	4315.0
10134	14600.0	15862.0
107133494	0.0	1.0
10133	5219.0	3682.0
128869	1368.0	1675.0
10136	0.0	0.0
10135	8153.0	19656.0
100128493	0.0	0.0
103021294	30.0	15.0
10138	1135.0	1061.0
100128496	0.0	0.0
10137	6769.0	7202.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	1.0
10140	5236.0	8987.0
128864	6.0	17.0
440125	1.0	0.0
440131	1.0	1.0
10143	97.0	38.0
128854	1434.0	609.0
10142	5103.0	12528.0
10144	2575.0	2509.0
10147	3463.0	4134.0
100128483	0.0	2.0
10146	9292.0	12574.0
128859	0.0	0.0
10149	447.0	600.0
10148	178.0	100.0
128853	140.0	69.0
440159	0.0	0.0
10117	13.0	3.0
440163	2.0	2.0
10110	17.0	35.0
10112	82.0	159.0
10111	4920.0	7447.0
10114	10815.0	9249.0
10113	4380.0	5647.0
128848	0.0	0.0
10116	7642.0	7266.0
165829	133.0	45.0
100128469	32.0	27.0
153842	1.0	1.0
440145	1224.0	1614.0
10129	2734.0	2689.0
440153	0.0	0.0
10128	8896.0	12828.0
100033799	0.0	0.0
107133486	0.0	1.0
10121	8590.0	8544.0
100128465	0.0	0.0
10120	4667.0	5311.0
10123	1989.0	1475.0
138234	1.0	0.0
10125	155.0	259.0
10124	1088.0	943.0
10127	1986.0	2203.0
10126	1512.0	1642.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	1.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	51.0	80.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	2.0
285489	68.0	31.0
100128448	0.0	0.0
126242	1.0	0.0
106481198	0.0	4.0
10107	2.0	0.0
10106	11835.0	11929.0
106481199	0.0	0.0
10109	11141.0	9822.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	3177.0	2999.0
10100	1658.0	934.0
10103	25108.0	103209.0
106481194	0.0	0.0
10102	1332.0	1447.0
106481195	0.0	0.0
10105	2416.0	3338.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	247.0	128.0
440119	1021.0	701.0
126235	0.0	2.0
126231	146.0	269.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	145.0	79.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	47.0	30.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	12.0	24.0
440104	1404.0	1155.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	1.0
128876	0.0	5.0
100128420	6.0	9.0
100128423	0.0	1.0
128879	0.0	1.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	10.0	21.0
10090	1645.0	1766.0
10093	5144.0	5244.0
10092	8305.0	6750.0
10095	3855.0	3145.0
645204	2.0	2.0
10094	7258.0	10154.0
645203	4.0	3.0
10097	17825.0	21934.0
10096	10447.0	11087.0
645201	0.0	0.0
163115	110.0	81.0
200504	0.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	1.0	2.0
106481143	0.0	0.0
114194	0.0	0.0
138162	103.0	202.0
106481144	0.0	0.0
114195	5.0	8.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	1.0	0.0
106481148	3.0	10.0
106481145	0.0	0.0
151126	833.0	441.0
106481146	0.0	0.0
10099	11092.0	10641.0
10098	1215.0	987.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	797.0	790.0
106481149	0.0	0.0
106481154	1.0	0.0
106481155	0.0	0.0
114184	0.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	79.0	39.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
