id	1292e7fb-3199-40e3-a5d1-e141507b3b6f	1da9251a-d8fb-4ac7-9997-ef45e771cd6e
100420342	0.0	0.0
5184	3596.0	4170.0
5187	25480.0	24613.0
5188	766.0	920.0
5189	1682.0	2734.0
254173	8.0	16.0
254170	1125.0	1325.0
100420359	0.0	0.0
100420358	8.0	26.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	2216.0	2055.0
5196	0.0	1.0
5197	3.0	2.0
5198	1259.0	2134.0
5199	19.0	75.0
254187	3.0	5.0
5190	2613.0	3499.0
5191	1197.0	1491.0
5192	4074.0	7725.0
5193	1123.0	1191.0
5194	4009.0	4763.0
100270790	0.0	4.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	3.0	13.0
105375380	1.0	0.0
53400	0.0	1.0
53405	144.0	495.0
100420377	0.0	0.0
53409	0.0	1.0
100420376	0.0	0.0
53407	1587.0	2344.0
100419392	2.0	2.0
100419391	10.0	14.0
101929520	3.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	1.0	2.0
254158	5.0	3.0
53410	1.0	0.0
768220	5.0	4.0
100420393	0.0	0.0
100420392	0.0	1.0
112609	879.0	605.0
28457	0.0	3.0
28458	3.0	9.0
28452	1.0	0.0
28450	0.0	11.0
28455	0.0	0.0
28453	0.0	0.0
28454	1.0	1.0
90390	434.0	530.0
28468	4.0	40.0
653458	0.0	0.0
28469	0.0	0.0
101340251	1.0	10.0
101340250	0.0	0.0
101340252	1.0	1.0
28462	0.0	0.0
28463	0.0	2.0
28461	1.0	4.0
28466	2.0	1.0
28467	4.0	7.0
653464	205.0	224.0
28464	0.0	2.0
28465	1.0	25.0
653489	10.0	20.0
28438	0.0	0.0
28435	0.0	0.0
28439	2.0	4.0
653492	0.0	0.0
28430	0.0	0.0
28433	0.0	0.0
28434	1.0	9.0
28431	0.0	0.0
28432	0.0	3.0
28448	27.0	21.0
28449	0.0	3.0
28446	0.0	0.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	0.0
653483	198.0	280.0
28444	6.0	22.0
28445	1.0	1.0
28442	9.0	45.0
653486	0.0	1.0
28443	0.0	0.0
28415	0.0	2.0
28416	1.0	0.0
28413	0.0	1.0
28414	0.0	1.0
28419	0.0	0.0
28417	0.0	0.0
28418	0.0	0.0
124626	5.0	8.0
388503	3.0	5.0
28411	0.0	2.0
28412	0.0	1.0
28410	1.0	13.0
388507	207.0	317.0
653499	33.0	71.0
28426	2.0	5.0
28427	0.0	0.0
28424	3.0	11.0
28425	0.0	2.0
28428	1.0	0.0
28429	0.0	0.0
28422	0.0	0.0
28423	7.0	15.0
28420	2.0	4.0
28421	0.0	0.0
102723099	42.0	59.0
388524	0.0	1.0
124602	13.0	53.0
388523	20.0	11.0
112611	1746.0	3076.0
28405	0.0	2.0
28408	105.0	160.0
28409	5.0	17.0
112616	649.0	670.0
28406	2.0	0.0
28407	0.0	1.0
388514	27.0	62.0
28400	0.0	3.0
388512	8.0	7.0
28401	0.0	0.0
134359	586.0	830.0
158326	151.0	216.0
339263	374.0	436.0
401730	0.0	0.0
146336	28.0	43.0
401725	1.0	1.0
401720	15.0	41.0
90557	719.0	654.0
90550	759.0	1064.0
158314	10.0	11.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	1.0	0.0
106478996	0.0	0.0
106478995	1.0	0.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	1.0	0.0
106478991	8.0	14.0
339258	0.0	0.0
106478990	0.0	0.0
800	41031.0	41486.0
801	26344.0	23068.0
802	0.0	0.0
342892	148.0	221.0
804	0.0	2.0
805	22924.0	29969.0
342898	0.0	0.0
342897	27.0	75.0
806	10.0	35.0
401718	5.0	13.0
807	6.0	1.0
401717	7.0	8.0
808	16968.0	19175.0
158345	31.0	51.0
339240	0.0	0.0
90586	5.0	14.0
339241	5.0	6.0
90589	21.0	26.0
378884	104.0	159.0
339244	1.0	4.0
653404	0.0	1.0
90580	672.0	760.0
391825	0.0	0.0
391827	4.0	1.0
810	228.0	344.0
811	56419.0	75997.0
340221	0.0	0.0
813	10963.0	14494.0
814	1424.0	834.0
815	63.0	10.0
816	682.0	960.0
401708	1.0	0.0
817	2981.0	3064.0
818	4592.0	3809.0
819	1926.0	2556.0
90576	235.0	405.0
339230	1410.0	1730.0
339231	1059.0	1462.0
339229	1075.0	1740.0
122335	0.0	1.0
124997	2976.0	3908.0
340217	0.0	1.0
124995	2188.0	2616.0
378881	0.0	0.0
820	20.0	6.0
821	45150.0	67611.0
822	6903.0	6406.0
823	13391.0	14478.0
824	6963.0	10361.0
825	37.0	119.0
826	21887.0	23641.0
827	1932.0	963.0
134391	0.0	0.0
829	5177.0	7724.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	1.0	10.0
106478966	2.0	2.0
106478965	1.0	0.0
161931	105.0	114.0
106478964	0.0	1.0
106478963	0.0	0.0
339221	2.0	0.0
106478962	3.0	7.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	0.0	1.0
340205	2.0	11.0
340206	1.0	4.0
388228	370.0	788.0
830	5477.0	6711.0
831	14635.0	17082.0
832	22497.0	22151.0
833	2203.0	3036.0
834	338.0	655.0
835	1381.0	2122.0
836	894.0	1428.0
837	1525.0	2802.0
838	1.0	6.0
342865	1.0	0.0
340204	0.0	0.0
839	772.0	1130.0
90594	285.0	574.0
100505993	15.0	109.0
106478959	0.0	0.0
106478958	28.0	53.0
100505994	0.0	4.0
106478957	2.0	6.0
106478956	1.0	1.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	15.0	60.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	145.0	183.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	8.0
90592	549.0	976.0
7809	10.0	5.0
840	2921.0	4030.0
841	669.0	1232.0
842	1485.0	1865.0
843	138.0	330.0
844	124.0	40.0
136991	1.0	1.0
845	392.0	174.0
342850	0.0	3.0
846	8.0	14.0
7802	2418.0	2654.0
847	9023.0	9519.0
7804	380.0	483.0
7803	5195.0	6516.0
7805	1142.0	2856.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	7.0	12.0
376267	1064.0	1850.0
106478986	0.0	0.0
106478985	88.0	226.0
106478984	0.0	0.0
388254	0.0	0.0
106478983	0.0	0.0
388255	0.0	0.0
106478982	0.0	3.0
339201	583.0	779.0
653447	657.0	811.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	0.0	3.0
7818	5093.0	7110.0
28595	4.0	7.0
148979	475.0	313.0
28592	0.0	1.0
28593	0.0	0.0
28599	1.0	0.0
401744	0.0	1.0
28597	0.0	2.0
401742	0.0	3.0
641455	43.0	46.0
7813	1304.0	1534.0
857	8507.0	4331.0
641457	0.0	0.0
7812	38540.0	43863.0
858	2312.0	1641.0
641456	0.0	0.0
859	13.0	12.0
28591	1.0	0.0
106478979	0.0	0.0
106478978	0.0	2.0
106478977	0.0	2.0
106478976	0.0	2.0
106478975	0.0	1.0
106478974	0.0	1.0
106478973	1.0	14.0
106478972	5.0	3.0
653435	1.0	3.0
106478971	4.0	16.0
653436	17.0	25.0
106478970	1.0	1.0
653437	0.0	0.0
146330	223.0	258.0
146325	0.0	0.0
860	584.0	1010.0
861	3302.0	5383.0
862	188.0	316.0
653440	271.0	393.0
863	814.0	1373.0
653441	8.0	5.0
864	83.0	203.0
865	1559.0	2248.0
866	0.0	1.0
867	1047.0	1271.0
868	1239.0	1843.0
869	0.0	9.0
134353	959.0	799.0
641467	198.0	330.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	1.0	1.0
219402	2112.0	3350.0
106478923	0.0	0.0
7840	1693.0	2319.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	1.0	4.0
7841	5230.0	8154.0
388276	0.0	0.0
388275	4.0	6.0
388272	328.0	461.0
871	4789.0	5945.0
873	5793.0	5543.0
874	181.0	352.0
875	276.0	514.0
7832	14358.0	15196.0
100505967	0.0	0.0
7837	4038.0	10137.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	1.0	0.0
106478913	0.0	0.0
106478912	0.0	0.0
7851	360.0	339.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	85.0	56.0
106478910	0.0	1.0
7852	1087.0	2262.0
100270754	0.0	0.0
881	22.0	17.0
100270755	0.0	1.0
883	1239.0	1248.0
885	9139.0	5040.0
886	4.0	2.0
887	67.0	49.0
100270753	0.0	0.0
7844	4959.0	5526.0
889	1936.0	2623.0
7846	6066.0	4901.0
106478909	0.0	0.0
219409	1.0	0.0
7849	23.0	75.0
220416	64.0	93.0
106478948	0.0	1.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	1.0
7862	1471.0	1752.0
106478944	0.0	0.0
100174857	0.0	1.0
106478943	11.0	8.0
5201	3487.0	4136.0
106478942	1.0	1.0
5202	1638.0	2469.0
106478941	0.0	0.0
106478940	0.0	0.0
890	76.0	233.0
891	278.0	535.0
892	3684.0	5058.0
894	3893.0	1880.0
342808	0.0	3.0
895	0.0	1.0
896	4319.0	4842.0
388289	2.0	9.0
897	1.0	0.0
898	72.0	90.0
899	501.0	616.0
7855	3548.0	3817.0
7857	170.0	521.0
171392	340.0	482.0
100505989	1158.0	2371.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	1.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	7201.0	5358.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	15.0	33.0
5210	949.0	944.0
7873	4373.0	7287.0
100505975	25.0	33.0
106478933	0.0	0.0
5211	9279.0	12933.0
106478932	0.0	0.0
219432	0.0	0.0
5212	136.0	205.0
106478931	0.0	0.0
5213	3285.0	3482.0
219431	0.0	0.0
7874	7122.0	10028.0
106478930	0.0	0.0
388284	146.0	150.0
171389	13.0	33.0
100420508	0.0	0.0
100420505	18.0	18.0
105377595	28.0	42.0
5203	444.0	802.0
7866	2951.0	4559.0
100420503	1.0	0.0
5204	15298.0	19725.0
100420502	3.0	13.0
5205	12178.0	13335.0
100420501	0.0	2.0
7867	3159.0	4253.0
5207	33.0	56.0
7869	1608.0	1909.0
5208	1215.0	1697.0
106478929	0.0	0.0
5209	2676.0	4571.0
219429	1.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	2429.0	666.0
7884	1692.0	2281.0
219445	0.0	0.0
5222	2.0	5.0
90523	2.0	13.0
5223	1863.0	1869.0
5224	0.0	0.0
90522	2199.0	2765.0
100419521	1.0	3.0
220433	20.0	65.0
146378	0.0	0.0
100420519	0.0	4.0
5214	4110.0	3797.0
158373	89.0	111.0
7879	15359.0	17953.0
5216	20804.0	23798.0
100420512	0.0	0.0
5217	9637.0	10510.0
5218	2196.0	2563.0
158376	15.0	17.0
100505929	15.0	41.0
158358	2137.0	2817.0
5230	17472.0	21601.0
220429	0.0	0.0
5232	0.0	9.0
5233	3.0	8.0
101929467	0.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	14.0	5.0
100505919	0.0	0.0
100420527	9.0	7.0
100420526	0.0	1.0
5225	112.0	429.0
5226	5941.0	6778.0
100505911	76.0	90.0
5228	460.0	250.0
90507	2539.0	3587.0
5229	1600.0	2007.0
90506	110.0	151.0
5241	656.0	834.0
219469	0.0	0.0
101929471	0.0	1.0
5243	319.0	968.0
5244	54.0	123.0
101929478	0.0	0.0
5245	6526.0	8059.0
219464	0.0	0.0
5246	0.0	0.0
5236	5666.0	5505.0
5238	8922.0	13073.0
5239	18645.0	7996.0
100505945	4.0	7.0
158399	166.0	184.0
5250	15593.0	21493.0
101929484	1.0	2.0
5251	54.0	51.0
5252	6517.0	6992.0
219479	0.0	0.0
5253	4048.0	5004.0
5255	1455.0	2206.0
219477	0.0	0.0
5256	3454.0	5438.0
5257	7284.0	9510.0
220441	1228.0	1282.0
100419558	0.0	2.0
100419554	0.0	0.0
90525	490.0	551.0
158383	3.0	3.0
100420546	4.0	10.0
90527	1102.0	1410.0
158381	24.0	44.0
100505933	12.0	16.0
90529	1413.0	1345.0
5261	2243.0	2885.0
5264	1911.0	2626.0
5265	158.0	1023.0
5266	3.0	21.0
5267	5.0	11.0
219487	1.0	2.0
5268	1510.0	1056.0
101929410	29.0	36.0
219484	0.0	0.0
219482	0.0	0.0
5260	95.0	189.0
5258	0.0	0.0
5259	0.0	0.0
5272	309.0	472.0
5273	4.0	1.0
5274	823.0	1032.0
28509	0.0	0.0
5275	4.0	9.0
5276	19.0	20.0
5277	483.0	701.0
101929423	41.0	34.0
5279	1720.0	2069.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	869.0	688.0
28505	0.0	0.0
101929428	1.0	0.0
5271	183.0	388.0
28506	0.0	0.0
256435	57.0	137.0
28500	0.0	0.0
5269	17413.0	22295.0
105377617	0.0	0.0
5283	2532.0	3039.0
5284	532.0	2428.0
100420450	0.0	8.0
5286	4636.0	6289.0
5287	1065.0	1555.0
5288	305.0	106.0
5289	2611.0	3142.0
101929437	0.0	0.0
5280	90.0	142.0
5281	643.0	1040.0
5282	4.0	5.0
102723166	23.0	70.0
102723167	16.0	15.0
102723165	0.0	15.0
100420458	1.0	1.0
5294	44.0	85.0
100420462	1.0	7.0
5295	16186.0	11191.0
100419472	0.0	0.0
5296	45.0	67.0
5297	6402.0	8362.0
5298	6620.0	7626.0
100419471	0.0	0.0
5290	1335.0	1728.0
100419477	1.0	1.0
5291	3689.0	4048.0
5292	606.0	1170.0
5293	375.0	490.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	17.0	14.0
256471	1032.0	1415.0
100419489	4.0	5.0
100101935	0.0	0.0
100270680	5.0	11.0
100420477	0.0	1.0
100420476	0.0	0.0
100420484	2.0	1.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	9.0	17.0
101929402	66.0	227.0
100270648	0.0	0.0
101929407	40.0	20.0
105375013	6.0	3.0
641365	0.0	0.0
641364	1.0	9.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	53.0	92.0
28572	0.0	0.0
28573	1.0	8.0
28570	0.0	0.0
28571	0.0	0.0
28576	3.0	10.0
28577	0.0	2.0
653354	0.0	0.0
28574	3.0	3.0
401687	0.0	0.0
28575	0.0	1.0
641372	1.0	0.0
641371	446.0	419.0
112950	2222.0	2930.0
641373	0.0	1.0
28589	1.0	8.0
28583	2.0	3.0
28584	1.0	3.0
28581	7.0	3.0
28582	0.0	0.0
28587	0.0	0.0
124930	229.0	458.0
28588	0.0	0.0
28585	0.0	0.0
28586	0.0	5.0
28580	0.0	1.0
124935	1096.0	1119.0
124936	1530.0	1894.0
378805	604.0	1057.0
641380	0.0	0.0
112942	2631.0	3786.0
378807	2.0	9.0
641382	0.0	0.0
641384	1.0	4.0
401675	0.0	2.0
28558	6.0	18.0
28559	44.0	133.0
28556	0.0	0.0
28557	3.0	7.0
148930	0.0	0.0
401667	0.0	0.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1306.0	1509.0
401665	0.0	2.0
641379	3.0	1.0
124925	24.0	36.0
401664	0.0	7.0
28569	0.0	3.0
401663	0.0	0.0
112939	3177.0	3415.0
401662	3.0	9.0
28567	2.0	16.0
401661	5.0	123.0
28568	5.0	16.0
112937	5058.0	4239.0
112936	4660.0	7933.0
449645	1.0	0.0
28561	0.0	0.0
124912	1.0	0.0
653361	21.0	40.0
28560	0.0	3.0
28565	0.0	0.0
653363	0.0	0.0
653364	6.0	6.0
28566	0.0	0.0
28563	0.0	8.0
28564	0.0	5.0
378828	0.0	0.0
378825	0.0	5.0
391804	0.0	0.0
124989	195.0	395.0
391803	0.0	0.0
340286	3.0	2.0
653390	61.0	63.0
339290	2215.0	3038.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	1.0
391811	0.0	0.0
653381	1475.0	1487.0
124975	1030.0	1032.0
124976	144.0	391.0
391819	1.0	0.0
124974	2.0	2.0
340277	374.0	1300.0
340274	1.0	3.0
340273	6.0	37.0
339287	5153.0	8337.0
28514	599.0	1292.0
28512	520.0	595.0
28513	125.0	379.0
28518	0.0	1.0
28519	0.0	0.0
28516	0.0	1.0
28517	0.0	0.0
28510	0.0	0.0
28511	2587.0	2927.0
124961	720.0	1058.0
340267	285.0	811.0
340260	0.0	0.0
112970	272.0	430.0
28525	0.0	0.0
28526	7.0	15.0
28523	0.0	0.0
378832	1.0	5.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	6448.0	8846.0
901	4308.0	6280.0
340252	978.0	1190.0
902	1395.0	2394.0
904	2375.0	3139.0
905	2301.0	3657.0
908	6119.0	10658.0
909	6.0	4.0
340371	4325.0	7331.0
136895	267.0	277.0
51081	3077.0	4214.0
51083	16.0	198.0
51082	4472.0	6886.0
51085	303.0	489.0
51084	4791.0	7228.0
51087	88.0	79.0
51086	5.0	8.0
146212	6.0	16.0
51088	1569.0	1438.0
910	0.0	12.0
90678	2249.0	2985.0
911	42.0	196.0
912	67.0	151.0
913	34.0	238.0
914	136.0	342.0
915	78.0	171.0
916	181.0	513.0
917	49.0	126.0
919	66.0	128.0
90673	978.0	1569.0
51090	1004.0	1203.0
51092	12058.0	11847.0
51091	977.0	1357.0
51094	7054.0	9760.0
51093	3017.0	3812.0
51096	1288.0	2210.0
51095	1137.0	2096.0
146225	6.0	14.0
51098	1582.0	2038.0
340359	19.0	10.0
51097	5262.0	7230.0
146223	3483.0	6949.0
51099	496.0	679.0
920	379.0	884.0
146227	54.0	81.0
921	64.0	101.0
90668	54.0	79.0
922	1.0	0.0
923	54.0	169.0
340351	160.0	252.0
924	89.0	159.0
643941	0.0	0.0
925	198.0	378.0
926	55.0	95.0
927	37.0	58.0
928	52920.0	57438.0
100312775	1.0	6.0
929	580.0	1115.0
158228	214.0	395.0
339366	171.0	227.0
26095	69.0	99.0
401825	0.0	0.0
26098	1020.0	2804.0
340348	866.0	1636.0
26097	4962.0	6833.0
388324	322.0	616.0
26099	6006.0	6748.0
388325	70.0	147.0
930	20.0	17.0
148898	223.0	414.0
931	59.0	53.0
388323	41.0	57.0
932	0.0	2.0
933	30.0	42.0
643954	1.0	1.0
26090	4878.0	6119.0
134265	535.0	561.0
26092	6228.0	6478.0
936	0.0	0.0
26091	2197.0	3054.0
158234	771.0	1093.0
26094	531.0	760.0
643955	0.0	0.0
938	0.0	4.0
26093	2274.0	2566.0
939	21.0	62.0
401827	1.0	10.0
90693	370.0	457.0
158219	652.0	783.0
134266	803.0	1287.0
643971	0.0	0.0
940	10.0	51.0
941	1.0	21.0
124872	1.0	2.0
942	79.0	183.0
943	5.0	25.0
342994	2.0	4.0
944	26.0	96.0
643965	0.0	1.0
945	34.0	125.0
946	10.0	33.0
7903	252.0	301.0
947	1933.0	2770.0
158222	3.0	9.0
948	426.0	182.0
949	2845.0	3950.0
7905	18312.0	20829.0
136853	70.0	81.0
401895	0.0	0.0
339344	332.0	354.0
339345	0.0	0.0
653308	425.0	672.0
26074	12.0	13.0
7918	1421.0	1714.0
26073	6088.0	7742.0
7917	13070.0	17139.0
7919	4247.0	9935.0
950	27716.0	37450.0
951	198.0	399.0
952	15547.0	14632.0
388344	296.0	473.0
953	1792.0	2606.0
954	1784.0	2378.0
643976	0.0	0.0
955	10533.0	16118.0
641311	0.0	1.0
956	364.0	371.0
957	9747.0	15137.0
958	1182.0	1494.0
959	10.0	39.0
7913	5703.0	6675.0
7916	20958.0	25519.0
7915	2697.0	3002.0
26071	2610.0	2463.0
388341	99.0	212.0
26085	27.0	118.0
388339	18.0	18.0
26084	1321.0	3845.0
342979	285.0	260.0
960	10482.0	12191.0
26086	964.0	1652.0
342977	21.0	30.0
388335	6676.0	5343.0
961	10662.0	12975.0
26088	4346.0	6288.0
962	190.0	350.0
388336	860.0	1189.0
963	396.0	1005.0
388333	3.0	0.0
965	234.0	522.0
966	15045.0	16998.0
7920	462.0	710.0
643987	0.0	0.0
967	27932.0	34762.0
7923	1242.0	1400.0
7922	21853.0	28375.0
968	3.0	34.0
969	98.0	267.0
26080	0.0	0.0
643988	50.0	230.0
26083	4.0	16.0
161835	13.0	18.0
134218	2990.0	4153.0
100312782	0.0	0.0
7941	1107.0	3987.0
7940	141.0	337.0
26059	92.0	95.0
339324	1134.0	1658.0
339327	301.0	432.0
26052	156.0	222.0
26051	75.0	144.0
339318	680.0	1046.0
340307	0.0	1.0
26054	4692.0	7515.0
970	3.0	2.0
971	57.0	106.0
26053	2711.0	2314.0
972	18593.0	34552.0
26056	1754.0	2066.0
973	31.0	35.0
974	102.0	118.0
26058	6783.0	8321.0
975	43685.0	38993.0
26057	7471.0	9233.0
653333	18.0	15.0
976	1080.0	1391.0
7932	0.0	1.0
100312789	0.0	0.0
977	25165.0	27782.0
100312788	0.0	0.0
978	26.0	61.0
643996	0.0	0.0
7936	3210.0	4321.0
100312785	0.0	0.0
26050	178.0	272.0
100312787	0.0	0.0
641339	371.0	388.0
161823	465.0	584.0
100312792	2.0	0.0
100312794	3.0	7.0
100312790	0.0	0.0
148870	36.0	10.0
388364	0.0	0.0
388363	103.0	226.0
653316	48.0	229.0
653319	1077.0	2121.0
148867	2569.0	3422.0
26063	1120.0	1721.0
122258	0.0	0.0
26062	0.0	0.0
102578074	1.0	66.0
26065	7040.0	8921.0
26064	2068.0	2817.0
983	48.0	198.0
984	1672.0	2274.0
146206	38.0	191.0
987	5780.0	8215.0
988	3781.0	4659.0
7942	1673.0	2118.0
989	5972.0	8113.0
26061	1413.0	1769.0
161829	2.0	5.0
100312798	2.0	5.0
26060	3244.0	3776.0
219525	0.0	0.0
5300	4586.0	5314.0
5301	0.0	0.0
339302	0.0	2.0
388394	0.0	3.0
990	101.0	261.0
991	27.0	114.0
100419609	0.0	0.0
342945	348.0	521.0
993	112.0	150.0
994	1329.0	1809.0
51001	680.0	1090.0
100419606	0.0	0.0
51000	1197.0	2054.0
995	1.0	33.0
996	2426.0	3147.0
51003	326.0	538.0
100419608	2.0	1.0
997	2346.0	2664.0
51002	871.0	1287.0
388389	1.0	1.0
998	9400.0	12188.0
51005	953.0	1406.0
999	35846.0	43687.0
51004	849.0	1211.0
158293	3363.0	4178.0
51006	5349.0	6816.0
7955	49.0	49.0
51009	3925.0	4876.0
7957	634.0	578.0
51008	1192.0	1442.0
158297	9.0	22.0
219537	7.0	34.0
5310	4832.0	5922.0
5311	2109.0	2448.0
101929387	8.0	16.0
388387	3.0	5.0
100419614	0.0	1.0
388381	0.0	7.0
51010	842.0	1178.0
100420608	0.0	0.0
342933	1.0	1.0
51012	1759.0	2604.0
51011	947.0	1528.0
51014	6776.0	7006.0
51013	1139.0	1702.0
51016	796.0	1109.0
7965	645.0	1271.0
51015	1698.0	2279.0
5303	960.0	1363.0
51018	1052.0	1473.0
5304	46.0	40.0
5305	931.0	1436.0
5306	10178.0	12897.0
5307	728.0	832.0
51019	1293.0	1793.0
342931	1.0	1.0
5308	16.0	91.0
101929390	0.0	0.0
5309	1.0	0.0
219527	11.0	4.0
101929397	17.0	96.0
7980	24.0	92.0
5320	1839.0	9195.0
7982	1964.0	2483.0
5321	506.0	734.0
5322	551.0	445.0
7984	1615.0	1997.0
219541	837.0	1241.0
51021	3532.0	4645.0
51020	2152.0	2613.0
51023	461.0	800.0
51022	1012.0	1239.0
51025	278.0	436.0
342926	970.0	1435.0
51024	6166.0	8021.0
7976	1198.0	1300.0
5313	0.0	2.0
51027	1113.0	1304.0
100420613	0.0	0.0
51026	2024.0	2836.0
5314	22.0	56.0
7975	1512.0	2529.0
100420612	5.0	4.0
5315	41830.0	50737.0
51029	1650.0	2279.0
7978	526.0	771.0
51028	4242.0	5668.0
5316	1201.0	1559.0
5317	26442.0	24145.0
5318	1590.0	1321.0
7979	4277.0	6801.0
219539	27.0	45.0
5319	3.0	9.0
219557	0.0	0.0
7991	7455.0	8514.0
5330	222.0	624.0
7994	3240.0	4203.0
5331	2441.0	2965.0
5332	1235.0	1408.0
7993	704.0	1056.0
5333	1562.0	1398.0
5334	1552.0	366.0
51030	1929.0	2591.0
51032	1.0	10.0
51031	4653.0	6074.0
342918	34.0	18.0
100420627	1.0	3.0
51035	4398.0	5850.0
5324	328.0	306.0
5325	875.0	1404.0
5326	1778.0	2017.0
5327	4597.0	10885.0
7988	1234.0	1563.0
100420621	0.0	1.0
5328	630.0	660.0
5329	91.0	209.0
158248	3.0	8.0
5340	9.0	25.0
5341	57.0	256.0
5342	3.0	2.0
5343	0.0	7.0
101929335	532.0	234.0
5345	1861.0	3761.0
63027	2525.0	5943.0
342909	139.0	204.0
342908	221.0	489.0
51043	3924.0	5803.0
51042	166.0	217.0
342900	0.0	0.0
100419649	0.0	1.0
51046	5.0	17.0
5335	3584.0	6574.0
90634	637.0	991.0
134285	2.0	1.0
5336	336.0	413.0
5337	688.0	620.0
90637	920.0	1191.0
100420633	0.0	0.0
5338	2367.0	3068.0
5339	19701.0	20441.0
90639	587.0	1033.0
5350	1289.0	787.0
5351	8935.0	9509.0
5352	833.0	1235.0
219578	1.0	7.0
100419650	0.0	0.0
134288	0.0	1.0
63035	954.0	1071.0
5354	781.0	1277.0
5355	4974.0	4944.0
63036	0.0	5.0
5356	2763.0	3697.0
90632	2.0	7.0
101929344	28.0	15.0
161882	392.0	381.0
51050	4285.0	8521.0
51052	1.0	1.0
643906	0.0	0.0
51054	100.0	117.0
643904	5.0	8.0
51053	6209.0	6480.0
643905	0.0	0.0
51056	3022.0	4915.0
51058	871.0	1223.0
51057	260.0	330.0
643909	0.0	0.0
5346	66.0	153.0
90624	1304.0	1214.0
51059	33.0	16.0
5347	55.0	155.0
5348	136.0	83.0
5349	33898.0	40123.0
90625	26.0	1714.0
90627	920.0	1187.0
5360	724.0	1261.0
5361	2262.0	2755.0
5362	1805.0	2248.0
101929351	94.0	120.0
5364	8357.0	13054.0
5365	2259.0	3381.0
5366	165.0	182.0
90665	270.0	264.0
5367	0.0	0.0
51061	7646.0	9494.0
51060	3800.0	5206.0
51063	542.0	711.0
51062	735.0	946.0
146279	48.0	84.0
51065	3549.0	5605.0
643915	0.0	0.0
51067	692.0	960.0
51066	23.0	26.0
51069	1242.0	1759.0
51068	2459.0	3372.0
5357	518.0	776.0
5358	1944.0	1770.0
100420656	0.0	0.0
5359	868.0	1741.0
643911	671.0	1378.0
100420650	4.0	10.0
5371	3181.0	3632.0
100420660	5.0	2.0
5372	1982.0	2443.0
5373	534.0	1139.0
158257	6.0	11.0
732448	0.0	1.0
5375	137.0	139.0
5376	1973.0	2468.0
90655	0.0	0.0
5378	770.0	1452.0
219595	208.0	402.0
101929369	2.0	1.0
51070	2330.0	2872.0
51072	187.0	233.0
51071	1026.0	1445.0
5370	0.0	1.0
51074	1692.0	2328.0
51073	1999.0	2503.0
51076	843.0	1149.0
51075	5982.0	7570.0
51078	3762.0	4690.0
51077	2583.0	2867.0
51079	2678.0	3145.0
5368	3.0	1.0
5369	0.0	0.0
100420665	0.0	0.0
171222	8.0	6.0
171221	0.0	1.0
90649	531.0	609.0
171220	127.0	127.0
5382	386.0	435.0
5383	51.0	59.0
100419560	0.0	2.0
28619	3.0	4.0
5387	120.0	210.0
28613	0.0	0.0
28614	10.0	19.0
220594	0.0	6.0
