id	30f0f8c2-21be-4a29-b9b0-3507765a9e1a	cc621d8a-b1b7-4001-bd25-8bfcccb34412
106481342	1.0	2.0
106481340	0.0	0.0
85458	6817.0	2579.0
106481345	0.0	0.0
85459	1359.0	696.0
106481346	0.0	0.0
85456	13823.0	20159.0
442910	0.0	0.0
106481343	0.0	0.0
85457	4618.0	5041.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	309.0	686.0
442913	0.0	0.0
85452	6.0	12.0
442914	0.0	0.0
50	5097.0	6199.0
85453	4914.0	3895.0
442915	0.0	0.0
85450	4453.0	2046.0
51	6890.0	9811.0
442916	0.0	0.0
85451	2416.0	1714.0
52	3652.0	7381.0
442917	0.0	0.0
53	2850.0	7473.0
442918	0.0	0.0
54	2225.0	913.0
442919	0.0	0.0
55	422294.0	85430.0
442909	1.0	0.0
56	6.0	8.0
58	2486.0	28.0
59	137050.0	76680.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	5.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1044.0	728.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	46.0	2.0
106481354	0.0	0.0
85446	275.0	289.0
442900	0.0	0.0
106481355	0.0	0.0
85443	16.0	7.0
442901	0.0	0.0
85444	1175.0	692.0
442902	0.0	0.0
60	289071.0	309635.0
85441	2475.0	5988.0
442903	5.0	2.0
85442	311.0	84.0
442904	0.0	0.0
442905	0.0	0.0
62	23.0	64.0
85440	3464.0	3867.0
442907	1.0	0.0
442908	0.0	0.0
66	0.0	1.0
67	6.0	13.0
68	2.0	8.0
344595	901.0	185.0
69	7.0	14.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	0.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	80.0	59.0
106481321	0.0	0.0
85479	20.0	29.0
106481322	0.0	0.0
85476	3306.0	3697.0
85477	688.0	3201.0
70	1626.0	267.0
85474	6.0	1.0
71	112927.0	155803.0
72	117269.0	33596.0
73	39.0	27.0
74	0.0	0.0
75	9.0	13.0
106481327	1.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4536.0	5317.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	1.0	2.0
85465	2736.0	3857.0
81	33536.0	35935.0
85463	1588.0	1052.0
82	5.0	11.0
85464	1864.0	1818.0
83	15.0	4.0
85461	6519.0	6385.0
85462	2371.0	431.0
86	2114.0	3437.0
87	35024.0	31499.0
85460	3319.0	2970.0
88	953.0	38.0
89	27.0	7.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3155.0	4303.0
106481300	0.0	0.0
91	3850.0	5822.0
92	1864.0	1499.0
93	826.0	1041.0
94	2615.0	1170.0
95	196.0	397.0
97	170.0	124.0
98	811.0	1172.0
344561	0.0	0.0
728661	2897.0	3108.0
728664	0.0	1.0
106481305	0.0	0.0
261734	681.0	1166.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	15.0	51.0
106481309	9.0	15.0
246119	11.0	2.0
106481307	0.0	0.0
261735	1.0	3.0
106481308	0.0	0.0
3804	0.0	0.0
3805	8.0	1.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	4.0	2.0
3809	5.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	989.0	952.0
3800	6120.0	9930.0
3801	1941.0	1256.0
3802	0.0	1.0
728695	0.0	0.0
285735	0.0	1.0
261726	3046.0	1808.0
728698	7.0	19.0
3814	10.0	4.0
3815	2208.0	383.0
3816	251.0	120.0
261729	25546.0	37989.0
3817	103873.0	292396.0
3818	11.0	4.0
222166	4546.0	3156.0
3811	1.0	0.0
3812	2.0	0.0
285740	0.0	0.0
285741	30.0	81.0
728689	27.0	27.0
3827	1.0	152.0
246100	0.0	0.0
3820	807.0	747.0
3821	28.0	11.0
3822	0.0	30.0
3823	1.0	7.0
3824	171.0	83.0
645402	0.0	0.0
403313	1699.0	3524.0
403314	1.0	126.0
728637	1.0	2.0
728638	76.0	258.0
728633	0.0	0.0
728632	27.0	44.0
728635	38.0	38.0
3836	3579.0	4047.0
222183	225.0	107.0
3837	14325.0	22483.0
3838	1118.0	2637.0
3839	3737.0	2082.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1358.0	1271.0
3832	552.0	529.0
3833	203.0	591.0
3834	5.0	25.0
3835	1892.0	3533.0
728620	2.0	0.0
403300	0.0	0.0
645412	0.0	2.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	314.0	293.0
3848	106.0	405.0
3849	15.0	77.0
222171	275.0	132.0
728619	1.0	6.0
3840	7685.0	8324.0
3841	1676.0	855.0
3842	11896.0	11115.0
3843	11644.0	6664.0
3844	0.0	0.0
3845	2659.0	2477.0
3846	6.0	1.0
645423	0.0	0.0
3860	203.0	9.0
246126	1807.0	3504.0
728658	465.0	1912.0
728655	0.0	2.0
728657	0.0	0.0
728656	2.0	0.0
3858	964.0	1884.0
3859	0.0	1.0
246135	0.0	0.0
3850	0.0	0.0
3851	1262.0	56.0
3852	19415.0	939.0
645414	0.0	0.0
3853	109.0	29.0
3854	27.0	9.0
3855	8067.0	1886.0
3856	19118.0	88154.0
3857	7.0	1.0
728640	2.0	6.0
645431	38.0	32.0
728642	238.0	261.0
728641	2.0	2.0
645434	2.0	0.0
645432	33.0	14.0
285704	2524.0	3004.0
728643	14.0	74.0
222194	3341.0	2310.0
285708	0.0	0.0
1204	0.0	0.0
1203	1392.0	1168.0
1201	1026.0	3314.0
1200	11567.0	23001.0
3861	5186.0	104.0
645426	7.0	7.0
645425	0.0	0.0
1209	7574.0	17269.0
3866	11081.0	474.0
1208	0.0	0.0
1207	3535.0	5947.0
3868	94.0	19.0
285311	0.0	0.0
3880	17995.0	23680.0
3881	5.0	0.0
285313	119.0	32.0
100128537	123.0	39.0
3882	3.0	6.0
100128536	0.0	2.0
285314	1.0	2.0
285315	520.0	445.0
1215	37.0	6.0
100141515	5.0	7.0
1213	33596.0	54708.0
1212	3702.0	5069.0
1211	5128.0	11301.0
3872	14346.0	2620.0
3875	14153.0	60651.0
3876	4.0	29.0
3879	1.0	7.0
3890	1.0	5.0
3891	0.0	0.0
3892	78.0	126.0
100128525	6.0	10.0
285326	0.0	0.0
1230	653.0	390.0
285329	8.0	15.0
440097	44.0	0.0
440093	11.0	36.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	3.0
3887	87.0	41.0
3888	0.0	0.0
100631239	0.0	0.0
3889	0.0	51.0
100128516	83.0	64.0
285331	907.0	410.0
100128512	0.0	0.0
285335	6.0	20.0
100128514	1.0	0.0
1241	361.0	114.0
1240	1285.0	1234.0
1238	175.0	85.0
1237	51.0	44.0
1236	865.0	1101.0
1235	72.0	33.0
1234	1313.0	905.0
1233	706.0	398.0
1232	16.0	10.0
3895	16628.0	17534.0
100128511	93.0	69.0
100631247	8.0	0.0
3897	193.0	98.0
100631248	10.0	4.0
3898	1349.0	2931.0
100631249	0.0	0.0
3899	6010.0	4967.0
100128505	1.0	3.0
100631250	0.0	0.0
285343	1728.0	1936.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	242.0	114.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	493.0	119.0
574501	1.0	0.0
574502	0.0	0.0
1244	37.0	14.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	48078.0	20799.0
1263	634.0	430.0
1262	10.0	5.0
116966	155.0	38.0
100887755	0.0	0.0
1261	5.0	2.0
100887754	0.0	0.0
1260	0.0	0.0
116969	70.0	40.0
1259	210.0	465.0
1258	6.0	1.0
440061	0.0	0.0
100887750	45.0	18.0
100887746	0.0	0.0
100887744	1.0	0.0
1272	7586.0	2609.0
1271	801.0	67.0
100887749	10.0	32.0
1270	17.0	52.0
100887748	0.0	0.0
440044	45.0	11.0
1269	198.0	221.0
440051	0.0	0.0
1268	177.0	181.0
440050	3.0	1.0
1267	8153.0	19542.0
1266	13496.0	7624.0
100887740	0.0	0.0
1265	9875.0	7900.0
1286	1285.0	814.0
1285	377.0	218.0
1284	32063.0	56538.0
1282	22909.0	40318.0
1281	50838.0	103141.0
1280	37.0	122.0
440078	204.0	65.0
440077	0.0	0.0
440087	81.0	152.0
1278	85441.0	121129.0
1277	46337.0	118616.0
440081	69.0	14.0
116938	0.0	0.0
1297	2423.0	147.0
116931	137.0	1006.0
1296	2667.0	3319.0
1295	7162.0	12493.0
116933	0.0	5.0
1294	2517.0	557.0
1293	35319.0	33122.0
116935	49.0	166.0
1292	45051.0	31958.0
440068	9.0	1.0
1291	24353.0	12663.0
116937	0.0	0.0
440067	21.0	1.0
1290	5404.0	7051.0
440073	727.0	54.0
440072	6.0	20.0
1289	10593.0	13198.0
1288	2675.0	212.0
1287	4233.0	1510.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3188.0	1834.0
440021	0.0	0.0
442673	1.0	1.0
10018	2566.0	2158.0
126328	1794.0	3805.0
442676	0.0	1.0
126326	681.0	378.0
1299	58.0	112.0
1298	889.0	5098.0
10011	1655.0	3352.0
10010	2265.0	2261.0
10013	2745.0	3216.0
128989	1364.0	1525.0
10015	12249.0	16580.0
10014	5261.0	5831.0
10017	21.0	68.0
10016	3235.0	9359.0
10020	4423.0	5546.0
114335	0.0	0.0
114336	0.0	0.0
126321	1469.0	3292.0
10029	0.0	0.0
442668	0.0	1.0
10022	1.0	19.0
10021	48.0	59.0
10024	52.0	188.0
128977	2339.0	2311.0
103021165	1.0	2.0
10023	550.0	759.0
103021164	7.0	5.0
10026	3229.0	5561.0
10025	3363.0	6812.0
116986	610.0	423.0
116985	7737.0	5950.0
116988	4592.0	6287.0
116987	2004.0	3028.0
114327	730.0	881.0
440043	0.0	0.0
126308	4537.0	5209.0
440041	0.0	0.0
126306	42.0	29.0
151306	53.0	45.0
100128590	3.0	2.0
100128596	2.0	6.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	14.0	76.0
440026	2246.0	4043.0
440023	0.0	0.0
10008	892.0	168.0
10007	2912.0	4216.0
10009	2533.0	2740.0
116984	1699.0	1406.0
116983	1325.0	874.0
151313	463.0	138.0
10000	6011.0	6852.0
128954	0.0	0.0
10002	12.0	7.0
10001	1038.0	1132.0
10004	540.0	237.0
10003	493.0	68.0
10006	4626.0	5146.0
10005	964.0	2155.0
126370	0.0	0.0
285352	108.0	160.0
100128579	0.0	0.0
285359	22.0	15.0
126375	683.0	997.0
126374	899.0	1136.0
153918	0.0	0.0
100128574	0.0	0.0
285362	2578.0	7964.0
285367	1005.0	1342.0
285368	666.0	1937.0
100128569	99.0	40.0
126364	600.0	299.0
100128560	9.0	0.0
285370	0.0	0.0
285375	1.0	0.0
102682016	0.0	0.0
153932	1.0	5.0
344191	562.0	5.0
126353	1411.0	909.0
751071	189.0	461.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	4.0	10.0
106481282	0.0	0.0
285381	1744.0	1508.0
106481283	0.0	0.0
285382	2014.0	979.0
106481280	0.0	0.0
165918	1572.0	1480.0
106481281	0.0	0.0
165904	122.0	12.0
285386	141.0	73.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	0.0
106481290	0.0	1.0
100128541	6.0	0.0
138311	602.0	1296.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	2.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	0.0
126299	1663.0	2529.0
106481259	0.0	0.0
728716	13.0	2.0
126298	1582.0	1862.0
728710	0.0	1.0
126295	299.0	216.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	277.0	483.0
645318	0.0	0.0
645317	37.0	83.0
151242	52.0	0.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	29639.0	28493.0
100287908	0.0	0.0
645332	292.0	341.0
126282	765.0	646.0
100287902	24.0	238.0
163227	895.0	668.0
100287900	0.0	0.0
163223	29.0	5.0
106481275	1.0	0.0
106481276	0.0	0.0
106481273	0.0	0.0
106481274	1.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	590.0	686.0
106481278	0.0	0.0
645328	0.0	8.0
151254	61.0	2.0
645326	3.0	13.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	6.0	12.0
163259	445.0	300.0
645345	87.0	264.0
200403	6.0	127.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	254.0	135.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	6.0
728732	1.0	4.0
728734	0.0	0.0
126272	202.0	193.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	953.0	1579.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	17.0	10.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	13.0	7.0
728723	92.0	73.0
106481253	0.0	1.0
107133522	0.0	2.0
106481254	1.0	0.0
107133524	1.0	1.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	50.0	33.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	2.0	0.0
151276	0.0	1.0
645348	0.0	3.0
106481250	0.0	0.0
645369	253.0	89.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1755.0	2056.0
106481218	1.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	18.0	27.0
645360	0.0	0.0
106481219	0.0	2.0
106481220	4.0	8.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	822.0	881.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	1.0	1.0
645387	232.0	779.0
645382	0.0	0.0
645381	69.0	91.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	1.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	2.0
106481207	2.0	0.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	1.0
106481209	0.0	0.0
3902	327.0	253.0
3903	1842.0	1238.0
106481210	0.0	0.0
3904	15.0	12.0
3906	0.0	0.0
106481213	0.0	2.0
106481214	0.0	0.0
3908	3471.0	2428.0
106481211	0.0	0.0
3909	3098.0	660.0
106481212	0.0	0.0
684959	0.0	0.0
151234	41.0	9.0
151230	1858.0	2310.0
728798	5.0	2.0
3913	23305.0	18165.0
3914	3838.0	484.0
3915	13024.0	18177.0
3916	19335.0	34602.0
3918	4628.0	10719.0
3910	6805.0	4341.0
3911	8962.0	14385.0
3912	10426.0	8602.0
728782	8.0	12.0
728780	40.0	7.0
3924	9.0	13.0
3925	2597.0	3715.0
3927	10795.0	15905.0
3929	14.0	1.0
3920	16024.0	28803.0
3921	23667.0	50862.0
3923	0.0	2.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	38961.0	30355.0
3937	3343.0	1820.0
3938	2.0	18.0
3939	12654.0	27873.0
3930	4615.0	4151.0
100873179	0.0	0.0
3931	375.0	103.0
3932	1890.0	1407.0
3933	0.0	0.0
3934	2753.0	1309.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	1.0
100873165	1.0	0.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	5.0	16.0
3947	6.0	3.0
3948	2.0	13.0
3949	3621.0	3041.0
100873169	0.0	1.0
3940	1.0	2.0
100873168	0.0	0.0
3945	16849.0	5632.0
100873196	0.0	1.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	351.0	185.0
3958	11199.0	13068.0
3959	28401.0	11533.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	8.0	0.0
199223	228.0	425.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	336.0	151.0
3952	2.0	0.0
3953	4534.0	1115.0
3954	1998.0	1823.0
3955	2001.0	17151.0
3956	14653.0	10148.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	5.0	2.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	16.0	2.0
728746	0.0	0.0
728748	2.0	0.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1356.0	348.0
1303	4000.0	37025.0
107133502	0.0	0.0
1302	65.0	35.0
1301	53.0	301.0
1300	1004.0	6733.0
3960	105.0	32.0
3963	6.0	1.0
3964	5473.0	14610.0
1308	8858.0	441.0
3965	2159.0	1783.0
1307	8599.0	8252.0
151295	11.0	7.0
1306	11563.0	12034.0
100189589	1.0	0.0
728774	0.0	2.0
728773	3.0	1.0
3980	2541.0	5502.0
100287932	2042.0	5119.0
3981	1034.0	779.0
728776	13.0	15.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	10022.0	5302.0
1315	12082.0	22290.0
1314	18988.0	24848.0
1312	6734.0	13369.0
1311	4346.0	43945.0
100329135	2.0	0.0
1310	81.0	21.0
574537	0.0	0.0
3972	1.0	2.0
3973	3.0	0.0
3975	0.0	3.0
3976	748.0	297.0
3977	15077.0	4704.0
1318	109.0	113.0
3978	1466.0	1510.0
1317	4566.0	7811.0
728763	10.0	16.0
3990	58.0	40.0
645313	0.0	5.0
3991	578.0	178.0
645312	0.0	1.0
3992	3734.0	1153.0
645311	0.0	1.0
728769	649.0	1004.0
1330	0.0	0.0
1327	10909.0	20307.0
1326	488.0	200.0
1325	3.0	5.0
3982	0.0	1.0
3983	7890.0	2466.0
3984	2102.0	2440.0
3985	6141.0	5671.0
3987	5482.0	6046.0
3988	6330.0	5965.0
1329	3349.0	5453.0
116809	0.0	0.0
100128416	14.0	4.0
1340	4584.0	10284.0
1337	3276.0	7129.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	2511.0	5869.0
100128410	0.0	4.0
3995	646.0	878.0
100128412	0.0	0.0
3996	2803.0	3296.0
3998	16614.0	16743.0
1339	105.0	0.0
285440	2267.0	1694.0
285441	9.0	12.0
1352	915.0	734.0
1351	4949.0	9924.0
1350	8331.0	16564.0
1349	2744.0	4849.0
1348	0.0	6.0
1347	3270.0	8716.0
1346	1093.0	592.0
1345	3098.0	5944.0
1343	0.0	0.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	19.0	11.0
1363	20075.0	39399.0
1362	11964.0	11934.0
1361	4.0	3.0
1360	136.0	262.0
1359	4382.0	933.0
1358	4.0	1.0
1357	25.0	4.0
1356	10611.0	3147.0
1355	2943.0	3785.0
1353	2812.0	3461.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	25.0	40.0
285464	344.0	316.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7638.0	11415.0
1373	194.0	63.0
1371	1033.0	1044.0
1370	0.0	1.0
1369	0.0	0.0
1368	2841.0	590.0
100873209	0.0	0.0
1366	1953.0	9714.0
1365	2227.0	42892.0
1364	13649.0	35254.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	2.0	15.0
100873201	0.0	0.0
100873208	0.0	2.0
100873207	0.0	0.0
100873206	2.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	1.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4935.0	3836.0
116843	1064.0	747.0
1384	3954.0	10423.0
116842	19.0	9.0
1382	2470.0	622.0
116844	731.0	6608.0
1381	15.0	7.0
1380	1400.0	1188.0
440176	4.0	7.0
440184	1.0	4.0
1379	11.0	16.0
1378	296.0	282.0
1376	1705.0	2678.0
1375	28.0	21.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	10.0	2.0
102800310	9.0	123.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	416.0	133.0
1396	129.0	120.0
1395	7.0	2.0
1394	89.0	18.0
1393	99.0	34.0
1392	0.0	0.0
285407	14.0	11.0
116835	524.0	299.0
1390	988.0	793.0
1389	6839.0	4952.0
1388	6930.0	10658.0
1387	10507.0	8494.0
116841	2079.0	2409.0
1386	4496.0	2920.0
116840	1877.0	1489.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	6.0	0.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	36.0	30.0
100873255	0.0	0.0
100873254	0.0	9.0
100873253	0.0	0.0
285412	0.0	3.0
100873252	0.0	0.0
100287898	45.0	27.0
100287895	0.0	0.0
285419	38.0	51.0
1399	6601.0	6698.0
1398	5476.0	3901.0
1397	4140.0	12599.0
100873259	0.0	2.0
100873258	0.0	0.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	0.0	0.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	2.0	1.0
100287887	210.0	494.0
285429	1.0	4.0
100287880	0.0	0.0
440193	5377.0	8841.0
100873248	0.0	0.0
100873247	1.0	0.0
100873246	0.0	0.0
100873245	0.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10901.0	17326.0
153830	5599.0	4491.0
645280	2.0	0.0
440138	844.0	430.0
440132	1.0	0.0
440142	1.0	0.0
10139	2117.0	3547.0
126208	1398.0	2812.0
126206	1.0	2.0
126205	8.0	24.0
107133497	12.0	2.0
126204	0.0	2.0
107133499	0.0	0.0
128866	8632.0	14490.0
10131	2561.0	3456.0
10134	10726.0	24817.0
107133494	0.0	0.0
10133	6508.0	5371.0
128869	1269.0	2461.0
10136	0.0	0.0
10135	6401.0	6392.0
100128493	0.0	0.0
103021294	30.0	37.0
10138	1307.0	950.0
100128496	1.0	2.0
10137	6743.0	8006.0
128861	0.0	0.0
128862	0.0	0.0
10141	2.0	1.0
10140	8286.0	11128.0
128864	20.0	20.0
440125	2.0	0.0
440131	1.0	0.0
10143	706.0	3.0
128854	1299.0	320.0
10142	6903.0	8972.0
10144	2905.0	3936.0
10147	2887.0	3411.0
100128483	1.0	0.0
10146	9811.0	12560.0
128859	0.0	0.0
10149	425.0	823.0
10148	245.0	237.0
128853	162.0	68.0
440159	0.0	0.0
10117	9.0	5.0
440163	0.0	0.0
10110	15.0	6.0
10112	151.0	311.0
10111	5634.0	3439.0
10114	12397.0	9113.0
10113	3120.0	4694.0
128848	0.0	0.0
10116	7955.0	5619.0
165829	89.0	26.0
100128469	11.0	15.0
153842	1.0	6.0
440145	1140.0	1057.0
10129	4379.0	3011.0
440153	0.0	0.0
10128	9657.0	7076.0
100033799	0.0	0.0
107133486	1.0	2.0
10121	7493.0	9212.0
100128465	0.0	0.0
10120	4849.0	6353.0
10123	4046.0	2035.0
138234	0.0	5.0
10125	969.0	525.0
10124	1529.0	898.0
10127	2054.0	2061.0
10126	1321.0	2545.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	76.0	56.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	0.0	0.0
285489	276.0	330.0
100128448	1.0	0.0
126242	0.0	2.0
106481198	1.0	1.0
10107	2.0	0.0
10106	16496.0	16362.0
106481199	0.0	0.0
10109	12356.0	16467.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	2.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2291.0	4652.0
10100	2391.0	3154.0
10103	18187.0	80413.0
106481194	0.0	0.0
10102	1205.0	1857.0
106481195	0.0	0.0
10105	2043.0	2274.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	180.0	21.0
440119	519.0	353.0
126235	2.0	6.0
126231	297.0	116.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	118.0	237.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	37.0	72.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	7.0
440107	60.0	34.0
440104	924.0	673.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	0.0	0.0
128876	9.0	0.0
100128420	43.0	28.0
100128423	0.0	0.0
128879	0.0	2.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	8.0	5.0
10090	1439.0	560.0
10093	5342.0	9799.0
10092	8636.0	9999.0
10095	6134.0	11141.0
645204	0.0	0.0
10094	8375.0	18732.0
645203	6.0	15.0
10097	19669.0	22927.0
10096	13422.0	16788.0
645201	0.0	0.0
163115	139.0	90.0
200504	0.0	2.0
106481138	0.0	0.0
106481139	0.0	1.0
728833	4.0	15.0
106481143	0.0	0.0
114194	0.0	0.0
138162	102.0	764.0
106481144	0.0	0.0
114195	13.0	3.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	5.0	0.0
106481145	0.0	0.0
151126	858.0	474.0
106481146	0.0	1.0
10099	11832.0	12584.0
10098	1152.0	2148.0
114190	0.0	0.0
106481140	0.0	0.0
114192	1.0	0.0
645212	895.0	667.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	1.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	131.0	36.0
