id	526b6171-5947-439d-b61f-4604309532e9	02599613-1566-40af-8606-a438c2b17061
85459	931.0	776.0
106481346	0.0	1.0
85456	13505.0	19003.0
442910	0.0	1.0
106481343	0.0	0.0
85457	7446.0	5161.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	148.0	367.0
442913	0.0	0.0
85452	22.0	11.0
442914	0.0	0.0
50	6322.0	6237.0
85453	4778.0	4591.0
442915	1.0	0.0
85450	4222.0	1998.0
51	7528.0	7653.0
442916	0.0	0.0
85451	2728.0	2172.0
52	6634.0	5346.0
442917	0.0	0.0
53	4263.0	5766.0
442918	0.0	0.0
54	2715.0	796.0
442919	0.0	0.0
55	1605686.0	444101.0
442909	0.0	0.0
56	7.0	35.0
58	428.0	82.0
59	196254.0	56114.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	9.0	12.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	674.0	212.0
106481350	0.0	1.0
106481351	0.0	1.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	0.0
106481354	0.0	0.0
85446	163.0	181.0
442900	0.0	0.0
106481355	0.0	0.0
85443	3.0	3.0
442901	0.0	0.0
85444	1660.0	500.0
442902	0.0	0.0
60	301429.0	183012.0
85441	2043.0	2720.0
442903	3.0	4.0
85442	294.0	59.0
442904	0.0	0.0
442905	0.0	0.0
62	17.0	12.0
85440	3964.0	3041.0
442907	2.0	3.0
442908	0.0	1.0
66	0.0	0.0
67	7.0	2.0
68	2.0	1.0
344595	1710.0	790.0
69	4.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	2.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	101.0	90.0
106481321	0.0	1.0
85479	8.0	9.0
106481322	0.0	0.0
85476	3651.0	3802.0
85477	1115.0	4823.0
70	11683.0	699.0
85474	6.0	12.0
71	143754.0	129386.0
72	325349.0	88681.0
73	18.0	19.0
74	0.0	0.0
75	8.0	20.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6277.0	4300.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	3.0
85465	2493.0	3328.0
81	32327.0	25883.0
85463	1220.0	849.0
82	1.0	2.0
85464	795.0	983.0
83	10.0	3.0
85461	3263.0	4288.0
85462	3280.0	1338.0
86	3433.0	2802.0
87	36409.0	24186.0
85460	3168.0	3003.0
88	650.0	70.0
89	4.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2782.0	2199.0
106481300	0.0	0.0
91	3779.0	6857.0
92	1983.0	1313.0
93	439.0	636.0
94	2480.0	802.0
95	378.0	337.0
97	420.0	252.0
98	1525.0	1041.0
344561	0.0	0.0
728661	2702.0	4601.0
728664	2.0	1.0
106481305	0.0	0.0
261734	611.0	894.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	31.0	12.0
106481309	13.0	20.0
246119	16.0	6.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	0.0	1.0
3805	6.0	12.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	17.0	17.0
3809	1.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1038.0	1250.0
3800	11838.0	14457.0
3801	1819.0	833.0
3802	1.0	1.0
728695	0.0	0.0
285735	0.0	0.0
261726	4681.0	2543.0
728698	8.0	6.0
3814	15.0	5.0
3815	2222.0	506.0
3816	455.0	296.0
261729	39009.0	49503.0
3817	455823.0	393374.0
3818	15.0	23.0
222166	5503.0	3481.0
3811	0.0	1.0
3812	3.0	4.0
285740	0.0	0.0
285741	35.0	25.0
728689	11.0	12.0
3827	1.0	1.0
246100	0.0	0.0
3820	213.0	179.0
3821	20.0	20.0
3822	2.0	3.0
3823	1.0	1.0
3824	137.0	122.0
645402	0.0	0.0
403313	4036.0	3063.0
403314	2.0	0.0
728637	0.0	0.0
728638	18.0	22.0
728633	0.0	0.0
728632	32.0	42.0
728635	62.0	25.0
3836	3931.0	2973.0
222183	558.0	135.0
3837	12587.0	16141.0
3838	772.0	1084.0
3839	3309.0	2059.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2107.0	1490.0
3832	318.0	319.0
3833	220.0	181.0
3834	6.0	19.0
3835	4446.0	3965.0
728620	0.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	1.0
403302	0.0	0.0
403303	0.0	0.0
728621	372.0	210.0
3848	66.0	19.0
3849	8.0	12.0
222171	334.0	148.0
728619	2.0	2.0
3840	7896.0	4701.0
3841	1464.0	1184.0
3842	8859.0	9766.0
3843	14730.0	10958.0
3844	0.0	0.0
3845	2170.0	2366.0
3846	11.0	5.0
645423	0.0	0.0
3860	741.0	1304.0
246126	2823.0	5081.0
728658	801.0	851.0
728655	0.0	1.0
728657	0.0	1.0
728656	5.0	6.0
3858	2560.0	1369.0
3859	0.0	1.0
246135	1.0	3.0
3850	0.0	0.0
3851	212.0	1308.0
3852	28874.0	24048.0
645414	0.0	0.0
3853	242.0	172.0
3854	15.0	5.0
3855	2078.0	3476.0
3856	42081.0	46833.0
3857	50.0	1.0
728640	2.0	3.0
645431	38.0	28.0
728642	293.0	334.0
728641	1.0	4.0
645434	0.0	0.0
645432	13.0	3.0
285704	2882.0	2781.0
728643	26.0	41.0
222194	2642.0	2086.0
285708	0.0	0.0
1204	0.0	0.0
1203	2536.0	1136.0
1201	1163.0	2399.0
1200	8181.0	9941.0
3861	14429.0	1427.0
645426	19.0	13.0
645425	0.0	0.0
1209	8429.0	10614.0
3866	17416.0	12469.0
1208	0.0	0.0
1207	5867.0	4671.0
3868	311.0	46.0
285311	2.0	0.0
3880	14012.0	16285.0
3881	0.0	1.0
285313	48.0	11.0
100128537	291.0	428.0
3882	7.0	0.0
100128536	0.0	1.0
285314	1.0	0.0
285315	997.0	483.0
1215	47.0	30.0
100141515	1.0	2.0
1213	31656.0	36953.0
1212	5609.0	2775.0
1211	9947.0	7345.0
3872	10132.0	11815.0
3875	26718.0	39964.0
3876	16.0	10.0
3879	3.0	3.0
3890	2.0	1.0
3891	0.0	0.0
3892	29.0	21.0
100128525	4.0	4.0
285326	0.0	0.0
1230	272.0	109.0
285329	9.0	9.0
440097	24.0	2.0
440093	11.0	8.0
3883	1.0	0.0
3884	0.0	0.0
3885	0.0	1.0
3886	2.0	0.0
100128521	1.0	1.0
3887	9.0	7.0
3888	0.0	0.0
100631239	0.0	0.0
3889	2.0	3.0
100128516	84.0	39.0
285331	1138.0	813.0
100128512	0.0	2.0
285335	15.0	20.0
100128514	7.0	0.0
1241	664.0	560.0
1240	509.0	335.0
1238	53.0	79.0
1237	3.0	6.0
1236	244.0	250.0
1235	3.0	6.0
1234	258.0	160.0
1233	117.0	87.0
1232	4.0	1.0
3895	18756.0	15599.0
100128511	229.0	86.0
100631247	2.0	0.0
3897	75.0	98.0
100631248	66.0	55.0
3898	1598.0	3644.0
100631249	0.0	0.0
3899	7774.0	7135.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	2218.0	1327.0
100631251	2.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	265.0	199.0
100631254	1.0	1.0
100128503	0.0	0.0
285349	564.0	249.0
574501	1.0	1.0
574502	0.0	0.0
1244	20.0	45.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	101927.0	26043.0
1263	471.0	245.0
1262	13.0	10.0
116966	162.0	246.0
100887755	0.0	0.0
1261	0.0	0.0
100887754	0.0	0.0
1260	0.0	0.0
116969	143.0	45.0
1259	240.0	323.0
1258	5.0	3.0
440061	0.0	0.0
100887750	39.0	286.0
100887746	1.0	0.0
100887744	1.0	2.0
1272	2493.0	864.0
1271	1122.0	60.0
100887749	5.0	19.0
1270	19.0	14.0
100887748	0.0	0.0
440044	51.0	60.0
1269	52.0	8.0
440051	0.0	0.0
1268	273.0	52.0
440050	0.0	0.0
1267	10111.0	12826.0
1266	18686.0	9082.0
100887740	0.0	0.0
1265	7088.0	4404.0
1286	1526.0	395.0
1285	777.0	134.0
1284	23179.0	17508.0
1282	15598.0	9099.0
1281	27896.0	11928.0
1280	103.0	472.0
440078	319.0	155.0
440077	1.0	0.0
440087	81.0	59.0
1278	40547.0	14418.0
1277	18844.0	10929.0
440081	88.0	100.0
116938	0.0	0.0
1297	833.0	48.0
116931	145.0	330.0
1296	876.0	685.0
1295	845.0	1033.0
116933	6.0	3.0
1294	4219.0	2556.0
1293	23380.0	8568.0
116935	54.0	68.0
1292	41258.0	16288.0
440068	1.0	4.0
1291	17959.0	6270.0
116937	5.0	12.0
440067	8.0	7.0
1290	2403.0	946.0
440073	371.0	80.0
440072	15.0	14.0
1289	4116.0	2637.0
1288	5327.0	1192.0
1287	5841.0	3864.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	1134.0	761.0
440021	0.0	0.0
442673	3.0	0.0
10018	1892.0	2135.0
126328	4963.0	2708.0
442676	0.0	0.0
126326	625.0	169.0
1299	99.0	65.0
1298	2387.0	20199.0
10011	3687.0	2198.0
10010	2709.0	1561.0
10013	2930.0	3486.0
128989	2089.0	952.0
10015	11309.0	11250.0
10014	5154.0	4228.0
10017	75.0	182.0
10016	6324.0	5312.0
10020	7242.0	9385.0
114335	0.0	0.0
114336	0.0	0.0
126321	2093.0	2954.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	1.0
10021	105.0	10.0
10024	42.0	63.0
128977	3810.0	2271.0
103021165	0.0	3.0
10023	545.0	644.0
103021164	10.0	12.0
10026	3678.0	3318.0
10025	4322.0	4759.0
116986	117.0	110.0
116985	6372.0	5721.0
116988	5521.0	5281.0
116987	2562.0	4016.0
114327	1387.0	989.0
440043	0.0	0.0
126308	3653.0	3725.0
440041	1.0	0.0
126306	12.0	9.0
151306	46.0	19.0
100128590	2.0	6.0
100128596	0.0	0.0
151300	0.0	4.0
100128595	0.0	0.0
100128589	0.0	1.0
440027	25.0	35.0
440026	3283.0	2752.0
440023	0.0	1.0
10008	938.0	92.0
10007	4066.0	2679.0
10009	2035.0	2276.0
116984	644.0	883.0
116983	1807.0	987.0
151313	653.0	357.0
10000	5694.0	4913.0
128954	0.0	0.0
10002	18.0	24.0
10001	1298.0	944.0
10004	940.0	227.0
10003	532.0	118.0
10006	4894.0	4312.0
10005	1945.0	1461.0
126370	0.0	0.0
285352	183.0	192.0
100128579	0.0	0.0
285359	61.0	56.0
126375	300.0	560.0
126374	876.0	692.0
153918	0.0	0.0
100128574	1.0	0.0
285362	4966.0	3770.0
285367	1854.0	1183.0
285368	602.0	917.0
100128569	106.0	137.0
126364	249.0	160.0
100128560	20.0	1.0
285370	0.0	0.0
285375	4.0	0.0
102682016	0.0	0.0
153932	3.0	3.0
344191	266.0	26.0
126353	554.0	1359.0
751071	376.0	357.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	0.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	7.0
106481282	0.0	0.0
285381	2813.0	1066.0
106481283	0.0	0.0
285382	1529.0	789.0
106481280	0.0	0.0
165918	858.0	588.0
106481281	0.0	6.0
165904	7.0	6.0
285386	216.0	116.0
138307	0.0	1.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	1.0
100128542	1.0	0.0
106481290	0.0	1.0
100128541	2.0	2.0
138311	1062.0	652.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	1.0
106481292	0.0	0.0
645323	4.0	7.0
126299	2706.0	1781.0
106481259	0.0	0.0
728716	21.0	2.0
126298	1527.0	2287.0
728710	1.0	0.0
126295	821.0	434.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	6.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	200.0	170.0
645318	0.0	0.0
645317	61.0	21.0
151242	39.0	43.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26780.0	25603.0
100287908	0.0	0.0
645332	459.0	487.0
126282	370.0	300.0
100287902	16.0	28.0
163227	723.0	616.0
100287900	0.0	0.0
163223	20.0	10.0
106481275	0.0	1.0
106481276	1.0	2.0
106481273	1.0	1.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	512.0	7426.0
106481278	0.0	0.0
645328	0.0	0.0
151254	35.0	22.0
645326	5.0	7.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	9.0	11.0
163259	410.0	244.0
645345	468.0	191.0
200403	16.0	7.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	301.0	198.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	4.0	2.0
728732	0.0	2.0
728734	0.0	0.0
126272	345.0	169.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	961.0	898.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	10.0	13.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	3.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	10.0	3.0
728723	245.0	162.0
106481253	0.0	0.0
107133522	0.0	1.0
106481254	2.0	0.0
107133524	0.0	2.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	1.0
106481258	1.0	0.0
126259	11.0	16.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	2.0	2.0
645348	2.0	2.0
106481250	0.0	0.0
645369	99.0	18.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1340.0	3719.0
106481218	0.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	19.0	32.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	13.0	9.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	1359.0	979.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	15.0	3.0
645387	576.0	506.0
645382	0.0	0.0
645381	36.0	50.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	1.0	1.0
106481207	1.0	2.0
106481204	0.0	0.0
106481205	0.0	0.0
106481208	0.0	3.0
106481209	0.0	0.0
3902	159.0	130.0
3903	895.0	446.0
106481210	0.0	0.0
3904	3.0	5.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	2003.0	515.0
106481211	0.0	0.0
3909	2707.0	1890.0
106481212	0.0	0.0
684959	0.0	0.0
151234	34.0	16.0
151230	3073.0	3069.0
728798	10.0	5.0
3913	16091.0	17427.0
3914	8238.0	5148.0
3915	10566.0	12792.0
3916	20400.0	24488.0
3918	1839.0	3965.0
3910	5552.0	2288.0
3911	6848.0	10046.0
3912	9689.0	2188.0
728782	17.0	7.0
728780	164.0	31.0
3924	7.0	8.0
3925	4427.0	1839.0
3927	6625.0	6574.0
3929	4.0	0.0
3920	23906.0	17911.0
3921	51940.0	44228.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	35156.0	50298.0
3937	1379.0	499.0
3938	1.0	5.0
3939	17731.0	20240.0
3930	3555.0	4958.0
100873179	0.0	0.0
3931	416.0	297.0
3932	401.0	534.0
3933	0.0	0.0
3934	1462.0	5128.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	2.0	3.0
3947	0.0	2.0
3948	3.0	20.0
3949	7419.0	6383.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	29611.0	14713.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	2.0
100873199	0.0	1.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	6.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	178.0	127.0
3958	17547.0	5713.0
3959	34809.0	17546.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	10.0	1.0
199223	240.0	220.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	347.0	103.0
3952	15.0	2.0
3953	1291.0	887.0
3954	1709.0	3513.0
3955	1639.0	7398.0
3956	29781.0	5117.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	11.0	5.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	1.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	25.0	16.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1136.0	241.0
1303	1827.0	4647.0
107133502	1.0	0.0
1302	72.0	43.0
1301	4.0	1.0
1300	6.0	21.0
3960	37.0	25.0
3963	0.0	0.0
3964	4405.0	6059.0
1308	7170.0	3259.0
3965	1037.0	837.0
1307	5684.0	2571.0
151295	29.0	18.0
1306	4289.0	4354.0
100189589	0.0	3.0
728774	0.0	0.0
728773	0.0	0.0
3980	2924.0	3982.0
100287932	4191.0	3087.0
3981	1094.0	831.0
728776	16.0	15.0
85508	0.0	0.0
105601840	0.0	1.0
85509	0.0	1.0
1316	9625.0	6903.0
1315	16002.0	13308.0
1314	18984.0	24670.0
1312	11043.0	7269.0
1311	34.0	301.0
100329135	2.0	0.0
1310	37.0	4.0
574537	0.0	0.0
3972	3.0	3.0
3973	5.0	2.0
3975	1.0	0.0
3976	205.0	94.0
3977	13198.0	12017.0
1318	76.0	33.0
3978	1516.0	1046.0
1317	9120.0	5236.0
728763	16.0	2.0
3990	18.0	8.0
645313	0.0	4.0
3991	391.0	264.0
645312	0.0	0.0
3992	4999.0	2297.0
645311	4.0	2.0
728769	1771.0	954.0
1330	0.0	0.0
1327	27666.0	14385.0
1326	781.0	456.0
1325	7.0	8.0
3982	0.0	0.0
3983	3982.0	5160.0
3984	1641.0	1933.0
3985	5513.0	4712.0
3987	4345.0	5173.0
3988	5709.0	3705.0
1329	6383.0	2657.0
116809	0.0	0.0
100128416	14.0	19.0
1340	13638.0	7353.0
1337	9874.0	5112.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	3123.0	5016.0
100128410	1.0	1.0
3995	899.0	612.0
100128412	0.0	0.0
3996	2737.0	1564.0
3998	14668.0	25519.0
1339	2.0	16.0
285440	1892.0	1529.0
285441	3.0	0.0
1352	1146.0	590.0
1351	12899.0	5434.0
1350	20859.0	12459.0
1349	9068.0	4228.0
1348	0.0	0.0
1347	10837.0	5881.0
1346	2808.0	439.0
1345	8258.0	4698.0
1343	0.0	0.0
1342	0.0	1.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	24.0	23.0
1363	62046.0	44973.0
1362	7979.0	15898.0
1361	2.0	2.0
1360	52.0	390.0
1359	4572.0	839.0
1358	12.0	0.0
1357	48.0	9.0
1356	1603.0	3862.0
1355	3508.0	2770.0
1353	3718.0	2625.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	95.0	190.0
285464	392.0	859.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7742.0	6946.0
1373	136.0	37.0
1371	1013.0	822.0
1370	0.0	0.0
1369	0.0	0.0
1368	6609.0	4388.0
100873209	0.0	0.0
1366	1338.0	3802.0
1365	3324.0	11067.0
1364	12056.0	27197.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	0.0	5.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	3.0
100873206	7.0	4.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3336.0	3077.0
116843	951.0	708.0
1384	5078.0	10918.0
116842	34.0	60.0
1382	1551.0	1110.0
116844	245.0	1044.0
1381	44.0	7.0
1380	48.0	5.0
440176	1.0	3.0
440184	3.0	1.0
1379	4.0	6.0
1378	66.0	59.0
1376	2808.0	2345.0
1375	56.0	73.0
128821	0.0	0.0
100873237	0.0	1.0
128822	0.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	7.0	7.0
102800310	15.0	30.0
100873239	0.0	0.0
100873222	2.0	0.0
100873221	0.0	1.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	817.0	394.0
1396	56.0	29.0
1395	25.0	11.0
1394	11.0	20.0
1393	156.0	17.0
1392	0.0	0.0
285407	13.0	25.0
116835	350.0	280.0
1390	1880.0	787.0
1389	6254.0	5006.0
1388	9552.0	10014.0
1387	5771.0	8384.0
116841	2772.0	2080.0
1386	4262.0	3804.0
116840	2178.0	1882.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	2.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	60.0	116.0
100873255	0.0	0.0
100873254	1.0	7.0
100873253	0.0	0.0
285412	2.0	0.0
100873252	0.0	0.0
100287898	77.0	91.0
100287895	0.0	0.0
285419	101.0	40.0
1399	5042.0	4816.0
1398	5351.0	3186.0
1397	4865.0	1910.0
100873259	0.0	2.0
100873258	0.0	0.0
100873257	0.0	2.0
100873256	0.0	0.0
100873240	1.0	5.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	599.0	422.0
285429	6.0	12.0
100287880	0.0	0.0
440193	3098.0	6833.0
100873248	0.0	0.0
100873247	2.0	0.0
100873246	0.0	0.0
100873245	0.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	17244.0	18493.0
153830	5887.0	5556.0
645280	1.0	1.0
440138	836.0	797.0
440132	9.0	1.0
440142	1.0	0.0
10139	2801.0	2134.0
126208	1578.0	1492.0
126206	1.0	1.0
126205	14.0	15.0
107133497	37.0	38.0
126204	1.0	3.0
107133499	0.0	0.0
128866	13092.0	8622.0
10131	3686.0	4210.0
10134	20536.0	15286.0
107133494	1.0	9.0
10133	6255.0	2487.0
128869	2219.0	1719.0
10136	0.0	0.0
10135	8294.0	4321.0
100128493	0.0	0.0
103021294	25.0	24.0
10138	1439.0	876.0
100128496	0.0	1.0
10137	6549.0	6963.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	3.0
10140	7861.0	11390.0
128864	26.0	42.0
440125	0.0	1.0
440131	3.0	3.0
10143	133.0	36.0
128854	1369.0	915.0
10142	4491.0	7825.0
10144	2428.0	3757.0
10147	4982.0	4967.0
100128483	1.0	0.0
10146	7013.0	11443.0
128859	0.0	0.0
10149	548.0	272.0
10148	115.0	58.0
128853	258.0	62.0
440159	0.0	2.0
10117	3.0	0.0
440163	4.0	1.0
10110	49.0	48.0
10112	63.0	115.0
10111	4631.0	4952.0
10114	7522.0	6195.0
10113	6467.0	4878.0
128848	0.0	0.0
10116	8767.0	4848.0
165829	129.0	35.0
100128469	35.0	18.0
153842	5.0	1.0
440145	1130.0	1381.0
10129	1358.0	1761.0
440153	0.0	0.0
10128	9898.0	9482.0
100033799	0.0	0.0
107133486	1.0	1.0
10121	10450.0	7286.0
100128465	0.0	0.0
10120	8395.0	5325.0
10123	2583.0	1366.0
138234	1.0	0.0
10125	133.0	129.0
10124	1536.0	1282.0
10127	2685.0	2149.0
10126	2664.0	1998.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	1.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	103.0	98.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	2.0	0.0
106481182	0.0	0.0
285489	100.0	106.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	1.0
10107	1.0	0.0
10106	11873.0	13683.0
106481199	0.0	0.0
10109	18105.0	9274.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	2.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	5567.0	3557.0
10100	2939.0	1125.0
10103	41723.0	64662.0
106481194	0.0	0.0
10102	1843.0	1237.0
106481195	0.0	0.0
10105	2764.0	2710.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	237.0	1089.0
440119	724.0	631.0
126235	0.0	0.0
126231	135.0	132.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	98.0	31.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	60.0	23.0
106481167	0.0	2.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	2.0	14.0
440107	19.0	31.0
440104	1749.0	1109.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	0.0
128876	2.0	3.0
100128420	13.0	6.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	9.0	21.0
10090	2009.0	787.0
10093	8672.0	6186.0
10092	11200.0	5839.0
10095	4087.0	3657.0
645204	0.0	2.0
10094	13119.0	11032.0
645203	5.0	2.0
10097	13493.0	13840.0
10096	13047.0	10141.0
645201	1.0	0.0
163115	189.0	52.0
200504	2.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	0.0	3.0
106481143	0.0	0.0
114194	0.0	0.0
138162	156.0	132.0
106481144	0.0	0.0
114195	2.0	1.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	5.0	14.0
106481145	0.0	0.0
151126	1558.0	451.0
106481146	0.0	0.0
10099	14757.0	9241.0
10098	1237.0	765.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	0.0
645212	1437.0	1015.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	0.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	232.0	106.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	163.0	864.0
415116	7750.0	9666.0
645207	0.0	0.0
645206	518.0	71.0
