id	4a8849c2-9e21-4ccf-b703-b6d6311744e0	1530a60d-78d0-4ce6-8959-40080184f716
388555	0.0	0.0
388553	1.0	0.0
701	84.0	177.0
340571	0.0	0.0
705	935.0	1193.0
706	7460.0	10204.0
340578	107.0	44.0
708	4260.0	3676.0
100505881	1092.0	576.0
90485	86.0	59.0
90488	4122.0	4406.0
220717	261.0	513.0
100529855	5.0	4.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	409.0	330.0
90480	2276.0	3019.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	10.0	11.0
653550	0.0	0.0
28499	0.0	0.0
388588	227.0	414.0
710	7253.0	9392.0
28497	0.0	0.0
28498	0.0	0.0
653553	44.0	37.0
711	0.0	0.0
712	1564.0	2515.0
340562	0.0	0.0
713	1857.0	2832.0
714	1874.0	2961.0
641556	0.0	0.0
715	8611.0	11164.0
716	9315.0	9170.0
28491	0.0	0.0
717	790.0	507.0
28492	0.0	0.0
718	2924.0	6088.0
719	278.0	443.0
28490	0.0	0.0
100505876	4193.0	4089.0
219731	25.0	9.0
100505877	2.0	6.0
100505875	508.0	827.0
122042	0.0	0.0
388585	6.0	1.0
388581	11.0	9.0
122038	0.0	0.0
388579	1.0	2.0
720	408.0	1537.0
721	446.0	1623.0
722	4.0	1.0
724	0.0	0.0
725	5.0	0.0
726	5758.0	3528.0
100505879	0.0	0.0
727	753.0	928.0
728	126.0	370.0
729	38.0	5.0
340554	275.0	184.0
219743	1755.0	2485.0
339562	0.0	0.0
653566	92.0	64.0
653567	7.0	16.0
28479	2.0	2.0
339559	243.0	117.0
28473	1.0	2.0
28474	4.0	5.0
28471	0.0	0.0
340547	6.0	6.0
730	3751.0	3053.0
28477	0.0	0.0
731	1.0	0.0
28478	2.0	0.0
732	0.0	0.0
28475	0.0	0.0
124685	1.0	5.0
733	23.0	13.0
28476	0.0	0.0
734	972.0	1031.0
735	1.0	0.0
738	6543.0	10259.0
340544	20.0	27.0
219738	654.0	677.0
28470	0.0	0.0
340542	402.0	164.0
219736	277.0	237.0
340543	33.0	25.0
136647	957.0	1164.0
100505894	297.0	270.0
100505892	0.0	0.0
100505893	2.0	0.0
219752	0.0	0.0
7710	307.0	131.0
653557	2.0	3.0
100505890	0.0	0.0
7709	1142.0	1678.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	6351.0	4865.0
28483	0.0	0.0
741	520.0	940.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	2524.0	1720.0
28487	0.0	0.0
7701	1512.0	2222.0
745	69.0	105.0
7700	387.0	369.0
746	3795.0	4384.0
747	894.0	1179.0
7703	2226.0	3122.0
7702	935.0	782.0
340533	516.0	726.0
7705	4335.0	5410.0
28480	0.0	0.0
7704	1934.0	3568.0
219749	1072.0	849.0
28481	1.0	0.0
7707	3490.0	3712.0
7706	2953.0	2669.0
339541	80.0	66.0
100270879	0.0	0.0
171017	1515.0	1548.0
768215	0.0	0.0
340526	713.0	693.0
340527	219.0	163.0
100270887	1.0	0.0
146059	1359.0	1407.0
768217	0.0	1.0
750	5.0	2.0
768216	0.0	0.0
768211	172.0	184.0
752	479.0	861.0
753	3436.0	5285.0
171019	3.0	6.0
754	21699.0	17738.0
768213	0.0	0.0
755	1044.0	1615.0
340529	270.0	55.0
768212	0.0	0.0
100270885	0.0	0.0
7712	29.0	11.0
757	4922.0	3927.0
7711	178.0	187.0
758	17.0	10.0
100270880	0.0	0.0
100505845	0.0	1.0
759	0.0	1.0
7716	5187.0	4493.0
134082	0.0	0.0
134083	0.0	0.0
158055	19.0	20.0
7718	116.0	187.0
158056	257.0	147.0
158038	3.0	2.0
7730	0.0	1.0
100505832	4.0	2.0
7732	171.0	92.0
219771	4822.0	4617.0
219770	4.0	1.0
100270868	0.0	0.0
100270869	0.0	0.0
339535	5.0	44.0
340515	0.0	0.0
100270875	0.0	1.0
760	49.0	54.0
256714	125.0	286.0
100270876	0.0	0.0
761	18.0	10.0
768206	30.0	16.0
762	173.0	38.0
763	2.0	1.0
100270871	1.0	0.0
256710	21.0	21.0
100270872	0.0	3.0
764	0.0	0.0
765	4.0	8.0
100270873	6.0	17.0
766	1.0	0.0
100270874	1.0	0.0
767	280.0	100.0
768	33.0	19.0
732275	1.0	0.0
100270870	0.0	2.0
100505835	2.0	1.0
7727	791.0	837.0
158046	47.0	19.0
7726	4350.0	5913.0
7728	836.0	721.0
100505839	5.0	6.0
7741	1254.0	814.0
100505865	185.0	158.0
7743	1649.0	1473.0
339521	0.0	0.0
100270857	0.0	0.0
339524	91.0	75.0
770	622.0	381.0
100270864	0.0	0.0
771	1001.0	309.0
205147	8.0	29.0
773	34.0	31.0
100270867	0.0	0.0
774	64.0	29.0
340508	2.0	0.0
775	1612.0	1588.0
776	1239.0	2596.0
777	3.0	0.0
778	6.0	9.0
100505869	27.0	23.0
779	0.0	15.0
7733	696.0	691.0
7738	554.0	516.0
7737	808.0	802.0
340501	0.0	1.0
7739	8497.0	4358.0
158078	1966.0	1703.0
7750	5339.0	6263.0
7752	456.0	464.0
100505854	400.0	359.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	715.0	274.0
7753	660.0	566.0
219793	3.0	3.0
219790	204.0	309.0
122060	541.0	732.0
100270846	0.0	0.0
339512	8.0	1.0
100270847	0.0	1.0
100270848	0.0	1.0
780	20078.0	17177.0
781	1993.0	1654.0
100270853	5.0	9.0
782	212.0	222.0
339505	0.0	0.0
783	573.0	544.0
103689912	107.0	121.0
784	890.0	989.0
103689911	0.0	0.0
785	650.0	259.0
786	18.0	8.0
100270850	1.0	13.0
100270851	1.0	0.0
788	1681.0	856.0
100270852	0.0	3.0
7745	2049.0	2249.0
789	0.0	0.0
103689918	0.0	0.0
103689917	0.0	1.0
732253	0.0	0.0
158062	62.0	40.0
7746	547.0	553.0
171024	89123.0	50163.0
7748	1223.0	1127.0
171023	3393.0	4268.0
103689913	0.0	8.0
171022	85.0	66.0
158067	117.0	159.0
103689915	0.0	1.0
7761	295.0	247.0
7760	1434.0	2284.0
7763	9039.0	6896.0
5100	96.0	222.0
7762	143.0	121.0
5101	480.0	357.0
7764	4461.0	6520.0
100270839	1.0	8.0
339500	641.0	657.0
100270835	1.0	2.0
339501	2.0	0.0
100270836	1.0	0.0
790	2103.0	3035.0
100270837	0.0	0.0
100270838	0.0	0.0
793	2.0	5.0
794	29.0	26.0
100270844	0.0	0.0
795	0.0	0.0
796	199.0	64.0
797	7.0	10.0
100270840	10.0	33.0
798	0.0	0.0
799	2.0	5.0
100270841	11.0	12.0
7756	6144.0	5850.0
7755	621.0	1194.0
7757	50.0	17.0
101929580	25.0	20.0
158011	0.0	0.0
100505806	1315.0	653.0
7770	881.0	1001.0
101929581	1.0	0.0
7772	508.0	500.0
7771	322.0	346.0
5110	4646.0	4277.0
101929582	0.0	0.0
5111	2501.0	2077.0
7773	335.0	209.0
7776	734.0	881.0
7775	419.0	425.0
101929589	0.0	0.0
100419416	0.0	0.0
100270832	6.0	20.0
100270833	12.0	23.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	174.0	47.0
7767	437.0	410.0
5105	9.0	2.0
7766	113.0	78.0
5106	2022.0	2216.0
7769	947.0	794.0
100420401	3.0	8.0
7768	312.0	297.0
5108	7367.0	5921.0
101929590	0.0	0.0
101929591	2.0	4.0
7781	14.0	76.0
7780	22.0	80.0
7783	6.0	0.0
7782	21226.0	13053.0
5121	8020.0	3092.0
5122	16.0	18.0
7784	331.0	354.0
5125	381.0	653.0
7786	483.0	331.0
90423	736.0	702.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	2.0	4.0
100420415	51.0	71.0
5116	1446.0	2661.0
100420414	0.0	1.0
100505826	8.0	11.0
90417	580.0	649.0
5118	2037.0	2953.0
90416	821.0	626.0
7779	1468.0	1958.0
100420412	0.0	0.0
5119	6921.0	8607.0
158035	2.0	0.0
100420410	0.0	0.0
7791	8365.0	7808.0
5130	3295.0	3703.0
5132	1.0	3.0
90411	9732.0	9037.0
5133	27.0	27.0
5134	2627.0	2762.0
90410	1255.0	1194.0
7798	2959.0	2877.0
5136	1041.0	1318.0
146053	70.0	87.0
146050	1192.0	1379.0
146057	1182.0	1304.0
103091864	14.0	16.0
103091863	0.0	0.0
5126	96.0	34.0
7789	380.0	353.0
5127	3741.0	4708.0
5128	1945.0	1984.0
100505812	120.0	101.0
5129	504.0	550.0
90407	1868.0	1682.0
5140	1841.0	2496.0
100422971	1.0	1.0
5141	973.0	849.0
100422972	0.0	0.0
5142	4775.0	4329.0
100422973	0.0	0.0
5143	28.0	35.0
100422974	1.0	3.0
5144	4576.0	3739.0
100422975	0.0	0.0
5145	40.0	18.0
5146	5.0	14.0
100422977	0.0	0.0
101929530	1.0	0.0
5147	790.0	673.0
100422978	0.0	0.0
100422979	3.0	0.0
101929539	9.0	18.0
100419324	0.0	0.0
254128	404.0	298.0
254122	39.0	40.0
5137	118.0	34.0
7799	3944.0	3422.0
5138	1242.0	912.0
5139	1294.0	943.0
100422970	0.0	0.0
5151	1158.0	1116.0
100422982	0.0	0.0
5152	7335.0	12317.0
100422983	0.0	0.0
5153	94.0	97.0
100422984	0.0	0.0
5154	2350.0	2286.0
100422985	0.0	0.0
5155	721.0	903.0
100422986	2.0	0.0
5156	885.0	895.0
100422987	0.0	0.0
5157	171.0	162.0
100422988	0.0	0.0
5158	234.0	135.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	5.0	4.0
5150	1370.0	1459.0
100049076	8.0	9.0
5148	19.0	8.0
5149	0.0	1.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	4083.0	3148.0
100422993	0.0	0.0
5163	891.0	859.0
100422994	0.0	0.0
5164	2432.0	2326.0
100422995	0.0	0.0
5165	432.0	310.0
100422996	0.0	0.0
5166	3843.0	2767.0
100422997	1.0	1.0
5167	1112.0	1532.0
5168	2372.0	1704.0
5169	166.0	338.0
101929559	7.0	2.0
101929557	5.0	0.0
5160	2639.0	2242.0
5161	0.0	0.0
256764	84.0	4.0
254100	77.0	149.0
254102	3869.0	3165.0
5159	3449.0	6983.0
100422990	0.0	1.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	0.0	0.0
100420341	90.0	60.0
5174	13.0	19.0
5175	6559.0	7299.0
5176	8625.0	5263.0
5178	590.0	501.0
5179	215.0	15.0
5170	2180.0	3177.0
5172	908.0	1259.0
100420342	0.0	0.0
5184	3356.0	3115.0
5187	7032.0	6532.0
5188	1235.0	981.0
5189	1715.0	1472.0
254173	8.0	3.0
254170	1181.0	1111.0
100420359	0.0	0.0
100420358	14.0	43.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	2569.0	1808.0
5196	0.0	1.0
5197	10.0	5.0
5198	1321.0	1620.0
5199	59.0	40.0
254187	0.0	1.0
5190	3455.0	4895.0
5191	1053.0	807.0
5192	1998.0	1460.0
5193	1104.0	867.0
5194	3577.0	2617.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	2.0	22.0
105375380	0.0	0.0
53400	0.0	0.0
53405	268.0	223.0
100420377	0.0	0.0
53409	0.0	2.0
100420376	0.0	0.0
53407	1539.0	1550.0
100419392	0.0	1.0
100419391	14.0	8.0
101929520	6.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	1.0	0.0
53410	0.0	1.0
768220	1.0	1.0
100420393	2.0	0.0
100420392	0.0	0.0
112609	640.0	377.0
28457	0.0	0.0
28458	5.0	14.0
28452	1.0	1.0
28450	5.0	39.0
28455	0.0	10.0
28453	0.0	0.0
28454	4.0	1.0
90390	345.0	252.0
28468	14.0	21.0
653458	0.0	0.0
28469	0.0	0.0
101340251	1.0	0.0
101340250	0.0	0.0
101340252	1.0	0.0
28462	0.0	0.0
28463	0.0	0.0
28461	1.0	5.0
28466	0.0	2.0
28467	10.0	4.0
653464	221.0	292.0
28464	0.0	0.0
28465	19.0	24.0
653489	1.0	3.0
28438	0.0	0.0
28435	1.0	0.0
28439	6.0	38.0
653492	0.0	0.0
28430	1.0	0.0
28433	0.0	0.0
28434	8.0	6.0
28431	0.0	0.0
28432	0.0	0.0
28448	18.0	57.0
28449	0.0	1.0
28446	3.0	0.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	0.0
653483	168.0	329.0
28444	5.0	4.0
28445	0.0	0.0
28442	23.0	37.0
653486	0.0	0.0
28443	0.0	0.0
28415	0.0	0.0
28416	0.0	0.0
28413	0.0	0.0
28414	0.0	0.0
28419	0.0	0.0
28417	0.0	1.0
28418	0.0	0.0
124626	6.0	2.0
388503	0.0	0.0
28411	0.0	0.0
28412	0.0	1.0
28410	8.0	6.0
388507	246.0	165.0
653499	2.0	0.0
28426	9.0	12.0
28427	0.0	0.0
28424	3.0	4.0
28425	0.0	0.0
28428	0.0	0.0
28429	0.0	1.0
28422	0.0	0.0
28423	9.0	2.0
28420	1.0	9.0
28421	0.0	0.0
102723099	45.0	39.0
388524	2.0	7.0
124602	26.0	21.0
388523	14.0	14.0
112611	3195.0	2815.0
28405	0.0	2.0
28408	56.0	68.0
28409	3.0	3.0
112616	320.0	390.0
28406	0.0	0.0
28407	0.0	0.0
388514	11.0	6.0
28400	5.0	6.0
388512	60.0	8.0
28401	0.0	2.0
134359	592.0	374.0
158326	164.0	186.0
339263	426.0	306.0
401730	1.0	0.0
146336	6033.0	52.0
401725	1.0	8.0
401720	12.0	16.0
90557	836.0	356.0
90550	902.0	933.0
158314	20.0	4.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	2.0
106478993	0.0	0.0
339256	1.0	0.0
106478992	0.0	0.0
339257	2.0	0.0
106478991	7.0	12.0
339258	0.0	0.0
106478990	0.0	0.0
800	96090.0	46365.0
801	24069.0	15151.0
802	1.0	1.0
342892	217.0	830.0
804	0.0	1.0
805	26954.0	19705.0
342898	0.0	0.0
342897	55.0	15.0
806	15.0	25.0
401718	6.0	3.0
807	0.0	1.0
401717	9.0	48.0
808	17132.0	17295.0
158345	51.0	126.0
339240	0.0	0.0
90586	14.0	18.0
339241	1.0	0.0
90589	35.0	31.0
378884	124.0	132.0
339244	0.0	4.0
653404	0.0	0.0
90580	772.0	788.0
391825	0.0	0.0
391827	3.0	10.0
810	428.0	143.0
811	66675.0	73132.0
340221	1.0	1.0
813	15186.0	11820.0
814	712.0	784.0
815	36.0	24.0
816	626.0	1099.0
401708	0.0	1.0
817	3785.0	2904.0
818	5742.0	3309.0
819	2704.0	2758.0
90576	300.0	240.0
339230	1179.0	1095.0
339231	1398.0	1224.0
339229	1045.0	1179.0
122335	0.0	0.0
124997	2561.0	3070.0
340217	0.0	0.0
124995	3466.0	2698.0
378881	0.0	0.0
820	9.0	4.0
821	59347.0	61564.0
822	3379.0	1726.0
823	14699.0	13278.0
824	6749.0	5608.0
825	31.0	30.0
826	25224.0	27670.0
827	831.0	353.0
134391	0.0	1.0
829	6040.0	5081.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	3.0	3.0
106478966	0.0	0.0
106478965	0.0	1.0
161931	67.0	38.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	0.0
106478962	6.0	1.0
653423	2.0	0.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	0.0	0.0
340205	10.0	12.0
340206	0.0	0.0
388228	658.0	1629.0
830	7979.0	5484.0
831	16277.0	11462.0
832	19130.0	15670.0
833	2298.0	2578.0
834	522.0	301.0
835	1383.0	1529.0
836	1270.0	1186.0
837	1851.0	1611.0
838	1.0	3.0
342865	1.0	0.0
340204	0.0	0.0
839	899.0	696.0
90594	431.0	203.0
100505993	49.0	47.0
106478959	0.0	0.0
106478958	14.0	25.0
100505994	1.0	0.0
106478957	2.0	8.0
106478956	1.0	0.0
641451	0.0	1.0
106478955	0.0	0.0
106478954	4.0	14.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	93.0	84.0
106478951	0.0	0.0
106478950	0.0	1.0
146310	2.0	0.0
90592	503.0	506.0
7809	8.0	0.0
840	2987.0	3329.0
841	961.0	1060.0
842	1411.0	1415.0
843	393.0	304.0
844	279.0	108.0
136991	0.0	0.0
845	1306.0	576.0
342850	2.0	1.0
846	13.0	5.0
7802	1625.0	551.0
847	7808.0	5391.0
7804	173.0	218.0
7803	7262.0	6631.0
7805	2605.0	3044.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	4.0	7.0
376267	1349.0	1633.0
106478986	0.0	0.0
106478985	59.0	269.0
106478984	0.0	0.0
388254	1.0	1.0
106478983	0.0	0.0
388255	0.0	0.0
106478982	0.0	0.0
339201	493.0	479.0
653447	873.0	562.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	3.0	1.0
7818	5908.0	5007.0
28595	4.0	4.0
148979	528.0	317.0
28592	6.0	3.0
28593	0.0	0.0
28599	0.0	0.0
401744	1.0	0.0
28597	0.0	0.0
401742	3.0	0.0
641455	32.0	35.0
7813	1267.0	1495.0
857	14253.0	5020.0
641457	0.0	0.0
7812	42565.0	41695.0
858	2590.0	1415.0
641456	0.0	0.0
859	34.0	14.0
28591	0.0	1.0
106478979	0.0	0.0
106478978	0.0	0.0
106478977	0.0	6.0
106478976	0.0	0.0
106478975	0.0	0.0
106478974	0.0	1.0
106478973	5.0	2.0
106478972	4.0	1.0
653435	0.0	0.0
106478971	3.0	3.0
653436	15.0	14.0
106478970	3.0	0.0
653437	0.0	0.0
146330	234.0	173.0
146325	0.0	0.0
860	597.0	561.0
861	1459.0	2146.0
862	374.0	366.0
653440	310.0	328.0
863	1016.0	1393.0
653441	50.0	44.0
864	242.0	235.0
865	1945.0	2659.0
866	9.0	0.0
867	1300.0	1555.0
868	1459.0	1630.0
869	108.0	94.0
134353	799.0	596.0
641467	75.0	75.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	1.0
106478924	6.0	7.0
219402	2089.0	2181.0
106478923	0.0	0.0
7840	1444.0	1587.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	0.0	1.0
7841	4129.0	5394.0
388276	0.0	0.0
388275	2.0	7.0
388272	457.0	448.0
871	4503.0	4593.0
873	5444.0	3472.0
874	635.0	355.0
875	148.0	430.0
7832	14487.0	15160.0
100505967	0.0	0.0
7837	5528.0	8382.0
106478919	1.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	1.0
106478914	0.0	0.0
106478913	1.0	1.0
106478912	0.0	0.0
7851	340.0	212.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	93.0	29.0
106478910	0.0	1.0
7852	1530.0	1883.0
100270754	0.0	0.0
881	12.0	12.0
100270755	1.0	2.0
883	787.0	513.0
885	1372.0	57.0
886	3.0	2.0
887	64.0	61.0
100270753	0.0	1.0
7844	3822.0	4187.0
889	1823.0	1532.0
7846	8707.0	4759.0
106478909	1.0	2.0
219409	0.0	0.0
7849	38.0	26.0
220416	48.0	40.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1201.0	1546.0
106478944	0.0	0.0
100174857	91.0	104.0
106478943	14.0	84.0
5201	3609.0	3398.0
106478942	2.0	14.0
5202	1393.0	1087.0
106478941	0.0	0.0
106478940	0.0	0.0
890	111.0	147.0
891	429.0	498.0
892	4041.0	2438.0
894	2344.0	2437.0
342808	1.0	5.0
895	0.0	0.0
896	3706.0	2754.0
388289	1.0	1.0
897	1.0	2.0
898	64.0	66.0
899	578.0	524.0
7855	3244.0	2646.0
7857	396.0	237.0
171392	524.0	376.0
100505989	1488.0	879.0
106478939	0.0	1.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	8757.0	5444.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	8.0	7.0
5210	827.0	713.0
7873	4302.0	5421.0
100505975	24.0	32.0
106478933	0.0	0.0
5211	8494.0	11071.0
106478932	0.0	0.0
219432	0.0	0.0
5212	196.0	131.0
106478931	0.0	0.0
5213	3343.0	2632.0
219431	0.0	0.0
7874	7237.0	8904.0
106478930	0.0	0.0
388284	107.0	101.0
171389	3.0	12.0
100420508	0.0	0.0
100420505	3.0	18.0
105377595	39.0	35.0
5203	587.0	696.0
7866	3995.0	3883.0
100420503	0.0	0.0
5204	15585.0	12583.0
100420502	4.0	4.0
5205	8676.0	7391.0
100420501	0.0	0.0
7867	3437.0	3851.0
5207	14.0	26.0
7869	1293.0	1023.0
5208	1592.0	1083.0
106478929	0.0	0.0
5209	2304.0	2597.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	888.0	324.0
7884	1951.0	1759.0
219445	0.0	0.0
5222	8.0	1.0
90523	9.0	7.0
5223	1744.0	1317.0
5224	0.0	0.0
90522	2180.0	2122.0
100419521	1.0	1.0
220433	35.0	32.0
146378	0.0	0.0
100420519	3.0	6.0
5214	5999.0	5481.0
158373	134.0	107.0
7879	12261.0	11950.0
5216	24419.0	20409.0
100420512	0.0	0.0
5217	8701.0	6362.0
5218	2381.0	2237.0
158376	50.0	23.0
100505929	10.0	18.0
158358	1703.0	1881.0
5230	17801.0	11584.0
220429	1.0	0.0
5232	0.0	0.0
5233	0.0	3.0
101929467	2.0	0.0
219453	0.0	0.0
100270709	0.0	0.0
146395	15.0	20.0
100505919	0.0	0.0
100420527	7.0	4.0
100420526	0.0	1.0
5225	12406.0	18733.0
5226	6232.0	6009.0
100505911	44.0	69.0
5228	291.0	241.0
90507	2305.0	2489.0
5229	1497.0	1680.0
90506	86.0	122.0
5241	861.0	733.0
219469	0.0	0.0
101929471	0.0	0.0
5243	702.0	553.0
5244	59.0	54.0
101929478	0.0	0.0
5245	6830.0	5600.0
219464	0.0	0.0
5246	0.0	1.0
5236	5754.0	4789.0
5238	9935.0	9351.0
5239	21065.0	8098.0
100505945	7.0	5.0
158399	165.0	116.0
5250	18229.0	16662.0
101929484	4.0	3.0
5251	92.0	53.0
5252	4231.0	5290.0
219479	0.0	0.0
5253	4084.0	4473.0
5255	1544.0	1666.0
219477	0.0	0.0
5256	2634.0	2411.0
5257	8070.0	8329.0
220441	1135.0	1173.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	406.0	424.0
158383	6.0	9.0
100420546	8.0	11.0
90527	598.0	216.0
158381	13.0	20.0
100505933	19.0	13.0
90529	814.0	765.0
5261	1587.0	1722.0
5264	2185.0	2018.0
5265	974.0	1008.0
5266	18.0	42.0
5267	237.0	524.0
219487	0.0	0.0
5268	1317.0	295.0
101929410	35.0	17.0
219484	0.0	0.0
219482	0.0	0.0
5260	68.0	106.0
5258	0.0	0.0
5259	0.0	0.0
5272	424.0	316.0
5273	3.0	0.0
5274	1367.0	757.0
28509	0.0	0.0
5275	31.0	13.0
5276	4.0	1.0
5277	446.0	463.0
101929423	64.0	25.0
5279	2198.0	2222.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	417.0	388.0
28505	0.0	0.0
101929428	0.0	0.0
5271	401.0	367.0
28506	1.0	0.0
256435	171.0	133.0
28500	0.0	0.0
5269	15601.0	20950.0
105377617	0.0	0.0
5283	2752.0	1862.0
5284	3165.0	12515.0
100420450	1.0	6.0
5286	4780.0	4249.0
5287	1627.0	1896.0
5288	130.0	45.0
5289	2461.0	2234.0
101929437	0.0	0.0
5280	110.0	101.0
5281	758.0	543.0
5282	1.0	3.0
102723166	7.0	7.0
102723167	34.0	9.0
102723165	2.0	1.0
100420458	3.0	0.0
5294	182.0	173.0
100420462	3.0	12.0
5295	9016.0	5262.0
100419472	0.0	0.0
5296	30.0	60.0
5297	5877.0	7628.0
5298	5477.0	5960.0
100419471	0.0	1.0
5290	1568.0	1552.0
100419477	0.0	0.0
5291	3248.0	3578.0
5292	867.0	1131.0
5293	588.0	562.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	9.0	36.0
256471	894.0	580.0
100419489	1.0	1.0
100101935	0.0	0.0
100270680	3.0	8.0
100420477	2.0	2.0
100420476	0.0	0.0
100420484	0.0	0.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	1.0	14.0
101929402	18.0	15.0
100270648	0.0	0.0
101929407	19.0	5.0
105375013	5.0	4.0
641365	0.0	0.0
641364	3.0	13.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	76.0	89.0
28572	1.0	10.0
28573	5.0	11.0
28570	0.0	0.0
28571	0.0	1.0
28576	2.0	0.0
28577	1.0	0.0
653354	0.0	15.0
28574	1.0	1.0
401687	0.0	0.0
28575	0.0	0.0
641372	3.0	0.0
641371	316.0	202.0
112950	2206.0	1793.0
641373	0.0	0.0
28589	13.0	7.0
28583	10.0	7.0
28584	0.0	1.0
28581	3.0	1.0
28582	1.0	1.0
28587	0.0	0.0
124930	238.0	303.0
28588	0.0	0.0
28585	0.0	1.0
28586	1.0	4.0
28580	0.0	2.0
124935	1618.0	2343.0
124936	1867.0	1685.0
378805	264.0	325.0
641380	0.0	0.0
112942	3218.0	3098.0
378807	0.0	2.0
641382	0.0	0.0
641384	2.0	0.0
401675	0.0	0.0
28558	5.0	16.0
28559	78.0	93.0
28556	0.0	0.0
28557	3.0	2.0
148930	0.0	0.0
401667	0.0	1.0
28555	0.0	0.0
401666	0.0	0.0
28552	0.0	0.0
148932	1176.0	924.0
401665	3.0	1.0
641379	0.0	0.0
124925	11.0	10.0
401664	4.0	2.0
28569	8.0	3.0
401663	0.0	0.0
112939	3163.0	4653.0
401662	7.0	5.0
28567	16.0	22.0
401661	8.0	132.0
28568	9.0	6.0
112937	3316.0	4553.0
112936	6021.0	9187.0
449645	3.0	1.0
28561	0.0	0.0
124912	0.0	0.0
653361	52.0	72.0
28560	2.0	6.0
28565	0.0	0.0
653363	0.0	0.0
653364	3.0	13.0
28566	0.0	0.0
28563	1.0	5.0
28564	0.0	0.0
378828	0.0	0.0
378825	1.0	8.0
391804	0.0	1.0
124989	98.0	70.0
391803	0.0	1.0
340286	3.0	4.0
653390	31.0	34.0
339290	1807.0	1552.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	0.0
378810	0.0	2.0
391811	1.0	5.0
653381	1349.0	1920.0
124975	1066.0	576.0
124976	456.0	493.0
391819	0.0	0.0
124974	0.0	0.0
340277	281.0	360.0
340274	0.0	0.0
340273	19.0	14.0
339287	3474.0	5109.0
28514	1357.0	1504.0
28512	647.0	619.0
28513	332.0	153.0
28518	0.0	1.0
28519	0.0	0.0
28516	0.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	2361.0	2484.0
124961	730.0	714.0
340267	460.0	480.0
340260	0.0	0.0
112970	334.0	282.0
28525	0.0	0.0
28526	16.0	21.0
28523	0.0	0.0
378832	0.0	0.0
28524	0.0	0.0
28521	0.0	0.0
28522	0.0	0.0
28520	0.0	0.0
900	12102.0	13130.0
901	7969.0	12047.0
340252	1425.0	1805.0
902	1799.0	1472.0
904	2322.0	2244.0
905	2423.0	1712.0
908	6818.0	7000.0
909	6.0	1.0
340371	1956.0	2004.0
136895	276.0	200.0
51081	3415.0	3039.0
51083	61.0	216.0
51082	6163.0	6436.0
51085	37.0	47.0
