id	6598740f-64d5-4b20-af26-dac644efc45f	d487c477-1052-4b32-8df9-edf0e6872bd4
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	5.0	23.0
106480306	0.0	1.0
79273	5.0	7.0
106479353	2.0	0.0
7064	1755.0	9440.0
106480309	0.0	1.0
106479352	1.0	0.0
106480308	1.0	0.0
106479351	2.0	2.0
729668	0.0	0.0
80267	6246.0	14633.0
106479350	0.0	0.0
80264	2078.0	1719.0
106480310	6.0	10.0
106480312	40.0	10.0
106480311	5.0	0.0
100874029	5.0	2.0
100874028	2.0	0.0
100874027	9.0	6.0
730647	4.0	9.0
343332	1.0	4.0
644403	0.0	0.0
80263	780.0	658.0
80262	1735.0	2699.0
343338	1.0	2.0
7077	18337.0	60411.0
100874010	2.0	0.0
7076	4166.0	21007.0
92235	25.0	9.0
7079	212.0	39.0
7078	912.0	1396.0
100874014	10.0	1.0
100874013	1.0	1.0
729650	0.0	1.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	1.0	1.0
106480314	0.0	0.0
106480313	3.0	0.0
729659	4.0	2.0
106479346	6.0	1.0
7071	8568.0	7818.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	1667.0	14947.0
106480315	0.0	1.0
106479344	0.0	0.0
7073	7635.0	7488.0
103352540	0.0	1.0
106480318	0.0	0.0
106479343	1.0	0.0
7072	12138.0	5453.0
106479342	1.0	0.0
106480317	0.0	0.0
7075	2618.0	3273.0
729658	2.0	0.0
106479341	0.0	0.0
7074	1002.0	7235.0
106480319	0.0	2.0
106479340	0.0	0.0
80256	949.0	5281.0
80255	3848.0	5502.0
79269	7399.0	9189.0
80254	3253.0	3292.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	72.0	33.0
106480323	3.0	1.0
106480322	13.0	5.0
100874018	9.0	3.0
100874016	8.0	0.0
644414	0.0	0.0
100874015	0.0	0.0
343326	3.0	5.0
100874019	2.0	1.0
7088	3928.0	1017.0
100874043	144.0	56.0
7087	149.0	88.0
100874042	1.0	4.0
100874041	6.0	0.0
7089	4055.0	615.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	1.0	0.0
100874045	2.0	3.0
79290	3.0	1.0
404766	0.0	0.0
100874044	5.0	1.0
7080	0.0	1.0
79291	0.0	0.0
7082	10199.0	7423.0
79294	0.0	0.0
7084	2908.0	4160.0
402100	1.0	0.0
79296	0.0	0.0
7083	1025.0	3965.0
7086	9227.0	25596.0
79297	0.0	0.0
729602	6.0	3.0
104472714	1.0	1.0
104472715	4587.0	2278.0
79299	0.0	0.0
104472716	28.0	93.0
104472717	3.0	7.0
104472718	0.0	0.0
284532	0.0	0.0
644425	0.0	0.0
100874048	87.0	33.0
644429	0.0	1.0
7099	2210.0	3340.0
100874032	79.0	51.0
7098	2430.0	2205.0
100874031	6.0	2.0
100874030	10.0	3.0
92255	3577.0	5392.0
644444	0.0	5.0
100874036	0.0	0.0
100874035	3.0	0.0
644442	1.0	0.0
100874034	1.0	0.0
92259	1073.0	1951.0
100874033	5.0	4.0
7091	3440.0	1160.0
7090	5533.0	9728.0
7093	10.0	22.0
79283	4.0	0.0
7092	742.0	395.0
79282	0.0	0.0
7095	14185.0	21394.0
7094	31949.0	56858.0
7097	3928.0	1166.0
7096	2297.0	1197.0
104472713	20.0	12.0
79289	1.0	0.0
284525	0.0	0.0
106480301	1.0	0.0
80279	8452.0	6972.0
106480300	1.0	2.0
80270	683.0	3741.0
284521	16.0	3.0
100874039	1.0	3.0
644435	15.0	6.0
100874038	0.0	0.0
100874037	0.0	0.0
80274	407.0	1351.0
80273	2126.0	3250.0
80271	4042.0	2349.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	1.0	1.0
106479319	23.0	18.0
100874069	33.0	8.0
106479318	0.0	0.0
100874068	22.0	29.0
106479317	21.0	4.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	1.0	0.0
100874066	0.0	0.0
106479315	0.0	1.0
729627	0.0	0.0
106479314	1.0	0.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	1.0
106479310	0.0	0.0
92285	1597.0	1356.0
100874060	3.0	44.0
92283	811.0	622.0
404734	396.0	489.0
644449	1.0	2.0
100874054	22.0	21.0
100874053	0.0	0.0
106479309	4.0	2.0
100874052	0.0	0.0
729610	1.0	0.0
100874051	0.0	0.0
106479308	0.0	0.0
100874058	845.0	2398.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	1.0	0.0
644464	31.0	44.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	0.0	0.0
106479304	1.0	1.0
92270	519.0	360.0
106479303	1.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	23.0	26.0
106479300	0.0	0.0
729611	6.0	5.0
80298	2022.0	1075.0
729608	4.0	4.0
644459	15.0	10.0
100874059	0.0	0.0
79412	16.0	24.0
79411	1142.0	791.0
79414	759.0	919.0
127933	12314.0	21437.0
79413	5.0	53.0
79415	2553.0	5029.0
284576	8.0	0.0
55449	3127.0	3383.0
284573	9.0	2.0
140913	1.0	0.0
115948	19.0	18.0
55450	1810.0	1260.0
152905	19.0	18.0
55454	2638.0	6625.0
79400	100.0	1208.0
55451	32.0	17.0
115950	330.0	270.0
284565	1247.0	740.0
92400	4814.0	4900.0
115939	1599.0	2166.0
55466	1776.0	6452.0
284551	5.0	2.0
752014	0.0	0.0
55472	55.0	41.0
55471	1297.0	937.0
152926	3371.0	2772.0
284546	1.0	0.0
284541	31.0	17.0
140947	0.0	0.0
92421	2033.0	1083.0
729687	0.0	2.0
729686	3.0	6.0
729682	15.0	0.0
729689	22.0	2.0
548594	0.0	0.0
548593	0.0	3.0
55486	3275.0	3271.0
100996597	0.0	0.0
100996590	0.0	0.0
548599	3.0	2.0
548596	279.0	320.0
729678	1569.0	1545.0
729677	14.0	10.0
79441	2170.0	1570.0
79443	6925.0	9239.0
79442	306.0	49.0
79444	1.0	22.0
79447	391.0	540.0
115992	663.0	697.0
79446	763.0	783.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	2.0	3.0
100874100	7.0	24.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	29.0	14.0
100996571	35.0	0.0
100874106	6.0	1.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	2.0	0.0
284593	6.0	2.0
100874108	0.0	0.0
100874107	1.0	0.0
140909	3.0	0.0
100996567	41.0	12.0
100996569	16.0	0.0
79465	77.0	26.0
100996564	0.0	0.0
79469	132.0	28.0
127943	41.0	64.0
92427	30.0	26.0
140901	3077.0	3762.0
140902	0.0	0.0
619434	0.0	0.0
619431	15.0	3.0
149345	415.0	337.0
392428	17.0	18.0
137362	0.0	0.0
619418	0.0	0.0
125336	41.0	58.0
152992	1900.0	828.0
9700	439.0	1165.0
9701	4215.0	5211.0
392451	18.0	15.0
392454	1.0	1.0
392459	0.0	1.0
9711	2090.0	3012.0
9712	3057.0	3210.0
392465	33.0	1.0
9710	4405.0	3877.0
441899	1.0	1.0
441898	10.0	4.0
441897	0.0	0.0
441896	11.0	9.0
441893	1.0	1.0
9704	2269.0	1633.0
152940	8.0	4.0
9705	13.0	622.0
9702	5514.0	4753.0
9703	14594.0	20876.0
9708	36.0	24.0
9709	9297.0	9334.0
9706	2854.0	4261.0
9722	1150.0	1282.0
9723	2371.0	5081.0
9720	473.0	214.0
9721	460.0	10.0
392433	0.0	0.0
392437	24.0	113.0
55421	5968.0	5000.0
55425	3763.0	2830.0
55423	70.0	112.0
55422	3107.0	1776.0
9715	184.0	132.0
9716	7806.0	8464.0
9719	104.0	856.0
9717	87.0	14.0
9718	257.0	569.0
9730	5827.0	6301.0
9733	6222.0	5431.0
9734	627.0	3567.0
9731	3774.0	4555.0
9732	2953.0	5639.0
55432	1898.0	1819.0
100	208.0	598.0
101	940.0	4302.0
102	10467.0	18934.0
103	28912.0	35895.0
55435	3406.0	5226.0
104	2487.0	2478.0
105	124.0	43.0
107	1602.0	643.0
9726	2717.0	2255.0
108	350.0	105.0
9727	2800.0	3747.0
109	2690.0	5414.0
9724	4054.0	4255.0
55437	1219.0	7387.0
9725	10354.0	4579.0
9728	8850.0	7843.0
9729	6.0	9.0
150280	1.0	0.0
392371	3.0	2.0
9741	25570.0	30821.0
644353	51.0	38.0
100286948	0.0	0.0
9744	914.0	654.0
392375	0.0	0.0
9745	8.0	1.0
644357	0.0	2.0
392374	0.0	2.0
441869	1115.0	453.0
9742	2755.0	2584.0
392377	0.0	0.0
9743	6189.0	6884.0
392376	0.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	263.0	292.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	2.0	0.0
106479295	1.0	0.0
111	1585.0	190.0
106480294	1.0	5.0
106479294	1.0	0.0
112	7000.0	7173.0
106480297	2.0	5.0
106479293	0.0	0.0
113	499.0	1126.0
106479292	0.0	0.0
106480296	0.0	0.0
114	8.0	1.0
106479291	0.0	0.0
106480299	0.0	3.0
115	2754.0	4901.0
106480298	0.0	0.0
106479290	0.0	0.0
116	36.0	96.0
117	323.0	166.0
118	17672.0	12154.0
9737	2285.0	419.0
119	550.0	345.0
9738	3499.0	3959.0
150275	442.0	795.0
9735	1994.0	3563.0
9736	12980.0	9729.0
414254	4.0	5.0
106480291	20.0	13.0
150274	1223.0	1306.0
106480290	0.0	0.0
9739	3755.0	2773.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	572.0	336.0
100874197	4.0	4.0
150291	12.0	13.0
9752	1.0	9.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	1.0
619383	30.0	25.0
9750	954.0	962.0
150290	388.0	803.0
100874194	22.0	0.0
9755	984.0	1070.0
9753	1683.0	921.0
100874199	4.0	0.0
9754	840.0	1455.0
100874198	15.0	0.0
392387	8.0	2.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	1.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	10314.0	4179.0
100874190	0.0	2.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	3.0	0.0
123	2890.0	3257.0
106707175	0.0	0.0
106479282	0.0	0.0
124	12.0	8.0
414260	7.0	8.0
106479281	4.0	2.0
125	6739.0	2329.0
106479280	1.0	0.0
126	496.0	114.0
127	85.0	19.0
402249	0.0	0.0
128	10025.0	8154.0
9748	13523.0	16226.0
9749	2958.0	3969.0
9746	3514.0	4327.0
9747	3176.0	2788.0
100286929	1.0	1.0
392391	1.0	1.0
392390	0.0	0.0
7101	32.0	0.0
9760	422.0	207.0
9761	14557.0	36540.0
619373	11.0	20.0
7100	2740.0	636.0
392350	8.0	14.0
9766	8927.0	17930.0
7103	100.0	26.0
644378	5.0	2.0
9767	1732.0	5135.0
7102	2601.0	942.0
7105	4655.0	586.0
9764	624.0	1222.0
9765	6500.0	8154.0
7104	7.0	3.0
106480269	0.0	0.0
402246	0.0	1.0
441884	12.0	3.0
130	52.0	6.0
131	3.0	0.0
402240	1.0	0.0
132	2528.0	4231.0
441891	0.0	1.0
106480273	0.0	0.0
133	727.0	325.0
106480272	0.0	0.0
134	2675.0	106.0
106480275	0.0	0.0
135	20.0	40.0
106480274	0.0	0.0
136	168.0	50.0
106480277	12.0	4.0
137	0.0	2.0
106480276	1.0	0.0
106480279	2.0	0.0
106480278	0.0	0.0
9759	1920.0	918.0
150297	1.0	0.0
9757	5747.0	4389.0
9758	17.0	1.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	8853.0	10094.0
392360	0.0	0.0
9774	22388.0	14264.0
7112	8458.0	11141.0
9771	4862.0	5657.0
7111	785.0	127.0
9772	5657.0	4394.0
644384	1.0	4.0
9777	7141.0	8887.0
7114	46761.0	98245.0
9778	6159.0	5190.0
7113	10808.0	3463.0
9775	4763.0	7866.0
7116	1.0	28.0
9776	5688.0	6998.0
441878	2.0	4.0
7115	10.0	24.0
392368	0.0	2.0
402236	0.0	0.0
441873	0.0	0.0
9770	1582.0	4834.0
141	1175.0	1311.0
441871	0.0	0.0
142	10567.0	21936.0
441870	0.0	0.0
143	7052.0	11924.0
106480284	0.0	0.0
144	3.0	12.0
106480283	0.0	0.0
162282	59.0	543.0
106480286	90.0	171.0
146	23.0	17.0
106480285	1.0	1.0
147	18.0	37.0
106480288	0.0	0.0
148	18.0	11.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	2.0	8.0
7107	783.0	12193.0
7106	2987.0	4075.0
7109	2912.0	3761.0
9768	283.0	1461.0
7108	1613.0	1376.0
106480280	0.0	2.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	7085.0	9463.0
9785	5526.0	3986.0
7120	0.0	0.0
644397	642.0	535.0
9782	1220.0	565.0
7123	631.0	340.0
9783	1682.0	162.0
7122	1438.0	449.0
619351	9.0	7.0
7125	30.0	3.0
9788	3587.0	9789.0
9789	2823.0	4496.0
414208	96.0	60.0
7124	198.0	37.0
9786	2416.0	2787.0
7127	12972.0	6690.0
7126	6105.0	6747.0
9787	189.0	952.0
221002	1626.0	945.0
106479259	1.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	3.0	1.0
106479256	0.0	0.0
106480249	0.0	1.0
9780	8381.0	9722.0
150	2284.0	5685.0
106479255	0.0	0.0
9781	2660.0	2271.0
106479254	1.0	1.0
151	63.0	20.0
152	104.0	41.0
106479253	14.0	6.0
644390	70.0	90.0
153	262.0	1002.0
106479252	0.0	0.0
154	566.0	237.0
106480251	1.0	0.0
106479251	0.0	0.0
155	1.0	0.0
106479250	2.0	0.0
106480250	0.0	0.0
156	6360.0	9195.0
106480253	76.0	103.0
157	2758.0	3957.0
106480252	0.0	0.0
106480255	4.0	1.0
158	3741.0	4888.0
159	6639.0	12430.0
106480254	3.0	3.0
106480257	11.0	8.0
106480256	1.0	0.0
7118	46.0	82.0
7117	132.0	262.0
9779	9222.0	9104.0
414212	46.0	22.0
414213	13.0	0.0
7132	6580.0	6892.0
9796	233.0	78.0
441818	7.0	8.0
7134	36.0	35.0
9793	9094.0	14444.0
7133	4628.0	2911.0
9794	6239.0	5243.0
7136	205.0	100.0
7135	176.0	15.0
7138	86.0	881.0
9797	2600.0	2328.0
619343	3.0	0.0
7137	35.0	151.0
9798	11221.0	9008.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	1.0	0.0
106479248	3.0	0.0
619349	5.0	7.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	4222.0	9858.0
106479245	0.0	0.0
9791	6675.0	7558.0
161	5356.0	7082.0
106479244	1.0	0.0
162	10574.0	18899.0
9792	5512.0	3030.0
106479243	0.0	0.0
163	23483.0	31803.0
7130	148.0	892.0
106479242	0.0	0.0
9790	6546.0	7565.0
164	11426.0	10009.0
106479241	0.0	0.0
165	7910.0	38437.0
106480262	0.0	0.0
106479240	0.0	0.0
166	14386.0	13621.0
106480261	3.0	0.0
167	1.0	22.0
106480264	0.0	0.0
106480263	1.0	0.0
150248	9.0	2.0
106480266	0.0	1.0
106480265	1.0	1.0
106480268	1.0	0.0
106480267	0.0	0.0
150244	478.0	60.0
7128	6116.0	5877.0
414224	68.0	16.0
106480260	4.0	1.0
7143	6.0	132.0
392392	1.0	0.0
7142	0.0	0.0
7145	27227.0	15108.0
441849	1.0	0.0
7146	17.0	111.0
392399	0.0	0.0
7148	3247.0	1972.0
414228	1.0	0.0
106480226	1.0	1.0
106480225	1.0	0.0
441843	103.0	5.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	2.0	0.0
106479278	0.0	0.0
172	1247.0	628.0
106479277	0.0	0.0
173	2.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	63.0	6.0
7141	0.0	0.0
106479275	0.0	0.0
175	1789.0	2363.0
7140	106.0	18.0
106479274	0.0	0.0
176	13.0	94.0
106479273	0.0	0.0
177	177.0	107.0
137290	0.0	0.0
106479272	0.0	0.0
178	4977.0	6421.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	3.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	2.0	4.0
106480234	2.0	2.0
414236	67.0	50.0
7139	212.0	6.0
414235	83.0	9.0
414230	4.0	3.0
7153	1796.0	10900.0
149281	0.0	0.0
7156	2301.0	3180.0
7155	22425.0	27049.0
7158	6316.0	7384.0
7157	8578.0	8547.0
343495	9.0	2.0
162239	1421.0	1126.0
7159	5229.0	7690.0
106480237	0.0	0.0
106479269	12.0	3.0
106480236	3.0	0.0
181	4.0	3.0
106480239	0.0	0.0
106479268	0.0	0.0
182	6038.0	8805.0
106479267	0.0	0.0
106480238	0.0	0.0
183	263.0	854.0
7150	10018.0	15013.0
221017	5.0	4.0
106479266	0.0	0.0
106479265	2.0	0.0
185	391.0	113.0
106479264	0.0	0.0
186	3.0	2.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	1708.0	4820.0
106479262	0.0	0.0
106480240	6.0	9.0
106479261	0.0	0.0
189	0.0	0.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	4.0	0.0
106480244	0.0	0.0
104797536	14.0	4.0
106480243	1.0	0.0
106480246	0.0	0.0
104797538	10.0	0.0
106480245	1.0	0.0
414245	46.0	10.0
414246	0.0	0.0
414241	31.0	11.0
7165	7472.0	10650.0
92344	1750.0	1201.0
100874120	9.0	1.0
7164	10854.0	1241.0
92345	1515.0	1521.0
7167	14145.0	33754.0
92342	885.0	1012.0
729764	0.0	0.0
7166	372.0	20257.0
7169	12077.0	7491.0
100874124	3.0	2.0
106479219	0.0	0.0
7168	40787.0	67452.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	1.0	1.0
729760	1.0	4.0
100874122	0.0	0.0
106479217	15.0	0.0
106479216	0.0	0.0
100874121	0.0	0.0
190	0.0	0.0
106480204	1.0	0.0
106479215	0.0	0.0
191	12781.0	20243.0
106479214	0.0	0.0
729769	0.0	4.0
106480203	3.0	0.0
106480206	0.0	0.0
106479213	1.0	0.0
257000	43.0	23.0
79370	308.0	184.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	283.0	108.0
106480208	2.0	0.0
92340	129.0	86.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	9495.0	16159.0
196	20897.0	11274.0
197	1.0	0.0
7162	4024.0	5885.0
729767	0.0	0.0
106480209	0.0	0.0
284618	483.0	258.0
199	1424.0	2170.0
646929	0.0	0.0
284615	99.0	129.0
106480211	1.0	1.0
284613	1223.0	1411.0
106480210	0.0	0.0
284612	18.0	101.0
106480213	2.0	0.0
284611	5363.0	18149.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	15.0	24.0
100874127	0.0	0.0
730747	14.0	29.0
100874126	0.0	0.0
100874129	3.0	4.0
7175	17805.0	17728.0
7178	233091.0	283995.0
7177	882.0	2506.0
106479209	0.0	0.0
646942	1.0	7.0
100874113	98.0	55.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	1.0	0.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	35.0	27.0
92335	698.0	693.0
106479205	0.0	0.0
100874110	8.0	7.0
221035	6183.0	8728.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	1.0	1.0
7170	14898.0	38341.0
221037	19764.0	8647.0
106479202	2.0	0.0
106480217	0.0	0.0
80349	3572.0	3861.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	2218.0	5575.0
106479200	1.0	1.0
106480219	0.0	0.0
7171	37843.0	64841.0
106480218	4.0	0.0
79364	3633.0	2467.0
7174	6830.0	7596.0
7173	418.0	119.0
79363	284.0	421.0
729756	8.0	1.0
79366	719.0	798.0
100996541	21.0	10.0
79365	10938.0	1692.0
79368	27.0	49.0
106480220	0.0	0.0
80352	1661.0	239.0
106480222	0.0	0.0
79369	54.0	10.0
106480221	0.0	0.0
221044	1.0	0.0
106480224	0.0	0.0
106480223	1.0	0.0
100874117	1.0	0.0
100874116	0.0	0.0
100874115	1.0	1.0
100874114	15.0	28.0
80351	10075.0	10529.0
80350	61.0	26.0
100874119	4.0	3.0
646936	1.0	1.0
100874118	1.0	1.0
7187	2371.0	5432.0
7186	2239.0	2696.0
7189	1946.0	2054.0
729786	1.0	0.0
7188	2643.0	6546.0
100874146	6.0	15.0
100874145	0.0	0.0
100874144	1.0	1.0
106479239	0.0	0.0
92369	2.0	19.0
100874143	0.0	0.0
106479238	0.0	2.0
106479237	0.0	0.0
100996538	0.0	1.0
106479236	2.0	1.0
7181	2526.0	1765.0
106479235	1.0	0.0
7180	15.0	39.0
100996539	23.0	7.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	6681.0	5752.0
106479232	0.0	0.0
7185	1370.0	2256.0
106479231	0.0	0.0
7184	59674.0	102209.0
729789	11.0	30.0
106479230	0.0	0.0
221074	80.0	32.0
80380	292.0	609.0
100874147	0.0	0.0
80381	3571.0	17779.0
646960	0.0	0.0
100874131	10.0	7.0
100874130	0.0	0.0
92359	600.0	853.0
100874135	0.0	0.0
100874134	2.0	0.0
106479229	0.0	0.0
343450	62.0	110.0
646962	244.0	17.0
106479228	0.0	0.0
106479227	1.0	0.0
100874132	6.0	3.0
106479226	0.0	0.0
7190	48.0	59.0
106479225	2.0	0.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	0.0	0.0
106479220	0.0	0.0
729779	18.0	3.0
221060	30.0	30.0
221061	3251.0	873.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	5.0	5.0
414201	3.0	0.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	0.0	0.0
414200	10.0	14.0
100874163	0.0	0.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	1.0
257044	146.0	58.0
729727	1.0	6.0
100874160	2.0	0.0
402220	0.0	0.0
100996511	1106.0	772.0
729723	190.0	45.0
221092	6524.0	6529.0
284656	660.0	215.0
402216	4.0	11.0
102725045	0.0	0.0
284654	2711.0	47.0
100874169	1.0	4.0
221091	296.0	71.0
646982	18.0	12.0
100874153	0.0	0.0
646981	3.0	3.0
100874152	0.0	0.0
100286979	10.0	9.0
100874151	0.0	1.0
100874150	1.0	0.0
115908	442.0	8435.0
100874157	0.0	0.0
100874156	9.0	0.0
100874155	0.0	0.0
100874154	0.0	0.0
221079	2991.0	3824.0
92370	1900.0	3990.0
100286971	0.0	0.0
221078	1470.0	1191.0
100996501	6.0	8.0
100996500	0.0	0.0
284649	61.0	46.0
729708	72.0	137.0
100874159	0.0	2.0
644315	282.0	153.0
100874158	13.0	30.0
646993	20.0	7.0
100874186	0.0	1.0
100874185	4.0	2.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	0.0	0.0
100874189	0.0	0.0
100874188	46.0	20.0
644333	1.0	1.0
100874187	0.0	0.0
729747	25.0	32.0
100874182	1.0	0.0
100874180	1.0	0.0
257019	2321.0	1479.0
644325	0.0	0.0
343413	109.0	80.0
92399	3789.0	3496.0
100874175	0.0	0.0
100874174	5.0	1.0
100874173	1.0	0.0
100874172	0.0	0.0
100874179	3.0	2.0
100286954	1.0	0.0
100874178	2.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	18.0	8.0
103911	13.0	11.0
103910	20573.0	18424.0
350297	1.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	5245.0	1611.0
79532	0.0	0.0
55568	5355.0	7331.0
55567	11.0	7.0
79534	0.0	0.0
79537	7.0	0.0
55565	423.0	174.0
651452	0.0	0.0
79538	0.0	0.0
158572	223.0	147.0
55571	2971.0	4276.0
171523	343.0	303.0
55573	14442.0	18146.0
55572	1590.0	2036.0
79521	0.0	0.0
55578	5524.0	3966.0
79523	0.0	0.0
55577	3183.0	4020.0
79526	0.0	0.0
55576	1284.0	108.0
79525	0.0	0.0
79528	0.0	0.0
100037417	118.0	101.0
79529	0.0	0.0
92521	1274.0	4467.0
374286	13.0	8.0
122592	0.0	1.0
55582	811.0	572.0
79550	0.0	0.0
55586	2.0	5.0
55585	5409.0	6487.0
55584	4.0	0.0
55589	1676.0	4374.0
171559	12.0	11.0
55588	5490.0	5265.0
171558	0.0	12.0
374291	1415.0	2744.0
55593	4542.0	4704.0
205428	4086.0	1464.0
55592	2496.0	1239.0
55591	6697.0	10856.0
79540	0.0	0.0
55596	3341.0	2243.0
79541	1.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	2845.0	1059.0
171546	5715.0	4992.0
79547	0.0	0.0
92507	71.0	92.0
79549	1.0	0.0
158586	2278.0	2654.0
158584	1299.0	1587.0
158521	1.0	0.0
134553	5321.0	8873.0
79571	3089.0	3588.0
79570	51.0	839.0
146540	1362.0	1060.0
79573	1505.0	1959.0
79572	8514.0	24264.0
79575	600.0	1179.0
79574	1.0	0.0
79577	5157.0	5730.0
79576	2217.0	2221.0
158511	1.0	1.0
146542	515.0	688.0
79568	1024.0	1017.0
79567	3674.0	5459.0
146547	154.0	263.0
92565	423.0	612.0
79591	3756.0	4239.0
79590	3227.0	5590.0
146562	74.0	210.0
79595	2679.0	2259.0
79594	2485.0	3089.0
146556	1077.0	104.0
100302652	10.0	2.0
79596	1237.0	1299.0
79598	1500.0	2952.0
92552	0.0	0.0
92558	357.0	2084.0
79582	1512.0	293.0
79581	1344.0	3077.0
79583	1069.0	298.0
79586	2942.0	5064.0
100302640	71.0	37.0
79585	439.0	1030.0
79587	2883.0	3930.0
79589	1386.0	251.0
340895	58.0	19.0
102723346	1.0	1.0
100289137	115.0	45.0
100289133	3.0	0.0
340888	1.0	0.0
100289131	0.0	2.0
100170229	87.0	80.0
339894	22.0	2.0
339896	2.0	23.0
339897	0.0	3.0
100302666	23.0	53.0
100289124	0.0	0.0
102723332	5.0	1.0
100652796	0.0	0.0
339881	9.0	3.0
339883	113.0	32.0
102723320	31.0	4.0
339879	231.0	113.0
55502	110.0	130.0
100302692	297.0	168.0
55501	1253.0	1298.0
100302691	5.0	1.0
55500	7799.0	10744.0
55506	1805.0	1686.0
55505	1895.0	3759.0
55504	2924.0	714.0
55503	2404.0	35.0
55509	77.0	115.0
55508	2161.0	1619.0
55507	37.0	37.0
9810	5149.0	6821.0
9811	3075.0	1597.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	1.0	0.0
100289102	0.0	2.0
55512	456.0	391.0
55511	0.0	0.0
55510	8.0	2.0
9804	39715.0	30008.0
55515	10.0	13.0
9801	2768.0	4264.0
9802	25196.0	27136.0
9807	5538.0	5409.0
9808	4.0	5.0
9805	6709.0	9213.0
9806	1384.0	2124.0
9821	9011.0	10774.0
9820	4556.0	4366.0
55520	811.0	481.0
55521	464.0	175.0
9814	2524.0	2700.0
9815	3529.0	5820.0
55527	343.0	207.0
9812	5676.0	4697.0
55526	3789.0	10499.0
9813	17933.0	20877.0
9818	4921.0	7118.0
9819	3101.0	2662.0
9816	1542.0	1752.0
9817	3971.0	5089.0
55529	752.0	777.0
9832	46.0	41.0
9833	183.0	1166.0
9830	4139.0	3714.0
9831	3364.0	3253.0
339855	296.0	29.0
55531	17.0	12.0
339845	1.0	1.0
55530	0.0	0.0
202	14691.0	6208.0
203	263.0	519.0
55534	3343.0	1428.0
204	8117.0	9746.0
171568	3574.0	3885.0
205	7108.0	8869.0
55532	2.0	7.0
9825	1189.0	1318.0
55539	0.0	0.0
