id	ef51ae2e-91ac-4d5f-ba2a-0ae978ba33b9	36bcb602-58b0-4731-8d2c-090eaac15d29
101927273	0.0	0.0
101927275	61.0	51.0
7402	25918.0	5325.0
7401	0.0	0.0
80714	96.0	7.0
101927279	43.0	12.0
653820	15.0	126.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	831.0	1191.0
55761	10263.0	7102.0
430	42.0	186.0
55760	3452.0	2971.0
79731	1382.0	1690.0
432	57.0	7.0
79730	611.0	626.0
340602	3.0	1.0
79733	41.0	886.0
433	29.0	8.0
55766	2953.0	765.0
434	9.0	5.0
55765	365.0	522.0
79735	4963.0	1950.0
435	977.0	324.0
55764	3637.0	1710.0
55763	4286.0	5459.0
79734	466.0	246.0
436	43.0	5.0
55769	5287.0	3767.0
79736	444.0	431.0
438	13.0	0.0
79739	1198.0	1698.0
55768	2576.0	2920.0
439	2972.0	2202.0
79738	2038.0	2087.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	2.0	8.0
80709	2806.0	272.0
677803	0.0	0.0
7411	2490.0	7678.0
677800	4.0	8.0
7410	2658.0	2685.0
677801	0.0	0.0
101927289	133.0	93.0
7412	2075.0	2656.0
101927288	39.0	38.0
80704	14436.0	6.0
102723538	0.0	0.0
80701	0.0	0.0
677808	3.0	6.0
677809	0.0	0.0
677806	1.0	0.0
80705	467.0	367.0
677807	11.0	7.0
55773	3674.0	6060.0
440	1674.0	3576.0
100652997	2.0	0.0
55771	244.0	4651.0
79720	3541.0	1037.0
443	1046.0	18.0
55770	3764.0	3529.0
79722	16.0	1.0
444	28068.0	7373.0
55777	2174.0	1772.0
55776	1345.0	1812.0
445	8377.0	5437.0
55775	1537.0	853.0
79724	2427.0	1511.0
79723	529.0	794.0
447	12.0	4.0
79726	3590.0	1299.0
7404	0.0	0.0
7403	4733.0	3452.0
79725	678.0	686.0
449	0.0	0.0
79728	1124.0	1619.0
55779	2069.0	1384.0
55778	864.0	1501.0
79727	0.0	105.0
7405	3651.0	1893.0
7408	4728.0	7180.0
7407	3673.0	1854.0
79729	784.0	128.0
7409	447.0	974.0
101927295	0.0	0.0
7422	4132.0	7334.0
100422711	2.0	0.0
7421	3200.0	2302.0
100422712	25.0	9.0
7424	1455.0	658.0
7423	6054.0	3361.0
80737	285.0	134.0
80736	1714.0	4733.0
100422716	1.0	0.0
65109	1096.0	552.0
65108	7337.0	15968.0
55780	1607.0	1167.0
80739	84.0	72.0
450	1.0	0.0
55784	1236.0	170.0
79751	730.0	1463.0
80740	108.0	52.0
451	0.0	0.0
79750	1192.0	108.0
55783	3188.0	4897.0
79753	2349.0	2145.0
55781	2128.0	2828.0
79752	3416.0	5044.0
454	2.0	0.0
79755	877.0	630.0
55788	6712.0	6167.0
455	1.0	3.0
55787	5054.0	3814.0
79754	2418.0	1566.0
55786	1144.0	1644.0
80742	1212.0	1733.0
55785	1683.0	2000.0
80741	170.0	278.0
92715	1367.0	206.0
7415	19468.0	16145.0
79759	186.0	160.0
7414	22597.0	13818.0
79758	1397.0	487.0
7417	4375.0	4441.0
55789	32.0	1263.0
92714	1517.0	1093.0
7416	8080.0	31085.0
7419	5279.0	13790.0
7418	0.0	0.0
65110	3003.0	1852.0
7431	130456.0	62874.0
7430	13326.0	30246.0
7433	2245.0	149.0
7432	49.0	5.0
7434	241.0	13.0
80726	2555.0	75.0
65117	6934.0	6792.0
80725	681.0	346.0
80724	2404.0	1636.0
80723	744.0	256.0
102723518	0.0	0.0
55791	1428.0	2460.0
55790	1625.0	800.0
80728	488.0	792.0
460	538.0	11.0
102723513	11.0	3.0
80727	2444.0	1654.0
462	3.0	3.0
55795	3418.0	3268.0
79740	5.0	5.0
463	3372.0	4664.0
55794	955.0	448.0
55793	3775.0	2606.0
79742	6869.0	876.0
102723510	27.0	13.0
79744	529.0	709.0
466	2454.0	2963.0
55799	116.0	32.0
467	14524.0	662.0
55798	1827.0	1055.0
468	20842.0	11255.0
79746	2902.0	324.0
80731	716.0	14.0
55796	2123.0	1426.0
79745	4477.0	552.0
469	0.0	0.0
79748	0.0	0.0
79747	3.0	7.0
7425	1.0	10.0
7428	4093.0	3889.0
92703	2617.0	2955.0
7429	1.0	5.0
7442	21.0	6.0
7441	0.0	0.0
7444	1626.0	1357.0
7443	1064.0	3042.0
101927233	122.0	36.0
254251	830.0	3191.0
471	4384.0	7605.0
472	7573.0	4510.0
473	17585.0	6471.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1816.0	3506.0
103689846	3.0	5.0
476	44073.0	19984.0
103689845	0.0	19.0
477	5133.0	45.0
478	20.0	560.0
479	11.0	24.0
100135756	0.0	0.0
7436	2852.0	1187.0
7439	305.0	147.0
7451	90.0	4.0
7450	40883.0	4752.0
7453	7144.0	23377.0
7455	1.0	2.0
100147744	0.0	0.0
7454	372.0	125.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	8.0	2.0
7456	5239.0	5312.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	19.0	7.0
254263	41.0	199.0
480	528.0	50.0
481	14336.0	1552.0
482	684.0	64.0
483	5198.0	10747.0
484	1.0	1.0
100133100	0.0	0.0
485	7.0	12.0
486	46.0	1.0
487	56.0	43.0
488	20321.0	32147.0
100133103	0.0	2.0
489	1984.0	863.0
7448	39.0	2.0
7447	977.0	285.0
7462	532.0	335.0
100147751	2.0	0.0
7461	2038.0	626.0
100147752	12.0	5.0
7464	1671.0	711.0
100147754	0.0	0.0
7466	4824.0	6434.0
100147755	0.0	0.0
7465	13535.0	3910.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	3494.0	4884.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	1.0	0.0
256892	0.0	0.0
101927258	11.0	0.0
100147759	1.0	0.0
490	9115.0	6300.0
491	25.0	41.0
492	1.0	0.0
493	21936.0	11035.0
495	20.0	0.0
254225	2274.0	1196.0
496	3.0	2.0
254228	822.0	926.0
498	29076.0	20664.0
7458	17335.0	9716.0
100147750	17.0	4.0
7473	451.0	1759.0
100147762	0.0	0.0
7472	179.0	882.0
100422642	7.0	0.0
7475	91.0	2.0
134701	5.0	0.0
7474	1785.0	4804.0
100422644	0.0	0.0
7477	656.0	482.0
100147766	0.0	1.0
101927265	0.0	0.0
7476	6.0	0.0
100147767	0.0	0.0
7479	14.0	3.0
100147768	0.0	0.0
7478	8.0	0.0
100147769	0.0	0.0
254240	1.0	0.0
7471	7.0	0.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1771.0	1084.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	44.0	1.0
7483	533.0	423.0
7486	2170.0	1154.0
7485	2330.0	4046.0
100422656	1.0	3.0
100422657	0.0	0.0
100422658	0.0	2.0
254295	2348.0	323.0
7480	75.0	2.0
100419004	0.0	0.0
7482	377.0	103.0
100419006	0.0	0.0
7481	1002.0	17.0
100419005	0.0	0.0
100133139	1.0	1.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	16.0	17.0
7494	0.0	0.0
100422666	17.0	7.0
7499	727.0	1110.0
7498	656.0	48.0
7490	3.0	29.0
100420005	15.0	0.0
100420003	6.0	5.0
100422674	3.0	1.0
100419023	0.0	3.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	96.0	0.0
101927217	61.0	24.0
100419028	12.0	26.0
101927219	0.0	0.0
55700	6282.0	1316.0
254268	62.0	14.0
55704	3662.0	3009.0
55703	1150.0	2011.0
122706	1.0	0.0
55702	1285.0	386.0
55701	7081.0	1586.0
55707	4458.0	2070.0
55706	2888.0	4811.0
122704	1381.0	1588.0
55705	7603.0	10510.0
100420012	0.0	2.0
100422686	0.0	0.0
55709	1207.0	642.0
101927221	614.0	1326.0
101927220	0.0	13.0
100419031	48.0	3.0
101927222	3.0	0.0
101927224	0.0	0.0
100133161	122.0	47.0
100133162	1.0	0.0
100133163	1.0	0.0
100419038	1.0	0.0
100133168	0.0	0.0
55711	724.0	1878.0
55715	1563.0	678.0
55714	2189.0	948.0
55713	1192.0	887.0
100420028	9.0	10.0
102723590	0.0	0.0
55719	3830.0	2765.0
55718	3026.0	1041.0
55717	6296.0	3343.0
55716	2168.0	861.0
100420033	10.0	2.0
100420030	4.0	4.0
100419040	0.0	0.0
100419042	22.0	0.0
677798	0.0	0.0
158724	0.0	0.0
677799	18.0	20.0
100419041	3.0	0.0
120103	986.0	2161.0
65080	1543.0	1554.0
65082	1428.0	1819.0
100422690	3.0	0.0
100422691	32.0	44.0
122769	520.0	1807.0
65084	3101.0	11380.0
65083	3874.0	1842.0
100420044	0.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	49.0	21.0
92691	66.0	98.0
100420049	1.0	0.0
65095	2096.0	415.0
65094	997.0	594.0
100420047	0.0	1.0
100420046	2.0	1.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	0.0	0.0
158747	1536.0	1368.0
100420051	16.0	71.0
100419062	1.0	0.0
677778	21.0	46.0
677779	0.0	0.0
677776	1.0	5.0
677777	8.0	0.0
90060	1554.0	907.0
146760	1710.0	306.0
100419069	1.0	1.0
146754	500.0	305.0
122742	0.0	0.0
122740	0.0	0.0
100419070	5.0	2.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	6.0	3.0
122748	2.0	0.0
677780	0.0	0.0
100420063	1.0	2.0
100419075	26.0	10.0
100419074	4.0	0.0
90050	9.0	0.0
144110	770.0	396.0
146771	2.0	16.0
144100	2868.0	778.0
144106	49.0	42.0
677796	12.0	3.0
677797	1.0	0.0
144108	4397.0	6266.0
677794	1.0	5.0
677795	0.0	0.0
677792	0.0	0.0
677793	6.0	8.0
677790	2.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	298.0	65.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	2.0	0.0
100505474	3.0	0.0
100505475	4.0	0.0
100419095	0.0	0.0
100420080	0.0	3.0
90070	3.0	0.0
90075	427.0	339.0
134728	970.0	344.0
388610	1165.0	127.0
388611	166.0	6.0
146705	648.0	278.0
388650	2161.0	1734.0
122786	14569.0	5073.0
120126	0.0	0.0
388646	12.0	3.0
146713	60.0	0.0
146712	282.0	161.0
388649	5.0	2.0
349075	412.0	214.0
100505494	636.0	613.0
100505495	1220.0	179.0
120114	545.0	256.0
388633	18.0	66.0
146723	0.0	1.0
388630	2158.0	56.0
146722	97.0	34.0
122773	667.0	308.0
219902	796.0	699.0
65244	1954.0	3191.0
100505683	20.0	3.0
65243	106.0	127.0
90204	1092.0	1101.0
100505687	240.0	270.0
90203	2166.0	186.0
65249	1065.0	770.0
102723626	2.0	4.0
79890	1449.0	343.0
100505681	115.0	88.0
79892	6778.0	5293.0
79891	418.0	449.0
120071	1193.0	209.0
79894	1990.0	1386.0
79893	6176.0	4444.0
79896	704.0	966.0
79895	487.0	228.0
388789	1648.0	791.0
79898	599.0	419.0
120065	9.0	0.0
120066	1.0	0.0
79897	250.0	114.0
28299	4967.0	91.0
79899	784.0	816.0
92856	2340.0	1463.0
219931	1373.0	406.0
100505678	264.0	235.0
100505679	3.0	0.0
100505676	21.0	11.0
220906	2591.0	1637.0
65258	1248.0	332.0
80868	59.0	6.0
168002	424.0	2.0
653737	30.0	10.0
79883	468.0	444.0
79882	6088.0	3463.0
79885	1252.0	718.0
79884	2247.0	4414.0
79887	3168.0	867.0
79886	1572.0	2070.0
79888	2822.0	3269.0
219927	1371.0	1426.0
65251	1501.0	356.0
65250	2819.0	1978.0
65264	8701.0	17836.0
65263	560.0	1036.0
65266	1237.0	84.0
65265	4041.0	5778.0
65268	2023.0	87.0
65267	393.0	961.0
90226	28.0	15.0
102723605	0.0	0.0
220930	403.0	496.0
641776	0.0	0.0
219938	0.0	0.0
65260	2013.0	1499.0
100505696	1448.0	386.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	106.0	190.0
653753	0.0	0.0
100505692	43.0	107.0
653758	44.0	75.0
388799	9.0	10.0
80896	735.0	1223.0
388795	12.0	7.0
80895	1628.0	603.0
388796	1016.0	510.0
220929	1496.0	587.0
132014	1320.0	662.0
349149	312.0	100.0
100505641	14517.0	15559.0
219965	0.0	0.0
219960	1.0	0.0
653789	4.0	1.0
653794	0.0	0.0
677763	1.0	7.0
100505648	720.0	225.0
219958	0.0	0.0
219957	0.0	0.0
219956	0.0	0.0
90231	3037.0	1761.0
349136	1240.0	18.0
90233	747.0	980.0
677769	0.0	0.0
677767	2.0	5.0
219972	4083.0	1098.0
677768	12.0	67.0
677765	0.0	7.0
219970	1112.0	90.0
100505633	134.0	3.0
677766	0.0	0.0
205327	1958.0	1981.0
146664	43.0	10.0
653781	2.0	3.0
653784	840.0	176.0
677774	0.0	3.0
677775	0.0	0.0
100505636	331.0	182.0
677772	12.0	17.0
677773	1.0	0.0
677770	1.0	1.0
677771	0.0	0.0
219968	0.0	0.0
219988	5169.0	4477.0
100505663	0.0	0.0
408029	0.0	0.0
220979	168.0	61.0
219986	0.0	0.0
90268	1896.0	1716.0
219983	2.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	9050.0	2611.0
220974	0.0	0.0
28231	434.0	65.0
28232	3044.0	428.0
28234	1.0	0.0
158674	3.0	6.0
340784	0.0	0.0
220965	1205.0	51.0
349114	353.0	271.0
219995	0.0	23.0
146691	9057.0	1962.0
219990	0.0	0.0
339799	252.0	244.0
220963	409.0	91.0
501	8854.0	3254.0
651144	2.0	0.0
90249	94.0	83.0
504	0.0	1.0
506	30932.0	46418.0
100505659	0.0	0.0
507	0.0	0.0
509	7262.0	19914.0
101927195	0.0	0.0
168090	3.0	0.0
100505601	17.0	5.0
101978785	108.0	0.0
339781	0.0	4.0
594840	0.0	0.0
594842	56.0	57.0
220992	214.0	245.0
339788	2.0	0.0
339789	14.0	9.0
339779	0.0	3.0
79810	1155.0	1103.0
55843	439.0	208.0
55841	5438.0	3164.0
79812	8333.0	1007.0
513	1212.0	546.0
79811	10102.0	5571.0
55840	239.0	186.0
79814	51.0	55.0
55847	1090.0	1975.0
514	8593.0	22707.0
55846	2269.0	961.0
515	7345.0	14838.0
79813	4872.0	1338.0
79816	81.0	78.0
516	1813.0	5949.0
55845	9790.0	13348.0
79815	3779.0	4494.0
517	13652.0	23949.0
55844	2966.0	2156.0
518	6678.0	7785.0
79818	1533.0	5833.0
79817	3235.0	570.0
256949	882.0	26.0
55848	1418.0	1848.0
79819	618.0	691.0
220988	23698.0	14932.0
594837	4.0	2.0
594838	10.0	3.0
594839	23.0	28.0
220980	26.0	3.0
339778	29.0	2.0
55850	1058.0	295.0
339768	83.0	16.0
520	2.0	1.0
55854	5022.0	4746.0
521	2830.0	2175.0
522	3841.0	5415.0
55853	8.0	5.0
523	6797.0	24364.0
55852	7499.0	14735.0
79801	83.0	1683.0
79800	1187.0	521.0
55851	1895.0	5863.0
525	801.0	604.0
55858	3808.0	10293.0
79803	1265.0	482.0
55857	2889.0	450.0
79802	12.0	233.0
526	6623.0	10396.0
55856	1652.0	2905.0
79805	652.0	253.0
527	1238.0	1212.0
528	6405.0	12849.0
55855	4.0	14.0
79804	370.0	70.0
529	7122.0	6257.0
79807	1010.0	2512.0
79809	2795.0	1656.0
256957	2.0	3.0
55859	192.0	372.0
100505624	19.0	10.0
100505621	7.0	1.0
7500	0.0	0.0
339761	40.0	62.0
80818	4171.0	2999.0
80817	1714.0	1555.0
80816	244.0	19.0
339766	5.0	42.0
55861	313.0	104.0
55860	4427.0	8520.0
79830	1341.0	1824.0
105377240	0.0	0.0
340745	4.0	0.0
79832	4826.0	7240.0
80821	1706.0	1493.0
533	3334.0	6401.0
80820	2509.0	225.0
79831	344.0	125.0
102723680	0.0	0.0
55863	1881.0	3455.0
79834	7880.0	3668.0
534	72.0	416.0
535	7214.0	4121.0
55862	4900.0	4823.0
79833	694.0	1049.0
340749	1.0	3.0
105377243	0.0	0.0
55869	1167.0	800.0
79836	545.0	41.0
537	8551.0	16688.0
79838	2727.0	91.0
538	3176.0	2197.0
55867	22.0	5.0
79837	4047.0	10209.0
539	4772.0	6552.0
79839	465.0	339.0
594855	0.0	0.0
7512	230.0	3.0
594857	0.0	0.0
7511	3529.0	2260.0
339751	29.0	17.0
55872	57.0	2509.0
256933	8.0	1.0
540	1112.0	518.0
55871	992.0	803.0
55870	14866.0	9679.0
541	8.0	7.0
542	0.0	0.0
55876	1250.0	62.0
543	0.0	0.0
79820	140.0	46.0
544	0.0	0.0
79823	385.0	795.0
545	3994.0	4505.0
546	13128.0	9150.0
79822	1297.0	651.0
79825	340.0	228.0
547	51.0	0.0
7503	25263.0	22969.0
100505616	67.0	13.0
55879	4.0	6.0
549	1515.0	464.0
79827	8633.0	3422.0
7504	181.0	85.0
79829	1680.0	1490.0
7507	1441.0	479.0
79828	1392.0	1039.0
641700	901.0	135.0
7508	5977.0	1366.0
100505619	0.0	0.0
101927150	10.0	26.0
653707	0.0	0.0
101927152	1.0	3.0
101927155	27.0	13.0
7520	26158.0	24950.0
92822	1308.0	264.0
80835	30.0	9.0
101927158	36.0	23.0
80834	0.0	0.0
80833	4275.0	355.0
339742	2.0	0.0
653702	303.0	736.0
339745	5607.0	6863.0
550	5582.0	5011.0
79850	936.0	575.0
551	1.0	0.0
339736	3.0	0.0
79852	31.0	18.0
552	1461.0	585.0
256987	5475.0	9195.0
553	0.0	0.0
554	288.0	1.0
79854	20.0	4.0
79853	3.0	1.0
55885	426.0	63.0
79856	126.0	34.0
55884	3768.0	10161.0
100652885	12.0	1.0
7514	15004.0	29841.0
79858	1167.0	418.0
558	7225.0	4553.0
92815	218.0	156.0
7516	202.0	786.0
55889	3.0	0.0
7515	2495.0	1000.0
55888	502.0	127.0
7518	465.0	957.0
7517	616.0	107.0
7532	17670.0	33751.0
100422821	1.0	0.0
7531	33297.0	35175.0
7534	52211.0	296175.0
100422823	0.0	0.0
7533	9337.0	17718.0
101927167	87.0	4.0
100422824	2.0	0.0
65217	2.0	0.0
80824	12042.0	1923.0
100422826	0.0	0.0
340719	386.0	162.0
80823	726.0	809.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	2042.0	303.0
80829	7597.0	12931.0
100422829	0.0	0.0
144097	840.0	852.0
55894	0.0	0.0
55893	9332.0	3049.0
55892	2719.0	1818.0
563	47018.0	8231.0
79841	112.0	124.0
55891	4.0	4.0
79840	73.0	4.0
80832	619.0	198.0
79843	499.0	81.0
55898	6160.0	1312.0
80831	13.0	0.0
55897	251.0	114.0
566	11.0	0.0
79842	281.0	353.0
79845	1013.0	352.0
567	126092.0	120710.0
80830	13789.0	4418.0
79844	182.0	168.0
79847	308.0	98.0
7525	6465.0	7270.0
79846	1134.0	237.0
79849	13.0	11.0
79848	1809.0	1075.0
7526	29.0	3.0
7529	25125.0	50074.0
7528	11041.0	29878.0
101927171	8.0	0.0
92806	446.0	309.0
65220	3839.0	1328.0
92840	1291.0	2524.0
7541	1765.0	1178.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	6747.0	3660.0
7542	460.0	286.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	11.0	13.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	0.0	0.0
102723647	23.0	17.0
653720	63.0	0.0
100422837	0.0	0.0
80856	4621.0	6794.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	3.0	3.0
79870	549.0	216.0
571	5451.0	4798.0
572	1077.0	483.0
79872	2666.0	4548.0
573	4793.0	1488.0
79871	2219.0	2183.0
79874	721.0	259.0
102723641	80.0	16.0
575	187.0	29.0
79873	330.0	142.0
79876	3178.0	6481.0
576	530.0	171.0
340706	1052.0	19.0
577	115.0	16.0
79875	9714.0	5722.0
80864	192.0	7.0
578	721.0	1049.0
80863	353.0	142.0
579	13.0	54.0
79877	3710.0	1424.0
80862	814.0	320.0
7536	22843.0	16505.0
79879	192.0	103.0
7535	245.0	12.0
7538	29189.0	3444.0
7539	657.0	117.0
7552	1332.0	1729.0
101927186	1.0	0.0
100422841	0.0	0.0
7551	2761.0	1710.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	626.0	594.0
7553	1773.0	1370.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	1746.0	1099.0
7555	32306.0	25326.0
100422846	1.0	4.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	1.0
580	987.0	1349.0
581	1194.0	1295.0
582	248.0	54.0
583	4476.0	3480.0
79861	88.0	17.0
79863	1202.0	442.0
585	1838.0	1819.0
100652899	0.0	5.0
586	781.0	3234.0
79862	641.0	457.0
102723631	0.0	0.0
587	1528.0	1656.0
79865	7.0	1.0
80854	15500.0	14811.0
80853	3987.0	3120.0
79864	1106.0	903.0
80852	268.0	15.0
79867	2948.0	1577.0
254312	4.0	0.0
79866	271.0	691.0
80851	2213.0	1522.0
79869	10392.0	6127.0
7547	1.0	28.0
7546	28.0	264.0
79868	2674.0	4187.0
7549	447.0	564.0
256979	1.0	1.0
101927193	11.0	0.0
7561	1120.0	1322.0
7562	1002.0	637.0
7565	614.0	698.0
101927111	93.0	13.0
7564	1281.0	774.0
7567	339.0	199.0
7566	744.0	248.0
101927112	0.0	0.0
101927117	32.0	12.0
590	163.0	109.0
339822	6.0	0.0
593	396.0	346.0
594	2698.0	2661.0
595	9815.0	29888.0
596	8898.0	3491.0
597	79.0	85.0
598	5018.0	8170.0
599	5830.0	5073.0
7559	4096.0	3792.0
7572	13755.0	11922.0
7571	116.0	24.0
7574	1385.0	1427.0
101929780	208.0	34.0
7576	1330.0	2924.0
7577	2.0	3.0
101927126	174.0	33.0
101927125	3.0	5.0
101927129	0.0	0.0
7570	2699.0	2889.0
339804	265.0	4.0
7569	958.0	355.0
7568	64.0	116.0
101978719	0.0	0.0
7582	3994.0	1742.0
7584	659.0	513.0
7587	3678.0	2144.0
7586	15969.0	9424.0
7589	785.0	176.0
101927134	0.0	2.0
7581	5753.0	3857.0
7580	2538.0	1241.0
100652988	237.0	247.0
7579	358.0	197.0
7594	1942.0	2677.0
7593	1483.0	582.0
7596	1902.0	962.0
7597	1112.0	961.0
101927149	0.0	0.0
7592	1461.0	902.0
100652974	0.0	0.0
254359	1039.0	1342.0
100133005	1.0	5.0
101929730	124.0	22.0
101929736	26.0	13.0
55803	820.0	770.0
55802	4991.0	1949.0
55801	0.0	0.0
55800	630.0	17.0
55806	1133.0	96.0
100420113	0.0	0.0
55805	374.0	219.0
55809	1425.0	3491.0
55808	365.0	2.0
100652909	0.0	1.0
101929746	5.0	9.0
101929743	30.0	1.0
100133024	3.0	2.0
55810	4610.0	1946.0
55814	6356.0	5584.0
55813	3458.0	1942.0
55812	920.0	455.0
100652918	0.0	1.0
55811	30.0	13.0
55818	6901.0	7821.0
55816	371.0	96.0
55815	136.0	8.0
55819	6774.0	6938.0
254394	1480.0	1391.0
100419149	0.0	0.0
100133036	0.0	0.0
55821	3.0	0.0
101930749	0.0	0.0
100133037	2.0	0.0
100133038	19.0	0.0
55825	1478.0	923.0
101930745	0.0	0.0
55824	495.0	867.0
101930746	0.0	0.0
55823	5507.0	2973.0
101930747	0.0	0.0
55829	2803.0	2994.0
55827	6675.0	8948.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	17.0	16.0
101927102	8.0	21.0
101927101	1.0	0.0
101929768	22.0	22.0
101929765	3.0	4.0
100133040	0.0	0.0
100419158	7.0	0.0
101929769	4.0	6.0
100133044	3.0	0.0
55832	11981.0	24441.0
254398	0.0	0.0
55831	5318.0	8300.0
55830	3877.0	3246.0
55835	1538.0	717.0
100652939	12683.0	11436.0
100420149	0.0	0.0
55833	2987.0	2303.0
55839	291.0	1406.0
55837	3717.0	10828.0
90167	8.0	3.0
677679	0.0	0.0
90161	310.0	128.0
134637	701.0	347.0
388701	5.0	0.0
100420159	19.0	1.0
100420158	0.0	0.0
388707	23.0	5.0
100420155	0.0	4.0
677681	4.0	6.0
100419178	0.0	4.0
43847	35.0	2.0
101929701	0.0	0.0
43849	2.0	0.0
28227	784.0	188.0
122631	0.0	0.0
90187	114.0	3.0
100419187	0.0	0.0
100419185	21.0	14.0
101929716	1.0	0.0
122622	690.0	146.0
388722	28.0	361.0
100420178	1.0	0.0
132001	962.0	842.0
388714	18.0	0.0
122618	314.0	25.0
388719	12.0	1.0
122616	916.0	297.0
100420190	0.0	0.0
100037280	14.0	20.0
388743	994.0	18.0
768097	7.0	5.0
768096	58.0	1.0
90199	3.0	1.0
90193	11.0	29.0
90196	3443.0	2660.0
100505591	1.0	0.0
100505592	47.0	46.0
388730	160.0	168.0
768086	0.0	0.0
119032	3388.0	2473.0
122665	4.0	0.0
388762	0.0	0.0
122664	26.0	0.0
388761	0.0	0.0
104413892	1.0	0.0
104413890	0.0	0.0
104413891	4.0	2.0
388753	474.0	1559.0
122651	0.0	0.0
119016	204.0	66.0
388759	24.0	6.0
90321	2063.0	2053.0
90324	3993.0	2694.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	6.0	1.0
100270919	0.0	0.0
100270912	1.0	1.0
124790	125.0	50.0
100270913	0.0	0.0
100270914	0.0	6.0
100270915	0.0	0.0
388428	1.0	0.0
100270920	10.0	2.0
641638	2909.0	2653.0
401967	4.0	0.0
100270921	0.0	0.0
100270922	0.0	0.0
148753	0.0	6.0
148756	11.0	2.0
92979	748.0	770.0
90316	0.0	3.0
340485	845.0	326.0
134121	152.0	129.0
90317	1068.0	1304.0
653619	0.0	0.0
161725	399.0	48.0
340481	2352.0	5680.0
100270909	0.0	0.0
92973	647.0	46.0
90313	1271.0	263.0
100270905	1.0	4.0
124783	24.0	5.0
100270906	0.0	0.0
401960	2.0	2.0
100270907	0.0	1.0
100270908	0.0	0.0
146110	17.0	21.0
100270903	1.0	0.0
641649	463.0	85.0
124773	4.0	5.0
641648	0.0	0.0
388419	2.0	0.0
401959	2.0	0.0
158104	20.0	3.0
90342	261.0	35.0
161753	164.0	6.0
339483	903.0	85.0
653643	0.0	0.0
339487	974.0	1301.0
339488	116.0	14.0
653645	0.0	0.0
28396	291.0	17.0
28394	2745.0	99.0
401944	270.0	16.0
28395	649.0	28.0
653650	70.0	22.0
90338	3988.0	2705.0
92999	1867.0	312.0
641654	0.0	0.0
28392	1680.0	17.0
28393	86.0	1.0
28391	231.0	4.0
653639	0.0	6.0
90332	220.0	77.0
134145	874.0	1961.0
161742	5991.0	4825.0
90333	1465.0	3420.0
340460	0.0	2.0
134147	2751.0	10103.0
339476	0.0	0.0
653635	70.0	0.0
339479	46.0	0.0
401934	75.0	338.0
124751	99.0	14.0
148789	1032.0	1012.0
653641	0.0	0.0
90326	641.0	146.0
90362	1076.0	817.0
100505761	858.0	467.0
100505767	26.0	2.0
388474	28.0	18.0
148713	46.0	6.0
28374	0.0	0.0
28373	0.0	0.0
28378	13.0	0.0
388468	1.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	4.0	0.0
340441	0.0	0.0
100505768	2.0	0.0
28370	0.0	29.0
28371	0.0	0.0
90352	7.0	1.0
90353	79.0	42.0
100505755	8.0	8.0
90355	1372.0	3110.0
100505753	4.0	0.0
339451	245.0	107.0
339453	61.0	4.0
653656	0.0	0.0
339456	59.0	40.0
653657	0.0	0.0
653658	55.0	35.0
28385	93.0	1.0
28383	30.0	0.0
600	16.0	8.0
28387	26.0	1.0
28388	2419.0	34.0
601	0.0	0.0
602	2740.0	4901.0
604	9744.0	2451.0
605	1917.0	1806.0
100505758	30.0	33.0
28381	2.0	0.0
606	38.0	13.0
607	3174.0	3256.0
28382	5.0	0.0
608	156.0	4.0
28380	11.0	2.0
100505785	1.0	0.0
219623	756.0	360.0
