id	c5eb6a8e-2a5b-4268-8ae6-f6c13d3e3b01	95c75be7-d55d-4d74-9179-9be223230a5b
339488	53.0	10.0
653645	0.0	0.0
28396	186.0	371.0
28394	701.0	3077.0
401944	367.0	315.0
28395	220.0	441.0
653650	29.0	35.0
90338	1778.0	1027.0
92999	2411.0	931.0
641654	0.0	0.0
28392	524.0	1623.0
28393	69.0	98.0
28391	67.0	220.0
653639	0.0	3.0
90332	185.0	522.0
134145	690.0	554.0
161742	3134.0	1451.0
90333	443.0	832.0
340460	0.0	0.0
134147	2276.0	3642.0
339476	0.0	0.0
653635	36.0	20.0
339479	74.0	3.0
401934	194.0	368.0
124751	36.0	19.0
148789	610.0	714.0
653641	0.0	0.0
90326	386.0	361.0
90362	571.0	989.0
100505761	646.0	672.0
100505767	9.0	7.0
388474	32.0	21.0
148713	12.0	5.0
28374	0.0	0.0
28373	0.0	0.0
28378	6.0	17.0
388468	0.0	55.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	0.0
340441	0.0	0.0
100505768	0.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	5.0	2.0
90353	120.0	63.0
100505755	7.0	2.0
90355	1048.0	883.0
100505753	4.0	0.0
339451	147.0	97.0
339453	81.0	15.0
653656	0.0	0.0
339456	24.0	135.0
653657	0.0	0.0
653658	51.0	276.0
28385	38.0	184.0
28383	7.0	27.0
600	14.0	2.0
28387	23.0	14.0
28388	1357.0	1780.0
601	0.0	0.0
602	3978.0	1905.0
604	6289.0	1494.0
605	1107.0	677.0
100505758	2.0	11.0
28381	0.0	3.0
606	9.0	6.0
607	1753.0	2243.0
28382	3.0	9.0
608	55.0	89.0
28380	7.0	8.0
100505785	0.0	0.0
219623	534.0	730.0
100505783	601.0	317.0
219621	113.0	346.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	33.0	14.0
148741	999.0	149.0
28359	0.0	0.0
90381	116.0	171.0
339448	799.0	863.0
28352	0.0	0.0
28353	0.0	0.0
653691	9.0	16.0
148738	0.0	0.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	3.0	11.0
28357	0.0	0.0
611	261.0	77.0
28354	0.0	0.0
28355	0.0	0.0
613	7552.0	2812.0
616	0.0	0.0
617	922.0	555.0
618	17.0	284.0
90378	1496.0	2209.0
376497	3097.0	1953.0
90379	1008.0	767.0
100505776	0.0	0.0
401983	0.0	7.0
401982	0.0	0.0
401981	0.0	0.0
653677	11.0	3.0
28369	0.0	0.0
28363	0.0	1.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	0.0	1.0
28368	0.0	0.0
622	928.0	2088.0
28365	0.0	0.0
623	124.0	28.0
340419	0.0	1.0
401973	0.0	0.0
28366	0.0	0.0
624	2630.0	457.0
627	55.0	17.0
134111	129.0	30.0
629	1048.0	3715.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	15.0	6.0
146183	32.0	12.0
339416	37.0	14.0
79931	9.0	25.0
55964	357.0	277.0
631	173.0	244.0
79930	250.0	209.0
632	19.0	10.0
79933	56.0	2.0
633	12371.0	38809.0
634	1736.0	510.0
79932	6374.0	6794.0
55968	5418.0	3366.0
79935	58.0	20.0
635	1.0	6.0
79934	1426.0	707.0
636	722.0	770.0
55967	1655.0	1384.0
637	1359.0	1451.0
79937	275.0	52.0
100505724	0.0	0.0
55966	182.0	44.0
158172	4.0	2.0
638	384.0	581.0
639	886.0	1499.0
79939	5595.0	4686.0
101927081	0.0	0.0
55969	630.0	753.0
101927084	23.0	27.0
158158	4170.0	3505.0
219654	5381.0	2390.0
100422900	0.0	1.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	1.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	1874.0	951.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	1473.0	585.0
55970	10705.0	7184.0
640	35.0	8.0
100270998	1.0	1.0
641	106.0	187.0
642	1703.0	648.0
55975	1724.0	603.0
100270992	0.0	0.0
158160	27.0	38.0
643	0.0	2.0
55974	1566.0	4710.0
122199	18.0	5.0
55973	3293.0	3344.0
644	3386.0	2087.0
100270994	0.0	0.0
79922	225.0	224.0
55972	942.0	1294.0
645	3722.0	2146.0
79921	11271.0	6506.0
388499	0.0	2.0
79924	239.0	150.0
646	127.0	103.0
79923	1.0	1.0
648	2546.0	5962.0
79925	540.0	262.0
649	1604.0	808.0
79927	1521.0	309.0
79929	270.0	73.0
100505718	2.0	0.0
100505741	20.0	17.0
7620	174.0	388.0
100422911	0.0	0.0
7621	349.0	275.0
100422913	3.0	2.0
100422914	0.0	0.0
102725509	131.0	117.0
339400	71.0	20.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	4.0	1.0
100422918	0.0	0.0
339403	4.0	0.0
100422919	0.0	0.0
650	670.0	118.0
100270986	0.0	2.0
651	123.0	78.0
652	882.0	1099.0
79953	129.0	66.0
653	126.0	59.0
100270981	0.0	0.0
654	604.0	336.0
100270982	0.0	0.0
655	844.0	737.0
79955	44.0	16.0
100270983	0.0	0.0
79954	1851.0	1699.0
656	228.0	511.0
100270984	0.0	0.0
657	2699.0	754.0
79957	104.0	170.0
79956	3285.0	4509.0
658	841.0	7049.0
79959	238.0	365.0
659	7422.0	5552.0
100505746	58.0	12.0
92912	2963.0	3601.0
79958	813.0	547.0
100270980	0.0	0.0
7617	93.0	117.0
100422920	0.0	0.0
7633	245.0	146.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	1.0	0.0
219670	23.0	22.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	456.0	146.0
100270974	8.0	4.0
661	1417.0	701.0
100270975	0.0	0.0
662	516.0	451.0
79940	199.0	68.0
100270976	0.0	0.0
663	5591.0	2489.0
100270977	0.0	0.0
55997	0.0	0.0
664	1838.0	915.0
665	7568.0	4855.0
53335	415.0	66.0
79944	345.0	527.0
666	2624.0	1368.0
100270972	0.0	1.0
667	89990.0	6656.0
79943	341.0	208.0
79946	13.0	36.0
668	29.0	10.0
53339	3865.0	3061.0
669	1434.0	920.0
100505738	230.0	63.0
79948	253.0	333.0
53336	0.0	0.0
7626	927.0	652.0
55999	0.0	0.0
79947	2435.0	1695.0
55998	0.0	1.0
7625	614.0	687.0
92906	2455.0	1739.0
7628	0.0	0.0
79949	9447.0	6017.0
7627	773.0	451.0
100505739	0.0	0.0
7629	1792.0	1127.0
161779	149.0	91.0
101929693	254.0	52.0
104533120	20.0	0.0
100422930	0.0	0.0
101927034	3.0	32.0
100422931	0.0	0.0
7644	883.0	2325.0
106903081	53.0	39.0
7643	110.0	202.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	6.0	8.0
219681	55.0	20.0
100422938	0.0	0.0
100422939	0.0	0.0
670	793.0	815.0
671	68.0	48.0
79971	10692.0	933.0
100270963	0.0	2.0
672	471.0	534.0
79970	341.0	431.0
53342	399.0	108.0
100270964	54.0	50.0
673	2216.0	1886.0
79973	105.0	80.0
53340	802.0	317.0
675	117.0	273.0
53345	6.0	8.0
79974	1472.0	1246.0
53346	245.0	106.0
676	6.0	77.0
79977	3613.0	1967.0
53343	1927.0	1441.0
677	29497.0	16059.0
100270961	1.0	0.0
678	44610.0	9214.0
53344	812.0	717.0
100270962	0.0	0.0
53349	1473.0	1239.0
79979	1191.0	1100.0
92935	511.0	463.0
158131	0.0	8.0
7634	1.0	7.0
53347	57.0	43.0
7637	1507.0	1073.0
7639	230.0	293.0
7638	45.0	40.0
158135	290.0	155.0
100422940	0.0	0.0
219699	1770.0	1173.0
100422942	0.0	0.0
7652	2.0	7.0
100422943	0.0	0.0
100422944	3.0	0.0
100422945	0.0	1.0
101927049	0.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	0.0
79960	3687.0	2572.0
682	21188.0	16237.0
401914	0.0	2.0
683	896.0	633.0
53353	190.0	28.0
100270953	0.0	0.0
684	5485.0	1468.0
79962	430.0	501.0
79961	1736.0	2124.0
685	329.0	276.0
401911	3.0	3.0
686	1564.0	1239.0
687	19790.0	2447.0
79963	75.0	52.0
688	2583.0	3469.0
79966	2350.0	1258.0
53354	188.0	177.0
100270950	2.0	4.0
689	34244.0	54732.0
100270951	0.0	0.0
79968	317.0	417.0
92922	769.0	156.0
53358	576.0	36.0
79969	594.0	395.0
92960	277.0	113.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1999.0	1323.0
7661	0.0	2.0
100422952	0.0	0.0
5001	768.0	917.0
100422953	0.0	0.0
5002	926.0	757.0
100422954	0.0	0.0
5003	61.0	13.0
100422955	0.0	0.0
5004	0.0	1.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	6.0	0.0
690	1.0	1.0
79991	1267.0	812.0
653604	1.0	0.0
79990	2248.0	1214.0
100270937	0.0	1.0
79993	693.0	231.0
401903	0.0	0.0
694	10539.0	21608.0
641616	5.0	3.0
79992	37.0	9.0
695	288.0	182.0
100270943	0.0	0.0
696	23.0	1.0
699	111.0	538.0
79998	224.0	32.0
100505704	0.0	3.0
134187	3.0	0.0
100505702	99.0	106.0
641613	1.0	3.0
401904	24.0	104.0
641614	0.0	0.0
100422960	0.0	0.0
5010	3529.0	182.0
7673	96.0	337.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1584.0	1249.0
101927067	17.0	8.0
100422964	0.0	0.0
5013	25.0	134.0
100422965	18.0	0.0
100422966	0.0	0.0
5015	0.0	4.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	1.0	0.0
53371	2400.0	1894.0
146177	10.0	17.0
100270924	0.0	0.0
79980	936.0	601.0
100270925	1.0	0.0
100270926	10.0	23.0
79982	1605.0	1860.0
79981	11.0	43.0
79983	613.0	3435.0
53373	5030.0	2160.0
80975	13.0	9.0
79986	317.0	477.0
100420308	0.0	0.0
100420307	21.0	14.0
79987	9134.0	4777.0
5005	3.0	1.0
79989	641.0	400.0
5007	5620.0	4417.0
100420303	0.0	0.0
5008	84.0	35.0
5009	3.0	0.0
100420300	74.0	24.0
92949	1664.0	264.0
7682	0.0	1.0
100422850	0.0	1.0
5020	13.0	3.0
7681	0.0	7.0
100422851	0.0	0.0
5021	24907.0	64.0
100422852	0.0	0.0
7683	0.0	6.0
100422853	0.0	0.0
5023	53.0	52.0
100422854	0.0	0.0
5024	0.0	0.0
100422855	0.0	0.0
5025	1796.0	786.0
101929651	0.0	0.0
100422856	0.0	0.0
5026	22.0	8.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	0.0
101929655	44.0	14.0
5016	85.0	559.0
5017	461.0	2039.0
7678	171.0	224.0
5018	6305.0	4996.0
5019	2073.0	488.0
5030	7.0	5.0
7693	1172.0	627.0
100422861	0.0	0.0
7692	795.0	539.0
5031	124.0	147.0
100422862	0.0	0.0
7695	774.0	449.0
5032	307.0	335.0
100422863	0.0	0.0
5033	2633.0	2130.0
7694	484.0	52.0
100422864	0.0	1.0
5034	37807.0	24036.0
7697	567.0	612.0
101929664	23.0	3.0
7696	80.0	133.0
101929665	2.0	1.0
100422866	0.0	0.0
5036	7441.0	7769.0
7699	1096.0	202.0
101927003	0.0	1.0
100422867	0.0	0.0
5037	22685.0	14549.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	3.0	2.0
7691	192.0	75.0
7690	1934.0	1952.0
254013	301.0	237.0
100420207	0.0	2.0
5027	467.0	189.0
100420206	0.0	0.0
5028	153.0	704.0
5029	601.0	426.0
100420203	12.0	1.0
100420200	0.0	0.0
100422860	12.0	5.0
5042	37.0	47.0
100422873	0.0	1.0
100422874	0.0	0.0
5045	7097.0	4630.0
100422876	0.0	0.0
5046	1494.0	258.0
5047	5.0	2.0
100292290	0.0	0.0
100422878	2.0	0.0
5048	11421.0	3114.0
100422879	0.0	0.0
101927015	6.0	1.0
101927017	0.0	0.0
105377880	0.0	1.0
256646	0.0	0.0
256643	797.0	504.0
55902	3283.0	2694.0
55901	516.0	417.0
55900	1092.0	1006.0
55906	636.0	352.0
100420213	0.0	0.0
55905	5033.0	2776.0
55904	5100.0	6192.0
5052	14100.0	14456.0
100422883	0.0	0.0
55909	1137.0	346.0
5053	17.0	4.0
100422884	0.0	0.0
5054	5470.0	5917.0
55908	18.0	13.0
55907	1958.0	1304.0
5055	83.0	396.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2751.0	4068.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	0.0
5050	972.0	1879.0
5051	1269.0	1063.0
5049	6286.0	4491.0
55911	441.0	214.0
55917	2848.0	1855.0
100420224	0.0	0.0
55916	984.0	1113.0
100420223	0.0	0.0
101929690	2.0	0.0
100422880	0.0	0.0
55915	1930.0	836.0
100422881	0.0	0.0
55914	4962.0	4807.0
5063	1164.0	95.0
100422894	0.0	0.0
5064	5258.0	1710.0
100422895	0.0	0.0
100422896	2.0	0.0
5066	22171.0	9007.0
5067	205.0	35.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	148.0	154.0
100419246	0.0	0.0
254050	32.0	12.0
5062	6224.0	9891.0
55920	7719.0	7320.0
254048	1409.0	1808.0
55924	747.0	298.0
55922	629.0	515.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	4484.0	6078.0
5075	1.0	1.0
5076	33.0	1.0
5077	17.0	11.0
55929	1932.0	959.0
5078	1.0	0.0
101929620	0.0	0.0
5079	33.0	14.0
101929624	0.0	0.0
254065	572.0	987.0
101929623	8.0	6.0
5071	316.0	127.0
5073	3217.0	2417.0
55930	4101.0	3345.0
55937	158.0	122.0
100420253	18.0	3.0
5087	11068.0	28595.0
5088	4.0	1.0
5089	3874.0	2565.0
5080	233.0	116.0
5081	0.0	0.0
101929639	74.0	28.0
5082	1343.0	1006.0
256691	4318.0	144.0
5083	182.0	1940.0
101929637	2.0	0.0
102725541	1.0	0.0
79913	608.0	378.0
79912	1084.0	832.0
79915	97.0	207.0
100420259	1.0	3.0
100420258	5.0	4.0
100420257	1.0	1.0
79917	192.0	223.0
79919	168.0	30.0
79918	765.0	491.0
5096	2202.0	1639.0
5097	5200.0	2480.0
5098	2553.0	886.0
5099	2516.0	291.0
100420260	0.0	0.0
254042	398.0	368.0
5090	1508.0	288.0
5091	2104.0	1395.0
5092	2955.0	4937.0
5093	11125.0	9039.0
5094	18484.0	20482.0
5095	1679.0	1161.0
100270899	1.0	0.0
100270895	3.0	7.0
79902	1533.0	1065.0
55957	159.0	63.0
79901	52272.0	26244.0
100270891	0.0	0.0
55954	661.0	424.0
79903	1453.0	888.0
100420269	0.0	0.0
79906	438.0	249.0
79905	128.0	194.0
79908	7.0	6.0
55959	12487.0	4814.0
55958	3679.0	3599.0
112724	775.0	333.0
100420275	0.0	0.0
90288	75.0	15.0
28338	0.0	0.0
28339	0.0	0.0
254099	3.0	14.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	1.0	0.0
28348	0.0	0.0
90271	350.0	82.0
90273	55.0	41.0
112714	12.0	12.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	630.0	546.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	4.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	0.0
28316	12.0	11.0
28317	0.0	0.0
28314	0.0	0.0
28315	5.0	1.0
28318	17.0	11.0
112703	121.0	170.0
28312	0.0	1.0
28313	0.0	7.0
101929602	3.0	0.0
653598	1.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	4109.0	513.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	1869.0	2380.0
105377820	0.0	0.0
112755	95.0	30.0
112752	1062.0	596.0
28305	5.0	9.0
28306	7.0	10.0
28304	1.0	13.0
28309	1.0	0.0
28307	15.0	22.0
28301	3.0	10.0
28300	0.0	6.0
124739	347.0	229.0
112744	0.0	0.0
388403	1352.0	1429.0
388401	1.0	0.0
388407	16.0	22.0
376412	6.0	36.0
653509	88.0	627.0
90441	1990.0	1463.0
388551	0.0	0.0
388552	436.0	573.0
122011	0.0	1.0
148641	522.0	12.0
102216342	0.0	4.0
388550	0.0	1.0
102216341	0.0	0.0
653505	2.0	1.0
641518	2.0	9.0
641517	0.0	0.0
641515	0.0	0.0
388536	167.0	236.0
388533	44.0	377.0
388531	13.0	4.0
148645	0.0	2.0
388532	11.0	4.0
340595	0.0	0.0
340596	31.0	39.0
90427	418.0	523.0
340598	1.0	0.0
161635	0.0	0.0
340591	330.0	212.0
388574	3.0	5.0
388569	236.0	203.0
388566	487.0	217.0
388567	123.0	156.0
388564	251.0	57.0
124641	0.0	0.0
90459	1002.0	368.0
653519	217.0	327.0
388561	591.0	787.0
388559	27.0	26.0
124637	167.0	113.0
388558	324.0	364.0
388555	0.0	2.0
388553	0.0	0.0
701	69.0	403.0
340571	0.0	0.0
705	1284.0	1059.0
706	4964.0	4108.0
340578	18.0	17.0
708	4946.0	4149.0
100505881	1661.0	518.0
90485	67.0	17.0
90488	4145.0	3217.0
220717	232.0	403.0
100529855	6.0	8.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	312.0	504.0
90480	1860.0	1176.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	3.0	0.0
28494	0.0	0.0
122046	0.0	23.0
653550	0.0	0.0
28499	0.0	1.0
388588	155.0	86.0
710	55817.0	11811.0
28497	0.0	0.0
28498	1.0	1.0
653553	64.0	65.0
711	0.0	0.0
712	7137.0	2422.0
340562	3.0	0.0
713	8258.0	2688.0
714	7184.0	2247.0
641556	0.0	0.0
715	56862.0	7863.0
716	56186.0	12491.0
28491	0.0	1.0
717	1227.0	505.0
28492	0.0	0.0
718	121472.0	23834.0
719	1746.0	504.0
28490	0.0	0.0
100505876	1932.0	546.0
219731	46.0	9.0
100505877	0.0	0.0
100505875	59.0	31.0
122042	0.0	4.0
388585	0.0	3.0
388581	20.0	18.0
122038	0.0	0.0
388579	0.0	1.0
720	3799.0	150.0
721	3170.0	118.0
722	442.0	64.0
724	0.0	0.0
725	55.0	3.0
726	1213.0	827.0
100505879	0.0	1.0
727	416.0	309.0
728	1607.0	378.0
729	135.0	186.0
340554	237.0	55.0
219743	1440.0	1185.0
339562	0.0	1.0
653566	50.0	42.0
653567	44.0	12.0
28479	37.0	31.0
339559	258.0	216.0
28473	28.0	124.0
28474	385.0	2299.0
28471	6.0	67.0
340547	10.0	28.0
730	4157.0	2256.0
28477	0.0	0.0
731	0.0	0.0
28478	1.0	1.0
732	5.0	0.0
28475	0.0	0.0
124685	2.0	0.0
733	15.0	3.0
28476	0.0	0.0
734	1889.0	2573.0
735	0.0	2.0
738	6260.0	6161.0
340544	24.0	18.0
219738	505.0	157.0
28470	1.0	14.0
340542	283.0	124.0
219736	464.0	2501.0
340543	210.0	8.0
136647	1109.0	784.0
100505894	258.0	233.0
100505892	1.0	0.0
100505893	0.0	0.0
219752	8.0	4.0
7710	143.0	46.0
653557	1.0	0.0
100505890	0.0	0.0
7709	1060.0	712.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	3760.0	3164.0
28483	7.0	28.0
741	610.0	709.0
28488	0.0	1.0
28489	0.0	0.0
28486	0.0	0.0
744	804.0	46.0
28487	0.0	0.0
7701	1738.0	1261.0
745	83.0	244.0
7700	277.0	411.0
746	3062.0	1447.0
747	833.0	248.0
7703	2293.0	2848.0
7702	943.0	771.0
340533	136.0	217.0
7705	6046.0	4589.0
28480	0.0	0.0
7704	682.0	87.0
219749	1126.0	696.0
28481	15.0	26.0
7707	2838.0	2480.0
7706	3723.0	1344.0
339541	59.0	72.0
100270879	3.0	0.0
171017	1326.0	1088.0
768215	0.0	0.0
340526	1131.0	489.0
340527	170.0	356.0
100270887	0.0	0.0
146059	843.0	582.0
768217	1.0	0.0
750	4.0	1.0
768216	0.0	0.0
768211	677.0	239.0
752	1705.0	897.0
753	3769.0	3993.0
171019	8.0	9.0
754	20890.0	14412.0
768213	0.0	0.0
755	1048.0	370.0
340529	0.0	0.0
768212	0.0	0.0
100270885	2.0	0.0
7712	6.0	3.0
757	3438.0	3291.0
7711	111.0	118.0
758	52.0	2.0
100270880	0.0	0.0
100505845	0.0	0.0
759	0.0	6.0
7716	6275.0	2634.0
134082	0.0	0.0
134083	0.0	0.0
158055	3.0	3.0
7718	382.0	178.0
158056	141.0	66.0
158038	113.0	0.0
7730	0.0	0.0
100505832	31.0	3.0
7732	185.0	12.0
219771	6059.0	3439.0
219770	0.0	1.0
100270868	0.0	0.0
100270869	3.0	0.0
339535	10.0	8.0
340515	0.0	2.0
100270875	0.0	0.0
760	1897.0	378.0
256714	26.0	32.0
100270876	0.0	0.0
761	1565.0	200.0
768206	73.0	21.0
762	266.0	402.0
763	0.0	1.0
100270871	0.0	0.0
256710	11.0	6.0
100270872	1.0	0.0
764	0.0	0.0
765	42.0	2.0
100270873	10.0	3.0
766	1.0	2.0
100270874	0.0	0.0
767	1180.0	4613.0
768	25.0	60.0
732275	0.0	0.0
100270870	0.0	0.0
100505835	3.0	1.0
7727	483.0	542.0
158046	167.0	37.0
7726	5007.0	2452.0
7728	431.0	308.0
100505839	23.0	40.0
7741	606.0	448.0
100505865	192.0	38.0
7743	1469.0	889.0
339521	1.0	1.0
100270857	0.0	0.0
339524	223.0	159.0
770	1011.0	158.0
100270864	0.0	0.0
771	12651.0	37065.0
205147	2.0	2.0
773	55.0	20.0
100270867	2.0	0.0
774	7.0	14.0
340508	3.0	0.0
775	1119.0	530.0
776	622.0	310.0
777	20.0	7.0
778	92.0	64.0
100505869	11.0	2.0
779	0.0	1.0
7733	561.0	360.0
7738	347.0	553.0
7737	659.0	641.0
340501	0.0	0.0
7739	4130.0	10675.0
158078	1208.0	1956.0
7750	3599.0	4083.0
7752	319.0	423.0
100505854	544.0	1015.0
100505855	0.0	3.0
100505852	0.0	0.0
7754	851.0	231.0
7753	603.0	315.0
219793	0.0	0.0
219790	78.0	177.0
122060	432.0	47.0
100270846	1.0	0.0
339512	21.0	238.0
100270847	0.0	0.0
100270848	0.0	0.0
780	19887.0	14334.0
781	1091.0	688.0
100270853	7.0	0.0
782	337.0	251.0
339505	4.0	2.0
783	128.0	56.0
103689912	33.0	30.0
784	1249.0	1307.0
103689911	0.0	8.0
785	238.0	88.0
786	11.0	2.0
100270850	0.0	1.0
100270851	0.0	4.0
788	1528.0	488.0
100270852	0.0	3.0
7745	1303.0	1731.0
789	0.0	0.0
103689918	0.0	0.0
103689917	0.0	0.0
732253	5.0	0.0
158062	94.0	11.0
7746	582.0	300.0
171024	9663.0	2503.0
7748	1036.0	765.0
171023	4567.0	2480.0
103689913	0.0	0.0
171022	60.0	75.0
158067	232.0	92.0
103689915	0.0	0.0
7761	160.0	79.0
7760	1507.0	1138.0
7763	20636.0	5596.0
5100	0.0	7.0
7762	106.0	60.0
5101	461.0	111.0
7764	4572.0	4859.0
100270839	7.0	3.0
339500	398.0	1122.0
100270835	1.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	3999.0	3121.0
100270837	3.0	0.0
100270838	0.0	0.0
793	4.0	22.0
794	865.0	423.0
100270844	0.0	0.0
795	0.0	0.0
796	1.0	0.0
797	3.0	0.0
100270840	18.0	5.0
798	0.0	0.0
799	87.0	6.0
100270841	11.0	2.0
7756	8128.0	7254.0
7755	644.0	521.0
7757	70.0	25.0
101929580	9.0	44.0
158011	7.0	0.0
100505806	229.0	876.0
7770	594.0	414.0
101929581	0.0	1.0
7772	361.0	25.0
7771	234.0	181.0
5110	4530.0	2363.0
101929582	0.0	0.0
5111	2814.0	3416.0
7773	180.0	188.0
7776	716.0	573.0
7775	492.0	152.0
101929589	1.0	0.0
100419416	0.0	0.0
100270832	7.0	9.0
100270833	12.0	6.0
100270834	0.0	1.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	2278.0	50.0
7767	206.0	254.0
5105	159.0	410.0
7766	23.0	73.0
5106	1978.0	2409.0
7769	687.0	620.0
100420401	0.0	3.0
7768	160.0	197.0
5108	10889.0	9261.0
101929590	0.0	0.0
101929591	0.0	5.0
7781	10.0	41.0
7780	44.0	1651.0
7783	1.0	2.0
7782	685.0	876.0
5121	11.0	25.0
5122	16.0	17.0
7784	199.0	397.0
5125	1635.0	1159.0
7786	891.0	358.0
90423	437.0	305.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	7.0	1.0
100420415	25.0	55.0
5116	2515.0	1690.0
100420414	0.0	6.0
100505826	17.0	16.0
90417	366.0	423.0
5118	11391.0	3111.0
90416	791.0	539.0
7779	2462.0	2067.0
100420412	0.0	0.0
5119	6117.0	2500.0
158035	2.0	0.0
100420410	0.0	0.0
7791	26022.0	6665.0
5130	3673.0	3400.0
5132	5.0	6.0
90411	9723.0	5139.0
5133	46.0	19.0
5134	3382.0	2597.0
90410	837.0	832.0
7798	4474.0	1690.0
5136	582.0	278.0
146053	49.0	387.0
146050	1375.0	855.0
146057	1091.0	687.0
103091864	8.0	17.0
103091863	0.0	0.0
5126	62.0	12.0
7789	206.0	210.0
5127	5229.0	3112.0
5128	1885.0	1999.0
100505812	86.0	125.0
5129	1174.0	5358.0
90407	1445.0	1656.0
5140	440.0	1036.0
100422971	0.0	0.0
5141	1556.0	1189.0
100422972	0.0	0.0
5142	3572.0	3455.0
100422973	0.0	0.0
5143	18.0	22.0
100422974	0.0	0.0
5144	1010.0	426.0
100422975	0.0	1.0
5145	8.0	0.0
5146	1.0	6.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	862.0	781.0
100422978	0.0	0.0
100422979	2.0	0.0
101929539	8.0	11.0
100419324	0.0	1.0
254128	260.0	143.0
254122	58.0	8.0
5137	1094.0	55.0
7799	3797.0	2757.0
5138	3031.0	944.0
5139	545.0	422.0
100422970	0.0	0.0
5151	1360.0	1727.0
100422982	0.0	0.0
5152	1098.0	182.0
100422983	0.0	0.0
5153	313.0	275.0
100422984	0.0	0.0
5154	2113.0	303.0
100422985	0.0	0.0
5155	1754.0	2221.0
100422986	0.0	1.0
5156	7760.0	2380.0
100422987	0.0	0.0
5157	6637.0	644.0
100422988	0.0	0.0
5158	383.0	650.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	0.0	0.0
5150	997.0	691.0
100049076	9.0	10.0
5148	26.0	9.0
5149	0.0	1.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	3553.0	2111.0
100422993	0.0	0.0
5163	962.0	841.0
100422994	0.0	0.0
5164	1989.0	832.0
100422995	0.0	0.0
5165	827.0	458.0
100422996	0.0	0.0
5166	38830.0	6113.0
100422997	0.0	0.0
5167	2151.0	1885.0
5168	10844.0	2913.0
5169	128.0	80.0
101929559	14.0	2.0
101929557	0.0	0.0
5160	3539.0	2496.0
5161	0.0	0.0
256764	54.0	268.0
254100	50.0	48.0
254102	4537.0	1598.0
5159	13104.0	10340.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	2.0	1.0
100420341	43.0	93.0
5174	1634.0	71.0
5175	25617.0	14668.0
5176	18731.0	6847.0
5178	1456.0	125.0
5179	363.0	407.0
5170	2066.0	1344.0
5172	74.0	49.0
100420342	0.0	0.0
5184	5040.0	1927.0
5187	22683.0	3536.0
