id	ecbe1717-b6b7-4359-b723-3bfc81c82f2d	86b85802-2fb0-4628-a79f-04bdb80b7461
106481341	0.0	0.0
106481342	4.0	11.0
106481340	0.0	0.0
85458	9722.0	5125.0
106481345	0.0	1.0
85459	1133.0	1871.0
106481346	0.0	0.0
85456	22000.0	13217.0
442910	0.0	1.0
106481343	0.0	0.0
85457	3210.0	7032.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	2.0
85455	95.0	217.0
442913	0.0	0.0
85452	11.0	32.0
442914	0.0	0.0
50	8964.0	4846.0
85453	1829.0	456.0
442915	0.0	0.0
85450	2445.0	1346.0
51	11795.0	8343.0
442916	0.0	0.0
85451	1589.0	1790.0
52	3726.0	6210.0
442917	0.0	0.0
53	3417.0	8143.0
442918	0.0	0.0
54	4256.0	5387.0
442919	0.0	0.0
55	84.0	168.0
442909	0.0	7.0
56	5.0	16.0
58	24.0	21.0
59	25369.0	18392.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	39.0	11.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	476.0	280.0
106481350	0.0	0.0
106481351	4.0	2.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	52.0	2.0
106481354	0.0	3.0
85446	440.0	852.0
442900	0.0	0.0
106481355	0.0	0.0
85443	23.0	58.0
442901	0.0	0.0
85444	1470.0	2888.0
442902	0.0	0.0
60	178848.0	280001.0
85441	1455.0	4677.0
442903	13.0	13.0
85442	26.0	4.0
442904	0.0	0.0
442905	0.0	0.0
62	16.0	20.0
85440	5227.0	4416.0
442907	0.0	0.0
442908	3.0	0.0
66	1.0	0.0
67	7.0	5.0
68	3.0	5.0
344595	494.0	506.0
69	6.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	131.0	342.0
106481321	0.0	0.0
85479	33.0	13.0
106481322	0.0	0.0
85476	4584.0	6472.0
85477	916.0	687.0
70	14.0	42.0
85474	24.0	89.0
71	113311.0	218191.0
72	6343.0	325.0
73	11.0	59.0
74	0.0	0.0
75	14.0	30.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	7298.0	9078.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	1863.0	5766.0
81	26594.0	28949.0
85463	1801.0	399.0
82	1.0	2.0
85464	4953.0	2985.0
83	7.0	9.0
85461	4863.0	4135.0
85462	549.0	2153.0
86	2591.0	6098.0
87	24379.0	13501.0
85460	2293.0	2635.0
88	25.0	12.0
89	2.0	0.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	3659.0	4041.0
106481300	0.0	0.0
91	2873.0	4708.0
92	1896.0	1148.0
93	1382.0	1631.0
94	5330.0	1424.0
95	198.0	361.0
97	284.0	610.0
98	1466.0	1391.0
344561	0.0	2.0
728661	4716.0	9006.0
728664	1.0	0.0
106481305	0.0	0.0
261734	890.0	1055.0
106481306	0.0	2.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	11.0	37.0
106481309	7.0	6.0
246119	0.0	0.0
106481307	0.0	0.0
261735	1.0	2.0
106481308	0.0	0.0
3804	3.0	0.0
3805	1.0	5.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	1.0
106481310	3.0	2.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1370.0	668.0
3800	643.0	12552.0
3801	1939.0	562.0
3802	12.0	1.0
728695	1.0	1.0
285735	0.0	0.0
261726	2933.0	6004.0
728698	7.0	5.0
3814	1.0	0.0
3815	8683.0	1220.0
3816	60.0	49.0
261729	3877.0	1473.0
3817	2.0	6.0
3818	56.0	170.0
222166	43941.0	2974.0
3811	7.0	1.0
3812	6.0	1.0
285740	0.0	2.0
285741	43.0	16.0
728689	11.0	17.0
3827	4.0	12.0
246100	0.0	0.0
3820	138.0	29.0
3821	35.0	21.0
3822	6.0	5.0
3823	6.0	1.0
3824	332.0	102.0
645402	0.0	0.0
403313	843.0	3436.0
403314	0.0	2.0
728637	2.0	5.0
728638	6.0	41.0
728633	0.0	0.0
728632	21.0	28.0
728635	26.0	43.0
3836	5132.0	6335.0
222183	220.0	135.0
3837	17082.0	24250.0
3838	2264.0	8507.0
3839	5795.0	4077.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	2365.0	1786.0
3832	354.0	2562.0
3833	136.0	1272.0
3834	309.0	10.0
3835	1323.0	3676.0
728620	1.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	368.0	985.0
3848	13.0	2.0
3849	0.0	1.0
222171	164.0	1525.0
728619	4.0	2.0
3840	10564.0	8677.0
3841	1039.0	713.0
3842	10984.0	14082.0
3843	19025.0	10659.0
3844	0.0	0.0
3845	2883.0	4877.0
3846	8.0	46.0
645423	0.0	0.0
3860	3.0	10.0
246126	0.0	0.0
728658	603.0	731.0
728655	1.0	5.0
728657	1.0	1.0
728656	0.0	0.0
3858	1165.0	1775.0
3859	7.0	5.0
246135	6.0	6.0
3850	0.0	2.0
3851	0.0	25.0
3852	25504.0	1019.0
645414	0.0	0.0
3853	54.0	9.0
3854	1330.0	213.0
3855	10861.0	10200.0
3856	7965.0	47871.0
3857	7.0	0.0
728640	5.0	2.0
645431	14.0	176.0
728642	175.0	169.0
728641	40.0	1.0
645434	95.0	2.0
645432	13.0	10.0
285704	803.0	1295.0
728643	4.0	1.0
222194	2154.0	4055.0
285708	0.0	2.0
1204	1.0	0.0
1203	1510.0	948.0
1201	1003.0	3647.0
1200	19015.0	22339.0
3861	23973.0	922.0
645426	18.0	19.0
645425	0.0	0.0
1209	7133.0	16007.0
3866	18959.0	163022.0
1208	5.0	9.0
1207	4069.0	6486.0
3868	428.0	42.0
285311	0.0	0.0
3880	8819.0	2029.0
3881	5.0	86.0
285313	3009.0	137.0
100128537	1066.0	2699.0
3882	28.0	22.0
100128536	2.0	1.0
285314	1.0	3.0
285315	308.0	398.0
1215	938.0	6.0
100141515	2.0	3.0
1213	38827.0	57820.0
1212	3576.0	2635.0
1211	6567.0	7601.0
3872	10908.0	678.0
3875	5641.0	52494.0
3876	1.0	6.0
3879	0.0	5.0
3890	0.0	1.0
3891	0.0	0.0
3892	30.0	107.0
100128525	4.0	3.0
285326	0.0	0.0
1230	1252.0	774.0
285329	14.0	20.0
440097	124.0	6.0
440093	11.0	21.0
3883	2.0	1.0
3884	0.0	0.0
3885	0.0	1.0
3886	0.0	0.0
100128521	1.0	1.0
3887	87.0	69.0
3888	0.0	1.0
100631239	0.0	0.0
3889	5.0	8.0
100128516	160.0	104.0
285331	1440.0	2790.0
100128512	0.0	1.0
285335	22.0	30.0
100128514	0.0	0.0
1241	608.0	1017.0
1240	3046.0	621.0
1238	575.0	272.0
1237	5.0	22.0
1236	114.0	44.0
1235	3.0	7.0
1234	736.0	477.0
1233	72.0	184.0
1232	7.0	43.0
3895	27799.0	30860.0
100128511	7.0	54.0
100631247	5.0	28.0
3897	469.0	25.0
100631248	0.0	0.0
3898	697.0	755.0
100631249	0.0	0.0
3899	2396.0	26498.0
100128505	1.0	4.0
100631250	0.0	0.0
285343	2087.0	2096.0
100631251	6.0	237.0
100631252	3.0	111.0
100631253	0.0	0.0
285346	190.0	317.0
100631254	5.0	1.0
100128503	2.0	0.0
285349	375.0	237.0
574501	4.0	1.0
574502	0.0	0.0
1244	201.0	68.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	5322.0	521.0
1263	694.0	742.0
1262	15.0	35.0
116966	192.0	41.0
100887755	0.0	0.0
1261	19.0	19.0
100887754	2.0	4.0
1260	0.0	0.0
116969	22.0	9.0
1259	471.0	27.0
1258	11.0	2.0
440061	0.0	0.0
100887750	39.0	56.0
100887746	0.0	0.0
100887744	2.0	1.0
1272	1144.0	1929.0
1271	3275.0	10.0
100887749	79.0	12.0
1270	35.0	58.0
100887748	0.0	0.0
440044	17.0	32.0
1269	2.0	0.0
440051	0.0	0.0
1268	986.0	30.0
440050	1.0	3.0
1267	6304.0	7934.0
1266	17625.0	42928.0
100887740	0.0	0.0
1265	6878.0	10735.0
1286	241.0	29.0
1285	84.0	17.0
1284	87606.0	24780.0
1282	100131.0	35631.0
1281	186275.0	329448.0
1280	35.0	17.0
440078	163.0	251.0
440077	0.0	3.0
440087	38.0	39.0
1278	178449.0	412508.0
1277	108425.0	536220.0
440081	87.0	124.0
116938	0.0	0.0
1297	1.0	1.0
116931	92.0	76.0
1296	2294.0	5097.0
1295	9290.0	10044.0
116933	0.0	12.0
1294	702.0	571.0
1293	95161.0	62239.0
116935	34.0	33.0
1292	73219.0	36186.0
440068	3.0	8.0
1291	63470.0	53260.0
116937	7.0	5.0
440067	21.0	2.0
1290	22281.0	39963.0
440073	418.0	17.0
440072	7.0	10.0
1289	10641.0	30786.0
1288	554.0	362.0
1287	1307.0	5754.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	5220.0	4299.0
440021	0.0	1.0
442673	7.0	14.0
10018	2352.0	9502.0
126328	1235.0	1706.0
442676	0.0	0.0
126326	940.0	632.0
1299	116.0	121.0
1298	378.0	369.0
10011	1691.0	3704.0
10010	5409.0	3554.0
10013	4247.0	5514.0
128989	2159.0	1275.0
10015	15152.0	17775.0
10014	6049.0	3425.0
10017	35.0	9.0
10016	4599.0	9312.0
10020	3578.0	1984.0
114335	0.0	0.0
114336	0.0	0.0
126321	1771.0	2581.0
10029	0.0	0.0
442668	0.0	0.0
10022	3.0	2.0
10021	6.0	5.0
10024	40.0	456.0
128977	3847.0	1687.0
103021165	1.0	0.0
10023	381.0	507.0
103021164	2.0	8.0
10026	3913.0	6242.0
10025	2251.0	4205.0
116986	319.0	149.0
116985	8102.0	5505.0
116988	4279.0	2066.0
116987	4380.0	4100.0
114327	1668.0	3128.0
440043	0.0	0.0
126308	4377.0	5886.0
440041	0.0	0.0
126306	11.0	23.0
151306	523.0	35.0
100128590	4.0	9.0
100128596	2.0	2.0
151300	0.0	3.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	14.0	11.0
440026	1408.0	5110.0
440023	0.0	0.0
10008	1150.0	620.0
10007	3226.0	5258.0
10009	3361.0	5542.0
116984	1204.0	2553.0
116983	1510.0	1359.0
151313	730.0	1204.0
10000	7725.0	2176.0
128954	0.0	0.0
10002	18.0	136.0
10001	1159.0	1582.0
10004	421.0	113.0
10003	460.0	51.0
10006	5106.0	5862.0
10005	895.0	1371.0
126370	0.0	0.0
285352	115.0	181.0
100128579	0.0	1.0
285359	60.0	359.0
126375	694.0	1008.0
126374	1757.0	1000.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4819.0	5829.0
285367	1327.0	1915.0
285368	170.0	674.0
100128569	91.0	55.0
126364	526.0	439.0
100128560	20.0	9.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	0.0
153932	1.0	5.0
344191	1.0	0.0
126353	114.0	1720.0
751071	264.0	560.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	5.0	5.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	5.0	4.0
106481282	0.0	0.0
285381	3102.0	2408.0
106481283	0.0	0.0
285382	386.0	403.0
106481280	0.0	0.0
165918	2198.0	2029.0
106481281	2.0	6.0
165904	3.0	3.0
285386	2541.0	46278.0
138307	1.0	0.0
106481297	1.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	0.0	0.0
106481290	1.0	0.0
100128541	1.0	3.0
138311	420.0	531.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	40.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	2.0	81.0
126299	861.0	1565.0
106481259	0.0	0.0
728716	0.0	0.0
126298	1941.0	4307.0
728710	0.0	0.0
126295	285.0	551.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	4.0	10.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	379.0	958.0
645318	0.0	0.0
645317	29.0	19.0
151242	40.0	1775.0
106481260	0.0	0.0
106481261	0.0	3.0
647979	48207.0	41806.0
100287908	0.0	0.0
645332	248.0	773.0
126282	1492.0	1982.0
100287902	8.0	52.0
163227	869.0	3089.0
100287900	0.0	0.0
163223	104.0	17.0
106481275	0.0	2.0
106481276	1.0	4.0
106481273	2.0	0.0
106481274	4.0	2.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	152.0	616.0
106481278	0.0	0.0
645328	0.0	6.0
151254	98.0	73.0
645326	2.0	13.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	5.0	15.0
163259	496.0	277.0
645345	34.0	45.0
200403	6.0	4.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	451.0	718.0
106481237	0.0	0.0
106481238	0.0	1.0
728737	2.0	2.0
728732	0.0	2.0
728734	0.0	1.0
126272	140.0	337.0
106481242	0.0	0.0
107133511	1.0	1.0
114294	1783.0	4638.0
106481243	0.0	0.0
107133513	1.0	1.0
106481240	0.0	0.0
106481241	12.0	5.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	1.0
114299	54.0	30.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	6.0	0.0
106481248	0.0	1.0
106481249	0.0	1.0
107133516	1.0	6.0
728723	440.0	58.0
106481253	1.0	0.0
107133522	12.0	13.0
106481254	4.0	0.0
107133524	6.0	6.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	6.0	1.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	4.0	1.0
151276	2.0	2.0
645348	1.0	1.0
106481250	1.0	0.0
645369	104.0	164.0
645368	0.0	0.0
645367	1.0	0.0
106481217	0.0	0.0
200424	1320.0	2894.0
106481218	4.0	7.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	15.0	35.0
645360	1.0	0.0
106481219	0.0	1.0
106481220	7.0	16.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	865.0	590.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	1.0	5.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	4.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	2.0	0.0
645387	372.0	233.0
645382	0.0	0.0
645381	80.0	81.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	5.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	3.0
106481207	1.0	7.0
106481204	1.0	0.0
106481205	0.0	0.0
106481208	6.0	2.0
106481209	0.0	0.0
3902	84.0	170.0
3903	5458.0	1469.0
106481210	0.0	0.0
3904	12.0	8.0
3906	34.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	22078.0	3046.0
106481211	0.0	0.0
3909	7173.0	6218.0
106481212	0.0	1.0
684959	0.0	0.0
151234	3.0	7.0
151230	694.0	1830.0
728798	3.0	2.0
3913	47064.0	29909.0
3914	8172.0	974.0
3915	68885.0	23047.0
3916	27777.0	21588.0
3918	8412.0	4977.0
3910	49320.0	9188.0
3911	6209.0	5105.0
3912	19846.0	14650.0
728782	7.0	7.0
728780	18.0	32.0
3924	14.0	20.0
3925	4196.0	8786.0
3927	22865.0	35222.0
3929	689.0	641.0
3920	14643.0	22106.0
3921	25053.0	27835.0
3923	0.0	1.0
100873174	2.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	12563.0	12985.0
3937	1690.0	2310.0
3938	1.0	7.0
3939	48279.0	53135.0
3930	4276.0	2542.0
100873179	0.0	0.0
3931	649.0	258.0
3932	372.0	149.0
3933	0.0	0.0
3934	828.0	385.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	0.0	0.0
100873165	4.0	1.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	7.0	3.0
3947	2.0	0.0
3948	23.0	30.0
3949	1245.0	5162.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	41631.0	2976.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	1.0
100873197	0.0	0.0
728758	2.0	7.0
100873192	1.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	109.0	14.0
3958	26148.0	14666.0
3959	42455.0	76718.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	1.0
199223	320.0	661.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	586.0	117.0
3952	94121.0	4.0
3953	11574.0	335.0
3954	3884.0	5753.0
3955	3096.0	2259.0
3956	46624.0	12019.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	8.0	22.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	17.0	2.0
728746	0.0	0.0
728748	2.0	10.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	66.0	367.0
1303	42182.0	66746.0
107133502	0.0	1.0
1302	64.0	30.0
1301	60.0	20210.0
1300	94.0	15354.0
3960	36.0	33.0
3963	0.0	0.0
3964	7928.0	17116.0
1308	10371.0	744.0
3965	2703.0	4801.0
1307	7752.0	4385.0
151295	48.0	52.0
1306	26017.0	6566.0
100189589	5.0	5.0
728774	0.0	0.0
728773	2.0	0.0
3980	1293.0	4353.0
100287932	2808.0	4611.0
3981	1327.0	1223.0
728776	15.0	55.0
85508	0.0	0.0
105601840	0.0	0.0
85509	0.0	2.0
1316	18122.0	5728.0
1315	11073.0	22538.0
1314	23067.0	50302.0
1312	4706.0	4635.0
1311	906.0	2356.0
100329135	2.0	4.0
1310	2.0	2.0
574537	0.0	0.0
3972	2.0	4.0
3973	370.0	1.0
3975	0.0	0.0
3976	358.0	200.0
3977	17436.0	3864.0
1318	298.0	119.0
3978	780.0	2804.0
1317	3813.0	6114.0
728763	8.0	0.0
3990	54.0	18.0
645313	7.0	0.0
3991	58628.0	536.0
645312	0.0	0.0
3992	1022.0	1154.0
645311	2.0	0.0
728769	369.0	790.0
1330	0.0	0.0
1327	15828.0	9480.0
1326	1520.0	588.0
1325	13.0	18.0
3982	1.0	0.0
3983	35977.0	13818.0
3984	1620.0	3094.0
3985	3844.0	5249.0
3987	8439.0	5020.0
3988	17274.0	8350.0
1329	3796.0	5135.0
116809	0.0	0.0
100128416	23.0	28.0
1340	7841.0	12472.0
1337	4268.0	7069.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	958.0	4422.0
100128410	0.0	0.0
3995	7515.0	1055.0
100128412	0.0	0.0
3996	1869.0	3161.0
3998	11997.0	21592.0
1339	0.0	2.0
285440	3920.0	7804.0
285441	1.0	0.0
1352	1059.0	1481.0
1351	3303.0	6869.0
1350	10940.0	22286.0
1349	4811.0	8625.0
1348	0.0	2.0
1347	4875.0	7671.0
1346	4032.0	1413.0
1345	8276.0	129991.0
1343	0.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	2.0	0.0
285456	20.0	43.0
1363	14800.0	6463.0
1362	14915.0	17750.0
1361	1.0	3.0
1360	2074.0	11285.0
1359	3131.0	1694.0
1358	34.0	0.0
1357	413.0	1.0
1356	2696.0	295.0
1355	3950.0	6152.0
1353	2376.0	2739.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	2.0
100873219	0.0	1.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	114.0	176.0
285464	1049.0	2794.0
100873200	0.0	0.0
777774	0.0	1.0
1374	7719.0	4066.0
1373	925.0	130.0
1371	1172.0	1453.0
1370	81.0	35.0
1369	0.0	0.0
1368	24367.0	1404.0
100873209	0.0	1.0
1366	1172.0	9427.0
1365	293.0	2545.0
1364	2576.0	5680.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	27.0	14.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	16.0	4.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	0.0	2.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	1.0
1385	5152.0	4883.0
116843	1791.0	1709.0
1384	5442.0	17023.0
116842	66.0	201.0
1382	6446.0	63912.0
116844	660.0	3218.0
1381	162.0	7.0
1380	22.0	7.0
440176	0.0	2.0
440184	16.0	83.0
1379	4.0	3.0
1378	336.0	1.0
1376	1699.0	3547.0
1375	145.0	237.0
128821	1.0	2.0
100873237	0.0	0.0
128822	18.0	177.0
100873236	0.0	0.0
100873235	0.0	3.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	21.0	302.0
100873239	0.0	1.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	1.0	1.0
100873220	0.0	0.0
128820	0.0	2.0
116832	263.0	695.0
1396	209.0	456.0
1395	109.0	35.0
1394	111.0	24.0
1393	865.0	35.0
1392	4.0	0.0
285407	6.0	45.0
116835	2597.0	386.0
1390	1353.0	1613.0
1389	13726.0	7701.0
1388	5815.0	10387.0
1387	8969.0	14137.0
116841	1544.0	4306.0
1386	4912.0	4900.0
116840	1875.0	2180.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	0.0	1.0
100873251	0.0	0.0
100873250	1.0	0.0
116828	224.0	166.0
100873255	0.0	0.0
100873254	80.0	23.0
100873253	0.0	0.0
285412	2.0	3.0
100873252	0.0	0.0
100287898	41.0	223.0
100287895	0.0	0.0
285419	122.0	35.0
1399	6768.0	7202.0
1398	11068.0	8395.0
1397	6393.0	7147.0
100873259	0.0	0.0
100873258	1.0	2.0
100873257	1.0	6.0
100873256	0.0	0.0
100873240	2.0	4.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	1.0
100287887	124.0	150.0
285429	29.0	57.0
100287880	0.0	0.0
440193	1806.0	3233.0
100873248	0.0	0.0
100873247	5.0	5.0
100873246	0.0	0.0
100873245	4.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10438.0	14088.0
153830	7265.0	1989.0
645280	0.0	2.0
440138	763.0	739.0
440132	17.0	0.0
440142	0.0	2.0
10139	1956.0	1120.0
126208	698.0	603.0
126206	13.0	67.0
126205	7.0	36.0
107133497	1.0	0.0
126204	2.0	6.0
107133499	0.0	0.0
128866	9428.0	16179.0
10131	3146.0	4985.0
10134	26546.0	21010.0
107133494	0.0	7.0
10133	20855.0	6060.0
128869	1139.0	2948.0
10136	1.0	0.0
10135	6354.0	5067.0
100128493	0.0	0.0
103021294	13.0	19.0
10138	992.0	1468.0
100128496	0.0	1.0
10137	4676.0	7936.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	1.0
10140	5462.0	14952.0
128864	7.0	45.0
440125	0.0	2.0
440131	1.0	4.0
10143	15.0	22.0
128854	504.0	1212.0
10142	7838.0	22428.0
10144	11925.0	1372.0
10147	3289.0	7762.0
100128483	0.0	0.0
10146	13351.0	28987.0
128859	0.0	2.0
10149	480.0	191.0
10148	82.0	165.0
128853	54.0	203.0
440159	2.0	3.0
10117	7.0	4.0
440163	10.0	2.0
10110	2011.0	61.0
10112	160.0	1974.0
10111	7341.0	15400.0
10114	19317.0	9596.0
10113	5295.0	4849.0
128848	0.0	0.0
10116	7210.0	8786.0
165829	48.0	6.0
100128469	11.0	24.0
153842	0.0	2.0
440145	734.0	1108.0
10129	6508.0	6296.0
440153	0.0	0.0
10128	11470.0	16750.0
100033799	0.0	0.0
107133486	3.0	24.0
10121	10452.0	11011.0
100128465	0.0	0.0
10120	5004.0	4639.0
10123	2573.0	1267.0
138234	1.0	4.0
10125	388.0	1324.0
10124	3998.0	581.0
10127	2214.0	3163.0
10126	1010.0	1535.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	3.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	49.0	150.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	1.0
106481184	0.0	0.0
106481181	1.0	14.0
106481182	0.0	13.0
285489	24.0	273.0
100128448	1.0	0.0
126242	0.0	1.0
106481198	2.0	4.0
10107	0.0	0.0
10106	30964.0	21671.0
106481199	0.0	1.0
10109	16571.0	15782.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1428.0	1956.0
10100	893.0	271.0
10103	1246.0	36837.0
106481194	0.0	0.0
10102	1498.0	2242.0
106481195	0.0	0.0
10105	2535.0	9906.0
285492	0.0	0.0
106481192	1.0	0.0
106481193	0.0	0.0
285498	263.0	712.0
440119	451.0	209.0
126235	0.0	0.0
126231	229.0	471.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	3.0
442775	60.0	58.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	56.0	115.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	2.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	2.0	2.0
440107	2.0	3.0
440104	1588.0	1878.0
106481176	0.0	3.0
106481177	0.0	0.0
106481174	1.0	1.0
106481175	0.0	0.0
106481178	6.0	2.0
106481179	0.0	1.0
128876	0.0	1.0
100128420	22.0	6.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	1.0	1.0
106481173	0.0	2.0
106481170	0.0	0.0
106481171	53.0	1.0
10090	2477.0	727.0
10093	6007.0	6877.0
10092	10601.0	12547.0
10095	5022.0	4225.0
645204	3.0	1.0
10094	10128.0	16837.0
645203	1.0	4.0
10097	18731.0	24204.0
10096	11559.0	13609.0
645201	3.0	0.0
163115	403.0	158.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	22.0
106481143	0.0	0.0
114194	0.0	0.0
138162	106.0	1003.0
106481144	0.0	0.0
114195	12.0	13.0
106481141	0.0	1.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	23.0	72.0
106481145	0.0	1.0
151126	518.0	4996.0
106481146	0.0	1.0
10099	33982.0	11138.0
10098	1029.0	4445.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	664.0	694.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	5.0	1.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
