id	70029e42-3b29-48f5-908e-7cd203103277	9f90bbb9-173f-4dad-a5d2-0e07a7481099
85459	886.0	506.0
106481346	0.0	0.0
85456	23440.0	11697.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3119.0	2204.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	127.0	61.0
442913	0.0	0.0
85452	36.0	71.0
442914	0.0	0.0
50	8907.0	17284.0
85453	2510.0	224.0
442915	0.0	0.0
85450	2316.0	776.0
51	11560.0	5185.0
442916	0.0	0.0
85451	2184.0	1205.0
52	3991.0	13166.0
442917	0.0	0.0
53	3388.0	10248.0
442918	1.0	0.0
54	2076.0	1603.0
442919	0.0	0.0
55	111.0	479.0
442909	2.0	0.0
56	4.0	3.0
58	148.0	7.0
59	80142.0	11651.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	34.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	1188.0	255.0
106481350	0.0	0.0
106481351	3.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	26.0	2.0
106481354	1.0	1.0
85446	220.0	105.0
442900	0.0	1.0
106481355	0.0	0.0
85443	68.0	58.0
442901	0.0	0.0
85444	1378.0	1192.0
442902	0.0	0.0
60	269180.0	357680.0
85441	2337.0	843.0
442903	6.0	1.0
85442	51.0	147.0
442904	0.0	0.0
442905	0.0	0.0
62	13.0	20.0
85440	3745.0	2333.0
442907	1.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	9.0	12.0
68	0.0	3.0
344595	579.0	66.0
69	7.0	1.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	5.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	103.0	43.0
106481321	0.0	0.0
85479	12.0	59.0
106481322	0.0	0.0
85476	4934.0	5594.0
85477	438.0	1445.0
70	143.0	2.0
85474	32.0	202.0
71	149543.0	113560.0
72	40933.0	55.0
73	18.0	24.0
74	0.0	0.0
75	9.0	16.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6457.0	6629.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	0.0
106481334	0.0	0.0
106481335	0.0	2.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	2.0	0.0
85465	2187.0	10819.0
81	47272.0	35368.0
85463	1526.0	234.0
82	4.0	0.0
85464	3701.0	871.0
83	8.0	1.0
85461	5916.0	3915.0
85462	679.0	1217.0
86	2660.0	3159.0
87	41389.0	6329.0
85460	2051.0	483.0
88	57.0	2.0
89	659.0	2974.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4957.0	3714.0
106481300	0.0	0.0
91	3836.0	3835.0
92	1997.0	2186.0
93	1444.0	1033.0
94	8124.0	1129.0
95	281.0	399.0
97	278.0	162.0
98	857.0	728.0
344561	0.0	0.0
728661	4901.0	2377.0
728664	0.0	0.0
106481305	0.0	0.0
261734	842.0	426.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	35.0	89.0
106481309	12.0	9.0
246119	0.0	0.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	12.0	1.0
3805	30.0	0.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	3.0	0.0
3809	9.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1444.0	252.0
3800	1030.0	140.0
3801	2884.0	1366.0
3802	10.0	0.0
728695	0.0	0.0
285735	0.0	0.0
261726	3208.0	4463.0
728698	10.0	7.0
3814	1.0	2.0
3815	10433.0	254.0
3816	74.0	15.0
261729	3496.0	845.0
3817	35.0	2.0
3818	40.0	24.0
222166	19984.0	1329.0
3811	96.0	5.0
3812	12.0	3.0
285740	1.0	1.0
285741	33.0	2.0
728689	11.0	28.0
3827	0.0	0.0
246100	0.0	0.0
3820	305.0	25.0
3821	60.0	2.0
3822	19.0	0.0
3823	3.0	0.0
3824	484.0	89.0
645402	0.0	0.0
403313	937.0	1363.0
403314	0.0	0.0
728637	1.0	3.0
728638	75.0	502.0
728633	0.0	0.0
728632	32.0	9.0
728635	33.0	6.0
3836	4296.0	5290.0
222183	423.0	89.0
3837	19605.0	13935.0
3838	2653.0	6368.0
3839	4897.0	3604.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2654.0	1798.0
3832	335.0	2336.0
3833	185.0	1584.0
3834	388.0	2.0
3835	1711.0	1910.0
728620	4.0	1.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	333.0	105.0
3848	33.0	10.0
3849	0.0	1.0
222171	454.0	4234.0
728619	2.0	2.0
3840	8404.0	8300.0
3841	1416.0	255.0
3842	9815.0	13786.0
3843	16792.0	9027.0
3844	0.0	0.0
3845	3538.0	6828.0
3846	3.0	4.0
645423	0.0	0.0
3860	8.0	5.0
246126	1.0	0.0
728658	896.0	677.0
728655	1.0	1.0
728657	4.0	0.0
728656	2.0	4.0
3858	1040.0	879.0
3859	2.0	0.0
246135	4.0	0.0
3850	0.0	2.0
3851	28.0	1879.0
3852	66645.0	2.0
645414	0.0	0.0
3853	215.0	5.0
3854	4392.0	206.0
3855	22720.0	124975.0
3856	17389.0	91649.0
3857	33.0	0.0
728640	1.0	2.0
645431	13.0	14.0
728642	343.0	145.0
728641	27.0	2.0
645434	69.0	0.0
645432	16.0	1.0
285704	1295.0	846.0
728643	5.0	0.0
222194	2773.0	3481.0
285708	0.0	0.0
1204	0.0	0.0
1203	1478.0	741.0
1201	1183.0	3308.0
1200	13562.0	10526.0
3861	55072.0	2.0
645426	3.0	11.0
645425	0.0	0.0
1209	8011.0	16196.0
3866	24623.0	177.0
1208	5.0	0.0
1207	4985.0	38960.0
3868	1939.0	76.0
285311	0.0	0.0
3880	16454.0	32437.0
3881	0.0	0.0
285313	4339.0	33.0
100128537	1178.0	232.0
3882	41.0	0.0
100128536	1.0	1.0
285314	2.0	3.0
285315	379.0	318.0
1215	227.0	9.0
100141515	2.0	0.0
1213	36428.0	67559.0
1212	3942.0	7976.0
1211	6658.0	9353.0
3872	41735.0	2.0
3875	10393.0	79085.0
3876	0.0	17.0
3879	1.0	6.0
3890	1.0	0.0
3891	0.0	3.0
3892	143.0	411.0
100128525	8.0	8.0
285326	0.0	0.0
1230	822.0	415.0
285329	13.0	20.0
440097	71.0	2.0
440093	16.0	7.0
3883	0.0	0.0
3884	0.0	0.0
3885	0.0	0.0
3886	2.0	0.0
100128521	2.0	0.0
3887	1836.0	25255.0
3888	2.0	1.0
100631239	0.0	1.0
3889	16.0	16.0
100128516	122.0	12.0
285331	1290.0	692.0
100128512	0.0	0.0
285335	23.0	3.0
100128514	0.0	0.0
1241	642.0	168.0
1240	2565.0	1255.0
1238	966.0	229.0
1237	11.0	4.0
1236	313.0	23.0
1235	12.0	1.0
1234	614.0	153.0
1233	123.0	70.0
1232	5.0	1.0
3895	23471.0	19725.0
100128511	30.0	11.0
100631247	8.0	1.0
3897	845.0	10.0
100631248	0.0	0.0
3898	1629.0	26296.0
100631249	0.0	0.0
3899	3038.0	1329.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1959.0	1651.0
100631251	7.0	5.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	165.0	173.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	440.0	44.0
574501	2.0	0.0
574502	0.0	0.0
1244	142.0	15.0
574503	0.0	0.0
574504	0.0	1.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	1.0	0.0
574509	0.0	0.0
1264	20951.0	250.0
1263	1089.0	885.0
1262	18.0	3.0
116966	166.0	9.0
100887755	0.0	0.0
1261	18.0	3.0
100887754	4.0	0.0
1260	0.0	0.0
116969	151.0	6.0
1259	219.0	59.0
1258	0.0	0.0
440061	0.0	0.0
100887750	50.0	9.0
100887746	1.0	3.0
100887744	0.0	1.0
1272	2058.0	533.0
1271	6814.0	7.0
100887749	93.0	26.0
1270	45.0	12.0
100887748	1.0	1.0
440044	19.0	7.0
1269	29.0	1.0
440051	1.0	0.0
1268	1129.0	14.0
440050	3.0	1.0
1267	7638.0	7918.0
1266	22871.0	5882.0
100887740	0.0	0.0
1265	13229.0	4484.0
1286	314.0	123.0
1285	105.0	18.0
1284	79739.0	23086.0
1282	81738.0	31280.0
1281	178759.0	179590.0
1280	127.0	2.0
440078	191.0	52.0
440077	0.0	0.0
440087	30.0	2.0
1278	212574.0	196507.0
1277	177743.0	255955.0
440081	111.0	77.0
116938	0.0	0.0
1297	9.0	0.0
116931	135.0	13.0
1296	3224.0	1942.0
1295	4186.0	6724.0
116933	0.0	0.0
1294	895.0	52.0
1293	85810.0	61555.0
116935	50.0	51.0
1292	66137.0	22275.0
440068	3.0	2.0
1291	47794.0	18256.0
116937	8.0	1.0
440067	18.0	0.0
1290	14777.0	22594.0
440073	1189.0	36.0
440072	8.0	3.0
1289	13686.0	19276.0
1288	1014.0	6.0
1287	2376.0	14.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	6686.0	1942.0
440021	0.0	2.0
442673	2.0	4.0
10018	2662.0	4388.0
126328	1956.0	1895.0
442676	1.0	1.0
126326	1338.0	433.0
1299	96.0	3.0
1298	597.0	100.0
10011	1823.0	4238.0
10010	4878.0	3261.0
10013	4201.0	3001.0
128989	1744.0	1670.0
10015	14886.0	13375.0
10014	7522.0	1933.0
10017	17.0	3.0
10016	4986.0	6801.0
10020	3674.0	1571.0
114335	0.0	0.0
114336	0.0	0.0
126321	1755.0	2687.0
10029	0.0	0.0
442668	2.0	0.0
10022	2.0	1.0
10021	6.0	9.0
10024	43.0	398.0
128977	3395.0	1026.0
103021165	4.0	0.0
10023	423.0	527.0
103021164	2.0	7.0
10026	3637.0	3029.0
10025	3114.0	1921.0
116986	505.0	115.0
116985	9092.0	3674.0
116988	5234.0	4102.0
116987	4710.0	9238.0
114327	1373.0	634.0
440043	0.0	0.0
126308	5057.0	2475.0
440041	0.0	0.0
126306	30.0	6.0
151306	804.0	15.0
100128590	2.0	4.0
100128596	1.0	4.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	9.0	4.0
440026	1687.0	1573.0
440023	0.0	0.0
10008	823.0	205.0
10007	2858.0	2562.0
10009	3691.0	3916.0
116984	1354.0	3341.0
116983	1552.0	1960.0
151313	805.0	1724.0
10000	7589.0	1382.0
128954	0.0	0.0
10002	21.0	1.0
10001	1226.0	1567.0
10004	505.0	96.0
10003	1442.0	49.0
10006	5148.0	5388.0
10005	942.0	1157.0
126370	0.0	0.0
285352	76.0	63.0
100128579	0.0	0.0
285359	41.0	12.0
126375	951.0	312.0
126374	1973.0	234.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3813.0	3659.0
285367	1317.0	1622.0
285368	281.0	1008.0
100128569	85.0	35.0
126364	470.0	304.0
100128560	25.0	2.0
285370	0.0	0.0
285375	0.0	0.0
102682016	2.0	0.0
153932	2.0	2.0
344191	2.0	0.0
126353	254.0	8730.0
751071	283.0	75.0
442660	2.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	3.0	19.0
106481282	0.0	0.0
285381	2508.0	3278.0
106481283	0.0	0.0
285382	804.0	843.0
106481280	0.0	0.0
165918	2404.0	1245.0
106481281	3.0	0.0
165904	21.0	28.0
285386	659.0	31.0
138307	12.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	11.0	0.0
106481290	1.0	0.0
100128541	1.0	0.0
138311	533.0	232.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	58.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	5.0	0.0
126299	1018.0	904.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2033.0	5124.0
728710	0.0	0.0
126295	386.0	237.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	1.0	0.0
106481267	0.0	0.0
151246	396.0	1019.0
645318	0.0	0.0
645317	16.0	18.0
151242	9.0	3.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	40739.0	38069.0
100287908	0.0	0.0
645332	261.0	297.0
126282	2275.0	1742.0
100287902	8.0	33.0
163227	527.0	75.0
100287900	0.0	0.0
163223	164.0	13.0
106481275	0.0	0.0
106481276	1.0	0.0
106481273	0.0	0.0
106481274	1.0	1.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	83.0	14.0
106481278	0.0	0.0
645328	0.0	1.0
151254	67.0	4.0
645326	12.0	2.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	11.0	11.0
163259	486.0	71.0
645345	32.0	95.0
200403	18.0	4.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	448.0	121.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	2.0	1.0
728732	2.0	1.0
728734	0.0	0.0
126272	176.0	40.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1438.0	1112.0
106481243	0.0	0.0
107133513	0.0	2.0
106481240	0.0	0.0
106481241	1.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	0.0
114299	64.0	41.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	3.0	0.0
728723	152.0	33.0
106481253	0.0	0.0
107133522	14.0	11.0
106481254	4.0	0.0
107133524	6.0	27.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	22.0	0.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	2.0	2.0
151276	2.0	2.0
645348	0.0	0.0
106481250	0.0	0.0
645369	212.0	20.0
645368	0.0	0.0
645367	1.0	1.0
106481217	0.0	0.0
200424	1430.0	3069.0
106481218	3.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	26.0	1.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	11.0	18.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	779.0	777.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	4.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	4.0	3.0
645387	288.0	273.0
645382	0.0	0.0
645381	39.0	43.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	0.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	0.0
106481207	1.0	0.0
106481204	0.0	2.0
106481205	0.0	1.0
106481208	1.0	3.0
106481209	0.0	0.0
3902	88.0	15.0
3903	3037.0	1340.0
106481210	0.0	0.0
3904	15.0	2.0
3906	36.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	15385.0	1733.0
106481211	0.0	0.0
3909	16129.0	1340.0
106481212	0.0	0.0
684959	0.0	0.0
151234	155.0	0.0
151230	998.0	315.0
728798	0.0	0.0
3913	40785.0	17384.0
3914	12392.0	201.0
3915	56177.0	15007.0
3916	27272.0	21806.0
3918	18274.0	6388.0
3910	30092.0	5019.0
3911	10343.0	6097.0
3912	30606.0	19926.0
728782	15.0	11.0
728780	52.0	4.0
3924	20.0	7.0
3925	5193.0	6880.0
3927	24120.0	10921.0
3929	396.0	26.0
3920	14328.0	17469.0
3921	30379.0	34078.0
3923	4.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	1.0	0.0
3936	7952.0	3033.0
3937	1612.0	805.0
3938	0.0	2.0
3939	39664.0	73271.0
3930	5662.0	2252.0
100873179	0.0	0.0
3931	809.0	57.0
3932	660.0	86.0
3933	0.0	2.0
3934	519.0	5146.0
100189512	0.0	0.0
105371027	0.0	1.0
100873166	1.0	0.0
100873165	2.0	0.0
100287964	0.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	5.0	1.0
3947	1.0	0.0
3948	11.0	1.0
3949	3966.0	6400.0
100873169	2.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	33752.0	2057.0
100873196	1.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	3.0	0.0
100873199	0.0	0.0
100873198	2.0	0.0
100873197	0.0	0.0
728758	4.0	8.0
100873192	1.0	0.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	71.0	70.0
3958	28678.0	56808.0
3959	35648.0	6569.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	2.0	0.0
199223	316.0	162.0
574517	0.0	0.0
100631269	2.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	463.0	181.0
3952	19692.0	4.0
3953	9826.0	380.0
3954	4411.0	9145.0
3955	4209.0	8449.0
3956	39918.0	8883.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	4.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	11.0	9.0
728746	0.0	0.0
728748	1.0	3.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	149.0	103.0
1303	18867.0	34579.0
107133502	0.0	0.0
1302	123.0	8.0
1301	95.0	16296.0
1300	62.0	6756.0
3960	48.0	4.0
3963	11.0	0.0
3964	6711.0	11166.0
1308	19351.0	1249.0
3965	2366.0	1153.0
1307	9189.0	1522.0
151295	24.0	12.0
1306	28164.0	9967.0
100189589	4.0	4.0
728774	0.0	1.0
728773	1.0	1.0
3980	1651.0	1113.0
100287932	2742.0	5990.0
3981	1280.0	755.0
728776	14.0	50.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	16145.0	11096.0
1315	10716.0	11682.0
1314	21014.0	40116.0
1312	6115.0	14587.0
1311	267.0	10297.0
100329135	3.0	1.0
1310	7.0	0.0
574537	0.0	0.0
3972	6.0	1.0
3973	70.0	7.0
3975	0.0	1.0
3976	375.0	495.0
3977	17378.0	257.0
1318	199.0	41.0
3978	966.0	2822.0
1317	3382.0	6913.0
728763	3.0	1.0
3990	98.0	15.0
645313	16.0	30.0
3991	62501.0	319.0
645312	0.0	0.0
3992	3559.0	339.0
645311	0.0	0.0
728769	439.0	309.0
1330	1.0	0.0
1327	16546.0	15136.0
1326	1459.0	472.0
1325	11.0	1.0
3982	2.0	0.0
3983	33104.0	33130.0
3984	2184.0	4262.0
3985	6164.0	14107.0
3987	7628.0	5985.0
3988	10570.0	8915.0
1329	4143.0	5508.0
116809	0.0	0.0
100128416	22.0	5.0
1340	7748.0	22540.0
1337	5059.0	9541.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	1541.0	3740.0
100128410	0.0	1.0
3995	5066.0	204.0
100128412	0.0	0.0
3996	2516.0	3551.0
3998	11841.0	11114.0
1339	0.0	0.0
285440	3513.0	4148.0
285441	0.0	0.0
1352	1040.0	1649.0
1351	4109.0	6676.0
1350	11004.0	20057.0
1349	4798.0	9931.0
1348	0.0	2.0
1347	4588.0	7681.0
1346	3068.0	197.0
1345	6153.0	15317.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	23.0	3.0
1363	19488.0	19030.0
1362	14461.0	5920.0
1361	2.0	1.0
1360	630.0	10.0
1359	728.0	708.0
1358	40.0	1.0
1357	143.0	0.0
1356	4541.0	445.0
1355	3725.0	4605.0
1353	2633.0	3035.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	123.0	52.0
285464	706.0	377.0
100873200	0.0	0.0
777774	0.0	1.0
1374	10503.0	13828.0
1373	1342.0	120.0
1371	1285.0	582.0
1370	13.0	6.0
1369	0.0	0.0
1368	14572.0	1702.0
100873209	1.0	0.0
1366	1760.0	18966.0
1365	459.0	988.0
1364	4171.0	24787.0
100873204	2.0	0.0
100873203	0.0	0.0
100873202	11.0	3.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	29.0	5.0
100873205	0.0	0.0
102800316	1.0	0.0
102800314	0.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5450.0	4190.0
116843	1391.0	1557.0
1384	5557.0	3329.0
116842	71.0	41.0
1382	6722.0	1003.0
116844	675.0	71.0
1381	229.0	8.0
1380	45.0	0.0
440176	3.0	1.0
440184	5.0	1.0
1379	5.0	1.0
1378	325.0	32.0
1376	1951.0	1656.0
1375	114.0	36.0
128821	0.0	0.0
100873237	0.0	1.0
128822	19.0	0.0
100873236	1.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	30.0	23.0
100873239	4.0	1.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	335.0	511.0
1396	145.0	530.0
1395	176.0	25.0
1394	49.0	1.0
1393	474.0	21.0
1392	3.0	1.0
285407	18.0	12.0
116835	4086.0	413.0
1390	1720.0	1386.0
1389	10777.0	5225.0
1388	7410.0	9977.0
1387	10417.0	5582.0
116841	2249.0	2667.0
1386	4973.0	3229.0
116840	2524.0	1721.0
100873226	1.0	0.0
100873225	1.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	1.0	0.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	2.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	262.0	41.0
100873255	0.0	0.0
100873254	7.0	2.0
100873253	0.0	0.0
285412	2.0	3.0
100873252	0.0	0.0
100287898	56.0	2.0
100287895	0.0	0.0
285419	55.0	12.0
1399	7030.0	6320.0
1398	9638.0	7514.0
1397	8965.0	22687.0
100873259	0.0	1.0
100873258	0.0	0.0
100873257	1.0	1.0
100873256	0.0	0.0
100873240	3.0	0.0
100873244	0.0	0.0
100873243	0.0	1.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	145.0	172.0
285429	20.0	2.0
100287880	0.0	0.0
440193	2870.0	2999.0
100873248	0.0	0.0
100873247	9.0	1.0
100873246	0.0	0.0
100873245	4.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	10032.0	31693.0
153830	6284.0	27688.0
645280	0.0	0.0
440138	647.0	560.0
440132	4.0	0.0
440142	0.0	0.0
10139	2572.0	1624.0
126208	880.0	1497.0
126206	37.0	3.0
126205	20.0	62.0
107133497	24.0	0.0
126204	12.0	3.0
107133499	0.0	0.0
128866	10155.0	15988.0
10131	3733.0	4659.0
10134	20957.0	30094.0
107133494	0.0	0.0
10133	13188.0	1722.0
128869	1237.0	2738.0
10136	0.0	0.0
10135	8454.0	11604.0
100128493	0.0	0.0
103021294	36.0	31.0
10138	1252.0	1172.0
100128496	0.0	0.0
10137	5720.0	7990.0
128861	0.0	0.0
128862	0.0	0.0
10141	7.0	0.0
10140	6528.0	13129.0
128864	2.0	4.0
440125	0.0	0.0
440131	1.0	1.0
10143	1965.0	15.0
128854	646.0	228.0
10142	7560.0	28763.0
10144	9177.0	4589.0
10147	2916.0	2819.0
100128483	0.0	0.0
10146	14368.0	20409.0
128859	0.0	74.0
10149	1042.0	119.0
10148	156.0	84.0
128853	110.0	8.0
440159	2.0	0.0
10117	16.0	0.0
440163	12.0	1.0
10110	935.0	3.0
10112	96.0	1184.0
10111	6351.0	6710.0
10114	17333.0	30457.0
10113	5822.0	10205.0
128848	0.0	0.0
10116	8850.0	13515.0
165829	61.0	3.0
100128469	17.0	1.0
153842	1.0	0.0
440145	994.0	953.0
10129	6048.0	3474.0
440153	0.0	0.0
10128	12881.0	16624.0
100033799	0.0	0.0
107133486	9.0	5.0
10121	10826.0	15721.0
100128465	1.0	0.0
10120	5951.0	7299.0
10123	5546.0	1723.0
138234	0.0	0.0
10125	513.0	51.0
10124	4739.0	4596.0
10127	2572.0	1709.0
10126	1235.0	1939.0
100128462	1.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	73.0	40.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	1.0	2.0
106481182	0.0	0.0
285489	49.0	355.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	0.0	0.0
10106	30942.0	20071.0
106481199	0.0	0.0
10109	16972.0	20209.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	1972.0	2272.0
10100	1341.0	268.0
10103	1132.0	17498.0
106481194	1.0	0.0
10102	1539.0	2552.0
106481195	0.0	0.0
10105	3141.0	8285.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	348.0	8.0
440119	496.0	23.0
126235	0.0	0.0
126231	150.0	132.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	58.0	148.0
106481164	0.0	2.0
106481169	0.0	0.0
442777	40.0	52.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	11.0	1.0
440104	1663.0	568.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	1.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	0.0	0.0
128876	0.0	0.0
100128420	61.0	2.0
100128423	0.0	0.0
128879	2.0	0.0
106481172	1.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	23.0	1.0
10090	1573.0	133.0
10093	6923.0	6612.0
10092	10969.0	11413.0
10095	7128.0	6763.0
645204	3.0	0.0
10094	9046.0	16618.0
645203	1.0	7.0
10097	20289.0	34789.0
10096	12912.0	26109.0
645201	1.0	1.0
163115	290.0	24.0
200504	1.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	7.0	17.0
106481143	0.0	0.0
114194	0.0	0.0
138162	88.0	285.0
106481144	0.0	0.0
114195	8.0	7.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	8.0	4.0
106481145	0.0	1.0
151126	261.0	4.0
106481146	0.0	0.0
10099	26834.0	20689.0
10098	1954.0	3105.0
114190	0.0	0.0
106481140	0.0	0.0
114192	0.0	1.0
645212	714.0	100.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	2.0	1.0
106481152	0.0	3.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	0.0
728819	110.0	7.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	80.0	659.0
415116	4950.0	8691.0
645207	0.0	0.0
