id	9570c964-8d26-4280-97b7-43ebc45a3b58	5bc7e90d-0fa4-4bde-bee8-4f9b92de03a2
474	0.0	0.0
103689843	0.0	0.0
475	1863.0	5088.0
103689846	0.0	25.0
476	28547.0	25381.0
103689845	2.0	0.0
477	1970.0	231.0
478	12.0	5665.0
479	0.0	8.0
100135756	0.0	0.0
7436	7661.0	224.0
7439	300.0	353.0
7451	99.0	26.0
7450	44843.0	14001.0
7453	7650.0	8118.0
7455	2.0	2.0
100147744	0.0	0.0
7454	326.0	210.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	3.0	0.0
7456	3699.0	2368.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	11.0	1.0
254263	23.0	532.0
480	17.0	1.0
481	8667.0	19188.0
482	256.0	125.0
483	3895.0	3240.0
484	1.0	0.0
100133100	1.0	1.0
485	3.0	4.0
486	25.0	6.0
487	37.0	75.0
488	13005.0	35796.0
100133103	0.0	0.0
489	1668.0	29363.0
7448	21.0	166.0
7447	401.0	4.0
7462	463.0	420.0
100147751	9.0	0.0
7461	1406.0	350.0
100147752	6.0	3.0
7464	1101.0	8250.0
100147754	0.0	0.0
7466	5051.0	5390.0
100147755	0.0	0.0
7465	8555.0	6682.0
100422635	0.0	7.0
100147756	1.0	0.0
7468	2672.0	11840.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	10.0	1.0
100147759	0.0	0.0
490	3267.0	5258.0
491	66.0	12.0
492	1.0	0.0
493	21252.0	10316.0
495	5.0	0.0
254225	1112.0	1520.0
496	0.0	1.0
254228	1151.0	269.0
498	23013.0	31010.0
7458	11694.0	12576.0
100147750	13.0	9.0
7473	215.0	1549.0
100147762	0.0	0.0
7472	334.0	33.0
100422642	2.0	1.0
7475	70.0	11.0
134701	1.0	0.0
7474	923.0	145.0
100422644	0.0	0.0
7477	239.0	12.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	2.0	0.0
100147767	0.0	0.0
7479	1.0	21.0
100147768	0.0	0.0
7478	3.0	0.0
100147769	0.0	0.0
254240	1.0	0.0
7471	4.0	1.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	2.0	0.0
7469	1515.0	3111.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	39.0	8.0
7483	558.0	492.0
7486	1257.0	1050.0
7485	1083.0	3392.0
100422656	2.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1836.0	46.0
7480	100.0	2.0
100419004	0.0	0.0
7482	467.0	80.0
100419006	0.0	0.0
7481	985.0	29.0
100419005	0.0	0.0
100133139	1.0	1.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	4.0	11.0
7494	0.0	0.0
100422666	9.0	12.0
7499	911.0	4.0
7498	590.0	711.0
7490	18.0	53.0
100420005	17.0	8.0
100420003	4.0	13.0
100422674	0.0	0.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	19.0	3.0
101927217	25.0	13.0
100419028	26.0	50.0
101927219	0.0	0.0
55700	10138.0	4009.0
254268	12.0	42.0
55704	2146.0	1880.0
55703	766.0	1284.0
122706	1.0	0.0
55702	993.0	713.0
55701	7883.0	1183.0
55707	3346.0	3245.0
55706	1589.0	4286.0
122704	979.0	1992.0
55705	4231.0	15381.0
100420012	1.0	1.0
100422686	0.0	0.0
55709	588.0	1200.0
101927221	324.0	948.0
101927220	0.0	2.0
100419031	12.0	16.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	27.0	53.0
100133162	0.0	0.0
100133163	0.0	0.0
100419038	4.0	0.0
100133168	0.0	0.0
55711	604.0	3142.0
55715	1155.0	604.0
55714	1642.0	84.0
55713	395.0	17.0
100420028	9.0	5.0
102723590	0.0	0.0
55719	2032.0	3988.0
55718	2283.0	6374.0
55717	3357.0	6064.0
55716	1299.0	1583.0
100420033	0.0	0.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	3.0	4.0
677798	0.0	0.0
158724	0.0	0.0
677799	10.0	13.0
100419041	0.0	0.0
120103	626.0	1046.0
65080	1136.0	2255.0
65082	889.0	1904.0
100422690	1.0	0.0
100422691	23.0	16.0
122769	440.0	1271.0
65084	3226.0	6268.0
65083	2517.0	3989.0
100420044	0.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	36.0	16.0
92691	72.0	61.0
100420049	2.0	0.0
65095	1537.0	1626.0
65094	848.0	2271.0
100420047	0.0	0.0
100420046	2.0	5.0
100420055	0.0	0.0
132112	2.0	0.0
100419068	0.0	0.0
158747	1016.0	1592.0
100420051	21.0	25.0
100419062	3.0	0.0
677778	14.0	36.0
677779	0.0	0.0
677776	3.0	1.0
677777	8.0	6.0
90060	879.0	1212.0
146760	1534.0	89.0
100419069	0.0	0.0
146754	221.0	275.0
122742	0.0	0.0
122740	0.0	0.0
100419070	7.0	4.0
677784	1.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	11.0	53.0
122748	0.0	0.0
677780	0.0	0.0
100420063	0.0	7.0
100419075	19.0	12.0
100419074	0.0	0.0
90050	9.0	0.0
144110	604.0	887.0
146771	3.0	23.0
144100	2013.0	2380.0
144106	48.0	35.0
677796	8.0	7.0
677797	2.0	2.0
144108	2661.0	4197.0
677794	1.0	2.0
677795	0.0	0.0
677792	0.0	0.0
677793	5.0	5.0
677790	3.0	1.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	257.0	58.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	0.0	0.0
100505474	0.0	0.0
100505475	7.0	0.0
100419095	0.0	0.0
100420080	0.0	2.0
90070	17.0	2.0
90075	275.0	582.0
134728	419.0	350.0
388610	480.0	297.0
388611	173.0	9.0
146705	514.0	963.0
388650	2239.0	836.0
122786	5351.0	1676.0
120126	0.0	0.0
388646	21.0	2.0
146713	1.0	0.0
146712	245.0	421.0
388649	1.0	0.0
349075	262.0	218.0
100505494	337.0	205.0
100505495	605.0	163.0
120114	99.0	36.0
388633	13.0	371.0
146723	2.0	3.0
388630	943.0	50.0
146722	50.0	138.0
122773	319.0	419.0
219902	474.0	804.0
65244	1185.0	3664.0
100505683	18.0	82.0
65243	68.0	232.0
90204	701.0	1789.0
100505687	196.0	105.0
90203	1932.0	892.0
65249	832.0	569.0
102723626	4.0	6.0
79890	1430.0	551.0
100505681	78.0	101.0
79892	3326.0	7987.0
79891	338.0	42.0
120071	666.0	513.0
79894	1460.0	5369.0
79893	3824.0	10135.0
79896	382.0	761.0
79895	471.0	125.0
388789	1121.0	1434.0
79898	333.0	744.0
120065	0.0	0.0
120066	0.0	1.0
79897	164.0	656.0
28299	1105.0	524.0
79899	807.0	216.0
92856	2202.0	3834.0
219931	1020.0	3490.0
100505678	130.0	111.0
100505679	4.0	1.0
100505676	6.0	67.0
220906	1709.0	2007.0
65258	913.0	1164.0
80868	57.0	27.0
168002	326.0	8.0
653737	9.0	3.0
79883	299.0	20.0
79882	2958.0	3965.0
79885	1852.0	2940.0
79884	980.0	1753.0
79887	2183.0	1734.0
79886	900.0	822.0
79888	2457.0	9368.0
219927	971.0	7037.0
65251	699.0	772.0
65250	1434.0	2334.0
65264	5392.0	14098.0
65263	628.0	8752.0
65266	561.0	476.0
65265	2835.0	18661.0
65268	2789.0	898.0
65267	145.0	26.0
90226	8.0	0.0
102723605	0.0	0.0
220930	210.0	195.0
641776	0.0	0.0
219938	0.0	0.0
65260	1025.0	2699.0
100505696	786.0	141.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	42.0	143.0
653753	0.0	0.0
100505692	13.0	4.0
653758	11.0	3.0
388799	7.0	1.0
80896	647.0	613.0
388795	9.0	2.0
80895	1095.0	1474.0
388796	787.0	1756.0
220929	998.0	350.0
132014	1102.0	186.0
349149	214.0	30.0
100505641	10233.0	12345.0
219965	0.0	0.0
219960	3.0	0.0
653789	3.0	2.0
653794	5.0	0.0
677763	3.0	1.0
100505648	337.0	179.0
219958	0.0	0.0
219957	0.0	0.0
219956	1.0	0.0
90231	2903.0	4773.0
349136	370.0	11.0
90233	360.0	408.0
677769	0.0	0.0
677767	4.0	7.0
219972	3582.0	1567.0
677768	11.0	38.0
677765	1.0	0.0
219970	601.0	12.0
100505633	201.0	0.0
677766	0.0	0.0
205327	1134.0	2143.0
146664	32.0	146.0
653781	0.0	2.0
653784	723.0	2648.0
677774	0.0	1.0
677775	3.0	16.0
100505636	140.0	261.0
677772	6.0	11.0
677773	0.0	0.0
677770	1.0	3.0
677771	0.0	0.0
219968	0.0	0.0
219988	2616.0	3394.0
100505663	0.0	0.0
408029	1.0	0.0
220979	114.0	58.0
219986	0.0	0.0
90268	1183.0	2890.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	4782.0	5337.0
220974	0.0	0.0
28231	310.0	23.0
28232	1754.0	902.0
28234	1.0	0.0
158674	5.0	3.0
340784	1.0	3.0
220965	498.0	101.0
349114	185.0	452.0
219995	1.0	1.0
146691	4682.0	3110.0
219990	0.0	0.0
339799	252.0	274.0
220963	259.0	19.0
501	5219.0	4945.0
651144	0.0	1.0
90249	86.0	2847.0
504	0.0	0.0
506	24574.0	41359.0
100505659	2.0	0.0
507	0.0	1.0
509	5963.0	10981.0
101927195	0.0	0.0
168090	2.0	1.0
100505601	4.0	3.0
101978785	16.0	0.0
339781	4.0	0.0
594840	0.0	0.0
594842	78.0	3.0
220992	121.0	511.0
339788	1.0	1.0
339789	5.0	6.0
339779	0.0	0.0
79810	759.0	1631.0
55843	241.0	225.0
55841	3407.0	1902.0
79812	9228.0	2435.0
513	1679.0	1523.0
79811	5616.0	10223.0
55840	120.0	87.0
79814	50.0	51.0
55847	641.0	2601.0
514	7109.0	17446.0
55846	1609.0	1873.0
515	4989.0	8484.0
79813	3633.0	7314.0
79816	171.0	349.0
516	1644.0	5046.0
55845	7204.0	7676.0
79815	2109.0	8558.0
517	8590.0	21673.0
55844	2000.0	2771.0
518	6575.0	9016.0
79818	1466.0	8200.0
79817	1323.0	174.0
256949	1056.0	183.0
55848	947.0	586.0
79819	366.0	116.0
220988	12778.0	16559.0
594837	8.0	5.0
594838	13.0	2.0
594839	19.0	14.0
220980	20.0	2.0
339778	24.0	128.0
55850	1040.0	735.0
339768	99.0	24.0
520	0.0	1.0
55854	3187.0	6570.0
521	2149.0	5484.0
522	3356.0	3859.0
55853	4.0	8.0
523	4574.0	11128.0
55852	5451.0	10323.0
79801	89.0	978.0
79800	606.0	633.0
55851	1484.0	5380.0
525	1499.0	470.0
55858	3268.0	8108.0
79803	957.0	2129.0
55857	1039.0	1037.0
79802	25.0	406.0
526	4363.0	9255.0
55856	1280.0	3463.0
79805	328.0	220.0
527	1183.0	4831.0
528	3572.0	21497.0
55855	13.0	11.0
79804	157.0	4.0
529	5352.0	6994.0
79807	626.0	2448.0
79809	1398.0	2711.0
256957	3.0	2.0
55859	45.0	1.0
100505624	9.0	15.0
100505621	2.0	2.0
7500	0.0	0.0
339761	62.0	3.0
80818	3395.0	1771.0
80817	968.0	1866.0
80816	86.0	75.0
339766	17.0	15.0
55861	244.0	483.0
55860	2830.0	4902.0
79830	723.0	1182.0
105377240	0.0	0.0
340745	0.0	0.0
79832	2837.0	4262.0
80821	1157.0	1650.0
533	3125.0	15137.0
80820	1865.0	311.0
79831	267.0	290.0
102723680	0.0	0.0
55863	1293.0	840.0
79834	5035.0	2213.0
534	59.0	323.0
535	3899.0	13120.0
55862	4024.0	1179.0
79833	514.0	1574.0
340749	3.0	2.0
105377243	0.0	0.0
55869	809.0	1179.0
79836	159.0	27.0
537	7473.0	38062.0
79838	1409.0	1767.0
538	1760.0	3423.0
55867	41.0	3.0
79837	2392.0	9461.0
539	3354.0	3462.0
79839	203.0	275.0
594855	0.0	0.0
7512	432.0	4.0
594857	0.0	0.0
7511	2438.0	3172.0
339751	15.0	10.0
55872	37.0	2088.0
256933	0.0	0.0
540	736.0	1238.0
55871	504.0	466.0
55870	7358.0	17446.0
541	8.0	9.0
542	0.0	0.0
55876	613.0	489.0
543	0.0	0.0
79820	138.0	121.0
544	0.0	0.0
79823	247.0	377.0
545	2410.0	2971.0
546	6708.0	9146.0
79822	855.0	60.0
79825	212.0	313.0
547	27.0	7.0
7503	9077.0	6315.0
100505616	57.0	26.0
55879	1.0	4.0
549	1042.0	955.0
79827	12095.0	227.0
7504	49.0	162.0
79829	1301.0	2417.0
7507	967.0	944.0
79828	909.0	1232.0
641700	448.0	132.0
7508	3333.0	3336.0
100505619	0.0	0.0
101927150	10.0	14.0
653707	0.0	0.0
101927152	0.0	10.0
101927155	17.0	19.0
7520	14280.0	31571.0
92822	818.0	538.0
80835	16.0	1.0
101927158	18.0	15.0
80834	0.0	0.0
80833	3847.0	1478.0
339742	2.0	2.0
653702	128.0	344.0
339745	2824.0	8108.0
550	4544.0	12842.0
79850	497.0	310.0
551	2.0	0.0
339736	0.0	0.0
79852	24.0	19.0
552	1121.0	223.0
256987	3229.0	12116.0
553	0.0	0.0
554	510.0	59.0
79854	18.0	36.0
79853	2.0	0.0
55885	1642.0	429.0
79856	217.0	117.0
55884	3613.0	6014.0
100652885	1.0	0.0
7514	8447.0	16792.0
79858	929.0	1102.0
558	5297.0	1626.0
92815	199.0	10.0
7516	132.0	389.0
55889	0.0	0.0
7515	1588.0	3337.0
55888	249.0	28.0
7518	342.0	674.0
7517	497.0	701.0
7532	18681.0	19615.0
100422821	1.0	1.0
7531	23634.0	23560.0
7534	31674.0	182032.0
100422823	0.0	0.0
7533	6836.0	7438.0
101927167	87.0	320.0
100422824	0.0	0.0
65217	1.0	2.0
80824	5126.0	4794.0
100422826	0.0	0.0
340719	614.0	431.0
80823	430.0	166.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	1961.0	2285.0
80829	4887.0	8287.0
100422829	0.0	1.0
144097	650.0	1916.0
55894	1.0	0.0
55893	4660.0	1746.0
55892	1092.0	1075.0
563	82340.0	17377.0
79841	46.0	69.0
55891	5.0	5.0
79840	35.0	40.0
80832	1174.0	302.0
79843	148.0	91.0
55898	5001.0	6751.0
80831	1.0	0.0
55897	342.0	40.0
566	49.0	37.0
79842	217.0	334.0
79845	1256.0	222.0
567	139057.0	181889.0
80830	15621.0	5164.0
79844	111.0	16.0
79847	218.0	1278.0
7525	4207.0	2803.0
79846	773.0	93.0
79849	26.0	2.0
79848	908.0	4954.0
7526	16.0	1.0
7529	17396.0	55007.0
7528	6328.0	11235.0
101927171	2.0	2.0
92806	342.0	664.0
65220	3929.0	4946.0
92840	2246.0	360.0
7541	1075.0	1453.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3180.0	4360.0
7542	414.0	414.0
101927176	0.0	0.0
100422833	2.0	0.0
7545	37.0	1.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	0.0	0.0
102723647	12.0	3.0
653720	18.0	1.0
100422837	0.0	0.0
80856	2682.0	4821.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	0.0	0.0
79870	445.0	41425.0
571	2194.0	1807.0
572	1387.0	1676.0
79872	1517.0	3153.0
573	3654.0	3670.0
79871	1217.0	1937.0
79874	1012.0	1788.0
102723641	39.0	24.0
575	208.0	14.0
79873	570.0	239.0
79876	2046.0	2308.0
576	548.0	1414.0
340706	712.0	124.0
577	55.0	9.0
79875	6419.0	12856.0
80864	108.0	72.0
578	673.0	507.0
80863	249.0	282.0
579	10.0	2.0
79877	2373.0	3936.0
80862	374.0	769.0
7536	12019.0	18478.0
79879	139.0	173.0
7535	121.0	79.0
7538	69394.0	6650.0
7539	232.0	155.0
7552	499.0	325.0
101927186	0.0	0.0
100422841	0.0	0.0
7551	1604.0	2167.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	422.0	689.0
7553	1077.0	6159.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	730.0	609.0
7555	16635.0	23281.0
100422846	1.0	2.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	459.0	1557.0
581	1230.0	2532.0
582	162.0	459.0
583	2930.0	1884.0
79861	40.0	213.0
79863	1214.0	1239.0
585	1285.0	2274.0
100652899	0.0	0.0
586	1159.0	429.0
79862	220.0	702.0
102723631	0.0	2.0
587	1163.0	5736.0
79865	3.0	5.0
80854	12731.0	13767.0
80853	2823.0	3604.0
79864	694.0	245.0
80852	219.0	31.0
79867	1209.0	2055.0
254312	1.0	0.0
79866	160.0	407.0
80851	1881.0	4071.0
79869	5081.0	5849.0
7547	0.0	0.0
7546	13.0	183.0
79868	1355.0	1053.0
7549	310.0	560.0
256979	4.0	0.0
101927193	8.0	0.0
7561	604.0	493.0
7562	563.0	354.0
7565	421.0	388.0
101927111	89.0	24.0
7564	614.0	2423.0
7567	280.0	247.0
7566	518.0	455.0
101927112	1.0	0.0
101927117	13.0	4.0
590	255.0	35.0
339822	1.0	1.0
593	227.0	455.0
594	1549.0	458.0
595	20650.0	59719.0
596	6429.0	9998.0
597	58.0	57.0
598	3817.0	9577.0
599	5496.0	5419.0
7559	1669.0	2651.0
7572	6743.0	18255.0
7571	75.0	57.0
7574	660.0	1139.0
101929780	143.0	224.0
7576	867.0	2977.0
7577	1.0	0.0
101927126	112.0	53.0
101927125	2.0	12.0
101927129	0.0	0.0
7570	1339.0	1319.0
339804	222.0	16.0
7569	545.0	785.0
7568	41.0	33.0
101978719	2.0	1.0
7582	2010.0	2902.0
7584	424.0	348.0
7587	1674.0	3709.0
7586	7690.0	17187.0
7589	442.0	508.0
101927134	0.0	1.0
7581	3179.0	5084.0
7580	1675.0	2014.0
100652988	245.0	116.0
7579	211.0	457.0
7594	1214.0	1461.0
7593	1054.0	1556.0
7596	858.0	1014.0
7597	643.0	1666.0
101927149	0.0	0.0
7592	814.0	1235.0
100652974	0.0	0.0
254359	1150.0	4464.0
100133005	2.0	20.0
101929730	41.0	10.0
101929736	22.0	11.0
55803	893.0	703.0
55802	2971.0	3149.0
55801	0.0	0.0
55800	243.0	15.0
55806	1096.0	42.0
100420113	0.0	0.0
55805	151.0	144.0
55809	817.0	2545.0
55808	157.0	16.0
100652909	1.0	0.0
101929746	1.0	9.0
101929743	19.0	2.0
100133024	1.0	0.0
55810	2895.0	2655.0
55814	3348.0	9081.0
55813	2239.0	4447.0
55812	465.0	569.0
100652918	0.0	1.0
55811	10.0	10.0
55818	3781.0	2502.0
55816	262.0	29.0
55815	86.0	66.0
55819	6514.0	5376.0
254394	998.0	1170.0
100419149	0.0	0.0
100133036	3.0	5.0
55821	4.0	0.0
101930749	0.0	0.0
100133037	0.0	2.0
100133038	9.0	2.0
55825	1335.0	1002.0
101930745	0.0	0.0
55824	380.0	692.0
101930746	0.0	0.0
55823	3498.0	3083.0
101930747	0.0	0.0
55829	2410.0	3658.0
55827	5086.0	5530.0
101930744	0.0	0.0
100420143	0.0	0.0
101929760	12.0	9.0
101927102	8.0	8.0
101927101	1.0	0.0
101929768	13.0	1.0
101929765	6.0	0.0
100133040	0.0	0.0
100419158	2.0	0.0
101929769	3.0	7.0
100133044	0.0	1.0
55832	6427.0	13581.0
254398	1.0	0.0
55831	3893.0	8187.0
55830	2828.0	4441.0
55835	532.0	1981.0
100652939	12228.0	11940.0
100420149	0.0	0.0
55833	2004.0	3080.0
55839	183.0	660.0
55837	2084.0	3942.0
90167	10.0	3.0
677679	1.0	1.0
90161	75.0	295.0
134637	389.0	245.0
388701	2.0	1.0
100420159	15.0	0.0
100420158	0.0	0.0
388707	10.0	16.0
100420155	0.0	0.0
677681	2.0	2.0
100419178	0.0	0.0
43847	255.0	1.0
101929701	0.0	0.0
43849	32.0	0.0
28227	462.0	680.0
122631	0.0	0.0
90187	116.0	8.0
100419187	0.0	0.0
100419185	12.0	5.0
101929716	5.0	1.0
122622	514.0	258.0
388722	47.0	40.0
100420178	0.0	1.0
132001	503.0	397.0
388714	6.0	0.0
122618	272.0	199.0
388719	1.0	0.0
122616	737.0	1588.0
100420190	3.0	1.0
100037280	10.0	12.0
388743	1666.0	1339.0
768097	3.0	7.0
768096	25.0	84.0
90199	2.0	0.0
90193	7.0	17.0
90196	2416.0	9248.0
100505591	0.0	4.0
100505592	19.0	10.0
388730	111.0	330.0
768086	0.0	0.0
119032	1734.0	1409.0
122665	0.0	0.0
388762	0.0	0.0
122664	13.0	0.0
388761	0.0	0.0
104413892	1.0	0.0
104413890	0.0	1.0
104413891	1.0	6.0
388753	503.0	1359.0
122651	0.0	0.0
119016	107.0	121.0
388759	31.0	11.0
90321	1111.0	1939.0
90324	2442.0	4137.0
100270916	0.0	0.0
100270917	0.0	0.0
100270918	0.0	0.0
100270919	0.0	0.0
100270912	0.0	0.0
124790	110.0	315.0
100270913	0.0	1.0
100270914	0.0	0.0
100270915	0.0	0.0
388428	6.0	1.0
100270920	0.0	0.0
641638	1644.0	6240.0
401967	4.0	7.0
100270921	1.0	1.0
100270922	0.0	0.0
148753	0.0	5.0
148756	3.0	0.0
92979	572.0	2187.0
90316	0.0	1.0
340485	452.0	246.0
134121	109.0	241.0
90317	647.0	806.0
653619	0.0	0.0
161725	195.0	180.0
340481	1158.0	1793.0
100270909	0.0	1.0
92973	134.0	58.0
90313	1459.0	3483.0
100270905	2.0	0.0
124783	14.0	8.0
100270906	0.0	0.0
401960	0.0	1.0
100270907	2.0	0.0
100270908	0.0	0.0
146110	3.0	10.0
100270903	0.0	0.0
641649	249.0	382.0
124773	6.0	0.0
641648	0.0	0.0
388419	6.0	2.0
401959	1.0	0.0
158104	13.0	3.0
90342	105.0	45.0
161753	140.0	2.0
339483	544.0	248.0
653643	0.0	0.0
339487	704.0	1089.0
339488	74.0	4.0
653645	0.0	0.0
28396	76.0	36.0
28394	398.0	167.0
401944	337.0	28.0
28395	126.0	152.0
653650	14.0	31.0
90338	2036.0	2007.0
92999	2381.0	1123.0
641654	0.0	0.0
28392	420.0	100.0
28393	47.0	5.0
28391	119.0	19.0
653639	1.0	4.0
90332	273.0	264.0
134145	666.0	2162.0
161742	2972.0	859.0
90333	871.0	2229.0
340460	0.0	0.0
134147	2512.0	21119.0
339476	1.0	0.0
653635	72.0	32.0
339479	14.0	29265.0
401934	70.0	117.0
124751	65.0	53.0
148789	639.0	2076.0
653641	0.0	0.0
90326	794.0	937.0
90362	839.0	932.0
100505761	511.0	606.0
100505767	15.0	4.0
388474	25.0	21.0
148713	23.0	9.0
28374	0.0	0.0
28373	0.0	0.0
28378	3.0	0.0
388468	1.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	3.0	1.0
340441	0.0	0.0
100505768	1.0	0.0
28370	0.0	0.0
28371	0.0	0.0
90352	0.0	0.0
90353	81.0	186.0
100505755	6.0	4.0
90355	1109.0	4644.0
100505753	0.0	0.0
339451	253.0	414.0
339453	38.0	7.0
653656	0.0	0.0
339456	45.0	175.0
653657	0.0	0.0
653658	21.0	25.0
28385	7.0	14.0
28383	2.0	0.0
600	14.0	7.0
28387	10.0	1.0
28388	813.0	215.0
601	1.0	0.0
602	1897.0	1731.0
604	7181.0	1775.0
605	1358.0	3421.0
100505758	8.0	22.0
28381	0.0	0.0
606	32.0	14.0
607	1873.0	6975.0
28382	6.0	0.0
608	67.0	14.0
28380	3.0	1.0
100505785	0.0	0.0
219623	1301.0	95.0
100505783	459.0	1988.0
219621	40.0	3.0
401994	0.0	0.0
401993	0.0	0.0
339442	2.0	1.0
401992	0.0	0.0
28358	0.0	0.0
653689	38.0	21.0
148741	584.0	20.0
28359	0.0	0.0
90381	105.0	740.0
339448	953.0	1277.0
28352	0.0	0.0
28353	0.0	0.0
653691	5.0	3.0
148738	0.0	1.0
28351	0.0	0.0
122145	0.0	0.0
28356	5.0	0.0
610	6.0	979.0
28357	0.0	0.0
611	150.0	64.0
28354	0.0	0.0
28355	0.0	0.0
613	5438.0	3702.0
616	0.0	0.0
617	895.0	1995.0
618	172.0	25.0
90378	1332.0	2345.0
376497	3589.0	577.0
90379	1134.0	821.0
100505776	0.0	0.0
401983	0.0	0.0
401982	1.0	0.0
401981	0.0	4.0
653677	50.0	3.0
28369	0.0	0.0
28363	0.0	0.0
28364	0.0	0.0
28361	0.0	0.0
28362	0.0	0.0
388478	2.0	0.0
28368	0.0	0.0
622	1183.0	2007.0
28365	0.0	0.0
623	128.0	148.0
340419	2.0	0.0
401973	0.0	0.0
28366	0.0	0.0
624	2051.0	2735.0
627	84.0	6.0
134111	140.0	8642.0
629	912.0	505.0
28360	0.0	0.0
101927074	0.0	0.0
101927075	31.0	0.0
146183	21.0	21.0
339416	26.0	6.0
79931	2.0	4.0
55964	474.0	2414.0
631	137.0	353.0
79930	218.0	1349.0
632	25.0	11.0
79933	89.0	2.0
633	6459.0	15474.0
634	1981.0	1022.0
79932	5540.0	11562.0
55968	4144.0	6853.0
79935	82.0	4015.0
635	15.0	1.0
79934	1429.0	3247.0
636	708.0	297.0
55967	1199.0	2020.0
637	972.0	603.0
79937	366.0	24.0
100505724	0.0	0.0
55966	80.0	21.0
158172	0.0	0.0
638	247.0	1062.0
639	600.0	645.0
79939	4810.0	7297.0
101927081	0.0	0.0
55969	574.0	1977.0
101927084	91.0	33.0
158158	2303.0	12332.0
219654	8548.0	742.0
100422900	0.0	0.0
100422901	0.0	1.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	1971.0	1792.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	1031.0	1392.0
55970	11187.0	3373.0
640	4.0	6.0
100270998	2.0	0.0
641	70.0	1029.0
642	1294.0	5687.0
55975	1616.0	2546.0
100270992	0.0	0.0
158160	121.0	226.0
643	1.0	0.0
55974	1440.0	14535.0
122199	28.0	7.0
55973	3844.0	2717.0
644	2829.0	9051.0
100270994	0.0	0.0
79922	235.0	1142.0
55972	986.0	1887.0
645	3586.0	8325.0
79921	5151.0	5282.0
388499	2.0	1.0
79924	277.0	142.0
646	88.0	3.0
79923	1.0	2.0
648	2607.0	3742.0
79925	652.0	989.0
649	2014.0	541.0
79927	493.0	57.0
79929	123.0	32.0
100505718	2.0	1.0
100505741	24.0	12.0
7620	238.0	143.0
100422911	0.0	0.0
7621	566.0	360.0
100422913	14.0	6.0
100422914	0.0	0.0
102725509	128.0	145.0
339400	18.0	2.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	0.0	3.0
100422918	0.0	0.0
339403	1.0	0.0
100422919	0.0	0.0
650	489.0	34.0
100270986	0.0	0.0
651	22.0	1.0
652	1101.0	137.0
79953	25.0	10.0
653	277.0	0.0
100270981	0.0	0.0
654	799.0	90.0
100270982	0.0	0.0
655	500.0	20.0
79955	39.0	148.0
100270983	0.0	0.0
79954	1493.0	3616.0
656	220.0	582.0
100270984	0.0	0.0
657	2629.0	3414.0
79957	161.0	103.0
79956	2442.0	8847.0
658	1301.0	95883.0
79959	363.0	500.0
659	8521.0	7375.0
100505746	33.0	16.0
92912	2649.0	2876.0
79958	469.0	967.0
100270980	0.0	0.0
7617	70.0	60.0
100422920	0.0	0.0
7633	308.0	618.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	1.0	0.0
219670	6.0	4.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	1.0
122183	0.0	0.0
660	364.0	104.0
100270974	7.0	2.0
661	1324.0	1149.0
100270975	0.0	0.0
662	477.0	886.0
79940	218.0	12.0
100270976	3.0	2.0
663	5067.0	2069.0
100270977	0.0	1.0
55997	0.0	0.0
664	2271.0	5647.0
665	10958.0	3054.0
53335	423.0	10.0
79944	470.0	1432.0
666	6277.0	608.0
100270972	0.0	1.0
667	46254.0	4136.0
79943	293.0	1830.0
