id	d5f0ea64-6660-49ac-a37e-3cd747045147	f01c01c8-97d9-4ba6-98cd-4ac9ac85ed82
89876	29.0	460.0
5557	299.0	236.0
5558	158.0	526.0
89874	40.0	52.0
90859	3.0	8.0
89872	2.0	1.0
286151	5.0	19.0
89870	0.0	0.0
5570	50.0	1887.0
5571	4155.0	3656.0
5573	15496.0	18331.0
90850	771.0	2475.0
5574	1.0	1.0
90853	4.0	76.0
5575	423.0	2358.0
5576	15097.0	3951.0
51270	0.0	106.0
100192378	116.0	99.0
51272	1100.0	4768.0
51271	4561.0	6492.0
51274	2158.0	5331.0
100287284	0.0	16.0
51276	184.0	272.0
89869	0.0	1.0
51275	640.0	728.0
51278	11367.0	2653.0
51277	844.0	465.0
5566	19232.0	8241.0
89866	12.0	18.0
51279	470.0	3229.0
5567	1234.0	2810.0
90843	895.0	4392.0
5568	0.0	1.0
5569	72396.0	1400.0
89891	387.0	5249.0
5580	289.0	8353.0
89890	737.0	900.0
5581	795.0	911.0
5582	0.0	2.0
5583	1149.0	3332.0
5584	1368.0	2906.0
5585	4265.0	9295.0
5586	2029.0	3298.0
5587	317.0	1384.0
100287279	0.0	0.0
51281	162.0	847.0
51280	1043.0	15925.0
51283	2829.0	4923.0
100287272	0.0	28.0
51282	1050.0	1702.0
51285	1090.0	621.0
51284	52.0	1590.0
51287	1494.0	2083.0
119722	0.0	2.0
51286	1.0	6.0
51289	0.0	4.0
100287270	0.0	0.0
5577	326.0	3198.0
5578	1795.0	909.0
5579	76.0	536.0
89894	516.0	737.0
5591	10584.0	9485.0
5592	7230.0	2554.0
90871	3549.0	1836.0
5593	8.0	163.0
5594	7327.0	10409.0
347598	0.0	0.0
5595	1958.0	9072.0
5596	180.0	6.0
5597	4083.0	7476.0
90874	389.0	871.0
5598	391.0	1092.0
51290	2164.0	4376.0
51292	1587.0	5255.0
5590	14.0	331.0
51291	87.0	1462.0
100287266	0.0	1.0
51294	1217.0	2741.0
100287261	0.0	0.0
51293	813.0	1672.0
51296	347.0	2904.0
51295	4493.0	1639.0
51298	0.0	4.0
51297	0.0	5.0
51299	872.0	714.0
119710	866.0	940.0
5588	11091.0	80.0
5589	3688.0	15697.0
90865	1378.0	243.0
89887	330.0	434.0
89886	2.0	1.0
89885	4.0	174.0
89884	14.0	129.0
89883	0.0	8.0
89882	0.0	0.0
286101	2637.0	2202.0
286102	0.0	0.0
286103	1.0	15.0
347584	0.0	0.0
5599	2029.0	2425.0
347687	0.0	1.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	7.0	18.0
53820	1.0	9.0
53826	1214.0	1256.0
53827	713.0	5697.0
345016	0.0	0.0
347673	0.0	0.0
53828	27.0	1.0
53829	36.0	1085.0
347675	0.0	0.0
28866	0.0	1.0
100507173	0.0	25.0
26205	662.0	1873.0
132625	0.0	3.0
28864	0.0	0.0
100507171	160.0	333.0
28865	0.0	0.0
26207	429.0	1003.0
100507178	19.0	37.0
26206	36.0	179.0
28869	0.0	2.0
100131493	0.0	0.0
28862	0.0	6.0
28863	0.0	0.0
28861	0.0	0.0
53833	48.0	40.0
53834	1244.0	662.0
53831	1.0	156.0
53832	109.0	2005.0
53838	944.0	3590.0
53836	0.0	11.0
144608	142.0	86.0
28833	0.0	0.0
28834	0.0	0.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	0.0	2.0
100750247	8.0	5.0
100131481	0.0	0.0
53840	5.0	29.0
53841	5.0	9.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	2.0
28847	0.0	5.0
102060282	7.0	8.0
28819	0.0	2.0
28817	1.0	96.0
28818	0.0	0.0
100131469	0.0	0.0
28811	0.0	0.0
28812	0.0	0.0
28810	0.0	0.0
28815	2.0	243.0
28816	0.0	261.0
28813	0.0	298.0
100507143	1.0	0.0
28814	0.0	39.0
51201	5166.0	956.0
119687	0.0	0.0
51200	3.0	30.0
51203	336.0	278.0
51202	25.0	120.0
51205	335.0	902.0
51204	2390.0	3459.0
51207	12571.0	295.0
51206	4.0	10.0
119682	0.0	0.0
51209	1185.0	71.0
51208	2.0	9.0
28828	0.0	0.0
100507135	3.0	4.0
28829	0.0	0.0
100131457	0.0	2.0
28822	4.0	76.0
28823	3.0	66.0
28820	5.0	242.0
100131454	4.0	22.0
28821	1.0	2.0
28826	0.0	1.0
28827	0.0	0.0
100131451	0.0	4.0
28824	0.0	0.0
28825	1.0	758.0
119678	0.0	0.0
119679	0.0	0.0
89801	1205.0	420.0
51214	15.0	20.0
51213	0.0	0.0
51218	5101.0	2159.0
286183	6.0	15.0
286184	0.0	10.0
286186	1.0	0.0
286187	0.0	14.0
286189	0.0	1.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	1.0	4.0
89839	26.0	79.0
89838	0.0	4.0
89837	4.0	5.0
100507170	0.0	0.0
51222	642.0	1146.0
51225	178.0	1143.0
286190	2.0	10.0
89832	11.0	17.0
51224	1.0	4.0
51227	1287.0	960.0
51226	2068.0	1747.0
51228	1457.0	4920.0
347613	5.0	23.0
28808	0.0	0.0
28809	7.0	68.0
28806	0.0	0.0
100131439	0.0	1.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	35.0	253.0
28800	0.0	0.0
28801	0.0	0.0
28804	0.0	21.0
28805	0.0	0.0
28802	0.0	0.0
28803	0.0	80.0
51230	4811.0	8339.0
90809	923.0	2593.0
51232	7152.0	10458.0
51231	1167.0	2119.0
51234	4649.0	4715.0
51233	2.0	24.0
89822	5.0	47.0
51236	1170.0	1037.0
51237	5.0	446.0
51239	3821.0	439.0
90806	1238.0	2958.0
100507102	4.0	5.0
129049	61.0	116.0
154007	1088.0	722.0
26279	2.0	21.0
203859	12299.0	4.0
26272	239.0	751.0
26271	103.0	231.0
26273	6524.0	19190.0
26276	358.0	1789.0
26275	1819.0	1042.0
26278	7947.0	1085.0
26277	1883.0	4395.0
26270	988.0	939.0
26285	0.0	0.0
26284	3302.0	3451.0
26287	13119.0	11.0
26286	1653.0	2372.0
26289	45.0	488.0
26281	0.0	33.0
26280	3.0	36.0
100507127	26.0	0.0
100507125	3.0	1.0
129025	2.0	1.0
26258	2849.0	5789.0
26257	0.0	0.0
26259	538.0	932.0
26251	2.0	11.0
168667	354.0	127.0
26254	0.0	0.0
26253	12.0	48.0
26256	36.0	145.0
144699	246.0	1132.0
26255	0.0	2.0
100507114	0.0	11.0
100507113	14.0	42.0
100507118	9.0	11.0
100507117	1.0	12.0
26269	471.0	1287.0
26268	2229.0	4696.0
201229	368.0	743.0
26261	13.0	40.0
119696	0.0	0.0
26260	1402.0	3999.0
26263	887.0	2284.0
119694	0.0	0.0
26262	2012.0	3426.0
201232	31.0	279.0
119695	0.0	0.0
26267	639.0	511.0
26266	41.0	197.0
119692	1.0	0.0
130074	6955.0	8775.0
129080	71.0	357.0
28899	0.0	0.0
26235	1369.0	2227.0
26238	32.0	22.0
28897	0.0	0.0
28898	0.0	4.0
100750225	1.0	16.0
26239	0.0	0.0
28891	0.0	2.0
28892	0.0	0.0
26230	852.0	652.0
201243	0.0	3.0
28890	0.0	0.0
26232	32.0	224.0
28895	0.0	0.0
26231	43.0	204.0
28896	0.0	1.0
26234	11049.0	6922.0
28893	0.0	0.0
26233	180.0	849.0
28894	0.0	0.0
144638	8.0	2.0
132660	751.0	1168.0
26247	0.0	3.0
26246	0.0	0.0
26249	263.0	679.0
26248	0.0	0.0
100510707	0.0	0.0
201255	121.0	432.0
26240	1520.0	398.0
201254	419.0	513.0
26242	0.0	0.0
26245	0.0	0.0
252839	2006.0	12314.0
132671	249.0	503.0
130013	4.0	13.0
28877	0.0	0.0
28878	0.0	3.0
28875	0.0	7.0
28876	0.0	9.0
201259	1.0	0.0
28879	0.0	0.0
26219	0.0	0.0
492311	765.0	1264.0
168620	0.0	405.0
28870	0.0	2.0
201266	301.0	3648.0
28873	0.0	0.0
28874	0.0	35.0
26212	1.0	3.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	334.0	290.0
26225	5391.0	6442.0
28888	0.0	0.0
26224	3736.0	9107.0
28889	0.0	0.0
26227	244.0	516.0
28886	0.0	0.0
26226	11.0	57.0
28887	0.0	0.0
26229	243.0	2468.0
26228	12.0	24.0
28880	0.0	0.0
28881	0.0	2.0
28884	0.0	1.0
26220	3.0	94.0
28885	0.0	8.0
26223	0.0	16.0
28882	0.0	27.0
28883	0.0	0.0
492307	14696.0	0.0
492303	53.0	25.0
105369550	2.0	2.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	2.0	0.0
5607	1281.0	1430.0
5608	2619.0	114.0
5609	2813.0	2057.0
5600	291.0	598.0
5601	4605.0	4289.0
5602	68.0	2082.0
5603	85.0	10773.0
5604	5309.0	3418.0
5605	8704.0	4787.0
5606	10483.0	2176.0
5620	0.0	0.0
5618	17.0	23238.0
5619	0.0	0.0
5610	2004.0	5268.0
5611	2209.0	10659.0
5612	2786.0	2603.0
5613	240.0	810.0
5616	0.0	0.0
5617	13.0	1.0
105370578	0.0	0.0
5630	4.0	11.0
5631	3321.0	2450.0
166379	61.0	348.0
166378	544.0	671.0
5629	1585.0	56.0
100133941	33.0	210682.0
5621	5099.0	3631.0
5623	44.0	179.0
5624	7.0	79.0
5625	110.0	14.0
5626	0.0	0.0
5627	1135.0	1462.0
5628	1.0	1.0
5641	3280.0	8789.0
5634	204.0	1426.0
5635	809.0	1922.0
100133957	12.0	22.0
5636	483.0	1241.0
5638	2393.0	366.0
5639	20.0	785.0
5650	0.0	45.0
5651	1.0	3.0
5652	1.0	22088.0
5653	0.0	16.0
5644	0.0	0.0
5645	1.0	6.0
5646	2.0	2.0
5648	2554.0	22.0
5649	376.0	14.0
100131309	0.0	0.0
5660	60540.0	136405.0
5662	51.0	199.0
5663	2154.0	7299.0
5664	2063.0	2890.0
3002	23.0	19.0
347281	0.0	1.0
100131302	0.0	0.0
3001	41.0	259.0
3000	1.0	24.0
51360	1645.0	3934.0
51362	1444.0	1705.0
51361	18.0	1723.0
51364	19.0	362.0
100287191	0.0	0.0
51363	867.0	11238.0
51366	6250.0	30801.0
89978	483.0	705.0
100287193	0.0	1.0
51365	159.0	97.0
51368	1177.0	3060.0
5654	2884.0	29710.0
5655	0.0	8.0
51367	449.0	806.0
90956	744.0	3767.0
5657	1.0	10.0
90957	1268.0	1416.0
89970	1128.0	2934.0
5670	0.0	0.0
5671	1.0	1.0
5672	2.0	145.0
347273	18360.0	14.0
5673	0.0	536.0
90952	2592.0	3071.0
5675	1.0	0.0
347275	0.0	0.0
3013	1.0	101.0
3012	1.0	80.0
3010	0.0	3.0
51371	5236.0	4904.0
3009	0.0	2.0
100287183	0.0	0.0
3008	11.0	34.0
51373	1192.0	924.0
3007	0.0	95.0
51372	3605.0	2812.0
51375	432.0	1036.0
3006	2783.0	8209.0
51374	4890.0	4958.0
3005	10801.0	44892.0
51377	3333.0	3077.0
3004	12.0	65.0
3003	15.0	203.0
51379	314.0	1003.0
51378	0.0	34.0
5669	1.0	0.0
5680	0.0	0.0
5681	1298.0	3375.0
5682	3361.0	2808.0
5683	884.0	1094.0
5684	4109.0	5338.0
5685	5417.0	6401.0
347265	0.0	13.0
5686	3201.0	5355.0
3024	0.0	1.0
3021	15943.0	30868.0
3020	927.0	3655.0
100287177	0.0	0.0
51380	206.0	1407.0
100287178	0.0	0.0
51382	3336.0	5331.0
100287173	0.0	0.0
51384	0.0	6.0
3018	0.0	4.0
51386	13739.0	6690.0
3017	332.0	3472.0
51385	515.0	704.0
51388	577.0	1277.0
3015	3364.0	4094.0
100287171	152.0	279.0
3014	486.0	946.0
5676	0.0	0.0
51389	4188.0	3292.0
5678	0.0	3.0
5690	4443.0	5584.0
5691	3500.0	3730.0
5692	6730.0	10314.0
5693	8460.0	4857.0
347252	1.0	12.0
5694	7660.0	3416.0
5695	5582.0	8004.0
5696	570.0	3088.0
5697	2.0	142.0
3035	1888.0	4135.0
3034	3.0	7.0
3033	17984.0	2417.0
3032	50078.0	7954.0
3031	4.0	1.0
3030	45143.0	12599.0
51390	1546.0	4042.0
51393	397.0	921.0
3029	4951.0	3518.0
3028	1731.0	4229.0
51397	906.0	1862.0
3026	30.0	5.0
51399	1446.0	3610.0
51398	3727.0	5105.0
5687	1463.0	1876.0
5688	9410.0	7145.0
5689	7355.0	8411.0
129401	457.0	642.0
347240	71.0	342.0
129402	0.0	0.0
3046	0.0	6.0
3045	6.0	0.0
3044	0.0	0.0
3043	22483.0	284.0
3042	2.0	0.0
3040	2097.0	66.0
374900	412.0	855.0
3039	95.0	1.0
3038	290.0	113.0
3037	199.0	222.0
374907	69.0	57.0
3036	250.0	147.0
5698	286.0	1086.0
5699	407.0	1657.0
90990	49.0	793.0
90993	265.0	8249.0
3055	136.0	1718.0
3054	4689.0	7285.0
3053	2.0	2.0
100287144	0.0	0.0
3052	3034.0	1734.0
3051	0.0	1.0
3050	1.0	1.0
100287140	0.0	0.0
3049	2.0	1.0
3048	12.0	3.0
3047	7.0	0.0
90987	534.0	1203.0
3060	0.0	0.0
374920	206.0	248.0
3068	10979.0	16908.0
3067	34.0	139.0
374928	144.0	500.0
3066	3700.0	5353.0
3065	1009.0	6746.0
3064	5942.0	5273.0
3062	1.0	1.0
3061	6.0	8.0
3059	367.0	4618.0
3071	228.0	3900.0
3070	23.0	364.0
3078	0.0	1.0
3077	298.0	568.0
100287128	0.0	4.0
3075	3231.0	4565.0
3074	1887.0	9445.0
3073	1467.0	5579.0
374918	0.0	9.0
3069	52393.0	44309.0
3082	185.0	924.0
3081	1.0	1154.0
3080	0.0	0.0
53938	352.0	399.0
28976	2304.0	3725.0
28977	1569.0	2209.0
28974	2995.0	3550.0
100131388	1.0	1.0
3087	233.0	499.0
28978	176.0	1228.0
3084	3.0	853.0
3083	3.0	3.0
28972	2576.0	5610.0
53940	0.0	0.0
28973	8511.0	4555.0
28970	1528.0	1388.0
28971	5011.0	541.0
53944	598.0	1980.0
53942	3.0	2.0
53947	870.0	817.0
3093	3950.0	7819.0
3092	1751.0	9124.0
3091	2196.0	12730.0
3090	577.0	1004.0
28987	1146.0	1774.0
28988	1735.0	8212.0
132989	563.0	245.0
100131378	3.0	23.0
3099	7473.0	12380.0
28985	807.0	1816.0
3098	14992.0	9439.0
28986	860.0	918.0
3097	9677.0	6208.0
100507299	14.0	42.0
3096	1117.0	1892.0
100131374	0.0	0.0
28989	1582.0	1066.0
100507297	50.0	490.0
3094	8808.0	7837.0
337986	0.0	0.0
100131370	0.0	1.0
28983	0.0	22.0
28984	1018.0	1827.0
28981	488.0	746.0
374819	56.0	533.0
26322	0.0	0.0
28982	84.0	1536.0
129303	1108.0	1699.0
100131369	0.0	0.0
28954	154.0	119.0
28955	978.0	425.0
28952	974.0	1342.0
100131366	3.0	17.0
65944	0.0	0.0
337979	0.0	0.0
28958	2302.0	2235.0
337978	0.0	0.0
28959	908.0	32971.0
337977	0.0	0.0
28956	1335.0	2469.0
337976	0.0	0.0
28957	1678.0	2999.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	999.0	3153.0
337980	0.0	1.0
51300	5486.0	4080.0
51302	115.0	128.0
89910	5999.0	3820.0
51301	236.0	180.0
51304	3013.0	4524.0
51303	78.0	1560.0
51306	733.0	3073.0
51305	8.0	10.0
51308	325.0	151.0
51307	7271.0	5225.0
51309	1940.0	1271.0
130340	10.0	78.0
100131358	1.0	0.0
28965	88.0	27.0
28966	669.0	1301.0
26301	93.0	458.0
337969	0.0	0.0
28964	2011.0	4043.0
337968	0.0	0.0
28969	19973.0	6388.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	14.0	37.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	91.0	338.0
337973	0.0	0.0
337972	0.0	0.0
360200	5.0	39.0
337971	0.0	0.0
337970	0.0	0.0
28962	1312.0	3081.0
51311	27.0	178.0
51310	158.0	812.0
28960	728.0	1091.0
51313	3914.0	10381.0
51312	3400.0	2097.0
51315	1185.0	3970.0
51314	2.0	68.0
51317	1454.0	2635.0
360205	0.0	2.0
51316	8.0	28.0
51319	760.0	2335.0
360203	0.0	0.0
51318	4461.0	4033.0
374864	27.0	5.0
28938	3.0	63.0
100507267	0.0	1.0
28939	0.0	0.0
374860	0.0	34.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	0.0	0.0
28930	0.0	2.0
28931	0.0	0.0
374868	758.0	1258.0
100507266	61.0	103.0
28936	0.0	0.0
28937	0.0	130.0
28934	0.0	0.0
28935	0.0	54.0
337963	0.0	0.0
337960	0.0	0.0
51320	1523.0	2143.0
51322	4954.0	9910.0
53981	4370.0	5889.0
51321	3953.0	5736.0
51324	2601.0	8007.0
89932	155.0	809.0
51326	36.0	52.0
51327	3.0	2.0
51329	19.0	36.0
28949	0.0	0.0
100507257	7.0	16.0
132946	7.0	15.0
100507251	0.0	0.0
28943	2.0	83.0
65975	150.0	29.0
28941	1.0	3026.0
65977	659.0	1982.0
28942	0.0	15.0
28947	0.0	0.0
132949	623.0	665.0
65979	1942.0	3088.0
28948	0.0	0.0
100507254	0.0	18.0
28946	0.0	1.0
89927	2683.0	8694.0
144920	0.0	0.0
51330	1312.0	1814.0
28940	0.0	19.0
51333	228.0	275.0
51332	116.0	1142.0
51335	5241.0	3934.0
51334	534.0	377.0
51337	769.0	1545.0
360227	9.0	2.0
51339	942.0	2576.0
51338	270.0	1232.0
360226	1.0	0.0
28918	0.0	0.0
28919	0.0	27.0
374887	28.0	143.0
65981	498.0	1184.0
28916	0.0	0.0
65980	1290.0	2191.0
28917	0.0	0.0
374882	1733.0	4993.0
65983	429.0	1853.0
100131328	9.0	5.0
65982	844.0	2162.0
100131327	0.0	0.0
65985	619.0	1859.0
65987	8.0	35.0
28910	0.0	0.0
65986	1956.0	19708.0
28911	0.0	0.0
65989	14.0	66.0
132954	0.0	0.0
65988	543.0	1558.0
100131320	5.0	164.0
28914	4.0	1120.0
28915	0.0	6.0
28912	5.0	1040.0
28913	1.0	141.0
51340	2615.0	3278.0
100287098	1.0	7.0
89958	11.0	121.0
51341	2562.0	3986.0
100287091	0.0	0.0
100507290	1838.0	995.0
51343	1316.0	2561.0
89953	1152.0	2017.0
51348	11.0	340.0
51347	1416.0	4130.0
90933	1302.0	2464.0
100302090	0.0	2.0
65990	257.0	603.0
374875	271.0	301.0
28929	0.0	1.0
65992	744.0	2152.0
28927	0.0	0.0
65991	14526.0	5043.0
28928	0.0	0.0
65993	2445.0	3321.0
374872	1.0	30.0
65996	870.0	1794.0
65998	1254.0	2336.0
28921	0.0	1.0
65997	13.0	647.0
28922	0.0	0.0
65999	138.0	2076.0
28920	0.0	1.0
374879	122.0	237.0
28925	0.0	0.0
28926	0.0	0.0
374877	1.0	22.0
28923	0.0	54.0
100507274	0.0	1.0
28924	0.0	0.0
100287084	0.0	0.0
51351	114.0	2759.0
100287087	1.0	3.0
51350	5.0	0.0
51352	0.0	624.0
100287083	0.0	0.0
89944	62.0	936.0
100287082	1.0	3.0
89941	1329.0	4566.0
130399	102.0	12.0
166348	7455.0	5.0
374897	0.0	0.0
100507217	1692.0	4789.0
166336	261.0	1291.0
374899	119.0	381.0
203510	0.0	0.0
541611	1.0	0.0
154386	74.0	2.0
100507246	2142.0	906.0
100507249	0.0	0.0
100507240	5.0	2.0
101937451	0.0	23.0
100507244	13.0	29.0
100507242	6.0	6.0
100133991	16.0	94.0
100509894	7.0	2.0
203522	90.0	440.0
203523	313.0	688.0
130355	225.0	1132.0
26353	66497.0	1065.0
26355	4498.0	4253.0
26354	2654.0	6081.0
53904	9.0	18.0
53905	71.0	164.0
130367	9.0	2725.0
154313	1.0	28.0
203547	1190.0	3168.0
53918	1521.0	1604.0
53919	11.0	62.0
100507203	1.0	2.0
53916	143.0	973.0
53917	151.0	424.0
100507206	2.0	4.0
28998	1396.0	1879.0
26335	0.0	0.0
28999	1647.0	69.0
28996	10299.0	14533.0
26339	0.0	0.0
26338	0.0	0.0
28990	256.0	831.0
28991	603.0	1238.0
203562	6.0	10.0
26330	0.0	0.0
28992	6658.0	1380.0
26333	0.0	0.0
100169989	1.0	4.0
100509857	0.0	0.0
203569	0.0	1.0
100131393	0.0	0.0
100131390	12.0	1.0
168975	0.0	0.0
26341	0.0	0.0
26343	0.0	0.0
100289644	0.0	0.0
100289643	0.0	0.0
100289640	0.0	0.0
5706	5034.0	3761.0
5707	11455.0	9905.0
5708	21946.0	17091.0
5709	8605.0	5536.0
5700	2341.0	1286.0
5701	7877.0	7312.0
5702	8196.0	4108.0
5704	3545.0	5103.0
5705	6609.0	14798.0
100507401	13.0	2.0
100507404	0.0	3.0
100289635	866.0	291.0
5717	6671.0	30308.0
5718	5559.0	6423.0
5719	6319.0	5423.0
5710	9917.0	7260.0
5711	1026.0	4542.0
5713	6329.0	3227.0
5714	7990.0	8499.0
5715	532.0	797.0
5716	1201.0	3000.0
5730	3173.0	512.0
5728	2897.0	6316.0
5729	22.0	25.0
5720	3536.0	11493.0
5721	1605.0	6892.0
5723	240.0	376.0
105370683	0.0	1.0
5724	118.0	1809.0
5725	2243.0	15584.0
5726	0.0	0.0
5727	462.0	1433.0
154288	0.0	1.0
100289619	0.0	0.0
5740	1869.0	1544.0
5741	0.0	1.0
5739	55.0	350.0
5731	5.0	2.0
5732	43.0	139.0
5733	73.0	2018.0
5734	1159.0	774.0
5736	0.0	8.0
5737	249.0	126.0
5738	1678.0	11744.0
102060414	0.0	48.0
100289607	0.0	1.0
100289605	0.0	0.0
5742	380.0	5007.0
5743	1112.0	119.0
5744	115.0	1559.0
5745	38.0	119.0
5746	2.0	58.0
5747	4051.0	6433.0
5760	0.0	9.0
5761	3.0	24.0
5763	2264.0	10549.0
3101	33.0	132.0
5753	2.0	906.0
5754	134.0	20868.0
5756	540.0	4406.0
5757	4369.0	24210.0
5758	0.0	4.0
5759	5.0	33.0
5770	1990.0	6296.0
5771	504.0	1514.0
5774	7374.0	7501.0
3112	4.0	124.0
3111	127.0	4553.0
3110	1.0	11.0
3109	289.0	5978.0
3108	491.0	8121.0
3107	7188.0	44624.0
3106	13669.0	59607.0
3105	10086.0	28127.0
3104	419.0	1041.0
5764	94.0	1114.0
5767	9.0	18.0
5768	2520.0	56772.0
5769	20.0	40.0
648315	0.0	0.0
5780	684.0	3664.0
5781	13675.0	6913.0
5782	2350.0	10216.0
5783	360.0	3194.0
5784	9346.0	2297.0
3123	3213.0	55181.0
3122	4053.0	82343.0
3121	0.0	0.0
3120	2.0	87.0
51481	0.0	2.0
51480	0.0	2.0
3119	1300.0	28321.0
3118	16.0	388.0
3117	646.0	18620.0
3116	1.0	31.0
3115	1121.0	25252.0
3113	2306.0	46127.0
5775	3514.0	1739.0
5777	153.0	3766.0
5778	31.0	629.0
103164619	0.0	0.0
5790	0.0	0.0
5791	476.0	5516.0
5792	379.0	38889.0
5793	2222.0	4845.0
5794	14.0	23.0
5795	288.0	6396.0
5796	1304.0	7444.0
3134	497.0	1715.0
3133	13311.0	34751.0
3132	0.0	9.0
3131	1195.0	425.0
100287067	0.0	0.0
51490	803.0	1499.0
100287063	0.0	0.0
51491	724.0	740.0
51493	3328.0	6439.0
3128	64.0	1496.0
51496	1405.0	3337.0
3127	1683.0	21509.0
51495	966.0	11909.0
445815	17.0	55.0
51497	2142.0	4471.0
5786	1527.0	7659.0
5787	4691.0	3279.0
51499	2052.0	1056.0
5788	428.0	4079.0
5789	462.0	1527.0
3145	1498.0	823.0
3142	349.0	453.0
3141	2132.0	2965.0
3140	434.0	3905.0
100287055	0.0	0.0
3139	49.0	261.0
3138	30.0	57.0
3137	61.0	221.0
3136	228.0	934.0
3135	49.0	232.0
5797	7677.0	4302.0
5798	5.0	35.0
5799	192.0	330.0
347376	2.0	0.0
3156	670.0	2555.0
3155	3749.0	2698.0
100287045	0.0	1.0
3152	0.0	2.0
3151	4050.0	6814.0
3150	782.0	8176.0
3149	390.0	515.0
3148	1699.0	2002.0
3146	8257.0	11905.0
347365	183.0	1763.0
648359	2.0	1.0
347363	0.0	0.0
3167	0.0	2.0
3166	1.0	0.0
100302119	0.0	0.0
3164	30590.0	3712.0
100302118	0.0	0.0
3163	1003.0	3304.0
100302117	0.0	0.0
3162	802.0	3899.0
100302116	0.0	0.0
3161	52.0	76.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	3522.0	2772.0
3158	474.0	46.0
3157	1765.0	3389.0
347359	0.0	1.0
3170	0.0	0.0
120939	2.0	256.0
3178	11041.0	18747.0
3177	4833.0	690.0
100287026	0.0	0.0
3176	529.0	3086.0
100287029	1.0	1.0
3175	0.0	1.0
3174	1.0	310.0
3172	1.0	1.0
3171	0.0	1.0
100289682	0.0	0.0
3169	2.0	18974.0
120935	3.0	3.0
3181	35291.0	48456.0
347344	217.0	641.0
3189	4980.0	5581.0
3188	6080.0	9035.0
3187	6510.0	18040.0
100289678	345.0	1127.0
3186	0.0	1.0
3185	5704.0	10755.0
100302139	0.0	1.0
3184	5114.0	8662.0
100302138	0.0	0.0
3183	10923.0	25504.0
100302137	0.0	0.0
100287013	0.0	3.0
3182	3244.0	8824.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	12057.0	26969.0
347333	0.0	1.0
3191	5345.0	9802.0
3190	20985.0	47094.0
3199	24.0	21.0
3198	11.0	42.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	0.0	54.0
100302128	1.0	1.0
3195	0.0	0.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	1.0	4.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	0.0	1.0
347442	0.0	0.0
132851	37.0	2.0
100131268	2.0	0.0
374946	2.0	33.0
100302159	0.0	1.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	14.0	17.0
100302156	0.0	0.0
120863	20.0	16.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	0.0	5.0
100302152	0.0	0.0
100302150	0.0	1.0
51400	1988.0	4016.0
51406	1374.0	1749.0
51409	564.0	1253.0
132864	1741.0	3235.0
100302149	0.0	3.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	0.0	0.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	0.0	1.0
144847	0.0	1.0
51411	80.0	861.0
541578	417.0	1174.0
374969	533.0	811.0
100131244	0.0	1.0
100302179	0.0	1.0
100302178	0.0	1.0
100302177	0.0	0.0
100302175	0.0	2.0
100302174	0.0	1.0
51421	1872.0	4984.0
100302172	0.0	0.0
51422	665.0	1771.0
51427	238.0	657.0
51426	1679.0	1964.0
51429	3565.0	9682.0
51428	1893.0	3737.0
347411	0.0	0.0
541565	263.0	585.0
132884	119.0	293.0
100131236	0.0	0.0
100131234	0.0	22.0
100131230	1.0	0.0
374955	0.0	2.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	692.0	9621.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	1459.0	2305.0
100302160	0.0	0.0
51433	8415.0	5894.0
51435	780.0	16623.0
51438	0.0	0.0
347402	0.0	6.0
51439	2837.0	3990.0
347404	35.0	22.0
374986	1867.0	2308.0
100507381	0.0	0.0
