id	15b1a310-59b4-41e8-bbc3-19131f12ee09	5627702f-b816-439c-8ae2-43b51d455432
85458	7490.0	3048.0
106481345	0.0	0.0
85459	823.0	1800.0
106481346	0.0	0.0
85456	7659.0	23850.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3598.0	3687.0
442911	0.0	0.0
106481344	0.0	0.0
442912	1.0	0.0
85455	52.0	64.0
442913	0.0	0.0
85452	20.0	12.0
442914	0.0	0.0
50	3355.0	11567.0
85453	4052.0	530.0
442915	0.0	0.0
85450	1950.0	1390.0
51	5764.0	8872.0
442916	0.0	0.0
85451	1987.0	3207.0
52	4263.0	6648.0
442917	0.0	0.0
53	2084.0	4136.0
442918	0.0	0.0
54	2299.0	4586.0
442919	0.0	0.0
55	110.0	568.0
442909	4.0	2.0
56	4.0	11.0
58	94.0	75.0
59	86131.0	19920.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	43.0	6.0
106481352	2.0	0.0
106481353	0.0	1.0
85449	1205.0	395.0
106481350	1.0	0.0
106481351	4.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	17.0	2.0
106481354	1.0	3.0
85446	200.0	64.0
442900	0.0	0.0
106481355	1.0	0.0
85443	13.0	15.0
442901	0.0	0.0
85444	1885.0	1352.0
442902	0.0	0.0
60	258205.0	461095.0
85441	764.0	2381.0
442903	14.0	2.0
85442	30.0	978.0
442904	0.0	0.0
442905	0.0	0.0
62	25.0	42.0
85440	4242.0	3773.0
442907	1.0	2.0
442908	0.0	0.0
66	0.0	0.0
67	9.0	10.0
68	2.0	5.0
344595	1075.0	1148.0
69	2.0	6.0
106481316	5.0	0.0
106481317	0.0	0.0
106481314	0.0	2.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	167.0	72.0
106481321	0.0	2.0
85479	18.0	56.0
106481322	0.0	0.0
85476	4025.0	8579.0
85477	293.0	190.0
70	30.0	5.0
85474	12.0	205.0
71	171900.0	231136.0
72	26689.0	6903.0
73	94.0	139.0
74	0.0	1.0
75	7.0	60.0
106481327	1.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5686.0	8974.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	2.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	2508.0	9004.0
81	24602.0	30097.0
85463	1524.0	1266.0
82	82.0	183.0
85464	2640.0	4096.0
83	8.0	14.0
85461	3978.0	5682.0
85462	746.0	2031.0
86	3073.0	6915.0
87	26018.0	22471.0
85460	1277.0	1877.0
88	25.0	7.0
89	10.0	2.0
728675	0.0	0.0
106481301	1.0	0.0
106481302	0.0	0.0
90	4629.0	5037.0
106481300	0.0	0.0
91	3023.0	5052.0
92	2386.0	1799.0
93	2126.0	1425.0
94	2381.0	1011.0
95	106.0	391.0
97	265.0	304.0
98	814.0	1009.0
344561	0.0	0.0
728661	3907.0	2541.0
728664	1.0	0.0
106481305	2.0	0.0
261734	593.0	1280.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	35.0	55.0
106481309	9.0	3.0
246119	0.0	0.0
106481307	0.0	1.0
261735	2.0	0.0
106481308	0.0	0.0
3804	10.0	1.0
3805	9.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	2.0	4.0
3809	0.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	734.0	596.0
3800	1238.0	632.0
3801	731.0	745.0
3802	0.0	0.0
728695	0.0	2.0
285735	0.0	0.0
261726	3410.0	7723.0
728698	8.0	11.0
3814	2.0	2.0
3815	39401.0	164.0
3816	50.0	3.0
261729	3827.0	104.0
3817	2.0	8.0
3818	65.0	9.0
222166	10772.0	3136.0
3811	6.0	0.0
3812	9.0	4.0
285740	4.0	0.0
285741	47.0	9.0
728689	15.0	22.0
3827	0.0	1.0
246100	0.0	0.0
3820	157.0	22.0
3821	49.0	13.0
3822	7.0	0.0
3823	10.0	1.0
3824	357.0	244.0
645402	0.0	0.0
403313	1188.0	2995.0
403314	0.0	0.0
728637	0.0	1.0
728638	99.0	605.0
728633	0.0	0.0
728632	27.0	83.0
728635	20.0	45.0
3836	3417.0	6890.0
222183	155.0	37.0
3837	17520.0	57199.0
3838	2140.0	26762.0
3839	3477.0	3834.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	1884.0	1912.0
3832	458.0	2915.0
3833	146.0	2529.0
3834	20.0	19.0
3835	1060.0	5934.0
728620	1.0	4.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	365.0	142.0
3848	210.0	5.0
3849	1.0	63.0
222171	211.0	3510.0
728619	7.0	10.0
3840	7702.0	13377.0
3841	1355.0	335.0
3842	10571.0	12948.0
3843	18194.0	16862.0
3844	0.0	0.0
3845	2953.0	2724.0
3846	5.0	7.0
645423	0.0	0.0
3860	14.0	0.0
246126	0.0	0.0
728658	1281.0	466.0
728655	3.0	0.0
728657	1.0	1.0
728656	2.0	0.0
3858	989.0	1422.0
3859	3.0	35.0
246135	3.0	3.0
3850	1.0	1.0
3851	7.0	1.0
3852	52987.0	33.0
645414	0.0	0.0
3853	136.0	59.0
3854	2271.0	4.0
3855	18939.0	87591.0
3856	13074.0	162402.0
3857	22.0	23.0
728640	6.0	1.0
645431	17.0	33.0
728642	155.0	222.0
728641	10.0	4.0
645434	22.0	0.0
645432	11.0	2.0
285704	1238.0	1020.0
728643	8.0	1.0
222194	2536.0	3112.0
285708	0.0	0.0
1204	0.0	0.0
1203	1533.0	2381.0
1201	1037.0	3440.0
1200	15305.0	16105.0
3861	51520.0	11.0
645426	3.0	98.0
645425	0.0	0.0
1209	6976.0	11404.0
3866	54069.0	1585.0
1208	0.0	12.0
1207	5091.0	5701.0
3868	349.0	1277.0
285311	0.0	0.0
3880	11251.0	112486.0
3881	2.0	0.0
285313	6398.0	42.0
100128537	1712.0	367.0
3882	113.0	148.0
100128536	3.0	3.0
285314	4.0	2.0
285315	339.0	597.0
1215	1370.0	4.0
100141515	3.0	1.0
1213	33772.0	385018.0
1212	1470.0	2404.0
1211	6849.0	13111.0
3872	22165.0	2025.0
3875	9004.0	61095.0
3876	0.0	17.0
3879	0.0	4.0
3890	1.0	5.0
3891	0.0	1.0
3892	94.0	129.0
100128525	5.0	10.0
285326	0.0	0.0
1230	579.0	466.0
285329	12.0	38.0
440097	50.0	1.0
440093	28.0	18.0
3883	12.0	3.0
3884	2.0	0.0
3885	0.0	0.0
3886	2.0	3.0
100128521	1.0	1.0
3887	522.0	151.0
3888	3.0	1.0
100631239	0.0	0.0
3889	40.0	11.0
100128516	105.0	55.0
285331	1206.0	920.0
100128512	0.0	0.0
285335	36.0	85.0
100128514	0.0	0.0
1241	504.0	226.0
1240	1226.0	556.0
1238	891.0	50.0
1237	4.0	35.0
1236	75.0	49.0
1235	5.0	2.0
1234	374.0	204.0
1233	24.0	47.0
1232	11.0	38.0
3895	21494.0	22709.0
100128511	39.0	25.0
100631247	1.0	32.0
3897	629.0	1970.0
100631248	0.0	0.0
3898	2527.0	16039.0
100631249	0.0	0.0
3899	3573.0	1477.0
100128505	0.0	1.0
100631250	0.0	0.0
285343	1635.0	2579.0
100631251	11.0	3.0
100631252	4.0	0.0
100631253	0.0	0.0
285346	138.0	230.0
100631254	1.0	0.0
100128503	0.0	0.0
285349	433.0	84.0
574501	2.0	0.0
574502	0.0	0.0
1244	129.0	1991.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	13449.0	981.0
1263	478.0	1088.0
1262	19.0	15.0
116966	394.0	5.0
100887755	0.0	0.0
1261	11.0	409.0
100887754	0.0	1.0
1260	14.0	2.0
116969	45.0	5.0
1259	291.0	13.0
1258	13.0	1.0
440061	0.0	0.0
100887750	64.0	26.0
100887746	0.0	3.0
100887744	1.0	1.0
1272	2907.0	1415.0
1271	1523.0	47.0
100887749	84.0	11.0
1270	58.0	20.0
100887748	0.0	0.0
440044	19.0	43.0
1269	5.0	9.0
440051	1.0	2.0
1268	295.0	1.0
440050	1.0	4.0
1267	4584.0	6025.0
1266	16786.0	15489.0
100887740	0.0	0.0
1265	8545.0	9933.0
1286	227.0	64.0
1285	91.0	28.0
1284	14448.0	30340.0
1282	11645.0	40856.0
1281	147536.0	427735.0
1280	195.0	20.0
440078	259.0	128.0
440077	1.0	2.0
440087	38.0	6.0
1278	225310.0	486344.0
1277	132273.0	668355.0
440081	43.0	63.0
116938	0.0	0.0
1297	3.0	0.0
116931	151.0	12.0
1296	4298.0	6360.0
1295	6098.0	13839.0
116933	3.0	1.0
1294	272.0	454.0
1293	86390.0	101721.0
116935	44.0	48.0
1292	48164.0	35764.0
440068	0.0	2.0
1291	35059.0	21441.0
116937	3.0	11.0
440067	24.0	3.0
1290	7249.0	63205.0
440073	526.0	31.0
440072	0.0	4.0
1289	8910.0	63820.0
1288	1380.0	1276.0
1287	2863.0	13361.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3012.0	1950.0
440021	1.0	0.0
442673	5.0	4.0
10018	3473.0	5803.0
126328	1184.0	1817.0
442676	2.0	1.0
126326	586.0	192.0
1299	90.0	89.0
1298	420.0	1384.0
10011	1292.0	3052.0
10010	8070.0	4463.0
10013	2589.0	4771.0
128989	1009.0	2878.0
10015	14280.0	24662.0
10014	4392.0	1389.0
10017	49.0	5.0
10016	4268.0	5628.0
10020	2619.0	2075.0
114335	0.0	0.0
114336	0.0	0.0
126321	943.0	2599.0
10029	0.0	0.0
442668	0.0	0.0
10022	0.0	0.0
10021	14.0	87.0
10024	44.0	974.0
128977	2180.0	4069.0
103021165	0.0	1.0
10023	271.0	205.0
103021164	3.0	3.0
10026	4313.0	2801.0
10025	2181.0	4221.0
116986	151.0	490.0
116985	4699.0	5395.0
116988	2245.0	5041.0
116987	4383.0	4290.0
114327	2321.0	863.0
440043	0.0	0.0
126308	4010.0	2820.0
440041	0.0	0.0
126306	7.0	24.0
151306	93.0	34.0
100128590	6.0	5.0
100128596	1.0	2.0
151300	1.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	28.0	16.0
440026	1514.0	3686.0
440023	0.0	0.0
10008	618.0	194.0
10007	3566.0	3903.0
10009	5072.0	5113.0
116984	1532.0	2540.0
116983	913.0	2741.0
151313	702.0	705.0
10000	7993.0	1706.0
128954	0.0	0.0
10002	21.0	14.0
10001	1309.0	1652.0
10004	424.0	97.0
10003	1178.0	62.0
10006	5841.0	6114.0
10005	634.0	2079.0
126370	0.0	0.0
285352	124.0	139.0
100128579	0.0	0.0
285359	106.0	76.0
126375	696.0	438.0
126374	923.0	244.0
153918	0.0	0.0
100128574	0.0	1.0
285362	4652.0	5411.0
285367	1063.0	1929.0
285368	171.0	721.0
100128569	15.0	32.0
126364	266.0	199.0
100128560	42.0	5.0
285370	0.0	0.0
285375	0.0	0.0
102682016	1.0	0.0
153932	4.0	2.0
344191	0.0	0.0
126353	77.0	4757.0
751071	235.0	91.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	2.0	1.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	13.0	26.0
106481282	0.0	0.0
285381	1899.0	2339.0
106481283	0.0	0.0
285382	512.0	156.0
106481280	1.0	0.0
165918	1727.0	2676.0
106481281	2.0	0.0
165904	23.0	26.0
285386	726.0	117.0
138307	3.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	5.0	0.0
106481290	0.0	0.0
100128541	1.0	0.0
138311	269.0	94.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	23.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	10.0	0.0
126299	596.0	960.0
106481259	0.0	0.0
728716	0.0	1.0
126298	2091.0	2065.0
728710	0.0	2.0
126295	420.0	455.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	8.0	12.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	3.0	0.0
106481267	0.0	0.0
151246	276.0	1700.0
645318	0.0	0.0
645317	31.0	23.0
151242	60.0	2.0
106481260	0.0	0.0
106481261	0.0	3.0
647979	49200.0	46213.0
100287908	0.0	0.0
645332	336.0	495.0
126282	727.0	2699.0
100287902	7.0	52.0
163227	627.0	895.0
100287900	0.0	1.0
163223	225.0	13.0
106481275	0.0	0.0
106481276	1.0	1.0
106481273	1.0	0.0
106481274	5.0	1.0
106481279	2.0	1.0
106481277	1.0	0.0
151258	130.0	5.0
106481278	0.0	0.0
645328	2.0	12.0
151254	58.0	29.0
645326	15.0	18.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	20.0	45.0
163259	622.0	162.0
645345	39.0	154.0
200403	14.0	181.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	543.0	115.0
106481237	0.0	0.0
106481238	4.0	1.0
728737	5.0	2.0
728732	1.0	6.0
728734	2.0	0.0
126272	179.0	144.0
106481242	0.0	0.0
107133511	1.0	0.0
114294	900.0	1286.0
106481243	1.0	0.0
107133513	0.0	3.0
106481240	0.0	0.0
106481241	3.0	3.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	0.0
114299	25.0	32.0
106481245	0.0	0.0
645339	0.0	1.0
645354	0.0	0.0
645355	0.0	0.0
107133519	1.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	2.0	0.0
107133516	4.0	12.0
728723	83.0	68.0
106481253	1.0	0.0
107133522	3.0	3.0
106481254	7.0	0.0
107133524	4.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	2.0	2.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	2.0	5.0
151276	2.0	3.0
645348	0.0	0.0
106481250	0.0	0.0
645369	326.0	52.0
645368	0.0	0.0
645367	0.0	2.0
106481217	0.0	0.0
200424	1881.0	3638.0
106481218	1.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	35.0	183.0
645360	0.0	0.0
106481219	2.0	0.0
106481220	6.0	4.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	2.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	1002.0	954.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	1.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	11.0	0.0
645387	597.0	291.0
645382	0.0	0.0
645381	22.0	153.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	2.0	2.0
106481207	2.0	2.0
106481204	1.0	0.0
106481205	0.0	0.0
106481208	8.0	2.0
106481209	0.0	0.0
3902	111.0	40.0
3903	1433.0	1218.0
106481210	0.0	0.0
3904	5.0	4.0
3906	56514.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	14075.0	1421.0
106481211	0.0	0.0
3909	19146.0	468.0
106481212	0.0	0.0
684959	0.0	0.0
151234	111.0	21.0
151230	1049.0	1262.0
728798	15.0	1.0
3913	23876.0	20251.0
3914	10159.0	3657.0
3915	41976.0	20081.0
3916	23179.0	51674.0
3918	16389.0	4659.0
3910	14166.0	8598.0
3911	4321.0	8267.0
3912	11170.0	12642.0
728782	18.0	3.0
728780	83.0	0.0
3924	13.0	11.0
3925	5681.0	11829.0
3927	12709.0	19429.0
3929	46.0	264.0
3920	21551.0	47642.0
3921	55272.0	35382.0
3923	2.0	3.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	3.0	0.0
100873175	1.0	0.0
100873170	1.0	0.0
3936	6451.0	4460.0
3937	1102.0	827.0
3938	11.0	11.0
3939	26377.0	67485.0
3930	3301.0	1813.0
100873179	0.0	0.0
3931	410.0	52.0
3932	205.0	78.0
3933	1.0	7.0
3934	743.0	207.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	1.0	4.0
3947	2.0	1.0
3948	9.0	0.0
3949	1469.0	10035.0
100873169	1.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	30746.0	2486.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	0.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	90.0	25.0
3958	27606.0	2431.0
3959	23694.0	18092.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	317.0	339.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	248.0	135.0
3952	486.0	3.0
3953	7178.0	474.0
3954	1955.0	4359.0
3955	1639.0	8180.0
3956	22367.0	29858.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	8.0	0.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	8.0	2.0
728746	0.0	0.0
728748	1.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	58.0	154.0
1303	13216.0	80781.0
107133502	0.0	0.0
1302	39.0	31.0
1301	68.0	34539.0
1300	42.0	27659.0
3960	45.0	7.0
3963	73.0	2.0
3964	5682.0	10800.0
1308	19659.0	578.0
3965	1734.0	1443.0
1307	4322.0	3148.0
151295	20.0	27.0
1306	9709.0	7866.0
100189589	5.0	6.0
728774	0.0	0.0
728773	0.0	0.0
3980	1687.0	3420.0
100287932	2032.0	2698.0
3981	834.0	1192.0
728776	17.0	62.0
85508	0.0	8.0
105601840	0.0	0.0
85509	0.0	0.0
1316	13029.0	13632.0
1315	11609.0	23654.0
1314	20723.0	28163.0
1312	4487.0	23908.0
1311	253.0	43180.0
100329135	1.0	5.0
1310	6.0	2.0
574537	0.0	0.0
3972	2.0	1.0
3973	8.0	0.0
3975	1.0	234.0
3976	281.0	426.0
3977	16473.0	903.0
1318	129.0	118.0
3978	837.0	3150.0
1317	3691.0	8458.0
728763	1.0	156.0
3990	305.0	62.0
645313	4.0	4.0
3991	4323.0	837.0
645312	0.0	0.0
3992	2682.0	1062.0
645311	0.0	0.0
728769	404.0	368.0
1330	0.0	0.0
1327	12986.0	18082.0
1326	823.0	438.0
1325	12.0	8.0
3982	1.0	0.0
3983	34071.0	9991.0
3984	1596.0	3504.0
3985	5419.0	15387.0
3987	5256.0	6161.0
3988	8824.0	5285.0
1329	3161.0	7021.0
116809	0.0	0.0
100128416	33.0	12.0
1340	7375.0	8556.0
1337	4056.0	12086.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	916.0	13658.0
100128410	3.0	1.0
3995	1024.0	1781.0
100128412	0.0	0.0
3996	2158.0	2188.0
3998	13877.0	13748.0
1339	0.0	2.0
285440	3391.0	1277.0
285441	6.0	0.0
1352	1012.0	1136.0
1351	3842.0	13214.0
1350	15019.0	9321.0
1349	4351.0	6006.0
1348	1.0	1.0
1347	4402.0	6801.0
1346	1149.0	219.0
1345	4529.0	11119.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	17.0	7.0
1363	13198.0	3105.0
1362	11280.0	15886.0
1361	9.0	1.0
1360	415.0	42.0
1359	4518.0	346.0
1358	18.0	0.0
1357	36.0	1.0
1356	2101.0	21.0
1355	3724.0	2487.0
1353	2499.0	6867.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	3.0	2.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	106.0	61.0
285464	598.0	584.0
100873200	0.0	0.0
777774	0.0	0.0
1374	5860.0	7964.0
1373	1124.0	121.0
1371	916.0	880.0
1370	2.0	18.0
1369	0.0	0.0
1368	3629.0	808.0
100873209	0.0	0.0
1366	2045.0	7433.0
1365	669.0	2085.0
1364	4952.0	13740.0
100873204	1.0	1.0
100873203	0.0	0.0
100873202	12.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	1.0	0.0
100873206	28.0	5.0
100873205	2.0	1.0
102800316	1.0	0.0
102800314	1.0	0.0
100873233	1.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5170.0	5141.0
116843	1698.0	152.0
1384	2586.0	41021.0
116842	68.0	19.0
1382	14857.0	25369.0
116844	1034.0	317.0
1381	1229.0	6.0
1380	44.0	1.0
440176	3.0	4.0
440184	11.0	1.0
1379	2.0	3.0
1378	183.0	28.0
1376	1294.0	2732.0
1375	31.0	46.0
128821	0.0	0.0
100873237	1.0	0.0
128822	13.0	0.0
100873236	0.0	0.0
100873235	1.0	1.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	10.0	23.0
100873239	4.0	0.0
100873222	0.0	0.0
100873221	0.0	2.0
285401	1.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	395.0	72.0
1396	49.0	862.0
1395	58.0	4.0
1394	91.0	6.0
1393	153.0	2.0
1392	0.0	0.0
285407	13.0	17.0
116835	1142.0	278.0
1390	1159.0	1025.0
1389	10086.0	3026.0
1388	4636.0	7932.0
1387	9503.0	8726.0
116841	1963.0	3685.0
1386	4783.0	5928.0
116840	1545.0	2572.0
100873226	1.0	1.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	1.0
100873228	0.0	0.0
128817	0.0	0.0
100873227	0.0	1.0
100873251	0.0	1.0
100873250	0.0	0.0
116828	318.0	52.0
100873255	0.0	0.0
100873254	7.0	1.0
100873253	0.0	0.0
285412	4.0	2.0
100873252	1.0	1.0
100287898	101.0	10.0
100287895	0.0	1.0
285419	78.0	316.0
1399	8008.0	11661.0
1398	6688.0	7647.0
1397	5759.0	17280.0
100873259	0.0	2.0
100873258	0.0	2.0
100873257	2.0	1.0
100873256	0.0	0.0
100873240	6.0	4.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	1.0	0.0
100287887	254.0	71.0
285429	20.0	33.0
100287880	0.0	0.0
440193	1219.0	1185.0
100873248	0.0	0.0
100873247	6.0	2.0
100873246	0.0	0.0
100873245	7.0	2.0
100873249	0.0	0.0
128872	0.0	0.0
10130	8314.0	13482.0
153830	7752.0	1394.0
645280	2.0	0.0
440138	697.0	1081.0
440132	6.0	0.0
440142	4.0	2.0
10139	926.0	1853.0
126208	419.0	1142.0
126206	2.0	2.0
126205	5.0	8.0
107133497	3.0	27.0
126204	2.0	1.0
107133499	0.0	0.0
128866	7616.0	16615.0
10131	2491.0	2075.0
10134	11804.0	24391.0
107133494	2.0	0.0
10133	8191.0	3407.0
128869	1503.0	4786.0
10136	0.0	0.0
10135	9893.0	10346.0
100128493	0.0	0.0
103021294	9.0	69.0
10138	783.0	1318.0
100128496	1.0	0.0
10137	6799.0	11018.0
128861	0.0	0.0
128862	0.0	0.0
10141	9.0	7.0
10140	7172.0	50203.0
128864	7.0	21.0
440125	1.0	1.0
440131	0.0	0.0
10143	218.0	127047.0
128854	1179.0	1356.0
10142	7478.0	13857.0
10144	6943.0	1555.0
10147	2321.0	4339.0
100128483	0.0	0.0
10146	15613.0	14267.0
128859	1.0	2.0
10149	711.0	133.0
10148	123.0	36.0
128853	145.0	88.0
440159	6.0	0.0
10117	46.0	0.0
440163	10.0	0.0
10110	148.0	2.0
10112	179.0	1948.0
10111	6215.0	5097.0
10114	12419.0	9458.0
10113	2611.0	5283.0
128848	0.0	0.0
10116	10781.0	9560.0
165829	110.0	373.0
100128469	8.0	1.0
153842	2.0	1.0
440145	779.0	1721.0
10129	4437.0	2378.0
440153	0.0	0.0
10128	13448.0	12539.0
100033799	0.0	0.0
107133486	4.0	4.0
10121	7341.0	6887.0
100128465	2.0	0.0
10120	3052.0	6455.0
10123	6787.0	2616.0
138234	1.0	4.0
10125	416.0	56.0
10124	13943.0	1041.0
10127	1947.0	2578.0
10126	927.0	3520.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	4.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	51.0	42.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	5.0	0.0
106481182	0.0	0.0
285489	28.0	90.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	1.0
10107	0.0	0.0
10106	28450.0	13814.0
106481199	0.0	1.0
10109	15040.0	23821.0
106481196	0.0	0.0
106481197	2.0	0.0
10108	3.0	5.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	820.0	2951.0
10100	1444.0	881.0
10103	1195.0	15647.0
106481194	0.0	0.0
10102	1082.0	2242.0
106481195	0.0	0.0
10105	2193.0	4139.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	214.0	15.0
440119	752.0	17.0
126235	1.0	2.0
126231	250.0	154.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	2.0	1.0
442775	72.0	133.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	58.0	63.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	4.0	66.0
440104	1401.0	626.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	4.0	1.0
106481179	1.0	0.0
128876	0.0	0.0
100128420	34.0	16.0
100128423	1.0	1.0
128879	0.0	0.0
106481172	2.0	0.0
106481173	1.0	1.0
106481170	0.0	0.0
106481171	5.0	0.0
10090	4115.0	574.0
10093	5263.0	10308.0
10092	11566.0	17364.0
10095	2605.0	8705.0
645204	4.0	4.0
10094	9915.0	17600.0
645203	5.0	3.0
10097	18786.0	41185.0
10096	12992.0	38696.0
645201	2.0	3.0
163115	173.0	20.0
200504	1.0	0.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	2.0	65.0
106481143	0.0	0.0
114194	0.0	0.0
138162	145.0	318.0
106481144	0.0	0.0
114195	5.0	7.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	16.0	16.0
106481145	1.0	0.0
151126	853.0	7.0
106481146	0.0	0.0
10099	13764.0	4783.0
10098	2520.0	2584.0
114190	0.0	0.0
106481140	0.0	1.0
114192	0.0	0.0
645212	722.0	337.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	3.0	1.0
106481152	0.0	0.0
114185	1.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	132.0	17.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	185.0	45.0
