id	44355367-8f17-4d9b-94de-993036a280f3	49e76e89-2cca-45da-91ac-e4c8c9c4d35e
677850	0.0	0.0
677815	0.0	0.0
677816	0.0	0.0
677813	0.0	0.0
677814	4.0	5.0
677811	1.0	0.0
90102	4393.0	1379.0
677812	0.0	0.0
677810	6.0	9.0
388695	545.0	869.0
80778	544.0	493.0
79791	4320.0	1744.0
677819	0.0	2.0
100505583	0.0	0.0
677817	3.0	0.0
79792	2411.0	7110.0
677818	0.0	0.0
79794	1792.0	3097.0
79797	577.0	857.0
79796	631.0	410.0
80781	8042.0	17198.0
79799	0.0	0.0
79798	546.0	962.0
388685	240.0	78.0
119180	0.0	5.0
677826	0.0	0.0
219833	146.0	96.0
677827	0.0	0.0
100505576	55.0	19.0
100505573	351.0	603.0
677825	0.0	0.0
92755	36.0	83.0
677822	0.0	0.0
677823	0.0	0.0
677820	0.0	0.0
677821	0.0	0.0
144193	19.0	10.0
79780	1346.0	449.0
79782	72.0	107.0
144195	5.0	4.0
677828	4.0	6.0
79781	541.0	189.0
677829	0.0	0.0
79784	4760.0	172.0
79783	147.0	277.0
80772	1121.0	2393.0
79786	2914.0	1602.0
79785	696.0	65.0
80777	3876.0	2912.0
79788	285.0	126.0
80776	191.0	167.0
388677	36.0	15.0
80775	329.0	366.0
80774	256.0	754.0
79789	3824.0	2939.0
92749	1.0	21.0
92747	96.0	80.0
90121	2872.0	3186.0
219844	187.0	470.0
90120	1525.0	3154.0
158763	404.0	0.0
651249	8.0	3.0
220832	0.0	6.0
146779	1.0	0.0
677885	1.0	1.0
677882	0.0	0.0
677883	0.0	1.0
651250	553.0	388.0
132141	2.0	0.0
219855	390.0	1290.0
219854	1238.0	1224.0
90113	24.0	27.0
653895	4.0	0.0
80789	1422.0	2395.0
144132	837.0	200.0
144124	0.0	0.0
388698	0.0	0.0
388699	0.0	0.0
388697	15.0	0.0
100505518	0.0	3.0
80790	4598.0	3338.0
89122	2630.0	1813.0
158787	131.0	147.0
100505540	0.0	0.0
219865	1.0	0.0
100505547	7.0	9.0
132158	162.0	136.0
100505545	0.0	0.0
90141	487.0	437.0
132160	1682.0	1400.0
90139	2324.0	1557.0
340665	2.0	0.0
219858	0.0	0.0
100505532	53.0	175.0
90134	1.0	0.0
219875	0.0	0.0
90133	241.0	224.0
92799	1624.0	2255.0
219874	0.0	0.0
651258	0.0	0.0
90135	3608.0	2119.0
219873	0.0	0.0
100505536	17.0	0.0
92797	344.0	423.0
219870	0.0	0.0
339674	0.0	20.0
339669	0.0	0.0
100505538	147.0	19.0
340654	6.0	198.0
219869	0.0	0.0
339665	230.0	291.0
100133053	0.0	0.0
55722	200.0	124.0
55721	251.0	205.0
55720	2215.0	2057.0
55726	1071.0	1142.0
55723	190.0	513.0
55729	5826.0	3943.0
55728	967.0	909.0
55727	2654.0	1659.0
105377108	1.0	13.0
219899	1539.0	1379.0
220869	260.0	1004.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	7.0	0.0
55733	753.0	1011.0
400	6417.0	6651.0
641808	35.0	8.0
55732	314.0	406.0
401	1.0	0.0
55731	1681.0	1489.0
402	1458.0	1768.0
403	1714.0	2155.0
55737	7341.0	7424.0
205251	409.0	497.0
405	4341.0	3880.0
55735	1516.0	1580.0
406	573.0	556.0
55734	773.0	1098.0
407	20.0	6.0
408	3535.0	2077.0
409	1477.0	2254.0
55739	2748.0	1927.0
55738	2278.0	3813.0
327658	0.0	0.0
327657	1.0	48.0
327659	0.0	0.0
653808	0.0	0.0
100133074	0.0	0.0
55740	7884.0	13631.0
102723562	0.0	0.0
100133079	0.0	0.0
410	1951.0	1878.0
55744	1942.0	2762.0
411	617.0	1398.0
80700	5241.0	4158.0
79711	184.0	369.0
55743	959.0	1168.0
412	2396.0	1024.0
79710	1839.0	2430.0
79713	48.0	92.0
55742	8533.0	6473.0
414	5367.0	4219.0
55741	1377.0	1286.0
79712	1258.0	1113.0
55748	8122.0	15287.0
415	67.0	57.0
100505506	9.0	22.0
416	9.0	0.0
79714	679.0	1051.0
55746	3653.0	3920.0
79717	2806.0	4055.0
417	0.0	0.0
55745	2381.0	1783.0
79716	351.0	300.0
418	0.0	0.0
79719	2700.0	3918.0
419	9.0	4.0
79718	7606.0	7392.0
55749	3144.0	5395.0
102723555	0.0	0.0
220885	14.0	6.0
55751	1967.0	1795.0
55750	1550.0	1518.0
420	201.0	22.0
102723553	1.0	0.0
421	1102.0	1622.0
55755	4365.0	4262.0
340618	0.0	0.0
55754	11909.0	8417.0
55753	34.0	0.0
55752	7660.0	8148.0
79701	1657.0	1441.0
55759	1081.0	1357.0
427	20670.0	14114.0
55758	3129.0	2086.0
79703	878.0	1972.0
205272	1.0	8.0
55757	1440.0	681.0
79706	1269.0	996.0
55756	1016.0	973.0
429	2.0	158.0
79705	1755.0	910.0
79707	1157.0	1529.0
79709	3783.0	9409.0
256815	4.0	0.0
101927273	4.0	0.0
101927275	69.0	26.0
7402	16650.0	3565.0
7401	0.0	0.0
80714	97.0	26.0
101927279	17.0	10.0
653820	19.0	18.0
100133093	0.0	0.0
80712	0.0	1.0
102723547	0.0	0.0
55762	425.0	495.0
55761	5210.0	3784.0
430	20.0	117.0
55760	2284.0	2553.0
79731	973.0	965.0
432	50.0	67.0
79730	391.0	348.0
340602	0.0	0.0
79733	24.0	52.0
433	15.0	14.0
55766	4104.0	6458.0
434	5.0	6.0
55765	156.0	1088.0
79735	2836.0	1596.0
435	850.0	1259.0
55764	2590.0	2792.0
55763	2608.0	1827.0
79734	427.0	469.0
436	10.0	5.0
55769	2730.0	956.0
79736	316.0	211.0
438	6.0	1.0
79739	714.0	374.0
55768	1604.0	1246.0
439	2482.0	3043.0
79738	1531.0	526.0
340600	0.0	1.0
677804	0.0	0.0
677805	0.0	0.0
677802	12.0	4.0
80709	1845.0	1499.0
677803	0.0	0.0
7411	1948.0	1897.0
677800	0.0	2.0
7410	1770.0	3754.0
677801	4.0	0.0
101927289	46.0	145.0
7412	1759.0	2817.0
101927288	47.0	0.0
80704	3400.0	488.0
102723538	0.0	0.0
80701	0.0	0.0
677808	0.0	17.0
677809	0.0	0.0
677806	5.0	0.0
80705	327.0	186.0
677807	0.0	0.0
55773	2426.0	1440.0
440	884.0	248.0
100652997	0.0	0.0
55771	117.0	543.0
79720	2071.0	2529.0
443	726.0	122.0
55770	2267.0	3151.0
79722	7.0	20.0
444	31452.0	19895.0
55777	1222.0	975.0
55776	1106.0	3268.0
445	7474.0	6041.0
55775	877.0	952.0
79724	1921.0	6352.0
79723	345.0	472.0
447	2.0	2.0
79726	2333.0	671.0
7404	6.0	0.0
7403	2598.0	1856.0
79725	446.0	279.0
449	0.0	1.0
79728	765.0	873.0
55779	867.0	269.0
55778	429.0	186.0
79727	0.0	0.0
7405	3086.0	1678.0
7408	4631.0	4838.0
7407	2805.0	5072.0
79729	645.0	433.0
7409	514.0	540.0
101927295	0.0	0.0
7422	2849.0	3753.0
100422711	1.0	0.0
7421	1355.0	3531.0
100422712	16.0	5.0
7424	1225.0	915.0
7423	7015.0	5545.0
80737	129.0	10.0
80736	1085.0	9169.0
100422716	0.0	0.0
65109	778.0	668.0
65108	4921.0	27470.0
55780	958.0	1034.0
80739	16.0	46.0
450	2.0	0.0
55784	764.0	89.0
79751	497.0	1590.0
80740	32.0	0.0
451	0.0	1.0
79750	984.0	240.0
55783	1825.0	827.0
79753	1294.0	1012.0
55781	1475.0	1474.0
79752	2042.0	2707.0
454	1.0	2.0
79755	596.0	141.0
55788	4977.0	2338.0
455	1.0	0.0
55787	1925.0	1405.0
79754	2612.0	2410.0
55786	774.0	418.0
80742	804.0	757.0
55785	860.0	1337.0
80741	117.0	74.0
92715	829.0	700.0
7415	17272.0	23080.0
79759	163.0	387.0
7414	14645.0	9710.0
79758	1085.0	599.0
7417	2930.0	2824.0
55789	35.0	202.0
92714	1207.0	4311.0
7416	6654.0	18102.0
7419	3801.0	9944.0
7418	0.0	0.0
65110	1762.0	1158.0
7431	131217.0	85084.0
7430	10553.0	23579.0
7433	1849.0	215.0
7432	38.0	1.0
7434	181.0	10.0
80726	1120.0	93.0
65117	4438.0	3863.0
80725	500.0	420.0
80724	1405.0	1249.0
80723	686.0	252.0
102723518	0.0	0.0
55791	1028.0	1006.0
55790	1481.0	658.0
80728	444.0	2719.0
460	245.0	14.0
102723513	10.0	3.0
80727	1550.0	14107.0
462	2.0	4.0
55795	2202.0	1251.0
79740	0.0	2.0
463	1785.0	2328.0
55794	531.0	504.0
55793	1996.0	2894.0
79742	6929.0	2333.0
102723510	5.0	24.0
79744	465.0	135.0
466	1444.0	1029.0
55799	139.0	16.0
467	6399.0	3662.0
55798	1166.0	985.0
468	14617.0	10854.0
79746	1687.0	1207.0
80731	169.0	24.0
55796	1210.0	851.0
79745	2001.0	320.0
469	0.0	0.0
79748	0.0	0.0
79747	0.0	0.0
7425	2.0	12.0
7428	1803.0	3115.0
92703	1631.0	3479.0
7429	4.0	0.0
7442	14.0	6.0
7441	0.0	0.0
7444	888.0	966.0
7443	663.0	707.0
101927233	61.0	12.0
254251	537.0	621.0
471	3139.0	6282.0
472	3278.0	1288.0
473	11678.0	6386.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	1645.0	3085.0
103689846	0.0	10.0
476	33113.0	17757.0
103689845	0.0	0.0
477	1730.0	239.0
478	15.0	41.0
479	10.0	0.0
100135756	0.0	0.0
7436	5342.0	1079.0
7439	288.0	145.0
7451	331.0	81.0
7450	54849.0	22462.0
7453	7352.0	6449.0
7455	6.0	22.0
100147744	0.0	0.0
7454	235.0	468.0
100422624	0.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	1.0	0.0
7456	3988.0	4533.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	5.0	0.0
254263	18.0	230.0
480	63.0	34.0
481	7895.0	4682.0
482	532.0	159.0
483	3902.0	2976.0
484	0.0	0.0
100133100	0.0	0.0
485	0.0	1.0
486	33.0	16.0
487	32.0	89.0
488	12656.0	12218.0
100133103	0.0	0.0
489	1464.0	4042.0
7448	21.0	21.0
7447	473.0	92.0
7462	356.0	689.0
100147751	14.0	0.0
7461	1366.0	1205.0
100147752	8.0	10.0
7464	1265.0	3356.0
100147754	0.0	0.0
7466	5460.0	7244.0
100147755	0.0	0.0
7465	6073.0	942.0
100422635	0.0	0.0
100147756	0.0	0.0
7468	2659.0	4087.0
100147757	0.0	0.0
100422636	0.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	12.0	0.0
100147759	0.0	0.0
490	3768.0	1837.0
491	31.0	2.0
492	1.0	4.0
493	16408.0	8057.0
495	0.0	0.0
254225	1495.0	832.0
496	0.0	0.0
254228	1060.0	1047.0
498	24173.0	22326.0
7458	12650.0	16271.0
100147750	15.0	5.0
7473	210.0	49.0
100147762	0.0	0.0
7472	253.0	529.0
100422642	0.0	1.0
7475	136.0	1.0
134701	5.0	0.0
7474	1420.0	923.0
100422644	0.0	0.0
7477	274.0	484.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	5.0	2.0
100147767	0.0	0.0
7479	5.0	0.0
100147768	0.0	0.0
7478	0.0	0.0
100147769	0.0	0.0
254240	0.0	1.0
7471	6.0	1.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	1514.0	1865.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	15.0	3.0
7483	455.0	629.0
7486	1098.0	445.0
7485	1542.0	1382.0
100422656	0.0	0.0
100422657	0.0	0.0
100422658	0.0	0.0
254295	1606.0	247.0
7480	79.0	28.0
100419004	0.0	0.0
7482	282.0	87.0
100419006	0.0	0.0
7481	920.0	199.0
100419005	0.0	0.0
100133139	2.0	2.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	6.0	7.0
7494	0.0	0.0
100422666	10.0	0.0
7499	877.0	956.0
7498	577.0	72.0
7490	9.0	445.0
100420005	9.0	3.0
100420003	3.0	7.0
100422674	4.0	0.0
100419023	0.0	0.0
254272	0.0	0.0
100419029	0.0	0.0
101927215	60.0	0.0
101927217	17.0	19.0
100419028	3.0	9.0
101927219	0.0	0.0
55700	7279.0	5337.0
254268	25.0	17.0
55704	1849.0	1128.0
55703	844.0	781.0
122706	0.0	0.0
55702	868.0	582.0
55701	5773.0	2704.0
55707	3357.0	3736.0
55706	1658.0	1778.0
122704	1091.0	1231.0
55705	4028.0	5630.0
100420012	0.0	3.0
100422686	0.0	0.0
55709	635.0	692.0
101927221	253.0	157.0
101927220	0.0	0.0
100419031	16.0	1.0
101927222	0.0	0.0
101927224	0.0	0.0
100133161	49.0	24.0
100133162	0.0	3.0
100133163	0.0	1.0
100419038	0.0	0.0
100133168	0.0	0.0
55711	479.0	602.0
55715	1045.0	625.0
55714	1264.0	1896.0
55713	479.0	14.0
100420028	11.0	35.0
102723590	0.0	0.0
55719	2130.0	1759.0
55718	2282.0	2535.0
55717	3323.0	2045.0
55716	1118.0	554.0
100420033	0.0	0.0
100420030	0.0	0.0
100419040	0.0	0.0
100419042	0.0	2.0
677798	0.0	0.0
158724	0.0	0.0
677799	10.0	16.0
100419041	0.0	0.0
120103	713.0	261.0
65080	1165.0	1950.0
65082	1114.0	883.0
100422690	0.0	1.0
100422691	54.0	47.0
122769	334.0	390.0
65084	2371.0	1298.0
65083	2580.0	3138.0
100420044	1.0	1.0
100420043	1.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	24.0	0.0
92691	77.0	92.0
100420049	0.0	0.0
65095	1290.0	799.0
65094	731.0	1352.0
100420047	0.0	0.0
100420046	1.0	1.0
100420055	0.0	0.0
132112	5.0	0.0
100419068	0.0	0.0
158747	917.0	735.0
100420051	19.0	26.0
100419062	0.0	7.0
677778	7.0	14.0
677779	0.0	0.0
677776	1.0	0.0
677777	10.0	0.0
90060	985.0	1219.0
146760	1020.0	1172.0
100419069	0.0	2.0
146754	205.0	32.0
122742	0.0	0.0
122740	0.0	0.0
100419070	11.0	3.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	9.0	12.0
122748	1.0	0.0
677780	0.0	0.0
100420063	5.0	6.0
100419075	11.0	0.0
100419074	3.0	2.0
90050	12.0	0.0
144110	493.0	1584.0
146771	4.0	0.0
144100	1920.0	608.0
144106	84.0	15.0
677796	7.0	6.0
677797	0.0	0.0
144108	2332.0	2678.0
677794	0.0	0.0
677795	0.0	0.0
677792	0.0	0.0
677793	0.0	0.0
677790	4.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	222.0	132.0
120146	0.0	0.0
100505477	0.0	2.0
100419098	0.0	0.0
100505474	0.0	0.0
100505475	1.0	10.0
100419095	0.0	0.0
100420080	2.0	3.0
90070	220.0	0.0
90075	290.0	397.0
134728	510.0	206.0
388610	638.0	441.0
388611	155.0	111.0
146705	402.0	299.0
388650	2005.0	604.0
122786	6637.0	3579.0
120126	0.0	0.0
388646	15.0	1.0
146713	9.0	3.0
146712	218.0	176.0
388649	10.0	0.0
349075	156.0	407.0
100505494	319.0	95.0
100505495	862.0	340.0
120114	124.0	189.0
388633	25.0	2.0
146723	0.0	0.0
388630	1128.0	187.0
146722	44.0	142.0
122773	362.0	91.0
219902	292.0	349.0
65244	1367.0	1566.0
100505683	23.0	10.0
65243	90.0	174.0
90204	486.0	729.0
100505687	199.0	73.0
90203	1572.0	897.0
65249	721.0	879.0
102723626	1.0	6.0
79890	1154.0	1206.0
100505681	54.0	75.0
79892	3942.0	4482.0
79891	530.0	112.0
120071	551.0	742.0
79894	1299.0	2606.0
79893	3915.0	2800.0
79896	576.0	205.0
79895	362.0	230.0
388789	1478.0	1419.0
79898	408.0	413.0
120065	5.0	0.0
120066	2.0	0.0
79897	132.0	324.0
28299	6616.0	347.0
79899	522.0	672.0
92856	2091.0	2580.0
219931	874.0	730.0
100505678	131.0	65.0
100505679	5.0	0.0
100505676	12.0	17.0
220906	1805.0	2460.0
65258	766.0	437.0
80868	39.0	34.0
168002	264.0	57.0
653737	21.0	18.0
79883	256.0	631.0
79882	2859.0	2072.0
79885	1680.0	1908.0
79884	760.0	1388.0
79887	2106.0	1365.0
79886	1064.0	854.0
79888	2538.0	3303.0
219927	1081.0	1621.0
65251	714.0	551.0
65250	1382.0	924.0
65264	5890.0	5347.0
65263	546.0	3437.0
65266	343.0	799.0
65265	2563.0	6378.0
65268	2662.0	282.0
65267	126.0	13.0
90226	7.0	10.0
102723605	0.0	0.0
220930	231.0	151.0
641776	0.0	0.0
219938	0.0	7.0
65260	1125.0	1069.0
100505696	867.0	252.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	92.0	19.0
653753	2.0	0.0
100505692	9.0	8.0
653758	5.0	13.0
388799	9.0	8.0
80896	467.0	1404.0
388795	5.0	0.0
80895	1084.0	1102.0
388796	554.0	574.0
220929	802.0	609.0
132014	1204.0	1181.0
349149	304.0	19.0
100505641	9591.0	6018.0
219965	0.0	0.0
219960	3.0	0.0
653789	5.0	3.0
653794	0.0	3.0
677763	0.0	12.0
100505648	284.0	56.0
219958	0.0	0.0
219957	0.0	0.0
219956	1.0	0.0
90231	2642.0	3647.0
349136	642.0	114.0
90233	447.0	161.0
677769	0.0	0.0
677767	4.0	5.0
219972	2151.0	2026.0
677768	9.0	15.0
677765	0.0	0.0
219970	344.0	2101.0
100505633	246.0	92.0
677766	0.0	0.0
205327	1196.0	976.0
146664	66.0	18.0
653781	2.0	3.0
653784	970.0	2227.0
677774	0.0	0.0
677775	24.0	3.0
100505636	125.0	42.0
677772	4.0	1.0
677773	0.0	0.0
677770	0.0	1.0
677771	0.0	0.0
219968	0.0	0.0
219988	2815.0	2914.0
100505663	0.0	0.0
408029	0.0	0.0
220979	130.0	95.0
219986	0.0	0.0
90268	1293.0	1050.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	1.0
220972	4032.0	3252.0
220974	0.0	0.0
28231	417.0	90.0
28232	1986.0	845.0
28234	0.0	0.0
158674	6.0	7.0
340784	0.0	0.0
220965	861.0	152.0
349114	192.0	178.0
219995	0.0	197.0
146691	3999.0	2757.0
219990	0.0	0.0
339799	156.0	238.0
220963	593.0	34.0
501	6111.0	4141.0
651144	2.0	4.0
90249	88.0	549.0
504	2.0	1.0
506	24255.0	22504.0
100505659	0.0	1.0
507	1.0	0.0
509	6250.0	10715.0
101927195	0.0	0.0
168090	0.0	3.0
100505601	13.0	0.0
101978785	16.0	0.0
339781	6.0	8.0
594840	0.0	0.0
594842	51.0	22.0
220992	141.0	329.0
339788	0.0	0.0
339789	8.0	5.0
339779	0.0	0.0
79810	869.0	841.0
55843	351.0	413.0
55841	3462.0	4094.0
79812	10913.0	4040.0
513	1562.0	1875.0
79811	5814.0	4610.0
55840	199.0	205.0
79814	60.0	92.0
55847	741.0	1152.0
514	8622.0	15659.0
55846	1822.0	994.0
515	5477.0	7537.0
79813	3001.0	4390.0
79816	109.0	68.0
516	1663.0	2336.0
55845	8221.0	10456.0
79815	2034.0	3494.0
517	9905.0	13327.0
55844	1913.0	1765.0
518	6547.0	7534.0
79818	2043.0	3168.0
79817	1623.0	350.0
256949	902.0	300.0
55848	1015.0	2000.0
79819	330.0	407.0
220988	14504.0	11102.0
594837	1.0	3.0
594838	10.0	25.0
594839	28.0	42.0
220980	3.0	0.0
339778	12.0	99.0
55850	854.0	691.0
339768	9.0	0.0
520	1.0	0.0
55854	3318.0	3405.0
521	2606.0	5402.0
522	3652.0	5958.0
55853	2.0	1.0
523	4329.0	4239.0
55852	4759.0	5207.0
79801	77.0	478.0
79800	637.0	340.0
55851	1386.0	2879.0
525	1631.0	458.0
55858	3094.0	4998.0
79803	1045.0	1228.0
55857	1215.0	410.0
79802	17.0	0.0
526	3956.0	5527.0
55856	1223.0	1858.0
79805	327.0	1013.0
527	746.0	3346.0
528	3877.0	5918.0
55855	9.0	9.0
79804	155.0	65.0
529	6407.0	7405.0
79807	608.0	1348.0
79809	1456.0	959.0
256957	3.0	3.0
55859	75.0	2.0
100505624	13.0	6.0
100505621	0.0	0.0
7500	0.0	1.0
339761	59.0	39.0
80818	2209.0	3693.0
80817	1073.0	532.0
80816	159.0	77.0
339766	6.0	0.0
55861	179.0	134.0
55860	3290.0	2185.0
79830	737.0	353.0
105377240	0.0	0.0
340745	0.0	0.0
79832	2796.0	2163.0
80821	1114.0	552.0
533	2881.0	9285.0
80820	1975.0	795.0
79831	289.0	341.0
102723680	0.0	0.0
55863	1315.0	928.0
79834	4269.0	4388.0
534	42.0	101.0
535	3511.0	4035.0
55862	4030.0	1244.0
79833	530.0	911.0
340749	0.0	4.0
105377243	0.0	0.0
55869	867.0	848.0
79836	146.0	63.0
537	6804.0	26123.0
79838	681.0	6169.0
538	1747.0	944.0
55867	24.0	5.0
79837	2743.0	2263.0
539	3949.0	4081.0
79839	287.0	200.0
594855	0.0	0.0
7512	348.0	256.0
594857	0.0	0.0
7511	2370.0	2988.0
339751	33.0	8.0
55872	64.0	520.0
256933	1.0	0.0
540	622.0	531.0
55871	683.0	1245.0
55870	7054.0	4840.0
541	6.0	10.0
542	0.0	0.0
55876	475.0	130.0
543	0.0	0.0
79820	71.0	28.0
544	0.0	0.0
79823	248.0	203.0
545	2186.0	1113.0
546	6412.0	4296.0
79822	730.0	589.0
79825	320.0	58.0
547	22.0	24.0
7503	6396.0	2661.0
100505616	52.0	37.0
55879	0.0	10.0
549	948.0	513.0
79827	7553.0	2420.0
7504	108.0	17.0
79829	1387.0	1450.0
7507	947.0	662.0
79828	984.0	877.0
641700	821.0	332.0
7508	3629.0	1642.0
100505619	0.0	0.0
101927150	13.0	21.0
653707	0.0	0.0
101927152	0.0	0.0
101927155	35.0	11.0
7520	17589.0	21983.0
92822	780.0	419.0
80835	34.0	7.0
101927158	20.0	28.0
80834	0.0	0.0
80833	4231.0	1603.0
339742	0.0	8.0
653702	325.0	549.0
339745	3015.0	3847.0
550	4095.0	5466.0
79850	445.0	351.0
551	0.0	1.0
339736	6.0	0.0
79852	76.0	29.0
552	1354.0	694.0
256987	3256.0	4116.0
553	0.0	0.0
554	469.0	170.0
79854	20.0	7.0
79853	0.0	0.0
55885	428.0	156.0
79856	92.0	212.0
55884	2639.0	4113.0
100652885	1.0	0.0
7514	8438.0	6044.0
79858	934.0	950.0
558	4513.0	4093.0
92815	270.0	1180.0
7516	87.0	140.0
55889	0.0	0.0
7515	1887.0	1887.0
55888	283.0	90.0
7518	335.0	298.0
7517	436.0	315.0
7532	15452.0	17769.0
100422821	0.0	0.0
7531	26165.0	25442.0
7534	32319.0	92607.0
100422823	0.0	0.0
7533	7269.0	8920.0
101927167	62.0	111.0
100422824	0.0	1.0
65217	10.0	0.0
80824	6044.0	3479.0
100422826	0.0	0.0
340719	468.0	1326.0
80823	602.0	209.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	1546.0	909.0
80829	4627.0	4910.0
100422829	0.0	0.0
144097	478.0	1173.0
55894	0.0	0.0
55893	5187.0	2158.0
55892	1207.0	762.0
563	75496.0	20713.0
79841	70.0	44.0
55891	5.0	1.0
79840	40.0	15.0
80832	602.0	775.0
79843	396.0	235.0
55898	4638.0	4058.0
80831	4.0	0.0
55897	219.0	695.0
566	34.0	2.0
79842	181.0	336.0
79845	1073.0	746.0
567	123156.0	126458.0
80830	7458.0	3331.0
79844	206.0	150.0
79847	165.0	170.0
7525	4195.0	2853.0
79846	565.0	158.0
79849	7.0	0.0
79848	831.0	1565.0
7526	17.0	7.0
7529	16836.0	26344.0
7528	6359.0	5261.0
101927171	9.0	0.0
92806	323.0	300.0
65220	2888.0	2496.0
92840	1948.0	4367.0
7541	1060.0	857.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3648.0	2267.0
7542	318.0	418.0
101927176	0.0	0.0
100422833	0.0	0.0
7545	60.0	13.0
100422834	0.0	0.0
7544	0.0	1.0
100422835	0.0	0.0
102723647	24.0	8.0
653720	19.0	1.0
100422837	0.0	0.0
80856	3108.0	1685.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	0.0
570	0.0	0.0
79870	527.0	108.0
571	2263.0	2354.0
572	1171.0	1959.0
79872	1531.0	1219.0
573	3657.0	4440.0
79871	1212.0	1016.0
79874	833.0	2104.0
102723641	55.0	26.0
575	130.0	37.0
79873	520.0	402.0
79876	2105.0	1229.0
576	409.0	1001.0
340706	1006.0	1335.0
577	83.0	7.0
79875	10006.0	3661.0
80864	117.0	17.0
578	563.0	1466.0
80863	231.0	91.0
579	4.0	29.0
79877	2524.0	1992.0
80862	423.0	163.0
7536	11474.0	11698.0
79879	152.0	191.0
7535	160.0	165.0
7538	27618.0	17098.0
7539	288.0	85.0
7552	447.0	364.0
101927186	0.0	0.0
100422841	0.0	0.0
7551	1710.0	1815.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	400.0	317.0
7553	1258.0	2358.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	775.0	297.0
7555	22084.0	15296.0
100422846	3.0	0.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	384.0	781.0
581	972.0	2118.0
582	133.0	108.0
583	3259.0	1267.0
79861	46.0	7.0
79863	1078.0	1010.0
585	1363.0	881.0
100652899	0.0	1.0
586	683.0	1740.0
79862	225.0	345.0
102723631	0.0	0.0
587	1001.0	1008.0
79865	9.0	16.0
80854	9989.0	6604.0
80853	2442.0	2331.0
79864	679.0	163.0
80852	180.0	77.0
79867	1079.0	331.0
254312	2.0	0.0
79866	143.0	89.0
80851	1497.0	2406.0
79869	5514.0	4897.0
7547	0.0	4.0
7546	47.0	6.0
79868	1598.0	1010.0
7549	377.0	253.0
256979	0.0	0.0
101927193	2.0	0.0
7561	794.0	465.0
7562	454.0	235.0
7565	503.0	282.0
101927111	65.0	82.0
7564	744.0	718.0
7567	338.0	95.0
7566	534.0	377.0
101927112	0.0	0.0
101927117	23.0	12.0
590	420.0	28.0
339822	5.0	0.0
593	193.0	213.0
594	1548.0	1263.0
595	14501.0	10743.0
596	6045.0	1433.0
597	22.0	143.0
598	3991.0	6170.0
599	4776.0	2039.0
7559	1985.0	1984.0
7572	7101.0	4676.0
7571	60.0	14.0
7574	878.0	557.0
101929780	94.0	126.0
7576	774.0	817.0
7577	0.0	3.0
101927126	136.0	142.0
101927125	2.0	0.0
101927129	0.0	0.0
7570	1670.0	1319.0
339804	227.0	220.0
7569	660.0	386.0
7568	46.0	26.0
101978719	0.0	0.0
7582	2594.0	1310.0
7584	409.0	539.0
7587	1708.0	1355.0
7586	7079.0	8023.0
7589	393.0	315.0
101927134	0.0	0.0
7581	3301.0	2457.0
7580	1887.0	2485.0
100652988	328.0	231.0
7579	186.0	133.0
7594	1276.0	1074.0
7593	824.0	666.0
7596	948.0	542.0
7597	765.0	645.0
101927149	0.0	0.0
7592	849.0	721.0
100652974	0.0	0.0
254359	977.0	1162.0
100133005	46.0	21.0
101929730	31.0	0.0
101929736	16.0	4.0
55803	582.0	1123.0
55802	2855.0	1701.0
55801	0.0	0.0
55800	291.0	34.0
55806	720.0	329.0
100420113	1.0	0.0
55805	198.0	78.0
55809	823.0	443.0
55808	289.0	29.0
100652909	5.0	0.0
101929746	6.0	2.0
101929743	8.0	3.0
100133024	12.0	1.0
55810	2748.0	2368.0
55814	2681.0	1197.0
55813	2112.0	1839.0
55812	574.0	359.0
100652918	0.0	0.0
55811	17.0	0.0
55818	4380.0	2339.0
55816	237.0	190.0
55815	98.0	66.0
55819	5848.0	4751.0
254394	1087.0	1050.0
100419149	0.0	0.0
100133036	6.0	0.0
55821	1.0	0.0
101930749	0.0	0.0
100133037	4.0	3.0
100133038	1.0	1.0
55825	919.0	520.0
101930745	0.0	0.0
55824	408.0	774.0
