id	f4a128be-6910-49c3-9f0c-b6bd702ab7ce	62299b4e-203a-4f74-a2d9-94e0617acfb8
106481854	0.0	0.0
8174	25.0	18.0
106481859	1.0	0.0
8175	2888.0	4917.0
106481857	0.0	0.0
106481858	1.0	0.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	1.0
106481863	0.0	0.0
283446	35.0	183.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	227.0	100.0
645998	0.0	0.0
643336	1.0	0.0
100271371	0.0	0.0
8189	6265.0	6393.0
8187	346.0	503.0
93343	1481.0	1480.0
93349	1196.0	959.0
643353	0.0	0.0
106481866	17.0	5.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	1.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	2.0
106481873	0.0	0.0
100271367	2.0	1.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	1.0	0.0
283431	238.0	1163.0
100271364	4.0	0.0
81363	0.0	6.0
344875	2.0	0.0
100271360	0.0	0.0
93377	0.0	0.0
106481839	0.0	0.0
643365	2.0	19.0
8192	1365.0	2051.0
106481833	0.0	0.0
8193	36.0	90.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	387.0	395.0
106481832	0.0	0.0
106481837	1.0	1.0
106481838	1.0	0.0
106481835	0.0	0.0
8195	2726.0	2215.0
106481836	227.0	1.0
106481840	2.0	0.0
106481841	0.0	0.0
100271358	5.0	2.0
81399	0.0	0.0
283422	1.0	1.0
344866	6.0	3.0
100271351	0.0	0.0
283420	87.0	8.0
100271354	0.0	0.0
81390	0.0	0.0
81392	2.0	2.0
643376	15.0	6.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	5.0	2.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	1.0	0.0
106481846	0.0	0.0
100307126	6.0	11.0
106481847	0.0	0.0
100271349	0.0	0.0
283417	1408.0	28.0
283416	27.0	39.0
106481851	0.0	2.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	11.0	1.0
106481850	7.0	3.0
81382	0.0	0.0
81383	0.0	0.0
100271343	16.0	8.0
106481819	1.0	1.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	2813.0	2014.0
283487	415.0	1126.0
283486	13.0	5.0
283483	1.0	1.0
283481	304.0	54.0
283480	0.0	2.0
106481828	0.0	0.0
106481829	1.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	0.0	4.0
106481820	1.0	0.0
106481821	1.0	3.0
106481826	1.0	2.0
106481827	4.0	0.0
106481824	6.0	0.0
106481825	1.0	1.0
56547	0.0	0.0
106481830	0.0	0.0
56548	335.0	91.0
283471	16.0	14.0
731789	2.0	0.0
728170	12.0	5.0
283464	2459.0	1188.0
283463	4.0	0.0
283461	1.0	0.0
283460	174.0	0.0
106481808	0.0	0.0
728167	4.0	4.0
106481809	2.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	2.0	4.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	1.0	0.0
106481802	1.0	0.0
106481803	0.0	0.0
81501	12.0	44.0
81502	5273.0	12480.0
283459	1882.0	1081.0
283458	9.0	16.0
283455	221.0	8.0
645900	0.0	0.0
283450	6025.0	2921.0
780776	134.0	93.0
728113	684.0	3230.0
126410	885.0	9.0
728116	19.0	6.0
728115	7.0	1.0
728118	84.0	12.0
81533	4662.0	3512.0
126402	0.0	1.0
81532	1823.0	1268.0
645930	1.0	1.0
731779	0.0	2.0
728106	1.0	0.0
645922	0.0	0.0
645927	5.0	4.0
728134	12.0	3.0
474170	609.0	318.0
728130	151.0	22.0
645940	0.0	1.0
728132	0.0	0.0
728137	0.0	0.0
81555	3769.0	3088.0
81556	3040.0	3071.0
81557	0.0	0.0
81558	1981.0	658.0
645939	0.0	0.0
81551	9.0	1.0
101055625	2.0	6.0
81552	1840.0	4126.0
81553	1954.0	1991.0
344905	489.0	107.0
81554	2911.0	2846.0
474167	16.0	8.0
81550	1811.0	1125.0
344901	9.0	1.0
645931	1.0	0.0
645950	0.0	1.0
728121	13.0	4.0
81537	1419.0	463.0
81539	28885.0	6123.0
728128	12.0	0.0
81544	2175.0	884.0
81545	3322.0	1176.0
81542	3414.0	2540.0
81543	416.0	454.0
93517	1824.0	1068.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	693.0	1229.0
126432	561.0	517.0
163404	0.0	7.0
138474	5.0	0.0
391365	0.0	0.0
391367	1.0	0.0
728192	4.0	56.0
728194	2.0	1.0
728190	612.0	244.0
391378	4.0	1.0
138412	8.0	0.0
138428	18.0	8.0
138429	180.0	198.0
391356	769.0	1187.0
391358	14.0	5.0
56521	709.0	100.0
391282	1.0	0.0
643263	0.0	0.0
643264	1.0	0.0
100271209	3.0	9.0
222537	3.0	1.0
163351	92.0	882.0
100271217	2.0	0.0
100271216	1.0	0.0
100271218	0.0	0.0
401164	63.0	18.0
100271206	0.0	0.0
100271207	1.0	2.0
100271201	0.0	0.0
100271204	3.0	1.0
391266	1.0	0.0
440799	4.0	4.0
391267	108.0	1.0
222553	65.0	34.0
391269	3.0	1.0
440795	1.0	0.0
401152	11674.0	6868.0
126393	4587.0	372.0
8200	100.0	168.0
8204	10171.0	2342.0
8202	4751.0	3127.0
391276	0.0	0.0
391279	0.0	0.0
401145	446.0	193.0
222545	1.0	1.0
126382	1122.0	1657.0
222546	715.0	1.0
606293	1.0	12.0
401138	9.0	5.0
401137	6.0	0.0
151393	433.0	130.0
692231	0.0	0.0
440738	84.0	24.0
692233	11.0	1.0
440737	101.0	28.0
8216	2915.0	2064.0
8214	204.0	344.0
440732	4.0	6.0
440730	8.0	9.0
222584	341.0	2804.0
151325	0.0	0.0
8208	778.0	2226.0
8209	157.0	132.0
8220	1080.0	1201.0
8226	1206.0	1003.0
692223	0.0	0.0
8227	2883.0	1935.0
8224	44.0	12.0
692225	15.0	5.0
8225	2508.0	2113.0
692226	0.0	0.0
100381178	6.0	0.0
692227	36.0	7.0
692229	0.0	0.0
100310839	0.0	0.0
100310838	1.0	0.0
8218	294.0	224.0
8233	1082.0	1079.0
692210	1.0	2.0
8237	4973.0	3545.0
401190	117.0	8.0
692212	22.0	27.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1943.0	682.0
8242	9132.0	6404.0
8243	7661.0	8922.0
692201	0.0	0.0
692202	0.0	2.0
692203	0.0	0.0
692204	0.0	0.0
692205	15.0	8.0
692206	0.0	0.0
692207	2.0	0.0
692208	4.0	4.0
692209	0.0	0.0
8241	3277.0	4168.0
100310812	0.0	0.0
8239	12860.0	9746.0
151354	841.0	998.0
100271291	0.0	0.0
93432	1010.0	19.0
100271290	0.0	0.0
645841	0.0	0.0
93436	1117.0	1832.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	1.0	0.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	1.0	0.0
106481785	0.0	0.0
106481786	0.0	0.0
106481783	2.0	0.0
283523	3.0	1.0
106481784	0.0	0.0
100310869	0.0	1.0
100271297	0.0	0.0
283521	12.0	1.0
100271296	0.0	0.0
645834	1.0	0.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	1.0	1.0
645836	0.0	0.0
100271294	0.0	0.0
8266	2761.0	4514.0
93426	4.0	6.0
8269	606.0	573.0
106481789	0.0	2.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	2.0	0.0
8263	509.0	990.0
8260	1115.0	2160.0
283518	13.0	5.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	17.0	2.0
106481796	17.0	13.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	0.0	0.0
100271286	6.0	1.0
645846	1.0	0.0
100271288	1.0	0.0
645843	3.0	3.0
81440	0.0	0.0
100271284	1.0	0.0
8277	12.0	2.0
645864	30.0	0.0
342374	0.0	0.0
440714	0.0	0.0
342372	16.0	3.0
342371	6600.0	3523.0
440712	108.0	39.0
106481756	0.0	0.0
8270	518.0	2087.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1480.0	3261.0
728215	118.0	25.0
106481758	0.0	0.0
106481759	0.0	0.0
283507	79.0	12.0
81479	0.0	0.0
100310849	0.0	1.0
106481760	0.0	0.0
100310846	50.0	26.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	0.0
106481762	3.0	1.0
81470	0.0	0.0
100271274	2.0	1.0
100310841	1.0	0.0
81472	0.0	1.0
81473	0.0	0.0
100310840	225.0	137.0
100271273	0.0	0.0
645859	0.0	0.0
8288	27.0	4.0
8289	9015.0	7373.0
8287	2.0	5.0
643210	3.0	1.0
106481767	0.0	0.0
728207	4.0	0.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	2.0	5.0
106481769	0.0	0.0
106481770	0.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	3.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	0.0	0.0
81466	0.0	0.0
106481773	1.0	0.0
100310853	0.0	2.0
100271263	0.0	0.0
100310855	0.0	2.0
81462	0.0	0.0
100271260	43.0	7.0
100271262	0.0	0.0
100310851	0.0	1.0
342358	0.0	0.0
342357	863.0	584.0
100310850	0.0	1.0
100271261	0.0	0.0
643220	15.0	1.0
643224	112.0	269.0
645884	1.0	0.0
8291	1482.0	3782.0
401136	0.0	3.0
106481734	19.0	3.0
8292	142.0	37.0
401135	0.0	0.0
106481735	22.0	3.0
106481732	1.0	0.0
8290	1.0	0.0
106481733	0.0	0.0
8295	7041.0	5535.0
106481738	0.0	0.0
93474	391.0	475.0
106481739	0.0	0.0
8293	2.0	1.0
106481736	0.0	0.0
106481737	0.0	1.0
8294	223.0	2438.0
106481741	0.0	0.0
106481742	0.0	3.0
100271259	0.0	0.0
100271258	0.0	0.0
106481740	0.0	0.0
81492	3.0	12.0
100271253	1.0	0.0
645879	0.0	0.0
81493	325.0	190.0
81494	0.0	0.0
100271254	2.0	0.0
283562	1.0	0.0
81490	1404.0	1197.0
81491	166.0	152.0
342346	19.0	15.0
100271250	0.0	0.0
100873064	0.0	0.0
643232	1.0	1.0
100873065	2.0	1.0
106481745	0.0	0.0
401124	46.0	16.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	47.0	10.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	0.0
100271245	4.0	3.0
106481753	15.0	2.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	0.0
100271248	0.0	0.0
106481751	0.0	0.0
401115	25.0	115.0
81488	2541.0	704.0
283554	100.0	60.0
283553	67.0	5.0
100271244	0.0	0.0
643226	1.0	0.0
283551	163.0	274.0
106481718	0.0	0.0
106481719	2.0	0.0
643246	94.0	46.0
93492	6.0	11.0
106481712	0.0	0.0
106481713	0.0	0.0
106481710	1.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	1.0
106481715	1.0	0.0
401109	188.0	87.0
100271235	0.0	0.0
283547	185.0	17.0
401106	46.0	51.0
100271234	0.0	0.0
106481720	5.0	0.0
100271230	0.0	0.0
643236	1.0	0.0
100271233	0.0	0.0
100271232	2.0	0.0
643253	477.0	195.0
93487	5773.0	4556.0
106481729	7.0	3.0
643255	2.0	2.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	6.0	0.0
106481727	2.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	1.0
283537	2056.0	716.0
100271229	4.0	0.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	2.0	4.0
106481731	1.0	2.0
100271226	1.0	0.0
100271225	0.0	0.0
100271220	1.0	0.0
100271222	1.0	9.0
344978	8.0	8.0
100271221	2.0	0.0
138716	882.0	711.0
780852	1.0	0.0
728276	1.0	0.0
780853	0.0	0.0
728279	0.0	0.0
138715	16.0	3.0
780851	0.0	0.0
100126356	0.0	0.0
285796	11.0	1.0
81607	4082.0	7502.0
81608	2471.0	3017.0
81609	3732.0	4581.0
81603	7065.0	4794.0
81605	2581.0	2326.0
81606	6591.0	3725.0
81610	91.0	4100.0
56654	3536.0	974.0
56655	1538.0	1692.0
81611	3429.0	16347.0
56650	4340.0	1903.0
29028	1725.0	10001.0
283129	14.0	3.0
56651	411.0	1.0
56652	1146.0	949.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	1327.0	953.0
283120	739.0	3063.0
56659	100.0	88.0
100126350	0.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	3.0	1.0
100126345	0.0	0.0
728262	7.0	20.0
138724	6.0	0.0
100126346	0.0	0.0
100126347	1.0	0.0
728264	1831.0	38.0
100126348	1.0	5.0
728263	8.0	5.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	17.0	71.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	4509.0	3653.0
100190924	0.0	0.0
56666	172.0	197.0
30012	0.0	212.0
29034	0.0	0.0
56667	12.0	11.0
106865375	2.0	0.0
81602	828.0	185.0
30014	0.0	0.0
106865374	0.0	0.0
56662	6.0	0.0
30011	3159.0	3400.0
283116	0.0	0.0
56663	1.0	3.0
30010	0.0	0.0
56664	0.0	1.0
100190923	1.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	1895.0	504.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	1617.0	781.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	78.0	9.0
100381202	1.0	1.0
56670	292.0	106.0
81626	0.0	13.0
81627	1796.0	1005.0
81628	2905.0	2830.0
56676	1.0	0.0
30001	3055.0	7371.0
54012	0.0	0.0
56677	0.0	0.0
246175	5975.0	1650.0
56672	730.0	1796.0
246176	103.0	15.0
56673	35.0	17.0
54016	0.0	0.0
283106	27.0	20.0
30000	6236.0	4396.0
56674	4617.0	2873.0
54015	0.0	0.0
81631	6645.0	4710.0
56675	4592.0	935.0
54014	8559.0	2970.0
283104	350.0	256.0
100126330	0.0	0.0
30009	109.0	95.0
283102	28.0	0.0
100126331	0.0	0.0
100126332	0.0	0.0
54019	0.0	0.0
100126333	0.0	1.0
30008	3612.0	3061.0
100128991	0.0	0.0
100128990	0.0	0.0
66002	198.0	3.0
100126327	1.0	0.0
100126328	0.0	0.0
66000	181.0	279.0
100126329	0.0	0.0
100126324	0.0	0.0
100128985	0.0	1.0
66004	2258.0	6709.0
100126325	0.0	0.0
66005	4372.0	4227.0
100126326	0.0	0.0
81618	6120.0	8394.0
81619	9539.0	4787.0
56681	9733.0	7215.0
66008	5082.0	1828.0
29018	0.0	0.0
81614	2015.0	2660.0
54020	1353.0	1450.0
81615	154.0	56.0
81616	43.0	10.0
81617	6586.0	771.0
767846	36.0	16.0
81621	293.0	244.0
81622	1951.0	3460.0
246184	402.0	419.0
767851	4.0	1.0
81623	0.0	9.0
54022	0.0	1.0
81624	272.0	2134.0
767853	0.0	0.0
54021	8.0	13.0
56683	1090.0	1000.0
54028	53.0	5.0
54027	0.0	1.0
29015	3167.0	4268.0
54026	0.0	0.0
767850	0.0	0.0
81620	150.0	2504.0
54025	0.0	0.0
100128982	0.0	0.0
100126320	0.0	0.0
100126321	0.0	0.0
54029	0.0	0.0
246181	156.0	14.0
246182	3.0	1.0
100126316	0.0	0.0
728233	310.0	108.0
283171	0.0	2.0
100126317	6.0	1.0
100126318	0.0	0.0
100126319	0.0	0.0
728234	0.0	0.0
100128974	0.0	0.0
100126313	0.0	0.0
285753	569.0	475.0
728231	0.0	0.0
100126314	0.0	0.0
100128977	2.0	0.0
114785	4655.0	2538.0
285755	180.0	59.0
114786	30.0	20.0
114787	36.0	1348.0
114788	3.0	0.0
285758	78.0	35.0
114789	1538.0	1120.0
54031	11.0	3.0
728239	3.0	1.0
54035	0.0	0.0
54034	0.0	0.0
114790	1161.0	1022.0
54033	186.0	43.0
54032	1.0	1.0
114791	1451.0	1064.0
54039	51.0	31.0
114792	103.0	5.0
126767	0.0	0.0
114793	3722.0	4330.0
54038	1.0	1.0
100190954	1.0	0.0
114794	12.0	15.0
114795	16.0	6.0
54036	0.0	0.0
93627	1677.0	656.0
100126310	0.0	0.0
100126311	0.0	0.0
283165	0.0	0.0
283162	0.0	0.0
93621	19231.0	13303.0
100126306	0.0	0.0
728224	0.0	0.0
100126307	0.0	0.0
285761	637.0	2134.0
100126308	1.0	0.0
100126301	0.0	0.0
93624	4039.0	1868.0
100126302	0.0	0.0
100128963	13.0	1.0
100126303	0.0	0.0
100126304	0.0	0.0
728229	16.0	19.0
100126309	0.0	0.0
728226	0.0	7.0
54041	0.0	0.0
728228	3.0	0.0
54045	2.0	0.0
645809	0.0	0.0
54044	0.0	2.0
645808	0.0	1.0
114780	409.0	86.0
54043	0.0	0.0
645807	0.0	0.0
114781	1867.0	1249.0
126755	5.0	1.0
54049	1.0	0.0
114783	429.0	1065.0
54048	1.0	1.0
114784	19.0	278.0
283159	0.0	0.0
54047	0.0	2.0
100128961	2.0	11.0
645805	61.0	45.0
283152	95.0	95.0
66035	1147.0	521.0
283150	6.0	0.0
728255	0.0	0.0
93654	0.0	3.0
66036	1673.0	759.0
93653	201.0	67.0
100271192	1.0	0.0
100271191	0.0	0.0
66037	1.0	0.0
93650	3.0	6.0
81669	9116.0	2555.0
54053	0.0	2.0
54052	4.0	0.0
114769	437.0	643.0
54051	0.0	0.0
54050	0.0	0.0
54055	389.0	5.0
100190938	738.0	16.0
54054	31.0	4.0
114770	52.0	8.0
114771	0.0	4.0
54059	431.0	163.0
283149	4668.0	6726.0
54058	279.0	478.0
93649	496.0	21.0
645811	67.0	13.0
81671	7450.0	7733.0
100271199	0.0	1.0
100190939	1790.0	324.0
283143	154.0	120.0
100271196	1.0	0.0
93643	2177.0	2283.0
100128946	2.0	0.0
285780	18.0	1.0
285782	5.0	8.0
100271180	1.0	0.0
285785	267.0	81.0
100190952	0.0	0.0
54064	7.0	6.0
728248	1.0	0.0
114757	1494.0	572.0
114758	0.0	0.0
54067	106.0	13.0
100190947	0.0	1.0
100190949	0.0	0.0
54065	0.0	0.0
114760	0.0	0.0
114761	0.0	0.0
126731	1278.0	2213.0
54069	669.0	974.0
283131	31479.0	7623.0
283130	934.0	400.0
692157	4.0	1.0
692158	0.0	0.0
138799	0.0	0.0
440498	1195.0	567.0
124152	715.0	342.0
199704	831.0	536.0
124149	13.0	1.0
163747	4.0	8.0
692146	0.0	0.0
692147	6.0	10.0
692148	4.0	8.0
692149	0.0	1.0
163742	0.0	0.0
199713	7.0	22.0
136157	0.0	0.0
283197	0.0	0.0
283193	0.0	0.0
163778	0.0	2.0
148145	8.0	1.0
126792	1483.0	1490.0
378008	0.0	0.0
378009	0.0	0.0
29089	134.0	1688.0
29088	1526.0	5244.0
29087	2323.0	1618.0
378010	0.0	0.0
148137	691.0	1053.0
126789	241.0	1091.0
378011	0.0	0.0
378013	0.0	0.0
378014	0.0	0.0
29082	221.0	92.0
29081	1596.0	2079.0
29080	1651.0	2099.0
283189	0.0	0.0
29086	1994.0	2089.0
29085	1828.0	2464.0
29083	612.0	380.0
100381270	1172.0	207.0
200810	39.0	18.0
114796	812.0	204.0
148156	2097.0	859.0
114798	12.0	0.0
114799	2173.0	1323.0
29099	2163.0	2020.0
29098	777.0	497.0
378001	0.0	0.0
29093	1157.0	951.0
29092	964.0	602.0
29091	446.0	27.0
29090	1179.0	616.0
56603	516.0	492.0
29097	1816.0	4352.0
56604	3.0	13.0
56605	1833.0	235.0
29095	898.0	1405.0
151790	16.0	0.0
283174	716.0	3.0
56606	435.0	229.0
29094	1883.0	1140.0
692199	0.0	0.0
391002	0.0	0.0
440459	21.0	4.0
391004	0.0	0.0
780816	0.0	0.0
124199	34.0	3.0
391003	0.0	0.0
30062	0.0	2.0
440456	1061.0	549.0
780814	18.0	13.0
30061	21532.0	1008.0
780815	0.0	0.0
780812	0.0	0.0
780813	3.0	2.0
440452	1.0	1.0
780810	1.0	1.0
780811	0.0	0.0
29068	8161.0	3050.0
29066	4952.0	2774.0
29063	830.0	365.0
29062	1911.0	1294.0
56616	592.0	661.0
163702	956.0	478.0
391013	5.0	3.0
391012	0.0	0.0
100381215	0.0	2.0
29079	2910.0	1945.0
29078	915.0	809.0
56623	1004.0	741.0
56624	35.0	10.0
29071	1773.0	1707.0
29070	802.0	85.0
29075	15.0	8.0
29074	2224.0	2630.0
29072	9187.0	5292.0
163732	1537.0	1535.0
200845	767.0	315.0
148103	648.0	268.0
200844	45.0	200.0
440482	137.0	4.0
151742	1902.0	701.0
163720	260.0	0.0
148113	70.0	140.0
440465	2296.0	1625.0
29057	54.0	6.0
148109	0.0	0.0
29058	6865.0	4293.0
56647	2798.0	2462.0
56648	508.0	834.0
56649	136.0	426.0
440419	1.0	0.0
440416	370.0	212.0
8303	3900.0	1865.0
643157	0.0	0.0
200879	1206.0	464.0
440406	4.0	70.0
8301	15364.0	13268.0
643155	4051.0	1754.0
8302	10.0	5.0
440400	356.0	328.0
199675	6.0	41.0
8310	2328.0	2242.0
124093	49.0	61.0
8314	5549.0	4735.0
8315	2388.0	1718.0
8312	2183.0	5064.0
342096	1.0	1.0
8313	1166.0	426.0
440435	63.0	10.0
643160	3.0	0.0
643161	5.0	4.0
643159	18.0	3.0
8309	829.0	181.0
8321	5555.0	3317.0
8322	11698.0	863.0
8320	103.0	59.0
8325	1423.0	1421.0
8326	50.0	191.0
8323	3596.0	4520.0
8324	8065.0	3432.0
440423	521.0	259.0
200894	984.0	452.0
643171	8.0	2.0
200895	1198.0	455.0
8318	75.0	1065.0
8317	155.0	805.0
8332	0.0	25.0
692110	2.0	0.0
8333	2.0	11.0
692111	1.0	0.0
8330	0.0	0.0
8331	0.0	13.0
8336	0.0	56.0
8337	0.0	0.0
8334	1414.0	4060.0
8335	0.0	0.0
148046	63.0	71.0
106481699	2.0	0.0
643182	0.0	0.0
643180	263.0	140.0
643181	0.0	0.0
8329	3.0	262.0
8328	1.0	2.0
8343	6.0	50.0
643198	0.0	0.0
8344	0.0	15.0
8341	43.0	336.0
8342	0.0	13.0
8347	29.0	549.0
8348	0.0	76.0
643199	0.0	0.0
8345	9.0	217.0
8346	1.0	2.0
692106	0.0	0.0
692107	0.0	0.0
161003	4.0	0.0
692108	2.0	1.0
692109	7.0	2.0
643193	1.0	0.0
8340	4.0	16.0
8338	23.0	44.0
8339	29.0	440.0
8354	0.0	0.0
8355	8.0	341.0
8352	0.0	20.0
8353	36.0	120.0
8358	0.0	51.0
8359	0.0	0.0
8356	4.0	25.0
8357	21.0	1303.0
222235	80.0	67.0
106481679	0.0	0.0
222236	1810.0	730.0
106481677	4.0	0.0
222234	325.0	186.0
106481678	0.0	0.0
8350	2.0	4.0
8351	7.0	180.0
148066	0.0	0.0
106481682	0.0	0.0
106481683	0.0	0.0
106481680	0.0	0.0
106481681	3.0	1.0
106481686	0.0	0.0
106481687	3.0	0.0
106481684	0.0	0.0
106481685	0.0	0.0
8349	1260.0	5900.0
8365	30.0	504.0
8366	1.0	4.0
8363	1.0	17.0
8364	2.0	6.0
8369	0.0	0.0
163688	55.0	23.0
8367	2.0	68.0
8368	0.0	2.0
106481688	0.0	0.0
222223	1728.0	684.0
106481689	1.0	1.0
8361	0.0	0.0
222229	624.0	1148.0
8362	2.0	25.0
8360	1.0	10.0
106481693	1.0	0.0
106481694	25.0	0.0
106481691	3.0	1.0
106481692	5.0	1.0
106481697	7.0	0.0
106481698	0.0	0.0
106481695	24.0	1.0
106481696	5.0	0.0
342035	461.0	50.0
344697	23.0	137.0
106481690	2.0	4.0
728310	4.0	1.0
285830	277.0	256.0
8379	1248.0	1952.0
93556	16.0	3.0
106481657	0.0	0.0
728318	0.0	0.0
106481658	0.0	0.0
222255	1245.0	397.0
106481655	0.0	0.0
285834	29.0	3.0
222256	173.0	57.0
106481656	1.0	0.0
8372	67.0	130.0
93550	1071.0	295.0
8373	6.0	4.0
106481659	0.0	0.0
8370	7.0	106.0
728315	15.0	1.0
81577	2205.0	1437.0
106481660	0.0	0.0
81578	320.0	57.0
106481661	0.0	0.0
81579	4106.0	1283.0
81573	1935.0	1791.0
106481664	1.0	1.0
100271179	0.0	0.0
106481665	1.0	0.0
81575	1618.0	491.0
106481662	0.0	0.0
81576	1294.0	796.0
106481663	31.0	10.0
81570	665.0	1107.0
100271178	0.0	4.0
81571	1038.0	215.0
81572	1168.0	1392.0
645715	28.0	4.0
8387	2.0	0.0
8388	0.0	0.0
728300	25.0	18.0
8386	0.0	0.0
8389	0.0	0.0
106481668	0.0	0.0
106481669	4.0	0.0
106481666	1.0	0.0
106481667	0.0	0.0
81559	1399.0	3903.0
8383	0.0	0.0
285848	2.0	7.0
8384	0.0	0.0
285849	90.0	48.0
8382	274.0	5.0
81566	2854.0	1723.0
106481671	0.0	0.0
106481672	0.0	1.0
81567	410.0	719.0
81569	0.0	245.0
106481670	0.0	0.0
81562	2455.0	2398.0
106481675	0.0	0.0
81563	9825.0	5916.0
246243	989.0	954.0
100271168	25.0	0.0
106481676	0.0	0.0
106481673	0.0	1.0
81565	3399.0	2945.0
106481674	0.0	0.0
100271164	0.0	0.0
100271167	0.0	0.0
100271161	7.0	1.0
100271163	0.0	0.0
100271162	2.0	2.0
8398	1359.0	244.0
8399	6.0	3.0
8396	8740.0	4586.0
285852	0.0	0.0
645740	0.0	0.0
8390	0.0	0.0
106481635	0.0	0.0
285855	8354.0	8871.0
106481636	0.0	0.0
8391	0.0	0.0
106481633	0.0	0.0
106481634	0.0	0.0
8394	3964.0	9427.0
106481639	0.0	0.0
8395	666.0	179.0
8392	0.0	0.0
106481637	8.0	2.0
106481638	0.0	0.0
100271158	4.0	0.0
106481642	24.0	20.0
106481643	1.0	0.0
246210	1.0	2.0
106481640	0.0	0.0
100271159	0.0	0.0
106481641	0.0	0.0
100271150	0.0	0.0
645754	1.0	2.0
246213	1.0	0.0
106481646	3.0	0.0
106481647	0.0	0.0
106481644	0.0	0.0
106481645	0.0	0.0
728324	45.0	64.0
106481648	0.0	0.0
106481649	0.0	0.0
106481650	0.0	0.0
100271147	0.0	1.0
106481653	0.0	0.0
106481654	0.0	0.0
100271146	1.0	0.0
106481651	0.0	0.0
100271149	0.0	0.0
100271148	0.0	0.0
106481652	4.0	0.0
344657	1.0	4.0
100271142	0.0	0.0
344658	0.0	0.0
100271145	1.0	0.0
645745	0.0	1.0
344653	1.0	1.0
100271141	3.0	0.0
100271140	2.0	0.0
106481619	0.0	1.0
106481613	0.0	0.0
246269	289.0	230.0
106481614	0.0	0.0
106481611	0.0	0.0
106481612	0.0	0.0
106481617	0.0	0.0
93594	353.0	1032.0
