id	f40edd33-8549-48a2-9fc7-a9313468b155	97745843-751b-4437-82e0-31ed8c323e91
85458	4660.0	1842.0
106481345	0.0	0.0
85459	1407.0	1030.0
106481346	0.0	0.0
85456	21832.0	25527.0
442910	1.0	0.0
106481343	0.0	0.0
85457	3438.0	1850.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	46.0	37.0
442913	0.0	0.0
85452	18.0	51.0
442914	0.0	0.0
50	3838.0	8646.0
85453	3068.0	6763.0
442915	3.0	0.0
85450	5265.0	1999.0
51	4566.0	6054.0
442916	0.0	0.0
85451	2326.0	2667.0
52	3477.0	5732.0
442917	0.0	0.0
53	2283.0	2890.0
442918	0.0	0.0
54	2081.0	2754.0
442919	0.0	0.0
55	132.0	23.0
442909	0.0	0.0
56	8.0	32.0
58	155.0	209.0
59	55756.0	25378.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	41.0	2.0
106481352	0.0	2.0
106481353	0.0	0.0
85449	636.0	2857.0
106481350	0.0	0.0
106481351	2.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	25.0	0.0
106481354	0.0	2.0
85446	319.0	199.0
442900	0.0	0.0
106481355	0.0	0.0
85443	39.0	18.0
442901	0.0	0.0
85444	1452.0	2188.0
442902	0.0	0.0
60	282030.0	302590.0
85441	3306.0	3895.0
442903	26.0	7.0
85442	241.0	27.0
442904	0.0	0.0
442905	1.0	0.0
62	18.0	12.0
85440	4550.0	6548.0
442907	5.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	9.0	4.0
68	1.0	4.0
344595	503.0	357.0
69	3.0	4.0
106481316	1.0	1.0
106481317	0.0	0.0
106481314	1.0	2.0
106481315	3.0	0.0
106481318	0.0	0.0
106481319	0.0	5.0
106481320	0.0	0.0
106481323	1.0	0.0
106481324	0.0	0.0
85478	145.0	42.0
106481321	0.0	0.0
85479	28.0	25.0
106481322	0.0	0.0
85476	3705.0	7319.0
85477	635.0	1150.0
70	14.0	2.0
85474	32.0	73.0
71	191737.0	287357.0
72	20520.0	5481.0
73	58.0	103.0
74	0.0	1.0
75	31.0	19.0
106481327	2.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6083.0	4348.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	0.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	1.0
85465	2609.0	4697.0
81	37749.0	48595.0
85463	1972.0	916.0
82	8.0	23.0
85464	1737.0	1544.0
83	18.0	14.0
85461	5250.0	4827.0
85462	1000.0	874.0
86	3094.0	7972.0
87	30962.0	30003.0
85460	1625.0	2826.0
88	23.0	214.0
89	13.0	18.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4553.0	5492.0
106481300	0.0	0.0
91	3140.0	1668.0
92	1955.0	1198.0
93	819.0	724.0
94	4723.0	795.0
95	229.0	153.0
97	432.0	482.0
98	829.0	1139.0
344561	0.0	0.0
728661	3978.0	2201.0
728664	1.0	0.0
106481305	2.0	0.0
261734	969.0	1184.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	10.0	5.0
106481309	53.0	1.0
246119	0.0	0.0
106481307	1.0	0.0
261735	10.0	1.0
106481308	0.0	0.0
3804	2.0	0.0
3805	4.0	8.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	11.0	9.0
3809	19.0	3.0
246123	0.0	0.0
106481311	0.0	0.0
344558	1396.0	463.0
3800	586.0	1060.0
3801	1967.0	1503.0
3802	0.0	0.0
728695	0.0	0.0
285735	0.0	2.0
261726	3574.0	5752.0
728698	8.0	18.0
3814	3.0	27.0
3815	28887.0	871.0
3816	96.0	102.0
261729	3573.0	709.0
3817	0.0	1.0
3818	62.0	33.0
222166	7709.0	1852.0
3811	7.0	0.0
3812	4.0	0.0
285740	3.0	1.0
285741	48.0	27.0
728689	10.0	2.0
3827	0.0	37.0
246100	0.0	0.0
3820	365.0	40.0
3821	80.0	22.0
3822	8.0	3.0
3823	1.0	1.0
3824	241.0	158.0
645402	0.0	0.0
403313	885.0	813.0
403314	1.0	2.0
728637	0.0	5.0
728638	41.0	21.0
728633	0.0	0.0
728632	41.0	45.0
728635	10.0	9.0
3836	3266.0	3024.0
222183	337.0	87.0
3837	13600.0	19651.0
3838	3788.0	10767.0
3839	3773.0	4879.0
728629	0.0	2.0
403304	0.0	0.0
403305	0.0	0.0
3831	2725.0	1588.0
3832	360.0	2301.0
3833	295.0	2705.0
3834	38.0	38.0
3835	1467.0	1438.0
728620	0.0	1.0
403300	0.0	0.0
645412	2.0	1.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	401.0	203.0
3848	28.0	14.0
3849	3.0	2.0
222171	263.0	55.0
728619	7.0	10.0
3840	6245.0	11318.0
3841	1626.0	912.0
3842	9004.0	7257.0
3843	10637.0	13917.0
3844	0.0	0.0
3845	3708.0	6871.0
3846	5.0	9.0
645423	1.0	0.0
3860	24.0	34.0
246126	0.0	1.0
728658	530.0	428.0
728655	2.0	1.0
728657	2.0	0.0
728656	0.0	0.0
3858	1375.0	1157.0
3859	9.0	49.0
246135	1.0	0.0
3850	0.0	3.0
3851	1.0	18.0
3852	78940.0	19233.0
645414	0.0	0.0
3853	236.0	1548.0
3854	7578.0	1624.0
3855	38145.0	48232.0
3856	54850.0	21140.0
3857	35.0	159.0
728640	7.0	18.0
645431	16.0	5.0
728642	459.0	389.0
728641	5.0	14.0
645434	11.0	6.0
645432	9.0	1.0
285704	1006.0	474.0
728643	18.0	44.0
222194	2712.0	2084.0
285708	0.0	19.0
1204	0.0	0.0
1203	1005.0	1171.0
1201	1138.0	1414.0
1200	10927.0	10930.0
3861	99680.0	66964.0
645426	12.0	26.0
645425	0.0	0.0
1209	6132.0	10083.0
3866	63580.0	70774.0
1208	0.0	2.0
1207	4103.0	4664.0
3868	3862.0	16112.0
285311	0.0	0.0
3880	57987.0	54027.0
3881	2.0	561.0
285313	3544.0	1288.0
100128537	1107.0	108.0
3882	48.0	5.0
100128536	2.0	1.0
285314	2.0	1.0
285315	571.0	543.0
1215	358.0	26.0
100141515	3.0	2.0
1213	26449.0	44480.0
1212	3518.0	3516.0
1211	6260.0	6528.0
3872	87424.0	12130.0
3875	28000.0	8777.0
3876	6.0	4.0
3879	2.0	1.0
3890	1.0	0.0
3891	1.0	5.0
3892	145.0	619.0
100128525	4.0	3.0
285326	0.0	0.0
1230	966.0	1299.0
285329	6.0	3.0
440097	53.0	2.0
440093	28.0	28.0
3883	30.0	9.0
3884	3.0	0.0
3885	1.0	1062.0
3886	0.0	0.0
100128521	0.0	0.0
3887	211.0	2297.0
3888	2.0	0.0
100631239	2.0	0.0
3889	21.0	439.0
100128516	86.0	50.0
285331	1572.0	778.0
100128512	0.0	0.0
285335	29.0	38.0
100128514	0.0	0.0
1241	605.0	365.0
1240	1309.0	834.0
1238	1000.0	29.0
1237	9.0	26.0
1236	198.0	63.0
1235	23.0	6.0
1234	456.0	488.0
1233	109.0	55.0
1232	21.0	21.0
3895	20895.0	15114.0
100128511	35.0	63.0
100631247	19.0	3.0
3897	352.0	1652.0
100631248	0.0	0.0
3898	2367.0	8105.0
100631249	0.0	0.0
3899	2316.0	300.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	1460.0	1311.0
100631251	1.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	218.0	117.0
100631254	2.0	10.0
100128503	0.0	0.0
285349	325.0	62.0
574501	3.0	2.0
574502	0.0	0.0
1244	128.0	52.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	17706.0	366.0
1263	6698.0	673.0
1262	16.0	19.0
116966	237.0	416.0
100887755	0.0	0.0
1261	75.0	5.0
100887754	5.0	0.0
1260	2.0	1.0
116969	54.0	7.0
1259	524.0	502.0
1258	23.0	39.0
440061	0.0	0.0
100887750	45.0	34.0
100887746	2.0	6.0
100887744	2.0	1.0
1272	1928.0	1205.0
1271	953.0	74.0
100887749	7331.0	9106.0
1270	76.0	48.0
100887748	0.0	0.0
440044	44.0	50.0
1269	11.0	2.0
440051	0.0	3.0
1268	552.0	50.0
440050	2.0	1.0
1267	5471.0	5628.0
1266	18159.0	11232.0
100887740	0.0	0.0
1265	9256.0	10233.0
1286	693.0	927.0
1285	282.0	490.0
1284	25071.0	19702.0
1282	19640.0	20009.0
1281	148617.0	217684.0
1280	278.0	4816.0
440078	297.0	200.0
440077	1.0	0.0
440087	19.0	18.0
1278	205787.0	313313.0
1277	175129.0	451821.0
440081	119.0	243.0
116938	0.0	0.0
1297	12.0	324.0
116931	177.0	151.0
1296	4558.0	11267.0
1295	4355.0	12359.0
116933	0.0	10.0
1294	3872.0	535.0
1293	69105.0	59969.0
116935	48.0	35.0
1292	84893.0	105689.0
440068	2.0	7.0
1291	52158.0	87437.0
116937	26.0	3.0
440067	17.0	6.0
1290	12631.0	25441.0
440073	372.0	39.0
440072	2.0	5.0
1289	12514.0	25465.0
1288	1220.0	56.0
1287	2720.0	2072.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	4576.0	2177.0
440021	0.0	0.0
442673	10.0	5.0
10018	2137.0	1730.0
126328	1792.0	2909.0
442676	2.0	0.0
126326	376.0	437.0
1299	315.0	1752.0
1298	815.0	2235.0
10011	1783.0	1705.0
10010	9021.0	4153.0
10013	3459.0	3341.0
128989	1324.0	1842.0
10015	13162.0	9679.0
10014	7523.0	6805.0
10017	43.0	185.0
10016	4629.0	5354.0
10020	4680.0	3323.0
114335	0.0	0.0
114336	0.0	0.0
126321	2438.0	5616.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	1.0
10021	9.0	2.0
10024	83.0	575.0
128977	1711.0	1358.0
103021165	4.0	1.0
10023	312.0	105.0
103021164	6.0	9.0
10026	3680.0	3003.0
10025	3411.0	2810.0
116986	362.0	240.0
116985	9193.0	5104.0
116988	6047.0	3693.0
116987	5723.0	4894.0
114327	1110.0	941.0
440043	0.0	0.0
126308	3152.0	3308.0
440041	0.0	0.0
126306	49.0	10.0
151306	312.0	27.0
100128590	10.0	6.0
100128596	3.0	3.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	15.0	19.0
440026	1975.0	1665.0
440023	0.0	1.0
10008	365.0	324.0
10007	2788.0	3690.0
10009	3337.0	3084.0
116984	1648.0	1903.0
116983	1783.0	1124.0
151313	576.0	910.0
10000	7231.0	18925.0
128954	0.0	0.0
10002	30.0	10.0
10001	1487.0	1071.0
10004	493.0	117.0
10003	544.0	87.0
10006	5788.0	7798.0
10005	890.0	1125.0
126370	0.0	1.0
285352	91.0	91.0
100128579	0.0	0.0
285359	108.0	12.0
126375	530.0	390.0
126374	1724.0	659.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3550.0	3309.0
285367	1169.0	1437.0
285368	281.0	892.0
100128569	149.0	171.0
126364	432.0	491.0
100128560	22.0	5.0
285370	0.0	0.0
285375	0.0	0.0
102682016	0.0	17.0
153932	9.0	4.0
344191	1.0	2.0
126353	377.0	618.0
751071	111.0	179.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	4.0
106481282	0.0	0.0
285381	2598.0	1548.0
106481283	0.0	0.0
285382	599.0	181.0
106481280	0.0	0.0
165918	1725.0	2883.0
106481281	0.0	1.0
165904	32.0	17.0
285386	654.0	137.0
138307	14.0	26.0
106481297	2.0	0.0
106481298	0.0	2.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	4.0
100128542	3.0	1.0
106481290	0.0	0.0
100128541	1.0	0.0
138311	721.0	259.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	21.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	160.0
126299	1451.0	2007.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2303.0	1803.0
728710	0.0	0.0
126295	320.0	321.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	7.0	7.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	1.0
106481267	0.0	0.0
151246	487.0	1556.0
645318	0.0	0.0
645317	19.0	29.0
151242	17.0	10.0
106481260	0.0	0.0
106481261	2.0	0.0
647979	31400.0	22238.0
100287908	0.0	0.0
645332	310.0	343.0
126282	1055.0	1146.0
100287902	4.0	6.0
163227	698.0	496.0
100287900	0.0	0.0
163223	136.0	2.0
106481275	0.0	0.0
106481276	3.0	1.0
106481273	3.0	1.0
106481274	0.0	0.0
106481279	2.0	0.0
106481277	0.0	0.0
151258	88.0	10.0
106481278	0.0	1.0
645328	1.0	1.0
151254	76.0	30.0
645326	2.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	31.0	22.0
163259	525.0	260.0
645345	123.0	133.0
200403	18.0	5.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	314.0	118.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	5.0	4.0
728732	4.0	1.0
728734	0.0	0.0
126272	127.0	48.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1010.0	1402.0
106481243	0.0	1.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	0.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	1.0
114299	34.0	196.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	1.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	4.0	12.0
728723	86.0	38.0
106481253	1.0	0.0
107133522	11.0	16.0
106481254	7.0	1.0
107133524	5.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	42.0	12.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	4.0
645348	1.0	0.0
106481250	0.0	0.0
645369	489.0	1381.0
645368	0.0	0.0
645367	0.0	2.0
106481217	1.0	0.0
200424	1951.0	2363.0
106481218	0.0	3.0
106481215	0.0	0.0
106481216	2.0	0.0
200420	16.0	1.0
645360	0.0	1.0
106481219	2.0	0.0
106481220	15.0	6.0
106481221	1.0	6.0
106481224	0.0	0.0
106481225	1.0	0.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	1.0
138241	786.0	524.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	1.0
106481236	0.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	8.0	9.0
645387	324.0	190.0
645382	0.0	0.0
645381	55.0	58.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	10.0	4.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	3.0	1.0
106481207	0.0	1.0
106481204	1.0	0.0
106481205	4.0	1.0
106481208	6.0	4.0
106481209	0.0	0.0
3902	221.0	251.0
3903	1491.0	1486.0
106481210	0.0	0.0
3904	39.0	12.0
3906	9.0	0.0
106481213	0.0	2.0
106481214	0.0	0.0
3908	13290.0	396.0
106481211	0.0	0.0
3909	13664.0	1373.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	4.0
151230	1013.0	2430.0
728798	1.0	0.0
3913	36324.0	14409.0
3914	18007.0	26401.0
3915	31383.0	17323.0
3916	24279.0	43048.0
3918	17959.0	3137.0
3910	13106.0	4629.0
3911	13822.0	6036.0
3912	20391.0	8926.0
728782	19.0	13.0
728780	67.0	15.0
3924	11.0	6.0
3925	3755.0	13075.0
3927	16794.0	10706.0
3929	167.0	58.0
3920	17360.0	45366.0
3921	31292.0	27276.0
3923	0.0	1.0
100873174	0.0	1.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	8247.0	59316.0
3937	1715.0	1598.0
3938	40.0	30.0
3939	28160.0	23765.0
3930	3706.0	3908.0
100873179	0.0	0.0
3931	761.0	276.0
3932	472.0	338.0
3933	0.0	3.0
3934	904.0	4108.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	4.0	2.0
100287964	2.0	0.0
100287960	1.0	0.0
100329109	0.0	0.0
100329108	1.0	12.0
3947	1.0	2.0
3948	17.0	17.0
3949	18414.0	2286.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	18035.0	53031.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	1.0
100873193	2.0	10.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	3.0	8.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	1.0	0.0
3957	249.0	105.0
3958	22503.0	13486.0
3959	24654.0	26777.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	1.0	0.0
199223	474.0	233.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	510.0	246.0
3952	8940.0	8.0
3953	13598.0	741.0
3954	2675.0	2687.0
3955	2123.0	398.0
3956	22198.0	25087.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	12.0	4.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	17.0	11.0
728746	0.0	0.0
728748	0.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	152.0	148.0
1303	13820.0	53546.0
107133502	0.0	0.0
1302	142.0	345.0
1301	109.0	29776.0
1300	114.0	21220.0
3960	68.0	28.0
3963	26.0	3.0
3964	5039.0	3430.0
1308	18500.0	501.0
3965	2114.0	2782.0
1307	15912.0	15991.0
151295	54.0	73.0
1306	15328.0	2868.0
100189589	7.0	1.0
728774	0.0	0.0
728773	1.0	1.0
3980	1794.0	3099.0
100287932	2433.0	4767.0
3981	1337.0	1323.0
728776	10.0	18.0
85508	0.0	1.0
105601840	0.0	0.0
85509	0.0	1.0
1316	81360.0	19453.0
1315	10017.0	11883.0
1314	15495.0	30713.0
1312	6414.0	11468.0
1311	140.0	9515.0
100329135	0.0	2.0
1310	7.0	9.0
574537	0.0	0.0
3972	12.0	6.0
3973	51.0	9.0
3975	0.0	14.0
3976	5798.0	814.0
3977	14412.0	1159.0
1318	300.0	101.0
3978	1551.0	1447.0
1317	3796.0	4367.0
728763	19.0	0.0
3990	76.0	52.0
645313	0.0	2.0
3991	6043.0	187.0
645312	0.0	0.0
3992	917.0	2497.0
645311	0.0	0.0
728769	281.0	312.0
1330	0.0	0.0
1327	14737.0	22908.0
1326	5090.0	462.0
1325	15.0	11.0
3982	0.0	0.0
3983	27475.0	8765.0
3984	2410.0	4438.0
3985	7072.0	9178.0
3987	5907.0	6404.0
3988	7297.0	6055.0
1329	2527.0	3420.0
116809	2.0	0.0
100128416	23.0	12.0
1340	4960.0	7886.0
1337	3235.0	4215.0
1336	0.0	0.0
1332	0.0	2.0
1331	0.0	0.0
3993	2836.0	7223.0
100128410	1.0	0.0
3995	2411.0	1769.0
100128412	0.0	0.0
3996	2985.0	2086.0
3998	12607.0	8862.0
1339	2.0	6.0
285440	2604.0	3142.0
285441	0.0	2.0
1352	881.0	1032.0
1351	3377.0	6441.0
1350	9618.0	8219.0
1349	3544.0	7814.0
1348	0.0	1.0
1347	3631.0	5121.0
1346	1500.0	144.0
1345	3958.0	8653.0
1343	3.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	26.0	18.0
1363	20401.0	8865.0
1362	9453.0	9822.0
1361	3.0	5.0
1360	7285.0	20.0
1359	926.0	615.0
1358	6.0	13.0
1357	46.0	0.0
1356	3793.0	14722.0
1355	2577.0	2063.0
1353	2431.0	2064.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	167.0	30.0
285464	864.0	272.0
100873200	0.0	0.0
777774	0.0	0.0
1374	10414.0	7067.0
1373	404.0	74.0
1371	1255.0	1244.0
1370	7.0	36.0
1369	0.0	0.0
1368	3327.0	6697.0
100873209	0.0	1.0
1366	4238.0	8609.0
1365	4672.0	5298.0
1364	59214.0	25075.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	1.0	7.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	22.0	7.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	1.0	1.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	5253.0	3321.0
116843	2005.0	1820.0
1384	2284.0	2591.0
116842	51.0	19.0
1382	13873.0	4319.0
116844	1469.0	33.0
1381	636.0	1165.0
1380	73.0	36.0
440176	3.0	2.0
440184	10.0	0.0
1379	5.0	4.0
1378	253.0	11.0
1376	1228.0	1633.0
1375	151.0	178.0
128821	0.0	0.0
100873237	0.0	0.0
128822	6.0	0.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	0.0
102800310	5.0	4.0
100873239	1.0	1.0
100873222	0.0	0.0
100873221	2.0	0.0
285401	2.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	418.0	2437.0
1396	492.0	159.0
1395	32.0	7.0
1394	155.0	921.0
1393	100.0	32.0
1392	0.0	0.0
285407	17.0	8.0
116835	2672.0	320.0
1390	1949.0	2208.0
1389	6943.0	6822.0
1388	6453.0	7021.0
1387	10461.0	7093.0
116841	1904.0	4035.0
1386	4253.0	5671.0
116840	2618.0	2255.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	1.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	1.0	0.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	0.0	0.0
116828	187.0	149.0
100873255	1.0	0.0
100873254	50.0	133.0
100873253	0.0	1.0
285412	0.0	3.0
100873252	0.0	0.0
100287898	72.0	13.0
100287895	0.0	0.0
285419	73.0	8.0
1399	5751.0	7581.0
1398	7689.0	5199.0
1397	10837.0	8379.0
100873259	0.0	1.0
100873258	2.0	0.0
100873257	2.0	0.0
100873256	0.0	0.0
100873240	3.0	2.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	269.0	184.0
285429	26.0	35.0
100287880	0.0	1.0
440193	2665.0	2529.0
100873248	0.0	0.0
100873247	4.0	3.0
100873246	0.0	0.0
100873245	1.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	9766.0	25303.0
153830	8628.0	4936.0
645280	6.0	1.0
440138	685.0	774.0
440132	3.0	0.0
440142	0.0	0.0
10139	2222.0	1963.0
126208	1475.0	1557.0
126206	10.0	0.0
126205	4.0	0.0
107133497	0.0	0.0
126204	7.0	0.0
107133499	0.0	0.0
128866	9815.0	11261.0
10131	3353.0	5194.0
10134	11638.0	16007.0
107133494	0.0	0.0
10133	8780.0	19729.0
128869	1126.0	1911.0
10136	0.0	0.0
10135	16636.0	6877.0
100128493	0.0	0.0
103021294	29.0	19.0
10138	1100.0	740.0
100128496	1.0	0.0
10137	7642.0	5500.0
128861	0.0	0.0
128862	0.0	0.0
10141	7.0	0.0
10140	13098.0	7033.0
128864	5.0	22.0
440125	4.0	0.0
440131	1.0	0.0
10143	1.0	3.0
128854	688.0	235.0
10142	9562.0	5533.0
10144	5150.0	1582.0
10147	3941.0	4227.0
100128483	1.0	0.0
10146	14259.0	11481.0
128859	0.0	0.0
10149	674.0	1626.0
10148	184.0	150.0
128853	92.0	32.0
440159	0.0	2.0
10117	13.0	14.0
440163	5.0	6.0
10110	314.0	75.0
10112	155.0	1515.0
10111	5721.0	3472.0
10114	15783.0	11012.0
10113	3645.0	5979.0
128848	1.0	0.0
10116	8966.0	5781.0
165829	96.0	440.0
100128469	26.0	30.0
153842	1.0	3.0
440145	1290.0	2494.0
10129	4546.0	2120.0
440153	0.0	0.0
10128	9488.0	10789.0
100033799	0.0	0.0
107133486	13.0	5.0
10121	7532.0	5573.0
100128465	1.0	0.0
10120	4834.0	2582.0
10123	8246.0	6187.0
138234	3.0	9.0
10125	508.0	344.0
10124	2683.0	626.0
10127	2746.0	2311.0
10126	1373.0	3127.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	2.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	63.0	70.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	1.0	0.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	0.0	0.0
285489	174.0	237.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	5.0
10107	0.0	4.0
10106	20540.0	19680.0
106481199	0.0	0.0
10109	13507.0	18510.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	2.0
10101	1968.0	2697.0
10100	1513.0	725.0
10103	1608.0	410.0
106481194	0.0	0.0
10102	1345.0	2310.0
106481195	0.0	0.0
10105	2315.0	3319.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	272.0	611.0
440119	673.0	63.0
126235	1.0	0.0
126231	207.0	180.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	1.0	0.0
442775	68.0	111.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	30.0	59.0
106481167	3.0	1.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	7.0	1.0
440104	1777.0	1318.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	2.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	5.0	0.0
128876	0.0	0.0
100128420	30.0	4.0
100128423	1.0	0.0
128879	1.0	0.0
106481172	1.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	11.0	3.0
10090	2584.0	1594.0
10093	6436.0	9035.0
10092	10886.0	18056.0
10095	8464.0	7954.0
645204	3.0	2.0
10094	9047.0	11104.0
645203	4.0	1.0
10097	17151.0	26120.0
10096	13189.0	17227.0
645201	0.0	1.0
163115	266.0	131.0
200504	2.0	1.0
106481138	0.0	0.0
106481139	1.0	1.0
728833	4.0	1.0
106481143	0.0	0.0
114194	0.0	0.0
138162	136.0	63.0
106481144	0.0	0.0
114195	6.0	2.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	18.0	4.0
106481145	0.0	1.0
151126	263.0	265.0
106481146	0.0	0.0
10099	11151.0	7931.0
10098	1653.0	1717.0
114190	0.0	0.0
106481140	0.0	1.0
114192	0.0	0.0
645212	585.0	439.0
106481149	0.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	3.0	3.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	1.0	0.0
106481158	2.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	142.0	66.0
106481156	0.0	0.0
114189	0.0	0.0
