id	071c5b23-9ae3-4bc7-8a07-ce39445c8429	33fa1673-1d0d-4838-a313-1929c5af60d1
83862	1903.0	2100.0
401316	31.0	48.0
83861	1147.0	2376.0
283755	947.0	48.0
10946	3900.0	6994.0
56267	1276.0	1935.0
10949	7108.0	12179.0
81201	0.0	0.0
10948	1377.0	2963.0
256158	2085.0	118.0
83863	0.0	0.0
81202	0.0	0.0
22918	16680.0	23380.0
22919	7711.0	10711.0
439941	0.0	0.0
83860	1096.0	1482.0
8019	1893.0	3267.0
10941	0.0	0.0
643427	45.0	59.0
10940	290.0	406.0
8036	4872.0	6113.0
8034	2935.0	2176.0
440957	336.0	421.0
440956	0.0	0.0
440955	2.0	0.0
8038	2219.0	15659.0
10907	1893.0	3126.0
10906	1862.0	4458.0
440952	113.0	49.0
10908	1790.0	2586.0
93210	1150.0	2583.0
8031	19695.0	19957.0
256130	3.0	0.0
56270	5061.0	8122.0
56271	1652.0	5006.0
8030	5058.0	11781.0
10910	2546.0	4373.0
83899	0.0	1.0
81236	0.0	1.0
283748	1.0	17.0
10912	200.0	588.0
283747	3.0	2.0
10911	1.0	15.0
10914	8977.0	17271.0
256126	14.0	15.0
83895	3.0	6.0
10913	14.0	1.0
83894	3.0	1.0
10916	11300.0	63705.0
83897	0.0	0.0
401303	50.0	120.0
10915	2268.0	3280.0
283742	2244.0	3528.0
83896	0.0	1.0
83891	893.0	2633.0
83890	106.0	35.0
83893	0.0	0.0
81230	0.0	0.0
83892	8319.0	9153.0
22900	2884.0	2651.0
93202	0.0	1.0
22901	673.0	841.0
22902	2000.0	2608.0
8045	208.0	1336.0
22903	1787.0	2646.0
22904	3387.0	6404.0
22905	1499.0	2547.0
8048	0.0	0.0
440944	373.0	403.0
22906	5877.0	6585.0
256144	0.0	0.0
10917	1.0	0.0
10919	2036.0	4987.0
83888	1788.0	14.0
10921	3400.0	8624.0
283738	0.0	0.0
83887	2.0	0.0
10920	2606.0	5308.0
81226	0.0	1.0
10923	7903.0	8697.0
10922	1559.0	2913.0
83889	4.0	1.0
81228	0.0	0.0
83884	0.0	3.0
56287	1.0	0.0
81221	0.0	0.0
56288	2965.0	3658.0
10924	656.0	881.0
10927	6101.0	9666.0
83886	32.0	222.0
81223	0.0	0.0
10926	281.0	604.0
81224	0.0	0.0
643447	5.0	21.0
643445	0.0	0.0
83882	90.0	65.0
83881	1.0	9.0
439965	13.0	45.0
643446	9.0	29.0
93233	19.0	21.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1673.0	2192.0
106481977	0.0	0.0
106481974	1.0	0.0
401375	25.0	11.0
106481975	0.0	0.0
106481978	0.0	0.0
106481979	0.0	0.0
106481980	0.0	1.0
100271499	0.0	0.0
100271498	1.0	0.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	0.0	0.0
81251	0.0	0.0
100271491	1.0	1.0
100271493	0.0	1.0
643470	0.0	0.0
643471	0.0	0.0
8061	689.0	228.0
8065	2537.0	2630.0
81248	0.0	0.0
10901	525.0	691.0
10900	8.0	14.0
10903	493.0	1376.0
81243	0.0	0.0
10902	2183.0	4006.0
81244	2.0	0.0
100271487	2.0	3.0
10905	6122.0	6625.0
10904	7254.0	5074.0
81246	0.0	0.0
283796	5.0	3.0
100271483	0.0	0.0
81240	0.0	0.0
342574	7.0	4.0
100271486	0.0	0.0
100271485	0.0	0.0
81242	0.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	5958.0	10083.0
440917	16.0	33.0
439927	0.0	2.0
440915	19.0	53.0
8078	3716.0	6994.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	22965.0	30999.0
106481959	0.0	0.0
8073	17388.0	33704.0
106481956	0.0	0.0
8074	0.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	4.0	4.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	63.0	43.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	1.0	0.0
81270	1.0	0.0
100271470	0.0	0.0
440905	73.0	5.0
439916	0.0	0.0
8089	502.0	1010.0
440902	2.0	2.0
643499	0.0	3.0
439915	0.0	0.0
440900	1.0	3.0
8082	7014.0	7147.0
106481965	0.0	0.0
106481966	4.0	1.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1325.0	2264.0
106481969	0.0	0.0
8087	6589.0	10809.0
106481967	10.0	25.0
8085	5655.0	4143.0
106481968	0.0	0.0
102724167	0.0	3.0
100271469	0.0	1.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	0.0
401337	0.0	1.0
106481973	0.0	0.0
100271465	0.0	0.0
106481970	0.0	0.0
401335	0.0	0.0
100271467	1.0	0.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	1.0	1.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	8267.0	9576.0
81264	0.0	0.0
100271460	1.0	2.0
731688	16.0	10.0
728034	0.0	0.0
8099	3275.0	7313.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	4.0	111.0
106481930	0.0	0.0
8092	9.0	0.0
106481931	3.0	1.0
106481936	0.0	0.0
728039	68.0	157.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	2.0	2.0
56413	73.0	49.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	1.0	0.0
728023	2.0	10.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	0.0
106481947	0.0	0.0
106481948	0.0	1.0
106481945	0.0	0.0
106481946	0.0	1.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	308.0	3830.0
344838	7.0	0.0
106481918	0.0	0.0
106481919	4.0	1.0
106481916	1.0	2.0
106481917	0.0	0.0
572558	43.0	1.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	5142.0	3652.0
100126572	0.0	0.0
106481929	1.0	2.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	3.0	2.0
728042	0.0	0.0
106481921	0.0	1.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	1.0	0.0
767610	0.0	0.0
101234261	3.0	8.0
101234262	8.0	6.0
767612	0.0	0.0
767611	0.0	0.0
283337	1682.0	1469.0
344813	0.0	0.0
114548	560.0	665.0
81406	0.0	0.0
81407	0.0	0.0
344807	1.0	0.0
126526	610.0	1332.0
767600	0.0	0.0
344805	2.0	5.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	45.0	25.0
102800446	172.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	1.0	0.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	15.0	14.0
728013	73.0	79.0
283392	2289.0	0.0
728012	1.0	0.0
728015	1.0	5.0
728010	0.0	1.0
81428	0.0	5.0
728019	2.0	6.0
56478	1571.0	1863.0
56479	39.0	962.0
126506	2.0	3.0
56474	1151.0	3032.0
81430	0.0	0.0
56475	6.0	30.0
81431	0.0	0.0
56476	1.0	2.0
56477	2036.0	610.0
93408	0.0	0.0
283385	32.0	108.0
283383	2382.0	152.0
728005	4.0	5.0
81419	0.0	0.0
81421	0.0	0.0
283377	523.0	892.0
643401	5.0	4.0
283375	6.0	2.0
283373	2603.0	2861.0
151525	512.0	523.0
126567	210.0	29.0
391211	0.0	0.0
151534	356.0	718.0
151531	6.0	2.0
114569	2127.0	14536.0
126549	17.0	14.0
114571	1.0	0.0
100527978	37.0	47.0
126541	0.0	0.0
126536	0.0	0.0
151556	1168.0	1260.0
391242	0.0	0.0
728075	0.0	0.0
440699	0.0	1.0
440695	6.0	2.0
728072	0.0	0.0
100527960	0.0	4.0
391253	0.0	0.0
728064	0.0	0.0
100527963	24.0	26.0
728066	1.0	5.0
440689	9.0	41.0
391257	1.0	2.0
391256	7.0	13.0
440686	0.0	0.0
728062	0.0	0.0
728097	0.0	0.0
728096	0.0	0.0
151507	9.0	28.0
728090	0.0	0.0
728088	9.0	4.0
100527943	3.0	4.0
114599	7.0	1.0
126581	0.0	0.0
151516	109.0	73.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	2.0	0.0
100527947	0.0	2.0
100527948	1.0	3.0
100527949	0.0	0.0
643384	0.0	1.0
391160	1.0	2.0
643382	5.0	7.0
391162	0.0	1.0
692312	0.0	0.0
163479	0.0	0.0
391169	0.0	0.0
100271332	4.0	3.0
391171	0.0	0.0
391174	3.0	6.0
643394	3.0	2.0
391175	2.0	0.0
391179	1.0	1.0
93380	3206.0	3147.0
100271323	2.0	0.0
100271322	1.0	0.0
100271325	5.0	1.0
100271321	0.0	0.0
401036	0.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	0.0	0.0
391155	0.0	2.0
401024	117.0	88.0
163486	1123.0	700.0
401022	344.0	613.0
425054	1.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	2.0	3.0
401018	0.0	0.0
100271303	1.0	0.0
100271302	0.0	0.0
401093	691.0	326.0
401097	41.0	1054.0
151449	11.0	6.0
401082	0.0	0.0
8100	663.0	1663.0
440606	6.0	0.0
8106	2496.0	3971.0
440603	8.0	59.0
401089	6.0	1.0
391183	0.0	0.0
8110	74.0	39.0
8111	96.0	4376.0
391189	0.0	0.0
8115	5.0	7.0
401074	34.0	9.0
222484	925.0	2654.0
391190	0.0	0.0
391192	1.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	104.0	56.0
391196	0.0	0.0
391195	1.0	3.0
8128	8.0	270.0
8125	5474.0	10089.0
401067	0.0	0.0
8120	86.0	10.0
151477	16.0	20.0
151473	621.0	370.0
643300	24.0	29.0
645962	0.0	1.0
8139	859.0	556.0
645961	0.0	0.0
106481899	1.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	1935.0	3114.0
81329	0.0	0.0
83998	0.0	3.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	1.0	3.0
283403	0.0	6.0
83990	60.0	284.0
83992	612.0	424.0
645954	71.0	92.0
81330	0.0	0.0
645958	154.0	199.0
645957	0.0	4.0
645974	1.0	0.0
643311	0.0	0.0
645973	0.0	1.0
643310	10.0	11.0
8148	6796.0	10325.0
222487	85.0	1.0
81318	0.0	0.0
8140	898.0	1252.0
83987	861.0	1704.0
81324	0.0	0.0
83986	2468.0	4476.0
81325	0.0	0.0
83989	2355.0	2070.0
83988	4093.0	1974.0
81327	0.0	0.0
83983	38.0	84.0
81320	0.0	0.0
83982	691.0	1780.0
83985	69.0	131.0
81322	0.0	0.0
643308	4.0	3.0
643309	8.0	20.0
645968	13.0	16.0
645980	1.0	4.0
100271390	1.0	0.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	1.0
8153	178.0	393.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	0.0
81358	0.0	0.0
81353	1.0	0.0
106481884	0.0	0.0
100271399	0.0	1.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	0.0	1.0
81352	3.0	1.0
100271392	5.0	10.0
100271391	0.0	1.0
100271394	0.0	1.0
100271393	0.0	0.0
645979	2.0	4.0
93323	206.0	281.0
8165	6991.0	4144.0
645996	11.0	2.0
645993	0.0	1.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	967.0	1739.0
106481891	4.0	1.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	1.0	0.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	0.0	0.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	1.0
81341	0.0	0.0
100271386	4.0	4.0
100271381	0.0	0.0
100271380	0.0	0.0
643329	0.0	6.0
8178	1192.0	1442.0
344892	0.0	1.0
643343	19.0	18.0
8170	199.0	25.0
106481855	0.0	0.0
401014	39.0	73.0
106481856	0.0	0.0
106481853	0.0	0.0
106481854	0.0	0.0
8174	4.0	4.0
106481859	0.0	0.0
8175	1521.0	2517.0
106481857	0.0	0.0
106481858	0.0	2.0
100271378	0.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	33.0	8.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	68.0	86.0
645998	2.0	0.0
643336	0.0	3.0
100271371	0.0	0.0
8189	2906.0	7557.0
8187	199.0	668.0
93343	1177.0	2188.0
93349	730.0	1529.0
643353	2.0	0.0
106481866	4.0	2.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	1.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	0.0
106481873	0.0	0.0
100271367	1.0	3.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	251.0	688.0
100271364	2.0	5.0
81363	0.0	0.0
344875	0.0	1.0
100271360	0.0	2.0
93377	0.0	0.0
106481839	0.0	0.0
643365	1.0	13.0
8192	1116.0	2933.0
106481833	0.0	0.0
8193	10.0	22.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	36.0	14.0
106481832	0.0	0.0
106481837	0.0	0.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	2080.0	2859.0
106481836	18.0	36.0
106481840	0.0	0.0
106481841	0.0	0.0
100271358	2.0	7.0
81399	0.0	0.0
283422	1.0	19.0
344866	1.0	17.0
100271351	0.0	0.0
283420	21.0	9.0
100271354	0.0	0.0
81390	0.0	0.0
81392	0.0	0.0
643376	6.0	1.0
106481844	0.0	0.0
106481845	0.0	0.0
106481842	0.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	1.0	1.0
106481846	0.0	0.0
100307126	18.0	15.0
106481847	1.0	0.0
100271349	1.0	1.0
283417	183.0	41.0
283416	19.0	22.0
106481851	0.0	1.0
106481852	0.0	0.0
100271344	0.0	0.0
283412	8.0	14.0
106481850	6.0	4.0
81382	0.0	0.0
81383	0.0	0.0
100271343	4.0	11.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	1.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	1358.0	2441.0
283487	420.0	346.0
283486	0.0	5.0
283483	1.0	1.0
283481	334.0	67.0
283480	3.0	2.0
106481828	0.0	0.0
106481829	1.0	1.0
728143	0.0	1.0
106481822	0.0	0.0
106481823	2.0	1.0
106481820	0.0	0.0
106481821	1.0	0.0
106481826	0.0	0.0
106481827	0.0	0.0
106481824	0.0	4.0
106481825	0.0	0.0
56547	0.0	0.0
106481830	0.0	0.0
56548	426.0	341.0
283471	1.0	0.0
731789	0.0	0.0
728170	0.0	6.0
283464	1655.0	2029.0
283463	7.0	11.0
283461	12.0	1.0
283460	1.0	0.0
106481808	0.0	0.0
728167	4.0	6.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	0.0	0.0
728162	0.0	2.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	0.0	0.0
106481803	0.0	0.0
81501	33.0	34.0
81502	4752.0	9457.0
283459	1386.0	2040.0
283458	18.0	28.0
283455	25.0	39.0
645900	1.0	1.0
283450	3618.0	3895.0
780776	56.0	38.0
728113	170.0	156.0
126410	701.0	20.0
728116	2.0	5.0
728115	2.0	1.0
728118	18.0	19.0
81533	3667.0	5203.0
126402	0.0	0.0
81532	1588.0	1919.0
645930	3.0	3.0
731779	1.0	0.0
728106	1.0	0.0
645922	0.0	0.0
645927	10.0	2.0
728134	5.0	13.0
474170	203.0	294.0
728130	56.0	39.0
645940	4.0	3.0
728132	0.0	0.0
728137	0.0	0.0
81555	3146.0	6211.0
81556	1619.0	3453.0
81557	0.0	3.0
81558	1132.0	886.0
645939	0.0	0.0
81551	1.0	42.0
101055625	5.0	2.0
81552	2000.0	5743.0
81553	3100.0	2623.0
344905	63.0	35.0
81554	2319.0	3258.0
474167	1.0	6.0
81550	1345.0	4113.0
344901	11.0	0.0
645931	0.0	2.0
645950	0.0	4.0
728121	22.0	22.0
81537	1407.0	1873.0
81539	5228.0	10720.0
728128	0.0	5.0
81544	4801.0	1005.0
81545	2336.0	3941.0
81542	2467.0	4436.0
81543	556.0	578.0
93517	412.0	202.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	1126.0	343.0
126432	351.0	895.0
163404	1.0	22.0
138474	3.0	1.0
391365	0.0	0.0
391367	1.0	6.0
728192	3.0	24.0
728194	1.0	0.0
728190	665.0	737.0
391378	14.0	0.0
138412	3.0	1.0
138428	16.0	5.0
138429	42.0	209.0
391356	479.0	526.0
391358	4.0	10.0
56521	187.0	3620.0
391282	0.0	1.0
643263	0.0	0.0
643264	0.0	2.0
100271209	16.0	2.0
222537	1.0	4.0
163351	2.0	61.0
100271217	1.0	0.0
100271216	1.0	0.0
100271218	2.0	5.0
401164	20.0	9.0
100271206	1.0	0.0
100271207	2.0	0.0
100271201	0.0	0.0
100271204	3.0	2.0
391266	0.0	0.0
440799	18.0	1.0
391267	8.0	18.0
222553	80.0	59.0
391269	0.0	1.0
440795	0.0	0.0
401152	10928.0	16149.0
126393	13400.0	376.0
8200	110.0	5.0
8204	6686.0	7054.0
8202	3847.0	4504.0
391276	0.0	0.0
391279	0.0	0.0
401145	238.0	74.0
222545	0.0	0.0
126382	596.0	1085.0
222546	1.0	0.0
606293	0.0	35.0
401138	0.0	0.0
401137	0.0	0.0
151393	378.0	553.0
692231	1.0	0.0
440738	425.0	24.0
692233	6.0	1.0
440737	35.0	49.0
8216	2985.0	2736.0
8214	163.0	142.0
440732	4.0	7.0
440730	0.0	26.0
222584	110.0	580.0
151325	1.0	1.0
8208	215.0	767.0
8209	137.0	133.0
8220	667.0	875.0
8226	723.0	1464.0
692223	0.0	0.0
8227	1630.0	1941.0
8224	43.0	46.0
692225	10.0	6.0
8225	1486.0	1525.0
692226	0.0	0.0
100381178	2.0	0.0
692227	9.0	8.0
692229	0.0	0.0
100310839	0.0	1.0
100310838	1.0	0.0
8218	458.0	635.0
8233	732.0	1350.0
692210	1.0	0.0
8237	3024.0	5397.0
401190	122.0	28.0
692212	1.0	12.0
692213	0.0	0.0
692214	0.0	0.0
440757	1.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	1316.0	2217.0
8242	4939.0	9178.0
8243	5326.0	7993.0
692201	0.0	0.0
692202	0.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	6.0	8.0
692206	0.0	0.0
692207	0.0	0.0
692208	3.0	0.0
692209	0.0	0.0
8241	2207.0	4309.0
100310812	1.0	0.0
8239	11491.0	18998.0
151354	309.0	870.0
100271291	0.0	0.0
93432	271.0	9.0
100271290	1.0	1.0
645841	0.0	0.0
93436	1040.0	1489.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	6.0	4.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
106481780	1.0	1.0
106481785	0.0	0.0
106481786	1.0	0.0
106481783	5.0	0.0
283523	1.0	3.0
106481784	0.0	0.0
100310869	0.0	0.0
100271297	1.0	1.0
283521	0.0	9.0
100271296	1.0	0.0
645834	1.0	5.0
645832	0.0	0.0
100271293	0.0	0.0
100271292	0.0	0.0
100271295	1.0	0.0
645836	0.0	0.0
100271294	0.0	0.0
8266	1766.0	3427.0
93426	34.0	2.0
8269	486.0	532.0
106481789	0.0	0.0
106481787	0.0	0.0
106481788	0.0	0.0
81439	1.0	2.0
8263	569.0	777.0
8260	1044.0	1828.0
283518	10.0	14.0
106481792	0.0	0.0
106481793	0.0	0.0
106481790	0.0	0.0
81448	0.0	0.0
106481791	0.0	0.0
283514	5.0	1.0
106481796	14.0	30.0
81442	0.0	0.0
106481797	0.0	0.0
106481794	0.0	0.0
106481795	1.0	0.0
100271286	0.0	1.0
645846	0.0	1.0
100271288	0.0	1.0
645843	0.0	1.0
81440	0.0	1.0
100271284	0.0	2.0
8277	19.0	5.0
645864	15.0	1.0
342374	1.0	12.0
440714	0.0	2.0
342372	22.0	14.0
342371	5549.0	3132.0
440712	40.0	61.0
106481756	0.0	0.0
8270	317.0	1378.0
728218	0.0	0.0
106481757	0.0	0.0
106481754	0.0	0.0
106481755	0.0	0.0
8273	1533.0	2478.0
728215	71.0	1136.0
106481758	0.0	1.0
106481759	0.0	0.0
283507	25.0	29.0
81479	0.0	0.0
100310849	0.0	0.0
106481760	0.0	0.0
100310846	21.0	13.0
106481763	0.0	0.0
81474	0.0	0.0
106481764	0.0	0.0
106481761	0.0	0.0
100310848	0.0	0.0
106481762	2.0	1.0
81470	0.0	0.0
100271274	0.0	4.0
100310841	1.0	0.0
81472	1.0	0.0
81473	0.0	0.0
100310840	115.0	77.0
100271273	0.0	0.0
645859	0.0	1.0
8288	10.0	4.0
8289	5463.0	11131.0
8287	1.0	0.0
643210	0.0	3.0
106481767	0.0	0.0
728207	4.0	10.0
106481768	0.0	0.0
106481765	0.0	0.0
106481766	0.0	0.0
8284	1.0	0.0
106481769	0.0	0.0
106481770	1.0	0.0
106481771	0.0	0.0
81469	0.0	0.0
106481774	0.0	0.0
100310857	0.0	0.0
106481775	0.0	0.0
100271267	0.0	0.0
100310856	0.0	0.0
106481772	0.0	0.0
81465	1.0	0.0
81466	0.0	1.0
106481773	0.0	0.0
100310853	0.0	0.0
100271263	1.0	2.0
100310855	0.0	0.0
81462	0.0	0.0
100271260	7.0	2.0
100271262	1.0	2.0
100310851	0.0	1.0
342358	0.0	1.0
342357	425.0	996.0
100310850	0.0	0.0
100271261	1.0	0.0
643220	10.0	7.0
643224	27.0	32.0
645884	0.0	1.0
8291	2666.0	4574.0
401136	0.0	0.0
106481734	10.0	12.0
8292	87.0	195.0
401135	0.0	0.0
106481735	18.0	14.0
106481732	1.0	0.0
8290	1.0	0.0
106481733	0.0	0.0
8295	3823.0	5348.0
106481738	0.0	0.0
93474	173.0	224.0
106481739	0.0	0.0
8293	12.0	23.0
106481736	0.0	0.0
106481737	0.0	0.0
8294	142.0	498.0
106481741	0.0	0.0
106481742	0.0	2.0
100271259	0.0	0.0
100271258	1.0	1.0
106481740	0.0	0.0
81492	0.0	0.0
100271253	1.0	0.0
645879	0.0	0.0
81493	700.0	640.0
81494	0.0	0.0
100271254	0.0	0.0
283562	0.0	0.0
81490	1008.0	1309.0
81491	30.0	87.0
342346	11.0	3.0
100271250	0.0	2.0
100873064	0.0	0.0
643232	1.0	0.0
100873065	2.0	0.0
106481745	0.0	0.0
401124	17.0	5.0
106481746	0.0	0.0
106481743	0.0	0.0
106481744	10.0	13.0
106481749	0.0	0.0
106481747	0.0	0.0
106481748	0.0	0.0
106481752	0.0	0.0
100271245	0.0	0.0
106481753	1.0	4.0
81486	0.0	0.0
81487	0.0	0.0
106481750	0.0	1.0
100271248	2.0	1.0
106481751	0.0	0.0
401115	47.0	120.0
81488	1484.0	2256.0
283554	91.0	195.0
283553	14.0	5.0
100271244	0.0	0.0
643226	1.0	0.0
283551	36.0	84.0
106481718	0.0	0.0
106481719	0.0	0.0
643246	79.0	89.0
93492	3.0	2.0
106481712	0.0	2.0
106481713	0.0	0.0
106481710	0.0	0.0
106481711	0.0	0.0
106481716	0.0	0.0
106481717	0.0	0.0
106481714	0.0	0.0
106481715	1.0	0.0
401109	25.0	14.0
100271235	0.0	1.0
283547	196.0	33.0
401106	51.0	62.0
100271234	0.0	0.0
106481720	0.0	1.0
100271230	0.0	0.0
643236	0.0	0.0
100271233	0.0	0.0
100271232	9.0	5.0
643253	164.0	243.0
93487	5054.0	5943.0
106481729	17.0	1.0
643255	2.0	0.0
106481723	0.0	0.0
106481724	0.0	0.0
106481721	0.0	0.0
106481722	1.0	1.0
106481727	0.0	0.0
106481728	0.0	0.0
106481725	0.0	0.0
106481726	0.0	0.0
100271228	0.0	0.0
283537	1615.0	3526.0
100271229	0.0	3.0
100271224	0.0	0.0
106481730	0.0	0.0
100271223	0.0	0.0
106481731	2.0	0.0
100271226	0.0	0.0
100271225	1.0	1.0
100271220	0.0	0.0
100271222	1.0	0.0
344978	6.0	16.0
100271221	0.0	0.0
138716	462.0	952.0
780852	1.0	0.0
728276	0.0	0.0
780853	0.0	0.0
728279	0.0	0.0
138715	3.0	3.0
780851	2.0	0.0
100126356	0.0	0.0
285796	2.0	2.0
81607	702.0	3509.0
81608	1796.0	3327.0
81609	2497.0	4769.0
81603	10248.0	12013.0
81605	2122.0	3991.0
81606	2325.0	7944.0
81610	32.0	253.0
56654	2180.0	3768.0
56655	1403.0	1331.0
81611	2416.0	4116.0
56650	3570.0	3795.0
29028	651.0	1979.0
283129	0.0	1.0
56651	4.0	0.0
56652	472.0	893.0
100126354	0.0	0.0
100126355	0.0	0.0
56658	616.0	987.0
283120	2548.0	3001.0
56659	96.0	220.0
100126350	2.0	0.0
100126351	0.0	0.0
100126349	0.0	0.0
106481709	0.0	0.0
106481707	0.0	0.0
106481708	0.0	1.0
100126345	0.0	0.0
728262	3.0	1.0
138724	4.0	0.0
100126346	0.0	0.0
100126347	0.0	1.0
728264	582.0	131.0
100126348	3.0	0.0
728263	2.0	6.0
106481701	0.0	0.0
106481702	0.0	0.0
56660	5.0	4.0
106481700	0.0	0.0
106865372	0.0	0.0
106481706	0.0	0.0
728269	0.0	0.0
106481703	0.0	0.0
106481704	0.0	0.0
29035	3722.0	6572.0
100190924	0.0	0.0
56666	46.0	48.0
30012	0.0	0.0
29034	0.0	0.0
56667	8.0	2.0
106865375	1.0	0.0
81602	720.0	562.0
30014	0.0	0.0
106865374	0.0	0.0
56662	0.0	0.0
30011	5897.0	4928.0
283116	0.0	0.0
56663	0.0	0.0
30010	0.0	3.0
56664	0.0	0.0
100190923	0.0	0.0
100126341	0.0	0.0
100126342	0.0	0.0
100126343	0.0	0.0
283111	0.0	0.0
283110	0.0	0.0
100126340	0.0	0.0
728299	0.0	0.0
100126338	0.0	0.0
100126339	0.0	0.0
100126334	0.0	0.0
728294	659.0	1068.0
100126335	0.0	0.0
100126336	0.0	0.0
93611	547.0	775.0
100126337	0.0	0.0
100128998	0.0	0.0
81629	12.0	9.0
100381202	1.0	0.0
56670	642.0	208.0
81626	0.0	1.0
81627	1222.0	2509.0
81628	1563.0	2274.0
56676	0.0	0.0
30001	2675.0	10236.0
54012	0.0	0.0
56677	0.0	0.0
246175	3451.0	3826.0
56672	518.0	1583.0
246176	98.0	2.0
56673	2.0	10.0
54016	0.0	3.0
283106	15.0	25.0
30000	4606.0	4143.0
56674	2689.0	6374.0
54015	0.0	0.0
81631	6434.0	7347.0
56675	144.0	369.0
54014	3636.0	6731.0
283104	235.0	223.0
100126330	0.0	0.0
30009	28.0	22.0
