id	af504400-7f49-4561-a8e4-8b0b6ca3d02d	b3b6981a-b5db-481c-bc27-76a114856b03
55505	2152.0	4292.0
55504	716.0	350.0
55503	878.0	74.0
55509	73.0	12.0
55508	980.0	3050.0
55507	18.0	17.0
9810	2288.0	4006.0
9811	6729.0	1075.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	1.0	1.0
100289102	1.0	0.0
55512	122.0	821.0
55511	0.0	0.0
55510	60.0	7.0
9804	13510.0	21161.0
55515	5.0	2.0
9801	1882.0	2816.0
9802	12617.0	17993.0
9807	3402.0	4294.0
9808	12.0	2.0
9805	4096.0	7787.0
9806	606.0	126.0
9821	3896.0	5373.0
9820	2981.0	4777.0
55520	393.0	73.0
55521	68.0	191.0
9814	883.0	2056.0
9815	2077.0	1697.0
55527	158.0	129.0
9812	4012.0	4116.0
55526	1995.0	7841.0
9813	11165.0	12885.0
9818	1808.0	2164.0
9819	1939.0	1591.0
9816	706.0	1546.0
9817	2833.0	4491.0
55529	762.0	516.0
9832	9.0	6.0
9833	65.0	1476.0
9830	1519.0	1886.0
9831	1477.0	2399.0
339855	132.0	3.0
55531	9.0	4.0
339845	0.0	0.0
55530	1.0	0.0
202	6210.0	2685.0
203	444.0	476.0
55534	1688.0	771.0
204	5772.0	8082.0
171568	2407.0	3609.0
205	4903.0	3832.0
55532	1.0	1.0
9825	779.0	721.0
55539	0.0	0.0
206	24.0	22.0
9826	3831.0	5051.0
207	5459.0	4755.0
208	11542.0	6736.0
9823	1833.0	627.0
55536	1706.0	1772.0
9824	173.0	2441.0
9829	159.0	594.0
100652759	0.0	0.0
9827	2960.0	1272.0
9828	4466.0	2582.0
171560	1.0	3.0
9840	64.0	40.0
9843	1500.0	875.0
9844	2287.0	843.0
9841	725.0	669.0
9842	2535.0	1715.0
100652781	2.0	0.0
339843	2.0	4.0
339834	196.0	12.0
210	5053.0	2370.0
211	3407.0	4407.0
55540	533.0	674.0
212	1139.0	5.0
213	49.0	2.0
79513	0.0	0.0
214	2708.0	26371.0
55545	0.0	0.0
79512	0.0	0.0
215	992.0	1013.0
55544	1085.0	3055.0
79515	0.0	0.0
216	4329.0	668.0
79514	0.0	0.0
217	27007.0	1233.0
9836	656.0	1805.0
9837	121.0	1565.0
218	64.0	155.0
219	1404.0	2890.0
9834	66.0	4.0
79518	0.0	0.0
254428	2411.0	2889.0
254427	373.0	131.0
9839	5669.0	1434.0
9851	1056.0	1087.0
9854	729.0	1862.0
9855	1793.0	1346.0
9852	2561.0	2315.0
9853	3122.0	1562.0
352905	0.0	1.0
100652770	15.0	9.0
55553	493.0	26.0
220	3802.0	227.0
221	659.0	1158.0
55552	484.0	594.0
222	113.0	356.0
223	11834.0	14436.0
171586	530.0	1546.0
340811	12.0	0.0
224	12797.0	16985.0
100652772	938.0	700.0
55556	2267.0	2264.0
225	1885.0	10.0
79501	0.0	0.0
339829	219.0	103.0
226	36490.0	60708.0
79504	0.0	0.0
55554	0.0	0.0
9847	2657.0	3033.0
228	4.0	4.0
229	21.0	24.0
9848	920.0	783.0
55559	78.0	60.0
79508	0.0	0.0
9846	3638.0	1197.0
55558	2246.0	4904.0
352909	14.0	347.0
254439	7.0	1.0
9849	1943.0	858.0
9861	2712.0	3834.0
9862	3588.0	8118.0
7200	5.0	10125.0
9860	1339.0	1164.0
9865	1665.0	275.0
9866	1546.0	453.0
7201	0.0	0.0
7204	7197.0	3909.0
9863	844.0	608.0
7203	9631.0	25113.0
101927477	0.0	5.0
339942	151.0	54.0
230	2646.0	110.0
231	2563.0	1363.0
100133330	0.0	0.0
100289099	0.0	1.0
100289095	2.0	2.0
236	0.0	0.0
238	51.0	13.0
239	59.0	11.0
9858	1260.0	842.0
9859	1444.0	1468.0
100289092	11.0	41.0
9856	14.0	9.0
9857	3700.0	5820.0
100652846	13.0	4.0
9873	2244.0	2417.0
9870	1943.0	1256.0
9871	2655.0	4688.0
9877	8704.0	9220.0
9874	3188.0	1160.0
101927487	0.0	0.0
9875	2992.0	2992.0
101927489	1.0	5.0
240	1026.0	761.0
241	793.0	1269.0
242	9.0	6.0
100652831	2.0	2.0
243	2.0	0.0
100289087	0.0	0.0
245	63.0	3.0
246	8.0	118.0
339926	0.0	0.0
247	183.0	2918.0
248	0.0	15.0
249	1605.0	508.0
339929	392.0	144.0
9869	2369.0	3303.0
7205	3263.0	5521.0
9867	9426.0	7377.0
9868	5131.0	8942.0
7220	476.0	93.0
9883	1902.0	1726.0
9884	57.0	34.0
7222	15.0	6.0
9881	1857.0	1538.0
9882	5664.0	2836.0
7221	14.0	5.0
7224	4.0	1.0
9887	4042.0	8831.0
7223	14.0	19.0
9885	2961.0	3209.0
7226	486.0	282.0
101927498	4.0	1.0
9886	1306.0	1312.0
7225	523.0	225.0
250	1.0	1.0
9880	637.0	345.0
251	0.0	0.0
340900	0.0	0.0
100652865	27.0	13.0
257	1.0	1.0
258	0.0	0.0
259	26.0	168.0
7216	977.0	233.0
9878	4465.0	3762.0
9879	2832.0	5308.0
9894	1031.0	1833.0
9895	2402.0	1125.0
9892	3.0	1.0
9898	7247.0	20154.0
9899	517.0	149.0
9896	1421.0	1564.0
9897	3237.0	5587.0
100422407	0.0	0.0
9890	391.0	98.0
9891	3137.0	1245.0
262	3410.0	2123.0
263	0.0	0.0
100652853	55.0	22.0
265	0.0	0.0
266	0.0	0.0
267	7562.0	32813.0
100652856	0.0	0.0
268	8.0	81.0
269	2.0	4.0
339906	5.0	1.0
7227	9833.0	28175.0
9889	1144.0	1353.0
100652857	0.0	0.0
100422411	0.0	2.0
7248	2634.0	1344.0
7247	4039.0	4306.0
101927433	1.0	0.0
270	144.0	4.0
271	1574.0	1923.0
100289059	0.0	0.0
272	823.0	1197.0
273	247.0	177.0
274	2632.0	372.0
275	650.0	81.0
276	0.0	0.0
277	1.0	0.0
278	0.0	0.0
100652801	0.0	0.0
279	0.0	1.0
100289051	0.0	1.0
7253	31.0	3.0
7252	4.0	0.0
7257	1542.0	3508.0
7259	5168.0	4249.0
7258	0.0	0.0
280	578.0	92.0
281	2.0	0.0
101927449	0.0	0.0
283	880.0	331.0
7251	3359.0	3799.0
284	2880.0	105.0
285	1295.0	572.0
286	112.0	452.0
287	3178.0	322.0
288	2759.0	2271.0
102723378	0.0	0.0
7249	4376.0	4437.0
7264	1347.0	5516.0
7263	2028.0	3649.0
7266	3057.0	5483.0
7265	2249.0	2095.0
7268	174.0	237.0
7267	16513.0	11982.0
100422437	0.0	0.0
290	15637.0	1004.0
101927455	0.0	0.0
291	1753.0	111.0
292	7863.0	14162.0
101927457	0.0	1.0
7260	749.0	1497.0
293	15474.0	13153.0
352852	0.0	2.0
101927459	0.0	0.0
7262	173.0	119.0
100289034	0.0	0.0
100652824	10.0	47.0
100422431	0.0	0.0
7275	1505.0	1353.0
7274	193.0	112.0
7277	1893.0	6516.0
100422445	2.0	1.0
7276	0.0	1.0
7278	0.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	1006.0	771.0
100289027	0.0	0.0
7273	1085.0	266.0
7272	59.0	789.0
102723356	21.0	1.0
7286	1028.0	4423.0
376844	0.0	0.0
100529257	22.0	12.0
7288	21.0	5.0
7287	18.0	7.0
7289	1730.0	1891.0
134510	1381.0	1024.0
79490	0.0	0.0
7280	2564.0	609.0
79492	0.0	0.0
79491	0.0	0.0
100529251	9.0	17.0
79494	0.0	0.0
7284	6745.0	11985.0
7283	1394.0	6982.0
79498	0.0	0.0
122525	345.0	151.0
79499	0.0	0.0
100422450	6.0	0.0
100422452	0.0	0.0
7297	2718.0	3567.0
7296	3573.0	1013.0
7299	0.0	1.0
134526	3.0	2.0
7298	263.0	2785.0
100422469	0.0	0.0
7291	930.0	212.0
100529261	8.0	1.0
7290	784.0	614.0
100529262	3.0	0.0
7293	103.0	74.0
79483	0.0	0.0
7292	80.0	226.0
100529264	1.0	1.0
79482	0.0	0.0
7295	4070.0	8655.0
352887	0.0	0.0
7294	60.0	6.0
79488	0.0	0.0
388818	0.0	0.0
100292680	72.0	4.0
388815	782.0	42.0
158506	0.0	0.0
100529239	0.0	0.0
92483	6.0	2.0
352896	0.0	0.0
92482	636.0	358.0
122509	438.0	377.0
388849	47.0	2.0
134548	49.0	2.0
101927423	13.0	15.0
101927422	1.0	0.0
100529240	0.0	0.0
134549	603.0	68.0
100529241	1.0	3.0
388830	1.0	0.0
408050	267.0	543.0
100422486	16.0	2.0
100529215	48.0	26.0
100529211	33.0	18.0
100422496	0.0	0.0
122553	1855.0	943.0
100133307	0.0	0.0
100133308	0.0	0.0
100133309	4.0	0.0
100133310	0.0	0.0
100133311	70.0	2.0
388886	806.0	594.0
100133314	0.0	0.0
134505	15.0	4.0
100133321	1.0	1.0
100529209	19.0	23.0
65003	1303.0	1408.0
65005	1491.0	2552.0
65008	813.0	665.0
171419	1.0	0.0
65009	794.0	140.0
55681	2265.0	4614.0
55680	1012.0	986.0
79650	2133.0	2110.0
79652	2186.0	1069.0
79651	1184.0	2216.0
146456	23.0	21.0
55684	2916.0	3826.0
55683	4487.0	3887.0
79654	4651.0	5185.0
79656	313.0	109.0
55689	2698.0	1467.0
171416	0.0	0.0
79658	2175.0	324.0
55687	630.0	782.0
79657	1323.0	2434.0
55686	924.0	1689.0
374395	1863.0	2733.0
79659	1679.0	1272.0
374393	101.0	1688.0
65010	452.0	1853.0
374378	635.0	1378.0
65012	49.0	4.0
92610	820.0	993.0
122481	106.0	36.0
65018	2175.0	1517.0
55692	1504.0	822.0
55691	2347.0	1414.0
55690	6903.0	8542.0
79641	648.0	917.0
55696	2694.0	2962.0
55695	722.0	1099.0
79640	1216.0	1269.0
79643	908.0	1013.0
79642	229.0	118.0
55693	89.0	64.0
79645	258.0	17.0
55699	8015.0	28795.0
79644	1316.0	6192.0
55698	391.0	195.0
79647	3135.0	2931.0
55697	2454.0	2665.0
79646	3905.0	8748.0
79649	1700.0	191.0
374383	60.0	47.0
79648	1260.0	1923.0
92609	1906.0	3006.0
134490	0.0	0.0
134492	1006.0	1478.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	14.0	15.0
146481	0.0	0.0
79670	2572.0	2161.0
79672	2213.0	4788.0
79671	1981.0	1285.0
79674	159.0	503.0
79673	895.0	1853.0
79676	60.0	95.0
79675	559.0	526.0
79677	1318.0	2777.0
79679	5855.0	4728.0
158471	733.0	156.0
349391	0.0	0.0
79661	1136.0	568.0
79660	2785.0	6631.0
79663	548.0	407.0
171424	2.0	0.0
171423	163.0	482.0
79665	2919.0	4064.0
171422	0.0	0.0
79664	2516.0	2831.0
171421	0.0	0.0
79667	269.0	26.0
79666	952.0	2224.0
171427	22.0	25.0
79669	92.0	525.0
171425	667.0	143.0
79668	1106.0	228.0
171420	0.0	0.0
158401	12.0	82.0
92667	1095.0	1569.0
158405	475.0	38.0
349386	0.0	0.0
79690	541.0	917.0
79692	396.0	465.0
79691	1062.0	2013.0
79694	1110.0	1698.0
79693	721.0	1369.0
79696	139.0	118.0
100302751	2.0	9.0
79695	246.0	49.0
79698	7.0	46.0
205564	1719.0	1755.0
79697	571.0	665.0
79699	2902.0	2342.0
92659	129.0	752.0
65055	208.0	2314.0
65057	882.0	1573.0
65056	5411.0	5859.0
65059	527.0	304.0
349372	0.0	0.0
100302743	1.0	0.0
79680	1822.0	1384.0
79683	699.0	278.0
100302742	0.0	0.0
79682	212.0	2189.0
100302741	0.0	0.0
79685	2964.0	1746.0
79684	624.0	350.0
100216001	5.0	0.0
79689	4785.0	8851.0
146429	5.0	13.0
65065	1354.0	361.0
92689	4281.0	5199.0
90025	203.0	88.0
158427	861.0	679.0
408263	0.0	2.0
92682	58.0	98.0
146434	467.0	381.0
146433	1274.0	190.0
146439	540.0	339.0
90019	480.0	37.0
65062	1852.0	1290.0
158431	292.0	211.0
65061	71.0	19.0
90011	5.0	1.0
92675	1207.0	478.0
65078	46.0	239.0
134466	367.0	26.0
90007	2733.0	5815.0
65072	61.0	8.0
100289019	303.0	222.0
100289017	1.0	0.0
100133172	7.0	11.0
55601	1383.0	974.0
55600	5.0	0.0
55605	740.0	1985.0
55604	1307.0	1509.0
55603	1781.0	21119.0
55602	1241.0	1241.0
55609	159.0	178.0
55608	3683.0	1410.0
55607	1837.0	2932.0
254528	1.0	1.0
349334	0.0	1.0
9910	2069.0	3035.0
100133180	5.0	0.0
641924	1.0	1.0
9908	5861.0	5750.0
9909	2324.0	1769.0
55612	451.0	403.0
55611	2951.0	5441.0
55610	1464.0	1701.0
254531	1578.0	1047.0
9902	9680.0	4395.0
55616	3091.0	1327.0
171482	0.0	0.0
9903	5185.0	1054.0
55615	1227.0	774.0
55614	2255.0	4695.0
9900	326.0	197.0
55613	50.0	59.0
340990	0.0	0.0
9901	728.0	257.0
9906	146.0	28.0
55619	937.0	1260.0
9907	1178.0	1719.0
9904	1492.0	1628.0
171484	1.0	2.0
55617	515.0	413.0
9905	4087.0	1181.0
641922	1.0	0.0
171483	0.0	0.0
9920	539.0	1418.0
9921	8676.0	12426.0
100133190	861.0	234.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	6300.0	14425.0
55623	4057.0	2472.0
55622	1226.0	1381.0
55621	1204.0	1396.0
55620	1042.0	2714.0
9913	2213.0	1671.0
55627	2799.0	5370.0
340980	0.0	0.0
9914	189.0	1889.0
55626	2115.0	2412.0
9911	145.0	35.0
55625	3590.0	2610.0
9912	574.0	445.0
55624	4094.0	6517.0
9917	5044.0	10080.0
9918	2781.0	5811.0
9915	729.0	4636.0
55629	3426.0	1998.0
55628	915.0	671.0
9931	3880.0	3890.0
55630	289.0	1259.0
301	53016.0	2717.0
55634	841.0	528.0
55633	976.0	1187.0
302	53483.0	44315.0
55632	683.0	675.0
303	19.0	10.0
55631	736.0	1178.0
304	448.0	474.0
9924	2462.0	1586.0
55638	2449.0	4872.0
305	2.0	3.0
306	2417.0	1324.0
9925	1176.0	1001.0
340970	0.0	0.0
9922	6423.0	3156.0
55636	1444.0	250.0
307	3208.0	3403.0
55635	28.0	1296.0
308	32508.0	19353.0
9923	2315.0	953.0
9928	30.0	919.0
309	25401.0	21981.0
9929	4048.0	4399.0
9926	6626.0	10224.0
9927	6930.0	4734.0
9942	323.0	786.0
9943	3402.0	3414.0
266553	0.0	0.0
101927396	0.0	0.0
9940	136.0	15.0
101927399	1.0	0.0
9941	317.0	266.0
339983	3854.0	226.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	22.0	2.0
55640	256.0	259.0
310	7726.0	8205.0
311	15966.0	8599.0
312	12.0	10.0
79612	818.0	535.0
55644	1338.0	678.0
79611	904.0	1406.0
313	339.0	245.0
314	338.0	49.0
55643	4589.0	5650.0
79613	1027.0	1222.0
494197	0.0	0.0
79616	257.0	75.0
316	2277.0	71.0
9935	4381.0	3294.0
317	1073.0	1048.0
9936	936.0	117.0
9933	1739.0	1771.0
55647	770.0	572.0
79618	1379.0	726.0
318	1015.0	1110.0
55646	535.0	508.0
9934	462.0	46.0
319	1.0	5.0
9939	3701.0	6089.0
9937	772.0	1207.0
9938	1102.0	481.0
9950	3035.0	2614.0
9953	186.0	59.0
9951	287.0	0.0
339970	6.0	0.0
339976	1.0	0.0
55652	2645.0	4327.0
320	1189.0	383.0
55651	1331.0	4566.0
339967	1.0	1.0
321	148.0	29.0
55650	1455.0	1038.0
322	2007.0	1955.0
323	6303.0	5001.0
55656	1541.0	2832.0
55655	97.0	2.0
324	2914.0	2119.0
79600	1557.0	6414.0
494188	1.0	1.0
79603	1578.0	4409.0
325	0.0	0.0
55654	6893.0	10814.0
79602	15212.0	9594.0
55653	254.0	6867.0
326	1.0	5.0
327	3376.0	10999.0
79605	267.0	364.0
9946	1449.0	1057.0
55659	367.0	354.0
328	5670.0	4825.0
9947	0.0	385.0
55658	846.0	1272.0
329	3344.0	2433.0
79607	774.0	562.0
9945	1247.0	547.0
55657	1015.0	922.0
79609	333.0	163.0
79608	398.0	19.0
9948	10742.0	27066.0
9949	371.0	228.0
9960	1560.0	2062.0
9961	5179.0	5761.0
7301	3023.0	1878.0
651302	47.0	12.0
7300	0.0	0.0
9965	4.0	1.0
9962	3228.0	1197.0
9963	17.0	65.0
7302	3.0	3.0
339965	274.0	70.0
330	2668.0	922.0
55663	387.0	676.0
79630	481.0	370.0
331	3246.0	4261.0
55662	4530.0	2742.0
332	49.0	4220.0
79632	727.0	322.0
55661	2343.0	2616.0
333	129.0	2679.0
79631	1514.0	2710.0
55660	4384.0	7123.0
334	29478.0	85892.0
55667	4523.0	3653.0
79634	1148.0	1447.0
335	3.0	56.0
55666	6285.0	7437.0
79633	2252.0	510.0
55665	2332.0	2104.0
336	1.0	3.0
55664	1263.0	1059.0
337	0.0	0.0
79635	373.0	174.0
340947	2.0	2.0
9957	237.0	138.0
338	97.0	55.0
339	0.0	1.0
79637	677.0	1384.0
9958	2485.0	2024.0
9955	10.0	34.0
55669	2275.0	2740.0
55668	2458.0	1204.0
9956	68.0	32.0
79639	470.0	520.0
641977	558.0	279.0
9971	0.0	0.0
9972	3752.0	4806.0
7310	4.0	2.0
9970	36.0	16.0
100422600	2.0	0.0
9975	5699.0	3321.0
9976	855.0	367.0
7311	20965.0	27035.0
100422602	0.0	0.0
7314	17094.0	22653.0
9973	866.0	818.0
100422603	27.0	102.0
100422605	0.0	0.0
100422608	0.0	274.0
55670	2863.0	4487.0
341	618.0	3931.0
342	5.0	8.0
343	1.0	2.0
79621	1054.0	965.0
55672	1092.0	196.0
55671	3398.0	2532.0
344	1.0	6.0
345	4.0	54.0
79623	222.0	176.0
254552	335.0	96.0
79622	678.0	2500.0
55677	2676.0	2752.0
346	0.0	0.0
55676	1949.0	2333.0
79625	601.0	41.0
347	69902.0	4366.0
348	2785.0	8725.0
79624	1505.0	3397.0
7305	1860.0	2035.0
79627	8713.0	2342.0
9968	4281.0	4153.0
9969	4502.0	6269.0
79626	163.0	172.0
79629	1135.0	2201.0
7307	50.0	20.0
9966	289.0	43.0
9967	8542.0	10672.0
55679	4541.0	718.0
7306	0.0	7.0
79628	186.0	18.0
254559	245.0	1019.0
9982	235.0	7.0
7321	687.0	806.0
9980	1314.0	2753.0
7320	2847.0	3512.0
101927350	0.0	0.0
7323	11398.0	11227.0
9986	789.0	1262.0
7322	3362.0	4501.0
9987	11975.0	8870.0
101927352	13.0	8.0
9984	1245.0	896.0
7325	1736.0	424.0
9985	168.0	38.0
7324	2890.0	3989.0
350	2.0	0.0
351	70948.0	110059.0
353	2707.0	5949.0
100133210	0.0	0.0
354	10.0	1.0
355	707.0	202.0
100133212	0.0	0.0
356	26.0	6.0
357	375.0	171.0
358	37032.0	6412.0
359	23.0	0.0
7316	44183.0	39428.0
7315	5.0	7.0
7318	3150.0	912.0
9978	1818.0	3098.0
7317	16081.0	32117.0
7319	3144.0	5367.0
9993	5850.0	13132.0
101927360	0.0	0.0
9994	1349.0	968.0
9991	4389.0	8261.0
7332	4673.0	7463.0
9992	25.0	32.0
9997	467.0	1010.0
7334	2838.0	4727.0
101927364	0.0	0.0
7333	4.0	5.0
7336	2293.0	4195.0
9995	0.0	1.0
100422505	391.0	0.0
7335	466.0	562.0
494150	7.0	3.0
9990	2342.0	1685.0
360	2052.0	716.0
361	138.0	20.0
362	1866.0	2.0
363	122.0	2.0
100133220	2.0	2.0
364	12008.0	36.0
366	30.0	111.0
367	4436.0	12128.0
368	1279.0	704.0
369	3431.0	3308.0
494143	63.0	192.0
7327	4898.0	4852.0
7326	2612.0	3043.0
7329	4155.0	3860.0
9988	2900.0	1325.0
9989	3355.0	3165.0
7328	10522.0	10347.0
7341	3735.0	6179.0
7343	4603.0	9122.0
7342	4142.0	7117.0
7345	1788.0	97.0
100422514	0.0	0.0
7347	337.0	285.0
100422517	2.0	0.0
372	10492.0	15923.0
373	1123.0	1079.0
374	2589.0	3230.0
375	17765.0	46665.0
377	7860.0	17252.0
100133234	0.0	2.0
378	7416.0	15123.0
379	363.0	1030.0
100652740	1.0	2.0
7337	4581.0	8158.0
7339	0.0	2.0
100652748	391.0	228.0
101927380	3.0	2.0
100652749	0.0	0.0
7352	73.0	16.0
7351	6056.0	3511.0
101927381	0.0	0.0
7353	1959.0	3974.0
100422523	4.0	0.0
7356	2.0	0.0
7355	1060.0	4288.0
7358	2211.0	1605.0
7357	2897.0	12180.0
100422527	0.0	0.0
380	1.0	5.0
381	4247.0	10783.0
382	5663.0	7952.0
7350	14.0	0.0
383	24.0	9.0
384	90.0	77.0
387	33578.0	46848.0
388	42826.0	40801.0
389	8414.0	15095.0
100652730	0.0	0.0
7349	19.0	25.0
7348	1.0	1.0
100652736	27.0	18.0
100652739	3.0	5.0
101927390	0.0	0.0
7363	12.0	9.0
100422531	1.0	0.0
100422532	29.0	0.0
352954	864.0	846.0
7365	0.0	0.0
100422533	0.0	3.0
352957	0.0	0.0
7364	110.0	0.0
7367	24.0	203.0
100422535	0.0	0.0
7366	110.0	79.0
100422536	2.0	2.0
7369	1.0	10.0
7368	616.0	19.0
390	7631.0	1027.0
391	2325.0	2256.0
392	8075.0	12959.0
393	925.0	422.0
394	5409.0	619.0
100133251	0.0	0.0
395	415.0	268.0
7360	23521.0	4471.0
396	7446.0	12642.0
397	6810.0	17899.0
494115	1169.0	1393.0
398	165.0	6.0
399	456.0	580.0
100133259	0.0	0.0
388906	13.0	46.0
388907	31.0	19.0
494119	0.0	0.0
494118	0.0	0.0
7374	2706.0	6742.0
352966	18.0	1.0
7373	15233.0	1868.0
352965	8.0	0.0
7376	3201.0	3368.0
7375	4194.0	3613.0
352967	0.0	0.0
100422545	0.0	0.0
7378	512.0	489.0
101927320	0.0	0.0
100422546	0.0	1.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	17.0	37.0
101927324	0.0	0.0
101927323	9.0	11.0
352962	29.0	22.0
101927327	0.0	0.0
7372	1612.0	2351.0
352964	1.0	1.0
100133262	0.0	1.0
7371	2150.0	1924.0
352963	2.0	0.0
100133265	16.0	5.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	0.0
7385	11190.0	7899.0
7384	5730.0	13060.0
7386	3493.0	3562.0
7389	4150.0	3980.0
376940	1478.0	427.0
7388	4049.0	6048.0
100422558	8.0	2.0
101927332	0.0	0.0
7381	7746.0	8187.0
102723489	186.0	117.0
7380	26.0	53.0
102723487	17.0	1.0
102723483	0.0	0.0
100422550	0.0	0.0
388925	0.0	0.0
7398	2084.0	4406.0
7399	13.0	57.0
7390	1546.0	1977.0
101927347	0.0	0.0
7392	4562.0	6814.0
7391	2259.0	3147.0
100133285	0.0	0.0
102723475	56.0	2.0
388910	0.0	0.0
102723472	0.0	0.0
352999	21.0	2.0
352990	25.0	3.0
374308	7.0	1.0
122402	74.0	7.0
122409	1.0	0.0
388948	23.0	0.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	2854.0	8152.0
388931	12.0	17.0
388939	26.0	1.0
100422581	9.0	6.0
100422582	0.0	0.0
100422598	1.0	1.0
408187	2.0	0.0
388965	0.0	0.0
388962	437.0	749.0
388963	217.0	134.0
388960	1.0	3.0
100422591	1.0	5.0
100422595	0.0	0.0
388969	1704.0	1491.0
92597	1565.0	1957.0
92595	306.0	473.0
134429	183.0	118.0
92591	32.0	224.0
388951	1.0	0.0
134430	1785.0	2246.0
100147811	5.0	3.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	52.0	17.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	5.0	0.0
100147827	3.0	1.0
100147828	0.0	0.0
100147830	0.0	0.0
100147832	3.0	0.0
100147833	0.0	0.0
103724390	4.0	0.0
100147834	2.0	0.0
100147835	0.0	0.0
100147836	4.0	4.0
100147837	0.0	0.0
100505385	82.0	49.0
100505383	0.0	0.0
374354	2597.0	1871.0
374355	0.0	0.0
103724389	0.0	1.0
103724388	0.0	0.0
103724387	18.0	2.0
103724386	16.0	0.0
100133203	0.0	0.0
100133204	8.0	0.0
100133205	57.0	21.0
100133206	0.0	0.0
122416	804.0	451.0
65121	0.0	0.0
677837	3.0	8.0
677838	0.0	0.0
65123	4339.0	6778.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	0.0
65125	16235.0	15226.0
677833	2.0	1.0
102723508	57.0	36.0
92745	194.0	135.0
65124	1522.0	1139.0
677834	6.0	6.0
100505566	8.0	14.0
677831	0.0	0.0
677832	8.0	2.0
100505567	2.0	0.0
80759	82.0	175.0
80758	53.0	31.0
80757	60.0	172.0
144165	726.0	324.0
100505561	0.0	1.0
677839	5.0	8.0
79770	3205.0	4524.0
80762	7431.0	11422.0
79772	1648.0	615.0
80761	56.0	141.0
80760	30332.0	518.0
388667	0.0	0.0
79774	427.0	661.0
79777	894.0	941.0
79776	1787.0	429.0
80765	146.0	163.0
80764	1003.0	1780.0
80763	1263.0	0.0
79778	769.0	1040.0
92737	41.0	5.0
677840	0.0	0.0
92736	0.0	1.0
158798	2.0	1.0
677848	0.0	0.0
677849	2.0	1.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	0.0	4.0
388662	37.0	34.0
80746	513.0	642.0
80745	583.0	371.0
653857	86.0	244.0
79760	456.0	716.0
79762	7005.0	714.0
79763	1559.0	2305.0
80755	238.0	274.0
79768	1093.0	1062.0
79767	796.0	2498.0
677850	0.0	0.0
677815	1.0	1.0
677816	0.0	0.0
677813	0.0	0.0
677814	15.0	3.0
677811	1.0	1.0
90102	3581.0	4886.0
677812	0.0	0.0
677810	11.0	7.0
388695	554.0	1092.0
80778	489.0	172.0
79791	4323.0	1170.0
677819	0.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	1103.0	2987.0
677818	0.0	0.0
79794	2009.0	1075.0
79797	500.0	493.0
79796	942.0	536.0
80781	6363.0	6324.0
79799	0.0	0.0
79798	395.0	383.0
388685	335.0	18.0
119180	0.0	12.0
677826	2.0	1.0
219833	142.0	270.0
677827	0.0	0.0
100505576	27.0	74.0
100505573	551.0	243.0
677825	0.0	0.0
92755	32.0	103.0
677822	0.0	0.0
677823	1.0	4.0
677820	1.0	0.0
677821	0.0	0.0
144193	48.0	443.0
79780	1458.0	208.0
79782	4.0	675.0
144195	29.0	1114.0
677828	4.0	0.0
79781	393.0	56.0
677829	0.0	0.0
79784	3575.0	9833.0
79783	135.0	159.0
80772	1103.0	992.0
79786	3667.0	898.0
79785	850.0	31.0
80777	3644.0	3660.0
79788	265.0	248.0
80776	122.0	262.0
388677	29.0	4.0
80775	435.0	645.0
80774	263.0	198.0
79789	4708.0	1894.0
92749	6.0	4.0
92747	115.0	8487.0
90121	1530.0	2028.0
219844	167.0	579.0
90120	1310.0	1404.0
158763	10.0	44.0
651249	6.0	2.0
220832	1.0	1.0
146779	0.0	0.0
677885	7.0	7.0
677882	0.0	0.0
677883	0.0	2.0
651250	517.0	387.0
132141	1.0	0.0
219855	688.0	6473.0
219854	1030.0	1264.0
90113	13.0	23.0
653895	1.0	0.0
80789	1550.0	2017.0
144132	715.0	112.0
144124	0.0	0.0
388698	5.0	0.0
388699	0.0	0.0
388697	32.0	5.0
100505518	2.0	0.0
80790	3814.0	3951.0
89122	3411.0	2712.0
158787	76.0	229.0
100505540	0.0	0.0
219865	0.0	0.0
100505547	3.0	0.0
132158	271.0	219.0
100505545	0.0	0.0
90141	464.0	799.0
132160	1822.0	1484.0
90139	3045.0	1281.0
340665	1.0	2.0
219858	0.0	0.0
100505532	140.0	29.0
90134	3.0	1.0
219875	0.0	0.0
90133	265.0	191.0
