id	db630aab-54b5-4729-852a-aec20152be99	bcf137e8-156d-4609-8b1b-9a9b379aa2ce
124912	1.0	1.0
653361	48.0	141.0
28560	7.0	9.0
28565	0.0	0.0
653363	0.0	0.0
653364	6.0	13.0
28566	2.0	3.0
28563	10.0	17.0
28564	1.0	2.0
378828	0.0	0.0
378825	27.0	22.0
391804	0.0	2.0
124989	243.0	54.0
391803	0.0	0.0
340286	0.0	1.0
653390	31.0	32.0
339290	1050.0	673.0
339291	0.0	0.0
378818	0.0	0.0
378819	0.0	1.0
378810	0.0	0.0
391811	1.0	1.0
653381	49.0	118.0
124975	1081.0	4351.0
124976	1616.0	2504.0
391819	0.0	0.0
124974	2.0	1.0
340277	286.0	125.0
340274	0.0	2.0
340273	504.0	14.0
339287	4408.0	6923.0
28514	528.0	416.0
28512	514.0	408.0
28513	5.0	3.0
28518	4.0	16.0
28519	0.0	0.0
28516	1.0	0.0
28517	0.0	0.0
28510	0.0	0.0
28511	1582.0	1570.0
124961	806.0	829.0
340267	169.0	17.0
340260	0.0	0.0
112970	320.0	349.0
28525	0.0	0.0
28526	95.0	87.0
28523	0.0	0.0
378832	0.0	0.0
28524	0.0	0.0
28521	0.0	1.0
28522	0.0	0.0
28520	2.0	2.0
900	4143.0	4293.0
901	5160.0	4627.0
340252	981.0	880.0
902	1095.0	779.0
904	2846.0	2227.0
905	2688.0	2405.0
908	5816.0	14380.0
909	9.0	26.0
340371	3402.0	1099.0
136895	300.0	176.0
51081	1623.0	2515.0
51083	29.0	377.0
51082	2701.0	3351.0
51085	1251.0	15.0
51084	709.0	592.0
51087	257.0	239.0
51086	10.0	4.0
146212	16.0	1.0
51088	2021.0	1960.0
910	5.0	55.0
90678	1016.0	1350.0
911	89.0	296.0
912	73.0	202.0
913	41.0	299.0
914	473.0	1016.0
915	141.0	402.0
916	546.0	1282.0
917	149.0	398.0
919	208.0	367.0
90673	656.0	386.0
51090	409.0	232.0
51092	4572.0	2922.0
51091	893.0	455.0
51094	3752.0	5932.0
51093	1449.0	1485.0
51096	1262.0	1122.0
51095	882.0	1045.0
146225	1.0	5.0
51098	1374.0	1343.0
340359	23.0	552.0
51097	2235.0	1392.0
146223	4425.0	6706.0
51099	828.0	941.0
920	1566.0	2995.0
146227	168.0	255.0
921	165.0	572.0
90668	76.0	14.0
922	1.0	0.0
923	295.0	602.0
340351	98.0	50.0
924	135.0	221.0
643941	0.0	0.0
925	518.0	519.0
926	83.0	78.0
927	10.0	5.0
928	7609.0	15531.0
100312775	6.0	4.0
929	2258.0	1528.0
158228	106.0	12.0
339366	156.0	91.0
26095	89.0	24.0
401825	0.0	0.0
26098	1165.0	1123.0
340348	383.0	522.0
26097	3863.0	4186.0
388324	272.0	205.0
26099	4871.0	8047.0
388325	102.0	234.0
930	18.0	148.0
148898	270.0	192.0
931	154.0	1098.0
388323	64.0	32.0
932	1.0	0.0
933	182.0	584.0
643954	0.0	1.0
26090	1396.0	2699.0
134265	1204.0	1128.0
26092	4825.0	4948.0
936	0.0	1.0
26091	2306.0	3547.0
158234	694.0	255.0
26094	616.0	2779.0
643955	0.0	0.0
938	4.0	40.0
26093	1141.0	1633.0
939	131.0	298.0
401827	3.0	0.0
90693	435.0	462.0
158219	881.0	1164.0
134266	753.0	1516.0
643971	0.0	2.0
940	141.0	375.0
941	13.0	34.0
124872	2.0	52.0
942	154.0	443.0
943	130.0	81.0
342994	2.0	9.0
944	59.0	122.0
643965	2.0	1.0
945	112.0	130.0
946	54.0	56.0
7903	453.0	1296.0
947	10680.0	5731.0
158222	54.0	28.0
948	25433.0	988.0
949	4746.0	1729.0
7905	10249.0	10685.0
136853	68.0	30.0
401895	0.0	2.0
339344	238.0	234.0
339345	0.0	0.0
653308	209.0	250.0
26074	24.0	6.0
7918	798.0	784.0
26073	3524.0	5394.0
7917	9152.0	14424.0
7919	5497.0	2611.0
950	13721.0	19630.0
951	549.0	1466.0
952	123.0	294.0
388344	105.0	310.0
953	3200.0	5186.0
954	926.0	874.0
643976	0.0	0.0
955	2429.0	2679.0
641311	0.0	3.0
956	221.0	214.0
957	1874.0	1680.0
958	784.0	792.0
959	97.0	157.0
7913	4555.0	9395.0
7916	16533.0	30561.0
7915	1275.0	1136.0
26071	1133.0	1590.0
388341	128.0	111.0
26085	27.0	7.0
388339	10.0	67.0
26084	1051.0	919.0
342979	124.0	24.0
960	14781.0	21219.0
26086	812.0	980.0
342977	12.0	7.0
388335	512.0	173.0
961	6748.0	3823.0
26088	2386.0	2801.0
962	413.0	1185.0
388336	686.0	589.0
963	814.0	1935.0
388333	1.0	0.0
965	388.0	639.0
966	24403.0	15915.0
7920	283.0	306.0
643987	0.0	0.0
967	14840.0	17855.0
7923	619.0	358.0
7922	4954.0	20024.0
968	16.0	21.0
969	135.0	246.0
26080	0.0	0.0
643988	230.0	1037.0
26083	13.0	0.0
161835	100.0	39.0
134218	2210.0	6314.0
100312782	0.0	0.0
7941	220.0	277.0
7940	209.0	369.0
26059	30.0	17.0
339324	1684.0	2436.0
339327	395.0	144.0
26052	349.0	630.0
26051	1605.0	1255.0
339318	963.0	563.0
340307	6.0	0.0
26054	4726.0	4782.0
970	3.0	12.0
971	106.0	178.0
26053	5640.0	6677.0
972	47699.0	55208.0
26056	2539.0	2627.0
973	228.0	823.0
974	241.0	575.0
26058	5848.0	6470.0
975	22742.0	22538.0
26057	7991.0	12354.0
653333	36.0	7.0
976	1113.0	1495.0
7932	2.0	1.0
100312789	0.0	1.0
977	9479.0	14499.0
100312788	0.0	0.0
978	30.0	87.0
643996	4.0	1.0
7936	2083.0	2988.0
100312785	0.0	1.0
26050	418.0	256.0
100312787	0.0	0.0
641339	220.0	237.0
161823	437.0	432.0
100312792	0.0	0.0
100312794	8.0	4.0
100312790	0.0	0.0
148870	13.0	7.0
388364	0.0	0.0
388363	325.0	517.0
653316	7.0	4.0
653319	667.0	429.0
148867	1236.0	3148.0
26063	545.0	532.0
122258	0.0	0.0
26062	0.0	0.0
102578074	1.0	1.0
26065	5932.0	9008.0
26064	2075.0	6231.0
983	135.0	2258.0
984	1105.0	1316.0
146206	103.0	241.0
987	7014.0	11667.0
988	3049.0	5078.0
7942	688.0	756.0
989	7038.0	10793.0
26061	767.0	386.0
161829	4.0	3.0
100312798	1.0	0.0
26060	3810.0	3723.0
219525	0.0	1.0
5300	1036.0	837.0
5301	0.0	0.0
339302	0.0	0.0
388394	1.0	0.0
990	110.0	1234.0
991	87.0	2362.0
100419609	0.0	0.0
342945	389.0	326.0
993	101.0	627.0
994	1855.0	4445.0
51001	551.0	1254.0
100419606	0.0	0.0
51000	971.0	1528.0
995	6.0	179.0
996	3083.0	2937.0
51003	207.0	217.0
100419608	1.0	4.0
997	941.0	1455.0
51002	663.0	811.0
388389	1.0	0.0
998	8204.0	17781.0
51005	561.0	647.0
999	19876.0	35376.0
51004	509.0	521.0
158293	2407.0	1851.0
51006	2072.0	2406.0
7955	30.0	26.0
51009	1543.0	2753.0
7957	440.0	413.0
51008	855.0	1547.0
158297	6.0	3.0
219537	17.0	9.0
5310	6124.0	4077.0
5311	3192.0	3159.0
101929387	44.0	10.0
388387	16.0	0.0
100419614	1.0	1.0
388381	2.0	0.0
51010	569.0	333.0
100420608	0.0	0.0
342933	3.0	1.0
51012	2185.0	3926.0
51011	823.0	594.0
51014	3253.0	4625.0
51013	625.0	848.0
51016	178.0	305.0
7965	452.0	982.0
51015	1447.0	1686.0
5303	525.0	1032.0
51018	1195.0	1797.0
5304	2683.0	158.0
5305	2013.0	2953.0
5306	3864.0	8090.0
5307	27.0	1570.0
51019	779.0	559.0
342931	0.0	0.0
5308	50.0	24.0
101929390	0.0	0.0
5309	3.0	3.0
219527	46.0	256.0
101929397	0.0	0.0
7980	3020.0	255.0
5320	317.0	517.0
7982	1029.0	1166.0
5321	584.0	270.0
5322	74.0	38.0
7984	923.0	622.0
219541	321.0	641.0
51021	2226.0	4816.0
51020	1432.0	1552.0
51023	420.0	608.0
51022	173.0	454.0
51025	298.0	198.0
342926	1029.0	554.0
51024	2611.0	2633.0
7976	855.0	756.0
5313	3.0	0.0
51027	422.0	565.0
100420613	0.0	0.0
51026	1398.0	2446.0
5314	186.0	30.0
7975	1547.0	1145.0
100420612	2.0	4.0
5315	26914.0	75366.0
51029	2012.0	5483.0
7978	598.0	398.0
51028	3525.0	2682.0
5316	1198.0	1371.0
5317	2982.0	780.0
5318	1309.0	1312.0
7979	1624.0	2620.0
219539	174.0	70.0
5319	3.0	3.0
219557	1.0	0.0
7991	2784.0	1787.0
5330	596.0	689.0
7994	6475.0	3893.0
5331	1439.0	3144.0
5332	1379.0	1885.0
7993	345.0	342.0
5333	1063.0	574.0
5334	536.0	496.0
51030	1148.0	2102.0
51032	11.0	4.0
51031	2270.0	2929.0
342918	4.0	3.0
100420627	1.0	0.0
51035	3142.0	2855.0
5324	97.0	86.0
5325	2450.0	1202.0
5326	1237.0	1297.0
5327	11391.0	4944.0
7988	874.0	887.0
100420621	1.0	1.0
5328	1476.0	6459.0
5329	296.0	1703.0
158248	21.0	15.0
5340	0.0	0.0
5341	642.0	1486.0
5342	5.0	4.0
5343	13.0	6.0
101929335	151.0	46.0
5345	337.0	279.0
63027	1754.0	3541.0
342909	122.0	145.0
342908	174.0	56.0
51043	3470.0	8737.0
51042	93.0	142.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	1.0
5335	4942.0	4760.0
90634	1669.0	481.0
134285	13.0	12.0
5336	1787.0	1315.0
5337	1615.0	1418.0
90637	408.0	302.0
100420633	1.0	1.0
5338	2105.0	2663.0
5339	20368.0	28571.0
90639	627.0	397.0
5350	141.0	421.0
5351	4844.0	11277.0
5352	1498.0	5073.0
219578	0.0	1.0
100419650	1.0	0.0
134288	0.0	0.0
63035	1295.0	780.0
5354	422.0	125.0
5355	3428.0	9412.0
63036	6.0	0.0
5356	2640.0	3226.0
90632	6.0	25.0
101929344	46.0	1.0
161882	224.0	216.0
51050	15056.0	1214.0
51052	0.0	0.0
643906	0.0	3.0
51054	245.0	263.0
643904	8.0	14.0
51053	764.0	996.0
643905	0.0	0.0
51056	3565.0	4763.0
51058	460.0	499.0
51057	363.0	206.0
643909	0.0	0.0
5346	19900.0	109.0
90624	1073.0	970.0
51059	19.0	8.0
5347	84.0	1573.0
5348	176.0	27.0
5349	2823.0	2419.0
90625	15.0	11.0
90627	1962.0	2004.0
5360	5647.0	2990.0
5361	4807.0	4938.0
5362	1208.0	2682.0
101929351	19.0	14.0
5364	7619.0	3326.0
5365	595.0	746.0
5366	301.0	125.0
90665	0.0	0.0
5367	0.0	4.0
51061	2227.0	2525.0
51060	2133.0	3132.0
51063	1548.0	1418.0
51062	914.0	466.0
146279	6.0	11.0
51065	1849.0	1489.0
643915	1.0	1.0
51067	593.0	891.0
51066	32.0	35.0
51069	899.0	1898.0
51068	2446.0	3158.0
5357	698.0	301.0
5358	2997.0	4869.0
100420656	0.0	0.0
5359	1646.0	1291.0
643911	1350.0	767.0
100420650	2.0	8.0
5371	3555.0	3626.0
100420660	1.0	1.0
5372	743.0	621.0
5373	569.0	1352.0
158257	0.0	5.0
732448	0.0	0.0
5375	1.0	0.0
5376	6850.0	6348.0
90655	0.0	0.0
5378	883.0	808.0
219595	0.0	0.0
101929369	4.0	1.0
51070	1260.0	1303.0
51072	112.0	178.0
51071	925.0	1026.0
5370	2.0	0.0
51074	770.0	586.0
51073	1051.0	1065.0
51076	676.0	682.0
51075	2784.0	4789.0
51078	1554.0	2262.0
51077	1852.0	2868.0
51079	546.0	469.0
5368	12.0	47.0
5369	0.0	0.0
100420665	0.0	1.0
171222	8.0	4.0
171221	1.0	0.0
90649	727.0	326.0
171220	129.0	98.0
5382	103.0	45.0
5383	16.0	21.0
100419560	6.0	1.0
28619	13.0	22.0
5387	146.0	84.0
28613	0.0	0.0
28614	16.0	42.0
220594	6.0	3.0
28611	8.0	21.0
28612	0.0	0.0
28617	15.0	46.0
5380	1.0	0.0
28616	8.0	19.0
28610	2.0	8.0
5379	311.0	294.0
100420558	0.0	0.0
100420557	1.0	0.0
100420555	0.0	0.0
100420552	2.0	1.0
5393	997.0	1079.0
5394	3627.0	4240.0
5395	680.0	587.0
5396	4382.0	10454.0
101929302	83.0	9.0
28624	0.0	0.0
28625	0.0	1.0
28622	1.0	2.0
28623	0.0	0.0
28628	2.0	0.0
28629	1.0	1.0
28626	1.0	2.0
28627	4.0	2.0
28620	14.0	33.0
28621	0.0	0.0
100420568	0.0	0.0
100420567	2.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	0.0
28609	9.0	21.0
100419595	0.0	1.0
28602	6.0	15.0
28603	2.0	2.0
101929328	22.0	6.0
28600	2.0	0.0
28601	5.0	13.0
28606	4.0	14.0
101929329	1.0	2.0
100419599	0.0	0.0
256536	5.0	3.0
100420589	0.0	0.0
100420588	0.0	0.0
53615	1981.0	1836.0
53616	682.0	1043.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	1.0	1.0
256586	242.0	272.0
171177	1116.0	2091.0
171169	3.0	1.0
53632	4.0	121.0
53630	7.0	2.0
53635	3654.0	3400.0
53637	117.0	122.0
112840	712.0	904.0
26038	14.0	20.0
26037	3554.0	4383.0
653226	5.0	16.0
28699	0.0	0.0
26039	1224.0	1165.0
112849	402.0	344.0
112846	0.0	16.0
26030	2693.0	2750.0
28693	2.0	13.0
28694	0.0	0.0
26032	69.0	521.0
28691	3.0	14.0
26031	810.0	1160.0
28692	11.0	22.0
26034	128.0	226.0
28697	0.0	0.0
26033	53.0	24.0
28698	0.0	0.0
653232	52.0	123.0
100312803	0.0	0.0
26036	2053.0	2742.0
100312806	347.0	24.0
28695	0.0	0.0
26035	2522.0	3197.0
28696	0.0	0.0
653234	13.0	5.0
643898	0.0	0.0
100312801	1.0	1.0
28690	8.0	22.0
26049	133.0	101.0
26048	832.0	804.0
653214	670.0	1244.0
100312819	0.0	0.0
26040	2920.0	2461.0
26043	3908.0	3551.0
26045	169.0	39.0
653220	0.0	0.0
26047	62.0	5401.0
100312817	0.0	0.0
26046	3050.0	3249.0
100312816	0.0	0.0
124817	111.0	12.0
148808	394.0	61.0
378925	10.0	8.0
28679	0.0	0.0
26015	1590.0	2169.0
653247	0.0	1.0
26018	11661.0	4607.0
28677	10.0	36.0
26017	2385.0	2291.0
28678	0.0	0.0
26019	2527.0	3899.0
124801	280.0	420.0
28671	13.0	41.0
28672	5.0	23.0
26010	2956.0	4013.0
28670	12.0	19.0
26012	1664.0	2550.0
28675	0.0	0.0
26011	614.0	2148.0
28676	2.0	11.0
28673	9.0	28.0
148811	2.0	2.0
26013	625.0	96.0
28674	13.0	35.0
124808	806.0	855.0
148818	0.0	0.0
112812	52.0	37.0
26027	182.0	60.0
653236	37.0	14.0
28688	7.0	10.0
28689	4.0	11.0
653238	106.0	72.0
112817	79.0	10.0
148823	54.0	45.0
28682	10.0	20.0
28683	9.0	17.0
148824	4.0	4.0
28680	15.0	23.0
653240	0.0	0.0
26020	11323.0	17115.0
28681	68.0	1.0
28686	0.0	0.0
26022	2977.0	2359.0
28684	17.0	18.0
26025	217.0	206.0
26024	284.0	211.0
28685	5.0	20.0
378948	0.0	0.0
378949	0.0	0.0
112885	41.0	9.0
28657	4.0	14.0
653268	4.0	7.0
653269	36.0	2.0
28658	5.0	11.0
28655	8.0	11.0
28656	2.0	4.0
28659	7.0	13.0
28650	0.0	0.0
653275	0.0	0.0
28653	2.0	22.0
28654	0.0	1.0
28651	0.0	0.0
28652	0.0	4.0
100312849	4.0	0.0
102157402	696.0	557.0
102157400	1.0	4.0
378938	10167.0	4118.0
641298	30.0	25.0
26005	1986.0	2421.0
28668	0.0	0.0
28669	3.0	11.0
26007	1757.0	1414.0
28666	8.0	31.0
653259	11.0	6.0
28667	10.0	13.0
26009	3172.0	3343.0
28660	3.0	11.0
124857	12.0	4.0
28661	6.0	13.0
26001	3417.0	5036.0
28664	29.0	25.0
26000	2110.0	2987.0
28665	3.0	4.0
26003	3957.0	7587.0
28662	9.0	23.0
26002	145.0	1043.0
28663	1.0	7.0
100312850	35.0	12.0
340390	83.0	9.0
340393	3.0	9.0
28639	21.0	51.0
112869	640.0	408.0
28638	397.0	1015.0
100312829	0.0	0.0
100312826	21.0	8.0
124842	9.0	21.0
100312825	1.0	0.0
100312828	42.0	20.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	762.0	655.0
100312823	0.0	0.0
339390	33.0	2.0
339396	0.0	0.0
28646	4.0	7.0
378950	0.0	0.0
28647	0.0	10.0
339398	31.0	9.0
378951	0.0	0.0
28644	7.0	8.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1053.0	1566.0
28648	1.0	3.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	2.0	7.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	2.0	17.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	1.0	0.0
100312835	0.0	0.0
100312830	6.0	11.0
646096	0.0	0.0
90799	1747.0	921.0
100287345	0.0	0.0
87171	1.0	5.0
87178	1424.0	1432.0
100287327	0.0	0.0
100287325	0.0	3.0
100287314	10.0	15.0
26191	170.0	314.0
26190	4272.0	4739.0
100287302	0.0	0.0
26173	5929.0	4724.0
26175	411.0	774.0
154197	35.0	268.0
5411	4967.0	4633.0
5409	46.0	154.0
26184	0.0	1.0
26188	1.0	0.0
26189	0.0	0.0
5406	0.0	0.0
5407	1.0	0.0
5408	0.0	0.0
286002	25.0	5.0
5420	10278.0	9955.0
286006	91.0	69.0
100131546	0.0	1.0
646016	0.0	0.0
5422	1298.0	2003.0
51122	1812.0	1770.0
51121	341.0	790.0
51124	1319.0	1922.0
51123	2373.0	3459.0
5412	3100.0	3774.0
51126	1479.0	3549.0
51125	2248.0	1863.0
5413	1151.0	1543.0
5414	1055.0	760.0
51128	2594.0	3248.0
51127	141.0	59.0
51129	1010.0	594.0
646024	0.0	35.0
646023	12.0	8.0
100131539	7.0	3.0
5430	14278.0	14042.0
5431	5241.0	11576.0
286016	10.0	22.0
5432	2744.0	3374.0
100131535	1.0	3.0
5433	1415.0	2475.0
105369729	0.0	0.0
51131	1333.0	865.0
51130	98.0	90.0
51133	5661.0	5590.0
51132	3451.0	6568.0
51135	1124.0	880.0
51134	533.0	584.0
5423	811.0	664.0
90701	1277.0	2053.0
5424	788.0	1097.0
51136	554.0	362.0
5425	2808.0	4441.0
51138	1602.0	2441.0
5426	1906.0	1965.0
646019	8.0	28.0
5427	109.0	245.0
5428	2442.0	3710.0
5429	963.0	1209.0
100131528	0.0	0.0
5440	1125.0	2312.0
5441	2110.0	3423.0
5442	1364.0	1074.0
5443	10.0	19.0
5444	3.0	2.0
51142	4076.0	9133.0
51141	1530.0	2175.0
51144	3992.0	8895.0
51143	1564.0	2213.0
51146	6.0	7.0
89758	0.0	0.0
5434	4250.0	3552.0
51148	1957.0	5933.0
5435	58.0	14.0
51147	1437.0	975.0
5436	1438.0	2393.0
90736	422.0	611.0
51149	1222.0	991.0
5437	1135.0	1354.0
5438	474.0	522.0
5439	627.0	847.0
90737	0.0	1.0
5450	381.0	815.0
5451	1746.0	1886.0
5452	267.0	621.0
5453	36.0	25.0
5454	0.0	2.0
646049	0.0	0.0
5455	176.0	9.0
51151	3.0	8.0
51150	4263.0	6371.0
51155	1006.0	7073.0
51154	1458.0	2632.0
51157	822.0	500.0
51156	12.0	0.0
5445	2493.0	3069.0
5446	165.0	145.0
5447	2279.0	4845.0
5449	0.0	1.0
286042	287.0	72.0
347487	0.0	0.0
5460	54.0	28.0
5462	53.0	62.0
5463	945.0	405.0
5464	4717.0	11796.0
5465	1653.0	914.0
51160	2941.0	3313.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2377.0	2650.0
51161	513.0	245.0
51164	4422.0	3872.0
51163	847.0	859.0
51166	202.0	514.0
51168	88.0	34.0
51167	789.0	925.0
5456	0.0	0.0
89778	0.0	0.0
5457	1.0	4.0
89777	0.0	0.0
5458	0.0	0.0
5459	2.0	0.0
120824	0.0	0.0
5470	5.0	0.0
5471	814.0	2177.0
347475	72.0	101.0
5473	0.0	1.0
5475	13.0	180.0
5476	2772.0	5217.0
100507097	1.0	1.0
100507096	0.0	0.0
51171	305.0	339.0
100287388	0.0	0.0
100507099	5.0	2.0
51170	1690.0	1334.0
100507098	492.0	80.0
51172	456.0	474.0
51175	910.0	420.0
51174	569.0	466.0
51177	1239.0	2650.0
51176	570.0	1439.0
51179	7.0	9.0
5467	1870.0	3339.0
5468	1720.0	292.0
89766	10.0	13.0
5469	3787.0	5265.0
89765	130.0	32.0
347468	0.0	0.0
89761	2.0	0.0
5481	1176.0	2013.0
89792	1.0	0.0
90780	2569.0	4436.0
89790	174.0	359.0
5483	4.0	15.0
646077	0.0	0.0
5485	1.0	1.0
5486	4.0	2.0
5487	0.0	1.0
5488	1.0	3.0
646070	0.0	0.0
51182	1041.0	1718.0
646074	1.0	0.0
5480	1317.0	3340.0
51181	1581.0	1978.0
51184	879.0	705.0
51186	1172.0	3397.0
51185	2326.0	1584.0
100287372	14.0	7.0
51188	437.0	565.0
51187	4036.0	5834.0
5478	8463.0	18164.0
5479	5042.0	15500.0
89797	7834.0	3892.0
89796	3049.0	9319.0
89795	1041.0	359.0
89781	2068.0	1562.0
347454	24.0	39.0
5493	8294.0	4564.0
89780	8.0	6.0
5494	4065.0	4764.0
5495	2244.0	2357.0
5496	3290.0	6280.0
5498	603.0	493.0
5499	3196.0	7025.0
646080	231.0	72.0
100287369	1.0	2.0
51191	476.0	353.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	0.0
51193	1467.0	1409.0
100287366	0.0	0.0
646085	0.0	0.0
51192	214.0	462.0
5491	0.0	4.0
51195	653.0	189.0
51194	1440.0	1382.0
100287362	12.0	2.0
51196	871.0	978.0
51199	3352.0	6549.0
51198	1.0	0.0
5489	0.0	0.0
89782	692.0	587.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	7.0	5.0
28735	0.0	0.0
28732	0.0	0.0
100507062	78.0	29.0
28733	0.0	0.0
28738	2.0	0.0
100507067	1.0	1.0
28739	0.0	0.0
28736	0.0	0.0
100507066	1.0	0.0
28737	1.0	2.0
28730	0.0	0.0
28731	0.0	0.0
144712	5.0	4.0
119764	0.0	0.0
119765	0.0	0.0
144715	44.0	13.0
286094	0.0	0.0
100859921	6.0	15.0
100859920	0.0	0.0
286097	275.0	124.0
144717	618.0	737.0
100507059	0.0	0.0
100507058	2.0	0.0
28745	1.0	2.0
119749	0.0	0.0
28746	1.0	0.0
724102	130.0	29.0
28743	0.0	0.0
724101	0.0	0.0
28744	1.0	2.0
100507050	15.0	84.0
28749	1.0	2.0
100507057	94.0	37.0
100507056	2.0	1.0
100507055	6.0	1.0
28747	1.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	3.0	0.0
28742	1.0	1.0
347549	0.0	0.0
100859930	910.0	1289.0
347541	0.0	0.0
347544	0.0	5.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	7.0	3.0
28713	0.0	1.0
28710	0.0	2.0
28711	0.0	0.0
28716	0.0	1.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	1.0
130106	0.0	0.0
28722	1.0	0.0
28727	1.0	0.0
28728	0.0	1.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	31.0	22.0
100507027	1.0	2.0
286046	120.0	47.0
648630	43.0	38.0
117143	716.0	979.0
117145	880.0	511.0
117144	4.0	15.0
120787	1.0	0.0
492295	0.0	0.0
347517	26.0	17.0
347516	3.0	0.0
286053	561.0	1791.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	0.0
100507012	0.0	1.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	2.0
286065	0.0	1.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	1390.0	181.0
100507040	2.0	0.0
132719	0.0	0.0
100507046	3.0	1.0
100507044	0.0	0.0
100507043	1.0	39.0
51100	6733.0	7253.0
51102	912.0	950.0
51101	994.0	687.0
51104	605.0	851.0
51103	580.0	795.0
51106	313.0	381.0
51105	2385.0	3386.0
51108	3417.0	5483.0
51107	6750.0	11353.0
286075	578.0	745.0
51109	2371.0	7345.0
286077	2947.0	5534.0
646000	0.0	0.0
132720	2144.0	814.0
132724	0.0	1.0
100131551	11.0	77.0
100131550	0.0	1.0
100507034	46.0	20.0
100507032	95.0	40.0
119774	0.0	0.0
119772	0.0	0.0
51111	4155.0	4410.0
51110	326.0	542.0
119775	0.0	0.0
51112	1693.0	1646.0
51115	1881.0	1991.0
51114	1816.0	3918.0
51117	1786.0	1844.0
51116	1406.0	2203.0
51119	4090.0	3125.0
51118	1040.0	2111.0
26151	1065.0	1134.0
26150	61.0	142.0
26153	882.0	730.0
26152	252.0	68.0
26155	3173.0	8221.0
26154	331.0	1856.0
26157	489.0	472.0
26156	8310.0	12317.0
130162	207.0	112.0
100534611	0.0	1.0
100534612	8.0	4.0
26164	1338.0	1571.0
117178	915.0	1489.0
117177	858.0	1241.0
26166	124.0	29.0
105379197	9.0	1.0
26165	0.0	0.0
26168	801.0	868.0
26167	216.0	111.0
26160	2099.0	1473.0
100507003	0.0	1.0
100507008	23.0	1.0
26137	251.0	124.0
26136	4071.0	5316.0
28798	0.0	0.0
28799	11.0	18.0
26138	0.0	0.0
28792	0.0	0.0
28793	321.0	11827.0
28790	1.0	7.0
117166	47.0	29.0
26130	3254.0	3044.0
28791	22.0	32.0
26133	4432.0	4248.0
28796	829.0	696.0
28797	818.0	431.0
26135	11016.0	20668.0
28794	2.0	0.0
28795	1.0	13.0
26134	106.0	145.0
154150	1.0	0.0
129138	824.0	1365.0
26148	319.0	634.0
26147	907.0	970.0
26149	213.0	142.0
117154	11.0	1.0
26140	1507.0	291.0
553820	1.0	1.0
117153	10.0	1.0
120796	0.0	0.0
117156	1.0	13.0
117155	431.0	74.0
117157	31.0	24.0
120793	1.0	0.0
26146	1329.0	1126.0
117159	8.0	3077.0
26145	1489.0	1207.0
130195	0.0	0.0
154141	797.0	631.0
117151	1.0	0.0
26115	3950.0	3993.0
28778	258.0	120.0
28779	3.0	5.0
28776	131.0	78.0
28777	0.0	0.0
26119	1929.0	3476.0
26118	5487.0	3079.0
28770	7.0	2.0
28771	0.0	0.0
28774	225.0	141.0
28775	255.0	157.0
28772	338.0	102.0
26112	3159.0	1346.0
28773	3.0	4.0
130120	0.0	0.0
28789	1.0	3.0
26128	1462.0	1814.0
28787	1.0	1.0
26127	2148.0	1454.0
132789	1112.0	1117.0
28788	0.0	1.0
28781	219.0	83.0
201134	620.0	484.0
28780	49.0	8.0
26122	2372.0	2207.0
28785	6.0	3.0
144766	0.0	0.0
26121	1371.0	1709.0
28786	3.0	0.0
28783	10.0	12.0
26123	2800.0	3177.0
28784	245.0	358.0
130132	382.0	364.0
28756	1.0	0.0
28757	0.0	0.0
28754	0.0	2.0
28755	787.0	1902.0
100750326	1.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	2.0	6.0
28753	0.0	1.0
28750	0.0	1.0
201140	0.0	0.0
28751	3.0	1.0
144776	0.0	0.0
28767	0.0	0.0
26103	1.0	0.0
28768	0.0	0.0
28765	1.0	0.0
