id	4fd01cd7-7ff5-4570-891e-747a0c640ddc	483b7d6e-7853-4fd7-9efe-de5574af9045
9675	1451.0	1402.0
7010	744.0	959.0
7013	1365.0	1950.0
9672	6704.0	6253.0
9673	1352.0	4052.0
7012	0.0	2.0
9678	2556.0	2431.0
7015	8.0	2.0
7014	1939.0	1273.0
9679	1726.0	2155.0
619464	0.0	0.0
7016	1282.0	1730.0
9677	894.0	815.0
106479369	0.0	0.0
106479368	0.0	0.0
106480379	0.0	0.0
106479367	0.0	0.0
162333	3.0	55.0
106479366	0.0	0.0
9670	1531.0	2557.0
106479365	1.0	0.0
9671	212.0	13.0
402176	3.0	1.0
106479364	0.0	0.0
402175	3.0	1.0
106479363	0.0	1.0
106479362	7.0	4.0
106480383	0.0	0.0
106479361	0.0	0.0
106480382	0.0	0.0
106479360	0.0	0.0
106480385	0.0	0.0
106480384	0.0	0.0
106480387	0.0	0.0
106480386	0.0	0.0
106480389	0.0	0.0
150368	748.0	2193.0
106480388	0.0	0.0
7008	1414.0	619.0
150365	182.0	25.0
7007	48.0	61.0
9669	6248.0	11368.0
7009	55315.0	94642.0
106480381	0.0	0.0
106480380	0.0	0.0
7022	9272.0	2099.0
9685	3605.0	4694.0
7021	1081.0	94.0
9686	3136.0	2277.0
343381	63.0	51.0
619452	2.0	0.0
9683	3018.0	2299.0
7024	3069.0	2501.0
402160	3.0	20.0
7023	859.0	782.0
9684	1476.0	1344.0
9689	5589.0	9097.0
7026	1765.0	2323.0
441727	2.0	1.0
619455	2.0	0.0
7025	512.0	355.0
392275	9.0	4.0
9687	6212.0	7201.0
9688	1676.0	1288.0
7027	3010.0	5551.0
106480347	0.0	0.0
106480346	0.0	0.0
619457	0.0	0.0
106480349	0.0	0.0
106479399	0.0	0.0
106480348	0.0	0.0
9681	891.0	1019.0
106479398	0.0	0.0
9682	2653.0	3104.0
106479397	0.0	0.0
7020	5615.0	8754.0
106479396	0.0	1.0
106479395	0.0	0.0
106480350	93.0	16.0
106479394	0.0	0.0
106479393	0.0	0.0
106479392	0.0	0.0
106480352	0.0	0.0
106480351	0.0	0.0
106479391	0.0	0.0
106479390	0.0	0.0
106480354	0.0	0.0
106480353	0.0	0.0
106480356	0.0	0.0
150379	13.0	1.0
106480355	0.0	0.0
7019	2996.0	2556.0
7018	2023.0	291.0
150372	104.0	446.0
392281	0.0	0.0
9696	1110.0	1024.0
7033	2224.0	31788.0
9697	1230.0	2149.0
7032	106.0	50.0
7035	841.0	858.0
9694	1552.0	2137.0
392285	3.0	1.0
9695	2781.0	4478.0
7037	1806.0	5209.0
7036	44.0	567.0
619445	37.0	27.0
9698	8284.0	5876.0
7039	2516.0	354.0
7038	1.0	17.0
9699	18.0	48.0
392288	0.0	0.0
619448	0.0	0.0
106480358	2.0	0.0
106480357	0.0	0.0
619449	1.0	0.0
106479389	2.0	4.0
106480359	0.0	0.0
106479388	0.0	0.0
9692	283.0	312.0
106479387	2.0	1.0
9693	2093.0	1695.0
106479386	0.0	0.0
9690	4364.0	7692.0
7031	1260.0	122796.0
106479385	0.0	0.0
7030	2497.0	3152.0
402152	3.0	0.0
106479384	0.0	0.0
106480361	0.0	0.0
106479383	0.0	0.0
106480360	14.0	14.0
106479382	0.0	0.0
106480363	0.0	0.0
106479381	0.0	0.0
106480362	0.0	0.0
106479380	0.0	0.0
106480365	0.0	0.0
106480364	0.0	0.0
106480367	0.0	0.0
106480366	0.0	0.0
7029	2894.0	1996.0
150383	449.0	322.0
150384	37.0	25.0
392292	0.0	0.0
150381	144.0	179.0
7044	13.0	5.0
7043	900.0	2557.0
7046	2291.0	1368.0
7045	3372.0	5241.0
7048	18404.0	6016.0
100874003	0.0	0.0
7047	3.0	4.0
106479339	0.0	0.0
100874002	48.0	5.0
100874001	0.0	1.0
103352539	76.0	31.0
106479338	0.0	0.0
7049	16269.0	13176.0
106479337	0.0	0.0
55281	737.0	731.0
106479336	0.0	0.0
106480325	0.0	0.0
55280	1307.0	1104.0
106480324	0.0	0.0
729648	587.0	65.0
106479335	0.0	0.0
100996438	0.0	0.0
106479334	0.0	0.0
106480327	0.0	0.0
106479333	0.0	0.0
106480326	0.0	0.0
55285	460.0	724.0
7040	653.0	2953.0
106479332	0.0	0.0
100996435	2.0	0.0
106480329	0.0	0.0
55284	1348.0	1782.0
106480328	0.0	0.0
106479331	0.0	0.0
55283	153.0	198.0
7042	681.0	343.0
106479330	0.0	0.0
7041	2694.0	1523.0
55282	13.0	9.0
55289	7.0	18.0
55288	2030.0	2724.0
80243	433.0	583.0
55287	87.0	22.0
79258	113.0	104.0
106480330	0.0	0.0
55286	611.0	640.0
106480332	0.0	0.0
106480331	0.0	0.0
106480334	2.0	1.0
106480333	0.0	0.0
100874007	30.0	17.0
100874006	3.0	5.0
100874005	21.0	99.0
100874004	0.0	0.0
100874009	0.0	0.0
404718	0.0	0.0
100874008	3.0	28.0
729630	0.0	0.0
7054	4.0	3.0
7057	24224.0	25290.0
92211	42.0	13.0
7056	1228.0	1114.0
7059	982.0	1244.0
106479329	0.0	0.0
7058	2628.0	7840.0
106479328	0.0	0.0
106479327	0.0	0.0
106479326	0.0	0.0
106480336	0.0	0.0
106479325	0.0	0.0
55291	5189.0	6146.0
106480335	0.0	1.0
106479324	0.0	0.0
55290	584.0	385.0
106480338	0.0	1.0
106479323	0.0	0.0
80228	1056.0	4566.0
106479322	0.0	1.0
106480337	3.0	0.0
7051	86.0	15.0
55296	248.0	283.0
106479321	0.0	0.0
55295	1059.0	671.0
7050	3306.0	3671.0
106479320	0.0	0.0
106480339	0.0	0.0
55294	2104.0	735.0
7053	14.0	19.0
55293	1298.0	1955.0
7052	858.0	3564.0
729635	0.0	0.0
100996420	0.0	0.0
55299	1812.0	1766.0
80233	1805.0	1871.0
55298	1574.0	1162.0
80232	5915.0	12445.0
106480341	0.0	0.0
80231	47.0	42.0
55297	1513.0	1895.0
106480340	0.0	0.0
106480343	0.0	3.0
80237	137.0	105.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	321.0	398.0
106480344	0.0	0.0
80230	2813.0	3803.0
7066	10.0	242.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	2769.0	711.0
729665	0.0	4.0
7067	4828.0	1966.0
92249	2281.0	1330.0
100874025	1.0	1.0
7069	252.0	35.0
100874024	0.0	0.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	0.0	0.0
106480303	0.0	0.0
106479357	1.0	1.0
106480302	0.0	0.0
7060	455.0	525.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	0.0	1.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	13.0	11.0
92241	1441.0	408.0
106479354	1.0	0.0
79274	0.0	0.0
729667	0.0	0.0
106480307	0.0	0.0
729666	7.0	5.0
106480306	0.0	0.0
79273	1.0	0.0
106479353	0.0	0.0
7064	1528.0	2328.0
106480309	0.0	0.0
106479352	0.0	0.0
106480308	0.0	0.0
106479351	0.0	2.0
729668	0.0	0.0
80267	1948.0	11707.0
106479350	0.0	0.0
80264	661.0	593.0
106480310	1.0	0.0
106480312	10.0	1.0
106480311	1.0	0.0
100874029	1.0	0.0
100874028	3.0	2.0
100874027	2.0	26.0
730647	1.0	1.0
343332	0.0	0.0
644403	0.0	0.0
80263	395.0	479.0
80262	1029.0	1005.0
343338	0.0	0.0
7077	11291.0	15236.0
100874010	0.0	0.0
7076	4344.0	34154.0
92235	0.0	18.0
7079	393.0	131.0
7078	765.0	486.0
100874014	0.0	4.0
100874013	3.0	0.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	0.0	0.0
100874011	0.0	0.0
106479348	0.0	0.0
106479347	1.0	1.0
106480314	0.0	0.0
106480313	1.0	0.0
729659	1.0	0.0
106479346	4.0	1.0
7071	5842.0	2646.0
106480316	0.0	0.0
106479345	0.0	0.0
7070	1278.0	9809.0
106480315	0.0	0.0
106479344	0.0	0.0
7073	3172.0	4193.0
103352540	1.0	0.0
106480318	0.0	0.0
106479343	0.0	0.0
7072	2917.0	1724.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	1589.0	2013.0
729658	1.0	0.0
106479341	0.0	0.0
7074	699.0	1766.0
106480319	0.0	0.0
106479340	0.0	1.0
80256	372.0	1344.0
80255	1799.0	2279.0
79269	2514.0	5900.0
80254	1421.0	1747.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	40.0	88.0
106480323	0.0	0.0
106480322	1.0	1.0
100874018	7.0	0.0
100874016	4.0	7.0
644414	0.0	0.0
100874015	0.0	0.0
343326	7.0	11.0
100874019	0.0	0.0
7088	3117.0	2282.0
100874043	90.0	36.0
7087	84.0	11.0
100874042	1.0	5.0
100874041	2.0	0.0
7089	3005.0	514.0
100874040	0.0	1.0
100874047	0.0	1.0
100874046	1.0	2.0
100874045	0.0	0.0
79290	1.0	1.0
404766	0.0	0.0
100874044	1.0	3.0
7080	1.0	0.0
79291	0.0	0.0
7082	4258.0	5848.0
79294	0.0	0.0
7084	1759.0	1646.0
402100	0.0	0.0
79296	0.0	0.0
7083	302.0	4380.0
7086	10100.0	9244.0
79297	0.0	0.0
729602	1.0	0.0
104472714	0.0	0.0
104472715	2095.0	676.0
79299	0.0	0.0
104472716	22.0	3.0
104472717	2.0	129.0
104472718	0.0	0.0
284532	0.0	0.0
644425	1.0	1.0
100874048	25.0	92.0
644429	0.0	0.0
7099	812.0	482.0
100874032	80.0	22.0
7098	773.0	498.0
100874031	1.0	2.0
100874030	1.0	0.0
92255	1163.0	1383.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	0.0	0.0
644442	0.0	0.0
100874034	2.0	0.0
92259	737.0	851.0
100874033	0.0	1.0
7091	1502.0	628.0
7090	3229.0	14231.0
7093	12.0	15.0
79283	1.0	0.0
7092	188.0	95.0
79282	0.0	0.0
7095	7638.0	10844.0
7094	19539.0	19575.0
7097	1084.0	467.0
7096	386.0	116.0
104472713	3.0	15.0
79289	0.0	0.0
284525	2.0	0.0
106480301	0.0	1.0
80279	3856.0	4369.0
106480300	0.0	0.0
80270	535.0	1220.0
284521	41.0	11.0
100874039	0.0	0.0
644435	24.0	1.0
100874038	1.0	0.0
100874037	0.0	0.0
80274	141.0	1101.0
80273	1725.0	2274.0
80271	4968.0	2405.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	0.0	1.0
106479319	2.0	4.0
100874069	6.0	3.0
106479318	0.0	1.0
100874068	6.0	5.0
106479317	0.0	2.0
100874067	0.0	0.0
106479316	0.0	0.0
404744	4.0	27.0
100874066	0.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	0.0	0.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	0.0	0.0
106479310	0.0	0.0
92285	759.0	727.0
100874060	0.0	3.0
92283	329.0	319.0
404734	227.0	362.0
644449	0.0	1.0
100874054	3.0	15.0
100874053	0.0	0.0
106479309	0.0	0.0
100874052	2.0	0.0
729610	1.0	3.0
100874051	3.0	0.0
106479308	0.0	0.0
100874058	321.0	339.0
106479307	0.0	0.0
100874057	0.0	0.0
106479306	0.0	0.0
644464	10.0	6.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	2.0	0.0
106479304	0.0	1.0
92270	254.0	213.0
106479303	0.0	0.0
106479302	0.0	0.0
106479301	0.0	0.0
729617	14.0	4.0
106479300	0.0	0.0
729611	1.0	0.0
80298	1137.0	896.0
729608	0.0	0.0
644459	70.0	18.0
100874059	0.0	0.0
79412	16.0	45.0
79411	824.0	1190.0
79414	681.0	1098.0
127933	4490.0	13451.0
79413	2.0	0.0
79415	1628.0	2647.0
284576	0.0	1.0
55449	1928.0	2493.0
284573	3.0	0.0
140913	1.0	0.0
115948	32.0	465.0
55450	1665.0	1556.0
152905	6.0	5.0
55454	818.0	1482.0
79400	19.0	1387.0
55451	0.0	0.0
115950	284.0	312.0
284565	308.0	342.0
92400	4002.0	2710.0
115939	1800.0	1697.0
55466	1365.0	3440.0
284551	1.0	6.0
752014	0.0	0.0
55472	5.0	10.0
55471	565.0	550.0
152926	1513.0	541.0
284546	0.0	0.0
284541	3.0	6.0
140947	0.0	0.0
92421	2189.0	1599.0
729687	0.0	0.0
729686	0.0	0.0
729682	5.0	0.0
729689	5.0	1.0
548594	0.0	0.0
548593	1.0	0.0
55486	2817.0	2190.0
100996597	0.0	0.0
100996590	0.0	0.0
548599	1.0	0.0
548596	178.0	197.0
729678	997.0	1162.0
729677	1.0	0.0
79441	851.0	1041.0
79443	3472.0	4814.0
79442	169.0	20.0
79444	0.0	1.0
79447	450.0	490.0
115992	562.0	339.0
79446	635.0	575.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	1.0	1.0
100874100	3.0	1.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	11.0	7.0
100996571	10.0	0.0
100874106	1.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	1.0	0.0
100874108	0.0	0.0
100874107	1.0	0.0
140909	0.0	0.0
100996567	5.0	1.0
100996569	3.0	0.0
79465	36.0	12.0
100996564	0.0	0.0
79469	5.0	3.0
127943	42.0	449.0
92427	3.0	9.0
140901	1553.0	1550.0
140902	0.0	0.0
619434	0.0	0.0
619431	5.0	9.0
149345	467.0	1651.0
392428	1.0	4.0
137362	0.0	0.0
619418	0.0	0.0
125336	9.0	29.0
152992	1319.0	578.0
9700	152.0	1234.0
9701	2454.0	4022.0
392451	19.0	7.0
392454	0.0	0.0
392459	0.0	0.0
9711	1020.0	1572.0
9712	1421.0	1627.0
392465	25.0	10.0
9710	2233.0	1797.0
441899	0.0	1.0
441898	0.0	0.0
441897	0.0	0.0
441896	2.0	3.0
441893	0.0	2.0
9704	1382.0	983.0
152940	0.0	0.0
9705	1.0	17.0
9702	2702.0	3032.0
9703	8315.0	13004.0
9708	12.0	8.0
9709	7140.0	3995.0
9706	1273.0	2873.0
9722	759.0	1037.0
9723	743.0	741.0
9720	34.0	1.0
9721	236.0	109.0
392433	0.0	0.0
392437	8.0	4.0
55421	2791.0	3423.0
55425	1292.0	1086.0
55423	29.0	3.0
55422	1253.0	1038.0
9715	160.0	70.0
9716	3561.0	4421.0
9719	96.0	596.0
9717	41.0	8.0
9718	331.0	305.0
9730	2690.0	2846.0
9733	3427.0	2972.0
9734	198.0	1659.0
9731	1609.0	2754.0
9732	742.0	413.0
55432	335.0	645.0
100	197.0	345.0
101	148.0	1788.0
102	4511.0	5849.0
103	13434.0	36229.0
55435	1248.0	1883.0
104	1263.0	920.0
105	178.0	8.0
107	1185.0	2394.0
9726	1391.0	1524.0
108	158.0	41.0
9727	1635.0	3410.0
109	1752.0	2876.0
9724	1705.0	2245.0
55437	553.0	1336.0
9725	4623.0	6764.0
9728	3401.0	5674.0
9729	8.0	1.0
150280	0.0	0.0
392371	0.0	4.0
9741	19912.0	25571.0
644353	17.0	12.0
100286948	0.0	0.0
9744	348.0	107.0
392375	0.0	0.0
9745	2.0	0.0
644357	0.0	1.0
392374	0.0	0.0
441869	664.0	431.0
9742	1923.0	1646.0
392377	0.0	0.0
9743	2661.0	3430.0
392376	0.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	155.0	112.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	1611.0	163.0
106480294	0.0	0.0
106479294	0.0	0.0
112	3125.0	3909.0
106480297	0.0	2.0
106479293	0.0	0.0
113	183.0	114.0
106479292	0.0	0.0
106480296	0.0	0.0
114	10.0	3.0
106479291	0.0	0.0
106480299	0.0	0.0
115	1608.0	2048.0
106480298	0.0	0.0
106479290	0.0	0.0
116	3.0	21.0
117	322.0	183.0
118	12801.0	11994.0
9737	1036.0	248.0
119	166.0	84.0
9738	1264.0	2760.0
150275	230.0	465.0
9735	624.0	1683.0
9736	4089.0	5337.0
414254	0.0	1.0
106480291	0.0	0.0
150274	951.0	750.0
106480290	0.0	0.0
9739	2550.0	1995.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	381.0	473.0
100874197	1.0	5.0
150291	4.0	12.0
9752	4.0	0.0
100874196	0.0	0.0
100874195	0.0	0.0
100286938	0.0	1.0
619383	16.0	1.0
9750	1037.0	125.0
150290	152.0	147.0
100874194	22.0	0.0
9755	741.0	1659.0
9753	802.0	258.0
100874199	0.0	0.0
9754	852.0	618.0
100874198	2.0	0.0
392387	5.0	1.0
106479289	0.0	0.0
106479288	0.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	4532.0	1578.0
100874190	0.0	0.0
106479285	0.0	0.0
106479284	0.0	0.0
106479283	2.0	0.0
123	7194.0	1545.0
106707175	0.0	0.0
106479282	0.0	0.0
124	9.0	0.0
414260	6.0	3.0
106479281	0.0	0.0
125	1754.0	171.0
106479280	0.0	0.0
126	206.0	29.0
127	8.0	3.0
402249	0.0	0.0
128	7520.0	4504.0
9748	4845.0	6387.0
9749	930.0	998.0
9746	2178.0	4854.0
9747	1387.0	1611.0
100286929	0.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	13.0	1.0
9760	205.0	26.0
9761	9090.0	28581.0
619373	2.0	8.0
7100	1311.0	619.0
392350	7.0	1.0
9766	6360.0	6683.0
7103	23.0	8.0
644378	2.0	0.0
9767	835.0	923.0
7102	1269.0	440.0
7105	4299.0	1009.0
9764	523.0	827.0
9765	2184.0	2728.0
7104	6.0	0.0
106480269	0.0	0.0
402246	0.0	0.0
441884	0.0	2.0
130	23.0	3.0
131	37.0	0.0
402240	0.0	0.0
132	1529.0	2243.0
441891	0.0	0.0
106480273	0.0	0.0
133	292.0	142.0
106480272	0.0	0.0
134	2101.0	1437.0
106480275	0.0	0.0
135	4.0	4.0
106480274	3.0	0.0
136	200.0	73.0
106480277	4.0	1.0
137	0.0	0.0
106480276	0.0	0.0
106480279	0.0	0.0
106480278	0.0	0.0
9759	1048.0	890.0
150297	0.0	0.0
9757	2775.0	2648.0
9758	3.0	1.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	2829.0	4801.0
392360	0.0	0.0
9774	8265.0	7920.0
7112	3416.0	7178.0
9771	856.0	2024.0
7111	109.0	27.0
9772	3238.0	4124.0
644384	1.0	1.0
9777	5397.0	5299.0
7114	23677.0	31261.0
9778	3382.0	4468.0
7113	6697.0	1259.0
9775	4625.0	4426.0
7116	0.0	1.0
9776	4440.0	5058.0
441878	1.0	0.0
7115	1.0	2.0
392368	0.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	600.0	980.0
141	782.0	486.0
441871	0.0	0.0
142	6436.0	24831.0
441870	0.0	0.0
143	3074.0	5147.0
106480284	0.0	1.0
144	2.0	5.0
106480283	0.0	0.0
162282	35.0	29.0
106480286	26.0	21.0
146	6.0	9.0
106480285	0.0	0.0
147	37.0	60.0
106480288	0.0	0.0
148	15.0	3.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	2.0	1.0
7107	549.0	1040.0
7106	1601.0	1327.0
7109	1168.0	1352.0
9768	65.0	1334.0
7108	1528.0	2039.0
106480280	0.0	0.0
106480282	0.0	0.0
106480281	0.0	0.0
9784	6602.0	7202.0
9785	3545.0	1776.0
7120	0.0	0.0
644397	326.0	281.0
9782	217.0	175.0
7123	720.0	479.0
9783	880.0	183.0
7122	1608.0	676.0
619351	2.0	36.0
7125	23.0	17.0
9788	1470.0	4754.0
9789	1670.0	2290.0
414208	29.0	25.0
7124	26.0	16.0
9786	897.0	1209.0
7127	1272.0	1734.0
7126	4077.0	5363.0
9787	44.0	2258.0
221002	384.0	223.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	0.0	0.0
106479256	0.0	0.0
106480249	0.0	0.0
9780	3446.0	4212.0
150	1328.0	629.0
106479255	0.0	0.0
9781	1208.0	1268.0
106479254	0.0	0.0
151	66.0	56.0
152	66.0	52.0
106479253	2.0	0.0
644390	29.0	23.0
153	6.0	574.0
106479252	0.0	0.0
154	564.0	99.0
106480251	0.0	0.0
106479251	0.0	4.0
155	0.0	0.0
106479250	0.0	0.0
106480250	0.0	0.0
156	3096.0	5751.0
106480253	3.0	13.0
157	2106.0	2257.0
106480252	0.0	0.0
106480255	0.0	0.0
158	3134.0	2657.0
159	3095.0	7804.0
106480254	0.0	0.0
106480257	1.0	1.0
106480256	0.0	0.0
7118	8.0	20.0
7117	12.0	19.0
9779	4029.0	4596.0
414212	16.0	4.0
414213	5.0	1.0
7132	5106.0	5590.0
9796	298.0	72.0
441818	0.0	2.0
7134	17.0	26.0
9793	4190.0	11377.0
7133	1415.0	1062.0
9794	2915.0	3840.0
7136	69.0	29.0
7135	135.0	79.0
7138	162.0	956.0
9797	1577.0	1761.0
619343	3.0	0.0
7137	10.0	3.0
9798	8496.0	4938.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	0.0	1.0
619349	2.0	2.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	0.0	0.0
160	3373.0	6090.0
106479245	0.0	0.0
9791	5053.0	3417.0
161	3403.0	6094.0
106479244	0.0	0.0
162	6551.0	8798.0
9792	2302.0	2026.0
106479243	0.0	0.0
163	14860.0	21965.0
7130	105.0	450.0
106479242	0.0	0.0
9790	3567.0	3233.0
164	5882.0	4930.0
106479241	0.0	0.0
165	5674.0	24039.0
106480262	0.0	0.0
106479240	0.0	0.0
166	14666.0	16349.0
106480261	0.0	0.0
167	0.0	66.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	2.0	2.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	2.0	0.0
106480267	0.0	0.0
150244	325.0	47.0
7128	1207.0	920.0
414224	7.0	0.0
106480260	0.0	0.0
7143	7.0	42.0
392392	0.0	0.0
7142	0.0	0.0
7145	14692.0	6577.0
441849	1.0	0.0
7146	3.0	26.0
392399	0.0	0.0
7148	2032.0	471.0
414228	0.0	0.0
106480226	0.0	0.0
106480225	1.0	0.0
441843	27.0	13.0
106480228	0.0	0.0
106479279	0.0	0.0
106480227	0.0	0.0
106479278	0.0	0.0
172	447.0	210.0
106479277	0.0	0.0
173	2.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	2.0	1.0
7141	0.0	0.0
106479275	0.0	0.0
175	1223.0	2353.0
7140	64.0	23.0
106479274	0.0	0.0
176	5.0	238.0
106479273	0.0	0.0
177	43.0	47.0
137290	0.0	0.0
106479272	0.0	0.0
178	1963.0	1378.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	1.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	0.0	0.0
106480234	0.0	0.0
414236	11.0	9.0
7139	63.0	4.0
414235	48.0	3.0
414230	0.0	0.0
7153	272.0	13069.0
149281	2.0	7.0
7156	1112.0	1760.0
7155	9871.0	12464.0
7158	2541.0	4343.0
7157	5047.0	4475.0
343495	0.0	0.0
162239	600.0	373.0
7159	2205.0	4297.0
106480237	0.0	1.0
106479269	1.0	1.0
106480236	0.0	0.0
181	1.0	0.0
106480239	0.0	0.0
106479268	0.0	0.0
182	3676.0	3442.0
106479267	0.0	0.0
106480238	0.0	0.0
183	97.0	11554.0
7150	4961.0	7658.0
221017	0.0	0.0
106479266	0.0	0.0
106479265	0.0	0.0
185	436.0	1064.0
106479264	0.0	0.0
186	1.0	0.0
402273	0.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	582.0	3966.0
106479262	0.0	0.0
106480240	3.0	1.0
106479261	0.0	0.0
189	18.0	2.0
106479260	0.0	0.0
106480242	0.0	0.0
106480241	0.0	0.0
104797537	4.0	2.0
106480244	0.0	0.0
104797536	4.0	1.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	5.0	1.0
106480245	0.0	0.0
414245	4.0	3.0
414246	0.0	0.0
414241	5.0	1.0
7165	5158.0	4421.0
92344	521.0	1053.0
100874120	0.0	2.0
7164	5787.0	352.0
92345	750.0	1433.0
7167	12107.0	22077.0
92342	466.0	819.0
729764	0.0	0.0
7166	25.0	13644.0
7169	11843.0	4339.0
100874124	0.0	0.0
106479219	0.0	0.0
7168	19515.0	13326.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	0.0	0.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	2.0	0.0
106479216	0.0	0.0
100874121	0.0	0.0
190	9.0	0.0
106480204	0.0	0.0
106479215	0.0	0.0
191	12669.0	14465.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	0.0	0.0
106480206	0.0	0.0
106479213	0.0	0.0
257000	35.0	1637.0
79370	124.0	17.0
106479212	0.0	0.0
106480205	1.0	0.0
7161	120.0	523.0
106480208	0.0	0.0
92340	91.0	176.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	0.0	0.0
7163	4690.0	9063.0
196	4807.0	11395.0
197	4.0	0.0
7162	2059.0	5419.0
729767	0.0	0.0
106480209	0.0	0.0
284618	67.0	104.0
199	593.0	436.0
646929	0.0	0.0
284615	48.0	129.0
106480211	1.0	0.0
284613	720.0	670.0
106480210	0.0	0.0
284612	23.0	59.0
106480213	1.0	0.0
284611	2026.0	7857.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	4.0	6.0
100874127	1.0	0.0
730747	5.0	5.0
100874126	0.0	0.0
100874129	0.0	3.0
7175	6450.0	18699.0
7178	257923.0	236790.0
7177	33.0	640.0
106479209	0.0	0.0
646942	0.0	0.0
100874113	26.0	9.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	1.0	2.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	10.0	7.0
92335	270.0	311.0
106479205	0.0	0.0
100874110	1.0	2.0
221035	2400.0	4073.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	0.0	0.0
106479203	0.0	0.0
7170	8857.0	36458.0
221037	6884.0	4131.0
106479202	0.0	0.0
106480217	0.0	0.0
80349	2429.0	3526.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	1227.0	1819.0
106479200	0.0	1.0
106480219	0.0	0.0
7171	24409.0	32036.0
106480218	0.0	0.0
79364	1929.0	1568.0
7174	2619.0	4933.0
7173	212.0	61.0
79363	120.0	150.0
729756	11.0	18.0
79366	267.0	388.0
100996541	7.0	4.0
79365	2672.0	882.0
79368	6.0	2.0
106480220	0.0	0.0
80352	1247.0	181.0
106480222	0.0	0.0
79369	28.0	6.0
106480221	0.0	0.0
221044	0.0	0.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	0.0	0.0
100874114	3.0	7.0
80351	3543.0	2117.0
80350	21.0	12.0
100874119	2.0	0.0
646936	2.0	0.0
100874118	1.0	1.0
7187	1002.0	1982.0
7186	1031.0	1420.0
7189	887.0	733.0
729786	0.0	0.0
7188	657.0	3103.0
100874146	4.0	5.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	8.0	17.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	0.0	0.0
106479236	0.0	0.0
7181	848.0	640.0
106479235	0.0	0.0
7180	13.0	251.0
100996539	11.0	0.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	2414.0	2393.0
106479232	0.0	1.0
7185	349.0	199.0
106479231	0.0	1.0
7184	39533.0	111745.0
729789	10.0	4.0
106479230	0.0	0.0
221074	26.0	5.0
80380	150.0	52.0
100874147	0.0	0.0
80381	2691.0	5790.0
646960	1.0	0.0
100874131	6.0	9.0
100874130	0.0	0.0
92359	508.0	1131.0
100874135	0.0	0.0
