id	6b59b355-7581-426d-98c1-36e132a77c4e	b6a39fab-afc2-4498-bb4c-95adeb388c6f
649	1776.0	1631.0
79927	573.0	59.0
79929	61.0	449.0
100505718	0.0	9.0
100505741	19.0	44.0
7620	153.0	255.0
100422911	0.0	0.0
7621	283.0	771.0
100422913	1.0	4.0
100422914	0.0	0.0
102725509	155.0	66.0
339400	74.0	27.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	3.0	7.0
100422918	0.0	0.0
339403	0.0	0.0
100422919	0.0	0.0
650	1568.0	75.0
100270986	0.0	0.0
651	129.0	29.0
652	920.0	385.0
79953	36.0	133.0
653	220.0	24.0
100270981	1.0	0.0
654	1040.0	142.0
100270982	0.0	0.0
655	344.0	3743.0
79955	45.0	296.0
100270983	0.0	0.0
79954	1702.0	2565.0
656	80.0	580.0
100270984	0.0	0.0
657	2522.0	2921.0
79957	20.0	306.0
79956	1746.0	10629.0
658	40.0	770.0
79959	255.0	556.0
659	7643.0	8740.0
100505746	38.0	13.0
92912	2452.0	11265.0
79958	136.0	1656.0
100270980	0.0	1.0
7617	39.0	180.0
100422920	0.0	0.0
7633	210.0	305.0
100422922	0.0	2.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	2.0	0.0
219670	4.0	11.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	1.0
122183	0.0	0.0
660	236.0	19.0
100270974	1.0	2.0
661	893.0	876.0
100270975	0.0	0.0
662	439.0	604.0
79940	49.0	31.0
100270976	1.0	0.0
663	5655.0	4908.0
100270977	0.0	0.0
55997	0.0	0.0
664	3645.0	4372.0
665	14303.0	4873.0
53335	41.0	22.0
79944	336.0	975.0
666	8479.0	1688.0
100270972	2.0	0.0
667	19465.0	7882.0
79943	238.0	1619.0
79946	2.0	28.0
668	2.0	2.0
53339	3937.0	6913.0
669	1088.0	1348.0
100505738	280.0	232.0
79948	1.0	736.0
53336	0.0	0.0
7626	700.0	1083.0
55999	1.0	0.0
79947	10839.0	2352.0
55998	4.0	15.0
7625	231.0	1782.0
92906	1482.0	2185.0
7628	0.0	0.0
79949	108.0	105.0
7627	577.0	1266.0
100505739	0.0	0.0
7629	1285.0	2324.0
161779	142.0	145.0
101929693	85.0	69.0
104533120	5.0	14.0
100422930	0.0	0.0
101927034	2.0	10.0
100422931	0.0	0.0
7644	643.0	5092.0
106903081	57.0	77.0
7643	57.0	55.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	0.0	2.0
219681	1.0	29.0
100422938	0.0	0.0
100422939	0.0	0.0
670	1116.0	1035.0
671	10.0	11.0
79971	3704.0	1111.0
100270963	0.0	1.0
672	461.0	739.0
79970	301.0	1539.0
53342	309.0	161.0
100270964	36.0	18.0
673	1746.0	2779.0
79973	126.0	176.0
53340	153.0	531.0
675	78.0	214.0
53345	14.0	82.0
79974	12384.0	432.0
53346	221.0	110.0
676	1.0	14.0
79977	101.0	5959.0
53343	1690.0	2477.0
677	25592.0	11726.0
100270961	0.0	0.0
678	27965.0	6959.0
53344	529.0	122.0
100270962	1.0	0.0
53349	2391.0	2213.0
79979	1101.0	1692.0
92935	195.0	825.0
158131	0.0	0.0
7634	2.0	0.0
53347	25.0	29.0
7637	1222.0	2747.0
7639	220.0	469.0
7638	51.0	46.0
158135	210.0	128.0
100422940	1.0	0.0
219699	364.0	3665.0
100422942	0.0	1.0
7652	12.0	87.0
100422943	0.0	6.0
100422944	1.0	0.0
100422945	0.0	15.0
101927049	1.0	0.0
100422947	0.0	0.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	3.0	0.0
79960	4894.0	730.0
682	19655.0	35818.0
401914	4.0	9.0
683	1020.0	249.0
53353	308.0	5552.0
100270953	0.0	0.0
684	4870.0	7449.0
79962	7.0	121.0
79961	1153.0	2898.0
685	167.0	70.0
401911	3.0	3.0
686	4311.0	620.0
687	10457.0	2426.0
79963	33.0	105.0
688	417.0	993.0
79966	331.0	388.0
53354	115.0	540.0
100270950	0.0	4.0
689	17485.0	23401.0
100270951	0.0	0.0
79968	191.0	180.0
92922	346.0	297.0
53358	595.0	84.0
79969	235.0	793.0
92960	161.0	238.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1120.0	2333.0
7661	0.0	0.0
100422952	0.0	0.0
5001	519.0	1503.0
100422953	0.0	2.0
5002	314.0	1340.0
100422954	0.0	0.0
5003	131.0	56.0
100422955	0.0	0.0
5004	3.0	37.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	0.0	1.0
690	0.0	1.0
79991	1070.0	1279.0
653604	2.0	4.0
79990	1191.0	2093.0
100270937	0.0	1.0
79993	929.0	747.0
401903	0.0	0.0
694	10058.0	4729.0
641616	4.0	2.0
79992	15.0	11.0
695	538.0	142.0
100270943	0.0	1.0
696	4.0	5.0
699	54.0	440.0
79998	411.0	32.0
100505704	0.0	2.0
134187	0.0	4.0
100505702	73.0	66.0
641613	0.0	1.0
401904	22.0	27.0
641614	1.0	1.0
100422960	0.0	0.0
5010	473.0	250.0
7673	121.0	316.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	755.0	2259.0
101927067	3.0	17.0
100422964	0.0	0.0
5013	8.0	97.0
100422965	0.0	1.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	2.0
100422969	0.0	0.0
100270923	2.0	1.0
53371	1893.0	2500.0
146177	21.0	18.0
100270924	0.0	0.0
79980	505.0	651.0
100270925	0.0	0.0
100270926	5.0	8.0
79982	1918.0	2664.0
79981	933.0	18.0
79983	35.0	2762.0
53373	5265.0	6117.0
80975	29.0	21.0
79986	112.0	825.0
100420308	2.0	0.0
100420307	14.0	128.0
79987	17328.0	1406.0
5005	1.0	20.0
79989	254.0	1698.0
5007	5139.0	7318.0
100420303	0.0	0.0
5008	77.0	19.0
5009	10.0	0.0
100420300	113.0	26.0
92949	617.0	299.0
7682	1.0	0.0
100422850	1.0	1.0
5020	39.0	3.0
7681	0.0	5.0
100422851	0.0	0.0
5021	190.0	303.0
100422852	0.0	1.0
7683	2.0	5.0
100422853	0.0	0.0
5023	66.0	13.0
100422854	0.0	0.0
5024	0.0	3.0
100422855	0.0	0.0
5025	636.0	1788.0
101929651	3.0	0.0
100422856	0.0	0.0
5026	5.0	9.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	3.0
101929655	1.0	51.0
5016	82.0	274.0
5017	14.0	1342.0
7678	100.0	239.0
5018	5952.0	5252.0
5019	6525.0	1686.0
5030	4.0	2.0
7693	916.0	2295.0
100422861	0.0	0.0
7692	805.0	763.0
5031	101.0	374.0
100422862	0.0	0.0
7695	503.0	1135.0
5032	77.0	160.0
100422863	0.0	0.0
5033	1673.0	4208.0
7694	346.0	1448.0
100422864	0.0	1.0
5034	24871.0	24345.0
7697	338.0	1040.0
101929664	32.0	5.0
7696	90.0	270.0
101929665	0.0	2.0
100422866	0.0	0.0
5036	5895.0	7079.0
7699	551.0	786.0
101927003	6.0	2.0
100422867	0.0	0.0
5037	18370.0	22169.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	4.0	3.0
7691	319.0	208.0
7690	928.0	2084.0
254013	304.0	515.0
100420207	0.0	3.0
5027	409.0	213.0
100420206	0.0	0.0
5028	215.0	223.0
5029	52.0	639.0
100420203	11.0	22.0
100420200	0.0	0.0
100422860	6.0	11.0
5042	37.0	102.0
100422873	0.0	2.0
100422874	1.0	0.0
5045	7593.0	6145.0
100422876	0.0	0.0
5046	319.0	1681.0
5047	3.0	41.0
100292290	0.0	1.0
100422878	0.0	0.0
5048	10647.0	11117.0
100422879	0.0	0.0
101927015	15.0	0.0
101927017	0.0	0.0
105377880	2.0	0.0
256646	1.0	5.0
256643	569.0	981.0
55902	15156.0	2278.0
55901	588.0	203.0
55900	1208.0	1726.0
55906	411.0	79.0
100420213	0.0	0.0
55905	3027.0	20837.0
55904	4784.0	5874.0
5052	7688.0	19008.0
100422883	0.0	0.0
55909	645.0	449.0
5053	3.0	81.0
100422884	0.0	0.0
5054	1942.0	10990.0
55908	143.0	8.0
55907	928.0	2792.0
5055	53.0	115.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	1974.0	3835.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	0.0
5050	101.0	1608.0
5051	886.0	1802.0
5049	5083.0	7920.0
55911	372.0	987.0
55917	1902.0	2085.0
100420224	1.0	0.0
55916	735.0	1196.0
100420223	0.0	0.0
101929690	0.0	0.0
100422880	0.0	0.0
55915	1594.0	3404.0
100422881	0.0	0.0
55914	3200.0	7493.0
5063	129.0	286.0
100422894	0.0	0.0
5064	10660.0	2694.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	19730.0	3418.0
5067	422.0	58.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	176.0	181.0
100419246	0.0	1.0
254050	29.0	93.0
5062	7214.0	11622.0
55920	2811.0	8948.0
254048	1145.0	6164.0
55924	1421.0	583.0
55922	298.0	728.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	1031.0	5160.0
5075	0.0	9.0
5076	0.0	612.0
5077	254.0	14.0
55929	1458.0	2416.0
5078	0.0	1.0
101929620	0.0	0.0
5079	28.0	8.0
101929624	0.0	0.0
254065	553.0	444.0
101929623	8.0	1.0
5071	858.0	355.0
5073	2334.0	4757.0
55930	1531.0	4735.0
55937	110.0	77.0
100420253	6.0	2.0
5087	7586.0	27075.0
5088	12.0	5.0
5089	2144.0	4163.0
5080	105.0	201.0
5081	0.0	53.0
101929639	347.0	38.0
5082	977.0	702.0
256691	1932.0	114.0
5083	27.0	1143.0
101929637	4.0	0.0
102725541	2.0	0.0
79913	308.0	698.0
79912	630.0	775.0
79915	87.0	296.0
100420259	2.0	3.0
100420258	5.0	6.0
100420257	4.0	3.0
79917	82.0	238.0
79919	4.0	790.0
79918	457.0	1596.0
5096	2588.0	5134.0
5097	3109.0	6079.0
5098	1694.0	617.0
5099	1047.0	1326.0
100420260	0.0	0.0
254042	455.0	480.0
5090	1726.0	1482.0
5091	8682.0	2060.0
5092	2702.0	4357.0
5093	7949.0	11300.0
5094	13129.0	20040.0
5095	3012.0	2258.0
100270899	0.0	1.0
100270895	2.0	2.0
79902	1199.0	975.0
55957	160.0	297.0
79901	63924.0	7252.0
100270891	0.0	0.0
55954	467.0	568.0
79903	663.0	1615.0
100420269	0.0	0.0
79906	128.0	570.0
79905	259.0	237.0
79908	31.0	0.0
55959	4130.0	13091.0
55958	2567.0	2406.0
112724	282.0	2407.0
100420275	0.0	0.0
90288	140.0	42.0
28338	0.0	0.0
28339	0.0	0.0
254099	0.0	30.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	1.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	0.0
28348	0.0	0.0
90271	84.0	918.0
90273	52.0	25.0
112714	0.0	23.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	93.0	1015.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	0.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	4.0
28316	350.0	3.0
28317	0.0	2.0
28314	0.0	0.0
28315	0.0	1.0
28318	0.0	1.0
112703	13.0	192.0
28312	0.0	0.0
28313	0.0	0.0
101929602	0.0	0.0
653598	1.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	300.0	440.0
28329	0.0	0.0
28320	0.0	0.0
401898	0.0	0.0
112770	1811.0	1389.0
105377820	2.0	0.0
112755	262.0	82.0
112752	750.0	1238.0
28305	1.0	0.0
28306	0.0	0.0
28304	2.0	2.0
28309	0.0	1.0
28307	3.0	0.0
28301	0.0	1.0
28300	1.0	0.0
124739	15.0	232.0
112744	0.0	1.0
388403	5404.0	2313.0
388401	3.0	6.0
388407	10.0	23.0
376412	10.0	1.0
653509	84.0	219.0
90441	1198.0	1342.0
388551	1.0	2.0
388552	562.0	1309.0
122011	0.0	2.0
148641	12.0	126.0
102216342	1.0	3.0
388550	4.0	4.0
102216341	0.0	1.0
653505	1.0	0.0
641518	0.0	16.0
641517	0.0	0.0
641515	0.0	29.0
388536	261.0	420.0
388533	47.0	114.0
388531	2.0	41.0
148645	3.0	8.0
388532	0.0	1.0
340595	0.0	0.0
340596	11.0	5.0
90427	538.0	1008.0
340598	0.0	14.0
161635	1.0	5.0
340591	175.0	323.0
388574	2.0	2.0
388569	153.0	343.0
388566	401.0	536.0
388567	95.0	339.0
388564	16.0	42.0
124641	0.0	0.0
90459	822.0	554.0
653519	152.0	290.0
388561	656.0	1985.0
388559	18.0	76.0
124637	139.0	47.0
388558	518.0	793.0
388555	0.0	4.0
388553	0.0	0.0
701	61.0	188.0
340571	0.0	0.0
705	426.0	1071.0
706	2737.0	2472.0
340578	20.0	10.0
708	2146.0	3501.0
100505881	3558.0	471.0
90485	117.0	274.0
90488	1494.0	2573.0
220717	174.0	233.0
100529855	1.0	9.0
388595	0.0	21.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	124.0	861.0
90480	1283.0	1052.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	31.0	1.0
653550	0.0	0.0
28499	0.0	0.0
388588	16.0	97.0
710	50111.0	7699.0
28497	0.0	0.0
28498	0.0	0.0
653553	103.0	389.0
711	0.0	0.0
712	10266.0	1565.0
340562	0.0	3.0
713	6955.0	1796.0
714	5693.0	1428.0
641556	1.0	0.0
715	21699.0	5025.0
716	41878.0	8309.0
28491	0.0	0.0
717	1024.0	289.0
28492	0.0	0.0
718	59473.0	6306.0
719	1584.0	377.0
28490	0.0	0.0
100505876	2077.0	3040.0
219731	32.0	15.0
100505877	6.0	0.0
100505875	40.0	13.0
122042	2.0	0.0
388585	3.0	4.0
388581	5.0	17.0
122038	0.0	0.0
388579	0.0	1.0
720	123.0	1504.0
721	103.0	1506.0
722	35.0	25.0
724	0.0	1.0
725	9.0	7.0
726	841.0	711.0
100505879	14.0	0.0
727	317.0	254.0
728	2061.0	201.0
729	1486.0	225.0
340554	75.0	60.0
219743	1350.0	2121.0
339562	1.0	0.0
653566	25.0	92.0
653567	65.0	11.0
28479	1.0	3.0
339559	198.0	404.0
28473	6.0	8.0
28474	19.0	30.0
28471	0.0	2.0
340547	15.0	28.0
730	7195.0	854.0
28477	0.0	0.0
731	0.0	2.0
28478	2.0	0.0
732	0.0	0.0
28475	0.0	0.0
124685	5.0	2.0
733	10.0	20.0
28476	0.0	0.0
734	3836.0	2874.0
735	4.0	0.0
738	3325.0	3407.0
340544	5.0	26.0
219738	85.0	356.0
28470	0.0	1.0
340542	60.0	189.0
219736	585.0	2020.0
340543	25.0	8.0
136647	650.0	738.0
100505894	314.0	282.0
100505892	0.0	0.0
100505893	1.0	3.0
219752	0.0	0.0
7710	192.0	541.0
653557	1.0	4.0
100505890	0.0	0.0
7709	673.0	1431.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	2191.0	5322.0
28483	2.0	0.0
741	175.0	523.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	277.0	972.0
28487	0.0	0.0
7701	1058.0	2627.0
745	38.0	211.0
7700	217.0	494.0
746	1373.0	1820.0
747	295.0	1013.0
7703	795.0	1597.0
7702	1014.0	1251.0
340533	78.0	389.0
7705	2864.0	6532.0
28480	0.0	0.0
7704	4168.0	76.0
219749	1667.0	664.0
28481	2.0	3.0
7707	2773.0	3992.0
7706	3638.0	3274.0
339541	41.0	35.0
100270879	0.0	0.0
171017	1080.0	1718.0
768215	0.0	0.0
340526	691.0	345.0
340527	324.0	168.0
100270887	0.0	0.0
146059	503.0	704.0
768217	0.0	0.0
750	0.0	17.0
768216	0.0	2.0
768211	763.0	785.0
752	2277.0	505.0
753	4373.0	3911.0
171019	14.0	12.0
754	8635.0	14318.0
768213	0.0	0.0
755	536.0	600.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	4.0	5.0
757	2684.0	3581.0
7711	133.0	256.0
758	2.0	4.0
100270880	0.0	0.0
100505845	0.0	0.0
759	24.0	1.0
7716	2824.0	2382.0
134082	0.0	0.0
134083	0.0	0.0
158055	4.0	18.0
7718	46.0	175.0
158056	47.0	151.0
158038	1.0	4.0
7730	2.0	9.0
100505832	2.0	2.0
7732	80.0	24.0
219771	4912.0	5993.0
219770	2.0	1.0
100270868	0.0	0.0
100270869	2.0	0.0
339535	39.0	11.0
340515	1.0	2.0
100270875	0.0	0.0
760	198.0	662.0
256714	43.0	12.0
100270876	0.0	0.0
761	766.0	54.0
768206	150.0	16.0
762	2653.0	56.0
763	0.0	1.0
100270871	0.0	0.0
256710	33.0	3.0
100270872	0.0	1.0
764	0.0	0.0
765	6.0	0.0
100270873	4.0	2.0
766	1.0	4.0
100270874	3.0	0.0
767	219.0	789.0
768	6.0	13.0
732275	0.0	1.0
100270870	0.0	1.0
100505835	1.0	0.0
7727	478.0	695.0
158046	5.0	70.0
7726	2221.0	3087.0
7728	563.0	1316.0
100505839	17.0	26.0
7741	830.0	1124.0
100505865	33.0	17.0
7743	1571.0	826.0
339521	0.0	0.0
100270857	0.0	0.0
339524	1096.0	57.0
770	197.0	87.0
100270864	0.0	1.0
771	1508.0	284082.0
205147	0.0	0.0
773	58.0	72.0
100270867	0.0	0.0
774	0.0	125.0
340508	1.0	0.0
775	329.0	1611.0
776	18.0	1277.0
777	1.0	13.0
778	14.0	87.0
100505869	6.0	0.0
779	0.0	2.0
7733	434.0	995.0
7738	319.0	796.0
7737	420.0	639.0
340501	0.0	2.0
7739	790.0	4198.0
158078	1425.0	4859.0
7750	3751.0	5974.0
7752	372.0	564.0
100505854	219.0	597.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	551.0	146.0
7753	384.0	773.0
219793	4.0	13.0
219790	30.0	228.0
122060	146.0	262.0
100270846	0.0	1.0
339512	22.0	60.0
100270847	0.0	0.0
100270848	0.0	0.0
780	2068.0	34725.0
781	3737.0	1654.0
100270853	1.0	1.0
782	118.0	147.0
339505	1.0	1.0
783	60.0	103.0
103689912	66.0	144.0
784	330.0	2371.0
103689911	0.0	12.0
785	119.0	601.0
786	0.0	45.0
100270850	2.0	3.0
100270851	0.0	2.0
788	2235.0	939.0
100270852	6.0	1.0
7745	1973.0	2819.0
789	0.0	0.0
103689918	0.0	4.0
103689917	0.0	1.0
732253	0.0	8.0
158062	30.0	4.0
7746	397.0	662.0
171024	16632.0	1339.0
7748	641.0	1538.0
171023	3756.0	2912.0
103689913	0.0	1.0
171022	23.0	92.0
158067	43.0	97.0
103689915	0.0	0.0
7761	84.0	268.0
7760	675.0	1580.0
7763	19405.0	5629.0
5100	1.0	2.0
7762	31.0	71.0
5101	4038.0	65.0
7764	2780.0	112247.0
100270839	3.0	7.0
339500	364.0	524.0
100270835	0.0	0.0
339501	0.0	0.0
100270836	1.0	0.0
790	1809.0	3648.0
100270837	0.0	0.0
100270838	0.0	0.0
793	24.0	19.0
794	12505.0	914.0
100270844	0.0	0.0
795	0.0	1.0
796	3.0	3.0
797	6.0	17.0
100270840	22.0	9.0
798	0.0	0.0
799	27.0	42.0
100270841	8.0	6.0
7756	4936.0	9119.0
7755	456.0	671.0
7757	106.0	385.0
101929580	18.0	162.0
158011	0.0	0.0
100505806	472.0	207.0
7770	551.0	634.0
101929581	0.0	4.0
7772	169.0	1494.0
7771	171.0	637.0
5110	3191.0	5576.0
101929582	0.0	0.0
5111	1602.0	3939.0
7773	216.0	336.0
7776	752.0	1183.0
7775	273.0	253.0
101929589	1.0	0.0
100419416	1.0	4.0
100270832	9.0	6.0
100270833	17.0	9.0
100270834	0.0	4.0
100420406	0.0	0.0
100420405	0.0	4.0
5104	1706.0	386.0
7767	403.0	476.0
5105	7013.0	347.0
7766	49.0	144.0
5106	2259.0	1725.0
7769	744.0	957.0
100420401	2.0	5.0
7768	302.0	387.0
5108	8839.0	5440.0
101929590	0.0	0.0
101929591	5.0	13.0
7781	5.0	10.0
7780	3.0	62.0
7783	3.0	4.0
7782	796.0	501.0
5121	4.0	4.0
5122	48.0	35.0
7784	67.0	579.0
5125	2456.0	468.0
7786	502.0	948.0
90423	557.0	366.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	2.0
100270823	0.0	1.0
100420415	34.0	86.0
5116	2360.0	2526.0
100420414	1.0	2.0
100505826	18.0	6.0
90417	348.0	349.0
5118	4309.0	3899.0
90416	571.0	351.0
7779	1817.0	1918.0
100420412	0.0	0.0
5119	3206.0	5055.0
158035	4.0	0.0
100420410	0.0	0.0
7791	5602.0	12359.0
5130	7746.0	4867.0
5132	1.0	1.0
90411	7941.0	4507.0
5133	20.0	16.0
5134	1807.0	2999.0
90410	754.0	1145.0
7798	3381.0	2547.0
5136	527.0	213.0
146053	36.0	55.0
146050	913.0	988.0
146057	1541.0	639.0
103091864	31.0	50.0
103091863	0.0	0.0
5126	52.0	4.0
7789	284.0	427.0
5127	4394.0	6840.0
5128	1235.0	2215.0
100505812	207.0	107.0
5129	201.0	383.0
90407	1155.0	2588.0
5140	12107.0	326.0
100422971	1.0	7.0
5141	2053.0	380.0
100422972	0.0	0.0
5142	446.0	202.0
100422973	0.0	0.0
5143	13.0	13.0
100422974	0.0	1.0
5144	393.0	416.0
100422975	0.0	1.0
5145	6.0	9.0
5146	10.0	33.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	580.0	1048.0
100422978	0.0	0.0
100422979	0.0	1.0
101929539	31.0	65.0
100419324	0.0	0.0
254128	324.0	187.0
254122	47.0	73.0
5137	156.0	93.0
7799	2812.0	4362.0
5138	5985.0	1255.0
5139	1392.0	351.0
100422970	0.0	0.0
5151	3501.0	4130.0
100422982	0.0	0.0
5152	593.0	367.0
100422983	0.0	0.0
5153	2544.0	504.0
100422984	0.0	0.0
5154	307.0	1424.0
100422985	0.0	0.0
5155	2406.0	15284.0
100422986	3.0	0.0
5156	7706.0	1319.0
100422987	4.0	0.0
5157	3009.0	693.0
100422988	0.0	0.0
5158	47.0	524.0
100422989	0.0	3.0
100419337	0.0	1.0
101929548	0.0	3.0
5150	553.0	2192.0
100049076	6.0	5.0
5148	27.0	19.0
5149	1.0	0.0
100422980	0.0	0.0
100422981	1.0	0.0
5162	3015.0	4674.0
100422993	0.0	1.0
5163	854.0	1361.0
100422994	0.0	0.0
5164	2650.0	1017.0
100422995	0.0	0.0
5165	178.0	483.0
100422996	0.0	0.0
5166	63333.0	4489.0
100422997	1.0	3.0
5167	3836.0	4979.0
5168	18762.0	1707.0
5169	102.0	15.0
101929559	8.0	1.0
101929557	0.0	0.0
5160	6096.0	2837.0
5161	0.0	0.0
256764	24.0	142.0
254100	44.0	117.0
254102	2572.0	1953.0
5159	21831.0	11194.0
100422990	1.0	1.0
100422991	0.0	0.0
100422992	0.0	2.0
5173	0.0	1.0
100420341	58.0	109.0
5174	23.0	64.0
5175	40537.0	5826.0
5176	49329.0	5780.0
5178	669.0	853.0
5179	192.0	3.0
5170	1619.0	3834.0
5172	126.0	126.0
100420342	0.0	0.0
5184	7192.0	2232.0
5187	10815.0	2794.0
5188	1385.0	1078.0
5189	1316.0	4339.0
254173	83.0	31.0
254170	1161.0	824.0
100420359	0.0	0.0
100420358	0.0	3.0
100420356	0.0	2.0
100420354	1.0	0.0
5195	1329.0	1264.0
5196	40.0	0.0
5197	5.0	2.0
5198	852.0	1533.0
5199	347.0	17.0
254187	1.0	1.0
5190	1031.0	3821.0
5191	354.0	882.0
5192	937.0	1086.0
5193	463.0	317.0
5194	1049.0	2349.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	2.0	2.0
53405	1620.0	176.0
100420377	0.0	0.0
53409	0.0	2.0
100420376	0.0	0.0
53407	1383.0	2026.0
100419392	2.0	3.0
100419391	9.0	4.0
101929520	44.0	0.0
768219	0.0	2.0
768218	0.0	0.0
768222	1.0	0.0
254158	9.0	1.0
53410	2.0	0.0
768220	2.0	1.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	76.0	86.0
28457	17.0	35.0
28458	26.0	90.0
28452	7.0	19.0
28450	141.0	97.0
28455	33.0	24.0
28453	0.0	0.0
28454	7.0	44.0
90390	298.0	860.0
28468	75.0	117.0
653458	1.0	0.0
28469	1.0	0.0
101340251	3.0	1.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	0.0	0.0
28463	2.0	4.0
28461	23.0	39.0
28466	4.0	22.0
28467	23.0	46.0
653464	295.0	396.0
28464	4.0	25.0
28465	66.0	198.0
653489	6.0	4.0
28438	1.0	0.0
28435	0.0	0.0
28439	57.0	70.0
653492	4.0	2.0
28430	0.0	0.0
28433	0.0	0.0
28434	63.0	69.0
28431	0.0	0.0
28432	4.0	2.0
28448	162.0	190.0
28449	10.0	24.0
28446	2.0	3.0
28447	0.0	0.0
28440	0.0	0.0
28441	0.0	0.0
653483	18.0	64.0
28444	45.0	88.0
28445	2.0	1.0
28442	133.0	193.0
653486	0.0	0.0
28443	0.0	1.0
28415	1.0	2.0
28416	0.0	1.0
28413	0.0	1.0
28414	4.0	7.0
28419	1.0	0.0
28417	3.0	1.0
28418	0.0	1.0
124626	0.0	5.0
388503	0.0	2.0
28411	1.0	1.0
28412	26.0	19.0
28410	28.0	12.0
388507	247.0	322.0
653499	0.0	5.0
28426	6.0	15.0
28427	0.0	0.0
28424	18.0	39.0
28425	0.0	2.0
28428	0.0	3.0
28429	0.0	5.0
28422	0.0	0.0
28423	63.0	83.0
28420	59.0	30.0
28421	2.0	2.0
102723099	9.0	73.0
388524	6.0	6.0
124602	36.0	10.0
388523	48.0	306.0
112611	434.0	747.0
28405	0.0	0.0
28408	84.0	65.0
28409	6.0	24.0
112616	646.0	382.0
28406	0.0	0.0
28407	0.0	1.0
388514	7.0	2.0
28400	8.0	11.0
388512	6.0	2.0
28401	23.0	22.0
134359	338.0	760.0
158326	3274.0	85.0
339263	720.0	314.0
401730	0.0	0.0
146336	0.0	36.0
401725	0.0	0.0
401720	10.0	4.0
90557	119.0	1379.0
90550	1114.0	2036.0
158314	7.0	24.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	1.0
106478992	0.0	0.0
339257	1.0	0.0
106478991	1.0	5.0
339258	0.0	0.0
106478990	0.0	2.0
800	15272.0	15630.0
801	42547.0	26605.0
802	0.0	0.0
342892	121.0	129.0
804	1.0	0.0
805	18348.0	21334.0
342898	0.0	0.0
342897	27.0	1623.0
806	52.0	26.0
401718	0.0	6.0
807	0.0	3.0
401717	12.0	15.0
808	10455.0	8148.0
158345	45.0	201.0
339240	0.0	0.0
90586	163.0	11.0
339241	0.0	0.0
90589	16.0	37.0
378884	61.0	359.0
339244	2.0	1.0
653404	0.0	1.0
90580	414.0	497.0
391825	1.0	0.0
391827	0.0	20.0
810	305.0	992.0
811	24276.0	40585.0
340221	0.0	10.0
813	13183.0	14358.0
814	86.0	292.0
815	8.0	69.0
816	24.0	3310.0
401708	2.0	1.0
817	3624.0	1696.0
818	2546.0	2668.0
819	2446.0	2473.0
90576	154.0	426.0
339230	502.0	662.0
339231	960.0	580.0
339229	410.0	449.0
122335	0.0	3.0
124997	2144.0	2320.0
340217	5.0	0.0
124995	2802.0	3238.0
